"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
400	1,0000000	0,5656396	0,3031247	0,7544509	1,0000000	0,0019838	0,4588379	0,0337608	0,5422432	0,7837329	0,8855055	0,0701784	0,6886148	0,5400535	0,6041738	0,9289478
420	1,0000000	0,5622406	0,3029929	0,7560673	1,0000000	0,0019277	0,4583737	0,0332950	0,5474689	0,7870254	0,8850358	0,0684770	0,6873590	0,5366013	0,5970437	0,9286860
440	1,0000000	0,5593670	0,3029089	0,7571573	1,0000000	0,0018912	0,4579690	0,0329731	0,5513880	0,7893830	0,8847136	0,0673185	0,6864697	0,5335889	0,5906374	0,9285073
460	1,0000000	0,5569448	0,3028555	0,7578880	1,0000000	0,0018672	0,4576180	0,0327506	0,5543032	0,7910583	0,8844943	0,0665314	0,6858442	0,5309812	0,5849460	0,9283863
480	1,0000000	0,5549075	0,3028216	0,7583753	1,0000000	0,0018512	0,4573150	0,0325964	0,5564560	0,7922405	0,8843460	0,0659978	0,6854071	0,5287385	0,5799380	0,9283051
500	1,0000000	0,5531969	0,3028001	0,7586987	1,0000000	0,0018402	0,4570547	0,0324895	0,5580355	0,7930696	0,8842465	0,0656365	0,6851033	0,5268202	0,5755674	0,9282509
520	1,0000000	0,5517623	0,3027865	0,7589124	1,0000000	0,0018327	0,4568318	0,0324151	0,5591878	0,7936477	0,8841800	0,0653924	0,6848932	0,5251867	0,5717796	0,9282150
540	1,0000000	0,5505604	0,3027779	0,7590531	1,0000000	0,0018273	0,4566417	0,0323631	0,5600240	0,7940487	0,8841358	0,0652276	0,6847486	0,5238007	0,5685163	0,9281914
560	1,0000000	0,5495542	0,3027725	0,7591454	1,0000000	0,0018233	0,4564802	0,0323268	0,5606280	0,7943255	0,8841065	0,0651166	0,6846493	0,5226281	0,5657190	0,9281759
580	1,0000000	0,5492278	0,3652375	0,7638431	1,0000000	0,0018357	0,4564405	0,1081423	0,5555282	0,7928977	0,8320417	0,0650322	0,6860208	0,5216502	0,5633371	0,9286137
600	1,0000000	0,5527852	0,4859725	0,7517928	1,0000000	0,0020968	0,4570877	0,2585553	0,5309055	0,7772179	0,7639473	0,0649437	0,6975627	0,5211651	0,5615239	0,9320529
620	1,0000000	0,5614317	0,6096539	0,7018373	1,0000000	0,0035992	0,4585299	0,4176228	0,4828932	0,7374319	0,7368609	0,0650818	0,7219025	0,5221102	0,5610537	0,9389232
640	1,0000000	0,5734140	0,7153941	0,6220047	1,0000000	0,0084222	0,4603768	0,5584847	0,4208368	0,6789664	0,7472497	0,0660818	0,7531997	0,5251974	0,5629456	0,9473225
660	1,0000000	0,5866926	0,7982387	0,5318592	1,0000000	0,0183612	0,4622889	0,6731404	0,3557902	0,6132877	0,7768659	0,0689977	0,7851468	0,5303633	0,5677568	0,9554928
680	1,0000000	0,5998577	0,8598805	0,4469456	1,0000000	0,0331007	0,4640844	0,7620265	0,2951481	0,5497501	0,8114934	0,0754343	0,8139016	0,5370214	0,5753676	0,9625018
700	1,0000000	0,6121212	0,9042067	0,3750850	1,0000000	0,0505033	0,4656872	0,8288100	0,2425375	0,4936480	0,8435159	0,0876766	0,8378968	0,5444519	0,5851672	0,9680707
720	1,0000000	0,6231217	0,9353174	0,3182756	1,0000000	0,0681309	0,4670765	0,8779197	0,1990177	0,4469984	0,8699830	0,1084506	0,8569671	0,5520342	0,5963396	0,9722787
740	1,0000000	0,6327538	0,9567603	0,2753666	1,0000000	0,0842305	0,4682579	0,9134803	0,1642004	0,4097976	0,8904782	0,1400045	0,8716296	0,5593254	0,6080857	0,9753508
760	1,0000000	0,6410530	0,9713331	0,2439687	1,0000000	0,0979223	0,4692494	0,9389379	0,1370196	0,3810228	0,9057003	0,1828068	0,8826410	0,5660549	0,6197464	0,9775394
780	1,0000000	0,6481244	0,9811263	0,2215112	1,0000000	0,1089951	0,4700735	0,9570066	0,1161914	0,3592730	0,9166897	0,2348413	0,8907680	0,5720877	0,6308445	0,9790709
800	1,0000000	0,6541020	0,9876473	0,2057161	1,0000000	0,1176319	0,4707539	0,9697466	0,1004618	0,3431263	0,9244649	0,2921420	0,8966867	0,5773829	0,6410769	0,9801282
820	1,0000000	0,6591256	0,9919565	0,1947476	1,0000000	0,1241937	0,4713129	0,9786839	0,0887204	0,3313105	0,9298849	0,3501379	0,9009516	0,5819590	0,6502841	0,9808507
840	1,0000000	0,6633292	0,9947856	0,1872062	1,0000000	0,1290846	0,4717706	0,9849288	0,0800391	0,3227655	0,9336208	0,4048996	0,9039983	0,5858682	0,6584140	0,9813404
860	1,0000000	0,6668350	0,9966329	0,1820622	1,0000000	0,1326802	0,4721447	0,9892791	0,0736711	0,3166464	0,9361734	0,4537814	0,9061589	0,5891790	0,6654873	0,9816701
880	1,0000000	0,6697514	0,9978332	0,1785764	1,0000000	0,1352986	0,4724501	0,9923026	0,0690312	0,3123011	0,9379050	0,4954817	0,9076814	0,5919645	0,6715705	0,9818909
900	1,0000000	0,6721727	0,9986100	0,1762274	1,0000000	0,1371940	0,4726994	0,9944004	0,0656697	0,3092376	0,9390729	0,5297749	0,9087483	0,5942965	0,6767542	0,9820380
920	1,0000000	0,6741797	0,9991107	0,1746521	1,0000000	0,1385619	0,4729028	0,9958542	0,0632465	0,3070915	0,9398566	0,5571456	0,9094923	0,5962415	0,6811397	0,9821356
940	1,0000000	0,6758413	0,9994325	0,1736003	1,0000000	0,1395486	0,4730690	0,9968608	0,0615073	0,3055965	0,9403802	0,5784591	0,9100087	0,5978590	0,6848285	0,9822002
960	1,0000000	0,6772155	0,9996387	0,1729007	1,0000000	0,1402619	0,4732047	0,9975577	0,0602637	0,3045602	0,9407286	0,5947184	0,9103657	0,5992011	0,6879173	0,9822427
980	1,0000000	0,6783512	0,9997704	0,1724370	1,0000000	0,1407795	0,4733157	0,9980400	0,0593776	0,3038453	0,9409597	0,6069092	0,9106116	0,6003129	0,6904944	0,9822706
1000	1,0000000	0,6792892	0,9998544	0,1721307	1,0000000	0,1411573	0,4734065	0,9983741	0,0587481	0,3033540	0,9411124	0,6159156	0,9107804	0,6012327	0,6926384	0,9822889
1020	1,0000000	0,6800635	0,9999078	0,1719290	1,0000000	0,1414352	0,4734809	0,9986056	0,0583021	0,3030177	0,9412131	0,6224857	0,9108959	0,6019928	0,6944181	0,9823008
1040	1,0000000	0,6807024	0,9999417	0,1717966	1,0000000	0,1416414	0,4735419	0,9987663	0,0579870	0,3027883	0,9412792	0,6272259	0,9109747	0,6026205	0,6958928	0,9823086
1060	1,0000000	0,6812294	0,9999632	0,1717099	1,0000000	0,1417958	0,4735919	0,9988779	0,0577647	0,3026324	0,9413226	0,6306131	0,9110284	0,6031386	0,6971132	0,9823136
1080	1,0000000	0,6816640	0,9999768	0,1716532	1,0000000	0,1419126	0,4736330	0,9989557	0,0576084	0,3025266	0,9413509	0,6330130	0,9110647	0,6035660	0,6981219	0,9823169
1100	1,0000000	0,6820224	0,9999854	0,1716164	1,0000000	0,1420019	0,4736667	0,9990099	0,0574985	0,3024552	0,9413694	0,6347004	0,9110894	0,6039185	0,6989550	0,9823190

0	1,0000000	0,6824549	1,0000000	0,1715493	1,0000000	0,1421279	0,4737072	0,9991218	0,0572415	0,3023198	0,9414026	0,6382793	0,9111324	0,6043422	0,6999406	0,9823226
20	0,9587714	0,6826769	1,0000000	0,1715490	0,9677244	0,1421807	0,4738335	0,9991255	0,0572421	0,3023466	0,9414029	0,6383466	0,9111351	0,6590187	0,7004593	0,9840346
40	0,8792606	0,6828857	1,0000000	0,1715488	0,8962400	0,1423789	0,4750230	0,9991285	0,0572416	0,3026737	0,9414031	0,6383901	0,9111368	0,7187074	0,7008865	0,9869852
60	0,7979215	0,6831259	1,0000000	0,1715487	0,8110111	0,1429717	0,4789486	0,9991310	0,0572391	0,3037004	0,9414033	0,6384182	0,9111380	0,7572167	0,7012433	0,9896451
80	0,7283975	0,6834342	1,0000000	0,1715487	0,7260031	0,1442611	0,4875263	0,9991332	0,0572331	0,3057190	0,9414033	0,6384362	0,9111387	0,7806498	0,7015532	0,9916428
100	0,6738759	0,6838318	1,0000000	0,1715486	0,6482249	0,1465789	0,5026702	0,9991351	0,0572223	0,3088383	0,9414034	0,6384477	0,9111392	0,7947976	0,7018422	0,9930171
120	0,6332224	0,6843221	1,0000000	0,1715486	0,5805984	0,1502197	0,5255532	0,9991370	0,0572052	0,3129713	0,9414034	0,6384551	0,9111395	0,8033494	0,7021355	0,9939147
140	0,6038924	0,6848922	1,0000000	0,1715486	0,5237437	0,1553420	0,5556163	0,9991389	0,0571805	0,3178680	0,9414034	0,6384598	0,9111397	0,8085435	0,7024542	0,9944813
160	0,5832151	0,6855181	1,0000000	0,1715486	0,4770707	0,1618930	0,5903176	0,9991410	0,0571470	0,3231842	0,9414034	0,6384628	0,9111399	0,8117261	0,7028126	0,9948303
180	0,5688834	0,6861715	1,0000000	0,1715486	0,4394300	0,1696037	0,6260701	0,9991433	0,0571040	0,3285626	0,9414034	0,6384647	0,9111400	0,8137045	0,7032167	0,9950414
200	0,5590775	0,6868252	1,0000000	0,1715486	0,4094866	0,1780531	0,6596061	0,9991458	0,0570517	0,3336970	0,9414034	0,6384659	0,9111400	0,8149614	0,7036645	0,9951674
220	0,5524358	0,6874567	1,0000000	0,1715486	0,3859243	0,1867644	0,6888176	0,9991485	0,0569907	0,3383681	0,9414034	0,6384666	0,9111401	0,8157840	0,7041479	0,9952417
240	0,5479733	0,6880499	1,0000000	0,1715486	0,3675462	0,1952949	0,7128587	0,9991514	0,0569228	0,3424505	0,9414035	0,6384671	0,9111401	0,8163431	0,7046548	0,9952851
260	0,5449947	0,6885948	1,0000000	0,1715486	0,3533160	0,2032934	0,7318196	0,9991543	0,0568501	0,3459000	0,9414035	0,6384674	0,9111401	0,8167396	0,7051713	0,9953103
280	0,5430172	0,6890863	1,0000000	0,1715486	0,3423648	0,2105242	0,7463115	0,9991572	0,0567752	0,3487329	0,9414035	0,6384676	0,9111401	0,8170333	0,7056841	0,9953248
300	0,5417102	0,6895232	1,0000000	0,1715486	0,3339808	0,2168627	0,7571400	0,9991600	0,0567006	0,3510038	0,9414035	0,6384677	0,9111401	0,8172597	0,7061814	0,9953331
320	0,5408495	0,6899071	1,0000000	0,1715486	0,3275907	0,2222766	0,7651049	0,9991627	0,0566287	0,3527870	0,9414035	0,6384678	0,9111401	0,8174400	0,7066537	0,9953379
340	0,5402846	0,6902412	1,0000000	0,1715486	0,3227391	0,2268002	0,7709032	0,9991653	0,0565611	0,3541624	0,9414035	0,6384679	0,9111401	0,8175872	0,7070942	0,9953405
360	0,5399148	0,6905298	1,0000000	0,1715486	0,3190680	0,2305102	0,7750985	0,9991677	0,0564993	0,3552071	0,9414035	0,6384679	0,9111401	0,8177094	0,7074989	0,9953421
380	0,5396733	0,6907774	1,0000000	0,1715486	0,3162984	0,2335054	0,7781250	0,9991698	0,0564439	0,3559900	0,9414035	0,6384679	0,9111401	0,8178120	0,7078655	0,9953429
400	0,5395159	0,6909888	1,0000000	0,1715486	0,3142144	0,2358913	0,7803073	0,9991718	0,0563953	0,3565697	0,9414035	0,6384679	0,9111401	0,8178986	0,7081938	0,9953434
420	0,5394135	0,6911683	1,0000000	0,1715486	0,3126499	0,2377705	0,7818827	0,9991735	0,0563533	0,3569947	0,9414035	0,6384679	0,9111401	0,8179720	0,7084848	0,9953437
440	0,5393469	0,6913203	1,0000000	0,1715486	0,3114779	0,2392365	0,7830227	0,9991750	0,0563177	0,3573032	0,9414035	0,6384679	0,9111401	0,8180342	0,7087404	0,9953438
460	0,5393038	0,6914485	1,0000000	0,1715486	0,3106015	0,2403709	0,7838501	0,9991764	0,0562878	0,3575254	0,9414035	0,6384679	0,9111401	0,8180869	0,7089634	0,9953439
480	0,5392758	0,6915563	1,0000000	0,1715486	0,3099473	0,2412428	0,7844526	0,9991776	0,0562630	0,3576842	0,9414035	0,6384679	0,9111401	0,8181314	0,7091564	0,9953440
500	0,5392577	0,6916468	1,0000000	0,1715486	0,3094596	0,2419090	0,7848928	0,9991786	0,0562427	0,3577970	0,9414035	0,6384679	0,9111401	0,8181690	0,7093227	0,9953440
520	0,5392459	0,6917226	1,0000000	0,1715486	0,3090966	0,2424157	0,7852154	0,9991795	0,0562263	0,3578766	0,9414035	0,6384679	0,9111401	0,8182008	0,7094651	0,9953440
540	0,5392383	0,6917859	1,0000000	0,1715486	0,3088268	0,2427995	0,7854525	0,9991802	0,0562131	0,3579325	0,9414035	0,6384679	0,9111401	0,8182274	0,7095866	0,9953440
560	0,5392334	0,6918387	1,0000000	0,1715486	0,3086264	0,2430893	0,7856272	0,9991808	0,0562025	0,3579716	0,9414035	0,6384679	0,9111401	0,8182498	0,7096898	0,9953440
580	0,5804588	0,6918795	1,0000000	0,1715486	0,3407534	0,2424259	0,7855097	0,9991814	0,0561978	0,3577831	0,9414035	0,6384679	0,9111401	0,7645197	0,7097772	0,9936321
600	0,6599677	0,6918780	1,0000000	0,1715486	0,4121276	0,2356346	0,7825952	0,9991819	0,0562250	0,3558984	0,9414035	0,6384679	0,9111401	0,7057868	0,7098499	0,9906816
620	0,7413054	0,6917819	1,0000000	0,1715486	0,4972749	0,2218648	0,7716832	0,9991822	0,0562998	0,3514675	0,9414035	0,6384679	0,9111401	0,6679055	0,7099039	0,9880217
640	0,8108286	0,6915512	1,0000000	0,1715486	0,5822226	0,2052982	0,7480880	0,9991824	0,0564102	0,3451629	0,9414035	0,6384679	0,9111401	0,6448542	0,7099272	0,9860240
660	0,8653496	0,6911769	1,0000000	0,1715486	0,6599561	0,1896148	0,7123101	0,9991823	0,0565361	0,3381086	0,9414035	0,6384679	0,9111401	0,6309149	0,7099017	0,9846497
680	0,9060028	0,6906798	1,0000000	0,1715486	0,7275497	0,1765669	0,6701089	0,9991819	0,0566610	0,3312160	0,9414035	0,6384679	0,9111401	0,6224461	0,7098091	0,9837521
700	0,9353326	0,6900979	1,0000000	0,1715486	0,7843801	0,1665169	0,6281988	0,9991811	0,0567749	0,3250295	0,9414035	0,6384679	0,9111401	0,6172431	0,7096372	0,9831855
720	0,9560097	0,6894723	1,0000000	0,1715486	0,8310351	0,1591467	0,5911214	0,9991799	0,0568733	0,3197857	0,9414035	0,6384679	0,9111401	0,6139863	0,7093829	0,9828365
740	0,9703413	0,6888386	1,0000000	0,1715486	0,8686625	0,1539138	0,5607741	0,9991782	0,0569551	0,3155185	0,9414035	0,6384679	0,9111401	0,6118910	0,7090527	0,9826254
760	0,9801471	0,6882238	1,0000000	0,1715486	0,8985961	0,1502774	0,5372100	0,9991762	0,0570213	0,3121499	0,9414035	0,6384679	0,9111401	0,6104926	0,7086602	0,9824994
780	0,9867888	0,6876460	1,0000000	0,1715486	0,9221513	0,1477851	0,5195535	0,9991738	0,0570738	0,3095521	0,9414035	0,6384679	0,9111401	0,6095176	0,7082228	0,9824252
800	0,9912512	0,6871156	1,0000000	0,1715486	0,9405240	0,1460905	0,5066332	0,9991714	0,0571147	0,3075854	0,9414035	0,6384679	0,9111401	0,6088052	0,7077591	0,9823817
820	0,9942299	0,6866377	1,0000000	0,1715486	0,9547503	0,1449421	0,4973198	0,9991688	0,0571463	0,3061187	0,9414035	0,6384679	0,9111401	0,6082612	0,7072867	0,9823566
840	0,9962074	0,6862131	1,0000000	0,1715486	0,9656986	0,1441634	0,4906643	0,9991662	0,0571705	0,3050385	0,9414035	0,6384679	0,9111401	0,6078298	0,7068203	0,9823420
860	0,9975144	0,6858400	1,0000000	0,1715486	0,9740806	0,1436333	0,4859265	0,9991637	0,0571888	0,3042513	0,9414035	0,6384679	0,9111401	0,6074777	0,7063717	0,9823337
880	0,9983750	0,6855153	1,0000000	0,1715486	0,9804691	0,1432699	0,4825551	0,9991612	0,0572026	0,3036827	0,9414035	0,6384679	0,9111401	0,6071845	0,7059494	0,9823290
900	0,9989399	0,6852348	1,0000000	0,1715486	0,9853196	0,1430183	0,4801509	0,9991590	0,0572130	0,3032753	0,9414035	0,6384679	0,9111401	0,6069373	0,7055588	0,9823263
920	0,9993097	0,6849938	1,0000000	0,1715486	0,9889898	0,1428422	0,4784299	0,9991569	0,0572208	0,3029854	0,9414035	0,6384679	0,9111401	0,6067274	0,7052030	0,9823248
940	0,9995512	0,6847880	1,0000000	0,1715486	0,9917588	0,1427171	0,4771919	0,9991550	0,0572266	0,3027804	0,9414035	0,6384679	0,9111401	0,6065485	0,7048830	0,9823239
960	0,9997086	0,6846129	1,0000000	0,1715486	0,9938423	0,1426271	0,4762968	0,9991533	0,0572309	0,3026362	0,9414035	0,6384679	0,9111401	0,6063960	0,7045982	0,9823234
980	0,9998110	0,6844645	1,0000000	0,1715486	0,9954065	0,1425613	0,4756461	0,9991518	0,0572341	0,3025353	0,9414035	0,6384679	0,9111401	0,6062660	0,7043472	0,9823231
1000	0,9998776	0,6843391	1,0000000	0,1715486	0,9965783	0,1425126	0,4751709	0,9991504	0,0572365	0,3024650	0,9414035	0,6384679	0,9111401	0,6061554	0,7041276	0,9823230
1020	0,9999208	0,6842336	1,0000000	0,1715486	0,9974545	0,1424759	0,4748222	0,9991492	0,0572383	0,3024162	0,9414035	0,6384679	0,9111401	0,6060614	0,7039369	0,9823229
1040	0,9999488	0,6841449	1,0000000	0,1715486	0,9981086	0,1424480	0,4745654	0,9991482	0,0572396	0,3023825	0,9414035	0,6384679	0,9111401	0,6059819	0,7037723	0,9823229
1060	0,9999669	0,6840705	1,0000000	0,1715486	0,9985961	0,1424264	0,4743756	0,9991473	0,0572406	0,3023593	0,9414035	0,6384679	0,9111401	0,6059147	0,7036310	0,9823228
1080	0,9999786	0,6840083	1,0000000	0,1715486	0,9989591	0,1424097	0,4742349	0,9991466	0,0572414	0,3023434	0,9414035	0,6384679	0,9111401	0,6058580	0,7035101	0,9823228
1100	0,9999862	0,6839563	1,0000000	0,1715486	0,9992289	0,1423965	0,4741305	0,9991459	0,0572419	0,3023325	0,9414035	0,6384679	0,9111401	0,6058103	0,7034072	0,9823228

0	1,0000000	0,6824549	1,0000000	0,1715493	1,0000000	0,1421279	0,4737072	0,9991218	0,0572415	0,3023198	0,9414026	0,6382793	0,9111324	0,6043422	0,6999406	0,9823226
20	1,0000000	0,6826642	0,9606679	0,1719203	1,0000000	0,1419539	0,4450565	0,9991249	0,0572850	0,2864683	0,9412432	0,6383329	0,9110213	0,6262915	0,7004592	0,9822978
40	1,0000000	0,6827327	0,8846479	0,1756258	1,0000000	0,1397966	0,3966221	0,9991218	0,0577621	0,2562927	0,9396251	0,6378221	0,9099071	0,6502130	0,7008823	0,9820533
60	1,0000000	0,6825231	0,8067733	0,1861470	1,0000000	0,1334542	0,3538496	0,9991062	0,0593031	0,2272691	0,9349289	0,6341590	0,9068180	0,6656375	0,7012087	0,9813745
80	1,0000000	0,6819247	0,7401954	0,2047821	1,0000000	0,1222942	0,3223256	0,9990749	0,0624399	0,2059685	0,9263732	0,6225526	0,9014855	0,6749662	0,7014124	0,9802016
100	1,0000000	0,6808829	0,6880334	0,2305889	1,0000000	0,1075557	0,3009850	0,9990281	0,0674562	0,1941639	0,9141234	0,5982813	0,8942535	0,6804702	0,7014472	0,9786113
120	1,0000000	0,6794084	0,6492216	0,2611281	1,0000000	0,0914278	0,2872102	0,9989686	0,0743181	0,1911091	0,8990895	0,5595758	0,8858049	0,6835886	0,7012604	0,9767565
140	1,0000000	0,6775701	0,6213123	0,2934186	1,0000000	0,0759196	0,2785662	0,9989004	0,0826892	0,1948761	0,8825899	0,5088842	0,8769091	0,6851972	0,7008069	0,9748106
160	1,0000000	0,6754759	0,6017239	0,3247586	1,0000000	0,0622978	0,2732280	0,9988278	0,0920272	0,2031955	0,8659861	0,4516142	0,8682440	0,6858354	0,7000615	0,9729267
180	1,0000000	0,6732473	0,5882227	0,3531994	1,0000000	0,0510793	0,2699544	0,9987546	0,1017192	0,2139700	0,8504005	0,3936952	0,8603017	0,6858464	0,6990250	0,9712155
200	1,0000000	0,6709985	0,5790472	0,3776600	1,0000000	0,0422610	0,2679460	0,9986836	0,1112030	0,2255347	0,8365777	0,3397603	0,8533685	0,6854569	0,6977243	0,9697398
220	1,0000000	0,6688223	0,5728810	0,3978030	1,0000000	0,0355631	0,2667049	0,9986169	0,1200440	0,2367296	0,8248776	0,2925322	0,8475518	0,6848230	0,6962076	0,9685206
240	1,0000000	0,6667849	0,5687752	0,4138112	1,0000000	0,0306041	0,2659276	0,9985558	0,1279613	0,2468559	0,8153503	0,2530419	0,8428286	0,6840545	0,6945362	0,9675488
260	1,0000000	0,6649271	0,5660620	0,4261652	1,0000000	0,0270026	0,2654310	0,9985008	0,1348181	0,2555784	0,8078386	0,2211564	0,8390960	0,6832290	0,6927760	0,9667972
280	1,0000000	0,6632678	0,5642806	0,4354688	1,0000000	0,0244247	0,2651057	0,9984519	0,1405921	0,2628160	0,8020742	0,1960929	0,8362121	0,6824005	0,6909901	0,9662305
300	1,0000000	0,6618101	0,5631176	0,4423321	1,0000000	0,0225993	0,2648864	0,9984091	0,1453403	0,2686462	0,7977508	0,1767992	0,8340261	0,6816049	0,6892337	0,9658125
320	1,0000000	0,6605462	0,5623618	0,4473077	1,0000000	0,0213169	0,2647339	0,9983718	0,1491671	0,2732306	0,7945704	0,1621906	0,8323957	0,6808647	0,6875509	0,9655098
340	1,0000000	0,6594616	0,5618727	0,4508612	1,0000000	0,0204210	0,2646243	0,9983396	0,1521985	0,2767635	0,7922695	0,1512760	0,8311962	0,6801921	0,6859741	0,9652941
360	1,0000000	0,6585384	0,5615574	0,4533667	1,0000000	0,0197971	0,2645433	0,9983120	0,1545644	0,2794403	0,7906285	0,1432104	0,8303241	0,6795921	0,6845242	0,9651425
380	1,0000000	0,6577577	0,5613548	0,4551135	1,0000000	0,0193632	0,2644819	0,9982884	0,1563871	0,2814391	0,7894725	0,1373049	0,8296965	0,6790645	0,6832123	0,9650373
400	1,0000000	0,6571007	0,5612250	0,4563196	1,0000000	0,0190613	0,2644343	0,9982684	0,1577757	0,2829128	0,7886670	0,1330154	0,8292489	0,6786060	0,6820415	0,9649650
420	1,0000000	0,6565502	0,5611421	0,4571453	1,0000000	0,0188506	0,2643967	0,9982514	0,1588230	0,2839875	0,7881110	0,1299216	0,8289321	0,6782113	0,6810088	0,9649158
440	1,0000000	0,6560902	0,5610892	0,4577062	1,0000000	0,0187031	0,2643667	0,9982370	0,1596061	0,2847636	0,7877304	0,1277042	0,8287094	0,6778741	0,6801070	0,9648826
460	1,0000000	0,6557069	0,5610555	0,4580847	1,0000000	0,0185991	0,2643425	0,9982249	0,1601872	0,2853193	0,7874718	0,1261242	0,8285538	0,6775879	0,6793263	0,9648603
480	1,0000000	0,6553880	0,5610342	0,4583386	1,0000000	0,0185252	0,2643228	0,9982148	0,1606154	0,2857140	0,7872972	0,1250045	0,8284457	0,6773461	0,6786553	0,9648455
500	1,0000000	0,6551231	0,5610207	0,4585079	1,0000000	0,0184722	0,2643068	0,9982063	0,1609289	0,2859925	0,7871801	0,1242150	0,8283709	0,6771428	0,6780822	0,9648357
520	1,0000000	0,6549034	0,5610121	0,4586203	1,0000000	0,0184338	0,2642936	0,9981991	0,1611573	0,2861877	0,7871020	0,1236609	0,8283194	0,6769724	0,6775952	0,9648292
540	1,0000000	0,6547212	0,5610067	0,4586946	1,0000000	0,0184056	0,2642828	0,9981932	0,1613228	0,2863237	0,7870500	0,1232739	0,8282841	0,6768300	0,6771834	0,9648250
560	1,0000000	0,6545703	0,5610033	0,4587436	1,0000000	0,0183847	0,2642738	0,9981882	0,1614421	0,2864181	0,7870157	0,1230047	0,8282599	0,6767111	0,6768364	0,9648222
580	1,0000000	0,6545101	0,6003333	0,4574785	1,0000000	0,0185430	0,2928626	0,9981861	0,1611944	0,3018748	0,7877931	0,1228240	0,8285815	0,6539947	0,6765456	0,9649025
600	1,0000000	0,6549965	0,6763519	0,4460995	1,0000000	0,0204247	0,3412526	0,9982023	0,1582381	0,3280922	0,7946153	0,1229131	0,8315170	0,6292222	0,6763228	0,9656101
620	1,0000000	0,6563531	0,7542256	0,4195740	1,0000000	0,0262388	0,3840899	0,9982492	0,1510388	0,3482005	0,8099671	0,1242109	0,8383585	0,6133952	0,6762517	0,9672310
640	1,0000000	0,6584521	0,8208030	0,3824169	1,0000000	0,0368370	0,4157461	0,9983240	0,1404828	0,3580839	0,8307896	0,1284762	0,8480445	0,6041119	0,6764677	0,9694792
660	1,0000000	0,6609900	0,8729647	0,3419933	1,0000000	0,0511052	0,4372232	0,9984161	0,1283162	0,3593897	0,8528606	0,1379073	0,8588059	0,5990168	0,6770810	0,9719183
680	1,0000000	0,6636824	0,9117763	0,3039680	1,0000000	0,0669084	0,4511001	0,9985146	0,1160649	0,3552000	0,8732044	0,1547035	0,8692237	0,5965412	0,6781276	0,9742168
700	1,0000000	0,6663255	0,9396855	0,2713245	1,0000000	0,0822723	0,4597995	0,9986110	0,1047254	0,3482419	0,8903939	0,1804885	0,8784759	0,5956705	0,6795682	0,9761980
720	1,0000000	0,6687949	0,9592738	0,2449629	1,0000000	0,0959317	0,4651518	0,9986999	0,0948083	0,3404220	0,9041028	0,2156271	0,8862321	0,5957486	0,6813132	0,9778057
740	1,0000000	0,6710269	0,9727749	0,2245659	1,0000000	0,1073340	0,4684102	0,9987785	0,0864777	0,3328829	0,9146046	0,2588113	0,8924749	0,5963542	0,6832518	0,9790555
760	1,0000000	0,6729983	0,9819504	0,2092674	1,0000000	0,1164281	0,4703867	0,9988460	0,0796865	0,3262041	0,9224182	0,3072756	0,8973513	0,5972206	0,6852757	0,9799967
780	1,0000000	0,6747108	0,9881165	0,1980577	1,0000000	0,1234404	0,4715890	0,9989027	0,0742764	0,3206006	0,9281064	0,3575588	0,9010743	0,5981832	0,6872920	0,9806884
800	1,0000000	0,6761805	0,9922224	0,1899909	1,0000000	0,1287115	0,4723276	0,9989496	0,0700446	0,3160756	0,9321782	0,4063769	0,9038660	0,5991441	0,6892297	0,9811870
820	1,0000000	0,6774302	0,9949355	0,1842685	1,0000000	0,1325969	0,4727887	0,9989878	0,0667832	0,3125242	0,9350544	0,4512226	0,9059289	0,6000487	0,6910399	0,9815410
840	1,0000000	0,6784856	0,9967169	0,1802564	1,0000000	0,1354179	0,4730835	0,9990187	0,0643006	0,3097983	0,9370641	0,4905780	0,9074351	0,6008698	0,6926933	0,9817891
860	1,0000000	0,6793721	0,9978799	0,1774708	1,0000000	0,1374423	0,4732775	0,9990435	0,0624303	0,3077431	0,9384557	0,5238352	0,9085236	0,6015971	0,6941763	0,9819612
880	1,0000000	0,6801137	0,9986357	0,1755528	1,0000000	0,1388821	0,4734095	0,9990633	0,0610338	0,3062162	0,9394119	0,5510726	0,9093033	0,6022301	0,6954867	0,9820793
900	1,0000000	0,6807320	0,9991248	0,1742417	1,0000000	0,1398993	0,4735025	0,9990791	0,0599991	0,3050959	0,9400645	0,5728038	0,9098575	0,6027742	0,6966309	0,9821598
920	1,0000000	0,6812461	0,9994401	0,1733513	1,0000000	0,1406147	0,4735702	0,9990917	0,0592375	0,3042827	0,9405073	0,5897638	0,9102489	0,6032375	0,6976199	0,9822143
940	1,0000000	0,6816728	0,9996427	0,1727499	1,0000000	0,1411163	0,4736210	0,9991017	0,0586805	0,3036979	0,9408062	0,6027545	0,9105235	0,6036291	0,6984677	0,9822509
960	1,0000000	0,6820265	0,9997725	0,1723460	1,0000000	0,1414678	0,4736600	0,9991097	0,0582751	0,3032807	0,9410069	0,6125460	0,9107152	0,6039584	0,6991896	0,9822754
980	1,0000000	0,6823191	0,9998554	0,1720758	1,0000000	0,1417142	0,4736907	0,9991161	0,0579815	0,3029852	0,9411411	0,6198242	0,9108484	0,6042340	0,6998008	0,9822916
