"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
40	0,3798025	0,5720705	0,6220839	0,9721380	0,4870597	0,2043712	0,2595579	0,4046523	0,0141792	0,8993322	0,1417598	0,9725438	0,8873475	0,6356669	0,0080833	0,2095822
60	0,3827086	0,5039030	0,6220840	0,9721460	0,4870599	0,2043708	0,2110558	0,4046523	0,0141792	0,8993341	0,1416970	0,9725459	0,8873504	0,6356679	0,0060758	0,1592010
80	0,3882378	0,4415620	0,6220840	0,9721519	0,4870600	0,2043706	0,1703037	0,4046523	0,0141792	0,8993353	0,1416493	0,9725474	0,8873525	0,6356686	0,0043832	0,1178096
100	0,3964592	0,3893889	0,6220840	0,9721563	0,4870601	0,2043704	0,1383228	0,4046523	0,0141792	0,8993362	0,1416131	0,9725485	0,8873540	0,6356690	0,0030755	0,0866511
120	0,4069567	0,3477756	0,6220840	0,9721595	0,4870601	0,2043703	0,1140674	0,4046523	0,0141792	0,8993367	0,1415856	0,9725493	0,8873551	0,6356693	0,0021159	0,0643767
140	0,4190096	0,3153449	0,6220839	0,9721618	0,4870600	0,2043702	0,0960074	0,4046523	0,0141792	0,8993371	0,1415648	0,9725498	0,8873558	0,6356695	0,0014355	0,0489879
160	0,4317931	0,2901737	0,6220839	0,9721635	0,4870600	0,2043702	0,0826992	0,4046523	0,0141792	0,8993374	0,1415490	0,9725502	0,8873563	0,6356697	0,0009645	0,0386111
180	0,4445514	0,2704191	0,6220839	0,9721648	0,4870600	0,2043701	0,0729508	0,4046523	0,0141792	0,8993375	0,1415370	0,9725505	0,8873567	0,6356698	0,0006443	0,0317395
200	0,4567083	0,2545792	0,6220839	0,9721657	0,4870600	0,2043701	0,0658350	0,4046523	0,0141792	0,8993376	0,1415280	0,9725507	0,8873569	0,6356698	0,0004297	0,0272527
220	0,4679053	0,2415471	0,6220839	0,9721664	0,4870600	0,2043701	0,0606513	0,4046523	0,0141792	0,8993377	0,1415211	0,9725508	0,8873571	0,6356699	0,0002874	0,0243557
240	0,4779821	0,2305611	0,6220839	0,9721669	0,4870600	0,2043701	0,0568797	0,4046523	0,0141792	0,8993378	0,1415159	0,9725509	0,8873573	0,6356699	0,0001940	0,0225022
260	0,4869264	0,2211204	0,6220839	0,9721673	0,4870600	0,2043701	0,0541375	0,4046523	0,0141792	0,8993378	0,1415120	0,9725510	0,8873574	0,6356699	0,0001331	0,0213254
280	0,4948163	0,2129017	0,6220839	0,9721676	0,4870600	0,2043701	0,0521446	0,4046523	0,0141792	0,8993378	0,1415090	0,9725511	0,8873574	0,6356699	0,0000937	0,0205830
300	0,5017717	0,2056920	0,6220839	0,9721678	0,4870600	0,2043701	0,0506966	0,4046523	0,0141792	0,8993378	0,1415068	0,9725511	0,8873575	0,6356699	0,0000683	0,0201173
320	0,5079204	0,1993431	0,6220839	0,9721679	0,4870600	0,2043701	0,0496447	0,4046523	0,0141792	0,8993378	0,1415051	0,9725511	0,8873575	0,6356699	0,0000520	0,0198265
340	0,5133798	0,1937431	0,6220839	0,9721680	0,4870600	0,2043701	0,0488805	0,4046523	0,0141792	0,8993379	0,1415038	0,9725511	0,8873575	0,6356699	0,0000416	0,0196456
360	0,5182483	0,1888004	0,6220839	0,9721681	0,4870600	0,2043701	0,0483255	0,4046523	0,0141792	0,8993379	0,1415028	0,9725512	0,8873575	0,6356699	0,0000350	0,0195336
380	0,5226056	0,1844356	0,6220839	0,9721681	0,4870600	0,2043701	0,0479223	0,4046523	0,0141792	0,8993379	0,1415021	0,9725512	0,8873575	0,6356699	0,0000308	0,0194644
400	0,5265149	0,1805789	0,6220839	0,9721682	0,4870600	0,2043701	0,0476295	0,4046523	0,0141792	0,8993379	0,1415016	0,9725512	0,8873576	0,6356699	0,0000281	0,0194218
420	0,5300269	0,1771680	0,6220839	0,9721682	0,4870600	0,2043701	0,0474168	0,4046523	0,0141792	0,8993379	0,1415011	0,9725512	0,8873576	0,6356699	0,0000265	0,0193957
440	0,5331837	0,1741479	0,6220839	0,9721682	0,4870600	0,2043701	0,0472623	0,4046523	0,0141792	0,8993379	0,1415008	0,9725512	0,8873576	0,6356699	0,0000254	0,0193796
460	0,5360211	0,1714703	0,6220839	0,9721683	0,4870600	0,2043701	0,0471501	0,4046523	0,0141792	0,8993379	0,1415006	0,9725512	0,8873576	0,6356699	0,0000247	0,0193698
480	0,5385706	0,1690935	0,6220839	0,9721683	0,4870600	0,2043701	0,0470686	0,4046523	0,0141792	0,8993379	0,1415004	0,9725512	0,8873576	0,6356699	0,0000243	0,0193639
500	0,5408605	0,1669810	0,6220839	0,9721683	0,4870600	0,2043701	0,0470095	0,4046523	0,0141792	0,8993379	0,1415003	0,9725512	0,8873576	0,6356699	0,0000241	0,0193602
520	0,5429166	0,1651014	0,6220839	0,9721683	0,4870600	0,2043701	0,0469665	0,4046523	0,0141792	0,8993379	0,1415002	0,9725512	0,8873576	0,6356699	0,0000239	0,0193580
540	0,5447620	0,1634274	0,6220839	0,9721683	0,4870600	0,2043701	0,0469352	0,4046523	0,0141792	0,8993379	0,1415001	0,9725512	0,8873576	0,6356699	0,0000238	0,0193567
560	0,5464180	0,1619355	0,6220839	0,9721683	0,4870600	0,2043701	0,0469126	0,4046523	0,0141792	0,8993379	0,1415000	0,9725512	0,8873576	0,6356699	0,0000237	0,0193558
580	0,5473918	0,1910705	0,6220839	0,9721683	0,4870600	0,2043701	0,0736455	0,4046523	0,0141792	0,8993379	0,1415000	0,9725512	0,8873576	0,6356699	0,0010644	0,0467720
600	0,5439109	0,2525086	0,6220839	0,9721683	0,4870600	0,2043701	0,1227700	0,4046523	0,0141792	0,8993379	0,1414999	0,9725512	0,8873576	0,6356699	0,0030512	0,0979247
620	0,5331321	0,3196600	0,6220839	0,9721683	0,4870600	0,2043701	0,1712604	0,4046523	0,0141792	0,8993379	0,1414999	0,9725512	0,8873576	0,6356699	0,0050585	0,1483056
640	0,5162840	0,3807239	0,6220839	0,9721683	0,4870600	0,2043701	0,2120039	0,4046523	0,0141792	0,8993379	0,1414999	0,9725512	0,8873576	0,6356699	0,0067509	0,1896969
660	0,4964024	0,4320099	0,6220839	0,9721683	0,4870600	0,2043701	0,2439787	0,4046523	0,0141792	0,8993379	0,1414999	0,9725512	0,8873576	0,6356699	0,0080586	0,2208553
680	0,4763072	0,4736786	0,6220839	0,9721683	0,4870600	0,2043701	0,2682296	0,4046523	0,0141792	0,8993379	0,1414999	0,9725512	0,8873576	0,6356699	0,0090181	0,2431296
700	0,4578575	0,5072962	0,6220839	0,9721683	0,4870600	0,2043701	0,2862863	0,4046523	0,0141792	0,8993379	0,1414999	0,9725512	0,8873576	0,6356699	0,0096985	0,2585184
720	0,4419558	0,5346148	0,6220839	0,9721683	0,4870600	0,2043701	0,2995922	0,4046523	0,0141792	0,8993379	0,1414999	0,9725512	0,8873576	0,6356699	0,0101695	0,2688952
740	0,4288174	0,5570909	0,6220839	0,9721683	0,4870600	0,2043701	0,3093388	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0104897	0,2757668
760	0,4182577	0,5757882	0,6220839	0,9721683	0,4870600	0,2043701	0,3164534	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0107043	0,2802536
780	0,4099117	0,5914432	0,6220839	0,9721683	0,4870600	0,2043701	0,3216362	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0108465	0,2831506
800	0,4033715	0,6045691	0,6220839	0,9721683	0,4870600	0,2043701	0,3254071	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0109399	0,2850040
820	0,3982588	0,6155448	0,6220839	0,9721683	0,4870600	0,2043701	0,3281488	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0110008	0,2861808
840	0,3942551	0,6246744	0,6220839	0,9721683	0,4870600	0,2043701	0,3301414	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0110403	0,2869232
860	0,3911064	0,6322193	0,6220839	0,9721683	0,4870600	0,2043701	0,3315891	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0110657	0,2873890
880	0,3886170	0,6384134	0,6220839	0,9721683	0,4870600	0,2043701	0,3326409	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0110820	0,2876798
900	0,3866385	0,6434676	0,6220839	0,9721683	0,4870600	0,2043701	0,3334049	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0110924	0,2878606
920	0,3850591	0,6475702	0,6220839	0,9721683	0,4870600	0,2043701	0,3339599	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0110990	0,2879727
940	0,3837941	0,6508864	0,6220839	0,9721683	0,4870600	0,2043701	0,3343629	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111032	0,2880419
960	0,3827787	0,6535586	0,6220839	0,9721683	0,4870600	0,2043701	0,3346557	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111058	0,2880845
980	0,3819626	0,6557071	0,6220839	0,9721683	0,4870600	0,2043701	0,3348684	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111075	0,2881106
1000	0,3813065	0,6574320	0,6220839	0,9721683	0,4870600	0,2043701	0,3350228	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111085	0,2881266
1020	0,3807792	0,6588157	0,6220839	0,9721683	0,4870600	0,2043701	0,3351350	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111092	0,2881364
1040	0,3803555	0,6599252	0,6220839	0,9721683	0,4870600	0,2043701	0,3352165	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111096	0,2881424
1060	0,3800153	0,6608149	0,6220839	0,9721683	0,4870600	0,2043701	0,3352757	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111099	0,2881461
1080	0,3797423	0,6615282	0,6220839	0,9721683	0,4870600	0,2043701	0,3353186	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111100	0,2881483
1100	0,3795234	0,6621001	0,6220839	0,9721683	0,4870600	0,2043701	0,3353499	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873576	0,6356699	0,0111101	0,2881496

0	0,3788135	0,6639576	0,6220837	0,9721122	0,4870598	0,2043728	0,3354537	0,4046523	0,0141792	0,8993254	0,1419514	0,9725366	0,8873374	0,6356632	0,0111116	0,2881520
20	0,3787792	0,6640485	0,5908630	0,9721934	0,4731322	0,2045677	0,3045879	0,3955053	0,0141841	0,8994381	0,1418561	0,8609351	0,8856613	0,5834897	0,0111115	0,2882828
40	0,3787517	0,6641214	0,5306202	0,9728227	0,4471844	0,2065778	0,2479060	0,3795757	0,0142317	0,9004752	0,1419184	0,6736565	0,8829349	0,4832863	0,0111153	0,2895584
60	0,3787297	0,6641798	0,4711085	0,9743443	0,4242509	0,2122104	0,1919790	0,3661978	0,0143569	0,9031168	0,1422834	0,5034650	0,8812472	0,3811561	0,0111263	0,2929405
80	0,3787120	0,6642265	0,4237536	0,9765593	0,4097594	0,2215602	0,1450095	0,3578927	0,0145523	0,9071542	0,1429960	0,3696456	0,8811006	0,2940532	0,0111446	0,2982771
100	0,3786978	0,6642639	0,3903001	0,9790499	0,4033145	0,2330994	0,1081667	0,3539825	0,0147793	0,9118819	0,1439874	0,2699920	0,8821432	0,2257483	0,0111670	0,3045913
120	0,3786864	0,6642939	0,3685148	0,9814518	0,4022395	0,2447268	0,0802355	0,3528449	0,0149941	0,9165765	0,1451279	0,1974989	0,8837885	0,1746764	0,0111897	0,3107579
140	0,3786772	0,6643179	0,3552380	0,9835411	0,4037636	0,2547727	0,0594448	0,3530301	0,0151681	0,9207385	0,1462866	0,1453228	0,8855429	0,1376073	0,0112095	0,3159885
160	0,3786699	0,6643371	0,3476512	0,9852264	0,4059276	0,2624307	0,0441266	0,3536108	0,0152922	0,9241346	0,1473672	0,1079557	0,8871084	0,1112243	0,0112250	0,3199640
180	0,3786640	0,6643526	0,3436286	0,9865104	0,4077064	0,2676719	0,0329063	0,3541398	0,0153715	0,9267383	0,1483165	0,0812569	0,8883632	0,0926991	0,0112360	0,3227296
200	0,3786593	0,6643649	0,3417091	0,9874490	0,4087813	0,2709277	0,0247155	0,3544799	0,0154172	0,9286442	0,1491168	0,0622018	0,8893006	0,0798177	0,0112434	0,3245190
220	0,3786556	0,6643748	0,3409529	0,9881181	0,4092305	0,2727815	0,0187481	0,3546451	0,0154412	0,9299943	0,1497731	0,0486092	0,8899699	0,0709262	0,0112481	0,3256114
240	0,3786526	0,6643828	0,3407887	0,9885911	0,4092777	0,2737658	0,0144059	0,3546966	0,0154525	0,9309311	0,1503019	0,0389157	0,8904361	0,0648245	0,0112510	0,3262508
260	0,3786501	0,6643891	0,3408888	0,9889279	0,4091402	0,2742751	0,0112485	0,3546924	0,0154575	0,9315743	0,1507235	0,0320037	0,8907585	0,0606570	0,0112527	0,3266168
280	0,3786482	0,6643942	0,3410780	0,9891720	0,4089666	0,2745561	0,0089537	0,3546703	0,0154595	0,9320150	0,1510576	0,0270754	0,8909825	0,0578219	0,0112537	0,3268269
300	0,3786466	0,6643983	0,3412712	0,9893524	0,4088306	0,2747398	0,0072863	0,3546492	0,0154605	0,9323177	0,1513212	0,0235616	0,8911401	0,0558995	0,0112544	0,3269511
320	0,3786454	0,6644016	0,3414337	0,9894879	0,4087520	0,2748824	0,0060751	0,3546353	0,0154610	0,9325265	0,1515286	0,0210564	0,8912524	0,0545995	0,0112548	0,3270278
340	0,3786444	0,6644042	0,3415567	0,9895904	0,4087217	0,2750010	0,0051952	0,3546283	0,0154615	0,9326710	0,1516914	0,0192702	0,8913333	0,0537223	0,0112550	0,3270773
360	0,3786436	0,6644063	0,3416434	0,9896678	0,4087211	0,2750976	0,0045561	0,3546260	0,0154618	0,9327712	0,1518187	0,0179967	0,8913918	0,0531313	0,0112552	0,3271100
380	0,3786430	0,6644080	0,3417010	0,9897258	0,4087333	0,2751715	0,0040920	0,3546260	0,0154621	0,9328406	0,1519180	0,0170888	0,8914340	0,0527336	0,0112553	0,3271317
400	0,3786424	0,6644093	0,3417374	0,9897688	0,4087472	0,2752236	0,0037548	0,3546268	0,0154622	0,9328883	0,1519952	0,0164415	0,8914643	0,0524662	0,0112554	0,3271459
420	0,3786420	0,6644104	0,3417591	0,9898004	0,4087575	0,2752574	0,0035099	0,3546277	0,0154624	0,9329211	0,1520550	0,0159800	0,8914860	0,0522865	0,0112554	0,3271550
440	0,3786417	0,6644113	0,3417714	0,9898234	0,4087632	0,2752777	0,0033321	0,3546282	0,0154624	0,9329434	0,1521012	0,0156509	0,8915014	0,0521657	0,0112555	0,3271606
460	0,3786414	0,6644120	0,3417778	0,9898401	0,4087652	0,2752890	0,0032029	0,3546285	0,0154625	0,9329585	0,1521368	0,0154163	0,8915123	0,0520847	0,0112555	0,3271640
480	0,3786412	0,6644125	0,3417809	0,9898523	0,4087650	0,2752950	0,0031091	0,3546286	0,0154625	0,9329687	0,1521642	0,0152490	0,8915200	0,0520303	0,0112555	0,3271659
500	0,3786411	0,6644130	0,3417820	0,9898612	0,4087640	0,2752981	0,0030409	0,3546286	0,0154625	0,9329756	0,1521852	0,0151298	0,8915255	0,0519938	0,0112555	0,3271671
520	0,3786409	0,6644133	0,3417822	0,9898676	0,4087629	0,2752999	0,0029914	0,3546286	0,0154625	0,9329803	0,1522014	0,0150448	0,8915293	0,0519693	0,0112555	0,3271677
540	0,3786408	0,6644136	0,3417820	0,9898724	0,4087621	0,2753012	0,0029555	0,3546286	0,0154625	0,9329834	0,1522137	0,0149841	0,8915320	0,0519528	0,0112555	0,3271681
560	0,3786407	0,6644139	0,3417817	0,9898760	0,4087617	0,2753021	0,0029294	0,3546285	0,0154625	0,9329855	0,1522232	0,0149409	0,8915339	0,0519418	0,0112555	0,3271683
580	0,3786407	0,6644140	0,3875421	0,9898335	0,4283941	0,2748827	0,0374142	0,3647961	0,0154527	0,9328887	0,1522077	0,1277181	0,8932178	0,1112662	0,0112547	0,3269507
600	0,3786406	0,6644142	0,4742845	0,9893367	0,4624201	0,2710799	0,0994096	0,3819438	0,0153708	0,9319200	0,1519931	0,3166304	0,8959412	0,2227348	0,0112477	0,3250293
620	0,3786406	0,6644143	0,5540384	0,9878415	0,4875560	0,2621802	0,1582128	0,3955152	0,0151930	0,9293395	0,1514217	0,4876167	0,8975780	0,3317095	0,0112316	0,3205755
640	0,3786405	0,6644144	0,6071366	0,9852981	0,4980062	0,2499828	0,2052512	0,4032382	0,0149636	0,9252598	0,1505128	0,6213220	0,8976139	0,4196764	0,0112095	0,3144259
660	0,3786405	0,6644145	0,6330525	0,9822475	0,4977957	0,2374097	0,2404037	0,4063672	0,0147367	0,9203914	0,1493916	0,7203264	0,8964407	0,4846535	0,0111861	0,3079272
680	0,3786405	0,6644145	0,6400148	0,9793813	0,4931586	0,2266651	0,2660140	0,4068789	0,0145466	0,9155345	0,1482006	0,7920242	0,8946981	0,5306247	0,0111650	0,3021120
700	0,3786404	0,6644146	0,6372327	0,9771282	0,4886022	0,2187053	0,2845937	0,4063205	0,0144055	0,9112573	0,1470529	0,8434988	0,8929073	0,5626072	0,0111479	0,2974850
720	0,3786404	0,6644146	0,6314130	0,9755718	0,4860152	0,2134476	0,2981416	0,4055777	0,0143105	0,9078186	0,1460185	0,8803470	0,8913638	0,5848227	0,0111352	0,2941211
740	0,3786404	0,6644147	0,6261830	0,9745794	0,4853668	0,2102485	0,3080871	0,4050162	0,0142517	0,9052342	0,1451287	0,9067040	0,8901689	0,6003301	0,0111264	0,2918460
760	0,3786404	0,6644147	0,6228144	0,9739553	0,4858171	0,2083568	0,3154186	0,4047027	0,0142178	0,9033839	0,1443874	0,9255509	0,8893065	0,6112064	0,0111205	0,2903934
780	0,3786404	0,6644147	0,6212389	0,9735363	0,4865397	0,2071839	0,3208250	0,4045780	0,0141996	0,9021013	0,1437827	0,9390213	0,8887097	0,6188401	0,0111167	0,2895050
800	0,3786404	0,6644147	0,6208717	0,9732226	0,4870682	0,2063775	0,3248005	0,4045597	0,0141903	0,9012277	0,1432963	0,9486421	0,8883043	0,6241756	0,0111144	0,2889755
820	0,3786404	0,6644147	0,6211024	0,9729691	0,4872885	0,2057736	0,3277111	0,4045840	0,0141855	0,9006356	0,1429084	0,9555080	0,8880285	0,6278748	0,0111129	0,2886619
840	0,3786404	0,6644147	0,6215005	0,9727621	0,4872841	0,2053140	0,3298323	0,4046149	0,0141831	0,9002327	0,1426007	0,9604042	0,8878379	0,6304144	0,0111120	0,2884737
860	0,3786404	0,6644148	0,6218415	0,9725990	0,4871865	0,2049781	0,3313726	0,4046379	0,0141816	0,8999561	0,1423576	0,9638939	0,8877034	0,6321408	0,0111114	0,2883576
880	0,3786404	0,6644148	0,6220535	0,9724771	0,4870911	0,2047493	0,3324887	0,4046506	0,0141808	0,8997648	0,1421663	0,9663806	0,8876067	0,6333049	0,0111110	0,2882839
900	0,3786404	0,6644148	0,6221478	0,9723899	0,4870374	0,2046045	0,3332967	0,4046555	0,0141802	0,8996317	0,1420162	0,9681524	0,8875364	0,6340855	0,0111107	0,2882360
920	0,3786404	0,6644148	0,6221657	0,9723291	0,4870243	0,2045181	0,3338819	0,4046562	0,0141798	0,8995392	0,1418989	0,9694151	0,8874854	0,6346075	0,0111106	0,2882048
940	0,3786404	0,6644148	0,6221473	0,9722868	0,4870340	0,2044676	0,3343062	0,4046551	0,0141795	0,8994750	0,1418076	0,9703151	0,8874484	0,6349566	0,0111105	0,2881845
960	0,3786404	0,6644148	0,6221203	0,9722565	0,4870493	0,2044369	0,3346141	0,4046538	0,0141794	0,8994309	0,1417366	0,9709567	0,8874219	0,6351905	0,0111104	0,2881716
980	0,3786404	0,6644148	0,6220981	0,9722341	0,4870603	0,2044166	0,3348378	0,4046529	0,0141793	0,8994007	0,1416817	0,9714143	0,8874030	0,6353474	0,0111104	0,2881636
1000	0,3786404	0,6644148	0,6220848	0,9722172	0,4870648	0,2044020	0,3350004	0,4046524	0,0141792	0,8993802	0,1416393	0,9717405	0,8873896	0,6354530	0,0111103	0,2881588
1020	0,3786404	0,6644148	0,6220792	0,9722044	0,4870647	0,2043912	0,3351186	0,4046522	0,0141792	0,8993664	0,1416066	0,9719732	0,8873802	0,6355241	0,0111103	0,2881559
1040	0,3786404	0,6644148	0,6220785	0,9721947	0,4870626	0,2043836	0,3352046	0,4046521	0,0141792	0,8993571	0,1415815	0,9721391	0,8873735	0,6355720	0,0111103	0,2881542
1060	0,3786404	0,6644148	0,6220799	0,9721875	0,4870606	0,2043785	0,3352670	0,4046522	0,0141792	0,8993508	0,1415622	0,9722574	0,8873689	0,6356043	0,0111103	0,2881532
1080	0,3786404	0,6644148	0,6220817	0,9721823	0,4870595	0,2043752	0,3353124	0,4046522	0,0141792	0,8993466	0,1415475	0,9723417	0,8873656	0,6356259	0,0111103	0,2881526
1100	0,3786404	0,6644148	0,6220831	0,9721786	0,4870593	0,2043733	0,3353453	0,4046523	0,0141792	0,8993437	0,1415362	0,9724019	0,8873632	0,6356405	0,0111103	0,2881522

0	0,3788135	0,6639576	0,6220837	0,9721122	0,4870598	0,2043728	0,3354537	0,4046523	0,0141792	0,8993254	0,1419514	0,9725366	0,8873374	0,6356632	0,0111116	0,2881520
20	0,3590272	0,6643198	0,6220839	0,9721271	0,4870596	0,2043718	0,3354479	0,4046523	0,0141792	0,8993295	0,1418425	0,8792056	0,8685303	0,6356654	0,0111111	0,2670050
40	0,3199880	0,6671804	0,6220839	0,9721380	0,4870597	0,2043712	0,3354438	0,4046523	0,0141792	0,8993322	0,1417598	0,7225804	0,8306471	0,6356669	0,0111108	0,2275498
60	0,2789162	0,6750717	0,6220840	0,9721460	0,4870599	0,2043708	0,3354407	0,4046523	0,0141792	0,8993341	0,1416970	0,5802356	0,7898763	0,6356679	0,0111106	0,1886900
80	0,2426047	0,6883742	0,6220840	0,9721519	0,4870600	0,2043706	0,3354385	0,4046523	0,0141792	0,8993353	0,1416493	0,4683024	0,7530927	0,6356686	0,0111105	0,1567642
100	0,2128551	0,7056032	0,6220840	0,9721563	0,4870601	0,2043704	0,3354369	0,4046523	0,0141792	0,8993362	0,1416131	0,3849404	0,7225572	0,6356690	0,0111104	0,1327312
120	0,1893457	0,7245746	0,6220840	0,9721595	0,4870601	0,2043703	0,3354358	0,4046523	0,0141792	0,8993367	0,1415856	0,3242948	0,6983901	0,6356693	0,0111104	0,1155506
140	0,1710513	0,7433191	0,6220839	0,9721618	0,4870600	0,2043702	0,3354349	0,4046523	0,0141792	0,8993371	0,1415648	0,2806440	0,6798356	0,6356695	0,0111103	0,1036810
160	0,1568717	0,7604799	0,6220839	0,9721635	0,4870600	0,2043702	0,3354343	0,4046523	0,0141792	0,8993374	0,1415490	0,2493819	0,6658810	0,6356697	0,0111103	0,0956772
180	0,1458612	0,7753395	0,6220839	0,9721648	0,4870600	0,2043701	0,3354339	0,4046523	0,0141792	0,8993375	0,1415370	0,2270453	0,6555384	0,6356698	0,0111103	0,0903770
200	0,1372764	0,7876777	0,6220839	0,9721657	0,4870600	0,2043701	0,3354336	0,4046523	0,0141792	0,8993376	0,1415280	0,2111038	0,6479542	0,6356698	0,0111103	0,0869163
220	0,1305550	0,7975964	0,6220839	0,9721664	0,4870600	0,2043701	0,3354333	0,4046523	0,0141792	0,8993377	0,1415211	0,1997324	0,6424369	0,6356699	0,0111103	0,0846817
240	0,1252763	0,8053705	0,6220839	0,9721669	0,4870600	0,2043701	0,3354332	0,4046523	0,0141792	0,8993378	0,1415159	0,1916231	0,6384476	0,6356699	0,0111103	0,0832521
260	0,1211243	0,8113429	0,6220839	0,9721673	0,4870600	0,2043701	0,3354330	0,4046523	0,0141792	0,8993378	0,1415120	0,1858409	0,6355764	0,6356699	0,0111103	0,0823445
280	0,1178585	0,8158587	0,6220839	0,9721676	0,4870600	0,2043701	0,3354329	0,4046523	0,0141792	0,8993378	0,1415090	0,1817181	0,6335174	0,6356699	0,0111103	0,0817718
300	0,1152935	0,8192309	0,6220839	0,9721678	0,4870600	0,2043701	0,3354329	0,4046523	0,0141792	0,8993378	0,1415068	0,1787786	0,6320450	0,6356699	0,0111103	0,0814126
320	0,1132836	0,8217249	0,6220839	0,9721679	0,4870600	0,2043701	0,3354328	0,4046523	0,0141792	0,8993378	0,1415051	0,1766828	0,6309944	0,6356699	0,0111103	0,0811883
340	0,1117137	0,8235563	0,6220839	0,9721680	0,4870600	0,2043701	0,3354328	0,4046523	0,0141792	0,8993379	0,1415038	0,1751886	0,6302461	0,6356699	0,0111103	0,0810488
360	0,1104919	0,8248945	0,6220839	0,9721681	0,4870600	0,2043701	0,3354328	0,4046523	0,0141792	0,8993379	0,1415028	0,1741232	0,6297139	0,6356699	0,0111103	0,0809624
380	0,1095447	0,8258695	0,6220839	0,9721681	0,4870600	0,2043701	0,3354328	0,4046523	0,0141792	0,8993379	0,1415021	0,1733637	0,6293357	0,6356699	0,0111103	0,0809090
400	0,1088131	0,8265790	0,6220839	0,9721682	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415016	0,1728221	0,6290673	0,6356699	0,0111103	0,0808762
420	0,1082501	0,8270954	0,6220839	0,9721682	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415011	0,1724360	0,6288769	0,6356699	0,0111103	0,0808560
440	0,1078186	0,8274720	0,6220839	0,9721682	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415008	0,1721607	0,6287419	0,6356699	0,0111103	0,0808436
460	0,1074888	0,8277473	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415006	0,1719645	0,6286462	0,6356699	0,0111103	0,0808361
480	0,1072375	0,8279492	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415004	0,1718246	0,6285785	0,6356699	0,0111103	0,0808315
500	0,1070465	0,8280979	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415003	0,1717248	0,6285305	0,6356699	0,0111103	0,0808287
520	0,1069018	0,8282079	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415002	0,1716537	0,6284965	0,6356699	0,0111103	0,0808270
540	0,1067923	0,8282895	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415001	0,1716030	0,6284724	0,6356699	0,0111103	0,0808259
560	0,1067095	0,8283504	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415000	0,1715668	0,6284554	0,6356699	0,0111103	0,0808253
580	0,1285855	0,8283372	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1415000	0,2648762	0,6472564	0,6356699	0,0111103	0,1019718
600	0,1719168	0,8276282	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414999	0,4214860	0,6851352	0,6356699	0,0111103	0,1414267
620	0,2174216	0,8249007	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414999	0,5638198	0,7259029	0,6356699	0,0111103	0,1802862
