"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
20	0,9504780	0,3398727	0,4172055	0,2060886	0,9617679	0,2024932	0,5502163	0,3359914	0,3671144	1,0575211	0,1986564	0,0332859	0,0081037	0,4386809	0,1409846	0,2525448
40	0,9464687	0,1888266	0,4255622	0,1411995	1,0774319	0,2244324	0,4277732	0,3922838	0,3872536	0,9765438	0,2119650	0,0366796	0,0105775	0,4659749	0,1298254	0,2479367
60	0,9445230	0,1344096	0,4565153	0,1353255	1,1119492	0,3567561	0,3775049	0,4951013	0,3972828	1,0052461	0,2529788	0,0655508	0,0071597	0,5645021	0,1511477	0,2308858
80	0,9475468	0,1002489	0,4915895	0,1154153	1,0681984	0,5005883	0,4228278	0,5962183	0,3935139	0,9909250	0,2518596	0,0926149	0,0043068	0,5847415	0,1492918	0,2269449
100	0,9911030	0,0948749	0,5085914	0,1031036	1,0593216	0,7195101	0,3860776	0,6778625	0,3932133	1,0563653	0,2272882	0,1353610	0,0074182	0,5734224	0,1602568	0,2148700
120	0,9464957	0,0802758	0,4242650	0,0798940	1,0443892	0,8735842	0,3752016	0,7899235	0,4475875	1,0219285	0,2652554	0,1635153	0,0035938	0,5793398	0,1935766	0,2449303
140	0,9388265	0,0668621	0,4313008	0,0794077	0,9980659	0,9077189	0,3587908	0,9204867	0,4308097	1,0497318	0,2440258	0,2151873	0,0028838	0,5438575	0,1735846	0,2577726
160	0,9914492	0,0848683	0,4065366	0,0727561	0,9193774	0,9314081	0,3905159	0,9040302	0,3793351	0,9925385	0,2598877	0,2155468	0,0091776	0,5118760	0,1228397	0,2175559
180	0,9305841	0,0863391	0,4216513	0,0791220	0,9736074	0,9844110	0,3953252	0,9092832	0,3048642	0,9685775	0,2464010	0,2374024	0,0159613	0,4915869	0,1362470	0,2096600
200	0,9468309	0,1045651	0,4546132	0,0706764	1,0019127	0,9672910	0,4252171	0,9183040	0,2894360	0,9615216	0,2179906	0,2506847	0,0133230	0,4828482	0,1117278	0,2214509
220	0,9661945	0,0705292	0,4187896	0,0671043	0,9886402	0,9642401	0,4220001	0,9977783	0,2629446	1,0128559	0,1912889	0,3060498	0,0155785	0,5054467	0,1083590	0,2230684
240	1,0423657	0,0573558	0,4107296	0,0676404	1,0054074	1,0038141	0,4195012	0,9270988	0,2493595	1,0021945	0,1566949	0,2671122	0,0202598	0,5356686	0,0895530	0,2390036
260	1,0561755	0,0631540	0,3838049	0,0760983	0,9010553	0,9938751	0,4212939	0,9096722	0,2685286	0,9183759	0,1491911	0,2986453	0,0241447	0,5191789	0,0929533	0,2304491
280	0,9707044	0,0679017	0,3918321	0,0797946	0,9377132	0,9558171	0,4802832	1,0263181	0,2597627	0,9065025	0,1501246	0,3109224	0,0185756	0,4986104	0,1387111	0,2378571
300	0,8975262	0,0414826	0,4034871	0,0789307	0,9135537	0,9903595	0,4102080	1,0518539	0,2565785	0,9256270	0,1516085	0,3172359	0,0207211	0,5284056	0,1107403	0,2241772
320	0,9717026	0,0655638	0,4283327	0,0811990	0,8353831	1,0347370	0,4399611	1,0399040	0,2690936	1,0031839	0,1660106	0,3313234	0,0337007	0,5427316	0,1070064	0,2474724
340	0,9195439	0,0943696	0,3839852	0,0630868	0,8483368	0,9759521	0,4899871	1,0096212	0,2921051	1,0350635	0,1712812	0,3110513	0,0275114	0,5043090	0,1090572	0,2496766
360	0,9097821	0,0867450	0,4104101	0,0647252	0,9077934	1,0030410	0,4732061	1,0030773	0,3004579	1,0355015	0,1763769	0,2955896	0,0357878	0,5260412	0,1274028	0,2677274
380	0,9122411	0,0786416	0,4335129	0,0675995	0,9059431	0,9904798	0,4146957	1,0187780	0,3069427	1,0274901	0,2203194	0,3198341	0,0282964	0,5584476	0,1331605	0,2587906
400	0,9557078	0,0420546	0,4360462	0,0812866	0,9939173	1,0150700	0,4500642	1,0244559	0,3019520	1,0396374	0,2122968	0,3004022	0,0279892	0,5334579	0,1644821	0,2524075
420	0,9788776	0,0737091	0,4037921	0,0864559	1,0153257	1,0269013	0,4087566	1,0213964	0,3126780	1,0145976	0,2348862	0,2714043	0,0290797	0,5570391	0,1322017	0,2479537
440	0,9976180	0,0643302	0,4191885	0,0815464	1,0027359	1,1082692	0,4256243	1,0204499	0,2963302	0,9839732	0,1951355	0,3126655	0,0264098	0,5187989	0,1027727	0,2410055
460	0,9666800	0,0625532	0,4473912	0,0762986	1,0408360	1,1187412	0,4103542	1,0042666	0,3190955	1,0345973	0,1720914	0,2821330	0,0265353	0,5384284	0,1077863	0,2612706
480	0,9922154	0,0751729	0,4065033	0,0631482	0,9765783	1,0763889	0,4365167	1,0575265	0,3652645	1,0570805	0,2000361	0,3219342	0,0248393	0,5696293	0,1572394	0,2462073
500	0,9647221	0,0909161	0,3481489	0,0455972	0,9335435	1,0424581	0,4509261	0,9969024	0,3431431	1,0919560	0,2155933	0,3228825	0,0188320	0,5513612	0,1356974	0,2235218
520	1,0207432	0,0657823	0,3714352	0,0386916	1,0495951	1,0761448	0,4446646	0,9791913	0,3538255	1,0833600	0,2298397	0,2724008	0,0144081	0,5442917	0,1578330	0,2171176
540	1,0408377	0,0602430	0,3550148	0,0576912	1,0037781	1,0083070	0,4303390	0,9736204	0,3031592	1,0686093	0,1915667	0,2787322	0,0146045	0,5648432	0,1715381	0,2249747
560	1,0656062	0,1002028	0,4404859	0,0462236	0,9590444	1,0266406	0,4364085	1,0126255	0,2627072	1,0743350	0,1697772	0,2601620	0,0134674	0,5633971	0,1324567	0,2077023
580	0,9929001	0,3417197	0,4758392	0,1135746	0,9173554	1,0316856	0,7499125	0,9765838	0,2349294	1,1095281	0,1451472	0,2524702	0,0130392	0,4043466	0,1030571	0,1946825
600	0,9556196	0,4846866	0,3770086	0,1917657	0,9804793	1,0735199	0,8428368	0,9082767	0,2618900	0,9961125	0,1858885	0,2651111	0,0152508	0,3047534	0,1289073	0,2095876
620	0,9149384	0,5389259	0,3823738	0,2146681	0,9635257	0,8690436	0,8635567	0,8518671	0,2745947	0,9784407	0,1966687	0,1924079	0,0043512	0,2566032	0,0962911	0,2031777
640	0,9124356	0,5866483	0,3798194	0,1998793	0,9847817	0,7596072	0,8807071	0,7689093	0,2741974	0,9059515	0,1546574	0,1308044	0,0049123	0,2279434	0,1000288	0,2174147
660	0,8989091	0,6859618	0,3996187	0,2494341	0,9810140	0,6089288	0,8698669	0,6632105	0,2472194	0,9199027	0,1777816	0,0979004	0,0034866	0,2098498	0,1235397	0,2071324
680	0,8680865	0,6224433	0,4101028	0,2642503	1,0838881	0,4337765	0,8156819	0,5346710	0,2731860	0,9221485	0,1747114	0,0651050	0,0001620	0,2142965	0,1105451	0,1935978
700	0,8636736	0,6298238	0,4023120	0,2369877	1,0966573	0,3486536	0,7196632	0,4647341	0,2778825	0,9332640	0,1965726	0,0431482	0,0005920	0,2557272	0,1277417	0,1821562
720	0,8461208	0,6008035	0,4664404	0,2602658	1,0165543	0,2745825	0,7511007	0,3974351	0,2579685	0,9581991	0,1217640	0,0427516	0,0079011	0,2761215	0,1358748	0,1745271
740	0,8498221	0,5457353	0,4516078	0,2549241	0,9753830	0,2635622	0,7116335	0,3861535	0,2991210	0,9564330	0,1599497	0,0522455	0,0064057	0,2858994	0,1276190	0,1903863
760	0,8612885	0,5933940	0,4768263	0,2632716	1,0227008	0,3254472	0,6710700	0,3522906	0,3796263	0,9823501	0,2401432	0,0377944	0,0094367	0,3019229	0,1361344	0,1745069
780	0,8879220	0,5472788	0,4323405	0,2917320	1,0442150	0,2995043	0,7222351	0,3198800	0,4246915	1,0038324	0,2565619	0,0239012	0,0051131	0,2934703	0,1506735	0,1870985
800	0,8881825	0,6300525	0,4770025	0,3043940	1,0593200	0,2870182	0,7345108	0,3424845	0,3816108	0,9829442	0,2527031	0,0268398	0,0083826	0,2810299	0,1684136	0,2085840
820	0,8411511	0,5418210	0,5245657	0,3529686	1,0441377	0,2814453	0,7055260	0,3092426	0,3859246	1,0155916	0,2377654	0,0279115	0,0020778	0,2699214	0,1605958	0,2412055
840	0,8931049	0,5633911	0,4331777	0,3304949	1,0230289	0,2394414	0,7109400	0,2807217	0,4271620	0,9973407	0,2599506	0,0351814	0,0047008	0,2986490	0,1847227	0,2494614
860	0,8581777	0,5644528	0,4306562	0,3512881	0,9754001	0,2252965	0,7103187	0,2882474	0,3847412	0,9465688	0,2213537	0,0416564	0,0042420	0,2741654	0,1554282	0,2110860
880	0,8582962	0,5501842	0,4319173	0,3099559	1,0280340	0,2427451	0,7101408	0,3299370	0,3822790	0,9853818	0,2067264	0,0278980	0,0031665	0,2971998	0,1202970	0,2220200
900	0,9041732	0,5751769	0,4713197	0,3074306	1,0251217	0,2286506	0,7060159	0,3504192	0,3664240	0,9172371	0,1765773	0,0348604	0,0043870	0,3012054	0,1180020	0,2512643
920	0,8875963	0,5210485	0,4722896	0,3004349	1,0456118	0,1817734	0,6974154	0,3547034	0,3731457	0,9528550	0,2266828	0,0321147	0,0010274	0,2835000	0,1193437	0,2405149
940	0,8250700	0,5325068	0,5089464	0,3023929	1,0036545	0,1899506	0,6723865	0,3873101	0,4186403	0,9443292	0,2539662	0,0332085	0,0027391	0,2922695	0,1745883	0,2382650
960	0,8939267	0,5852859	0,4470454	0,3015013	1,0312801	0,2567022	0,6485326	0,3179048	0,4674057	0,9710598	0,2510371	0,0374176	0,0034103	0,3618968	0,2026871	0,2459829
980	0,9201278	0,5215542	0,3957362	0,3021027	1,0252702	0,2400782	0,6512520	0,3506335	0,5113250	0,9325673	0,3044943	0,0337408	0,0019087	0,3375957	0,2475657	0,2437719
1000	0,8882492	0,5245639	0,4863582	0,2809196	1,1009680	0,2328795	0,6502505	0,3328048	0,5428985	1,0126245	0,2694874	0,0324339	0,0029310	0,3586717	0,2391706	0,2004282
1020	0,8885983	0,5299066	0,4901344	0,2817398	1,0671336	0,2633411	0,6475086	0,3377248	0,4921925	0,9965351	0,2806744	0,0404155	0,0042693	0,3073405	0,2529947	0,2381966
1040	0,8662953	0,6017228	0,5095435	0,2701412	0,9875461	0,2982332	0,6454724	0,3804659	0,4521683	0,9726073	0,2737851	0,0314926	0,0050902	0,3408613	0,2109930	0,2639831
1060	0,8497213	0,6296250	0,4739585	0,2341438	0,9443995	0,3263902	0,7146197	0,3974259	0,4486976	0,9610114	0,2313190	0,0379052	0,0034956	0,2972307	0,1929397	0,3096551
1080	0,9162660	0,5269374	0,3902635	0,2478887	0,9793380	0,2729872	0,7015601	0,3739999	0,4310380	0,9752631	0,2060339	0,0296583	0,0035300	0,3069011	0,2037231	0,3124197
1100	0,9038234	0,5188283	0,4125485	0,2347554	0,9475960	0,2320869	0,7564580	0,3656113	0,4833572	1,0153232	0,1930568	0,0302035	0,0003267	0,2968437	0,1676862	0,3143959

0	0,8016550	0,5854463	0,4675161	0,3449086	1,0009285	0,2883042	0,7216852	0,3609168	0,3545963	0,9675988	0,2186726	0,0232954	0,0054050	0,2912893	0,1213646	0,3258233
20	0,9154677	0,4741531	0,2335283	0,2368408	0,9971599	0,1483723	0,7479260	0,2759010	0,2938095	0,9160342	0,2912630	0,0080177	0,0008194	0,2867862	0,1511050	0,4528346
40	0,7997608	0,5211135	0,2158283	0,2489784	0,9274369	0,2249597	0,7376408	0,2014162	0,2585849	0,9415025	0,2844478	0,0047824	0,0002268	0,2714560	0,1121914	0,5848805
60	0,8475298	0,5731865	0,2189893	0,3049804	0,9626650	0,2611846	0,7477657	0,1603220	0,2601899	0,9692937	0,2270743	0,0070580	0,0000000	0,2583841	0,0998164	0,7073413
80	0,8998813	0,5697581	0,1875469	0,3355576	0,9789916	0,2432616	0,6588358	0,1389642	0,2261673	0,9569382	0,2394113	0,0005800	0,0001172	0,2177806	0,0850896	0,7841317
100	0,7995529	0,5422827	0,1817362	0,2906700	1,0139339	0,1869574	0,6624246	0,1287190	0,1695306	0,9674080	0,2408674	0,0007732	0,0009491	0,1909592	0,0755506	0,7555933
120	0,8292737	0,5572725	0,1579137	0,2854188	1,0025483	0,2131732	0,6428243	0,1032851	0,1608013	0,9858934	0,2281703	0,0009164	0,0000000	0,1357665	0,0506645	0,7536223
140	0,8355043	0,6051286	0,1768887	0,2847472	0,9947030	0,2112072	0,7621769	0,0990308	0,1852559	1,0007639	0,2235887	0,0037491	0,0005025	0,1410268	0,0532231	0,7949640
160	0,8706741	0,5779329	0,1744339	0,3062003	1,0143884	0,2230463	0,7385962	0,0851896	0,1647565	1,0172746	0,2187573	0,0019727	0,0000970	0,1258819	0,0493650	0,7964924
180	0,8934839	0,5851425	0,1741669	0,3112971	0,9420138	0,2228190	0,7740037	0,0693628	0,1552374	1,0318761	0,1948618	0,0028780	0,0004013	0,1043825	0,0474462	0,8190068
200	0,9040032	0,6143915	0,2043336	0,3101804	0,9803222	0,2270980	0,8048882	0,0895843	0,1404485	1,0919649	0,2112709	0,0030766	0,0000000	0,1203916	0,0493623	0,8092502
220	0,9154507	0,5763949	0,1839057	0,3081175	0,9497257	0,1918406	0,7790667	0,1032816	0,1502010	1,0359808	0,2148476	0,0012771	0,0013327	0,0989696	0,0480291	0,7655480
240	0,9318660	0,5821456	0,1847794	0,2908621	0,9329343	0,2009859	0,7412410	0,1213965	0,1607206	0,9528000	0,2363334	0,0026679	0,0004912	0,1090166	0,0441527	0,7625171
260	0,9027114	0,5973169	0,1677175	0,2910367	0,9138086	0,1858458	0,7804295	0,0887397	0,1444300	0,9737797	0,2164771	0,0034193	0,0009694	0,1202114	0,0403238	0,7565845
280	0,8654729	0,5352483	0,1691432	0,2897196	0,9164092	0,2117032	0,8036225	0,0798973	0,1496591	0,9407246	0,2455998	0,0005320	0,0000000	0,1115940	0,0409904	0,7784658
300	0,8195261	0,5567368	0,2260604	0,2973245	0,9287358	0,2112535	0,7360088	0,0837204	0,1493984	0,9609550	0,2404493	0,0005932	0,0011181	0,1247263	0,0394111	0,7598449
320	0,8346629	0,5749562	0,2540071	0,2779421	1,0163497	0,2620719	0,7080226	0,0928449	0,1470252	0,9960879	0,2417476	0,0005081	0,0007225	0,1555838	0,0381189	0,7766397
340	0,8444182	0,5008320	0,2252756	0,2834700	1,0435017	0,2918784	0,7568766	0,1099813	0,1361055	1,0205699	0,2143886	0,0030666	0,0001860	0,1715679	0,0334728	0,8448189
360	0,8472714	0,5937076	0,2286874	0,2878698	1,0349495	0,3270859	0,7871610	0,1034402	0,1530820	0,9278100	0,2549841	0,0038129	0,0012625	0,1729180	0,0463631	0,8707251
380	0,7738674	0,5640963	0,2716843	0,2794581	0,9863521	0,3557994	0,7471982	0,1049932	0,1351353	0,8585203	0,2404296	0,0035352	0,0001806	0,1655310	0,0517103	0,8927643
400	0,8180667	0,5667942	0,2572823	0,2971528	0,9948088	0,4280770	0,7448429	0,1090148	0,1806496	0,8851364	0,2700614	0,0028877	0,0004376	0,1691909	0,0719223	0,8962875
420	0,8378669	0,5119830	0,2040045	0,3206776	1,0230430	0,3833347	0,7580494	0,0987074	0,1751417	0,8993255	0,2283375	0,0039406	0,0000237	0,1652103	0,0688965	0,9135383
440	0,8934044	0,5385753	0,2338153	0,3349041	0,9730932	0,3412890	0,7688593	0,0976922	0,1648140	0,9419257	0,2322360	0,0006355	0,0006332	0,1773687	0,0617516	0,9775564
460	0,9362793	0,5901932	0,2084265	0,3203902	0,9928846	0,2746799	0,6882335	0,0967631	0,1565406	0,8887540	0,2360543	0,0002896	0,0004032	0,1671389	0,0549361	0,9855582
480	0,9315029	0,5354101	0,2209481	0,2697048	0,9942666	0,2630913	0,7600483	0,0956368	0,1418447	0,8871322	0,2383689	0,0002449	0,0019673	0,1039827	0,0653547	0,9814171
500	1,0074650	0,5139102	0,2028143	0,2338955	1,0334282	0,2382713	0,7245295	0,0914031	0,1308449	0,9496007	0,2046812	0,0007186	0,0009156	0,1379253	0,0488759	0,9264201
520	0,9723505	0,5638763	0,2041526	0,2427466	0,9794728	0,1935846	0,7782540	0,0940489	0,1217462	1,0065350	0,2441247	0,0011329	0,0000000	0,1317611	0,0422060	0,9044782
540	0,9906182	0,6136551	0,1646943	0,2771510	1,0091057	0,1775655	0,8014350	0,0807806	0,1249652	1,0320623	0,1989327	0,0009350	0,0014063	0,1386794	0,0256030	0,8987557
560	1,0067644	0,5663196	0,1652642	0,3016660	0,9970856	0,1797485	0,7811260	0,0871075	0,1016496	1,0083863	0,1892406	0,0010673	0,0003450	0,1307733	0,0407495	0,8641567
580	1,0060193	0,5723937	0,2969263	0,2731200	0,9721192	0,2048009	0,7202177	0,2088295	0,1003820	0,8989073	0,1193281	0,0042981	0,0006414	0,1167297	0,0534626	0,7014760
600	0,9771705	0,5161235	0,3375584	0,2700979	0,9931295	0,1356896	0,7858357	0,2234356	0,1042723	0,9724151	0,0863576	0,0094860	0,0017589	0,1261367	0,0350083	0,6271182
620	0,9817393	0,4347368	0,4210187	0,2413144	1,0058815	0,1215779	0,8240391	0,2388236	0,1243712	0,9418396	0,0917270	0,0203436	0,0028025	0,1886657	0,0339772	0,5207699
640	0,9289818	0,5012830	0,4167133	0,2253464	0,9927870	0,1883582	0,7547094	0,3072895	0,1539566	0,9427859	0,0790515	0,0203374	0,0026403	0,1973708	0,0336320	0,4737227
660	0,9292350	0,5195940	0,4112421	0,2504294	1,0316076	0,2043940	0,8174411	0,3651785	0,1933553	0,9515742	0,1209259	0,0250615	0,0015668	0,2059712	0,0847245	0,3947263
680	0,8661191	0,5913372	0,4464585	0,2440564	1,0209352	0,2937524	0,7889126	0,4082839	0,2199013	1,0117206	0,1329410	0,0237821	0,0047008	0,2375333	0,0863563	0,3857900
700	0,8585071	0,5919195	0,4349492	0,2888263	0,9891514	0,2734612	0,7683149	0,3864517	0,2272401	0,9996984	0,1636986	0,0352439	0,0062105	0,2629273	0,1111825	0,3483873
720	0,7829173	0,5525761	0,4695097	0,3073553	0,9840788	0,2446284	0,7761109	0,3507687	0,2794556	0,9525092	0,1811229	0,0376560	0,0035235	0,2734884	0,1398099	0,3393923
740	0,8134358	0,5507630	0,5026459	0,3312773	0,9643694	0,2931142	0,7019130	0,3390572	0,3361101	0,9528119	0,1643437	0,0337276	0,0111831	0,2591185	0,1600633	0,3168513
760	0,8525455	0,5398095	0,5119819	0,3241067	1,0296307	0,3070818	0,7007867	0,3102195	0,3659205	0,9481744	0,2177151	0,0163070	0,0120837	0,2839818	0,1333418	0,3131138
780	0,8098406	0,5254362	0,4304099	0,3345283	1,0264595	0,3024616	0,6913249	0,2929897	0,3674758	0,9132722	0,2754241	0,0302052	0,0133673	0,3262023	0,1821232	0,2974887
800	0,8142349	0,4909341	0,4530588	0,3370975	0,9797501	0,3119813	0,7508255	0,3080958	0,4374261	0,9457161	0,2741151	0,0300525	0,0117097	0,3107283	0,1719464	0,2937638
820	0,8916565	0,5189527	0,3974186	0,3451245	0,9887031	0,3888140	0,7587259	0,3195691	0,4278236	1,0484594	0,2319957	0,0242155	0,0145590	0,3296476	0,1496601	0,2861402
840	0,8993172	0,6151139	0,4063224	0,2890542	0,9696631	0,3698029	0,7981767	0,3305834	0,4354294	1,0643141	0,2205882	0,0264423	0,0060990	0,3083818	0,1565050	0,3343969
860	0,9306950	0,6282470	0,3988429	0,2504292	1,0260139	0,2757730	0,8482521	0,4003938	0,3556811	0,9784791	0,2168089	0,0233447	0,0026261	0,2608419	0,1154437	0,3088142
880	0,9887537	0,5770992	0,4491642	0,2526627	1,0292880	0,2384178	0,7954069	0,3907993	0,3129731	0,9949475	0,2087352	0,0268516	0,0014811	0,2474114	0,1131692	0,2768043
900	0,9744243	0,5324548	0,4242230	0,2586329	1,0376710	0,1548521	0,7202792	0,3742633	0,2886887	0,9734563	0,1904896	0,0161720	0,0002960	0,2637847	0,1204622	0,2577509
920	0,9887134	0,4678977	0,4309932	0,2154880	0,9793949	0,1458685	0,7445471	0,3219671	0,3063891	0,9775780	0,1608065	0,0174417	0,0030387	0,2770697	0,1027219	0,2254824
940	0,9365489	0,4905658	0,3848222	0,1772897	0,9392800	0,1128579	0,6844112	0,3311364	0,3256809	0,9429280	0,1827232	0,0234865	0,0022886	0,2817421	0,1151738	0,2125163
960	0,8849160	0,5193793	0,4332456	0,1912149	0,9600695	0,1185598	0,6826855	0,3470088	0,2827112	0,9906407	0,1677514	0,0319106	0,0011127	0,2421938	0,1266294	0,2102505
980	0,8551810	0,5096581	0,4833104	0,2461330	0,9714715	0,1229937	0,7097989	0,3472328	0,3017527	0,9748543	0,1924023	0,0213486	0,0000000	0,3086182	0,1054788	0,2206618
1000	0,8711798	0,5174534	0,4918180	0,2409523	0,9112546	0,1685912	0,7456984	0,3176556	0,2822696	0,8837992	0,1957288	0,0249857	0,0055856	0,3037553	0,1107944	0,2255391
1020	0,8957289	0,5069207	0,4551723	0,2794425	0,9465208	0,2294752	0,7181472	0,3394730	0,3254717	1,0180081	0,2215170	0,0349057	0,0120155	0,3060034	0,1374660	0,2761852
1040	0,8398712	0,5880464	0,4601637	0,2845802	0,9672448	0,3112259	0,7817497	0,3891595	0,3862157	1,0417207	0,2386624	0,0311312	0,0098959	0,3209411	0,1634057	0,3092759
1060	0,8611853	0,5661860	0,4513582	0,2615817	0,9917508	0,2445658	0,7483460	0,3874467	0,4136741	1,0069040	0,2026952	0,0239349	0,0049238	0,3143781	0,1831271	0,2646686
1080	0,8285317	0,5515336	0,4592920	0,3123782	0,9810969	0,2426547	0,7469665	0,3617042	0,4268208	1,0210094	0,2092228	0,0317858	0,0035136	0,3291097	0,1451827	0,2818243
1100	0,8990433	0,5574854	0,4908297	0,3029233	0,9849883	0,2106192	0,8202053	0,3280814	0,4552035	0,9977221	0,2696935	0,0244469	0,0000000	0,2726799	0,1522332	0,2658434

0	0,8016550	0,5854463	0,4675161	0,3449086	1,0009285	0,2883042	0,7216852	0,3609168	0,3545963	0,9675988	0,2186726	0,0232954	0,0054050	0,2912893	0,1213646	0,3258233
20	0,8610302	0,4774093	0,5054609	0,3587635	0,8398756	0,2977978	0,7956784	0,3400613	0,3748443	1,0899094	0,1704726	0,0334754	0,0073661	0,3857154	0,1711947	0,3401684
40	0,9383733	0,3201912	0,5156316	0,3423836	0,7161163	0,2226961	0,7415502	0,3438146	0,3944318	1,0881644	0,2067131	0,0401910	0,0041498	0,4452325	0,1687521	0,3209380
60	0,8593628	0,2856625	0,4878122	0,3704142	0,6279064	0,1779060	0,7475408	0,3614287	0,3826704	1,0863897	0,2044289	0,0423000	0,0052734	0,3918587	0,1683648	0,2941444
80	0,8749792	0,2500229	0,4272333	0,3387760	0,6451180	0,1766171	0,8338196	0,4275724	0,3755356	1,0952155	0,2004201	0,0395675	0,0079259	0,4396202	0,1834296	0,2670256
100	0,9018303	0,1829760	0,4051245	0,2944672	0,6255330	0,1546766	0,9203465	0,4837716	0,4025883	1,1296350	0,1939678	0,0438798	0,0075443	0,4895708	0,1520757	0,2553753
120	0,9492993	0,2001774	0,3802298	0,2741153	0,6224480	0,1256802	0,9150681	0,5743163	0,3397214	1,1547618	0,1681327	0,0469282	0,0112557	0,4574519	0,1306831	0,2389977
140	0,9270944	0,1886770	0,4043384	0,2392103	0,6465107	0,1690621	0,9331029	0,5918340	0,2899564	1,0869829	0,1845730	0,0516284	0,0226855	0,4470394	0,1219995	0,2135613
160	0,8825733	0,2418268	0,4189872	0,2492517	0,6573840	0,1532480	0,9319402	0,6761122	0,3155513	1,0726532	0,2142880	0,0690172	0,0157630	0,4313357	0,1294514	0,1900165
180	0,8978502	0,1952624	0,4184060	0,2214714	0,6501679	0,1739222	0,9127278	0,7369814	0,3124277	1,0406284	0,2222623	0,0819404	0,0158792	0,4215694	0,1231976	0,2229784
200	0,9259372	0,2250098	0,4597399	0,2573553	0,7007677	0,1626460	0,8567344	0,7469419	0,3491936	0,9979734	0,2115090	0,0754724	0,0094912	0,4496341	0,1356846	0,2262051
220	0,9244309	0,2481889	0,4560235	0,2677029	0,6493909	0,1694526	0,9532064	0,8090686	0,3308414	0,9736757	0,2241233	0,0877745	0,0064536	0,4618943	0,1409397	0,1884902
240	0,8377757	0,2372208	0,4064337	0,2372624	0,5767526	0,1812171	0,9722528	0,8141085	0,3777455	0,9901788	0,1966926	0,0974593	0,0070896	0,4141244	0,1686389	0,1698266
260	0,8207689	0,2547763	0,4893610	0,3004841	0,5564894	0,1836675	1,0069421	0,7717271	0,3583886	0,9180849	0,2328020	0,0894012	0,0050419	0,4299707	0,1520150	0,1485455
280	0,8215212	0,2303650	0,4306336	0,2821793	0,5773294	0,1663615	0,9526105	0,7628995	0,3600507	0,9125677	0,2072063	0,0870762	0,0004410	0,4740191	0,1628858	0,1452697
300	0,8450594	0,1950623	0,4732695	0,3198887	0,5872302	0,1636877	0,9023072	0,6991275	0,3545853	0,8980289	0,1792602	0,0634599	0,0027891	0,4370250	0,1310760	0,1199097
320	0,8336840	0,1847511	0,4498236	0,2754272	0,6481871	0,1493877	0,9396470	0,7650616	0,3610354	0,9468902	0,2231491	0,0710252	0,0013186	0,4476881	0,1139210	0,1233678
340	0,7775070	0,1937067	0,4248872	0,2718389	0,6191584	0,1581080	0,9694720	0,7856634	0,3322920	1,0102052	0,2200387	0,1110767	0,0057842	0,4535890	0,1060869	0,1138049
360	0,8605187	0,2071833	0,4350782	0,2853574	0,6397212	0,1649900	1,0086699	0,7780761	0,3796998	0,9685032	0,2328923	0,1230570	0,0079427	0,4184634	0,1212536	0,1164489
380	0,7921891	0,2829326	0,4083489	0,2832191	0,5750412	0,1595156	1,0073498	0,7606640	0,4106051	1,0234181	0,2336270	0,1661957	0,0085608	0,4315845	0,1162731	0,1148632
400	0,8014974	0,2708783	0,5088401	0,2705039	0,5593253	0,1198827	0,9815936	0,6825702	0,3963110	1,0520280	0,2584596	0,1251816	0,0070849	0,4881736	0,1327367	0,1237779
420	0,8358147	0,2333714	0,4906958	0,2660596	0,5806286	0,1437733	0,9401547	0,7286794	0,4566935	1,0196403	0,2567438	0,0982513	0,0072930	0,4526650	0,1363716	0,1357302
440	0,8799769	0,1859632	0,4484606	0,2386013	0,5703163	0,1477091	0,9187821	0,7867533	0,4361378	1,0300973	0,2645859	0,1093389	0,0077887	0,4931728	0,1600761	0,1231694
460	0,8155193	0,1981388	0,4687072	0,2596171	0,5445962	0,1488793	0,9242258	0,7921526	0,4045068	0,9952147	0,2406746	0,1357948	0,0057901	0,5026923	0,2079613	0,1175478
480	0,8161053	0,2095232	0,4391097	0,2818961	0,5654928	0,1325757	0,8868061	0,8216710	0,3885432	1,0259899	0,2492858	0,1260447	0,0098993	0,5025967	0,2119391	0,1093993
500	0,7730168	0,1954005	0,4791907	0,2870420	0,5949319	0,1439799	0,9353658	0,8285211	0,4444440	1,0047912	0,2437359	0,1115007	0,0059204	0,4545111	0,1924608	0,1028409
520	0,8036076	0,2312757	0,5074530	0,2902443	0,6291056	0,1679151	0,9256544	0,8636201	0,4743929	0,9958913	0,2424865	0,1343516	0,0063425	0,4742714	0,1986655	0,1059767
540	0,7881819	0,2558044	0,4496025	0,2732261	0,6117386	0,1654616	1,0180986	0,7647016	0,4936023	0,9858589	0,2648360	0,1286187	0,0072548	0,4833972	0,2021733	0,1408258
560	0,7817905	0,2325603	0,4637661	0,2953164	0,5532874	0,1582415	0,9554081	0,7317799	0,4859340	0,9786674	0,2574313	0,1018336	0,0106088	0,4842163	0,1760720	0,1785546
580	0,7676641	0,5258942	0,5087358	0,3064344	0,8096781	0,5006805	0,9706113	0,7271392	0,4560302	1,0190628	0,2798884	0,0759573	0,0083608	0,4009922	0,1932946	0,1640754
600	0,7536223	0,6027609	0,4838339	0,3323499	0,8744747	0,5677060	0,8566010	0,6678654	0,4419620	0,9903085	0,2516559	0,0694484	0,0032894	0,3773104	0,1728558	0,1801192
