"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
0	1,0000000	0,4164950	0,6247446	0,1194885	0,1528325	0,7749976	0,9122823	0,6901266	0,7000079	0,4064347	0,8464851	0,3924606	0,4679445	0,2734966	0,4131750	0,0331008
20	1,0000000	0,4164953	0,5560184	0,1194885	0,2028589	0,7434082	0,9123590	0,6903109	0,7000445	0,3798592	0,8474899	0,3930475	0,4681991	0,2868619	0,4137204	0,0330958
40	1,0000000	0,4164981	0,4440420	0,1194885	0,3051053	0,6788011	0,9135363	0,6916711	0,7002541	0,3252185	0,8558659	0,4011550	0,4709889	0,3216324	0,4214856	0,0330923
60	1,0000000	0,4165044	0,3510560	0,1194885	0,4172782	0,6097992	0,9175337	0,6942326	0,7006123	0,2649966	0,8739529	0,4330984	0,4799144	0,3747442	0,4444123	0,0330897
80	1,0000000	0,4165129	0,2871466	0,1194885	0,5211787	0,5486905	0,9248411	0,6971424	0,7010087	0,2093087	0,8971355	0,4944507	0,4975170	0,4374606	0,4837895	0,0330879
100	1,0000000	0,4165217	0,2466569	0,1194885	0,6103765	0,4989023	0,9342940	0,6997612	0,7013754	0,1619002	0,9201513	0,5694714	0,5237596	0,4988718	0,5348915	0,0330867
120	1,0000000	0,4165295	0,2220166	0,1194885	0,6838036	0,4600712	0,9444027	0,7018433	0,7016853	0,1234030	0,9399717	0,6416946	0,5560280	0,5520868	0,5913465	0,0330857
140	1,0000000	0,4165358	0,2073461	0,1194885	0,7426635	0,4305535	0,9540985	0,7033822	0,7019336	0,0930642	0,9556292	0,7029670	0,5905525	0,5947290	0,6478488	0,0330851
160	1,0000000	0,4165406	0,1987228	0,1194885	0,7889837	0,4084825	0,9627949	0,7044680	0,7021258	0,0696338	0,9673260	0,7513136	0,6239161	0,6271792	0,7008666	0,0330846
180	1,0000000	0,4165440	0,1936943	0,1194885	0,8249431	0,3921648	0,9702555	0,7052105	0,7022711	0,0517947	0,9757368	0,7877810	0,6538154	0,6510118	0,7484481	0,0330843
200	1,0000000	0,4165465	0,1907774	0,1194885	0,8525699	0,3801976	0,9764580	0,7057073	0,7023790	0,0383523	0,9816227	0,8144815	0,6791287	0,6680764	0,7897958	0,0330841
220	1,0000000	0,4165481	0,1890913	0,1194885	0,8736229	0,3714731	0,9814965	0,7060343	0,7024580	0,0283005	0,9856599	0,8336322	0,6996421	0,6800682	0,8248646	0,0330839
240	1,0000000	0,4165493	0,1881192	0,1194885	0,8895631	0,3651409	0,9855171	0,7062472	0,7025154	0,0208272	0,9883875	0,8471670	0,7157044	0,6883759	0,8540523	0,0330838
260	1,0000000	0,4165500	0,1875597	0,1194885	0,9015700	0,3605606	0,9886807	0,7063844	0,7025566	0,0152955	0,9902085	0,8566294	0,7279411	0,6940681	0,8779826	0,0330837
280	1,0000000	0,4165505	0,1872382	0,1194885	0,9105770	0,3572559	0,9911418	0,7064723	0,7025861	0,0112147	0,9914129	0,8631912	0,7370575	0,6979342	0,8973640	0,0330837
300	1,0000000	0,4165508	0,1870536	0,1194885	0,9173112	0,3548764	0,9930384	0,7065283	0,7026070	0,0082122	0,9922034	0,8677133	0,7437255	0,7005415	0,9129028	0,0330836
320	1,0000000	0,4165510	0,1869477	0,1194885	0,9223328	0,3531657	0,9944885	0,7065637	0,7026219	0,0060075	0,9927191	0,8708150	0,7485283	0,7022899	0,9252553	0,0330836
340	1,0000000	0,4165511	0,1868870	0,1194885	0,9260692	0,3519371	0,9955898	0,7065861	0,7026323	0,0043912	0,9930537	0,8729343	0,7519429	0,7034568	0,9350039	0,0330836
360	1,0000000	0,4165512	0,1868522	0,1194885	0,9288447	0,3510557	0,9964215	0,7066003	0,7026397	0,0032078	0,9932699	0,8743782	0,7543438	0,7042325	0,9426498	0,0330835
380	1,0000000	0,4165513	0,1868323	0,1194885	0,9309036	0,3504237	0,9970463	0,7066091	0,7026448	0,0023421	0,9934091	0,8753595	0,7560159	0,7047464	0,9486142	0,0330835
400	1,0000000	0,4165513	0,1868209	0,1194885	0,9324292	0,3499709	0,9975137	0,7066147	0,7026484	0,0017095	0,9934984	0,8760253	0,7571709	0,7050860	0,9532449	0,0330835
420	1,0000000	0,4165513	0,1868144	0,1194885	0,9335587	0,3496464	0,9978619	0,7066182	0,7026509	0,0012473	0,9935555	0,8764763	0,7579629	0,7053098	0,9568253	0,0330835
440	1,0000000	0,4165513	0,1868106	0,1194885	0,9343943	0,3494141	0,9981205	0,7066203	0,7026527	0,0009099	0,9935919	0,8767815	0,7585025	0,7054570	0,9595833	0,0330835
460	1,0000000	0,4165513	0,1868085	0,1194885	0,9350122	0,3492478	0,9983119	0,7066217	0,7026539	0,0006636	0,9936152	0,8769877	0,7588682	0,7055537	0,9617008	0,0330835
480	1,0000000	0,4165513	0,1868073	0,1194885	0,9354689	0,3491287	0,9984532	0,7066225	0,7026547	0,0004839	0,9936299	0,8771270	0,7591147	0,7056171	0,9633218	0,0330835
500	1,0000000	0,4165513	0,1868066	0,1194885	0,9358064	0,3490435	0,9985573	0,7066231	0,7026553	0,0003529	0,9936393	0,8772210	0,7592802	0,7056586	0,9645595	0,0330835
520	1,0000000	0,4165513	0,1868062	0,1194885	0,9360556	0,3489825	0,9986337	0,7066234	0,7026557	0,0002573	0,9936453	0,8772844	0,7593909	0,7056858	0,9655021	0,0330835
540	1,0000000	0,4165513	0,1868059	0,1194885	0,9362397	0,3489388	0,9986898	0,7066236	0,7026560	0,0001876	0,9936490	0,8773272	0,7594646	0,7057035	0,9662184	0,0330835
560	1,0000000	0,4165513	0,1868058	0,1194885	0,9363756	0,3489075	0,9987308	0,7066237	0,7026562	0,0001368	0,9936514	0,8773560	0,7595136	0,7057151	0,9667618	0,0330835
580	1,0000000	0,4165512	0,2822188	0,1194885	0,9166384	0,3855349	0,9987093	0,7066149	0,7026563	0,0268183	0,9934188	0,8770106	0,7568140	0,6993217	0,9666210	0,0330835
600	1,0000000	0,4165495	0,4378504	0,1194885	0,8751261	0,4610436	0,9976133	0,7064414	0,7026545	0,0817406	0,9901727	0,8658241	0,7362690	0,6805760	0,9592461	0,0330835
620	1,0000000	0,4165440	0,5568414	0,1194885	0,8270635	0,5397469	0,9928826	0,7055450	0,7026240	0,1422352	0,9784178	0,8165765	0,6969067	0,6396329	0,9333419	0,0330835
640	1,0000000	0,4165350	0,6179003	0,1194885	0,7788978	0,6045492	0,9842898	0,7033913	0,7024719	0,1980516	0,9566782	0,7391390	0,6503760	0,5768052	0,8869646	0,0330835
660	1,0000000	0,4165247	0,6371762	0,1194885	0,7330441	0,6522261	0,9737102	0,7002960	0,7021351	0,2454161	0,9299848	0,6584146	0,6060878	0,5066461	0,8274991	0,0330835
680	1,0000000	0,4165153	0,6369305	0,1194885	0,6901512	0,6858348	0,9628955	0,6971358	0,7016855	0,2837625	0,9047387	0,5880103	0,5686826	0,4425214	0,7639293	0,0330835
700	1,0000000	0,4165081	0,6315791	0,1194885	0,6501567	0,7095427	0,9529311	0,6945706	0,7012433	0,3139223	0,8846804	0,5321823	0,5393980	0,3909554	0,7029727	0,0330835
720	1,0000000	0,4165030	0,6271845	0,1194885	0,6127604	0,7266335	0,9443247	0,6927918	0,7008811	0,3371932	0,8705487	0,4904181	0,5176292	0,3529021	0,6484107	0,0330835
740	1,0000000	0,4164998	0,6249521	0,1194885	0,5776234	0,7392370	0,9371979	0,6916853	0,7006151	0,3549081	0,8613695	0,4603218	0,5020185	0,3263731	0,6016906	0,0330835
760	1,0000000	0,4164979	0,6242660	0,1194885	0,5444450	0,7486479	0,9314582	0,6910423	0,7004310	0,3682599	0,8556886	0,4391354	0,4910924	0,3084974	0,5628103	0,0330835
780	1,0000000	0,4164967	0,6242906	0,1194885	0,5129859	0,7556827	0,9269207	0,6906787	0,7003064	0,3782471	0,8522370	0,4244242	0,4835646	0,2966449	0,5310485	0,0330835
800	1,0000000	0,4164960	0,6244943	0,1194885	0,4830703	0,7609097	0,9233799	0,6904703	0,7002220	0,3856741	0,8501270	0,4142854	0,4784299	0,2888157	0,5054276	0,0330835
820	1,0000000	0,4164956	0,6246573	0,1194885	0,4545800	0,7647610	0,9206435	0,6903457	0,7001639	0,3911721	0,8488110	0,4073272	0,4749510	0,2836325	0,4849538	0,0330835
840	1,0000000	0,4164954	0,6247387	0,1194885	0,4274462	0,7675775	0,9185456	0,6902675	0,7001232	0,3952281	0,8479729	0,4025656	0,4726063	0,2801904	0,4687186	0,0330835
860	1,0000000	0,4164952	0,6247630	0,1194885	0,4016402	0,7696265	0,9169483	0,6902170	0,7000945	0,3982122	0,8474329	0,3993157	0,4710335	0,2779028	0,4559309	0,0330835
880	1,0000000	0,4164951	0,6247615	0,1194885	0,3771648	0,7711127	0,9157395	0,6901842	0,7000742	0,4004032	0,8470847	0,3971036	0,4699835	0,2763859	0,4459192	0,0330835
900	1,0000000	0,4164951	0,6247537	0,1194885	0,3540448	0,7721891	0,9148297	0,6901633	0,7000599	0,4020094	0,8468618	0,3956018	0,4692858	0,2753842	0,4381231	0,0330835
920	1,0000000	0,4164950	0,6247477	0,1194885	0,3323180	0,7729683	0,9141483	0,6901501	0,7000499	0,4031854	0,8467206	0,3945848	0,4688241	0,2747261	0,4320811	0,0330835
940	1,0000000	0,4164950	0,6247447	0,1194885	0,3120262	0,7735319	0,9136402	0,6901420	0,7000429	0,4040455	0,8466320	0,3938974	0,4685198	0,2742956	0,4274180	0,0330835
960	1,0000000	0,4164950	0,6247439	0,1194885	0,2932069	0,7739394	0,9132626	0,6901370	0,7000381	0,4046743	0,8465768	0,3934334	0,4683199	0,2740147	0,4238324	0,0330835
980	1,0000000	0,4164950	0,6247439	0,1194885	0,2758859	0,7742338	0,9129829	0,6901340	0,7000347	0,4051335	0,8465424	0,3931205	0,4681889	0,2738318	0,4210840	0,0330835
1000	1,0000000	0,4164950	0,6247442	0,1194885	0,2600724	0,7744462	0,9127764	0,6901322	0,7000324	0,4054688	0,8465210	0,3929095	0,4681032	0,2737127	0,4189833	0,0330835
1020	1,0000000	0,4164950	0,6247445	0,1194885	0,2457549	0,7745993	0,9126243	0,6901311	0,7000308	0,4057136	0,8465076	0,3927674	0,4680473	0,2736352	0,4173817	0,0330835
1040	1,0000000	0,4164950	0,6247446	0,1194885	0,2329003	0,7747096	0,9125125	0,6901304	0,7000297	0,4058921	0,8464992	0,3926716	0,4680108	0,2735848	0,4161634	0,0330835
1060	1,0000000	0,4164950	0,6247446	0,1194885	0,2214545	0,7747890	0,9124305	0,6901299	0,7000289	0,4060224	0,8464939	0,3926071	0,4679870	0,2735519	0,4152387	0,0330835
1080	1,0000000	0,4164950	0,6247446	0,1194885	0,2113448	0,7748461	0,9123705	0,6901297	0,7000284	0,4061173	0,8464906	0,3925636	0,4679716	0,2735306	0,4145381	0,0330835
1100	1,0000000	0,4164950	0,6247446	0,1194885	0,2024835	0,7748872	0,9123267	0,6901295	0,7000280	0,4061866	0,8464886	0,3925344	0,4679616	0,2735167	0,4140083	0,0330835

0	1,0000000	0,4164950	0,6247446	0,1194885	0,1528325	0,7749976	0,9122823	0,6901266	0,7000079	0,4064347	0,8464851	0,3924606	0,4679445	0,2734966	0,4131750	0,0331008
20	0,9495205	0,4083751	0,6251750	0,1044131	0,1525897	0,7482199	0,9016705	0,6904991	0,7004096	0,3798592	0,8464979	0,3930985	0,4679889	0,3426612	0,4129792	0,0330957
40	0,8481231	0,3938659	0,6285939	0,0825798	0,1514403	0,6918184	0,8780766	0,6935389	0,7045606	0,3252185	0,8465186	0,3980969	0,4683573	0,4731555	0,4127643	0,0330912
60	0,7396159	0,3804422	0,6350842	0,0718870	0,1488010	0,6287552	0,8499261	0,7004472	0,7166131	0,2649966	0,8462161	0,4078507	0,4690946	0,6036383	0,4122454	0,0330871
80	0,6425703	0,3704632	0,6412940	0,0714281	0,1451540	0,5703726	0,8226876	0,7107561	0,7377750	0,2093088	0,8452023	0,4188877	0,4698779	0,7128123	0,4110752	0,0330835
100	0,5629482	0,3642968	0,6447711	0,0739852	0,1413738	0,5214164	0,7996065	0,7235904	0,7661121	0,1619004	0,8435105	0,4284479	0,4704265	0,7967662	0,4091591	0,0330807
120	0,5008494	0,3616595	0,6455819	0,0755897	0,1380226	0,4830758	0,7819109	0,7379934	0,7981195	0,1234033	0,8415592	0,4355779	0,4706869	0,8582613	0,4067213	0,0330785
140	0,4540010	0,3620954	0,6450678	0,0758313	0,1352471	0,4546985	0,7694605	0,7530228	0,8303702	0,0930648	0,8398053	0,4405231	0,4707562	0,9019226	0,4041263	0,0330770
160	0,4194750	0,3650784	0,6443868	0,0755456	0,1329802	0,4347742	0,7614307	0,7678210	0,8603833	0,0696347	0,8384942	0,4439191	0,4707503	0,9322667	0,4016814	0,0330758
180	0,3944664	0,3700038	0,6440061	0,0753205	0,1311177	0,4215257	0,7567866	0,7816805	0,8867679	0,0517960	0,8376379	0,4463017	0,4707367	0,9530349	0,3995522	0,0330750
200	0,3765896	0,3762041	0,6439088	0,0752683	0,1295830	0,4132553	0,7545480	0,7941038	0,9090121	0,0383543	0,8371243	0,4479990	0,4707345	0,9670888	0,3977796	0,0330744
220	0,3639433	0,3830129	0,6439383	0,0752980	0,1283243	0,4085166	0,7539057	0,8048238	0,9271838	0,0283032	0,8368243	0,4492012	0,4707401	0,9765177	0,3963367	0,0330739
240	0,3550716	0,3898459	0,6439839	0,0753286	0,1272999	0,4061680	0,7542463	0,8137780	0,9416736	0,0208307	0,8366444	0,4500372	0,4707467	0,9828020	0,3951742	0,0330736
260	0,3488902	0,3962602	0,6440089	0,0753381	0,1264711	0,4053578	0,7551334	0,8210538	0,9530107	0,0152998	0,8365310	0,4506084	0,4707513	0,9869687	0,3942433	0,0330734
280	0,3446077	0,4019739	0,6440159	0,0753354	0,1258022	0,4054782	0,7562726	0,8268294	0,9617481	0,0112198	0,8364570	0,4509951	0,4707537	0,9897201	0,3935026	0,0330733
300	0,3416547	0,4068526	0,6440155	0,0753314	0,1252629	0,4061127	0,7574765	0,8313236	0,9684004	0,0082180	0,8364084	0,4512566	0,4707547	0,9915310	0,3929172	0,0330731
320	0,3396267	0,4108759	0,6440139	0,0753298	0,1248283	0,4069874	0,7586333	0,8347615	0,9734145	0,0060139	0,8363769	0,4514336	0,4707552	0,9927198	0,3924576	0,0330731
340	0,3382388	0,4140994	0,6440129	0,0753300	0,1244783	0,4079306	0,7596830	0,8373526	0,9771622	0,0043982	0,8363568	0,4515535	0,4707555	0,9934986	0,3920991	0,0330730
360	0,3372916	0,4166202	0,6440125	0,0753305	0,1241968	0,4088417	0,7605996	0,8392808	0,9799438	0,0032153	0,8363441	0,4516346	0,4707556	0,9940079	0,3918208	0,0330730
380	0,3366469	0,4185517	0,6440124	0,0753307	0,1239705	0,4096676	0,7613777	0,8406998	0,9819957	0,0023501	0,8363362	0,4516894	0,4707557	0,9943406	0,3916057	0,0330729
400	0,3362090	0,4200060	0,6440123	0,0753307	0,1237887	0,4103852	0,7620242	0,8417338	0,9835015	0,0017178	0,8363313	0,4517264	0,4707558	0,9945576	0,3914401	0,0330729
420	0,3359122	0,4210850	0,6440123	0,0753307	0,1236428	0,4109904	0,7625524	0,8424810	0,9846015	0,0012559	0,8363282	0,4517513	0,4707558	0,9946990	0,3913131	0,0330729
440	0,3357113	0,4218753	0,6440123	0,0753306	0,1235256	0,4114892	0,7629780	0,8430169	0,9854018	0,0009187	0,8363263	0,4517681	0,4707558	0,9947911	0,3912159	0,0330729
460	0,3355756	0,4224480	0,6440123	0,0753306	0,1234315	0,4118932	0,7633170	0,8433987	0,9859819	0,0006726	0,8363251	0,4517794	0,4707558	0,9948510	0,3911418	0,0330729
480	0,3354840	0,4228589	0,6440124	0,0753306	0,1233560	0,4122156	0,7635844	0,8436691	0,9864012	0,0004931	0,8363243	0,4517870	0,4707558	0,9948900	0,3910853	0,0330729
500	0,3354223	0,4231514	0,6440124	0,0753307	0,1232955	0,4124699	0,7637936	0,8438597	0,9867033	0,0003621	0,8363239	0,4517922	0,4707559	0,9949154	0,3910424	0,0330729
520	0,3353807	0,4233580	0,6440124	0,0753307	0,1232469	0,4126685	0,7639560	0,8439933	0,9869203	0,0002666	0,8363236	0,4517956	0,4707559	0,9949319	0,3910099	0,0330729
540	0,3353528	0,4235031	0,6440124	0,0753307	0,1232079	0,4128222	0,7640814	0,8440866	0,9870760	0,0001970	0,8363234	0,4517980	0,4707559	0,9949426	0,3909853	0,0330729
560	0,3353340	0,4236045	0,6440124	0,0753307	0,1231766	0,4129404	0,7641775	0,8441515	0,9871873	0,0001462	0,8363233	0,4517995	0,4707559	0,9949496	0,3909667	0,0330729
580	0,3858008	0,4310390	0,6422780	0,1238913	0,1236577	0,4407938	0,7753175	0,8432847	0,9871148	0,0267165	0,8362991	0,4502047	0,4705968	0,9230707	0,3909603	0,0330731
600	0,4871897	0,4399061	0,6334392	0,1383612	0,1266229	0,4988030	0,7990975	0,8350367	0,9854769	0,0812822	0,8363523	0,4383589	0,4696391	0,7897447	0,3911775	0,0330752
620	0,5956912	0,4426338	0,6241434	0,1271762	0,1311273	0,5627426	0,8258128	0,8188397	0,9801932	0,1413652	0,8372644	0,4207602	0,4684190	0,6587432	0,3922005	0,0330789
640	0,6927331	0,4405811	0,6206516	0,1175065	0,1352979	0,6209936	0,8502122	0,8001726	0,9693824	0,1969670	0,8392922	0,4078106	0,4677395	0,5508112	0,3943021	0,0330815
660	0,7723526	0,4364122	0,6218125	0,1171357	0,1384555	0,6689573	0,8700343	0,7818124	0,9521238	0,2443639	0,8416946	0,4015470	0,4676486	0,4685670	0,3970986	0,0330826
680	0,8344497	0,4319029	0,6237720	0,1195509	0,1408716	0,7057687	0,8849913	0,7645220	0,9291109	0,2828825	0,8436521	0,3987146	0,4677768	0,4084813	0,3999657	0,0330830
700	0,8812969	0,4279042	0,6247077	0,1201317	0,1428751	0,7324948	0,8957427	0,7488442	0,9022781	0,3132423	0,8448959	0,3967889	0,4678748	0,3657319	0,4024978	0,0330832
720	0,9158221	0,4246941	0,6248698	0,1196302	0,1445570	0,7510093	0,9031502	0,7353786	0,8739519	0,3366871	0,8455846	0,3952635	0,4679109	0,3358718	0,4045834	0,0330834
740	0,9408303	0,4222648	0,6248358	0,1193536	0,1459304	0,7632834	0,9080237	0,7243881	0,8461723	0,3545375	0,8459553	0,3942429	0,4679232	0,3153124	0,4062604	0,0330835
760	0,9587067	0,4204953	0,6248088	0,1194196	0,1470386	0,7710379	0,9110684	0,7157199	0,8203910	0,3679895	0,8461616	0,3936389	0,4679310	0,3013289	0,4075977	0,0330835
780	0,9713528	0,4192392	0,6247848	0,1195079	0,1479408	0,7756437	0,9128533	0,7090253	0,7974540	0,3780491	0,8462803	0,3932608	0,4679355	0,2919176	0,4086580	0,0330835
800	0,9802244	0,4183633	0,6247578	0,1195112	0,1486815	0,7781364	0,9138024	0,7039393	0,7777136	0,3855282	0,8463516	0,3929980	0,4679369	0,2856375	0,4094945	0,0330835
820	0,9864056	0,4177604	0,6247412	0,1194888	0,1492898	0,7792675	0,9142149	0,7001348	0,7611712	0,3910643	0,8463974	0,3928168	0,4679376	0,2814737	0,4101526	0,0330835
840	0,9906881	0,4173490	0,6247382	0,1194826	0,1497882	0,7795627	0,9142981	0,6973266	0,7476073	0,3951484	0,8464285	0,3926995	0,4679388	0,2787256	0,4106684	0,0330835
860	0,9936410	0,4170700	0,6247411	0,1194870	0,1501967	0,7793776	0,9141926	0,6952749	0,7366847	0,3981535	0,8464495	0,3926249	0,4679401	0,2769177	0,4110708	0,0330835
880	0,9956689	0,4168816	0,6247436	0,1194897	0,1505321	0,7789448	0,9139910	0,6937878	0,7280216	0,4003602	0,8464631	0,3925758	0,4679412	0,2757311	0,4113830	0,0330835
900	0,9970569	0,4167548	0,6247445	0,1194892	0,1508077	0,7784107	0,9137514	0,6927173	0,7212390	0,4019779	0,8464716	0,3925424	0,4679419	0,2749537	0,4116239	0,0330835
920	0,9980041	0,4166695	0,6247447	0,1194884	0,1510342	0,7778628	0,9135085	0,6919518	0,7159877	0,4031623	0,8464767	0,3925198	0,4679423	0,2744450	0,4118091	0,0330835
940	0,9986488	0,4166122	0,6247447	0,1194883	0,1512204	0,7773498	0,9132817	0,6914076	0,7119613	0,4040287	0,8464799	0,3925048	0,4679426	0,2741127	0,4119510	0,0330835
960	0,9990866	0,4165737	0,6247447	0,1194885	0,1513735	0,7768950	0,9130801	0,6910226	0,7089003	0,4046620	0,8464819	0,3924947	0,4679428	0,2738958	0,4120595	0,0330835
980	0,9993834	0,4165479	0,6247446	0,1194886	0,1514995	0,7765065	0,9129072	0,6907515	0,7065908	0,4051246	0,8464831	0,3924880	0,4679429	0,2737544	0,4121421	0,0330835
1000	0,9995843	0,4165305	0,6247446	0,1194885	0,1516031	0,7761834	0,9127625	0,6905613	0,7048598	0,4054623	0,8464838	0,3924835	0,4679430	0,2736623	0,4122050	0,0330835
1020	0,9997200	0,4165189	0,6247446	0,1194885	0,1516884	0,7759201	0,9126438	0,6904284	0,7035703	0,4057088	0,8464843	0,3924804	0,4679430	0,2736023	0,4122527	0,0330835
1040	0,9998116	0,4165111	0,6247446	0,1194885	0,1517585	0,7757090	0,9125478	0,6903359	0,7026148	0,4058886	0,8464846	0,3924784	0,4679431	0,2735633	0,4122888	0,0330835
1060	0,9998733	0,4165058	0,6247446	0,1194885	0,1518163	0,7755419	0,9124713	0,6902716	0,7019103	0,4060198	0,8464848	0,3924770	0,4679431	0,2735380	0,4123161	0,0330835
1080	0,9999149	0,4165022	0,6247446	0,1194885	0,1518638	0,7754112	0,9124109	0,6902271	0,7013932	0,4061155	0,8464849	0,3924761	0,4679431	0,2735215	0,4123368	0,0330835
1100	0,9999429	0,4164999	0,6247446	0,1194885	0,1519030	0,7753097	0,9123636	0,6901964	0,7010150	0,4061853	0,8464850	0,3924755	0,4679431	0,2735108	0,4123523	0,0330835

0	1,0000000	0,4164950	0,6247446	0,1194885	0,1528325	0,7749976	0,9122823	0,6901266	0,7000079	0,4064347	0,8464851	0,3924606	0,4679445	0,2734966	0,4131750	0,0331008
20	1,0000000	0,4164951	0,5986301	0,1194885	0,1527010	0,7752251	0,9122971	0,6902014	0,7000269	0,4064248	0,8468767	0,3926654	0,4680378	0,2793320	0,4132584	0,0878992
40	1,0000000	0,4164962	0,5598270	0,1194885	0,1525925	0,7773719	0,9126414	0,6907955	0,7001358	0,4064711	0,8501856	0,3947112	0,4689268	0,2940008	0,4158734	0,1933329
60	1,0000000	0,4164986	0,5338907	0,1194885	0,1525032	0,7827547	0,9136404	0,6920341	0,7003579	0,4065954	0,8574999	0,4003833	0,4711872	0,3152035	0,4231919	0,3017301
80	1,0000000	0,4165017	0,5221310	0,1194885	0,1524295	0,7908207	0,9153011	0,6935755	0,7006420	0,4067723	0,8670698	0,4094413	0,4745630	0,3394189	0,4350436	0,3956112
100	1,0000000	0,4165048	0,5189729	0,1194885	0,1523688	0,8000967	0,9173595	0,6950530	0,7009321	0,4069647	0,8765955	0,4199260	0,4783272	0,3627079	0,4496395	0,4708093
120	1,0000000	0,4165075	0,5193972	0,1194885	0,1523188	0,8092067	0,9194936	0,6962617	0,7011929	0,4071454	0,8846026	0,4297715	0,4818151	0,3824213	0,4649336	0,5285183
140	1,0000000	0,4165094	0,5206055	0,1194885	0,1522777	0,8172931	0,9214675	0,6971499	0,7014091	0,4073000	0,8906019	0,4378052	0,4846683	0,3976121	0,4794068	0,5716785
160	1,0000000	0,4165108	0,5215318	0,1194885	0,1522437	0,8240097	0,9231630	0,6977548	0,7015790	0,4074247	0,8947472	0,4437708	0,4868116	0,4085523	0,4922313	0,6034321
180	1,0000000	0,4165116	0,5220058	0,1194885	0,1522158	0,8293532	0,9245520	0,6981456	0,7017078	0,4075216	0,8974566	0,4479404	0,4883327	0,4160754	0,5031226	0,6265426
200	1,0000000	0,4165121	0,5221660	0,1194885	0,1521928	0,8334906	0,9256569	0,6983900	0,7018030	0,4075951	0,8991686	0,4507564	0,4893750	0,4211039	0,5121238	0,6432402
220	1,0000000	0,4165124	0,5221772	0,1194885	0,1521738	0,8366421	0,9265201	0,6985406	0,7018724	0,4076502	0,9002341	0,4526325	0,4900761	0,4244180	0,5194340	0,6552444
240	1,0000000	0,4165126	0,5221441	0,1194885	0,1521582	0,8390190	0,9271870	0,6986333	0,7019225	0,4076912	0,9008968	0,4538830	0,4905444	0,4265938	0,5253013	0,6638447
260	1,0000000	0,4165127	0,5221126	0,1194885	0,1521454	0,8408004	0,9276984	0,6986907	0,7019584	0,4077217	0,9013122	0,4547230	0,4908570	0,4280248	0,5299702	0,6699914
280	1,0000000	0,4165128	0,5220944	0,1194885	0,1521348	0,8421289	0,9280883	0,6987267	0,7019841	0,4077442	0,9015753	0,4552921	0,4910661	0,4289688	0,5336599	0,6743773
300	1,0000000	0,4165128	0,5220871	0,1194885	0,1521260	0,8431154	0,9283839	0,6987493	0,7020023	0,4077608	0,9017430	0,4556797	0,4912059	0,4295928	0,5365581	0,6775029
320	1,0000000	0,4165128	0,5220857	0,1194885	0,1521189	0,8438449	0,9286069	0,6987636	0,7020152	0,4077730	0,9018502	0,4559442	0,4912993	0,4300050	0,5388220	0,6797286
340	1,0000000	0,4165129	0,5220865	0,1194885	0,1521130	0,8443822	0,9287744	0,6987726	0,7020243	0,4077820	0,9019184	0,4561242	0,4913615	0,4302767	0,5405817	0,6813126
360	1,0000000	0,4165129	0,5220875	0,1194885	0,1521081	0,8447765	0,9288995	0,6987782	0,7020307	0,4077887	0,9019616	0,4562463	0,4914026	0,4304551	0,5419434	0,6824394
380	1,0000000	0,4165129	0,5220882	0,1194885	0,1521041	0,8450649	0,9289926	0,6987817	0,7020352	0,4077935	0,9019889	0,4563288	0,4914298	0,4305719	0,5429929	0,6832407
400	1,0000000	0,4165129	0,5220885	0,1194885	0,1521008	0,8452752	0,9290617	0,6987839	0,7020383	0,4077970	0,9020060	0,4563844	0,4914476	0,4306480	0,5437989	0,6838104
420	1,0000000	0,4165129	0,5220886	0,1194885	0,1520980	0,8454283	0,9291128	0,6987852	0,7020405	0,4077996	0,9020166	0,4564219	0,4914592	0,4306976	0,5444160	0,6842155
440	1,0000000	0,4165129	0,5220886	0,1194885	0,1520958	0,8455394	0,9291504	0,6987861	0,7020421	0,4078015	0,9020233	0,4564470	0,4914668	0,4307299	0,5448872	0,6845034
460	1,0000000	0,4165129	0,5220885	0,1194885	0,1520940	0,8456200	0,9291781	0,6987866	0,7020431	0,4078029	0,9020275	0,4564640	0,4914717	0,4307509	0,5452461	0,6847080
480	1,0000000	0,4165129	0,5220885	0,1194885	0,1520924	0,8456784	0,9291985	0,6987869	0,7020439	0,4078039	0,9020301	0,4564754	0,4914750	0,4307645	0,5455189	0,6848535
500	1,0000000	0,4165129	0,5220885	0,1194885	0,1520912	0,8457206	0,9292133	0,6987871	0,7020444	0,4078046	0,9020317	0,4564830	0,4914771	0,4307734	0,5457258	0,6849568
520	1,0000000	0,4165129	0,5220885	0,1194885	0,1520902	0,8457511	0,9292242	0,6987872	0,7020447	0,4078052	0,9020327	0,4564882	0,4914784	0,4307791	0,5458824	0,6850303
540	1,0000000	0,4165129	0,5220885	0,1194885	0,1520893	0,8457731	0,9292322	0,6987873	0,7020450	0,4078056	0,9020334	0,4564917	0,4914793	0,4307829	0,5460008	0,6850825
560	1,0000000	0,4165129	0,5220885	0,1194885	0,1520886	0,8457890	0,9292380	0,6987873	0,7020451	0,4078058	0,9020338	0,4564940	0,4914799	0,4307853	0,5460902	0,6851196
580	1,0000000	0,4165128	0,5490749	0,1194885	0,1520880	0,8455676	0,9291779	0,6987399	0,7020409	0,4078020	0,9016874	0,4559632	0,4913325	0,4255694	0,5458046	0,6303426
