"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
1100	0,5409342	0,8051657	0,0389313	0,2313684	0,5532531	0,0954833	0,6527803	0,4668524	0,7269574	0,4008240	0,0912928	0,4441292	0,2828227	0,3251224	0,4049991	0,4097292

0	0,5215096	0,7463333	0,0474859	0,1806807	0,3646206	0,1892147	0,6489307	0,4986960	0,6010800	0,4061006	0,1443479	0,3247230	0,2831712	0,4394473	0,4986202	0,3440660
20	0,5566302	0,6621046	0,0324217	0,2242752	0,5224517	0,1351252	0,6142056	0,4988479	0,6369997	0,4344122	0,0570022	0,3381041	0,2977653	0,3068365	0,5655340	0,3793016
40	0,5279033	0,5683806	0,0304424	0,1470985	0,4743117	0,0736449	0,6714717	0,4766555	0,5770150	0,3301300	0,0674871	0,2815142	0,3425309	0,4390234	0,4368417	0,3264994
60	0,5426522	0,5877540	0,0355187	0,1337376	0,5078392	0,0779099	0,6615816	0,5471095	0,5964478	0,3136887	0,1184234	0,2357627	0,2671147	0,3191867	0,4834137	0,3562334
80	0,5703156	0,6519819	0,0594040	0,0950604	0,5314921	0,0842101	0,6189415	0,4372684	0,5672745	0,3061686	0,0837486	0,2184934	0,2831287	0,4171803	0,4567704	0,3319750
100	0,5258996	0,7662536	0,0596191	0,0799074	0,5157602	0,0750320	0,7677004	0,4730688	0,5261950	0,4355852	0,1579200	0,1494543	0,3482597	0,4054368	0,5641222	0,3479300
120	0,5129751	0,6655123	0,0468238	0,0217221	0,5889162	0,0760734	0,5495619	0,6140611	0,6581070	0,4569523	0,0735000	0,1716783	0,3390126	0,4293555	0,4127148	0,3717849
140	0,7018418	0,6991824	0,0678220	0,0319525	0,5747438	0,0283952	0,7014585	0,7165763	0,5918671	0,4086632	0,0626827	0,1065517	0,2431816	0,4669067	0,3845587	0,3243674
160	0,5464958	0,6686610	0,0687885	0,0346247	0,4609699	0,0251980	0,6923953	0,7306744	0,6210425	0,5325048	0,1056029	0,0646541	0,1798312	0,4127945	0,5951055	0,4142862
180	0,4721223	0,7242141	0,0645044	0,0174610	0,4637889	0,0214333	0,7386273	0,6223462	0,6355012	0,5207535	0,1183878	0,0771294	0,3041159	0,3980246	0,4532856	0,3630495
200	0,5165978	0,6432178	0,0431735	0,0090172	0,5604574	0,0396123	0,6037756	0,5037245	0,5678162	0,5305969	0,0693405	0,0383308	0,2198161	0,3917491	0,4765330	0,3057702
220	0,4947004	0,7084910	0,0392283	0,0074272	0,4142741	0,0182007	0,6733324	0,6714648	0,5847335	0,4175373	0,0641771	0,0451516	0,2822401	0,4258758	0,4046502	0,3018442
240	0,4553380	0,6474330	0,0540135	0,0090596	0,5005416	0,0136008	0,6943413	0,6045494	0,6499257	0,3948448	0,0616244	0,0524977	0,2502993	0,3273487	0,4923665	0,2336513
260	0,5672576	0,7241184	0,0412412	0,0088369	0,5195398	0,0068976	0,6136154	0,5643396	0,7125049	0,4596383	0,0750545	0,0566940	0,2148730	0,3487825	0,4400992	0,3401343
280	0,4759920	0,5901205	0,0949633	0,0029412	0,5817683	0,0128104	0,5590163	0,4967681	0,5961372	0,4999255	0,0749344	0,0813370	0,2044579	0,3385777	0,5502275	0,2513553
300	0,6236011	0,7053220	0,0310991	0,0044787	0,4633555	0,0139156	0,7101121	0,4096430	0,5240765	0,5979660	0,1181729	0,0545177	0,2486715	0,3919459	0,5487207	0,3685239
320	0,5811321	0,6271382	0,0780084	0,0046708	0,4530546	0,0317436	0,6150553	0,5703169	0,5794992	0,5350439	0,0550719	0,0667813	0,2810301	0,4449686	0,4613967	0,3345015
340	0,6986762	0,8803020	0,0645296	0,0025535	0,4243002	0,0371596	0,6467345	0,5263762	0,5638697	0,5052688	0,1083565	0,1043588	0,2935625	0,3606678	0,4279704	0,3901556
360	0,5632189	0,7703249	0,0430756	0,0024087	0,4931977	0,0237176	0,8329769	0,4852123	0,6648477	0,5679657	0,1160783	0,0906591	0,2477076	0,3301870	0,4738654	0,3283668
380	0,6550864	0,7283364	0,0563710	0,0002030	0,4184183	0,0110139	0,6833174	0,5730728	0,6964801	0,3711069	0,1603845	0,0600420	0,2634503	0,2582326	0,5155293	0,3362396
400	0,4572882	0,8202244	0,0324612	0,0007784	0,4420997	0,0080023	0,6232479	0,5366412	0,5626705	0,5895842	0,0998299	0,0586469	0,2240769	0,2947520	0,4113250	0,2486667
420	0,4980831	0,6628176	0,0596436	0,0000629	0,5731900	0,0113720	0,5811941	0,5994445	0,5634118	0,3634610	0,1357597	0,0580772	0,2268236	0,3690036	0,5194373	0,3499517
440	0,5871420	0,9201254	0,0801369	0,0000448	0,5623728	0,0025898	0,5584186	0,5511070	0,4579222	0,4349200	0,1105827	0,0699790	0,2687296	0,2617486	0,4806756	0,2585906
460	0,5480816	0,6683952	0,0760684	0,0140097	0,5159627	0,0315987	0,6709096	0,5118156	0,5444957	0,4815105	0,0662498	0,0729065	0,3002216	0,3264037	0,5835940	0,2435763
480	0,5221208	0,7126379	0,0951181	0,0024785	0,5933649	0,0227838	0,6859323	0,5192685	0,5733405	0,5273640	0,0657347	0,0273221	0,2478133	0,3843118	0,4825105	0,2373676
500	0,4705920	0,8001745	0,0583446	0,0024643	0,4216798	0,0134911	0,6128159	0,6002691	0,5668756	0,3914548	0,0758671	0,0430219	0,2393768	0,3940900	0,5565138	0,3555124
520	0,4613441	0,8245647	0,0488911	0,0084033	0,5445135	0,0260967	0,6054781	0,5604046	0,5823603	0,4176986	0,0926213	0,0239838	0,2699238	0,3604974	0,4362916	0,3090926
540	0,6304931	0,6178580	0,0530274	0,0010874	0,5416245	0,0181542	0,5813041	0,5974306	0,5877753	0,3997764	0,0865170	0,0564103	0,2143004	0,2806103	0,5182264	0,3457675
560	0,5181386	0,8291708	0,0536296	0,0038776	0,5903733	0,0286316	0,5595390	0,5989676	0,6461164	0,3826965	0,0620786	0,0489540	0,3072821	0,4222951	0,4341117	0,2894337
580	0,4592270	0,7781176	0,0800425	0,0254877	0,5309068	0,0494323	0,6644500	0,6422796	0,5931144	0,4839865	0,0709431	0,0779517	0,2971717	0,3870159	0,3968951	0,2959741
600	0,3681998	0,7622740	0,0265434	0,0557578	0,5952022	0,1041783	0,7475037	0,7014140	0,5902291	0,4220936	0,0782528	0,1891892	0,2529128	0,4041658	0,3719292	0,4402594
620	0,4837858	0,7266570	0,0507538	0,0983547	0,5735658	0,1432816	0,6013729	0,6351778	0,5805014	0,4739691	0,1282873	0,2442549	0,2395459	0,3957388	0,4112398	0,3764523
640	0,5209075	0,6960057	0,0998712	0,1319912	0,5420587	0,1555626	0,6889646	0,5551941	0,6750750	0,3738482	0,1716090	0,2342839	0,2908623	0,3480936	0,3672374	0,4870519
660	0,4949285	0,6581191	0,0393662	0,1217389	0,5212570	0,2026705	0,7398083	0,5810220	0,6901934	0,4540130	0,0719018	0,2952453	0,3592188	0,3923768	0,4771749	0,3939299
680	0,4821405	0,6895920	0,0810502	0,2442149	0,5718940	0,1398998	0,5530908	0,4707538	0,6425714	0,4415093	0,1082684	0,2786098	0,2722328	0,5837061	0,4155497	0,4181882
700	0,5589409	0,6638358	0,0574140	0,2201796	0,5818593	0,1427988	0,5371365	0,5573159	0,6027298	0,4351555	0,1141605	0,4489518	0,4136658	0,4335977	0,4589590	0,4251946
720	0,5292505	0,7093335	0,0697954	0,1449063	0,5146375	0,2378690	0,6676024	0,4921728	0,7270514	0,4465847	0,0406483	0,4519478	0,2993145	0,4056236	0,5840023	0,4184770
740	0,5495958	0,6975034	0,0653297	0,1635257	0,4954660	0,1907684	0,5927321	0,4363627	0,6481393	0,3893999	0,0703633	0,5263276	0,2286016	0,4071504	0,4487185	0,4305146
760	0,5087482	0,7013415	0,0866883	0,2731748	0,4783150	0,1303583	0,6393019	0,5062079	0,4696486	0,3695237	0,1035811	0,4385122	0,3356324	0,3327763	0,5606279	0,4454693
780	0,4919199	0,6816627	0,0971809	0,1603807	0,6662892	0,1486680	0,5051899	0,5147211	0,4700538	0,3656903	0,1110341	0,5184691	0,3854272	0,4329545	0,5127139	0,4813783
800	0,5624277	0,7805803	0,0727098	0,2568731	0,5879070	0,1984210	0,6239753	0,5789543	0,5917041	0,3388335	0,1251840	0,4194892	0,2882382	0,3952977	0,4977111	0,3828897
820	0,5440435	0,7427619	0,0527853	0,1679372	0,4936384	0,1246720	0,6698126	0,5490169	0,6116974	0,3283644	0,1504955	0,3104868	0,2747583	0,3098454	0,4508104	0,4433102
840	0,5388310	0,7092666	0,0624423	0,1927862	0,5646004	0,1977833	0,6457641	0,4468000	0,7199596	0,3815838	0,0830646	0,3757183	0,2784880	0,2970670	0,5305954	0,3136598
860	0,5722563	0,7344160	0,0434909	0,1705263	0,4090984	0,0996187	0,5584963	0,5535577	0,5806915	0,4054124	0,0956500	0,3811002	0,3966054	0,3651442	0,4983462	0,3153056
880	0,5889764	0,6441100	0,0456640	0,1912198	0,4524056	0,1366357	0,6013526	0,5589178	0,5857072	0,3499523	0,0849692	0,3659571	0,3097430	0,3855893	0,4731440	0,3344297
900	0,5436073	0,7461715	0,0669876	0,2166977	0,4425974	0,1761151	0,5455813	0,3925070	0,5894155	0,2934765	0,1264281	0,3553743	0,2605322	0,3660980	0,5021628	0,3512723
920	0,5127051	0,6316332	0,0689682	0,2001187	0,4736977	0,1420292	0,5823162	0,4943447	0,5310066	0,3306748	0,0867692	0,3073552	0,2905250	0,2345942	0,4910579	0,3313480
940	0,4839713	0,6742628	0,0832587	0,1722945	0,5396439	0,1388182	0,6314235	0,4089986	0,5297073	0,3839228	0,0369992	0,3357387	0,3466968	0,2968456	0,5440192	0,3645473
960	0,5038819	0,7471631	0,0440906	0,2239131	0,4474514	0,1548829	0,6618423	0,4162639	0,5764445	0,3444495	0,0515881	0,3787108	0,2852388	0,3381070	0,4992039	0,3632061
980	0,4908765	0,6517740	0,1026994	0,2271403	0,5194246	0,1428656	0,7665809	0,4047437	0,5048334	0,3832687	0,0391452	0,3446292	0,3524953	0,2732376	0,4767553	0,2747614
1000	0,6276630	0,7283866	0,0709611	0,2329772	0,4626275	0,1391918	0,7512934	0,3910520	0,6072224	0,5145868	0,0955040	0,4520600	0,3458406	0,3205037	0,4005402	0,3783919
1020	0,5997960	0,7321309	0,0716119	0,2292376	0,4819468	0,0833301	0,7178189	0,3816161	0,6617506	0,2787401	0,0639722	0,3615425	0,2501900	0,3919805	0,5466001	0,3204035
1040	0,6274985	0,7038180	0,0555214	0,2139139	0,4236903	0,1348240	0,7757351	0,4217394	0,6526363	0,4259109	0,1171647	0,3405271	0,2408368	0,3294444	0,4494680	0,4554968
1060	0,6678593	0,5921231	0,0739596	0,2589135	0,4409627	0,1760389	0,6410576	0,3795600	0,6268072	0,3655578	0,0803116	0,3547098	0,2647434	0,3626957	0,3985250	0,4073434
1080	0,5160878	0,6945795	0,0698310	0,2291500	0,4101496	0,1079301	0,5821527	0,3609053	0,5844310	0,3737805	0,1039115	0,4318639	0,2390935	0,3657444	0,4895854	0,3240675
1100	0,4944820	0,7362166	0,0539085	0,1951847	0,4602338	0,0926902	0,6068770	0,5223029	0,5405723	0,3813120	0,1200194	0,3584191	0,3049756	0,3310028	0,4686519	0,3600004

0	0,5073753	0,8015100	0,0699125	0,1930766	0,4236009	0,1494899	0,5610074	0,5353942	0,5886361	0,3662491	0,0982304	0,3529952	0,2590004	0,4347562	0,4219960	0,3679265
20	0,5132555	0,7615387	0,0291012	0,1652790	0,6810064	0,1366194	0,5645452	0,3794899	0,4410515	0,4091743	0,0759105	0,4049998	0,2929511	0,3620367	0,5653161	0,2862726
40	0,6528745	0,7892924	0,0364049	0,1426881	0,5507393	0,1294921	0,4694527	0,4076677	0,5426345	0,2900972	0,0603293	0,4187233	0,2965405	0,3123350	0,5894384	0,3226358
60	0,5936131	0,8083502	0,0553884	0,0856004	0,4858770	0,1886170	0,5553962	0,4199525	0,5028976	0,3752651	0,0505267	0,3835580	0,2010118	0,2651633	0,3796539	0,3167996
80	0,5451614	0,7605546	0,0340524	0,0706010	0,4679353	0,2596029	0,6079459	0,4067588	0,4849883	0,3247153	0,0794851	0,3936036	0,2695623	0,2553943	0,4923820	0,2977902
100	0,5500935	0,8642200	0,0243851	0,0802440	0,4327480	0,1623066	0,4963661	0,3348336	0,5883963	0,2718661	0,0513357	0,4395348	0,2318848	0,4013635	0,6125878	0,2971533
120	0,5124287	0,7671022	0,0198863	0,0580021	0,4283279	0,2031900	0,5927582	0,4015710	0,5586901	0,3498053	0,0962822	0,4087224	0,3355850	0,3569527	0,5692181	0,3185860
140	0,5989453	0,9826338	0,0341598	0,0464255	0,4542856	0,2160271	0,7188141	0,3961345	0,6578363	0,3728093	0,0893158	0,5073977	0,2807896	0,3146831	0,5275864	0,2895211
160	0,4778055	0,8340974	0,0175186	0,0161814	0,4668097	0,1964092	0,7136662	0,4330013	0,7726445	0,3766588	0,1066988	0,4644824	0,2584273	0,3786874	0,5639121	0,3309797
180	0,5270479	0,8403895	0,0073313	0,0185866	0,5342339	0,2323903	0,6408111	0,3899866	0,6336060	0,4460061	0,1132082	0,3513151	0,2170582	0,3929501	0,5198059	0,2683248
200	0,5047534	0,7559452	0,0285625	0,0103125	0,4590990	0,2807399	0,6951023	0,4325534	0,5680656	0,3871800	0,0816419	0,3694771	0,3152375	0,3088439	0,4495052	0,3883613
220	0,5366366	0,7535917	0,0157647	0,0028300	0,4981132	0,3073362	0,6028258	0,3725648	0,7558545	0,4054889	0,0926918	0,4479748	0,3472330	0,2890743	0,4920498	0,3675030
240	0,4930225	0,6617291	0,0163463	0,0045469	0,5191281	0,3629400	0,5879003	0,4060701	0,5458159	0,3448630	0,0690131	0,4937078	0,2743908	0,3246415	0,4608853	0,3142020
260	0,4112254	0,6368488	0,0212897	0,0043069	0,5701732	0,3027141	0,6504368	0,3920149	0,6408469	0,3121565	0,0771604	0,3767544	0,2084365	0,3425586	0,5220484	0,3222316
280	0,4781502	0,6976045	0,0192435	0,0015493	0,5367370	0,2408394	0,6581276	0,4089443	0,7499642	0,2925576	0,0793755	0,2991450	0,2928189	0,2971251	0,4152146	0,3846107
300	0,6004182	0,6645030	0,0216060	0,0025979	0,4894110	0,2439951	0,6765991	0,3514711	0,6690568	0,3552761	0,0590938	0,3114348	0,2720782	0,3557113	0,5142656	0,4135190
320	0,5494181	0,7385340	0,0250472	0,0007784	0,4112940	0,2714730	0,7453621	0,3497049	0,6685292	0,3924563	0,0685060	0,3857257	0,2619496	0,3231104	0,5245664	0,3531164
340	0,5553535	0,7143462	0,0117565	0,0084731	0,5211871	0,3046659	0,7543211	0,3262536	0,6456348	0,3573737	0,1051925	0,3852833	0,2151854	0,3671089	0,5508079	0,4256050
360	0,5542400	0,6673894	0,0129740	0,0035301	0,4205891	0,2827025	0,7005429	0,3523483	0,6829806	0,3978883	0,0859686	0,3745197	0,3155348	0,3371452	0,3231807	0,4043181
380	0,5556102	0,7037752	0,0136405	0,0004848	0,5128680	0,2468058	0,6737804	0,2969854	0,6121324	0,3142766	0,0576930	0,3509416	0,2104510	0,3857162	0,5865936	0,4361525
400	0,5230134	0,7729027	0,0134139	0,0010960	0,5262739	0,3397152	0,7788281	0,2935414	0,5195855	0,3458532	0,1020183	0,3166062	0,1972374	0,4089783	0,5659750	0,2986318
420	0,4673940	0,7938069	0,0082177	0,0006274	0,4787901	0,2486028	0,7087708	0,4354144	0,5356685	0,3549140	0,1111739	0,4741794	0,2707206	0,4414281	0,5257713	0,3862414
440	0,5300261	0,7941819	0,0089927	0,0003351	0,4932595	0,1937283	0,6579479	0,3264336	0,5877141	0,3235975	0,0678839	0,3666065	0,1718009	0,2970730	0,4819531	0,3250962
460	0,5289160	0,8252807	0,0318163	0,0004434	0,4509645	0,2381597	0,6603995	0,3773835	0,5868922	0,3141205	0,0535081	0,4230187	0,1804784	0,2703951	0,5568820	0,3298611
480	0,5238998	0,7667036	0,0160550	0,0006174	0,4088798	0,3265622	0,7274502	0,4234785	0,6353501	0,3119658	0,0907799	0,4110043	0,2574253	0,3852492	0,5492318	0,4468174
500	0,4298854	0,8864591	0,0079578	0,0005955	0,5951610	0,3160260	0,7378297	0,4275051	0,7180740	0,3961260	0,1076056	0,3828462	0,2808012	0,3088714	0,4733244	0,3630800
520	0,5548753	0,7352112	0,0475603	0,0015451	0,4613775	0,3325374	0,6732348	0,3914458	0,6546531	0,4058361	0,0805563	0,3621841	0,3377914	0,4133146	0,4472685	0,4007727
540	0,4980512	0,7239820	0,0272068	0,0022026	0,5930735	0,2028345	0,6903338	0,4453377	0,6539572	0,4104640	0,0811968	0,4050383	0,3265069	0,3557546	0,5376196	0,3707692
560	0,4785982	0,7412869	0,0461101	0,0002688	0,5204018	0,2622553	0,6009744	0,3556541	0,6388428	0,4032406	0,0848021	0,4577173	0,2509543	0,3767335	0,4302419	0,4541449
580	0,4896419	0,9156478	0,0220836	0,0141649	0,4500831	0,2534191	0,7902177	0,4944098	0,6579695	0,4765308	0,1129170	0,3154142	0,2964515	0,4345992	0,4962701	0,3733241
600	0,5238139	0,8127230	0,0662666	0,0656230	0,6958022	0,2079827	0,6443469	0,4718676	0,5290425	0,3627382	0,1798597	0,3755731	0,3731598	0,3743957	0,4173373	0,3442677
620	0,5047711	0,6916570	0,0255321	0,1213561	0,5711173	0,1915820	0,7018913	0,4259331	0,5167664	0,4088123	0,0899887	0,3418284	0,2784879	0,3023443	0,4864721	0,3788825
640	0,5608267	0,6891971	0,0518557	0,1198927	0,5380062	0,1795790	0,5559349	0,5666514	0,6879337	0,3431976	0,0924770	0,4656547	0,3183078	0,3266969	0,4541683	0,3656121
660	0,4904657	0,8159350	0,0399339	0,1456937	0,5362671	0,2043480	0,8428997	0,5262699	0,6501057	0,3599295	0,0708974	0,3044098	0,3761119	0,3768627	0,3787334	0,3060773
680	0,4863848	0,8573069	0,0322841	0,1762677	0,5245280	0,2197687	0,7864920	0,5663360	0,6893792	0,4168675	0,1116525	0,3390293	0,2721356	0,4349296	0,5207154	0,3209056
700	0,6144459	0,6365008	0,0674446	0,2166383	0,5617491	0,1715795	0,6762461	0,5133465	0,6962851	0,4663200	0,0983130	0,4075447	0,2942161	0,3164115	0,4813456	0,5017964
720	0,5251753	0,7590370	0,0555496	0,1652318	0,4765394	0,1527705	0,6453788	0,4624068	0,6293525	0,3631453	0,1098034	0,3463529	0,2869959	0,3824921	0,3866951	0,4285940
740	0,4950347	0,6424497	0,0479731	0,2141598	0,4208134	0,1215875	0,5419487	0,5533217	0,5905844	0,2996510	0,1219943	0,4258708	0,2660580	0,2943010	0,5102086	0,5033490
760	0,6112116	0,7087245	0,0237446	0,1691235	0,3583793	0,1992700	0,6598100	0,4847189	0,5517780	0,5321622	0,0731273	0,3959520	0,2511639	0,3193175	0,4707565	0,4378023
780	0,4648825	0,5682269	0,0792065	0,1957220	0,3238227	0,1638130	0,5792226	0,4101284	0,5338808	0,3669698	0,1039427	0,3525573	0,3116599	0,4385441	0,4611316	0,3577920
800	0,4478709	0,6644004	0,0591898	0,1543644	0,3261477	0,1793642	0,6186229	0,5054696	0,5294735	0,3286964	0,0682317	0,4537296	0,2405279	0,3001948	0,4637099	0,4456633
820	0,4503530	0,5923400	0,0276752	0,2078405	0,4276283	0,1487667	0,6702688	0,5207801	0,5023675	0,3088157	0,0617780	0,4490097	0,2291981	0,3685783	0,4570265	0,3427264
840	0,4311614	0,6133364	0,0365619	0,1593475	0,5808680	0,1633738	0,6115459	0,4936015	0,6604893	0,4104649	0,0704363	0,4735863	0,3005258	0,3250692	0,4519954	0,3053654
860	0,5160062	0,7246799	0,1313387	0,1974066	0,5013678	0,1640364	0,7159554	0,5462205	0,5240960	0,3668495	0,0819046	0,4345601	0,2750606	0,3908233	0,4917647	0,3803137
880	0,4456066	0,6754739	0,0433988	0,1922828	0,5722030	0,2332838	0,6341613	0,5148432	0,6553427	0,4259938	0,0625357	0,4101988	0,2083944	0,3565724	0,5035930	0,2977077
900	0,5415856	0,6787471	0,0513638	0,2264403	0,5844976	0,1360946	0,6289390	0,4354738	0,5715695	0,4855126	0,1152548	0,5150107	0,2239880	0,4212990	0,5233615	0,4216700
920	0,4838927	0,7460765	0,0893162	0,1489391	0,5770493	0,1602937	0,6153030	0,4618260	0,5663311	0,4395066	0,1456229	0,3917357	0,2459550	0,3540252	0,4959897	0,3896643
940	0,5806583	0,7751320	0,0652922	0,1312949	0,6380388	0,1555530	0,6232568	0,4074114	0,5200225	0,5973534	0,1032592	0,4351782	0,2811806	0,4345492	0,5109680	0,3892761
960	0,4871486	0,7576712	0,0669985	0,1647930	0,6040288	0,1952668	0,6694709	0,3960695	0,5353023	0,4448816	0,1081406	0,4821217	0,2166318	0,3655099	0,4861481	0,3563272
980	0,5417983	0,6900534	0,0535045	0,1891267	0,5803948	0,2065248	0,7109441	0,5384270	0,5187281	0,5261189	0,1407230	0,4300668	0,2078107	0,3800401	0,4164836	0,3466397
1000	0,5193999	0,6738368	0,1239202	0,1932093	0,5715778	0,2334884	0,7126282	0,5196510	0,5935400	0,4511272	0,0912881	0,5252063	0,2335763	0,4214950	0,4694196	0,3374564
1020	0,5340051	0,7176993	0,0574918	0,2054794	0,6547531	0,1826312	0,6217655	0,4414565	0,5994824	0,4356519	0,0884681	0,4083506	0,3454736	0,2664150	0,4524558	0,3574617
1040	0,4615267	0,6764788	0,0464421	0,1863438	0,5736381	0,1486959	0,4861044	0,5097955	0,6002117	0,5140577	0,1084178	0,4379165	0,2365807	0,4480303	0,4450608	0,3191817
1060	0,4999220	0,6533777	0,0470371	0,2240917	0,5209155	0,1091260	0,6178086	0,4735300	0,5791716	0,5091611	0,0861494	0,4708903	0,2478305	0,3867794	0,4607307	0,3004830
1080	0,5251712	0,6291474	0,0353777	0,2630878	0,5162270	0,1733627	0,6230756	0,5056695	0,6726106	0,3543287	0,0779393	0,3740031	0,2596672	0,4280274	0,4311112	0,3035085
1100	0,5697948	0,7519513	0,0342060	0,1987195	0,4440677	0,1315196	0,5278807	0,4631801	0,6241754	0,3450732	0,0831942	0,3555700	0,2490191	0,2889234	0,4009520	0,3647457

0	0,5122998	0,7413018	0,0661903	0,3181730	0,6238833	0,1423427	0,7346280	0,5406502	0,5776022	0,4298501	0,1347593	0,3220712	0,2220956	0,3419821	0,4788763	0,3315768
20	0,3796891	0,6980043	0,0761567	0,1821849	0,5594568	0,0972944	0,6634589	0,6103925	0,6551425	0,3201130	0,1105718	0,3881974	0,3096217	0,3015950	0,4677860	0,4007851
40	0,4242165	0,8197211	0,0650289	0,2118831	0,6927793	0,1095883	0,6250753	0,3435996	0,6571679	0,4022964	0,0662666	0,4431465	0,3081102	0,3723485	0,4510993	0,4438623
60	0,4030333	0,7997259	0,0708975	0,2208306	0,6196005	0,1347410	0,6988844	0,4515480	0,7447449	0,3979483	0,1280900	0,3260737	0,3606389	0,4108948	0,4468393	0,3476574
80	0,2780262	0,8002623	0,0789379	0,1908112	0,6793725	0,2383902	0,6336064	0,4876785	0,5788500	0,3358642	0,0882538	0,3400139	0,3264545	0,4257075	0,4618045	0,3215209
100	0,2816302	0,8137843	0,0537021	0,1373621	0,6774599	0,2802478	0,6799424	0,4603543	0,4784783	0,4609426	0,1462900	0,3437636	0,4047493	0,4887763	0,5019694	0,4262351
120	0,2042407	0,8930467	0,0855890	0,1887542	0,8004077	0,1901499	0,6384876	0,4876567	0,4617068	0,4648235	0,1369413	0,3341840	0,3792040	0,5263825	0,4541212	0,4537515
140	0,2163514	0,8911593	0,0734424	0,1610703	0,6075427	0,2041790	0,7507665	0,5322166	0,3755161	0,5173997	0,0994172	0,2286344	0,4378753	0,4705231	0,4024767	0,5135257
160	0,2153974	0,6816200	0,1758792	0,2246254	0,6270828	0,1365092	0,7525973	0,5472171	0,4245533	0,5403177	0,1738233	0,4138426	0,5268280	0,4389216	0,4844778	0,5141642
180	0,2087934	0,8249122	0,1516899	0,2405662	0,6349688	0,1259124	0,7476121	0,6053834	0,2793401	0,5728660	0,2088943	0,3981014	0,5376433	0,4511161	0,3706085	0,4239259
200	0,2826372	0,8374995	0,1014925	0,1864253	0,7727784	0,1639722	0,8541515	0,5291904	0,3360916	0,6118857	0,1692287	0,2946654	0,6276095	0,6555079	0,3238470	0,4750887
220	0,2831518	0,8492050	0,1638877	0,1454922	0,7263352	0,2047224	0,9797109	0,3534892	0,2896730	0,5959373	0,1254572	0,3404688	0,6946872	0,6369706	0,3725751	0,5678131
240	0,2404608	0,7989875	0,0903571	0,2248588	0,6544866	0,2007564	0,7095527	0,4773533	0,3155484	0,5443627	0,2763852	0,3630710	0,6122363	0,6460008	0,4581676	0,6027060
260	0,2336450	0,6720380	0,1391560	0,2494508	0,8129175	0,1966172	0,9520483	0,4511681	0,2626949	0,6085818	0,1793732	0,3301949	0,6004271	0,7470694	0,4506251	0,4875975
280	0,2723313	0,7414184	0,0949533	0,1714038	0,7279597	0,1719160	0,7718187	0,4906443	0,3121065	0,6355573	0,1537568	0,3503453	0,7488222	0,6621405	0,4029366	0,6605246
300	0,2891117	0,7814720	0,0994216	0,1375698	0,5486770	0,2272758	0,7812919	0,5599590	0,2108537	0,6064782	0,2709626	0,4165158	0,5508621	0,6628560	0,4359068	0,5248680
320	0,2208036	0,8089173	0,0771887	0,1901949	0,6072556	0,2101414	0,9276476	0,5584346	0,2691180	0,6554143	0,2777129	0,3359758	0,8440702	0,7043204	0,5424970	0,5141010
340	0,2872593	0,7950115	0,1069565	0,1515231	0,6769215	0,2107152	0,7187512	0,5935785	0,2560100	0,8627469	0,2520000	0,3283007	0,6700225	0,7267315	0,6044758	0,4800382
360	0,2463736	0,7889408	0,0905085	0,1664155	0,6495156	0,2386204	0,7778194	0,5703677	0,3186850	0,8549379	0,2573603	0,3701767	0,6073281	0,6442413	0,6315867	0,4707847
380	0,2284297	0,6218640	0,1210561	0,1943740	0,6317043	0,2712281	0,7573784	0,5328560	0,2783260	0,7560094	0,2208400	0,2909841	0,5738792	0,6872095	0,4341006	0,5832686
400	0,2640878	0,7458373	0,1216998	0,2018317	0,6549854	0,2937220	0,7841184	0,5329195	0,3282509	0,6851353	0,2448717	0,2970077	0,7171186	0,7248375	0,5630958	0,6322051
420	0,1944426	0,6571427	0,1667601	0,2067445	0,7636129	0,1871295	0,8294189	0,3740613	0,2210991	0,7593373	0,1840345	0,2817775	0,6714281	0,7318531	0,5098292	0,5031284
440	0,1941228	0,7427129	0,1302641	0,2432046	0,7002237	0,1911439	0,8207873	0,4947232	0,2961965	0,7577450	0,2289614	0,2697005	0,5661455	0,8028526	0,5188189	0,4442724
460	0,2396105	0,9115545	0,1518215	0,1977114	0,6277942	0,2313284	0,8868200	0,4610824	0,1765098	0,7390349	0,2417610	0,3646875	0,5793405	0,8197486	0,5042800	0,7055118
480	0,2305326	0,8283889	0,1585220	0,2744839	0,7454810	0,2455798	0,8581723	0,4509522	0,2168588	0,6302180	0,3350111	0,5209719	0,6614151	0,6875069	0,4923039	0,4606904
500	0,2378897	0,7482762	0,1722289	0,2172189	0,9034283	0,2462509	0,8341320	0,5643730	0,2521736	0,7150699	0,2441265	0,3353134	0,5768106	0,6084505	0,4007954	0,4391265
520	0,3740126	0,6964131	0,1974088	0,1683646	0,7529861	0,2742718	0,7255714	0,5256627	0,1631172	0,6321346	0,2165123	0,2619155	0,5936779	0,6554078	0,4246521	0,4505198
540	0,2068532	0,6598858	0,1502091	0,2155961	0,7394361	0,2747685	0,8672308	0,6356350	0,1707578	0,7015373	0,3191754	0,2717036	0,5591760	0,6647612	0,4257401	0,4973443
560	0,2175718	0,6784424	0,1502045	0,2935022	0,8124949	0,2261028	0,8672013	0,4988241	0,2246919	0,6739178	0,3153308	0,3562737	0,6148975	0,5549008	0,4317650	0,5210436
