"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
0	0,7499971	1,0703927	0,0832195	0,2748605	0,6641118	0,1756837	0,8432911	0,6525918	0,8548055	0,5404004	0,1141584	0,5636655	0,3943092	0,4479596	0,6463446	0,4656693
20	0,6844497	0,9639240	0,0518878	0,1623593	0,6998826	0,1083544	0,8914878	0,6263184	0,8452010	0,5424361	0,0919762	0,3313612	0,3742538	0,4677286	0,6698888	0,4473425
40	0,6827326	0,9383055	0,0589915	0,1067645	0,8030225	0,0714308	0,8722620	0,6231704	0,8237072	0,5729177	0,1217487	0,2173782	0,3701203	0,4512994	0,6207387	0,4715654
60	0,7075690	0,9951726	0,0596488	0,0630178	0,8087371	0,0589870	0,8157410	0,6472203	0,8343028	0,5713729	0,1102124	0,1745571	0,3761070	0,4898040	0,6154703	0,4857371
80	0,6854623	1,0798112	0,0669491	0,0431061	0,7894685	0,0409864	0,8226351	0,7594360	0,8032965	0,5119184	0,1079426	0,1100221	0,4081938	0,5810134	0,6485248	0,5123603
100	0,7220025	1,0208901	0,0801280	0,0317608	0,6927371	0,0379607	0,8456332	0,7955930	0,8240168	0,5827958	0,1222500	0,0913958	0,3789189	0,6063450	0,6283066	0,4706501
120	0,8124770	1,0837986	0,1006354	0,0187135	0,6308814	0,0297727	0,8368553	0,8074162	0,7973674	0,6105114	0,0967863	0,0799255	0,3711504	0,5070670	0,6752345	0,4755101
140	0,7494456	1,0179477	0,0759293	0,0115080	0,5477249	0,0456469	0,9105785	0,8094584	0,8391900	0,5786047	0,1129477	0,0904118	0,3421285	0,4975895	0,6779571	0,4140187
160	0,6881523	1,0151045	0,0727351	0,0082937	0,6020652	0,0340899	0,8993765	0,8309378	0,9439622	0,5462149	0,1189465	0,0872748	0,3339203	0,5355372	0,6559847	0,4191202
180	0,6699045	0,9952328	0,0522279	0,0071256	0,6035663	0,0251301	0,9316127	0,8395255	0,9363875	0,5810133	0,1260015	0,0917711	0,3186956	0,5006941	0,6356176	0,3939995
200	0,7026782	1,0172078	0,0600604	0,0047551	0,6036349	0,0332968	0,9949305	0,8328596	0,8942397	0,5515086	0,1201357	0,0828158	0,3300477	0,4794696	0,6470926	0,3645859
220	0,6969510	0,9830101	0,0565108	0,0017703	0,6426076	0,0343860	0,9619371	0,7629080	0,8933380	0,5379905	0,1308981	0,0807031	0,2940874	0,4555950	0,6934066	0,3655715
240	0,6503998	0,9543231	0,0535498	0,0015562	0,7014607	0,0321592	0,9660484	0,7156160	0,8718580	0,5776380	0,1114662	0,0736783	0,3422933	0,4849920	0,7305826	0,3850481
260	0,7389299	0,9627471	0,0705963	0,0014721	0,7528538	0,0324583	1,0134443	0,7663424	0,8184828	0,5934300	0,1301049	0,0972923	0,3765025	0,5873340	0,6563417	0,3986768
280	0,7484953	0,9865770	0,0781206	0,0025191	0,7131689	0,0248463	1,0273712	0,7709605	0,8896322	0,5370858	0,1143156	0,0816716	0,4000597	0,5813215	0,6096970	0,4533018
300	0,7489437	1,0442518	0,0948470	0,0016336	0,6830375	0,0428647	1,0187594	0,7581769	0,7885698	0,5499350	0,1243264	0,0940969	0,4110273	0,5894775	0,6657992	0,5091992
320	0,7709609	1,0579871	0,0952866	0,0008963	0,7497401	0,0267281	1,0100492	0,7738623	0,7873951	0,5779946	0,0956369	0,0952321	0,3555561	0,5065106	0,6432975	0,4524128
340	0,7214314	1,0041746	0,0874066	0,0006066	0,5490696	0,0134462	1,0257952	0,7992190	0,8195845	0,5575496	0,0864499	0,0834708	0,3472658	0,4615305	0,6408995	0,4018703
360	0,7306553	0,9207947	0,0792029	0,0007086	0,6509382	0,0174855	1,0012288	0,7658906	0,8725770	0,5618363	0,0948215	0,0773302	0,3095104	0,4104289	0,6117607	0,3768074
380	0,7386122	0,9845661	0,0852045	0,0004625	0,6245059	0,0143913	0,9907997	0,7320033	0,8456108	0,5591430	0,1004179	0,0721222	0,2797978	0,4006460	0,6398023	0,3971709
400	0,7348272	1,0507432	0,0807317	0,0000000	0,6662622	0,0236816	0,9540466	0,8439046	0,8570857	0,5571708	0,0898288	0,0623169	0,2942710	0,4042226	0,7171657	0,4536208
420	0,6850569	1,1257977	0,0987561	0,0009075	0,6889434	0,0280593	0,9564760	0,8249852	0,7742462	0,6325851	0,1149030	0,0809746	0,3238170	0,4741609	0,6988319	0,4302878
440	0,6897337	1,0111506	0,0878417	0,0002710	0,6273091	0,0289428	0,9753523	0,8525998	0,7894528	0,6109878	0,1101829	0,0765378	0,3755303	0,5111667	0,6705204	0,4092513
460	0,7106650	0,9957805	0,0796595	0,0004035	0,7186345	0,0291740	0,9980194	0,8526343	0,8212031	0,5799181	0,1006539	0,0655183	0,3889119	0,5153057	0,6808678	0,4106078
480	0,7519652	0,9624301	0,0701236	0,0026048	0,8388222	0,0102201	0,9717970	0,7918596	0,8309664	0,5903177	0,1378488	0,0563802	0,3934740	0,5130615	0,6415940	0,4583882
500	0,7452096	0,9483935	0,0679073	0,0011741	0,7878676	0,0250572	0,9193520	0,8480162	0,9065502	0,5466268	0,1414111	0,0667654	0,4006488	0,5375940	0,6951667	0,4859727
520	0,7117585	0,9733425	0,0814142	0,0001803	0,7613204	0,0348986	0,9645317	0,8699475	0,8828872	0,5584467	0,1379751	0,0701298	0,3960327	0,4925779	0,6361180	0,4626055
540	0,7280555	1,0545966	0,0895327	0,0002082	0,7843282	0,0320860	1,0057415	0,8908142	0,8933630	0,5427219	0,1271577	0,0768418	0,4034553	0,5241338	0,6299690	0,4885110
560	0,7134371	1,0610901	0,0740633	0,0005002	0,7620619	0,0186433	0,9928589	0,8384191	0,8149594	0,5638852	0,1321332	0,0731570	0,4016303	0,4769047	0,6038607	0,5319783
580	0,7074073	1,0353848	0,0656146	0,1071655	0,7879618	0,1993945	0,9718130	0,9260802	0,8473046	0,5038205	0,1088820	0,3090380	0,3622219	0,4915232	0,5889434	0,5125689
600	0,6681767	0,9626283	0,0662634	0,1907567	0,7540082	0,2412627	0,9364603	0,7981785	0,8828796	0,5108532	0,0964777	0,4512738	0,3887090	0,4955917	0,5851080	0,5747521
620	0,7090650	1,0057077	0,0762647	0,2341610	0,7852526	0,2756210	0,9599744	0,7985362	0,7894962	0,5530299	0,1232225	0,5481586	0,4303265	0,5159457	0,5782324	0,5831832
640	0,8116949	0,9718491	0,0836434	0,2839675	0,8311577	0,2918784	0,9413497	0,8698629	0,8053352	0,6069148	0,1146032	0,5958211	0,4627467	0,5553613	0,6610193	0,6023974
660	0,7742122	0,9278802	0,0932162	0,2769729	0,7855537	0,2599374	0,8956835	0,7379911	0,7958327	0,6087853	0,1029358	0,6299510	0,4000641	0,5237583	0,5742125	0,5113107
680	0,7553863	0,8820988	0,0938543	0,2836602	0,7061090	0,2451609	0,8744753	0,7041754	0,8531203	0,6139302	0,1234263	0,6358191	0,4307799	0,5621342	0,6211917	0,5131107
700	0,6947979	0,9428232	0,1129489	0,2442099	0,7329112	0,2334741	0,8726321	0,6402505	0,8239819	0,5511321	0,1164265	0,6527338	0,4549917	0,5811471	0,6959140	0,5688557
720	0,7140211	0,9179334	0,1177952	0,2995279	0,7091331	0,2120438	0,8518084	0,6244482	0,8217215	0,5022524	0,1267355	0,5648262	0,3905123	0,5067499	0,6280865	0,5800027
740	0,7190194	0,9571958	0,0929507	0,3059238	0,8140987	0,2490528	0,8893504	0,6764888	0,8320349	0,5466576	0,1471211	0,5947597	0,4123885	0,5518699	0,6171051	0,5941366
760	0,7694337	0,9221449	0,0967965	0,3152260	0,7682742	0,2192699	0,8754074	0,5988666	0,7988886	0,4817724	0,1568233	0,6054584	0,3738413	0,5506833	0,6553563	0,5788967
780	0,7721162	0,9211489	0,0988578	0,2903410	0,7563703	0,2109430	0,8776119	0,6811536	0,8384677	0,4757302	0,1443627	0,5645383	0,4309721	0,5095440	0,6182889	0,5598386
800	0,6889821	0,8957632	0,0823661	0,3252133	0,6587372	0,2164646	0,8873107	0,6939003	0,8507454	0,5038557	0,1185843	0,5349812	0,4169182	0,5519110	0,5954660	0,5523332
820	0,7265964	0,9507378	0,0771576	0,2979101	0,6543796	0,1864265	0,8671025	0,6499029	0,8705277	0,4648119	0,1404413	0,5653607	0,3944835	0,5257659	0,6555627	0,5373300
840	0,7441659	0,9478368	0,0892953	0,2744768	0,5823239	0,1996101	0,8782331	0,6538014	0,8696438	0,4639191	0,1114910	0,5339533	0,3595942	0,4660019	0,6275210	0,5024126
860	0,7143104	1,0098035	0,0935088	0,2769201	0,5954783	0,2088087	0,8606785	0,6532723	0,8364514	0,4260805	0,1099292	0,5296107	0,3653281	0,4328865	0,6165960	0,4934171
880	0,6667489	0,9721436	0,0847794	0,2562624	0,6595811	0,2057713	0,8012337	0,6327356	0,7995853	0,4346231	0,1049994	0,5349696	0,3988494	0,3915367	0,6879405	0,4553124
900	0,6510061	1,0378379	0,0937534	0,2890116	0,7198587	0,1966513	0,8144862	0,6285358	0,7787489	0,5061621	0,0916786	0,5238022	0,3662875	0,3973658	0,6656898	0,4816191
920	0,7032845	0,9682738	0,0931052	0,2658901	0,7215051	0,1946034	0,8785171	0,6078938	0,8029832	0,5635736	0,0796124	0,5072893	0,3290838	0,4540009	0,6500695	0,4906671
940	0,7472420	1,0245349	0,0724820	0,2325912	0,7212038	0,1627774	0,8556403	0,5545536	0,8050068	0,5653438	0,0811058	0,5173908	0,3591226	0,4690341	0,5945878	0,4779267
960	0,7675361	0,9283035	0,0850087	0,2300610	0,7073335	0,1960028	0,8678455	0,5688625	0,7861932	0,5685720	0,0909339	0,5440818	0,3841242	0,4899329	0,6244047	0,5051986
980	0,7654468	0,9776532	0,0823994	0,2475222	0,7236140	0,1857136	0,8738722	0,5865510	0,7959657	0,5949105	0,1319360	0,5437791	0,3566148	0,4629690	0,6624815	0,5119986
1000	0,7407689	0,9172271	0,0821428	0,2693170	0,6790456	0,1274961	0,8871717	0,6363593	0,8060715	0,5611035	0,1158236	0,5331895	0,3571256	0,4516759	0,6296468	0,4730401
1020	0,7394308	0,9613461	0,0824004	0,2811822	0,6852369	0,1392944	0,8270884	0,6812748	0,8454616	0,5746938	0,1078333	0,5230705	0,3532229	0,4574444	0,6184098	0,4791367
1040	0,7496476	1,0037654	0,0926536	0,3127078	0,6119086	0,1570835	0,8125964	0,6274400	0,8201405	0,5258410	0,1078154	0,5104939	0,3609528	0,4270322	0,6468661	0,4682499
1060	0,7477165	1,0295979	0,0919097	0,2800458	0,6077707	0,1803155	0,7978684	0,5709237	0,8421982	0,5179812	0,1250857	0,4908735	0,3298046	0,3506395	0,7219089	0,5103589
1080	0,7195618	1,0409367	0,0744423	0,2633956	0,5705937	0,1760343	0,7578259	0,6391304	0,8508392	0,4835598	0,1259819	0,5289495	0,3381337	0,3525743	0,7157341	0,4823960
1100	0,7574823	1,0558520	0,0718271	0,2879342	0,6827939	0,1780482	0,7987078	0,6635078	0,8256712	0,4932393	0,1129546	0,5675158	0,3175550	0,3885887	0,6540876	0,4850422

0	0,7499971	1,0703927	0,0832195	0,2748605	0,6641118	0,1756837	0,8432911	0,6525918	0,8548055	0,5404004	0,1141584	0,5636655	0,3943092	0,4479596	0,6463446	0,4656693
20	0,7092317	1,1048883	0,0742511	0,1254614	0,7409078	0,1980218	0,8467325	0,5206030	0,7412708	0,5277116	0,1176918	0,5820576	0,3525501	0,4805985	0,7065450	0,4569254
40	0,7295255	1,0378776	0,0574381	0,0855545	0,6945047	0,2238120	0,7898975	0,4679336	0,7679705	0,5105147	0,1332393	0,5323338	0,3730632	0,4464843	0,7066377	0,4709993
60	0,7271784	1,0923074	0,0472618	0,0535487	0,6067314	0,2291590	0,7477653	0,5013758	0,7531980	0,5242390	0,1182720	0,5706082	0,3380647	0,3735938	0,7067867	0,4527099
80	0,6840030	1,0788460	0,0419435	0,0351060	0,6360843	0,2671531	0,7580746	0,4974945	0,8226034	0,4977283	0,1235983	0,5269622	0,3357883	0,3867009	0,6993503	0,4836188
100	0,6928853	0,9981449	0,0225672	0,0202043	0,6528908	0,2968853	0,7941166	0,5337748	0,8438424	0,5143796	0,1091700	0,5238618	0,3332472	0,4239135	0,6912452	0,4641136
120	0,7389955	1,0244385	0,0311035	0,0130150	0,6624157	0,3198843	0,8394481	0,5088556	0,8074248	0,5136586	0,1051877	0,5694055	0,3469482	0,4970086	0,7051271	0,4721692
140	0,7117701	1,0369633	0,0276945	0,0086727	0,6840271	0,3282926	0,8748846	0,5557624	0,8514308	0,5184931	0,1033412	0,5928850	0,3305807	0,4693324	0,7157935	0,4984492
160	0,7079202	1,0746688	0,0286103	0,0055080	0,7137528	0,2921789	0,8258445	0,5072896	0,8392177	0,5742989	0,1083642	0,6158382	0,3851569	0,4797210	0,7028594	0,4917158
180	0,7507207	1,0047399	0,0298739	0,0073554	0,7430299	0,3626669	0,8275598	0,4684881	0,8185277	0,5301839	0,1108037	0,5528612	0,3661201	0,5017514	0,6375811	0,5072838
200	0,7234295	0,9791008	0,0361316	0,0082476	0,6461049	0,3823785	0,8580875	0,4771071	0,9055680	0,5248217	0,1285864	0,5494011	0,3936601	0,5095645	0,6670347	0,5244174
220	0,7669840	0,9584096	0,0325055	0,0039802	0,7413406	0,3323616	0,9121865	0,5567451	0,9450054	0,5555705	0,1279929	0,5423503	0,3934882	0,4593443	0,7164256	0,5486615
240	0,7235065	0,9615704	0,0219792	0,0042655	0,5958989	0,3132260	0,8909935	0,5250190	0,8661742	0,5397463	0,0996006	0,5300756	0,3890135	0,4174090	0,7519477	0,4746072
260	0,7523526	0,9821677	0,0277072	0,0026884	0,7043545	0,3139821	0,9343061	0,4667398	0,8555446	0,5277465	0,1283841	0,4687383	0,3623636	0,4290210	0,6615108	0,4579131
280	0,8229371	1,0533140	0,0421687	0,0021673	0,6317682	0,3378594	0,9905967	0,4986149	0,8742955	0,5332637	0,0995278	0,5095282	0,3838284	0,4214765	0,7096607	0,4508378
300	0,8295572	1,0353283	0,0342456	0,0015953	0,6313076	0,3672498	0,9897086	0,4734659	0,8309388	0,5469970	0,0752579	0,4947061	0,3479873	0,4298552	0,7154866	0,4446057
320	0,7880252	1,0446840	0,0281289	0,0001541	0,6105773	0,4458837	1,0164913	0,4201888	0,8161163	0,5682888	0,1064282	0,5076309	0,3549927	0,4509448	0,7111447	0,4512004
340	0,7220426	1,0682030	0,0293953	0,0005315	0,6859219	0,3429630	0,9760756	0,4181325	0,8085071	0,5660184	0,1168936	0,5673755	0,3688733	0,4706080	0,7170801	0,4259315
360	0,6849154	0,9954944	0,0262520	0,0006078	0,6127823	0,3719429	1,0066119	0,3889715	0,8263997	0,6101791	0,0937478	0,5229345	0,3715995	0,4133734	0,7339619	0,4853913
380	0,7458850	1,0578710	0,0270074	0,0001993	0,6540361	0,3944466	0,9726322	0,5101070	0,7684603	0,5398389	0,0896021	0,5004542	0,3528195	0,4216356	0,7466953	0,4711222
400	0,7719190	1,0313909	0,0168034	0,0000088	0,6004838	0,3473655	0,9341622	0,5395398	0,7945017	0,5045240	0,0956683	0,4919077	0,3246317	0,3682744	0,6999130	0,4765362
420	0,7948293	1,0693357	0,0191976	0,0000256	0,5429773	0,3043110	0,9805667	0,5906026	0,7957889	0,4659539	0,0855495	0,4791882	0,2985158	0,4140244	0,6771598	0,4996664
440	0,7972584	1,0711210	0,0144079	0,0000020	0,6317496	0,3453446	1,0029525	0,4717052	0,8164513	0,5176991	0,0807635	0,4796322	0,3485640	0,4127862	0,7166153	0,4953805
460	0,7242872	1,0009448	0,0221396	0,0000101	0,6472503	0,3442702	0,9933698	0,5268526	0,7942967	0,5282337	0,1131214	0,5160345	0,3667658	0,4264657	0,6992113	0,4841181
480	0,7013058	1,0507342	0,0220279	0,0001363	0,6646171	0,3120539	0,9799674	0,5284475	0,8603245	0,5730493	0,1232186	0,5621754	0,3682121	0,4426974	0,6796845	0,5264037
500	0,6960724	1,0164071	0,0232229	0,0000533	0,7131264	0,3624488	0,9951154	0,5637766	0,8075603	0,5543425	0,1368608	0,5656784	0,3991356	0,4304553	0,6225308	0,5055779
520	0,6583668	1,0558239	0,0305200	0,0000150	0,7273143	0,3187418	1,0057209	0,5284165	0,8204134	0,5739230	0,1331136	0,5621692	0,4002513	0,4637582	0,6334720	0,5216264
540	0,6753773	1,0123811	0,0242429	0,0000105	0,6542459	0,3343174	1,0230756	0,5037103	0,8375674	0,5663889	0,1229117	0,5694925	0,4227286	0,5164404	0,6121368	0,5100444
560	0,7295311	1,0328024	0,0251974	0,0000000	0,7204953	0,3016765	1,0254610	0,5076974	0,8153334	0,5924748	0,1242820	0,5632625	0,4541412	0,5201349	0,6278969	0,5268707
580	0,8320643	1,0411294	0,0322268	0,1175090	0,6889134	0,2998513	0,9495310	0,7339793	0,7692136	0,5545627	0,1043890	0,5281795	0,4319045	0,4867685	0,6486253	0,4974769
600	0,7715853	1,0371507	0,0508860	0,1650604	0,7833117	0,3318838	0,9356343	0,7547075	0,7645060	0,5590341	0,1147670	0,5528007	0,4485609	0,4833166	0,6714342	0,4504105
620	0,7647444	1,0821907	0,0407075	0,2177617	0,6608529	0,3037164	0,9140285	0,7508135	0,7726429	0,5345793	0,1065194	0,5923715	0,3842760	0,4344687	0,6837572	0,4646823
640	0,7291393	1,0512953	0,0354562	0,2732901	0,6538665	0,2761778	0,8616626	0,7497914	0,8995380	0,5623293	0,1172435	0,5440571	0,3828298	0,4315232	0,6364207	0,4991206
660	0,7437625	1,0665445	0,0518360	0,2734813	0,6242573	0,2154455	0,8601300	0,7466164	0,8716691	0,6087480	0,1249502	0,5210966	0,3708326	0,4863609	0,6786032	0,5094418
680	0,7446793	0,9995253	0,0822317	0,3265521	0,7305909	0,2161074	0,8826194	0,6640354	0,8591233	0,5901953	0,1107538	0,5239011	0,3733293	0,4304385	0,6323929	0,4723680
700	0,8172141	0,9300667	0,0833270	0,2933670	0,7207976	0,1791030	0,8191559	0,6515324	0,7836682	0,5661590	0,1243288	0,5726345	0,4168960	0,4996847	0,6795824	0,5596400
720	0,7631400	0,9439289	0,0714071	0,2696045	0,6182455	0,1846696	0,7783562	0,7565787	0,7873116	0,5510047	0,1478741	0,5243371	0,3800715	0,4664010	0,6864368	0,5028229
740	0,7206503	0,9222501	0,0599288	0,2675692	0,6444767	0,1880763	0,7911308	0,6759432	0,7566215	0,5123573	0,1238804	0,5062634	0,3866591	0,3908521	0,7491306	0,4988555
760	0,7161793	0,9118801	0,0631010	0,2341924	0,5555954	0,1806339	0,7777422	0,5598715	0,7761826	0,5288774	0,1256069	0,5654712	0,4102857	0,4478029	0,6814674	0,4847413
780	0,7060004	0,8723966	0,0627017	0,2578314	0,5956099	0,1714551	0,8142618	0,5336664	0,8225352	0,4767587	0,1198603	0,5392946	0,3750029	0,4747386	0,6651047	0,4304520
800	0,7026896	0,9579129	0,0891270	0,2533102	0,7450421	0,1878894	0,8708385	0,6015983	0,7695790	0,4956933	0,1096249	0,6008403	0,4143322	0,4971152	0,6035415	0,4082396
820	0,6645735	0,9506691	0,0964982	0,2766091	0,7653731	0,1969591	0,8737207	0,6332548	0,8207968	0,5153373	0,1072943	0,6596484	0,3877239	0,4615244	0,6130066	0,4293693
840	0,6776251	0,9493340	0,0832663	0,2534171	0,7661814	0,2025150	0,8460013	0,6501358	0,8103685	0,5760278	0,1118816	0,6318584	0,3509327	0,5264017	0,6310312	0,4063435
860	0,7007045	0,9924497	0,0759742	0,2741901	0,7590756	0,2207368	0,8263366	0,6287520	0,8254979	0,5861589	0,1062352	0,5863681	0,3872908	0,4900849	0,6485480	0,4367708
880	0,7267127	0,9802521	0,0681201	0,2433435	0,7938852	0,1914175	0,7985525	0,5926309	0,8259143	0,6071859	0,1442167	0,5643103	0,3715753	0,4407601	0,7352259	0,5265736
900	0,6870481	1,0406833	0,0882478	0,2639620	0,7745154	0,1781968	0,8186596	0,6504091	0,7889755	0,6213625	0,1442885	0,5890529	0,3573203	0,4334329	0,6930739	0,5659922
920	0,7187698	0,9733749	0,0805599	0,2400065	0,8499738	0,1793938	0,8741069	0,6234494	0,7671829	0,6257054	0,1391471	0,6128679	0,3885236	0,5010161	0,6664974	0,5185594
940	0,7324486	0,9692395	0,0851223	0,2853455	0,8538624	0,1786570	0,8723412	0,6352347	0,7839402	0,6593334	0,1283524	0,6235053	0,3791235	0,5370234	0,6192912	0,5375156
960	0,7660080	0,9839086	0,0824056	0,2857960	0,7797602	0,2244557	0,8980493	0,7368528	0,8190708	0,6604288	0,1487675	0,5805804	0,3447526	0,5108264	0,6427630	0,5263674
980	0,7863360	1,0085233	0,0732643	0,2937241	0,8231451	0,2469869	0,8862614	0,7648544	0,7961691	0,6283250	0,1526686	0,6138137	0,3804546	0,4996764	0,6474457	0,5451451
1000	0,8410622	0,9483401	0,0676331	0,2857107	0,7144494	0,2085420	0,8418795	0,6599039	0,8304812	0,5710078	0,1493257	0,5938381	0,3772895	0,5192683	0,5837061	0,5831279
1020	0,7854937	0,9093161	0,0684504	0,2651514	0,6818204	0,1693908	0,8044460	0,6337411	0,8159997	0,5243804	0,1370125	0,5422891	0,3637191	0,4682042	0,6345803	0,5255645
1040	0,7365149	0,9655865	0,0710649	0,2524300	0,6770994	0,1970594	0,7841106	0,5964658	0,8416449	0,5068310	0,1419693	0,5827300	0,3318193	0,4859360	0,7038674	0,5022351
1060	0,6996365	0,9779838	0,0792558	0,2653198	0,5998354	0,1839104	0,7786184	0,5675896	0,8521013	0,4588990	0,1291184	0,5205525	0,3567621	0,4756072	0,6752194	0,4934112
1080	0,7388096	1,0150062	0,0798050	0,2712182	0,6170010	0,1565638	0,8051845	0,5077776	0,8224440	0,4860810	0,1668649	0,4768738	0,3523344	0,4307943	0,6822818	0,4879501
1100	0,7092373	0,9928294	0,0732536	0,2755853	0,5716997	0,1540603	0,8550946	0,5047744	0,8937377	0,4955741	0,1438209	0,5155001	0,3523375	0,4459332	0,6840291	0,4979238

0	0,7499971	1,0703927	0,0832195	0,2748605	0,6641118	0,1756837	0,8432911	0,6525918	0,8548055	0,5404004	0,1141584	0,5636655	0,3943092	0,4479596	0,6463446	0,4656693
20	0,5204451	1,0136721	0,0855751	0,3447113	0,8201234	0,1839119	0,9256378	0,6574132	0,9051337	0,5678562	0,1010897	0,4518894	0,4223766	0,5645897	0,6787685	0,5148108
40	0,4270890	1,0498944	0,0921268	0,2916478	0,9536282	0,2131053	0,8940722	0,5753552	0,7833167	0,5774358	0,1424984	0,4428857	0,4438657	0,6490406	0,7399309	0,5448583
60	0,3168375	1,1260081	0,0926437	0,2819872	0,9171162	0,2303771	0,9305388	0,5842118	0,7639440	0,6318305	0,1798253	0,3884510	0,5454843	0,6164019	0,7545959	0,5815184
80	0,3232093	1,0909150	0,1155131	0,2420795	0,8685851	0,2478056	0,9758473	0,6089939	0,7564197	0,6784262	0,2100187	0,3733680	0,5927082	0,6222594	0,7436700	0,6633360
100	0,2928512	1,0331231	0,1010275	0,2547125	0,8986526	0,2475104	0,9677952	0,6829155	0,6799152	0,7237057	0,1938853	0,3928933	0,6180391	0,7446387	0,6671274	0,6173907
120	0,2911010	1,1010747	0,0983651	0,2731519	0,9561801	0,2083774	0,9229505	0,7413471	0,5868400	0,7071288	0,2128757	0,4222734	0,6825925	0,8099503	0,6490087	0,6422717
140	0,2970211	0,9862180	0,1193726	0,2830506	0,9817500	0,2508338	0,9388348	0,7045238	0,4966162	0,7625613	0,2610797	0,4740114	0,7337374	0,9068238	0,5557516	0,6878081
160	0,3410734	0,9571325	0,1817466	0,2781867	0,9982456	0,2614125	0,9754605	0,6676266	0,4445140	0,8522045	0,2893557	0,4289281	0,7812103	0,9458584	0,5321197	0,7965710
180	0,3431366	0,9868027	0,1990485	0,2841945	0,9581840	0,2410795	1,0721138	0,6818755	0,4023542	0,8579561	0,3054359	0,4565844	0,7945115	0,8851239	0,5348327	0,8004083
200	0,3437175	1,0831751	0,2131916	0,2592114	1,1018356	0,2734091	1,0785303	0,6471693	0,3772616	0,8786873	0,2982364	0,4898022	0,7970978	0,9181868	0,5341560	0,7999145
220	0,3095991	1,0659228	0,1707601	0,2486607	1,0292474	0,2755216	1,0909842	0,6094833	0,3396983	0,8688652	0,2911464	0,4393131	0,8206184	0,9497373	0,5307946	0,7554511
240	0,3661321	1,0403258	0,1821292	0,2572128	1,0405784	0,2964855	1,0564614	0,7168169	0,3688484	0,9043380	0,3115701	0,4407616	0,8178469	0,9375460	0,5755585	0,7560530
260	0,3364895	1,0462669	0,1920638	0,2446587	1,0259675	0,3173692	0,9598509	0,8567452	0,4144892	0,9461768	0,3008488	0,4108958	0,9181309	0,9552188	0,5982955	0,7028525
280	0,3541504	0,9472466	0,1865057	0,2402614	0,9199722	0,2954388	0,9928212	0,8872354	0,3634581	0,9289761	0,3610136	0,4806374	0,9191401	0,9678025	0,6356854	0,7141705
300	0,3395363	1,0375696	0,1872536	0,2437184	0,9676487	0,2854007	1,0432616	0,8218446	0,3403492	0,9603462	0,3730683	0,4632357	0,9096603	0,9349310	0,6182452	0,6797659
320	0,3139558	1,0635361	0,1669067	0,2759690	0,9650964	0,2441565	1,0322500	0,7680735	0,3637016	0,9920057	0,3535674	0,4703547	0,8803791	0,9105970	0,7092769	0,7238114
340	0,3366769	1,0024676	0,1744135	0,2932304	1,0230751	0,2507805	1,0643993	0,7231200	0,3875106	0,9562442	0,3319341	0,4145645	0,8955941	0,9607788	0,6849998	0,7614025
360	0,3138864	0,9539752	0,1944085	0,2879210	1,0220830	0,2455069	0,9627762	0,7644566	0,4093072	0,8823820	0,3415140	0,4554164	0,8489040	0,9845754	0,5760062	0,7484564
380	0,3039181	0,9963201	0,1934027	0,2704012	1,0121539	0,2537327	1,0333054	0,7246179	0,4036150	0,9116345	0,2983686	0,4998684	0,8108657	0,9044348	0,6354233	0,7475082
400	0,2535325	0,9864353	0,2078895	0,2909308	1,0022743	0,3190457	1,0827290	0,6587760	0,3730117	0,8905605	0,3217446	0,4901983	0,8136790	0,9763745	0,5852115	0,7041077
420	0,3061429	1,0267730	0,2133484	0,2887508	0,9430550	0,3201552	1,1119696	0,6373220	0,3396509	0,9072459	0,3293456	0,4211397	0,7747432	0,9206684	0,6018991	0,7598492
440	0,3234845	1,1016091	0,2170186	0,2834523	0,9741296	0,3172179	1,1157042	0,6877474	0,2756176	0,9496627	0,4037935	0,4817748	0,8498129	0,9295863	0,5953382	0,7530067
460	0,3145020	1,1384214	0,2484215	0,2943371	1,0853755	0,3493687	1,0970800	0,7616107	0,2425038	1,0019132	0,4567019	0,4716708	0,8253954	0,8725948	0,5198670	0,7246960
480	0,3062027	1,0598870	0,2091414	0,2765039	1,0596643	0,3577694	1,0806205	0,7854800	0,2599494	0,9514395	0,4242390	0,4467645	0,8096172	0,9129134	0,4920157	0,6960659
500	0,3738946	0,9427647	0,2023675	0,2526831	0,9620598	0,3479182	1,0951975	0,7552799	0,3069444	0,9949158	0,4040015	0,4555957	0,8188032	1,0248280	0,5147327	0,7527119
520	0,3268749	0,9593701	0,2174433	0,2890625	0,9775825	0,3307117	1,1016737	0,7375211	0,3254235	0,9997085	0,3907474	0,4499532	0,8604114	0,8894872	0,5131318	0,7065459
540	0,3207529	1,0448982	0,2328639	0,2882347	0,9978453	0,3080861	1,0449194	0,6622629	0,3364404	0,9782988	0,4477507	0,4303490	0,8932193	0,8406576	0,5107427	0,6820260
560	0,3452672	1,0348552	0,2359643	0,2717474	0,9752548	0,2823933	1,0160676	0,7822878	0,3313178	0,9408451	0,4536295	0,4709129	0,8210292	0,8833667	0,5152506	0,6839946
580	0,5556941	0,9980166	0,2064927	0,2450044	0,9966160	0,3024856	1,0298835	0,7497971	0,3055923	0,9453940	0,4058609	0,6664367	0,8794585	0,9278977	0,4241988	0,7517185
