"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
1020	0,6697620	0,3476685	0,5354689	0,0829168	0,2966302	0,4064216	0,5372041	0,4306278	0,5495872	0,3018150	0,5399731	0,2696439	0,3031304	0,2535963	0,3065327	0,0352497
1040	0,6461221	0,3693056	0,4256205	0,0778060	0,1904920	0,6190547	0,5958463	0,4309412	0,5766997	0,3684750	0,6099965	0,3430078	0,4050139	0,2496820	0,3387771	0,0136717
1060	0,7305261	0,2764066	0,4302985	0,1336589	0,2136577	0,6219825	0,7130214	0,5123681	0,6818866	0,4400066	0,4851477	0,2957968	0,3322089	0,2516989	0,3309023	0,0411097
1080	0,7782132	0,3754090	0,4295153	0,0996936	0,2380181	0,5720298	0,5744425	0,5064480	0,5391360	0,3626133	0,4668886	0,2268747	0,3245452	0,2300633	0,3511696	0,0181366
1100	0,8189075	0,2143642	0,5409500	0,0778775	0,2243813	0,7347527	0,7241053	0,4406432	0,5588195	0,2981412	0,8069807	0,3492335	0,2778108	0,1949429	0,4544595	0,0280503

0	0,6229124	0,3005623	0,3699632	0,1026207	0,0990159	0,7116387	0,6760576	0,4489905	0,5289777	0,2465442	0,7115955	0,2557033	0,3185657	0,1851816	0,3187821	0,0417018
20	0,6953467	0,3181849	0,3817123	0,1543879	0,1509656	0,5702685	0,6866984	0,4625838	0,5099083	0,3027584	0,6130366	0,2961068	0,2889270	0,2113076	0,2963360	0,0230611
40	0,7773484	0,3856946	0,3224733	0,1284013	0,2439322	0,3809429	0,6414289	0,4770955	0,5845748	0,1327795	0,4280869	0,2345914	0,3302661	0,2127129	0,3102183	0,0634258
60	0,8193521	0,3489165	0,2766197	0,1109829	0,3721718	0,4222092	0,6353446	0,4812292	0,4972549	0,1448101	0,7014248	0,2593383	0,4075056	0,1989108	0,3289627	0,0412321
80	0,6127772	0,3306594	0,2136719	0,0885966	0,5538689	0,4784274	0,6016346	0,3818153	0,4534943	0,1457458	0,6659031	0,3666482	0,4042908	0,2856968	0,3947226	0,0357150
100	0,7282724	0,2327115	0,1396890	0,1012992	0,4476018	0,4299974	0,6896780	0,5337812	0,4372615	0,0723196	0,7314798	0,3521525	0,3188230	0,2963470	0,4994378	0,0571619
120	0,7588908	0,4791697	0,1848296	0,0542773	0,6359913	0,3106100	0,7690934	0,5393976	0,5221870	0,0492038	0,6756638	0,5630063	0,4203028	0,3880972	0,5062498	0,0401735
140	0,7565741	0,3786570	0,1704527	0,1296309	0,5614663	0,2843921	0,7731673	0,5209453	0,4102451	0,0367341	0,7313140	0,4695712	0,4381600	0,3734071	0,4428723	0,0430116
160	0,6830277	0,2972492	0,2102709	0,0892967	0,4986576	0,2355215	0,7470867	0,5087288	0,5327036	0,0150672	0,7030781	0,5447990	0,3056407	0,4982149	0,5080336	0,0221811
180	0,6979525	0,3334630	0,1669797	0,0740250	0,5534985	0,3071934	0,8903316	0,4967772	0,4450393	0,0108193	0,7933185	0,4532716	0,3961042	0,5512949	0,5346914	0,0272591
200	0,6883170	0,3151455	0,1907080	0,1231575	0,5379896	0,2209778	0,7136108	0,4850583	0,5280000	0,0110494	0,6244726	0,7072149	0,4349933	0,3461634	0,5786505	0,0352754
220	0,8794069	0,2915054	0,2081892	0,1357923	0,5522778	0,2900995	0,7777940	0,4621127	0,4760984	0,0027180	0,7101092	0,5945957	0,4941665	0,3118944	0,5704894	0,0365674
240	0,6556273	0,2688590	0,1702081	0,1321578	0,6408804	0,2282490	0,8336748	0,4872540	0,5885187	0,0150520	0,6782341	0,6716124	0,5601788	0,4073883	0,5726391	0,0366674
260	0,7022706	0,2669075	0,1607238	0,1046005	0,6110196	0,2157114	0,6581328	0,5493671	0,5796554	0,0149003	0,7874202	0,6655145	0,4484023	0,4023701	0,5569028	0,0148835
280	0,7432571	0,4601176	0,1355353	0,0902176	0,7058834	0,1988965	0,6960299	0,5090733	0,5259891	0,0047305	0,6830681	0,4339297	0,5500379	0,4724761	0,5860366	0,0075085
300	0,6430555	0,3028030	0,1698949	0,0605837	0,7995757	0,2439108	0,8316874	0,5329478	0,5039042	0,0040633	0,6007268	0,5121623	0,5235646	0,4947802	0,5821208	0,0187743
320	0,6398366	0,2874352	0,1131750	0,0900868	0,6535942	0,2363375	0,6460540	0,5892174	0,6144514	0,0203392	0,5998665	0,6109042	0,5481935	0,5949501	0,7011295	0,0171045
340	0,7951466	0,2604113	0,1333276	0,0805073	0,6594102	0,3148233	0,6470262	0,4825441	0,5651869	0,0050642	0,7612846	0,5680305	0,5086580	0,4976729	0,6393985	0,0332566
360	0,8016991	0,2277025	0,1688074	0,1066646	0,6054597	0,2887043	0,7066225	0,4895589	0,3998585	0,0072349	0,7629181	0,7099719	0,5207209	0,4369111	0,6672933	0,0347947
380	0,7336341	0,2579105	0,2132044	0,0724799	0,6654153	0,3752823	0,5917197	0,4447314	0,4509058	0,0005794	0,9448420	0,6648566	0,4107171	0,4546273	0,7614846	0,0150829
400	0,7503802	0,2956654	0,1526602	0,0729899	0,6752658	0,2976035	0,7277696	0,5501950	0,4779503	0,0002538	0,7678105	0,7218215	0,4091844	0,5139122	0,7628851	0,0423378
420	0,7254732	0,2525621	0,2109833	0,1221984	0,7462454	0,3395702	0,6615033	0,5123442	0,5661496	0,0000021	0,7397382	0,5944523	0,4735778	0,5499615	0,8419226	0,0278701
440	0,7360298	0,3285797	0,1933398	0,1642324	0,6352054	0,2971979	0,7133591	0,4258516	0,4215240	0,0001018	0,7911996	0,6844474	0,4575929	0,4897757	0,7005152	0,0355847
460	0,8180391	0,3197265	0,1542642	0,0582670	0,5909542	0,2932777	0,6463463	0,4385507	0,5458019	0,0011503	0,7697777	0,6383152	0,5228530	0,4793857	0,6728233	0,0344557
480	0,8770030	0,3184442	0,1278724	0,1045937	0,6147797	0,2673457	0,9152951	0,5787750	0,5517489	0,0000315	0,6623199	0,6197110	0,5172622	0,5409155	0,6891786	0,0482356
500	0,7906041	0,3104321	0,1289674	0,0807560	0,6400960	0,3444907	0,7132815	0,4307079	0,4560923	0,0008708	0,9332729	0,5633701	0,4470487	0,5884283	0,8453721	0,0263288
520	0,7536662	0,2489327	0,1514336	0,1176491	0,6816229	0,2541688	0,8455316	0,4726929	0,5175709	0,0005570	0,5648821	0,5210784	0,5666689	0,5358679	0,7583769	0,0260043
540	0,7298880	0,2766685	0,1516161	0,0946630	0,6868377	0,2643602	0,6887206	0,4971663	0,4740874	0,0000000	0,6730694	0,5910139	0,4544741	0,6509968	0,7807118	0,0216799
560	0,8384129	0,2787305	0,1706239	0,0728241	0,6922750	0,2335656	0,9069477	0,4658984	0,5020181	0,0000829	0,7647542	0,6188900	0,5654300	0,6999242	0,7805905	0,0119430
580	0,8378202	0,2677886	0,2813916	0,1201168	0,6206634	0,2435171	0,7454332	0,4731301	0,5579885	0,0108381	0,8097529	0,6425918	0,5595800	0,4593524	0,8409351	0,0099417
600	0,9555858	0,3352598	0,2890340	0,0838695	0,5442872	0,3743157	0,7215936	0,4444066	0,4790798	0,0453467	0,8306047	0,6110577	0,5682345	0,4332182	0,7319188	0,0115213
620	0,7880757	0,3370835	0,3700196	0,1023276	0,5648672	0,4304305	0,6163951	0,4814773	0,4812510	0,0847503	0,7693779	0,5226005	0,5047198	0,4483140	0,7622866	0,0077795
640	0,7786616	0,3070255	0,4099427	0,0942560	0,4581904	0,4980163	0,6653266	0,4446540	0,4340389	0,1799195	0,7085406	0,4531508	0,3458024	0,4177018	0,6207498	0,0156338
660	0,6577929	0,3722250	0,5045338	0,1126909	0,4104506	0,4502586	0,6820728	0,4440836	0,4062103	0,2234455	0,7208856	0,5792396	0,3272978	0,4746757	0,4687687	0,0087903
680	0,7825174	0,3628591	0,5379886	0,0943484	0,4311426	0,5163043	0,7000664	0,4387301	0,3393775	0,2244784	0,6736521	0,4533085	0,4348933	0,3300000	0,6217544	0,0294618
700	0,8676493	0,2999927	0,4103469	0,1210609	0,3615710	0,4367665	0,8182867	0,4466231	0,5375974	0,2421780	0,6113446	0,3920613	0,3832042	0,2522630	0,4497020	0,0184096
720	0,7395386	0,2758400	0,5825305	0,0824432	0,4045419	0,5038003	0,7244880	0,4943342	0,5821138	0,2967073	0,6091403	0,3457975	0,4456362	0,2131392	0,4524384	0,0135685
740	0,6635635	0,3782075	0,5282972	0,1173273	0,3339399	0,5024929	0,8349451	0,4644908	0,4104357	0,2813005	0,5547713	0,3345989	0,4166531	0,1814572	0,3241809	0,0289148
760	0,7660652	0,3464769	0,5581324	0,1152342	0,2981830	0,4789287	0,7938640	0,4313733	0,4443273	0,3219469	0,5921133	0,2817731	0,3663429	0,2004746	0,3406489	0,0269801
780	0,7510486	0,2976130	0,4518912	0,0587157	0,3409838	0,6575963	0,6736766	0,4374054	0,5571883	0,4147057	0,5515434	0,2906209	0,4144528	0,1789626	0,3887478	0,0211230
800	0,6947788	0,3603646	0,3689107	0,0970757	0,2768087	0,5182477	0,7391046	0,4521202	0,4862887	0,4009540	0,6521760	0,2804654	0,4520809	0,1387287	0,4068967	0,0388220
820	0,7020983	0,3457115	0,4470344	0,1237287	0,3134942	0,4963613	0,6473677	0,5029181	0,5625249	0,3398222	0,7431007	0,2872651	0,3752060	0,2030461	0,3811918	0,0322299
840	0,5788369	0,3137507	0,5308792	0,0894984	0,3247235	0,7002028	0,7440855	0,3959600	0,4733948	0,3513369	0,6543823	0,2500982	0,3744206	0,2051620	0,3532928	0,0064463
860	0,6623813	0,2934504	0,4495437	0,0744606	0,2238182	0,6353213	0,8153986	0,5077789	0,5289837	0,2957504	0,5943235	0,3732952	0,3540295	0,2242261	0,3534339	0,0242401
880	0,5837484	0,2329072	0,5061984	0,0787819	0,2491946	0,5956441	0,7146564	0,5529099	0,6157714	0,3270691	0,6099784	0,3695030	0,3917857	0,2328863	0,3591566	0,0381543
900	0,6951986	0,2863469	0,5613902	0,1379858	0,3365025	0,7319671	0,6905568	0,4542553	0,5748476	0,2897904	0,5933086	0,2499115	0,3796280	0,1609797	0,3182221	0,0293242
920	0,7066969	0,3457349	0,4454373	0,0834178	0,2552976	0,6837922	0,6177854	0,5149836	0,6558896	0,3892680	0,6527254	0,2750088	0,3433633	0,1677791	0,3280397	0,0505826
940	0,6021540	0,1922750	0,4005438	0,1496282	0,2075420	0,4212874	0,6524184	0,5354539	0,5469992	0,3295676	0,6237925	0,2797473	0,2536792	0,1536633	0,2906028	0,0325450
960	0,6400145	0,3047873	0,4285519	0,0867927	0,2696515	0,5620170	0,7387126	0,4937035	0,6140109	0,3156598	0,5157783	0,2958440	0,3284241	0,1463428	0,2785548	0,0105484
980	0,5905893	0,3108004	0,5747051	0,0867704	0,1416885	0,6127883	0,6485219	0,5063998	0,5172130	0,3774769	0,6290653	0,2757988	0,3780562	0,1566935	0,3365312	0,0161528
1000	0,6458658	0,3274969	0,5133705	0,1063878	0,1464307	0,5998946	0,7545711	0,5602353	0,6141082	0,3271187	0,7279760	0,2783254	0,4194913	0,1833665	0,3027751	0,0167967
1020	0,5873249	0,3168675	0,5289213	0,0861028	0,1599483	0,6530531	0,6432903	0,5229308	0,5661671	0,2543730	0,6382581	0,3322566	0,3362508	0,1785448	0,3432681	0,0361892
1040	0,6618510	0,2983908	0,4931613	0,0876545	0,2133373	0,5424353	0,6723910	0,5007785	0,6848143	0,2675584	0,6755234	0,3010915	0,3458793	0,1394960	0,3395699	0,0324814
1060	0,7184978	0,2441297	0,4381155	0,0870929	0,1252952	0,5318432	0,6936852	0,5004625	0,7131593	0,3200575	0,5686284	0,2938848	0,3058456	0,1315663	0,4037962	0,0163760
1080	0,7568702	0,3274591	0,4451831	0,0658967	0,1276215	0,6312951	0,6337835	0,6206926	0,5076238	0,3021815	0,6792023	0,2695652	0,2897291	0,1481924	0,4195828	0,0148158
1100	0,6343164	0,2519608	0,3963143	0,0780386	0,1137476	0,5651139	0,6237039	0,5999555	0,5077111	0,2458218	0,6919253	0,2979919	0,3304159	0,2092187	0,3642183	0,0290137

0	0,6322157	0,3676391	0,4579159	0,1032816	0,1227849	0,5877859	0,6714353	0,4179230	0,5862350	0,2578446	0,7699851	0,3247073	0,3230450	0,2349676	0,2744542	0,0314990
20	0,6052896	0,4677663	0,4541593	0,0297052	0,0701651	0,4596713	0,6498691	0,5053320	0,5478896	0,3303010	0,7016521	0,3257002	0,3511655	0,2698594	0,3926231	0,0079386
40	0,6411528	0,4358018	0,4001940	0,0520195	0,1128742	0,5056892	0,6173186	0,4836755	0,5936747	0,2531498	0,7617678	0,3411707	0,2803943	0,4334269	0,4233632	0,0098565
60	0,5434865	0,3042052	0,3968842	0,0577695	0,0731621	0,5000305	0,7207899	0,5008892	0,5118803	0,1681079	0,5842672	0,3163066	0,3318111	0,5642479	0,2932277	0,0172348
80	0,4295946	0,3535561	0,5115221	0,0467436	0,0847397	0,4159594	0,5061492	0,5820671	0,5109715	0,1362576	0,6159262	0,3035763	0,3771576	0,5788636	0,3020003	0,0122845
100	0,4851307	0,3223524	0,4315903	0,0384530	0,1396033	0,4377458	0,6003198	0,6761057	0,6766757	0,0833033	0,5292304	0,3033256	0,4874954	0,5154724	0,3324406	0,0149365
120	0,4070460	0,2678810	0,5183365	0,0521316	0,1178375	0,3043758	0,6234124	0,6357609	0,6156911	0,0536548	0,6735221	0,4392172	0,3043717	0,7346972	0,4020841	0,0336623
140	0,2572347	0,3236810	0,4671211	0,0371735	0,1328913	0,3931847	0,5155382	0,6311170	0,7160602	0,0436508	0,6347229	0,3007277	0,4166825	0,7585163	0,3239132	0,0426013
160	0,2809002	0,2651907	0,4860047	0,1111907	0,1368877	0,3538030	0,6158363	0,6882652	0,6362291	0,0494726	0,6535030	0,3307195	0,3933211	0,7496670	0,3055240	0,0288188
180	0,3763915	0,3171048	0,5685287	0,0531844	0,0902331	0,3398596	0,5352718	0,5331061	0,7122674	0,0200232	0,6932995	0,3513822	0,4215549	0,7213567	0,3512999	0,0257138
200	0,2988134	0,2727228	0,4444262	0,0803651	0,0945259	0,2723992	0,5879719	0,5971519	0,6971050	0,0114958	0,6514721	0,3487008	0,4238977	0,6300522	0,2631591	0,0511035
220	0,2533918	0,4867102	0,4822068	0,0430409	0,1073818	0,2250192	0,5681187	0,6326168	0,7040961	0,0168621	0,5769084	0,3431171	0,4255748	0,7565250	0,2532698	0,0269086
240	0,3229984	0,2685523	0,4182032	0,0770159	0,1444354	0,3282285	0,6306278	0,5473610	0,7539966	0,0066935	0,6693009	0,3637042	0,3646768	0,6928971	0,2912772	0,0217027
260	0,2025765	0,3747894	0,4676790	0,0650340	0,1217080	0,2654540	0,5586064	0,8078611	0,5659730	0,0038003	0,7271601	0,3499361	0,3999781	0,6733671	0,2747574	0,0236472
280	0,1882791	0,4019516	0,4432598	0,0379391	0,1189537	0,2636279	0,5775394	0,6389222	0,6781399	0,0039246	0,6836170	0,4683042	0,4074922	0,6788675	0,2831945	0,0331664
300	0,2490565	0,1910666	0,5188295	0,0462113	0,1279158	0,1811816	0,5471991	0,6040310	0,6897529	0,0013598	0,6511704	0,3334871	0,3940490	0,7491171	0,2618386	0,0185247
320	0,2368524	0,3409266	0,5089209	0,0808576	0,1405280	0,2434734	0,6275314	0,5680973	0,7010781	0,0010056	0,6945437	0,3880125	0,3275733	0,7359921	0,2497029	0,0071579
340	0,2254140	0,2911267	0,3901835	0,0562665	0,0699478	0,3710787	0,4952769	0,5807263	0,7588724	0,0030366	0,6475264	0,4362058	0,3505340	0,6793376	0,2746390	0,0094095
360	0,2129239	0,3304149	0,4427635	0,0321810	0,0843701	0,3465941	0,6461389	0,5575349	0,6113276	0,0039450	0,6554838	0,3872908	0,4023395	0,6527426	0,2652680	0,0105224
380	0,2177072	0,2922115	0,5360054	0,0458157	0,1130924	0,2588657	0,6114889	0,6131846	0,8199333	0,0002642	0,7623351	0,4322865	0,4094880	0,6280543	0,3184996	0,0246075
400	0,2208483	0,3455472	0,4150499	0,0729356	0,0984904	0,3002997	0,5799891	0,5997710	0,7019793	0,0000000	0,6462645	0,3881482	0,3194741	0,6243657	0,3555284	0,0103065
420	0,2572148	0,2990478	0,3948939	0,0359408	0,1088075	0,3669618	0,5873553	0,5539093	0,7524887	0,0005617	0,5953192	0,3573715	0,4001843	0,7064961	0,2944474	0,0130362
440	0,2170414	0,3142671	0,4582729	0,1014638	0,0784049	0,3941231	0,4574924	0,5770065	0,8163176	0,0000844	0,6365217	0,5232144	0,3237463	0,7469120	0,3728204	0,0243971
460	0,2147427	0,2625012	0,3750659	0,0688102	0,1056240	0,3170689	0,5369602	0,7086810	0,7208542	0,0001256	0,5673250	0,3617041	0,4179426	0,8079481	0,3226732	0,0247179
480	0,2481035	0,2839527	0,3945045	0,0680041	0,1331639	0,3146756	0,4826822	0,5935432	0,8900835	0,0015466	0,6187006	0,2902311	0,3497176	0,7180749	0,2703358	0,0577216
500	0,2924410	0,2133629	0,5253181	0,0699434	0,1583195	0,2769806	0,5233652	0,6450427	0,7834285	0,0006312	0,6307558	0,2638620	0,3811523	0,8037227	0,2798011	0,0188514
520	0,2664088	0,2273963	0,5667045	0,0501397	0,0740064	0,3638139	0,6915932	0,6053189	0,6133772	0,0007653	0,5848140	0,3490776	0,3812826	0,7817173	0,3184372	0,0295846
540	0,2961544	0,2964430	0,5164026	0,0595045	0,0423348	0,2513644	0,4716139	0,5821066	0,6664205	0,0003442	0,3780900	0,3548942	0,2723588	0,6536000	0,3221156	0,0149911
560	0,2444235	0,3506752	0,4595426	0,0573222	0,0651306	0,2723093	0,4813087	0,6809491	0,6252583	0,0001381	0,5518382	0,4167494	0,3049099	0,6390159	0,3539853	0,0107869
580	0,2819075	0,3116820	0,5029645	0,0986961	0,1395710	0,2576171	0,5391682	0,7269881	0,6956916	0,0102819	0,5926603	0,3130256	0,4454818	0,6099552	0,3436554	0,0197905
600	0,3601925	0,3472951	0,5407182	0,1051321	0,0705815	0,2742173	0,6315427	0,6907687	0,6993119	0,0325380	0,6208636	0,3036877	0,3474215	0,5780883	0,3104828	0,0244617
620	0,4546351	0,3192863	0,4589817	0,1061524	0,0762639	0,4263493	0,5634390	0,4987034	0,5284620	0,1183751	0,6447686	0,3444911	0,3699301	0,4308974	0,3567406	0,0320585
640	0,5350800	0,2880769	0,4684726	0,0460177	0,1548578	0,3588468	0,6526805	0,5972336	0,6302166	0,1549672	0,5891957	0,2365213	0,3290517	0,3610482	0,3372414	0,0127840
660	0,6321989	0,3493759	0,3898639	0,1080636	0,1068495	0,4766257	0,5642010	0,6996591	0,6225496	0,1395914	0,6806905	0,2793005	0,3420601	0,3552864	0,3223591	0,0112075
680	0,6563557	0,2608980	0,6300597	0,1121820	0,1709138	0,4076264	0,5445006	0,6479164	0,6386424	0,2427833	0,6662587	0,3800598	0,3145320	0,3947809	0,3355823	0,0419322
700	0,6001957	0,2973086	0,4629266	0,1141619	0,0924137	0,4663195	0,5978300	0,5943095	0,6534835	0,2018619	0,7611008	0,3527645	0,3756288	0,3486587	0,3361235	0,0538967
720	0,7102337	0,3189223	0,4609828	0,0735781	0,0753344	0,6312043	0,5286307	0,5931170	0,5425747	0,2170812	0,7412176	0,2497907	0,4078736	0,2588557	0,3324745	0,0331210
740	0,6205941	0,2705730	0,3905023	0,0702967	0,1084552	0,4277907	0,6382917	0,4776297	0,5830045	0,2747496	0,6272022	0,2536633	0,3025766	0,2230638	0,3290197	0,0295488
760	0,7030119	0,3074576	0,3841330	0,0916255	0,0977977	0,4926261	0,6386215	0,5132990	0,5590973	0,3309773	0,6899079	0,2893544	0,3782112	0,2384932	0,2813021	0,0806226
780	0,5792724	0,2831523	0,4412363	0,0922654	0,1544396	0,5597420	0,6847827	0,4942004	0,6509450	0,3289523	0,6714716	0,2691828	0,3511538	0,2087509	0,3040485	0,0418074
800	0,6908670	0,4015719	0,5017090	0,0773192	0,1101820	0,6006825	0,7004486	0,6403030	0,5157352	0,2762425	0,6654150	0,2668170	0,3486721	0,3459494	0,2788681	0,0471245
820	0,7256555	0,3621514	0,4177627	0,1321069	0,0782561	0,5050845	0,6542236	0,5323827	0,6001555	0,2682236	0,5653900	0,2946532	0,3512454	0,2062083	0,3243866	0,0377463
840	0,6050843	0,2700513	0,4868773	0,1283412	0,0964589	0,6093729	0,7501489	0,5160184	0,4657750	0,2782176	0,5402971	0,3269966	0,4287389	0,2025677	0,2728733	0,0352161
860	0,7009490	0,3304706	0,5121387	0,1044779	0,0636815	0,6193191	0,7687626	0,5271934	0,4450350	0,3087101	0,5114814	0,3387606	0,2984962	0,1474837	0,3293209	0,0192373
880	0,7662566	0,3567170	0,5297633	0,1137517	0,0614784	0,5529440	0,7009845	0,6357103	0,4693250	0,3117859	0,6402764	0,3272122	0,3520615	0,1566423	0,3307573	0,0385357
900	0,7961035	0,3435027	0,5111437	0,0770190	0,1255313	0,6542484	0,6495358	0,4687647	0,5289073	0,3449975	0,5999095	0,2495866	0,2940446	0,1912136	0,3499392	0,0140590
920	0,6742945	0,2765334	0,5332785	0,1144268	0,0984144	0,6998873	0,6520466	0,4444184	0,4480528	0,3495454	0,6385215	0,2842886	0,3456369	0,1482048	0,3862977	0,0397093
940	0,7050328	0,2836357	0,4787845	0,1088464	0,0924407	0,7352841	0,8009507	0,5201277	0,4812278	0,3388761	0,6203124	0,3302810	0,2806201	0,1243287	0,3682571	0,0152307
960	0,7189184	0,3100226	0,5051207	0,1022256	0,1507224	0,6445966	0,5907049	0,5062276	0,6763258	0,3902184	0,6783005	0,2399342	0,3568829	0,1906731	0,2686997	0,0356232
980	0,6051276	0,2339445	0,4245285	0,0781006	0,1667284	0,5882513	0,6682002	0,6539085	0,4665440	0,2902817	0,5692764	0,2538559	0,3118302	0,1820922	0,3254871	0,0351971
1000	0,7353509	0,3696360	0,4669752	0,1476262	0,1433846	0,6951142	0,6356998	0,5170558	0,5989453	0,2819879	0,5900057	0,2266521	0,3228011	0,1827240	0,3681223	0,0148572
1020	0,7062673	0,3401316	0,5004974	0,1116616	0,1920479	0,7571241	0,6494179	0,6475059	0,6686982	0,3317881	0,6582242	0,2419623	0,4181538	0,1721606	0,2907417	0,0280222
1040	0,6891950	0,3012085	0,4934478	0,0985159	0,1126907	0,6290397	0,8032769	0,5370856	0,5256728	0,2784236	0,5480073	0,2834280	0,3690585	0,2062418	0,2998559	0,0339904
1060	0,7373952	0,2699044	0,4989086	0,1086134	0,1618865	0,5857880	0,6920522	0,4846819	0,6281531	0,3565787	0,6646813	0,3134104	0,3385148	0,1635874	0,2480912	0,0137790
1080	0,7812364	0,3446874	0,4644069	0,1268422	0,1339063	0,5054381	0,6549321	0,4776401	0,6770581	0,2597298	0,6112364	0,3251739	0,3741784	0,2137790	0,2833405	0,0069036
1100	0,8149778	0,3025931	0,5130838	0,1120270	0,1827589	0,5820596	0,6488460	0,5443124	0,4530165	0,2786596	0,6217421	0,3801589	0,3798718	0,1814909	0,2873800	0,0230145

0	0,6769045	0,3002304	0,4178934	0,0746899	0,1120392	0,5508934	0,6520180	0,4672159	0,4870643	0,3661817	0,7268813	0,2697242	0,2585295	0,1914912	0,3426237	0,0141191
20	0,7677318	0,2336329	0,4312152	0,0689906	0,1012208	0,5944797	0,8886949	0,5637528	0,4664276	0,2320219	0,5859395	0,3031931	0,3363629	0,2384898	0,3627983	0,0999458
40	0,7438582	0,2720268	0,3399336	0,0784676	0,0766304	0,6971905	0,6726959	0,5431315	0,4246610	0,2125986	0,7276119	0,3113595	0,3618610	0,1707849	0,3141820	0,1450354
60	0,6646278	0,3531750	0,3627529	0,0614812	0,0529132	0,6354188	0,6931669	0,6161654	0,3993548	0,3077124	0,5533027	0,3465012	0,3387737	0,2969527	0,3621279	0,1826044
80	0,6926043	0,2666483	0,3942029	0,0713615	0,0491365	0,6557024	0,6450459	0,4891291	0,5579383	0,2775702	0,7009934	0,2718958	0,4134492	0,3223393	0,4394322	0,2078996
100	0,6333148	0,2988132	0,4379083	0,0570141	0,0537203	0,6341068	0,5469292	0,4680791	0,4403141	0,3588763	0,6549793	0,3301504	0,4137413	0,3434633	0,3372571	0,3213827
120	0,7190422	0,3272324	0,4594463	0,1221294	0,0754473	0,7484034	0,6588123	0,5170872	0,5291847	0,2056153	0,8499393	0,3382909	0,3491282	0,2847179	0,3698487	0,3111161
140	0,8015289	0,3196390	0,3234352	0,0755534	0,1180380	0,7116706	0,6854163	0,4822955	0,4675824	0,2991718	0,6531398	0,3923203	0,3433602	0,2667052	0,3472411	0,4268255
160	0,5925301	0,3707165	0,3577935	0,0536134	0,1264407	0,5587646	0,6692358	0,4478740	0,4285288	0,2982642	0,7425985	0,3457033	0,2865733	0,3219209	0,3801233	0,5089141
180	0,6062417	0,2858904	0,3225203	0,1273228	0,1028425	0,5956848	0,6896791	0,5693249	0,4777377	0,3184943	0,6640867	0,3597365	0,3494005	0,3058745	0,4111610	0,4688638
200	0,7205077	0,3060585	0,3595229	0,0816029	0,1461212	0,5885546	0,9282186	0,5476320	0,5149352	0,3190041	0,6072591	0,2654748	0,3882425	0,3428796	0,4611743	0,4114167
220	0,6444681	0,3015252	0,4661315	0,1075974	0,0808121	0,5870488	0,8016718	0,6504106	0,5509287	0,2793640	0,7960607	0,3043194	0,2768739	0,3774800	0,4517597	0,5467742
240	0,6645666	0,2635854	0,3977284	0,0856395	0,1025610	0,6408468	0,7418389	0,5171649	0,4420325	0,3459854	0,6143626	0,2806374	0,3578236	0,3700811	0,5476213	0,4152848
260	0,7027186	0,3841821	0,4819201	0,0844198	0,0808931	0,6115232	0,6931392	0,5807261	0,6104081	0,3079617	0,6083155	0,3110742	0,2908919	0,4061468	0,5020242	0,4131034
280	0,6224963	0,4133471	0,4236961	0,0933750	0,1562531	0,6182397	0,7975251	0,6700584	0,5327836	0,3022155	0,6673024	0,3117550	0,3474548	0,2855951	0,3478784	0,3831407
300	0,6276880	0,3720507	0,4742570	0,0866940	0,1715784	0,5343271	0,8234648	0,5078138	0,5826906	0,3209416	0,7073274	0,2727120	0,3893837	0,2470757	0,4142524	0,4740491
320	0,7670908	0,3126996	0,4233280	0,0905183	0,1194830	0,6436494	0,6203689	0,4709585	0,5478307	0,2417423	0,6809651	0,3843798	0,2909938	0,3791035	0,3733116	0,5745671
340	0,6757065	0,3134710	0,4741877	0,1060299	0,0584061	0,7042046	0,6744994	0,4884975	0,6038187	0,3013563	0,6829257	0,2905652	0,2950755	0,3079114	0,3899313	0,6241181
360	0,6942897	0,3305235	0,3742950	0,0715141	0,1190722	0,5471595	0,7424005	0,5975206	0,5783868	0,3071626	0,5757823	0,3039692	0,3348617	0,2564345	0,3617079	0,5484890
380	0,6569492	0,3324148	0,5285476	0,0937194	0,0816706	0,6606201	0,8244457	0,5333237	0,6270040	0,3184578	0,5771031	0,2715340	0,4180906	0,4042854	0,4278826	0,5645208
400	0,7291974	0,3249181	0,3962444	0,0701788	0,0704980	0,7164789	0,6544979	0,6236658	0,5954054	0,3579358	0,7725085	0,2266923	0,3640325	0,3784912	0,3621660	0,5196484
420	0,8473151	0,2940026	0,3898310	0,0682928	0,1270136	0,6260037	0,7300836	0,5736446	0,6382031	0,2913614	0,7050609	0,2002876	0,3165719	0,3237902	0,3555839	0,5108056
440	0,8323787	0,2566849	0,3350514	0,1071236	0,1054729	0,6797931	0,7593525	0,6449711	0,5135612	0,3443266	0,6757488	0,3096662	0,4621147	0,3032660	0,3501861	0,4588401
460	0,8050276	0,3006093	0,3559670	0,1015767	0,1103785	0,6570524	0,8210135	0,5580305	0,6215554	0,4176591	0,7208302	0,3080524	0,4546766	0,4396537	0,4794612	0,4904352
