"Time"	norR	nsrR	dsdC	feaR	fhlA	feaB	hypA	hycE	hycF	hycD	hypB	hycG	hypE	hycH	hypD	hycB
580	0,2830707	0,7446289	0,5607657	0,3175669	0,1595660	0,4174621	0,0053692	0,0347957	0,4279501	0,5780132	0,5308085	0,8383255	0,0259810	0,0549514	0,5321921	0,9645542
600	0,3134839	0,8467875	0,5262808	0,3934629	0,1260491	0,4117265	0,0102149	0,0511347	0,4462176	0,5814455	0,4676315	0,8668564	0,0327955	0,0429104	0,4955837	0,9584025
620	0,2702495	0,8637505	0,4770926	0,4177873	0,0987956	0,4114329	0,0106271	0,0356462	0,3640285	0,5724974	0,4455237	0,7643301	0,0287455	0,0334553	0,4283336	0,8724474
640	0,2698049	0,8921055	0,4459005	0,4423029	0,0711903	0,3895638	0,0075589	0,0351290	0,3303163	0,4831869	0,3779721	0,7088453	0,0224877	0,0255072	0,4278662	0,9095056
660	0,2378199	0,8458733	0,5184922	0,4625365	0,0477625	0,4970647	0,0075530	0,0261836	0,2806839	0,5079783	0,3267388	0,7012003	0,0167781	0,0122614	0,3724738	0,8520442
680	0,2365728	0,8838661	0,5468456	0,4433841	0,0355669	0,5473473	0,0226644	0,0422459	0,2815581	0,4802893	0,3031179	0,6645447	0,0174124	0,0029040	0,2849838	0,7452853
700	0,2313562	0,9484433	0,5321528	0,4833589	0,0255073	0,5371529	0,0237616	0,0358813	0,2307611	0,4790769	0,2044981	0,5613218	0,0189992	0,0030579	0,2358254	0,6298846
720	0,1931780	0,9784860	0,4850254	0,4753001	0,0203786	0,5481673	0,0112203	0,0386649	0,1703798	0,4624502	0,1765189	0,5211313	0,0210775	0,0031682	0,2183789	0,6138810
740	0,1985349	0,9287412	0,4169518	0,4146141	0,0162378	0,5578410	0,0111306	0,0432901	0,1501551	0,4579221	0,1590629	0,4801999	0,0193065	0,0016355	0,1869213	0,5301691
760	0,2434251	0,9908391	0,3563544	0,3749780	0,0113208	0,5218416	0,0162063	0,0452287	0,1093004	0,4460072	0,1274635	0,4038338	0,0131864	0,0005068	0,1513077	0,5250312
780	0,2299021	1,0418321	0,3306266	0,4148602	0,0084302	0,5231115	0,0154865	0,0311010	0,1095578	0,3999370	0,1357404	0,3371904	0,0175416	0,0003535	0,1307043	0,4817626
800	0,2350722	1,0911825	0,3616397	0,4024047	0,0037583	0,5206635	0,0186386	0,0343860	0,0832145	0,4070307	0,1354108	0,3071993	0,0204084	0,0001481	0,1009224	0,4123798
820	0,2332878	1,0557432	0,3719403	0,3564562	0,0028337	0,5937192	0,0260372	0,0357531	0,0772216	0,4300006	0,1334547	0,3345859	0,0235760	0,0000134	0,0809444	0,3357576
840	0,2527646	1,0366035	0,3885095	0,3433585	0,0019197	0,4924150	0,0219602	0,0443535	0,0773920	0,4339984	0,1195304	0,3186779	0,0237246	0,0002332	0,0570082	0,2596084
860	0,2325149	1,1360370	0,4027032	0,3038818	0,0015204	0,5761276	0,0307830	0,0461468	0,0900415	0,4390816	0,1179415	0,2715857	0,0147067	0,0001731	0,0532504	0,2126054
880	0,2653182	1,0924149	0,4136753	0,3190468	0,0014939	0,5605910	0,0242844	0,0375968	0,0664557	0,4200527	0,1029060	0,2915574	0,0203460	0,0000330	0,0335468	0,1593532
900	0,2472360	1,0522957	0,3936295	0,3337522	0,0006174	0,5151266	0,0214852	0,0342887	0,0778875	0,4898932	0,0982194	0,2856612	0,0156910	0,0002334	0,0262610	0,1244256
920	0,2320800	1,0243653	0,4009702	0,3363047	0,0011372	0,5243877	0,0131973	0,0393306	0,0834098	0,4595153	0,1256973	0,3448026	0,0149905	0,0001443	0,0180736	0,1185428
940	0,2743807	0,9805092	0,4518973	0,4050885	0,0018289	0,4958488	0,0124256	0,0337038	0,0759339	0,4430418	0,1233779	0,3758084	0,0194621	0,0000000	0,0150801	0,1019232
960	0,2773961	0,8949382	0,4621174	0,4300309	0,0043802	0,5090385	0,0205561	0,0438312	0,0856086	0,4020244	0,1236121	0,3507458	0,0165294	0,0000000	0,0146156	0,1012099
980	0,2538817	0,9615933	0,4205295	0,4058773	0,0021285	0,5417231	0,0160840	0,0339498	0,0776849	0,4424069	0,1417981	0,2999642	0,0133582	0,0000685	0,0110407	0,1098476
1000	0,2564190	0,9826682	0,4027745	0,3872455	0,0027025	0,5331946	0,0100155	0,0349945	0,0636042	0,4253992	0,1182813	0,3176915	0,0192469	0,0011944	0,0129173	0,1082083
1020	0,2063576	1,0100402	0,4034169	0,3523889	0,0021992	0,5429497	0,0131896	0,0334603	0,0659415	0,4892797	0,1475805	0,3686949	0,0169980	0,0001879	0,0171072	0,1094202
1040	0,2477858	0,9510944	0,4429961	0,3696618	0,0022132	0,5575207	0,0132871	0,0304583	0,0749514	0,4340147	0,1441837	0,3675983	0,0141006	0,0005815	0,0135990	0,1173551
1060	0,2180829	0,9616817	0,4717197	0,3756845	0,0016956	0,5193113	0,0097133	0,0387833	0,1218711	0,4198649	0,1500439	0,4484788	0,0097824	0,0009415	0,0153910	0,1227221
1080	0,2019140	0,9710195	0,4754761	0,3457276	0,0046269	0,5065364	0,0083161	0,0282298	0,1579602	0,4387383	0,1560794	0,4362426	0,0125318	0,0000889	0,0142713	0,1232522
1100	0,2098685	0,9398807	0,4039900	0,3467840	0,0029565	0,5614817	0,0060577	0,0396914	0,1137861	0,4508199	0,1434610	0,4134021	0,0128896	0,0000000	0,0077144	0,1305152

0	0,2509678	0,9971115	0,4377799	0,4340029	0,0000586	0,5269902	0,0164615	0,0390091	0,0806892	0,4477050	0,1198072	0,3359531	0,0366665	0,0008264	0,0177445	0,0875374
20	0,0696498	0,9890967	0,4599375	0,3456568	0,0000426	0,5290839	0,1631593	0,0236408	0,0932972	0,2559741	0,1428298	0,3642297	0,0245385	0,0404394	0,0192189	0,0862426
40	0,0203629	1,0149749	0,4544331	0,3472242	0,0004307	0,5325470	0,2377622	0,0547061	0,0910012	0,1918180	0,1317920	0,3468448	0,0294554	0,0565559	0,0115388	0,0873502
60	0,0024344	0,9980926	0,4440692	0,3592753	0,0004619	0,4829308	0,2746459	0,0420240	0,0876161	0,1343676	0,1585391	0,3388644	0,0243623	0,0787031	0,0078915	0,0846033
80	0,0004926	1,0808580	0,4122388	0,3691559	0,0002790	0,4995987	0,3091996	0,0419729	0,0816532	0,0992847	0,1458658	0,3317111	0,0165410	0,1109914	0,0160617	0,0873766
100	0,0005285	1,0566006	0,3758438	0,3176076	0,0002470	0,4875089	0,3625217	0,0462668	0,0729745	0,0697455	0,1302862	0,2795419	0,0160902	0,1189621	0,0188271	0,1072713
120	0,0004430	1,0307794	0,3644914	0,3572682	0,0013353	0,4291920	0,3212484	0,0395686	0,0945324	0,0537165	0,1259092	0,2468793	0,0237512	0,1158458	0,0249883	0,1262805
140	0,0000000	1,0178440	0,3658100	0,3420227	0,0005748	0,4587480	0,3555886	0,0254855	0,0880575	0,0489708	0,1201762	0,2732124	0,0290230	0,1155898	0,0179504	0,1086226
160	0,0000447	1,0180290	0,4331861	0,3280220	0,0003155	0,4758756	0,3346375	0,0366187	0,0917232	0,0564269	0,1253196	0,2577886	0,0270464	0,1044292	0,0207458	0,0996077
180	0,0039254	1,0083142	0,4287493	0,3094522	0,0004856	0,4784633	0,3003223	0,0490874	0,0881948	0,0498363	0,1263636	0,2726725	0,0199927	0,0997761	0,0179384	0,1164854
200	0,0031817	0,9825956	0,4383093	0,3335991	0,0002208	0,4530124	0,2958278	0,0295220	0,0877843	0,0295166	0,1480056	0,3024841	0,0210907	0,1274145	0,0062299	0,1069868
220	0,0000000	1,0018843	0,4168083	0,3528117	0,0000480	0,4262778	0,3047920	0,0166378	0,0900900	0,0200564	0,1442195	0,3334627	0,0102715	0,1181196	0,0169318	0,1143836
240	0,0019112	0,9162080	0,4555942	0,3681446	0,0000787	0,4531143	0,3048254	0,0229089	0,1176405	0,0475577	0,1139584	0,3210373	0,0150947	0,1245819	0,0074860	0,1183098
260	0,0007422	0,9731808	0,4536293	0,3355473	0,0004217	0,4820554	0,3491614	0,0168189	0,1354221	0,0436660	0,1217895	0,2755232	0,0152590	0,1265452	0,0099376	0,1083482
280	0,0007984	0,9711920	0,4929380	0,3286807	0,0001600	0,4732898	0,3437427	0,0321958	0,1335325	0,0362988	0,1096055	0,2345406	0,0163961	0,1125846	0,0030373	0,1212843
300	0,0023094	0,9973715	0,5068811	0,3520078	0,0000014	0,4926115	0,3349785	0,0366758	0,1249883	0,0504897	0,1170041	0,2694479	0,0123597	0,1488931	0,0074948	0,1120032
320	0,0028540	1,0005084	0,5156197	0,3329757	0,0000000	0,4783970	0,3016341	0,0303588	0,1034147	0,0407391	0,1178344	0,2677530	0,0115217	0,1628063	0,0076460	0,1158820
340	0,0017723	0,9700455	0,4871529	0,3467297	0,0001303	0,4645624	0,3245283	0,0449399	0,0954339	0,0440810	0,1070811	0,2618290	0,0084534	0,1597907	0,0148136	0,1260433
360	0,0020165	0,9478171	0,4587373	0,3466384	0,0006325	0,5302276	0,3882104	0,0316789	0,1132617	0,0482569	0,1217666	0,2461654	0,0085981	0,1578300	0,0212176	0,1268211
380	0,0008523	1,0290953	0,4846412	0,3486767	0,0009093	0,4720693	0,4101176	0,0387318	0,1033339	0,0462284	0,1311001	0,2740682	0,0130205	0,1373312	0,0293433	0,1281869
400	0,0033853	1,0042677	0,4520843	0,3516287	0,0018728	0,4390426	0,3999494	0,0355987	0,1066958	0,0582836	0,1206689	0,2410940	0,0209862	0,1578882	0,0203689	0,1344746
420	0,0047232	1,0393506	0,3951176	0,3552753	0,0008092	0,4828841	0,3837067	0,0205452	0,1023536	0,0551906	0,1199608	0,2696166	0,0193289	0,1347417	0,0189677	0,1322924
440	0,0000000	1,0237605	0,4052162	0,3537881	0,0008681	0,4627644	0,3718265	0,0364164	0,0807284	0,0546626	0,1024537	0,2262781	0,0221690	0,1329176	0,0152727	0,1205639
460	0,0015899	1,0297902	0,3955052	0,3294585	0,0009614	0,4880183	0,3316275	0,0469502	0,0697736	0,0354433	0,1205674	0,1869834	0,0251739	0,0898353	0,0196028	0,1078730
480	0,0010663	0,9970033	0,5250976	0,3625314	0,0014177	0,4572774	0,3064600	0,0456021	0,0792696	0,0390713	0,1214061	0,2757660	0,0141426	0,1118985	0,0215814	0,0999528
500	0,0006022	0,9812948	0,5041653	0,4011979	0,0000000	0,4963453	0,3408675	0,0318196	0,0755127	0,0417612	0,1283195	0,2867116	0,0145653	0,1006482	0,0226079	0,1118596
520	0,0011404	0,9160166	0,3931801	0,3988633	0,0000217	0,5218918	0,3458268	0,0273357	0,0755302	0,0527185	0,1307158	0,2999255	0,0134182	0,1103089	0,0191607	0,0794890
540	0,0030053	0,8885301	0,4082870	0,3330056	0,0000644	0,5463389	0,3243940	0,0197601	0,0826956	0,0377086	0,1479036	0,2880811	0,0154885	0,1223568	0,0129189	0,0865453
560	0,0014543	0,8816097	0,3643833	0,3304558	0,0005598	0,4722565	0,3395670	0,0162925	0,0845516	0,0253173	0,1698789	0,3500122	0,0122011	0,1237015	0,0169345	0,0874577
580	0,2061187	0,8986184	0,4389978	0,3076999	0,0002604	0,4513495	0,1827299	0,0274193	0,0990573	0,2132179	0,1524367	0,3257368	0,0134606	0,0858731	0,0211935	0,0936733
600	0,2300753	0,9501969	0,4429645	0,3268967	0,0001960	0,4538446	0,0821216	0,0310786	0,0940158	0,3514209	0,1513082	0,3598353	0,0061801	0,0480253	0,0229456	0,0721458
620	0,2293407	1,0019473	0,5035926	0,3261888	0,0005759	0,4256495	0,0284945	0,0496501	0,0865595	0,3478205	0,1163420	0,2852076	0,0069461	0,0278123	0,0252595	0,0789239
640	0,2733021	0,9488680	0,4630052	0,3651041	0,0012838	0,4227204	0,0177220	0,0545352	0,0991237	0,4268426	0,1324944	0,3177849	0,0076872	0,0111727	0,0144601	0,1041316
660	0,2973781	0,9593808	0,4085962	0,3675844	0,0013169	0,4214241	0,0120891	0,0504245	0,0922862	0,4774772	0,1567861	0,3528388	0,0130699	0,0057992	0,0102804	0,0963120
680	0,2252323	0,9880724	0,3966354	0,3655615	0,0011874	0,4490075	0,0065844	0,0474002	0,0981027	0,4322800	0,1388752	0,2835347	0,0133726	0,0037788	0,0201421	0,0719883
700	0,2290435	1,0207266	0,4250724	0,3617433	0,0007897	0,4680258	0,0160092	0,0347921	0,1000668	0,3936855	0,1588779	0,3210704	0,0213531	0,0023064	0,0120416	0,0720684
720	0,2461322	0,9480838	0,4326101	0,3903789	0,0007612	0,4770469	0,0226869	0,0354667	0,0972923	0,3971684	0,1475206	0,2927340	0,0131870	0,0003196	0,0180509	0,0840113
740	0,2309932	1,0191276	0,4418166	0,3826284	0,0001670	0,5384268	0,0186811	0,0429400	0,1142031	0,3849796	0,1370296	0,3357794	0,0164643	0,0000766	0,0249163	0,0754234
760	0,1867427	1,0584645	0,4767682	0,3893270	0,0004604	0,5109310	0,0119867	0,0417198	0,0839775	0,3806334	0,1303718	0,3536202	0,0183496	0,0002909	0,0192462	0,0837257
780	0,2286722	1,0317973	0,4297189	0,3888159	0,0002603	0,5357143	0,0121624	0,0337672	0,0837044	0,3618850	0,0983231	0,3064524	0,0215685	0,0004437	0,0242291	0,0894148
800	0,2100342	0,9949561	0,4511783	0,3943506	0,0001672	0,5036300	0,0165748	0,0315003	0,0770897	0,4153405	0,1257509	0,2744377	0,0221304	0,0004816	0,0226340	0,0700760
820	0,2249813	1,0054210	0,4762462	0,4094337	0,0000011	0,5024962	0,0230082	0,0401370	0,0879213	0,4155794	0,1179108	0,3267905	0,0191083	0,0014958	0,0199134	0,0813926
840	0,2192961	0,9071304	0,4043949	0,4094768	0,0002232	0,4639754	0,0069323	0,0442675	0,1149345	0,4393564	0,1184891	0,3563719	0,0214951	0,0021586	0,0221213	0,0769834
860	0,2271422	0,9356765	0,3649871	0,4066715	0,0000191	0,4703121	0,0024277	0,0286461	0,1124840	0,4520980	0,1372038	0,3517524	0,0208702	0,0009802	0,0199600	0,0851065
880	0,2452557	0,9514677	0,3827071	0,4184305	0,0003406	0,4404066	0,0026602	0,0339394	0,1207507	0,4396711	0,1377171	0,3500383	0,0217400	0,0004304	0,0140624	0,0806602
900	0,2225099	0,9052476	0,4831882	0,3844486	0,0007943	0,4974203	0,0065250	0,0432540	0,1110808	0,4712147	0,1386397	0,3584856	0,0161063	0,0001920	0,0160444	0,0948147
920	0,2332982	0,9513889	0,5266839	0,3733687	0,0001600	0,4735550	0,0082565	0,0577561	0,1173371	0,4745714	0,1214588	0,4012297	0,0134367	0,0002116	0,0177119	0,1026723
940	0,2242991	1,0064214	0,4725349	0,3661381	0,0000310	0,4249982	0,0067735	0,0573787	0,1017789	0,5127705	0,1318717	0,3650951	0,0160997	0,0021647	0,0186483	0,0858080
960	0,1837528	1,0107477	0,4776879	0,4050031	0,0001798	0,4518887	0,0218292	0,0416151	0,1079224	0,5090170	0,1184003	0,3133719	0,0169281	0,0009466	0,0103652	0,0825960
980	0,2276645	1,0271515	0,4668025	0,4038100	0,0000000	0,4611995	0,0158274	0,0455188	0,0933962	0,4791151	0,1309992	0,3643244	0,0149869	0,0002655	0,0110078	0,0885907
1000	0,2048196	1,0468005	0,4547480	0,4121038	0,0002577	0,4876976	0,0157082	0,0372170	0,0957498	0,5101953	0,1371895	0,3780703	0,0156708	0,0004256	0,0104771	0,1045365
1020	0,1557913	1,0811770	0,4553015	0,4041160	0,0000106	0,5014119	0,0148935	0,0303175	0,1028888	0,4320605	0,1690837	0,3629976	0,0139448	0,0003418	0,0090485	0,1071593
1040	0,1765661	0,9724428	0,4436421	0,3864891	0,0000768	0,5709626	0,0180280	0,0337593	0,0807987	0,4239088	0,1762486	0,3186801	0,0183333	0,0005795	0,0134026	0,0920737
1060	0,1646258	0,9335994	0,4221854	0,3730145	0,0000652	0,5028345	0,0133437	0,0434280	0,0930371	0,4570152	0,1317144	0,2843243	0,0260645	0,0005206	0,0111494	0,0868105
1080	0,2391902	0,9392884	0,4329533	0,4219017	0,0002548	0,5272175	0,0105809	0,0266858	0,0932734	0,4559419	0,1365125	0,3352667	0,0298223	0,0001359	0,0093843	0,0929333
1100	0,2483618	0,9523965	0,4337941	0,4377802	0,0001281	0,5594813	0,0081437	0,0292711	0,0855044	0,4392757	0,1272961	0,3022501	0,0319583	0,0001536	0,0173717	0,0963607

0	0,2509678	0,9971115	0,4377799	0,4340029	0,0000586	0,5269902	0,0164615	0,0390091	0,0806892	0,4477050	0,1198072	0,3359531	0,0366665	0,0008264	0,0177445	0,0875374
20	0,2419906	0,9975894	0,3682208	0,3187412	0,0652591	0,4566377	0,0205724	0,0321173	0,0836757	0,3123811	0,1556210	0,2577681	0,0574246	0,2043341	0,0112612	0,0498765
40	0,2199115	0,9939162	0,4061704	0,3349654	0,1034375	0,3783711	0,0346165	0,0336470	0,0947715	0,2954968	0,2089880	0,2644874	0,1077874	0,3114009	0,0262047	0,0602690
60	0,2068283	1,0472205	0,4881486	0,3373540	0,1172918	0,3181568	0,0296565	0,0384937	0,1102220	0,2613869	0,2462048	0,3124924	0,1337898	0,4080047	0,0752831	0,1695006
80	0,2187541	1,0436669	0,4646647	0,3468101	0,1584868	0,3312085	0,0330316	0,0291591	0,1372978	0,2830694	0,2808780	0,3935509	0,1597643	0,4671521	0,1133800	0,2734774
100	0,2396302	1,0343373	0,4566593	0,3681637	0,2089037	0,2894653	0,0293486	0,0455397	0,1561026	0,2533321	0,2958853	0,4823374	0,1522232	0,4662956	0,1565647	0,3447301
120	0,2012335	0,9438200	0,4350750	0,3591476	0,2146460	0,2217991	0,0387825	0,0446693	0,1739197	0,2567623	0,3262006	0,6037864	0,1734432	0,4788635	0,1859453	0,4633846
140	0,2393080	0,9470332	0,3970182	0,3706439	0,2229264	0,2594694	0,0433213	0,0284781	0,2306723	0,2889643	0,3609356	0,6754691	0,1793715	0,4773171	0,2256696	0,5439857
160	0,2368353	0,9823621	0,4308328	0,3715791	0,2593852	0,2599131	0,0446867	0,0365574	0,2288013	0,2537411	0,3685142	0,6710409	0,1744926	0,4537509	0,2661509	0,6417166
180	0,2128378	1,0091553	0,4561836	0,3786764	0,2610970	0,2702208	0,0405121	0,0361175	0,2455744	0,2459709	0,3674738	0,6813757	0,1837056	0,4839133	0,2625313	0,6398604
200	0,2037435	1,0099174	0,4366328	0,3517579	0,2801420	0,3308383	0,0268500	0,0299096	0,2686580	0,2269408	0,4000718	0,6564791	0,2150544	0,4822073	0,2731352	0,7132590
220	0,1842634	1,0891284	0,4641049	0,3777621	0,2622354	0,2816283	0,0400080	0,0240198	0,2759569	0,1855672	0,4416998	0,6921282	0,2026208	0,5041449	0,3140784	0,6986519
240	0,2267942	1,0856405	0,4427443	0,3087598	0,2458333	0,3281766	0,0375513	0,0246577	0,2649471	0,1649107	0,4360190	0,7095544	0,2114781	0,5549235	0,2452775	0,7213377
260	0,1982443	1,0868719	0,4485226	0,2791431	0,2694018	0,3604555	0,0392713	0,0278350	0,3086860	0,1912753	0,4347462	0,7080222	0,2111886	0,5666152	0,2796142	0,7103796
280	0,1943564	1,0159714	0,4318802	0,2974638	0,2774256	0,3221097	0,0444748	0,0300718	0,2993658	0,2374962	0,4692379	0,7031477	0,2138646	0,5386040	0,2958291	0,6947219
300	0,1938641	0,9609825	0,4410155	0,3566584	0,2778848	0,3055626	0,0495719	0,0494269	0,3147103	0,2449193	0,4497480	0,7318715	0,2068325	0,5126184	0,2767968	0,7445425
320	0,1926718	0,9769806	0,4404437	0,3580510	0,2598887	0,3243785	0,0479518	0,0563429	0,3434532	0,2253417	0,4737766	0,7617965	0,1722494	0,5331610	0,3363107	0,7831749
340	0,2181187	0,9557511	0,4224004	0,3446404	0,3057353	0,2880557	0,0296727	0,0639775	0,3754923	0,2396805	0,5385973	0,7534572	0,1885639	0,6523327	0,3529774	0,8072522
360	0,2132833	1,0152589	0,3915498	0,3469596	0,2775504	0,3131244	0,0287161	0,0378663	0,3372435	0,2597055	0,5127520	0,7795803	0,1984561	0,6250669	0,3134524	0,8650639
380	0,1952089	1,0624091	0,4642009	0,3609509	0,3094630	0,2707079	0,0455525	0,0275987	0,3536488	0,2671646	0,5158608	0,8330479	0,1970637	0,6033919	0,3204605	0,8210370
400	0,2433355	1,0919653	0,4936103	0,3734629	0,2959175	0,3018997	0,0473692	0,0352527	0,3627100	0,2698471	0,4727613	0,8605155	0,2058307	0,6332222	0,3149301	0,8209294
420	0,1917465	1,0814533	0,4319366	0,3574413	0,2754198	0,2783840	0,0398345	0,0509626	0,3367660	0,2712191	0,4412887	0,7280558	0,2194577	0,6656027	0,3273180	0,7539348
440	0,2145205	1,0213342	0,3869644	0,3057557	0,2886052	0,3248940	0,0453289	0,0387039	0,3223157	0,2207384	0,4155137	0,8119560	0,2525648	0,7285808	0,3326829	0,7649126
460	0,1957002	1,0666749	0,4636414	0,2998269	0,2803277	0,3478782	0,0311371	0,0254040	0,3090857	0,2141313	0,4381354	0,8209500	0,2613415	0,6024205	0,3312371	0,7405583
480	0,2275737	1,0871656	0,4825822	0,3215992	0,3061127	0,3024487	0,0380486	0,0218781	0,3136290	0,2113337	0,4084595	0,7706615	0,2473180	0,5986713	0,3231532	0,8454158
500	0,2154316	1,0436710	0,4608126	0,3287253	0,3040751	0,2641346	0,0311282	0,0358460	0,2718467	0,1899248	0,4526056	0,7485905	0,2398566	0,6203579	0,3584227	0,7399255
520	0,1862385	1,0178476	0,4174423	0,3133732	0,2890485	0,2798282	0,0355979	0,0359263	0,2745753	0,2004006	0,4740172	0,7290924	0,2428397	0,6184611	0,3670584	0,7616550
540	0,2389079	0,9955473	0,3806971	0,3382585	0,3048871	0,2956559	0,0263273	0,0329840	0,3021199	0,1765544	0,5035049	0,7260791	0,2568239	0,5874667	0,3376835	0,7730300
560	0,2268086	0,9297452	0,3996935	0,3921500	0,2866222	0,2670519	0,0212845	0,0378890	0,3105853	0,1818244	0,5685672	0,7399229	0,2359483	0,5875145	0,3425787	0,6998820
580	0,2093125	0,9695857	0,4232024	0,3754014	0,2180155	0,3793231	0,0254173	0,0295503	0,3003910	0,2816561	0,5319865	0,9100018	0,1903298	0,4662751	0,3303275	0,7672016
600	0,1464050	0,9704874	0,4176482	0,3422334	0,1640987	0,4476591	0,0207832	0,0429170	0,3383155	0,3545392	0,4489575	0,8521829	0,1558902	0,3201730	0,3345264	0,8101254
620	0,1972550	0,9814979	0,4203037	0,3640608	0,1213640	0,4535700	0,0185609	0,0550608	0,2976462	0,3727172	0,3894814	0,8270846	0,1046233	0,1853554	0,3191168	0,8202202
640	0,2451920	0,9789266	0,4547409	0,3493458	0,0954574	0,4500014	0,0167231	0,0412600	0,2717798	0,4579332	0,3118734	0,8743326	0,0788849	0,1236558	0,3148088	0,8387584
660	0,2401146	0,9341592	0,5151450	0,3648577	0,0702395	0,5413964	0,0118425	0,0197883	0,2769861	0,4788670	0,2852418	0,8060374	0,0675842	0,0752536	0,3076458	0,8651063
680	0,2493620	0,9326882	0,5196577	0,3913925	0,0693628	0,4778124	0,0060984	0,0377930	0,2592027	0,4549824	0,2548605	0,7324000	0,0382764	0,0505939	0,2860214	0,8513564
700	0,2558799	0,9894734	0,5153289	0,4567596	0,0497207	0,4921779	0,0131963	0,0532685	0,2624868	0,4018373	0,1892788	0,7018682	0,0219160	0,0305433	0,2640353	0,8405372
720	0,1751879	0,9552110	0,4932402	0,4431716	0,0272623	0,5530929	0,0081051	0,0645848	0,2692366	0,4392532	0,1825572	0,5918569	0,0267687	0,0151871	0,2275919	0,7584775
740	0,1918971	0,9920111	0,4650124	0,4548067	0,0174131	0,5356801	0,0115003	0,0494527	0,2416581	0,4145883	0,1611045	0,5670328	0,0324478	0,0114395	0,1802600	0,7035711
760	0,2024230	0,9870749	0,4597075	0,3977158	0,0110645	0,5561029	0,0101515	0,0360447	0,2050749	0,4284365	0,1459674	0,4910270	0,0246079	0,0079361	0,1719522	0,5855050
780	0,1929051	0,9870729	0,4289934	0,3937872	0,0066250	0,5470429	0,0143634	0,0385310	0,1737049	0,4300349	0,1200111	0,4341350	0,0143502	0,0095231	0,1048717	0,4532969
800	0,1644587	0,9844247	0,4185442	0,4139807	0,0058332	0,5604479	0,0086328	0,0412272	0,1377014	0,4624562	0,1210491	0,3494501	0,0160243	0,0033451	0,0841443	0,3436945
820	0,2209769	1,0138384	0,3968804	0,3586444	0,0024910	0,5695849	0,0150963	0,0387504	0,1018103	0,4730012	0,1191458	0,2962513	0,0128274	0,0016954	0,0575603	0,2743361
840	0,2394113	1,0848682	0,4027917	0,3663560	0,0006677	0,5097919	0,0113634	0,0379340	0,1214066	0,4257206	0,1045426	0,2790217	0,0188843	0,0016484	0,0427049	0,2469541
860	0,2483391	1,0097793	0,3967291	0,3804795	0,0002290	0,4964749	0,0132352	0,0411405	0,1141719	0,4330564	0,0960180	0,2957446	0,0174264	0,0002620	0,0311735	0,1871157
880	0,2021713	1,0004732	0,4518852	0,3813680	0,0000613	0,5196833	0,0123385	0,0392578	0,0896992	0,4294889	0,1069428	0,3007333	0,0124493	0,0006456	0,0194048	0,1546456
900	0,1885161	0,9920378	0,4040371	0,3783958	0,0002395	0,5766096	0,0141699	0,0319929	0,0857781	0,3991385	0,1083543	0,3059010	0,0145290	0,0002071	0,0201725	0,1485674
920	0,2136513	0,9704358	0,4418766	0,3245503	0,0001258	0,5601868	0,0078617	0,0300472	0,0644065	0,4154802	0,1379170	0,3296652	0,0174921	0,0001499	0,0249142	0,1100931
940	0,2140452	0,9683771	0,4678696	0,3693839	0,0000000	0,6148266	0,0117980	0,0343842	0,0724291	0,3944407	0,1446382	0,3392290	0,0122325	0,0007178	0,0392562	0,1058610
960	0,2490655	0,9667523	0,3570837	0,3700891	0,0000000	0,5637806	0,0117968	0,0431529	0,0747781	0,4072280	0,1558656	0,3061714	0,0131702	0,0009560	0,0442097	0,0791411
980	0,1736031	1,0123037	0,3790366	0,3768336	0,0000034	0,5382261	0,0063465	0,0518418	0,0604675	0,3873769	0,1300752	0,2558587	0,0070258	0,0009170	0,0331322	0,0787834
1000	0,2428418	0,9706023	0,4306283	0,3898685	0,0003607	0,5695226	0,0025667	0,0682332	0,0744885	0,3661718	0,1273827	0,2630343	0,0134618	0,0005034	0,0197374	0,0958082
1020	0,2390179	0,9435536	0,5021488	0,4171937	0,0003121	0,6272560	0,0135493	0,0619792	0,0943043	0,4352117	0,1469333	0,3270665	0,0201325	0,0004238	0,0264924	0,0812734
1040	0,2524984	0,9742737	0,5001061	0,4340792	0,0016303	0,4938213	0,0124982	0,0395806	0,0747446	0,4010729	0,1579761	0,3522090	0,0243493	0,0004833	0,0228091	0,0774950
1060	0,2266299	0,9816291	0,5288251	0,3897522	0,0012337	0,4334784	0,0116015	0,0436735	0,0722876	0,4628751	0,1644735	0,3237457	0,0156163	0,0003338	0,0238161	0,0729393
1080	0,1920512	0,9893780	0,4684764	0,3979479	0,0017517	0,4803612	0,0184535	0,0495146	0,0883274	0,4740678	0,1410007	0,3115173	0,0188272	0,0046033	0,0240124	0,0873906
1100	0,2080035	0,9578085	0,4277377	0,3974606	0,0014663	0,4881694	0,0084465	0,0369853	0,1052055	0,5199929	0,1408264	0,3650413	0,0211444	0,0023457	0,0274203	0,0917080

0	0,2509678	0,9971115	0,4377799	0,4340029	0,0000586	0,5269902	0,0164615	0,0390091	0,0806892	0,4477050	0,1198072	0,3359531	0,0366665	0,0008264	0,0177445	0,0875374
20	0,2354645	0,9651392	0,2259690	0,3912257	0,0002166	0,4399147	0,1250570	0,0372614	0,0863673	0,4413448	0,1443624	0,3199549	0,0213459	0,0000531	0,0947313	0,0873729
