"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
980	0,6854270	0,3824316	0,2683401	0,6736987	0,6848731	0,2456421	0,2360849	0,1784374	0,5763295	0,8799560	0,7561245	0,2936753	0,7502898	0,2019571	0,9135942	0,2830196
1000	0,7230270	0,3531363	0,3389286	0,6835061	0,6713496	0,2342361	0,2334217	0,1654184	0,5820406	0,8442257	0,8082390	0,2926589	0,7144381	0,2028332	0,7802516	0,2651625
1020	0,6947786	0,3171221	0,3534613	0,6396311	0,6806250	0,2085733	0,2286426	0,1528926	0,5328983	0,8858418	0,8206867	0,3627094	0,7846661	0,1961932	0,8086788	0,2298814
1040	0,6873476	0,2994062	0,3903643	0,6281300	0,6902194	0,1676633	0,1927408	0,1602303	0,5494331	0,9578319	0,8032059	0,3434139	0,7464611	0,2110749	0,8383017	0,2284226
1060	0,6759854	0,3299111	0,3875769	0,6285766	0,6554828	0,1599664	0,1952411	0,1890789	0,5304827	0,9988333	0,7168254	0,3480111	0,7932731	0,1999940	0,7896379	0,2707257
1080	0,7137584	0,3518260	0,3714144	0,6062795	0,6156490	0,1378958	0,2027380	0,1757933	0,4911997	1,0432136	0,7611570	0,3552732	0,8377695	0,1941694	0,8277600	0,2614148
1100	0,7090240	0,3602156	0,3487632	0,5712820	0,6711594	0,1759407	0,2063767	0,1694311	0,4823632	0,9548955	0,7004579	0,3432758	0,8289273	0,1950130	0,8662453	0,2958384

0	0,6901887	0,3011659	0,3610637	0,5426894	0,7793742	0,1743977	0,1510436	0,2100146	0,5197872	0,9659991	0,7132291	0,3327858	0,7820050	0,1886105	0,9196860	0,2544122
20	0,8125375	0,2874434	0,2698977	0,5125513	0,6948682	0,1675341	0,3248946	0,1802568	0,6151567	0,8446785	0,7448420	0,3658605	0,7734686	0,3486195	0,5606406	0,2574437
40	0,8626640	0,1979535	0,2089409	0,4428058	0,7017113	0,2066710	0,3743526	0,1512964	0,5607136	0,8228111	0,8236659	0,4053392	0,7848059	0,4823649	0,4246496	0,2296249
60	0,8128935	0,1349819	0,2139495	0,4648751	0,6588446	0,1921790	0,4496907	0,1250406	0,6081665	0,8305664	0,7937771	0,4392467	0,8056078	0,5687902	0,3270787	0,2034200
80	0,8379521	0,1228707	0,1966571	0,4083166	0,5876400	0,1692676	0,4433908	0,1029545	0,5094040	0,8296824	0,7460404	0,4937488	0,8175103	0,6559655	0,3270654	0,1713583
100	0,8710867	0,0883587	0,2384999	0,3562888	0,6165468	0,1654557	0,4353516	0,0796571	0,4302322	0,8084442	0,6845538	0,5722626	0,7809668	0,7139220	0,2896739	0,1771979
120	0,8387458	0,0638195	0,2118610	0,3473159	0,6315644	0,1184073	0,4620950	0,0833881	0,4131601	0,7924808	0,6996813	0,5185609	0,7657657	0,7092119	0,2924753	0,1604388
140	0,8561718	0,0490850	0,2653346	0,3131820	0,6344680	0,1170423	0,4563008	0,0797835	0,4007772	0,8108390	0,6695100	0,6011327	0,8382012	0,7687587	0,3072979	0,1379535
160	0,8274742	0,0554560	0,2917639	0,2609593	0,6420745	0,1191895	0,4827742	0,0757665	0,3921804	0,7869686	0,7164199	0,5989565	0,8024081	0,8110076	0,2806330	0,1473957
180	0,7944363	0,0506933	0,2547168	0,2507986	0,6740061	0,1484616	0,4771112	0,0643725	0,3845474	0,8187746	0,7327230	0,5925196	0,7961327	0,7973108	0,2887936	0,1362541
200	0,8049713	0,0622039	0,2407942	0,2520534	0,6853441	0,1154968	0,4704718	0,0664908	0,3876641	0,8336329	0,6701825	0,5500452	0,8017415	0,7465742	0,2684374	0,1355778
220	0,8531675	0,0595117	0,2265886	0,2611649	0,6601189	0,1215871	0,4281334	0,0670056	0,3703603	0,8208513	0,7023546	0,5751557	0,8174382	0,7774375	0,3124772	0,1404025
240	0,8110715	0,0464821	0,3066143	0,2509768	0,6553898	0,1167282	0,4547012	0,0715883	0,3642922	0,8207227	0,7978678	0,6082190	0,8791467	0,8007732	0,2884550	0,1333245
260	0,8079777	0,0725977	0,2578469	0,3397883	0,6940473	0,1243732	0,4304156	0,0883756	0,3769976	0,7621339	0,7685032	0,5253670	0,8859993	0,8281529	0,2713925	0,1255172
280	0,8460691	0,0552709	0,2127996	0,3455854	0,6592408	0,1511428	0,4577815	0,0985683	0,3668303	0,8194079	0,7307969	0,5433136	0,8443136	0,7796125	0,2693607	0,1457541
300	0,8355008	0,0595367	0,2613082	0,3391504	0,6428867	0,1478792	0,4207345	0,1110563	0,3964099	0,8588951	0,7118571	0,5382254	0,8595285	0,8069500	0,2609217	0,1484491
320	0,8102629	0,0716785	0,2981086	0,3553521	0,6711320	0,1384002	0,4109706	0,0953042	0,4230698	0,8456794	0,6956872	0,5406567	0,8464552	0,7482584	0,2675215	0,1436946
340	0,8308298	0,0525751	0,2556452	0,3659888	0,7180778	0,1226061	0,4697163	0,0999059	0,4483406	0,8711595	0,7093487	0,5462258	0,8240083	0,7443148	0,2800897	0,1439166
360	0,8209697	0,0446337	0,2512877	0,3551169	0,6574263	0,1211107	0,4826166	0,1229721	0,4131807	0,8587641	0,6745904	0,5346470	0,7930099	0,7091536	0,2442136	0,1549781
380	0,8358097	0,0510111	0,2686804	0,3396246	0,6400438	0,1462832	0,4508330	0,0988448	0,3827838	0,8282684	0,6835150	0,5163100	0,8044195	0,7996438	0,2359599	0,1369178
400	0,8712033	0,0467444	0,2488305	0,3705491	0,6597283	0,1551442	0,4334688	0,1110683	0,4057286	0,8785241	0,6546267	0,5148632	0,8463828	0,8287274	0,2889368	0,1581888
420	0,8371095	0,0502678	0,2529962	0,3590122	0,6217060	0,1342946	0,4502090	0,1180727	0,4105283	0,8440234	0,7167523	0,5452214	0,8095531	0,8813234	0,2594006	0,1271376
440	0,8366853	0,0640303	0,2117612	0,3557377	0,6413196	0,1309253	0,4747170	0,1019773	0,4660862	0,9142843	0,6780079	0,5042494	0,7797319	0,8045893	0,2462177	0,1431524
460	0,8996901	0,0681838	0,2057415	0,3307513	0,6546654	0,1181104	0,4957393	0,1054570	0,4196714	0,9420691	0,7233944	0,5134816	0,7953506	0,7483553	0,2688595	0,1544353
480	0,8661987	0,0624691	0,2483510	0,3205729	0,6339482	0,1289453	0,4616943	0,1172063	0,4267271	0,8711677	0,6908726	0,4845123	0,8591453	0,7716391	0,2705364	0,1627611
500	0,8181003	0,0706298	0,2828072	0,3254012	0,6573705	0,1270073	0,5048195	0,1030107	0,3879024	0,8377481	0,7266293	0,4996294	0,8570219	0,7757590	0,2545415	0,1541469
520	0,8826807	0,0503472	0,2498961	0,3308351	0,6569045	0,1463396	0,4957152	0,1032310	0,3833936	0,8570484	0,7659055	0,4832505	0,8718432	0,7584279	0,2584879	0,1884586
540	0,8905100	0,0457691	0,2262003	0,3095834	0,6432207	0,1420363	0,5210890	0,1173361	0,4060153	0,8586594	0,8003088	0,4725420	0,8067029	0,7851523	0,2896675	0,1871690
560	0,8766220	0,0506915	0,3146371	0,2898591	0,6862257	0,1467220	0,5187619	0,0962530	0,4224806	0,8403999	0,7494377	0,4932458	0,8566229	0,8390630	0,3217075	0,1730950
580	0,8891779	0,1222004	0,3960829	0,3272500	0,6893601	0,1448139	0,3855650	0,1234796	0,4937430	0,8266684	0,7979756	0,4510044	0,7825533	0,5923451	0,5873598	0,2067670
600	0,8192189	0,2195875	0,3478593	0,4136510	0,6473319	0,1565453	0,3651301	0,1446281	0,5520897	0,8773403	0,8285167	0,3754629	0,7740953	0,4877827	0,6820194	0,2536565
620	0,7541906	0,2535356	0,3296619	0,4598519	0,6914047	0,1455163	0,3824463	0,1669882	0,5900935	0,9428658	0,8568108	0,3340215	0,7005688	0,4120886	0,7809172	0,3072609
640	0,7919134	0,3057654	0,3611721	0,4799822	0,6968535	0,1748032	0,3177647	0,1796391	0,6391101	0,9329369	0,7594556	0,2820953	0,7748262	0,3300017	0,7804022	0,3330212
660	0,7721487	0,3182698	0,3895371	0,4363606	0,7143967	0,2406496	0,3156713	0,1749041	0,6200841	0,9300163	0,7345231	0,2984338	0,7761265	0,2891452	0,8248545	0,3367065
680	0,7525599	0,3196100	0,3355835	0,4556896	0,7004239	0,2388416	0,3272905	0,1690503	0,5995004	0,9632148	0,7425655	0,3308557	0,7404539	0,2666033	0,8645180	0,3183546
700	0,7571773	0,3258824	0,3065690	0,5316436	0,7738367	0,2581611	0,3297810	0,1612116	0,5983565	1,0031407	0,7110453	0,3196383	0,7047273	0,2567484	0,8300707	0,3119437
720	0,7343344	0,2720232	0,2988299	0,5209176	0,7375508	0,2650669	0,3159743	0,1437695	0,6461721	0,9918007	0,6765143	0,3109773	0,7227302	0,2172510	0,8365864	0,2900906
740	0,6883408	0,2938468	0,3076143	0,4971358	0,6982180	0,2508401	0,2673322	0,1271512	0,6303276	0,9852931	0,7453331	0,3538429	0,7434119	0,1930129	0,9181059	0,2622629
760	0,6318366	0,2417894	0,3547958	0,4727640	0,7972802	0,2715261	0,2436895	0,1730010	0,5928245	1,0312331	0,6925921	0,3844030	0,7578343	0,1667126	0,9005983	0,2756583
780	0,6519111	0,2785472	0,3617470	0,5450151	0,7583713	0,2650742	0,2772334	0,1933133	0,6050957	1,0292044	0,7467412	0,3437261	0,7401831	0,1912106	0,8675565	0,2858379
800	0,6651357	0,3498174	0,3232413	0,6028880	0,6179974	0,2901388	0,2871453	0,1913151	0,5527846	0,9453588	0,7851225	0,2996124	0,7528910	0,2000686	0,8231048	0,3075396
820	0,6669526	0,3292062	0,3323275	0,6216428	0,6593337	0,2092883	0,2463333	0,1605302	0,5244299	0,9251650	0,7763106	0,3320761	0,8047842	0,1875255	0,8687625	0,3068077
840	0,6493585	0,3192665	0,3322755	0,6017131	0,7291438	0,1815953	0,2449645	0,1645920	0,5415065	0,9616723	0,7529853	0,3131654	0,7733420	0,1669187	0,8637158	0,2857734
860	0,6361026	0,3296665	0,2988050	0,6513566	0,7658858	0,2135649	0,2646312	0,1716986	0,5671738	0,9514419	0,7326621	0,2808334	0,8049650	0,1891390	0,8965420	0,2630342
880	0,6747347	0,3112026	0,3354493	0,5916747	0,7697511	0,1967669	0,2261815	0,1757038	0,5716074	0,9443249	0,7857423	0,3040124	0,7814312	0,1930916	0,9103027	0,2416558
900	0,6923702	0,2777808	0,4087717	0,6080818	0,7450365	0,1871213	0,2252228	0,1754753	0,5551845	1,0270066	0,7517679	0,3549228	0,7798930	0,1744079	0,8871672	0,2307920
920	0,7158577	0,3038141	0,3390007	0,6040201	0,7887960	0,2368518	0,2340881	0,2170380	0,5875549	1,0016379	0,7880603	0,2900291	0,7372034	0,1698659	0,8614292	0,2031104
940	0,7082307	0,3334827	0,3196189	0,6346072	0,6774160	0,2936332	0,2908230	0,2310342	0,5713220	0,9377913	0,7736492	0,2976944	0,6775251	0,1757842	0,8437369	0,2312884
960	0,7066077	0,3506966	0,3186712	0,6900023	0,6595918	0,2299045	0,2773033	0,2073784	0,5903179	0,9210960	0,6515938	0,2956665	0,6453606	0,1894552	0,8058191	0,2343276
980	0,7544012	0,3748434	0,3397879	0,6950133	0,6654511	0,2094700	0,2216994	0,1932756	0,6064528	0,9352777	0,6883659	0,2376189	0,6548960	0,1815038	0,8752430	0,2341725
1000	0,7359391	0,3465915	0,3582050	0,6864042	0,6562763	0,1960395	0,1920312	0,1921124	0,5671646	0,8934484	0,7538914	0,2583405	0,6827894	0,1758794	0,8182117	0,2321977
1020	0,7223248	0,3066310	0,3585114	0,6674560	0,5887448	0,1997768	0,2253202	0,1681915	0,5886989	0,8847993	0,7691735	0,3407432	0,7324528	0,1558939	0,8214594	0,2514374
1040	0,7601724	0,3101667	0,3978054	0,6723271	0,6028200	0,1990059	0,2167229	0,1648217	0,6284272	0,8820522	0,7880094	0,3370456	0,7127381	0,1472337	0,8746838	0,2399416
1060	0,7209568	0,3319614	0,3356506	0,6830120	0,7240165	0,2090762	0,2392910	0,2007844	0,6188855	0,8860129	0,7229612	0,3037314	0,6593796	0,1883477	0,8631951	0,2566747
1080	0,7177826	0,2978545	0,3419360	0,6210506	0,7377244	0,1712412	0,2469572	0,1835816	0,6637748	0,8781062	0,6813066	0,3220848	0,7679679	0,1972868	0,8825913	0,2558362
1100	0,7061360	0,3011217	0,3307086	0,6289950	0,7687483	0,1682179	0,2157561	0,1828374	0,6434825	0,9794477	0,7193078	0,3097791	0,7428345	0,1777995	0,8734174	0,2906128

0	0,6901887	0,3011659	0,3610637	0,5426894	0,7793742	0,1743977	0,1510436	0,2100146	0,5197872	0,9659991	0,7132291	0,3327858	0,7820050	0,1886105	0,9196860	0,2544122
20	0,6230952	0,3441139	0,2862265	0,5596830	0,6901012	0,2179293	0,3510384	0,1552176	0,6548930	0,9150919	0,7645019	0,2049230	0,8260050	0,1958812	0,7947750	0,3133188
40	0,6590369	0,3291652	0,3225629	0,4801353	0,7189563	0,2066949	0,3953302	0,1340454	0,6444868	0,9825579	0,6927566	0,1297430	0,8114908	0,1623451	0,8443845	0,3337430
60	0,6687726	0,2889578	0,3219696	0,4966280	0,7187834	0,1839763	0,4426909	0,1302841	0,6597864	0,9577045	0,7468079	0,0943728	0,7930371	0,1723843	0,8562534	0,3878813
80	0,6605795	0,2797736	0,2778064	0,4786951	0,7098555	0,1931954	0,4965296	0,1532973	0,6847718	0,9205040	0,7077782	0,0813096	0,7977854	0,1691907	0,9101088	0,4580436
100	0,6340050	0,2545196	0,3467592	0,4524113	0,7334866	0,2119983	0,5254464	0,1585572	0,6726358	0,9035171	0,7514568	0,0641603	0,7798087	0,1543610	0,9353355	0,4709488
120	0,5829580	0,2530556	0,3682471	0,5227302	0,7253198	0,2023056	0,5277175	0,1468907	0,6593995	0,9246793	0,7797816	0,0650052	0,7587261	0,1483040	0,9437977	0,4761937
140	0,6109246	0,2942305	0,3321632	0,5431034	0,7482500	0,2308873	0,5109150	0,1614678	0,6605988	0,9469447	0,7860157	0,0449731	0,7304422	0,1555535	0,8862951	0,5075921
160	0,6766383	0,3528133	0,2874893	0,5277111	0,7374972	0,2071677	0,5545046	0,1744222	0,7739922	0,9570523	0,7694841	0,0357492	0,7007200	0,1705880	0,8062581	0,4770875
180	0,6533481	0,3077176	0,2895636	0,4972054	0,6423722	0,2125840	0,5397573	0,1708063	0,7398024	0,9556061	0,8009522	0,0365228	0,7330146	0,1462524	0,8922628	0,4676154
200	0,6427297	0,2599038	0,2788524	0,4674576	0,7049844	0,1841772	0,5748736	0,1725436	0,7416229	0,9140154	0,7644569	0,0401882	0,7598843	0,1406792	0,9094306	0,3870906
220	0,6647638	0,2565743	0,2966840	0,4730022	0,7553336	0,1953037	0,5137429	0,1675547	0,6846507	0,9178294	0,7997258	0,0342023	0,8118029	0,1373855	0,8971104	0,3945165
240	0,6729235	0,2860546	0,2765989	0,5592833	0,7380314	0,1683492	0,5727379	0,1808007	0,7579551	0,9621407	0,7437508	0,0191596	0,8825617	0,1422796	0,9358523	0,4175968
260	0,7091447	0,2364334	0,3013520	0,4746553	0,7623993	0,1738206	0,5246742	0,1564003	0,6829515	0,9202459	0,6934660	0,0256854	0,8076489	0,1404911	0,9102844	0,4076320
280	0,6917937	0,2404527	0,2942843	0,5010381	0,7332411	0,1923165	0,4505052	0,1827487	0,7210753	0,9504289	0,7622129	0,0226915	0,8790546	0,1432784	0,9206936	0,4134495
300	0,7175629	0,2312179	0,2983887	0,5101909	0,7506703	0,1770260	0,4822240	0,1550836	0,6847035	0,9755485	0,7603879	0,0281918	0,8516545	0,1678691	0,9480187	0,4238147
320	0,6909659	0,2153672	0,2735576	0,5093472	0,7183444	0,2337030	0,4692625	0,1583665	0,7553436	0,9321523	0,7685084	0,0335457	0,7980346	0,1685731	0,8746860	0,4878569
340	0,6526419	0,2091690	0,2697394	0,4868843	0,6496512	0,2004020	0,5206475	0,1530708	0,7850525	0,9307702	0,7564942	0,0353948	0,7866166	0,1433290	0,8704627	0,4901884
360	0,6503985	0,2172103	0,3283747	0,4579701	0,6288069	0,1863580	0,4721652	0,1404678	0,7244427	0,9626409	0,7325833	0,0175852	0,8436136	0,1256295	0,8815844	0,4588330
380	0,6903024	0,2142326	0,3122429	0,4804336	0,6503777	0,1627001	0,4913024	0,1381962	0,6594520	0,9864643	0,7405216	0,0192762	0,8090922	0,1352693	0,8088346	0,4063281
400	0,7188907	0,2264873	0,3067179	0,4600711	0,7303800	0,1428143	0,5559897	0,1567754	0,6582366	0,9725290	0,7227717	0,0313244	0,8132853	0,1245456	0,8850705	0,4342214
420	0,6886741	0,2535880	0,2871666	0,3895904	0,7001125	0,1226086	0,6006383	0,1523117	0,6556412	0,9491432	0,7149333	0,0349067	0,8379186	0,1337160	0,8429060	0,4431590
440	0,7166035	0,2565424	0,2522029	0,4981171	0,6149591	0,1487196	0,5366723	0,1737243	0,6652829	0,9610439	0,7525695	0,0361413	0,8216676	0,1298265	0,8028320	0,5117497
460	0,6881561	0,2501497	0,2479336	0,4553134	0,5513325	0,1249368	0,5024961	0,1634678	0,6631600	0,9964260	0,7455125	0,0338565	0,7919713	0,1276645	0,8737855	0,4843290
480	0,6641528	0,2358916	0,3255449	0,4715971	0,6008535	0,1029812	0,4912765	0,1311271	0,6778859	0,9292142	0,7487257	0,0328151	0,8095915	0,1313384	0,8823628	0,4941854
500	0,6904773	0,2441207	0,3058891	0,4562612	0,6493154	0,1142777	0,5174749	0,1405028	0,6120729	0,9041290	0,7511349	0,0425954	0,8227575	0,1244616	0,9408568	0,5310678
520	0,6484846	0,2730703	0,3057504	0,4826041	0,6900352	0,1317399	0,4758760	0,1289018	0,6286500	0,8472574	0,6822775	0,0284301	0,8258017	0,1328839	0,9460555	0,4703690
540	0,6785304	0,2491165	0,2724667	0,4773459	0,6346832	0,1129774	0,5313298	0,1296976	0,6707823	0,8809543	0,7115333	0,0206219	0,7910762	0,1319085	0,8662706	0,4338447
560	0,6514388	0,2543898	0,2631413	0,4549430	0,6950609	0,1238023	0,5072363	0,1400527	0,6169400	0,8600153	0,7052220	0,0258830	0,7826583	0,1286454	0,8424030	0,4038905
580	0,6132284	0,2645717	0,3158623	0,4726430	0,6379967	0,1404557	0,3736422	0,1442218	0,5654695	0,8347818	0,7335159	0,1915609	0,7848310	0,1433843	0,9156939	0,3560207
600	0,6425691	0,2541680	0,3542874	0,4382948	0,6778740	0,1688722	0,2991233	0,1619458	0,5574888	0,8709691	0,7620832	0,2375564	0,7928646	0,1484879	0,8887885	0,3088529
620	0,6476414	0,3017816	0,3500330	0,4191617	0,6744820	0,1618036	0,3204202	0,1745246	0,5269598	0,9278253	0,7559713	0,2491234	0,7326014	0,1326984	0,8526401	0,2706378
640	0,6685928	0,3104476	0,3772071	0,4350866	0,6601646	0,1962568	0,2816383	0,1724389	0,5406695	1,0090563	0,7603129	0,2909713	0,7520427	0,1378335	0,8500105	0,2539942
660	0,7377316	0,3512162	0,3470249	0,4971451	0,6790452	0,2559276	0,2609580	0,1881632	0,6121137	0,9981152	0,7882719	0,3028058	0,7007224	0,1432356	0,8179028	0,3202760
680	0,7397988	0,3480743	0,3249988	0,5354378	0,6719507	0,2214213	0,2587127	0,1943857	0,5688482	0,9146463	0,7881094	0,2979241	0,6934267	0,1576291	0,8217185	0,3262607
700	0,7595716	0,3555952	0,3368577	0,5183032	0,6171674	0,2243891	0,2500280	0,1923400	0,5922130	0,9361526	0,7361160	0,3064897	0,6788725	0,1671734	0,8464264	0,3082475
720	0,7696093	0,3814424	0,3619931	0,5549620	0,6541151	0,2131424	0,2638446	0,1671820	0,5452490	1,0199183	0,7498400	0,3029221	0,7633140	0,1589579	0,8672046	0,2935292
740	0,7737231	0,3750566	0,3818735	0,5521445	0,6715457	0,2190290	0,2475257	0,1656823	0,5387149	0,9487161	0,7036520	0,2764593	0,7630025	0,1433254	0,8854445	0,2431697
760	0,7293862	0,3514222	0,3842365	0,5919677	0,6043298	0,1793271	0,2490431	0,1649240	0,5207535	0,9682951	0,7248176	0,2668083	0,7817800	0,1491055	0,8994560	0,2157245
780	0,7717440	0,3783421	0,3697785	0,5931827	0,6454044	0,2000884	0,2404216	0,1775400	0,5012645	0,9151724	0,6824313	0,2825138	0,7402360	0,1435236	0,8828919	0,2803257
800	0,7499725	0,3608866	0,3444654	0,6065632	0,6781374	0,2143100	0,1985404	0,1805508	0,5081300	0,9057393	0,6534098	0,3160767	0,7351132	0,1548806	0,8426936	0,2420348
820	0,7348289	0,3650764	0,3208012	0,6659257	0,6846334	0,2314372	0,1994375	0,2128836	0,5466226	0,9197465	0,7703847	0,3450737	0,7434925	0,1765542	0,8411244	0,2412524
840	0,7308702	0,3407142	0,3088644	0,6161816	0,6895671	0,2369693	0,2200153	0,1880096	0,5833602	0,9792755	0,7935628	0,3732275	0,7704604	0,2009242	0,8479502	0,2682065
860	0,7038074	0,3449659	0,3157269	0,6055769	0,7055252	0,2140726	0,2103337	0,1848201	0,5810088	1,0190708	0,7904562	0,3727647	0,7822233	0,1994782	0,8022454	0,2538426
880	0,6618980	0,3862405	0,3286337	0,6565200	0,7176934	0,2193148	0,2166442	0,2003319	0,5629226	1,0099492	0,6838306	0,3430839	0,6871979	0,1848874	0,8341616	0,2251663
900	0,6599183	0,3555945	0,3167756	0,6552558	0,6914321	0,2238256	0,2311770	0,1521777	0,5650820	1,0058395	0,7484887	0,3417368	0,7249309	0,1999011	0,8726420	0,2613525
920	0,6854267	0,3239550	0,3708037	0,5788925	0,7298230	0,2148983	0,2158619	0,1455426	0,6227347	0,9619809	0,7206855	0,3551703	0,7972950	0,1746131	0,8839798	0,2306661
940	0,6293040	0,3072132	0,3265373	0,5791272	0,7626775	0,2140409	0,2409692	0,1369817	0,6813022	0,9730202	0,7106765	0,3259152	0,8149226	0,1785097	0,9474929	0,2447772
960	0,6456386	0,3086253	0,3021762	0,5636853	0,7290077	0,2000264	0,2125681	0,1240092	0,6573723	0,8990059	0,7269855	0,3577002	0,8075016	0,1869698	0,9153732	0,2229704
980	0,6581055	0,2979667	0,3738452	0,5663187	0,7077308	0,1623795	0,2122376	0,1240030	0,5950772	0,9116128	0,7508190	0,3552733	0,8329994	0,1647638	0,9453589	0,2217940
1000	0,6364216	0,3447631	0,3505887	0,5759720	0,6952392	0,1769447	0,1510405	0,1328437	0,5898799	0,9261404	0,6894754	0,3536790	0,8164099	0,1847997	0,8962883	0,2450337
1020	0,6927754	0,3357403	0,4211490	0,5745584	0,6919437	0,1837140	0,1509346	0,1459788	0,5880135	0,8821385	0,7415464	0,4357469	0,7782768	0,1486082	0,9119069	0,1979756
1040	0,7074880	0,3240041	0,4235385	0,5613043	0,7206863	0,2092214	0,1858178	0,1540682	0,5723617	0,8720306	0,7399622	0,3702329	0,7105630	0,1538357	0,8955253	0,2525281
1060	0,7091842	0,3102513	0,4271965	0,5453367	0,7256533	0,1834901	0,1721937	0,1477872	0,5321607	0,9169369	0,6645658	0,3809213	0,7170868	0,1544118	0,9256575	0,2177646
1080	0,6870535	0,3217037	0,4058115	0,5722671	0,7667146	0,2224316	0,1950383	0,1282159	0,5647846	0,9549297	0,6915676	0,4038518	0,6930864	0,1737377	0,8688385	0,2485725
1100	0,6897309	0,3212883	0,3700830	0,6545645	0,6724567	0,2302626	0,1978376	0,1364430	0,6184367	0,9593508	0,7127816	0,3470305	0,6689070	0,2083402	0,8382422	0,2704403

0	0,6901887	0,3011659	0,3610637	0,5426894	0,7793742	0,1743977	0,1510436	0,2100146	0,5197872	0,9659991	0,7132291	0,3327858	0,7820050	0,1886105	0,9196860	0,2544122
20	0,6699489	0,3654777	0,3739941	0,5727966	0,6006351	0,5161154	0,3310394	0,1741688	0,5789590	0,9725385	0,7679553	0,3422103	0,6803704	0,2012425	0,7660203	0,4242487
40	0,6562651	0,3673212	0,3670572	0,6341918	0,6798007	0,6935878	0,4618037	0,1793578	0,5561957	0,9679616	0,6924156	0,3560558	0,6056944	0,2167389	0,7601466	0,5495372
60	0,6688240	0,3648716	0,3817239	0,6218360	0,6894349	0,8160760	0,5977965	0,1668348	0,6047373	0,9501839	0,7648289	0,3308726	0,5043055	0,1991448	0,8014664	0,6321221
80	0,6822476	0,3891121	0,3430635	0,6564536	0,7743442	0,8528059	0,6476067	0,1810115	0,6437695	1,0037828	0,6944480	0,3069671	0,5182211	0,2061890	0,7871687	0,7000984
100	0,6878499	0,3549516	0,3264001	0,7009307	0,7224730	0,9808692	0,6706257	0,1784992	0,5574327	0,9629747	0,7700402	0,3106936	0,4738186	0,1998436	0,7901676	0,7247447
120	0,6413014	0,3470076	0,3337006	0,6610161	0,7874046	0,9439524	0,7024859	0,1440471	0,5199086	0,9751516	0,7218279	0,3770595	0,5016069	0,1948070	0,8594301	0,6927272
140	0,6217040	0,3231572	0,3394307	0,6060492	0,6991138	1,0411228	0,7137194	0,1268828	0,5095466	0,9328556	0,7015102	0,4139115	0,5531216	0,1866676	0,8422082	0,6576398
160	0,6756496	0,2393931	0,3138617	0,6584176	0,6998004	1,0078233	0,7832466	0,1440849	0,5007918	0,9146137	0,7360520	0,4203816	0,5176608	0,1710448	0,8237811	0,6999154
180	0,7062626	0,2892960	0,3787437	0,6386591	0,6859466	0,9724889	0,7906302	0,1524979	0,5387981	0,9104054	0,6912011	0,3476555	0,5390015	0,1739186	0,8357913	0,7079819
200	0,7258455	0,3073783	0,4117557	0,6580179	0,6430242	0,8991490	0,7848752	0,1526265	0,5692116	0,9252891	0,8220409	0,3202397	0,5785168	0,1575927	0,8018359	0,7565389
220	0,7656044	0,3733179	0,3621253	0,7179235	0,6442087	0,9194162	0,7996852	0,1927465	0,5912449	1,0016464	0,8186095	0,2810860	0,5153171	0,1750155	0,7481598	0,7269728
240	0,7844275	0,3843038	0,3429514	0,7345967	0,6991307	0,8910523	0,8066896	0,2217135	0,6006675	1,0371970	0,8018870	0,2758229	0,5027545	0,2267910	0,7001134	0,7320242
260	0,7382926	0,3845118	0,3153660	0,7104376	0,7335826	0,8521069	0,7572339	0,2066983	0,5805696	1,0297019	0,7516057	0,2655231	0,5005266	0,2320945	0,7317383	0,7398319
280	0,7183364	0,3299007	0,3059325	0,7225508	0,6606639	0,7987555	0,7305450	0,1862865	0,5803151	0,9742082	0,8284738	0,3528587	0,4910843	0,1965279	0,8257268	0,7121612
300	0,6838381	0,3277267	0,3855757	0,6768362	0,6917097	0,8638218	0,7476790	0,1735008	0,5831224	0,9695283	0,7715432	0,4263157	0,4523357	0,1994359	0,7973416	0,7054519
320	0,7066601	0,3055975	0,3547742	0,6763636	0,6240178	0,9117654	0,7875777	0,1554390	0,5530926	0,9062290	0,7461988	0,4142303	0,4653047	0,2054335	0,8056933	0,7823783
340	0,7616344	0,2818923	0,3335721	0,6922134	0,6803772	0,9299121	0,7583105	0,1661339	0,5875430	0,9321389	0,7892033	0,3887404	0,4973607	0,1951946	0,8481190	0,7420843
360	0,7166703	0,3098861	0,3830999	0,6620845	0,6544802	0,9382619	0,7251739	0,1947115	0,5818557	0,9487190	0,7940329	0,3646093	0,4923714	0,1490951	0,8741994	0,7867315
380	0,7035409	0,3430338	0,3846033	0,6548167	0,7156004	0,8224861	0,7008938	0,2238607	0,5729455	0,9081059	0,6998365	0,3700802	0,4698023	0,1431343	0,8882175	0,7045766
400	0,7548895	0,3241626	0,3824993	0,6441844	0,7938546	0,8627554	0,7378515	0,1940882	0,5691857	0,9534015	0,7109908	0,3420800	0,5218039	0,1675048	0,7868389	0,7417888
420	0,7622163	0,3413343	0,3854965	0,6387388	0,6932345	0,8504674	0,7135676	0,2052092	0,5494281	0,9578698	0,7411359	0,4121472	0,5242320	0,1537632	0,8337148	0,7743859
