"Time"	norR	nsrR	dsdC	feaR	fhlA	feaB	hypA	hycE	hycF	hycD	hypB	hycG	hypE	hycH	hypD	hycB
1060	0,1569140	0,6342111	0,2936955	0,3595285	0,0023709	0,4413697	0,0068250	0,0398234	0,0396243	0,3763855	0,1687163	0,3173267	0,0149391	0,0012982	0,0238416	0,0575118
1080	0,1551609	0,7409564	0,3282812	0,3767301	0,0046112	0,4031529	0,0087578	0,0688211	0,0524700	0,2997768	0,1095621	0,2067578	0,0198654	0,0008935	0,0125396	0,0499895
1100	0,1677763	0,7487696	0,3673006	0,2791753	0,0010476	0,3813690	0,0188188	0,0545437	0,0658758	0,2592917	0,0889430	0,3009834	0,0132645	0,0006676	0,0327134	0,0568758

0	0,1341409	0,8158108	0,3530914	0,3150605	0,0001041	0,3040545	0,0218519	0,0417447	0,0557108	0,3833239	0,1045982	0,2662042	0,0133707	0,0003129	0,0132236	0,0653590
20	0,1820872	0,7146035	0,2265273	0,3175319	0,0032002	0,3949430	0,0283410	0,0305635	0,0813216	0,3287079	0,0853589	0,2133405	0,0285869	0,0001122	0,0078961	0,0774507
40	0,1420018	0,6737559	0,1724151	0,1851806	0,0001035	0,2717537	0,1192356	0,0212468	0,0815714	0,3103610	0,1160263	0,2976871	0,0124766	0,0002613	0,0276311	0,0596873
60	0,1444071	0,5990039	0,1342710	0,2331938	0,0010251	0,3719038	0,0494564	0,0172679	0,0673762	0,2264193	0,1230734	0,2045587	0,0085821	0,0003349	0,0603391	0,0711047
80	0,1013025	0,8271274	0,0535399	0,3307431	0,0023402	0,2990746	0,1303824	0,0294981	0,0532432	0,2901363	0,1690501	0,2703017	0,0147444	0,0000347	0,1072747	0,0435962
100	0,1896482	0,5752326	0,0472493	0,2519309	0,0000268	0,2876014	0,0703251	0,0260905	0,0492769	0,2919930	0,0862314	0,2580194	0,0110110	0,0004098	0,0955069	0,0454801
120	0,1454485	0,8346490	0,0125245	0,2417310	0,0011754	0,2660381	0,1267780	0,0293045	0,0195392	0,2359741	0,0705894	0,3680750	0,0075908	0,0000000	0,0887348	0,0637771
140	0,1396471	0,6711756	0,0192995	0,2948057	0,0020990	0,1855035	0,1242312	0,0087411	0,0656724	0,3066771	0,0907120	0,2529045	0,0030302	0,0000515	0,1187246	0,0750636
160	0,1856289	0,7338760	0,0240249	0,2725234	0,0024603	0,2814325	0,1015935	0,0315204	0,0191222	0,2401714	0,0832601	0,1955285	0,0011811	0,0001705	0,1149946	0,0544090
180	0,1889648	0,7156597	0,0136644	0,2404457	0,0010116	0,1521961	0,1528405	0,0309336	0,0262660	0,2861351	0,0667736	0,1927905	0,0038503	0,0000880	0,1403630	0,0535973
200	0,1770173	0,7535562	0,0048079	0,2850192	0,0001500	0,2132524	0,1188376	0,0256421	0,0304520	0,3388770	0,1182653	0,2959713	0,0045671	0,0000000	0,1482995	0,0649686
220	0,1227423	0,8200689	0,0015384	0,2744892	0,0000668	0,2195283	0,1258440	0,0531011	0,0258789	0,3434787	0,0981074	0,2332213	0,0040617	0,0003912	0,1499984	0,0554913
240	0,1346333	0,6530764	0,0012021	0,2439205	0,0033371	0,2761247	0,1365629	0,0621880	0,0502397	0,3907665	0,0921333	0,2329071	0,0077588	0,0004916	0,1417054	0,0702741
260	0,1352296	0,8244047	0,0033717	0,3666445	0,0030346	0,1964711	0,1280742	0,0658793	0,0319067	0,3178082	0,0935111	0,3050176	0,0059736	0,0000151	0,1114757	0,0885903
280	0,2305278	0,6927748	0,0040137	0,2357614	0,0002619	0,2187128	0,2003978	0,0199448	0,0488698	0,3023024	0,1216159	0,1919810	0,0063945	0,0000000	0,0966537	0,0816543
300	0,1449089	0,7312859	0,0014796	0,2583168	0,0016883	0,1789120	0,1915459	0,0296034	0,0468424	0,3839787	0,1446430	0,2048596	0,0164857	0,0003518	0,1524344	0,0905252
320	0,1392970	0,9713516	0,0022645	0,2865458	0,0005490	0,1583448	0,2247853	0,0092457	0,0318033	0,3404632	0,1018021	0,2371373	0,0200396	0,0000000	0,1606007	0,0953818
340	0,1683699	0,7911371	0,0007549	0,2290347	0,0007762	0,1583424	0,1191086	0,0393032	0,0244637	0,2527221	0,1366517	0,2249208	0,0063475	0,0031305	0,1090709	0,0456708
360	0,1424233	0,7263287	0,0004253	0,3075301	0,0000000	0,1761860	0,1334635	0,0158184	0,0349373	0,3040114	0,1160967	0,3082838	0,0122985	0,0003518	0,1277319	0,0934905
380	0,1712043	0,5484791	0,0000039	0,2617477	0,0062637	0,2189926	0,2161445	0,0183843	0,0272811	0,3162946	0,0968406	0,2741101	0,0056896	0,0015709	0,1544583	0,0394684
400	0,1480521	0,5885996	0,0002634	0,2638551	0,0000000	0,2159127	0,1116638	0,0372412	0,0173212	0,3072955	0,1098880	0,2857550	0,0149044	0,0042433	0,1284437	0,0741840
420	0,1812294	0,6267241	0,0021113	0,2723421	0,0000770	0,2129428	0,1812712	0,0209535	0,0106405	0,3355051	0,1051990	0,3111168	0,0116067	0,0014695	0,1167191	0,0478510
440	0,1622568	0,7734779	0,0008254	0,3240533	0,0000000	0,1975708	0,1432970	0,0304369	0,0147005	0,2887962	0,1100484	0,2026057	0,0101386	0,0014918	0,0941311	0,0595585
460	0,1748264	0,7016969	0,0000401	0,3044803	0,0000000	0,2239039	0,0792228	0,0381300	0,0162354	0,3190865	0,1911031	0,2303938	0,0142649	0,0003218	0,1505283	0,0633789
480	0,1323946	0,6058136	0,0084367	0,2626156	0,0007945	0,2446609	0,1083194	0,0138340	0,0350718	0,2846940	0,1230040	0,3331883	0,0077070	0,0000657	0,1415105	0,0621704
500	0,1333194	0,6426973	0,0001316	0,2962436	0,0003439	0,2486869	0,0748034	0,0174877	0,0301239	0,3001713	0,1130685	0,2242705	0,0138432	0,0040151	0,1638592	0,0446003
520	0,1990667	0,6876497	0,0008710	0,2725688	0,0009878	0,2024504	0,1108694	0,0187872	0,0281446	0,2648839	0,1021374	0,2619663	0,0051690	0,0035791	0,1997084	0,0583272
540	0,1543071	0,6446963	0,0017718	0,2649361	0,0000000	0,1647631	0,1698657	0,0054232	0,0391152	0,3991783	0,1087729	0,3039711	0,0183622	0,0020333	0,1484718	0,0534018
560	0,1782637	0,6943176	0,0012348	0,1905507	0,0001951	0,1888261	0,1345507	0,0151473	0,0309184	0,3310938	0,0749875	0,2484061	0,0056586	0,0003387	0,1208203	0,0409744
580	0,1509404	0,6850233	0,1070670	0,3102302	0,0000000	0,3140287	0,0696658	0,0123266	0,0596935	0,3606536	0,0985153	0,2673576	0,0067846	0,0001367	0,1663097	0,0898713
600	0,2136018	0,8397327	0,3459916	0,2632791	0,0005141	0,3085185	0,0930669	0,0204387	0,0405362	0,3779897	0,1051936	0,3250868	0,0071284	0,0016838	0,0979765	0,0711694
620	0,1640466	0,7800885	0,4317723	0,3238901	0,0006754	0,1796605	0,1160622	0,0431320	0,0561227	0,3629341	0,0873687	0,2683653	0,0198121	0,0003054	0,0681580	0,0593351
640	0,1014267	0,7634565	0,3322155	0,2774357	0,0006854	0,4473383	0,0797270	0,0391654	0,0557995	0,3459115	0,0743568	0,2731439	0,0251609	0,0003164	0,0936746	0,0683522
660	0,1849608	0,8940481	0,3180701	0,2858706	0,0023698	0,3370776	0,0467581	0,0203085	0,0621532	0,3854960	0,1146357	0,2848882	0,0235206	0,0003183	0,0199448	0,0647879
680	0,1465250	0,8244331	0,3136732	0,3187059	0,0015530	0,3345508	0,0311197	0,0394133	0,0766872	0,3463843	0,0423628	0,2276448	0,0320541	0,0023744	0,0205199	0,1092929
700	0,1317077	0,6876300	0,3196738	0,3367217	0,0008124	0,3346949	0,0131057	0,0363741	0,0562464	0,4461129	0,0690340	0,1949204	0,0237129	0,0031742	0,0086015	0,0641477
720	0,1338681	0,8393539	0,4122142	0,2688615	0,0011645	0,3200775	0,0090075	0,0175346	0,0525104	0,3509878	0,0575703	0,2847670	0,0320965	0,0001343	0,0087566	0,0548686
740	0,1913313	0,6399560	0,2697518	0,3279518	0,0011335	0,3944091	0,0216941	0,0207949	0,0661596	0,3635903	0,0385188	0,2689608	0,0245816	0,0022235	0,0102877	0,0890173
760	0,1912696	0,6860465	0,2200751	0,2848234	0,0026699	0,3976184	0,0058860	0,0291916	0,0633506	0,2508222	0,1310305	0,2104739	0,0208852	0,0101738	0,0197561	0,0870616
780	0,1568743	0,6564370	0,3044841	0,4074964	0,0039658	0,3999445	0,0185987	0,0172493	0,0423159	0,3261932	0,0621110	0,3152556	0,0160062	0,0001899	0,0046786	0,0757670
800	0,1445437	0,7769727	0,3111048	0,3299578	0,0012829	0,4563078	0,0128028	0,0214607	0,0553304	0,2743368	0,0877978	0,3116498	0,0138739	0,0002790	0,0028180	0,0624691
820	0,1929244	0,6889158	0,2591066	0,2438120	0,0020432	0,3785069	0,0183389	0,0452455	0,0704580	0,3109796	0,0605070	0,2108710	0,0065987	0,0027548	0,0153802	0,0642236
840	0,2043909	0,6600816	0,2871109	0,2132142	0,0019121	0,3227317	0,0053268	0,0237647	0,0300092	0,3120888	0,1675665	0,2101353	0,0174170	0,0024299	0,0062739	0,0601767
860	0,1565383	0,6627191	0,3286242	0,2453354	0,0005343	0,4776543	0,0088906	0,0210475	0,0541456	0,3084159	0,0847031	0,2049574	0,0141016	0,0012907	0,0163821	0,0487016
880	0,2108458	0,5378279	0,3264699	0,2536281	0,0006905	0,3161211	0,0338784	0,0797666	0,0661488	0,2675948	0,1005594	0,2633748	0,0229761	0,0001339	0,0214874	0,0601856
900	0,1153075	0,6856364	0,3824773	0,2725258	0,0061549	0,4170464	0,0247287	0,0152641	0,0443523	0,2891461	0,1347963	0,2172529	0,0108736	0,0045263	0,0129316	0,0643731
920	0,1563071	0,7208809	0,3431042	0,2662892	0,0007677	0,3115032	0,0071928	0,0173691	0,0591978	0,2596865	0,0967394	0,1733196	0,0118783	0,0006822	0,0050567	0,0387028
940	0,1584574	0,8556859	0,2646536	0,3272753	0,0018911	0,3666099	0,0161921	0,0227867	0,0690538	0,3197346	0,1207493	0,1993351	0,0049220	0,0033624	0,0136350	0,0771945
960	0,1560888	0,8310261	0,3005163	0,2469583	0,0005593	0,3293388	0,0222560	0,0072166	0,0644139	0,3291467	0,0874592	0,1875018	0,0085913	0,0020241	0,0128520	0,0491708
980	0,1439646	0,8812825	0,3841561	0,2740983	0,0000580	0,3517723	0,0110739	0,0343491	0,0364758	0,3611728	0,0649104	0,2366660	0,0178601	0,0000382	0,0121655	0,0461231
1000	0,1364354	0,7768758	0,3030984	0,3159089	0,0006477	0,3641105	0,0046970	0,0183448	0,0324771	0,3620423	0,0942664	0,2690733	0,0096021	0,0006392	0,0150915	0,0486582
1020	0,1394915	0,7236624	0,3054084	0,3561061	0,0002371	0,5459496	0,0199520	0,0116548	0,0694913	0,2571281	0,1156223	0,1970006	0,0143941	0,0003113	0,0135130	0,0934172
1040	0,1543579	0,7422991	0,3511396	0,2429452	0,0003650	0,4009970	0,0120390	0,0375195	0,0281343	0,2382062	0,0995781	0,2373729	0,0146203	0,0017110	0,0212553	0,1084082
1060	0,1177527	0,8895981	0,3031263	0,2745067	0,0013521	0,3862258	0,0086276	0,0210331	0,0404727	0,3024386	0,0714307	0,2226667	0,0131555	0,0000000	0,0159662	0,0907412
1080	0,2222412	0,6889571	0,3624452	0,2686401	0,0005038	0,3562545	0,0227292	0,0224841	0,0804906	0,3742715	0,0793927	0,2825642	0,0115591	0,0005240	0,0276118	0,0749642
1100	0,1870674	0,7417433	0,2584684	0,2632376	0,0005161	0,3335411	0,0125026	0,0116500	0,0556899	0,2703932	0,0708655	0,2080253	0,0067607	0,0011002	0,0228049	0,0934678

0	0,1522314	0,8163658	0,2985132	0,2943169	0,0012110	0,3317751	0,0134080	0,0542250	0,0569113	0,2896072	0,1483842	0,2947494	0,0288614	0,0004191	0,0146363	0,0546164
20	0,1991179	0,7790070	0,3138828	0,1952181	0,0005534	0,1716142	0,0153893	0,0303255	0,0468468	0,3150000	0,0519506	0,3219039	0,0360064	0,0022422	0,0072694	0,0702254
40	0,1991065	0,6286288	0,3932142	0,2029898	0,0006521	0,2299005	0,0160831	0,0421505	0,0377693	0,3262445	0,0358798	0,2677089	0,0794521	0,0008228	0,0074001	0,0569681
60	0,1821671	0,7191959	0,4017247	0,2359211	0,0000846	0,1333451	0,0078034	0,0156376	0,0940464	0,3801290	0,0439540	0,2091787	0,1509235	0,0016007	0,0058259	0,0635249
80	0,1638821	0,6854869	0,3289397	0,1830197	0,0002008	0,0630702	0,0041495	0,0337707	0,0602620	0,2822885	0,0559552	0,1367937	0,2649666	0,0001598	0,0064293	0,0846132
100	0,1504131	0,5251819	0,2836556	0,2025558	0,0013998	0,0851859	0,0129171	0,0214500	0,0413344	0,3771093	0,0848928	0,1412880	0,3134881	0,0002777	0,0175133	0,0794638
120	0,2044099	0,6160848	0,3042275	0,2633147	0,0019146	0,0322010	0,0138304	0,0450624	0,0989133	0,3377953	0,0900660	0,1671355	0,4010553	0,0000065	0,0082028	0,0875864
140	0,1445733	0,6919701	0,2725941	0,2150010	0,0003949	0,0194088	0,0062862	0,0489240	0,1333526	0,3673093	0,1150720	0,1391719	0,4253788	0,0005322	0,0097868	0,0603982
160	0,1299871	0,7029778	0,2621281	0,3002897	0,0000834	0,0135145	0,0072344	0,0191955	0,0892871	0,4594895	0,0881083	0,0813193	0,4796033	0,0008625	0,0041887	0,0487070
180	0,1425170	0,5784555	0,2523316	0,2130959	0,0000520	0,0025922	0,0198829	0,0434768	0,1109473	0,3153696	0,0943758	0,0988537	0,4057426	0,0003700	0,0165446	0,1047036
200	0,1420014	0,6084036	0,2926010	0,2849200	0,0014032	0,0008512	0,0097900	0,0202080	0,1180591	0,3718478	0,1011893	0,0688865	0,5906035	0,0000000	0,0135188	0,0754735
220	0,1375898	0,6111973	0,2498037	0,3441267	0,0009711	0,0005608	0,0122959	0,0261459	0,1044983	0,2898186	0,0893342	0,1071387	0,6457766	0,0020619	0,0088188	0,0967746
240	0,2538802	0,4903310	0,3613139	0,2980025	0,0011292	0,0002979	0,0158207	0,0134095	0,1252723	0,3316198	0,0896705	0,0985837	0,4756053	0,0001235	0,0178223	0,0338655
260	0,1532328	0,5498845	0,3160662	0,2951559	0,0015231	0,0030850	0,0179253	0,0142203	0,1084358	0,3618638	0,0747480	0,0902438	0,4974233	0,0038471	0,0223238	0,0642672
280	0,1796623	0,5356301	0,2903615	0,2731821	0,0017500	0,0050762	0,0102547	0,0316368	0,1032781	0,3520086	0,1002398	0,1021876	0,5387111	0,0028652	0,0118582	0,0616000
300	0,2204854	0,4854578	0,4294326	0,3391681	0,0001553	0,0001216	0,0155581	0,0337780	0,1223883	0,3870840	0,1364413	0,0966024	0,4443732	0,0003147	0,0155890	0,0577458
320	0,1997922	0,5930976	0,3364876	0,2682375	0,0002501	0,0024711	0,0110061	0,0350294	0,1362854	0,3294001	0,0672921	0,1381399	0,4827061	0,0003552	0,0050959	0,0616517
340	0,2058063	0,4658964	0,2588063	0,2652571	0,0000000	0,0002503	0,0076853	0,0169399	0,1421211	0,2909494	0,1428557	0,0602326	0,5739030	0,0006280	0,0060306	0,0511735
360	0,2295323	0,5715508	0,3264720	0,2918787	0,0006599	0,0005332	0,0033029	0,0364627	0,1394542	0,3320594	0,1400166	0,1429179	0,5336608	0,0032810	0,0075396	0,1026763
380	0,1259223	0,5636678	0,2948265	0,2900348	0,0000705	0,0021144	0,0067003	0,0324758	0,1220067	0,3790513	0,1585233	0,1147498	0,4732493	0,0033578	0,0259524	0,0589479
400	0,1552121	0,6232159	0,3147666	0,3060801	0,0000537	0,0026557	0,0231452	0,0713134	0,1266606	0,3509715	0,1854250	0,1117426	0,5309182	0,0000319	0,0315004	0,1019937
420	0,1793163	0,5126984	0,2882771	0,3626481	0,0009107	0,0019801	0,0155758	0,0320207	0,1436475	0,2834828	0,1504279	0,1111105	0,4758273	0,0009337	0,0061691	0,0768835
440	0,1888193	0,5140020	0,3414388	0,4237519	0,0002254	0,0085843	0,0210728	0,0316784	0,1509139	0,3396038	0,1606764	0,0833892	0,4211932	0,0000167	0,0176920	0,0666718
460	0,2038574	0,4640889	0,2618298	0,3181750	0,0000138	0,0114862	0,0259053	0,0188283	0,1162490	0,3053276	0,2189734	0,0966791	0,4469597	0,0027270	0,0055230	0,0848066
480	0,2302226	0,5537132	0,3044939	0,3248973	0,0000087	0,0065796	0,0089697	0,0483413	0,1144516	0,2693120	0,1559521	0,1084922	0,4950311	0,0009692	0,0293776	0,0555523
500	0,1958800	0,6135952	0,3244077	0,2913025	0,0003030	0,0028987	0,0033337	0,0209228	0,1140610	0,3033909	0,1114709	0,0800582	0,5589512	0,0015874	0,0335888	0,0756476
520	0,2100511	0,6923048	0,3882824	0,2832026	0,0004850	0,0031838	0,0041439	0,0569545	0,1240274	0,2715601	0,1105866	0,1157854	0,5167635	0,0008790	0,0163401	0,0546880
540	0,1774413	0,5856909	0,3435307	0,3087032	0,0000236	0,0026605	0,0149906	0,0507353	0,1265800	0,4243386	0,1378154	0,0963988	0,4594083	0,0066181	0,0180804	0,0636057
560	0,1432527	0,5602627	0,2161282	0,2766018	0,0008753	0,0136624	0,0046947	0,0346002	0,1722562	0,3734349	0,1296699	0,1058788	0,4606378	0,0001589	0,0122369	0,0920823
580	0,1989809	0,6285562	0,3219397	0,3679564	0,0009018	0,0401931	0,0117589	0,0272965	0,1010718	0,4399832	0,1306244	0,1412307	0,5118690	0,0008557	0,0143409	0,1142985
600	0,1832163	0,5799537	0,2803410	0,2967150	0,0033171	0,1817663	0,0302774	0,0425655	0,1480452	0,4070930	0,1407464	0,2074076	0,4166485	0,0007014	0,0420351	0,1045072
620	0,1798625	0,5606970	0,3436185	0,3170545	0,0007582	0,2980963	0,0390881	0,0721288	0,1565947	0,3555392	0,1392424	0,1982838	0,3661198	0,0040963	0,0172849	0,0642327
640	0,1392068	0,6371332	0,3008706	0,2974066	0,0034934	0,2955533	0,0034222	0,0298260	0,1243351	0,4153242	0,1524938	0,2472858	0,2688780	0,0020508	0,0183254	0,0501977
660	0,1394780	0,6406274	0,3591986	0,3353550	0,0128683	0,3775406	0,0027968	0,0244031	0,1308653	0,3724087	0,1366069	0,2429623	0,2547087	0,0036572	0,0214215	0,0731465
680	0,1788236	0,6480215	0,3041876	0,3387445	0,0021684	0,4548759	0,0093818	0,0198254	0,1051434	0,2570018	0,1300180	0,2798668	0,1430281	0,0012991	0,0217789	0,0543195
700	0,1320643	0,7974553	0,3370088	0,2927343	0,0041884	0,4132199	0,0047688	0,0274565	0,0831035	0,3558741	0,1059476	0,3165526	0,1294245	0,0005724	0,0307805	0,0601988
720	0,1301150	0,7292071	0,4554556	0,3017486	0,0018113	0,3996766	0,0082838	0,0132160	0,1074688	0,2381813	0,1354954	0,2768497	0,1043657	0,0004703	0,0124288	0,0810668
740	0,1133247	0,6382681	0,2819265	0,3133176	0,0001147	0,4185328	0,0170067	0,0304869	0,1334677	0,2168761	0,1145204	0,2590572	0,0696086	0,0000067	0,0224242	0,0563107
760	0,1336225	0,7035649	0,3093462	0,3016009	0,0011294	0,3917133	0,0112576	0,0203921	0,1125255	0,3391117	0,1025994	0,3175549	0,0662103	0,0001941	0,0213880	0,0925842
780	0,1607910	0,6007222	0,3173594	0,2422359	0,0004852	0,4833301	0,0251080	0,0345690	0,0640692	0,4080929	0,1276092	0,3217823	0,0779703	0,0007084	0,0049057	0,0597769
800	0,1663641	0,5695317	0,3222161	0,2388430	0,0003946	0,2721417	0,0074746	0,0183424	0,0535741	0,4173286	0,1071932	0,2462618	0,0317834	0,0004525	0,0200785	0,0889975
820	0,1951904	0,5949198	0,3049141	0,2464803	0,0003516	0,4002301	0,0099910	0,0178613	0,0531965	0,3331050	0,1377734	0,2431277	0,0309050	0,0016764	0,0087527	0,1217963
840	0,1672775	0,6653728	0,2175146	0,2819566	0,0000000	0,3183163	0,0078105	0,0266727	0,0602737	0,3070654	0,1236166	0,2900358	0,0427100	0,0007614	0,0205783	0,0612915
860	0,1662014	0,5596244	0,3347759	0,2413610	0,0000818	0,3429906	0,0084736	0,0335426	0,0390906	0,3677329	0,1274298	0,2081411	0,0211068	0,0076175	0,0144300	0,0714849
880	0,1574084	0,7587804	0,2840581	0,2635456	0,0003072	0,3383529	0,0261166	0,0182416	0,0444136	0,3240329	0,1437457	0,2254289	0,0110326	0,0011278	0,0224598	0,0572424
900	0,1412892	0,6973052	0,2500781	0,3330164	0,0008457	0,3546411	0,0072611	0,0116974	0,0323733	0,3259241	0,1109702	0,2470988	0,0231325	0,0005689	0,0021965	0,0650461
920	0,1377042	0,6781838	0,3665960	0,3410993	0,0021689	0,3525298	0,0140685	0,0146698	0,0381411	0,3761875	0,0923757	0,1992057	0,0171305	0,0000000	0,0113918	0,0721182
940	0,1931058	0,7500643	0,3546527	0,2366745	0,0000414	0,3769589	0,0100743	0,0310660	0,0268275	0,2908727	0,0891005	0,3276219	0,0106780	0,0003111	0,0144519	0,0524347
960	0,1766829	0,6098689	0,3004323	0,3159874	0,0007606	0,3423258	0,0172957	0,0299105	0,0425226	0,3026200	0,1024771	0,3061964	0,0113046	0,0004643	0,0086853	0,0965876
980	0,1419643	0,5977817	0,4009139	0,3231974	0,0021653	0,2698684	0,0126218	0,0394434	0,0536431	0,3470288	0,0783238	0,3336443	0,0084697	0,0006338	0,0152569	0,0825621
1000	0,1273318	0,5240137	0,3271101	0,2716994	0,0002063	0,3464039	0,0107877	0,0220278	0,0616681	0,3214969	0,0695676	0,2731329	0,0119444	0,0010461	0,0115842	0,0505781
1020	0,1398501	0,6964656	0,3665290	0,2939336	0,0009666	0,3468785	0,0151671	0,0392271	0,0455026	0,2998831	0,0981873	0,3179494	0,0192330	0,0001366	0,0139973	0,0915901
1040	0,1149611	0,6639006	0,3439876	0,2833359	0,0026722	0,3515649	0,0294597	0,0293295	0,0596290	0,3186223	0,0605397	0,2880584	0,0117359	0,0021791	0,0347720	0,0852774
1060	0,1478766	0,6770866	0,2956019	0,2839051	0,0004374	0,3283023	0,0228007	0,0425149	0,0587809	0,3224734	0,1019579	0,2441718	0,0531753	0,0001680	0,0275520	0,0364150
1080	0,1766408	0,7474873	0,2663928	0,2113465	0,0004190	0,3351917	0,0213144	0,0234564	0,0480056	0,3554832	0,0793259	0,2260162	0,0181495	0,0002836	0,0132215	0,0534743
1100	0,2046074	0,6564012	0,2201027	0,2351940	0,0053479	0,4079916	0,0087214	0,0193045	0,0538006	0,2822085	0,1188458	0,2945216	0,0468016	0,0001317	0,0063035	0,0725528

0	0,1609001	0,7444572	0,3762367	0,2724071	0,0004229	0,3602957	0,0101270	0,0397520	0,1073805	0,3034344	0,1092866	0,2697769	0,0186691	0,0003052	0,0613419	0,0759980
20	0,1826745	0,6988277	0,3138002	0,3541097	0,0005155	0,4384236	0,0053768	0,0412892	0,0745727	0,2868651	0,1245416	0,2113911	0,0444206	0,0006334	0,0426637	0,0698339
40	0,0732611	0,7510126	0,3144669	0,3503888	0,0048580	0,4584022	0,0065585	0,0194773	0,1648812	0,3249730	0,1174022	0,1470814	0,0814057	0,0002026	0,1612617	0,1055026
60	0,0644048	0,8008280	0,3244562	0,2471479	0,0014251	0,3901585	0,0023205	0,0373723	0,1827081	0,4933738	0,1021937	0,1866964	0,0230131	0,0000061	0,2702965	0,0430715
80	0,0560538	0,7755123	0,3641596	0,2638804	0,0001150	0,3452990	0,0008182	0,0060975	0,2587546	0,3504033	0,1134277	0,1708181	0,0489148	0,0007414	0,2749503	0,0619671
100	0,0285714	0,7532920	0,3121949	0,2882960	0,0010537	0,3762778	0,0014426	0,0320696	0,2582562	0,3085911	0,1093647	0,1557285	0,1196442	0,0003230	0,3676385	0,0517750
120	0,0294842	0,7008588	0,3356847	0,3029461	0,0003561	0,4537567	0,0020521	0,0166013	0,3925667	0,2649264	0,1381287	0,1808388	0,0998068	0,0018556	0,3649199	0,0853061
140	0,0202447	0,7956280	0,3117241	0,2590331	0,0025223	0,3713498	0,0020734	0,0380804	0,4800382	0,3029753	0,1481911	0,2125109	0,0513494	0,0040886	0,4844654	0,0434185
160	0,0209480	0,7643163	0,3245881	0,1937475	0,0009265	0,3941617	0,0087999	0,0542577	0,4306603	0,3511389	0,0999202	0,1931742	0,0717635	0,0006818	0,4877238	0,0405753
180	0,0142323	0,7500185	0,3618902	0,2450346	0,0004271	0,2826001	0,0150663	0,0603764	0,4960745	0,3177256	0,0744222	0,1529203	0,1260904	0,0014504	0,4780265	0,0859505
200	0,0063444	0,6032323	0,3393427	0,2296986	0,0004355	0,3092879	0,0134136	0,0247772	0,5607585	0,3222320	0,0546915	0,1665849	0,0763146	0,0030936	0,4360242	0,0834836
220	0,0108950	0,6037479	0,3962304	0,1906937	0,0020445	0,2073337	0,0066283	0,0278326	0,4881875	0,3357146	0,0703831	0,1564442	0,1270903	0,0045103	0,4457857	0,0517577
240	0,0136841	0,6565484	0,3168074	0,2341790	0,0009842	0,3117673	0,0111680	0,0286144	0,4111978	0,3564797	0,0901361	0,1528155	0,0755970	0,0004805	0,5506860	0,0659507
260	0,0094222	0,7750885	0,3278189	0,1830650	0,0009496	0,3451838	0,0225816	0,0115316	0,5201510	0,2436681	0,0781294	0,1255017	0,1349303	0,0004199	0,5470074	0,0772001
280	0,0042015	0,8620634	0,3187439	0,2959864	0,0003147	0,3236958	0,0121685	0,0283122	0,5209710	0,3649205	0,1402959	0,2036461	0,1003224	0,0010162	0,5071109	0,0689185
300	0,0040029	0,8159355	0,3417588	0,2679555	0,0001225	0,3074835	0,0209217	0,0184286	0,4976323	0,2613177	0,1443185	0,1558571	0,2349921	0,0014190	0,5132353	0,0645864
320	0,0034369	0,6985238	0,3834339	0,1850054	0,0000000	0,3379340	0,0150552	0,0265245	0,5188398	0,2729417	0,0992024	0,1274111	0,1587450	0,0002457	0,4608180	0,0479390
340	0,0079979	0,7155587	0,3197866	0,2371240	0,0002327	0,2443401	0,0177343	0,0328161	0,4115862	0,3788565	0,0776473	0,1508952	0,1541797	0,0034651	0,4157599	0,0329967
360	0,0134912	0,6115351	0,2192481	0,2079929	0,0006830	0,2854904	0,0177245	0,0653100	0,4311114	0,2969552	0,1442202	0,1387992	0,1213594	0,0008132	0,5124053	0,0478852
380	0,0187220	0,5824950	0,3030641	0,1973397	0,0006594	0,4116986	0,0126360	0,0248074	0,4308758	0,3471573	0,0819362	0,1670020	0,1368900	0,0007186	0,5653148	0,0972002
400	0,0121405	0,6318977	0,3584757	0,2290144	0,0015100	0,2803853	0,0050346	0,0133406	0,4165730	0,3207366	0,0598367	0,2115263	0,1309475	0,0097604	0,3605000	0,0843226
420	0,0073727	0,6352677	0,3735258	0,2607138	0,0004400	0,3018121	0,0090724	0,0308364	0,4983780	0,4394010	0,0795780	0,1845205	0,1338314	0,0056415	0,4001837	0,0605276
440	0,0040258	0,6636493	0,4113614	0,2925227	0,0001222	0,4067689	0,0024771	0,0296878	0,4221948	0,3794727	0,0838902	0,1494284	0,1203873	0,0028390	0,3961283	0,0701841
460	0,0046765	0,7223752	0,3392230	0,2394553	0,0001437	0,3956777	0,0017138	0,0193133	0,5771920	0,2782052	0,1406458	0,1910044	0,1374517	0,0016785	0,4757044	0,0589818
480	0,0045955	0,8041658	0,3465397	0,2929107	0,0007775	0,2960745	0,0005423	0,0178764	0,4857599	0,2317992	0,1127027	0,2196455	0,1151694	0,0064586	0,4934159	0,0737741
500	0,0142167	0,7928075	0,3464240	0,2533816	0,0008492	0,3196053	0,0022933	0,0239314	0,6023219	0,3013875	0,1608964	0,1349834	0,1588958	0,0003397	0,4861383	0,0761628
