"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
1100	0,6834906	0,2213233	0,3156351	0,4533538	0,5513322	0,0994880	0,1944252	0,1413600	0,4758996	0,8296918	0,6125777	0,3092071	0,7816745	0,1214951	0,5968580	0,2369526

0	0,5494980	0,2247248	0,3197647	0,4554419	0,5551687	0,1900637	0,1106728	0,1509606	0,5287474	0,6751919	0,6022298	0,2613262	0,5746603	0,1514093	0,7633925	0,1560835
20	0,7813210	0,2817385	0,2475731	0,4761399	0,5405991	0,1142042	0,1537069	0,1775204	0,4491520	0,6628661	0,5584796	0,3864265	0,5553677	0,2154691	0,5756333	0,1993610
40	0,6551355	0,2322078	0,2447919	0,4445414	0,6105349	0,1808060	0,2601145	0,1431978	0,4355469	0,7849360	0,7192525	0,3041641	0,6228828	0,1856747	0,5586479	0,2229527
60	0,7077517	0,2064290	0,1873396	0,3815430	0,5822035	0,1710107	0,2899318	0,1018776	0,4939465	0,6387807	0,5729220	0,3476365	0,5127098	0,3562004	0,4397580	0,1795228
80	0,5484617	0,1813591	0,1660023	0,3900911	0,5332356	0,2197350	0,2541284	0,1039507	0,4207544	0,9265162	0,6276548	0,2868856	0,6181393	0,3840423	0,3890676	0,1939534
100	0,6122166	0,1314826	0,1324335	0,3660379	0,4782333	0,1544498	0,4388858	0,1147710	0,4297431	0,8564409	0,5931752	0,3874364	0,7191397	0,4453368	0,4446401	0,2011411
120	0,5963036	0,1104408	0,1426551	0,3595600	0,6441383	0,1271699	0,3401967	0,0608579	0,3684906	0,6570645	0,6052123	0,3879583	0,7050336	0,5278691	0,2402463	0,1773179
140	0,4892216	0,1365238	0,1069545	0,3250233	0,4784900	0,1373775	0,3755393	0,0784108	0,3780533	0,6109595	0,5048445	0,4019476	0,5590934	0,4917843	0,2430507	0,1228723
160	0,6521737	0,1176980	0,1841921	0,2905272	0,4923083	0,1048651	0,3443557	0,0668763	0,2876052	0,6951985	0,6245962	0,3900674	0,6806070	0,4883589	0,2531589	0,1271616
180	0,6863158	0,0891744	0,2612570	0,1990019	0,4818930	0,1029667	0,3436869	0,0481722	0,3910040	0,5897366	0,5304173	0,4352437	0,6964651	0,6626981	0,3031323	0,1593895
200	0,6898685	0,0580411	0,1265387	0,2232660	0,5049568	0,0839059	0,3899621	0,0428986	0,3022319	0,5033756	0,6568084	0,4964968	0,7315119	0,6475612	0,2858563	0,0986630
220	0,6832626	0,1160216	0,1381209	0,2612442	0,5650610	0,1098960	0,2620564	0,0712765	0,3945838	0,5653116	0,5447636	0,4217916	0,7797455	0,7436327	0,2195241	0,0964192
240	0,6598781	0,0598683	0,1585161	0,2467102	0,5427743	0,0967878	0,3870272	0,0830113	0,4090605	0,5698785	0,5637476	0,3958870	0,6341090	0,6741790	0,2041996	0,1257746
260	0,7472095	0,0403306	0,2406297	0,2745847	0,5811021	0,1385650	0,3648223	0,0402989	0,3473591	0,6375053	0,7082227	0,3442443	0,6465807	0,6310368	0,3183679	0,1514934
280	0,6802794	0,0453143	0,2295988	0,2413194	0,5348444	0,1100302	0,3256247	0,1291584	0,3955367	0,5859849	0,6575698	0,4559885	0,5781719	0,6957130	0,2230034	0,1469843
300	0,6646633	0,0538220	0,2055804	0,2323472	0,6131678	0,0706281	0,3929622	0,1016236	0,3564890	0,8063648	0,6664667	0,5010165	0,6508431	0,7004797	0,3171052	0,1029417
320	0,5489423	0,0455745	0,2194477	0,3636235	0,4820874	0,1039709	0,3246652	0,0844960	0,2915622	0,7556336	0,6674621	0,3982973	0,7182836	0,6484016	0,2624289	0,1710486
340	0,5262097	0,0253739	0,2931903	0,2916012	0,5390115	0,1438090	0,3838203	0,0913359	0,4990701	0,6437530	0,5799692	0,4746368	0,6506458	0,5970551	0,2284430	0,1244782
360	0,5915553	0,0431351	0,2224828	0,3138036	0,5216752	0,0801720	0,3440593	0,0794344	0,3250616	0,6543450	0,6753853	0,3785160	0,6579451	0,5056313	0,1507840	0,1193923
380	0,7877461	0,0329341	0,1978644	0,2355393	0,4825787	0,1192704	0,3977600	0,0483499	0,3321299	0,6790070	0,4711378	0,5047092	0,6561539	0,5804892	0,1757007	0,0866481
400	0,6796554	0,0347488	0,2019157	0,3080738	0,4868177	0,1246408	0,4139244	0,0553457	0,3307485	0,6021914	0,5019076	0,4929654	0,6733679	0,6608963	0,2159003	0,1212173
420	0,6105230	0,0535133	0,2341414	0,3095299	0,5182102	0,1514858	0,3477683	0,0773135	0,3409004	0,7030122	0,5592977	0,4921395	0,6803333	0,7344316	0,2370913	0,1301958
440	0,7028820	0,0517771	0,2148689	0,2774705	0,5975393	0,1108206	0,3794208	0,1234054	0,3516107	0,6851574	0,5089165	0,3991241	0,6882407	0,6973716	0,2251528	0,1384647
460	0,8463254	0,0646654	0,2100721	0,2901147	0,4853985	0,1339776	0,3854699	0,0938424	0,3668746	0,8305623	0,4909219	0,4474397	0,5952193	0,5894682	0,2301071	0,1321620
480	0,6624420	0,0399956	0,1369509	0,2560536	0,4931977	0,1317334	0,3468828	0,0719597	0,3935379	0,7545398	0,5290616	0,5501832	0,5617749	0,6946539	0,2591465	0,1432752
500	0,7396041	0,0539421	0,1621497	0,2965940	0,5156643	0,1128829	0,3404379	0,0767648	0,4203195	0,7950023	0,6426652	0,3339121	0,7854814	0,6688262	0,2372185	0,1178111
520	0,7168235	0,0274435	0,3110146	0,2068450	0,4944950	0,1053518	0,3873700	0,1015207	0,2936590	0,6635754	0,5274088	0,5005304	0,7389251	0,6861789	0,2127122	0,1612270
540	0,6460736	0,0501867	0,1754239	0,3619049	0,5776405	0,1147348	0,3857586	0,0562489	0,3216848	0,7249151	0,6404480	0,3822610	0,5878077	0,6529530	0,1130924	0,0727005
560	0,6887754	0,0337819	0,2012248	0,3089653	0,5176251	0,1265764	0,3578858	0,0800685	0,4152574	0,6137649	0,6553947	0,2984436	0,6724356	0,6610345	0,2017623	0,1991181
580	0,7116496	0,0453841	0,2830390	0,2525640	0,5927238	0,0937616	0,3735753	0,0837177	0,3490363	0,6866183	0,7073161	0,4156370	0,8949483	0,6483514	0,3259703	0,1457238
600	0,6589867	0,0859577	0,2936828	0,2405464	0,4703363	0,1286143	0,3819423	0,0777605	0,3412817	0,6912169	0,6813716	0,4335988	0,6187176	0,5375075	0,4433780	0,1529347
620	0,5638764	0,1745557	0,2664925	0,3232737	0,5503338	0,0926195	0,3200823	0,1599437	0,3222930	0,7203698	0,6959677	0,3121164	0,6528650	0,4225722	0,4961762	0,1949034
640	0,5993226	0,1234083	0,2568205	0,3041530	0,4938801	0,1419037	0,2873367	0,1310779	0,4982241	0,6694216	0,7531786	0,2215590	0,7324838	0,3473252	0,6988097	0,1850223
660	0,6452897	0,2169128	0,2873613	0,3188437	0,5557119	0,1451235	0,2633225	0,1357932	0,5225637	0,7262017	0,7412495	0,2479500	0,7521568	0,3021997	0,5835659	0,1873059
680	0,6499726	0,2596045	0,3271948	0,3323110	0,5202682	0,2009172	0,3585870	0,1356667	0,4739941	0,7128313	0,6122494	0,2724032	0,6989591	0,2321083	0,5695847	0,2340418
700	0,6733017	0,1780675	0,2834108	0,2665070	0,6250431	0,1316692	0,2172321	0,1802459	0,4985208	0,8285108	0,6052820	0,2633932	0,6092139	0,2714681	0,8214790	0,2954930
720	0,6209022	0,1621687	0,3198863	0,3452528	0,5604762	0,1144196	0,2767903	0,1852416	0,4692356	0,7158051	0,5814093	0,2594221	0,5877542	0,1485614	0,6422963	0,2175033
740	0,5361901	0,2316207	0,2675324	0,4227850	0,5960039	0,1687516	0,2498493	0,0988725	0,5343362	0,7522591	0,5544744	0,3193900	0,6591868	0,1959748	0,6555999	0,2432142
760	0,6364601	0,2108959	0,3224777	0,4482931	0,6060980	0,1378666	0,2185635	0,1450608	0,5217660	0,8503236	0,5929664	0,2827426	0,6693336	0,1877537	0,7601238	0,2451250
780	0,6200748	0,1855685	0,2728215	0,4160858	0,5787122	0,1535485	0,2116594	0,1044299	0,3798041	0,8173801	0,6073846	0,2712437	0,6762465	0,1256723	0,6462309	0,2497489
800	0,5363771	0,2628895	0,3094693	0,4458970	0,5437101	0,2536717	0,2220805	0,1684260	0,4849893	0,7911315	0,4785135	0,2901222	0,6366885	0,1314455	0,6809911	0,2159343
820	0,4245064	0,2415054	0,2291535	0,3552257	0,6663426	0,1762393	0,2811736	0,1501925	0,4090616	0,7572144	0,5603251	0,1801605	0,6186494	0,1217950	0,5501881	0,2808600
840	0,4587246	0,2407305	0,2872836	0,4926239	0,5848623	0,1281147	0,2737428	0,1423434	0,4954879	0,8086096	0,5769520	0,1655995	0,7524578	0,1433704	0,6218325	0,2043877
860	0,5899900	0,2719847	0,2275372	0,4606770	0,5186868	0,1607269	0,1936792	0,2410255	0,5209627	0,8078568	0,5611133	0,2219978	0,7068482	0,1799758	0,6408688	0,2309103
880	0,5452904	0,2533327	0,2472950	0,5365402	0,6982768	0,1344982	0,2019624	0,1211129	0,5547060	0,8513782	0,7016286	0,2453622	0,6648371	0,1484178	0,6600647	0,2460837
900	0,4817051	0,2191289	0,2938390	0,4932340	0,6084967	0,1764330	0,2156654	0,1066561	0,4254607	0,7221100	0,5281959	0,1504276	0,7261806	0,1892565	0,6578132	0,2172937
920	0,6433100	0,2505606	0,3742772	0,5040525	0,5962151	0,2043173	0,2567256	0,1008309	0,4304455	0,7673929	0,6232870	0,1984162	0,6968298	0,1988722	0,6331995	0,2008791
940	0,6010835	0,2378343	0,2383889	0,4208473	0,6164049	0,1735290	0,3557827	0,1363090	0,4355355	0,8423971	0,5482454	0,1931205	0,6960988	0,1034935	0,5721689	0,1870507
960	0,5237785	0,2452144	0,3443083	0,6893404	0,7003432	0,2079618	0,2026506	0,1826880	0,4928799	0,7666749	0,5165415	0,2570385	0,5898195	0,1529291	0,6119071	0,2411404
980	0,5775971	0,2112601	0,2287225	0,5226016	0,4963769	0,2139296	0,2503802	0,1765160	0,4811763	0,8454716	0,6342280	0,2048290	0,5458619	0,1288434	0,6316379	0,1758630
1000	0,5572156	0,2659742	0,2702331	0,5689122	0,5407977	0,2190260	0,1342618	0,1720691	0,4167477	0,7223204	0,5103557	0,2311474	0,4860400	0,1465331	0,7928411	0,2078520
1020	0,5398933	0,2429678	0,1664390	0,4532712	0,5893758	0,1520825	0,1856827	0,1662791	0,4449494	0,6819838	0,5738020	0,2502606	0,5552722	0,1519296	0,6876784	0,2259662
1040	0,5476128	0,1977906	0,3401064	0,6459063	0,5211564	0,1788399	0,2102047	0,1130693	0,5023021	0,6747437	0,5346619	0,2522756	0,4555674	0,1328766	0,5468046	0,2634361
1060	0,5486164	0,2200162	0,3367798	0,5999986	0,4995639	0,1259915	0,1933797	0,1663813	0,4788689	0,6415225	0,6168410	0,2510920	0,5911782	0,1650226	0,6754329	0,2234999
1080	0,5871511	0,1724418	0,2173215	0,6410103	0,5311916	0,1799913	0,2013431	0,1483003	0,4435509	0,7841284	0,5907746	0,1966068	0,6421142	0,2017329	0,7075154	0,2303172
1100	0,6219413	0,2157428	0,2601499	0,6479677	0,5266774	0,1554596	0,1661799	0,1741508	0,4941289	0,7870860	0,6391411	0,2184261	0,5633281	0,1928555	0,7501724	0,2281668

0	0,5034192	0,3194379	0,3047548	0,3981220	0,6005551	0,1290919	0,1961352	0,1288332	0,4436561	0,7418164	0,6110098	0,4128531	0,5839966	0,2159015	0,8175329	0,2282661
20	0,4981866	0,3222604	0,2477371	0,4207197	0,6072671	0,1872553	0,1588062	0,1376834	0,3940728	0,7933725	0,6397238	0,2113451	0,6462519	0,1925315	0,7454886	0,2134753
40	0,4013334	0,3311510	0,1773961	0,5036083	0,5552001	0,1625767	0,1798617	0,1063188	0,4294935	0,8625511	0,6352269	0,1767907	0,6824650	0,2132921	0,8481772	0,1850756
60	0,4215483	0,2393213	0,2730559	0,4582205	0,5164250	0,1427901	0,2269726	0,0994851	0,5112909	0,7748112	0,6065310	0,0845739	0,7166389	0,1323468	0,6408688	0,2422341
80	0,4735788	0,2444198	0,2445989	0,3856821	0,5790359	0,1990680	0,3608256	0,0977547	0,4557604	0,7664264	0,6115534	0,1447667	0,7308824	0,1627317	0,7975419	0,3330662
100	0,5863945	0,2738246	0,2106533	0,3752387	0,6528230	0,1796051	0,3369487	0,0855209	0,4681560	0,6716420	0,5711637	0,0807899	0,6181879	0,1098264	0,6594127	0,3205194
120	0,4823389	0,1951719	0,2472340	0,3877357	0,6671085	0,2185121	0,3356252	0,0946395	0,5270095	0,7572716	0,7228883	0,1371631	0,7015064	0,1167798	0,8326915	0,2226747
140	0,4495928	0,3033978	0,2675388	0,3339100	0,6376803	0,1572580	0,4129902	0,0970458	0,5186944	0,7078368	0,5886122	0,0666111	0,5982080	0,1758159	0,7817240	0,3756583
160	0,4415610	0,2215356	0,2494307	0,3301274	0,5908804	0,1564746	0,4038207	0,1538744	0,6141975	0,6862357	0,7544376	0,0471071	0,6608489	0,1518227	0,7059684	0,3857375
180	0,4767125	0,2598165	0,2322508	0,4616418	0,5813430	0,1326880	0,4225218	0,1059221	0,5864273	0,7318840	0,6500850	0,1047596	0,7653557	0,1600361	0,7766676	0,2870019
200	0,3774073	0,2196127	0,1975200	0,3988200	0,6125020	0,1693757	0,5163012	0,1541450	0,6309816	0,7389785	0,5815218	0,0600015	0,6473741	0,1661847	0,8577302	0,3066592
220	0,4549636	0,1840710	0,2241137	0,3044207	0,6931781	0,1744437	0,4975832	0,1496060	0,5684508	0,6868846	0,7305857	0,0386294	0,6953976	0,1581636	0,7475441	0,3350474
240	0,4817067	0,2006159	0,2966252	0,4157459	0,6305161	0,2043443	0,4686572	0,1261482	0,5580856	0,8052649	0,5782079	0,0199170	0,6491017	0,1737994	0,6626045	0,2960940
260	0,4495381	0,2095703	0,2317907	0,4609218	0,5024724	0,1359541	0,4500264	0,1763770	0,5778638	0,7629714	0,6344730	0,0128340	0,5935069	0,1353669	0,7606736	0,3244606
280	0,5710760	0,1851718	0,2312754	0,3467208	0,5506220	0,1837656	0,4340431	0,0872569	0,6197819	0,8138991	0,5222745	0,0176365	0,6900487	0,1141369	0,7448413	0,3721146
300	0,5866170	0,2630353	0,2396567	0,4272734	0,5426064	0,1226360	0,3388453	0,1005997	0,5819642	0,8634815	0,7835824	0,0202915	0,7275624	0,1040423	0,6560785	0,2711470
320	0,5269150	0,1970965	0,2334133	0,3757588	0,6671804	0,1848239	0,4570305	0,1146568	0,6597317	0,9553935	0,5418455	0,0286335	0,7243366	0,1585442	0,6018491	0,2805397
340	0,5331388	0,2140775	0,2762030	0,3125025	0,6538885	0,1764294	0,4273978	0,1309054	0,5787920	0,6727267	0,6788546	0,0516932	0,6636937	0,1843161	0,6641525	0,3103788
360	0,4835564	0,2493851	0,2668403	0,3450802	0,5124285	0,1524710	0,3733363	0,1333424	0,6611616	0,7827713	0,7405431	0,0249720	0,6217603	0,0650840	0,6989597	0,3373513
380	0,5768875	0,1854368	0,2049597	0,3226859	0,4513645	0,1674648	0,4264815	0,0932183	0,7113088	0,7059604	0,6151586	0,0247028	0,7430489	0,1064855	0,7004604	0,4612263
400	0,5996668	0,2458349	0,2569252	0,3829451	0,4673232	0,1330415	0,5919530	0,1001948	0,5953027	0,7545631	0,5895686	0,0422811	0,6500903	0,1189992	0,6826325	0,3698260
420	0,5824842	0,1757629	0,2427374	0,3022609	0,5242655	0,0850277	0,4603761	0,1324952	0,6885689	0,7836722	0,6208298	0,0203223	0,6273935	0,1219789	0,6464260	0,3865413
440	0,5044921	0,2198661	0,2556022	0,3392046	0,6556164	0,1266448	0,4478652	0,1178799	0,5185896	0,7780671	0,5704230	0,0571460	0,6599688	0,1139294	0,6789536	0,2853538
460	0,5054579	0,1883241	0,1815206	0,4036323	0,5852555	0,1061888	0,3901686	0,1459170	0,5494293	0,8970768	0,5131765	0,0260273	0,6350506	0,0775734	0,5380574	0,3080643
480	0,5745165	0,1954727	0,1654244	0,3565919	0,4002086	0,1152152	0,4210095	0,0886485	0,4595047	0,8899427	0,5173856	0,0128232	0,6964390	0,1005262	0,6057399	0,4837952
500	0,4906555	0,1344508	0,2211440	0,3944193	0,5551690	0,1079489	0,4199872	0,1404736	0,4884231	0,9066240	0,5350170	0,0165729	0,7177585	0,1377276	0,6785129	0,3316562
520	0,6813003	0,1798381	0,1979938	0,3860764	0,4022122	0,0863696	0,3739543	0,1102244	0,5730777	0,7198086	0,6515968	0,0249716	0,6527972	0,1502154	0,7948615	0,3925347
540	0,7073657	0,2049722	0,2594961	0,3606988	0,5644557	0,0718619	0,2868147	0,0673684	0,5458848	0,7722439	0,5867426	0,0250476	0,6359511	0,1397503	0,7957787	0,4854098
560	0,5345755	0,2007891	0,2167036	0,2272031	0,3981237	0,1039291	0,3259755	0,1155505	0,7167091	0,7811338	0,4701247	0,0249458	0,5840612	0,0888314	0,6277111	0,4339538
580	0,5760044	0,2018040	0,3181894	0,2921145	0,5508314	0,1059285	0,3420122	0,0942543	0,6020312	0,6660033	0,5122367	0,0991461	0,6798248	0,1740958	0,6704126	0,3472522
600	0,4763383	0,1810836	0,3191619	0,3779847	0,5481318	0,1234875	0,3073384	0,1165468	0,5702172	0,7829723	0,4681937	0,1024081	0,5038249	0,1148129	0,5892222	0,4140352
620	0,4588660	0,1590351	0,3188673	0,3621811	0,4883074	0,1015475	0,2446085	0,0832310	0,5245640	0,7058524	0,5619795	0,1609120	0,6201676	0,1508105	0,6595765	0,2917711
640	0,5400559	0,1921239	0,2819601	0,3601270	0,5150729	0,1040016	0,2187779	0,1300833	0,4514631	0,7591005	0,5882908	0,1858010	0,5777711	0,0749574	0,7288511	0,2810951
660	0,5298102	0,2214994	0,3012174	0,3522373	0,5500247	0,1789861	0,3930425	0,1343115	0,4683760	0,7021143	0,5522395	0,2089367	0,6122395	0,1581447	0,6552942	0,3010396
680	0,5424076	0,2124941	0,3848749	0,4651700	0,5109205	0,1560029	0,1771620	0,1606798	0,4263688	0,6414036	0,6331974	0,2531385	0,6024362	0,1667330	0,6881063	0,2453925
700	0,5517251	0,2373922	0,2838525	0,4179977	0,5882109	0,1997460	0,1643474	0,1637901	0,4967718	0,7337399	0,6763598	0,2717452	0,6488405	0,0750270	0,6778445	0,2706403
720	0,6056745	0,2868441	0,2848809	0,4660528	0,6162039	0,2016727	0,1914567	0,1754048	0,4278369	0,6182597	0,5790244	0,2543490	0,6401779	0,1052990	0,5823424	0,2002155
740	0,6552548	0,2690659	0,2889503	0,5564170	0,5839554	0,1458074	0,2419396	0,1384293	0,4161334	0,6394828	0,6261061	0,2282409	0,6679424	0,0738494	0,7773999	0,1839865
760	0,5910010	0,2689435	0,2959403	0,5486191	0,5732199	0,1266428	0,2090314	0,1321865	0,4305470	0,7503127	0,6037845	0,2769389	0,4757891	0,0761500	0,6863365	0,2841912
780	0,6589718	0,3565678	0,2692159	0,5138521	0,5681368	0,1370838	0,2313847	0,1825363	0,4302594	0,6972344	0,7023251	0,2205882	0,5573763	0,1351364	0,6518137	0,2415440
800	0,6075203	0,2757851	0,3512033	0,4596411	0,4857197	0,1750738	0,2554039	0,1130191	0,4316710	0,7213058	0,5875309	0,2021910	0,5805016	0,1388217	0,6880160	0,2319427
820	0,6269364	0,2587326	0,2835324	0,5269395	0,4865672	0,1856044	0,1472898	0,1309186	0,4464234	0,6007519	0,5754720	0,1737203	0,5351652	0,1187691	0,5764099	0,1873962
840	0,6488501	0,3119862	0,3078466	0,5622618	0,6450956	0,0979123	0,2065638	0,1653019	0,3883808	0,7846559	0,5957523	0,2423210	0,5712941	0,1058642	0,5772693	0,2194473
860	0,5459129	0,3019364	0,2944792	0,5047448	0,5708851	0,1325675	0,1530423	0,1774786	0,4817462	0,7409030	0,4825835	0,2038145	0,5680645	0,1794582	0,5752996	0,2620150
880	0,5497358	0,2982515	0,2665012	0,5485182	0,6725866	0,1239245	0,1245324	0,2025872	0,3955066	0,8242738	0,5769138	0,1903884	0,5650655	0,2201102	0,5186994	0,2281529
900	0,4576128	0,3031928	0,2348334	0,5374944	0,7168940	0,2248405	0,1771754	0,1204486	0,3294416	0,7765330	0,6068303	0,2305767	0,5320651	0,1915232	0,5796274	0,1620129
920	0,6240541	0,2803001	0,2406192	0,4747177	0,6274003	0,2014901	0,1939008	0,1174952	0,4545949	0,7560583	0,5207452	0,3274049	0,6270642	0,1755887	0,6825039	0,2234323
940	0,4634769	0,3176313	0,2878382	0,5070722	0,5349348	0,1948901	0,2368909	0,1069627	0,5237523	0,7115470	0,5660386	0,3787982	0,6506436	0,1766286	0,6666021	0,2717627
960	0,4176433	0,2683709	0,2719557	0,4755231	0,6445435	0,2056032	0,2020453	0,0879456	0,5334138	0,6812532	0,4474084	0,2254104	0,7334202	0,1562230	0,7335874	0,2425046
980	0,3917922	0,2728636	0,2575289	0,4227916	0,5546231	0,1826307	0,2413941	0,0787658	0,4039972	0,6549868	0,5671559	0,2598130	0,6403260	0,1897871	0,8096538	0,1797135
1000	0,4494211	0,2556442	0,2683794	0,4664601	0,5983465	0,1528370	0,3310346	0,1190527	0,4811910	0,6927599	0,6281965	0,2612334	0,5473875	0,1315846	0,6810669	0,1959401
1020	0,5796484	0,2673344	0,2518301	0,4257666	0,6818200	0,1900669	0,1476218	0,0653592	0,4435534	0,6636425	0,6143572	0,2642639	0,6731371	0,1388764	0,6727067	0,1594394
1040	0,5767612	0,2937212	0,2074507	0,5062254	0,5949034	0,1435517	0,1758390	0,1545251	0,4237971	0,7740487	0,6088839	0,2732977	0,5876181	0,1364368	0,6666315	0,1963267
1060	0,5575543	0,2097999	0,3201242	0,5935930	0,4743060	0,1305332	0,1349925	0,1178427	0,4390127	0,7630451	0,5409846	0,3253976	0,5939717	0,1127496	0,6218811	0,1842490
1080	0,6339272	0,2635030	0,3353168	0,4324931	0,5226656	0,1259508	0,2105394	0,1406117	0,5023042	0,7918088	0,4743794	0,3199525	0,6042299	0,1399158	0,5945374	0,1724421
1100	0,6094082	0,2322631	0,3494959	0,4926114	0,6866383	0,1707267	0,1400215	0,1212254	0,4138375	0,5822097	0,5723327	0,2447418	0,5855458	0,0921153	0,5231645	0,1310592

0	0,5791282	0,2982765	0,3323538	0,6150425	0,4445699	0,1197515	0,1289252	0,1774705	0,5057702	0,7853218	0,6521206	0,3646706	0,7616860	0,1529997	0,8795055	0,1933085
20	0,6252255	0,3084630	0,3138117	0,4741456	0,5053785	0,1942562	0,1461316	0,0984226	0,4818274	0,7871733	0,5288706	0,2531910	0,5874623	0,1803639	0,6071026	0,2753570
40	0,6352828	0,2163378	0,3907782	0,4421713	0,5016542	0,3888460	0,1945401	0,1443154	0,4561744	0,8127009	0,4881657	0,2419174	0,6182391	0,1395918	0,6249026	0,2771482
60	0,5189284	0,3019367	0,2713348	0,4830789	0,5503542	0,4090847	0,3268619	0,0983756	0,6079273	0,7493131	0,6747213	0,2696624	0,5974046	0,1770679	0,6153377	0,3674964
80	0,6629060	0,2335343	0,3378521	0,5706168	0,5900380	0,5872931	0,3554553	0,1456953	0,4924812	0,6422800	0,5874090	0,2797954	0,5023431	0,1993280	0,6272137	0,3999024
100	0,5702680	0,3388557	0,1967105	0,5614322	0,4998809	0,6246164	0,3778378	0,1736033	0,4458784	0,7322829	0,4295220	0,2599128	0,4540752	0,1660803	0,6390819	0,4570236
120	0,5659589	0,2462589	0,2719149	0,6540788	0,6323673	0,7274739	0,3363376	0,1269797	0,5066073	0,6085349	0,6272818	0,2764402	0,4535249	0,1878899	0,5208989	0,5007532
140	0,6506007	0,2671834	0,3197124	0,4786514	0,5382151	0,6936206	0,4318018	0,0917563	0,4972216	0,7895546	0,5402441	0,3343696	0,4712595	0,1297114	0,6913642	0,4631362
160	0,6030207	0,2347182	0,1860638	0,4483243	0,5908500	0,7423758	0,4761238	0,1419017	0,4224311	0,9023051	0,5603406	0,3375202	0,5750549	0,1337575	0,6496379	0,4352974
180	0,5475022	0,2007271	0,3478348	0,4926919	0,5361678	0,7747880	0,5885715	0,1034778	0,4638060	0,8478340	0,5684080	0,3632300	0,4043926	0,1364255	0,7361953	0,4560792
200	0,5172976	0,2220616	0,2878263	0,6023805	0,5424319	0,7702244	0,6644448	0,1513005	0,6068981	0,6926530	0,6334344	0,3178980	0,5078151	0,1025026	0,7753519	0,4764925
220	0,5734596	0,2230389	0,3477190	0,4855979	0,6106840	0,7470681	0,6153721	0,1293981	0,4879901	0,8452331	0,6642054	0,3130946	0,3443213	0,1589611	0,6708511	0,5344457
240	0,6262931	0,2133393	0,2621342	0,5169993	0,4626755	0,7872648	0,5672020	0,1670161	0,4261598	0,6294760	0,6353987	0,2669210	0,4315168	0,1831350	0,6451373	0,4952316
260	0,6411232	0,2521083	0,3081353	0,5654295	0,5847438	0,7122952	0,6064450	0,1198775	0,5289676	0,8503226	0,6683790	0,2956090	0,3319785	0,2261562	0,6296569	0,6736107
280	0,6238257	0,2490663	0,2676584	0,5315520	0,6694723	0,7639620	0,6495141	0,1303036	0,6077741	0,6133168	0,6883398	0,2440351	0,4989357	0,1939915	0,7758134	0,6718505
300	0,6036427	0,2214321	0,2570067	0,5504988	0,5614126	0,7085045	0,6809569	0,1432395	0,4386964	0,6350549	0,6555201	0,2629705	0,3577355	0,1608384	0,6403337	0,5252543
320	0,5128386	0,3202062	0,2392252	0,7030721	0,4892942	0,7265235	0,6159096	0,1046611	0,5002409	0,6361886	0,6414042	0,2721027	0,3411651	0,1023016	0,6682324	0,6167397
340	0,5430246	0,2725167	0,2878211	0,4888803	0,5669341	0,7668586	0,7148392	0,1385789	0,5414426	0,5876476	0,6030772	0,3785213	0,3765526	0,1300038	0,7732851	0,6379790
360	0,6610421	0,3041779	0,3081864	0,5781977	0,4942198	0,7584403	0,5910748	0,1601522	0,4769020	0,6380631	0,6054776	0,4363444	0,3677857	0,1747208	0,8152396	0,5751194
380	0,5467615	0,2320763	0,2377187	0,5360360	0,5691764	0,7100609	0,6368351	0,1375179	0,4834962	0,7824048	0,5309770	0,3266347	0,3575891	0,1492128	0,7454845	0,5295503
400	0,6399071	0,1686710	0,3214108	0,5789746	0,5669361	0,6850814	0,6988055	0,1826264	0,4344887	0,7615966	0,6621315	0,2752397	0,3855675	0,0942028	0,6746202	0,5398015
420	0,5028799	0,2643827	0,2410193	0,5343985	0,5328324	0,5971606	0,6996311	0,2426645	0,3435008	0,6146588	0,5811876	0,2504692	0,3493194	0,1412026	0,7952844	0,7313034
440	0,5858764	0,2359286	0,3260422	0,5899215	0,4566096	0,6965259	0,7032379	0,1132924	0,4132885	0,7412077	0,5780366	0,2888376	0,3440394	0,1706753	0,6634089	0,7042423
460	0,4894289	0,2207378	0,2566071	0,5159501	0,5608844	0,7925317	0,6656379	0,1373763	0,3948821	0,8232036	0,6811161	0,2627723	0,3271715	0,1384478	0,6912455	0,6170555
480	0,5960122	0,2181229	0,2907863	0,5165808	0,5009601	0,5913756	0,5561531	0,1005564	0,4171886	0,8302790	0,6022865	0,2467277	0,3804219	0,2219761	0,6289337	0,6832073
500	0,6095691	0,2580050	0,3153783	0,5781603	0,4830175	0,7399352	0,5433982	0,1009965	0,5182449	0,6763492	0,5839347	0,3375503	0,3645634	0,1911276	0,8017340	0,6663882
520	0,5238997	0,2560486	0,3579297	0,4928657	0,5314245	0,7377910	0,5624713	0,1670832	0,4685882	0,6915419	0,5623018	0,1843343	0,4311776	0,1428458	0,7473913	0,6549820
540	0,4886651	0,2412759	0,2542691	0,5643892	0,3816607	0,6939773	0,5312373	0,1178111	0,3779656	0,6165974	0,6110009	0,2814126	0,3833935	0,1214910	0,8387607	0,6688334
