"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
20	0,9876107	0,5386812	0,2358756	0,8761699	0,3440545	0,4694309	0,0071687	0,1090692	0,2773944	0,0929148	0,3643543	0,0181017	0,4116943	0,1695811	0,1627164	0,0877158
40	0,9659468	0,5393623	0,2358774	0,8047379	0,3442088	0,5185739	0,0071688	0,1090694	0,2765231	0,0933349	0,3644027	0,0181332	0,4122038	0,1709771	0,1627594	0,1894513
60	0,9458294	0,5411398	0,2358783	0,7348054	0,3445621	0,5691818	0,0071691	0,1091052	0,2780971	0,0944040	0,3645484	0,0182204	0,4136078	0,1746038	0,1629331	0,3065438
80	0,9300348	0,5439521	0,2358787	0,6777856	0,3450409	0,6131876	0,0071695	0,1091742	0,2828971	0,0960798	0,3647942	0,0183710	0,4159165	0,1804161	0,1632338	0,4192193
100	0,9185175	0,5474281	0,2358788	0,6352354	0,3455314	0,6486348	0,0071700	0,1092659	0,2905769	0,0981309	0,3651134	0,0185748	0,4188697	0,1877078	0,1636225	0,5186574
120	0,9104389	0,5511407	0,2358787	0,6051066	0,3459524	0,6760179	0,0071705	0,1093679	0,3002336	0,1002891	0,3654694	0,0188129	0,4221254	0,1956060	0,1640515	0,6020409
140	0,9048969	0,5547446	0,2358786	0,5845030	0,3462733	0,6966408	0,0071709	0,1094698	0,3108515	0,1023399	0,3658286	0,0190654	0,4253796	0,2033693	0,1644795	0,6696420
160	0,9011456	0,5580172	0,2358785	0,5707590	0,3464990	0,7119179	0,0071713	0,1095646	0,3215538	0,1041508	0,3661660	0,0193153	0,4284151	0,2104960	0,1648780	0,7231528
180	0,8986272	0,5608478	0,2358784	0,5617610	0,3466502	0,7231074	0,0071716	0,1096482	0,3317002	0,1056648	0,3664668	0,0195503	0,4311055	0,2167183	0,1652305	0,7647623
200	0,8969453	0,5632076	0,2358784	0,5559560	0,3467485	0,7312370	0,0071719	0,1097192	0,3408921	0,1068785	0,3667242	0,0197629	0,4333983	0,2219488	0,1655306	0,7966749
220	0,8958257	0,5651199	0,2358783	0,5522551	0,3468117	0,7371082	0,0071721	0,1097777	0,3489327	0,1078201	0,3669377	0,0199494	0,4352931	0,2262184	0,1657786	0,8208841
240	0,8950821	0,5666350	0,2358783	0,5499190	0,3468519	0,7413289	0,0071722	0,1098246	0,3557738	0,1085317	0,3671101	0,0201089	0,4368206	0,2296237	0,1659786	0,8390868
260	0,8945889	0,5678141	0,2358783	0,5484566	0,3468773	0,7443523	0,0071723	0,1098616	0,3614649	0,1090584	0,3672465	0,0202428	0,4380274	0,2322898	0,1661367	0,8526730
280	0,8942620	0,5687183	0,2358783	0,5475477	0,3468932	0,7465117	0,0071724	0,1098902	0,3661124	0,1094416	0,3673524	0,0203532	0,4389647	0,2343457	0,1662598	0,8627509
300	0,8940455	0,5694033	0,2358783	0,5469865	0,3469031	0,7480502	0,0071724	0,1099121	0,3698493	0,1097165	0,3674335	0,0204430	0,4396826	0,2359117	0,1663542	0,8701873
320	0,8939021	0,5699170	0,2358784	0,5466418	0,3469093	0,7491442	0,0071724	0,1099286	0,3728148	0,1099114	0,3674947	0,0205151	0,4402258	0,2370921	0,1664259	0,8756498
340	0,8938072	0,5702990	0,2358784	0,5464312	0,3469130	0,7499208	0,0071725	0,1099410	0,3751418	0,1100484	0,3675405	0,0205726	0,4406326	0,2379743	0,1664797	0,8796466
360	0,8937444	0,5705811	0,2358784	0,5463031	0,3469153	0,7504711	0,0071725	0,1099501	0,3769499	0,1101438	0,3675744	0,0206178	0,4409345	0,2386288	0,1665199	0,8825611
380	0,8937028	0,5707880	0,2358784	0,5462256	0,3469167	0,7508607	0,0071725	0,1099568	0,3783432	0,1102098	0,3675993	0,0206533	0,4411569	0,2391113	0,1665495	0,8846798
400	0,8936753	0,5709390	0,2358784	0,5461788	0,3469175	0,7511361	0,0071725	0,1099617	0,3794086	0,1102552	0,3676174	0,0206808	0,4413195	0,2394650	0,1665713	0,8862160
420	0,8936571	0,5710487	0,2358784	0,5461506	0,3469180	0,7513306	0,0071725	0,1099653	0,3802181	0,1102863	0,3676305	0,0207021	0,4414377	0,2397232	0,1665872	0,8873272
440	0,8936451	0,5711280	0,2358784	0,5461338	0,3469183	0,7514678	0,0071725	0,1099679	0,3808295	0,1103075	0,3676399	0,0207185	0,4415232	0,2399109	0,1665988	0,8881292
460	0,8936371	0,5711852	0,2358784	0,5461237	0,3469185	0,7515645	0,0071725	0,1099697	0,3812889	0,1103219	0,3676467	0,0207311	0,4415847	0,2400468	0,1666071	0,8887070
480	0,8936319	0,5712263	0,2358784	0,5461177	0,3469186	0,7516326	0,0071725	0,1099710	0,3816324	0,1103317	0,3676515	0,0207406	0,4416287	0,2401449	0,1666131	0,8891225
500	0,8936284	0,5712558	0,2358784	0,5461142	0,3469187	0,7516805	0,0071725	0,1099720	0,3818882	0,1103383	0,3676549	0,0207479	0,4416602	0,2402156	0,1666175	0,8894209
520	0,8936261	0,5712768	0,2358784	0,5461121	0,3469187	0,7517143	0,0071725	0,1099727	0,3820780	0,1103427	0,3676573	0,0207534	0,4416825	0,2402663	0,1666206	0,8896348
540	0,8936245	0,5712918	0,2358784	0,5461108	0,3469187	0,7517379	0,0071725	0,1099731	0,3822183	0,1103457	0,3676590	0,0207575	0,4416984	0,2403026	0,1666228	0,8897880
560	0,8936235	0,5713025	0,2358784	0,5461101	0,3469187	0,7517546	0,0071725	0,1099735	0,3823216	0,1103477	0,3676602	0,0207607	0,4417096	0,2403286	0,1666243	0,8898976
580	0,9060122	0,5712213	0,2358784	0,5863476	0,3468825	0,7277144	0,0071725	0,1099719	0,3836481	0,1102570	0,3676535	0,0207591	0,4416533	0,2401291	0,1666176	0,8425475
600	0,9276756	0,5704195	0,2358784	0,6608824	0,3465959	0,6811331	0,0071723	0,1099546	0,3847311	0,1094922	0,3675838	0,0207223	0,4410522	0,2381963	0,1665440	0,7408468
620	0,9477927	0,5684162	0,2358784	0,7332824	0,3460298	0,6324942	0,0071719	0,1099087	0,3827490	0,1077879	0,3674036	0,0206199	0,4394843	0,2334838	0,1663488	0,6237802
640	0,9635871	0,5653541	0,2358784	0,7915448	0,3453976	0,5894498	0,0071714	0,1098340	0,3770313	0,1054722	0,3671192	0,0204488	0,4369873	0,2264579	0,1660331	0,5111231
660	0,9751043	0,5616843	0,2358784	0,8342027	0,3448816	0,5540899	0,0071709	0,1097389	0,3682880	0,1030023	0,3667680	0,0202254	0,4338765	0,2182302	0,1656341	0,4116972
680	0,9831828	0,5578697	0,2358784	0,8636459	0,3445349	0,5262116	0,0071704	0,1096347	0,3577215	0,1007091	0,3663924	0,0199729	0,4305241	0,2098504	0,1651984	0,3283214
700	0,9887247	0,5542524	0,2358784	0,8831321	0,3443272	0,5047851	0,0071700	0,1095308	0,3464951	0,0987579	0,3660269	0,0197129	0,4272380	0,2020418	0,1647660	0,2607248
720	0,9924761	0,5510326	0,2358784	0,8956125	0,3442084	0,4885977	0,0071696	0,1094342	0,3355075	0,0971922	0,3656939	0,0194618	0,4242239	0,1951924	0,1643650	0,2072162
740	0,9949944	0,5482945	0,2358784	0,9033896	0,3441395	0,4765176	0,0071694	0,1093488	0,3253492	0,0959865	0,3654047	0,0192306	0,4215906	0,1894379	0,1640110	0,1656077
760	0,9966763	0,5460442	0,2358784	0,9081201	0,3440981	0,4675856	0,0071692	0,1092761	0,3163428	0,0950855	0,3651628	0,0190254	0,4193738	0,1847549	0,1637101	0,1336951
780	0,9977958	0,5442426	0,2358784	0,9109341	0,3440726	0,4610287	0,0071690	0,1092161	0,3086089	0,0944272	0,3649661	0,0188481	0,4175613	0,1810351	0,1634618	0,1094854
800	0,9985394	0,5428297	0,2358784	0,9125729	0,3440570	0,4562432	0,0071689	0,1091678	0,3021333	0,0939543	0,3648098	0,0186984	0,4161135	0,1781358	0,1632618	0,0912819
820	0,9990327	0,5417397	0,2358784	0,9135073	0,3440479	0,4527672	0,0071689	0,1091297	0,2968205	0,0936192	0,3646881	0,0185743	0,4149789	0,1759096	0,1631037	0,0776950
840	0,9993596	0,5409100	0,2358784	0,9140283	0,3440427	0,4502526	0,0071688	0,1091001	0,2925342	0,0933842	0,3645948	0,0184729	0,4141036	0,1742209	0,1629808	0,0676164
860	0,9995761	0,5402855	0,2358784	0,9143119	0,3440398	0,4484398	0,0071688	0,1090774	0,2891242	0,0932208	0,3645241	0,0183912	0,4134373	0,1729526	0,1628865	0,0601793
880	0,9997194	0,5398196	0,2358784	0,9144621	0,3440383	0,4471367	0,0071687	0,1090603	0,2864434	0,0931080	0,3644713	0,0183260	0,4129359	0,1720080	0,1628150	0,0547162
900	0,9998143	0,5394748	0,2358784	0,9145390	0,3440376	0,4462026	0,0071687	0,1090474	0,2843573	0,0930306	0,3644322	0,0182745	0,4125622	0,1713094	0,1627613	0,0507189
920	0,9998771	0,5392213	0,2358784	0,9145766	0,3440372	0,4455345	0,0071687	0,1090379	0,2827481	0,0929778	0,3644035	0,0182342	0,4122859	0,1707957	0,1627213	0,0478041
940	0,9999187	0,5390359	0,2358784	0,9145940	0,3440370	0,4450577	0,0071687	0,1090309	0,2815165	0,0929418	0,3643825	0,0182027	0,4120833	0,1704199	0,1626918	0,0456850
960	0,9999462	0,5389011	0,2358784	0,9146012	0,3440369	0,4447180	0,0071687	0,1090258	0,2805802	0,0929174	0,3643674	0,0181784	0,4119356	0,1701463	0,1626700	0,0441485
980	0,9999644	0,5388034	0,2358784	0,9146036	0,3440369	0,4444764	0,0071687	0,1090221	0,2798727	0,0929010	0,3643565	0,0181597	0,4118285	0,1699477	0,1626542	0,0430372
1000	0,9999764	0,5387329	0,2358784	0,9146040	0,3440369	0,4443048	0,0071687	0,1090194	0,2793408	0,0928899	0,3643487	0,0181453	0,4117513	0,1698042	0,1626427	0,0422350
1020	0,9999844	0,5386822	0,2358784	0,9146035	0,3440369	0,4441831	0,0071687	0,1090175	0,2789430	0,0928824	0,3643432	0,0181344	0,4116959	0,1697007	0,1626344	0,0416571
1040	0,9999897	0,5386459	0,2358784	0,9146029	0,3440369	0,4440970	0,0071687	0,1090161	0,2786467	0,0928774	0,3643392	0,0181261	0,4116563	0,1696263	0,1626284	0,0412415
1060	0,9999932	0,5386199	0,2358784	0,9146024	0,3440369	0,4440360	0,0071687	0,1090151	0,2784269	0,0928740	0,3643365	0,0181198	0,4116281	0,1695730	0,1626241	0,0409430
1080	0,9999955	0,5386013	0,2358784	0,9146020	0,3440369	0,4439929	0,0071687	0,1090144	0,2782644	0,0928717	0,3643345	0,0181150	0,4116081	0,1695348	0,1626210	0,0407291
1100	0,9999970	0,5385881	0,2358784	0,9146017	0,3440369	0,4439625	0,0071687	0,1090139	0,2781446	0,0928702	0,3643331	0,0181114	0,4115939	0,1695075	0,1626188	0,0405758

0	1,0000000	0,5386315	0,2358729	0,9146009	0,3440366	0,4438589	0,0071687	0,1090941	0,2784881	0,0928709	0,3643599	0,0180979	0,4116764	0,1694299	0,1627540	0,0403208
20	1,0000000	0,5384272	0,2293955	0,9139609	0,3726711	0,4438441	0,0866208	0,1090240	0,2782816	0,0928072	0,3468417	0,0180971	0,4116145	0,2310149	0,2119988	0,0402783
40	1,0000000	0,5366307	0,2170358	0,9082659	0,4087663	0,4436066	0,2160046	0,1085740	0,2779908	0,0922390	0,3113616	0,0180808	0,4113490	0,3440590	0,3105361	0,0401864
60	1,0000000	0,5317487	0,2051711	0,8953677	0,4266945	0,4429225	0,3254970	0,1073920	0,2774732	0,0908238	0,2726198	0,0180302	0,4106853	0,4547136	0,4154056	0,0399882
80	1,0000000	0,5236888	0,1963202	0,8789423	0,4311251	0,4417472	0,4026527	0,1054758	0,2767128	0,0887030	0,2368601	0,0179370	0,4096243	0,5461867	0,5086423	0,0396807
100	1,0000000	0,5135391	0,1908403	0,8637492	0,4302113	0,4402118	0,4524518	0,1030852	0,2757872	0,0862803	0,2063313	0,0178062	0,4083104	0,6163094	0,5847020	0,0392991
120	1,0000000	0,5028277	0,1880802	0,8523164	0,4285018	0,4385360	0,4829761	0,1005579	0,2748038	0,0839611	0,1814847	0,0176522	0,4069289	0,6679624	0,6437352	0,0388901
140	1,0000000	0,4928831	0,1871068	0,8448925	0,4274482	0,4369332	0,5010607	0,0981797	0,2738571	0,0820138	0,1619803	0,0174923	0,4056346	0,7051652	0,6881235	0,0384943
160	1,0000000	0,4845218	0,1870942	0,8405905	0,4270697	0,4355499	0,5115206	0,0961302	0,2730108	0,0805452	0,1471371	0,0173410	0,4045237	0,7316223	0,7207962	0,0381387
180	1,0000000	0,4780311	0,1874665	0,8383209	0,4270401	0,4344505	0,5174634	0,0944831	0,2722968	0,0795387	0,1361522	0,0172079	0,4036344	0,7503076	0,7444922	0,0378371
200	1,0000000	0,4733127	0,1878956	0,8372200	0,4271120	0,4336340	0,5207936	0,0932327	0,2717213	0,0789094	0,1282246	0,0170971	0,4029620	0,7634569	0,7614971	0,0375926
220	1,0000000	0,4700631	0,1882364	0,8367306	0,4271773	0,4330600	0,5226395	0,0923271	0,2712738	0,0785522	0,1226286	0,0170087	0,4024769	0,7726939	0,7736054	0,0374013
240	1,0000000	0,4679193	0,1884544	0,8365373	0,4272127	0,4326739	0,5236536	0,0916956	0,2709353	0,0783709	0,1187517	0,0169403	0,4021400	0,7791761	0,7821753	0,0372555
260	1,0000000	0,4665475	0,1885675	0,8364776	0,4272262	0,4324222	0,5242066	0,0912680	0,2706845	0,0782915	0,1161054	0,0168887	0,4019127	0,7837214	0,7882113	0,0371467
280	1,0000000	0,4656834	0,1886098	0,8364728	0,4272292	0,4322611	0,5245064	0,0909840	0,2705012	0,0782644	0,1143187	0,0168501	0,4017622	0,7869060	0,7924446	0,0370666
300	1,0000000	0,4651376	0,1886131	0,8364870	0,4272287	0,4321581	0,5246681	0,0907973	0,2703682	0,0782597	0,1131203	0,0168216	0,4016636	0,7891347	0,7954025	0,0370080
320	1,0000000	0,4647855	0,1886001	0,8365049	0,4272277	0,4320912	0,5247549	0,0906744	0,2702721	0,0782620	0,1123189	0,0168006	0,4015987	0,7906927	0,7974620	0,0369654
340	1,0000000	0,4645502	0,1885839	0,8365204	0,4272269	0,4320465	0,5248013	0,0905928	0,2702025	0,0782647	0,1117829	0,0167850	0,4015557	0,7917807	0,7988914	0,0369344
360	1,0000000	0,4643866	0,1885707	0,8365321	0,4272264	0,4320155	0,5248260	0,0905378	0,2701522	0,0782656	0,1114235	0,0167734	0,4015267	0,7925395	0,7998808	0,0369118
380	1,0000000	0,4642692	0,1885620	0,8365402	0,4272260	0,4319934	0,5248391	0,0905002	0,2701156	0,0782650	0,1111818	0,0167647	0,4015068	0,7930685	0,8005639	0,0368954
400	1,0000000	0,4641835	0,1885573	0,8365454	0,4272257	0,4319773	0,5248461	0,0904740	0,2700889	0,0782635	0,1110190	0,0167583	0,4014929	0,7934370	0,8010347	0,0368833
420	1,0000000	0,4641207	0,1885555	0,8365487	0,4272256	0,4319656	0,5248498	0,0904558	0,2700696	0,0782619	0,1109090	0,0167534	0,4014832	0,7936937	0,8013585	0,0368746
440	1,0000000	0,4640751	0,1885552	0,8365506	0,4272255	0,4319570	0,5248517	0,0904430	0,2700555	0,0782604	0,1108349	0,0167498	0,4014763	0,7938726	0,8015810	0,0368682
460	1,0000000	0,4640424	0,1885557	0,8365517	0,4272255	0,4319509	0,5248528	0,0904341	0,2700453	0,0782593	0,1107850	0,0167471	0,4014716	0,7939972	0,8017338	0,0368636
480	1,0000000	0,4640194	0,1885563	0,8365523	0,4272255	0,4319465	0,5248533	0,0904279	0,2700380	0,0782586	0,1107516	0,0167451	0,4014683	0,7940841	0,8018387	0,0368602
500	1,0000000	0,4640034	0,1885568	0,8365526	0,4272255	0,4319434	0,5248536	0,0904237	0,2700327	0,0782582	0,1107294	0,0167436	0,4014660	0,7941447	0,8019106	0,0368578
520	1,0000000	0,4639925	0,1885571	0,8365527	0,4272255	0,4319413	0,5248537	0,0904209	0,2700289	0,0782580	0,1107146	0,0167425	0,4014645	0,7941870	0,8019600	0,0368561
540	1,0000000	0,4639852	0,1885573	0,8365527	0,4272255	0,4319399	0,5248538	0,0904190	0,2700261	0,0782579	0,1107049	0,0167417	0,4014635	0,7942165	0,8019938	0,0368548
560	1,0000000	0,4639802	0,1885574	0,8365528	0,4272255	0,4319389	0,5248538	0,0904177	0,2700242	0,0782579	0,1106985	0,0167411	0,4014628	0,7942371	0,8020170	0,0368539
580	1,0000000	0,4642657	0,1961331	0,8374001	0,3980271	0,4319844	0,4454014	0,0904624	0,2700351	0,0783343	0,1249014	0,0167437	0,4014874	0,7310147	0,7498522	0,0368581
600	1,0000000	0,4669468	0,2100167	0,8440138	0,3603656	0,4324090	0,3160171	0,0909190	0,2701644	0,0790225	0,1552150	0,0167731	0,4017385	0,6156788	0,6463042	0,0369101
620	1,0000000	0,4735761	0,2224297	0,8571787	0,3421940	0,4334485	0,2065246	0,0921623	0,2705438	0,0806723	0,1909379	0,0168512	0,4024205	0,5039497	0,5377343	0,0370648
640	1,0000000	0,4833710	0,2308691	0,8726088	0,3390803	0,4349749	0,1293688	0,0941869	0,2712080	0,0830272	0,2263673	0,0169758	0,4035292	0,4126217	0,4431547	0,0373397
660	1,0000000	0,4944742	0,2355096	0,8863602	0,3412740	0,4367046	0,0795699	0,0966962	0,2720902	0,0855793	0,2583185	0,0171296	0,4049010	0,3433010	0,3677808	0,0377094
680	1,0000000	0,5051786	0,2374476	0,8966997	0,3434456	0,4383808	0,0490459	0,0993128	0,2730728	0,0878963	0,2852916	0,0172925	0,4063284	0,2926252	0,3106407	0,0381253
700	1,0000000	0,5144127	0,2378194	0,9036544	0,3443603	0,4398411	0,0309616	0,1017293	0,2740401	0,0897431	0,3069311	0,0174484	0,4076434	0,2563118	0,2685699	0,0385384
720	1,0000000	0,5217437	0,2374749	0,9080273	0,3444458	0,4410167	0,0205018	0,1037657	0,2749097	0,0910657	0,3235828	0,0175874	0,4087481	0,2305593	0,2381031	0,0389125
740	1,0000000	0,5271937	0,2369330	0,9106888	0,3442743	0,4419064	0,0145591	0,1053619	0,2756389	0,0919251	0,3359526	0,0177046	0,4096109	0,2123871	0,2162297	0,0392283
760	1,0000000	0,5310346	0,2364499	0,9122930	0,3441264	0,4425469	0,0112290	0,1065414	0,2762183	0,0924315	0,3448696	0,0177994	0,4102459	0,1995903	0,2005896	0,0394810
780	1,0000000	0,5336279	0,2361128	0,9132579	0,3440567	0,4429902	0,0093831	0,1073721	0,2766602	0,0926988	0,3511371	0,0178739	0,4106910	0,1905859	0,1894284	0,0396748
800	1,0000000	0,5353238	0,2359193	0,9138347	0,3440369	0,4432880	0,0083690	0,1079350	0,2769868	0,0928211	0,3554532	0,0179310	0,4109911	0,1842533	0,1814768	0,0398191
820	1,0000000	0,5364113	0,2358320	0,9141743	0,3440352	0,4434846	0,0078160	0,1083056	0,2772232	0,0928654	0,3583801	0,0179742	0,4111877	0,1798031	0,1758259	0,0399241
840	1,0000000	0,5371056	0,2358091	0,9143700	0,3440363	0,4436134	0,0075162	0,1085454	0,2773922	0,0928740	0,3603448	0,0180065	0,4113143	0,1766799	0,1718248	0,0399996
860	1,0000000	0,5375539	0,2358176	0,9144799	0,3440365	0,4436985	0,0073545	0,1086998	0,2775124	0,0928700	0,3616569	0,0180305	0,4113955	0,1744917	0,1690057	0,0400537
880	1,0000000	0,5378508	0,2358365	0,9145401	0,3440362	0,4437555	0,0072677	0,1088000	0,2775980	0,0928643	0,3625327	0,0180484	0,4114481	0,1729614	0,1670306	0,0400924
900	1,0000000	0,5380538	0,2358546	0,9145721	0,3440360	0,4437947	0,0072213	0,1088661	0,2776593	0,0928608	0,3631188	0,0180618	0,4114828	0,1718931	0,1656550	0,0401202
920	1,0000000	0,5381968	0,2358679	0,9145885	0,3440362	0,4438221	0,0071966	0,1089108	0,2777035	0,0928598	0,3635128	0,0180717	0,4115062	0,1711485	0,1647023	0,0401403
940	1,0000000	0,5382998	0,2358758	0,9145966	0,3440365	0,4438417	0,0071834	0,1089416	0,2777356	0,0928606	0,3637788	0,0180791	0,4115225	0,1706301	0,1640456	0,0401550
960	1,0000000	0,5383745	0,2358796	0,9146002	0,3440368	0,4438558	0,0071765	0,1089633	0,2777589	0,0928622	0,3639591	0,0180847	0,4115340	0,1702693	0,1635946	0,0401657
980	1,0000000	0,5384287	0,2358808	0,9146016	0,3440369	0,4438660	0,0071728	0,1089786	0,2777759	0,0928638	0,3640812	0,0180889	0,4115422	0,1700182	0,1632856	0,0401735
1000	1,0000000	0,5384676	0,2358806	0,9146020	0,3440370	0,4438733	0,0071709	0,1089894	0,2777884	0,0928652	0,3641639	0,0180920	0,4115479	0,1698434	0,1630742	0,0401792
1020	1,0000000	0,5384951	0,2358800	0,9146019	0,3440370	0,4438784	0,0071698	0,1089969	0,2777974	0,0928662	0,3642197	0,0180943	0,4115520	0,1697216	0,1629295	0,0401833
1040	1,0000000	0,5385144	0,2358793	0,9146017	0,3440370	0,4438821	0,0071693	0,1090021	0,2778039	0,0928668	0,3642571	0,0180960	0,4115548	0,1696366	0,1628303	0,0401863
1060	1,0000000	0,5385276	0,2358788	0,9146016	0,3440369	0,4438846	0,0071690	0,1090057	0,2778086	0,0928671	0,3642820	0,0180972	0,4115567	0,1695774	0,1627624	0,0401885
1080	1,0000000	0,5385367	0,2358785	0,9146014	0,3440369	0,4438863	0,0071689	0,1090080	0,2778119	0,0928672	0,3642985	0,0180982	0,4115580	0,1695360	0,1627157	0,0401901
1100	1,0000000	0,5385428	0,2358783	0,9146013	0,3440369	0,4438875	0,0071688	0,1090096	0,2778143	0,0928673	0,3643094	0,0180989	0,4115588	0,1695072	0,1626836	0,0401912

0	1,0000000	0,5386315	0,2358729	0,9146009	0,3440366	0,4438589	0,0071687	0,1090941	0,2784881	0,0928709	0,3643599	0,0180979	0,4116764	0,1694299	0,1627540	0,0403208
20	0,9904922	0,5386129	0,2340255	0,9112334	0,3967027	0,4439168	0,0071687	0,1242774	0,2784139	0,0928863	0,3864674	0,0181006	0,4116744	0,1695337	0,1626818	0,0577522
40	0,9738669	0,5386382	0,2305554	0,8958712	0,4644744	0,4443764	0,0071687	0,1547120	0,2794500	0,0930423	0,4305333	0,0181199	0,4119902	0,1704689	0,1623775	0,0951919
60	0,9584284	0,5386985	0,2273298	0,8650871	0,5030002	0,4455430	0,0071688	0,1871148	0,2826260	0,0934402	0,4770090	0,0181715	0,4128762	0,1728481	0,1616052	0,1382692
80	0,9463073	0,5387929	0,2250365	0,8263136	0,5192289	0,4473845	0,0071688	0,2159023	0,2881856	0,0940793	0,5177499	0,0182586	0,4143401	0,1765907	0,1603555	0,1796989
100	0,9374687	0,5389670	0,2237128	0,7894636	0,5245028	0,4496740	0,0071689	0,2393470	0,2957046	0,0948971	0,5503866	0,0183747	0,4162246	0,1812245	0,1588020	0,2162384
120	0,9312690	0,5392819	0,2231225	0,7604096	0,5255048	0,4521480	0,0071690	0,2574988	0,3044467	0,0958103	0,5752002	0,0185096	0,4183217	0,1862124	0,1571770	0,2468596
140	0,9270160	0,5397708	0,2229792	0,7404932	0,5252526	0,4545894	0,0071691	0,2711059	0,3136484	0,0967392	0,5934662	0,0186532	0,4204432	0,1911175	0,1556769	0,2716715
160	0,9241371	0,5404206	0,2230514	0,7283793	0,5248518	0,4568508	0,0071692	0,2810863	0,3226775	0,0976200	0,6066439	0,0187966	0,4224501	0,1956473	0,1544198	0,2913034
180	0,9222045	0,5411806	0,2231901	0,7218379	0,5245887	0,4588498	0,0071693	0,2882961	0,3310881	0,0984094	0,6160336	0,0189335	0,4242558	0,1996407	0,1534469	0,3065643
200	0,9209137	0,5419834	0,2233186	0,7187795	0,5244676	0,4605539	0,0071694	0,2934473	0,3386157	0,0990841	0,6226735	0,0190593	0,4258183	0,2030363	0,1527431	0,3182667
220	0,9200546	0,5427651	0,2234091	0,7176475	0,5244307	0,4619651	0,0071695	0,2970972	0,3451437	0,0996373	0,6273452	0,0191715	0,4271284	0,2058404	0,1522629	0,3271438
240	0,9194839	0,5434774	0,2234606	0,7174432	0,5244301	0,4631057	0,0071695	0,2996660	0,3506621	0,1000747	0,6306185	0,0192691	0,4281986	0,2081007	0,1519517	0,3338185
260	0,9191054	0,5440925	0,2234830	0,7176020	0,5244392	0,4640093	0,0071696	0,3014637	0,3552301	0,1004096	0,6329023	0,0193520	0,4290536	0,2098856	0,1517585	0,3388008
280	0,9188545	0,5446005	0,2234879	0,7178449	0,5244473	0,4647127	0,0071696	0,3027153	0,3589457	0,1006587	0,6344878	0,0194213	0,4297240	0,2112710	0,1516427	0,3424968
300	0,9186884	0,5450050	0,2234846	0,7180577	0,5244517	0,4652524	0,0071697	0,3035825	0,3619234	0,1008397	0,6355821	0,0194781	0,4302412	0,2123304	0,1515747	0,3452244
320	0,9185784	0,5453180	0,2234789	0,7182095	0,5244531	0,4656613	0,0071697	0,3041808	0,3642797	0,1009683	0,6363326	0,0195241	0,4306345	0,2131307	0,1515348	0,3472281
340	0,9185055	0,5455547	0,2234737	0,7183047	0,5244528	0,4659679	0,0071697	0,3045918	0,3661242	0,1010583	0,6368440	0,0195609	0,4309302	0,2137291	0,1515111	0,3486943
360	0,9184573	0,5457306	0,2234702	0,7183586	0,5244519	0,4661958	0,0071697	0,3048732	0,3675543	0,1011204	0,6371902	0,0195900	0,4311501	0,2141727	0,1514965	0,3497634
380	0,9184254	0,5458598	0,2234682	0,7183860	0,5244510	0,4663640	0,0071697	0,3050651	0,3686541	0,1011629	0,6374233	0,0196128	0,4313123	0,2144993	0,1514871	0,3505406
400	0,9184043	0,5459540	0,2234673	0,7183982	0,5244503	0,4664873	0,0071697	0,3051958	0,3694937	0,1011918	0,6375796	0,0196307	0,4314310	0,2147384	0,1514809	0,3511041
420	0,9183904	0,5460223	0,2234671	0,7184026	0,5244498	0,4665774	0,0071697	0,3052845	0,3701307	0,1012115	0,6376840	0,0196444	0,4315174	0,2149127	0,1514767	0,3515117
440	0,9183811	0,5460717	0,2234673	0,7184034	0,5244495	0,4666428	0,0071697	0,3053447	0,3706111	0,1012248	0,6377536	0,0196551	0,4315799	0,2150394	0,1514739	0,3518059
460	0,9183750	0,5461075	0,2234675	0,7184028	0,5244494	0,4666902	0,0071697	0,3053855	0,3709716	0,1012338	0,6378000	0,0196632	0,4316248	0,2151311	0,1514721	0,3520178
480	0,9183710	0,5461334	0,2234677	0,7184020	0,5244494	0,4667245	0,0071697	0,3054131	0,3712409	0,1012400	0,6378309	0,0196694	0,4316571	0,2151973	0,1514710	0,3521702
500	0,9183683	0,5461521	0,2234679	0,7184012	0,5244494	0,4667492	0,0071697	0,3054317	0,3714413	0,1012442	0,6378514	0,0196741	0,4316801	0,2152450	0,1514703	0,3522797
520	0,9183665	0,5461656	0,2234680	0,7184007	0,5244494	0,4667669	0,0071697	0,3054444	0,3715898	0,1012470	0,6378652	0,0196777	0,4316965	0,2152792	0,1514700	0,3523582
540	0,9183654	0,5461753	0,2234680	0,7184004	0,5244494	0,4667796	0,0071697	0,3054529	0,3716995	0,1012489	0,6378743	0,0196804	0,4317082	0,2153038	0,1514698	0,3524143
560	0,9183646	0,5461822	0,2234680	0,7184002	0,5244494	0,4667887	0,0071697	0,3054587	0,3717802	0,1012502	0,6378804	0,0196824	0,4317164	0,2153214	0,1514698	0,3524545
580	0,9278719	0,5461767	0,2253276	0,7222658	0,4693741	0,4667429	0,0071697	0,2901789	0,3716865	0,1012100	0,6158221	0,0196820	0,4316805	0,2152060	0,1514991	0,3349980
