"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
1080	0,9751534	0,7526641	1,0924136	0,1504399	0,9745525	0,1795170	0,5174043	0,9853629	0,0566484	0,3267366	0,9730051	0,5604999	1,0122962	0,5694462	0,7235031	1,0365552
1100	1,0201880	0,7875000	1,0050201	0,1580239	1,0246909	0,1496376	0,5219734	1,0354243	0,0444053	0,2870084	0,9236800	0,5380606	1,0652040	0,5807013	0,6803127	0,9591815

0	0,9851113	0,7709064	0,9353354	0,2619588	1,0274794	0,1513846	0,4665870	1,0168457	0,0490436	0,3415107	0,8923247	0,7036610	0,8218056	0,6315514	0,7238413	1,0794851
20	0,8842846	0,7460382	0,9232587	0,1958172	0,9980457	0,2040310	0,4933658	0,8798462	0,0739031	0,3170489	0,8816814	0,5906550	0,8936863	0,6479629	0,8515200	0,9527948
40	0,8876117	0,7149732	0,8539165	0,1943888	0,9740563	0,1631779	0,5110561	0,8122294	0,0863176	0,3089278	0,9155331	0,5459375	0,9011752	0,6443504	0,8508920	0,9099884
60	0,9354967	0,7173299	0,7740751	0,1874797	0,9974160	0,1512741	0,4963963	0,7500367	0,0771258	0,2797663	0,8361869	0,5059501	0,9669361	0,6576848	0,8878514	0,8948261
80	0,9661114	0,7427261	0,7575369	0,1890521	1,0197440	0,1246311	0,5001422	0,6113783	0,0668734	0,2960669	0,8912056	0,4614307	0,8877695	0,6457847	0,9484543	0,9534172
100	0,9169421	0,7847052	0,7465050	0,2515103	1,0249079	0,1152106	0,4869067	0,5299710	0,0616501	0,2939990	0,9023255	0,4116006	0,8241347	0,6283511	0,8713393	0,9381551
120	0,9133218	0,7719541	0,6926542	0,2134531	1,0434332	0,0792977	0,4380861	0,4703613	0,0745909	0,3069939	0,9138606	0,4042928	0,9329203	0,6597262	0,9299467	1,0473454
140	0,8648974	0,8541460	0,7076716	0,2437794	1,0265824	0,0929512	0,5164322	0,4505807	0,1224124	0,3614045	0,8680616	0,3609302	0,9779055	0,6477423	0,9271040	0,9850912
160	0,9462364	0,8549782	0,7364375	0,2883542	1,0422302	0,0795998	0,4894606	0,3685198	0,1048575	0,3947489	0,8933742	0,3396714	0,9469279	0,7248174	0,9816748	1,0605875
180	0,9497198	0,8853218	0,7082644	0,3281209	0,9773527	0,1029847	0,4889353	0,3739828	0,0974461	0,4007676	0,9005290	0,2739600	0,9188684	0,7331221	0,9039827	1,0597555
200	0,9392567	0,8900895	0,6636308	0,3520673	0,9609108	0,0656595	0,4401403	0,3647702	0,0836672	0,3997682	0,8718068	0,2209588	0,9151306	0,7870966	0,9715092	1,0582216
220	0,8859070	0,8921520	0,6475570	0,3294776	0,9650157	0,0608555	0,4822674	0,3113930	0,0745372	0,4397171	0,9298695	0,1951049	0,9265642	0,7167606	1,0087746	1,0695659
240	0,8868902	0,9046629	0,7217594	0,3322938	0,9879767	0,0603690	0,4089005	0,3311112	0,0877156	0,3946791	0,8964369	0,1689594	0,9242164	0,7361149	0,9835257	0,9268536
260	0,9411816	0,9283233	0,7857395	0,3276325	1,0455804	0,0619808	0,4252245	0,3312149	0,0890578	0,3689946	0,8193549	0,1458130	0,9198135	0,8132437	1,0008442	1,0129562
280	0,8798448	0,9575567	0,8209778	0,3026043	0,9916712	0,0551058	0,4337994	0,3106163	0,1047628	0,3931974	0,8048157	0,1331624	1,0029082	0,8254773	0,9801344	1,0095991
300	0,9068270	0,8673492	0,8277714	0,2827574	0,9697873	0,0769769	0,4695508	0,3129023	0,0946265	0,3745358	0,8569876	0,1343762	1,0385646	0,8027359	1,0370239	0,9121695
320	0,8885236	0,8248588	0,8134873	0,2527661	0,9451802	0,1046805	0,4940170	0,3067753	0,1141210	0,3795512	0,8536656	0,1650898	0,9879666	0,7603216	1,0724920	0,8973609
340	0,8891427	0,7994567	0,8037953	0,2319992	0,9395637	0,0930977	0,4752163	0,3531562	0,1021379	0,3915560	0,9639516	0,1708508	0,9939669	0,7837530	1,0422295	0,8519929
360	0,9388080	0,8263680	0,7725259	0,2463644	0,9628332	0,0767491	0,4453923	0,3330585	0,0993139	0,3532623	0,9231061	0,1638563	1,0253490	0,7398966	1,0334299	0,8875758
380	1,0116574	0,8696834	0,7747545	0,2567584	0,9416573	0,0659313	0,5164642	0,3483398	0,1033636	0,3505113	0,9269863	0,1572021	1,0245402	0,6970543	1,0002461	0,8613699
400	1,0466480	0,8708839	0,7372179	0,2698324	1,0375356	0,0816388	0,4980691	0,3359167	0,1174823	0,3498952	0,9218991	0,1623555	1,0770345	0,7391317	1,0078438	0,8819386
420	0,9884867	0,9041439	0,7559468	0,2373022	1,0266778	0,0868984	0,5103323	0,3657461	0,1050540	0,4024762	0,9096822	0,1658319	1,0941360	0,7123790	0,9678474	0,9502229
440	0,9900730	0,8625703	0,6850561	0,2821699	0,9807315	0,0808836	0,5432719	0,3576226	0,0975175	0,4172067	0,9367539	0,1770270	1,1371576	0,6763538	0,8863479	0,9429289
460	0,9801969	0,8541065	0,7616695	0,2858266	1,0039590	0,0970625	0,5218714	0,3728548	0,0887203	0,3931263	0,9293140	0,1859364	1,0810595	0,7242555	0,8977132	0,9882731
480	1,0437488	0,8676048	0,6988401	0,2819751	1,0228992	0,0904503	0,4965266	0,3971164	0,0981473	0,4329930	0,9548542	0,1945915	1,0916844	0,7401917	0,9722706	0,9772916
500	1,0647686	0,8771995	0,7700688	0,2987191	0,9889903	0,0613546	0,5339413	0,3677042	0,1092592	0,3963230	0,9350050	0,1821002	1,0554028	0,6953102	1,0212415	1,0234646
520	1,0501486	0,8715630	0,7726768	0,2805317	1,0087055	0,1022609	0,5373677	0,3375952	0,1130529	0,4030908	0,8488478	0,1704886	1,0132151	0,7061546	0,9897607	1,0126377
540	1,1230888	0,8612532	0,8086687	0,2665586	0,9730415	0,0829536	0,5414201	0,3710192	0,1166190	0,3760659	0,8559085	0,1494589	1,0458967	0,7362192	1,0156199	0,9974507
560	1,1426964	0,8370414	0,7486439	0,2693540	0,9718044	0,0860943	0,4994896	0,3526152	0,0933280	0,3486283	0,8973255	0,1441884	1,0705117	0,7711150	1,0212543	0,9358612
580	1,1445789	0,8363727	0,7776994	0,3036201	0,9794943	0,0981780	0,5063505	0,4524693	0,1215227	0,3524474	0,8697579	0,1532773	1,0824082	0,7966251	1,0016865	0,9523891
600	1,1088389	0,8255974	0,7839578	0,2735879	0,9637978	0,0824810	0,4746563	0,5753963	0,1207877	0,4061819	0,8704451	0,1845988	1,0310717	0,7457654	1,0025607	0,9555521
620	1,0955615	0,7954095	0,8214494	0,2769967	0,9666275	0,0833752	0,4962126	0,6121895	0,1202649	0,3961556	0,8169464	0,1918476	1,0307384	0,7372305	0,9309898	1,0670068
640	1,0789865	0,7754470	0,8987411	0,2693717	0,9940631	0,0776424	0,5817093	0,6817841	0,1064881	0,3700081	0,8317108	0,2402225	0,9289389	0,7531431	0,9125688	1,0872819
660	1,0330948	0,7437874	0,8170849	0,2682539	1,0361722	0,0864088	0,5993404	0,7409056	0,0822688	0,3291970	0,8199660	0,3448829	0,9159425	0,7927521	0,8340571	1,0426709
680	0,9700939	0,7517922	0,8964417	0,2408441	1,0280683	0,0970751	0,6158296	0,7746952	0,0828925	0,3258924	0,9271802	0,3377332	1,0189701	0,7022921	0,8116346	1,0575461
700	0,9784328	0,7596839	0,8757001	0,2318486	1,0179761	0,1142161	0,5528526	0,8103857	0,0838746	0,2848806	0,8666160	0,3545429	0,9962697	0,6254185	0,8133315	1,0821853
720	0,9741078	0,7061076	0,9566299	0,2192036	1,0103405	0,0930809	0,5480612	0,8982580	0,0830760	0,3215637	0,9064324	0,3111504	0,8681267	0,6028264	0,8216175	1,1065580
740	0,9933030	0,6849843	0,9306490	0,2100676	0,9728830	0,0845954	0,4958085	0,9546638	0,0997484	0,2963438	0,8470624	0,3645681	0,8854962	0,6088213	0,8357929	1,0889899
760	0,9487069	0,6493377	0,9202984	0,1857169	0,9915924	0,1160787	0,5247786	0,9504117	0,1042454	0,3153607	0,8226994	0,4320535	0,9299094	0,5806822	0,7933680	1,0921334
780	0,9336401	0,5797955	0,8996579	0,1940239	1,0102911	0,1099393	0,5562981	1,0130039	0,1036754	0,3792323	0,8899386	0,4693596	0,9017207	0,5940155	0,7924920	1,0275643
800	0,9118428	0,5682206	0,8597047	0,1717945	0,9923945	0,0883481	0,5396227	1,0236291	0,1054241	0,3805708	0,8933040	0,5352797	0,9191377	0,6157200	0,7468325	1,1047457
820	0,9865258	0,5960957	0,9221220	0,2031385	0,9600468	0,0654102	0,4900268	0,9634129	0,0789112	0,3824556	0,8832955	0,5530561	0,7897071	0,6363678	0,7042117	1,0405282
840	0,9994596	0,5940388	0,9686092	0,1724553	0,9495981	0,0860002	0,5306160	1,0264698	0,0869098	0,3430958	0,8822403	0,5625989	0,7765418	0,5632758	0,6633091	0,9952081
860	0,9149904	0,5592875	0,9430455	0,1610785	0,9032548	0,0862247	0,5529830	1,0111261	0,0681819	0,3608086	0,9480777	0,5212096	0,8267358	0,5525092	0,5966850	1,0084696
880	0,8156447	0,5504962	0,9400315	0,1566711	0,9772752	0,1013816	0,6368854	1,0130577	0,0737812	0,3315970	0,9530707	0,4740923	0,9600991	0,5469636	0,5932797	0,9649067
900	0,8432775	0,6209669	0,9883777	0,1679528	0,9845365	0,1073756	0,5676124	0,9829767	0,0702861	0,3142265	0,9413067	0,5527315	0,9124118	0,5209926	0,5376629	0,9699705
920	0,9363274	0,6839558	0,9821111	0,1597409	0,9537362	0,1154979	0,5226023	1,0474854	0,0581951	0,3290133	0,9467820	0,5653227	0,9015698	0,5735330	0,5661382	0,9848771
940	0,9827664	0,7370199	1,0078433	0,1703353	0,9428970	0,0921533	0,5107065	0,9866206	0,0511614	0,3103243	0,8672738	0,6504965	0,8015489	0,5098426	0,5583481	0,9736157
960	0,9014680	0,7821327	1,0149128	0,1749925	0,9760080	0,0957252	0,5153005	0,9936882	0,0544760	0,2812798	0,9104138	0,6257239	0,8673020	0,5734955	0,5668717	0,9229477
980	0,9530456	0,7354597	1,0533302	0,1550585	1,0207971	0,1084161	0,5335548	1,0114654	0,0587709	0,2856205	1,0058335	0,6529021	0,8677379	0,6145321	0,6310938	0,9036173
1000	0,9410443	0,7179023	1,0132107	0,1443290	1,0053120	0,1462419	0,5980126	1,0900081	0,0538664	0,2780414	1,0330075	0,6179739	0,9044172	0,6208545	0,6079233	1,0419618
1020	0,9394099	0,7418613	0,9868039	0,1408106	0,9858423	0,1461096	0,5219002	1,1229144	0,0523900	0,3044091	0,9629304	0,6033335	0,9884523	0,6677358	0,6172436	1,1123069
1040	0,9762429	0,7963625	0,9982596	0,1714222	0,9953500	0,1445054	0,4796419	1,1550997	0,0589304	0,2816334	0,9663198	0,6310801	0,8959261	0,5925570	0,6398954	1,0425342
1060	0,9203076	0,8016556	0,9835185	0,1591517	0,9911788	0,1576166	0,5084712	1,1315512	0,0706481	0,3120347	0,9092770	0,6349663	0,9648363	0,5830794	0,6587008	1,0466141
1080	0,9757176	0,7711395	0,9560191	0,1669825	0,9677303	0,1574748	0,4409851	1,1062994	0,0639612	0,3286202	0,9162334	0,6813544	0,9208299	0,5775066	0,7022975	1,0753311
1100	1,0376626	0,7570718	0,9941445	0,1986259	0,9389352	0,1510619	0,4773893	1,0363074	0,0660102	0,3097191	1,0270400	0,6567289	0,9211791	0,6014589	0,7282551	1,0528448

0	0,9851113	0,7709064	0,9353354	0,2619588	1,0274794	0,1513846	0,4665870	1,0168457	0,0490436	0,3415107	0,8923247	0,7036610	0,8218056	0,6315514	0,7238413	1,0794851
20	0,9124642	0,7390618	1,0055630	0,2230570	1,0133039	0,1462744	0,4612545	1,0604257	0,0699418	0,3437767	0,8647397	0,6236908	0,8708435	0,5985557	0,7997876	0,9615422
40	0,9413131	0,6955547	0,9731295	0,2086943	0,8631396	0,1446904	0,4750146	1,1147771	0,1155316	0,3758799	0,9339325	0,5131722	0,9494798	0,5992610	0,7403970	0,9246924
60	0,9871041	0,6812636	0,9736177	0,2229051	0,7540019	0,1545988	0,4318643	1,1109933	0,1860808	0,3791321	0,9135085	0,4204362	0,9141391	0,6508615	0,6906938	0,9087606
80	0,9302934	0,6580215	0,8972040	0,2097073	0,6822680	0,1311021	0,4705628	1,0379042	0,2387308	0,3281562	0,8907521	0,3242911	0,9477166	0,5908686	0,7599598	0,9394700
100	0,9245202	0,7389546	0,8796228	0,1767515	0,5787598	0,1243787	0,5139928	1,0794536	0,2816959	0,3169917	0,9939657	0,2408370	0,9845995	0,6101350	0,7113817	0,9813769
120	0,9719234	0,7378316	0,9316179	0,1827076	0,5003774	0,1341765	0,5588334	1,0692303	0,3582376	0,3658101	1,0700553	0,2249673	0,9423746	0,6309799	0,7605045	0,9661496
140	0,9369033	0,7306240	0,9371288	0,1921087	0,4280241	0,1218047	0,6138366	1,1195560	0,3578602	0,3408838	1,0636661	0,2003647	0,9553099	0,6109896	0,8185934	0,9815656
160	0,8620302	0,7624596	0,9625799	0,2139037	0,4204204	0,1286905	0,5980878	1,0507622	0,3559941	0,3810874	1,0765461	0,2181515	0,8495395	0,6255820	0,8273691	1,0076891
180	0,8775135	0,7208551	0,9046123	0,2045435	0,3824871	0,1294042	0,6092158	0,9937926	0,4032885	0,3299251	0,9799536	0,2052643	0,8807793	0,5987721	0,7928931	1,0783323
200	0,9415668	0,7330417	0,9515248	0,2474212	0,3579506	0,1331689	0,6019365	1,0041739	0,4554045	0,3139599	1,0084310	0,1989767	0,8970736	0,6499689	0,7675645	1,0129054
220	0,9966459	0,7302521	0,8889880	0,2448838	0,3606268	0,1232913	0,6067194	0,9992406	0,4626056	0,3218088	0,9352016	0,1445146	0,8683151	0,6307267	0,7636037	0,9692255
240	1,0537447	0,7382418	0,8512858	0,2393042	0,3492992	0,1230101	0,6092484	1,0219901	0,4652874	0,3080498	0,9537181	0,1288246	0,8557159	0,6010512	0,7017848	0,9002217
260	0,9790896	0,7255304	0,8843433	0,2162791	0,3378589	0,1054890	0,6671767	0,9717194	0,4820265	0,3003174	1,0445605	0,1139777	0,8018011	0,5999383	0,7305397	1,0449967
280	1,0232147	0,7318312	0,9554703	0,2427874	0,3098735	0,1292148	0,7023459	0,9814960	0,4712192	0,2880944	1,0322277	0,1240706	0,8336458	0,6101974	0,7673551	0,9875834
300	1,0738438	0,7172223	0,9063133	0,2339936	0,2519430	0,1250405	0,7247215	0,9738645	0,4540490	0,3391678	0,9524646	0,1409337	0,8714719	0,5844722	0,7703982	1,0419956
320	1,1027076	0,6634203	0,8308961	0,1887464	0,2550015	0,0953806	0,8200988	0,9643217	0,4574308	0,3609372	0,9901666	0,1683696	0,8428086	0,6042759	0,8053192	1,0264997
340	1,0660353	0,6754421	0,9032585	0,2012304	0,2423963	0,0985161	0,8074812	0,9197136	0,4818546	0,3128522	0,9775243	0,1685012	0,9909063	0,6032167	0,7629206	0,9691991
360	1,0779706	0,6246153	0,9308981	0,1801510	0,2190527	0,1136163	0,7943753	0,9549336	0,4274376	0,3254194	0,9265902	0,1963744	0,9381022	0,6621429	0,7699363	0,9608488
380	1,0969294	0,5864122	0,8771902	0,2189710	0,2067575	0,1578790	0,7908588	0,9266616	0,3964653	0,3049982	0,9864789	0,1966423	0,8610852	0,6052454	0,7864198	0,9610353
400	0,9944177	0,6066371	0,9040290	0,2200014	0,1579284	0,1533849	0,8047974	0,9322240	0,4036382	0,3217131	1,0160292	0,1750210	0,8430596	0,6013411	0,7394104	0,8935026
420	0,9439465	0,6295332	0,8659271	0,2306988	0,1583597	0,1473071	0,7745689	0,9447227	0,4174447	0,3077815	1,0145713	0,1999840	0,8841862	0,5277460	0,7383695	0,8976370
440	0,9962266	0,6768557	0,8870409	0,2531001	0,1426643	0,1384582	0,8251947	1,0031662	0,4452949	0,3480443	0,9277959	0,1652362	0,8797117	0,6042648	0,6765828	0,8812159
460	0,9441549	0,6522501	0,8329475	0,2342983	0,1391638	0,1531229	0,8177240	0,9622075	0,4798347	0,3990601	0,8514869	0,1634440	0,8925574	0,5735840	0,7159184	0,9228797
480	0,9359469	0,6661245	0,8763585	0,2061913	0,1376703	0,1539858	0,8350637	0,9436253	0,4458495	0,3864593	0,9081558	0,1434938	0,9218041	0,5754048	0,6954146	0,8954344
500	0,9776141	0,6936111	0,9263331	0,2158041	0,1477837	0,1519601	0,8400054	0,9016975	0,4406147	0,3675563	0,9036118	0,1706825	0,8937707	0,6299802	0,7150618	0,9362351
520	0,9273980	0,6378185	0,8833731	0,2120541	0,1529820	0,1731578	0,7647416	0,9639674	0,3996268	0,3453038	0,9163896	0,1762965	0,9158961	0,5750296	0,7145518	0,9524739
540	0,9197160	0,6093241	0,8500675	0,1682932	0,1452040	0,1791120	0,8080827	0,9650676	0,4571371	0,3208671	0,9370314	0,1796743	0,9225023	0,6243634	0,6783026	0,9673916
560	0,9569302	0,6117156	0,8318279	0,1582503	0,1626579	0,1182994	0,7474891	0,9947142	0,3971469	0,3298207	1,0046579	0,1787208	0,9803541	0,6475009	0,6218683	0,9203697
580	1,0125255	0,6262997	0,8436935	0,1879024	0,2127931	0,1029024	0,6952700	1,0215403	0,3571942	0,3074261	0,9931306	0,2315667	1,0088969	0,6712759	0,6709878	0,8965848
600	1,0194083	0,6492399	0,9216594	0,2558027	0,2918863	0,0913750	0,7313382	0,9966368	0,2884702	0,3354142	0,9097403	0,2885782	0,9046516	0,6393546	0,6024951	0,9741076
620	0,9925570	0,6036415	1,0165910	0,2500731	0,3675763	0,1258382	0,7739657	1,0304066	0,2452003	0,3524182	0,9606801	0,3462357	0,9092219	0,6312153	0,5922708	0,9488275
640	1,0044447	0,5916816	1,0039964	0,2137635	0,4582162	0,1325137	0,7548618	1,0261247	0,2201086	0,3691965	0,9004418	0,3142819	0,8630323	0,6279627	0,6571945	1,1027177
660	1,0809526	0,6173362	1,0191440	0,2420766	0,5972824	0,1312053	0,6937922	1,0221098	0,1584893	0,3761787	0,9146517	0,3955717	0,7719123	0,5715789	0,6575612	1,0110675
680	1,0803897	0,5866013	1,0443846	0,2047826	0,7134887	0,1532358	0,6683711	1,0373728	0,1302665	0,4048845	0,9304650	0,4302764	0,8071931	0,5835404	0,6921539	1,0206725
700	1,0428151	0,6311617	1,1115599	0,1302682	0,8059946	0,1345740	0,6305439	0,9883096	0,1210049	0,3776824	0,9749948	0,4567455	0,8462823	0,5906856	0,6773530	1,0481220
720	1,0313307	0,6306477	1,0274954	0,1574810	0,8928172	0,1504456	0,5674046	1,0255409	0,1006811	0,3408771	0,9985808	0,4768091	0,8999662	0,5870781	0,6690399	1,0733893
740	0,9419382	0,6774810	0,9953093	0,1349162	0,8904388	0,1385095	0,5755477	1,0705327	0,0818475	0,3031271	0,9728290	0,5705410	0,9422164	0,5598677	0,7163034	1,0296602
760	0,9742856	0,6878974	0,9802586	0,1595921	0,8595297	0,1584407	0,5296816	1,0562133	0,0581053	0,3094390	0,9950974	0,6607508	0,9660638	0,5918145	0,7031373	0,9505034
780	0,9552448	0,6715652	0,9523152	0,1799828	0,9236368	0,1453050	0,5466783	1,0979949	0,0549144	0,2823930	0,9193857	0,6718906	0,9743919	0,5228942	0,6692704	0,9339746
800	1,0205695	0,6528674	0,9614238	0,1901911	0,9765910	0,1375897	0,5600450	1,0695379	0,0627441	0,2938151	0,8920690	0,6395808	0,9862892	0,5828977	0,6768477	0,9243343
820	0,9438859	0,6611601	0,9590523	0,1656284	0,9995566	0,1220045	0,5011441	1,0693746	0,0500148	0,3029318	0,8884189	0,5991468	0,9826186	0,6072838	0,6711157	1,0594118
840	0,9376350	0,7212859	0,9591188	0,1938350	0,9340095	0,1269019	0,5692081	1,0036345	0,0595625	0,2874528	0,9157876	0,6088413	0,9706048	0,6191966	0,5962171	1,0300327
860	0,9486542	0,7445982	0,9094852	0,2182899	0,9115051	0,1759114	0,5048276	1,0122363	0,0446905	0,2676868	0,8731136	0,5733495	0,8777040	0,6689767	0,6642899	0,9479309
880	0,9830338	0,7911889	1,0000232	0,2337450	0,8626256	0,1316910	0,5030127	0,9928785	0,0432225	0,2691301	0,8728988	0,5592444	0,8804676	0,6278712	0,7073944	0,9357284
900	1,0388780	0,7993034	1,0091999	0,2210084	0,9548688	0,1306951	0,5208768	0,9098812	0,0318213	0,2439475	0,9237333	0,5360364	0,8623080	0,6428144	0,7517585	0,8816661
920	1,0170580	0,7923758	0,9737325	0,2696439	0,9751323	0,1446464	0,4749453	0,9345805	0,0328406	0,2630598	0,8922191	0,5588539	0,9013714	0,7473445	0,7213776	0,9043604
940	1,1077612	0,7848758	0,8954767	0,2191670	0,9590932	0,1390043	0,4522147	0,9283637	0,0644443	0,2616619	0,9084569	0,5238032	0,8797900	0,7175473	0,7482731	0,9643802
960	1,1488003	0,7514255	0,9606330	0,2138901	0,9694616	0,1335276	0,4418701	0,9119133	0,0780395	0,2460034	0,9679391	0,4873795	0,9450691	0,6384445	0,7810933	1,0056928
980	1,0541489	0,7542480	1,0386874	0,1743288	1,0239240	0,1438291	0,4512101	0,9058168	0,0525061	0,2425759	0,9305416	0,4763406	0,9885495	0,5952987	0,7624548	0,9239756
1000	0,9986584	0,7711449	1,0135788	0,1853797	1,0530482	0,1426961	0,4913947	0,9109409	0,0567736	0,2631801	0,8546187	0,5221689	0,8692276	0,5704386	0,7601936	0,9412730
1020	0,9620194	0,7951184	0,9836068	0,1783518	1,0449147	0,1309644	0,4969584	0,9149627	0,0579189	0,3040424	0,9033019	0,4861217	0,8684112	0,6478617	0,7320546	0,9089148
1040	1,0570876	0,7687358	1,0010372	0,1769225	1,0488563	0,1036970	0,4948868	0,9422718	0,0528298	0,2857204	0,8532624	0,5423121	0,9008639	0,6726518	0,7133197	0,9645935
1060	1,0803292	0,7510340	1,0149960	0,1986493	1,0207248	0,1021066	0,4560546	0,9362643	0,0419157	0,2660562	0,9427025	0,5975390	0,9729933	0,7450910	0,6988878	0,9878239
1080	1,0766549	0,7446830	0,9741259	0,1952379	1,0642391	0,1024940	0,4888340	0,9801227	0,0469598	0,2836876	0,9661285	0,5630514	0,9252696	0,7057061	0,7092958	0,9883897
1100	0,9713817	0,6432261	0,9787611	0,1712300	1,0519180	0,1040500	0,4384278	0,9798308	0,0395477	0,2993507	0,9422347	0,6385025	0,9354762	0,6925955	0,6834516	1,0339226

0	0,9851113	0,7709064	0,9353354	0,2619588	1,0274794	0,1513846	0,4665870	1,0168457	0,0490436	0,3415107	0,8923247	0,7036610	0,8218056	0,6315514	0,7238413	1,0794851
20	0,9626702	0,7395093	1,0504548	0,1480398	1,0029748	0,1567010	0,4682003	1,0320057	0,0552994	0,2644857	0,9027402	0,5047822	0,9377184	0,6214128	0,7240007	1,0425608
40	0,7985897	0,7432096	1,0905968	0,1402787	1,0232140	0,1589248	0,4064891	0,9374673	0,0416945	0,2937416	0,9503761	0,5724988	0,9740426	0,7120510	0,7568383	1,0084138
60	0,6841518	0,6896345	1,0297601	0,1041809	1,0671983	0,1597806	0,4790414	0,8829107	0,0451404	0,3007800	0,9560174	0,6434954	0,9178956	0,6827246	0,7843709	0,9843027
80	0,5254185	0,6813104	0,9913512	0,1172285	1,0734451	0,1725276	0,4092268	0,7483595	0,0360496	0,2750116	1,0960070	0,6854846	0,9234022	0,6349921	0,8233050	0,9401032
100	0,4440219	0,7344565	0,9764154	0,1341020	1,1369651	0,1886089	0,4533860	0,6909764	0,0508733	0,2796446	1,0127474	0,7558676	0,9039182	0,6334394	0,7079086	0,9548004
120	0,3660992	0,7438730	1,0039418	0,1184901	1,0674980	0,1440101	0,4740336	0,6441436	0,0565591	0,2789320	0,9684162	0,8486179	0,9742677	0,6853697	0,7015009	1,0453465
140	0,3288491	0,7225306	0,9895089	0,1034393	1,0058648	0,1676560	0,3987727	0,6262864	0,0605321	0,2703277	0,9454372	0,8561136	0,9672621	0,6575561	0,6656754	1,0373057
160	0,3177782	0,6685482	1,0166205	0,1158480	0,9825742	0,2029735	0,4610152	0,6919881	0,0489192	0,3136710	0,9821478	0,8712856	1,0282968	0,5947220	0,7094349	0,9929558
180	0,3067362	0,6774594	0,8957488	0,1174805	1,0132574	0,2529777	0,4045510	0,6721736	0,0594952	0,3406965	0,9743799	0,9528865	1,0083659	0,5888237	0,7652588	1,0329848
200	0,2794670	0,6728471	1,0022852	0,0919494	1,0536624	0,2691240	0,4752770	0,6556734	0,0693821	0,3605618	1,0105469	0,9570459	0,9516957	0,6148376	0,7405292	0,9733950
220	0,2495813	0,6868688	0,9764975	0,1078464	1,0245734	0,3092244	0,5142341	0,5679987	0,0693254	0,3330936	0,9854821	0,9807054	0,8953656	0,6119552	0,7461018	0,8857007
240	0,2845319	0,6394352	0,9784080	0,1167075	1,0759249	0,3196935	0,5148926	0,5648876	0,0768146	0,3886020	0,9994412	0,9100975	0,8838617	0,6047858	0,7691396	0,9113390
260	0,2743001	0,6574016	0,9305439	0,0986249	1,0461326	0,3422260	0,4507831	0,5846538	0,0691197	0,3925916	0,9801116	0,9516001	0,8772169	0,6271899	0,7591229	0,9796984
280	0,2512545	0,6632812	1,0122529	0,1013436	1,0420933	0,3477145	0,4460467	0,5918205	0,0634708	0,3571932	1,0044589	0,9302118	0,9231110	0,6039970	0,7531114	0,9972922
300	0,2320133	0,7116807	1,0100558	0,1109583	1,0665841	0,3998428	0,4237752	0,5747270	0,0637480	0,3328610	0,9455627	0,9891538	0,9372219	0,6197551	0,7679447	1,0172426
320	0,2157766	0,6690381	0,9526918	0,1039519	1,0274509	0,4211057	0,4526003	0,6084758	0,0532568	0,4036955	0,9475152	0,9947128	0,9365623	0,6045113	0,7703716	1,0102203
340	0,2397662	0,7196676	0,9232516	0,1192805	1,1033903	0,4796399	0,4579550	0,5998340	0,0617283	0,4326474	0,9089504	0,9178480	0,8859111	0,6250293	0,7346051	0,9680313
360	0,1942993	0,7393749	0,9920901	0,1453157	1,0900731	0,5329489	0,4366229	0,5704085	0,0507971	0,4523202	1,0237942	0,9439540	0,9184270	0,6609584	0,7972877	1,0147044
380	0,1774000	0,7566504	0,9674557	0,1499061	1,0433239	0,5536577	0,4456791	0,5538964	0,0437096	0,4834940	0,9902651	0,8842239	0,8456795	0,6844683	0,7429502	1,0270385
400	0,2343006	0,7600910	0,9304813	0,1840506	1,0030229	0,5778302	0,4888663	0,5312960	0,0316010	0,4822926	1,0747651	0,8632316	0,7991032	0,6451947	0,7390700	0,9676951
420	0,2324737	0,7641820	0,9646869	0,1561578	0,9704040	0,5528250	0,4971119	0,5747384	0,0475638	0,5095330	1,1165489	0,8624262	0,7893919	0,6555604	0,7363942	1,0212628
440	0,2358413	0,7766529	1,0006170	0,1139018	0,9596397	0,5115704	0,5253427	0,5873805	0,0445729	0,4845443	1,0580057	0,8537846	0,8727126	0,6412357	0,7425195	1,0635133
460	0,2625881	0,7342674	1,0023987	0,1281439	0,9665763	0,5109874	0,4706521	0,5531754	0,0388662	0,4811491	1,1119289	0,9092380	0,8468250	0,6637352	0,7643724	1,0808974
480	0,2231037	0,7782871	1,0159560	0,1415986	1,0055703	0,5152505	0,4121586	0,5323814	0,0425506	0,4441795	0,9235383	0,8550106	0,8735753	0,6554535	0,8236314	1,0777412
500	0,2278836	0,8115177	1,0108310	0,1287125	1,0267094	0,5269322	0,4050883	0,5287162	0,0783852	0,5103242	0,9049304	0,8340276	0,8810956	0,6532955	0,8113750	1,1410740
520	0,2417421	0,7906572	1,0771955	0,1294225	1,0361459	0,5553938	0,4897845	0,5422266	0,0959954	0,5432862	0,9076070	0,8313302	0,8552485	0,6255430	0,8163414	1,0613733
