"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
40	0,3094153	0,5582050	0,5989472	0,9369967	0,4786798	0,2079702	0,2301985	0,4622448	0,0076908	0,8793427	0,1305064	1,0574084	0,7739006	0,5790216	0,0039350	0,2022790
60	0,3536843	0,5055815	0,6458740	0,9032108	0,4881217	0,2577003	0,2103197	0,4000214	0,0130736	0,9981425	0,1513379	1,0462497	0,6939974	0,5793772	0,0047336	0,1489364
80	0,4010996	0,4070401	0,6414754	0,8910165	0,5530073	0,2589126	0,1593059	0,3814405	0,0083917	0,9610768	0,1515411	1,0042130	0,7949824	0,5438370	0,0021560	0,0961849
100	0,4194022	0,3741114	0,6311770	0,8825668	0,5435332	0,2155856	0,0927211	0,4223808	0,0015744	0,9454740	0,1510444	1,0325291	0,7475434	0,5502033	0,0025972	0,0558159
120	0,4212157	0,3176941	0,5951617	0,8959509	0,4744014	0,1792284	0,0671552	0,4358644	0,0049114	0,9714845	0,1241904	0,9002473	0,7826521	0,6163147	0,0012793	0,0407305
140	0,4375537	0,2855953	0,5988665	0,9209043	0,4990002	0,2022916	0,0753979	0,4086496	0,0153560	0,9651573	0,1360716	0,8944294	0,8310809	0,6113179	0,0003619	0,0425941
160	0,4009969	0,2739821	0,5901616	0,9567228	0,5212279	0,2334555	0,0686156	0,4464749	0,0256760	0,9188458	0,1531005	0,9067300	0,7882765	0,6011345	0,0005305	0,0283373
180	0,4642276	0,2427644	0,5883518	0,9382186	0,4767355	0,2336788	0,0693548	0,4603041	0,0195403	0,8900209	0,1324583	0,9018678	0,7958449	0,5770425	0,0000350	0,0335365
200	0,4426811	0,2741430	0,6149071	0,9385858	0,4532304	0,2436605	0,0504068	0,4116707	0,0228443	0,7910337	0,1270529	0,8578408	0,7793753	0,6024869	0,0001474	0,0261576
220	0,5133187	0,2106964	0,6072857	0,9877645	0,4490263	0,2195708	0,0513779	0,4357449	0,0195326	0,7886910	0,1291965	0,9286784	0,7949180	0,6117408	0,0001461	0,0170653
240	0,4821520	0,2307273	0,5701910	1,0060799	0,4951535	0,2260352	0,0306237	0,4206459	0,0267454	0,7351223	0,1195211	0,9012598	0,8512973	0,6200194	0,0000000	0,0169690
260	0,4774020	0,2150548	0,5508707	1,0380692	0,5088557	0,2366233	0,0466752	0,3739459	0,0161132	0,7455995	0,1168881	0,9342406	0,8194469	0,6265906	0,0000000	0,0124099
280	0,4923480	0,2231330	0,5480814	1,0556331	0,4939950	0,2506250	0,0279186	0,3954337	0,0213345	0,7862287	0,1204643	0,8673161	0,7523259	0,6592944	0,0001141	0,0197960
300	0,5189975	0,1782988	0,6004764	1,0055445	0,4532223	0,2098462	0,0436085	0,3749064	0,0216542	0,7906200	0,1271110	0,9457276	0,8066814	0,6407862	0,0002986	0,0263715
320	0,4989210	0,1571762	0,5790394	1,0183042	0,4564021	0,2091731	0,0434154	0,4193437	0,0243376	0,7813887	0,1135478	1,0686877	0,8396233	0,6800236	0,0001175	0,0297141
340	0,4835041	0,1562265	0,6190787	0,9799611	0,4581717	0,2223582	0,0496994	0,4177015	0,0269886	0,8757793	0,1281616	1,0065464	0,8320659	0,5642983	0,0000000	0,0173080
360	0,5238741	0,1361731	0,6080744	1,0165235	0,4532813	0,1897623	0,0588726	0,3613456	0,0350080	0,9388320	0,1341753	1,0534160	0,8133517	0,5686818	0,0009974	0,0255043
380	0,4904164	0,1143069	0,5695269	0,9722986	0,4762987	0,2157693	0,0435707	0,4662014	0,0191848	0,9647172	0,1370819	0,9996154	0,8780747	0,6637756	0,0003599	0,0238759
400	0,4873307	0,1046080	0,6447591	0,9321368	0,4733677	0,2038440	0,0371662	0,4869481	0,0226550	1,0029699	0,1366397	0,8641697	0,8516291	0,6451498	0,0000000	0,0275896
420	0,4547175	0,1049131	0,5941939	0,8791261	0,4847507	0,2226306	0,0443729	0,4160833	0,0215350	0,9034987	0,1438696	0,9027338	0,8816068	0,6197105	0,0010722	0,0172343
440	0,4986177	0,1371399	0,6434404	0,8803085	0,4986866	0,2187290	0,0574344	0,4406751	0,0157983	0,9214346	0,1204780	1,0086636	0,8531187	0,6376625	0,0007796	0,0211449
460	0,5446049	0,1653139	0,6180864	0,9386323	0,5188158	0,2185666	0,0647885	0,4277410	0,0162115	0,9649908	0,0935925	1,0397246	0,8784176	0,6080369	0,0012462	0,0215683
480	0,5959579	0,1812073	0,6356170	0,9622529	0,4926092	0,2147072	0,0610948	0,4332936	0,0178426	0,9411345	0,1099677	1,0039929	0,7796922	0,6438525	0,0000190	0,0230155
500	0,5934897	0,1831648	0,6475528	0,9755290	0,4561228	0,1946557	0,0648264	0,4592651	0,0185387	0,9480765	0,1251545	0,9624305	0,8538696	0,6080060	0,0000120	0,0151989
520	0,6327087	0,1639466	0,6272351	1,0365718	0,4419849	0,2292725	0,0769417	0,4459668	0,0272584	1,0179436	0,1263897	0,9148902	0,8371083	0,5868998	0,0013346	0,0163965
540	0,5790207	0,1577567	0,6006031	1,0458611	0,4617639	0,2188270	0,0619632	0,4249844	0,0384187	1,0006046	0,1284318	0,9220595	0,9648276	0,6336276	0,0013749	0,0204980
560	0,4974906	0,1474065	0,6127568	1,0067624	0,5139404	0,2187343	0,0552282	0,4397149	0,0251552	0,9774726	0,1137951	0,9785968	0,9519189	0,6109685	0,0006395	0,0123435
580	0,4883672	0,1975482	0,6043531	1,0035773	0,4991531	0,2160041	0,0635062	0,4285397	0,0192907	0,9760930	0,1197924	0,9081172	0,9143592	0,6136644	0,0016577	0,0239776
600	0,4651347	0,2536013	0,6488501	0,9581949	0,5003720	0,2509639	0,1056723	0,4001975	0,0249459	0,9524876	0,1189468	0,8454388	0,8382214	0,5731168	0,0001554	0,0874674
620	0,5048432	0,3469471	0,6205286	0,9279728	0,4873719	0,2085219	0,1307506	0,4110108	0,0223476	0,8855349	0,1241133	0,8932980	0,8482377	0,5712673	0,0057159	0,1356114
640	0,5020961	0,4392632	0,6889135	0,9241927	0,4630301	0,2078314	0,1611042	0,3930061	0,0125247	0,8303380	0,1368238	0,9578750	0,8960148	0,5754956	0,0055752	0,1998235
660	0,5370839	0,4882786	0,6898414	0,9576874	0,5319021	0,1999211	0,2392698	0,3799612	0,0118571	0,8329554	0,1428661	0,9113287	0,9120978	0,6266062	0,0070009	0,2284782
680	0,4908801	0,5510789	0,5893219	0,9331702	0,4981450	0,1900370	0,2808011	0,4272938	0,0080115	0,8802302	0,1557950	0,9371751	0,9433838	0,6051682	0,0105887	0,2807455
700	0,5054516	0,5389474	0,5991079	0,9335788	0,4647771	0,1903394	0,2853860	0,4177126	0,0130936	0,8660286	0,1433771	0,9526596	0,9084098	0,6033616	0,0085437	0,3208030
720	0,4539951	0,5448879	0,6021473	1,0158738	0,4280125	0,2098838	0,3561096	0,3843380	0,0061248	0,9356701	0,1563055	0,9445931	0,9330699	0,6125284	0,0100407	0,2964214
740	0,4376972	0,5267305	0,6063921	1,0534645	0,4577666	0,2210955	0,3405812	0,3799043	0,0164367	0,8965990	0,1242211	0,9498478	0,8999863	0,6605361	0,0083059	0,3191171
760	0,4061966	0,5477412	0,6027528	1,0242538	0,4491000	0,1819554	0,3106007	0,3601623	0,0053290	0,9252065	0,1243741	1,0602826	0,8969954	0,6103681	0,0042495	0,2893318
780	0,4034652	0,5384754	0,6080171	1,0327478	0,5152799	0,1878750	0,2793037	0,3915598	0,0087664	0,8621284	0,1210443	1,0219470	0,8820619	0,6662106	0,0085263	0,3194225
800	0,4498648	0,5366649	0,5834571	0,9896686	0,5167821	0,1839233	0,3276889	0,4069924	0,0119312	0,8679866	0,1190544	1,0081624	0,9168881	0,6649460	0,0166912	0,3134419
820	0,4268703	0,5745540	0,5510463	0,9657622	0,4672176	0,1936578	0,3295413	0,3999920	0,0082599	0,8507054	0,1133270	0,9795314	0,9092395	0,6222115	0,0084555	0,3733384
840	0,4524584	0,5939336	0,5615099	0,9491214	0,4644072	0,2137658	0,3898864	0,4658138	0,0099090	0,8720749	0,1150690	0,9700695	0,9106609	0,6149058	0,0062262	0,3422969
860	0,4242230	0,5954592	0,6144117	0,9977934	0,5069063	0,1970476	0,3826300	0,4254459	0,0143633	0,9259311	0,1070501	0,9161349	0,9030414	0,6547924	0,0131866	0,2892261
880	0,4409465	0,5733325	0,6724484	0,9912980	0,5159201	0,2041427	0,4072366	0,4137505	0,0272040	0,8832373	0,1161604	0,9811904	0,9419892	0,6442752	0,0103594	0,2764903
900	0,4187894	0,6344963	0,6009169	0,9618123	0,4788165	0,2179453	0,3833284	0,3829492	0,0143608	0,9183725	0,1286243	0,9919324	0,9495220	0,6834967	0,0067296	0,2987899
920	0,4192356	0,6723648	0,5620931	0,9350007	0,4528561	0,2071562	0,3164707	0,4060221	0,0234523	0,9584391	0,1306559	1,0414516	0,9995412	0,7606403	0,0087841	0,2565071
940	0,4938435	0,6451639	0,6220095	0,9243019	0,4966967	0,2210669	0,3318610	0,4367025	0,0172591	0,9460665	0,1324097	1,0869688	0,9708974	0,8006378	0,0096094	0,3162334
960	0,4246934	0,6026637	0,6414826	0,8991452	0,4793843	0,1972453	0,2846453	0,4148151	0,0241911	0,8880859	0,1182358	1,0306722	1,0126696	0,7898727	0,0045961	0,2919837
980	0,4312564	0,5710510	0,5481441	0,8938905	0,4827013	0,2158220	0,2638394	0,3742894	0,0303403	0,8652989	0,1213727	1,0031148	0,9496761	0,6877163	0,0065527	0,2933031
1000	0,4573627	0,5671440	0,5782573	0,9190120	0,4639512	0,2327535	0,2659702	0,3698158	0,0225977	0,8935040	0,1266335	1,0648941	0,9423064	0,6697072	0,0062728	0,2590053
1020	0,4299089	0,6141500	0,5412782	0,9205021	0,4043100	0,2150713	0,3101786	0,3964939	0,0186783	0,8932885	0,1085572	1,0815928	0,9235993	0,6491396	0,0089365	0,3094044
1040	0,4123585	0,5895903	0,5901711	0,9244749	0,4938936	0,1895178	0,3239555	0,4219174	0,0196489	0,9447693	0,1227600	0,9947060	0,9704497	0,6790576	0,0099802	0,3593245
1060	0,3920591	0,6198418	0,6253211	0,9737479	0,4904257	0,1771761	0,3294727	0,4073459	0,0285728	0,9549879	0,1126439	1,0235904	0,9872061	0,6828599	0,0125464	0,3428338
1080	0,3875764	0,6183973	0,6005934	1,0005659	0,4529743	0,1585787	0,3189641	0,4100383	0,0178576	0,9071149	0,0908379	1,0421388	0,9330883	0,6854773	0,0140619	0,3533605
1100	0,3919250	0,6535167	0,6577856	0,9670344	0,5079233	0,1868191	0,3385708	0,4052743	0,0154600	0,9159308	0,0787032	1,0408782	0,8773376	0,6742259	0,0157849	0,3256413

0	0,4563836	0,6569254	0,6275925	0,9955480	0,4832859	0,1843241	0,3957313	0,4476964	0,0085664	0,9521242	0,1361506	0,9823080	0,9188061	0,6338424	0,0171187	0,2811143
20	0,3779635	0,6457322	0,5533137	0,9838996	0,4668940	0,1592673	0,3118579	0,4211167	0,0131704	0,9119774	0,1529483	0,8352702	0,8157719	0,5525212	0,0096752	0,2413706
40	0,3662304	0,6821418	0,4734812	1,0159477	0,4309284	0,1627156	0,2339136	0,3861716	0,0205569	0,9434535	0,1492184	0,7030282	0,8678821	0,4654855	0,0020487	0,2996948
60	0,3435439	0,7139881	0,4137895	1,0142671	0,4030709	0,1960857	0,2172995	0,3769372	0,0216216	0,9215695	0,1585546	0,5640386	0,8140119	0,3674501	0,0111767	0,2783683
80	0,3190692	0,7466558	0,4036064	0,9789177	0,4461085	0,2170595	0,1468581	0,3311974	0,0360453	0,9457989	0,1354519	0,3935652	0,8158006	0,2858141	0,0138801	0,2929310
100	0,3223745	0,6782029	0,3373806	1,0149951	0,4315418	0,2233846	0,1405331	0,3746405	0,0211278	0,9963429	0,1268525	0,2875759	0,7921202	0,1966039	0,0158648	0,3552128
120	0,2934021	0,7103326	0,3049711	1,0034988	0,4398339	0,2436414	0,1077566	0,3573838	0,0173365	0,9203881	0,1313187	0,2394616	0,8893699	0,1491158	0,0184846	0,3276038
140	0,3049787	0,7439286	0,3344953	1,0407357	0,4429300	0,2800467	0,0759304	0,3240748	0,0204758	0,9254871	0,1277249	0,1347333	0,8233975	0,1157707	0,0163449	0,3598635
160	0,3079249	0,7214140	0,3442173	1,0686656	0,4321357	0,3016053	0,0470023	0,3919307	0,0146827	0,9366798	0,1451364	0,1040494	0,8009609	0,0925550	0,0156579	0,3159819
180	0,3812745	0,6878331	0,3389761	1,0268374	0,3867096	0,2579441	0,0442491	0,4012745	0,0171723	0,9073623	0,1414457	0,1036575	0,7860257	0,0881249	0,0101329	0,2793802
200	0,3829651	0,6965419	0,3583661	0,9945952	0,3647310	0,2621504	0,0300605	0,3856406	0,0227697	0,9260422	0,1378816	0,0886151	0,8624864	0,0830416	0,0118608	0,2727768
220	0,3402091	0,6875018	0,3643216	1,0280446	0,3559515	0,2659361	0,0440256	0,3554034	0,0260770	0,9079157	0,1271668	0,0675167	0,8332788	0,0730899	0,0095840	0,3090172
240	0,3581550	0,7084543	0,3868912	1,0212210	0,3607654	0,2713989	0,0296131	0,3339708	0,0259772	0,9252919	0,1561534	0,0270676	0,8171053	0,0767142	0,0142686	0,3500350
260	0,3278423	0,6951533	0,3609947	1,0013471	0,3819772	0,2717793	0,0230189	0,3747049	0,0134039	0,9346833	0,1179265	0,0158343	0,8558965	0,0630094	0,0153861	0,3521123
280	0,3770305	0,6199275	0,3474563	0,9804969	0,4186554	0,2782111	0,0141475	0,3891990	0,0094234	0,8792826	0,1333244	0,0179424	0,9079054	0,0661706	0,0178471	0,3435289
300	0,3564317	0,6220970	0,3049687	0,9826099	0,3952747	0,2611774	0,0075125	0,3773385	0,0124771	0,9433396	0,1482944	0,0265663	0,8691433	0,0690563	0,0145066	0,3626260
320	0,4100946	0,5986591	0,3346900	1,0311841	0,3806611	0,2628422	0,0109037	0,3427690	0,0209529	0,7874692	0,1496643	0,0169937	0,8693465	0,0726923	0,0175323	0,3420014
340	0,4069734	0,5893255	0,3391499	1,0610840	0,3681381	0,2692605	0,0063012	0,3562112	0,0167413	0,8166200	0,1596961	0,0179860	0,8777091	0,0574030	0,0146829	0,3638489
360	0,4208767	0,6065103	0,3414887	1,0157902	0,3761241	0,2845335	0,0031221	0,4007411	0,0182582	0,8190795	0,1478524	0,0217710	0,9495467	0,0606427	0,0210468	0,3818056
380	0,4244495	0,6484541	0,3649875	1,0665180	0,4055695	0,3142708	0,0015022	0,3671599	0,0105258	0,7879086	0,1034494	0,0269443	0,9225012	0,0518064	0,0233037	0,3863847
400	0,4105871	0,6208899	0,3490320	1,0257604	0,3630133	0,3142857	0,0100314	0,4477670	0,0173883	0,8013415	0,1189092	0,0211717	0,9056419	0,0547117	0,0216331	0,3724294
420	0,4124992	0,5953493	0,3320699	0,9668524	0,4106598	0,3064363	0,0055681	0,4078236	0,0165008	0,8271642	0,1253849	0,0217266	0,9376791	0,0632784	0,0217912	0,3408190
440	0,3783888	0,6139814	0,3314334	1,0118624	0,4397595	0,2846820	0,0054719	0,4321897	0,0149554	0,9108810	0,1476257	0,0202814	0,9426439	0,0448040	0,0227632	0,3366589
460	0,3608870	0,6569617	0,3564306	0,9938527	0,4029283	0,3135315	0,0021948	0,3890753	0,0204754	0,8703583	0,1712296	0,0207576	0,8859400	0,0529872	0,0137680	0,2986540
480	0,3783434	0,6533937	0,3949643	0,9454089	0,4336771	0,3048040	0,0011197	0,3403285	0,0250862	0,8482956	0,1757169	0,0219720	0,9187535	0,0631636	0,0067523	0,2690311
500	0,4205203	0,6517998	0,4008994	0,9552671	0,4185629	0,2845805	0,0010242	0,3127574	0,0102672	0,8618454	0,1675287	0,0076972	0,9330732	0,0605503	0,0114695	0,2907858
520	0,4530233	0,6798086	0,3931360	0,9507714	0,4162389	0,2983232	0,0020775	0,2776910	0,0075848	0,8514461	0,1635242	0,0190045	0,9360950	0,0637005	0,0100268	0,3058658
540	0,4770601	0,7051600	0,4169001	0,9512325	0,3898562	0,2843268	0,0002156	0,3211668	0,0031068	0,9061709	0,1404682	0,0089484	0,9279493	0,0832581	0,0069972	0,3658498
560	0,4591295	0,6901449	0,4284516	0,9353174	0,3547842	0,3102681	0,0045798	0,3346273	0,0074951	0,9108190	0,1578786	0,0049830	0,9444752	0,0888700	0,0050312	0,3873448
580	0,3833479	0,6665728	0,4841541	0,9896225	0,3893547	0,3001490	0,0375623	0,3522001	0,0047335	0,8584157	0,1649803	0,1566800	0,9990770	0,1432615	0,0076104	0,3671315
600	0,3861396	0,6171318	0,5088290	0,9762715	0,4288892	0,3101981	0,0877107	0,3616918	0,0057479	0,8961426	0,1936121	0,2985898	0,9940807	0,2369170	0,0048381	0,3254014
620	0,3725201	0,6163454	0,6212063	0,9502141	0,4611431	0,2925640	0,1946784	0,3750732	0,0008360	0,8997242	0,1871011	0,5096557	1,0031801	0,3632699	0,0080282	0,3263700
640	0,3819815	0,7038645	0,6540385	0,9543459	0,5181074	0,3070539	0,2037360	0,3595606	0,0085630	1,0017532	0,1898890	0,6748900	0,9588498	0,4231012	0,0132995	0,3703714
660	0,3846230	0,6590188	0,6052603	0,9937785	0,5065567	0,2689385	0,2888595	0,3369315	0,0186168	1,0007141	0,1627777	0,6662870	0,9304182	0,4981845	0,0094692	0,3240043
680	0,4014668	0,6515974	0,6003598	1,0063985	0,5551338	0,2790316	0,3693728	0,3665989	0,0194588	0,9422803	0,1520154	0,7743540	0,9938957	0,5794288	0,0050690	0,3361054
700	0,3883456	0,7085145	0,6187020	0,9836927	0,5163005	0,2374997	0,4547874	0,3891403	0,0168892	0,9944039	0,1213002	0,9193219	0,9457379	0,5945294	0,0089353	0,2938087
720	0,3562949	0,7575334	0,6238285	0,9849664	0,4718206	0,2402150	0,4093459	0,3668689	0,0308962	0,9266612	0,1150789	0,9256287	0,9027584	0,6716737	0,0055370	0,3224397
740	0,3498872	0,6658514	0,6330322	1,0346074	0,4598768	0,1976596	0,3870281	0,3643370	0,0234700	0,8850638	0,1076286	0,9742752	0,8107238	0,6741260	0,0094114	0,3181895
760	0,3218397	0,6152017	0,6444917	0,9346623	0,4715963	0,2150123	0,3397381	0,3929735	0,0133188	0,9074525	0,1010128	0,9619447	0,8581082	0,5281314	0,0067961	0,3426031
780	0,3582520	0,6085163	0,6187749	0,9099524	0,5095688	0,2289728	0,3903811	0,3977225	0,0079936	0,9169990	0,0896382	1,0399815	0,8451142	0,5395294	0,0034295	0,3376888
800	0,3591009	0,5566392	0,6273855	0,9214235	0,5702954	0,2635321	0,3964093	0,3946017	0,0194883	0,8734814	0,1210689	1,0566912	0,8685344	0,5904859	0,0117495	0,2980866
820	0,3711759	0,5649027	0,6452932	0,9398993	0,5125156	0,2533140	0,3782729	0,4426974	0,0144819	0,9312773	0,1221165	1,0936335	0,8725496	0,6890961	0,0102623	0,2911157
840	0,3623996	0,6668555	0,6002180	0,9342848	0,4949747	0,2121519	0,3566196	0,3961072	0,0122200	0,8655381	0,1233108	1,0216672	0,9060923	0,6874542	0,0091154	0,3215806
860	0,4315989	0,6500752	0,6459587	0,9324474	0,4454019	0,2011916	0,3352682	0,4248391	0,0080295	0,9170237	0,1243676	0,8980406	0,9203837	0,7019756	0,0155804	0,3378190
880	0,4682686	0,6243607	0,6448876	0,9492614	0,4593895	0,2375851	0,3518519	0,3929063	0,0272642	0,9305085	0,1329813	1,0170357	0,8688686	0,7013076	0,0093767	0,3365712
900	0,4306632	0,6358866	0,6418237	0,9364362	0,4663338	0,1951996	0,3347985	0,4376946	0,0184987	0,8586284	0,1260448	0,9850169	0,8393003	0,7019559	0,0067532	0,3766354
920	0,4496538	0,6595790	0,6049332	0,9814569	0,5008366	0,2292706	0,3399402	0,4209690	0,0153982	0,8088992	0,1381678	0,9136710	0,8976932	0,6935828	0,0075020	0,3581166
940	0,3948535	0,6898483	0,5696932	0,9258595	0,5202031	0,1982193	0,3740215	0,4241715	0,0133317	0,7737320	0,1403080	0,8824987	0,8963306	0,6879226	0,0132360	0,3546456
960	0,4486048	0,6876960	0,6103120	0,9062051	0,5013562	0,1991011	0,3291243	0,3761813	0,0104943	0,8895754	0,1322585	0,8895506	0,8839825	0,6453083	0,0183736	0,2906882
980	0,3758143	0,6042457	0,6029678	0,9109758	0,5201972	0,2132217	0,3374995	0,3691569	0,0068051	0,9778885	0,1237086	0,9282847	0,9955501	0,7189897	0,0128343	0,2791590
1000	0,4146359	0,6294974	0,5819846	0,9167051	0,4870631	0,1877584	0,3729381	0,3391288	0,0000000	0,9318653	0,1220771	0,8407664	0,9863944	0,7467296	0,0107652	0,3047405
1020	0,4132429	0,6461644	0,5840899	0,9832829	0,5786678	0,1927627	0,3547292	0,4264286	0,0000000	0,8532286	0,1347428	0,8619663	1,0168974	0,7886825	0,0062725	0,3160198
1040	0,3713780	0,6395141	0,5444666	0,9550127	0,4961182	0,2090660	0,3032450	0,4214582	0,0034739	0,7814233	0,1386348	0,8696958	1,0124544	0,8002169	0,0092629	0,3057952
1060	0,4441349	0,6044916	0,5600950	0,9432295	0,5107208	0,2162964	0,3225110	0,4219323	0,0076471	0,8573900	0,1594006	0,9753263	0,9725489	0,7801825	0,0090062	0,2750653
1080	0,4279166	0,6843243	0,5514440	0,9321967	0,4618096	0,1931105	0,3402694	0,3998133	0,0150758	0,8381916	0,1496489	0,9342415	0,9295535	0,6668269	0,0062248	0,2762558
1100	0,4167491	0,6649913	0,6521285	0,9929813	0,4292986	0,2166342	0,3838109	0,4464189	0,0132425	0,8835225	0,1476722	0,9153151	0,9385203	0,6812400	0,0079331	0,2739020

0	0,4563836	0,6569254	0,6275925	0,9955480	0,4832859	0,1843241	0,3957313	0,4476964	0,0085664	0,9521242	0,1361506	0,9823080	0,9188061	0,6338424	0,0171187	0,2811143
20	0,3730279	0,6664856	0,5828082	1,1042746	0,4998479	0,1885216	0,3470636	0,3870859	0,0078631	0,8772459	0,1567990	0,9095133	0,8686469	0,5994556	0,0222644	0,2491559
40	0,3203688	0,6222451	0,5788266	1,1055889	0,4890132	0,1848090	0,3189628	0,4127011	0,0026614	0,8677196	0,1609708	0,7692013	0,7715726	0,6230211	0,0191758	0,2073391
60	0,3009344	0,6464532	0,6426509	1,0518653	0,4897872	0,1808719	0,2879093	0,4283228	0,0025905	0,9279327	0,1702356	0,5286603	0,7473337	0,6634733	0,0224470	0,1512108
80	0,2735124	0,6802069	0,5908029	1,0770483	0,5031125	0,2080617	0,2988787	0,3850403	0,0066303	0,9699045	0,1462942	0,4583890	0,7411660	0,6133582	0,0164811	0,1219400
100	0,2344599	0,7419268	0,5729250	0,9833012	0,5065206	0,2229805	0,3259597	0,4102938	0,0113621	0,9923408	0,1385664	0,3663248	0,7404096	0,6051292	0,0140296	0,0813121
120	0,1759829	0,7686637	0,6098792	0,9497025	0,4551281	0,1912874	0,3302287	0,3737248	0,0107393	0,9856821	0,1541937	0,3277869	0,6776872	0,6419686	0,0097782	0,0945749
140	0,1546056	0,7534246	0,6226725	0,9572672	0,4756473	0,2034383	0,3340772	0,3750759	0,0128436	0,9275071	0,1576580	0,2364889	0,7211679	0,7437772	0,0083011	0,0798843
160	0,1151058	0,7509601	0,6159976	0,9914955	0,4650927	0,2022154	0,3141117	0,3960125	0,0166103	0,9570059	0,1614112	0,2676815	0,6630587	0,6452567	0,0181870	0,0692051
180	0,1146343	0,7600637	0,6222026	1,0131748	0,4645336	0,1927519	0,3540793	0,3761647	0,0069340	0,9591724	0,1659648	0,2548479	0,6217383	0,6631027	0,0179903	0,0594866
200	0,1145601	0,7320838	0,5872433	1,0323039	0,5428446	0,2038708	0,3366041	0,3649096	0,0127194	0,9410339	0,1441714	0,2030294	0,6608433	0,6228939	0,0100823	0,0629480
220	0,1071237	0,7475015	0,5713143	1,0627153	0,5112427	0,1924248	0,3256687	0,3768946	0,0122134	0,9679949	0,1418813	0,1857331	0,7026545	0,6311290	0,0151475	0,0759888
240	0,0990960	0,7923935	0,6116363	1,0621680	0,5102876	0,1831415	0,3208182	0,3728007	0,0205861	0,9592742	0,1364866	0,1955860	0,6734879	0,6740715	0,0125721	0,0602114
260	0,1229003	0,7877338	0,6997103	1,0544299	0,4668270	0,1903837	0,3447848	0,3899570	0,0220086	0,9751511	0,1414354	0,1854738	0,6671131	0,7361053	0,0161111	0,0993191
280	0,1236881	0,8104694	0,6348402	1,0395269	0,4876365	0,2192066	0,3379829	0,3803347	0,0196271	0,9190320	0,1407800	0,1677539	0,6132089	0,7215124	0,0120010	0,0940574
300	0,1260827	0,8530922	0,6124945	0,9831188	0,4511448	0,2130656	0,3148278	0,3806592	0,0266315	0,9033665	0,1454506	0,1463172	0,6667905	0,6435596	0,0101274	0,0835491
320	0,1362032	0,7759347	0,6084320	0,9513992	0,4717889	0,2132967	0,3595017	0,3708050	0,0292425	0,9014658	0,1473707	0,1610853	0,6904005	0,7079444	0,0169083	0,0831971
340	0,0948119	0,7050268	0,6306493	0,9827310	0,5004754	0,2536666	0,3292021	0,3997621	0,0139872	0,8954383	0,1794540	0,1434908	0,7021598	0,6912959	0,0127891	0,0905699
360	0,0880681	0,7223940	0,6539436	0,9536759	0,4991514	0,2580425	0,3402457	0,4367187	0,0074616	0,9362615	0,1740035	0,1593171	0,6841116	0,6605967	0,0063139	0,1238589
380	0,0966502	0,7460769	0,6473501	0,9582337	0,5156867	0,2316504	0,3610987	0,4225312	0,0127526	0,8886540	0,1707520	0,1596348	0,6585489	0,6647013	0,0111884	0,1028601
400	0,1261517	0,7690966	0,6029189	0,9181501	0,4567792	0,1808907	0,3144251	0,4241178	0,0270194	0,9052478	0,1696709	0,1811151	0,6526655	0,6133542	0,0126815	0,0859027
420	0,1366681	0,7588396	0,6534852	0,9552569	0,4575253	0,1680064	0,3224927	0,3820766	0,0258665	0,8789630	0,1771192	0,1870343	0,7019175	0,6123140	0,0146946	0,0794689
440	0,1051292	0,7741761	0,6282645	0,9224514	0,5297566	0,1992381	0,3202251	0,3840705	0,0150017	0,8856171	0,1768592	0,1429806	0,6085880	0,6113691	0,0165104	0,0876826
460	0,0771985	0,8160893	0,6264574	0,9265556	0,4758348	0,2118468	0,3144269	0,3861467	0,0098162	0,8981427	0,1683746	0,1487664	0,5966873	0,6502328	0,0107874	0,1000773
480	0,1032551	0,8190643	0,6304065	0,9614513	0,4999756	0,2318267	0,3122228	0,4298505	0,0144688	0,8962741	0,1601986	0,1531327	0,5943949	0,5848854	0,0143176	0,1043467
500	0,1177208	0,8217930	0,6624510	1,0033275	0,4958718	0,2467154	0,3815005	0,4043120	0,0058746	0,8955707	0,1566984	0,1216260	0,6835920	0,6095725	0,0140774	0,1006233
520	0,1211529	0,7826704	0,6299099	1,0350297	0,4857637	0,2278593	0,3367755	0,4093090	0,0186837	0,9896828	0,1637328	0,1416806	0,7006540	0,6386247	0,0078847	0,1122658
540	0,1327235	0,7496765	0,6614387	1,0443551	0,4575038	0,1917383	0,3250329	0,4137404	0,0255414	1,0059367	0,1709452	0,2126381	0,7229190	0,5880523	0,0148052	0,1105139
560	0,0915414	0,7363387	0,6522721	1,0394895	0,4347909	0,2036735	0,3218348	0,3891758	0,0169532	0,9258471	0,1770498	0,1520956	0,7015348	0,5797998	0,0169743	0,0993566
580	0,1553066	0,8934254	0,6092215	1,0296632	0,5047050	0,1909374	0,3434972	0,4606090	0,0087052	0,8842486	0,1817122	0,2408575	0,6627664	0,6360005	0,0195565	0,1203092
600	0,1858605	0,8481556	0,6631655	1,0376736	0,5528311	0,1916430	0,3339441	0,4232302	0,0091486	0,9168095	0,2100356	0,3581121	0,6814327	0,6335210	0,0208525	0,1594058
620	0,2034531	0,7838255	0,6363339	0,9755097	0,5106454	0,2046423	0,3064143	0,3843176	0,0176257	0,9820525	0,1894292	0,4936953	0,7054973	0,6550542	0,0243191	0,1774617
