"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
1080	0,8272414	0,4504707	0,2307494	0,1351729	0,8474865	0,1023902	0,5221415	0,2116805	0,3214859	0,6172975	0,1307869	0,0135536	0,0072383	0,1961712	0,1619443	0,1719137
1100	0,6649879	0,4654651	0,2771000	0,1900744	0,7540628	0,1416517	0,5250776	0,1903091	0,2759023	0,6636413	0,1815502	0,0318519	0,0141865	0,2341488	0,1036203	0,1573659

0	0,6791715	0,4192066	0,3591836	0,1960726	0,6676535	0,1890056	0,5280246	0,2137437	0,2136006	0,6128652	0,1386877	0,0370701	0,0010098	0,2122320	0,0916965	0,1750887
20	0,8157800	0,3929677	0,3570233	0,1842587	0,7364871	0,2316945	0,5332163	0,2914663	0,2621731	0,9038699	0,2006852	0,0152716	0,0043545	0,2244644	0,0884158	0,2229983
40	0,7374846	0,3260336	0,4141858	0,2277186	0,5699542	0,1900334	0,4436034	0,3206543	0,2551879	0,8084318	0,1651804	0,0197686	0,0101744	0,2967044	0,1430721	0,2438127
60	0,7600167	0,1956640	0,3857436	0,1823719	0,7719772	0,1796824	0,2990444	0,2565861	0,3755009	0,7157418	0,1704176	0,0586420	0,0039296	0,3180816	0,1366182	0,1417695
80	0,6292443	0,1300807	0,3099814	0,1287791	0,8386757	0,2173885	0,2107580	0,3416012	0,2587536	0,7069817	0,1626443	0,0214446	0,0022242	0,4053882	0,0888057	0,1906412
100	0,6109333	0,1303402	0,4172272	0,1033886	0,7899869	0,3099196	0,2990191	0,4013873	0,2909704	0,6926385	0,1961870	0,0605322	0,0016422	0,5441181	0,1191288	0,1978929
120	0,6462168	0,0979710	0,4104067	0,1860996	0,7239041	0,4272013	0,2355922	0,4091803	0,3101616	0,6828503	0,1699413	0,1278625	0,0045776	0,3792606	0,1226254	0,1734611
140	0,7171979	0,1102648	0,2893677	0,0793053	0,7989253	0,5065770	0,2645202	0,5488874	0,3959223	0,7779474	0,2143522	0,1390949	0,0038122	0,3420932	0,1118334	0,2233864
160	0,6850101	0,1070530	0,2660044	0,0543189	0,8965054	0,6501083	0,2865673	0,5189619	0,2721106	0,8459452	0,1394515	0,1409238	0,0011951	0,3601479	0,1316172	0,1732275
180	0,6948452	0,1263902	0,3486261	0,0729633	0,7222952	0,5608205	0,2880059	0,5908125	0,3241901	0,6866506	0,2793814	0,1598330	0,0088454	0,4595402	0,1211341	0,1709430
200	0,6673845	0,0360431	0,3545709	0,1378149	0,7110087	0,8988164	0,3007043	0,6273009	0,2751775	0,7272578	0,1363432	0,2003090	0,0103421	0,3301292	0,0768113	0,1344993
220	0,6641788	0,0539666	0,3231303	0,0594585	0,7962547	0,6931127	0,3466511	0,6193318	0,2262939	0,7777094	0,1366326	0,2191572	0,0117228	0,3404447	0,0655218	0,1422636
240	0,8026514	0,1016350	0,3428759	0,0463652	0,7657162	0,7542029	0,3248526	0,6538371	0,1849129	0,9714000	0,1935736	0,1469858	0,0130408	0,2487113	0,0714334	0,1287400
260	0,9303341	0,1055413	0,3458311	0,0319696	0,7790082	0,7619182	0,2590632	0,6013892	0,1783373	0,8090761	0,0901664	0,2442022	0,0157831	0,3867195	0,0555813	0,1605981
280	0,8620161	0,0527754	0,3254535	0,0384152	0,7235515	0,7424942	0,4324886	0,6644465	0,1793541	0,8217528	0,1211615	0,1709250	0,0069643	0,3902535	0,0865822	0,1837226
300	0,7520773	0,0422020	0,2500075	0,0960588	0,6601562	0,8157778	0,3364974	0,7370775	0,1410876	0,5670560	0,0626991	0,2610813	0,0261337	0,3662732	0,0969222	0,2498341
320	0,8290609	0,0403836	0,2696334	0,0221450	0,7869322	0,6191618	0,2757082	0,6897505	0,2751776	0,6961471	0,1379537	0,2924582	0,0176189	0,3076794	0,1842500	0,1756891
340	0,7825738	0,0321379	0,3298882	0,0431503	0,6769240	0,6939812	0,3020769	0,7290350	0,1370593	0,8134330	0,1242469	0,3041860	0,0319206	0,3827160	0,1148114	0,2143976
360	0,7639760	0,0447254	0,3117742	0,0571213	0,5788723	0,7919558	0,3566837	0,9075292	0,2741631	0,6476305	0,1693447	0,2854392	0,0232834	0,3346853	0,0724738	0,1755426
380	0,6555983	0,0324883	0,2716201	0,0607415	0,6651188	0,7518561	0,2950941	0,6126553	0,3028208	0,8044596	0,1528166	0,2277730	0,0207243	0,4401320	0,0987920	0,1548558
400	0,6948068	0,0628156	0,3658051	0,0435839	0,6899155	0,8473542	0,4071909	0,6927274	0,2362321	0,8019765	0,2050482	0,1914716	0,0128075	0,2678398	0,0727577	0,1705092
420	0,6555034	0,1248617	0,3027381	0,0605340	0,7544558	0,7996593	0,2749076	0,7197053	0,2801876	0,8634379	0,1026563	0,1677429	0,0242314	0,3212778	0,1036091	0,2194836
440	0,6244077	0,0532488	0,3014144	0,0401135	0,9259862	0,7988795	0,2252071	0,7507030	0,2926639	0,8135183	0,1478270	0,2419032	0,0241132	0,3020402	0,0737874	0,2683824
460	0,6981646	0,0512405	0,3207717	0,0476691	0,8137873	0,8918350	0,2325951	0,7611671	0,2905785	0,5963439	0,1708927	0,2273401	0,0177247	0,3528061	0,0903833	0,1804235
480	0,7221686	0,0711604	0,3604851	0,0437540	0,7892084	0,7641728	0,2911333	0,6752707	0,2940453	0,8721101	0,1756105	0,3511110	0,0328314	0,4338316	0,1094164	0,2091358
500	0,5997166	0,0604682	0,3432345	0,0450631	0,7484285	0,9356203	0,3108324	0,7545018	0,2337663	0,7650957	0,1200901	0,2096097	0,0219701	0,3141962	0,0810703	0,1881220
520	0,6604398	0,0853133	0,3899767	0,0435802	0,7222671	0,8881852	0,3419529	0,8065312	0,2375640	0,7367806	0,1896600	0,2060756	0,0196060	0,4269318	0,0836864	0,1697766
540	0,7106448	0,0507808	0,2582362	0,0782680	0,5742791	0,8284739	0,4243471	0,7614007	0,2214194	0,6511486	0,2143622	0,2531799	0,0280625	0,3595036	0,1554906	0,1493218
560	0,7124306	0,0689327	0,2338093	0,0643449	0,6094242	0,7519423	0,3527776	0,7295485	0,2162397	0,9429445	0,1631235	0,2216536	0,0132736	0,3839714	0,0887025	0,1012178
580	0,7405880	0,0551048	0,2627298	0,0699154	0,7049125	0,7437478	0,4176315	0,7473408	0,1788872	0,7998982	0,1512885	0,2078469	0,0093259	0,3232629	0,0973845	0,1727878
600	0,5594560	0,1188633	0,3134130	0,0505543	0,6532908	0,6668810	0,4619825	0,7841765	0,1829228	0,8387708	0,0807656	0,1635583	0,0148217	0,3786220	0,1051189	0,1449426
620	0,8194212	0,2143364	0,2581870	0,1016032	0,6755314	0,7718547	0,4931298	0,6363218	0,1796182	0,7759589	0,1369774	0,2333936	0,0101312	0,2467588	0,0958670	0,1830053
640	0,6739175	0,2353550	0,3689780	0,1182097	0,7359654	0,7338275	0,5454135	0,7188425	0,1826066	0,8576802	0,1258195	0,1146935	0,0046763	0,1513564	0,0800362	0,1171288
660	0,6811348	0,3400219	0,3297589	0,1359436	0,6523898	0,6170642	0,6896406	0,6656784	0,1727280	0,6655498	0,1195905	0,1306740	0,0031011	0,2470575	0,0620192	0,1150969
680	0,6928259	0,4252567	0,2931666	0,1599392	0,7101452	0,4674111	0,6564893	0,6289749	0,1625004	0,8100099	0,1437374	0,0820050	0,0042496	0,1804474	0,0645228	0,1958586
700	0,6699412	0,4522603	0,2976482	0,1545948	0,8160797	0,4221820	0,6682767	0,4188408	0,2327664	0,7061086	0,2064116	0,0889396	0,0029461	0,1775631	0,0591253	0,1313723
720	0,7440160	0,6158651	0,3065005	0,1578989	0,7285521	0,3854641	0,5499436	0,4262163	0,2999626	0,7073695	0,1953218	0,0554858	0,0026973	0,1392567	0,0657802	0,1575709
740	0,4802851	0,3709073	0,3715566	0,1587309	0,7476045	0,2033746	0,5659851	0,3210465	0,3128917	0,8120177	0,0981686	0,0437027	0,0107901	0,1813675	0,0709875	0,1432209
760	0,6024077	0,3621336	0,3635022	0,1984293	0,6436576	0,2392103	0,5719355	0,3552344	0,2915068	0,7445142	0,1076477	0,0292895	0,0058150	0,1900289	0,0833138	0,1346951
780	0,5371795	0,3697804	0,3420889	0,2727756	0,6380637	0,2457907	0,4844429	0,3027546	0,3015794	0,6941101	0,1071724	0,0155947	0,0043433	0,2832875	0,1054689	0,0910541
800	0,5579820	0,3950312	0,2897207	0,2353097	0,8829412	0,1931441	0,5328950	0,1555011	0,3341413	0,7155848	0,1412938	0,0332154	0,0030928	0,2119981	0,1161020	0,1229748
820	0,5757182	0,3851848	0,2904672	0,2090396	0,7977359	0,1773225	0,5622712	0,2260436	0,3342575	0,7548201	0,2058740	0,0119169	0,0039474	0,1605976	0,1098065	0,1716465
840	0,7069305	0,3961126	0,3504707	0,2074415	0,8338721	0,1802179	0,5057072	0,2689677	0,2939326	0,7829318	0,1620646	0,0300513	0,0031608	0,1965826	0,1317670	0,1495347
860	0,6882906	0,4745237	0,4122451	0,2723069	0,7558489	0,2642126	0,4835002	0,2834493	0,2936559	0,7870823	0,2291195	0,0228378	0,0039216	0,2011326	0,1530609	0,1353355
880	0,6750441	0,4551712	0,2776015	0,2439724	0,7754990	0,2004639	0,4800520	0,2695372	0,3143437	0,6803884	0,1447830	0,0284183	0,0064095	0,1518825	0,0924593	0,1440762
900	0,7096212	0,4001704	0,3002476	0,2783064	0,7199679	0,2165018	0,4725072	0,2517949	0,2772933	0,8568918	0,2095883	0,0177838	0,0013183	0,1808449	0,1346991	0,1590033
920	0,6692783	0,5087722	0,3906828	0,2890252	0,7519023	0,2030676	0,4435939	0,1972891	0,2989547	0,7325758	0,2485431	0,0223939	0,0064109	0,1972347	0,1150784	0,2012464
940	0,5629137	0,4826690	0,2977098	0,2439893	0,7554964	0,1653466	0,5689540	0,2653850	0,3240737	0,6222802	0,1794652	0,0442454	0,0037144	0,2229251	0,0941928	0,1699364
960	0,6435185	0,4222327	0,4334356	0,2376767	0,7036177	0,1334164	0,4654323	0,2252741	0,2348301	0,8293065	0,1879561	0,0164891	0,0017766	0,2647626	0,1826291	0,1899186
980	0,5830365	0,5244805	0,3608777	0,1969593	0,6207691	0,1668082	0,4488136	0,2455502	0,3497021	0,7482537	0,2388815	0,0259287	0,0031389	0,2187687	0,1350896	0,1624133
1000	0,6053308	0,4539860	0,4022469	0,1805422	0,6945430	0,2185391	0,3656734	0,1899940	0,4387328	0,7288831	0,2298482	0,0305659	0,0047454	0,2439632	0,1593340	0,1232290
1020	0,5536639	0,4096699	0,4257197	0,1691355	0,8325106	0,1849855	0,5119099	0,2232456	0,3768764	0,6177877	0,2296524	0,0279746	0,0015379	0,2504366	0,1709043	0,1481308
1040	0,6149826	0,4252007	0,3307613	0,1704376	0,8511336	0,2498796	0,5570582	0,2439949	0,3876727	0,6876851	0,2096444	0,0264769	0,0019418	0,2620109	0,1411424	0,1851111
1060	0,6634557	0,3480781	0,3962272	0,2555969	0,8540804	0,2162015	0,4941778	0,2324678	0,4975731	0,6258410	0,1458079	0,0353661	0,0038042	0,3288173	0,1575946	0,2219371
1080	0,6538477	0,4198087	0,3293716	0,2166873	0,7785076	0,2138638	0,4870583	0,2963121	0,3936828	0,5826463	0,1379916	0,0488061	0,0004861	0,1436903	0,1451020	0,2185894
1100	0,5914861	0,4001396	0,4049207	0,1877319	0,7190345	0,1993104	0,5085325	0,2105726	0,3244176	0,7147421	0,1985130	0,0133166	0,0003592	0,2734947	0,1822834	0,2181593

0	0,6060034	0,4657286	0,3060105	0,2777749	0,6833280	0,1888272	0,5095220	0,2079041	0,2403750	0,7559634	0,1414639	0,0263783	0,0006160	0,2488595	0,1186546	0,1767829
20	0,6063867	0,3894290	0,2697614	0,2212886	0,8321219	0,1613750	0,4839411	0,2502322	0,2104239	0,6459879	0,1306905	0,0108512	0,0032842	0,2219718	0,0934288	0,2075916
40	0,6442521	0,4796434	0,2096529	0,2692367	0,8253714	0,0833543	0,5186433	0,2646081	0,2669915	0,6602726	0,1485081	0,0028395	0,0010381	0,1930032	0,0845532	0,3012852
60	0,5627982	0,4048195	0,1945570	0,1952273	0,7777471	0,1151002	0,4449801	0,2615348	0,2714121	0,5666999	0,2389214	0,0031686	0,0003411	0,1984069	0,0741854	0,4422254
80	0,6641155	0,4279509	0,2326834	0,2192180	0,6986546	0,1563661	0,4749662	0,1739410	0,1886317	0,6984166	0,1729745	0,0112044	0,0006636	0,1582871	0,0944596	0,4668504
100	0,7056364	0,5088451	0,0964602	0,1734709	0,6756417	0,1556084	0,6486106	0,1106639	0,1522323	0,7260967	0,1571739	0,0073017	0,0003237	0,1434270	0,1118900	0,5679981
120	0,6906031	0,4923982	0,1320793	0,1495731	0,8615101	0,1285045	0,6113831	0,1077467	0,1768464	0,7041473	0,1820483	0,0040030	0,0006608	0,1488336	0,0560640	0,4718570
140	0,7560919	0,4512378	0,1377149	0,1876549	0,7111813	0,1196372	0,4624148	0,1170290	0,1616471	0,6228293	0,2100348	0,0033741	0,0007086	0,1277432	0,0660711	0,5278847
160	0,8226596	0,4329795	0,1432123	0,1829035	0,6719837	0,1513641	0,5946253	0,0679945	0,1485014	0,7954040	0,1458165	0,0007240	0,0000816	0,0904812	0,0472572	0,5678093
180	0,7491399	0,4052746	0,1556453	0,2811587	0,7056222	0,2198574	0,5805925	0,0803189	0,1148326	0,8118144	0,1627651	0,0009211	0,0002626	0,2099829	0,0487174	0,5759698
200	0,7248377	0,3964334	0,1640184	0,2010690	0,7398045	0,2327910	0,5921132	0,0947190	0,1321867	0,7871246	0,1548481	0,0046046	0,0005049	0,0945277	0,0178977	0,5937673
220	0,5487631	0,4486480	0,1468521	0,2233400	0,6798865	0,2129438	0,7074457	0,0801800	0,1158309	0,8175224	0,1152216	0,0010509	0,0040837	0,0618541	0,0567255	0,5704684
240	0,5372020	0,3410605	0,1523312	0,2952615	0,6643660	0,1639570	0,5073625	0,1087118	0,1046425	0,7279629	0,1759195	0,0012676	0,0019340	0,0454936	0,0740899	0,6580907
260	0,6609409	0,4637401	0,1298347	0,2032275	0,7884631	0,1371136	0,7218125	0,1168305	0,1095898	0,6834639	0,1403923	0,0021518	0,0024912	0,0672665	0,0367910	0,4663903
280	0,6689659	0,4754546	0,1281706	0,2489860	0,8178904	0,1853560	0,5047192	0,0816199	0,0824791	0,6345859	0,1400218	0,0017406	0,0006402	0,0874697	0,0157832	0,4899954
300	0,5789191	0,4680104	0,1602267	0,2311797	0,6814776	0,1416526	0,5941135	0,0725901	0,0787069	0,7371230	0,1768289	0,0029282	0,0009934	0,0733499	0,0285509	0,5933594
320	0,5916723	0,3719596	0,2237080	0,1757571	0,6702242	0,1754948	0,5274189	0,0560716	0,0770829	0,6258795	0,2054424	0,0006327	0,0004132	0,1349699	0,0159006	0,5349417
340	0,6117855	0,3155407	0,1765257	0,1543346	0,8594266	0,1327779	0,6020389	0,0666506	0,0844566	0,6677345	0,1767769	0,0021858	0,0024093	0,1114029	0,0161817	0,5918308
360	0,5962649	0,4048071	0,1265396	0,1698796	0,8148411	0,1675769	0,5698357	0,0556304	0,1040778	0,6304484	0,2032341	0,0055561	0,0002493	0,1272009	0,0091580	0,6511061
380	0,6098853	0,3939089	0,1749125	0,2118290	0,7465094	0,2773161	0,5230781	0,0990867	0,0881764	0,5733573	0,2427639	0,0041277	0,0000944	0,1284940	0,0282748	0,5210752
400	0,5362423	0,4019847	0,2271973	0,1678461	0,7315208	0,2088377	0,5361998	0,0823935	0,1466045	0,6861065	0,1414106	0,0106314	0,0008971	0,1303467	0,0334878	0,5413668
420	0,5108274	0,4599771	0,1584889	0,2371481	0,7894694	0,3279033	0,4826499	0,1144873	0,1177939	0,6516434	0,1842002	0,0067473	0,0031657	0,0984598	0,0378357	0,6578759
440	0,6297069	0,4504229	0,1355472	0,2765399	0,7655242	0,3003591	0,6708475	0,0520289	0,1484786	0,7087444	0,1747422	0,0008827	0,0003845	0,1539367	0,0212312	0,5683777
460	0,6198111	0,4858188	0,1282211	0,2254164	0,8637106	0,2556614	0,4956150	0,0572018	0,1219858	0,6838868	0,1713068	0,0025474	0,0003809	0,1916600	0,0517781	0,5826773
480	0,5800678	0,4103708	0,1543488	0,3175037	0,7140955	0,2928597	0,4848048	0,0855148	0,1273781	0,6115979	0,1649788	0,0109415	0,0025825	0,1179630	0,0369637	0,6950849
500	0,6141616	0,4122944	0,1964316	0,2219207	0,7347170	0,1604133	0,4869199	0,1052489	0,1244249	0,6385137	0,1554162	0,0066193	0,0050138	0,1074777	0,0574289	0,6474114
520	0,6419583	0,4646097	0,1869224	0,1849524	0,8220910	0,1614280	0,6070242	0,0843521	0,1127241	0,7109316	0,2216923	0,0048417	0,0021340	0,1027812	0,0400397	0,6660655
540	0,7512075	0,4549213	0,1169627	0,1871608	0,8007522	0,1160419	0,6448912	0,1332481	0,1244563	0,8547603	0,1442054	0,0023877	0,0068719	0,0875416	0,0650614	0,7896626
560	0,6608352	0,3589544	0,1326259	0,2133301	0,7871759	0,1606543	0,5956003	0,1101830	0,0861838	0,8072777	0,1949969	0,0020265	0,0017216	0,0945823	0,0371051	0,5703256
580	0,7573115	0,4600912	0,1458214	0,2188242	0,6653466	0,1063085	0,5729893	0,1132713	0,0705860	0,7365722	0,1595306	0,0034877	0,0005330	0,1000705	0,0316406	0,7649249
600	0,7981514	0,4730926	0,1989492	0,1326386	0,7205148	0,1550276	0,5707104	0,1253693	0,1068219	0,8663863	0,1296744	0,0037144	0,0015445	0,1267874	0,0365666	0,5835317
620	0,6648629	0,4565163	0,1969060	0,1687767	0,7381449	0,0851507	0,6362376	0,1491510	0,0704538	0,6963834	0,1022438	0,0010283	0,0006096	0,0953891	0,0387839	0,3985769
640	0,5895171	0,4113238	0,2199957	0,1865496	0,7720624	0,1448506	0,5587003	0,2957810	0,1113080	0,8011849	0,0681170	0,0020419	0,0000000	0,1515417	0,0297129	0,4099919
660	0,6789070	0,4157683	0,2828204	0,1930215	0,6776919	0,1173061	0,4853141	0,1868185	0,1150457	0,6223131	0,0765733	0,0107655	0,0007742	0,1265622	0,0212340	0,4285806
680	0,5426153	0,3740562	0,2571736	0,2337021	0,7291461	0,1053556	0,5925434	0,2087796	0,1504654	0,6798805	0,0657498	0,0190109	0,0002819	0,1318597	0,0774247	0,3417904
700	0,6393886	0,5528617	0,3281022	0,1554442	0,6770958	0,1977885	0,6572315	0,2672127	0,1608228	0,6577660	0,1366079	0,0212964	0,0013658	0,1771156	0,0701709	0,3358246
720	0,6481637	0,4887782	0,3891011	0,2300660	0,6164721	0,2383393	0,6621147	0,2532254	0,1987054	0,7197858	0,1305481	0,0505139	0,0040824	0,1603096	0,0717131	0,3668827
740	0,5112785	0,4330352	0,3336093	0,2135203	0,6599258	0,1771525	0,6472633	0,3491921	0,1965070	0,7833207	0,0883321	0,0249599	0,0119590	0,2090620	0,1257306	0,3158732
760	0,5807745	0,4362681	0,3480630	0,2089560	0,7549048	0,2533528	0,6081774	0,1652150	0,2585327	0,6127509	0,0995274	0,0250701	0,0019018	0,2030695	0,0802989	0,2218383
780	0,6749874	0,4215242	0,4372139	0,2560070	0,7084651	0,3968735	0,6891837	0,2502369	0,2653076	0,7021071	0,2196584	0,0437849	0,0037912	0,2759899	0,1458447	0,2161746
800	0,7224262	0,3943713	0,3865732	0,2287743	0,6515436	0,2612055	0,4779347	0,2160118	0,3246920	0,6426154	0,1836122	0,0206732	0,0041248	0,1949719	0,1285876	0,2773143
820	0,5223037	0,3997072	0,3083851	0,2724838	0,7580469	0,2612083	0,4478418	0,2000609	0,2971829	0,7212655	0,1792571	0,0278813	0,0010237	0,2566654	0,1452564	0,2100699
840	0,6302423	0,3840344	0,3485068	0,2116615	0,6882407	0,2993692	0,4671957	0,2445421	0,3210988	0,7178984	0,1734819	0,0333154	0,0077319	0,2618425	0,1259584	0,2079897
860	0,6541823	0,3554197	0,3823187	0,1589072	0,6364746	0,2049911	0,5507760	0,2757750	0,2397012	0,8030605	0,2212944	0,0183373	0,0042046	0,2294392	0,0827633	0,2198915
880	0,7263880	0,5289953	0,3075584	0,1563696	0,7323300	0,2134251	0,5687620	0,3242190	0,2188622	0,8994597	0,2070618	0,0608567	0,0111582	0,2024706	0,1218105	0,2969710
900	0,7445224	0,4434453	0,3299186	0,2531652	0,7362071	0,2330324	0,5955132	0,3159136	0,2567740	0,7783292	0,1501941	0,0244959	0,0048585	0,2246066	0,0626277	0,1779148
920	0,7317413	0,4754745	0,3619437	0,1892164	0,7167896	0,1765781	0,6233122	0,2711707	0,2618541	0,8243483	0,1231761	0,0164191	0,0030682	0,3012021	0,0964653	0,1682967
940	0,7806043	0,4167415	0,3450578	0,1295067	0,6910332	0,1226608	0,6614159	0,2968943	0,1654600	0,7281279	0,1294053	0,0351166	0,0044977	0,1593464	0,0630521	0,2918852
960	0,6778794	0,4704524	0,2366698	0,1526567	0,6484631	0,1497350	0,4608655	0,3036409	0,1610362	0,7056025	0,1184174	0,0285933	0,0009983	0,1910823	0,1331967	0,1626261
980	0,7023049	0,4473668	0,3061997	0,1791163	0,7754334	0,1216835	0,5947788	0,1781437	0,1929125	0,6657184	0,1549776	0,0230451	0,0015505	0,1600360	0,0952175	0,1391288
1000	0,6166804	0,3536024	0,3119301	0,1698568	0,7308008	0,0854210	0,5949010	0,2434322	0,1795992	0,9263687	0,2042876	0,0243548	0,0052375	0,2365159	0,0879773	0,1639686
1020	0,6573434	0,3970533	0,3855775	0,1696442	0,7508135	0,1157808	0,7415000	0,3102107	0,1535567	0,7989889	0,1647715	0,0362781	0,0109380	0,2719873	0,0954404	0,1582407
1040	0,6560107	0,3666579	0,3934090	0,2233618	0,7296485	0,1252695	0,5663343	0,2330448	0,1922827	0,7671991	0,1935168	0,0146444	0,0148644	0,2254630	0,1125753	0,2056243
1060	0,5466901	0,4042973	0,3518180	0,2395008	0,7235354	0,2292687	0,6155311	0,2338070	0,2730565	0,6552988	0,1901717	0,0109344	0,0028174	0,2092754	0,1134295	0,1868685
1080	0,6211433	0,4607995	0,3360829	0,1916832	0,7097994	0,2076762	0,5228431	0,2541458	0,2935785	0,8855735	0,2094012	0,0215555	0,0059417	0,2028386	0,1105652	0,1743784
1100	0,7694614	0,5709848	0,4535763	0,1890105	0,7511397	0,1810203	0,6514842	0,2567338	0,2361965	0,7414087	0,1924718	0,0338958	0,0060726	0,2717150	0,1126182	0,1726463

0	0,5837709	0,3672376	0,3478257	0,1782095	0,7636382	0,1806182	0,5928430	0,3095900	0,2742881	0,6914963	0,1796349	0,0164470	0,0003956	0,2374601	0,1112062	0,1585661
20	0,5140495	0,4039745	0,3906659	0,2373504	0,7492023	0,3403679	0,4614755	0,2060500	0,2345682	0,7531335	0,1694996	0,0163673	0,0028828	0,2127330	0,1309650	0,2098657
40	0,6811425	0,3129986	0,4189513	0,2921152	0,6209443	0,1789320	0,5367425	0,2942986	0,2717000	0,9358316	0,2103330	0,0179847	0,0017602	0,2939833	0,1054771	0,1795535
60	0,6164045	0,2797379	0,3674421	0,2380651	0,5580691	0,1467572	0,4915915	0,2274357	0,2401004	0,7906935	0,1762460	0,0181997	0,0072569	0,3991434	0,1699130	0,1882047
80	0,7611978	0,2298276	0,4342992	0,3107512	0,5982664	0,1970591	0,5983439	0,2207511	0,2449438	0,8122706	0,1508790	0,0259897	0,0071408	0,3636644	0,0803488	0,1893830
100	0,6643510	0,2299253	0,3357402	0,3434533	0,4725465	0,1242154	0,4451854	0,2674349	0,3283866	0,7834763	0,1504874	0,0135454	0,0025398	0,3480133	0,0966292	0,2361301
120	0,5882961	0,2133061	0,2832627	0,2446264	0,5754123	0,1750669	0,5540813	0,2533857	0,3233237	0,8292969	0,1361706	0,0289483	0,0098008	0,3313024	0,1641196	0,2198918
140	0,6549162	0,1943039	0,3110527	0,1967489	0,5136602	0,1226380	0,7614861	0,2955683	0,2502217	1,0334638	0,1609622	0,0214540	0,0055745	0,3884158	0,1235154	0,2050919
160	0,6062623	0,1971128	0,2836220	0,2390746	0,6049352	0,1343386	0,5327497	0,3740210	0,2850042	0,8417592	0,0928200	0,0516432	0,0258762	0,3026742	0,0794450	0,1302957
180	0,6689236	0,1519044	0,3904914	0,2374622	0,5380922	0,1198820	0,6203359	0,4737634	0,2782368	0,8263336	0,1865742	0,0753890	0,0033300	0,2611549	0,1010872	0,1490011
200	0,6338969	0,1542216	0,3119212	0,1055645	0,4445706	0,1227490	0,6060607	0,5023482	0,2528994	0,8883594	0,1446394	0,0676538	0,0111309	0,3610561	0,1237894	0,1291110
220	0,6638550	0,1653102	0,3384903	0,1451256	0,4761430	0,1362540	0,7441540	0,5053038	0,1937385	0,6890241	0,2221127	0,0765967	0,0055363	0,2663775	0,1021958	0,1620107
240	0,5920578	0,2298019	0,4087120	0,1293896	0,4157539	0,1105434	0,7697222	0,5607721	0,2367956	0,7847704	0,1661020	0,1022701	0,0102268	0,3164134	0,1182041	0,1159191
260	0,5457518	0,1599030	0,3417449	0,1951987	0,4138469	0,0917001	0,6789563	0,5272877	0,2366232	0,6848294	0,2217712	0,0836257	0,0041860	0,3039719	0,1206766	0,1054801
280	0,4535054	0,1707814	0,3539895	0,2372565	0,3746048	0,1155215	0,7860305	0,4556346	0,2936364	0,7709931	0,1915066	0,0853052	0,0017012	0,4869580	0,0933350	0,1505634
300	0,8691487	0,1503954	0,4025340	0,2710504	0,4112980	0,1157824	0,7310197	0,4660749	0,2645639	0,6703805	0,1105846	0,0532153	0,0032031	0,3836322	0,0928569	0,0913234
320	0,7420596	0,2659858	0,3086976	0,3220598	0,4956715	0,1258118	0,8200739	0,6023909	0,2299145	0,6286105	0,2519211	0,0547598	0,0006962	0,2731773	0,1662080	0,1747426
340	0,4777577	0,1349667	0,3226129	0,2855621	0,3843280	0,1583457	0,7829214	0,6157438	0,3103039	0,8018228	0,1950483	0,0387211	0,0008233	0,3154542	0,1090869	0,1347408
360	0,6033906	0,1045339	0,3917986	0,2351608	0,5016767	0,1067021	0,8818916	0,6745907	0,2757211	0,8200160	0,1158822	0,0398007	0,0009647	0,2720836	0,0793585	0,0867573
380	0,6402974	0,1748230	0,3407986	0,1930279	0,5508126	0,1168808	0,7293826	0,5294170	0,4105809	0,8847962	0,1829963	0,0702173	0,0046513	0,2788237	0,0605130	0,1308837
400	0,6167992	0,1576372	0,3335606	0,1371889	0,4785385	0,2244064	0,7846814	0,6148899	0,3423483	0,7285853	0,1344024	0,0649201	0,0040355	0,3651435	0,0992611	0,0972427
420	0,6406921	0,1799795	0,4228085	0,1948634	0,4023380	0,1595428	0,7226067	0,6952482	0,2842293	0,7889383	0,1613933	0,1127219	0,0030474	0,3781236	0,0922945	0,0803941
440	0,5731209	0,1321890	0,3487764	0,1884981	0,4851277	0,1255494	0,6328674	0,5585180	0,2846284	0,7490332	0,1818995	0,0784997	0,0075998	0,2766308	0,1002842	0,1250560
460	0,6153568	0,1342249	0,3239394	0,2024595	0,3642253	0,1263176	0,6025035	0,5621164	0,2802728	0,9031652	0,1958385	0,1184255	0,0163579	0,3377565	0,1071723	0,0843621
480	0,6388722	0,1824961	0,4502576	0,2124996	0,3712764	0,0954289	0,6114599	0,6670400	0,3494105	0,6821923	0,2065947	0,0660694	0,0035186	0,5085954	0,1312610	0,1110616
500	0,6321453	0,1324627	0,4770547	0,2486507	0,4020947	0,1178466	0,6749675	0,5797113	0,2383658	0,9213799	0,1541154	0,0850600	0,0023551	0,3611213	0,1728408	0,0918287
520	0,5268670	0,1796422	0,4274558	0,1785437	0,4809847	0,1271679	0,6701673	0,6148149	0,2699351	0,8113223	0,1885016	0,0776358	0,0025321	0,3509686	0,2368031	0,0913536
