"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
0	0,5268866	0,7986157	0,0917430	0,1599422	0,4728134	0,1274552	0,6343615	0,4834862	0,5973602	0,3851417	0,0807051	0,4367334	0,3276325	0,3104992	0,3978787	0,3738120
20	0,4905371	0,6924392	0,0375956	0,1014433	0,5225051	0,0846760	0,6201355	0,4613008	0,6999250	0,3990376	0,1009804	0,2717492	0,2506785	0,2901101	0,4418596	0,2650264
40	0,4770649	0,6439312	0,0608448	0,0673734	0,5413888	0,0570539	0,5693296	0,4211837	0,6522026	0,4094222	0,1071142	0,1177780	0,2805493	0,4368299	0,4155363	0,3469972
60	0,5212879	0,7446396	0,0399202	0,0924771	0,5133555	0,0215536	0,6625998	0,4698038	0,6187753	0,3265111	0,0919274	0,1138269	0,2502168	0,3236068	0,5207296	0,3495015
80	0,4353955	0,8382729	0,0459269	0,0611016	0,5641916	0,0222299	0,5789773	0,5709236	0,5527493	0,3690148	0,0836143	0,0710078	0,3051538	0,3207445	0,4097591	0,3445797
100	0,5035043	0,7808366	0,0398829	0,0119511	0,4916750	0,0310666	0,6045104	0,5098486	0,5629341	0,4427593	0,0948539	0,0534034	0,2816536	0,3877812	0,4063428	0,3697630
120	0,6479570	0,7358059	0,0759882	0,0123209	0,5844234	0,0308071	0,6690839	0,6260804	0,6123027	0,4504457	0,0920140	0,0840431	0,3219137	0,3458247	0,4507417	0,2881664
140	0,6605832	0,7619540	0,0428626	0,0053202	0,3869336	0,0468152	0,7089445	0,6426568	0,5466883	0,4868315	0,1252067	0,0425807	0,2424580	0,3882055	0,4774570	0,2584227
160	0,4589133	0,6885631	0,0820591	0,0029974	0,4371621	0,0174179	0,6649221	0,5565132	0,6625661	0,3985069	0,0503656	0,0891303	0,1973701	0,4103268	0,4536913	0,3049507
180	0,5116126	0,8539020	0,0604289	0,0038843	0,4373129	0,0480308	0,6874903	0,6249809	0,6211440	0,4119414	0,0852833	0,0460229	0,2773242	0,3615806	0,3993069	0,3432549
200	0,5741355	0,8156681	0,0489692	0,0020776	0,5076962	0,0269572	0,7527254	0,6071994	0,7192882	0,3940371	0,1189151	0,0576084	0,2671946	0,3458525	0,4557421	0,2188276
220	0,4587233	0,6230870	0,0456249	0,0009870	0,3977579	0,0137563	0,7013867	0,5306776	0,6100670	0,4341450	0,1041910	0,0498697	0,2725788	0,3140129	0,4463208	0,2426879
240	0,4252864	0,7209324	0,0427742	0,0031486	0,5144794	0,0248226	0,6382364	0,5615050	0,6378737	0,4062481	0,0786296	0,0588319	0,2534459	0,3728989	0,5737343	0,2639266
260	0,4844704	0,5494108	0,0377565	0,0014562	0,5227510	0,0120476	0,7725479	0,5700697	0,6511619	0,4611190	0,0922835	0,0618440	0,2431034	0,4254458	0,5627226	0,3610996
280	0,4471650	0,7496541	0,0594915	0,0028887	0,4712060	0,0212483	0,9047546	0,5526934	0,6262411	0,3979200	0,0976657	0,0509712	0,2507539	0,3652154	0,4751483	0,2992212
300	0,4570229	0,5692826	0,0834856	0,0006193	0,5758214	0,0390591	0,6928028	0,4745739	0,6052541	0,4029464	0,0946417	0,0742570	0,3131614	0,3906320	0,4644881	0,4060625
320	0,5257660	0,7662569	0,0478541	0,0031083	0,4914420	0,0121600	0,5918824	0,6560500	0,6089416	0,4553474	0,0565624	0,0518996	0,2289503	0,4509706	0,5331565	0,3943984
340	0,6257336	0,7195008	0,0840789	0,0003372	0,5479799	0,0140188	0,7231237	0,5540125	0,5899358	0,3917704	0,0390859	0,0676208	0,1981595	0,3278330	0,4764203	0,2891727
360	0,5197144	0,5954998	0,0656982	0,0003545	0,5780629	0,0066993	0,6718852	0,5635023	0,6203995	0,3925174	0,1156621	0,0717159	0,2771489	0,3156500	0,4490793	0,2261357
380	0,4879073	0,8149038	0,0496938	0,0002299	0,4039832	0,0061005	0,7273407	0,4561939	0,5875196	0,4116140	0,0754891	0,1114037	0,1751608	0,2392902	0,4510786	0,2827143
400	0,6330710	0,6880537	0,0646318	0,0000000	0,3751304	0,0090537	0,7963021	0,7174294	0,6332773	0,4025193	0,0708082	0,0329753	0,1910654	0,2442707	0,5681096	0,3772356
420	0,4786049	0,8662443	0,0701583	0,0005804	0,5542465	0,0287229	0,6425177	0,6292421	0,4540789	0,5799310	0,0683246	0,0549485	0,2815552	0,3762427	0,5483503	0,2873264
440	0,4972274	0,7139143	0,0754519	0,0001937	0,4325732	0,0197382	0,6986940	0,7816710	0,5752429	0,3965329	0,0722183	0,0399368	0,2517506	0,3833163	0,4391537	0,2534961
460	0,4620251	0,7054301	0,0564106	0,0006651	0,5330020	0,0112986	0,6869458	0,6467598	0,6043316	0,3983534	0,0695620	0,0304009	0,2740822	0,3375381	0,4574435	0,3129815
480	0,5159771	0,6891878	0,0386269	0,0034163	0,5952925	0,0049620	0,6554673	0,5271649	0,5808497	0,4536399	0,0803564	0,0467373	0,3337437	0,3556323	0,5173610	0,3006038
500	0,5057259	0,7489180	0,1007252	0,0013391	0,6357915	0,0096261	0,7205949	0,7262964	0,6294624	0,3887569	0,0620332	0,0430335	0,3015552	0,4715124	0,5467503	0,4320549
520	0,4749567	0,6778850	0,0700691	0,0001611	0,6049723	0,0193604	0,7169684	0,6035255	0,5663899	0,3909243	0,0898143	0,0707350	0,3093709	0,3910883	0,4326488	0,3021012
540	0,4825203	0,7514675	0,0342393	0,0000354	0,6947026	0,0232675	0,7317012	0,6634522	0,6263413	0,3250520	0,0822472	0,0742033	0,3125549	0,4208416	0,4782348	0,3845472
560	0,5822238	0,7433223	0,0536653	0,0003623	0,5295444	0,0161644	0,7993722	0,6106603	0,5444430	0,3775506	0,1288506	0,0454764	0,3426026	0,4033498	0,4400141	0,3992352
580	0,5178005	0,7575669	0,0489126	0,0618953	0,5619329	0,2095025	0,8092780	0,7394991	0,6156477	0,3514454	0,0531472	0,2295579	0,2859449	0,2858651	0,5153948	0,3550570
600	0,5260755	0,7127207	0,0277854	0,1588227	0,5068284	0,2169381	0,6446700	0,5780123	0,6217142	0,3725862	0,0632625	0,3690168	0,2452814	0,3732388	0,4267498	0,4073558
620	0,5034233	0,8885614	0,0713598	0,1596357	0,5060249	0,2244363	0,6970497	0,5393883	0,6149016	0,4350466	0,0733791	0,3849111	0,3316150	0,3042238	0,4326110	0,3831608
640	0,6534100	0,7179695	0,0491761	0,1969267	0,5525829	0,2037235	0,7073788	0,6226477	0,5477892	0,4199011	0,0879742	0,4412044	0,3277246	0,4536457	0,5047779	0,4296492
660	0,4735780	0,7278014	0,1289628	0,1925352	0,6173726	0,1480837	0,6721537	0,5072951	0,6227945	0,4680045	0,0671143	0,4147023	0,2756910	0,3588408	0,4209377	0,3397748
680	0,5217617	0,6675218	0,0676526	0,1937177	0,6180722	0,1506251	0,6599595	0,5244173	0,6131581	0,4318935	0,0609323	0,4548507	0,3321786	0,4470372	0,5022838	0,3497375
700	0,4973402	0,6574831	0,0643422	0,1704576	0,4753789	0,1595967	0,5893762	0,4836953	0,5180072	0,3668536	0,1361524	0,4273005	0,2956638	0,4520948	0,5340163	0,4366900
720	0,5183885	0,6398422	0,1008114	0,2806643	0,6047648	0,2069985	0,5055995	0,5109626	0,5995664	0,3731311	0,0809563	0,3939086	0,3137339	0,4334955	0,4562309	0,3219225
740	0,5085220	0,6949585	0,0437019	0,1833361	0,5595183	0,3042117	0,6193841	0,5337687	0,5802725	0,4028426	0,0998723	0,5029245	0,3390288	0,3972036	0,4304099	0,4519377
760	0,5323781	0,6945608	0,0744042	0,2614768	0,4728395	0,2200894	0,6297698	0,3350152	0,5738777	0,3886414	0,0945543	0,3981408	0,2677198	0,3367275	0,5167848	0,4721576
780	0,5388326	0,6351562	0,0734610	0,2296493	0,6222247	0,2229218	0,7260474	0,4864018	0,5906119	0,3979029	0,1050790	0,3953603	0,2857365	0,3463113	0,4381487	0,4246498
800	0,4874125	0,7329713	0,0411662	0,2011213	0,5120681	0,1815706	0,6365450	0,5746703	0,6658864	0,4056057	0,0880827	0,2861955	0,2901202	0,4998090	0,4749461	0,4509451
820	0,5132769	0,6626077	0,0535292	0,2046768	0,4825146	0,1424829	0,6152262	0,5553351	0,6274245	0,2979553	0,1428150	0,3743991	0,2810739	0,3889359	0,5336997	0,4558960
840	0,5053992	0,6590668	0,1149894	0,1721965	0,4683033	0,1131088	0,5535085	0,4118273	0,5828783	0,3660711	0,0797778	0,3562200	0,2900102	0,3811376	0,4319368	0,3803311
860	0,4548177	0,8038225	0,1058770	0,1779533	0,5065785	0,1385349	0,6826811	0,4729111	0,5382158	0,3446626	0,0755107	0,4171186	0,2980435	0,3083081	0,4093052	0,4154122
880	0,5849838	0,5465479	0,0601680	0,2072945	0,5134919	0,1281856	0,6439919	0,5054844	0,5806589	0,3224135	0,1057181	0,3847362	0,2654184	0,3304394	0,6272667	0,4125696
900	0,4697982	0,7517822	0,0630852	0,3485084	0,4808211	0,1848559	0,6461308	0,5073828	0,5242216	0,3476885	0,0548352	0,4004701	0,3611726	0,3118075	0,4180064	0,3138514
920	0,4904309	0,7449687	0,0740635	0,1724167	0,4259085	0,1518017	0,6196028	0,5150784	0,6395195	0,4318376	0,0315718	0,3227407	0,2151143	0,3321924	0,5523019	0,3145706
940	0,5710887	0,8856885	0,0444233	0,1513014	0,5041005	0,1297082	0,5489834	0,3988694	0,5653830	0,4295105	0,0773995	0,4259716	0,2532751	0,2758477	0,4664182	0,3038186
960	0,5791931	0,5662967	0,0573703	0,1730209	0,5102933	0,1293811	0,5499118	0,2984798	0,6063573	0,4194615	0,0936558	0,4565415	0,2205379	0,3518833	0,4719733	0,3702801
980	0,5542413	0,7513694	0,0944135	0,1892961	0,4632519	0,1248759	0,5825931	0,4844114	0,5438232	0,3829247	0,0945237	0,3336435	0,1966758	0,3291917	0,5705842	0,4644041
1000	0,6616078	0,6759286	0,0694432	0,2710080	0,3988838	0,1089408	0,7251585	0,4100089	0,5507205	0,3804966	0,0523292	0,3695428	0,2910572	0,3367239	0,4037046	0,3417214
1020	0,5216176	0,6862798	0,0753652	0,2878073	0,5009533	0,1400704	0,5423165	0,5196211	0,6819393	0,5158849	0,0698045	0,3615692	0,2882746	0,3272886	0,5030710	0,4271434
1040	0,5907575	0,6047508	0,0736138	0,1766087	0,4647196	0,1365738	0,7201011	0,4710955	0,5901171	0,2797140	0,0385431	0,3772355	0,2215116	0,3320522	0,4991679	0,3259085
1060	0,5782812	0,8738946	0,0636230	0,2006370	0,5412239	0,1120027	0,5101547	0,4445332	0,6633825	0,4263872	0,0749216	0,4000822	0,2202615	0,2099839	0,5404231	0,3942167
1080	0,4683937	0,6434951	0,0502487	0,1881905	0,3599624	0,1418934	0,5211961	0,4182102	0,5924560	0,3438664	0,0797716	0,3891887	0,2057893	0,2194199	0,5409081	0,3602080
1100	0,4916892	0,9515517	0,0449013	0,2808996	0,4605084	0,1251364	0,5302694	0,4760044	0,6244458	0,3192116	0,1015109	0,3737534	0,2315492	0,3143431	0,5343492	0,3678728

0	0,5418838	0,7778221	0,0654410	0,1827252	0,4650093	0,1320372	0,5490072	0,3828467	0,6688301	0,3866836	0,1056371	0,3135735	0,3155860	0,2930884	0,4908045	0,3558989
20	0,4637226	0,8012211	0,0416277	0,0796535	0,5324496	0,1397947	0,6003286	0,3563989	0,6543826	0,4258611	0,0578476	0,4478566	0,2621587	0,3232184	0,5073852	0,3583907
40	0,5147780	0,7654095	0,0415629	0,0421226	0,4378862	0,1962057	0,6458748	0,3910224	0,5386355	0,3849534	0,1174247	0,4094028	0,3385433	0,3593145	0,6230452	0,3197366
60	0,5208001	0,8476950	0,0160295	0,0497616	0,4283525	0,1381592	0,4924933	0,3771785	0,5732638	0,3486260	0,0520157	0,4679351	0,2838698	0,2785495	0,5144415	0,3024875
80	0,6579762	0,7626565	0,0314181	0,0233697	0,4969065	0,2722401	0,6896502	0,4398829	0,5433756	0,3533406	0,0691924	0,4083713	0,1709030	0,2808352	0,5170428	0,3552523
100	0,5673067	0,8462415	0,0184009	0,0095248	0,5004532	0,3036099	0,5535761	0,3788020	0,7002437	0,4892920	0,1058579	0,3494529	0,1998637	0,3466971	0,4462495	0,3202983
120	0,6211177	0,8013031	0,0365704	0,0076252	0,5902619	0,2188406	0,6033922	0,3658123	0,5592405	0,3501011	0,0507660	0,3737912	0,2980307	0,3140410	0,4662270	0,3475263
140	0,5611878	0,8950905	0,0131001	0,0017828	0,5314869	0,1810255	0,5646694	0,4183837	0,7327022	0,3862011	0,1417626	0,4234360	0,2899718	0,3196863	0,4367008	0,3444740
160	0,4568086	0,8111268	0,0137002	0,0043131	0,4351591	0,2257707	0,6897924	0,4204705	0,5575283	0,4056421	0,0728613	0,4754840	0,2717927	0,3774836	0,6232243	0,3603205
180	0,4902509	0,6841919	0,0124390	0,0056222	0,5011608	0,2889645	0,5837476	0,3740663	0,5050813	0,3633448	0,0584955	0,4084962	0,2813667	0,3711666	0,4334348	0,3323627
200	0,5975015	0,6843752	0,0476184	0,0033497	0,4300183	0,2882032	0,6530461	0,3928569	0,6045850	0,3543103	0,0821842	0,4183522	0,3269600	0,3678529	0,5318607	0,4663573
220	0,5473919	0,7542019	0,0231218	0,0016695	0,5672297	0,2905751	0,6115326	0,3166655	0,6161104	0,4467155	0,0667790	0,3153503	0,3034040	0,3381905	0,5435628	0,3764923
240	0,4861207	0,6179998	0,0186671	0,0069774	0,4600750	0,2388913	0,7582047	0,3895348	0,6397046	0,3543938	0,0945433	0,3538383	0,2884295	0,2903192	0,4480084	0,3885035
260	0,5974954	0,7177002	0,0348397	0,0031973	0,4502262	0,2604699	0,6218477	0,2944283	0,6543135	0,3687943	0,1244168	0,3928029	0,2821557	0,2407084	0,4709861	0,2757052
280	0,5488947	0,9373861	0,0230124	0,0056536	0,5712893	0,2504399	0,6878667	0,4404339	0,5553690	0,3422336	0,0758576	0,3578911	0,2512628	0,3847046	0,5645808	0,2882454
300	0,6298358	0,8011511	0,0212616	0,0016901	0,4847433	0,2529749	0,6715375	0,3530349	0,5500100	0,3981198	0,0763099	0,4055844	0,2389019	0,3752575	0,4145596	0,3822904
320	0,5920979	0,7467245	0,0337197	0,0000228	0,4789754	0,3358729	0,7303120	0,3014992	0,6235257	0,3697812	0,0536015	0,3668279	0,2738355	0,3331749	0,4615345	0,3226462
340	0,6279810	0,7245069	0,0220186	0,0004151	0,4599358	0,2414209	0,7087872	0,3028810	0,5409442	0,3892606	0,0601552	0,4155688	0,2232692	0,3075480	0,5603864	0,2916560
360	0,5523766	0,6856480	0,0061516	0,0002751	0,4838409	0,2993291	0,7177463	0,2826725	0,6049237	0,4936915	0,0745865	0,4196614	0,2551912	0,2685767	0,6121190	0,3830321
380	0,5639754	0,7635338	0,0275040	0,0005335	0,4609506	0,2457886	0,6075761	0,3080638	0,6180666	0,4162626	0,0431696	0,3943222	0,2158431	0,3235166	0,4957281	0,3755644
400	0,5767519	0,8027460	0,0268876	0,0000168	0,3801095	0,2244156	0,6407734	0,4421119	0,5205149	0,3629742	0,0860574	0,3325779	0,2061695	0,2918718	0,4903873	0,3781857
420	0,5830844	0,7662888	0,0138288	0,0000288	0,3938194	0,2155339	0,7101767	0,4799738	0,5502606	0,3068195	0,0670228	0,3212126	0,1879474	0,3882541	0,4879772	0,3705169
440	0,5794838	0,8309736	0,0092073	0,0000002	0,4623242	0,2099943	0,6915533	0,2527612	0,6560411	0,3488203	0,0710108	0,3424688	0,2458572	0,2448751	0,4766367	0,3800516
460	0,4830832	0,7608807	0,0135200	0,0000176	0,4068199	0,2045309	0,6541277	0,4030322	0,6417339	0,4342253	0,1185525	0,3626854	0,2440930	0,2394594	0,5224103	0,3079945
480	0,5444029	0,7329807	0,0311924	0,0000657	0,4621675	0,2475007	0,7420523	0,2987045	0,6942262	0,4147481	0,0948305	0,4655004	0,2456691	0,2959988	0,4369557	0,3270415
500	0,4962004	0,8305952	0,0280851	0,0002865	0,4835756	0,2787599	0,7077751	0,4009058	0,5373650	0,4176724	0,1614281	0,3874961	0,3072646	0,3342255	0,3993398	0,4101425
520	0,3890471	0,7718035	0,0647580	0,0000084	0,5236294	0,1855877	0,7967967	0,3643966	0,5364480	0,3651746	0,0832594	0,4506441	0,2987315	0,2837228	0,4261867	0,4274268
540	0,5207363	0,7417118	0,0359725	0,0000049	0,5173058	0,1831198	0,6473488	0,3956292	0,5740257	0,3744042	0,0673122	0,4488579	0,3394129	0,4027031	0,4029761	0,3688621
560	0,5130562	0,8291915	0,0159882	0,0000000	0,4753115	0,2074156	0,7844397	0,3701366	0,5565991	0,4926669	0,1139572	0,4208249	0,3494001	0,3890245	0,4591505	0,2890035
580	0,5729471	0,7981170	0,0243090	0,0863450	0,4391209	0,1937483	0,6758092	0,5188741	0,5383611	0,4112743	0,0766554	0,3955718	0,3412390	0,3467630	0,4212553	0,3507826
600	0,6051953	0,8660618	0,0236794	0,1442125	0,5419206	0,2249213	0,7611666	0,4980590	0,5106154	0,3765037	0,0725796	0,4551297	0,2673471	0,4100284	0,5973752	0,3095546
620	0,5880555	0,9078428	0,0471822	0,1749059	0,4506787	0,2420339	0,6031602	0,5611952	0,5485173	0,3803488	0,0882110	0,4052796	0,3324512	0,2926260	0,5318116	0,3172735
640	0,5377902	0,9032373	0,0419110	0,2228285	0,4832379	0,2530110	0,5487699	0,5639552	0,7310748	0,3868653	0,0904735	0,3776312	0,2765407	0,3671219	0,4919749	0,3252338
660	0,4701210	0,7417081	0,0427731	0,1849038	0,3724338	0,1198073	0,5512400	0,5067279	0,5710244	0,4762621	0,1185671	0,4242115	0,2465842	0,2730753	0,5734485	0,2924952
680	0,5778017	0,7172546	0,0680374	0,2568508	0,5077043	0,1753095	0,5455505	0,5146145	0,6740017	0,4530972	0,0795803	0,3477292	0,2654124	0,3598022	0,4426863	0,3703035
700	0,5466684	0,6821486	0,0751819	0,2250904	0,5632275	0,1701028	0,5787572	0,4561283	0,6827212	0,3739118	0,1154534	0,3995685	0,2700422	0,4093704	0,5200072	0,4358646
720	0,5594460	0,6173251	0,0588366	0,2041999	0,4448600	0,1263652	0,6151859	0,4507091	0,6292523	0,3358101	0,0874988	0,4016654	0,3619352	0,3221479	0,4386208	0,4104795
740	0,4973173	0,6515048	0,0379307	0,1973557	0,4819747	0,1438369	0,5826454	0,5134863	0,6261185	0,3658338	0,0932952	0,4039090	0,3069898	0,2865740	0,5302689	0,3818894
760	0,5455654	0,6898298	0,0457528	0,1661581	0,3632502	0,1344937	0,6746516	0,4326905	0,6811250	0,3329341	0,0782149	0,4003877	0,3111821	0,3837301	0,5207344	0,4202396
780	0,4650550	0,5339141	0,0755596	0,1726775	0,4038171	0,1329708	0,5735138	0,3217335	0,5800559	0,3901942	0,0953494	0,4921801	0,2421218	0,2875254	0,4642225	0,2769509
800	0,5842002	0,6527135	0,0449968	0,1484046	0,4925287	0,1326539	0,5685027	0,4454148	0,4318454	0,3504237	0,0642713	0,3799298	0,2595597	0,4334215	0,4671622	0,3561316
820	0,5475417	0,6790906	0,1198775	0,2175760	0,5217067	0,1400067	0,6896582	0,4239979	0,5766939	0,3425820	0,0831485	0,4385928	0,3191852	0,4185828	0,4577790	0,3663348
840	0,5346050	0,8102228	0,0612173	0,1744678	0,5714798	0,1481256	0,6125760	0,4397452	0,7020908	0,3928882	0,0782185	0,4930760	0,2177844	0,4355354	0,4860760	0,3350243
860	0,4655548	0,7293948	0,0417542	0,2475311	0,4342162	0,1938340	0,6195082	0,4590748	0,6005338	0,3478648	0,0914943	0,4669428	0,2737669	0,4062961	0,4748162	0,3486539
880	0,5212920	0,7769099	0,0465058	0,1860493	0,4332046	0,1762123	0,5947291	0,4330046	0,7713815	0,4343879	0,1104575	0,4524479	0,3081887	0,3951457	0,4645309	0,3938952
900	0,6331989	0,6544905	0,1022770	0,2238542	0,5613093	0,1402199	0,6988436	0,4565581	0,5604707	0,4682606	0,1027832	0,4556429	0,3004899	0,3769132	0,5869752	0,3807092
920	0,4317140	0,6437165	0,0507544	0,1391712	0,5685752	0,1597784	0,7118013	0,5410093	0,5274621	0,5204640	0,1068472	0,3933411	0,3021939	0,3358797	0,4768859	0,3127551
940	0,5184003	0,7449735	0,0653072	0,2926741	0,5738095	0,1612611	0,6059938	0,4832981	0,5121805	0,4657483	0,0711835	0,3843257	0,2516753	0,4423207	0,5063484	0,4332366
960	0,5030377	0,6884408	0,0739482	0,1806356	0,5838751	0,1586186	0,6357513	0,5340304	0,6593685	0,5374351	0,1052060	0,3947692	0,2384043	0,3312392	0,4270130	0,4532938
980	0,6000278	0,7288817	0,0385269	0,2454140	0,6238091	0,2726575	0,7079520	0,4774138	0,6127515	0,3974166	0,0884229	0,4900522	0,2571064	0,3994076	0,5092624	0,4609913
1000	0,6925286	0,7785618	0,0504621	0,2646639	0,5881437	0,1363772	0,5921304	0,4919406	0,6346697	0,4837087	0,1069117	0,5141196	0,2548346	0,3669932	0,3939590	0,3361849
1020	0,6319997	0,6351153	0,0576012	0,1928780	0,5518348	0,1024371	0,5830309	0,3985175	0,6041900	0,4321665	0,0801462	0,4053819	0,2732324	0,3288908	0,4187963	0,3519217
1040	0,6530896	0,8575331	0,0632536	0,1798843	0,5032594	0,1217860	0,5777810	0,3559309	0,5962453	0,2883002	0,1294180	0,4460821	0,2518217	0,3728386	0,4922249	0,2803573
1060	0,5046276	0,6802877	0,0708422	0,1686215	0,4274525	0,1263109	0,5190297	0,3706308	0,6022257	0,3711050	0,1050104	0,3369158	0,2830198	0,2590783	0,4778490	0,3428821
1080	0,5033439	0,6818958	0,0827672	0,2040932	0,4642308	0,0992535	0,5182969	0,3260949	0,6053105	0,3214935	0,1239933	0,3095124	0,2176841	0,2871013	0,5152418	0,3064852
1100	0,4416485	0,6231376	0,0947177	0,2280857	0,4154858	0,1179279	0,6041450	0,3329196	0,6269055	0,3717544	0,1180135	0,3958487	0,3059037	0,2531376	0,4585797	0,3176544

0	0,5391197	0,6960632	0,0902741	0,1813618	0,5236500	0,1456832	0,5558272	0,4239915	0,6236152	0,3899370	0,0594697	0,3710679	0,2457186	0,3511531	0,4673598	0,2332048
20	0,3716761	0,6870348	0,0875818	0,2680287	0,6236628	0,1529887	0,6725022	0,5001705	0,7484144	0,3722278	0,0783971	0,3906524	0,3293826	0,3664211	0,5030777	0,3214834
40	0,3200000	0,7726008	0,0939288	0,2257446	0,6730722	0,1596449	0,7288276	0,4026276	0,5502828	0,4457460	0,1329153	0,3681304	0,3632231	0,5120955	0,4783212	0,4316663
60	0,2047139	0,7373017	0,0718707	0,2000299	0,6797652	0,1545264	0,7014262	0,4143700	0,5214700	0,4619163	0,1405062	0,3002067	0,4406950	0,4937811	0,5675295	0,4313851
80	0,2451814	0,8171670	0,0822548	0,1539761	0,6029206	0,1894562	0,7660202	0,4400388	0,5713980	0,5138295	0,2027816	0,3434075	0,4985868	0,3553479	0,4848933	0,4937138
100	0,1669229	0,6992277	0,0873309	0,2144271	0,6106805	0,2061243	0,7549161	0,4566554	0,4806075	0,4683818	0,2068581	0,2716179	0,4941227	0,3840058	0,5557141	0,3880670
120	0,2058102	0,7457726	0,0883804	0,2375167	0,7412238	0,1873091	0,6994068	0,6183470	0,4255837	0,5824026	0,1339387	0,2670221	0,5078215	0,6969158	0,5484523	0,5119505
140	0,1915420	0,6886581	0,0735783	0,2045120	0,7518822	0,1784715	0,7291493	0,5545681	0,3244707	0,6179143	0,2119873	0,4399494	0,5663617	0,5587230	0,4709719	0,4846793
160	0,2331454	0,7250958	0,1658302	0,2073871	0,6309059	0,2140124	0,5512001	0,4965748	0,2579821	0,6050817	0,2154272	0,3296357	0,5484273	0,6267311	0,3650440	0,5753111
180	0,2157818	0,8212767	0,2037007	0,2358105	0,8222634	0,2508316	0,8298010	0,5253734	0,2434330	0,6816200	0,1697558	0,3338871	0,5361452	0,5982767	0,3377292	0,5597649
200	0,2114269	0,7250570	0,1409146	0,1359269	0,9234669	0,2041187	0,8877842	0,5878628	0,2853890	0,7881671	0,2345758	0,4311802	0,6260189	0,7031558	0,3597144	0,6625993
220	0,2854640	0,7879391	0,1243172	0,1555978	0,8071298	0,1878131	0,7712305	0,5060010	0,2191177	0,5708899	0,1873919	0,2997773	0,5244610	0,7080377	0,3702920	0,5642430
240	0,2648150	0,7070643	0,1100809	0,1793316	0,7625452	0,1582345	0,7782970	0,4669791	0,2694383	0,5902770	0,2036469	0,2996613	0,4957576	0,6973046	0,3606441	0,5968798
260	0,2686453	0,8093332	0,1303235	0,1572783	0,7424024	0,2654553	0,7072612	0,6917218	0,2947838	0,6473207	0,2124564	0,3227602	0,6689179	0,7348105	0,4436180	0,4192320
280	0,3715249	0,6729932	0,1184110	0,2069877	0,6015572	0,1800438	0,6925610	0,5940936	0,1862502	0,6321716	0,1718756	0,4526532	0,7368815	0,7831909	0,4347357	0,5628374
300	0,2810692	0,8456925	0,1871705	0,1467638	0,7679605	0,2191330	0,7713829	0,5170590	0,2850454	0,6960698	0,3534422	0,4154464	0,7219174	0,6818282	0,4613282	0,6155003
320	0,1959857	0,7660183	0,1004790	0,1737170	0,8657892	0,1842826	0,6734922	0,5950664	0,2603096	0,6966751	0,2374561	0,3942960	0,6074442	0,6715070	0,6438100	0,5805719
340	0,2532740	0,7641782	0,0671703	0,1786857	0,6052492	0,2182763	0,7299704	0,6638603	0,2496455	0,5908825	0,2750639	0,3169061	0,7015962	0,6181856	0,4637334	0,6148848
360	0,1956563	0,6957309	0,1172660	0,1706904	0,8682044	0,2171046	0,7280038	0,6848832	0,2553510	0,6270778	0,2466238	0,3023886	0,5832116	0,7881438	0,4177850	0,5002388
380	0,1992695	0,6717991	0,1532033	0,2012153	0,6777438	0,1995165	0,6909373	0,6194643	0,3487371	0,6328981	0,1810019	0,3627022	0,6342351	0,6378898	0,5551021	0,5752613
400	0,1399648	0,7033698	0,1036245	0,2149655	0,7800626	0,2216954	0,7051266	0,4418392	0,2278342	0,6460419	0,2904383	0,3573443	0,6001509	0,6272777	0,4091727	0,5171214
420	0,2256256	0,7169946	0,1687626	0,2028340	0,7739629	0,2965588	0,9410215	0,3541331	0,2817395	0,6542889	0,2112893	0,2832877	0,5329660	0,6984501	0,4131127	0,5388595
440	0,2496226	0,7828775	0,1640563	0,2401320	0,8114636	0,2582924	0,7317161	0,5664195	0,2347419	0,7911624	0,2340242	0,3520043	0,6422850	0,6452669	0,4769896	0,6092827
460	0,1929484	0,7956622	0,2230867	0,2571038	0,7109270	0,2447930	0,8124725	0,6148113	0,1400782	0,7064784	0,3880873	0,4255896	0,4827362	0,6004113	0,4097318	0,4480467
480	0,2029307	0,8523509	0,1826464	0,2115543	0,7900103	0,2772643	0,8148025	0,6932295	0,2198790	0,8088459	0,2964973	0,3264773	0,5295981	0,6521031	0,3479595	0,5666290
500	0,2854057	0,7798975	0,1141966	0,1898759	0,6526908	0,2224263	0,9204244	0,5309331	0,2169302	0,7746691	0,2859355	0,3380764	0,5633030	0,7331004	0,4005736	0,5612708
520	0,2433103	0,6614503	0,1461459	0,1869809	0,6698218	0,2370431	0,7876442	0,5346945	0,2846263	0,7850761	0,2917758	0,2638073	0,7351246	0,6015287	0,4532001	0,5878784
540	0,2732156	0,8246284	0,2023470	0,2690784	0,8283738	0,2112915	0,7740529	0,4541835	0,2396452	0,7748746	0,3171898	0,3016182	0,6617713	0,6555664	0,3995596	0,4241980
560	0,1809877	0,6489866	0,1597336	0,3036843	0,6683154	0,1845534	0,8441492	0,6181718	0,2650967	0,6670517	0,4124884	0,2945634	0,5595237	0,6749880	0,3145637	0,4488950
580	0,4354164	0,6975712	0,1687530	0,1797662	0,8404272	0,2597164	0,7681422	0,5638953	0,2659085	0,7069123	0,2834801	0,5184968	0,7273453	0,7521181	0,3324096	0,5330103
