"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
540	0,3786407	0,6644143	0,3447830	0,7895445	0,4870600	0,2043701	0,3354327	0,4046523	0,0017848	0,6162562	0,1414998	0,9725512	0,6222775	0,6356699	0,0111103	0,2881517
560	0,3786406	0,6644144	0,3447826	0,7895445	0,4870600	0,2043701	0,3354327	0,4046523	0,0017848	0,6162560	0,1414998	0,9725512	0,6222708	0,6356699	0,0111103	0,2881517
580	0,3786406	0,6644145	0,5705871	0,8739957	0,4870600	0,2043701	0,3354327	0,4046523	0,0075770	0,7257855	0,1414998	0,9725512	0,6998445	0,6356699	0,0111103	0,2881517
600	0,3786405	0,6644145	0,6832772	0,9193939	0,4870600	0,2043701	0,3354327	0,4046523	0,0106623	0,7929360	0,1414998	0,9725512	0,7547174	0,6356699	0,0111103	0,2881517
620	0,3786405	0,6644146	0,7132388	0,9437985	0,4870600	0,2043701	0,3354327	0,4046523	0,0123058	0,8341048	0,1414998	0,9725512	0,7935326	0,6356699	0,0111103	0,2881517
640	0,3786405	0,6644146	0,6972937	0,9569176	0,4870600	0,2043701	0,3354327	0,4046523	0,0131813	0,8593447	0,1414998	0,9725512	0,8209891	0,6356699	0,0111103	0,2881517
660	0,3786404	0,6644147	0,6674332	0,9639700	0,4870600	0,2043701	0,3354327	0,4046523	0,0136476	0,8748188	0,1414998	0,9725512	0,8404109	0,6356699	0,0111103	0,2881517
680	0,3786404	0,6644147	0,6413954	0,9677612	0,4870600	0,2043701	0,3354327	0,4046523	0,0138960	0,8843056	0,1414998	0,9725512	0,8541491	0,6356699	0,0111103	0,2881517
700	0,3786404	0,6644147	0,6249802	0,9697992	0,4870600	0,2043701	0,3354327	0,4046523	0,0140283	0,8901219	0,1414998	0,9725512	0,8638671	0,6356699	0,0111103	0,2881517
720	0,3786404	0,6644147	0,6175021	0,9708947	0,4870600	0,2043701	0,3354327	0,4046523	0,0140988	0,8936877	0,1414998	0,9725512	0,8707412	0,6356699	0,0111103	0,2881517
740	0,3786404	0,6644147	0,6159281	0,9714837	0,4870600	0,2043701	0,3354327	0,4046523	0,0141364	0,8958739	0,1414998	0,9725512	0,8756038	0,6356699	0,0111103	0,2881517
760	0,3786404	0,6644147	0,6172123	0,9718003	0,4870600	0,2043701	0,3354327	0,4046523	0,0141564	0,8972141	0,1414998	0,9725512	0,8790433	0,6356699	0,0111103	0,2881517
780	0,3786404	0,6644148	0,6192431	0,9719705	0,4870600	0,2043701	0,3354327	0,4046523	0,0141670	0,8980359	0,1414998	0,9725512	0,8814764	0,6356699	0,0111103	0,2881517
800	0,3786404	0,6644148	0,6209407	0,9720620	0,4870600	0,2043701	0,3354327	0,4046523	0,0141727	0,8985396	0,1414998	0,9725512	0,8831974	0,6356699	0,0111103	0,2881517
820	0,3786404	0,6644148	0,6219762	0,9721111	0,4870600	0,2043701	0,3354327	0,4046523	0,0141757	0,8988485	0,1414998	0,9725512	0,8844148	0,6356699	0,0111103	0,2881517
840	0,3786404	0,6644148	0,6224241	0,9721376	0,4870600	0,2043701	0,3354327	0,4046523	0,0141773	0,8990378	0,1414998	0,9725512	0,8852760	0,6356699	0,0111103	0,2881517
860	0,3786404	0,6644148	0,6224973	0,9721518	0,4870600	0,2043701	0,3354327	0,4046523	0,0141782	0,8991539	0,1414998	0,9725512	0,8858851	0,6356699	0,0111103	0,2881517
880	0,3786404	0,6644148	0,6223979	0,9721594	0,4870600	0,2043701	0,3354327	0,4046523	0,0141786	0,8992251	0,1414998	0,9725512	0,8863160	0,6356699	0,0111103	0,2881517
900	0,3786404	0,6644148	0,6222603	0,9721635	0,4870600	0,2043701	0,3354327	0,4046523	0,0141789	0,8992687	0,1414998	0,9725512	0,8866208	0,6356699	0,0111103	0,2881517
920	0,3786404	0,6644148	0,6221503	0,9721657	0,4870600	0,2043701	0,3354327	0,4046523	0,0141790	0,8992955	0,1414998	0,9725512	0,8868364	0,6356699	0,0111103	0,2881517
940	0,3786404	0,6644148	0,6220856	0,9721669	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993119	0,1414998	0,9725512	0,8869889	0,6356699	0,0111103	0,2881517
960	0,3786404	0,6644148	0,6220592	0,9721676	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993219	0,1414998	0,9725512	0,8870968	0,6356699	0,0111103	0,2881517
980	0,3786404	0,6644148	0,6220564	0,9721679	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993281	0,1414998	0,9725512	0,8871731	0,6356699	0,0111103	0,2881517
1000	0,3786404	0,6644148	0,6220638	0,9721681	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993319	0,1414998	0,9725512	0,8872271	0,6356699	0,0111103	0,2881517
1020	0,3786404	0,6644148	0,6220731	0,9721682	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993342	0,1414998	0,9725512	0,8872653	0,6356699	0,0111103	0,2881517
1040	0,3786404	0,6644148	0,6220801	0,9721682	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993356	0,1414998	0,9725512	0,8872923	0,6356699	0,0111103	0,2881517
1060	0,3786404	0,6644148	0,6220842	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993365	0,1414998	0,9725512	0,8873114	0,6356699	0,0111103	0,2881517
1080	0,3786404	0,6644148	0,6220857	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993370	0,1414998	0,9725512	0,8873249	0,6356699	0,0111103	0,2881517
1100	0,3786404	0,6644148	0,6220858	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993373	0,1414998	0,9725512	0,8873345	0,6356699	0,0111103	0,2881517

0	0,3787516	0,6642103	0,6220841	0,9721681	0,4870590	0,2043697	0,3354457	0,4046523	0,0141792	0,8993376	0,1415097	0,9725412	0,8873498	0,6356676	0,0111103	0,2881517
20	0,3787295	0,6642510	0,6220841	0,8004495	0,4870596	0,1206368	0,2535585	0,4046523	0,0084754	0,8993377	0,1415068	0,9725441	0,7548624	0,6356684	0,0111103	0,2881517
40	0,3787119	0,6642836	0,6220841	0,7081392	0,4870601	0,0738346	0,1940828	0,4046523	0,0054372	0,8993378	0,1415047	0,9725461	0,6611456	0,6356689	0,0111103	0,2881517
60	0,3786977	0,6643096	0,6220840	0,6585161	0,4870602	0,0476746	0,1508848	0,4046523	0,0038188	0,8993378	0,1415032	0,9725476	0,5948536	0,6356692	0,0111103	0,2881517
80	0,3786863	0,6643305	0,6220840	0,6318403	0,4870602	0,0330526	0,1195094	0,4046523	0,0029568	0,8993378	0,1415022	0,9725486	0,5479609	0,6356695	0,0111103	0,2881517
100	0,3786772	0,6643472	0,6220839	0,6175003	0,4870601	0,0248796	0,0967211	0,4046523	0,0024976	0,8993379	0,1415015	0,9725493	0,5147907	0,6356696	0,0111103	0,2881517
120	0,3786698	0,6643606	0,6220839	0,6097916	0,4870600	0,0203114	0,0801697	0,4046523	0,0022529	0,8993379	0,1415010	0,9725499	0,4913273	0,6356697	0,0111103	0,2881517
140	0,3786640	0,6643713	0,6220839	0,6056476	0,4870600	0,0177580	0,0681481	0,4046523	0,0021227	0,8993379	0,1415007	0,9725503	0,4747301	0,6356698	0,0111103	0,2881517
160	0,3786593	0,6643800	0,6220839	0,6034199	0,4870600	0,0163308	0,0594167	0,4046523	0,0020532	0,8993379	0,1415004	0,9725505	0,4629898	0,6356698	0,0111103	0,2881517
180	0,3786555	0,6643869	0,6220839	0,6022224	0,4870600	0,0155330	0,0530749	0,4046523	0,0020163	0,8993379	0,1415002	0,9725507	0,4546852	0,6356699	0,0111103	0,2881517
200	0,3786525	0,6643924	0,6220839	0,6015787	0,4870600	0,0150871	0,0484688	0,4046523	0,0019966	0,8993379	0,1415001	0,9725508	0,4488108	0,6356699	0,0111103	0,2881517
220	0,3786501	0,6643969	0,6220839	0,6012326	0,4870600	0,0148379	0,0451234	0,4046523	0,0019861	0,8993379	0,1415000	0,9725509	0,4446554	0,6356699	0,0111103	0,2881517
240	0,3786482	0,6644004	0,6220839	0,6010466	0,4870600	0,0146986	0,0426935	0,4046523	0,0019805	0,8993379	0,1415000	0,9725510	0,4417160	0,6356699	0,0111103	0,2881517
260	0,3786466	0,6644033	0,6220839	0,6009466	0,4870600	0,0146207	0,0409287	0,4046523	0,0019775	0,8993379	0,1414999	0,9725511	0,4396369	0,6356699	0,0111103	0,2881517
280	0,3786454	0,6644056	0,6220839	0,6008928	0,4870600	0,0145772	0,0396468	0,4046523	0,0019759	0,8993379	0,1414999	0,9725511	0,4381661	0,6356699	0,0111103	0,2881517
300	0,3786444	0,6644074	0,6220839	0,6008639	0,4870600	0,0145529	0,0387158	0,4046523	0,0019751	0,8993379	0,1414999	0,9725511	0,4371257	0,6356699	0,0111103	0,2881517
320	0,3786436	0,6644089	0,6220839	0,6008484	0,4870600	0,0145393	0,0380396	0,4046523	0,0019746	0,8993379	0,1414999	0,9725511	0,4363898	0,6356699	0,0111103	0,2881517
340	0,3786430	0,6644100	0,6220839	0,6008401	0,4870600	0,0145317	0,0375485	0,4046523	0,0019744	0,8993379	0,1414999	0,9725512	0,4358693	0,6356699	0,0111103	0,2881517
360	0,3786424	0,6644110	0,6220839	0,6008356	0,4870600	0,0145274	0,0371918	0,4046523	0,0019743	0,8993379	0,1414999	0,9725512	0,4355010	0,6356699	0,0111103	0,2881517
380	0,3786420	0,6644117	0,6220839	0,6008332	0,4870600	0,0145251	0,0369327	0,4046523	0,0019742	0,8993379	0,1414998	0,9725512	0,4352406	0,6356699	0,0111103	0,2881517
400	0,3786417	0,6644123	0,6220839	0,6008319	0,4870600	0,0145237	0,0367445	0,4046523	0,0019742	0,8993379	0,1414998	0,9725512	0,4350563	0,6356699	0,0111103	0,2881517
420	0,3786414	0,6644128	0,6220839	0,6008312	0,4870600	0,0145230	0,0366078	0,4046523	0,0019742	0,8993379	0,1414998	0,9725512	0,4349260	0,6356699	0,0111103	0,2881517
440	0,3786412	0,6644132	0,6220839	0,6008308	0,4870600	0,0145226	0,0365086	0,4046523	0,0019741	0,8993379	0,1414998	0,9725512	0,4348338	0,6356699	0,0111103	0,2881517
460	0,3786411	0,6644135	0,6220839	0,6008306	0,4870600	0,0145224	0,0364365	0,4046523	0,0019741	0,8993379	0,1414998	0,9725512	0,4347686	0,6356699	0,0111103	0,2881517
480	0,3786409	0,6644138	0,6220839	0,6008305	0,4870600	0,0145222	0,0363841	0,4046523	0,0019741	0,8993379	0,1414998	0,9725512	0,4347225	0,6356699	0,0111103	0,2881517
500	0,3786408	0,6644140	0,6220839	0,6008304	0,4870600	0,0145222	0,0363461	0,4046523	0,0019741	0,8993379	0,1414998	0,9725512	0,4346898	0,6356699	0,0111103	0,2881517
520	0,3786407	0,6644141	0,6220839	0,6008304	0,4870600	0,0145221	0,0363184	0,4046523	0,0019741	0,8993379	0,1414998	0,9725512	0,4346668	0,6356699	0,0111103	0,2881517
540	0,3786407	0,6644143	0,6220839	0,6008304	0,4870600	0,0145221	0,0362984	0,4046523	0,0019741	0,8993379	0,1414998	0,9725512	0,4346504	0,6356699	0,0111103	0,2881517
560	0,3786406	0,6644144	0,6220839	0,6008304	0,4870600	0,0145221	0,0362838	0,4046523	0,0019741	0,8993379	0,1414998	0,9725512	0,4346389	0,6356699	0,0111103	0,2881517
580	0,3786406	0,6644145	0,6220839	0,7725491	0,4870600	0,0982551	0,1181568	0,4046523	0,0076778	0,8993379	0,1414998	0,9725512	0,5671203	0,6356699	0,0111103	0,2881517
600	0,3786405	0,6644145	0,6220839	0,8648595	0,4870600	0,1450575	0,1776223	0,4046523	0,0107161	0,8993379	0,1414998	0,9725512	0,6608330	0,6356699	0,0111103	0,2881517
620	0,3786405	0,6644146	0,6220839	0,9144826	0,4870600	0,1712175	0,2208129	0,4046523	0,0123345	0,8993379	0,1414998	0,9725512	0,7271221	0,6356699	0,0111103	0,2881517
640	0,3786405	0,6644146	0,6220839	0,9411583	0,4870600	0,1858395	0,2521828	0,4046523	0,0131965	0,8993379	0,1414998	0,9725512	0,7740126	0,6356699	0,0111103	0,2881517
660	0,3786404	0,6644147	0,6220839	0,9554984	0,4870600	0,1940125	0,2749671	0,4046523	0,0136557	0,8993379	0,1414998	0,9725512	0,8071814	0,6356699	0,0111103	0,2881517
680	0,3786404	0,6644147	0,6220839	0,9632071	0,4870600	0,1985807	0,2915158	0,4046523	0,0139003	0,8993379	0,1414998	0,9725512	0,8306437	0,6356699	0,0111103	0,2881517
700	0,3786404	0,6644147	0,6220839	0,9673510	0,4870600	0,2011341	0,3035352	0,4046523	0,0140306	0,8993379	0,1414998	0,9725512	0,8472402	0,6356699	0,0111103	0,2881517
720	0,3786404	0,6644147	0,6220839	0,9695787	0,4870600	0,2025614	0,3122651	0,4046523	0,0141000	0,8993379	0,1414998	0,9725512	0,8589800	0,6356699	0,0111103	0,2881517
740	0,3786404	0,6644147	0,6220839	0,9707762	0,4870600	0,2033591	0,3186058	0,4046523	0,0141370	0,8993379	0,1414998	0,9725512	0,8672843	0,6356699	0,0111103	0,2881517
760	0,3786404	0,6644147	0,6220839	0,9714200	0,4870600	0,2038050	0,3232111	0,4046523	0,0141567	0,8993379	0,1414998	0,9725512	0,8731584	0,6356699	0,0111103	0,2881517
780	0,3786404	0,6644148	0,6220839	0,9717660	0,4870600	0,2040542	0,3265560	0,4046523	0,0141672	0,8993379	0,1414998	0,9725512	0,8773136	0,6356699	0,0111103	0,2881517
800	0,3786404	0,6644148	0,6220839	0,9719520	0,4870600	0,2041935	0,3289854	0,4046523	0,0141728	0,8993379	0,1414998	0,9725512	0,8802528	0,6356699	0,0111103	0,2881517
820	0,3786404	0,6644148	0,6220839	0,9720521	0,4870600	0,2042714	0,3307500	0,4046523	0,0141758	0,8993379	0,1414998	0,9725512	0,8823319	0,6356699	0,0111103	0,2881517
840	0,3786404	0,6644148	0,6220839	0,9721058	0,4870600	0,2043149	0,3320316	0,4046523	0,0141773	0,8993379	0,1414998	0,9725512	0,8838026	0,6356699	0,0111103	0,2881517
860	0,3786404	0,6644148	0,6220839	0,9721347	0,4870600	0,2043392	0,3329624	0,4046523	0,0141782	0,8993379	0,1414998	0,9725512	0,8848429	0,6356699	0,0111103	0,2881517
880	0,3786404	0,6644148	0,6220839	0,9721502	0,4870600	0,2043528	0,3336385	0,4046523	0,0141786	0,8993379	0,1414998	0,9725512	0,8855788	0,6356699	0,0111103	0,2881517
900	0,3786404	0,6644148	0,6220839	0,9721586	0,4870600	0,2043604	0,3341295	0,4046523	0,0141789	0,8993379	0,1414998	0,9725512	0,8860993	0,6356699	0,0111103	0,2881517
920	0,3786404	0,6644148	0,6220839	0,9721631	0,4870600	0,2043647	0,3344862	0,4046523	0,0141790	0,8993379	0,1414998	0,9725512	0,8864675	0,6356699	0,0111103	0,2881517
940	0,3786404	0,6644148	0,6220839	0,9721655	0,4870600	0,2043671	0,3347452	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8867280	0,6356699	0,0111103	0,2881517
960	0,3786404	0,6644148	0,6220839	0,9721668	0,4870600	0,2043684	0,3349334	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8869122	0,6356699	0,0111103	0,2881517
980	0,3786404	0,6644148	0,6220839	0,9721675	0,4870600	0,2043691	0,3350700	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8870426	0,6356699	0,0111103	0,2881517
1000	0,3786404	0,6644148	0,6220839	0,9721679	0,4870600	0,2043696	0,3351693	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8871347	0,6356699	0,0111103	0,2881517
1020	0,3786404	0,6644148	0,6220839	0,9721681	0,4870600	0,2043698	0,3352414	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8871999	0,6356699	0,0111103	0,2881517
1040	0,3786404	0,6644148	0,6220839	0,9721682	0,4870600	0,2043699	0,3352938	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8872461	0,6356699	0,0111103	0,2881517
1060	0,3786404	0,6644148	0,6220839	0,9721682	0,4870600	0,2043700	0,3353318	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8872787	0,6356699	0,0111103	0,2881517
1080	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043700	0,3353594	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873018	0,6356699	0,0111103	0,2881517
1100	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043700	0,3353795	0,4046523	0,0141792	0,8993379	0,1414998	0,9725512	0,8873181	0,6356699	0,0111103	0,2881517

0	0,3787516	0,6642103	0,6220841	0,9721681	0,4870590	0,2043697	0,3354457	0,4046523	0,0141792	0,8993376	0,1415097	0,9725412	0,8873498	0,6356676	0,0111103	0,2881517
20	0,3792872	0,5213749	0,6220841	0,5831339	0,3876459	0,1221368	0,3361462	0,3751956	0,0083111	0,6948259	0,1416853	0,7410718	0,8879510	0,6377506	0,0111135	0,2890791
40	0,3822240	0,4297489	0,6220841	0,3745328	0,3348626	0,0775040	0,3394496	0,3594852	0,0052876	0,5712100	0,1425378	0,5762078	0,8906307	0,6470548	0,0111281	0,2933041
60	0,3881778	0,3719008	0,6220840	0,2628349	0,3149277	0,0544931	0,3450232	0,3535053	0,0038043	0,4972059	0,1440127	0,4588284	0,8948782	0,6617672	0,0111527	0,3001799
80	0,3968024	0,3356275	0,6220840	0,2030283	0,3128750	0,0435725	0,3514451	0,3528740	0,0031184	0,4530318	0,1457405	0,3752473	0,8995069	0,6776209	0,0111804	0,3076754
100	0,4072970	0,3125443	0,6220839	0,1709913	0,3179985	0,0389780	0,3574403	0,3543332	0,0028150	0,4265721	0,1473560	0,3157113	0,9036439	0,6914737	0,0112046	0,3140823
120	0,4187130	0,2970890	0,6220839	0,1538196	0,3246208	0,0373464	0,3623196	0,3560512	0,0026784	0,4105855	0,1486519	0,2732846	0,9069012	0,7020009	0,0112221	0,3186498
140	0,4301785	0,2857743	0,6220839	0,1446090	0,3303593	0,0368859	0,3659336	0,3573015	0,0026088	0,4008141	0,1495832	0,2430385	0,9092488	0,7092169	0,0112329	0,3214415
160	0,4410400	0,2765854	0,6220839	0,1396633	0,3345188	0,0367631	0,3684483	0,3579842	0,0025661	0,3947733	0,1502026	0,2214698	0,9108402	0,7137893	0,0112385	0,3229130
180	0,4509113	0,2684859	0,6220839	0,1370034	0,3371576	0,0366633	0,3701384	0,3582498	0,0025366	0,3910081	0,1505952	0,2060867	0,9118803	0,7165293	0,0112411	0,3235694
200	0,4596452	0,2610310	0,6220839	0,1355695	0,3386112	0,0365125	0,3712651	0,3582856	0,0025160	0,3886543	0,1508397	0,1951152	0,9125526	0,7181255	0,0112420	0,3238016
220	0,4672645	0,2540878	0,6220839	0,1347944	0,3392623	0,0363263	0,3720276	0,3582308	0,0025024	0,3871859	0,1509940	0,1872907	0,9129928	0,7190622	0,0112421	0,3238532
240	0,4738856	0,2476558	0,6220839	0,1343740	0,3394372	0,0361387	0,3725590	0,3581626	0,0024940	0,3862756	0,1510955	0,1817112	0,9132901	0,7196368	0,0112421	0,3238499
260	0,4796590	0,2417667	0,6220839	0,1341454	0,3393731	0,0359752	0,3729414	0,3581119	0,0024894	0,3857160	0,1511657	0,1777331	0,9134982	0,7200136	0,0112421	0,3238428
280	0,4847305	0,2364387	0,6220839	0,1340209	0,3392206	0,0358479	0,3732233	0,3580836	0,0024872	0,3853748	0,1512162	0,1748970	0,9136480	0,7202759	0,0112421	0,3238450
300	0,4892231	0,2316644	0,6220839	0,1339532	0,3390621	0,0357578	0,3734334	0,3580723	0,0024862	0,3851681	0,1512534	0,1728751	0,9137574	0,7204646	0,0112421	0,3238546
320	0,4932326	0,2274127	0,6220839	0,1339164	0,3389340	0,0356997	0,3735900	0,3580705	0,0024859	0,3850432	0,1512807	0,1714338	0,9138373	0,7206007	0,0112422	0,3238665
340	0,4968302	0,2236386	0,6220839	0,1338965	0,3388454	0,0356658	0,3737062	0,3580725	0,0024859	0,3849677	0,1513006	0,1704062	0,9138953	0,7206975	0,0112422	0,3238770
360	0,5000687	0,2202910	0,6220839	0,1338859	0,3387919	0,0356483	0,3737914	0,3580752	0,0024859	0,3849218	0,1513149	0,1696737	0,9139370	0,7207645	0,0112422	0,3238847
380	0,5029883	0,2173190	0,6220839	0,1338804	0,3387644	0,0356410	0,3738536	0,3580773	0,0024859	0,3848938	0,1513249	0,1691514	0,9139665	0,7208099	0,0112423	0,3238894
400	0,5056211	0,2146762	0,6220839	0,1338775	0,3387536	0,0356392	0,3738985	0,3580784	0,0024859	0,3848765	0,1513319	0,1687790	0,9139873	0,7208400	0,0112423	0,3238920
420	0,5079945	0,2123214	0,6220839	0,1338760	0,3387522	0,0356401	0,3739310	0,3580789	0,0024859	0,3848659	0,1513368	0,1685135	0,9140019	0,7208596	0,0112423	0,3238932
440	0,5101330	0,2102194	0,6220839	0,1338752	0,3387550	0,0356418	0,3739544	0,3580790	0,0024859	0,3848592	0,1513402	0,1683242	0,9140121	0,7208723	0,0112423	0,3238936
460	0,5120586	0,2083402	0,6220839	0,1338749	0,3387590	0,0356434	0,3739713	0,3580789	0,0024859	0,3848551	0,1513425	0,1681892	0,9140193	0,7208806	0,0112423	0,3238937
480	0,5137920	0,2066582	0,6220839	0,1338747	0,3387627	0,0356447	0,3739835	0,3580788	0,0024859	0,3848526	0,1513441	0,1680930	0,9140243	0,7208861	0,0112423	0,3238937
500	0,5153521	0,2051515	0,6220839	0,1338746	0,3387655	0,0356455	0,3739924	0,3580787	0,0024859	0,3848510	0,1513453	0,1680244	0,9140279	0,7208898	0,0112423	0,3238937
520	0,5167560	0,2038009	0,6220839	0,1338746	0,3387673	0,0356460	0,3739989	0,3580787	0,0024859	0,3848501	0,1513461	0,1679755	0,9140304	0,7208922	0,0112423	0,3238937
540	0,5180195	0,2025897	0,6220839	0,1338745	0,3387684	0,0356462	0,3740035	0,3580787	0,0024859	0,3848495	0,1513466	0,1679406	0,9140322	0,7208939	0,0112423	0,3238938
560	0,5191568	0,2015032	0,6220839	0,1338745	0,3387689	0,0356462	0,3740070	0,3580787	0,0024859	0,3848491	0,1513470	0,1679157	0,9140335	0,7208950	0,0112423	0,3238938
580	0,5175181	0,3510981	0,6220839	0,5323683	0,5095626	0,1740395	0,3730907	0,3903034	0,0084359	0,5952120	0,1510657	0,4016219	0,9134375	0,7186245	0,0112365	0,3224332
600	0,5065804	0,4450535	0,6220839	0,7437872	0,5761063	0,2191267	0,3690660	0,4060707	0,0114142	0,7206561	0,1498846	0,5674281	0,9107179	0,7085824	0,0112143	0,3166283
620	0,4888366	0,5028460	0,6220839	0,8521062	0,5654564	0,2197775	0,3628564	0,4108868	0,0128371	0,7937101	0,1481548	0,6847075	0,9063347	0,6930218	0,0111850	0,3087208
640	0,4691963	0,5389157	0,6220839	0,9055650	0,5273211	0,2091565	0,3562553	0,4104301	0,0135015	0,8357975	0,1463985	0,7676447	0,9015439	0,6767012	0,0111583	0,3013752
660	0,4508939	0,5628209	0,6220839	0,9327814	0,4943646	0,2006560	0,3504615	0,4083563	0,0138136	0,8602360	0,1449150	0,8264247	0,8973092	0,6628738	0,0111383	0,2958124
680	0,4353452	0,5802257	0,6220839	0,9483559	0,4772492	0,1974051	0,3459449	0,4064200	0,0139675	0,8747910	0,1437975	0,8682208	0,8940476	0,6527096	0,0111252	0,2921641
700	0,4228248	0,5941221	0,6220839	0,9582507	0,4740574	0,1982670	0,3426913	0,4051698	0,0140508	0,8837567	0,1430197	0,8980299	0,8917643	0,6459816	0,0111176	0,2900520
720	0,4130478	0,6058948	0,6220839	0,9646444	0,4782245	0,2008705	0,3404614	0,4045680	0,0141007	0,8894438	0,1425065	0,9193317	0,8902648	0,6418669	0,0111136	0,2889727
740	0,4055299	0,6160896	0,6220839	0,9685331	0,4837725	0,2032877	0,3389680	0,4043884	0,0141326	0,8931089	0,1421776	0,9345651	0,8893133	0,6394806	0,0111118	0,2884924
760	0,3997754	0,6248928	0,6220839	0,9706383	0,4875307	0,2046731	0,3379656	0,4044137	0,0141529	0,8954710	0,1419670	0,9454558	0,8887111	0,6381223	0,0111110	0,2883104
780	0,3953577	0,6323849	0,6220839	0,9715959	0,4889185	0,2050712	0,3372774	0,4045012	0,0141654	0,8969747	0,1418291	0,9532349	0,8883194	0,6373284	0,0111108	0,2882519
800	0,3919400	0,6386486	0,6220839	0,9719293	0,4887100	0,2049074	0,3367896	0,4045813	0,0141726	0,8979132	0,1417352	0,9587855	0,8880526	0,6368315	0,0111106	0,2882320
820	0,3892702	0,6437982	0,6220839	0,9720016	0,4879162	0,2045910	0,3364338	0,4046324	0,0141763	0,8984863	0,1416690	0,9627423	0,8878626	0,6364940	0,0111106	0,2882183
840	0,3871641	0,6479737	0,6220839	0,9720113	0,4872142	0,2043531	0,3361698	0,4046565	0,0141780	0,8988296	0,1416211	0,9655614	0,8877234	0,6362512	0,0111105	0,2882031
860	0,3854888	0,6513245	0,6220839	0,9720331	0,4868510	0,2042543	0,3359727	0,4046635	0,0141788	0,8990328	0,1415861	0,9675694	0,8876204	0,6360731	0,0111104	0,2881877
880	0,3841476	0,6539951	0,6220839	0,9720735	0,4867865	0,2042589	0,3358263	0,4046622	0,0141790	0,8991527	0,1415607	0,9689998	0,8875446	0,6359440	0,0111104	0,2881745
900	0,3830696	0,6561154	0,6220839	0,9721168	0,4868761	0,2043067	0,3357183	0,4046585	0,0141791	0,8992240	0,1415425	0,9700191	0,8874897	0,6358528	0,0111103	0,2881648
920	0,3822013	0,6577965	0,6220839	0,9721495	0,4869927	0,2043531	0,3356394	0,4046551	0,0141791	0,8992670	0,1415296	0,9707456	0,8874504	0,6357904	0,0111103	0,2881585
940	0,3815013	0,6591299	0,6220839	0,9721672	0,4870708	0,2043795	0,3355822	0,4046531	0,0141791	0,8992935	0,1415206	0,9712636	0,8874227	0,6357487	0,0111103	0,2881549
960	0,3809372	0,6601892	0,6220839	0,9721730	0,4870993	0,2043864	0,3355409	0,4046521	0,0141791	0,8993101	0,1415143	0,9716331	0,8874033	0,6357216	0,0111103	0,2881531
980	0,3804831	0,6610325	0,6220839	0,9721722	0,4870945	0,2043821	0,3355111	0,4046518	0,0141791	0,8993206	0,1415099	0,9718965	0,8873897	0,6357040	0,0111103	0,2881523
1000	0,3801180	0,6617052	0,6220839	0,9721696	0,4870778	0,2043751	0,3354896	0,4046519	0,0141791	0,8993272	0,1415069	0,9720844	0,8873803	0,6356926	0,0111103	0,2881520
1020	0,3798247	0,6622429	0,6220839	0,9721676	0,4870631	0,2043699	0,3354740	0,4046521	0,0141791	0,8993313	0,1415048	0,9722184	0,8873736	0,6356852	0,0111103	0,2881519
1040	0,3795893	0,6626734	0,6220839	0,9721669	0,4870555	0,2043678	0,3354627	0,4046522	0,0141792	0,8993339	0,1415033	0,9723139	0,8873690	0,6356802	0,0111103	0,2881518
1060	0,3794006	0,6630184	0,6220839	0,9721671	0,4870543	0,2043678	0,3354546	0,4046523	0,0141792	0,8993355	0,1415023	0,9723820	0,8873657	0,6356769	0,0111103	0,2881518
1080	0,3792494	0,6632950	0,6220839	0,9721676	0,4870562	0,2043688	0,3354486	0,4046523	0,0141792	0,8993364	0,1415016	0,9724306	0,8873633	0,6356747	0,0111103	0,2881518
1100	0,3791283	0,6635170	0,6220839	0,9721681	0,4870586	0,2043698	0,3354442	0,4046523	0,0141792	0,8993370	0,1415011	0,9724652	0,8873616	0,6356731	0,0111103	0,2881517

0	0,3787516	0,6642103	0,6220841	0,9721681	0,4870590	0,2043697	0,3354457	0,4046523	0,0141792	0,8993376	0,1415097	0,9725412	0,8873498	0,6356676	0,0111103	0,2881517
