"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
1100	0,5463518	0,5940127	0,4582266	0,0213683	0,0392538	0,6724152	0,0989357	0,7128773	0,0675472	0,0337766	0,1013548	0,0110226	0,0834266	0,7374246	0,0022621	0,7686797

0	0,5897694	0,6793697	0,5327572	0,0126506	0,0151807	0,8231339	0,0796920	0,6351784	0,0473605	0,0537549	0,0532801	0,0069497	0,0872209	0,6685563	0,0043675	0,6572236
20	0,4703723	0,6925570	0,4674402	0,0161848	0,0414432	0,7873131	0,0642537	0,6496348	0,0939432	0,0280921	0,0497875	0,0453595	0,1278446	0,6554003	0,0042965	0,8286111
40	0,7323643	0,7139263	0,4464715	0,0180300	0,1265964	0,6109049	0,0419078	0,6760366	0,2706561	0,0522202	0,0898593	0,0353699	0,1649021	0,6332213	0,0052816	0,6344063
60	0,5662490	0,6766875	0,3744956	0,0556974	0,1866055	0,4889086	0,0621393	0,6482716	0,2914321	0,1199409	0,0550895	0,0752087	0,2636662	0,7514295	0,0160121	0,8092736
80	0,6765863	0,6210861	0,4951066	0,0584779	0,2337666	0,6061429	0,0241871	0,7748369	0,3661298	0,0874934	0,1107831	0,1445753	0,3432531	0,7693607	0,0180622	0,6910727
100	0,5654398	0,6726128	0,4931994	0,0852940	0,3446259	0,4410416	0,1132308	0,6376406	0,4195511	0,0990538	0,0886351	0,1465837	0,2495193	0,6562669	0,0233871	0,7078181
120	0,6242205	0,6581278	0,5900482	0,1164315	0,2981939	0,4102248	0,0431954	0,5841013	0,4585937	0,1444148	0,0771816	0,2166564	0,4230767	0,6010231	0,0543777	0,6576127
140	0,6040942	0,7143754	0,4443638	0,2219097	0,3844547	0,4351094	0,0546612	0,5367800	0,5588729	0,1691088	0,0587215	0,2367446	0,4263725	0,4572496	0,0806190	0,7501805
160	0,5481923	0,6780987	0,4938607	0,3418782	0,3873030	0,3664029	0,0678121	0,5644930	0,5726286	0,1715095	0,1178317	0,2404110	0,4652878	0,4193316	0,1458475	0,7498165
180	0,5208924	0,5212335	0,4550139	0,3949930	0,4442303	0,2853641	0,1018299	0,5876841	0,5880355	0,2496080	0,1488065	0,2554116	0,5605666	0,3205694	0,1485323	0,6674673
200	0,5932825	0,6165101	0,3987867	0,4954284	0,5197975	0,2753330	0,1333957	0,6340798	0,6087200	0,3138871	0,1520710	0,2641206	0,6079486	0,2367973	0,1339354	0,5863511
220	0,5873023	0,7138719	0,4735729	0,6444133	0,5348120	0,1973002	0,1714873	0,4253187	0,7130470	0,2501096	0,1276743	0,3052784	0,4881085	0,1581402	0,1834295	0,4930022
240	0,5343020	0,6739093	0,4719439	0,6761676	0,5675727	0,1908536	0,2261224	0,4301665	0,6340176	0,2632581	0,2274485	0,2787973	0,4196148	0,1758322	0,2086187	0,6548877
260	0,6303828	0,6343110	0,4197395	0,6685972	0,5041525	0,1866124	0,1807166	0,3645084	0,6228011	0,3826280	0,2895090	0,4520339	0,5383733	0,1713698	0,2697659	0,5931604
280	0,6311406	0,4832038	0,4556673	0,7623814	0,4498282	0,2466913	0,2054977	0,4912683	0,6960034	0,2817265	0,2366341	0,3860528	0,6473937	0,1043091	0,3013373	0,4919107
300	0,5513845	0,5857722	0,4013088	0,6010972	0,5581066	0,2756016	0,2595438	0,4549049	0,7300776	0,3475842	0,3137452	0,3652511	0,5049922	0,0717925	0,4462193	0,4766158
320	0,4619611	0,5632758	0,3568525	0,6134874	0,6867159	0,1413611	0,2773533	0,4874482	0,8297898	0,3436169	0,3862464	0,3970052	0,6579447	0,0922076	0,3700751	0,5151535
340	0,5198697	0,6291098	0,5165703	0,8677347	0,6182606	0,1830241	0,3756717	0,3773856	0,6622257	0,3642043	0,3883269	0,4093133	0,7001946	0,0978012	0,4160617	0,4120843
360	0,5851481	0,7098281	0,4883818	0,7493415	0,6761338	0,1435608	0,4001647	0,4951160	0,6177716	0,3948456	0,4264956	0,3390460	0,7208293	0,0723965	0,3957538	0,4619387
380	0,4877825	0,5682145	0,6386985	0,7332180	0,6358233	0,1446609	0,3973277	0,3834447	0,7361750	0,4089657	0,4170680	0,4179273	0,7559912	0,0622072	0,4049145	0,3596562
400	0,6645912	0,6423745	0,5141159	0,7073077	0,6211030	0,1214338	0,5836240	0,3352712	0,6633037	0,3598188	0,4920582	0,3490270	0,5508660	0,0501243	0,4643567	0,3136141
420	0,5209268	0,5258568	0,4664323	0,7577752	0,5952046	0,1250022	0,4756119	0,4265029	0,6964164	0,3809569	0,4944035	0,3766951	0,6140352	0,0269656	0,4034837	0,3391417
440	0,5824920	0,5237391	0,5208703	0,7324088	0,6834853	0,1596687	0,3792042	0,4310314	0,5922994	0,4385574	0,5610777	0,5093071	0,6144357	0,0410343	0,4740665	0,3669507
460	0,5991542	0,7160270	0,5076451	0,8011316	0,6355255	0,1741582	0,4759741	0,4344621	0,6402395	0,3321821	0,5582528	0,4362900	0,7321536	0,0189684	0,5667326	0,3703774
480	0,6217478	0,7343189	0,3228179	0,6933746	0,5459536	0,1704290	0,5718034	0,4537709	0,6934455	0,4167123	0,5393644	0,3864397	0,6149166	0,0133922	0,3946520	0,4294783
500	0,6176806	0,7067287	0,3234151	0,8020174	0,6340717	0,1582552	0,5365883	0,4788645	0,5644292	0,4452832	0,5383772	0,3815076	0,5888478	0,0370910	0,4346010	0,2992067
520	0,5695591	0,6838737	0,4658245	0,7907479	0,5370773	0,1680485	0,4659729	0,4752950	0,6972808	0,4816041	0,5036109	0,3712948	0,6091266	0,0427084	0,5869085	0,4263138
540	0,5799706	0,6362334	0,3919767	0,7808452	0,5500643	0,1764192	0,6345070	0,4093130	0,6698325	0,3871559	0,7239740	0,4364430	0,7295935	0,0781304	0,4120437	0,3314829
560	0,5939024	0,5612684	0,4375854	0,8518956	0,5871242	0,2295586	0,6908717	0,4860548	0,6240464	0,4608953	0,4672104	0,4348782	0,6500312	0,0540837	0,4759244	0,2972509
580	0,5546809	0,7555569	0,5445983	0,7803977	0,6811274	0,1584156	0,5798330	0,4097737	0,6888787	0,4323934	0,5732845	0,4535518	0,5402172	0,0428272	0,3921270	0,2914837
600	0,5298250	0,6233764	0,4357504	0,7456815	0,6572639	0,2040811	0,6181788	0,5286008	0,6075969	0,4185072	0,4334002	0,4011955	0,5997376	0,0519750	0,4435679	0,3109254
620	0,4558841	0,6928997	0,6127731	0,8648497	0,7086900	0,2243558	0,4226083	0,4027095	0,6511590	0,4201177	0,5552794	0,4679392	0,6364981	0,0598097	0,4199617	0,2899662
640	0,5115984	0,7143644	0,4857760	0,8342616	0,7239169	0,2269258	0,6350869	0,4131538	0,6743448	0,3869033	0,3879604	0,4518969	0,5705574	0,0461747	0,4224421	0,2670924
660	0,6107489	0,7150893	0,5343952	0,6801504	0,7556557	0,3407521	0,6212485	0,4945249	0,7099676	0,4747517	0,4001923	0,3881059	0,5358937	0,0211144	0,4484731	0,3458862
680	0,5307597	0,7741688	0,4538392	0,6403574	0,6221418	0,3242107	0,6256173	0,4998079	0,5260347	0,4781993	0,4703576	0,3831730	0,5770757	0,0174226	0,5138502	0,3468701
700	0,5507156	0,7297019	0,5325530	0,6268468	0,5507877	0,3547212	0,6208986	0,5322833	0,5922048	0,5793618	0,4689994	0,3253546	0,4703825	0,0108566	0,4344468	0,3646207
720	0,5216676	0,6943274	0,5336376	0,6786878	0,5660976	0,3172300	0,7044474	0,4597235	0,5442445	0,5437720	0,4639912	0,3673510	0,5553180	0,0259229	0,5393858	0,3184511
740	0,4894034	0,5052310	0,5064570	0,7963749	0,5782243	0,3519801	0,5879096	0,3834735	0,5529188	0,5436065	0,5938055	0,4549622	0,5181090	0,0117750	0,5873094	0,4438149
760	0,6144104	0,7095093	0,5993625	0,8980812	0,5700049	0,3043350	0,5048136	0,3781096	0,6058059	0,4412670	0,4446206	0,3919115	0,4804874	0,0177122	0,6047276	0,3645167
780	0,6826107	0,5633331	0,3991378	0,8346939	0,6709524	0,3691931	0,5054336	0,4852833	0,5570409	0,3862619	0,4461425	0,3848525	0,5197440	0,0149403	0,4344585	0,3396927
800	0,6193551	0,4579861	0,5084742	0,7618699	0,7803038	0,3590165	0,4415756	0,3132988	0,7004527	0,4195749	0,4568672	0,3816382	0,5479500	0,0111070	0,5212407	0,3359773
820	0,5809239	0,6380758	0,4251873	0,7353895	0,6451653	0,3443094	0,4889349	0,4100562	0,7581490	0,4453940	0,4891469	0,4804993	0,6197497	0,0064664	0,4599993	0,3146209
840	0,6685123	0,6447739	0,4311320	0,7164663	0,6181698	0,3075367	0,5277773	0,4123744	0,6726612	0,4191955	0,4464695	0,4392102	0,5563587	0,0070095	0,5920902	0,2798954
860	0,7068596	0,6070319	0,5370764	0,7658238	0,5307567	0,4299075	0,5855913	0,4722333	0,6428940	0,5259892	0,6102746	0,4788017	0,5524657	0,0280626	0,5439413	0,2658326
880	0,5779506	0,5019250	0,4625571	0,6871632	0,7795900	0,4085342	0,5534776	0,3720961	0,6838912	0,4970291	0,5541408	0,3378214	0,6130856	0,0096228	0,4586057	0,3087783
900	0,6529602	0,5788717	0,5565472	0,6519556	0,6377290	0,3508288	0,5697448	0,4391064	0,7737573	0,4149825	0,5740569	0,4842930	0,4592647	0,0194380	0,5042098	0,3652544
920	0,4853266	0,6091415	0,4502190	0,7535275	0,5639910	0,3413716	0,6216105	0,4801011	0,6818007	0,4377450	0,5348666	0,4455104	0,5393650	0,0270915	0,4825422	0,2497510
940	0,6485222	0,5788990	0,5334508	0,8029984	0,6991400	0,3337725	0,4888117	0,4227462	0,6387217	0,4168929	0,4933467	0,3860027	0,6726933	0,0152177	0,4944447	0,3064530
960	0,5866645	0,5751261	0,4759510	0,8450266	0,5039657	0,3921900	0,5058467	0,4386537	0,6143587	0,4692791	0,4483674	0,4695360	0,5784000	0,0289142	0,5228492	0,3616680
980	0,5497137	0,5798056	0,4356302	0,7684792	0,5995863	0,3682084	0,4705466	0,4165785	0,5954253	0,4712302	0,4883466	0,4938510	0,5942398	0,0367591	0,4492642	0,3647666
1000	0,6184150	0,6160232	0,4481246	0,8072105	0,5913945	0,4435062	0,4821780	0,4394058	0,5360172	0,3964006	0,4246620	0,3964161	0,5342269	0,0376405	0,4730604	0,4029995
1020	0,5139248	0,6745275	0,4964021	0,7916158	0,6069319	0,4216703	0,5200529	0,4214051	0,5922824	0,4786277	0,4994343	0,3199938	0,5263206	0,0206860	0,4223336	0,3348834
1040	0,5060616	0,6622772	0,4372456	0,8428656	0,7135860	0,3874884	0,5420146	0,4178133	0,5507521	0,3450330	0,4981356	0,4147592	0,5253976	0,0225811	0,4658402	0,4134152
1060	0,5281320	0,6129623	0,4657834	0,8337670	0,7837682	0,3694355	0,5973920	0,5431693	0,5749267	0,3391412	0,4824893	0,3461927	0,5410028	0,0198845	0,4230214	0,4025621
1080	0,5282603	0,6667221	0,5185596	0,7841266	0,6384991	0,3947077	0,5837053	0,4956949	0,5885141	0,3520708	0,3836398	0,2953731	0,5459129	0,0199171	0,5426604	0,4292037
1100	0,5324902	0,7391380	0,5091164	0,9255545	0,4997079	0,3608815	0,5095347	0,3980011	0,6158686	0,3824113	0,4702082	0,3283821	0,6957130	0,0301004	0,6518855	0,3399078

0	0,6370235	0,6586489	0,5307638	0,0246354	0,0117591	0,6834110	0,0997202	0,7052742	0,0407694	0,0649481	0,0364918	0,0216060	0,0980111	0,8064953	0,0012103	0,7391203
20	0,6460271	0,5200772	0,4211765	0,0336075	0,0328848	0,8956368	0,0714683	0,8563396	0,0879481	0,0171100	0,0971466	0,0166839	0,1002017	0,7738824	0,0149791	0,6523709
40	0,6255000	0,6224951	0,5768818	0,0097326	0,0853098	0,5625986	0,0642410	0,7235522	0,0890757	0,0294926	0,0422846	0,0137679	0,1027735	0,6411569	0,0523713	0,6571093
60	0,4540175	0,5460193	0,5233538	0,0244731	0,2577728	0,5609599	0,0459130	0,5902330	0,0946846	0,0436893	0,0417686	0,0717499	0,1158854	0,7405861	0,0882186	0,5846524
80	0,4918868	0,3790175	0,3986842	0,0504643	0,2192442	0,4178306	0,0522573	0,6148669	0,0850522	0,0396032	0,0706846	0,0226737	0,1528522	0,6815785	0,1099096	0,7866035
100	0,6496827	0,3382987	0,4839035	0,1548790	0,3859930	0,3947444	0,0816207	0,5529921	0,1082157	0,0732299	0,0405197	0,0539673	0,1484712	0,6560435	0,1311290	0,6153147
120	0,7160598	0,5002645	0,4427052	0,1908165	0,3364191	0,2999550	0,0601667	0,5640923	0,1735041	0,1255361	0,0780384	0,1142382	0,3685906	0,6085897	0,2577754	0,6742312
140	0,5420262	0,3125968	0,4120654	0,3855482	0,3844265	0,2857415	0,0923585	0,6085825	0,1553129	0,2154915	0,1509844	0,1032841	0,3998277	0,4894790	0,1589516	0,5014103
160	0,5489309	0,3183352	0,5228127	0,4447179	0,4272983	0,2189648	0,1534858	0,6156431	0,2517006	0,1743500	0,2081366	0,0992443	0,3775264	0,4426135	0,2174516	0,6388944
180	0,5620003	0,3546992	0,4057505	0,5237914	0,4750446	0,2160180	0,1455194	0,6523156	0,3641867	0,2585079	0,2157974	0,1616508	0,4413156	0,2761126	0,3057320	0,5663866
200	0,5161527	0,2332355	0,5535170	0,5857195	0,6643143	0,2064319	0,2056633	0,5432983	0,4598674	0,2245529	0,2157215	0,2282719	0,4270727	0,2189145	0,3926936	0,4481407
220	0,5462110	0,2653949	0,5016166	0,6287261	0,7155497	0,1503435	0,3145342	0,5535213	0,4859365	0,2636731	0,3079905	0,2933303	0,4615574	0,1646719	0,3415718	0,4446582
240	0,5554627	0,3043456	0,4701783	0,6486436	0,6589299	0,1094630	0,4565772	0,4924658	0,5291603	0,3035874	0,4137609	0,2739670	0,4626586	0,1745157	0,3454200	0,3791018
260	0,6474209	0,2350974	0,4205037	0,7792095	0,7693535	0,1446535	0,4844875	0,5656306	0,6371899	0,3620094	0,3604736	0,2774463	0,5631293	0,0930442	0,4112237	0,4918902
280	0,6148105	0,2861136	0,3692260	0,5808138	0,7666785	0,1601404	0,4535356	0,4288340	0,5758857	0,5180400	0,4429259	0,3628157	0,4708369	0,0975791	0,4688187	0,4453486
300	0,6597710	0,1556956	0,4292047	0,7023032	0,6959606	0,1389706	0,4638774	0,4684048	0,5966711	0,3789804	0,4383345	0,2876887	0,5269997	0,0890329	0,4411890	0,3775013
320	0,5744580	0,1814932	0,4806066	0,7724196	0,7729044	0,1527010	0,5261798	0,4548603	0,6415686	0,4897776	0,4712472	0,3566893	0,4846518	0,0680630	0,4628616	0,3362721
340	0,5601326	0,1340592	0,4826592	0,6534983	0,6550976	0,1474393	0,5190367	0,4145247	0,5758152	0,4651910	0,6554743	0,3679057	0,5947665	0,0614833	0,4659324	0,3073181
360	0,7375975	0,1999152	0,4850153	0,6640722	0,7106778	0,1016089	0,6574137	0,3355832	0,6083979	0,5047418	0,5168485	0,4329680	0,5477910	0,0839630	0,5721020	0,2985718
380	0,6420013	0,1287065	0,6258014	0,7316201	0,6787848	0,1610815	0,5615444	0,4308977	0,6604719	0,4142201	0,6235018	0,3958914	0,5484692	0,0573364	0,4530052	0,2797613
400	0,6034830	0,2245490	0,4129119	0,7782908	0,6864115	0,0985819	0,7067726	0,3673690	0,7047380	0,4431074	0,5415390	0,4047663	0,5900381	0,0368894	0,5567533	0,2346715
420	0,6465106	0,1744261	0,4639712	0,6155215	0,8417115	0,2114145	0,7139907	0,3199180	0,5577247	0,4571387	0,5375015	0,4010123	0,5593246	0,0572509	0,5532120	0,3966555
440	0,6926216	0,1743651	0,4509775	0,6272630	0,6800908	0,0892036	0,6821861	0,3895306	0,6322855	0,4170173	0,6039730	0,5286671	0,6118667	0,0300620	0,5159723	0,2465461
460	0,6909127	0,2507906	0,4755911	0,6846229	0,7274652	0,1788757	0,6454254	0,3984944	0,6310408	0,6250867	0,5329255	0,4174453	0,6395209	0,0372829	0,6333768	0,2846650
480	0,8127150	0,1715469	0,4746896	0,7890523	0,8150854	0,0894151	0,5415461	0,5055434	0,5748047	0,5576060	0,6506751	0,4412185	0,6496485	0,0336352	0,5405159	0,3753515
500	0,6966489	0,2398183	0,5521396	0,6673700	0,7356834	0,1224040	0,5052058	0,4261917	0,7080426	0,4417397	0,7091904	0,5619318	0,6514271	0,0496207	0,6507980	0,3457181
520	0,7993169	0,2077503	0,5132914	0,8117164	0,7557058	0,1150287	0,5617475	0,3062157	0,6507639	0,4661563	0,5896721	0,4793070	0,6269813	0,0463109	0,5446336	0,3305169
540	0,7472359	0,2746595	0,5089918	0,8086397	0,6886403	0,1225115	0,5866302	0,3708339	0,6851598	0,4548428	0,6404837	0,4984877	0,5472517	0,0303343	0,5903844	0,3571339
560	0,7570179	0,2044718	0,5052159	0,6764393	0,7449702	0,1083311	0,5364592	0,4572075	0,6578352	0,4624051	0,6666663	0,4716342	0,5387252	0,0259906	0,5296325	0,3189215
580	0,7473967	0,2699441	0,4502798	0,7730319	0,8184537	0,1145442	0,6410859	0,4093853	0,5648102	0,5435408	0,6008606	0,5528583	0,4952893	0,0272330	0,4752955	0,2442582
600	0,6293315	0,3841819	0,4538591	0,6463068	0,6650478	0,1547519	0,5583742	0,3223761	0,5920792	0,3753815	0,5528995	0,4101488	0,6846231	0,0082754	0,5084813	0,2452263
620	0,6510211	0,2931054	0,5961611	0,7293993	0,5598694	0,2560848	0,5582452	0,3701222	0,7367197	0,4187225	0,5477634	0,5148307	0,5928512	0,0219422	0,6071201	0,2706290
640	0,7253536	0,3491467	0,4296495	0,7610659	0,5813053	0,2639266	0,5547409	0,3699386	0,6116209	0,3769056	0,5362290	0,5099146	0,5631258	0,0118149	0,5036567	0,3373122
660	0,8666681	0,6646731	0,5591602	0,7627684	0,5854495	0,2889919	0,6979003	0,4648020	0,6616740	0,4018426	0,5993750	0,5077823	0,6602485	0,0257687	0,4256666	0,4068997
680	0,5135659	0,5919997	0,5744640	0,7224720	0,5608133	0,3418931	0,5778755	0,4649689	0,5741350	0,3814170	0,5430527	0,3750391	0,5668907	0,0247489	0,4874347	0,2875431
700	0,7558397	0,8130441	0,4904704	0,6833216	0,6082212	0,4079741	0,6267186	0,5525441	0,5091811	0,3817694	0,6266853	0,3388424	0,6384059	0,0149236	0,5923985	0,3663580
720	0,5990361	0,7676364	0,5348556	0,7233070	0,5533536	0,3302616	0,5316981	0,5123021	0,5568087	0,3706401	0,5605841	0,3576766	0,5873325	0,0416307	0,4609805	0,4241428
740	0,5425868	0,5974450	0,5506858	0,7817580	0,6376380	0,3585986	0,6575087	0,4347227	0,6017766	0,5023557	0,5695636	0,3799680	0,6393156	0,0648489	0,3426904	0,2738001
760	0,6508221	0,6184643	0,5139144	0,7783569	0,5615881	0,4053278	0,5416045	0,5318697	0,5279035	0,3951135	0,5768737	0,3646446	0,6043653	0,0208050	0,5048703	0,3231289
780	0,6060283	0,6055926	0,4607864	0,7430624	0,5617920	0,4147367	0,5678852	0,5008893	0,5554389	0,4596477	0,5347189	0,3028283	0,6835979	0,0190380	0,4976589	0,3569528
800	0,5325127	0,5927736	0,4569555	0,6698610	0,6580035	0,4723440	0,5527469	0,4788979	0,5943152	0,4575559	0,4619066	0,3049876	0,8739645	0,0349950	0,6534110	0,3646524
820	0,5634607	0,5084696	0,4657364	0,6839870	0,6471584	0,3407257	0,5550335	0,4101893	0,5438243	0,3793699	0,6210590	0,3986491	0,5396010	0,0183663	0,6164666	0,3171506
840	0,6084791	0,5293088	0,4881648	0,6437230	0,6158315	0,2843904	0,5370418	0,4739698	0,5472518	0,3904607	0,5286571	0,3408692	0,5389540	0,0210285	0,5741373	0,3323211
860	0,5863810	0,5971611	0,4487441	0,7578351	0,7216448	0,4018772	0,5253659	0,3601629	0,5651242	0,3768091	0,5204150	0,3072648	0,6213973	0,0143397	0,4742010	0,3509167
880	0,6011866	0,4999605	0,5658047	0,7395280	0,6577523	0,2728705	0,6567216	0,4662782	0,5873649	0,3673091	0,4840683	0,3831934	0,7429991	0,0330754	0,4349002	0,2836134
900	0,6477786	0,5005377	0,4256686	0,6864450	0,7466211	0,3347958	0,6726429	0,5301447	0,5021481	0,4619359	0,5662133	0,4668236	0,5302603	0,0622800	0,5415478	0,2797922
920	0,6139796	0,7098063	0,5108342	0,6057865	0,6613813	0,4571671	0,5748101	0,3705806	0,6029441	0,4746208	0,4982612	0,5530176	0,5835834	0,0257706	0,4523966	0,3138887
940	0,5480558	0,7546894	0,4101443	0,6454030	0,7011198	0,3153160	0,5824442	0,3500251	0,6337478	0,3516562	0,6096983	0,4731166	0,6366768	0,0358503	0,4651051	0,3551758
960	0,6447851	0,6764384	0,4543447	0,7199705	0,8065808	0,3655565	0,5218516	0,4165899	0,5390375	0,4389715	0,5741683	0,4737044	0,5400626	0,0284538	0,5438204	0,2919459
980	0,6355417	0,6215092	0,4990236	0,6421076	0,7459086	0,4036774	0,6350301	0,4474186	0,6152722	0,4016647	0,6534684	0,5140305	0,6069859	0,0284313	0,3844205	0,3010010
1000	0,5346802	0,5915271	0,4419668	0,7240474	0,6642435	0,3901480	0,5890026	0,5099226	0,7841815	0,4410008	0,5433282	0,4665679	0,6245200	0,0123972	0,4142605	0,3924024
1020	0,5012171	0,7020766	0,5253701	0,5957600	0,6565748	0,3329224	0,5296405	0,4995176	0,6145603	0,4329820	0,6528718	0,5308009	0,5774237	0,0565461	0,5098406	0,3864735
1040	0,5588729	0,7265068	0,5029987	0,6502388	0,6679087	0,4057931	0,6137388	0,3924455	0,5246926	0,3817142	0,6360050	0,3815299	0,5128721	0,0124477	0,6251028	0,3194774
1060	0,6269802	0,6464437	0,4128807	0,7178674	0,6636902	0,4043919	0,6121053	0,3688168	0,5958126	0,3832140	0,5324802	0,3693211	0,5774195	0,0111390	0,6186452	0,3948904
1080	0,6614755	0,5929894	0,4209612	0,7267031	0,5934954	0,4326803	0,5911159	0,3929140	0,5017689	0,3882956	0,5458211	0,4874143	0,4252323	0,0144382	0,5320394	0,3616024
1100	0,5315757	0,6928228	0,4370326	0,7378547	0,6058128	0,4190842	0,5183667	0,4275415	0,6009962	0,5055838	0,5303893	0,4165323	0,4845922	0,0102212	0,4022205	0,2959331

0	0,6104557	0,5671849	0,5485726	0,0138785	0,0243258	0,7682043	0,1007979	0,6860525	0,0545937	0,0503658	0,0234776	0,0244300	0,1090552	0,6811394	0,0052599	0,7777638
20	0,6384473	0,5770918	0,4967543	0,0662290	0,0408199	0,9462890	0,0720866	0,6535502	0,0547222	0,1007042	0,0582452	0,0858338	0,1830416	0,8752820	0,0394210	0,6316771
40	0,5340801	0,6261880	0,3457211	0,0567312	0,1077756	0,7692311	0,0489471	0,8765459	0,0812616	0,2151798	0,0598627	0,1571997	0,2154059	0,7998394	0,0873216	0,6019368
60	0,5147628	0,6002182	0,4288875	0,0753629	0,0381974	0,7664815	0,0403644	0,6797118	0,0497089	0,3413546	0,0575471	0,2212264	0,3302369	0,7536636	0,2158305	0,7093387
80	0,6617283	0,6827725	0,5127921	0,0519377	0,1083135	0,7424654	0,0718212	0,6545028	0,0707492	0,3204260	0,0529881	0,3189972	0,4631688	0,7987768	0,2323725	0,6815457
100	0,5649954	0,6210249	0,5161343	0,0398950	0,1418838	0,6654317	0,0292589	0,6975558	0,0826786	0,4561648	0,0634163	0,3774484	0,4238884	0,6568328	0,2480468	0,6964016
120	0,5633401	0,4950661	0,5394496	0,0148456	0,0965866	0,7103182	0,0825554	0,6623708	0,0749938	0,3370549	0,0566468	0,4117344	0,6080569	0,6600526	0,3901559	0,6655711
140	0,5338835	0,6415411	0,5125086	0,0560675	0,1630338	0,6303533	0,0383080	0,6759209	0,0498913	0,4248729	0,0409433	0,4434275	0,5793133	0,6505200	0,4599486	0,8047513
160	0,6549256	0,5357534	0,4071622	0,0411132	0,1919752	0,5296795	0,0327937	0,6467518	0,1212169	0,3827177	0,0792309	0,4738372	0,5199396	0,6555561	0,4060059	0,6464698
180	0,5803186	0,5946778	0,4261286	0,0594163	0,1817931	0,6342420	0,0280974	0,6121640	0,1281054	0,3642476	0,0698245	0,4005363	0,5230872	0,7574498	0,4851384	0,7160961
200	0,4835201	0,6361067	0,4702504	0,0555647	0,1813844	0,6264930	0,0185471	0,6668962	0,0854647	0,4300862	0,0535294	0,4246075	0,6568972	0,5372312	0,4058939	0,6993499
220	0,5335971	0,5414562	0,4566443	0,1159434	0,1866524	0,6890798	0,0222571	0,6525043	0,1737081	0,4590749	0,1762171	0,4511321	0,5843277	0,5986624	0,4267540	0,8329381
240	0,6717536	0,5977334	0,4040285	0,1273721	0,1796733	0,5512624	0,0198255	0,6896861	0,1208009	0,4268821	0,1167090	0,4276028	0,6417060	0,4637022	0,5364162	0,6598732
260	0,5794134	0,6632913	0,4673732	0,1600136	0,2769018	0,5304806	0,0350418	0,6843435	0,0914294	0,3544953	0,1203213	0,4146484	0,5651215	0,3972798	0,4785027	0,6677695
280	0,6013568	0,5703449	0,4646471	0,1993208	0,2752735	0,6112688	0,0296505	0,4277578	0,1642347	0,4112749	0,0704121	0,4891354	0,5742325	0,3693274	0,5203615	0,7005758
300	0,5759896	0,5920943	0,5377264	0,2203928	0,2870507	0,5510007	0,0524375	0,5402565	0,1428825	0,3542104	0,1127789	0,6534539	0,6132677	0,3664398	0,4275181	0,6697053
320	0,5141205	0,6266246	0,4710849	0,2384824	0,2304065	0,6130900	0,0374627	0,4584062	0,1153565	0,5010395	0,0968768	0,4981546	0,7373963	0,4751557	0,5091064	0,5849746
340	0,6567237	0,6066275	0,5832718	0,2284402	0,1989900	0,5763044	0,0270088	0,4896533	0,1295677	0,4100782	0,0970450	0,4734135	0,7855530	0,3611841	0,3971118	0,6231047
360	0,6927590	0,8419604	0,4683333	0,3416448	0,2573748	0,6022982	0,0248856	0,6977154	0,1231170	0,5382172	0,1230689	0,4010444	0,6529620	0,2701996	0,6120420	0,5774305
380	0,6423677	0,7512803	0,4658227	0,2724078	0,2781925	0,5260944	0,0599526	0,6028403	0,1335833	0,4744187	0,1155821	0,5413034	0,5845663	0,3524745	0,6097591	0,6928614
400	0,5860862	0,5935862	0,4588193	0,3066885	0,3340177	0,6134564	0,0312512	0,6231669	0,1312992	0,4050802	0,1086629	0,4751349	0,5073459	0,2756803	0,4214156	0,6359890
420	0,6697728	0,6486893	0,5037521	0,2828398	0,3021442	0,5234798	0,0635259	0,5158018	0,2023683	0,4331792	0,1766023	0,4411997	0,6832033	0,1998972	0,6196516	0,6414336
440	0,6746035	0,5504450	0,4513769	0,3512543	0,5029380	0,4927955	0,0411753	0,4978407	0,2589834	0,4854411	0,1763123	0,4996105	0,5636045	0,2234172	0,5004458	0,7301121
460	0,5803997	0,5987523	0,4198165	0,5189966	0,3514820	0,5265537	0,0575751	0,5050968	0,2664467	0,5233485	0,1193157	0,4944051	0,6188101	0,1528844	0,5621447	0,6714058
480	0,7576227	0,6053431	0,5073102	0,4964782	0,3261173	0,4647224	0,0983502	0,5430560	0,1840945	0,5265244	0,1363847	0,6707188	0,6071933	0,1820189	0,4799760	0,7498280
500	0,5484554	0,6044982	0,5608045	0,6181843	0,4615842	0,4536572	0,0712249	0,5306923	0,2557351	0,5372604	0,3102818	0,5131563	0,6126250	0,1940022	0,5940998	0,5523593
520	0,5940946	0,6420874	0,4598338	0,4320781	0,4031208	0,4380355	0,0954980	0,4773760	0,2961945	0,4738023	0,2358331	0,4998990	0,6583864	0,0984100	0,5976769	0,6737423
540	0,6732572	0,5718096	0,4419197	0,4157628	0,4815271	0,4414980	0,1164975	0,4688039	0,2426218	0,6117735	0,2876962	0,6114508	0,6009082	0,1038755	0,5428889	0,7034294
