"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
0	0,8842762	0,5586871	0,4364222	0,2780186	1,0000000	0,2212335	0,7475818	0,3559967	0,3523417	0,9998509	0,2001396	0,0271303	0,0032983	0,2890099	0,1346429	0,2740337
20	0,9309532	0,3203328	0,4343607	0,2105530	1,0000000	0,2301978	0,5483617	0,3627920	0,3511065	0,9998509	0,1999322	0,0277463	0,0033117	0,4096466	0,1343160	0,2725538
40	0,9580818	0,1997064	0,4276547	0,1633120	1,0000000	0,2842505	0,4587633	0,3975067	0,3462880	0,9998500	0,1988997	0,0314889	0,0034039	0,4699714	0,1329370	0,2669742
60	0,9738488	0,1386386	0,4199022	0,1298959	1,0000000	0,4042548	0,4265527	0,4648233	0,3386366	0,9998472	0,1966908	0,0412075	0,0036478	0,4993268	0,1304493	0,2590090
80	0,9830125	0,1071133	0,4134482	0,1065482	1,0000000	0,5626738	0,4195997	0,5541000	0,3293936	0,9998419	0,1933747	0,0600208	0,0041197	0,5127436	0,1270930	0,2506470
100	0,9883384	0,0905438	0,4088144	0,0904504	1,0000000	0,7073213	0,4215074	0,6478420	0,3196327	0,9998346	0,1893939	0,0895885	0,0049008	0,5180706	0,1233179	0,2429871
120	0,9914339	0,0817370	0,4057403	0,0794706	1,0000000	0,8138333	0,4253637	0,7319391	0,3102014	0,9998263	0,1852886	0,1275985	0,0060504	0,5194611	0,1195883	0,2364621
140	0,9932329	0,0770240	0,4037936	0,0720447	1,0000000	0,8844024	0,4288250	0,7999782	0,3016758	0,9998178	0,1814844	0,1681676	0,0075616	0,5191006	0,1162357	0,2311396
160	0,9942785	0,0744898	0,4025957	0,0670561	1,0000000	0,9289046	0,4313776	0,8515132	0,2943611	0,9998101	0,1782242	0,2054060	0,0093325	0,5181046	0,1134258	0,2269172
180	0,9948862	0,0731218	0,4018721	0,0637230	1,0000000	0,9563119	0,4331070	0,8889439	0,2883420	0,9998035	0,1755893	0,2360335	0,0111887	0,5170073	0,1111922	0,2236301
200	0,9952394	0,0723807	0,4014404	0,0615059	1,0000000	0,9729917	0,4342291	0,9153991	0,2835532	0,9997981	0,1735542	0,2593914	0,0129467	0,5160344	0,1094881	0,2211050
220	0,9954447	0,0719778	0,4011849	0,0600366	1,0000000	0,9830801	0,4349399	0,9337560	0,2798471	0,9997939	0,1720377	0,2763131	0,0144730	0,5152557	0,1082297	0,2191839
240	0,9955640	0,0717580	0,4010345	0,0590660	1,0000000	0,9891615	0,4353841	0,9463283	0,2770435	0,9997908	0,1709398	0,2881435	0,0157070	0,5146697	0,1073246	0,2177325
260	0,9956333	0,0716377	0,4009463	0,0584265	1,0000000	0,9928211	0,4356595	0,9548552	0,2749625	0,9997885	0,1701635	0,2962064	0,0166495	0,5142464	0,1066874	0,2166419
280	0,9956736	0,0715717	0,4008948	0,0580062	1,0000000	0,9950213	0,4358293	0,9605943	0,2734424	0,9997868	0,1696253	0,3015986	0,0173380	0,5139497	0,1062471	0,2158257
300	0,9956970	0,0715353	0,4008647	0,0577305	1,0000000	0,9963436	0,4359337	0,9644329	0,2723472	0,9997857	0,1692582	0,3051522	0,0178236	0,5137465	0,1059473	0,2152167
320	0,9957106	0,0715152	0,4008471	0,0575500	1,0000000	0,9971381	0,4359978	0,9669867	0,2715671	0,9997849	0,1690114	0,3074671	0,0181567	0,5136097	0,1057460	0,2147635
340	0,9957186	0,0715040	0,4008369	0,0574320	1,0000000	0,9976155	0,4360370	0,9686780	0,2710170	0,9997844	0,1688475	0,3089607	0,0183803	0,5135191	0,1056123	0,2144267
360	0,9957232	0,0714978	0,4008310	0,0573549	1,0000000	0,9979025	0,4360610	0,9697936	0,2706325	0,9997840	0,1687397	0,3099168	0,0185278	0,5134598	0,1055244	0,2141769
380	0,9957258	0,0714944	0,4008275	0,0573047	1,0000000	0,9980749	0,4360757	0,9705268	0,2703658	0,9997838	0,1686695	0,3105246	0,0186237	0,5134213	0,1054671	0,2139918
400	0,9957274	0,0714924	0,4008255	0,0572719	1,0000000	0,9981786	0,4360846	0,9710071	0,2701820	0,9997836	0,1686241	0,3109087	0,0186854	0,5133966	0,1054300	0,2138547
420	0,9957283	0,0714914	0,4008243	0,0572506	1,0000000	0,9982409	0,4360901	0,9713209	0,2700561	0,9997835	0,1685950	0,3111503	0,0187247	0,5133809	0,1054062	0,2137533
440	0,9957288	0,0714908	0,4008237	0,0572368	1,0000000	0,9982784	0,4360934	0,9715253	0,2699704	0,9997834	0,1685765	0,3113014	0,0187495	0,5133709	0,1053910	0,2136783
460	0,9957291	0,0714904	0,4008233	0,0572278	1,0000000	0,9983009	0,4360954	0,9716581	0,2699122	0,9997834	0,1685647	0,3113957	0,0187651	0,5133646	0,1053814	0,2136228
480	0,9957293	0,0714902	0,4008230	0,0572219	1,0000000	0,9983144	0,4360966	0,9717443	0,2698728	0,9997834	0,1685573	0,3114542	0,0187748	0,5133607	0,1053753	0,2135819
500	0,9957294	0,0714901	0,4008229	0,0572181	1,0000000	0,9983226	0,4360973	0,9718000	0,2698464	0,9997834	0,1685526	0,3114905	0,0187808	0,5133583	0,1053715	0,2135516
520	0,9957295	0,0714900	0,4008228	0,0572157	1,0000000	0,9983275	0,4360978	0,9718360	0,2698286	0,9997833	0,1685497	0,3115129	0,0187845	0,5133567	0,1053691	0,2135292
540	0,9957295	0,0714900	0,4008228	0,0572141	1,0000000	0,9983304	0,4360981	0,9718593	0,2698168	0,9997833	0,1685479	0,3115267	0,0187868	0,5133558	0,1053676	0,2135127
560	0,9957295	0,0714900	0,4008227	0,0572130	1,0000000	0,9983322	0,4360982	0,9718742	0,2698088	0,9997833	0,1685468	0,3115351	0,0187882	0,5133552	0,1053667	0,2135005
580	0,9490526	0,3481574	0,4026345	0,1235391	1,0000000	0,9959801	0,7026616	0,9616965	0,2706760	0,9997834	0,1686771	0,2897408	0,0161920	0,3921017	0,1055643	0,2146515
600	0,9219241	0,4952189	0,4087858	0,1692598	1,0000000	0,9593993	0,8285404	0,9013781	0,2745441	0,9997845	0,1694946	0,2167224	0,0114968	0,3315071	0,1065768	0,2194146
620	0,9061572	0,5700176	0,4162710	0,2017506	1,0000000	0,8359068	0,8671901	0,7939634	0,2813280	0,9997883	0,1714714	0,1470635	0,0081295	0,3021126	0,1086579	0,2267061
640	0,8969935	0,5979603	0,4227875	0,2249692	1,0000000	0,6658877	0,8568271	0,6780113	0,2901020	0,9997951	0,1746130	0,0990977	0,0060537	0,2887878	0,1116758	0,2347781
660	0,8916675	0,5973269	0,4276349	0,2414525	1,0000000	0,5136176	0,8273764	0,5784752	0,2997745	0,9998038	0,1785059	0,0690681	0,0048315	0,2836056	0,1152456	0,2424574
680	0,8885721	0,5851816	0,4309388	0,2530280	1,0000000	0,4010968	0,7973543	0,5027524	0,3093754	0,9998129	0,1826091	0,0510210	0,0041298	0,2823643	0,1189286	0,2491746
700	0,8867731	0,5726889	0,4330741	0,2610661	1,0000000	0,3260903	0,7746484	0,4494205	0,3182071	0,9998215	0,1864758	0,0404611	0,0037364	0,2828553	0,1223723	0,2547574
720	0,8857275	0,5641404	0,4344080	0,2665913	1,0000000	0,2796029	0,7603843	0,4139488	0,3258752	0,9998288	0,1898360	0,0344293	0,0035219	0,2839564	0,1253621	0,2592456
740	0,8851198	0,5596776	0,4352228	0,2703561	1,0000000	0,2525409	0,7527132	0,3913959	0,3322401	0,9998347	0,1925838	0,0310672	0,0034089	0,2851347	0,1278129	0,2627733
760	0,8847666	0,5579775	0,4357131	0,2729024	1,0000000	0,2376576	0,7492032	0,3775316	0,3373375	0,9998393	0,1947275	0,0292371	0,0033517	0,2861683	0,1297325	0,2655025
780	0,8845613	0,5576981	0,4360050	0,2746139	1,0000000	0,2298544	0,7479026	0,3691813	0,3413035	0,9998427	0,1963390	0,0282598	0,0033237	0,2869917	0,1311818	0,2675899
800	0,8844420	0,5579476	0,4361775	0,2757584	1,0000000	0,2258865	0,7475775	0,3641798	0,3443169	0,9998452	0,1975146	0,0277434	0,0033105	0,2876102	0,1322438	0,2691731
820	0,8843727	0,5582744	0,4362790	0,2765202	1,0000000	0,2238719	0,7475821	0,3611573	0,3465619	0,9998470	0,1983514	0,0274697	0,0033044	0,2880568	0,1330029	0,2703663
840	0,8843324	0,5585143	0,4363385	0,2770254	1,0000000	0,2228103	0,7476417	0,3592950	0,3482071	0,9998483	0,1989350	0,0273223	0,0033015	0,2883700	0,1335344	0,2712613
860	0,8843090	0,5586465	0,4363733	0,2773594	1,0000000	0,2222105	0,7476729	0,3581214	0,3493959	0,9998491	0,1993350	0,0272408	0,0033000	0,2885848	0,1339000	0,2719302
880	0,8842953	0,5587009	0,4363936	0,2775795	1,0000000	0,2218454	0,7476707	0,3573678	0,3502447	0,9998497	0,1996053	0,0271943	0,0032992	0,2887294	0,1341479	0,2724288
900	0,8842874	0,5587130	0,4364054	0,2777243	1,0000000	0,2216122	0,7476508	0,3568788	0,3508445	0,9998501	0,1997855	0,0271673	0,0032988	0,2888255	0,1343137	0,2727996
920	0,8842828	0,5587080	0,4364123	0,2778193	1,0000000	0,2214616	0,7476277	0,3565610	0,3512646	0,9998504	0,1999044	0,0271514	0,0032985	0,2888885	0,1344235	0,2730749
940	0,8842802	0,5586994	0,4364163	0,2778816	1,0000000	0,2213661	0,7476088	0,3563555	0,3515566	0,9998506	0,1999822	0,0271422	0,0032984	0,2889294	0,1344954	0,2732791
960	0,8842786	0,5586927	0,4364186	0,2779223	1,0000000	0,2213073	0,7475961	0,3562238	0,3517581	0,9998507	0,2000325	0,0271368	0,0032983	0,2889557	0,1345422	0,2734303
980	0,8842777	0,5586887	0,4364200	0,2779489	1,0000000	0,2212727	0,7475887	0,3561402	0,3518963	0,9998507	0,2000649	0,0271338	0,0032982	0,2889725	0,1345723	0,2735422
1000	0,8842772	0,5586869	0,4364208	0,2779662	1,0000000	0,2212530	0,7475850	0,3560875	0,3519906	0,9998508	0,2000856	0,0271322	0,0032982	0,2889831	0,1345916	0,2736250
1020	0,8842769	0,5586865	0,4364212	0,2779775	1,0000000	0,2212422	0,7475834	0,3560546	0,3520547	0,9998508	0,2000988	0,0271313	0,0032982	0,2889899	0,1346039	0,2736862
1040	0,8842767	0,5586865	0,4364215	0,2779849	1,0000000	0,2212364	0,7475828	0,3560340	0,3520980	0,9998508	0,2001071	0,0271308	0,0032982	0,2889941	0,1346117	0,2737315
1060	0,8842766	0,5586867	0,4364217	0,2779896	1,0000000	0,2212333	0,7475826	0,3560212	0,3521271	0,9998509	0,2001123	0,0271305	0,0032982	0,2889967	0,1346166	0,2737649
1080	0,8842765	0,5586869	0,4364218	0,2779928	1,0000000	0,2212316	0,7475826	0,3560131	0,3521467	0,9998509	0,2001156	0,0271304	0,0032982	0,2889983	0,1346197	0,2737896
1100	0,8842765	0,5586870	0,4364218	0,2779948	1,0000000	0,2212306	0,7475826	0,3560080	0,3521598	0,9998509	0,2001176	0,0271303	0,0032982	0,2889994	0,1346216	0,2738079

0	0,8842762	0,5586871	0,4364222	0,2780186	1,0000000	0,2212335	0,7475818	0,3559967	0,3523417	0,9998509	0,2001396	0,0271303	0,0032983	0,2890099	0,1346429	0,2740337
20	0,8842763	0,5586871	0,2939302	0,2780115	1,0000000	0,2212318	0,7475821	0,2600851	0,3449191	0,9998389	0,2774866	0,0153976	0,0018315	0,2851834	0,1297896	0,4262167
40	0,8842764	0,5586871	0,2354148	0,2780069	1,0000000	0,2212308	0,7475822	0,1996311	0,3141799	0,9997665	0,2992428	0,0088684	0,0010469	0,2695399	0,1128122	0,5385369
60	0,8842764	0,5586871	0,2113850	0,2780040	1,0000000	0,2212302	0,7475823	0,1615265	0,2708706	0,9995762	0,2919807	0,0052350	0,0006272	0,2462042	0,0924952	0,6214360
80	0,8842764	0,5586871	0,2015169	0,2780020	1,0000000	0,2212298	0,7475824	0,1375087	0,2297664	0,9992134	0,2753656	0,0032130	0,0004027	0,2217158	0,0753978	0,6826205
100	0,8842764	0,5586871	0,1974645	0,2780008	1,0000000	0,2212296	0,7475824	0,1223701	0,1969688	0,9986688	0,2589572	0,0020878	0,0002825	0,2002657	0,0630492	0,7277783
120	0,8842764	0,5586871	0,1958004	0,2780000	1,0000000	0,2212294	0,7475825	0,1128281	0,1728136	0,9980019	0,2459129	0,0014617	0,0002183	0,1834331	0,0547797	0,7611075
140	0,8842764	0,5586871	0,1951170	0,2779995	1,0000000	0,2212294	0,7475825	0,1068137	0,1557198	0,9973105	0,2365215	0,0011132	0,0001839	0,1711505	0,0494627	0,7857065
160	0,8842764	0,5586871	0,1948364	0,2779991	1,0000000	0,2212293	0,7475825	0,1030228	0,1438861	0,9966804	0,2301216	0,0009193	0,0001655	0,1626309	0,0461239	0,8038620
180	0,8842764	0,5586871	0,1947211	0,2779989	1,0000000	0,2212293	0,7475825	0,1006333	0,1358030	0,9961592	0,2259070	0,0008114	0,0001557	0,1569340	0,0440579	0,8172618
200	0,8842764	0,5586871	0,1946738	0,2779988	1,0000000	0,2212293	0,7475825	0,0991272	0,1303311	0,9957578	0,2231950	0,0007513	0,0001504	0,1532274	0,0427920	0,8271517
220	0,8842764	0,5586871	0,1946543	0,2779987	1,0000000	0,2212293	0,7475825	0,0981779	0,1266510	0,9954647	0,2214787	0,0007179	0,0001476	0,1508655	0,0420219	0,8344511
240	0,8842764	0,5586871	0,1946464	0,2779986	1,0000000	0,2212293	0,7475825	0,0975796	0,1241883	0,9952590	0,2204062	0,0006993	0,0001461	0,1493847	0,0415558	0,8398384
260	0,8842764	0,5586871	0,1946431	0,2779986	1,0000000	0,2212292	0,7475825	0,0972024	0,1225469	0,9951188	0,2197427	0,0006890	0,0001453	0,1484682	0,0412750	0,8438146
280	0,8842764	0,5586871	0,1946417	0,2779985	1,0000000	0,2212292	0,7475825	0,0969647	0,1214566	0,9950255	0,2193355	0,0006832	0,0001449	0,1479068	0,0411064	0,8467493
300	0,8842764	0,5586871	0,1946412	0,2779985	1,0000000	0,2212292	0,7475825	0,0968149	0,1207343	0,9949645	0,2190873	0,0006800	0,0001446	0,1475658	0,0410055	0,8489153
320	0,8842764	0,5586871	0,1946410	0,2779985	1,0000000	0,2212292	0,7475825	0,0967204	0,1202570	0,9949252	0,2189369	0,0006782	0,0001445	0,1473601	0,0409452	0,8505139
340	0,8842764	0,5586871	0,1946409	0,2779985	1,0000000	0,2212292	0,7475825	0,0966609	0,1199422	0,9949002	0,2188461	0,0006772	0,0001445	0,1472367	0,0409094	0,8516937
360	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0966234	0,1197350	0,9948844	0,2187916	0,0006767	0,0001444	0,1471630	0,0408881	0,8525645
380	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965997	0,1195988	0,9948746	0,2187589	0,0006764	0,0001444	0,1471192	0,0408754	0,8532073
400	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965848	0,1195094	0,9948684	0,2187395	0,0006762	0,0001444	0,1470932	0,0408679	0,8536816
420	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965754	0,1194508	0,9948646	0,2187279	0,0006761	0,0001444	0,1470778	0,0408635	0,8540317
440	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965695	0,1194125	0,9948623	0,2187210	0,0006761	0,0001444	0,1470688	0,0408609	0,8542901
460	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965658	0,1193874	0,9948609	0,2187169	0,0006760	0,0001444	0,1470635	0,0408594	0,8544808
480	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965634	0,1193709	0,9948600	0,2187145	0,0006760	0,0001444	0,1470603	0,0408585	0,8546216
500	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965619	0,1193602	0,9948595	0,2187131	0,0006760	0,0001444	0,1470585	0,0408579	0,8547255
520	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965610	0,1193532	0,9948592	0,2187122	0,0006760	0,0001444	0,1470574	0,0408576	0,8548022
540	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965604	0,1193486	0,9948590	0,2187117	0,0006760	0,0001444	0,1470568	0,0408574	0,8548588
560	0,8842764	0,5586871	0,1946408	0,2779985	1,0000000	0,2212292	0,7475825	0,0965600	0,1193457	0,9948589	0,2187114	0,0006760	0,0001444	0,1470564	0,0408573	0,8549005
580	0,8842764	0,5586871	0,3371326	0,2779985	1,0000000	0,2212292	0,7475825	0,1924723	0,1209185	0,9954452	0,1382690	0,0124087	0,0016111	0,1524795	0,0419024	0,7027027
600	0,8842764	0,5586871	0,3956480	0,2779985	1,0000000	0,2212292	0,7475825	0,2529267	0,1310753	0,9968087	0,1084510	0,0189378	0,0023957	0,1728261	0,0474899	0,5903715
620	0,8842764	0,5586871	0,4196778	0,2779985	1,0000000	0,2212292	0,7475825	0,2910317	0,1544356	0,9979365	0,1093447	0,0225712	0,0028154	0,1998280	0,0585346	0,5074644
640	0,8842764	0,5586871	0,4295458	0,2779985	1,0000000	0,2212292	0,7475825	0,3150496	0,1873354	0,9986851	0,1242784	0,0245932	0,0030399	0,2251865	0,0729334	0,4462739
660	0,8842764	0,5586871	0,4335982	0,2779985	1,0000000	0,2212292	0,7475825	0,3301883	0,2223537	0,9991509	0,1425550	0,0257184	0,0031600	0,2454533	0,0876875	0,4011116
680	0,8842764	0,5586871	0,4352623	0,2779985	1,0000000	0,2212292	0,7475825	0,3397304	0,2541136	0,9994335	0,1590163	0,0263446	0,0032243	0,2602606	0,1006747	0,3677792
700	0,8842764	0,5586871	0,4359457	0,2779985	1,0000000	0,2212292	0,7475825	0,3457449	0,2803164	0,9996030	0,1719713	0,0266930	0,0032587	0,2704914	0,1110147	0,3431778
720	0,8842764	0,5586871	0,4362263	0,2779985	1,0000000	0,2212292	0,7475825	0,3495358	0,3006872	0,9997040	0,1814149	0,0268869	0,0032770	0,2772991	0,1186982	0,3250206
740	0,8842764	0,5586871	0,4363416	0,2779985	1,0000000	0,2212292	0,7475825	0,3519253	0,3159078	0,9997639	0,1879675	0,0269948	0,0032869	0,2817090	0,1241340	0,3116194
760	0,8842764	0,5586871	0,4363889	0,2779985	1,0000000	0,2212292	0,7475825	0,3534314	0,3269667	0,9997995	0,1923612	0,0270549	0,0032921	0,2845087	0,1278435	0,3017285
780	0,8842764	0,5586871	0,4364083	0,2779985	1,0000000	0,2212292	0,7475825	0,3543807	0,3348382	0,9998205	0,1952343	0,0270883	0,0032950	0,2862591	0,1303069	0,2944285
800	0,8842764	0,5586871	0,4364163	0,2779985	1,0000000	0,2212292	0,7475825	0,3549791	0,3403539	0,9998330	0,1970776	0,0271069	0,0032965	0,2873401	0,1319090	0,2890406
820	0,8842764	0,5586871	0,4364196	0,2779985	1,0000000	0,2212292	0,7475825	0,3553562	0,3441720	0,9998403	0,1982428	0,0271173	0,0032973	0,2880012	0,1329337	0,2850640
840	0,8842764	0,5586871	0,4364209	0,2779985	1,0000000	0,2212292	0,7475825	0,3555940	0,3467892	0,9998446	0,1989707	0,0271230	0,0032977	0,2884022	0,1335806	0,2821291
860	0,8842764	0,5586871	0,4364215	0,2779985	1,0000000	0,2212292	0,7475825	0,3557438	0,3485693	0,9998472	0,1994209	0,0271262	0,0032979	0,2886440	0,1339845	0,2799629
880	0,8842764	0,5586871	0,4364217	0,2779985	1,0000000	0,2212292	0,7475825	0,3558383	0,3497720	0,9998487	0,1996972	0,0271280	0,0032981	0,2887889	0,1342345	0,2783641
900	0,8842764	0,5586871	0,4364218	0,2779985	1,0000000	0,2212292	0,7475825	0,3558978	0,3505803	0,9998496	0,1998656	0,0271290	0,0032981	0,2888754	0,1343881	0,2771841
920	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559353	0,3511211	0,9998501	0,1999677	0,0271295	0,0032982	0,2889268	0,1344819	0,2763132
940	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559590	0,3514816	0,9998504	0,2000293	0,0271299	0,0032982	0,2889573	0,1345389	0,2756705
960	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559739	0,3517210	0,9998506	0,2000663	0,0271300	0,0032982	0,2889753	0,1345733	0,2751961
980	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559833	0,3518796	0,9998507	0,2000884	0,0271301	0,0032982	0,2889859	0,1345940	0,2748459
1000	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559892	0,3519845	0,9998508	0,2001017	0,0271302	0,0032982	0,2889921	0,1346064	0,2745875
1020	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559929	0,3520536	0,9998508	0,2001095	0,0271302	0,0032982	0,2889958	0,1346139	0,2743968
1040	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559953	0,3520991	0,9998508	0,2001142	0,0271302	0,0032982	0,2889979	0,1346183	0,2742560
1060	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559967	0,3521290	0,9998509	0,2001170	0,0271302	0,0032982	0,2889992	0,1346209	0,2741521
1080	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559977	0,3521487	0,9998509	0,2001186	0,0271302	0,0032982	0,2889999	0,1346225	0,2740754
1100	0,8842764	0,5586871	0,4364219	0,2779985	1,0000000	0,2212292	0,7475825	0,3559983	0,3521615	0,9998509	0,2001196	0,0271302	0,0032982	0,2890004	0,1346234	0,2740188

0	0,8842762	0,5586871	0,4364222	0,2780186	1,0000000	0,2212335	0,7475818	0,3559967	0,3523417	0,9998509	0,2001396	0,0271303	0,0032983	0,2890099	0,1346429	0,2740337
20	0,9080610	0,3714553	0,4353482	0,2690614	0,8228096	0,1463714	0,7546047	0,3612963	0,3516700	0,9998509	0,2000268	0,0276273	0,0033141	0,3713883	0,1344667	0,2724917
40	0,9190754	0,2820406	0,4319564	0,2612307	0,7249193	0,1090400	0,7831604	0,3872325	0,3491680	0,9998504	0,1994842	0,0303355	0,0034030	0,4126786	0,1337369	0,2658216
60	0,9212345	0,2413143	0,4284261	0,2547127	0,6708389	0,0978595	0,8237833	0,4347311	0,3454203	0,9998490	0,1983726	0,0362403	0,0035981	0,4329879	0,1324775	0,2546193
80	0,9175972	0,2230101	0,4262417	0,2499936	0,6409618	0,1022903	0,8635151	0,4950386	0,3413811	0,9998466	0,1968284	0,0454374	0,0039059	0,4426424	0,1309226	0,2407819
100	0,9105149	0,2151445	0,4257448	0,2471817	0,6244559	0,1130030	0,8958209	0,5573905	0,3378974	0,9998437	0,1952066	0,0570325	0,0043096	0,4470369	0,1294231	0,2260193
120	0,9017709	0,2123984	0,4266957	0,2461083	0,6153371	0,1242196	0,9194910	0,6138361	0,3355947	0,9998409	0,1938950	0,0694352	0,0047726	0,4490150	0,1283118	0,2115947
140	0,8926506	0,2122666	0,4286631	0,2464662	0,6102994	0,1335776	0,9357446	0,6604649	0,3348187	0,9998391	0,1931718	0,0810323	0,0052492	0,4500507	0,1278046	0,1983230
160	0,8839991	0,2134605	0,4312112	0,2478978	0,6075162	0,1406146	0,9463990	0,6964706	0,3356362	0,9998385	0,1931557	0,0907298	0,0056977	0,4508622	0,1279746	0,1866403
180	0,8762955	0,2152629	0,4339772	0,2500488	0,6059787	0,1456114	0,9531023	0,7227912	0,3378895	0,9998392	0,1938231	0,0980934	0,0060891	0,4517512	0,1287754	0,1766986
200	0,8697433	0,2172565	0,4366950	0,2526016	0,6051292	0,1490303	0,9571285	0,7410866	0,3412768	0,9998409	0,1950537	0,1032006	0,0064102	0,4527979	0,1300836	0,1684598
220	0,8643607	0,2191995	0,4391931	0,2552949	0,6046599	0,1513032	0,9593927	0,7531421	0,3454330	0,9998435	0,1966805	0,1064105	0,0066597	0,4539754	0,1317410	0,1617748
240	0,8600568	0,2209610	0,4413800	0,2579323	0,6044007	0,1527730	0,9605283	0,7605785	0,3499959	0,9998465	0,1985296	0,1081753	0,0068447	0,4552164	0,1335873	0,1564418
260	0,8566882	0,2224820	0,4432238	0,2603809	0,6042574	0,1536939	0,9609645	0,7647420	0,3546499	0,9998497	0,2004468	0,1089255	0,0069759	0,4564491	0,1354816	0,1522455
280	0,8540963	0,2237486	0,4447324	0,2625637	0,6041783	0,1542472	0,9609869	0,7666870	0,3591488	0,9998528	0,2023112	0,1090180	0,0070650	0,4576147	0,1373138	0,1489803
300	0,8521293	0,2247745	0,4459374	0,2644476	0,6041346	0,1545596	0,9607825	0,7672034	0,3633206	0,9998556	0,2040389	0,1087224	0,0071226	0,4586728	0,1390074	0,1464626
320	0,8506532	0,2255868	0,4468810	0,2660311	0,6041104	0,1547181	0,9604708	0,7668599	0,3670621	0,9998582	0,2055802	0,1082284	0,0071578	0,4596017	0,1405169	0,1445356
340	0,8495554	0,2262185	0,4476081	0,2673332	0,6040971	0,1547815	0,9601252	0,7660502	0,3703266	0,9998604	0,2069134	0,1076611	0,0071777	0,4603945	0,1418226	0,1430698
360	0,8487451	0,2267023	0,4481609	0,2683846	0,6040897	0,1547891	0,9597885	0,7650354	0,3731098	0,9998623	0,2080372	0,1070969	0,0071876	0,4610553	0,1429238	0,1419602
380	0,8481506	0,2270683	0,4485766	0,2692204	0,6040857	0,1547663	0,9594834	0,7639798	0,3754364	0,9998638	0,2089641	0,1065783	0,0071912	0,4615950	0,1438329	0,1411238
400	0,8477167	0,2273423	0,4488863	0,2698760	0,6040834	0,1547293	0,9592196	0,7629793	0,3773485	0,9998651	0,2097147	0,1061252	0,0071911	0,4620283	0,1445696	0,1404953
420	0,8474012	0,2275457	0,4491153	0,2703845	0,6040822	0,1546878	0,9589990	0,7620839	0,3788970	0,9998660	0,2103128	0,1057431	0,0071892	0,4623709	0,1451572	0,1400243
440	0,8471726	0,2276956	0,4492836	0,2707750	0,6040815	0,1546473	0,9588193	0,7613133	0,3801350	0,9998668	0,2107828	0,1054295	0,0071864	0,4626383	0,1456194	0,1396721
460	0,8470075	0,2278054	0,4494067	0,2710724	0,6040811	0,1546107	0,9586758	0,7606692	0,3811134	0,9998674	0,2111478	0,1051774	0,0071834	0,4628447	0,1459785	0,1394093
480	0,8468885	0,2278854	0,4494962	0,2712971	0,6040809	0,1545792	0,9585630	0,7601429	0,3818790	0,9998679	0,2114283	0,1049782	0,0071806	0,4630024	0,1462546	0,1392134
500	0,8468029	0,2279435	0,4495611	0,2714659	0,6040808	0,1545530	0,9584756	0,7597204	0,3824727	0,9998683	0,2116417	0,1048229	0,0071781	0,4631218	0,1464649	0,1390676
520	0,8467414	0,2279856	0,4496081	0,2715920	0,6040807	0,1545318	0,9584086	0,7593862	0,3829294	0,9998685	0,2118030	0,1047033	0,0071760	0,4632116	0,1466238	0,1389592
540	0,8466973	0,2280159	0,4496420	0,2716856	0,6040807	0,1545149	0,9583578	0,7591253	0,3832783	0,9998687	0,2119238	0,1046120	0,0071743	0,4632786	0,1467430	0,1388787
560	0,8466656	0,2280377	0,4496664	0,2717549	0,6040807	0,1545016	0,9583196	0,7589237	0,3835430	0,9998689	0,2120139	0,1045431	0,0071729	0,4633284	0,1468318	0,1388189
580	0,7855743	0,4530474	0,4527215	0,2824366	0,7812711	0,4662920	0,9534822	0,7454467	0,3856281	0,9998691	0,2124374	0,0986846	0,0069865	0,3814120	0,1474881	0,1412835
