"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
1000	0,8273728	0,4618362	0,6887872	0,1287108	0,6954273	0,0823372	0,3480239	0,7720622	0,0822542	0,1569210	0,5988018	0,4451704	0,7036045	0,4339398	0,4821901	0,7114000
1020	0,8665037	0,4050888	0,6236527	0,1874410	0,6729675	0,0920615	0,3889789	0,5941764	0,0392812	0,2030174	0,6573406	0,3848828	0,6976485	0,4456782	0,5084719	0,7713679
1040	0,6143891	0,3795518	0,7510013	0,1400818	0,7490609	0,1032957	0,3468891	0,6609234	0,0504947	0,2446104	0,6954801	0,3297411	0,8752042	0,4241175	0,6281450	0,6776063
1060	0,6937800	0,4779025	0,7613073	0,1269381	0,8158626	0,1120164	0,3545815	0,8330424	0,0468513	0,2034878	0,6807510	0,3916489	0,7461414	0,4308130	0,5117885	0,6384497
1080	0,8572111	0,4908279	0,8085188	0,1430865	0,7717531	0,1539658	0,3032545	0,9156418	0,0449387	0,2290446	0,6042999	0,3629235	0,6899307	0,5323957	0,4913275	0,7425222
1100	0,7424346	0,4753316	0,8220618	0,1188114	0,7347399	0,1346564	0,3201005	0,7009826	0,0650999	0,2835012	0,6116051	0,3837245	0,6947678	0,4091200	0,5264668	0,7631674

0	0,6123462	0,6190252	0,7342126	0,1239957	0,6538035	0,1504141	0,3685170	0,6602729	0,0943114	0,2783105	0,6534967	0,3474607	0,6120795	0,4491964	0,5777707	0,6184017
20	0,6771723	0,5505425	0,6033113	0,1186604	0,7458445	0,1083590	0,3174935	0,4873880	0,0601467	0,2062087	0,7309963	0,4447269	0,8153958	0,5575347	0,7005173	0,6783665
40	0,7119926	0,6290933	0,6124173	0,1640690	0,7649016	0,1297559	0,3409610	0,3669186	0,0620782	0,1998553	0,5823121	0,3429269	0,7573275	0,4873821	0,6605315	0,6589727
60	0,8067098	0,6905402	0,5071531	0,1291368	0,6257712	0,1698672	0,3822438	0,3446828	0,0779783	0,3149579	0,4954102	0,2100374	0,5828331	0,4688914	0,6233527	0,6861707
80	0,7175676	0,7347908	0,5375049	0,1534386	0,7581754	0,0596639	0,3901120	0,2711235	0,0568493	0,2942813	0,6864694	0,2803590	0,8377525	0,3883178	0,7368468	0,6164794
100	0,7935367	0,7618343	0,5522361	0,1784452	0,7953479	0,0481519	0,2932216	0,2449260	0,0720459	0,1948915	0,5412400	0,2546100	0,6835034	0,3754780	0,6000443	0,6960149
120	0,6750569	0,6808322	0,4771411	0,1848427	0,6388573	0,0432270	0,3657350	0,3247893	0,0438158	0,2696427	0,6436723	0,2384330	0,6366663	0,5376711	0,6791621	0,7251542
140	0,6942086	0,6222955	0,6610062	0,2393652	0,8137982	0,0235032	0,3581958	0,2544620	0,0563872	0,3367326	0,6637158	0,2356608	0,6828821	0,4575364	0,7283080	0,7217430
160	0,7927418	0,5108802	0,4884537	0,3042604	0,6422583	0,0697200	0,3239801	0,2256324	0,0466137	0,2261869	0,6249768	0,1101417	0,6744528	0,5086396	0,5755949	0,6511444
180	0,6516742	0,6769295	0,4248326	0,3232507	0,6326842	0,0407090	0,3284522	0,2951376	0,0822887	0,3016082	0,7188597	0,1261540	0,5551655	0,4773309	0,6567165	0,6086708
200	0,6756845	0,6645949	0,4946196	0,2278426	0,5825864	0,0768073	0,3155696	0,2373393	0,0313210	0,2821930	0,5334374	0,0900008	0,6844646	0,4773288	0,6386039	0,6956818
220	0,6854968	0,6818462	0,4956740	0,2319025	0,5808695	0,0394099	0,3161712	0,2685822	0,0531131	0,2435370	0,5674862	0,0739635	0,7395988	0,5198639	0,6602390	0,6159514
240	0,7091369	0,6215695	0,4703511	0,1756140	0,7465452	0,0430132	0,3366113	0,1862823	0,0558676	0,2911832	0,5114923	0,0925676	0,5884356	0,5411294	0,7118533	0,6943196
260	0,7093189	0,6568060	0,4821901	0,1999736	0,7148464	0,0271414	0,3099733	0,2333424	0,0774296	0,2170958	0,5812400	0,0817771	0,6911493	0,5317784	0,7618126	0,6708537
280	0,6225210	0,6128308	0,5096377	0,1835601	0,6795908	0,0494054	0,2982439	0,1995865	0,0835477	0,2327251	0,6757865	0,0855948	0,7125756	0,5241687	0,7878938	0,6385619
300	0,7945251	0,6246151	0,5100811	0,2089249	0,6872643	0,0739190	0,3062279	0,1683544	0,0757526	0,3172280	0,6633082	0,0870204	0,6881773	0,4869311	0,7899098	0,5564497
320	0,6281672	0,6209514	0,5000842	0,1883392	0,6294644	0,0559292	0,3906339	0,2371801	0,0570259	0,2373719	0,6142985	0,1452702	0,7134761	0,4755813	0,7069387	0,6737633
340	0,6557140	0,5739824	0,4189640	0,1739222	0,6780524	0,0920696	0,3926365	0,2230273	0,0817695	0,2819847	0,6908154	0,1272359	0,6410324	0,4938255	0,6670405	0,6279552
360	0,7987789	0,5768483	0,5043805	0,1692462	0,6962220	0,0802114	0,3602209	0,2107710	0,0574834	0,2166152	0,7850380	0,1048382	0,7877676	0,4339453	0,6853446	0,7278723
380	0,7635039	0,6313557	0,5367157	0,1126036	0,6732838	0,0561269	0,3611569	0,2358630	0,0701725	0,2619284	0,6077066	0,1603336	0,8043867	0,4648904	0,6523564	0,6983254
400	0,6996896	0,5973508	0,5551210	0,2341348	0,8179632	0,0317909	0,3375357	0,3196046	0,1014401	0,2368168	0,6900239	0,0951115	0,7381163	0,3787949	0,6799031	0,6471414
420	0,8215515	0,5464229	0,5171988	0,2303413	0,7270631	0,0570354	0,3331240	0,2269032	0,0477993	0,2971065	0,6436382	0,2037933	0,5916731	0,3816931	0,6687557	0,7347515
440	0,7321297	0,5698224	0,5752169	0,1814652	0,6222606	0,0609053	0,3670587	0,2580662	0,0757832	0,2739928	0,6466414	0,1147391	0,8433095	0,5209621	0,5487941	0,6119074
460	0,8912556	0,5787818	0,5526908	0,2238033	0,7682040	0,0475177	0,4156628	0,2081527	0,0559258	0,2768085	0,7058137	0,0922490	0,7576609	0,5319954	0,6905338	0,7561874
480	0,6896507	0,5795307	0,4144869	0,2257774	0,6765010	0,0442614	0,3697955	0,2417799	0,0716850	0,2357923	0,6965251	0,1111480	0,6853551	0,5473073	0,6100359	0,6385232
500	0,7589919	0,6043298	0,5146367	0,1600354	0,7290400	0,0358236	0,3971558	0,2042484	0,0865828	0,2432227	0,5672584	0,1120199	0,6367974	0,4506840	0,6849913	0,7516231
520	0,8112090	0,6372005	0,5332329	0,2308853	0,6161156	0,0738948	0,4203048	0,2527287	0,0546665	0,2312324	0,6947601	0,0786324	0,7519672	0,4983848	0,7502142	0,6556818
540	0,7267795	0,6170122	0,5108201	0,1605880	0,6867819	0,0526404	0,3352059	0,2269283	0,0608160	0,2408798	0,5838239	0,0914149	0,6161378	0,5023639	0,7523170	0,6820620
560	0,7390923	0,6043966	0,4668671	0,1754698	0,7177794	0,0859262	0,4114813	0,2579479	0,0574435	0,3266644	0,5966806	0,0867919	0,8298239	0,5482770	0,6396242	0,6524227
580	0,6977331	0,5498905	0,5892901	0,2282879	0,7372998	0,0588772	0,3679436	0,5057761	0,0837448	0,3697874	0,6918176	0,1243568	0,7315575	0,4483011	0,6916162	0,8165462
600	0,7761898	0,5181315	0,6227794	0,2521631	0,7009223	0,0675240	0,3135883	0,5695811	0,0382895	0,1975630	0,6592134	0,1513020	0,6841421	0,3694958	0,6912137	0,6256304
620	0,7877671	0,4976412	0,6535216	0,1468881	0,7110600	0,0818501	0,3060796	0,5534754	0,0914601	0,2320238	0,5699470	0,1723048	0,6480663	0,4089895	0,6404568	0,8638425
640	0,8121995	0,6031142	0,6870816	0,1144149	0,6863972	0,0525514	0,5101967	0,6035395	0,0851634	0,2133250	0,6719055	0,2464432	0,6499519	0,4220337	0,5435364	0,7176512
660	0,6757053	0,4293456	0,6805151	0,1474699	0,8578596	0,0659523	0,4254870	0,6559096	0,0461232	0,2508230	0,5994662	0,2393220	0,6738491	0,4611089	0,6071877	0,5908635
680	0,6793241	0,4126114	0,6714127	0,1805378	0,6673106	0,0687256	0,3894638	0,6674007	0,0512578	0,2035401	0,6972163	0,2418529	0,5817549	0,4244417	0,6080588	0,7685253
700	0,6407688	0,5085050	0,5317170	0,1785108	0,5877884	0,0545512	0,3802477	0,7089548	0,0612681	0,1976646	0,5496101	0,2893964	0,6573456	0,4352243	0,5851615	0,6950302
720	0,7539198	0,4081761	0,5488967	0,1774583	0,5824252	0,0750140	0,3748761	0,7185796	0,0419893	0,2694956	0,6138754	0,3566572	0,7375418	0,3655429	0,5979371	0,7184938
740	0,7286344	0,3990796	0,6497528	0,1545487	0,7140947	0,0872608	0,3208538	0,7442370	0,0532375	0,2117548	0,7162101	0,3140589	0,7228714	0,3684275	0,4730920	0,6567431
760	0,6523455	0,4467970	0,7193944	0,1639491	0,7970729	0,0741836	0,3873624	0,6813134	0,0649606	0,3201546	0,6225665	0,3352552	0,6454488	0,4893221	0,5104766	0,8081445
780	0,7446721	0,4899675	0,7749613	0,1936375	0,7788166	0,1049182	0,3223328	0,6539395	0,0871765	0,2955554	0,6614364	0,3447563	0,6150926	0,5163154	0,4474909	0,7385236
800	0,6928896	0,4616637	0,6301610	0,1557344	0,6915445	0,0515818	0,3912575	0,7584688	0,0566357	0,2735270	0,6382688	0,4122273	0,6629162	0,4925632	0,5165685	0,7204160
820	0,7180483	0,5333901	0,7731632	0,1302355	0,7611981	0,0727796	0,3658102	0,8346316	0,0841847	0,2105324	0,6412810	0,4018192	0,7214435	0,5095783	0,4857660	0,6461892
840	0,6345563	0,4567539	0,6997714	0,1477309	0,7117682	0,0488773	0,3918303	0,7486393	0,0562977	0,2350000	0,7267706	0,3864448	0,6704706	0,4019067	0,3822988	0,6424749
860	0,6636327	0,4618088	0,7313974	0,1354497	0,7297195	0,0777778	0,3579212	0,7129294	0,0419694	0,2676953	0,7721140	0,3609742	0,7192798	0,3820325	0,4513943	0,7460427
880	0,6560261	0,5120777	0,7978656	0,0961122	0,7190653	0,1034396	0,4156689	0,6984362	0,0529501	0,2469634	0,7017357	0,4264780	0,5492233	0,3685391	0,2962328	0,5636634
900	0,5816279	0,4814983	0,8079048	0,1504238	0,6311132	0,0572261	0,3776518	0,7007140	0,0457694	0,1619332	0,7766715	0,5156202	0,6952531	0,4676457	0,3809630	0,6965081
920	0,6977217	0,5714070	0,7006490	0,1147272	0,6227364	0,0943508	0,3140225	0,9496198	0,0564639	0,2616958	0,7215526	0,4378020	0,6419697	0,3663631	0,4708062	0,6905072
940	0,7779982	0,4797240	0,7430421	0,1016573	0,7246449	0,0508326	0,3669978	0,7428382	0,0404502	0,2201776	0,6627216	0,4378591	0,6362051	0,4387745	0,4440121	0,6245160
960	0,6919605	0,5128727	0,6260406	0,1272785	0,8549170	0,1003917	0,4007789	0,7858961	0,0373094	0,2321163	0,6551452	0,3939902	0,5787050	0,4360575	0,5743630	0,5876441
980	0,6223466	0,4521028	0,7450046	0,1334245	0,7093683	0,0946127	0,3366243	0,7364229	0,0342124	0,2668919	0,7632874	0,3814569	0,5566895	0,3740149	0,5684061	0,7262009
1000	0,7435995	0,6029240	0,7993865	0,1493463	0,6674064	0,0945040	0,3386511	0,7963286	0,0577514	0,1842853	0,5997257	0,4193937	0,7224512	0,4654497	0,5020243	0,6067308
1020	0,6463695	0,5327456	0,8700050	0,1831452	0,6630361	0,0945324	0,3140711	0,7077181	0,0543456	0,3054982	0,6653677	0,4169635	0,6631635	0,4468535	0,5305596	0,7912479
1040	0,6515061	0,5402860	0,7536099	0,1371331	0,7011395	0,0907174	0,2897120	0,6566310	0,0499333	0,1592715	0,6599440	0,6128832	0,6590865	0,4811086	0,5242736	0,7572581
1060	0,6076131	0,4833893	0,6601249	0,1318372	0,7008571	0,1568455	0,3715732	0,6755919	0,0487221	0,2773033	0,6129355	0,4304366	0,7576944	0,5550437	0,4800931	0,7253008
1080	0,6950829	0,5346387	0,8528421	0,1380050	0,6653960	0,0828347	0,3690560	0,7927402	0,0553156	0,2448545	0,6007162	0,4167672	0,6696114	0,4614535	0,5105435	0,6521367
1100	0,6825385	0,4742084	0,8304932	0,1207122	0,6706845	0,1129048	0,3869073	0,7523011	0,0260264	0,1972398	0,7878018	0,3938472	0,6179827	0,4787442	0,5724049	0,7717954

0	0,6689802	0,4896943	0,7028872	0,1221757	0,6639777	0,1155923	0,4193736	0,6816904	0,0578337	0,3008622	0,7366477	0,3488516	0,5622598	0,4630050	0,5657576	0,8200387
20	0,5186896	0,4517703	0,7199863	0,1231607	0,4814317	0,1291602	0,3992134	0,8076623	0,1146720	0,2256557	0,7565176	0,2912097	0,6616170	0,4062513	0,5041396	0,8378476
40	0,6472700	0,4587596	0,6965062	0,1275065	0,3332752	0,0874418	0,3133973	0,7559586	0,1894302	0,2197561	0,6827311	0,1881134	0,7102090	0,4722114	0,4809325	0,7660976
60	0,5982834	0,4722149	0,6229125	0,1792234	0,3014858	0,1278662	0,3698080	0,6840429	0,2031996	0,2213508	0,6828561	0,2298832	0,6669714	0,4267663	0,5961912	0,6896672
80	0,7141589	0,5797447	0,6932489	0,1381619	0,2097974	0,0957038	0,3338406	0,7332557	0,3275926	0,1987561	0,7081440	0,1432629	0,7267470	0,4318766	0,5221411	0,6536884
100	0,7822951	0,3871226	0,6074543	0,1537371	0,2444486	0,0761117	0,4315184	0,7713676	0,3362271	0,2659121	0,7477779	0,1478317	0,6494518	0,4986783	0,4583363	0,7245252
120	0,6512774	0,4912108	0,7121279	0,2273371	0,2255872	0,0685437	0,4768739	0,7576263	0,2495796	0,2485309	0,7387033	0,1219838	0,5970857	0,4186124	0,5676449	0,7074418
140	0,6460371	0,4911147	0,7845977	0,1797763	0,1854664	0,0627808	0,4249890	0,7300017	0,2216603	0,2333807	0,7534816	0,1352310	0,5560721	0,4773995	0,4835320	0,7416463
160	0,6749382	0,5511233	0,6943630	0,1386935	0,1654380	0,1017498	0,4076118	0,6999945	0,2592250	0,3474422	0,9166804	0,1565305	0,6688423	0,4334942	0,5965320	0,6893262
180	0,6540745	0,4734933	0,6215853	0,1800611	0,2242469	0,1271110	0,4470085	0,7746076	0,3217318	0,1847146	0,5938876	0,0601505	0,6876082	0,5015743	0,5643535	0,7153980
200	0,6439492	0,5542564	0,6363453	0,1783573	0,1243162	0,0849756	0,4748145	0,6509799	0,3792826	0,2521588	0,6709436	0,1110671	0,7854229	0,4633708	0,6317337	0,6194038
220	0,6379285	0,4711519	0,6284439	0,1228255	0,0987413	0,1330614	0,4557681	0,7421622	0,3313711	0,1621869	0,7201183	0,1012818	0,5433602	0,4835403	0,5895249	0,6451596
240	0,6207811	0,5337493	0,6378956	0,1202856	0,1729983	0,1020579	0,4020082	0,8236144	0,3369405	0,1741864	0,8335791	0,0586613	0,5676620	0,4757690	0,6242715	0,6901623
260	0,7074599	0,3961946	0,7085916	0,1012363	0,1210236	0,1244946	0,5015627	0,8231093	0,3441918	0,2392793	0,6358102	0,1112772	0,5645897	0,4494110	0,4343477	0,7262718
280	0,7525923	0,4784563	0,6265232	0,1243381	0,1385846	0,1336863	0,5325796	0,6577785	0,2909677	0,2802256	0,6491225	0,0965629	0,6178974	0,6025576	0,5833273	0,6997740
300	0,6882765	0,4623988	0,6515725	0,1176234	0,1453490	0,1094557	0,5095995	0,7382696	0,2983645	0,2393855	0,6611963	0,0883787	0,6509378	0,5495475	0,5794683	0,6388657
320	0,7279398	0,5784395	0,5502263	0,1109698	0,1982021	0,0633622	0,5396863	0,7297379	0,2898690	0,2655948	0,6961618	0,0787785	0,6517191	0,4968307	0,5995967	0,9568884
340	0,7615768	0,4165844	0,5991567	0,0950768	0,2197862	0,0690139	0,4522799	0,6709187	0,3372685	0,2624867	0,6161977	0,0972706	0,6753542	0,5955300	0,5065830	0,6588354
360	0,6559980	0,4929671	0,6427649	0,1601638	0,1666431	0,1226431	0,4490636	0,6882415	0,3058074	0,3173048	0,7128791	0,1426028	0,6825892	0,4722887	0,4870702	0,7372177
380	0,9063891	0,4555240	0,7827992	0,1464792	0,1275998	0,0840979	0,5964303	0,8340891	0,2838467	0,1772201	0,7331244	0,1163808	0,6086815	0,3478070	0,4821362	0,7559316
400	0,5478553	0,4846906	0,5696950	0,2295724	0,1171596	0,0943029	0,4655068	0,6923603	0,3356203	0,2228081	0,6671200	0,1048471	0,6113926	0,4581099	0,5099503	0,6972330
420	0,7242388	0,4122665	0,6258316	0,2024198	0,1453119	0,0578296	0,4716890	0,7312205	0,3266116	0,2955338	0,6514000	0,0886992	0,5620102	0,3973058	0,5385595	0,6893788
440	0,6975827	0,5176453	0,6814069	0,2350868	0,1131811	0,1042461	0,6800240	0,7352878	0,3332145	0,3362940	0,6823230	0,0934856	0,6613038	0,3617563	0,5050490	0,6562520
460	0,6679357	0,6711428	0,5978810	0,1849685	0,1725213	0,0884891	0,6551827	0,7092621	0,2562066	0,2766586	0,6758012	0,1314138	0,5367457	0,5097581	0,4738485	0,6485507
480	0,6541699	0,5257105	0,5520503	0,1518124	0,1412235	0,0926250	0,4876175	0,7998531	0,2590129	0,2720561	0,8706128	0,0908762	0,6168901	0,3472724	0,5436056	0,7042201
500	0,6634151	0,5610523	0,6923659	0,1472973	0,1203962	0,0761594	0,5138471	0,8149951	0,2132030	0,2187145	0,6609377	0,1737231	0,5327414	0,3702373	0,3856059	0,6432034
520	0,7894231	0,5102862	0,6837575	0,1332208	0,1288880	0,1130499	0,5386297	0,6675705	0,2921440	0,2582197	0,7167058	0,1335088	0,6213379	0,5046303	0,5113753	0,7176429
540	0,7171171	0,4535311	0,6499730	0,1398508	0,0955830	0,1008051	0,5771564	0,7842560	0,3142986	0,2155262	0,6319656	0,1244730	0,7388376	0,3892711	0,5037920	0,6524427
560	0,6721541	0,4567639	0,6455209	0,0974437	0,1376082	0,0518577	0,5240479	0,7419300	0,3040577	0,1833525	0,6175180	0,1152425	0,6082726	0,4386356	0,4478989	0,6281946
580	0,7391715	0,5890065	0,7463770	0,1669582	0,2382024	0,0617858	0,4965995	0,7059589	0,2568838	0,2405808	0,6745402	0,2518737	0,5618080	0,4636172	0,4985020	0,6112264
600	0,6580612	0,4544346	0,6790349	0,1635235	0,4630427	0,0914565	0,4549517	0,7288365	0,1376518	0,3652666	0,6325207	0,2353280	0,6343129	0,3532707	0,4984698	0,7971869
620	0,6608740	0,3957120	0,6931285	0,1434961	0,6086892	0,0642193	0,5219198	0,7352005	0,2312058	0,2893161	0,6464915	0,2362346	0,6429923	0,3712359	0,4353157	0,6286911
640	0,7578126	0,4017472	0,6222927	0,2472006	0,6040700	0,1175867	0,5098397	0,6881461	0,0967598	0,2268274	0,6289160	0,3295680	0,6577027	0,3628513	0,3517798	0,7849536
660	0,7811132	0,4014150	0,6979715	0,1605906	0,6007532	0,1024702	0,5554713	0,6871585	0,0760354	0,2109334	0,5564672	0,3087316	0,5865848	0,3257545	0,3474105	0,7813920
680	0,7988055	0,3980363	0,6913058	0,0769732	0,6582052	0,1168599	0,3867285	0,7106782	0,0668512	0,2035061	0,7123536	0,3805367	0,6315592	0,3553304	0,3821079	0,6463197
700	0,8237481	0,4111948	0,6513122	0,1140143	0,6191397	0,0736426	0,4501708	0,6342803	0,0344024	0,1900434	0,5652475	0,4753245	0,6450927	0,4009134	0,4699640	0,8051360
720	0,7160256	0,5078386	0,6580517	0,1202200	0,6223889	0,1101689	0,2996395	0,7968634	0,0476540	0,1329151	0,7445565	0,3525272	0,7468978	0,4183055	0,4575483	0,7752649
740	0,8505552	0,4930150	0,6799377	0,1119687	0,6513044	0,1306921	0,3834016	0,6565881	0,0841164	0,2049388	0,6973252	0,5420025	0,6492911	0,3225368	0,4525678	0,7063542
760	0,7425649	0,4696597	0,6193376	0,1194936	0,7422451	0,0749960	0,2904244	0,8312001	0,0227116	0,1732795	0,6387541	0,5274205	0,6977434	0,4194480	0,3653330	0,8486586
780	0,5971104	0,4425646	0,6316739	0,1145296	0,7186604	0,1421315	0,2938375	0,6877873	0,0345223	0,2180718	0,7320927	0,4638500	0,7656513	0,4096381	0,3736030	0,7728794
800	0,6447774	0,5400743	0,7937591	0,1740050	0,7663800	0,0875890	0,3160434	0,6263774	0,0315054	0,2075624	0,6070595	0,4432052	0,6619318	0,4383654	0,5280378	0,6678685
820	0,7562699	0,4876046	0,7039423	0,1125085	0,6962877	0,0480611	0,3291200	0,6272472	0,0341407	0,2264282	0,6500758	0,5096872	0,6450625	0,4266241	0,4271856	0,6357236
840	0,5664315	0,4681857	0,7588732	0,1502567	0,8113067	0,1139000	0,3448641	0,6220842	0,0572619	0,2231036	0,7280785	0,4823605	0,6859243	0,4468342	0,4918535	0,6506779
860	0,7741759	0,6627299	0,6878123	0,2055614	0,8251443	0,0822076	0,4230266	0,8356608	0,0452027	0,2034842	0,5798569	0,4070224	0,6576496	0,4129205	0,4779657	0,8713576
880	0,7701957	0,4984799	0,6875703	0,1743610	0,8008772	0,0794236	0,3281033	0,6866821	0,0550042	0,1817191	0,6537465	0,3414663	0,6641000	0,4219892	0,6281954	0,6886086
900	0,7094591	0,4548086	0,7387616	0,1629077	0,8252039	0,0962561	0,2627681	0,6095748	0,0409970	0,2448967	0,7509693	0,2906605	0,5571783	0,3746215	0,5018092	0,6389592
920	0,7663530	0,5127598	0,7267824	0,1762086	0,8049148	0,0905383	0,2991549	0,6322785	0,0584217	0,1729692	0,5564214	0,3501320	0,6194394	0,4592796	0,5103267	0,7747673
940	0,7281644	0,5700365	0,7213705	0,2149144	0,7156859	0,0774056	0,4372594	0,7055572	0,0546346	0,1584168	0,5944584	0,4196588	0,5942734	0,4656713	0,5863295	0,6609750
960	0,7207599	0,4829739	0,6786298	0,0875546	0,7376426	0,1239441	0,3829235	0,7599027	0,0458826	0,2274162	0,6965106	0,3417935	0,4920057	0,4190003	0,5311519	0,8091376
980	0,8836027	0,4487601	0,7040280	0,1416703	0,7656475	0,1453311	0,3399106	0,7322933	0,0378757	0,2187877	0,6772457	0,3226654	0,6131377	0,4180204	0,5535523	0,7287930
1000	0,6554540	0,5597398	0,6627442	0,1014196	0,7010858	0,0865595	0,3319845	0,7142931	0,0256595	0,2162586	0,7398739	0,3651329	0,6793932	0,4865858	0,5483553	0,7520938
1020	0,6636522	0,5373682	0,7329371	0,1482721	0,9173436	0,0734839	0,2812567	0,7815861	0,0278739	0,2307821	0,7541774	0,3057305	0,6900364	0,5503772	0,4977915	0,6616730
1040	0,6006266	0,4530955	0,7600706	0,1715810	0,6618384	0,0942287	0,3720256	0,7863031	0,0230707	0,2734617	0,6364259	0,5141819	0,5651764	0,3731761	0,5212964	0,7097407
1060	0,6445136	0,5158376	0,7200171	0,1379488	0,6626429	0,0982402	0,4076715	0,7653306	0,0456052	0,1687937	0,7202429	0,4790455	0,6487336	0,4865762	0,5766300	0,8000707
1080	0,7075780	0,5491962	0,8856132	0,1229047	0,7614951	0,0624954	0,3241571	0,7672701	0,0219104	0,1990369	0,6349138	0,4608391	0,6307806	0,4647602	0,5377161	0,7928436
1100	0,7175293	0,5280277	0,7106656	0,0937100	0,8070517	0,1123571	0,3124619	0,6651490	0,0297061	0,1721501	0,6326977	0,3881884	0,5909502	0,4513408	0,5416149	0,6963090

0	0,6870076	0,5455886	0,6821975	0,1433733	0,6294960	0,1431174	0,3582910	0,6372186	0,0477076	0,1833026	0,6420151	0,3991467	0,6920918	0,4092502	0,4846760	0,6737397
20	0,5183625	0,4767939	0,6743039	0,1094602	0,7098118	0,0698117	0,3302630	0,6522987	0,0365488	0,1523511	0,5920682	0,4119527	0,5965392	0,5464456	0,5283149	0,7695988
40	0,3635644	0,5270575	0,7795149	0,0526339	0,7382099	0,1192267	0,3003364	0,4810886	0,0705207	0,1903063	0,6568050	0,3839218	0,5563156	0,4372282	0,5028944	0,6608031
60	0,3874377	0,5575076	0,6242885	0,0826846	0,7860797	0,0769759	0,3626893	0,4550722	0,0332223	0,1932123	0,6400494	0,5776976	0,6801899	0,4456739	0,4826176	0,6721467
80	0,2644449	0,5545162	0,8591451	0,0849831	0,8634709	0,0962994	0,3667630	0,4846813	0,0429321	0,1574181	0,6567467	0,6333631	0,6483207	0,5006156	0,5591437	0,7158122
100	0,2563112	0,4858855	0,7655893	0,0780725	0,7003123	0,1105477	0,3197142	0,4718126	0,0313385	0,2339928	0,7869563	0,6180281	0,6111376	0,4210604	0,5263058	0,7445581
120	0,2800109	0,5797864	0,8005165	0,0906319	0,6336231	0,1228200	0,3086032	0,4857298	0,0352680	0,2098398	0,6384255	0,6555226	0,5806600	0,5185050	0,5033243	0,7408242
140	0,1215337	0,4089305	0,8246199	0,0796021	0,8656519	0,1322411	0,3077694	0,3615249	0,0369523	0,2083758	0,6563056	0,6243113	0,7227692	0,5817902	0,5018837	0,6998661
160	0,1644051	0,4266125	0,7282000	0,0664267	0,8078096	0,2004531	0,3155383	0,4224293	0,0214008	0,2823299	0,6931219	0,6648528	0,6208625	0,4555726	0,4903747	0,8370372
180	0,1753684	0,4202218	0,6914225	0,0730959	0,9364309	0,2561590	0,3726322	0,4729654	0,0750293	0,2457638	0,7047687	0,5992218	0,6485666	0,4457531	0,5209925	0,7208817
200	0,1991003	0,5895603	0,6499837	0,0767108	0,7381282	0,1539449	0,4084167	0,4033525	0,0390524	0,1850594	0,6408246	0,6649608	0,6041228	0,4478410	0,4611938	0,7693330
220	0,2332042	0,4687991	0,6645070	0,1188732	0,7104788	0,2412066	0,3305269	0,3555265	0,0572027	0,2349254	0,5856374	0,6193392	0,7351201	0,4585161	0,5573265	0,7846404
240	0,2049944	0,6382400	0,6545887	0,0780850	0,7340512	0,2723969	0,3580617	0,3497133	0,0407225	0,2762603	0,7642497	0,6706142	0,7135032	0,4403409	0,4756013	0,7392317
260	0,1986611	0,4817718	0,7426773	0,1384288	0,6746488	0,2476566	0,3079538	0,3924258	0,0261598	0,2032721	0,6353773	0,7017025	0,6720634	0,4689904	0,4289922	0,6580409
280	0,1807488	0,4413434	0,6234870	0,0419021	0,6786263	0,2256686	0,2936163	0,4108574	0,0417648	0,3134051	0,6954589	0,5863073	0,7515025	0,4855652	0,4178406	0,8132228
300	0,1864675	0,4568946	0,7439474	0,0411028	0,6935029	0,3690122	0,3323399	0,3680120	0,0499091	0,2363635	0,5532826	0,5969427	0,6267039	0,4955021	0,4250788	0,7433566
320	0,1419234	0,4422480	0,7403022	0,0425483	0,7602895	0,3526945	0,3222258	0,4487208	0,0540347	0,3181236	0,6395267	0,6145712	0,6493689	0,4472479	0,4273921	0,7162374
340	0,1634756	0,5498949	0,6986716	0,0971997	0,7448763	0,3294283	0,2539265	0,4038267	0,0471469	0,3680896	0,7249263	0,6247602	0,6526407	0,3974509	0,5307811	0,7685372
360	0,1591631	0,5166181	0,6727064	0,0884419	0,7763952	0,3790830	0,2803380	0,4886148	0,0284526	0,3142967	0,6005882	0,5619722	0,5973173	0,4158563	0,5543940	0,7178046
380	0,2100296	0,5739315	0,5629710	0,1165661	0,5935286	0,3812875	0,3015804	0,3668317	0,0349100	0,3782645	0,7013577	0,5322348	0,5873529	0,4454916	0,5117955	0,5386223
400	0,1421918	0,5212630	0,6904747	0,0797409	0,7092684	0,4609124	0,3578541	0,4627418	0,0544029	0,3902168	0,7311797	0,5710651	0,5799647	0,4453918	0,6062245	0,7203003
420	0,2309957	0,5740500	0,7661080	0,1194358	0,7799935	0,3431929	0,2834488	0,4396957	0,0298249	0,4037350	0,6238430	0,5087470	0,5357545	0,4849622	0,6129879	0,7762626
440	0,2499555	0,5924779	0,8283566	0,1251907	0,6661599	0,4173431	0,3354808	0,3571108	0,0483139	0,2916747	0,7090921	0,6048529	0,7405047	0,6098341	0,5829812	0,6911126
