"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
20	0,8998310	0,7767449	0,7734348	0,1772729	0,9263022	0,1705300	0,4271525	0,7086966	0,0794757	0,3321091	0,8679857	0,4859234	0,9792117	0,6743935	0,9316793	0,9565160
40	0,9657452	0,7764173	0,7783316	0,1930079	0,9912995	0,1575536	0,4633936	0,5263203	0,0798956	0,3203178	0,8682160	0,4276073	1,0042976	0,6479158	0,9460013	0,9431974
60	0,9711063	0,8103686	0,7389135	0,2279283	0,9542014	0,1186337	0,4410682	0,4132754	0,0795650	0,3209864	0,8672822	0,3600554	0,9523064	0,6444401	0,9807159	0,9678896
80	0,9419317	0,8882427	0,7300720	0,2329052	0,9471097	0,0865767	0,4386516	0,3636933	0,0750880	0,3095282	0,8978238	0,3611208	0,9175774	0,5767368	0,9684971	1,0014749
100	1,0278238	0,9060354	0,7646910	0,2589611	0,9968504	0,0785195	0,4354223	0,3657345	0,0749646	0,2982821	0,8377969	0,3239136	0,9261631	0,5791395	0,9530245	1,0245252
120	0,9575336	0,9296494	0,6994684	0,2716951	0,9675085	0,0641720	0,5142149	0,3577647	0,0939636	0,3426022	0,8314312	0,2634661	0,9835458	0,6723028	0,9049617	1,0454550
140	0,9390827	0,8935288	0,7184357	0,3507988	0,9889546	0,0558605	0,5219067	0,3239391	0,1043514	0,3723523	0,8497891	0,2656420	0,9887965	0,6987841	0,9012976	1,0302399
160	0,9181781	0,9442614	0,6864729	0,3663659	0,9360909	0,0692134	0,4518339	0,3273047	0,0924666	0,4197920	0,9050018	0,2145065	0,9138838	0,6314094	0,9346943	0,9659971
180	0,8799915	0,9023268	0,6807633	0,3517649	0,9539813	0,0706733	0,4793891	0,3447326	0,0755465	0,4250650	0,8708033	0,1671525	0,9490078	0,7383565	0,9912247	0,9491902
200	0,8988652	0,9129793	0,6457742	0,3369102	0,9436039	0,0652004	0,4941037	0,3674393	0,0679231	0,4397083	0,8381086	0,1112408	0,9162252	0,6655496	0,9640411	1,0124568
220	0,9067179	0,9776697	0,7415220	0,2779041	0,9461777	0,0354075	0,4406143	0,3677469	0,0876519	0,4361007	0,8393254	0,1098410	0,9496781	0,7382026	0,9922161	0,9275531
240	0,9712948	0,9071870	0,7275216	0,2986864	1,0038551	0,0506638	0,4148501	0,3242205	0,0899876	0,3776596	0,8072182	0,1079447	0,9257663	0,7658476	0,9426569	0,8720188
260	0,9384054	0,9027415	0,7417894	0,2683747	1,0033037	0,0628587	0,4270128	0,3288247	0,0989169	0,3404742	0,8175155	0,1117386	0,9746440	0,7114037	0,9960158	0,9357052
280	0,9409947	0,9236822	0,7761679	0,2565212	0,9474423	0,0697851	0,4352868	0,2996050	0,0970983	0,3625990	0,8870105	0,1090093	0,9951112	0,7098237	1,0893868	0,9267776
300	0,9475424	0,9143996	0,7543302	0,2414684	0,8841418	0,0966694	0,4556675	0,3042713	0,1113406	0,3916640	0,9240243	0,1405045	0,9836579	0,6924653	1,1434181	0,8809155
320	0,9163106	0,8088401	0,7209589	0,2548369	0,9068738	0,0779522	0,5155226	0,3082343	0,0997914	0,3565341	0,9141880	0,1580935	0,9925802	0,7265883	1,1048519	0,9089374
340	0,9700039	0,8634520	0,7382444	0,2384372	1,0415440	0,0968592	0,5082309	0,2997341	0,1024568	0,3395745	0,9197736	0,2058758	1,0227273	0,6943893	0,9822549	0,9453379
360	0,9286764	0,8487264	0,7314231	0,2398020	1,0308842	0,0831419	0,4845368	0,3278281	0,1083040	0,3317058	0,9426197	0,1742759	1,0706385	0,6312526	0,9252744	1,0191302
380	0,9674636	0,8696345	0,7575176	0,2484956	0,9950949	0,0785444	0,5045273	0,3675601	0,0904302	0,3698407	0,9401207	0,2214420	1,0599365	0,6315825	1,0037812	0,9854000
400	1,0146313	0,8848720	0,7938169	0,2777499	1,0399767	0,0713844	0,4814943	0,3645913	0,0937543	0,3459536	0,9678815	0,1635046	1,0375786	0,6485554	0,9581686	0,9407760
420	1,0513551	0,8693967	0,7483119	0,2879237	0,9637740	0,0863508	0,5306907	0,3573530	0,0945177	0,3570900	0,9113225	0,1940521	0,9959914	0,6163481	1,0146798	0,9981303
440	1,0291401	0,8783725	0,7149848	0,3118962	0,9487520	0,0784014	0,5118808	0,3327116	0,1034585	0,3823369	0,8757657	0,1755559	1,0290085	0,6795179	0,8758291	0,9463488
460	1,0872866	0,8290732	0,7422809	0,3194302	0,9778745	0,0739469	0,5284991	0,3163279	0,1149035	0,4163273	0,9120800	0,1625713	1,0136305	0,6649273	0,9705273	1,0155394
480	1,0012402	0,8040785	0,6879821	0,3047869	0,9616494	0,0795873	0,5238961	0,3040546	0,1110649	0,3774726	0,9642528	0,1980148	1,0039738	0,7112039	0,9732475	1,0543429
500	1,0164203	0,8009436	0,6837662	0,2556929	0,9775996	0,0734682	0,5049608	0,3375549	0,1128409	0,3454942	0,8967472	0,1424219	1,0229283	0,7262429	0,9598503	1,0125568
520	1,1045583	0,8578946	0,7278639	0,2598793	0,9813035	0,0900120	0,5689733	0,3520070	0,1026465	0,3506936	0,8625604	0,1423891	1,0350990	0,6930687	0,9541373	0,9986252
540	1,0599198	0,9048531	0,6817332	0,2616111	0,9656702	0,0921856	0,5239990	0,3882240	0,0926536	0,3143681	0,8878399	0,1410137	1,0297929	0,7705240	0,9774176	0,9322721
560	1,0381266	0,9174100	0,7225866	0,2324489	0,9867453	0,0851345	0,5476132	0,3442247	0,1133640	0,3406988	0,8484486	0,1607255	1,0728951	0,7239970	1,0003930	0,9919472
580	0,9913535	0,8351929	0,8853101	0,2807320	0,9806320	0,0711708	0,4937870	0,7235407	0,0911269	0,3805653	0,8781928	0,1900578	0,9823632	0,6427230	0,9092552	1,0405567
600	1,0548384	0,7518438	0,8726303	0,2992923	0,9104243	0,0800447	0,5079314	0,8251949	0,0778928	0,3464273	0,8314429	0,2008489	0,9752284	0,6218910	0,8678276	0,9823341
620	0,9821897	0,7594252	0,9462453	0,2871870	0,9876322	0,1005172	0,5573690	0,8232190	0,0790200	0,3415870	0,8616928	0,2468283	0,9095101	0,7261333	0,7488984	1,0962384
640	0,9758816	0,7013260	0,9014938	0,2196378	1,0069980	0,0950325	0,5853321	0,8602623	0,0830176	0,3145727	0,8974970	0,3025643	0,9543396	0,6256915	0,6973774	1,0029260
660	0,9182726	0,6847252	0,9517785	0,2374511	0,9914077	0,1056328	0,5653587	0,9108568	0,0699891	0,3087099	0,8658179	0,3478708	0,9653131	0,6725409	0,7429942	1,0048559
680	0,9497885	0,6732465	0,9022910	0,2446444	0,9809546	0,1098982	0,5765885	0,9006277	0,0760274	0,2905810	0,8664033	0,3676113	0,9293540	0,6538798	0,7910917	0,9752183
700	0,9367622	0,6584060	0,8402562	0,2707081	0,9594080	0,0973116	0,5380045	0,9291861	0,0849509	0,3263767	0,8058992	0,3697799	0,9664990	0,5768179	0,7646364	0,9673630
720	1,0450746	0,5652000	0,8836812	0,2091191	0,9885669	0,1054954	0,5161371	0,9909473	0,0921183	0,3377567	0,8559360	0,4236320	1,0263517	0,6656225	0,7682539	0,9596131
740	1,0410605	0,5896123	0,9608760	0,1825696	0,9480025	0,1158015	0,4553121	0,9991424	0,0968510	0,3562001	0,8791925	0,4778365	0,9712040	0,5372275	0,7515894	0,9990210
760	0,9937698	0,6241169	0,9361240	0,1904982	1,0255634	0,1148206	0,4701242	1,0201248	0,1027340	0,3650679	0,9059572	0,5095803	0,9179309	0,6177044	0,6905579	0,9786834
780	0,9577785	0,6872097	1,0085579	0,1995532	1,0315138	0,0972451	0,4696407	1,0040693	0,0950571	0,3952107	0,9082929	0,5684888	0,9438506	0,6276953	0,7240752	0,9632748
800	0,9606114	0,6190028	0,9634530	0,1968489	1,0826226	0,0968502	0,4802004	1,0305777	0,1019742	0,3673479	0,9492464	0,5802155	0,8820958	0,5572551	0,6384736	0,9975841
820	0,9501285	0,6311233	1,0169020	0,1712640	1,0253236	0,0813638	0,4733809	0,9708885	0,0954974	0,3087656	0,9591521	0,5138891	0,9125459	0,5941155	0,6174168	0,9799337
840	0,9231385	0,5544957	0,9709886	0,1593079	0,9956828	0,0815523	0,5008556	1,0062564	0,0772239	0,2953738	1,0568620	0,4977065	0,8856124	0,5141647	0,5824980	0,9632752
860	0,9038441	0,5921959	0,9685946	0,1768116	1,0083973	0,0988730	0,5411846	0,9860543	0,0588054	0,2679519	1,0086308	0,5124048	0,8805303	0,5119690	0,5379605	0,9597813
880	0,9192378	0,5756674	1,0357805	0,1810398	0,9739887	0,1148441	0,5590596	1,0027834	0,0762817	0,2677857	0,9918901	0,5377072	0,9096739	0,5086135	0,5189424	0,9506455
900	0,8793680	0,6481816	1,1271286	0,1899488	0,9040182	0,0997277	0,4495288	0,9997252	0,0565930	0,2493749	0,9595175	0,6013929	0,9085765	0,6127202	0,5097621	0,9665377
920	0,9181728	0,7267083	1,0606244	0,1871801	0,9281887	0,0992170	0,4018435	1,0723081	0,0633656	0,2662134	0,9612641	0,7025817	0,8688575	0,5969881	0,5327101	0,9703128
940	0,9389673	0,7101449	1,0328830	0,1509035	0,9869662	0,1058470	0,4276507	1,0023932	0,0570787	0,2907292	0,9224829	0,6081528	0,8612139	0,6439225	0,6041880	0,9122420
960	0,9503480	0,7520289	1,0405735	0,1651241	1,0047737	0,1450833	0,4883023	1,0212170	0,0514867	0,3422758	0,9391870	0,6753217	0,8508869	0,6256301	0,7212175	0,9149033
980	0,9565257	0,7259794	1,0647023	0,1598497	1,0303397	0,1425208	0,5044313	1,0694336	0,0595397	0,3356060	1,0322769	0,5929795	0,9148848	0,5952332	0,7954839	0,9952330
1000	0,9415662	0,7545445	1,0764984	0,1620919	0,9946081	0,1368989	0,4758201	1,0856845	0,0680676	0,3004831	0,9820933	0,5629712	0,9510675	0,6237915	0,7033836	1,0545553
1020	0,9475308	0,6916279	1,0536452	0,1795213	1,0300729	0,1444307	0,4454794	1,0158554	0,0717004	0,3344686	0,9691728	0,6031688	0,9634564	0,5795658	0,7097203	1,0213583
1040	0,9540394	0,7048032	1,0464471	0,2064674	1,0415241	0,1546953	0,4582200	0,9898323	0,0775816	0,3223541	0,8695434	0,6825475	0,9908087	0,5691825	0,7301783	1,0602919
1060	0,9807676	0,7206202	0,9618502	0,2153320	0,9779941	0,1544678	0,4942529	0,9761354	0,0776423	0,3257987	0,9180768	0,6525587	0,9774297	0,6695354	0,7209891	0,9961420
1080	1,0217591	0,7526735	1,0135130	0,2102370	0,9736697	0,1260877	0,5170874	1,0527814	0,0648423	0,3567799	0,9234001	0,6245051	0,9755725	0,6319600	0,7894141	1,0186878
1100	1,0197204	0,7049470	0,9833840	0,2029766	0,9447683	0,1366411	0,5627055	1,0191456	0,0539353	0,2973303	0,9811980	0,5594156	0,9406164	0,6518214	0,7651435	1,0459857

0	0,9495417	0,7226693	0,9912528	0,1941632	0,9943825	0,1853249	0,4784452	0,9821780	0,0620586	0,3138165	0,9778598	0,5020032	0,9254312	0,6149285	0,7509496	1,0951863
20	0,8687662	0,6866406	0,9160381	0,1913979	0,7371916	0,1564391	0,4680786	1,0326382	0,1607238	0,3267541	0,9901081	0,4296295	0,9424164	0,5842929	0,7815866	0,9332668
40	0,9539540	0,6556199	0,9700697	0,1888069	0,5287438	0,1502914	0,4929079	0,9868389	0,2487799	0,3208513	0,9348569	0,2691573	0,9492990	0,6108162	0,7758548	0,9969806
60	0,9404875	0,6341491	0,9549728	0,2190531	0,4269363	0,1446259	0,5364458	1,0239377	0,3039578	0,3075198	0,9687811	0,2506615	1,0045060	0,5961570	0,7719828	0,9515262
80	0,9277922	0,6928089	0,9409181	0,2013677	0,3438546	0,1329887	0,5545628	0,9983605	0,3799476	0,3158389	0,9897405	0,2256375	0,9453117	0,5904851	0,7110535	0,9429618
100	0,9321542	0,7193047	0,9309468	0,2030983	0,3185140	0,1180759	0,5683607	1,0490848	0,4192022	0,3574398	0,9589764	0,2207595	0,8751950	0,6448534	0,7874594	0,9938341
120	0,9395643	0,7150228	0,9877964	0,2130435	0,3014582	0,1215898	0,5776362	1,0388239	0,3944632	0,3430848	1,0543687	0,2026223	0,8635576	0,6020000	0,7699470	0,9890103
140	0,8850521	0,7522480	1,0192607	0,1922089	0,2749111	0,1293403	0,6262104	1,0218003	0,3787362	0,3228376	1,0042994	0,1770789	0,8567786	0,6070737	0,7832280	1,0091205
160	0,9550368	0,7644461	0,9937537	0,1933970	0,2370009	0,1250479	0,6141308	1,0093114	0,4135033	0,3069899	0,9911752	0,1418846	0,8451514	0,6377462	0,7876265	0,9824974
180	0,9712074	0,6985672	0,9005862	0,2036961	0,2097579	0,1095727	0,6597027	0,9870525	0,4292135	0,2647868	0,9485854	0,1243028	0,8738227	0,6393453	0,8003016	0,9419138
200	0,9930274	0,7401677	0,8923004	0,2231541	0,1985164	0,1138982	0,6855861	0,9775235	0,4626354	0,3141046	0,9675630	0,1217099	0,9664312	0,6451818	0,8012816	0,9404367
220	0,9703369	0,6564231	0,9400435	0,2054945	0,2052918	0,1214224	0,7194500	0,9591331	0,4262782	0,2837736	0,9717256	0,1165597	0,8483623	0,6359319	0,8089926	0,9226091
240	0,9657265	0,7060565	0,9348115	0,2023348	0,2004406	0,1183297	0,6755366	1,0445462	0,4510608	0,3080220	1,0127561	0,1172030	0,8649030	0,6849973	0,7401920	0,9027089
260	1,0128529	0,6416323	0,9690598	0,2077885	0,2069060	0,1347699	0,6982428	0,9823613	0,4318116	0,3306853	0,9706507	0,1237507	0,8596811	0,5899859	0,8192218	1,0214712
280	1,0482428	0,6275283	0,9390170	0,1983460	0,1941813	0,1398169	0,7331156	0,9910606	0,4401724	0,3697053	0,9760885	0,1419913	0,8557370	0,6828077	0,8203603	0,9922369
300	1,0454903	0,6106828	0,9328756	0,1754324	0,1823846	0,1439562	0,7529493	1,0001507	0,4214467	0,3648005	0,9684004	0,1495326	0,8785616	0,6804808	0,7876248	0,9559910
320	1,0552638	0,6732563	0,8829648	0,1820881	0,2166261	0,1149789	0,7388165	1,0432784	0,4245306	0,3360872	0,9078187	0,1690663	0,9387152	0,6575482	0,7596029	1,0243653
340	1,0739720	0,6361216	0,8632597	0,1697141	0,2348834	0,1187987	0,7148789	1,0293240	0,3964564	0,3219652	0,9266425	0,1679820	0,9110177	0,6289233	0,7132110	0,9335334
360	1,0766023	0,6471793	0,8877313	0,1909344	0,2411336	0,1300381	0,7240200	1,0067654	0,3825223	0,3406247	0,9954235	0,2023354	0,8383843	0,6366297	0,7098128	0,9504624
380	1,1247717	0,6242121	0,8264360	0,2518965	0,1966829	0,1464023	0,7635096	1,0205528	0,3969364	0,3109453	0,9848555	0,1781873	0,8740954	0,5112222	0,6117101	0,9884539
400	0,9576113	0,6415105	0,8390438	0,2629969	0,1647185	0,1277308	0,7516246	1,0180148	0,4299372	0,3694559	0,9472175	0,1741694	0,8492544	0,5858236	0,6198151	1,0344891
420	0,9546282	0,7023982	0,8496271	0,2317828	0,1696921	0,1197742	0,7806068	0,9987697	0,4572425	0,3761083	0,9022356	0,1708276	0,8310628	0,5365043	0,6378010	0,9683450
440	0,9689545	0,6990488	0,8861859	0,2340599	0,1859663	0,1225867	0,8155864	0,9434277	0,4272733	0,3486263	0,8712860	0,1547539	0,8807206	0,6006331	0,6561174	0,9265122
460	0,9879845	0,7360975	0,8222442	0,2069147	0,1871520	0,1576453	0,8081405	0,9521086	0,4177054	0,3555807	0,9120137	0,1619124	0,8717633	0,6163520	0,6864790	0,9790377
480	0,9968008	0,7235058	0,8286911	0,2186008	0,1942090	0,1302202	0,8114892	0,9358333	0,3857238	0,3213663	1,0321383	0,1524570	0,8315905	0,5308752	0,6913571	0,9582136
500	0,9906225	0,6598755	0,8642368	0,1859056	0,1805425	0,1612169	0,7975031	1,0374046	0,3841530	0,3350079	1,0051412	0,1794172	0,8521314	0,6507961	0,6570198	0,9432969
520	0,9823366	0,6423034	0,9165871	0,1898304	0,1630184	0,1708341	0,7734921	1,0127192	0,3927973	0,2972122	0,9808186	0,1971902	0,8841843	0,6652707	0,7028585	0,9589419
540	0,9702671	0,6606966	0,8300232	0,2011134	0,1976456	0,1405491	0,7256314	0,9961778	0,4016572	0,3026098	1,0081959	0,1939452	0,9013584	0,6124426	0,6457904	0,9130627
560	0,9957403	0,6825181	0,8630953	0,1804384	0,1757538	0,1044679	0,6926172	1,0387414	0,3934435	0,3118244	0,9563658	0,2040838	0,8884098	0,6503554	0,6633410	0,9933877
580	0,9766395	0,6512303	0,8817516	0,2290077	0,4166765	0,1002020	0,6855581	1,0441531	0,3060687	0,3390453	0,9451291	0,3582764	0,9067889	0,6260779	0,6442885	0,9376176
600	0,9450967	0,6020347	0,9296507	0,2352111	0,6380253	0,1106865	0,6950294	0,9467561	0,2215068	0,3781284	0,9278102	0,3765276	0,8599496	0,5421962	0,6569180	0,9924057
620	0,9650479	0,5965005	0,9254365	0,1882514	0,7053930	0,1179973	0,7528650	0,9965310	0,1698002	0,4002452	0,9002519	0,3556790	0,8610673	0,6277215	0,6711538	1,0581400
640	1,0348743	0,6025756	0,9526699	0,2090561	0,8340549	0,1285344	0,7569071	0,9885096	0,1283928	0,3302456	0,9696494	0,3980900	0,9044864	0,5160595	0,6895018	1,0642261
660	1,0076440	0,6651085	1,0528983	0,1960326	0,8490972	0,1324941	0,7116188	0,9901615	0,1141997	0,3270633	0,8902533	0,4476336	0,8603279	0,4837860	0,6593489	1,0913528
680	1,0527810	0,6616215	1,0106375	0,1542411	0,8913452	0,1498223	0,6370995	0,9884192	0,0890335	0,3265899	0,9377853	0,4909522	0,8724976	0,5459513	0,6383423	0,9915423
700	1,0504227	0,7153510	0,9518499	0,1460664	0,9756952	0,1557395	0,5765256	0,9898612	0,0675338	0,2871283	0,9161312	0,5857080	0,9139788	0,5434240	0,6240513	1,1210111
720	1,0478115	0,6969670	0,9695288	0,1540238	0,9536857	0,1704734	0,5162132	1,0845446	0,0716925	0,2922443	0,9588911	0,5661298	0,9293788	0,5849346	0,6221457	1,0701155
740	1,0348875	0,6848849	0,9573644	0,1761041	0,9858271	0,1653319	0,4980634	0,9748172	0,0682444	0,2911070	0,9812101	0,6721471	0,9085193	0,5776039	0,6317103	1,0459872
760	1,0217238	0,6588052	0,9223077	0,1506969	1,0425001	0,1414963	0,5007010	1,0486197	0,0511233	0,2937079	0,9896077	0,7728862	0,9062844	0,5730205	0,6036237	1,0448118
780	0,9615336	0,5986289	1,0129692	0,1712085	1,0667296	0,1365593	0,4495215	1,0277455	0,0601802	0,3525858	0,9308420	0,6919435	0,9823259	0,5795106	0,6154436	1,0243307
800	0,9513844	0,6757940	1,0224915	0,1838175	1,0507208	0,1207649	0,4600039	0,9882314	0,0587660	0,2899690	0,9316343	0,6531240	1,0092439	0,5992626	0,6258949	0,9895959
820	0,9799960	0,6585069	0,9736517	0,2168563	1,0134207	0,1292321	0,4681842	0,9693701	0,0656954	0,3124019	0,9511462	0,6645671	0,9420326	0,6190590	0,6751503	1,0149047
840	0,9497495	0,6865266	0,9923776	0,2419639	1,0164338	0,1559424	0,4739582	0,9763638	0,0546641	0,2881550	0,9373548	0,6452790	0,9645865	0,6122320	0,7088697	0,9623220
860	0,9930595	0,7482259	0,9227976	0,2312230	0,9988841	0,1512065	0,4865840	0,9840328	0,0558925	0,2817928	0,9149824	0,5429646	0,9537436	0,6371232	0,7492134	1,0289935
880	1,0444987	0,7498213	0,9860000	0,2460523	1,0439987	0,1240108	0,4869491	0,9923726	0,0590343	0,3090933	0,8789678	0,4621848	0,8936618	0,6088176	0,7584690	1,0039647
900	1,0348659	0,7191625	0,9301398	0,2191028	1,0373642	0,1180856	0,4607366	0,9376082	0,0613867	0,2979543	0,8783265	0,4610144	0,8454214	0,6806667	0,7556755	0,9433051
920	1,0924694	0,7379285	0,9620663	0,2412535	1,0481823	0,1328032	0,4885073	0,9771926	0,0567142	0,2885725	0,9129207	0,4493541	0,8375078	0,6510391	0,7283773	0,9846292
940	1,0986645	0,7171219	0,9981026	0,2229825	1,0338011	0,1348356	0,4741799	0,9642536	0,0651550	0,2691880	0,8892796	0,4675486	0,8545633	0,6870473	0,7541432	1,0391827
960	1,0675988	0,7055791	0,9842234	0,1855478	1,0147623	0,1427343	0,4659417	0,9498404	0,0732834	0,3239825	0,9066001	0,4698985	0,8600375	0,6056842	0,7636765	1,0026003
980	1,0438810	0,7248886	0,9710647	0,1902670	1,0327150	0,1497130	0,4541467	0,9887747	0,0522021	0,3265875	0,9320266	0,4885935	0,9032541	0,5661168	0,7253531	0,9820786
1000	0,9825687	0,6786273	0,9260804	0,1731217	1,0000004	0,1532335	0,4775419	0,9225688	0,0536680	0,3143137	0,9840902	0,5511985	0,8529958	0,6212031	0,7238535	0,9792599
1020	0,9736911	0,7177583	0,9402323	0,2127996	1,0051166	0,1456562	0,4616332	0,9490943	0,0577915	0,3023279	0,8997565	0,5382476	0,9215743	0,7308846	0,6847799	1,0120381
1040	1,0199881	0,7087137	1,0303523	0,2111180	0,9893034	0,1369328	0,4570536	0,9980356	0,0403696	0,2912102	0,8951256	0,6573773	0,9881875	0,6451336	0,7552531	1,0236317
1060	0,9961620	0,6718591	1,0174466	0,1711101	0,9976912	0,1308415	0,4715818	1,0311011	0,0429989	0,3031670	0,9328576	0,6211344	0,9265063	0,6364467	0,7694444	1,0482622
1080	1,0190614	0,6547837	1,0287790	0,1569347	0,9289216	0,1138726	0,4548369	1,1148729	0,0441081	0,3057001	0,9473249	0,6103550	0,9161612	0,6613689	0,7451113	1,0431299
1100	0,9903849	0,6907681	1,0335825	0,1475999	0,9553236	0,1147757	0,4442517	1,0912189	0,0361287	0,3013879	0,9012961	0,5884684	0,9472502	0,6147462	0,7230923	1,0333306

0	0,9495417	0,7226693	0,9912528	0,1941632	0,9943825	0,1853249	0,4784452	0,9821780	0,0620586	0,3138165	0,9778598	0,5020032	0,9254312	0,6149285	0,7509496	1,0951863
20	0,7650955	0,6847801	0,9956873	0,1269257	1,0394671	0,1200604	0,4229553	0,8242275	0,0549216	0,2553081	0,9259663	0,5992642	0,9744331	0,6912768	0,7008270	0,9810011
40	0,5665761	0,7130240	1,0070842	0,1120743	1,1037630	0,1045269	0,4525564	0,7203696	0,0551240	0,2226726	0,9968083	0,6580837	0,8815932	0,6343091	0,6819495	0,9002002
60	0,4267789	0,6980125	0,9704278	0,1236637	1,0976357	0,1235138	0,4300830	0,6515378	0,0511658	0,2218806	0,9597348	0,7607665	0,8620210	0,5766210	0,7263273	0,9715222
80	0,3603927	0,6875652	0,9771674	0,1187340	1,0707926	0,1409562	0,4687855	0,5810365	0,0665344	0,2215239	1,0020654	0,8115716	0,9120309	0,5881423	0,7175205	0,9658609
100	0,3273153	0,6949208	1,0559906	0,1243119	1,0022048	0,1599036	0,4892602	0,6459244	0,0638668	0,2553767	0,9057265	0,8312987	0,9242562	0,6666420	0,6873719	1,0569450
120	0,3051503	0,6550874	1,0261189	0,1257830	1,0228707	0,1895612	0,4930245	0,5623477	0,0606523	0,2646085	0,9671451	0,9371369	0,9643097	0,7024639	0,6770747	0,9876026
140	0,2582420	0,6627358	1,0019907	0,1098324	1,0662995	0,2161803	0,4245198	0,6208834	0,0485133	0,3044429	1,0016662	0,8762849	0,9743267	0,6946642	0,6733854	0,9548450
160	0,2609885	0,6380417	0,9623726	0,1031266	1,0376264	0,2931661	0,4356742	0,6085903	0,0487204	0,3746037	0,9532412	0,8360374	1,0209278	0,6511368	0,7066210	0,9888710
180	0,2406965	0,6413823	0,9695384	0,1041874	1,0544820	0,3424406	0,4508503	0,6176143	0,0524544	0,3759923	0,9400446	0,8441523	0,9285412	0,5944246	0,7276572	1,0070451
200	0,2532624	0,6686205	0,9816413	0,1093602	1,0371712	0,3288687	0,5295763	0,5553984	0,0630038	0,3446995	0,9376524	0,9085630	0,9112601	0,6452512	0,7309451	1,0362438
220	0,2746172	0,6650601	0,9455594	0,1305362	1,0546031	0,3615349	0,5057481	0,5702604	0,0681724	0,3544535	0,9518123	0,9003195	0,8850500	0,5952875	0,7995869	1,0181569
240	0,2919672	0,6831262	0,9859495	0,1272052	1,0468462	0,3655218	0,4780526	0,5268065	0,0833616	0,3665710	0,9966302	0,9098684	0,8677381	0,5878509	0,7270029	1,0953509
260	0,2655082	0,6689672	0,9504287	0,1248226	1,0247487	0,3697164	0,4430379	0,5356004	0,0793220	0,3647108	1,0164540	0,9680850	0,9626390	0,6061378	0,6447807	1,0124694
280	0,2504946	0,6903604	0,9446891	0,0925842	1,0231955	0,3636089	0,4184044	0,4683428	0,0674853	0,3552868	0,9959499	0,9032887	0,9463240	0,5816808	0,6057745	0,9976853
300	0,2301337	0,7335791	1,0382903	0,0879208	1,0310523	0,4194666	0,4315535	0,5486356	0,0765406	0,3647010	0,9507437	0,9195896	0,9195158	0,6578454	0,6613837	1,0217566
320	0,2161152	0,7645794	1,0094429	0,0880607	1,0514981	0,4768501	0,4837838	0,5838201	0,0582915	0,4268025	0,9412094	0,8882247	0,8325986	0,6091191	0,7480865	1,0432014
340	0,2341216	0,7863827	0,9093057	0,1110562	1,0881527	0,5385103	0,4469028	0,5808550	0,0609562	0,4876601	0,8998641	0,9000412	0,8762018	0,6300654	0,7611556	1,0093384
360	0,2347367	0,7743377	0,9477050	0,1253611	1,0786897	0,5220681	0,4713134	0,5570620	0,0605710	0,5129805	0,9521526	0,8875707	0,8674339	0,6468839	0,7679445	0,9404146
380	0,2361109	0,7311089	0,9783458	0,1415715	0,9914341	0,5894303	0,4306712	0,5451577	0,0617200	0,5369893	1,0532146	0,8678363	0,8381133	0,6300507	0,7945923	0,9913916
400	0,2297840	0,7051772	1,0451708	0,1270507	1,0129167	0,5980668	0,4699111	0,5622357	0,0678438	0,5611669	1,0299962	0,7559829	0,8490909	0,6448755	0,7388716	1,0007415
420	0,2563236	0,7069713	1,0665026	0,1285691	1,0509244	0,5434797	0,4822051	0,5599057	0,0608825	0,4874114	0,9771924	0,6986876	0,8700972	0,6623729	0,7032405	1,0456283
440	0,2328053	0,7485542	1,0745022	0,1379417	1,0372649	0,5143997	0,4454939	0,5643405	0,0664606	0,4534154	0,9708381	0,7611009	0,8797628	0,6933069	0,7453451	1,0230895
460	0,2224398	0,7811831	1,0120560	0,1152555	1,0558900	0,4944963	0,4291849	0,6259596	0,0675295	0,4796368	0,9141398	0,7636922	0,8847366	0,6411062	0,8030605	0,9495427
480	0,2166205	0,7889489	1,0545036	0,1274111	1,0961189	0,4710845	0,4272490	0,6172953	0,0805989	0,4643562	0,9216720	0,7231999	0,9307101	0,5986474	0,8062712	1,0448306
500	0,2078705	0,7548636	1,0744014	0,1134203	0,9963873	0,4775009	0,4154903	0,6330923	0,0844303	0,5179557	0,9158550	0,7905638	0,8981828	0,6170136	0,8216516	1,0374559
520	0,2216563	0,7463941	1,0595197	0,1189710	0,9570213	0,5271999	0,4545586	0,6666552	0,0891829	0,5124234	0,9502694	0,8109984	0,8991670	0,6934592	0,7934643	0,9773558
540	0,2503649	0,7458055	0,9944787	0,0896806	1,0221856	0,4759051	0,4753308	0,6206221	0,0780510	0,5126210	0,9277308	0,7783557	0,9024484	0,6073058	0,7639927	1,0137022
560	0,2466896	0,7548171	0,9836274	0,0772598	1,0836762	0,4803869	0,5225680	0,6246941	0,0537092	0,4815861	0,9491147	0,8792213	0,9164666	0,5723083	0,7474085	1,0035309
580	0,4709556	0,6437920	0,9754025	0,1156801	1,0437655	0,3922473	0,4985967	0,7959785	0,0595226	0,5549878	0,9424101	0,9275425	0,9058308	0,5981823	0,7193710	1,0181665
600	0,6569939	0,6593974	0,9524300	0,1233449	1,0655638	0,3698643	0,5203633	0,8680001	0,0693212	0,5216805	0,9096647	0,9118325	0,8658034	0,5862718	0,6687914	1,0145875
