"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
980	0,7356829	0,4722663	0,6316028	0,1746115	0,6287987	0,1356105	0,3008594	0,7952902	0,0697541	0,2253488	0,6205719	0,4251905	0,6698135	0,4419417	0,5280427	0,6916151
1000	0,7128309	0,4933931	0,7549061	0,1249523	0,7238867	0,0731640	0,2858335	0,7094876	0,0272542	0,2562241	0,6999316	0,4259072	0,6451614	0,4123083	0,5331263	0,6249327
1020	0,8033362	0,4209365	0,7207560	0,1852868	0,6876507	0,0802682	0,3613953	0,6605854	0,0381608	0,1575743	0,5798984	0,3634490	0,6184839	0,3408105	0,5021550	0,6385636
1040	0,8248783	0,4862580	0,6153597	0,1333859	0,6978609	0,1096243	0,3260175	0,7857772	0,0274977	0,1911190	0,7086765	0,5339017	0,7584902	0,3839851	0,5832872	0,7977486
1060	0,5723429	0,5712367	0,7741155	0,1622850	0,6371458	0,1132158	0,3352635	0,6493698	0,0404743	0,1717941	0,7469641	0,5231905	0,7933823	0,4966391	0,4787448	0,6201455
1080	0,7092018	0,6511263	0,7377653	0,1562653	0,7575988	0,1097024	0,3442058	0,7473368	0,0277321	0,2372114	0,7681569	0,5070895	0,7212454	0,3760104	0,4619682	0,6752286
1100	0,6776834	0,4713714	0,6710878	0,1166040	0,7575290	0,1001661	0,4047607	0,7231123	0,0500941	0,2116418	0,6540304	0,3226170	0,8474653	0,4610679	0,4566617	0,6672225

0	0,6587668	0,5585420	0,6929284	0,2014469	0,7085392	0,1027091	0,3574810	0,7363162	0,0228691	0,2027194	0,6671542	0,5234621	0,5714029	0,4313377	0,4851590	0,8850710
20	0,5987161	0,6807549	0,7077926	0,1769920	0,6880722	0,1557054	0,3267950	0,5828144	0,0387781	0,2076025	0,5809564	0,4724111	0,6724760	0,5328735	0,6340268	0,6736742
40	0,7308217	0,5929228	0,6900319	0,1487677	0,8610464	0,1073503	0,4403426	0,6115973	0,0660399	0,2621809	0,7460938	0,4959914	0,6247884	0,5475660	0,6597187	0,7990038
60	0,6167640	0,4967809	0,5541015	0,1632011	0,6608998	0,1287374	0,2899522	0,4754911	0,0678836	0,1944914	0,5141433	0,4071467	0,7004848	0,5801251	0,6032999	0,6661640
80	0,5661172	0,4716798	0,5899961	0,1008450	0,7203257	0,1237217	0,3602461	0,4691743	0,0430014	0,1989876	0,5968150	0,2935698	0,5534156	0,5291223	0,6902952	0,6326042
100	0,6590931	0,6053297	0,5167539	0,2666366	0,7541611	0,1140222	0,3722003	0,3644513	0,0752371	0,1908384	0,5178090	0,3021883	0,5520232	0,5503089	0,5670950	0,6069495
120	0,6352571	0,5403618	0,3838526	0,1429485	0,8807143	0,0725640	0,2819661	0,3595680	0,0358529	0,2568003	0,5188019	0,2968514	0,6241879	0,4454002	0,7280317	0,6038294
140	0,7120263	0,8008526	0,5578938	0,1550252	0,6071390	0,0819495	0,3611859	0,2925016	0,0859319	0,2842490	0,6189154	0,2405481	0,6802877	0,4287209	0,7390821	0,5912772
160	0,6278059	0,5555297	0,5994085	0,2520881	0,8604923	0,0570675	0,3461766	0,3161431	0,0852659	0,2412045	0,6271784	0,3485406	0,6216141	0,4738298	0,6465107	0,7545010
180	0,7487347	0,7508012	0,4853890	0,2275493	0,6017645	0,0887787	0,2877619	0,2369735	0,1011802	0,3408195	0,7568553	0,2055260	0,6962887	0,5041513	0,6212536	0,7570706
200	0,7306429	0,5751126	0,4654514	0,2377393	0,7415607	0,0467035	0,2900605	0,2762600	0,0561124	0,2890118	0,6043741	0,1201129	0,6672863	0,4811625	0,7854455	0,7815143
220	0,6021502	0,5598968	0,4094920	0,2244421	0,7756010	0,0703214	0,2892388	0,2334572	0,0785303	0,2942819	0,6356632	0,1330043	0,7211052	0,4255177	0,7024244	0,6073636
240	0,6990226	0,6320728	0,5308073	0,2414341	0,7532493	0,0649183	0,2513652	0,2385964	0,0473939	0,3352676	0,6895572	0,1231892	0,7336479	0,5596976	0,7148794	0,6672187
260	0,6889554	0,7691931	0,6365630	0,1656416	0,9106004	0,0590995	0,3760262	0,2229659	0,0630136	0,2714164	0,5916505	0,1101477	0,6345780	0,6561293	0,7412889	0,7373291
280	0,6435382	0,8391874	0,5364821	0,2036265	0,5447563	0,0438787	0,3548221	0,2078172	0,0596698	0,2675028	0,5297070	0,0990817	0,6328276	0,5644469	0,7071184	0,6773872
300	0,7571234	0,6195610	0,5393622	0,1572262	0,6678267	0,0523258	0,2700744	0,2062274	0,0640356	0,2143711	0,6968224	0,0727231	0,6877388	0,6719576	0,5780515	0,6040483
320	0,5975878	0,5885589	0,5656759	0,1367787	0,5962226	0,1078627	0,3989115	0,2316147	0,0864162	0,2396279	0,6784393	0,1316703	0,7635305	0,5613808	0,8470980	0,6425563
340	0,6670579	0,5461489	0,5679784	0,1834101	0,5475182	0,0797014	0,3759152	0,2325363	0,0607369	0,2877207	0,7266729	0,1608782	0,7167541	0,5091446	0,7859886	0,6031828
360	0,6344159	0,6730621	0,5379185	0,2683423	0,7038187	0,0383536	0,3461504	0,2583152	0,0566964	0,2215571	0,6245839	0,0876846	0,6922565	0,5118353	0,7872333	0,6146102
380	0,8005659	0,7672944	0,6033141	0,1786746	0,6807169	0,0663493	0,3789436	0,2462307	0,1009387	0,2842360	0,6514784	0,0869017	0,8436996	0,4279375	0,7843453	0,6300593
400	0,8009964	0,6955688	0,4768096	0,2059119	0,8806529	0,0713222	0,3096369	0,2251793	0,1017529	0,2802510	0,5687104	0,1077201	0,7246463	0,4751728	0,6764715	0,5316555
420	0,7234160	0,6821855	0,6172932	0,1633344	0,6752342	0,0632087	0,3864321	0,3174977	0,0511779	0,3448244	0,5629912	0,1057090	0,7834890	0,5093945	0,7016266	0,6924832
440	0,7062708	0,6576474	0,4946370	0,2269346	0,6447529	0,0389996	0,3665875	0,3239826	0,0538995	0,3303550	0,5865384	0,1593337	0,9249375	0,5371680	0,6213189	0,6639641
460	0,7417962	0,7035079	0,4547489	0,1573466	0,8177516	0,0724682	0,4081244	0,2540750	0,0761138	0,2923837	0,6317380	0,1568586	0,8958140	0,5766407	0,8014049	0,7047764
480	0,6759435	0,6227539	0,4614493	0,2451051	0,7969009	0,0709787	0,4056485	0,3189788	0,0594661	0,3771042	0,7689969	0,1124904	0,6607690	0,6038218	0,7314282	0,6722245
500	0,7362190	0,6379207	0,5218404	0,2448156	0,8156311	0,0468905	0,3346267	0,2879494	0,0901884	0,2495818	0,7178631	0,1541017	0,8425020	0,5364240	0,7046265	0,7095916
520	0,7144708	0,5991699	0,4783671	0,2196386	0,8462359	0,1020353	0,3612893	0,2488939	0,0652909	0,3925386	0,6157976	0,1141084	0,7488192	0,4118970	0,7717844	0,7425390
540	0,8275651	0,6063080	0,6416114	0,1839966	0,6871808	0,0462828	0,3778608	0,2148456	0,0653482	0,2549377	0,6468571	0,1064444	0,6753718	0,4945980	0,6934369	0,6090304
560	0,8140999	0,6063009	0,5256702	0,1549792	0,8104187	0,0638817	0,3106466	0,3008622	0,1070716	0,2953188	0,6366778	0,0669859	0,7005434	0,5264213	0,8975742	0,6281938
580	0,8720431	0,6202975	0,6643511	0,2043110	0,6161466	0,1026053	0,4434959	0,3583503	0,0994169	0,1893014	0,6877237	0,1225461	0,7547918	0,6221024	0,7462033	0,6034957
600	0,8690916	0,6181186	0,6492741	0,1592024	0,7605202	0,0870928	0,3242010	0,4625246	0,1917358	0,3371929	0,5762618	0,1388902	0,6632540	0,5234460	0,7595268	0,7542035
620	0,7561113	0,5584086	0,5239128	0,1468745	0,6871509	0,0608767	0,4324300	0,3947863	0,0736001	0,2558358	0,6690505	0,1133795	0,8153392	0,5629767	0,6272185	0,8037486
640	0,8425515	0,5098695	0,6763266	0,2096158	0,7352671	0,0756653	0,4088383	0,5213195	0,1154493	0,2202905	0,6254540	0,1490799	0,6453453	0,5628000	0,6884191	0,6807115
660	0,7214999	0,5542810	0,6587886	0,1557967	0,8159397	0,0882724	0,4228665	0,5170637	0,0612179	0,2109630	0,5120832	0,2481415	0,7346275	0,5324304	0,6064915	0,7369983
680	0,7446650	0,5766467	0,5980271	0,1899058	0,6803895	0,0965960	0,5009560	0,5135555	0,0926285	0,2719238	0,6680065	0,2135855	0,7246233	0,5116898	0,5634195	0,8085069
700	0,8065689	0,5692762	0,6316676	0,1823702	0,6593349	0,0690805	0,3772461	0,5427585	0,0564664	0,2192552	0,6037221	0,2435388	0,6840877	0,4923322	0,5190460	0,7523480
720	0,6378756	0,4560079	0,6269895	0,0970484	0,6879920	0,0516553	0,3792364	0,6912632	0,0471274	0,2919091	0,6890103	0,1547305	0,6033439	0,4218087	0,5583636	0,8345931
740	0,7848481	0,5582234	0,7328026	0,1278294	0,7185773	0,0729107	0,3415555	0,6854907	0,0715658	0,2569933	0,5892897	0,2420972	0,6377530	0,3675895	0,6163575	0,7603715
760	0,7057394	0,4329955	0,6113388	0,1271442	0,6992617	0,0823399	0,4171478	0,6373220	0,1250484	0,1626547	0,4591010	0,4139598	0,6583797	0,4531775	0,5674941	0,8733759
780	0,5609195	0,4111539	0,6040739	0,2210495	0,7108701	0,0706964	0,3729631	0,7528321	0,0794108	0,2895787	0,6283822	0,3845585	0,6741082	0,4548854	0,4890608	0,6681039
800	0,6591487	0,3696512	0,6483300	0,1748214	0,6419130	0,0735294	0,4146864	0,7972610	0,0476312	0,2907063	0,6811256	0,4340854	0,5985597	0,3107730	0,5615727	0,8046794
820	0,6350910	0,4309463	0,7014938	0,1360186	0,7236157	0,0453202	0,3024097	0,7077996	0,0727176	0,2712374	0,5934519	0,3783352	0,5137024	0,4128563	0,5201855	0,6962017
840	0,7180851	0,5058701	0,8266444	0,1330315	0,6246513	0,0662670	0,4774825	0,7647321	0,0593245	0,2007126	0,6110308	0,4155714	0,5840961	0,4098693	0,5141014	0,7291525
860	0,6530922	0,3622590	0,7996854	0,1352140	0,6196584	0,0615945	0,3431969	0,8055712	0,0322003	0,2692643	0,7798302	0,4663203	0,5515112	0,3934218	0,3746724	0,7309861
880	0,5669406	0,4266756	0,7096003	0,1453502	0,6473681	0,0769250	0,4967734	0,7950058	0,0769514	0,2846948	0,7350064	0,4187708	0,7376179	0,4005669	0,5889211	0,6636510
900	0,5259357	0,4413361	0,7020434	0,1075559	0,6857010	0,0773535	0,5007050	0,8445418	0,0678770	0,2090830	0,7057825	0,3586965	0,7405803	0,3277103	0,3287134	0,6805745
920	0,5626581	0,4685369	0,7311208	0,0988903	0,7019415	0,0950193	0,3228600	0,6216094	0,0282154	0,2884579	0,6004049	0,3627213	0,6416486	0,4583037	0,3766616	0,7146563
940	0,6210114	0,6555637	0,7367434	0,1571685	0,5505093	0,0519611	0,3388482	0,7697238	0,0265442	0,1855873	0,6600499	0,5009815	0,6210572	0,3139736	0,3950584	0,6705958
960	0,6882788	0,5170177	0,7700018	0,1159000	0,7300315	0,0752524	0,3786088	0,8867536	0,0441494	0,1907784	0,6438652	0,4833575	0,7518415	0,5324181	0,4086214	0,6711252
980	0,6238264	0,4913350	0,7827394	0,0883991	0,8489913	0,0987333	0,4251071	0,6706844	0,0263548	0,1803211	0,7255205	0,4522219	0,5987853	0,4050792	0,3493738	0,7363355
1000	0,6486167	0,5106030	0,7773840	0,1051569	0,8272643	0,0790702	0,3883808	0,6994740	0,0413117	0,1717242	0,6516953	0,5607489	0,7924023	0,3722898	0,4999493	0,8287706
1020	0,6244428	0,6123022	0,6461318	0,1211076	0,7401649	0,0954339	0,3441305	0,7790928	0,0549597	0,1854999	0,7176999	0,4010442	0,6912195	0,5182569	0,4352546	0,7681603
1040	0,6342714	0,4971514	0,6172051	0,1366115	0,7470092	0,0701374	0,3669463	0,7775175	0,0337545	0,1460506	0,6881807	0,4672689	0,6259535	0,4886574	0,4519393	0,6405196
1060	0,5784578	0,6614205	0,7552324	0,0695673	0,7224119	0,0970349	0,4234851	0,8524741	0,0368070	0,2711535	0,6886536	0,4431213	0,7896191	0,3695803	0,4519475	0,6632775
1080	0,7184541	0,5857188	0,6346746	0,1007702	0,7224548	0,0777681	0,3297526	0,7518726	0,0309555	0,2048618	0,6821755	0,5271550	0,5935881	0,4452699	0,4342606	0,7361910
1100	0,7570632	0,5454984	0,7641366	0,2206914	0,7485273	0,0742036	0,3380870	0,8652439	0,0301108	0,2468249	0,7211176	0,5021012	0,7547967	0,4197707	0,5676009	0,7937103

0	0,6119697	0,6900681	0,6644743	0,1998012	0,6842236	0,0787946	0,3893682	0,7804455	0,0485304	0,2695461	0,6515879	0,5104046	0,6303260	0,4367878	0,3767902	0,7395589
20	0,5456569	0,5197638	0,7260798	0,1808075	0,8023113	0,1091318	0,3079050	0,7851066	0,0480105	0,2621598	0,6582699	0,5030779	0,6722066	0,3155933	0,6400803	0,7525578
40	0,7035646	0,4643975	0,6225409	0,1647021	0,6454186	0,1619654	0,2953271	0,8261542	0,0744363	0,2570347	0,7167501	0,4325453	0,6280430	0,3698861	0,6146722	0,6804778
60	0,7063934	0,5328212	0,6554915	0,1802265	0,5041460	0,0760248	0,3060087	0,9004938	0,2015813	0,3115262	0,6745744	0,3824013	0,6029089	0,5447656	0,4583358	0,7116656
80	0,6492466	0,4409358	0,5550369	0,1646336	0,4792443	0,0942354	0,3352297	0,8792992	0,1907066	0,2358889	0,6316943	0,2558000	0,7297753	0,3255658	0,6288745	0,6131038
100	0,5718937	0,5164211	0,4936425	0,1205653	0,4572064	0,0642013	0,4091029	0,6997303	0,2074363	0,2824736	0,7035902	0,1537051	0,7586680	0,4121858	0,5965234	0,6813753
120	0,6856026	0,5514197	0,5636214	0,1305001	0,3230875	0,0870084	0,5368772	0,6931907	0,2950807	0,2861956	0,7063128	0,1985651	0,6712201	0,3595343	0,5146952	0,7173815
140	0,7384491	0,5365040	0,6553383	0,1734409	0,2685875	0,1106990	0,4464194	0,7800022	0,2687935	0,2482664	0,8333899	0,1685123	0,6838877	0,4658895	0,6522447	0,7404619
160	0,5998435	0,4460348	0,8753142	0,1183470	0,3211445	0,1048871	0,4428767	0,8099469	0,2681584	0,2559090	0,6789470	0,1162312	0,6413311	0,3888538	0,5436242	0,7990814
180	0,7224543	0,5778221	0,6435640	0,1753520	0,2568696	0,1129435	0,4724844	0,7463271	0,2960759	0,2448659	0,6023909	0,1775114	0,6579559	0,4945962	0,5603659	0,6980256
200	0,6493772	0,6085232	0,6617623	0,1483153	0,3011307	0,0852609	0,3837064	0,5524744	0,2596515	0,2204845	0,7955431	0,1603454	0,6899051	0,3775092	0,5635478	0,7360330
220	0,7224207	0,5366644	0,7322750	0,2223660	0,2943881	0,0646084	0,4553219	0,7183553	0,3058451	0,2026641	0,7154420	0,1126825	0,5983306	0,4970078	0,5063162	0,7504542
240	0,8292373	0,5229335	0,6584195	0,1861207	0,2087731	0,1231743	0,5054908	0,6040463	0,2971369	0,2530334	0,6756241	0,0789787	0,7146073	0,4481921	0,4711622	0,6173649
260	0,6585414	0,5104912	0,7529717	0,1398245	0,2801879	0,0638286	0,4499031	0,6679896	0,3297695	0,1965407	0,7706677	0,0918818	0,6759535	0,4474743	0,5774141	0,7021382
280	0,7087684	0,4750876	0,7919312	0,2167767	0,2499444	0,0890814	0,4704353	0,7761235	0,2632311	0,2148302	0,7823082	0,0714970	0,5049954	0,4636862	0,5246378	0,7596307
300	0,7997009	0,4736178	0,5702862	0,1550047	0,1702737	0,0907069	0,5146221	0,6197747	0,3205863	0,2045546	0,7218908	0,1441224	0,4987330	0,3851523	0,5091982	0,6718282
320	0,8152042	0,4812286	0,5371336	0,1825470	0,2342339	0,0659326	0,5391333	0,6756687	0,3306885	0,2156545	0,7086771	0,0947594	0,6038897	0,4210687	0,5364715	0,8695754
340	0,8222559	0,4615406	0,5915157	0,1245866	0,1493041	0,0621621	0,5870600	0,6074673	0,3820234	0,2533554	0,7157515	0,1155705	0,6736719	0,4231863	0,5195070	0,6715496
360	0,8663513	0,4246331	0,5869700	0,1358913	0,1418646	0,0759224	0,5277601	0,6986398	0,3069229	0,2134403	0,6169690	0,1716562	0,5988787	0,6150558	0,6544186	0,6473999
380	0,8244504	0,4686779	0,5174378	0,1136010	0,1400456	0,1223741	0,5449377	0,5983137	0,2849133	0,2547552	0,7564403	0,1481849	0,6096737	0,3942116	0,6238812	0,7574127
400	0,6784949	0,4919064	0,7316310	0,1836128	0,1449428	0,0998585	0,4852959	0,7200300	0,2853029	0,2864513	0,7594909	0,1019146	0,7242661	0,4185594	0,4875982	0,6820023
420	0,6608534	0,4429225	0,6673448	0,1651737	0,1249515	0,1219104	0,5523071	0,7117363	0,2112433	0,2402299	0,6758415	0,1181579	0,6299196	0,3374147	0,4984056	0,6510842
440	0,6941269	0,5023629	0,6658912	0,1439307	0,1085887	0,0658726	0,6248558	0,8002183	0,3347952	0,2745145	0,5900380	0,1169322	0,5949735	0,4130384	0,5230224	0,6035497
460	0,6758003	0,4990529	0,5997426	0,1741288	0,0647483	0,1220937	0,5338748	0,7770992	0,2797169	0,3187653	0,6125557	0,0875321	0,6666417	0,4750328	0,5501956	0,6687313
480	0,6586602	0,5030333	0,6249905	0,1478095	0,1259497	0,1090972	0,6375278	0,5098551	0,3151560	0,3234833	0,5194027	0,1323336	0,6252276	0,3868708	0,4827992	0,6194484
500	0,6392663	0,4817894	0,7811754	0,1551938	0,1118313	0,1112552	0,5341208	0,7981286	0,3536844	0,1851979	0,6522011	0,1244001	0,7674173	0,5020302	0,5707406	0,6955682
520	0,7339651	0,4520368	0,5495169	0,1812291	0,1154316	0,1234909	0,5079996	0,6641516	0,3017122	0,1962345	0,6661770	0,1324400	0,6267178	0,4814258	0,6345903	0,6638907
540	0,6206597	0,4237607	0,6309732	0,1333923	0,1471263	0,1022698	0,5180758	0,6555607	0,3793552	0,2767541	0,6019267	0,1224392	0,6475134	0,4782771	0,5386231	0,5390894
560	0,7218515	0,4108816	0,6064170	0,1660021	0,1206794	0,0647563	0,4878955	0,6778595	0,3251330	0,2632276	0,8254708	0,1180911	0,7256961	0,5329843	0,4634469	0,6423144
580	0,6625007	0,3686233	0,6927444	0,1415571	0,1288538	0,1174395	0,5194154	0,8206527	0,2182366	0,2146009	0,6399577	0,2365268	0,7817467	0,3959460	0,4710403	0,5526956
600	0,6703156	0,4038221	0,5784357	0,1945059	0,2003539	0,0651066	0,5569883	0,7254120	0,1539972	0,2115544	0,5733153	0,2015475	0,6500981	0,3661054	0,4555117	0,6844274
620	0,7077760	0,4315867	0,6542926	0,1744206	0,2401928	0,0904380	0,5304035	0,8031630	0,1359772	0,2138524	0,7410312	0,3219741	0,6041962	0,4466376	0,3549059	0,8016338
640	0,6467669	0,4149677	0,8568453	0,1460251	0,2663131	0,1161331	0,5469207	0,6495298	0,2062412	0,2392250	0,6593178	0,2022707	0,6118659	0,4519709	0,4944386	0,7693695
660	0,8855962	0,4386313	0,7985954	0,1736588	0,4082721	0,1114694	0,4733357	0,6972869	0,1250445	0,2590029	0,5472493	0,3608924	0,5876014	0,3561490	0,5522926	0,6412325
680	0,8347539	0,4811510	0,8205135	0,0966056	0,5313353	0,0856663	0,4537447	0,7407190	0,0964155	0,2629929	0,6165442	0,2777350	0,4626427	0,3804029	0,4985691	0,8826654
700	0,6959198	0,4298489	0,6866745	0,1076999	0,5247570	0,1034670	0,5742355	0,7168860	0,1017622	0,3078489	0,7611155	0,3271707	0,5747398	0,3822161	0,5148145	0,6252738
720	0,7531670	0,4082241	0,7406786	0,1151783	0,6144934	0,1336859	0,4637728	0,7901714	0,0904408	0,2517961	0,9021410	0,3323499	0,5797638	0,4541549	0,4392971	0,7284128
740	0,6671617	0,4365736	0,7220386	0,1095278	0,5942306	0,0986319	0,4347263	0,8646861	0,0572625	0,2494187	0,6340639	0,4188787	0,6357733	0,4368333	0,5752379	0,7607902
760	0,7541361	0,5223233	0,6028781	0,0861235	0,6270730	0,1687499	0,4136397	0,6936877	0,0342158	0,1640906	0,6296795	0,4093328	0,6499534	0,4404306	0,5567142	0,7066257
780	0,7293994	0,5163498	0,6954925	0,1377697	0,6012951	0,1051711	0,4546076	0,8444424	0,0546210	0,1821516	0,6250687	0,4664134	0,7512644	0,3296505	0,4659683	0,7148063
800	0,6841262	0,4155396	0,7374679	0,1080382	0,7212380	0,0496245	0,3688223	0,7290336	0,0464115	0,2355047	0,6306534	0,4632687	0,6157995	0,4422483	0,4486571	0,8162965
820	0,7169994	0,4518889	0,6233036	0,1248963	0,7666265	0,0608323	0,2636148	0,8619018	0,0360667	0,2707395	0,6010923	0,3991546	0,8154546	0,5168946	0,5355309	0,7902902
840	0,6773270	0,4847081	0,6957925	0,1286498	0,6250763	0,0777492	0,4043294	0,6411938	0,0518801	0,1881107	0,6272978	0,4511034	0,7238191	0,4223602	0,4299308	0,6903767
860	0,7080963	0,5718445	0,6053757	0,1599613	0,6637968	0,1154392	0,3280717	0,6911823	0,0286011	0,1876679	0,5719309	0,4041418	0,5577429	0,5173448	0,4345872	0,6232648
880	0,7017930	0,5174717	0,8627024	0,1618295	0,5785236	0,0997387	0,3930083	0,7554106	0,0253304	0,1461598	0,5756276	0,3837814	0,5184046	0,4589970	0,4426849	0,8130782
900	0,6368248	0,5174062	0,6586094	0,1226776	0,7094642	0,0654719	0,4211683	0,5684341	0,0404217	0,1647037	0,6422680	0,3755915	0,7061484	0,4806781	0,5330105	0,7366772
920	0,7219101	0,6033958	0,6324122	0,1529775	0,6579975	0,0722831	0,2992806	0,6387380	0,0736453	0,1433084	0,5952594	0,3894162	0,6256363	0,4885668	0,4907215	0,6499787
940	0,8600705	0,6562640	0,6484638	0,1444326	0,7288408	0,0896326	0,2760750	0,6333794	0,0508408	0,2001794	0,6768265	0,3847630	0,6079685	0,4192435	0,5378442	0,5753554
960	0,7742456	0,4628504	0,7120792	0,1558856	0,7132948	0,0808105	0,3183293	0,5956724	0,0688310	0,1619512	0,6515299	0,2997396	0,6559021	0,3791919	0,5382254	0,5748031
980	0,9620587	0,5830570	0,7534077	0,1348239	0,6946884	0,1034690	0,2620633	0,6912082	0,0327497	0,1381226	0,7560978	0,3441971	0,7235146	0,4426697	0,5558635	0,6733987
1000	0,6894376	0,6021834	0,7598509	0,1725414	0,8021316	0,0918052	0,3611080	0,6540442	0,0536185	0,2177898	0,6498554	0,4470784	0,6451478	0,5082437	0,4460681	0,7816771
1020	0,6464480	0,5193710	0,6570202	0,0972440	0,7712637	0,0898881	0,2771305	0,7867210	0,0744436	0,2049746	0,6258271	0,3486190	0,6191644	0,6360127	0,5392180	0,7008433
1040	0,7148803	0,4643414	0,8414273	0,1296806	0,7755302	0,0510007	0,3147462	0,6694963	0,0633838	0,2062400	0,5909565	0,4454409	0,6542374	0,5356776	0,4657553	0,7077341
1060	0,6799914	0,5268270	0,6359403	0,1318090	0,6259593	0,0583663	0,3062870	0,7274365	0,0252094	0,1829880	0,7443617	0,3661583	0,6422988	0,4917892	0,5707516	0,7101753
1080	0,6553923	0,5712655	0,7092670	0,1220871	0,6588714	0,0904182	0,3819594	0,7455370	0,0259152	0,2178674	0,8357925	0,4323476	0,6214973	0,4050610	0,4963247	0,7108045
1100	0,7385666	0,4563718	0,6785130	0,1280653	0,8546695	0,0719710	0,3053332	0,6896657	0,0460777	0,2289973	0,9470245	0,4810512	0,7809865	0,4760247	0,4343625	0,7448474

0	0,6826988	0,5223180	0,7175865	0,2268752	0,7950536	0,1297081	0,3406811	0,9480837	0,0374793	0,2834462	0,6373620	0,5018199	0,6231169	0,4790485	0,5431218	0,8276274
20	0,6723662	0,5597007	0,7036246	0,0865194	0,8002724	0,0941698	0,3553271	0,7594843	0,0371786	0,1754360	0,6297430	0,3056424	0,7167107	0,4686245	0,7429796	0,6416994
40	0,5957152	0,5353513	0,7466339	0,1124082	0,7129560	0,1245969	0,2518739	0,6527456	0,0448656	0,1744740	0,6869489	0,3983670	0,6725838	0,5414876	0,5316364	0,6865472
60	0,4543881	0,5796365	0,5782142	0,0669436	0,6544750	0,1030602	0,3233143	0,6772756	0,0381483	0,2217356	0,6770634	0,4084252	0,6388510	0,5851078	0,6270451	0,6438583
80	0,4193907	0,5343952	0,6515482	0,1089466	0,8102390	0,1213133	0,3079390	0,5679195	0,0499289	0,2769511	0,8098924	0,5613460	0,7661059	0,4293658	0,5301875	0,7068213
100	0,3821870	0,5329373	0,7146282	0,0746482	0,9325255	0,1130609	0,2812832	0,5252518	0,0308609	0,2164172	0,7145944	0,5323544	0,6792555	0,4084119	0,4497749	0,7459035
120	0,3020663	0,5400592	0,6662576	0,0693838	0,7641995	0,1131455	0,2990986	0,5751017	0,0270290	0,2247167	0,7265302	0,6059701	0,8207058	0,5439205	0,4405329	0,7161816
140	0,2807906	0,4718873	0,7100898	0,0540726	0,7255284	0,1257081	0,3399328	0,4956402	0,0456135	0,1863362	0,6458897	0,5698378	0,6356302	0,4814902	0,4345399	0,6755923
160	0,2547469	0,4760608	0,7305566	0,1076966	0,7844987	0,1210253	0,3174993	0,6065802	0,0267263	0,2740548	0,6953838	0,6196583	0,6812376	0,4658288	0,5559061	0,7008124
180	0,1953488	0,4501479	0,6008236	0,0627180	0,7072978	0,1960363	0,2801569	0,4896916	0,0563514	0,2756861	0,6497042	0,6706653	0,6816145	0,4657741	0,6449673	0,7387433
200	0,2258139	0,5446157	0,7420797	0,1082080	0,7758939	0,1741207	0,4041567	0,4224515	0,0767474	0,2733580	0,7303127	0,5879687	0,7358462	0,4494720	0,5761039	0,8118499
220	0,1529194	0,5185369	0,7186017	0,0790760	0,6837298	0,2170690	0,3308643	0,3458951	0,0508940	0,2521094	0,6140973	0,6875827	0,6594143	0,4434430	0,4947201	0,6197672
240	0,2399927	0,5752864	0,7134136	0,0924554	0,8152594	0,3454342	0,3174767	0,3131906	0,0613182	0,3040499	0,6370137	0,5873424	0,7492531	0,4620567	0,5314477	0,6366009
260	0,1688373	0,4850214	0,6823595	0,0568896	0,6916797	0,2295692	0,3183657	0,4388075	0,0389462	0,3228072	0,7298587	0,6487506	0,7336495	0,4537344	0,5549805	0,7435637
280	0,1675404	0,5732730	0,6628507	0,0936214	0,7036658	0,2125334	0,3259557	0,5468510	0,0306344	0,3019738	0,7163933	0,6268190	0,6965775	0,3655920	0,5391660	0,7106975
300	0,1534944	0,6150781	0,7535612	0,0976237	0,8781395	0,3161259	0,2595811	0,3711344	0,0548556	0,1951972	0,6379606	0,6655849	0,6557065	0,5049698	0,5081209	0,7797782
320	0,2089199	0,4999855	0,7082791	0,1031475	0,7174760	0,3303678	0,3345126	0,4083209	0,0280715	0,3644086	0,7638608	0,7009386	0,7388833	0,4556189	0,5907401	0,7476623
340	0,2061039	0,4785995	0,7294213	0,0988034	0,8135012	0,3834681	0,3793988	0,4403838	0,0384382	0,2870809	0,6745844	0,5823043	0,5638690	0,4226567	0,5144648	0,6536831
360	0,1561536	0,5338895	0,6893135	0,0904214	0,7651323	0,2996596	0,3140765	0,4044744	0,0437513	0,3632898	0,7958560	0,6974914	0,7302249	0,5222452	0,5611855	0,7187698
380	0,1522923	0,5361573	0,6949801	0,1064173	0,8612160	0,3852613	0,2635184	0,4409710	0,0246715	0,3351544	0,7208615	0,6163607	0,6090905	0,4748303	0,4280120	0,7665362
400	0,1998272	0,4551025	0,6601293	0,1156180	0,6288112	0,4728871	0,2870000	0,3891346	0,0248506	0,3049636	0,9976647	0,6333785	0,6075328	0,4551971	0,5780578	0,7559260
420	0,1996701	0,5155596	0,7873516	0,1687358	0,7557043	0,3710584	0,3261310	0,4494868	0,0233409	0,3440998	0,8185269	0,6414114	0,6350030	0,4328085	0,4555695	0,7367383
