"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
1100	0,9986809	0,3931733	0,7122862	0,1171671	0,2321339	0,8315629	0,9322982	0,6130854	0,7093409	0,3977832	0,7824055	0,3995284	0,4145029	0,2480635	0,4756906	0,0324123

0	0,9335875	0,4348751	0,5630813	0,1394687	0,1604337	0,8516916	0,9760119	0,6322314	0,7200508	0,3867464	0,9317268	0,3902552	0,4365331	0,3155895	0,4126695	0,0305835
20	0,9934881	0,4155556	0,4911441	0,1380619	0,2182667	0,7609656	0,8958258	0,6901565	0,7029613	0,3241236	0,7891742	0,3966374	0,4239070	0,2581726	0,4631955	0,0424343
40	1,0683975	0,4145659	0,4149846	0,1125444	0,3170428	0,6791588	0,8493669	0,6206712	0,7263429	0,2764177	0,7245460	0,3562813	0,4714306	0,2715807	0,4600880	0,0299439
60	1,0173294	0,3981514	0,3550481	0,1411834	0,4874849	0,5874300	0,8724766	0,6777029	0,7211418	0,2135789	0,7657236	0,4135511	0,5172079	0,3126387	0,4568900	0,0297769
80	0,9831080	0,4107985	0,3027081	0,1175304	0,6528563	0,5624670	0,9117096	0,6817678	0,7156367	0,1462179	0,8567359	0,5253488	0,5090941	0,4308761	0,5438766	0,0459664
100	1,0234232	0,3689662	0,3029327	0,1095562	0,7130525	0,5061363	0,9760578	0,6936049	0,6982369	0,0957499	0,9407679	0,6086686	0,5155799	0,4236436	0,6558327	0,0498852
120	0,9909142	0,4512708	0,2543738	0,1404423	0,7801556	0,4289594	0,9324475	0,7549591	0,6383271	0,0669217	0,9100816	0,6679853	0,5300745	0,5028651	0,6214011	0,0463037
140	0,9867557	0,4879444	0,2638945	0,1409152	0,7453937	0,4234500	1,0043214	0,7284933	0,6261314	0,0545568	1,0392152	0,7075947	0,5440078	0,5490313	0,6985412	0,0346038
160	0,9763779	0,4265596	0,2407739	0,1281328	0,7997795	0,3617762	0,9837337	0,6822706	0,6360268	0,0351848	1,0228847	0,6677798	0,5207183	0,5973519	0,7339391	0,0392848
180	0,9477522	0,4344607	0,2474543	0,1036920	0,7273908	0,3437210	0,9776849	0,6293563	0,6600779	0,0229091	0,9909054	0,6645748	0,5300720	0,6141901	0,7823975	0,0361140
200	1,0095791	0,4103207	0,2533375	0,1148054	0,7581917	0,3436276	1,0189253	0,5997304	0,6960226	0,0168183	0,9552770	0,7388272	0,6666375	0,5436791	0,7780309	0,0428667
220	0,9947065	0,4149278	0,2505915	0,1586559	0,7784236	0,3835958	0,9993359	0,6132707	0,6662887	0,0114609	0,9458292	0,8094366	0,6618099	0,5536731	0,7923111	0,0476535
240	0,8985417	0,4316168	0,2494322	0,1401616	0,8928520	0,3667517	1,0058006	0,6115522	0,7701811	0,0101972	0,9799240	0,8238157	0,6717876	0,5542894	0,8177483	0,0432967
260	0,9021432	0,4148650	0,2085965	0,1276998	0,8624907	0,3484109	0,9620521	0,6436733	0,7223852	0,0111389	0,9568240	0,7735125	0,6873679	0,6000342	0,8315105	0,0287033
280	0,9906015	0,4354053	0,1973289	0,1109293	0,9101681	0,3181127	0,9997237	0,6994353	0,7347358	0,0130347	0,9563970	0,7496595	0,7014411	0,6266581	0,8369545	0,0237256
300	1,0367876	0,4001310	0,1968599	0,1005291	0,9326508	0,3540800	0,9839387	0,7876539	0,7026486	0,0081356	0,9315360	0,7422094	0,7301058	0,6803912	0,8055395	0,0322038
320	1,0187388	0,3882997	0,2110509	0,1212992	0,9126055	0,3622568	0,9872895	0,7568052	0,7057418	0,0078186	0,9431832	0,8068014	0,6646953	0,6877248	0,8164994	0,0300484
340	1,0753150	0,3846374	0,2136501	0,1389914	0,8834065	0,3746954	0,9644887	0,7302191	0,6989550	0,0078063	0,9701755	0,8673908	0,6632939	0,6703292	0,8882027	0,0323275
360	1,0528862	0,3681647	0,1866306	0,1491646	0,9057515	0,3712468	0,9619587	0,6976205	0,6139077	0,0056875	1,0002100	0,8906624	0,6985516	0,6598094	0,9165645	0,0405029
380	1,0225868	0,4079366	0,2392906	0,1139093	0,9283818	0,3895469	0,9534510	0,6826614	0,5879808	0,0017091	1,0571776	0,9045269	0,6663771	0,6676167	0,9724702	0,0358809
400	1,0175768	0,3983732	0,1985841	0,0976142	0,8812357	0,4125514	0,9602836	0,7072202	0,6626483	0,0004996	1,0861481	0,9062217	0,6798399	0,6788731	0,9302097	0,0387106
420	0,9903285	0,3982838	0,2151389	0,1165738	0,9070228	0,4190316	1,0003088	0,6707221	0,6563575	0,0000118	1,0554383	0,8691618	0,6771893	0,7199386	0,9929048	0,0474723
440	0,9911481	0,4051493	0,2140277	0,1490522	0,9343932	0,3874772	0,9631859	0,6319291	0,6225278	0,0002256	1,0725034	0,9061243	0,6593406	0,6789577	1,0477753	0,0413773
460	1,0717194	0,4136257	0,2373529	0,1090209	0,8754910	0,3900714	0,9475868	0,7327025	0,6835611	0,0002958	1,0295969	0,9165783	0,6649229	0,6931249	1,0230474	0,0460685
480	1,0802277	0,3575684	0,2292229	0,1253437	0,9698536	0,4034440	0,9833050	0,7291957	0,7177602	0,0000507	1,0357185	0,8743080	0,6815099	0,7447664	0,9963601	0,0473207
500	1,0182685	0,4040144	0,2217563	0,1097136	0,9353473	0,4029702	0,9753253	0,7298184	0,6978047	0,0003517	1,0339112	0,8747862	0,7143710	0,7127043	1,0340238	0,0389105
520	0,9868749	0,3842210	0,1950351	0,1350259	0,8704580	0,3872554	0,9754124	0,7058163	0,7378733	0,0001828	1,0141176	0,8440795	0,6800659	0,6974599	1,0761289	0,0295972
540	1,0397769	0,3909750	0,2173451	0,1168059	0,9282859	0,3660332	0,9612220	0,6830291	0,6650997	0,0000000	0,9958877	0,8578016	0,6580415	0,7632300	1,0073578	0,0285644
560	1,0952474	0,4200079	0,2250754	0,0955675	0,9149777	0,3361637	0,9994668	0,6844390	0,7003756	0,0000696	0,9644261	0,7947873	0,7095947	0,8524078	0,9808873	0,0217464
580	1,1372686	0,4075214	0,2969576	0,1514262	0,8850389	0,3691664	0,9405699	0,6569343	0,7056573	0,0333653	0,9642677	0,7598028	0,6799962	0,7276580	1,0297370	0,0175902
600	1,1351025	0,4320958	0,4399710	0,1290583	0,8328941	0,4515639	0,9909612	0,6166495	0,6668163	0,0685139	1,0063804	0,7952369	0,7073806	0,7097817	1,0223917	0,0183236
620	1,0849328	0,4537204	0,5332033	0,1397716	0,7367164	0,5476160	0,9201424	0,6322501	0,6599978	0,1395038	0,9884801	0,7656707	0,7033808	0,6697966	0,9047128	0,0148742
640	1,0566355	0,4136163	0,6414154	0,1409767	0,6532655	0,6366891	0,8995052	0,6011934	0,6419310	0,1928861	1,0274592	0,7420455	0,5824718	0,6112679	0,8642512	0,0192815
660	1,0529298	0,4805398	0,6897807	0,1155170	0,5700832	0,6766937	0,9219681	0,5996945	0,5805923	0,2711237	0,9647629	0,6750504	0,4904101	0,5352391	0,7705377	0,0163545
680	1,0175110	0,4180522	0,6377149	0,1155429	0,5293495	0,6317262	0,9304680	0,6321881	0,5739414	0,3322158	0,9170233	0,6123021	0,4649134	0,4522925	0,7563685	0,0231264
700	1,0713340	0,3920772	0,6075372	0,1616967	0,4921372	0,6591798	0,9677660	0,6439908	0,6538075	0,3761433	0,8479473	0,5689872	0,5155809	0,3692394	0,6233221	0,0213173
720	1,0550387	0,3992226	0,6199875	0,1216047	0,4717033	0,6274161	1,0224549	0,6208715	0,6901518	0,4139608	0,8451786	0,4869752	0,5652293	0,3171358	0,5929827	0,0228217
740	1,0289686	0,4195678	0,6838428	0,1019677	0,4489873	0,6444734	1,0585374	0,6657483	0,6330791	0,4913909	0,8341481	0,4353020	0,6264707	0,2650729	0,5373157	0,0240926
760	0,9766989	0,3849818	0,6643939	0,1221470	0,4507014	0,6707150	1,0308363	0,6357567	0,6295067	0,5038485	0,7706366	0,4046636	0,5911447	0,2605250	0,5180335	0,0307237
780	0,9766711	0,4465390	0,6046924	0,1235104	0,4693885	0,6773554	0,9404727	0,6381703	0,6456376	0,4801074	0,8335529	0,4306983	0,5675520	0,2716911	0,5256113	0,0280149
800	1,0174123	0,4882894	0,5847251	0,1379337	0,4095558	0,7497978	0,9404966	0,6267007	0,6337574	0,5008494	0,8221204	0,4292581	0,5534384	0,2453510	0,5169439	0,0356504
820	0,8748266	0,4141201	0,6156860	0,1315601	0,4006967	0,7852102	0,9023087	0,6238514	0,6665278	0,4903381	0,8527846	0,4095577	0,5681090	0,2850991	0,5451481	0,0360741
840	0,7933043	0,3860678	0,6671348	0,1264617	0,3783450	0,8632598	0,9544811	0,6436872	0,6738178	0,4635034	0,8046948	0,3854733	0,5269383	0,2864693	0,4810635	0,0246993
860	0,8225557	0,4260139	0,6310925	0,1026726	0,3682176	0,8235443	1,0485225	0,6485791	0,7003557	0,4345884	0,8298810	0,3617314	0,5027042	0,2672505	0,4469235	0,0306179
880	0,7947246	0,4200765	0,6898735	0,1157957	0,3514627	0,8066742	1,0284014	0,6553287	0,7018705	0,4053045	0,8863266	0,4093566	0,4967226	0,2409286	0,4418357	0,0318482
900	0,8831025	0,3936247	0,6939816	0,1486644	0,3377973	0,7911613	0,9206150	0,6875308	0,7730409	0,4004276	0,8441554	0,3886088	0,4991748	0,2334777	0,4358520	0,0390112
920	0,8924068	0,3785962	0,6271392	0,1190014	0,3242072	0,7984235	0,8904045	0,6738288	0,7741393	0,4256664	0,8068036	0,3974279	0,4649448	0,2353857	0,3844337	0,0412854
940	0,9190269	0,3430762	0,5998631	0,0940331	0,3223825	0,7390023	0,9363096	0,6974178	0,7761605	0,4628912	0,8258903	0,3930131	0,4743340	0,2401088	0,3502935	0,0347341
960	0,8557655	0,3658071	0,5878913	0,1410601	0,3115440	0,7909621	0,9070524	0,7375747	0,8019734	0,4253547	0,8190209	0,3768172	0,4395245	0,1891145	0,3613818	0,0275513
980	0,8689994	0,4119368	0,6459312	0,1116244	0,2570507	0,8020386	0,9416858	0,6780005	0,7561445	0,3858328	0,8596346	0,3795462	0,4885031	0,2178651	0,3957762	0,0306573
1000	0,8872972	0,4245761	0,6332496	0,1274261	0,2056362	0,8281363	0,9974264	0,6720249	0,8329820	0,3755595	0,8620404	0,4035228	0,4862361	0,2277153	0,3836014	0,0332530
1020	0,9179478	0,4333872	0,6150574	0,1294777	0,1968254	0,7894992	0,9816638	0,6990639	0,7920683	0,4018478	0,8786469	0,4481103	0,4398871	0,2167291	0,4530978	0,0197969
1040	0,9342668	0,4509749	0,6366171	0,1226876	0,2066464	0,7953192	0,9394000	0,7050063	0,7654831	0,3910300	0,9156645	0,4561348	0,4441687	0,2166929	0,4617694	0,0183989
1060	0,9942569	0,4130539	0,6087888	0,1037345	0,1725602	0,7697583	0,9367016	0,6815337	0,7893857	0,3585216	0,9067948	0,4378969	0,4814574	0,2289937	0,4726118	0,0167084
1080	0,9749867	0,4059331	0,5671027	0,1167632	0,1726811	0,7503081	0,8953131	0,7425133	0,7737947	0,3722140	0,8772493	0,4330448	0,4555580	0,2660693	0,4853853	0,0268024
1100	0,9092187	0,4431743	0,6073928	0,1407653	0,1574250	0,7515784	0,8621777	0,7462363	0,7931990	0,3811143	0,9176325	0,3903907	0,5314928	0,2461551	0,4808971	0,0408567

0	0,9335875	0,4348751	0,5630813	0,1394687	0,1604337	0,8516916	0,9760119	0,6322314	0,7200508	0,3867464	0,9317268	0,3902552	0,4365331	0,3155895	0,4126695	0,0305835
20	0,8714756	0,4914606	0,5729168	0,0753174	0,1160378	0,6945547	0,9023574	0,6989295	0,7605251	0,4077905	0,8992304	0,4591361	0,4739162	0,4180252	0,4598498	0,0263880
40	0,7223115	0,4929863	0,6346265	0,0856401	0,1199653	0,6601271	0,9110490	0,6775767	0,7790816	0,3264210	0,8434406	0,4408708	0,4346428	0,5446337	0,4676177	0,0206624
60	0,7298635	0,4470335	0,6612884	0,1046283	0,1242300	0,6035381	0,8803827	0,7091388	0,7580202	0,2514731	0,8629149	0,4488686	0,4792532	0,6232353	0,4586220	0,0239532
80	0,6648581	0,4089490	0,6513135	0,0933604	0,1368981	0,5312390	0,8111908	0,7307831	0,7461324	0,1679362	0,8365718	0,4361373	0,4877353	0,6950545	0,4703278	0,0284535
100	0,5438978	0,3824779	0,5836807	0,0576394	0,1415909	0,5180259	0,7927977	0,7805215	0,8301135	0,1150226	0,8543523	0,4865046	0,5196057	0,7393789	0,5101322	0,0309882
120	0,4995128	0,4061168	0,6533778	0,0961896	0,1483269	0,4933555	0,7608770	0,8154194	0,8280513	0,0818821	0,8301307	0,4941430	0,4937635	0,8582848	0,5093537	0,0337408
140	0,4007272	0,3988277	0,6425767	0,0747723	0,1388167	0,4440582	0,7242243	0,7870804	0,8583335	0,0692433	0,8429481	0,4888483	0,5548889	0,9307124	0,4443555	0,0461111
160	0,3852050	0,3539442	0,6167940	0,0897854	0,1498719	0,4117926	0,7644430	0,8265757	0,9011082	0,0481426	0,8419135	0,4471671	0,5153079	0,9576397	0,4346876	0,0345160
180	0,3927379	0,3923397	0,6159046	0,0804073	0,1539216	0,4092717	0,7535910	0,8307121	0,9373232	0,0287017	0,8910310	0,4389878	0,4979806	0,9515692	0,4373600	0,0291597
200	0,4048910	0,4407268	0,6534382	0,0769394	0,1383730	0,3595874	0,8070931	0,8565916	0,8748768	0,0208796	0,9002391	0,4411501	0,5048405	0,9790097	0,3940995	0,0481187
220	0,3761877	0,4513725	0,7288331	0,0826533	0,1597384	0,3681184	0,7517275	0,7902522	0,9626586	0,0161113	0,9084534	0,4742529	0,5446563	0,9723166	0,3487716	0,0477139
240	0,3520343	0,3953628	0,6746262	0,0839649	0,1867437	0,3575960	0,7681987	0,8403378	0,9239116	0,0142134	0,8575367	0,4416589	0,5152636	0,9922788	0,3744340	0,0368753
260	0,3376193	0,4259283	0,6420515	0,0851246	0,1873918	0,3640552	0,7614144	0,8483846	0,8865804	0,0101759	0,9079131	0,4605271	0,4910326	0,9845968	0,3626847	0,0295052
280	0,3082026	0,3817271	0,6319914	0,0720417	0,2006945	0,3778034	0,7593049	0,8265189	0,8742809	0,0060572	0,8575303	0,4990084	0,5202607	0,9620483	0,3525959	0,0280997
300	0,3154112	0,3543900	0,6301981	0,0699158	0,1798978	0,3746203	0,8003910	0,7609788	0,8935366	0,0030375	0,9130698	0,5002321	0,5097062	1,0407768	0,3609156	0,0181865
320	0,3087424	0,4191336	0,6248501	0,0737730	0,1732454	0,3996879	0,8199279	0,7840458	0,9707573	0,0019619	0,9377562	0,5208557	0,5119664	1,0199722	0,3513035	0,0163360
340	0,2952889	0,4374114	0,6162436	0,0590703	0,1435959	0,3813718	0,7597498	0,8265209	0,9465300	0,0029123	0,8981384	0,5321449	0,5056473	1,0070646	0,3511927	0,0205424
360	0,3116042	0,4204644	0,6305998	0,0558907	0,1433318	0,3972066	0,7855810	0,8727119	0,9467803	0,0014918	0,9356019	0,5378997	0,5692964	0,9837205	0,3584821	0,0269936
380	0,2990321	0,4909569	0,6531868	0,0687589	0,1440071	0,3811516	0,7798218	0,8078048	0,9218626	0,0006870	0,9673438	0,5335713	0,5150438	0,9562443	0,3863494	0,0195289
400	0,3257549	0,4729301	0,6838612	0,0786239	0,1316117	0,3784569	0,7730709	0,8236888	0,9645101	0,0000000	0,9036855	0,5398422	0,5118938	0,9796046	0,4455888	0,0194788
420	0,3541323	0,4296045	0,6258636	0,0540574	0,1116861	0,4128658	0,7763003	0,8513880	0,9494073	0,0004651	0,8494723	0,4956145	0,5044135	0,9883597	0,4453332	0,0221276
440	0,3351456	0,3931656	0,6495624	0,0896295	0,1409952	0,4604099	0,7327765	0,8363179	1,0293996	0,0002062	0,8460120	0,5376340	0,4787014	0,9819217	0,4396838	0,0241152
460	0,3194162	0,3727171	0,6724697	0,0944080	0,1519622	0,4651527	0,7306684	0,9241992	1,0090419	0,0004426	0,8078219	0,4545768	0,5031252	0,9712398	0,4058170	0,0240564
480	0,3039442	0,3869505	0,6543672	0,0738639	0,1818682	0,4351198	0,7620644	0,8837177	1,0039941	0,0016038	0,8228349	0,3957723	0,4701154	1,0219413	0,4355580	0,0375364
500	0,3221433	0,3754205	0,7093764	0,0599863	0,1521743	0,4229224	0,7992057	0,8632347	0,9674817	0,0007020	0,8327706	0,3858746	0,4746854	1,0597671	0,4246048	0,0262327
520	0,3364617	0,3458634	0,6958322	0,0586513	0,1334752	0,4053954	0,7986000	0,8407903	0,9269163	0,0003714	0,7664534	0,4006905	0,4909443	1,0809578	0,4121193	0,0256014
540	0,3328483	0,3827081	0,6406947	0,0781864	0,1091699	0,3839794	0,7336541	0,8445790	0,9063699	0,0004581	0,7274397	0,4068744	0,4590574	1,0034072	0,4142505	0,0178642
560	0,3507309	0,3783126	0,6538665	0,0972299	0,1074203	0,3743869	0,7141318	0,8620878	0,9244836	0,0004635	0,8002111	0,4688157	0,4591743	0,9264115	0,4050230	0,0279101
580	0,3789129	0,4061427	0,6407958	0,1495719	0,1219021	0,3895028	0,7270552	0,8165493	0,8917910	0,0222998	0,7750426	0,4700168	0,4679594	0,8411906	0,3985899	0,0243438
600	0,4726615	0,4367649	0,6557364	0,1216032	0,1448063	0,5022381	0,7316364	0,8022927	0,9146867	0,0529121	0,8057751	0,4614377	0,4817524	0,7288706	0,4756745	0,0268787
620	0,5503929	0,4474433	0,5954558	0,1318424	0,1545110	0,5760974	0,7886205	0,7342965	0,8471348	0,1001011	0,8186767	0,4167790	0,4671679	0,6425490	0,4664546	0,0353073
640	0,6511410	0,4248337	0,5444568	0,0839623	0,1664593	0,5890975	0,8842089	0,7981991	0,8944558	0,1421814	0,8141010	0,3620189	0,4681209	0,5303253	0,4466430	0,0268591
660	0,7826282	0,4501635	0,6047443	0,1391524	0,1630117	0,6579901	0,8634098	0,7760987	0,8947202	0,1893416	0,8851452	0,4154247	0,4887803	0,5033231	0,4296514	0,0259232
680	0,7947112	0,4233177	0,6451663	0,1287240	0,1988826	0,6796154	0,8055192	0,7968793	0,9000102	0,2433636	0,9254495	0,4140756	0,4509527	0,4528110	0,4587576	0,0313691
700	0,7804329	0,4188286	0,6321813	0,1465028	0,1972380	0,6714367	0,8290772	0,7658937	0,8945131	0,2819619	0,9289464	0,4426477	0,4593025	0,4703248	0,4572646	0,0371946
720	0,8707287	0,4082065	0,6129001	0,1233855	0,1661662	0,6812415	0,8115933	0,7438042	0,8120862	0,3333805	0,8767024	0,4189907	0,4527791	0,3758077	0,4460929	0,0337545
740	0,9323619	0,4183077	0,5443486	0,1190748	0,1530279	0,7068392	0,8949387	0,7516664	0,7820995	0,3722226	0,8515177	0,3639005	0,4510773	0,2807441	0,4198895	0,0434474
760	0,9655197	0,4202604	0,5732768	0,1152463	0,1385514	0,7806481	0,8678997	0,7180569	0,7813022	0,3870113	0,9401491	0,3451809	0,4985535	0,2861105	0,4231103	0,0425177
780	0,9425021	0,3695560	0,6491733	0,1095022	0,1466224	0,7900473	0,9080087	0,7298884	0,7590098	0,4272822	0,9053047	0,3572266	0,4842936	0,2996739	0,4162608	0,0427926
800	0,9260109	0,4432519	0,5988773	0,1150012	0,1156170	0,7867497	0,9459395	0,7692768	0,7178491	0,4248649	0,9186059	0,3870415	0,4663214	0,3254048	0,4222920	0,0494479
820	0,8748915	0,4813320	0,6064767	0,1564763	0,1277342	0,8046018	0,9383045	0,7385878	0,7177986	0,4009025	0,8265435	0,3561470	0,5252405	0,3097560	0,4004829	0,0426620
840	0,9155361	0,4298940	0,6732242	0,1103865	0,1264672	0,8346261	0,9497631	0,6941414	0,7336313	0,3877291	0,7965675	0,3823219	0,4793801	0,2756950	0,4334454	0,0338528
860	0,9618527	0,3992023	0,6422220	0,1360753	0,1153444	0,8114864	0,9418975	0,6717017	0,7021057	0,4018603	0,8139534	0,4177134	0,4753651	0,2470245	0,4508141	0,0379404
880	0,9263366	0,3782996	0,6892498	0,1365724	0,0954326	0,8321500	0,9320939	0,7106082	0,7277675	0,4242261	0,8213798	0,4370367	0,4765342	0,2468306	0,4402244	0,0344953
900	0,9123101	0,3882346	0,6951254	0,1235818	0,1394270	0,9084478	0,8881600	0,6752496	0,7307694	0,4342562	0,8210324	0,4212134	0,4609813	0,2220644	0,4481963	0,0355104
920	0,8679452	0,4021338	0,6803107	0,1362693	0,1307279	0,9321363	0,8731123	0,6866757	0,7275774	0,4678390	0,7897081	0,3984395	0,4127767	0,2133814	0,4453843	0,0338401
940	0,9128425	0,3811983	0,6308256	0,1298719	0,1461834	0,9265354	0,9530014	0,7024495	0,7304437	0,4477751	0,8071266	0,3916839	0,4566603	0,2277122	0,4291115	0,0311692
960	0,8993240	0,3778376	0,6591474	0,1211845	0,1865378	0,9391929	0,8744267	0,7307831	0,7302787	0,4385836	0,7964221	0,3499195	0,4305765	0,2426941	0,4239147	0,0308573
980	0,9348905	0,3617271	0,6378450	0,1061948	0,2160503	0,8769842	0,9219848	0,7641741	0,7766182	0,4094423	0,8075415	0,3569785	0,4173593	0,2520943	0,4067287	0,0268179
1000	0,9973654	0,3736645	0,6433010	0,1171109	0,1942673	0,8894833	0,9151719	0,7953360	0,7832820	0,4165100	0,8227597	0,3280878	0,4254481	0,2479910	0,4077211	0,0266600
1020	0,9528664	0,4134185	0,6158882	0,1233815	0,2175907	0,8804503	0,9704699	0,7343343	0,7584419	0,4134044	0,7870103	0,3121858	0,4684135	0,2317191	0,4153093	0,0362682
1040	0,9452663	0,4099224	0,6310472	0,1182124	0,1984863	0,8474914	0,9608909	0,6722529	0,7314396	0,3914761	0,7931422	0,3170451	0,4366211	0,2233803	0,3900148	0,0370339
1060	1,0123198	0,4085626	0,6180258	0,1295168	0,1895362	0,8129458	0,9488563	0,6856087	0,7555666	0,4039390	0,8000868	0,3759755	0,4650452	0,2261227	0,3587912	0,0242101
1080	1,0670174	0,4073180	0,5815782	0,1438384	0,1821529	0,8031607	0,9562288	0,6963821	0,7711345	0,4005073	0,8118174	0,4426916	0,4807609	0,2603026	0,3575557	0,0223310
1100	0,9649220	0,3881995	0,6199827	0,1180896	0,2234442	0,8027416	0,9234283	0,7127349	0,7475862	0,4293440	0,8016693	0,4610120	0,4727859	0,2995617	0,3797025	0,0276955

0	0,9335875	0,4348751	0,5630813	0,1394687	0,1604337	0,8516916	0,9760119	0,6322314	0,7200508	0,3867464	0,9317268	0,3902552	0,4365331	0,3155895	0,4126695	0,0305835
20	1,0181054	0,4287040	0,5414965	0,1295563	0,1153200	0,8309613	0,9110661	0,7580708	0,6085367	0,3466590	0,8110674	0,4195633	0,4668978	0,3057175	0,4525810	0,1137888
40	1,0326602	0,4419332	0,4735945	0,1163452	0,1065254	0,8878219	0,8545778	0,7173992	0,5830404	0,3482058	0,7984149	0,4189564	0,4739668	0,3514908	0,4352496	0,2097728
60	1,0514582	0,4278547	0,5115063	0,1319636	0,0946902	0,9047991	0,8620555	0,7234684	0,5917986	0,3409256	0,8044556	0,4410348	0,4721803	0,3562693	0,4327469	0,2855094
80	1,0109709	0,4056368	0,4907961	0,1251152	0,0947022	0,9811070	0,8859055	0,7288367	0,6104905	0,3644742	0,8870246	0,4121307	0,5070521	0,3629965	0,4542674	0,3376377
100	0,9633670	0,4537624	0,5902175	0,0992758	0,1123405	0,9861497	0,8766350	0,6911524	0,6452988	0,3461001	0,8951080	0,4065208	0,5096935	0,3900382	0,4875230	0,4026831
120	1,0128149	0,4744015	0,5154868	0,1622900	0,1296604	0,9316564	0,9281985	0,6927362	0,6573800	0,3541543	0,9487537	0,4111366	0,5099428	0,3815582	0,4723576	0,4559110
140	1,0209562	0,4396281	0,4802495	0,1379818	0,1630560	0,8930429	0,8910768	0,6789666	0,6407083	0,3839680	0,8993297	0,4595654	0,4820250	0,3834333	0,5007501	0,5014301
160	0,8783490	0,4564787	0,4733849	0,1040496	0,1537521	0,8627652	0,9087514	0,6494241	0,6132437	0,4065930	0,8981479	0,4344670	0,4522891	0,3503606	0,5423265	0,5812310
180	0,8957707	0,4533740	0,5273390	0,1388992	0,1648677	0,8380967	0,9617430	0,6832048	0,6250146	0,4349788	0,8907636	0,4078175	0,4600716	0,3990421	0,5731957	0,5928989
200	0,8827327	0,4159396	0,5306815	0,1142425	0,1533237	0,8511055	1,0874196	0,7404099	0,6805980	0,3956252	0,9560966	0,4154897	0,4409444	0,4307761	0,5780195	0,5937631
220	0,9720604	0,4152021	0,5560591	0,1123986	0,1497456	0,8027403	1,1040512	0,7623603	0,7583582	0,4170151	0,8972693	0,4050503	0,4258560	0,4639566	0,6312829	0,5516046
240	0,8909076	0,4581432	0,5775052	0,1240924	0,1418278	0,8681594	1,0066448	0,7942137	0,7623819	0,4146196	0,8426007	0,3803403	0,4615472	0,4827763	0,6180848	0,5659434
260	0,9175867	0,4930038	0,5955012	0,1224280	0,1394495	0,8248082	1,0074585	0,7513937	0,7710512	0,4164253	0,7796924	0,3995056	0,4083018	0,4600712	0,5890726	0,5871229
280	0,8717169	0,5939675	0,5635946	0,1254965	0,1284498	0,8213499	1,1152588	0,7768417	0,7345438	0,4021689	0,8432353	0,4105132	0,4508380	0,4371133	0,5732187	0,6361504
300	0,9554866	0,5283196	0,5279203	0,0974512	0,1462724	0,8012939	1,0517303	0,6961537	0,7669212	0,3775115	0,8962196	0,4626016	0,4364096	0,4044345	0,5603769	0,6639229
320	0,9660557	0,4760060	0,5507740	0,1337865	0,1417004	0,8034293	0,9945149	0,6689562	0,7878099	0,3853799	0,8812851	0,4372741	0,4306779	0,3738301	0,5206203	0,7328401
340	0,9582442	0,5087654	0,5398522	0,1170011	0,1201461	0,8496646	1,0017356	0,6619662	0,7621558	0,4139210	0,9119532	0,4533388	0,4142733	0,3754011	0,5340028	0,7771887
360	0,9548243	0,4539736	0,5337916	0,1208222	0,1309441	0,8953298	1,0209057	0,7080235	0,8004557	0,4443143	0,9147209	0,4283809	0,4489086	0,3648984	0,5321006	0,7535974
380	1,0533906	0,4527676	0,5901955	0,1166919	0,1278343	0,8982405	1,0099912	0,7108130	0,8205629	0,4106654	0,9127084	0,3891052	0,4882670	0,4266524	0,5471849	0,7472950
400	0,9591172	0,4462816	0,5044696	0,1073101	0,1175136	0,8694476	1,0071178	0,7018991	0,8156704	0,4826606	0,9782183	0,3822732	0,5132320	0,3967406	0,5169537	0,7428479
420	1,0027863	0,4178499	0,4479001	0,1054068	0,1300375	0,8821350	0,9407848	0,6982529	0,8182081	0,4591871	0,8914943	0,3898988	0,5163850	0,4168808	0,4990310	0,6880544
440	1,0882674	0,3939867	0,4444515	0,1411493	0,1297953	0,8817422	1,0365245	0,7169822	0,7930796	0,4707897	0,9450751	0,4145824	0,5615037	0,4270225	0,5325045	0,6734502
460	1,0199341	0,3781261	0,4684844	0,1402061	0,1620665	0,8326735	1,0195630	0,7489894	0,7937454	0,4838030	0,9459080	0,4316429	0,5584680	0,4959007	0,5610748	0,7032093
480	1,0463207	0,4305687	0,5147191	0,1083090	0,1656609	0,7948352	0,9936037	0,7333112	0,7942573	0,4581333	0,9807486	0,4568388	0,5604364	0,5021182	0,5497746	0,6773667
500	0,9746027	0,4117692	0,5318265	0,1187704	0,1515538	0,8115828	0,9896942	0,6947053	0,8074445	0,4581075	0,8921112	0,4441430	0,5257480	0,5031797	0,5484365	0,6852855
520	0,9162056	0,4283563	0,5038925	0,1170140	0,1495154	0,8187382	0,9475648	0,6581077	0,7329082	0,4596098	0,8262154	0,4492936	0,5341094	0,4829260	0,5330442	0,6820286
540	1,0108244	0,4185018	0,4319107	0,1146566	0,1360061	0,8249627	0,9282940	0,7095265	0,7679719	0,4926939	0,8615527	0,4401535	0,5398871	0,4900528	0,5088638	0,6324209
