"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
1060	0,6910715	0,3393130	0,3363678	0,5878258	0,6199555	0,1862949	0,1801543	0,1890128	0,5827629	0,9066822	0,7593248	0,4026196	0,7858858	0,1931435	0,7974337	0,2559039
1080	0,7639882	0,3549436	0,3434372	0,5716433	0,6634446	0,1592498	0,2054292	0,1796653	0,6055521	0,9774221	0,7611094	0,4054076	0,7934124	0,2043536	0,8196670	0,2539495
1100	0,7603750	0,3316628	0,3913272	0,5877345	0,6338294	0,1591572	0,2052817	0,1792772	0,5904531	0,9567688	0,7639866	0,4131000	0,8315522	0,2006698	0,8046652	0,2817608

0	0,7081478	0,3190892	0,3726016	0,5738924	0,6608471	0,1615315	0,1952059	0,2017575	0,5682986	0,8925857	0,7770426	0,3591222	0,7936145	0,2199795	0,9712504	0,2517356
20	0,7773402	0,3770672	0,3384483	0,5452577	0,6880381	0,1846387	0,2022423	0,2209263	0,5428158	0,8787953	0,7442847	0,4282503	0,7435417	0,1988772	0,7991593	0,2750919
40	0,7543151	0,3295529	0,2913451	0,5112990	0,7041357	0,2027318	0,2537537	0,1688637	0,5758978	0,9420153	0,7116566	0,4022611	0,7516460	0,3029629	0,6684356	0,2561983
60	0,7941891	0,2776626	0,2586101	0,4635518	0,6868313	0,2226405	0,2958575	0,1281127	0,5957578	0,8887870	0,7333414	0,4308537	0,7022945	0,4697119	0,5436144	0,2670723
80	0,7530071	0,2365059	0,2248149	0,4634603	0,6492775	0,2151993	0,3315603	0,1172453	0,6023346	0,8874534	0,7193062	0,4443074	0,7453340	0,5747665	0,4666664	0,2786259
100	0,7781488	0,1820900	0,2237235	0,4680639	0,6464465	0,1908288	0,3796182	0,1129362	0,4799676	0,9053292	0,7580366	0,5000243	0,8223566	0,6104201	0,4391578	0,2409610
120	0,7662728	0,1429053	0,2252690	0,4180225	0,6222026	0,1752430	0,4329865	0,0931471	0,4765719	0,8262381	0,7535242	0,5391929	0,8280554	0,6546865	0,3385333	0,2101219
140	0,7545632	0,1458764	0,2033102	0,3840078	0,6304326	0,1415083	0,4435563	0,1005080	0,4567939	0,8017268	0,7435185	0,5627042	0,8335152	0,6639279	0,3037933	0,1794047
160	0,8352910	0,1296002	0,2218297	0,3563854	0,6358065	0,1312378	0,4436584	0,0767407	0,4313400	0,7725406	0,7503312	0,5840956	0,8106452	0,6931999	0,3020187	0,1839685
180	0,8835023	0,1163588	0,2621981	0,2982984	0,6038340	0,1353922	0,5173716	0,0601577	0,4208683	0,7269552	0,7633734	0,5859338	0,8361843	0,7189347	0,2955062	0,2037611
200	0,8613024	0,0943252	0,2132705	0,3199545	0,6512462	0,1219145	0,5006729	0,0688888	0,4043342	0,7229196	0,8131897	0,5946812	0,8424589	0,7875758	0,3271326	0,1859521
220	0,8288915	0,0825850	0,2147275	0,2657731	0,6290152	0,1322502	0,4410762	0,0712680	0,4287167	0,7976274	0,7407031	0,5346838	0,8259146	0,7700029	0,3392242	0,1760444
240	0,8702884	0,0790064	0,2510434	0,2580270	0,6418195	0,0982869	0,4405601	0,0634172	0,3916814	0,7914399	0,7800805	0,5989034	0,7895803	0,8224768	0,3613557	0,1496065
260	0,8344038	0,0545042	0,2651933	0,3262890	0,6809582	0,1188597	0,4304568	0,0758200	0,3674879	0,8398439	0,8880594	0,5510337	0,8179180	0,8472882	0,3614769	0,1634841
280	0,9000697	0,0621259	0,2490170	0,3259703	0,6832979	0,1055139	0,4281432	0,1002913	0,3888970	0,8503802	0,8554443	0,5285017	0,8231193	0,8274746	0,3443403	0,1768154
300	0,8513146	0,0634824	0,2503916	0,3089954	0,7157628	0,1215382	0,4519563	0,0984023	0,3824269	0,8710742	0,7645172	0,5703575	0,8152908	0,8901891	0,3050698	0,1824162
320	0,8376544	0,0639487	0,2661919	0,3694299	0,6854230	0,1291171	0,4437740	0,1016128	0,3910886	0,8448264	0,7029508	0,5100056	0,8158499	0,8610702	0,2884711	0,1982465
340	0,8131534	0,0535331	0,2508641	0,3704105	0,6818478	0,1315563	0,4518090	0,0884931	0,4260820	0,8098915	0,7043766	0,5149116	0,8116869	0,7557569	0,2798154	0,1845707
360	0,8054913	0,0520740	0,2519173	0,3344080	0,6587124	0,1153959	0,4614806	0,1060459	0,3964871	0,7998809	0,7650523	0,5262824	0,8045625	0,6962024	0,2762929	0,1612219
380	0,8520739	0,0453584	0,2802632	0,3343115	0,6596481	0,1163270	0,4931085	0,0790276	0,4077986	0,8166236	0,6281874	0,5437467	0,8336640	0,7586126	0,2837680	0,1503675
400	0,8226331	0,0397296	0,2304611	0,3710868	0,6402382	0,1453799	0,4885255	0,0773259	0,3967555	0,8344380	0,6031581	0,5634390	0,8798302	0,7748157	0,2602321	0,1633870
420	0,8265269	0,0452579	0,2839885	0,3587760	0,6569746	0,1111746	0,4152161	0,0963079	0,4077567	0,8838566	0,6425974	0,5291148	0,8424141	0,8370781	0,2780246	0,1551126
440	0,8152946	0,0606053	0,2722615	0,3741600	0,6281676	0,1306149	0,4423852	0,1226329	0,4707876	0,9309746	0,6755829	0,5397205	0,8290322	0,8241289	0,2870590	0,1648177
460	0,8807425	0,0635913	0,2358695	0,3659759	0,6574232	0,1248906	0,4367488	0,1129868	0,4464236	0,9510778	0,6606599	0,5691371	0,7666136	0,7789814	0,2729689	0,1742709
480	0,8871487	0,0606828	0,2032515	0,3428469	0,6510945	0,1258969	0,4364765	0,1016147	0,4432839	0,9391754	0,6907773	0,5796582	0,7565476	0,8430006	0,2964039	0,1810878
500	0,9454746	0,0493647	0,2600132	0,3460713	0,6590007	0,1199711	0,4775892	0,1119529	0,4238366	0,9527492	0,7531655	0,5547367	0,8021842	0,8428052	0,2650465	0,1786260
520	0,8863950	0,0482751	0,2644650	0,3187566	0,6685339	0,1034279	0,4734698	0,1138670	0,4036025	0,8806602	0,7841742	0,5365159	0,8369480	0,8316819	0,2711245	0,1815709
540	0,8707096	0,0473981	0,2191692	0,3061927	0,6677478	0,1543546	0,5000229	0,1056318	0,3887423	0,8378631	0,7587993	0,4634188	0,7957162	0,8296785	0,2115498	0,1527792
560	0,8671792	0,0454769	0,2644257	0,2952862	0,7196680	0,1558520	0,5361848	0,1040881	0,4341343	0,8813782	0,7818851	0,4416531	0,8722704	0,7988951	0,2491150	0,1496154
580	0,8657524	0,0641671	0,3649002	0,3508851	0,6753864	0,1452996	0,4481527	0,1105062	0,4298923	0,8373580	0,7654398	0,4711007	0,9040781	0,7614496	0,3830797	0,1873129
600	0,9296978	0,0945901	0,4542274	0,3551890	0,6498181	0,1399098	0,4365926	0,1500949	0,5079282	0,8455261	0,7782631	0,4015911	0,8622203	0,6600391	0,5398812	0,2207365
620	0,8798392	0,1387080	0,3866929	0,3751923	0,6632065	0,1516590	0,4134131	0,1506919	0,5350242	0,8589030	0,8145355	0,3645340	0,8394339	0,5712675	0,6475757	0,2280975
640	0,7778528	0,1510536	0,3471396	0,4015112	0,7097574	0,1493271	0,3928476	0,1591013	0,5357660	0,9082910	0,8297782	0,3483343	0,8171488	0,4647649	0,7771540	0,2438010
660	0,8591822	0,1708610	0,3408716	0,4101932	0,6936933	0,1498694	0,3979690	0,1919828	0,6039970	0,9360520	0,7692383	0,3110436	0,8450910	0,3803976	0,7898531	0,2311978
680	0,8026277	0,2127840	0,4068269	0,4352802	0,7268185	0,2210670	0,3577187	0,1808572	0,5659284	0,9703161	0,8259272	0,3380942	0,7991318	0,3249546	0,8345563	0,2566554
700	0,7828821	0,2588103	0,3536376	0,4059705	0,7038663	0,2026311	0,3708415	0,1834390	0,5479449	0,9802525	0,7919933	0,3398620	0,8031599	0,3018752	0,8546639	0,2772559
720	0,7880549	0,2515825	0,3393173	0,4632954	0,7937697	0,2125535	0,3666567	0,1988249	0,5805274	0,9565410	0,7858486	0,3348002	0,8055462	0,2856833	0,8290335	0,2732088
740	0,7423609	0,2618958	0,2787272	0,4563163	0,6999371	0,2208652	0,3215120	0,1413307	0,6098582	0,9810554	0,7494912	0,3211946	0,7923875	0,2369518	0,8724305	0,2878261
760	0,7395004	0,2512432	0,3580328	0,4699277	0,6949535	0,2394327	0,3097743	0,1732617	0,6149426	1,0304763	0,7050891	0,3218183	0,8054820	0,2309422	0,9241990	0,2979793
780	0,6880302	0,2519952	0,3622907	0,4863580	0,7403626	0,2414185	0,2720824	0,1739429	0,5700375	1,0506975	0,7323357	0,3137824	0,7828701	0,1861423	0,8938949	0,2905072
800	0,6182273	0,3129320	0,3656091	0,5033492	0,7057100	0,2598242	0,3073392	0,1981447	0,5892769	1,0101532	0,6793640	0,3022759	0,7732524	0,1729154	0,9022704	0,3020573
820	0,6054202	0,3347083	0,3286902	0,5674846	0,6871827	0,2324609	0,2682223	0,1503313	0,5728718	1,0197191	0,7173633	0,3000421	0,7863163	0,1811451	0,7716883	0,3167627
840	0,6190769	0,3172171	0,3608358	0,6007929	0,6610424	0,2081328	0,2633065	0,1513373	0,6548360	1,0143133	0,7225666	0,2936092	0,8275596	0,1683789	0,7958741	0,3013090
860	0,6274630	0,2935720	0,3658167	0,6039551	0,7095095	0,2200186	0,2809114	0,1560204	0,6472579	0,9765014	0,8006256	0,2906136	0,8455652	0,2038969	0,8852386	0,2820566
880	0,7111431	0,2853732	0,2973554	0,6271187	0,7215968	0,2109314	0,2695327	0,1799907	0,5812434	0,9408777	0,8023744	0,2862445	0,8057468	0,1861785	0,8478928	0,2861965
900	0,6727842	0,2705390	0,3244159	0,6254745	0,6663112	0,2030444	0,2990864	0,1583975	0,6221924	0,9314797	0,7956984	0,2903735	0,7974235	0,2118005	0,8176844	0,2674442
920	0,6857206	0,2752407	0,4188580	0,6057385	0,7052605	0,2121606	0,3068833	0,1668048	0,5883496	0,9468514	0,7911536	0,3129896	0,7926452	0,1953605	0,8239833	0,2538224
940	0,7152459	0,2844345	0,3571247	0,6142544	0,7169946	0,2076381	0,3276944	0,1966697	0,6020572	1,0555742	0,7773923	0,2874532	0,7103999	0,1697979	0,8035532	0,2654340
960	0,6874317	0,2769734	0,3657769	0,6687289	0,7042371	0,2601520	0,2911738	0,2266944	0,5888121	0,9823572	0,7366855	0,2868196	0,6840584	0,1821296	0,7722631	0,2604894
980	0,7396484	0,2974973	0,3473700	0,6523332	0,6672048	0,2594482	0,2837573	0,2098484	0,5625785	0,9790858	0,7237760	0,2945780	0,6260436	0,1717918	0,7999514	0,2430054
1000	0,7666239	0,3153991	0,3184091	0,6911205	0,6755062	0,2441189	0,2475073	0,2079564	0,5696706	0,9765448	0,7135550	0,2659327	0,6586340	0,2086010	0,8993588	0,2614843
1020	0,7065231	0,3174231	0,2904651	0,7020235	0,7246903	0,2325145	0,2507361	0,2165315	0,5504534	0,9766031	0,7380091	0,2623379	0,6563398	0,2019878	0,7594897	0,2747497
1040	0,7236718	0,3055146	0,3702827	0,7741630	0,6804977	0,1740534	0,2554680	0,1837879	0,5853742	0,9617473	0,7857308	0,3009889	0,6673247	0,1792452	0,7807115	0,2866425
1060	0,7289674	0,2964229	0,3678167	0,7680704	0,6725931	0,1847604	0,2288991	0,2178064	0,5855643	0,9107807	0,7568747	0,3103643	0,6852117	0,1766762	0,8387261	0,2843825
1080	0,7348444	0,2943356	0,3214039	0,7500752	0,6792653	0,1918411	0,2350570	0,2325287	0,6014311	0,9374321	0,7064590	0,2986540	0,7108199	0,2145219	0,8217683	0,2646044
1100	0,7600151	0,3093016	0,3252023	0,7208696	0,6880708	0,1824183	0,2257154	0,2016044	0,6328159	0,9259288	0,7673390	0,3053897	0,7255643	0,1971680	0,9136409	0,2681113

0	0,7081478	0,3190892	0,3726016	0,5738924	0,6608471	0,1615315	0,1952059	0,2017575	0,5682986	0,8925857	0,7770426	0,3591222	0,7936145	0,2199795	0,9712504	0,2517356
20	0,6310380	0,3602920	0,2955460	0,5615110	0,7509327	0,2336987	0,2116212	0,1801933	0,5646799	0,9151672	0,7688850	0,2835325	0,8894592	0,2576661	0,9356479	0,2797527
40	0,5733898	0,3575343	0,2588390	0,5692414	0,7175301	0,1943671	0,2590514	0,1538882	0,5860058	0,9698917	0,7790178	0,2139845	0,8101928	0,2600652	0,9240843	0,2726576
60	0,6171395	0,3191756	0,3270404	0,5429478	0,7322803	0,2293823	0,2673631	0,1284386	0,5852246	0,9381825	0,7689507	0,1640137	0,8563518	0,2008009	0,8556966	0,3088365
80	0,6835938	0,2823243	0,2907895	0,5191051	0,7092740	0,2480628	0,3798297	0,1423498	0,5827267	0,9693344	0,7872052	0,1349019	0,8670113	0,1628375	0,9156329	0,3307220
100	0,6636583	0,3073467	0,2784093	0,4715308	0,7364159	0,2104214	0,4373912	0,1370711	0,6242046	0,9176448	0,8111560	0,1229596	0,8189198	0,1689348	0,9180189	0,4142415
120	0,5654820	0,2741717	0,3063587	0,4985414	0,7518551	0,2222355	0,4547622	0,1324842	0,6127497	0,9880238	0,8022052	0,1038201	0,8077671	0,1555628	0,9572808	0,3982729
140	0,5503037	0,2939180	0,4059122	0,4581128	0,7610650	0,2068162	0,4851935	0,1450218	0,6410982	0,9226026	0,7617856	0,0910083	0,7994166	0,1735163	0,8942158	0,4738311
160	0,5998986	0,3132278	0,3215660	0,4982006	0,7628720	0,2115992	0,5213110	0,1756211	0,6923512	0,9245508	0,7815122	0,0730545	0,8083870	0,1698706	0,8676885	0,4859576
180	0,5683528	0,3371846	0,3041428	0,4989549	0,7866792	0,2279730	0,5217851	0,1679511	0,7607912	0,9821413	0,8174591	0,0587054	0,8142093	0,1703813	0,9291088	0,4069370
200	0,5810440	0,3065149	0,2764843	0,4812527	0,7494002	0,2286716	0,5781954	0,1655049	0,7325708	0,9345436	0,7874908	0,0414559	0,7887856	0,1726167	0,9368743	0,3923560
220	0,5949194	0,2854738	0,3023504	0,4746214	0,7405816	0,2217732	0,5373893	0,1680636	0,7033078	0,9129824	0,8407086	0,0392022	0,7811506	0,1741408	0,9445177	0,4068094
240	0,6500985	0,2732645	0,3054825	0,5022214	0,7449895	0,2178110	0,5279417	0,1681503	0,7752128	1,0052969	0,8259439	0,0480820	0,8006330	0,1896553	0,9432505	0,4025911
260	0,6783456	0,2706768	0,2921436	0,4971401	0,6995982	0,1925512	0,5389867	0,1775894	0,7487742	1,0032042	0,7810218	0,0307427	0,8546002	0,1658636	0,9190915	0,3926788
280	0,7198277	0,2584771	0,3276075	0,4496807	0,6780159	0,2028808	0,5237304	0,1519874	0,7514160	0,9820890	0,7778190	0,0244094	0,8730577	0,1480248	0,9140626	0,4041734
300	0,6924842	0,2567327	0,3060537	0,5025835	0,7075638	0,1980523	0,4959664	0,1445388	0,7213404	1,0525590	0,7719742	0,0305520	0,8232945	0,1517242	0,9218859	0,3517717
320	0,6714542	0,2573635	0,3032493	0,4738889	0,7115353	0,2166094	0,5364921	0,1562629	0,7293411	1,0397909	0,7943537	0,0332225	0,7866924	0,1704144	0,8700727	0,3866619
340	0,6889651	0,2735198	0,2815291	0,4201038	0,6967451	0,2172021	0,4802648	0,1427009	0,7096113	0,9448351	0,7820130	0,0335217	0,8171507	0,1468059	0,8276325	0,4603869
360	0,6579171	0,2449991	0,2988229	0,4187397	0,6614048	0,2037812	0,5110482	0,1471206	0,7946985	0,9158658	0,7866895	0,0430785	0,7699040	0,1264281	0,8307713	0,4447667
380	0,6604891	0,2190514	0,2794973	0,4034067	0,6638197	0,2094725	0,5261641	0,1241472	0,7622053	0,9107136	0,7582063	0,0411024	0,8112678	0,1330884	0,8776611	0,4471690
400	0,6882647	0,2532615	0,2948094	0,4140185	0,6731698	0,1779065	0,5947039	0,1279976	0,7064317	0,9693469	0,7722407	0,0360757	0,7995870	0,1463646	0,8070968	0,4363808
420	0,6785969	0,2423918	0,2723365	0,4058269	0,6781024	0,1482930	0,5904640	0,1510597	0,6839164	1,0465033	0,7477501	0,0367612	0,7788584	0,1447115	0,8090539	0,4289640
440	0,7046316	0,2463622	0,3288141	0,4480084	0,6420178	0,1395171	0,6190731	0,1568124	0,6431907	1,0063791	0,7278595	0,0443728	0,8001557	0,1437803	0,8224709	0,4559986
460	0,7077390	0,2178740	0,2633246	0,4651439	0,6564058	0,1276075	0,6028042	0,1697091	0,6267776	1,0558215	0,6997804	0,0367229	0,8135390	0,1360554	0,7964859	0,4781610
480	0,6541407	0,2194523	0,2487564	0,4535480	0,5576961	0,1266582	0,5843766	0,1653409	0,6288697	1,0575513	0,6681627	0,0320457	0,8413128	0,1288646	0,8591351	0,5143931
500	0,6810809	0,2111172	0,3157366	0,4700827	0,5791934	0,1368949	0,5571296	0,1401117	0,6419783	1,0075936	0,7249383	0,0300943	0,8120945	0,1381639	0,8492081	0,5157997
520	0,7636764	0,2559676	0,2892563	0,4677943	0,6054791	0,1313485	0,4710935	0,1446499	0,6834968	0,9456856	0,7010308	0,0335956	0,7787428	0,1523669	0,9443627	0,5303083
540	0,7045014	0,2454964	0,3071745	0,4334149	0,6176023	0,1408354	0,4646136	0,1395271	0,6713521	0,9448255	0,6766535	0,0313892	0,8397329	0,1493835	0,8689373	0,5255428
560	0,6871073	0,2697429	0,2744063	0,4612673	0,6660518	0,1151505	0,4398140	0,1460458	0,6665389	0,8667414	0,6367193	0,0310634	0,7722633	0,1423496	0,7972954	0,5143422
580	0,7461389	0,2581493	0,3075427	0,4513839	0,6727397	0,1140975	0,3556124	0,1502140	0,6709351	0,8493576	0,6486404	0,0685324	0,8178032	0,1596362	0,8246789	0,4689724
600	0,6254988	0,2559766	0,3456848	0,4568849	0,6402431	0,1304162	0,3544366	0,1666455	0,6719801	0,8621612	0,6655946	0,1061725	0,7678145	0,1439190	0,8487787	0,4269100
620	0,6123515	0,2514861	0,3486473	0,4625815	0,6561842	0,1606623	0,3093791	0,1647942	0,6037739	0,8559198	0,6679279	0,1812811	0,7183193	0,1782297	0,8768350	0,3381084
640	0,6736133	0,2546369	0,3624209	0,4770242	0,6772434	0,1511771	0,3215670	0,1576161	0,5630798	0,8702233	0,6715740	0,2313544	0,7401499	0,1368524	0,8675651	0,3091798
660	0,7168571	0,2649804	0,4008260	0,4989043	0,6582577	0,2154237	0,3254381	0,1554335	0,6315248	0,9276232	0,7589340	0,2709004	0,7353887	0,1658947	0,8572543	0,3417062
680	0,7678634	0,2842541	0,3637992	0,5168391	0,6790909	0,2065551	0,3262744	0,2205411	0,5690453	0,9132035	0,8125347	0,3024564	0,7199725	0,1453625	0,8439061	0,3325665
700	0,7498309	0,3351268	0,3471256	0,5398977	0,7173073	0,2096640	0,2686705	0,2036260	0,5854939	0,9248875	0,8070754	0,3123721	0,7139071	0,1298234	0,8356392	0,3295886
720	0,7853320	0,3578599	0,3531542	0,5731294	0,7248874	0,2271757	0,2594456	0,2016657	0,5778138	0,8782241	0,7577767	0,3252266	0,7467754	0,1351130	0,8905861	0,3208714
740	0,8346459	0,3405704	0,3103765	0,6128475	0,6657083	0,2268959	0,2671877	0,1864195	0,5211401	0,9222593	0,8426893	0,3299707	0,7957129	0,1129394	0,9028246	0,2820067
760	0,7965196	0,3355361	0,3477718	0,5955357	0,6465872	0,2142591	0,2668088	0,1734671	0,5378589	0,9086772	0,8291996	0,2935435	0,7580961	0,1234910	0,8747299	0,2955815
780	0,7790084	0,3565464	0,3674151	0,5568075	0,6409712	0,2112386	0,2628152	0,2147367	0,5273710	0,8975504	0,8428800	0,2959889	0,7337462	0,1421800	0,8526074	0,2849724
800	0,7831299	0,3609621	0,3645267	0,5447896	0,6688343	0,1756839	0,2781174	0,1757054	0,5576404	0,8820599	0,7450542	0,2401572	0,7703409	0,1457120	0,8222687	0,2960688
820	0,7255693	0,3882313	0,3566437	0,6022432	0,6625113	0,1723686	0,2438551	0,1785753	0,5492321	0,9350419	0,7751811	0,2254749	0,7071109	0,1265497	0,8641914	0,2628161
840	0,7404873	0,3710102	0,3699140	0,6793875	0,7159531	0,1695216	0,2553324	0,2042710	0,5654496	1,0114545	0,7526763	0,2457860	0,7132329	0,1883960	0,8149628	0,2656536
860	0,7184537	0,3655660	0,3798079	0,6367059	0,7202349	0,1931175	0,2257670	0,2179448	0,5599017	1,0019618	0,7260488	0,3101358	0,7206597	0,1624118	0,8205962	0,2629264
880	0,6531809	0,4059996	0,3738746	0,6229509	0,7325398	0,1728644	0,2193749	0,2193883	0,5112411	0,9570665	0,7167124	0,3346171	0,7170448	0,2086120	0,7750479	0,2626059
900	0,6864218	0,4070850	0,3215146	0,6523471	0,7266969	0,2037586	0,2152303	0,1733946	0,4965149	0,9803055	0,7374847	0,3391187	0,6767784	0,2251296	0,8228050	0,2640812
920	0,6734347	0,3715880	0,3445360	0,6555868	0,7289585	0,2104773	0,2417976	0,1375397	0,5069007	0,9638847	0,7082828	0,3726777	0,7284596	0,2181929	0,8498721	0,2662455
940	0,6646946	0,3746111	0,3752186	0,5970760	0,6846733	0,2375616	0,2632576	0,1428841	0,5766496	0,9736556	0,7116849	0,3449525	0,8266747	0,2324796	0,9029269	0,2767157
960	0,6143065	0,3424521	0,3245552	0,5692267	0,6905416	0,2415529	0,2789095	0,1367822	0,6036730	0,9477719	0,6762694	0,3117826	0,8484401	0,2086443	0,9299841	0,2813646
980	0,5738398	0,3280136	0,2975336	0,6170494	0,6975338	0,2232447	0,2608625	0,1162082	0,5984750	0,9008715	0,6729503	0,3439533	0,7896257	0,1836486	0,9558208	0,2450557
1000	0,6039985	0,3482147	0,3363465	0,5979713	0,7293706	0,2085935	0,2526948	0,1158609	0,5691137	0,9109336	0,7103956	0,3423980	0,7367310	0,1754635	0,8728043	0,2488794
1020	0,6322196	0,3135209	0,3328171	0,6109633	0,7242478	0,2074189	0,2295925	0,1342110	0,5953470	0,8586580	0,6752502	0,3388013	0,7958130	0,1608630	0,8463555	0,2389114
1040	0,6743265	0,3520518	0,3063841	0,6315143	0,7237669	0,2135591	0,2220853	0,1669415	0,5968314	0,8997208	0,7099305	0,3709789	0,7813342	0,1310755	0,8891887	0,2094633
1060	0,6911709	0,2882147	0,3211069	0,5660937	0,6971843	0,1877567	0,1801609	0,1491420	0,5550646	0,9014529	0,6772260	0,3657480	0,7506232	0,1316116	0,8262254	0,2268539
1080	0,7511500	0,2674487	0,3904976	0,5896281	0,7186911	0,1893833	0,2013224	0,1484129	0,5493678	0,9175914	0,6059766	0,3628043	0,7536683	0,1543363	0,8552840	0,2186080
1100	0,7103936	0,2819858	0,3761320	0,6229360	0,7029813	0,1979578	0,1964225	0,1363166	0,5194571	0,8379968	0,6515488	0,3660411	0,7242073	0,1864779	0,7823804	0,2281309

0	0,7081478	0,3190892	0,3726016	0,5738924	0,6608471	0,1615315	0,1952059	0,2017575	0,5682986	0,8925857	0,7770426	0,3591222	0,7936145	0,2199795	0,9712504	0,2517356
20	0,7501083	0,3809193	0,3771086	0,5550086	0,6457450	0,2828189	0,2163418	0,1613813	0,5264660	0,9362271	0,6962915	0,3051997	0,8146455	0,2135574	0,7984153	0,2654028
40	0,7524302	0,3447475	0,3668311	0,5778152	0,6407457	0,5203916	0,2630510	0,1513538	0,5520761	0,9282173	0,7206535	0,3222672	0,7666858	0,2225366	0,8219644	0,3681317
60	0,7087535	0,3591454	0,3392746	0,6268672	0,6532985	0,5935879	0,3652023	0,1489624	0,5791053	0,9373683	0,7767184	0,3477128	0,6567255	0,2103768	0,8147685	0,4209521
80	0,7145060	0,4001331	0,3664408	0,6102684	0,6903486	0,7419681	0,4330107	0,1759976	0,5904332	0,9563888	0,7210445	0,3597839	0,6540013	0,2367514	0,8398335	0,4504188
100	0,7182183	0,3793211	0,3177320	0,6843542	0,6479684	0,8765982	0,4704509	0,1967675	0,5963630	0,9251642	0,7029914	0,3396346	0,6290329	0,2175631	0,8147746	0,5123697
120	0,7022422	0,3826457	0,3061159	0,6636364	0,6711382	0,8498015	0,5067396	0,1887772	0,5872937	0,9227117	0,7271421	0,3753665	0,6145570	0,2178789	0,8061467	0,5998962
140	0,7283998	0,3273850	0,3269565	0,6791975	0,7103898	0,8366259	0,5324109	0,1476113	0,5444565	0,9553137	0,7023817	0,4105260	0,5598488	0,1839454	0,8591582	0,6342294
160	0,6957638	0,3207449	0,2953778	0,6379396	0,7450250	1,0519792	0,5859804	0,1490454	0,5802726	0,9773595	0,6428122	0,4465146	0,5513179	0,1929587	0,8247595	0,6065196
180	0,7377826	0,3255591	0,3639175	0,6539349	0,6880810	1,0597519	0,6732417	0,1205968	0,5835514	0,9612023	0,7398975	0,4508946	0,5105443	0,1854409	0,8566834	0,5886260
200	0,6919562	0,2878578	0,3878079	0,6641342	0,6683140	1,0570487	0,7157833	0,1512067	0,6147065	0,9309564	0,7260677	0,3903778	0,5429525	0,1770532	0,8961845	0,6578547
220	0,7034736	0,2886734	0,3852250	0,6943585	0,6119982	1,0028077	0,7231489	0,1463585	0,5827963	0,9181366	0,7069303	0,3855059	0,5291922	0,1837945	0,8662775	0,6502283
240	0,6769241	0,3249302	0,4061209	0,7046458	0,6346995	0,9828886	0,7736397	0,1962787	0,5603710	0,9096320	0,7574745	0,3616447	0,5229945	0,2115954	0,7472507	0,6693273
260	0,7300330	0,3717275	0,3727076	0,7216967	0,6621701	0,9459752	0,7143049	0,1826974	0,6461586	0,9042694	0,8330135	0,3112227	0,5443033	0,2385917	0,8010543	0,6999126
280	0,6697709	0,3142422	0,3448933	0,7095481	0,7217324	0,9055730	0,7422938	0,1534956	0,6541838	0,9347934	0,8541422	0,3019818	0,5184856	0,2277043	0,8507189	0,7399183
300	0,6866857	0,3382681	0,3153030	0,7031074	0,6470081	0,9223835	0,7363615	0,1703457	0,6130264	0,9178292	0,7847880	0,3324618	0,5334040	0,2154215	0,8291379	0,7358909
320	0,7048865	0,3423715	0,3588593	0,6892468	0,6862128	0,8972265	0,7354028	0,1749065	0,6239063	0,9101972	0,7675152	0,3366634	0,5103320	0,1984376	0,8781212	0,7637864
340	0,7432485	0,2969568	0,3497420	0,6741380	0,6868680	0,9214563	0,8356747	0,1807928	0,6471471	0,9111517	0,7736875	0,3859011	0,4874320	0,1750258	0,8545232	0,7510442
360	0,7563393	0,2782524	0,3714187	0,6268968	0,6798370	0,8964487	0,8041192	0,1829711	0,5923563	0,8959325	0,7635334	0,4306559	0,4763503	0,1756411	0,9314787	0,7485294
380	0,6865045	0,2799699	0,3252757	0,6899191	0,7009891	0,9145227	0,7939892	0,1908963	0,5619864	0,9228227	0,7765289	0,3997039	0,4805776	0,1609051	0,8844363	0,7243657
400	0,7213035	0,2696062	0,3831989	0,7323464	0,7141867	0,8991671	0,8135939	0,2150131	0,5659178	0,8739353	0,7641485	0,3854415	0,4439345	0,1326294	0,9147413	0,7097860
420	0,6779936	0,2905698	0,3506428	0,6964642	0,7448712	0,8317258	0,8085848	0,2125696	0,5439138	0,9219239	0,7606939	0,3741669	0,4792304	0,1696887	0,9120320	0,8016744
440	0,7742896	0,2939580	0,4114418	0,6368685	0,6814754	0,8378826	0,7972310	0,1760983	0,5242916	0,9277151	0,7710464	0,3420686	0,4733869	0,1449205	0,8642731	0,7840875
460	0,6974330	0,2477275	0,3298834	0,6800744	0,6851387	0,8803082	0,7317800	0,1733944	0,5264221	1,0011691	0,8229991	0,3383966	0,4615377	0,1655100	0,8445621	0,8041698
480	0,7078206	0,2860387	0,3111781	0,6223534	0,6250637	0,8202035	0,7155282	0,1491074	0,5539634	0,9884297	0,8098226	0,3632267	0,4757345	0,1821696	0,8170187	0,8274297
500	0,7035656	0,3161476	0,3574332	0,6752690	0,6268581	0,8552695	0,6865786	0,1656579	0,5961133	0,8951499	0,7219354	0,3396344	0,4669538	0,2038012	0,8451409	0,8330691
