"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
0	0,8842761	0,5586873	0,4364270	0,2781468	1,0000000	0,2212620	0,7475792	0,3559946	0,3525983	0,9998511	0,2001824	0,0271346	0,0033142	0,2890467	0,1346971	0,2743157
20	0,9063909	0,5005698	0,4361385	0,2636489	1,0000000	0,2223934	0,6890162	0,3567166	0,3522769	0,9998510	0,2001269	0,0272075	0,0033098	0,3210347	0,1346205	0,2740231
40	0,9371669	0,3976704	0,4339647	0,2336458	1,0000000	0,2359790	0,5945956	0,3644451	0,3505942	0,9998508	0,1997901	0,0280904	0,0033251	0,3759958	0,1341659	0,2724188
60	0,9598985	0,3021281	0,4295315	0,2001067	1,0000000	0,2818694	0,5193885	0,3879940	0,3466322	0,9998499	0,1987923	0,0313224	0,0033960	0,4251215	0,1329881	0,2687224
80	0,9744195	0,2278550	0,4239623	0,1687516	1,0000000	0,3697727	0,4724303	0,4316226	0,3404582	0,9998476	0,1968785	0,0390482	0,0035724	0,4613455	0,1309583	0,2632594
100	0,9832131	0,1746416	0,4184392	0,1419472	1,0000000	0,4858021	0,4474314	0,4927181	0,3326557	0,9998434	0,1940662	0,0535759	0,0039151	0,4854033	0,1281803	0,2568085
120	0,9884196	0,1382437	0,4136592	0,1202558	1,0000000	0,6053733	0,4360115	0,5638134	0,3239833	0,9998377	0,1906211	0,0761427	0,0044893	0,5001798	0,1249315	0,2501229
140	0,9914714	0,1140801	0,4098658	0,1033470	1,0000000	0,7108343	0,4318571	0,6365407	0,3151718	0,9998307	0,1869187	0,1056940	0,0053462	0,5085999	0,1215457	0,2437491
160	0,9932522	0,0983692	0,4070283	0,0905213	1,0000000	0,7951855	0,4311173	0,7044451	0,3068062	0,9998233	0,1833095	0,1391058	0,0064975	0,5129829	0,1183122	0,2380106
180	0,9942890	0,0883092	0,4049936	0,0809936	1,0000000	0,8584859	0,4317302	0,7638125	0,2992786	0,9998160	0,1800442	0,1726728	0,0078976	0,5149665	0,1154265	0,2330522
200	0,9948921	0,0819423	0,4035797	0,0740316	1,0000000	0,9039650	0,4327086	0,8132679	0,2927933	0,9998093	0,1772583	0,2034627	0,0094501	0,5156222	0,1129856	0,2288974
220	0,9952428	0,0779493	0,4026206	0,0690120	1,0000000	0,9356401	0,4336399	0,8529948	0,2874028	0,9998034	0,1749902	0,2298213	0,0110350	0,5156085	0,1110083	0,2254967
240	0,9954466	0,0754632	0,4019821	0,0654328	1,0000000	0,9571985	0,4343899	0,8840243	0,2830545	0,9997985	0,1732131	0,2512308	0,0125419	0,5153060	0,1094622	0,2227641
260	0,9955651	0,0739246	0,4015634	0,0629043	1,0000000	0,9716151	0,4349452	0,9077293	0,2796347	0,9997946	0,1718641	0,2679284	0,0138912	0,5149194	0,1082883	0,2206003
280	0,9956340	0,0729769	0,4012922	0,0611324	1,0000000	0,9811234	0,4353362	0,9255180	0,2770024	0,9997915	0,1708669	0,2805416	0,0150406	0,5145484	0,1074190	0,2189069
300	0,9956740	0,0723956	0,4011183	0,0598991	1,0000000	0,9873252	0,4356025	0,9386720	0,2750135	0,9997892	0,1701461	0,2898284	0,0159802	0,5142337	0,1067886	0,2175944
320	0,9956973	0,0720403	0,4010077	0,0590459	1,0000000	0,9913338	0,4357797	0,9482795	0,2735346	0,9997875	0,1696351	0,2965246	0,0167227	0,5139848	0,1063397	0,2165852
340	0,9957108	0,0718237	0,4009379	0,0584587	1,0000000	0,9939053	0,4358955	0,9552238	0,2724502	0,9997862	0,1692788	0,3012696	0,0172930	0,5137969	0,1060252	0,2158142
360	0,9957186	0,0716919	0,4008942	0,0580566	1,0000000	0,9955446	0,4359702	0,9601979	0,2716646	0,9997853	0,1690340	0,3045831	0,0177209	0,5136597	0,1058078	0,2152284
380	0,9957232	0,0716120	0,4008668	0,0577823	1,0000000	0,9965839	0,4360180	0,9637330	0,2711016	0,9997847	0,1688679	0,3068683	0,0180357	0,5135620	0,1056594	0,2147854
400	0,9957259	0,0715636	0,4008499	0,0575959	1,0000000	0,9972398	0,4360482	0,9662281	0,2707020	0,9997843	0,1687565	0,3084272	0,0182634	0,5134939	0,1055592	0,2144516
420	0,9957274	0,0715344	0,4008394	0,0574696	1,0000000	0,9976520	0,4360672	0,9679784	0,2704206	0,9997840	0,1686825	0,3094809	0,0184257	0,5134471	0,1054922	0,2142009
440	0,9957283	0,0715167	0,4008329	0,0573844	1,0000000	0,9979102	0,4360791	0,9691996	0,2702241	0,9997837	0,1686338	0,3101871	0,0185401	0,5134155	0,1054478	0,2140131
460	0,9957288	0,0715060	0,4008289	0,0573270	1,0000000	0,9980714	0,4360865	0,9700474	0,2700877	0,9997836	0,1686020	0,3106569	0,0186198	0,5133943	0,1054186	0,2138728
480	0,9957291	0,0714996	0,4008265	0,0572885	1,0000000	0,9981717	0,4360911	0,9706334	0,2699936	0,9997835	0,1685814	0,3109675	0,0186749	0,5133802	0,1053995	0,2137681
500	0,9957293	0,0714958	0,4008250	0,0572627	1,0000000	0,9982341	0,4360940	0,9710368	0,2699290	0,9997834	0,1685681	0,3111716	0,0187126	0,5133710	0,1053871	0,2136902
520	0,9957294	0,0714934	0,4008241	0,0572454	1,0000000	0,9982727	0,4360957	0,9713135	0,2698849	0,9997834	0,1685596	0,3113050	0,0187383	0,5133650	0,1053791	0,2136322
540	0,9957295	0,0714920	0,4008236	0,0572339	1,0000000	0,9982966	0,4360968	0,9715026	0,2698549	0,9997834	0,1685542	0,3113918	0,0187557	0,5133611	0,1053740	0,2135892
560	0,9957295	0,0714912	0,4008232	0,0572262	1,0000000	0,9983113	0,4360975	0,9716315	0,2698346	0,9997834	0,1685508	0,3114480	0,0187673	0,5133586	0,1053708	0,2135572
580	0,9736148	0,1386559	0,4010733	0,0714634	1,0000000	0,9980675	0,5140156	0,9706845	0,2699558	0,9997834	0,1685690	0,3087274	0,0184335	0,4811891	0,1053984	0,2136735
600	0,9428389	0,2596700	0,4030267	0,1007694	1,0000000	0,9911869	0,6422645	0,9578935	0,2711849	0,9997836	0,1688068	0,2859068	0,0166687	0,4259439	0,1056982	0,2149251
620	0,9201074	0,3741023	0,4071545	0,1334025	1,0000000	0,9522449	0,7445267	0,9184197	0,2744576	0,9997848	0,1696393	0,2422395	0,0140734	0,3765998	0,1066059	0,2181048
640	0,9055864	0,4613796	0,4125148	0,1640107	1,0000000	0,8641014	0,8018757	0,8523020	0,2799586	0,9997878	0,1713686	0,1928329	0,0114631	0,3402710	0,1083163	0,2230697
660	0,8967929	0,5175358	0,4179832	0,1904150	1,0000000	0,7439723	0,8207022	0,7712771	0,2872886	0,9997930	0,1740248	0,1481246	0,0092277	0,3162098	0,1107985	0,2291706
680	0,8915864	0,5475054	0,4228278	0,2120517	1,0000000	0,6192439	0,8157226	0,6881805	0,2957434	0,9997998	0,1773716	0,1121063	0,0074726	0,3014973	0,1138349	0,2356876
700	0,8885345	0,5599920	0,4267465	0,2291576	1,0000000	0,5085906	0,8005305	0,6120334	0,3045608	0,9998075	0,1810421	0,0850641	0,0061677	0,2931746	0,1171230	0,2420477
720	0,8867538	0,5631208	0,4297238	0,2423226	1,0000000	0,4199159	0,7840163	0,5474685	0,3130898	0,9998153	0,1846776	0,0657103	0,0052337	0,2888975	0,1203722	0,2478801
740	0,8857170	0,5624299	0,4318861	0,2522428	1,0000000	0,3538398	0,7704307	0,4957564	0,3208704	0,9998226	0,1880099	0,0523401	0,0045842	0,2870136	0,1233619	0,2529936
760	0,8851139	0,5608641	0,4334044	0,2595908	1,0000000	0,3072748	0,7608787	0,4560909	0,3276437	0,9998290	0,1908850	0,0433548	0,0041426	0,2864442	0,1259605	0,2573289
780	0,8847632	0,5595966	0,4344434	0,2649570	1,0000000	0,2758742	0,7548749	0,4266542	0,3333194	0,9998343	0,1932483	0,0374478	0,0038477	0,2865290	0,1281168	0,2609113
800	0,8845594	0,5588705	0,4351400	0,2688291	1,0000000	0,2554167	0,7514219	0,4053452	0,3379276	0,9998386	0,1951158	0,0336320	0,0036534	0,2868880	0,1298389	0,2638123
820	0,8844409	0,5585683	0,4355997	0,2715949	1,0000000	0,2424258	0,7495735	0,3901981	0,3415714	0,9998419	0,1965442	0,0312002	0,0035269	0,2873183	0,1311706	0,2661244
840	0,8843720	0,5585055	0,4358989	0,2735531	1,0000000	0,2343175	0,7486345	0,3795685	0,3443887	0,9998444	0,1976072	0,0296660	0,0034450	0,2877222	0,1321729	0,2679434
860	0,8843320	0,5585416	0,4360916	0,2749288	1,0000000	0,2293050	0,7481681	0,3721743	0,3465257	0,9998463	0,1983801	0,0287048	0,0033923	0,2880614	0,1329099	0,2693595
880	0,8843087	0,5585983	0,4362146	0,2758889	1,0000000	0,2262166	0,7479310	0,3670614	0,3481201	0,9998477	0,1989311	0,0281055	0,0033584	0,2883282	0,1334411	0,2704525
900	0,8842952	0,5586437	0,4362925	0,2765549	1,0000000	0,2243119	0,7478012	0,3635408	0,3492927	0,9998487	0,1993171	0,0277330	0,0033367	0,2885290	0,1338173	0,2712901
920	0,8842874	0,5586711	0,4363415	0,2770145	1,0000000	0,2231340	0,7477229	0,3611249	0,3501443	0,9998494	0,1995835	0,0275019	0,0033228	0,2886754	0,1340798	0,2719281
940	0,8842828	0,5586842	0,4363721	0,2773301	1,0000000	0,2224036	0,7476720	0,3594723	0,3507561	0,9998498	0,1997649	0,0273589	0,0033139	0,2887795	0,1342604	0,2724118
960	0,8842801	0,5586888	0,4363912	0,2775460	1,0000000	0,2219505	0,7476381	0,3583454	0,3511913	0,9998502	0,1998871	0,0272705	0,0033082	0,2888521	0,1343832	0,2727769
980	0,8842786	0,5586894	0,4364030	0,2776930	1,0000000	0,2216701	0,7476158	0,3575795	0,3514982	0,9998504	0,1999685	0,0272161	0,0033046	0,2889019	0,1344659	0,2730515
1000	0,8842777	0,5586887	0,4364103	0,2777928	1,0000000	0,2214972	0,7476017	0,3570607	0,3517131	0,9998506	0,2000223	0,0271826	0,0033023	0,2889356	0,1345210	0,2732575
1020	0,8842772	0,5586878	0,4364148	0,2778604	1,0000000	0,2213913	0,7475932	0,3567105	0,3518624	0,9998507	0,2000575	0,0271621	0,0033008	0,2889582	0,1345575	0,2734116
1040	0,8842769	0,5586873	0,4364176	0,2779059	1,0000000	0,2213268	0,7475883	0,3564748	0,3519655	0,9998507	0,2000803	0,0271496	0,0032998	0,2889732	0,1345814	0,2735266
1060	0,8842767	0,5586870	0,4364193	0,2779366	1,0000000	0,2212878	0,7475856	0,3563166	0,3520364	0,9998508	0,2000951	0,0271420	0,0032992	0,2889831	0,1345969	0,2736124
1080	0,8842766	0,5586869	0,4364203	0,2779572	1,0000000	0,2212643	0,7475842	0,3562107	0,3520849	0,9998508	0,2001046	0,0271374	0,0032989	0,2889895	0,1346070	0,2736762
1100	0,8842765	0,5586870	0,4364209	0,2779710	1,0000000	0,2212503	0,7475834	0,3561399	0,3521178	0,9998508	0,2001106	0,0271345	0,0032986	0,2889936	0,1346135	0,2737236

0	0,8842761	0,5586873	0,4364270	0,2781468	1,0000000	0,2212620	0,7475792	0,3559946	0,3525983	0,9998511	0,2001824	0,0271346	0,0033142	0,2890467	0,1346971	0,2743157
20	0,8842762	0,5586872	0,3995808	0,2780971	1,0000000	0,2212495	0,7475805	0,3365529	0,3513273	0,9998494	0,2241889	0,0243475	0,0029929	0,2884880	0,1339150	0,3071705
40	0,8842763	0,5586871	0,3401950	0,2780640	1,0000000	0,2212418	0,7475813	0,2973048	0,3410595	0,9998309	0,2582399	0,0192008	0,0024000	0,2836729	0,1279219	0,3771188
60	0,8842764	0,5586871	0,2900907	0,2780419	1,0000000	0,2212370	0,7475818	0,2551013	0,3171041	0,9997635	0,2772096	0,0141860	0,0018156	0,2719981	0,1155555	0,4569318
80	0,8842764	0,5586871	0,2545705	0,2780273	1,0000000	0,2212340	0,7475821	0,2172004	0,2841432	0,9996036	0,2800606	0,0101089	0,0013333	0,2547196	0,1001657	0,5332240
100	0,8842764	0,5586871	0,2312993	0,2780175	1,0000000	0,2212322	0,7475822	0,1860002	0,2494123	0,9993122	0,2731178	0,0070706	0,0009676	0,2349064	0,0852061	0,6002555
120	0,8842764	0,5586871	0,2166961	0,2780111	1,0000000	0,2212310	0,7475823	0,1616043	0,2179079	0,9988792	0,2623709	0,0049195	0,0007036	0,2154658	0,0725647	0,6563426
140	0,8842764	0,5586871	0,2077665	0,2780068	1,0000000	0,2212303	0,7475824	0,1431669	0,1918114	0,9983358	0,2515101	0,0034472	0,0005190	0,1982866	0,0627746	0,7018177
160	0,8842764	0,5586871	0,2023952	0,2780040	1,0000000	0,2212299	0,7475824	0,1295656	0,1714276	0,9977405	0,2422324	0,0024632	0,0003927	0,1841979	0,0556214	0,7378972
180	0,8842764	0,5586871	0,1991991	0,2780021	1,0000000	0,2212297	0,7475825	0,1197116	0,1561317	0,9971550	0,2350103	0,0018172	0,0003076	0,1732678	0,0506045	0,7660780
200	0,8842764	0,5586871	0,1973111	0,2780009	1,0000000	0,2212295	0,7475825	0,1126716	0,1449771	0,9966257	0,2297130	0,0013987	0,0002510	0,1651423	0,0471898	0,7878343
220	0,8842764	0,5586871	0,1962014	0,2780001	1,0000000	0,2212294	0,7475825	0,1076979	0,1370127	0,9961779	0,2259853	0,0011306	0,0002137	0,1593012	0,0449180	0,8044822
240	0,8842764	0,5586871	0,1955513	0,2779995	1,0000000	0,2212293	0,7475825	0,1042160	0,1314167	0,9958184	0,2234410	0,0009604	0,0001892	0,1552143	0,0434332	0,8171335
260	0,8842764	0,5586871	0,1951714	0,2779992	1,0000000	0,2212293	0,7475825	0,1017969	0,1275340	0,9955416	0,2217447	0,0008530	0,0001733	0,1524171	0,0424766	0,8266955
280	0,8842764	0,5586871	0,1949497	0,2779989	1,0000000	0,2212293	0,7475825	0,1001268	0,1248668	0,9953355	0,2206346	0,0007857	0,0001630	0,1505375	0,0418674	0,8338914
300	0,8842764	0,5586871	0,1948206	0,2779988	1,0000000	0,2212293	0,7475825	0,0989802	0,1230493	0,9951862	0,2199189	0,0007438	0,0001563	0,1492938	0,0414832	0,8392878
320	0,8842764	0,5586871	0,1947454	0,2779987	1,0000000	0,2212293	0,7475825	0,0981967	0,1218191	0,9950805	0,2194632	0,0007177	0,0001520	0,1484815	0,0412429	0,8433234
340	0,8842764	0,5586871	0,1947016	0,2779986	1,0000000	0,2212292	0,7475825	0,0976635	0,1209910	0,9950071	0,2191761	0,0007016	0,0001493	0,1479570	0,0410936	0,8463344
360	0,8842764	0,5586871	0,1946762	0,2779986	1,0000000	0,2212292	0,7475825	0,0973020	0,1204362	0,9949569	0,2189968	0,0006917	0,0001475	0,1476215	0,0410015	0,8485768
380	0,8842764	0,5586871	0,1946614	0,2779986	1,0000000	0,2212292	0,7475825	0,0970576	0,1200659	0,9949231	0,2188857	0,0006856	0,0001464	0,1474087	0,0409449	0,8502441
400	0,8842764	0,5586871	0,1946527	0,2779985	1,0000000	0,2212292	0,7475825	0,0968930	0,1198196	0,9949006	0,2188172	0,0006819	0,0001456	0,1472748	0,0409103	0,8514824
420	0,8842764	0,5586871	0,1946477	0,2779985	1,0000000	0,2212292	0,7475825	0,0967823	0,1196562	0,9948857	0,2187753	0,0006796	0,0001452	0,1471911	0,0408892	0,8524010
440	0,8842764	0,5586871	0,1946448	0,2779985	1,0000000	0,2212292	0,7475825	0,0967081	0,1195482	0,9948760	0,2187498	0,0006782	0,0001449	0,1471390	0,0408765	0,8530819
460	0,8842764	0,5586871	0,1946431	0,2779985	1,0000000	0,2212292	0,7475825	0,0966584	0,1194769	0,9948697	0,2187344	0,0006773	0,0001447	0,1471068	0,0408688	0,8535862
480	0,8842764	0,5586871	0,1946422	0,2779985	1,0000000	0,2212292	0,7475825	0,0966252	0,1194299	0,9948657	0,2187250	0,0006768	0,0001446	0,1470869	0,0408641	0,8539595
500	0,8842764	0,5586871	0,1946416	0,2779985	1,0000000	0,2212292	0,7475825	0,0966031	0,1193989	0,9948631	0,2187194	0,0006765	0,0001445	0,1470748	0,0408613	0,8542357
520	0,8842764	0,5586871	0,1946413	0,2779985	1,0000000	0,2212292	0,7475825	0,0965884	0,1193786	0,9948615	0,2187160	0,0006763	0,0001445	0,1470673	0,0408596	0,8544400
540	0,8842764	0,5586871	0,1946411	0,2779985	1,0000000	0,2212292	0,7475825	0,0965786	0,1193653	0,9948604	0,2187140	0,0006762	0,0001444	0,1470628	0,0408586	0,8545911
560	0,8842764	0,5586871	0,1946410	0,2779985	1,0000000	0,2212292	0,7475825	0,0965721	0,1193566	0,9948598	0,2187128	0,0006761	0,0001444	0,1470601	0,0408581	0,8547027
580	0,8842764	0,5586871	0,2314850	0,2779985	1,0000000	0,2212292	0,7475825	0,1160104	0,1195798	0,9949480	0,1940981	0,0034614	0,0004599	0,1478349	0,0410117	0,8218124
600	0,8842764	0,5586871	0,2908695	0,2779985	1,0000000	0,2212292	0,7475825	0,1552566	0,1223956	0,9954832	0,1566436	0,0086071	0,0010491	0,1543344	0,0426528	0,7518374
620	0,8842764	0,5586871	0,3409731	0,2779985	1,0000000	0,2212292	0,7475825	0,1974588	0,1321344	0,9963367	0,1321901	0,0136212	0,0016311	0,1689008	0,0475855	0,6720043
640	0,8842764	0,5586871	0,3764929	0,2779985	1,0000000	0,2212292	0,7475825	0,2353591	0,1511080	0,9972170	0,1246995	0,0176979	0,0021119	0,1887399	0,0563620	0,5956971
660	0,8842764	0,5586871	0,3997638	0,2779985	1,0000000	0,2212292	0,7475825	0,2665590	0,1775105	0,9979696	0,1295252	0,0207360	0,0024766	0,2098313	0,0679672	0,5286544
680	0,8842764	0,5586871	0,4143668	0,2779985	1,0000000	0,2212292	0,7475825	0,2909546	0,2072869	0,9985519	0,1406252	0,0228869	0,0027400	0,2292276	0,0806456	0,4725589
700	0,8842764	0,5586871	0,4232963	0,2779985	1,0000000	0,2212292	0,7475825	0,3093919	0,2365869	0,9989760	0,1534351	0,0243591	0,0029242	0,2454655	0,0927978	0,4270776
720	0,8842764	0,5586871	0,4286675	0,2779985	1,0000000	0,2212292	0,7475825	0,3229931	0,2628752	0,9992726	0,1653322	0,0253431	0,0030503	0,2582002	0,1034048	0,3909935
740	0,8842764	0,5586871	0,4318636	0,2779985	1,0000000	0,2212292	0,7475825	0,3328471	0,2849720	0,9994743	0,1751906	0,0259891	0,0031352	0,2677214	0,1120432	0,3628093
760	0,8842764	0,5586871	0,4337516	0,2779985	1,0000000	0,2212292	0,7475825	0,3398871	0,3026783	0,9996085	0,1827915	0,0264075	0,0031917	0,2745858	0,1187167	0,3410505
780	0,8842764	0,5586871	0,4348613	0,2779985	1,0000000	0,2212292	0,7475825	0,3448607	0,3163621	0,9996964	0,1883649	0,0266756	0,0032290	0,2793956	0,1236642	0,3244007
800	0,8842764	0,5586871	0,4355114	0,2779985	1,0000000	0,2212292	0,7475825	0,3483426	0,3266441	0,9997532	0,1923028	0,0268459	0,0032534	0,2826894	0,1272139	0,3117480
820	0,8842764	0,5586871	0,4358913	0,2779985	1,0000000	0,2212292	0,7475825	0,3507618	0,3341993	0,9997895	0,1950065	0,0269532	0,0032693	0,2849031	0,1296937	0,3021850
840	0,8842764	0,5586871	0,4361130	0,2779985	1,0000000	0,2212292	0,7475825	0,3524318	0,3396516	0,9998126	0,1968212	0,0270205	0,0032796	0,2863677	0,1313887	0,2949883
860	0,8842764	0,5586871	0,4362421	0,2779985	1,0000000	0,2212292	0,7475825	0,3535784	0,3435286	0,9998271	0,1980168	0,0270625	0,0032863	0,2873239	0,1325262	0,2895913
880	0,8842764	0,5586871	0,4363173	0,2779985	1,0000000	0,2212292	0,7475825	0,3543620	0,3462517	0,9998362	0,1987926	0,0270885	0,0032906	0,2879413	0,1332779	0,2855553
900	0,8842764	0,5586871	0,4363611	0,2779985	1,0000000	0,2212292	0,7475825	0,3548952	0,3481449	0,9998418	0,1992897	0,0271046	0,0032933	0,2883360	0,1337682	0,2825440
920	0,8842764	0,5586871	0,4363865	0,2779985	1,0000000	0,2212292	0,7475825	0,3552567	0,3494496	0,9998453	0,1996047	0,0271145	0,0032951	0,2885863	0,1340843	0,2803014
940	0,8842764	0,5586871	0,4364013	0,2779985	1,0000000	0,2212292	0,7475825	0,3555010	0,3503422	0,9998475	0,1998024	0,0271206	0,0032962	0,2887438	0,1342862	0,2786339
960	0,8842764	0,5586871	0,4364099	0,2779985	1,0000000	0,2212292	0,7475825	0,3556657	0,3509489	0,9998488	0,1999255	0,0271244	0,0032969	0,2888422	0,1344140	0,2773955
980	0,8842764	0,5586871	0,4364149	0,2779985	1,0000000	0,2212292	0,7475825	0,3557764	0,3513590	0,9998496	0,2000017	0,0271267	0,0032974	0,2889034	0,1344943	0,2764768
1000	0,8842764	0,5586871	0,4364178	0,2779985	1,0000000	0,2212292	0,7475825	0,3558506	0,3516350	0,9998501	0,2000485	0,0271281	0,0032977	0,2889413	0,1345444	0,2757959
1020	0,8842764	0,5586871	0,4364195	0,2779985	1,0000000	0,2212292	0,7475825	0,3559003	0,3518199	0,9998504	0,2000771	0,0271289	0,0032979	0,2889645	0,1345755	0,2752915
1040	0,8842764	0,5586871	0,4364205	0,2779985	1,0000000	0,2212292	0,7475825	0,3559335	0,3519433	0,9998506	0,2000945	0,0271294	0,0032980	0,2889788	0,1345947	0,2749181
1060	0,8842764	0,5586871	0,4364211	0,2779985	1,0000000	0,2212292	0,7475825	0,3559556	0,3520255	0,9998507	0,2001051	0,0271298	0,0032981	0,2889876	0,1346065	0,2746419
1080	0,8842764	0,5586871	0,4364214	0,2779985	1,0000000	0,2212292	0,7475825	0,3559703	0,3520800	0,9998508	0,2001114	0,0271299	0,0032981	0,2889929	0,1346137	0,2744376
1100	0,8842764	0,5586871	0,4364216	0,2779985	1,0000000	0,2212292	0,7475825	0,3559801	0,3521162	0,9998508	0,2001153	0,0271301	0,0032981	0,2889961	0,1346181	0,2742865

0	0,8842761	0,5586873	0,4364270	0,2781468	1,0000000	0,2212620	0,7475792	0,3559946	0,3525983	0,9998511	0,2001824	0,0271346	0,0033142	0,2890467	0,1346971	0,2743157
20	0,8956739	0,5128460	0,4362754	0,2762317	0,9706492	0,2024443	0,7486837	0,3565607	0,3523651	0,9998510	0,2001421	0,0271938	0,0033101	0,3108826	0,1346438	0,2740195
40	0,9102084	0,4331419	0,4351575	0,2719230	0,9119956	0,1690421	0,7583473	0,3624464	0,3514462	0,9998509	0,1999581	0,0278629	0,0033261	0,3484302	0,1343951	0,2722234
60	0,9180541	0,3614876	0,4329803	0,2665380	0,8493357	0,1403772	0,7808675	0,3796550	0,3494132	0,9998504	0,1994405	0,0300301	0,0033891	0,3820658	0,1337788	0,2675657
80	0,9190300	0,3079812	0,4305157	0,2610826	0,7931478	0,1230668	0,8122305	0,4103024	0,3464547	0,9998493	0,1984988	0,0344309	0,0035226	0,4070210	0,1327729	0,2597943
100	0,9149957	0,2713844	0,4285555	0,2562916	0,7467275	0,1166651	0,8457630	0,4520963	0,3431001	0,9998474	0,1972212	0,0413272	0,0037394	0,4238514	0,1315102	0,2494593
120	0,9079129	0,2477437	0,4275521	0,2526038	0,7101180	0,1177451	0,8763926	0,5002008	0,3399749	0,9998451	0,1958444	0,0503457	0,0040374	0,4345653	0,1302260	0,2374649
140	0,8993897	0,2332526	0,4276152	0,2501981	0,6820759	0,1227198	0,9016436	0,5494526	0,3376321	0,9998428	0,1946537	0,0605956	0,0043998	0,4411786	0,1291733	0,2247586
160	0,8906004	0,2249367	0,4286227	0,2490588	0,6610109	0,1290096	0,9210191	0,5957588	0,3364522	0,9998410	0,1938872	0,0709976	0,0047994	0,4452714	0,1285507	0,2121558
180	0,8823121	0,2206480	0,4303362	0,2490412	0,6454001	0,1351296	0,9351031	0,6365533	0,3366052	0,9998401	0,1936831	0,0806120	0,0052063	0,4479357	0,1284657	0,2002647
200	0,8749541	0,2188939	0,4324871	0,2499283	0,6339432	0,1403948	0,9448923	0,6706668	0,3380648	0,9998401	0,1940712	0,0888211	0,0055940	0,4498578	0,1289320	0,1894765
220	0,8687044	0,2186615	0,4348297	0,2514764	0,6255942	0,1446018	0,9514189	0,6979645	0,3406543	0,9998410	0,1949922	0,0953554	0,0059431	0,4514290	0,1298890	0,1799927
240	0,8635719	0,2192782	0,4371685	0,2534483	0,6195419	0,1477959	0,9555804	0,7189637	0,3441066	0,9998428	0,1963302	0,1002234	0,0062429	0,4528452	0,1312285	0,1718681
260	0,8594669	0,2203091	0,4393655	0,2556351	0,6151718	0,1501272	0,9580909	0,7345207	0,3481204	0,9998451	0,1979453	0,1036098	0,0064899	0,4541849	0,1328224	0,1650553
280	0,8562520	0,2214833	0,4413373	0,2578680	0,6120256	0,1517725	0,9594873	0,7456091	0,3524051	0,9998478	0,1996995	0,1057830	0,0066860	0,4554632	0,1345445	0,1594441
300	0,8537766	0,2226411	0,4430444	0,2600221	0,6097657	0,1528971	0,9601585	0,7531798	0,3567108	0,9998507	0,2014732	0,1070278	0,0068365	0,4566673	0,1362846	0,1548921
320	0,8518965	0,2236968	0,4444799	0,2620135	0,6081453	0,1536404	0,9603775	0,7580837	0,3608431	0,9998534	0,2031743	0,1076053	0,0069485	0,4577767	0,1379565	0,1512464
340	0,8504845	0,2246122	0,4456584	0,2637940	0,6069848	0,1541130	0,9603307	0,7610377	0,3646659	0,9998560	0,2047395	0,1077329	0,0070292	0,4587740	0,1395001	0,1483586
360	0,8494336	0,2253782	0,4466067	0,2653431	0,6061547	0,1543987	0,9601417	0,7626182	0,3680974	0,9998584	0,2061320	0,1075800	0,0070856	0,4596494	0,1408793	0,1460923
380	0,8486574	0,2260023	0,4473568	0,2666605	0,6055612	0,1545592	0,9598897	0,7632711	0,3711005	0,9998604	0,2073368	0,1072708	0,0071237	0,4604010	0,1420781	0,1443282
400	0,8480877	0,2265000	0,4479416	0,2677595	0,6051373	0,1546385	0,9596229	0,7633294	0,3736724	0,9998622	0,2083548	0,1068914	0,0071484	0,4610333	0,1430959	0,1429644
420	0,8476715	0,2268903	0,4483921	0,2686613	0,6048346	0,1546673	0,9593692	0,7630328	0,3758341	0,9998637	0,2091975	0,1064978	0,0071637	0,4615558	0,1439427	0,1419164
440	0,8473689	0,2271921	0,4487353	0,2693907	0,6046185	0,1546665	0,9591423	0,7625482	0,3776217	0,9998649	0,2098831	0,1061239	0,0071725	0,4619806	0,1446349	0,1411152
460	0,8471495	0,2274227	0,4489944	0,2699732	0,6044643	0,1546498	0,9589479	0,7619868	0,3790787	0,9998659	0,2104323	0,1057880	0,0071770	0,4623211	0,1451920	0,1405053
480	0,8469910	0,2275972	0,4491885	0,2704334	0,6043542	0,1546258	0,9587863	0,7614188	0,3802514	0,9998667	0,2108663	0,1054976	0,0071788	0,4625906	0,1456342	0,1400429
500	0,8468767	0,2277281	0,4493330	0,2707934	0,6042757	0,1545999	0,9586550	0,7608856	0,3811846	0,9998673	0,2112054	0,1052536	0,0071789	0,4628014	0,1459811	0,1396935
520	0,8467944	0,2278257	0,4494398	0,2710726	0,6042198	0,1545750	0,9585504	0,7604087	0,3819196	0,9998678	0,2114674	0,1050534	0,0071782	0,4629647	0,1462503	0,1394302
540	0,8467353	0,2278979	0,4495184	0,2712875	0,6041798	0,1545527	0,9584683	0,7599964	0,3824935	0,9998681	0,2116680	0,1048920	0,0071771	0,4630900	0,1464572	0,1392323
560	0,8466930	0,2279510	0,4495760	0,2714517	0,6041514	0,1545335	0,9584047	0,7596492	0,3829378	0,9998684	0,2118204	0,1047638	0,0071758	0,4631853	0,1466149	0,1390838
580	0,8169021	0,2825657	0,4500406	0,2736397	0,6334819	0,2332563	0,9576197	0,7579192	0,3835732	0,9998687	0,2119922	0,1038947	0,0071529	0,4414872	0,1468236	0,1392680
