"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
0	1,0000000	0,5385482	0,2358806	0,9146014	0,3440369	0,4438891	0,0071687	0,1090132	0,2778417	0,0928674	0,3643314	0,0181000	0,4115610	0,1694385	0,1626532	0,0402006
20	0,9393080	0,5393502	0,2358811	0,7245078	0,3442201	0,5875558	0,0071688	0,1090315	0,2731951	0,0931055	0,3643779	0,0181291	0,4121211	0,1710536	0,1626985	0,3251620
40	0,9132425	0,5426240	0,2358806	0,6285863	0,3448902	0,6620164	0,0071691	0,1091128	0,2768123	0,0941960	0,3645956	0,0182641	0,4145422	0,1777379	0,1629538	0,5145867
60	0,9020482	0,5475101	0,2358799	0,5816272	0,3457154	0,7014545	0,0071696	0,1092397	0,2872098	0,0960634	0,3649589	0,0184986	0,4183836	0,1879269	0,1633824	0,6405047
80	0,8972405	0,5527066	0,2358792	0,5595354	0,3463726	0,7228485	0,0071702	0,1093804	0,3011858	0,0983409	0,3653907	0,0187900	0,4227258	0,1990022	0,1638892	0,7242074
100	0,8951758	0,5573907	0,2358787	0,5497321	0,3467637	0,7347501	0,0071707	0,1095130	0,3159880	0,1006732	0,3658246	0,0190974	0,4268817	0,2091760	0,1643968	0,7798479
120	0,8942890	0,5612243	0,2358784	0,5457952	0,3469394	0,7415400	0,0071712	0,1096265	0,3298438	0,1028159	0,3662194	0,0193916	0,4304876	0,2176285	0,1648588	0,8168344
140	0,8939082	0,5641737	0,2358783	0,5445262	0,3469905	0,7455084	0,0071716	0,1097180	0,3418628	0,1046445	0,3665559	0,0196562	0,4334226	0,2242047	0,1652544	0,8414208
160	0,8937447	0,5663495	0,2358783	0,5443786	0,3469884	0,7478795	0,0071718	0,1097887	0,3517666	0,1061246	0,3668297	0,0198838	0,4357077	0,2290951	0,1655792	0,8577644
180	0,8936744	0,5679082	0,2358783	0,5446346	0,3469719	0,7493241	0,0071720	0,1098418	0,3596335	0,1072767	0,3670453	0,0200737	0,4374302	0,2326177	0,1658378	0,8686286
200	0,8936442	0,5690014	0,2358783	0,5449815	0,3469560	0,7502191	0,0071722	0,1098808	0,3657146	0,1081472	0,3672108	0,0202284	0,4386976	0,2350974	0,1660391	0,8758505
220	0,8936313	0,5697565	0,2358783	0,5452977	0,3469442	0,7507813	0,0071723	0,1099088	0,3703179	0,1087901	0,3673353	0,0203522	0,4396130	0,2368139	0,1661931	0,8806512
240	0,8936257	0,5702723	0,2358783	0,5455478	0,3469360	0,7511385	0,0071724	0,1099288	0,3737459	0,1092563	0,3674276	0,0204499	0,4402645	0,2379878	0,1663093	0,8838424
260	0,8936233	0,5706216	0,2358783	0,5457314	0,3469303	0,7513675	0,0071724	0,1099429	0,3762652	0,1095895	0,3674951	0,0205262	0,4407228	0,2387834	0,1663959	0,8859637
280	0,8936223	0,5708568	0,2358784	0,5458601	0,3469263	0,7515154	0,0071724	0,1099528	0,3780969	0,1098250	0,3675440	0,0205852	0,4410423	0,2393192	0,1664600	0,8873739
300	0,8936219	0,5710144	0,2358784	0,5459475	0,3469236	0,7516114	0,0071725	0,1099596	0,3794168	0,1099898	0,3675791	0,0206304	0,4412632	0,2396782	0,1665069	0,8883113
320	0,8936217	0,5711197	0,2358784	0,5460056	0,3469218	0,7516740	0,0071725	0,1099643	0,3803608	0,1101042	0,3676041	0,0206650	0,4414151	0,2399179	0,1665411	0,8889344
340	0,8936216	0,5711898	0,2358784	0,5460435	0,3469207	0,7517149	0,0071725	0,1099675	0,3810316	0,1101832	0,3676218	0,0206912	0,4415189	0,2400776	0,1665659	0,8893486
360	0,8936216	0,5712365	0,2358784	0,5460679	0,3469199	0,7517418	0,0071725	0,1099697	0,3815057	0,1102373	0,3676343	0,0207110	0,4415895	0,2401837	0,1665838	0,8896239
380	0,8936216	0,5712674	0,2358784	0,5460834	0,3469195	0,7517595	0,0071725	0,1099712	0,3818392	0,1102743	0,3676431	0,0207260	0,4416374	0,2402542	0,1665966	0,8898069
400	0,8936215	0,5712880	0,2358784	0,5460931	0,3469192	0,7517711	0,0071725	0,1099722	0,3820727	0,1102995	0,3676492	0,0207372	0,4416698	0,2403009	0,1666058	0,8899286
420	0,8936215	0,5713016	0,2358784	0,5460993	0,3469190	0,7517788	0,0071725	0,1099728	0,3822357	0,1103166	0,3676534	0,0207456	0,4416916	0,2403319	0,1666123	0,8900095
440	0,8936215	0,5713106	0,2358784	0,5461031	0,3469189	0,7517838	0,0071725	0,1099733	0,3823491	0,1103281	0,3676564	0,0207518	0,4417063	0,2403524	0,1666170	0,8900632
460	0,8936215	0,5713166	0,2358784	0,5461054	0,3469189	0,7517872	0,0071725	0,1099736	0,3824277	0,1103359	0,3676584	0,0207565	0,4417161	0,2403660	0,1666203	0,8900990
480	0,8936215	0,5713206	0,2358784	0,5461068	0,3469188	0,7517894	0,0071725	0,1099738	0,3824821	0,1103411	0,3676598	0,0207600	0,4417227	0,2403750	0,1666226	0,8901227
500	0,8936215	0,5713232	0,2358784	0,5461077	0,3469188	0,7517908	0,0071725	0,1099740	0,3825196	0,1103446	0,3676608	0,0207626	0,4417271	0,2403810	0,1666242	0,8901385
520	0,8936215	0,5713249	0,2358784	0,5461082	0,3469188	0,7517918	0,0071725	0,1099741	0,3825454	0,1103470	0,3676615	0,0207645	0,4417301	0,2403849	0,1666254	0,8901490
540	0,8936215	0,5713261	0,2358784	0,5461086	0,3469188	0,7517924	0,0071725	0,1099741	0,3825632	0,1103485	0,3676619	0,0207659	0,4417320	0,2403875	0,1666262	0,8901560
560	0,8936215	0,5713268	0,2358784	0,5461088	0,3469188	0,7517929	0,0071725	0,1099742	0,3825754	0,1103496	0,3676622	0,0207670	0,4417333	0,2403893	0,1666268	0,8901606
580	0,9543135	0,5703853	0,2358784	0,7449944	0,3465529	0,6163643	0,0071724	0,1099561	0,3889804	0,1098816	0,3675997	0,0207307	0,4410889	0,2380432	0,1665675	0,6052147
600	0,9803790	0,5666622	0,2358784	0,8441104	0,3453982	0,5443337	0,0071719	0,1098784	0,3842387	0,1080054	0,3673317	0,0205667	0,4383792	0,2290505	0,1663021	0,4157977
620	0,9915733	0,5613552	0,2358784	0,8909388	0,3443356	0,5042777	0,0071713	0,1097555	0,3715736	0,1053139	0,3669134	0,0202976	0,4342360	0,2167421	0,1658662	0,2898817
640	0,9963810	0,5559688	0,2358784	0,9112931	0,3438245	0,4811130	0,0071706	0,1096172	0,3557187	0,1025562	0,3664466	0,0199809	0,4297204	0,2047504	0,1653547	0,2061778
660	0,9984457	0,5513134	0,2358784	0,9188657	0,3437395	0,4672734	0,0071701	0,1094853	0,3399330	0,1001340	0,3660024	0,0196622	0,4255356	0,1947673	0,1648444	0,1505345
680	0,9993325	0,5476364	0,2358784	0,9206763	0,3438223	0,4587880	0,0071697	0,1093710	0,3258937	0,0981774	0,3656161	0,0193684	0,4220017	0,1871363	0,1643810	0,1135447
700	0,9997133	0,5448891	0,2358784	0,9201774	0,3439156	0,4534803	0,0071694	0,1092780	0,3142106	0,0966755	0,3652987	0,0191123	0,4191887	0,1815905	0,1639849	0,0889552
720	0,9998769	0,5429095	0,2358784	0,9189755	0,3439729	0,4501101	0,0071692	0,1092055	0,3049010	0,0955603	0,3650480	0,0188970	0,4170382	0,1776854	0,1636601	0,0726089
740	0,9999471	0,5415176	0,2358784	0,9177533	0,3440002	0,4479462	0,0071690	0,1091508	0,2977037	0,0947513	0,3648553	0,0187209	0,4154410	0,1749910	0,1634017	0,0617423
760	0,9999773	0,5405556	0,2358784	0,9167502	0,3440128	0,4465455	0,0071689	0,1091105	0,2922618	0,0941742	0,3647103	0,0185795	0,4142799	0,1731569	0,1632006	0,0545186
780	0,9999902	0,5398987	0,2358784	0,9160086	0,3440201	0,4456334	0,0071688	0,1090813	0,2882161	0,0937677	0,3646029	0,0184678	0,4134496	0,1719196	0,1630469	0,0497165
800	0,9999958	0,5394541	0,2358784	0,9154942	0,3440255	0,4450370	0,0071688	0,1090604	0,2852481	0,0934842	0,3645245	0,0183805	0,4128635	0,1710900	0,1629311	0,0465242
820	0,9999982	0,5391549	0,2358784	0,9151531	0,3440297	0,4446457	0,0071688	0,1090457	0,2830941	0,0932880	0,3644677	0,0183129	0,4124539	0,1705361	0,1628447	0,0444021
840	0,9999992	0,5389546	0,2358784	0,9149344	0,3440326	0,4443885	0,0071687	0,1090354	0,2815444	0,0931531	0,3644270	0,0182610	0,4121701	0,1701673	0,1627809	0,0429914
860	0,9999997	0,5388208	0,2358784	0,9147981	0,3440345	0,4442191	0,0071687	0,1090282	0,2804378	0,0930608	0,3643980	0,0182213	0,4119747	0,1699223	0,1627341	0,0420536
880	0,9999999	0,5387318	0,2358784	0,9147150	0,3440355	0,4441074	0,0071687	0,1090233	0,2796524	0,0929980	0,3643775	0,0181912	0,4118409	0,1697597	0,1627000	0,0414302
900	0,9999999	0,5386726	0,2358784	0,9146656	0,3440362	0,4440337	0,0071687	0,1090199	0,2790980	0,0929553	0,3643630	0,0181685	0,4117498	0,1696519	0,1626754	0,0410157
920	1,0000000	0,5386333	0,2358784	0,9146368	0,3440365	0,4439851	0,0071687	0,1090176	0,2787085	0,0929264	0,3643529	0,0181513	0,4116880	0,1695804	0,1626576	0,0407402
940	1,0000000	0,5386072	0,2358784	0,9146204	0,3440367	0,4439529	0,0071687	0,1090160	0,2784359	0,0929070	0,3643458	0,0181384	0,4116461	0,1695331	0,1626448	0,0405571
960	1,0000000	0,5385900	0,2358784	0,9146112	0,3440368	0,4439316	0,0071687	0,1090149	0,2782459	0,0928938	0,3643409	0,0181288	0,4116179	0,1695018	0,1626357	0,0404353
980	1,0000000	0,5385785	0,2358784	0,9146062	0,3440368	0,4439176	0,0071687	0,1090142	0,2781138	0,0928850	0,3643375	0,0181216	0,4115989	0,1694811	0,1626292	0,0403544
1000	1,0000000	0,5385709	0,2358784	0,9146036	0,3440369	0,4439083	0,0071687	0,1090137	0,2780223	0,0928791	0,3643352	0,0181162	0,4115862	0,1694673	0,1626246	0,0403006
1020	1,0000000	0,5385659	0,2358784	0,9146022	0,3440369	0,4439022	0,0071687	0,1090134	0,2779590	0,0928752	0,3643336	0,0181122	0,4115777	0,1694582	0,1626213	0,0402648
1040	1,0000000	0,5385626	0,2358784	0,9146015	0,3440369	0,4438981	0,0071687	0,1090132	0,2779153	0,0928725	0,3643324	0,0181092	0,4115719	0,1694522	0,1626190	0,0402411
1060	1,0000000	0,5385604	0,2358784	0,9146012	0,3440369	0,4438954	0,0071687	0,1090130	0,2778853	0,0928708	0,3643317	0,0181070	0,4115681	0,1694483	0,1626173	0,0402252
1080	1,0000000	0,5385589	0,2358784	0,9146011	0,3440369	0,4438936	0,0071687	0,1090129	0,2778647	0,0928696	0,3643312	0,0181054	0,4115656	0,1694456	0,1626162	0,0402147
1100	1,0000000	0,5385580	0,2358784	0,9146010	0,3440369	0,4438925	0,0071687	0,1090129	0,2778506	0,0928688	0,3643308	0,0181042	0,4115639	0,1694439	0,1626154	0,0402078

0	1,0000000	0,5385482	0,2358806	0,9146014	0,3440369	0,4438891	0,0071687	0,1090132	0,2778417	0,0928674	0,3643314	0,0181000	0,4115610	0,1694385	0,1626532	0,0402006
20	1,0000000	0,5366117	0,2027732	0,9085757	0,4822105	0,4436252	0,2745613	0,1085766	0,2776588	0,0925470	0,2848014	0,0180852	0,4113145	0,5119326	0,3682072	0,0401235
40	1,0000000	0,5279327	0,1858331	0,8855454	0,4814728	0,4424040	0,4038416	0,1066110	0,2768680	0,0910807	0,2313909	0,0180088	0,4102140	0,6678312	0,5079681	0,0397873
60	1,0000000	0,5138545	0,1794237	0,8583221	0,4522482	0,4403330	0,4663466	0,1034490	0,2756149	0,0886641	0,1943024	0,0178633	0,4084596	0,7382890	0,6025864	0,0392564
80	1,0000000	0,4982504	0,1789692	0,8397099	0,4328802	0,4379198	0,4965666	0,0999524	0,2742397	0,0859246	0,1679253	0,0176718	0,4065369	0,7697166	0,6665088	0,0386758
100	1,0000000	0,4844646	0,1811524	0,8315454	0,4255642	0,4356775	0,5111775	0,0967993	0,2729923	0,0834032	0,1490763	0,0174679	0,4048186	0,7834796	0,7097023	0,0381495
120	1,0000000	0,4742252	0,1839023	0,8300649	0,4246457	0,4339300	0,5182415	0,0943262	0,2719910	0,0813984	0,1358048	0,0172801	0,4034838	0,7894025	0,7389520	0,0377258
140	1,0000000	0,4677356	0,1861929	0,8313636	0,4256799	0,4327682	0,5216569	0,0925927	0,2712575	0,0799844	0,1267183	0,0171251	0,4025590	0,7919427	0,7588292	0,0374129
160	1,0000000	0,4642889	0,1877131	0,8331629	0,4266708	0,4321148	0,5233082	0,0914970	0,2707599	0,0790918	0,1207039	0,0170073	0,4019833	0,7930654	0,7723927	0,0371977
180	1,0000000	0,4628873	0,1885343	0,8345842	0,4271716	0,4318212	0,5241065	0,0908751	0,2704452	0,0785903	0,1168563	0,0169231	0,4016639	0,7936023	0,7816839	0,0370587
200	1,0000000	0,4626338	0,1888659	0,8354906	0,4273170	0,4317406	0,5244925	0,0905647	0,2702586	0,0783460	0,1144682	0,0168656	0,4015106	0,7938896	0,7880675	0,0369739
220	1,0000000	0,4628887	0,1889179	0,8360053	0,4273105	0,4317623	0,5246792	0,0904359	0,2701543	0,0782503	0,1130198	0,0168273	0,4014522	0,7940590	0,7924604	0,0369245
240	1,0000000	0,4632735	0,1888456	0,8362794	0,4272719	0,4318174	0,5247694	0,0903992	0,2700986	0,0782286	0,1121515	0,0168019	0,4014402	0,7941631	0,7954841	0,0368965
260	1,0000000	0,4636079	0,1887428	0,8364211	0,4272438	0,4318707	0,5248130	0,0904006	0,2700696	0,0782361	0,1116294	0,0167849	0,4014462	0,7942260	0,7975631	0,0368809
280	1,0000000	0,4638349	0,1886542	0,8364931	0,4272305	0,4319093	0,5248341	0,0904120	0,2700539	0,0782498	0,1113093	0,0167732	0,4014555	0,7942616	0,7989900	0,0368718
300	1,0000000	0,4639602	0,1885941	0,8365289	0,4272261	0,4319319	0,5248443	0,0904216	0,2700445	0,0782603	0,1111062	0,0167648	0,4014626	0,7942796	0,7999671	0,0368661
320	1,0000000	0,4640126	0,1885608	0,8365458	0,4272252	0,4319422	0,5248493	0,0904263	0,2700381	0,0782657	0,1109724	0,0167585	0,4014661	0,7942871	0,8006348	0,0368621
340	1,0000000	0,4640224	0,1885467	0,8365530	0,4272251	0,4319449	0,5248517	0,0904269	0,2700332	0,0782669	0,1108813	0,0167538	0,4014670	0,7942890	0,8010902	0,0368592
360	1,0000000	0,4640128	0,1885438	0,8365554	0,4272252	0,4319440	0,5248528	0,0904250	0,2700293	0,0782657	0,1108181	0,0167501	0,4014662	0,7942885	0,8014006	0,0368571
380	1,0000000	0,4639978	0,1885461	0,8365557	0,4272252	0,4319417	0,5248534	0,0904223	0,2700262	0,0782636	0,1107742	0,0167474	0,4014649	0,7942872	0,8016121	0,0368554
400	1,0000000	0,4639845	0,1885500	0,8365552	0,4272252	0,4319396	0,5248536	0,0904197	0,2700240	0,0782616	0,1107439	0,0167453	0,4014636	0,7942859	0,8017562	0,0368542
420	1,0000000	0,4639754	0,1885534	0,8365546	0,4272253	0,4319380	0,5248538	0,0904177	0,2700223	0,0782599	0,1107234	0,0167437	0,4014626	0,7942851	0,8018546	0,0368533
440	1,0000000	0,4639702	0,1885558	0,8365540	0,4272254	0,4319371	0,5248538	0,0904164	0,2700212	0,0782589	0,1107099	0,0167426	0,4014620	0,7942846	0,8019218	0,0368527
460	1,0000000	0,4639679	0,1885571	0,8365536	0,4272255	0,4319366	0,5248539	0,0904157	0,2700205	0,0782582	0,1107011	0,0167417	0,4014616	0,7942844	0,8019677	0,0368524
480	1,0000000	0,4639674	0,1885577	0,8365533	0,4272255	0,4319365	0,5248539	0,0904153	0,2700201	0,0782579	0,1106955	0,0167411	0,4014614	0,7942844	0,8019992	0,0368521
500	1,0000000	0,4639677	0,1885579	0,8365530	0,4272255	0,4319365	0,5248539	0,0904151	0,2700198	0,0782578	0,1106921	0,0167406	0,4014613	0,7942844	0,8020207	0,0368520
520	1,0000000	0,4639683	0,1885578	0,8365529	0,4272255	0,4319366	0,5248539	0,0904151	0,2700196	0,0782578	0,1106899	0,0167403	0,4014613	0,7942845	0,8020355	0,0368519
540	1,0000000	0,4639688	0,1885576	0,8365528	0,4272255	0,4319366	0,5248539	0,0904151	0,2700196	0,0782579	0,1106886	0,0167401	0,4014614	0,7942845	0,8020456	0,0368518
560	1,0000000	0,4639691	0,1885575	0,8365527	0,4272255	0,4319367	0,5248539	0,0904152	0,2700195	0,0782579	0,1106878	0,0167399	0,4014614	0,7942846	0,8020526	0,0368518
580	1,0000000	0,4670613	0,2268912	0,8443026	0,2850356	0,4324358	0,2574602	0,0908742	0,2701616	0,0786541	0,1760373	0,0167683	0,4017173	0,4431462	0,5847855	0,0369079
600	1,0000000	0,4795014	0,2439614	0,8688068	0,2843070	0,4344151	0,1281796	0,0929619	0,2708506	0,0804064	0,2260658	0,0168946	0,4028759	0,2869434	0,4401424	0,0371853
620	1,0000000	0,4966654	0,2481620	0,8931890	0,3186963	0,4371031	0,0656748	0,0963285	0,2720549	0,0831360	0,2659902	0,0170922	0,4047354	0,2193080	0,3458195	0,0376808
640	1,0000000	0,5126875	0,2464677	0,9085301	0,3414069	0,4395991	0,0354551	0,1000125	0,2734807	0,0860343	0,2968313	0,0173080	0,4067604	0,1906763	0,2849002	0,0382791
660	1,0000000	0,5247895	0,2430388	0,9153319	0,3482889	0,4414986	0,0208447	0,1032559	0,2748306	0,0885296	0,3195548	0,0175057	0,4085325	0,1787706	0,2454469	0,0388551
680	1,0000000	0,5326342	0,2398507	0,9170715	0,3475211	0,4427563	0,0137809	0,1057084	0,2759246	0,0903881	0,3355500	0,0176690	0,4098610	0,1738508	0,2195463	0,0393290
700	1,0000000	0,5370238	0,2375774	0,9167839	0,3453889	0,4434885	0,0103657	0,1073442	0,2767103	0,0916162	0,3463377	0,0177947	0,4107360	0,1717641	0,2021898	0,0396744
720	1,0000000	0,5390488	0,2362433	0,9160993	0,3441382	0,4438534	0,0087145	0,1083115	0,2772190	0,0923386	0,3533245	0,0178865	0,4112434	0,1707967	0,1902985	0,0399020
740	1,0000000	0,5396787	0,2356200	0,9155640	0,3437910	0,4439938	0,0079162	0,1088102	0,2775180	0,0927104	0,3576823	0,0179512	0,4114964	0,1702753	0,1820004	0,0400389
760	1,0000000	0,5396208	0,2354374	0,9152281	0,3438428	0,4440162	0,0075301	0,1090217	0,2776770	0,0928685	0,3603137	0,0179956	0,4115960	0,1699509	0,1761441	0,0401142
780	1,0000000	0,5393161	0,2354767	0,9150197	0,3439552	0,4439895	0,0073435	0,1090806	0,2777527	0,0929135	0,3618665	0,0180258	0,4116165	0,1697355	0,1719978	0,0401522
800	1,0000000	0,5389963	0,2355944	0,9148807	0,3440188	0,4439517	0,0072532	0,1090732	0,2777844	0,0929092	0,3627755	0,0180465	0,4116045	0,1695945	0,1690726	0,0401697
820	1,0000000	0,5387547	0,2357133	0,9147835	0,3440377	0,4439201	0,0072096	0,1090467	0,2777959	0,0928906	0,3633144	0,0180609	0,4115851	0,1695083	0,1670260	0,0401775
840	1,0000000	0,5386069	0,2358026	0,9147163	0,3440381	0,4438994	0,0071885	0,1090226	0,2778000	0,0928735	0,3636454	0,0180712	0,4115691	0,1694608	0,1656092	0,0401811
860	1,0000000	0,5385346	0,2358573	0,9146717	0,3440359	0,4438886	0,0071782	0,1090077	0,2778024	0,0928630	0,3638591	0,0180787	0,4115594	0,1694386	0,1646389	0,0401835
880	1,0000000	0,5385111	0,2358844	0,9146435	0,3440355	0,4438846	0,0071733	0,1090012	0,2778050	0,0928585	0,3640040	0,0180843	0,4115551	0,1694311	0,1639808	0,0401854
900	1,0000000	0,5385131	0,2358936	0,9146261	0,3440362	0,4438843	0,0071709	0,1090006	0,2778081	0,0928582	0,3641056	0,0180885	0,4115544	0,1694309	0,1635374	0,0401873
920	1,0000000	0,5385247	0,2358934	0,9146156	0,3440370	0,4438857	0,0071698	0,1090028	0,2778111	0,0928599	0,3641778	0,0180917	0,4115554	0,1694334	0,1632396	0,0401891
940	1,0000000	0,5385373	0,2358895	0,9146093	0,3440373	0,4438873	0,0071692	0,1090058	0,2778139	0,0928622	0,3642288	0,0180941	0,4115570	0,1694363	0,1630396	0,0401905
960	1,0000000	0,5385471	0,2358851	0,9146056	0,3440373	0,4438887	0,0071690	0,1090085	0,2778160	0,0928642	0,3642641	0,0180959	0,4115584	0,1694386	0,1629048	0,0401916
980	1,0000000	0,5385532	0,2358816	0,9146034	0,3440372	0,4438896	0,0071688	0,1090106	0,2778176	0,0928657	0,3642880	0,0180972	0,4115595	0,1694400	0,1628134	0,0401925
1000	1,0000000	0,5385564	0,2358794	0,9146022	0,3440370	0,4438901	0,0071688	0,1090118	0,2778186	0,0928666	0,3643036	0,0180982	0,4115601	0,1694406	0,1627510	0,0401930
1020	1,0000000	0,5385576	0,2358783	0,9146016	0,3440369	0,4438903	0,0071687	0,1090125	0,2778193	0,0928671	0,3643136	0,0180989	0,4115605	0,1694409	0,1627082	0,0401934
1040	1,0000000	0,5385577	0,2358778	0,9146013	0,3440369	0,4438904	0,0071687	0,1090128	0,2778197	0,0928673	0,3643199	0,0180994	0,4115606	0,1694409	0,1626787	0,0401936
1060	1,0000000	0,5385573	0,2358778	0,9146011	0,3440369	0,4438903	0,0071687	0,1090129	0,2778199	0,0928674	0,3643237	0,0180998	0,4115606	0,1694408	0,1626583	0,0401937
1080	1,0000000	0,5385569	0,2358779	0,9146011	0,3440369	0,4438903	0,0071687	0,1090129	0,2778200	0,0928673	0,3643260	0,0181000	0,4115606	0,1694407	0,1626442	0,0401938
1100	1,0000000	0,5385565	0,2358781	0,9146011	0,3440369	0,4438902	0,0071687	0,1090128	0,2778201	0,0928673	0,3643274	0,0181002	0,4115606	0,1694406	0,1626345	0,0401938

0	1,0000000	0,5385482	0,2358806	0,9146014	0,3440369	0,4438891	0,0071687	0,1090132	0,2778417	0,0928674	0,3643314	0,0181000	0,4115610	0,1694385	0,1626532	0,0402006
20	0,9534238	0,5386158	0,2264642	0,8923886	0,5986410	0,4444149	0,0071687	0,1891467	0,2791683	0,0929574	0,4644516	0,0181180	0,4119200	0,1705344	0,1624300	0,1451349
40	0,9334206	0,5387645	0,2219145	0,8397329	0,6068588	0,4465614	0,0071688	0,2367870	0,2851828	0,0933614	0,5284599	0,0181988	0,4134594	0,1749582	0,1614181	0,2148327
60	0,9248298	0,5388983	0,2204857	0,7779283	0,5697835	0,4497676	0,0071688	0,2649123	0,2952582	0,0940623	0,5687545	0,0183342	0,4158969	0,1815076	0,1596935	0,2610994
80	0,9211404	0,5391295	0,2206877	0,7328323	0,5437039	0,4532035	0,0071689	0,2814340	0,3072954	0,0949577	0,5938573	0,0184988	0,4186689	0,1884699	0,1576802	0,2918047
100	0,9195558	0,5396078	0,2214963	0,7096033	0,5308557	0,4563559	0,0071690	0,2911257	0,3194576	0,0959389	0,6094658	0,0186712	0,4213582	0,1948089	0,1557777	0,3121843
120	0,9188753	0,5403706	0,2223373	0,7022138	0,5257155	0,4590090	0,0071691	0,2968300	0,3305815	0,0969155	0,6192539	0,0188377	0,4237382	0,2001088	0,1542232	0,3257156
140	0,9185831	0,5413361	0,2229701	0,7031421	0,5241467	0,4611247	0,0071692	0,3002153	0,3401120	0,0978213	0,6255023	0,0189903	0,4257226	0,2043116	0,1530910	0,3347048
160	0,9184575	0,5423675	0,2233530	0,7070566	0,5239372	0,4627493	0,0071693	0,3022489	0,3479119	0,0986155	0,6295821	0,0191252	0,4273081	0,2075224	0,1523453	0,3406803
180	0,9184036	0,5433383	0,2235354	0,7111335	0,5241019	0,4639608	0,0071694	0,3034868	0,3540841	0,0992792	0,6323031	0,0192407	0,4285343	0,2099035	0,1518997	0,3446547
200	0,9183805	0,5441653	0,2235900	0,7142863	0,5242840	0,4648422	0,0071695	0,3042493	0,3588447	0,0998111	0,6341446	0,0193372	0,4294574	0,2116243	0,1516594	0,3472993
220	0,9183705	0,5448150	0,2235795	0,7163533	0,5243974	0,4654695	0,0071696	0,3047222	0,3624432	0,1002219	0,6353980	0,0194160	0,4301365	0,2128393	0,1515444	0,3490592
240	0,9183663	0,5452916	0,2235458	0,7175454	0,5244490	0,4659073	0,0071696	0,3050158	0,3651195	0,1005289	0,6362487	0,0194791	0,4306263	0,2136793	0,1514973	0,3502304
260	0,9183644	0,5456213	0,2235119	0,7181508	0,5244644	0,4662076	0,0071697	0,3051971	0,3670837	0,1007519	0,6368206	0,0195288	0,4309735	0,2142495	0,1514823	0,3510096
280	0,9183637	0,5458381	0,2234868	0,7184118	0,5244638	0,4664105	0,0071697	0,3053079	0,3685097	0,1009101	0,6372000	0,0195675	0,4312160	0,2146306	0,1514793	0,3515278
300	0,9183633	0,5459749	0,2234719	0,7184948	0,5244588	0,4665460	0,0071697	0,3053747	0,3695355	0,1010200	0,6374479	0,0195972	0,4313833	0,2148823	0,1514792	0,3518723
320	0,9183632	0,5460586	0,2234649	0,7184988	0,5244540	0,4666358	0,0071697	0,3054143	0,3702678	0,1010953	0,6376078	0,0196199	0,4314976	0,2150473	0,1514786	0,3521012
340	0,9183631	0,5461092	0,2234630	0,7184760	0,5244509	0,4666951	0,0071697	0,3054375	0,3707873	0,1011465	0,6377099	0,0196371	0,4315752	0,2151553	0,1514771	0,3522533
360	0,9183631	0,5461399	0,2234635	0,7184501	0,5244493	0,4667341	0,0071697	0,3054510	0,3711538	0,1011809	0,6377746	0,0196500	0,4316277	0,2152259	0,1514751	0,3523543
380	0,9183631	0,5461590	0,2234649	0,7184295	0,5244488	0,4667599	0,0071697	0,3054588	0,3714112	0,1012042	0,6378158	0,0196598	0,4316630	0,2152723	0,1514731	0,3524214
400	0,9183631	0,5461714	0,2234663	0,7184157	0,5244487	0,4667769	0,0071697	0,3054634	0,3715914	0,1012199	0,6378421	0,0196671	0,4316868	0,2153031	0,1514715	0,3524660
420	0,9183631	0,5461798	0,2234672	0,7184075	0,5244489	0,4667883	0,0071697	0,3054661	0,3717170	0,1012305	0,6378592	0,0196726	0,4317029	0,2153235	0,1514704	0,3524956
440	0,9183631	0,5461858	0,2234678	0,7184031	0,5244491	0,4667959	0,0071697	0,3054678	0,3718043	0,1012377	0,6378703	0,0196766	0,4317137	0,2153372	0,1514697	0,3525153
460	0,9183631	0,5461900	0,2234681	0,7184009	0,5244492	0,4668009	0,0071697	0,3054688	0,3718648	0,1012426	0,6378777	0,0196797	0,4317210	0,2153464	0,1514695	0,3525284
480	0,9183631	0,5461930	0,2234682	0,7184000	0,5244493	0,4668043	0,0071697	0,3054695	0,3719067	0,1012459	0,6378827	0,0196820	0,4317259	0,2153526	0,1514694	0,3525371
500	0,9183631	0,5461951	0,2234681	0,7183997	0,5244494	0,4668066	0,0071697	0,3054699	0,3719356	0,1012482	0,6378860	0,0196837	0,4317292	0,2153567	0,1514694	0,3525429
520	0,9183631	0,5461965	0,2234681	0,7183997	0,5244494	0,4668081	0,0071697	0,3054702	0,3719555	0,1012497	0,6378882	0,0196849	0,4317314	0,2153594	0,1514695	0,3525468
540	0,9183631	0,5461975	0,2234680	0,7183998	0,5244494	0,4668091	0,0071697	0,3054704	0,3719691	0,1012508	0,6378897	0,0196859	0,4317329	0,2153613	0,1514696	0,3525493
560	0,9183631	0,5461981	0,2234680	0,7183999	0,5244494	0,4668098	0,0071697	0,3054705	0,3719785	0,1012514	0,6378906	0,0196866	0,4317339	0,2153625	0,1514697	0,3525510
