"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
20	0,5641439	0,2224585	0,4266113	0,1494053	0,7621529	0,1711349	0,4059073	0,2606742	0,2360825	0,8371653	0,1184349	0,0167262	0,0048292	0,2875154	0,0949824	0,1723828
40	0,7207032	0,1828120	0,3222617	0,1563172	0,8393987	0,1074636	0,3443177	0,3215839	0,3481512	0,6327674	0,1478962	0,0430341	0,0045064	0,3387933	0,1087179	0,1247601
60	0,8000332	0,0717885	0,3531921	0,1488988	0,8389363	0,2493366	0,3053754	0,4461356	0,2503307	0,8640945	0,2362831	0,0807947	0,0114695	0,3977179	0,0980556	0,1860274
80	0,6593387	0,0776542	0,4201990	0,0874602	0,7313306	0,3372502	0,2598863	0,4291858	0,2781862	0,7106318	0,2245782	0,0678473	0,0018450	0,4482103	0,0870040	0,1696216
100	0,8100267	0,0616442	0,3057876	0,0556521	0,8941330	0,6029286	0,2954724	0,4544317	0,2616983	0,8908541	0,2160973	0,0845972	0,0105095	0,3951371	0,1193100	0,1105725
120	0,8898940	0,0746886	0,3152848	0,0760595	0,7469585	0,6691543	0,3391160	0,5979334	0,2956542	0,7777399	0,1562513	0,0608303	0,0066786	0,4086260	0,1639856	0,1825298
140	0,7294016	0,0307799	0,2860219	0,0435257	0,7793112	0,6598949	0,2475761	0,7191676	0,3561895	0,6879172	0,2272814	0,1414832	0,0011602	0,4085354	0,1066614	0,1707173
160	0,6995004	0,0500400	0,2479427	0,0860547	0,7341984	0,7477971	0,3184308	0,6585927	0,2831883	0,7117522	0,1898322	0,1248291	0,0061776	0,3537672	0,1370295	0,1478833
180	0,7322181	0,0465857	0,3837246	0,0701320	0,7205505	0,6770273	0,2624179	0,6726083	0,2447168	0,7822484	0,2056903	0,1699288	0,0065399	0,3739989	0,0917329	0,1630278
200	0,7092923	0,0633695	0,2481148	0,0415586	0,6844569	0,6752391	0,3164505	0,7258258	0,2187008	0,5910853	0,1301144	0,1942058	0,0041965	0,3653779	0,1012319	0,1713470
220	0,7897799	0,0865182	0,2105340	0,0760201	0,7822226	0,7051440	0,3737175	0,6617650	0,1817278	0,7266018	0,1575835	0,2382940	0,0088890	0,4225798	0,0981131	0,1697249
240	0,7582493	0,0615158	0,2732229	0,0594833	0,7070211	0,8423088	0,2960794	0,8427954	0,2576364	0,8139854	0,1410723	0,1699465	0,0237033	0,4329155	0,0708517	0,1877278
260	0,7480570	0,0377269	0,3557329	0,0539480	0,6520684	0,9396975	0,2833776	0,7197894	0,2785648	0,6796878	0,1038538	0,2398847	0,0183497	0,4232820	0,0933631	0,1565925
280	0,6259169	0,0297968	0,3154261	0,0632919	0,6266228	0,7064243	0,3337948	0,9061526	0,2046809	0,6491288	0,0996153	0,1974719	0,0258449	0,3595710	0,0904452	0,2501516
300	0,6324038	0,0332414	0,2353905	0,0391766	0,6704565	0,6756680	0,3208977	0,7745053	0,2593970	0,7156699	0,1417979	0,1677179	0,0452077	0,3980902	0,0711184	0,1686311
320	0,6425781	0,0374160	0,2986149	0,0531280	0,5068890	0,6295563	0,3984610	0,7175737	0,3119600	0,7633472	0,1319900	0,2319650	0,0393808	0,3561247	0,0946087	0,1796701
340	0,5642779	0,0730291	0,2645569	0,0650422	0,6063639	0,7819415	0,3536962	0,8567203	0,2198147	0,8386443	0,1469665	0,2608629	0,0324035	0,3576652	0,0961385	0,1720847
360	0,6649793	0,0995463	0,3000476	0,0494984	0,6809174	0,6608651	0,4114943	0,7536061	0,2318885	0,6855314	0,1173378	0,2047391	0,0189070	0,4356047	0,0534543	0,1740620
380	0,7261812	0,0606860	0,3038620	0,0878544	0,7226462	0,9181223	0,2918519	0,7450371	0,1988333	0,6912430	0,1510869	0,2624746	0,0185391	0,3771939	0,0486286	0,1642621
400	0,6488689	0,0316103	0,3105473	0,0654973	0,7572384	0,7430744	0,2832572	0,8160564	0,2108026	0,6867860	0,1489631	0,2027155	0,0088843	0,3257256	0,1645077	0,2135649
420	0,7706576	0,0398171	0,3261906	0,0454445	0,8903077	0,8334380	0,3145437	0,7540038	0,2343760	0,8005468	0,2126188	0,1995134	0,0239256	0,4205036	0,1144008	0,2030942
440	0,8272424	0,0434380	0,2853280	0,0552587	0,7699078	0,7872795	0,2767943	0,8597794	0,2472365	0,7024840	0,1135918	0,2009304	0,0269366	0,2886574	0,0602500	0,1915106
460	0,7625292	0,0428978	0,2993083	0,0627726	0,8182299	0,7392468	0,3318813	0,8621962	0,2426853	0,7426787	0,1178165	0,1727883	0,0201919	0,4312672	0,0980494	0,2017434
480	0,7539682	0,0616942	0,2887745	0,0443821	0,7182754	0,8709401	0,2571932	0,7092981	0,3025301	0,7955188	0,1659600	0,2842792	0,0181566	0,3826595	0,0727392	0,1618840
500	0,7310807	0,0752094	0,2690569	0,0222717	0,7030229	0,7696878	0,3831300	0,6925139	0,1935965	0,8940599	0,1500898	0,1954628	0,0052726	0,3742680	0,0835153	0,1555786
520	0,7409873	0,0413462	0,3021843	0,0285895	0,7228636	0,8130634	0,3460138	0,6633323	0,2099579	0,7824737	0,1586935	0,1728581	0,0091507	0,3866944	0,1685885	0,1566435
540	0,8451417	0,0909814	0,2650862	0,0641675	0,7009756	0,7704403	0,3061395	0,5883861	0,1886765	0,8052298	0,1771867	0,1834921	0,0080077	0,4033579	0,1343158	0,1738062
560	0,7355396	0,0921677	0,3195140	0,0170823	0,8960845	0,7520946	0,3309715	0,6700467	0,1896328	0,8041692	0,1085996	0,1549391	0,0060120	0,4192377	0,1211222	0,1943222
580	0,8838818	0,2701810	0,3252986	0,0851247	0,6596162	0,8252760	0,6087716	0,8636972	0,1760832	0,9067513	0,1575781	0,2093398	0,0153173	0,4014874	0,0618366	0,2333549
600	0,7401860	0,3822379	0,2852003	0,1575466	0,6471108	0,8958788	0,6673187	0,6932535	0,2081709	0,7645280	0,1623913	0,1427676	0,0098569	0,2469335	0,0720054	0,1428498
620	0,7501672	0,3585710	0,2909904	0,1469285	0,9008198	0,7607437	0,5739336	0,6141836	0,1792882	0,6808478	0,2377064	0,1266731	0,0005542	0,1503753	0,0647393	0,1839391
640	0,8007602	0,4514009	0,3092198	0,1984871	0,6623097	0,5482173	0,5714279	0,4595591	0,2120069	0,6065268	0,1279413	0,1224824	0,0043033	0,1146302	0,1030996	0,2361521
660	0,7266977	0,4882901	0,2349387	0,1728208	0,7047096	0,4175710	0,6042069	0,4303455	0,2105699	0,7041894	0,1426814	0,0759258	0,0013079	0,1138812	0,0946745	0,1640374
680	0,5206149	0,4592477	0,3024300	0,1883740	0,8328472	0,2814313	0,5208332	0,5432485	0,2373719	0,7285166	0,1755512	0,0738081	0,0000614	0,1991345	0,0911392	0,1063174
700	0,6076832	0,4819645	0,2907373	0,1620981	0,8984531	0,2323195	0,5947840	0,3448299	0,1884621	0,6596947	0,1852348	0,0471876	0,0004760	0,2389081	0,0512898	0,1251786
720	0,6663776	0,3698270	0,3001172	0,2200688	0,7640509	0,2225409	0,5418301	0,2509060	0,1988140	0,7387408	0,1306833	0,0449022	0,0026764	0,2253311	0,0855677	0,1392958
740	0,7034331	0,3256711	0,3025583	0,2684043	0,8224803	0,1971593	0,5855152	0,2962570	0,3240107	0,7167952	0,1211100	0,0250161	0,0061206	0,1537260	0,1301038	0,1665489
760	0,7299594	0,4284193	0,3320817	0,1449851	0,6308944	0,2165660	0,5237240	0,2161366	0,2975927	0,8794428	0,1777908	0,0229049	0,0036523	0,2328638	0,0931770	0,1140918
780	0,6622110	0,4013127	0,2792685	0,2225500	0,7526973	0,2352648	0,5035898	0,2201552	0,3829809	0,8399104	0,1856067	0,0084718	0,0064802	0,2049012	0,0928933	0,1464823
800	0,7113616	0,4092604	0,3871774	0,2086735	0,8349661	0,2788895	0,4475387	0,2316159	0,2668253	0,7485826	0,1865627	0,0307446	0,0075422	0,1835868	0,1052073	0,1968815
820	0,6425013	0,3708447	0,3725907	0,2636950	0,8076621	0,2429563	0,5560767	0,2733752	0,3170250	0,7723360	0,2266045	0,0201889	0,0024423	0,1552264	0,1480169	0,1647325
840	0,5657385	0,4573415	0,2901732	0,2261044	0,7438275	0,1480147	0,4735883	0,1938607	0,3554429	0,6916528	0,2268444	0,0289277	0,0033604	0,1805270	0,1290443	0,1770764
860	0,6204025	0,3523698	0,4179268	0,2525904	0,5893438	0,2823410	0,4766756	0,1419529	0,2749787	0,6693776	0,1529270	0,0571519	0,0019007	0,1689591	0,1163184	0,1423259
880	0,6222553	0,3527937	0,3272372	0,2019140	0,7326648	0,2137298	0,5475599	0,2741137	0,3388655	0,8693249	0,1843616	0,0343709	0,0022719	0,2048270	0,1031939	0,1437877
900	0,6327988	0,4228248	0,3559837	0,2276554	0,7915263	0,1799018	0,5724442	0,2625495	0,2726071	0,6425672	0,0882138	0,0116836	0,0034235	0,2197593	0,0880765	0,3162069
920	0,6709456	0,3510162	0,3342973	0,2060044	0,9174097	0,1626904	0,6333759	0,2894552	0,2603028	0,7842284	0,2054679	0,0309165	0,0006994	0,2166255	0,1183336	0,1668794
940	0,7419280	0,4369542	0,3311241	0,1995925	0,8390022	0,1643177	0,4979931	0,2408373	0,3679181	0,7701723	0,1568918	0,0321476	0,0023968	0,2170491	0,1234527	0,1348243
960	0,7238279	0,5059455	0,3295245	0,2137063	0,7573410	0,2261356	0,4350388	0,2443136	0,4151593	0,6118620	0,1538707	0,0496060	0,0035724	0,2888830	0,1464089	0,2199129
980	0,6689139	0,4378714	0,3195493	0,2100033	0,9228818	0,1632378	0,4444495	0,2956939	0,3296927	0,5908543	0,3170415	0,0122767	0,0008885	0,3009253	0,2017252	0,1728706
1000	0,6728896	0,3934883	0,3164430	0,2364223	0,7837668	0,1405529	0,5104959	0,2172889	0,4357868	0,7585681	0,2473418	0,0401971	0,0009579	0,2400868	0,2253108	0,1749912
1020	0,5625637	0,4251992	0,3342793	0,2223617	0,9228164	0,2296207	0,5106713	0,2012531	0,4002854	0,6955784	0,1670255	0,0473601	0,0019786	0,2159931	0,1927987	0,1736966
1040	0,5895916	0,4562328	0,3806508	0,1559334	0,8262681	0,2251026	0,4225759	0,3107151	0,2649610	0,7632560	0,1978047	0,0195530	0,0072658	0,2258197	0,1559626	0,2250605
1060	0,6175223	0,4603209	0,3606819	0,2102660	0,7481174	0,2980015	0,5065324	0,2649434	0,3183190	0,9021857	0,1596894	0,0195697	0,0041487	0,2370129	0,1129313	0,2498420
1080	0,7157074	0,3916346	0,3131387	0,1892009	0,7029818	0,2284133	0,5165482	0,3687385	0,3484602	0,7262445	0,1436682	0,0208551	0,0014246	0,2042888	0,2230081	0,2483553
1100	0,7732873	0,3848813	0,3151565	0,1568136	0,8000252	0,1418069	0,5638981	0,2745912	0,3574174	0,6490699	0,1611451	0,0155545	0,0018488	0,2513994	0,1270065	0,2121717

0	0,5682783	0,4371681	0,3694479	0,2429061	0,7507802	0,2159890	0,4171901	0,2351187	0,2291172	0,6887375	0,1459763	0,0127192	0,0076659	0,2349410	0,0881890	0,2584563
20	0,6779595	0,3548634	0,1831115	0,1421758	0,6525548	0,1180489	0,5357634	0,1780513	0,2438896	0,7733831	0,1970739	0,0205249	0,0001772	0,2578008	0,1192589	0,3106485
40	0,6617437	0,4549364	0,1417051	0,1569932	0,7346276	0,1703370	0,5244805	0,1139119	0,1651274	0,6944706	0,2179372	0,0021882	0,0001434	0,2232615	0,0889867	0,4340824
60	0,5806716	0,4493879	0,1904310	0,2416931	0,6009237	0,2272053	0,5818035	0,1240518	0,1786035	0,7116823	0,1469492	0,0027495	0,0000000	0,2511992	0,0943578	0,6356456
80	0,5708623	0,3674961	0,1865880	0,2940233	0,6980713	0,2392700	0,5287144	0,1234835	0,1776516	0,6343139	0,2320456	0,0002343	0,0003432	0,1060235	0,0364056	0,6612290
100	0,6344620	0,3834101	0,1244360	0,1750779	0,7336996	0,1515675	0,4837506	0,1019372	0,1367094	0,6904697	0,1482571	0,0009435	0,0004531	0,1445358	0,0472439	0,6518259
120	0,5878161	0,4053891	0,0833337	0,2574993	0,8257769	0,1348754	0,4852314	0,0703253	0,1768483	0,7829753	0,1669230	0,0006094	0,0000000	0,1378352	0,0399908	0,6307329
140	0,5342886	0,4728645	0,1433766	0,2812587	0,7472116	0,1782721	0,5669349	0,0562789	0,1297894	0,7403838	0,2148509	0,0010757	0,0006781	0,1037357	0,0460067	0,5394928
160	0,6952101	0,4081721	0,1243605	0,2766724	0,9685319	0,1746676	0,5367008	0,0689764	0,1205686	0,8730955	0,1789000	0,0036934	0,0000461	0,0575149	0,0420867	0,5490345
180	0,6215892	0,3940775	0,1050277	0,2278115	0,7754784	0,1438748	0,6801301	0,0502955	0,0902097	0,8035371	0,1615944	0,0055812	0,0004123	0,0814374	0,0420485	0,6584059
200	0,6755425	0,4095781	0,1058742	0,2397727	0,6668131	0,1385449	0,6754135	0,0632517	0,0865912	0,8249831	0,1447171	0,0024671	0,0000000	0,0860613	0,0360161	0,5574631
220	0,7146583	0,4399657	0,1195268	0,1954241	0,7442258	0,1426765	0,5362202	0,0638914	0,1211162	0,7244877	0,1880992	0,0008920	0,0030151	0,0946873	0,0375669	0,5914871
240	0,7359992	0,3824671	0,1171534	0,2244711	0,7528216	0,1363245	0,6261599	0,0767705	0,1432224	0,7094388	0,1876471	0,0056470	0,0001508	0,0549481	0,0389278	0,6539094
260	0,7721148	0,4854075	0,1169268	0,2296168	0,7400157	0,1421308	0,5966555	0,0689561	0,0713652	0,6769343	0,1985629	0,0027034	0,0037878	0,1066391	0,0230556	0,5519433
280	0,5935589	0,4042209	0,1107647	0,1768312	0,7593330	0,1609535	0,5821159	0,0411412	0,1053297	0,7241653	0,1804303	0,0010454	0,0000000	0,0895275	0,0332688	0,6848271
300	0,7255880	0,4889090	0,1509694	0,2340797	0,6653612	0,2296355	0,5509748	0,0801677	0,1006959	0,6204989	0,1983025	0,0009918	0,0012159	0,0642283	0,0276228	0,5615993
320	0,6292999	0,4050893	0,2278112	0,2015454	0,8380092	0,2108719	0,3994024	0,0409844	0,1032107	0,6974709	0,1558488	0,0023765	0,0002010	0,1732318	0,0510488	0,5776778
340	0,8021641	0,3847670	0,1246276	0,1513904	0,8170054	0,2244746	0,6226617	0,1170299	0,0718855	0,8820198	0,1340306	0,0018367	0,0000388	0,1604720	0,0186718	0,6424157
360	0,6122683	0,4261333	0,1768832	0,1938888	0,8767907	0,2525573	0,6538254	0,0559986	0,1264691	0,7716094	0,1767875	0,0025173	0,0035198	0,1590569	0,0374546	0,5869207
380	0,5581978	0,4638559	0,1931117	0,2342336	0,7296373	0,1871397	0,5018476	0,0659319	0,1173267	0,7333957	0,1533980	0,0019468	0,0002557	0,1452840	0,0314267	0,6550479
400	0,6199508	0,4193646	0,1626365	0,2360685	0,6209251	0,2440414	0,5455316	0,0860038	0,2046505	0,6896984	0,1751148	0,0008143	0,0002021	0,1328560	0,0558916	0,6534779
420	0,6605468	0,3619084	0,1700438	0,2772813	0,8405765	0,3104733	0,5341487	0,0710861	0,1392239	0,7055651	0,1988231	0,0004976	0,0000097	0,1480131	0,0783433	0,7417235
440	0,6152288	0,4538594	0,1419840	0,1993328	0,6721687	0,2463938	0,6031571	0,0884704	0,1922269	0,7175089	0,1772602	0,0011639	0,0004239	0,1448076	0,0890971	0,5781934
460	0,7240806	0,5054709	0,1963249	0,2953054	0,7161478	0,1990695	0,4881788	0,0633072	0,1107452	0,5913617	0,1831560	0,0000193	0,0003518	0,1045932	0,0487373	0,6324680
480	0,6682704	0,4102485	0,1958023	0,3015707	0,7375464	0,1674688	0,5607920	0,0625824	0,0887407	0,7707247	0,1726683	0,0003116	0,0013524	0,0855754	0,0742843	0,7249271
500	0,7045962	0,4116220	0,1615113	0,1820597	0,7036846	0,1996634	0,6184320	0,0787970	0,1195781	0,6468416	0,1666764	0,0007887	0,0014075	0,0865212	0,0696370	0,6692765
520	0,7766489	0,5232952	0,1986111	0,1916697	0,7509156	0,1425275	0,5421127	0,0467133	0,0922934	0,6363760	0,2437170	0,0015617	0,0000000	0,1020744	0,0295946	0,7805822
540	0,6759782	0,4909428	0,1152594	0,2076796	0,7184048	0,0873323	0,6108243	0,0779731	0,1302243	0,7611973	0,1449329	0,0006238	0,0011881	0,0927577	0,0332512	0,5731179
560	0,7703887	0,3745148	0,1532877	0,2120530	0,6914858	0,1561366	0,5647132	0,0667977	0,0444029	0,8506306	0,1461857	0,0012676	0,0001481	0,1041919	0,0386189	0,6924062
580	0,7603708	0,3569591	0,2371545	0,2601817	0,7357556	0,1543177	0,5835088	0,1509868	0,0800417	0,7897528	0,1277270	0,0021222	0,0005300	0,1241696	0,0503685	0,6471752
600	0,7756183	0,3737701	0,2532974	0,2143775	0,6043388	0,1054454	0,5540299	0,1393020	0,0803556	0,6891475	0,0598773	0,0064065	0,0011577	0,0845351	0,0320325	0,5324402
620	0,6740292	0,3256381	0,3836846	0,1771110	0,8358219	0,0874147	0,5933771	0,1828284	0,0951938	0,7217131	0,0830229	0,0111255	0,0012364	0,1742900	0,0120363	0,3953927
640	0,7132591	0,3770943	0,2868066	0,1756327	0,6915458	0,1310243	0,5745568	0,1954642	0,1041450	0,7279342	0,0604531	0,0100676	0,0011498	0,2013353	0,0140083	0,3634956
660	0,5981066	0,3521687	0,3145472	0,1282917	0,7132288	0,1748286	0,6604775	0,2800835	0,1423249	0,7889531	0,0918015	0,0169210	0,0007769	0,1559357	0,0450384	0,2997192
680	0,6500651	0,3938623	0,2906028	0,1678896	0,7774133	0,2659680	0,5926037	0,3300298	0,1483381	0,8768900	0,1061677	0,0160946	0,0056473	0,2050745	0,0661170	0,2844362
700	0,5137574	0,5049013	0,2866044	0,2195938	0,6753387	0,1650281	0,5788748	0,2823659	0,1569687	0,7887155	0,1326618	0,0218139	0,0016844	0,1815996	0,0976240	0,1997693
720	0,5606663	0,5543356	0,3478757	0,2381958	0,7462401	0,2104504	0,6062211	0,2643089	0,2077655	0,6589887	0,1330815	0,0333489	0,0040958	0,1693636	0,1338839	0,2122056
740	0,5752937	0,3878730	0,4404892	0,2451160	0,7286006	0,2423814	0,4793872	0,2552582	0,2174643	0,7337757	0,1195440	0,0123563	0,0056691	0,1649985	0,0717001	0,2298960
760	0,6028799	0,4217312	0,3650606	0,2796274	0,9008552	0,2231187	0,5449022	0,2443280	0,3032421	0,7639733	0,1654398	0,0315024	0,0049403	0,2127134	0,1082909	0,2962279
780	0,5454136	0,3912734	0,3562650	0,2840826	0,7664867	0,2940432	0,5350370	0,1967806	0,2870267	0,6709224	0,1997821	0,0181137	0,0051622	0,1905856	0,1252310	0,1802355
800	0,5757161	0,3068588	0,3188071	0,2791387	0,6841168	0,3077862	0,6160629	0,2125077	0,2589904	0,5956143	0,2202385	0,0137230	0,0040988	0,2382719	0,1600602	0,1653781
820	0,6439384	0,4353007	0,3721672	0,2716694	0,7969606	0,2936956	0,6631371	0,2549049	0,3417732	0,7623301	0,1543790	0,0251689	0,0094804	0,2161875	0,1110854	0,2070417
840	0,7204360	0,3809363	0,2534514	0,1700739	0,7827479	0,2733615	0,5755346	0,2575210	0,3149633	0,8715413	0,1602377	0,0459001	0,0024037	0,2185287	0,1298292	0,2198995
860	0,7997372	0,5146106	0,2886765	0,2018294	0,7310155	0,2152166	0,6566246	0,2712545	0,2531533	0,6468930	0,1535964	0,0229879	0,0025062	0,2206369	0,1277139	0,2201414
880	0,7790124	0,3904038	0,3763635	0,1825540	0,7495505	0,1920746	0,6127858	0,2685424	0,2790392	0,7115060	0,1652897	0,0197677	0,0031566	0,1706416	0,0805021	0,2590061
900	0,8326702	0,3292376	0,2448976	0,1933078	0,7574438	0,0907166	0,4507730	0,2941698	0,2617711	0,6869244	0,1273627	0,0106493	0,0000646	0,2004363	0,0628135	0,2343442
920	0,6731614	0,2899975	0,3203786	0,1748548	0,7760154	0,0945965	0,4837186	0,1949219	0,3065313	0,7923168	0,1273402	0,0121543	0,0016126	0,2324449	0,0675242	0,1579067
940	0,7700135	0,4069166	0,3392990	0,1107309	0,7802066	0,0756883	0,4245485	0,2398585	0,2399903	0,7305278	0,1337720	0,0122184	0,0014247	0,1721625	0,0988117	0,1785674
960	0,7826814	0,4150046	0,2827076	0,1795900	0,6583323	0,0952974	0,4945211	0,1951019	0,1898956	0,6651534	0,1347417	0,0290469	0,0017810	0,2034341	0,0640940	0,1806661
980	0,6718583	0,3578161	0,4014132	0,1932663	0,6380328	0,0672977	0,5855172	0,2895559	0,2098391	0,7519675	0,1393721	0,0224134	0,0000000	0,1685778	0,0808432	0,1724341
1000	0,5879490	0,4825632	0,3701292	0,1875145	0,6356034	0,1239193	0,4621971	0,2315293	0,2357937	0,6283481	0,1689620	0,0132075	0,0048978	0,1811114	0,0965689	0,1364791
1020	0,5915856	0,4267689	0,3000713	0,1802004	0,6674243	0,1502898	0,4764158	0,2762422	0,2237476	0,8065952	0,1343106	0,0195174	0,0265146	0,2211827	0,0655483	0,2100334
1040	0,6764635	0,4496880	0,3247437	0,2218606	0,7044160	0,2211779	0,5631873	0,2627498	0,2424874	0,7909420	0,1263833	0,0365829	0,0129460	0,2587898	0,1114082	0,2757119
1060	0,6909393	0,5003399	0,2876731	0,1743192	0,7111387	0,1792810	0,4526730	0,3342627	0,2319764	0,7720206	0,1474957	0,0114687	0,0056556	0,2358155	0,1487001	0,2072262
1080	0,6773633	0,4313928	0,3309930	0,1788837	0,8711285	0,2131991	0,4966426	0,2865620	0,3613743	0,7760167	0,1858037	0,0171059	0,0019066	0,2998614	0,0692897	0,2789612
1100	0,6545779	0,3721557	0,3671387	0,2204809	0,6976353	0,1410485	0,6036169	0,2254275	0,2628479	0,8670413	0,1550525	0,0243663	0,0000000	0,2271457	0,0841913	0,2105970

0	0,5152909	0,4541569	0,3752501	0,2821337	0,8056756	0,1551529	0,5844232	0,2824366	0,1759752	0,6611331	0,1556816	0,0090269	0,0020212	0,1727185	0,0627237	0,2724506
20	0,6673244	0,2885855	0,3244779	0,2646394	0,6261202	0,2370452	0,6182764	0,2437403	0,2954842	0,8867789	0,1381816	0,0249006	0,0025913	0,2678686	0,1320487	0,2428859
40	0,6532587	0,2342658	0,3600442	0,2625315	0,5824131	0,2020108	0,6593106	0,2385307	0,3272696	0,8111470	0,1450934	0,0486649	0,0268356	0,2865866	0,1415266	0,2546052
60	0,6544969	0,1419218	0,4236241	0,2938082	0,4308818	0,1343649	0,5644172	0,3452663	0,2789422	0,7764455	0,1451072	0,0222059	0,0030430	0,2750207	0,0848987	0,1811588
80	0,6600065	0,2157723	0,3301551	0,2582533	0,4984978	0,1373861	0,5936004	0,3242005	0,3626521	0,7574361	0,1738672	0,0180349	0,0008248	0,2770180	0,1147621	0,1770677
100	0,6929736	0,1718214	0,3063918	0,2347752	0,4378134	0,0980009	0,7291593	0,3483338	0,3137995	0,8094283	0,1017369	0,0188721	0,0052133	0,3752488	0,1440728	0,1650109
120	0,6962461	0,1205097	0,3002405	0,1640908	0,5021229	0,1165446	0,6350181	0,3553102	0,2367707	0,9372907	0,1404251	0,0688486	0,0175920	0,3431504	0,1586067	0,1193136
140	0,7096918	0,1541330	0,2565420	0,1886672	0,4213335	0,1410513	0,6275669	0,4737795	0,1811171	0,8839694	0,1291089	0,0940812	0,0218406	0,3476367	0,0643691	0,2000125
160	0,6119531	0,2164125	0,2628991	0,2254387	0,5385479	0,1180164	0,7305358	0,4689828	0,2535103	0,7404881	0,1003218	0,0556946	0,0103300	0,3492298	0,0804020	0,1690139
180	0,7189319	0,1262310	0,2661840	0,2249435	0,4874739	0,1517965	0,6689417	0,5219200	0,2365469	0,7371029	0,1790270	0,0468647	0,0069581	0,3528263	0,0859136	0,1322251
200	0,7203072	0,2090853	0,3307726	0,2517644	0,5358107	0,0778485	0,6022266	0,6857134	0,2537875	0,7036470	0,1046163	0,0365599	0,0232931	0,2635588	0,0861307	0,1477076
220	0,6056965	0,1694655	0,3418802	0,1495960	0,4720569	0,1159208	0,7145200	0,5591039	0,2471640	0,6932397	0,1598940	0,0537034	0,0049039	0,3718056	0,1046152	0,1339026
240	0,5534498	0,1515745	0,3628592	0,1055472	0,4266522	0,1840669	0,6751698	0,6660660	0,2999211	0,6982018	0,2321912	0,0787450	0,0052127	0,2875410	0,1530094	0,1607393
260	0,6788017	0,1467334	0,3637668	0,1897567	0,4713132	0,1322205	0,7474070	0,5276588	0,2362165	0,6428481	0,1818119	0,0699456	0,0017037	0,3170994	0,1357481	0,1209814
280	0,6110466	0,2448345	0,3205807	0,2217809	0,3856738	0,1091774	0,7111314	0,5530249	0,1983806	0,6860517	0,1473468	0,0623688	0,0004036	0,3746295	0,2185029	0,1201520
300	0,5482557	0,1746448	0,3282110	0,2300064	0,4378575	0,1239594	0,6569308	0,4705541	0,2618920	0,5913171	0,1446941	0,0323898	0,0019046	0,3649335	0,1024744	0,1141614
320	0,5428873	0,1588924	0,2696552	0,2538761	0,4035093	0,1299730	0,6788560	0,6951199	0,1729314	0,6126727	0,1789522	0,0519658	0,0008524	0,3183809	0,1080132	0,1151186
340	0,5229060	0,2129056	0,3302569	0,1998679	0,3978599	0,1540987	0,7279706	0,5447371	0,2816194	0,8126432	0,1452396	0,0606814	0,0058942	0,4826489	0,1003566	0,0787023
360	0,5999026	0,1309764	0,3148521	0,1813673	0,4669065	0,1251373	0,6541898	0,6599468	0,3924152	0,6248077	0,2080073	0,0844220	0,0031613	0,3942052	0,1461759	0,0838292
380	0,5868587	0,2284915	0,2390827	0,2091543	0,3417203	0,1200364	0,7647045	0,5750480	0,2427137	0,7828765	0,1630863	0,1080246	0,0032172	0,4651050	0,0791128	0,1386398
400	0,5298176	0,2659887	0,3176370	0,1819015	0,4447550	0,1235556	0,6745720	0,5288747	0,2995570	0,8168381	0,2043443	0,1176034	0,0087741	0,4004364	0,1080710	0,1014635
420	0,6536383	0,2280391	0,4335660	0,2100508	0,4021951	0,1074565	0,8354071	0,5299493	0,3557013	0,7494194	0,1742560	0,0640372	0,0042952	0,4235464	0,1118806	0,1345139
440	0,6431524	0,1269977	0,3901155	0,1497296	0,4698438	0,1052079	0,6938268	0,6419600	0,2978056	0,7519043	0,1797473	0,0707653	0,0136543	0,3745981	0,0984337	0,0767884
460	0,6822433	0,1359682	0,3132220	0,1917352	0,4890373	0,1321885	0,7452915	0,6213618	0,2624945	0,8606811	0,1656458	0,0842613	0,0111600	0,3570325	0,2004114	0,1196824
480	0,5645249	0,1212177	0,3506964	0,1994163	0,4919742	0,0864675	0,6342675	0,4600280	0,3450082	0,8195445	0,1448512	0,1347293	0,0161405	0,4191038	0,1332316	0,1108549
500	0,5750165	0,1712583	0,4047934	0,2170034	0,5191810	0,1342691	0,6680874	0,6100596	0,3087719	0,8078840	0,2677882	0,0699398	0,0046774	0,3183869	0,1027727	0,0637099
520	0,6964652	0,1501181	0,4321906	0,1604554	0,4144346	0,1681947	0,6969662	0,6689115	0,3617569	0,6426198	0,1566940	0,1098735	0,0053127	0,3126248	0,1011978	0,0933431
540	0,5001305	0,2459081	0,2917303	0,2223006	0,4468480	0,1107008	0,8498527	0,5582197	0,3182922	0,7262431	0,1870090	0,0837144	0,0038580	0,3349597	0,1290144	0,1170617
560	0,6469880	0,1520969	0,3574955	0,2519896	0,3859648	0,1063703	0,6260281	0,5268211	0,3242253	0,8359893	0,1737283	0,0464043	0,0064055	0,3963039	0,1333116	0,1182484
580	0,5115770	0,4348366	0,4034391	0,2131145	0,5749348	0,3664015	0,6901783	0,4417610	0,3909969	0,6778782	0,2039359	0,0556401	0,0079121	0,4111889	0,1325876	0,1221014
600	0,5032068	0,4557781	0,3641185	0,2141346	0,6444572	0,4240477	0,6484642	0,4957749	0,2742570	0,6497931	0,2015457	0,0443992	0,0020247	0,3408316	0,1747453	0,1547200
