"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
20	0,6094651	0,5770385	0,2242375	0,9144920	0,9402120	1,0000000	0,1084871	0,6077445	0,7878445	0,7846747	0,9773923	0,9849315	0,1900948	0,8312864	0,6246145	0,9946472	0,8249137	0,8556497	0,9542064	0,6966622	0,7782389	0,6742916	0,4401338	0,5393441	0,9987777	0,9580729	0,5763583	0,7659057	0,7352190	0,9790319	0,7588221	0,5532279
40	0,6094651	0,5770378	0,2242376	0,9144952	0,9402121	1,0000000	0,1084868	0,5965495	0,7902803	0,7848323	0,9773924	0,9849355	0,1900943	0,8312864	0,6246146	0,9946472	0,8042404	0,8556516	0,9542064	0,6966627	0,7782830	0,6743111	0,4402166	0,5787144	0,9987791	0,9234910	0,5758895	0,7654980	0,7352464	0,9789476	0,7836528	0,5526406
60	0,6094651	0,5770374	0,2242377	0,9144974	0,9402121	1,0000000	0,1084866	0,5859050	0,7960418	0,7844374	0,9773925	0,9849383	0,1900940	0,8312864	0,6246147	0,9946472	0,7854188	0,8556529	0,9542064	0,6966630	0,7783142	0,6743252	0,4402787	0,6132546	0,9987800	0,8855579	0,5747428	0,7641113	0,7348197	0,9785813	0,8080544	0,5511938
80	0,6094651	0,5770371	0,2242379	0,9144989	0,9402122	1,0000000	0,1084865	0,5774647	0,8043449	0,7834651	0,9773925	0,9849401	0,1900939	0,8312864	0,6246147	0,9946472	0,7711217	0,8556538	0,9542064	0,6966632	0,7783362	0,6743353	0,4403253	0,6385231	0,9987806	0,8507988	0,5730308	0,7615732	0,7340047	0,9779005	0,8279565	0,5490222
100	0,6094652	0,5770369	0,2242380	0,9145000	0,9402122	1,0000000	0,1084864	0,5713320	0,8136717	0,7820328	0,9773925	0,9849413	0,1900937	0,8312864	0,6246148	0,9946472	0,7611610	0,8556543	0,9542064	0,6966633	0,7783518	0,6743426	0,4403601	0,6554733	0,9987809	0,8216009	0,5710406	0,7580207	0,7329443	0,9769611	0,8427501	0,5464843
120	0,6094652	0,5770368	0,2242382	0,9145007	0,9402122	1,0000000	0,1084863	0,5670997	0,8227107	0,7803144	0,9773925	0,9849422	0,1900937	0,8312864	0,6246148	0,9946472	0,7545632	0,8556547	0,9542064	0,6966634	0,7783628	0,6743478	0,4403862	0,6662821	0,9987812	0,7983039	0,5690488	0,7537631	0,7317754	0,9758627	0,8531343	0,5439297
140	0,6094652	0,5770367	0,2242383	0,9145012	0,9402122	1,0000000	0,1084863	0,5642763	0,8306640	0,7784786	0,9773925	0,9849428	0,1900936	0,8312864	0,6246148	0,9946472	0,7503344	0,8556550	0,9542064	0,6966635	0,7783705	0,6743515	0,4404057	0,6729507	0,9987813	0,7803370	0,5672438	0,7491542	0,7305995	0,9747090	0,8601377	0,5415996
160	0,6094652	0,5770367	0,2242384	0,9145015	0,9402122	1,0000000	0,1084863	0,5624376	0,8372047	0,7766591	0,9773925	0,9849431	0,1900936	0,8312864	0,6246148	0,9946472	0,7476856	0,8556551	0,9542064	0,6966635	0,7783760	0,6743542	0,4404203	0,6769710	0,9987814	0,7668117	0,5657195	0,7445098	0,7294809	0,9735853	0,8647197	0,5396174
180	0,6094652	0,5770366	0,2242385	0,9145017	0,9402122	1,0000000	0,1084863	0,5612614	0,8423229	0,7749470	0,9773925	0,9849434	0,1900936	0,8312864	0,6246148	0,9946472	0,7460542	0,8556552	0,9542064	0,6966635	0,7783798	0,6743561	0,4404312	0,6793540	0,9987815	0,7568122	0,5644981	0,7400713	0,7284552	0,9725502	0,8676447	0,5380161
200	0,6094652	0,5770366	0,2242385	0,9145019	0,9402122	1,0000000	0,1084862	0,5605194	0,8461791	0,7733951	0,9773925	0,9849436	0,1900935	0,8312864	0,6246148	0,9946472	0,7450622	0,8556553	0,9542064	0,6966635	0,7783825	0,6743575	0,4404393	0,6807484	0,9987815	0,7495222	0,5635581	0,7359978	0,7275382	0,9716362	0,8694731	0,5367729
220	0,6094652	0,5770366	0,2242386	0,9145020	0,9402122	1,0000000	0,1084862	0,5600563	0,8489992	0,7720269	0,9773925	0,9849437	0,1900935	0,8312864	0,6246148	0,9946472	0,7444650	0,8556553	0,9542064	0,6966636	0,7783844	0,6743585	0,4404453	0,6815561	0,9987816	0,7442665	0,5628576	0,7323764	0,7267329	0,9708552	0,8705945	0,5358378
240	0,6094652	0,5770366	0,2242386	0,9145020	0,9402122	1,0000000	0,1084862	0,5597699	0,8510126	0,7708455	0,9773925	0,9849438	0,1900935	0,8312864	0,6246148	0,9946472	0,7441084	0,8556554	0,9542064	0,6966636	0,7783858	0,6743591	0,4404498	0,6820203	0,9987816	0,7405119	0,5623490	0,7292377	0,7260353	0,9702047	0,8712701	0,5351522
260	0,6094652	0,5770366	0,2242386	0,9145021	0,9402122	1,0000000	0,1084862	0,5595941	0,8524220	0,7698413	0,9773925	0,9849438	0,1900935	0,8312864	0,6246148	0,9946472	0,7438967	0,8556554	0,9542064	0,6966636	0,7783867	0,6743596	0,4404532	0,6822853	0,9987816	0,7378498	0,5619876	0,7265730	0,7254373	0,9696739	0,8716700	0,5346600
280	0,6094652	0,5770366	0,2242386	0,9145021	0,9402122	1,0000000	0,1084862	0,5594869	0,8533924	0,7689980	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7437717	0,8556554	0,9542064	0,6966636	0,7783874	0,6743600	0,4404557	0,6824358	0,9987816	0,7359744	0,5617354	0,7243489	0,7249291	0,9692476	0,8719023	0,5343130
300	0,6094652	0,5770366	0,2242386	0,9145021	0,9402122	1,0000000	0,1084862	0,5594218	0,8540513	0,7682962	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436983	0,8556554	0,9542064	0,6966636	0,7783878	0,6743602	0,4404575	0,6825210	0,9987816	0,7346604	0,5615620	0,7225188	0,7245000	0,9689094	0,8720345	0,5340720
320	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593825	0,8544934	0,7677163	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436553	0,8556554	0,9542064	0,6966636	0,7783881	0,6743604	0,4404589	0,6825689	0,9987816	0,7337441	0,5614444	0,7210306	0,7241400	0,9686438	0,8721080	0,5339067
340	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593588	0,8547869	0,7672398	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436301	0,8556554	0,9542064	0,6966636	0,7783884	0,6743605	0,4404600	0,6825958	0,9987816	0,7331078	0,5613656	0,7198327	0,7238395	0,9684366	0,8721477	0,5337947
360	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593446	0,8549800	0,7668498	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436155	0,8556554	0,9542064	0,6966636	0,7783885	0,6743606	0,4404607	0,6826109	0,9987816	0,7326674	0,5613132	0,7188766	0,7235896	0,9682759	0,8721682	0,5337196
380	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593361	0,8551060	0,7665315	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436070	0,8556554	0,9542064	0,6966636	0,7783886	0,6743607	0,4404613	0,6826193	0,9987816	0,7323638	0,5612787	0,7181192	0,7233827	0,9681516	0,8721783	0,5336695
400	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593311	0,8551877	0,7662725	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436021	0,8556554	0,9542064	0,6966636	0,7783887	0,6743607	0,4404617	0,6826240	0,9987816	0,7321549	0,5612562	0,7175230	0,7232119	0,9680557	0,8721827	0,5336365
420	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593280	0,8552403	0,7660621	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435992	0,8556554	0,9542064	0,6966636	0,7783888	0,6743608	0,4404621	0,6826267	0,9987816	0,7320116	0,5612416	0,7170563	0,7230713	0,9679817	0,8721843	0,5336149
440	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593263	0,8552740	0,7658914	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435976	0,8556554	0,9542064	0,6966636	0,7783888	0,6743608	0,4404623	0,6826281	0,9987816	0,7319136	0,5612322	0,7166926	0,7229559	0,9679247	0,8721845	0,5336008
460	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593252	0,8552955	0,7657530	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435966	0,8556554	0,9542064	0,6966636	0,7783888	0,6743608	0,4404625	0,6826289	0,9987816	0,7318466	0,5612261	0,7164105	0,7228614	0,9678807	0,8721842	0,5335917
480	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593246	0,8553091	0,7656409	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435961	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404626	0,6826294	0,9987816	0,7318009	0,5612223	0,7161923	0,7227840	0,9678466	0,8721837	0,5335858
500	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593242	0,8553177	0,7655501	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435957	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404627	0,6826296	0,9987816	0,7317699	0,5612199	0,7160242	0,7227209	0,9678202	0,8721831	0,5335820
520	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593240	0,8553231	0,7654767	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435956	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404628	0,6826298	0,9987816	0,7317488	0,5612183	0,7158950	0,7226694	0,9677996	0,8721827	0,5335796
540	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593239	0,8553265	0,7654173	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435955	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404628	0,6826298	0,9987816	0,7317345	0,5612173	0,7157960	0,7226275	0,9677836	0,8721823	0,5335781
560	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593238	0,8553286	0,7653693	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435954	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,6826299	0,9987816	0,7317248	0,5612167	0,7157203	0,7225935	0,9677710	0,8721820	0,5335771
580	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5655177	0,8551008	0,7653609	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7554985	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,6592021	0,9987816	0,7485461	0,5612680	0,7157227	0,7226022	0,9677855	0,8580700	0,5336324
600	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5767128	0,8530447	0,7656268	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7761735	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,6198320	0,9987816	0,7831259	0,5617323	0,7162870	0,7228887	0,9680087	0,8318963	0,5341489
620	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5873572	0,8479921	0,7664036	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7949962	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5852918	0,9987816	0,8210576	0,5628708	0,7179507	0,7235968	0,9686009	0,8065511	0,5354571
640	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5957975	0,8404006	0,7677150	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8092940	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5600234	0,9987816	0,8558151	0,5645743	0,7208327	0,7246537	0,9695446	0,7862935	0,5374808
660	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6019302	0,8315224	0,7694335	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8192551	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5430732	0,9987816	0,8850113	0,5665589	0,7247111	0,7259108	0,9707179	0,7716086	0,5399154
680	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6061626	0,8225984	0,7713798	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8258532	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5322645	0,9987816	0,9083065	0,5685489	0,7292150	0,7272327	0,9719798	0,7616049	0,5424309
700	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6089860	0,8144918	0,7733878	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8300822	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5255959	0,9987816	0,9262717	0,5703553	0,7339664	0,7285242	0,9732160	0,7550942	0,5447784
720	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6108247	0,8076411	0,7753313	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8327312	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5215756	0,9987816	0,9397956	0,5718830	0,7386536	0,7297281	0,9743510	0,7510123	0,5468152
740	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6120008	0,8021558	0,7771283	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8343626	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5191927	0,9987816	0,9497940	0,5731088	0,7430553	0,7308151	0,9753453	0,7485385	0,5484883
760	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6127429	0,7979429	0,7787350	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8353547	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5177983	0,9987816	0,9570832	0,5740530	0,7470368	0,7317751	0,9761863	0,7470893	0,5498057
780	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6132059	0,7948124	0,7801356	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8359519	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5169905	0,9987816	0,9623383	0,5747572	0,7505343	0,7326088	0,9768787	0,7462714	0,5508084
800	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6134923	0,7925475	0,7813334	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8363086	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5165264	0,9987816	0,9660925	0,5752689	0,7535355	0,7333238	0,9774368	0,7458304	0,5515510
820	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6136681	0,7909444	0,7823425	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8365203	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5162613	0,9987816	0,9687542	0,5756328	0,7560620	0,7339309	0,9778794	0,7456072	0,5520886
840	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6137754	0,7898304	0,7831830	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8366453	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5161108	0,9987816	0,9706294	0,5758868	0,7581560	0,7344421	0,9782258	0,7455052	0,5524704
860	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6138405	0,7890681	0,7838767	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8367187	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5160257	0,9987816	0,9719432	0,5760615	0,7598688	0,7348697	0,9784943	0,7454674	0,5527372
880	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6138798	0,7885533	0,7844454	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8367618	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159778	0,9987816	0,9728594	0,5761801	0,7612544	0,7352252	0,9787007	0,7454615	0,5529211
900	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139035	0,7882097	0,7849091	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8367869	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159508	0,9987816	0,9734957	0,5762596	0,7623650	0,7355194	0,9788585	0,7454695	0,5530463
920	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139177	0,7879826	0,7852855	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368015	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159358	0,9987816	0,9739359	0,5763125	0,7632480	0,7357618	0,9789787	0,7454824	0,5531306
940	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139261	0,7878337	0,7855901	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368100	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159273	0,9987816	0,9742396	0,5763472	0,7639453	0,7359607	0,9790700	0,7454955	0,5531869
960	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139312	0,7877369	0,7858360	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368149	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159226	0,9987816	0,9744484	0,5763700	0,7644927	0,7361235	0,9791393	0,7455070	0,5532242
980	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139342	0,7876744	0,7860340	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368178	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159200	0,9987816	0,9745917	0,5763847	0,7649202	0,7362563	0,9791918	0,7455163	0,5532487
1000	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139360	0,7876343	0,7861933	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368194	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159186	0,9987816	0,9746897	0,5763942	0,7652525	0,7363644	0,9792317	0,7455235	0,5532647
1020	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139371	0,7876086	0,7863213	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368204	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159177	0,9987816	0,9747567	0,5764003	0,7655099	0,7364522	0,9792620	0,7455289	0,5532750
1040	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139377	0,7875924	0,7864240	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368210	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159173	0,9987816	0,9748023	0,5764042	0,7657086	0,7365233	0,9792851	0,7455328	0,5532817
1060	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139380	0,7875821	0,7865064	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368213	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159170	0,9987816	0,9748334	0,5764066	0,7658615	0,7365809	0,9793027	0,7455356	0,5532860
1080	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139383	0,7875756	0,7865724	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368215	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159169	0,9987816	0,9748545	0,5764082	0,7659788	0,7366274	0,9793162	0,7455375	0,5532888
1100	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139384	0,7875715	0,7866253	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368216	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159168	0,9987816	0,9748688	0,5764092	0,7660687	0,7366649	0,9793266	0,7455389	0,5532905

0	0,6094651	0,5770395	0,2242375	0,9144872	0,9402119	1,0000000	0,1084876	0,6139383	0,7875664	0,7841710	0,9773922	0,9849256	0,1900954	0,8312863	0,6246144	0,9946472	0,8368143	0,8556466	0,9542064	0,6966615	0,7781767	0,6742645	0,4400236	0,5159161	0,9987755	0,9748996	0,5764103	0,7658248	0,7348664	0,9789656	0,7455384	0,5532922
20	0,5649395	0,5761759	0,2192278	0,9143737	0,9399140	1,0000000	0,1087465	0,6146448	0,7875526	0,7991123	0,9772539	0,9849217	0,1896307	0,8309445	0,6242733	0,9947608	0,8449177	0,8552469	0,9564336	0,6957043	0,7780232	0,6741200	0,4395221	0,5145029	0,9987774	0,9748442	0,5771060	0,7659567	0,7353729	0,9795681	0,7452186	0,5552489
40	0,4778142	0,5672605	0,2089581	0,9131931	0,9366670	1,0000000	0,1114217	0,6216057	0,7870318	0,8289371	0,9757895	0,9848262	0,1850654	0,8274626	0,6209087	0,9940249	0,8560349	0,8516206	0,9589571	0,6871738	0,7756806	0,6723233	0,4338804	0,5009213	0,9987730	0,9742043	0,5841202	0,7661495	0,7367907	0,9807478	0,7419220	0,5744057
60	0,3874815	0,5414877	0,1978502	0,9097455	0,9261034	1,0000000	0,1195034	0,6405864	0,7836909	0,8613405	0,9709655	0,9845472	0,1730619	0,8174732	0,6116026	0,9894405	0,8586435	0,8419505	0,9580891	0,6651626	0,7679960	0,6670027	0,4199332	0,4652011	0,9987391	0,9719739	0,6041207	0,7668774	0,7399231	0,9821817	0,7324041	0,6236929
80	0,3095151	0,4962737	0,1882981	0,9032924	0,9043124	1,0000000	0,1352109	0,6721442	0,7734472	0,8909106	0,9599158	0,9840489	0,1544086	0,7998565	0,5956437	0,9718564	0,8484201	0,8240040	0,9520292	0,6285347	0,7519556	0,6574386	0,3988765	0,4091042	0,9986152	0,9669110	0,6390298	0,7690279	0,7449006	0,9837946	0,7155163	0,6952656
100	0,2480703	0,4359759	0,1817013	0,8935768	0,8700276	1,0000000	0,1597360	0,7125915	0,7522307	0,9157549	0,9379638	0,9833211	0,1324348	0,7759364	0,5741768	0,9184369	0,8253703	0,7949255	0,9399030	0,5791309	0,7243444	0,6440572	0,3724279	0,3428331	0,9982677	0,9576395	0,6854985	0,7734882	0,7514159	0,9855593	0,6923863	0,7708718
120	0,2022839	0,3687401	0,1787105	0,8807848	0,8262714	1,0000000	0,1930494	0,7566117	0,7180293	0,9356646	0,8981363	0,9823380	0,1105098	0,7485444	0,5492330	0,8073903	0,7915574	0,7523681	0,9216929	0,5198928	0,6809629	0,6277779	0,3413374	0,2776812	0,9974135	0,9429164	0,7371526	0,7806941	0,7589445	0,9874082	0,6655944	0,8370072
140	0,1694726	0,3026214	0,1791613	0,8655089	0,7790113	1,0000000	0,2337308	0,7993997	0,6720758	0,9511480	0,8334980	0,9810481	0,0908400	0,7207620	0,5229083	0,6591801	0,7489018	0,6968334	0,8984600	0,4534206	0,6188542	0,6093835	0,3063276	0,2212052	0,9955026	0,9221009	0,7876032	0,7904851	0,7668985	0,9892395	0,6380758	0,8885765
160	0,1466425	0,2433192	0,1821905	0,8486484	0,7339786	1,0000000	0,2791291	0,8377035	0,6184467	0,9629456	0,7430718	0,9793952	0,0744082	0,6949907	0,4969011	0,5180317	0,6985788	0,6327027	0,8722412	0,3818791	0,5414256	0,5892221	0,2689343	0,1763950	0,9916241	0,8955651	0,8323997	0,8022507	0,7747456	0,9909558	0,6122531	0,9259700
180	0,1311266	0,1938542	0,1866446	0,8312296	0,6946858	1,0000000	0,3259506	0,8699373	0,5624135	0,9718040	0,6356179	0,9773492	0,0613480	0,6726128	0,4723824	0,4086691	0,6423894	0,5667078	0,8454515	0,3087687	0,4578731	0,5672856	0,2312995	0,1430176	0,9845748	0,8647227	0,8694538	0,8151813	0,7820810	0,9924887	0,5896454	0,9518169
200	0,1207858	0,1553588	0,1915011	0,8142051	0,6623472	1,0000000	0,3710341	0,8958056	0,5087132	0,9783830	0,5255680	0,9749281	0,0513345	0,6541034	0,4500607	0,3335281	0,5838365	0,5051689	0,8201537	0,2397711	0,3774116	0,5435121	0,1954744	0,1192663	0,9731858	0,8316382	0,8985183	0,8284792	0,7886499	0,9938049	0,5708912	0,9691057
220	0,1140092	0,1280920	0,1960729	0,7983081	0,6366864	1,0000000	0,4119591	0,9158088	0,4605844	0,9832282	0,4255362	0,9722020	0,0438604	0,6393266	0,4303011	0,2854649	0,5273053	0,4521273	0,7976280	0,1803744	0,3058988	0,5180769	0,1629328	0,1029198	0,9567933	0,7984732	0,9204184	0,8414811	0,7943325	0,9949000	0,5559811	0,9804038
240	0,1096343	0,1118335	0,2000071	0,7839967	0,6167508	1,0000000	0,4473025	0,9308257	0,4196321	0,9867726	0,3423619	0,9692784	0,0383955	0,6278273	0,4132254	0,2560443	0,4764600	0,4090681	0,7783587	0,1332588	0,2457725	0,4915000	0,1344577	0,0919422	0,9355704	0,7670464	0,9364201	0,8537037	0,7991120	0,9957880	0,5445245	0,9876627
260	0,1068483	0,1050203	0,2031928	0,7714752	0,6014327	1,0000000	0,4765766	0,9418315	0,3861680	0,9893515	0,2774899	0,9662802	0,0344639	0,6190403	0,3987811	0,2385248	0,4333560	0,3756197	0,7622761	0,0981309	0,1971616	0,4645635	0,1102574	0,0847026	0,9105260	0,7386182	0,9478349	0,8648411	0,8030398	0,9964936	0,5359638	0,9922678
280	0,1050968	0,1040749	0,2056608	0,7607558	0,5897182	1,0000000	0,4999924	0,9497385	0,3596804	0,9912194	0,2291022	0,9633248	0,0316720	0,6124115	0,3867930	0,2282700	0,3984858	0,3504435	0,7490411	0,0730367	0,1589623	0,4381383	0,0901519	0,0799916	0,8832119	0,7138712	0,9558239	0,8747364	0,8062061	0,9970449	0,5297148	0,9951614
300	0,1040092	0,1050995	0,2075090	0,7517276	0,5807709	1,0000000	0,5181847	0,9553241	0,3392423	0,9925673	0,1940797	0,9605092	0,0297106	0,6074548	0,3770081	0,2223292	0,3712774	0,3319063	0,7382468	0,0556003	0,1295754	0,4130204	0,0737419	0,0769563	0,8553255	0,6930061	0,9613290	0,8833474	0,8087170	0,9974696	0,5252437	0,9969661
