"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF

0	0,4827886	0,1828971	0,5234478	0,6792144	0,8379060	0,9209434	0,8538767	0,7272488	0,4734500	0,8155484	1,0999121	0,8783262	0,8320380	1,0600097	0,8158874	0,5549477	0,3300865	0,0415523	0,9135232	0,2678838	0,4517625	0,4285465	0,0129716	0,1244144	0,5399138	0,5325818	0,7716190	0,4986579	0,3220009	0,9254633	0,7534215	1,0414291
20	0,4930954	0,1693456	0,5005022	0,6552079	0,7245313	0,9572470	0,8952402	0,9973070	0,4246685	0,8634161	0,9282424	0,8809454	0,6932327	1,0021055	0,8298777	0,6195143	0,3249452	0,0770393	1,0145184	0,2818962	0,3770951	0,3826029	0,0059593	0,1258391	0,4800805	0,4672402	0,8133051	0,5688700	0,3490212	0,9214624	0,6809789	0,9588070
40	0,4624519	0,2047477	0,4265589	0,6480428	0,7730852	0,9392353	0,8635340	0,9020958	0,3918190	0,9836349	0,9612245	0,9685551	0,7068942	0,9981329	0,8152604	0,6503560	0,3831363	0,0925769	0,9852213	0,2527098	0,3952762	0,2830271	0,0054181	0,1310296	0,4078334	0,4743499	0,8181828	0,6380126	0,3450930	0,8823323	0,7565894	0,9424059
60	0,4739368	0,1761722	0,3574680	0,7383083	0,8218910	0,9432623	0,8820503	0,7803566	0,3459051	0,9502987	0,9286061	1,0598758	0,6896261	0,9494618	0,7777626	0,7216092	0,4345369	0,1206144	0,9452494	0,2114582	0,3267488	0,2461982	0,0029542	0,1439123	0,3515599	0,4575143	0,8585209	0,7252781	0,4146563	0,8485945	0,7049158	0,9550879
80	0,5257931	0,1981686	0,3213643	0,7154397	0,7760332	0,9993222	0,9084528	0,7965410	0,3750361	0,8918645	0,8951814	1,0477615	0,7494152	0,9276485	0,7588479	0,7501565	0,4340599	0,1339385	0,8613142	0,2380522	0,3343630	0,1653715	0,0025394	0,1281293	0,2812996	0,4928639	0,7912717	0,8475474	0,3897401	0,8138453	0,6763647	0,9812344
100	0,5545949	0,2095286	0,2823636	0,7631326	0,8430064	0,9883266	0,8941401	0,8403308	0,3833410	0,9300015	1,0178489	1,0113742	0,7659727	0,9394870	0,8154446	0,9163452	0,4334670	0,1720726	0,8352718	0,2967208	0,3887530	0,1140457	0,0061574	0,1335357	0,2233136	0,4818618	0,8395144	0,9498519	0,3659432	0,8824506	0,6019063	0,9813996
120	0,5666538	0,2419806	0,2743984	0,7944721	0,7917860	1,0258934	0,9144718	0,8473072	0,3419123	1,0063918	1,0195632	0,9913569	0,7983100	1,0085174	0,8076365	0,9964876	0,4123777	0,2014864	0,8031515	0,3335767	0,4262677	0,1226715	0,0036855	0,1352104	0,1859843	0,5057437	0,8057137	0,9362587	0,3357788	0,9768454	0,5409505	1,0292748
140	0,5296876	0,2374856	0,2346324	0,8224958	0,7569193	0,9654318	0,9288370	0,8360759	0,3764984	1,0340397	1,0324213	0,9162584	0,8256024	0,9953853	0,8211091	0,9043881	0,3930658	0,2091229	0,8068924	0,3260892	0,5257156	0,0813993	0,0109944	0,1096582	0,1791379	0,5645332	0,8564553	0,9841607	0,3431825	0,9611039	0,5369249	1,0223401
160	0,5014871	0,2453077	0,2317749	0,7908883	0,7824574	0,9505472	0,8859825	0,8243866	0,4629291	0,9435010	1,0766982	0,8858799	0,9314809	0,9628229	0,7907595	1,0514836	0,4377663	0,2231122	0,7110835	0,3671342	0,5391602	0,0717060	0,0209175	0,1379352	0,1426425	0,5520812	0,8096614	0,9306202	0,3511157	0,8725243	0,6279248	0,9251889
180	0,5090023	0,2679657	0,2262419	0,7393551	0,8326818	1,0387974	0,8366007	0,8335729	0,4502273	0,8787054	0,9571219	0,9713744	0,9822523	0,9008446	0,8166595	1,0839615	0,3991118	0,2450660	0,7341242	0,3810002	0,5930618	0,0564052	0,0315367	0,1427910	0,1224889	0,5489743	0,7760446	0,9076351	0,3963616	0,9022798	0,6091988	0,9352947
200	0,4972440	0,3020876	0,2458046	0,7177309	0,8069248	1,0124523	0,7949472	0,8396530	0,4642960	0,8999539	0,9421325	0,8792919	0,9546026	0,9327549	0,8398652	1,0437107	0,3440135	0,2974479	0,7131002	0,3493001	0,5563979	0,0412722	0,0200740	0,1460035	0,0981974	0,5754805	0,7736152	0,8880459	0,3799983	0,8951590	0,6047759	1,0006359
220	0,4915974	0,2722023	0,2404638	0,7325540	0,8806754	1,0222590	0,7807716	0,9138379	0,4101557	0,9529353	1,0302997	0,9313788	0,9033722	0,9176932	0,7700880	1,0048712	0,3585311	0,3198116	0,7930397	0,2985046	0,4754834	0,0404171	0,0122388	0,1588812	0,1063999	0,5377271	0,6873261	0,8961820	0,3642548	0,8961520	0,6350874	1,0239719
240	0,4728818	0,2575814	0,2226991	0,6628972	0,8688309	0,9624711	0,7344100	0,8533516	0,4281561	0,9138082	1,0601092	1,0318756	0,9423014	1,0030015	0,7685428	1,0859655	0,3272658	0,2991191	0,7966409	0,3244957	0,4827608	0,0378303	0,0042568	0,1955016	0,1230455	0,5248015	0,7829412	0,9045690	0,3622509	0,9618950	0,6722833	0,8987619
260	0,4608496	0,2373139	0,2389631	0,6694313	0,9049015	0,9726452	0,7806360	0,8323527	0,4197968	0,8956668	1,0930147	0,9706504	0,8898944	0,9706235	0,8008306	1,0615053	0,3483816	0,3158365	0,8305908	0,3436796	0,5013991	0,0232935	0,0089759	0,1919496	0,1257737	0,5434597	0,8011895	0,8757493	0,3727152	0,9749388	0,5971778	0,9477033
280	0,4820713	0,2363822	0,2273488	0,6124826	0,9559104	0,9709981	0,7600048	0,7730501	0,4456007	0,8319391	1,0854340	0,8708662	0,8579942	0,9138809	0,8123399	1,0155529	0,3640631	0,2838521	0,7707379	0,4270336	0,4689129	0,0311513	0,0123721	0,1551296	0,1139265	0,5195755	0,7364230	0,8829261	0,3325953	1,0014071	0,5663516	0,9256050
300	0,5011550	0,2510262	0,2541382	0,6619246	0,9199263	0,9814199	0,7927714	0,8160534	0,4200572	0,9015923	1,1036835	0,8704582	0,9134660	0,9318673	0,8244089	1,0603535	0,3720699	0,2316992	0,7280701	0,4649409	0,4759708	0,0428156	0,0101263	0,1537991	0,1125093	0,5006396	0,7259339	0,9101020	0,3490444	0,9704629	0,5769616	0,9531650
320	0,5297017	0,2874585	0,2398192	0,7402571	0,9254686	0,9338032	0,8397400	0,8018158	0,4440733	0,9115393	1,1086816	0,8803060	0,8656094	0,9228139	0,8275813	1,1038890	0,4205195	0,2526621	0,6386219	0,3912409	0,4922296	0,0435957	0,0135930	0,1510523	0,1147795	0,4827730	0,8125166	0,9406141	0,2752586	0,8923570	0,5656004	0,9996851
340	0,5674289	0,2904803	0,2558830	0,7484999	0,9274873	0,9328489	0,8213267	0,8213926	0,3977851	0,9089928	1,0340622	0,8673544	0,8640240	1,0126559	0,7930364	1,0123468	0,4130416	0,2567440	0,6506814	0,3706275	0,5017837	0,0379434	0,0120044	0,1441427	0,1284210	0,4562785	0,7760272	0,9714736	0,3505815	0,8471894	0,5475114	0,9398392
360	0,5274437	0,3135185	0,2454634	0,7398690	0,9582029	0,9601795	0,7720743	0,7826385	0,4160715	0,9237495	0,9984473	0,9299991	0,8702336	1,0158990	0,8764335	0,9889185	0,3297939	0,2569716	0,6413681	0,3309006	0,4454227	0,0442174	0,0117539	0,1535468	0,1298804	0,4906302	0,7586665	0,9896413	0,3112809	0,8760288	0,5173510	0,9899689
380	0,5235662	0,2718459	0,2390631	0,7342278	0,8779559	0,9491226	0,7968153	0,8147852	0,4105106	0,9710624	0,9763510	0,9045048	0,9161078	1,0690751	0,8236826	1,0175254	0,3851024	0,2244703	0,5963120	0,3435973	0,4784213	0,0512255	0,0089996	0,1626650	0,1315799	0,5089380	0,8199035	0,8888709	0,3615430	0,9154961	0,6045371	1,0038923
400	0,5271437	0,3201540	0,2121898	0,6729211	0,7751190	0,8928042	0,8175860	0,7229816	0,4064985	0,9640701	0,9773117	0,9353281	0,8905870	1,0909497	0,8509578	0,9476729	0,4282240	0,2337276	0,6568087	0,3331862	0,4694951	0,0437072	0,0063659	0,1830549	0,1252475	0,4839917	0,7662219	0,8050873	0,3504961	0,8691064	0,5507684	0,9927220
420	0,5109767	0,3225844	0,1937728	0,7456726	0,8170613	0,9319327	0,8005123	0,7546904	0,4144133	0,9915182	0,9746613	0,9558981	0,9608651	1,1565250	0,8682923	1,0045541	0,3727015	0,2376404	0,6977793	0,2889260	0,4767803	0,0676721	0,0103448	0,2031379	0,1376812	0,5268051	0,7790663	0,7748049	0,3285844	0,8691974	0,5048499	0,9971836
440	0,4941668	0,2948466	0,2002506	0,7167380	0,8435298	0,9352351	0,7903041	0,7781618	0,4511350	0,9504588	0,8967169	0,9530627	0,9513083	1,0930720	0,8530901	0,9799388	0,3935725	0,2261976	0,7428246	0,3423638	0,4960427	0,0728122	0,0139203	0,1824216	0,1431166	0,5176793	0,7508055	0,8694914	0,3026860	0,8989407	0,5372500	0,9462709
460	0,4672070	0,2788262	0,2221798	0,6954847	0,8522387	0,9449016	0,7540666	0,7479974	0,4894104	0,8692327	0,8919700	1,0393636	0,8932663	1,0292403	0,7942129	0,9754098	0,3929235	0,2696093	0,7449839	0,3224981	0,4297855	0,0622426	0,0170004	0,1654899	0,1405463	0,4938962	0,7370640	0,8844571	0,3094634	0,9697971	0,5957923	0,9264920
480	0,5062913	0,3455431	0,2345587	0,6996596	0,8722909	0,9231809	0,7903796	0,7285326	0,4938372	0,8664111	0,9489132	1,1014317	0,8723017	1,0934956	0,7865697	0,8960079	0,3716234	0,2812327	0,6961288	0,2778238	0,4204139	0,0580175	0,0258496	0,1687848	0,1131175	0,4856649	0,7538273	0,9894330	0,2910356	0,9175157	0,6389827	0,8623449
500	0,4890787	0,3599356	0,2268512	0,6578036	0,8074729	0,9105976	0,7970447	0,7451876	0,4828730	0,8573468	0,9914127	1,1246686	0,8166944	1,0813407	0,7287413	0,9730697	0,3528054	0,3226872	0,6833376	0,3454525	0,4034302	0,0235273	0,0131016	0,1631493	0,1120713	0,4809886	0,8733458	0,9761453	0,2529524	0,9147802	0,6750970	0,9151345
520	0,5094146	0,3257303	0,2084002	0,6729354	0,7460789	0,9552413	0,8131374	0,7265248	0,4889705	0,8622259	0,9795281	1,0688198	0,8466022	1,0770369	0,7106539	0,9462751	0,3994028	0,2719266	0,6786747	0,3364689	0,3976735	0,0311924	0,0154442	0,1602809	0,1222928	0,5446469	0,7904753	0,9726164	0,2951944	0,8861108	0,6168152	0,8920041
540	0,4965710	0,3552966	0,2125799	0,7107287	0,7315175	0,9838328	0,8234852	0,8085997	0,4547475	0,7885569	1,0076103	1,0133036	0,8518071	0,9811045	0,7284244	1,0555353	0,3914453	0,2569366	0,6835579	0,3072644	0,4691244	0,0344828	0,0106689	0,1635134	0,1246351	0,5287244	0,7560506	0,9395518	0,2875231	0,8810509	0,5457314	0,8613181
560	0,4993530	0,3402151	0,2280228	0,7169544	0,7508296	1,0177497	0,8327557	0,8011532	0,4800002	0,8505320	0,9165566	1,0036143	0,9033276	0,9670931	0,7354114	1,0035247	0,3866327	0,2613538	0,6329263	0,3144687	0,3887475	0,0212434	0,0058766	0,1723221	0,1174683	0,5078264	0,7905933	0,9286855	0,2619705	0,8795684	0,6311891	0,9211395
580	0,4979201	0,2916371	0,2405012	0,6761883	0,7496764	1,0824475	0,8445106	0,7577165	0,4492704	0,8553497	0,9185335	0,9938182	0,8178952	1,0594007	0,7258533	0,9771449	0,3630424	0,2579910	0,7775645	0,2908457	0,4410525	0,0832598	0,0060639	0,1703805	0,1444434	0,4650720	0,7538880	0,8223571	0,2808360	0,9064977	0,6228959	0,9109862
600	0,4565566	0,2409655	0,2565551	0,6764731	0,7045998	1,0894067	0,8419009	0,7519600	0,4582946	0,9134515	0,9296565	0,9911491	0,7920827	1,0200681	0,7300414	0,8604116	0,3713343	0,2225245	0,8564537	0,2670231	0,4137058	0,1663923	0,0101279	0,1514276	0,2078098	0,4650753	0,7328497	0,7396528	0,2324733	1,0025261	0,6654504	0,9989359
620	0,5241045	0,2688877	0,3519029	0,6279382	0,7809829	1,0558447	0,8131155	0,7917444	0,4820056	0,9434408	0,8923507	0,9794354	0,7260066	1,0305633	0,7382222	0,7201104	0,3771285	0,2036932	0,9083852	0,3048259	0,4281487	0,2680950	0,0085953	0,1429825	0,2667799	0,4746102	0,6809698	0,6135276	0,2496656	0,9605027	0,6599910	1,0253530
640	0,5404068	0,2614452	0,3691598	0,6346000	0,8228500	1,0072446	0,7663013	0,8312305	0,5151684	0,9549373	0,9012806	0,9943161	0,7980021	1,0245782	0,7647492	0,6387076	0,3957155	0,1645165	0,9644689	0,3180314	0,4320164	0,3063686	0,0128518	0,1507714	0,3165183	0,4595110	0,8150948	0,5616425	0,2939449	0,9464245	0,7077224	0,9862688
660	0,5478120	0,2379028	0,3679279	0,6494836	0,8009903	0,9324807	0,8504905	0,8345727	0,5253411	0,8544370	0,8393282	0,9552979	0,7457697	0,9376649	0,7378373	0,6349315	0,3883468	0,1480782	0,9865537	0,3225702	0,4756765	0,3827504	0,0113033	0,1420467	0,3892410	0,5224105	0,7800558	0,5050465	0,3228904	0,9571677	0,6577845	1,0017663
680	0,4763578	0,2782473	0,3944610	0,6470385	0,8780400	0,8930986	0,8079833	0,7552643	0,4990735	0,8145414	0,8921575	0,9232648	0,6880958	0,9518648	0,7017066	0,6030594	0,4179246	0,1262445	1,0383814	0,3498345	0,4951113	0,3965720	0,0087025	0,1376380	0,4596156	0,5607487	0,7754900	0,5116353	0,3034702	1,0215403	0,5441044	0,9566060
700	0,4834839	0,2448389	0,4314445	0,7012053	0,9583935	0,9015601	0,8255782	0,7624061	0,4582383	0,8113734	0,9641699	0,9254011	0,6609835	0,9280623	0,7502006	0,6154940	0,4477631	0,0961643	1,0451513	0,2824423	0,4620682	0,4590552	0,0158378	0,1380820	0,4750817	0,5887773	0,7480038	0,4414980	0,3026655	1,0020834	0,5936478	1,0133721
720	0,4547449	0,2721859	0,4369407	0,6672738	0,8608029	1,0091530	0,8369276	0,7947124	0,4282632	0,8359324	0,9257892	0,9083675	0,6212566	0,9105572	0,7077251	0,5771097	0,4841175	0,0990195	0,9767640	0,2570157	0,4060708	0,3855576	0,0105171	0,1248008	0,4740851	0,5719693	0,8121464	0,4206343	0,2807526	0,9437590	0,6105921	0,9539267
740	0,4041887	0,2100050	0,3855292	0,6483489	0,7243713	1,0322159	0,8205866	0,7742083	0,3914934	0,8537502	0,9839531	0,9956945	0,6337580	0,9634140	0,7228453	0,5695851	0,4330467	0,0950631	1,0344648	0,2876566	0,3975574	0,3717721	0,0080681	0,1274887	0,4860083	0,5603614	0,6760939	0,4582701	0,2544663	0,9480236	0,6602037	0,9382365
760	0,3932685	0,1967205	0,3870815	0,6149741	0,7356396	1,0580087	0,7658941	0,7625809	0,4308299	0,8468723	0,9566295	0,8986142	0,6182426	0,9957453	0,7513173	0,5521639	0,4308725	0,0770699	1,0012721	0,2925873	0,3504076	0,3808963	0,0083939	0,1171081	0,4715418	0,5142191	0,6941598	0,4690098	0,2880532	0,9693081	0,6631862	0,8939399
780	0,4198622	0,2025126	0,4365207	0,6467342	0,7228037	1,0575933	0,7941877	0,8695866	0,4671841	0,8518982	0,9228793	0,8695444	0,6090188	0,9904948	0,7752413	0,5350682	0,4181242	0,0614963	1,0814429	0,3076663	0,3291596	0,3595888	0,0073894	0,1254823	0,4858120	0,5041710	0,7998889	0,4145872	0,2619943	0,9568259	0,7175505	0,9591897
800	0,4930488	0,1809712	0,4653544	0,6640665	0,6929521	1,0560436	0,7928234	0,8641285	0,3898889	0,7837998	0,9197709	0,9513459	0,6024991	0,9743855	0,8087835	0,5312868	0,3763906	0,0506145	1,1301495	0,2809294	0,4225353	0,3976883	0,0070796	0,1463155	0,5170282	0,4874548	0,7602766	0,4330792	0,2923938	0,9513706	0,6880831	0,9778835
820	0,4976259	0,1526821	0,4613894	0,6578941	0,7801629	0,9981040	0,8363242	0,8406093	0,3709627	0,8734788	0,9855739	0,9950426	0,6419945	0,8980122	0,8751291	0,4903519	0,3816479	0,0563080	1,0976199	0,2812988	0,4466121	0,4412818	0,0045861	0,1551718	0,5505377	0,4668645	0,7397507	0,4577791	0,2703252	0,8769775	0,7678042	0,9133769
840	0,4762980	0,1689420	0,4818233	0,6840622	0,7660538	0,9917421	0,8262382	0,8544481	0,3602666	0,8663364	1,0120511	0,9578979	0,6019873	0,9648915	0,8700899	0,5151807	0,3837731	0,0607417	1,1063253	0,2893946	0,3917308	0,3936053	0,0062165	0,1446345	0,5893673	0,4525713	0,7014470	0,4741130	0,2495294	0,8718220	0,7994003	0,9427284
860	0,5257356	0,1655661	0,4507002	0,6369318	0,7999025	1,0003632	0,8603338	0,8256015	0,3687642	0,8811840	0,9770982	0,9555917	0,6219281	0,9856863	0,7282594	0,4658758	0,4226783	0,0487472	1,1384432	0,2786467	0,3366523	0,4221342	0,0058130	0,1350233	0,5505987	0,4440919	0,7929002	0,5144621	0,2336850	0,8926921	0,7313456	0,9615135
880	0,5074541	0,2088226	0,4684595	0,6218408	0,7280189	1,0158316	0,8435674	0,8943120	0,4246234	0,7919157	0,9498404	0,9916460	0,5926476	1,0046827	0,7401250	0,5125288	0,4631780	0,0213927	1,0829053	0,2817077	0,3897607	0,5050939	0,0036859	0,1404311	0,5916652	0,4705529	0,6809527	0,5063591	0,2899346	0,8846162	0,6481331	1,0165278
900	0,5115217	0,2146848	0,4687799	0,5937394	0,7510030	0,9439043	0,8414628	0,8384949	0,4332404	0,8272511	0,9476220	0,8655155	0,6263080	0,9794421	0,7549329	0,5745449	0,4065181	0,0288885	1,0786650	0,2609623	0,4384397	0,5294295	0,0135246	0,1236355	0,6308686	0,4922278	0,6718489	0,4710611	0,3236897	0,9337855	0,6634507	1,0154222
920	0,4806782	0,2245054	0,4879273	0,6450080	0,8081672	0,9945450	0,8845700	0,7764844	0,4675996	0,8213244	0,9016411	0,9374486	0,6548113	1,0539501	0,8134045	0,6107744	0,3516991	0,0444887	1,0180113	0,3010201	0,4039149	0,5279792	0,0083919	0,1352350	0,6401475	0,4268862	0,7041069	0,3834286	0,3231467	0,8703904	0,6956514	0,9923541
940	0,4719977	0,2255337	0,4269007	0,5839050	0,9053195	0,9468575	0,8882647	0,7914882	0,4927641	0,7930595	0,9267319	0,9882945	0,6818685	1,0260582	0,7780987	0,5947737	0,3372757	0,0618051	1,0732625	0,2859874	0,4104820	0,5380117	0,0080096	0,1154885	0,5935079	0,4571281	0,7168069	0,4340977	0,2801100	0,9449836	0,7373930	0,9393829
960	0,4963805	0,2360859	0,4289672	0,6705417	0,8623698	0,9386054	0,9133631	0,8117073	0,4667739	0,8832612	0,8948034	0,8843558	0,6904112	0,9975706	0,7526358	0,6093759	0,3295320	0,0579664	1,0198757	0,2890987	0,4166484	0,5245613	0,0099986	0,1266593	0,6477089	0,4468933	0,7001493	0,4470382	0,2623692	0,9057078	0,8053715	1,0403932
980	0,4423251	0,2222195	0,4311061	0,7391113	0,8693848	0,9562330	0,9234773	0,8650854	0,4696399	0,9731205	0,9164271	0,8286110	0,6557502	0,9550553	0,7172700	0,5621347	0,3377464	0,0574488	1,0252972	0,2951506	0,4108583	0,4307027	0,0195445	0,1345997	0,6977512	0,4644071	0,7423003	0,4235818	0,2485672	0,8866411	0,7253378	1,1101899
1000	0,4945306	0,2061988	0,4401890	0,6360079	0,8313146	1,0199532	0,9221612	0,9401514	0,4925609	0,9514133	0,9448848	0,8628071	0,6473215	0,9609322	0,7737134	0,5898360	0,3552040	0,0564298	1,0742023	0,2882443	0,3876744	0,4390811	0,0158798	0,1234434	0,6491530	0,4804993	0,7237184	0,4628214	0,3254055	0,9464492	0,6976632	1,0969482
1020	0,4791530	0,1888663	0,5152525	0,6295818	0,8528409	0,9590147	0,9128833	0,9273118	0,5179907	0,9796992	0,9073505	0,8884188	0,6683299	0,9829552	0,7239687	0,5691463	0,3389215	0,0528004	1,0847798	0,3068746	0,4186164	0,4910712	0,0175625	0,1429055	0,6497075	0,4794875	0,7189468	0,4202851	0,3307830	0,9204596	0,6744107	1,0657341
1040	0,5119089	0,1875443	0,4400970	0,6217155	0,8951149	0,9220639	0,9084821	0,7833262	0,4806714	0,9314502	1,0129390	0,9817807	0,6798909	0,9773127	0,7010277	0,5444361	0,3253489	0,0409318	1,0880447	0,2923953	0,3412513	0,4968899	0,0109940	0,1477964	0,6345370	0,4842275	0,7119539	0,4689145	0,3286526	0,9557790	0,6794227	1,0374999
1060	0,4996269	0,1857254	0,3947991	0,6137138	0,8720967	0,9274323	0,9090414	0,7509010	0,4117965	0,9471568	1,0197325	0,8977004	0,6726820	0,9730036	0,7117460	0,5963573	0,3381818	0,0516997	1,1464671	0,2576398	0,3982364	0,5135647	0,0085782	0,1406307	0,5380363	0,4827598	0,7196761	0,4317894	0,3339958	0,9374845	0,7237101	1,0087626
1080	0,5602460	0,1623171	0,4143805	0,6154464	0,9239681	0,9636418	0,9040727	0,7688118	0,4149680	0,9401937	0,9583715	0,8659523	0,5975381	0,9409851	0,7631284	0,6393000	0,3417050	0,0507440	1,1014041	0,2541559	0,3645623	0,4936607	0,0105448	0,1279634	0,5006887	0,4627386	0,6644396	0,4470736	0,3209998	0,8809380	0,7347976	0,9782697
1100	0,5262128	0,1862163	0,4590679	0,6546476	0,9082915	0,9330087	0,8999449	0,7498473	0,4354425	0,9060274	0,8882612	0,8467424	0,6076905	0,9318624	0,7363661	0,6109557	0,3382589	0,0391252	1,0640178	0,2509776	0,4501817	0,4572338	0,0021526	0,1356799	0,4985385	0,5153672	0,6577517	0,5439840	0,3480057	0,9339859	0,7044169	0,8904242

0	0,4827886	0,1828971	0,5234478	0,6792144	0,8379060	0,9209434	0,8538767	0,7272488	0,4734500	0,8155484	1,0999121	0,8783262	0,8320380	1,0600097	0,8158874	0,5549477	0,3300865	0,0415523	0,9135232	0,2678838	0,4517625	0,4285465	0,0129716	0,1244144	0,5399138	0,5325818	0,7716190	0,4986579	0,3220009	0,9254633	0,7534215	1,0414291
20	0,4812013	0,1595577	0,4664529	0,6007346	0,7653471	1,0682570	0,8536625	0,8424629	0,4407885	0,8963134	0,9915932	0,9349610	0,6676395	0,8954904	0,6718549	0,6049965	0,3963206	0,0526225	0,9552118	0,3176560	0,4879663	0,5214247	0,0054902	0,1645314	0,6254292	0,4727891	0,7629976	0,5294359	0,4263654	0,9648607	0,6637755	0,9529230
40	0,4877233	0,1719621	0,4842426	0,6238104	0,8557613	1,0087060	0,8786725	0,8616782	0,3963764	0,8797010	0,9041782	0,9472570	0,6490568	0,9649754	0,6692633	0,7236917	0,3709662	0,0460339	0,7325838	0,3548191	0,3984605	0,4681069	0,0045597	0,1445559	0,6466562	0,4722709	0,8675843	0,5356875	0,5344457	0,9655561	0,6148842	0,7403390
60	0,4514456	0,1520170	0,4763837	0,6094200	0,8105990	1,0134214	0,8234750	0,8205225	0,4588146	0,8494615	0,8887323	0,9364787	0,6271979	1,0352490	0,7040153	0,8236146	0,3743037	0,0663988	0,5979308	0,3062526	0,4054886	0,4563432	0,0036085	0,1414146	0,6454738	0,4570007	0,7979352	0,4875860	0,6722475	0,9638596	0,6620504	0,6098296
80	0,5071597	0,1794722	0,4689732	0,5727305	0,8158150	1,0555159	0,8277349	0,8329621	0,4627976	0,8786893	0,9343566	0,9359534	0,6317293	1,0641628	0,6898813	0,8863631	0,3870500	0,0761674	0,4773010	0,3047584	0,3800070	0,3724357	0,0013721	0,1427881	0,6117964	0,4779792	0,8401854	0,4862264	0,7108579	0,9327664	0,6739214	0,5369690
100	0,5248198	0,1777638	0,4938207	0,5216290	0,9236615	1,0156207	0,7972040	0,7329275	0,4813264	0,9838036	0,9474594	0,9929021	0,6305415	1,0663859	0,7265736	0,9309468	0,3843207	0,0588573	0,3520600	0,3286835	0,4599826	0,3928775	0,0019509	0,1663308	0,5686471	0,5151690	0,7808946	0,5212826	0,8513924	0,9026007	0,6440735	0,5457004
120	0,5035965	0,2288576	0,5426073	0,5351820	0,8670757	0,9718234	0,7862389	0,7663039	0,4298100	0,9179168	0,9833764	0,9631703	0,6252510	1,0695668	0,7002481	0,8436111	0,4000095	0,0671912	0,2626660	0,3251172	0,4751089	0,4498868	0,0073396	0,1538461	0,5706254	0,5491655	0,7410682	0,4874165	0,8413843	0,8845098	0,7190471	0,6138646
140	0,4900106	0,1797160	0,5352342	0,5597093	0,8711774	0,9389360	0,7991109	0,7622433	0,4145296	0,9124265	0,9311526	0,9643285	0,5719839	1,0341936	0,7253258	0,8663317	0,3903130	0,0496660	0,1825112	0,2947161	0,5408017	0,4520413	0,0075180	0,1429724	0,5988002	0,5371490	0,7931705	0,4980827	0,8499323	0,9554670	0,8330042	0,4873920
160	0,5299992	0,1893902	0,5214052	0,5905219	0,9400338	0,9050280	0,7739462	0,7665588	0,4080657	0,9178356	1,0124614	0,9749151	0,6066540	1,0171337	0,6606025	0,9403989	0,4361277	0,0464841	0,1317295	0,2996691	0,5201032	0,3842806	0,0057865	0,1706389	0,6173394	0,5762355	0,7410084	0,5170286	0,8451145	0,8874165	0,7653633	0,4373644
180	0,5468233	0,2007649	0,4618403	0,5804928	0,9059040	0,9483981	0,7317157	0,7453227	0,4516825	0,9361590	1,0025828	0,9480561	0,5852550	1,0321711	0,6876937	1,0146462	0,3980863	0,0343778	0,1173635	0,2880178	0,4985208	0,4738570	0,0034174	0,1933923	0,6784860	0,5651038	0,7610520	0,5074220	0,8663921	0,9464406	0,7523993	0,4969382
200	0,5203500	0,1777553	0,4982924	0,6109154	0,8618468	0,9590119	0,6603202	0,7308222	0,4348628	0,8258537	0,9889882	0,8696145	0,5890254	1,0684434	0,7171627	0,9965971	0,3696414	0,0395853	0,1021246	0,3370189	0,4556981	0,4867271	0,0078337	0,2228733	0,7179255	0,5422983	0,6621236	0,5328093	0,9050321	0,9123765	0,6711231	0,4690008
220	0,5172864	0,1784495	0,5116521	0,5601257	0,8659689	0,9996546	0,7032085	0,6892696	0,4359739	0,8309075	0,9455715	0,8243322	0,6097139	0,9907894	0,7368691	1,0312152	0,3770172	0,0485578	0,0775011	0,3502046	0,4634706	0,4769468	0,0098885	0,2209267	0,7329098	0,5358054	0,7114637	0,5025465	0,9728182	0,8696964	0,7341388	0,4756826
240	0,4702643	0,1711945	0,4758604	0,5955084	0,9000191	1,0713441	0,7351111	0,7735006	0,4735264	0,8285097	0,9755315	0,8980562	0,6127858	0,9916169	0,7637878	0,9676402	0,4415386	0,0564034	0,0637161	0,2914225	0,5281327	0,5075693	0,0074955	0,1948477	0,7420522	0,4820346	0,7300324	0,4956589	0,9565983	0,8382151	0,7855233	0,5431941
260	0,4431337	0,1660975	0,4736464	0,6780285	0,8198977	1,0932185	0,7349171	0,7549271	0,4781134	0,8056868	1,0352875	0,8969476	0,6220074	1,0131612	0,7586490	0,9119100	0,4138969	0,0503442	0,0635986	0,2602002	0,5116009	0,4694710	0,0091554	0,1745404	0,6835332	0,4746762	0,7291028	0,4894272	0,9702407	0,8706497	0,7991873	0,4421498
280	0,4624552	0,1661091	0,5030265	0,6311577	0,8168292	1,1255193	0,7854348	0,7209883	0,4480191	0,8177211	1,0459604	0,9281019	0,6260485	1,0161144	0,7687812	0,9639880	0,3778605	0,0715499	0,0526818	0,3453833	0,4638682	0,4393635	0,0102445	0,1783191	0,6670469	0,4997726	0,7262612	0,4216830	0,9403448	0,9079742	0,7965229	0,5441375
