"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
20	0,3844978	0,7809299	0,5779618	0,7001625	0,5323440	0,2359525	0,4420487	0,4509009	0,5214582	0,7104427	0,0400580	0,6029306	0,1534183	0,2325851	0,7340842	0,6516934	0,3312686	0,6404491	0,8426310	0,2778046	0,5678675	0,3794807	0,5877197	0,6926791	0,7114389	0,6405217	0,4553505	0,5609636	0,3078991	0,5462084	0,7337500	0,3392699
40	0,4250742	0,8138271	0,6321312	0,6467630	0,7444473	0,2333040	0,4705123	0,5905933	0,4738589	0,6715355	0,0642672	0,6595148	0,1983050	0,2454325	0,7368435	0,6948696	0,3571570	0,6047130	0,8360709	0,2604078	0,5918538	0,4713256	0,5129077	0,7821574	0,6105785	0,5688581	0,4568330	0,6921190	0,4123084	0,5835443	0,6045624	0,3307354
60	0,5525275	0,8750748	0,7855679	0,7580450	0,7322338	0,1953708	0,4804071	0,4353819	0,4771971	0,5104753	0,0862829	0,7005693	0,1454607	0,2320431	0,7431351	0,6655344	0,3444963	0,6876240	0,7272905	0,2542855	0,5510727	0,4103868	0,5272530	0,7503938	0,6925587	0,6986689	0,5672905	0,6639653	0,3755159	0,6817930	0,5919813	0,3912983
80	0,3780305	0,7071137	0,7140448	0,8187127	0,6457880	0,1936888	0,3563842	0,4977109	0,5519678	0,4843189	0,0707897	0,7778972	0,1832752	0,3070033	0,8362317	0,8480087	0,3641460	0,6176322	0,8554508	0,2667162	0,5118806	0,3807043	0,6777859	0,6321273	0,6123291	0,6555244	0,4602391	0,6384920	0,4175094	0,5863967	0,7781241	0,4203783
100	0,3805111	0,6954212	0,6198767	0,7488244	0,6392050	0,2212156	0,5152240	0,4643720	0,4711648	0,5137890	0,0736481	0,7842879	0,1426257	0,2457730	0,7466336	0,7023067	0,3090225	0,5897595	0,6272401	0,3351394	0,5777313	0,4738377	0,5871182	0,6205519	0,7008104	0,5140397	0,4121403	0,7696423	0,5113974	0,6615819	0,6727566	0,3888006
120	0,3599586	0,7303854	0,6692783	0,7193896	0,7549368	0,2605979	0,4795016	0,4782610	0,5997097	0,5886868	0,1030560	0,7665851	0,1929277	0,3145089	0,6668417	0,6728900	0,3696846	0,6241799	0,6411857	0,3139412	0,6789436	0,3654772	0,5614481	0,5936922	0,7438877	0,6722230	0,4872976	0,7194594	0,3234716	0,6028431	0,7433826	0,4195863
140	0,4786431	0,6454652	0,7404017	0,7671994	0,8160667	0,2491908	0,5125296	0,4705047	0,5013806	0,4805952	0,1183916	0,6289820	0,1197811	0,3326827	0,7019265	0,6969422	0,4403231	0,7173187	0,6783663	0,3191921	0,4986745	0,3266471	0,6173452	0,6506007	0,5525188	0,7513939	0,5221339	0,6923757	0,4258664	0,6308131	0,8113375	0,4474594
160	0,4699432	0,6485537	0,5417915	0,6484741	0,7317701	0,1913476	0,5474276	0,4899744	0,5406053	0,5974497	0,1518120	0,6390083	0,1129034	0,2901064	0,6696586	0,6690959	0,4032974	0,7442726	0,7174778	0,3712484	0,5874905	0,4455889	0,7036886	0,5988124	0,7466656	0,6699493	0,4735892	0,7295331	0,3909162	0,6446021	0,6568438	0,4531557
180	0,4754964	0,5587979	0,6589109	0,7054190	0,7084675	0,2168157	0,4004747	0,5749997	0,4495664	0,5767854	0,1163177	0,6237452	0,0809686	0,3528823	0,6797051	0,7875253	0,4253494	0,7850983	0,6016648	0,2743759	0,5178430	0,5426393	0,6998857	0,6386721	0,6183519	0,6473017	0,4828270	0,8192561	0,4552807	0,5891969	0,7869214	0,4198180
200	0,4456182	0,6379386	0,5978632	0,6089744	0,7203719	0,1789341	0,4141083	0,4845465	0,4683451	0,4448243	0,1461630	0,6354592	0,0865629	0,3054291	0,6936892	0,7605125	0,4700252	0,6980568	0,6391495	0,4276090	0,5164014	0,3826409	0,4958517	0,8064426	0,5955208	0,6165974	0,4642623	0,6807804	0,4426951	0,6337226	0,7257080	0,3998504
220	0,4827929	0,7018409	0,7585935	0,6165259	0,6045902	0,1439013	0,4777487	0,3820288	0,4946975	0,5058818	0,1059458	0,6656259	0,1824715	0,2690062	0,6697011	0,8066036	0,3734314	0,7838095	0,7760609	0,2660930	0,5693424	0,4335915	0,6487810	0,5187623	0,5659086	0,7652824	0,5559837	0,5239580	0,4438899	0,6498663	0,8894583	0,4570209
240	0,4030954	0,6686516	0,6783477	0,5943364	0,6608084	0,1601663	0,4558155	0,4827618	0,6190957	0,3983928	0,1318869	0,6601591	0,1084981	0,3259654	0,6293017	0,6014563	0,3418707	0,7288008	0,7027823	0,3098212	0,5264787	0,4743529	0,5575008	0,5865917	0,5800990	0,6946822	0,4973551	0,6066408	0,4069464	0,6504902	0,6779850	0,3241201
260	0,4208083	0,6648705	0,5870788	0,6094299	0,7573101	0,1593467	0,4501738	0,4434423	0,4658354	0,3963392	0,0819493	0,7313451	0,2242847	0,2524201	0,6874271	0,7545798	0,4102748	0,7236871	0,7707599	0,3854736	0,5002207	0,5052927	0,6326076	0,6924293	0,6654124	0,8182754	0,4600795	0,6991341	0,3623149	0,6922280	0,8012659	0,3797945
280	0,4202933	0,7425903	0,8136179	0,5858075	0,6102554	0,2105903	0,4043334	0,3586826	0,4888803	0,5205709	0,1106522	0,7246373	0,1750284	0,3384822	0,7308352	0,5555614	0,3582536	0,7850888	0,7042209	0,3195986	0,5997086	0,4492597	0,6254719	0,7088359	0,5850029	0,6133098	0,5550373	0,7852071	0,4192215	0,6642350	0,8269865	0,3337229
300	0,3541611	0,6321145	0,6144572	0,6860769	0,7183827	0,1925916	0,5106141	0,5139278	0,5172978	0,4736751	0,0932156	0,8262166	0,1755439	0,3188153	0,7397715	0,5779919	0,4281792	0,7189001	0,5206587	0,4005520	0,5946269	0,4791411	0,5865570	0,6202210	0,5836609	0,8307759	0,5351497	0,7030066	0,3643601	0,5941888	0,8711790	0,3794614
320	0,4428949	0,6939623	0,6586379	0,8078101	0,6961538	0,1926943	0,5229904	0,6455709	0,5474825	0,5874963	0,0947679	0,8371615	0,1572859	0,2678640	0,6294717	0,7521351	0,4847574	0,6049519	0,6806204	0,3018290	0,5461288	0,4337782	0,6614694	0,6545748	0,6142063	0,6506154	0,4906400	0,6638470	0,4824413	0,6483806	0,7108727	0,3542590
340	0,4093400	0,7844397	0,7222278	0,7411081	0,7467192	0,2066432	0,5305756	0,3758997	0,4627636	0,6516950	0,1319908	0,7728729	0,2273322	0,2859278	0,8267820	0,7771694	0,4829278	0,6583930	0,6679347	0,3487370	0,6072803	0,3940562	0,6741945	0,6785875	0,6661846	0,5940379	0,5824884	0,6169091	0,4637476	0,6193820	0,6935812	0,3731564
360	0,4776289	0,7868732	0,7010791	0,6698443	0,6006777	0,2462963	0,4323875	0,5632847	0,4315787	0,4746532	0,0761654	0,7433841	0,1450724	0,2883456	0,7092910	0,6530161	0,5546217	0,5462654	0,7341461	0,3592171	0,6894359	0,3355359	0,5928012	0,9029511	0,6498934	0,5724791	0,5374672	0,6293408	0,4361533	0,6376062	0,7127716	0,3753026
380	0,4024984	0,7115002	0,7246048	0,6242962	0,7756508	0,2158434	0,5209700	0,4268932	0,5170340	0,5147636	0,0861953	0,7242531	0,1663910	0,2703558	0,6106942	0,6100961	0,5260718	0,6266225	0,6856111	0,3198085	0,6604521	0,3292747	0,6203070	0,7841328	0,5435020	0,7733247	0,5153581	0,6850467	0,3759812	0,6216918	0,7336434	0,3978641
400	0,3773108	0,6818647	0,6619765	0,5486821	0,5645489	0,1523497	0,5656767	0,5446457	0,6482902	0,5418330	0,0853286	0,6418185	0,2115328	0,2651806	0,8264594	0,7065833	0,4694310	0,6466450	0,7818351	0,5195449	0,6823966	0,3982823	0,5887300	0,6921724	0,6785824	0,6778680	0,5724936	0,6094196	0,4078608	0,6238533	0,8252020	0,4094314
420	0,3451586	0,8145177	0,6128499	0,7662589	0,5625344	0,2529416	0,4324247	0,4661666	0,5941617	0,5905960	0,0919044	0,5496094	0,1845364	0,2754077	0,6148325	0,8054707	0,5214305	0,6208045	0,6998121	0,4097446	0,6160972	0,3452636	0,5897526	0,6294507	0,6510076	0,7125622	0,5058690	0,6879140	0,4192980	0,4992763	0,6165141	0,5079380
440	0,5722895	0,7809178	0,8130790	0,8250560	0,8054944	0,1969689	0,4855627	0,5102105	0,5125245	0,5096478	0,0819718	0,7019399	0,1991591	0,2979140	0,7095146	0,7957236	0,5914494	0,6424262	0,7658965	0,3714132	0,6480414	0,3539378	0,6793417	0,7093289	0,6679453	0,6429873	0,4839585	0,6938740	0,3790796	0,5551628	0,5951477	0,6201344
460	0,4557435	0,7925354	0,6660293	0,6708681	0,6249492	0,2078488	0,5022311	0,5127348	0,4554624	0,5231345	0,0809272	0,6936213	0,1860711	0,2831350	0,6308284	0,6005705	0,4486195	0,6934266	0,6722377	0,3218235	0,6127250	0,4637932	0,6293938	0,5834076	0,6440958	0,6734954	0,4794343	0,5989384	0,3423276	0,4998263	0,6642011	0,6071848
480	0,3617718	0,6522211	0,6113343	0,6862171	0,7020320	0,1661062	0,5296097	0,5275790	0,4648330	0,4888440	0,0577703	0,6232104	0,1428899	0,3493297	0,6564156	0,6901698	0,4400484	0,5435350	0,7142986	0,3145972	0,6295243	0,4538137	0,7406402	0,6871245	0,4893950	0,6333599	0,5476481	0,7117545	0,3895085	0,5231110	0,6651004	0,5143185
500	0,4246746	0,6755757	0,7112046	0,8062530	0,7509011	0,2336139	0,4912325	0,4960680	0,5737708	0,5510218	0,0878956	0,7051280	0,1791676	0,2608710	0,6571632	0,8712078	0,5537217	0,7215152	0,6841136	0,3270906	0,5742924	0,4145230	0,5652506	0,7330967	0,7679197	0,6078234	0,5117061	0,7883229	0,3530742	0,4908701	0,6044030	0,4268591
520	0,3297815	0,6492508	0,6310278	0,8135807	0,6623480	0,2726038	0,4790894	0,5163445	0,5602540	0,4396496	0,1010130	0,7350872	0,1295918	0,3792716	0,7135447	0,5900450	0,4750518	0,5816004	0,7336839	0,3528633	0,4988765	0,3485716	0,4957921	0,8699938	0,6572838	0,6657914	0,5210193	0,6146432	0,4024669	0,4576686	0,6291225	0,5917635
540	0,4384930	0,7361565	0,6444287	0,6533560	0,6201575	0,1863480	0,4500491	0,4595421	0,4517822	0,5718229	0,1170585	0,6512709	0,2263009	0,2527073	0,6790879	0,7483185	0,5235101	0,6773428	0,8277188	0,3947152	0,5907710	0,4018895	0,7723125	0,6567705	0,6049661	0,6668738	0,5321972	0,6778533	0,4396930	0,6004222	0,6677844	0,5560492
560	0,4473370	0,7854686	0,7278922	0,6598426	0,8162833	0,1774432	0,4430199	0,4677877	0,5034100	0,4967489	0,0586920	0,6206944	0,1220631	0,3103279	0,6594865	0,6945730	0,4767451	0,6674218	0,7304921	0,3182781	0,6124275	0,4024275	0,6783442	0,6553753	0,6457117	0,6844038	0,5506597	0,6753625	0,4332024	0,4988879	0,6153164	0,4159907
580	0,4123737	0,6874317	0,5648109	0,7857113	0,7468016	0,1466543	0,5471837	0,4841930	0,6142421	0,7123448	0,0907498	0,8080572	0,1554317	0,2538167	0,7743796	0,7695353	0,3806512	0,5525092	0,6777096	0,2623568	0,6113363	0,3601807	0,5740466	0,8465236	0,6787174	0,8287163	0,3420017	0,5840079	0,3091814	0,6546237	0,6050670	0,4568736
600	0,4041949	0,6683126	0,6397012	0,7160521	0,7424849	0,1757285	0,5006626	0,4616904	0,6044642	0,6311216	0,0890764	0,5875883	0,1573301	0,2320412	0,6224092	0,6931488	0,3250615	0,5731968	0,6725442	0,2259799	0,6447064	0,3945936	0,5082553	0,8264704	0,5801141	0,7645408	0,3692798	0,7756366	0,3763539	0,5248039	0,7334045	0,4169489
620	0,4496533	0,6485299	0,5202394	0,6698493	0,7648726	0,1586694	0,6026696	0,4147428	0,8000304	0,7244451	0,0404262	0,7521407	0,1455221	0,2499916	0,6059094	0,6197509	0,3223406	0,6508195	0,5924221	0,2209655	0,6107528	0,4396209	0,4910313	0,7662672	0,5777614	0,6828543	0,3479845	0,7230296	0,4486010	0,5916467	0,6344274	0,4737881
640	0,4629141	0,6942368	0,5586571	0,7963031	0,6600281	0,1678502	0,5689500	0,5187145	0,6585045	0,6965268	0,0627040	0,6389777	0,2290878	0,2410181	0,8104026	0,6633243	0,3107152	0,6425592	0,5759344	0,2376407	0,5597828	0,4115607	0,5019272	0,7137851	0,5750181	0,6893996	0,3656270	0,6493704	0,4093489	0,6189706	0,7040169	0,4643797
660	0,3876259	0,7066353	0,5812689	0,7948572	0,6618192	0,1804278	0,4946171	0,5911985	0,6343571	0,6463832	0,0893122	0,7116188	0,1494726	0,2867240	0,6914231	0,6459171	0,2754429	0,5497680	0,5807250	0,2761492	0,6744249	0,3853713	0,4833515	0,7178757	0,5369130	0,7557985	0,3547323	0,6482109	0,4495195	0,6035379	0,7263184	0,3813405
680	0,4121600	0,5774985	0,5700402	0,7311239	0,6185631	0,2147431	0,4780449	0,4553471	0,6294650	0,8246621	0,0674513	0,6674901	0,1782248	0,2654131	0,6480831	0,6989729	0,2273033	0,5877458	0,6892529	0,2109117	0,6597624	0,3264775	0,4300399	0,5751330	0,6900787	0,6751810	0,4202294	0,7316877	0,3333910	0,6114826	0,6792924	0,4515583
700	0,4274324	0,6950560	0,5661948	0,7987536	0,5722405	0,2120264	0,4480674	0,4795732	0,6708137	0,9306902	0,0673127	0,7374585	0,1528042	0,3026078	0,6567078	0,7077063	0,3057267	0,5112344	0,6021193	0,2306100	0,6393695	0,3018115	0,4186988	0,7586159	0,5493491	0,7276250	0,3236195	0,6874418	0,3579718	0,5424322	0,7486857	0,4207611
720	0,4470017	0,6217684	0,5492890	0,8843090	0,7010639	0,2788006	0,4425276	0,4137299	0,7101303	0,6303201	0,1142048	0,6510539	0,2168716	0,2540148	0,7554623	0,6880112	0,2495460	0,5541652	0,5601985	0,2097448	0,6190028	0,3272543	0,5449115	0,6583754	0,5137763	0,7696134	0,4710547	0,6436557	0,4440722	0,5903997	0,6731719	0,3325181
740	0,4786684	0,6934594	0,5555838	0,7618478	0,6400782	0,1917894	0,5040776	0,4711462	0,6737618	0,7646136	0,0768201	0,7563639	0,2244353	0,2191257	0,6474641	0,6803123	0,3256509	0,5889452	0,7440505	0,2124365	0,5545436	0,3694743	0,4399985	0,7654165	0,5375812	0,6942196	0,3983257	0,6647135	0,5251991	0,5078748	0,6902803	0,4084207
760	0,4984827	0,6529074	0,5867063	0,6350813	0,7212912	0,2063360	0,4466808	0,6097406	0,5649126	0,7341519	0,0908745	0,6864639	0,1920874	0,2492022	0,7513638	0,7221315	0,2803942	0,6401627	0,7399320	0,3173981	0,4821167	0,2454354	0,4134923	0,6942597	0,4404283	0,6993809	0,3479969	0,7282815	0,5104691	0,6403365	0,6718168	0,4694502
780	0,4704587	0,6359257	0,4826003	0,6045905	0,5708383	0,2283574	0,4950396	0,4823036	0,8396507	0,7025802	0,0813654	0,6142219	0,1705033	0,2203489	0,6938409	0,6208006	0,2808194	0,6231384	0,7143721	0,2467458	0,5352445	0,2818292	0,4656386	0,7612893	0,5684902	0,7620854	0,3453132	0,7730839	0,3540112	0,5066237	0,5926501	0,4040968
800	0,3910971	0,6139570	0,4684582	0,6543012	0,6583241	0,1730646	0,5251863	0,4720828	0,6750997	0,7040572	0,1077946	0,7665707	0,1493722	0,2762236	0,5881772	0,6114967	0,1652678	0,5670434	0,6738846	0,2333968	0,4065343	0,3224038	0,3826270	0,7193744	0,4823944	0,6123340	0,3873452	0,7259108	0,4063114	0,5064734	0,6957701	0,4680140
820	0,3001006	0,5742721	0,6348098	0,6448277	0,6371324	0,1779486	0,4828571	0,4190898	0,7671521	0,5784109	0,0741988	0,5999624	0,1425258	0,2754211	0,7236518	0,6727459	0,2178627	0,5615115	0,6259549	0,1600778	0,6136822	0,2670216	0,4696285	0,7958278	0,5692170	0,7897977	0,3712483	0,7189794	0,3263346	0,5558521	0,7373932	0,3901772
840	0,3600849	0,7099519	0,5186922	0,6439956	0,5739587	0,2469607	0,4852159	0,4395739	0,7678728	0,6224644	0,0561426	0,7330543	0,1136359	0,3576732	0,7306104	0,6357938	0,1603214	0,5407057	0,7096091	0,2172105	0,6001714	0,3122579	0,4353571	0,6110098	0,5840413	0,6856711	0,4052029	0,8409251	0,3751969	0,6056483	0,6878394	0,4277892
860	0,3897850	0,5566237	0,5688477	0,5881927	0,7184607	0,2328337	0,4794271	0,4315441	0,6423132	0,7041335	0,0564401	0,5963327	0,1712273	0,3480949	0,5799840	0,6092181	0,2209757	0,5082608	0,6274432	0,2341568	0,6507663	0,2811564	0,3840186	0,6810228	0,5230618	0,7795544	0,2572032	0,6972090	0,3797870	0,6750120	0,7986817	0,3768282
880	0,4386170	0,5469072	0,5522132	0,7185785	0,5999761	0,2099523	0,5743972	0,4332887	0,5712199	0,6792160	0,0319518	0,6821588	0,1290793	0,2122521	0,6443637	0,6241864	0,2898869	0,6377792	0,5770999	0,1809339	0,4799944	0,2581676	0,4292636	0,6974846	0,6855938	0,6907400	0,4095684	0,7981994	0,3569106	0,5706053	0,8202838	0,3259444
900	0,4077721	0,7293671	0,5942284	0,6680822	0,5857171	0,1826517	0,4715484	0,5506055	0,5960636	0,7237494	0,0957890	0,6661961	0,2188682	0,2643438	0,6997301	0,6511196	0,2298233	0,5072664	0,5661133	0,1308868	0,6656910	0,2435902	0,3751169	0,7237559	0,5246653	0,6859318	0,2353686	0,7620379	0,4534128	0,5618669	0,8672922	0,3924306
920	0,3466864	0,6583711	0,5115889	0,7709094	0,6959021	0,1932684	0,4478697	0,4721755	0,5973010	0,8122056	0,1294782	0,6559321	0,1308373	0,2012043	0,7253011	0,7799099	0,2138354	0,4230982	0,5832988	0,2472742	0,6382468	0,2174861	0,3646976	0,6860342	0,5336054	0,6804903	0,3368935	0,8054476	0,3538356	0,6557555	0,6576366	0,3926297
940	0,4653094	0,7174214	0,5956357	0,6066405	0,6530228	0,2126998	0,4815996	0,5712499	0,4488977	0,6785309	0,0781273	0,6917237	0,1802136	0,1895978	0,6491147	0,6544551	0,1989235	0,6535574	0,6517760	0,1595462	0,6572739	0,2446633	0,3545607	0,6012043	0,5686020	0,6135185	0,3224603	0,6600067	0,4417855	0,5953724	0,6649954	0,3789474
960	0,4311293	0,6856993	0,5063399	0,7361710	0,7921334	0,2378922	0,4352479	0,4324062	0,5817372	0,6722922	0,0524438	0,6863136	0,1744760	0,2980535	0,6567618	0,7358045	0,2782980	0,4835102	0,6223999	0,1498000	0,7163513	0,2563128	0,3684190	0,6674451	0,4383223	0,7329689	0,3055570	0,6448621	0,3078844	0,5597441	0,7439378	0,4650900
980	0,3867820	0,6431716	0,5645198	0,5941106	0,6844184	0,2115203	0,4907202	0,4289527	0,6214812	0,5877906	0,0724774	0,6546436	0,1271489	0,2811531	0,6696674	0,6924664	0,3191472	0,4686621	0,6939550	0,1549696	0,6258101	0,3442560	0,3829573	0,6620649	0,5171732	0,7844428	0,2822945	0,7022840	0,3800132	0,5952417	0,6164294	0,3298674
1000	0,4698730	0,6893621	0,4979375	0,6481481	0,6077673	0,1924439	0,3889391	0,4363559	0,7014638	0,5766468	0,0764507	0,6090554	0,1626587	0,2891760	0,5897647	0,6802213	0,2303219	0,5738667	0,5433768	0,2075019	0,5882301	0,2958463	0,4037402	0,6526234	0,5984875	0,7648464	0,2897830	0,7126654	0,3454007	0,6224863	0,6818639	0,4332545
1020	0,4514574	0,7592718	0,5267515	0,5850175	0,5603170	0,2335903	0,5244982	0,5598609	0,6270658	0,6835912	0,0685066	0,6315487	0,1894700	0,2988047	0,7106285	0,6938914	0,2485182	0,5029975	0,7170224	0,2175684	0,6289345	0,2359426	0,5025941	0,7391437	0,5195199	0,7243927	0,2409402	0,6419743	0,3984853	0,6870338	0,6241263	0,5098481
1040	0,3297697	0,7056940	0,5868025	0,5524397	0,7265783	0,1906977	0,5041567	0,5131550	0,5927798	0,7417595	0,0592045	0,7136364	0,1488262	0,2767495	0,6861900	0,7105028	0,2140580	0,6494843	0,6707166	0,2835075	0,5432049	0,3791711	0,4341375	0,7127743	0,5352389	0,7846130	0,3665413	0,6593430	0,3308501	0,6228604	0,7184319	0,3759119
1060	0,4110854	0,6746237	0,6280180	0,6935799	0,6284993	0,1411637	0,4798442	0,5675895	0,6234284	0,7400707	0,0925769	0,6033648	0,1303746	0,2519052	0,6159647	0,6062373	0,2121099	0,4802768	0,5681577	0,2285343	0,4858435	0,3428205	0,4630271	0,6169639	0,6614496	0,7576401	0,2843791	0,6340757	0,3836315	0,5823789	0,5982934	0,4377437
1080	0,4511686	0,6339878	0,5729948	0,7590088	0,6780208	0,2072600	0,4689891	0,5268347	0,6179759	0,6883417	0,0693328	0,6787343	0,1219476	0,2407412	0,9044564	0,5075729	0,2254190	0,5053642	0,6207936	0,1846803	0,4665988	0,3087976	0,4909795	0,7517362	0,5527044	0,6050933	0,4701048	0,6842272	0,3751804	0,7001966	0,6597081	0,5315672
1100	0,3907974	0,7481008	0,4882488	0,7386972	0,6130983	0,1772927	0,4722299	0,5304682	0,6593622	0,8042286	0,0714575	0,6856713	0,1098814	0,3251327	0,7459043	0,6538263	0,2336911	0,5016781	0,6418362	0,2117951	0,5852558	0,3453714	0,4553206	0,6643602	0,5634560	0,7928956	0,2521400	0,6945890	0,3514175	0,7179319	0,7633087	0,3901240

0	0,3775908	0,5271649	0,5210914	0,6135653	0,6066805	0,2100212	0,5098276	0,5613502	0,4834152	0,6892942	0,1044365	0,6108722	0,1842772	0,2454756	0,8428729	0,6499428	0,1985064	0,4939482	0,6711298	0,1480937	0,6440475	0,2823038	0,4386612	0,6670854	0,4995557	0,7649729	0,3532060	0,6701601	0,3814421	0,6071882	0,7617657	0,3969313
20	0,2848674	0,6536551	0,5516225	0,6798624	0,5537338	0,1755132	0,6153617	0,5265837	0,6184443	0,6436994	0,0864351	0,5679002	0,1331653	0,2203746	0,6946725	0,6448146	0,2708502	0,5474910	0,5927188	0,4147353	0,4686519	0,2862709	0,4348145	0,7146244	0,5992668	0,6456175	0,2878563	0,7248689	0,4348718	0,5836414	0,7323876	0,4618329
40	0,2302691	0,7184598	0,5949528	0,6763007	0,6028763	0,1651502	0,7293971	0,5636806	0,6749255	0,8038109	0,0848207	0,6905190	0,1146149	0,3658166	0,7006076	0,7006398	0,3587019	0,5424459	0,7566021	0,6357933	0,2413849	0,2853943	0,6482346	0,7950553	0,5905772	0,7158396	0,3548733	0,6870189	0,4055112	0,6567371	0,7226838	0,4395214
60	0,2183868	0,7596011	0,5417761	0,7228629	0,6531760	0,1237623	0,6392472	0,5114509	0,8580928	0,7898015	0,0799056	0,6327889	0,1988733	0,2472936	0,6535687	0,6962683	0,3485309	0,4050266	0,6434670	0,4490741	0,1826408	0,2446072	0,4929770	0,7033161	0,7056800	0,6700385	0,3353228	0,6621931	0,4219741	0,5699969	0,7589287	0,4111096
80	0,2166498	0,6571564	0,5362049	0,6613069	0,6514605	0,1661379	0,6807409	0,4748345	0,6884967	0,8012913	0,0686545	0,8337373	0,1583781	0,2982160	0,7222602	0,8713699	0,3626937	0,5080645	0,5797535	0,4195051	0,1626117	0,2850768	0,5867785	0,6693871	0,6638150	0,6866007	0,4435368	0,7528134	0,4465127	0,6556960	0,8355359	0,4518695
100	0,2826173	0,7223247	0,6147915	0,6198711	0,6679218	0,1917265	0,7906093	0,4737493	0,7357194	0,7494511	0,0555987	0,7658765	0,2247989	0,3141362	0,8180170	0,7114970	0,3811234	0,4493251	0,6680495	0,4845664	0,1729601	0,2930087	0,6242096	0,7418403	0,5479179	0,7466399	0,3382592	0,6795233	0,3708896	0,5792828	0,7513923	0,5076713
120	0,3905263	0,6251730	0,5828643	0,5621502	0,6954109	0,1810585	0,6415975	0,5501803	0,6237321	0,7000522	0,0761378	0,7482395	0,1326428	0,2319297	0,7610943	0,7074165	0,4818682	0,4677365	0,6797217	0,3529736	0,1368604	0,2929827	0,6603554	0,7895106	0,6324366	0,7705435	0,4750056	0,6756214	0,3961646	0,6157871	0,6948312	0,5069114
140	0,3468582	0,6968132	0,6370061	0,7293555	0,6285638	0,1792919	0,7773715	0,4846339	0,7992404	0,7602035	0,0672134	0,6101366	0,1915983	0,2403029	0,6769752	0,8060626	0,4601853	0,4425569	0,6042157	0,4599204	0,1544328	0,3223349	0,5919588	0,6567328	0,7340363	0,6623827	0,3774309	0,7255435	0,4333936	0,5241304	0,7193708	0,4203143
160	0,2172428	0,6446751	0,5344260	0,7150836	0,7923959	0,1919969	0,6386640	0,4616031	0,6680681	0,6434822	0,0553109	0,6651737	0,1678627	0,2232558	0,6951066	0,6840283	0,4426628	0,5304210	0,5978322	0,4716514	0,0885032	0,3517326	0,7534206	0,7494694	0,6093782	0,8188016	0,4029064	0,6295171	0,4527224	0,5900695	0,6977612	0,4144292
180	0,2364586	0,6882658	0,5638523	0,7510521	0,8453382	0,1657391	0,7133368	0,5644705	0,6561860	0,5698250	0,0723504	0,6226364	0,2485408	0,2317251	0,6759022	0,6974816	0,3207135	0,5447170	0,7419311	0,4476776	0,1405440	0,2767169	0,6023633	0,7089653	0,6598259	0,6913639	0,4048936	0,6163782	0,4222180	0,6355951	0,7156408	0,3614435
200	0,3236178	0,7068633	0,5526376	0,5892360	0,7032738	0,2098214	0,6238606	0,5409287	0,5912735	0,6411974	0,0396782	0,7533168	0,2260555	0,2164572	0,7833923	0,7821375	0,3572831	0,5280376	0,6416864	0,4778168	0,1127082	0,2402440	0,6210392	0,7130909	0,7826465	0,6803854	0,4482006	0,6082917	0,4003780	0,4911381	0,7940139	0,3874511
220	0,2815451	0,5296263	0,5059247	0,8130958	0,7530604	0,1839650	0,7534272	0,4477279	0,5660075	0,6762337	0,0848257	0,6996276	0,1523000	0,2538597	0,7360898	0,8178526	0,3709761	0,5846149	0,6264475	0,5671290	0,1585777	0,2711892	0,5886810	0,7135003	0,5758489	0,6756525	0,3643759	0,6917095	0,5208439	0,4449145	0,7449659	0,3930059
240	0,2773328	0,7777110	0,6197745	0,6735684	0,5478470	0,2436918	0,7361135	0,6096436	0,6049810	0,6670373	0,0464163	0,7260604	0,2039645	0,2950926	0,6387314	0,6602352	0,2888736	0,4340013	0,5397797	0,5979051	0,1498713	0,2759892	0,5974615	0,8120948	0,5632490	0,6414696	0,3776154	0,5997637	0,4072389	0,5637394	0,8205227	0,4470322
260	0,2416385	0,7247854	0,6792474	0,6737314	0,7120269	0,2063597	0,6158324	0,5682160	0,5486669	0,6037556	0,0916778	0,8132985	0,1756013	0,3510768	0,6375107	0,7828707	0,3248167	0,4315411	0,6735424	0,3916904	0,1273676	0,2726243	0,5570904	0,8535544	0,6999225	0,8267264	0,2791708	0,7641098	0,3641458	0,4935390	0,6503823	0,4084351
280	0,4106521	0,8424881	0,5481938	0,5663496	0,6878419	0,1889549	0,6440730	0,5070783	0,5542901	0,7783580	0,0675336	0,7639178	0,1515746	0,2299989	0,6863211	0,6072152	0,3094980	0,5201667	0,5464309	0,4484294	0,1542571	0,2963405	0,5634486	0,7938193	0,6154234	0,7104355	0,2963831	0,6805906	0,4094799	0,6218331	0,6035783	0,3859290
300	0,2472659	0,7001737	0,5991799	0,6135270	0,6070363	0,1972121	0,6441879	0,4555608	0,6893850	0,8479043	0,0586669	0,6197379	0,2024935	0,1984609	0,6121012	0,7689283	0,3499914	0,4973354	0,7689526	0,5088218	0,0831179	0,3465722	0,6033257	0,6830964	0,6212356	0,8157560	0,2686757	0,8616893	0,4410449	0,6817973	0,6112225	0,3967776
