"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
560	0,6341764	0,6217846	0,0611335	0,1060072	0,6055038	1,0135797	0,6016030	0,7844927	0,9651157	0,8681947	0,3820982	0,3695807	0,2186550	0,6596242	0,6233715	0,9320707	0,5445467	0,8213159	0,1135319	1,0508877	0,9471516	0,4228373	0,1824278	0,5247883	0,0754552	0,3553969	0,9347846	0,5449060	0,2008943	0,3131646	0,7183368	0,2353013
580	0,6078918	0,6574493	0,0570788	0,1147202	0,6387264	1,0570165	0,4612274	0,6174943	0,9918733	0,4176509	0,4377402	0,4990626	0,2541233	0,6115278	0,5524503	0,9540711	0,4998636	0,7232714	0,2339667	1,0173124	0,9499385	0,4448004	0,2987653	0,4908328	0,0626799	0,3612065	0,9277594	0,5838555	0,1959099	0,3661995	0,7228513	0,2098163
600	0,6269720	0,7675747	0,0566216	0,1009249	0,6522307	0,9575220	0,4057418	0,4686856	0,9569642	0,2324256	0,5187065	0,4394772	0,2350344	0,5627735	0,5778814	0,8903865	0,5911749	0,6714868	0,2921863	1,0101236	0,9418566	0,4116210	0,4086769	0,5378010	0,0740667	0,3812647	0,9035501	0,6281534	0,2013812	0,3795399	0,7983717	0,1958339
620	0,5807935	0,7052157	0,0616038	0,0961814	0,6262234	1,0068468	0,4681649	0,3883398	0,9848624	0,2185302	0,6670072	0,4448578	0,2344731	0,5665085	0,5971727	0,8573558	0,5297521	0,6767516	0,3251447	0,9229932	0,9102445	0,4446203	0,5525707	0,5516728	0,0773183	0,4696079	0,9492464	0,6426930	0,1746340	0,4605238	0,9517177	0,2271953
640	0,5024504	0,7756397	0,0512713	0,1138039	0,6355862	0,9922772	0,4867293	0,2960925	0,9889964	0,2055170	0,8035542	0,4740684	0,2590943	0,4831575	0,6006093	0,8262669	0,5835653	0,7437571	0,3338937	0,9625445	0,9485088	0,4791960	0,6751285	0,5399504	0,0779770	0,4980816	0,9774654	0,5802887	0,2145164	0,4553945	0,8840772	0,2354984
660	0,5388451	0,7861157	0,0488367	0,1115923	0,5896445	0,9933719	0,3377787	0,2116524	0,9694002	0,2099704	0,8319552	0,5347599	0,2137247	0,4635873	0,5817066	0,7980422	0,5482410	0,7677980	0,4055221	0,9762661	0,9458463	0,4609355	0,7721393	0,5156819	0,0800715	0,4683647	0,9433918	0,6323793	0,1921885	0,4624058	0,9121360	0,2223003
680	0,4773378	0,8303668	0,0558702	0,1097022	0,5540880	0,9390879	0,3234250	0,1493884	0,9614580	0,1762288	0,8176077	0,5548307	0,2551521	0,4911146	0,5920758	0,8384383	0,5490214	0,8459074	0,4660518	1,0114105	0,8920384	0,4768204	0,7749247	0,4798427	0,0828064	0,4512665	0,9566453	0,6333072	0,2357802	0,3875227	0,8999558	0,2300165
700	0,5050824	0,6457443	0,0505334	0,1193254	0,6242018	0,9831605	0,5198806	0,1445925	1,0202903	0,2187662	0,8933098	0,5802710	0,2621478	0,4415019	0,6188812	0,8022286	0,5855206	0,8452809	0,4776265	1,0028963	0,9239134	0,4352517	0,7863680	0,4574797	0,0896607	0,4287399	0,9680435	0,5819675	0,1608367	0,4057175	0,8902308	0,2402288
720	0,5402618	0,7872218	0,0548243	0,1080081	0,6225771	0,9994147	0,4279336	0,0971001	1,0731467	0,2315842	0,7832137	0,5477284	0,2583825	0,4905025	0,6049763	0,8284353	0,4910624	0,8164637	0,4575871	1,0088146	0,9605962	0,4449877	0,8143078	0,4523980	0,0954811	0,4174745	0,9991886	0,5861765	0,1892162	0,4293762	0,8660645	0,2049156
740	0,5181069	0,7446605	0,0719689	0,1048195	0,6709284	1,0204999	0,3896213	0,0758038	1,0731378	0,2410164	0,8504298	0,5336238	0,2596410	0,5179751	0,6276324	0,7607231	0,5406113	0,8195393	0,4578924	1,0076683	0,9227668	0,4674868	0,8509422	0,5122842	0,0684114	0,4274149	1,0279466	0,5863050	0,1941499	0,4163646	0,8921094	0,2155004
760	0,4925238	0,6894463	0,0600654	0,0986200	0,6571874	0,9813760	0,4222238	0,0838435	0,9993357	0,2520035	0,8407296	0,5922405	0,2222545	0,4878368	0,5293458	0,6744405	0,6156802	0,7775454	0,4513966	0,9633014	0,9078839	0,4639625	0,8974333	0,4716770	0,0606863	0,4642208	1,0145655	0,6104463	0,2050515	0,4478782	0,8556078	0,2204788
780	0,5540980	0,7676547	0,0710219	0,1208453	0,5949748	0,9856112	0,3357580	0,0561900	1,0618152	0,1956803	0,8749147	0,5938855	0,2406422	0,5123554	0,5745296	0,7217552	0,5574985	0,8116579	0,4171204	1,0189750	0,9448070	0,4252163	0,9386558	0,5105758	0,0909181	0,3991026	1,0134758	0,5756635	0,1962361	0,3980334	0,8311575	0,2101293
800	0,5159873	0,7092831	0,0812518	0,1184637	0,6285529	0,9695442	0,4519936	0,0442156	1,0224328	0,2238417	0,8611958	0,6217633	0,2491772	0,5210223	0,6328057	0,7220291	0,5458977	0,7584276	0,4036515	0,9636278	0,9249845	0,4548508	0,9651121	0,5032788	0,1085547	0,4551170	0,9202627	0,6602850	0,2143951	0,4375003	0,8256029	0,2486206
820	0,5600795	0,7189623	0,0749678	0,1345232	0,6224191	0,9880794	0,3797508	0,0329416	1,0085098	0,2382953	0,8316545	0,5783297	0,2658683	0,4744316	0,6673586	0,5984806	0,5225684	0,8416835	0,3992147	1,0020095	0,9487255	0,4450435	0,9355017	0,4713280	0,0974933	0,3834013	0,8805431	0,6950701	0,1939548	0,4217206	0,8500789	0,2377791
840	0,6128785	0,7286275	0,0704890	0,1124424	0,6562692	1,0152278	0,3569288	0,0435334	1,0007350	0,2488617	0,8271583	0,6576791	0,2681334	0,4809008	0,6218972	0,5462129	0,5685266	0,8500030	0,4156546	1,0781750	0,9546957	0,3846896	0,9081143	0,4644307	0,1005947	0,3467771	0,9188241	0,6596327	0,2133984	0,3887947	0,8690973	0,2207502
860	0,5662033	0,6498380	0,0597335	0,1262380	0,6900204	1,0727656	0,5289579	0,0327045	1,0243800	0,2762218	0,7973623	0,6102265	0,2495670	0,5317784	0,5733768	0,5131686	0,4978380	0,8623875	0,3990389	1,0647914	0,9173231	0,4066177	0,9631189	0,4272396	0,1120588	0,3725544	0,9791525	0,7053694	0,2287963	0,4093863	0,7686638	0,1888130
880	0,5496726	0,7321180	0,0585884	0,1396203	0,6877513	1,0890133	0,4875282	0,0492646	1,0249701	0,2299493	0,8056338	0,5763033	0,2679668	0,5321833	0,6597868	0,5111088	0,4700044	0,8351591	0,4112079	1,0564928	0,9270460	0,4245980	0,9693593	0,4302756	0,1157652	0,4093818	0,9216055	0,7270975	0,2241710	0,4302601	0,8298041	0,2072415
900	0,5235443	0,7263444	0,0750530	0,1096431	0,6432232	0,9822956	0,4704259	0,0597188	0,9564665	0,2239057	0,8521987	0,5848892	0,2482144	0,5242557	0,6241091	0,5329883	0,5172944	0,8207613	0,4387106	1,0268716	0,9141023	0,4177108	0,9940627	0,4301017	0,1347669	0,5092087	0,9222133	0,7521701	0,2136182	0,4303151	0,8274621	0,2278139
920	0,4932645	0,7145551	0,0623018	0,1293456	0,6219855	0,9817089	0,3954362	0,0457548	1,0075294	0,2690630	0,8583074	0,5859208	0,2235174	0,5674401	0,6236047	0,5661915	0,5540548	0,8255283	0,3971416	1,0113578	0,9300536	0,4519981	0,9397105	0,4562807	0,1028545	0,4934123	0,8731670	0,7291613	0,1899397	0,4463980	0,8792488	0,2356943
940	0,4752258	0,6055165	0,0879342	0,1030666	0,6467710	1,0050168	0,4419701	0,0419185	0,9830521	0,2717093	0,8679089	0,6120445	0,2275523	0,5151904	0,6890579	0,5082424	0,4776055	0,8107721	0,4707587	1,0340854	0,9645824	0,4455863	0,9398834	0,4495582	0,0795922	0,4899500	0,9185716	0,6855853	0,1903040	0,4677220	0,8474945	0,2388367
960	0,5069651	0,6400919	0,0662968	0,1079302	0,6657415	1,0293003	0,4992388	0,0460371	0,9466713	0,2620207	0,9035254	0,5891997	0,2228770	0,5154064	0,6446408	0,4845856	0,5469048	0,8186419	0,4664367	1,0610230	1,0038698	0,4755995	0,8874986	0,4516751	0,0826686	0,5069103	0,9246623	0,5967130	0,1784951	0,4437014	0,8564407	0,2216161
980	0,5457862	0,6983893	0,0708165	0,0972803	0,6589446	1,0392002	0,5071790	0,0314648	1,0108301	0,2617108	0,8622814	0,5901325	0,2858426	0,4831624	0,6701027	0,4801966	0,4843654	0,8525278	0,4303098	0,9867819	1,0016055	0,4394530	0,8582011	0,4243515	0,0774737	0,4612182	0,9604458	0,5726070	0,2082657	0,4209092	0,8910322	0,2245445
1000	0,5892390	0,5935266	0,0761190	0,1081759	0,6563469	1,0370563	0,5101570	0,0448666	1,0156245	0,2923806	0,8678587	0,6086604	0,2837293	0,4792249	0,7332491	0,4402713	0,5017177	0,8702554	0,3913796	0,9512673	1,0448729	0,4096131	0,9237581	0,4366603	0,0756430	0,4224838	0,9563219	0,5620788	0,1785177	0,4101398	0,8910055	0,1990724
1020	0,5922227	0,7528279	0,0797861	0,0950646	0,5742785	1,0318231	0,4272266	0,0345775	0,9734165	0,2566029	0,8877008	0,5624175	0,2586271	0,5296279	0,6695858	0,4409132	0,5337737	0,8789662	0,3830153	0,9432850	1,0400650	0,4246143	0,9498320	0,4557615	0,0739976	0,4503799	1,0156891	0,6150304	0,2138945	0,4548720	0,8847579	0,1546449
1040	0,5279171	0,7032805	0,0842988	0,1085101	0,6055407	1,0212129	0,3690094	0,0181912	0,9930968	0,2062723	0,8862694	0,6111394	0,2671425	0,5084293	0,6131207	0,4565318	0,5762265	0,8456439	0,4099006	0,8931863	1,0159527	0,4279324	0,9820042	0,4087030	0,0539286	0,4708228	0,9978322	0,5851266	0,2379533	0,4400234	0,8158276	0,1693919
1060	0,5402649	0,7642753	0,0859447	0,1122587	0,5355402	1,0007022	0,3951142	0,0249713	1,0171311	0,1972142	0,8938486	0,6459955	0,2457358	0,4869455	0,5865347	0,5101324	0,5610463	0,8520544	0,3961552	1,0070714	1,0048757	0,3984247	0,9650123	0,4311763	0,0605057	0,4061443	0,9580903	0,5510605	0,2283669	0,3549349	0,8313515	0,1913541
1080	0,5712134	0,7292828	0,0737172	0,1115965	0,5897848	1,0107830	0,4580767	0,0350956	0,9754923	0,2346812	0,8080857	0,5684185	0,2404464	0,5165820	0,5820330	0,4743597	0,5535278	0,8519853	0,4316172	1,0176180	1,0129927	0,4318506	0,9926646	0,4549717	0,0655721	0,4148053	0,9997759	0,5642291	0,1929062	0,4015242	0,8401442	0,1864852
1100	0,5700251	0,6378101	0,0758124	0,1126112	0,6594499	1,0219172	0,5396371	0,0276127	0,9862157	0,2699104	0,9189986	0,5317374	0,2214859	0,5459137	0,6090564	0,4287958	0,5600781	0,8558663	0,4195661	1,0043089	0,9978787	0,4251091	0,9532765	0,4647156	0,0534251	0,4812218	0,9545038	0,6004549	0,2110790	0,4307145	0,8575087	0,2151736

0	0,6363647	0,7317095	0,0687239	0,0916775	0,7164224	1,0310062	0,4908869	0,0360215	1,0080749	0,3046068	0,8605657	0,6539104	0,2718953	0,4216120	0,6683942	0,5359544	0,5323589	0,8216236	0,4544726	0,9571130	0,9667292	0,4100141	0,9557758	0,4318763	0,0837170	0,4143511	0,8534289	0,6950457	0,2035969	0,3619425	0,8742307	0,2173012
20	0,5190881	0,6405371	0,0676254	0,0808506	0,6630829	1,0554180	0,4509045	0,0559067	1,0027724	0,2535401	0,8972771	0,5952011	0,2830043	0,5420214	0,6625104	0,4942821	0,7140403	0,7995229	0,4227474	1,0260305	0,9571149	0,4145311	0,7777169	0,5050222	0,0759016	0,5050072	0,9939828	0,7613872	0,1778011	0,5895059	0,4928531	0,2325466
40	0,5242113	0,6188928	0,0659199	0,0784205	0,6524746	1,0712022	0,5173725	0,0640163	1,0380731	0,2989084	0,9579443	0,5715617	0,2348685	0,6363877	0,6813086	0,4897089	0,7727895	0,8209812	0,4372171	1,0678320	0,9719904	0,4058221	0,5924074	0,5233856	0,0777130	0,5518526	0,9456854	0,7773092	0,1873420	0,6515482	0,3045831	0,2460800
60	0,5260009	0,7927747	0,0579177	0,0770050	0,6549904	1,0685295	0,4337075	0,0447263	1,0851357	0,2304223	0,8402288	0,5779753	0,2044363	0,5952949	0,6719757	0,5047633	0,7838962	0,8364991	0,4265864	1,0732717	0,9709335	0,3874139	0,4971862	0,5711108	0,0861613	0,5727513	0,9888930	0,8179958	0,1542368	0,7275576	0,1881413	0,2476516
80	0,5113166	0,7430095	0,0578253	0,0689259	0,6461209	1,0396597	0,4794903	0,0364170	1,0603615	0,2528178	0,8877286	0,5611926	0,2350174	0,6077765	0,6472619	0,4937177	0,7441545	0,8528388	0,4414631	1,0722557	0,9789711	0,3567492	0,4219141	0,5166734	0,0875273	0,5287435	0,9603232	0,7760353	0,1681750	0,7564946	0,1420939	0,2441103
100	0,5160402	0,7874486	0,0353641	0,0836118	0,6851189	0,9883747	0,4546755	0,0280984	1,1078875	0,2556723	0,9107671	0,6186617	0,2615861	0,6797214	0,6731367	0,4614557	0,7384772	0,8332467	0,4364231	0,9969923	0,9126168	0,3815903	0,3867061	0,4823724	0,0706863	0,5199057	0,9253990	0,7554564	0,2056286	0,7377667	0,1092661	0,2347167
120	0,6093924	0,7330403	0,0265237	0,0709059	0,6915672	0,9614220	0,4273014	0,0444814	1,1223715	0,2543230	0,8540779	0,5849181	0,2983542	0,7024277	0,6393187	0,4891169	0,8167381	0,8324357	0,4678488	0,9760642	0,9623152	0,3737057	0,3316551	0,4919952	0,0717583	0,4994861	0,9137505	0,7092092	0,2506322	0,7541848	0,0789664	0,2350762
140	0,6184433	0,7049685	0,0220897	0,0773038	0,6224081	0,8703384	0,3954595	0,0366790	1,0084174	0,2066650	0,8920397	0,5799562	0,2632548	0,7140678	0,6515946	0,4632723	0,8425286	0,7798152	0,4347711	0,9877287	0,9506925	0,4181416	0,3231795	0,4747844	0,0885133	0,5014308	0,9298857	0,6621326	0,2219614	0,7536270	0,0784194	0,2147450
160	0,5094481	0,7322747	0,0372399	0,0975190	0,5708575	0,9108110	0,3751350	0,0414800	1,1058042	0,2089269	0,9034293	0,5900569	0,2389607	0,7931279	0,6403714	0,5188015	0,8471702	0,7371961	0,4271833	1,0068216	0,9765628	0,4152907	0,3189418	0,4856201	0,0944363	0,5515411	0,9490194	0,7512563	0,2101101	0,7374981	0,0557050	0,2303685
180	0,5366064	0,7153514	0,0566539	0,0881388	0,5984573	0,9267142	0,3739385	0,0382255	1,0101208	0,2642041	0,9431372	0,5798361	0,2430987	0,8136481	0,6083467	0,5305486	0,8734970	0,7574848	0,4394644	0,9772083	1,0082867	0,4409178	0,3219027	0,4657458	0,0872153	0,5858047	0,9886347	0,7076713	0,2149699	0,7597116	0,0517836	0,2538745
200	0,5194963	0,7218596	0,0602932	0,0740606	0,6137560	0,9558993	0,4715505	0,0318854	1,0147869	0,3065753	0,9837007	0,5867145	0,2582227	0,7305945	0,5982688	0,5645914	0,8442428	0,7839054	0,4493288	0,9692888	0,9777260	0,4647657	0,3364452	0,4579042	0,0860354	0,5912939	0,9280714	0,7787423	0,2360173	0,8141146	0,0401004	0,2465443
220	0,5392688	0,6229475	0,0538593	0,0646140	0,6643734	1,0291906	0,5043855	0,0476380	0,9126234	0,2945668	0,8992862	0,6406315	0,2723527	0,7641669	0,6245368	0,5748201	0,8437874	0,8223694	0,4252633	0,9434187	1,0173683	0,4678787	0,3140468	0,4371739	0,1179007	0,5861350	0,9475791	0,7430929	0,2204159	0,8285535	0,0298837	0,2375115
240	0,5710183	0,6176467	0,0410508	0,0819466	0,7030971	1,0154415	0,5075999	0,0309541	0,9541050	0,2908063	0,9500115	0,5933974	0,2592217	0,8032228	0,6644214	0,4946107	0,7925391	0,8316708	0,4377412	0,9046589	0,9933158	0,4907553	0,2968335	0,4943258	0,1030730	0,5382394	0,9919760	0,7711113	0,1976540	0,8287699	0,0464515	0,2472093
260	0,6179247	0,5980746	0,0377481	0,0913059	0,6647096	1,0244801	0,4497797	0,0534802	0,9482184	0,2910825	0,8709083	0,5950437	0,3020854	0,8794129	0,6962592	0,4928702	0,8105037	0,8675755	0,4101806	0,8719426	1,0465327	0,4889540	0,3100958	0,4636713	0,0849232	0,5248687	0,9980075	0,7728654	0,1942531	0,8282859	0,0463621	0,2419618
280	0,6124335	0,7337994	0,0448695	0,0824381	0,7339761	1,0516265	0,4274594	0,0521785	0,9765708	0,2803812	0,9308087	0,6355543	0,2948325	0,7726375	0,6635775	0,5205887	0,8044833	0,8625456	0,4818716	0,9405047	1,0164046	0,4924966	0,3074434	0,4763345	0,0772316	0,5784816	0,9294230	0,8537964	0,2105441	0,7937592	0,0361124	0,2321440
300	0,6068865	0,6999569	0,0611547	0,0690804	0,6847998	1,0618671	0,4941832	0,0374753	1,0705769	0,3162471	0,9467063	0,5732087	0,2860469	0,7417393	0,6448048	0,5471850	0,9299858	0,8433288	0,4744296	0,9806040	0,9796334	0,4930340	0,3210997	0,4611404	0,0799768	0,5765367	0,9392038	0,7847323	0,1835281	0,8006470	0,0409791	0,2142965
320	0,5802289	0,7424845	0,0477813	0,0792099	0,6598224	0,9967712	0,4774201	0,0367734	1,0553563	0,2476415	0,9452128	0,5807173	0,3009642	0,7599970	0,5915082	0,5357631	0,9303949	0,7563462	0,4857682	1,0289754	0,9688182	0,4715412	0,3177032	0,4567322	0,0677144	0,5559671	0,9485839	0,7692979	0,1907205	0,7854186	0,0382747	0,2408737
340	0,5337022	0,7237018	0,0623926	0,0780382	0,6596090	0,9670302	0,4611145	0,0208654	1,0111267	0,2340386	0,8906528	0,6030468	0,2545554	0,7774970	0,6133937	0,6227088	0,8660957	0,7428266	0,4592241	1,0576772	0,9504825	0,4527274	0,3228005	0,4811510	0,0684306	0,5155710	0,9914390	0,7568743	0,2090983	0,7707505	0,0533059	0,2549550
360	0,5247746	0,7707375	0,0673781	0,0891981	0,6676890	0,9235174	0,3881292	0,0247009	1,0137737	0,2384621	0,9333410	0,6442118	0,2425584	0,6815399	0,6317823	0,5823658	0,9131417	0,7615469	0,4084830	0,9644320	0,9400044	0,4119180	0,3334086	0,5456245	0,0725142	0,5401062	1,0019594	0,7736023	0,2011456	0,7014422	0,0530404	0,2084398
380	0,5839260	0,8278812	0,0729021	0,1060369	0,6422383	0,9504463	0,3763803	0,0255289	1,0241748	0,2258121	0,9544982	0,5913557	0,2187388	0,7093874	0,6642655	0,5283601	0,8500032	0,7673375	0,3759584	1,0166848	0,9540231	0,4012946	0,3334125	0,5261270	0,0690992	0,5149946	1,0032075	0,7847970	0,1972456	0,7647260	0,0359132	0,2250304
400	0,5521404	0,7155072	0,0690584	0,1030770	0,6057373	0,9578970	0,3288387	0,0347637	1,0174644	0,2764111	0,8727014	0,6173097	0,2369501	0,6580192	0,6550714	0,4743403	0,8302296	0,8442891	0,3500743	1,0598414	0,9398360	0,4009456	0,3312303	0,5461945	0,0638764	0,5534319	1,0108397	0,7831397	0,2499176	0,7082878	0,0302445	0,2091080
420	0,5263911	0,7692379	0,0783786	0,1109549	0,5346896	0,9564666	0,4073689	0,0293472	0,9881363	0,2448505	0,9265836	0,5899234	0,2493131	0,6905783	0,6782508	0,4385152	0,7725749	0,8429916	0,3494986	1,0641011	0,9637980	0,4463999	0,2972219	0,5358989	0,0691648	0,5234133	1,0529338	0,8008556	0,2657343	0,7459801	0,0270059	0,1954112
440	0,4912016	0,6806162	0,0708935	0,1019364	0,5883496	0,9619751	0,4342251	0,0196640	1,0245624	0,2372370	0,8715172	0,5785260	0,2524270	0,7037485	0,6238895	0,4973475	0,8038599	0,8343875	0,3692460	1,0546658	0,9506296	0,4307077	0,3254822	0,5629979	0,0728711	0,5867552	1,0153346	0,8527273	0,2626989	0,8152149	0,0367171	0,2057274
460	0,5035423	0,6696959	0,0809392	0,0811244	0,6136240	1,0464319	0,5554227	0,0420578	0,9751686	0,2403282	0,9393596	0,5717511	0,2701851	0,7804458	0,5825483	0,5417951	0,8162432	0,8380633	0,4007012	1,0117969	0,8840501	0,5187097	0,3189201	0,4910273	0,0778787	0,5497867	1,0087652	0,8392685	0,2495336	0,8243788	0,0593598	0,1909362
480	0,5919984	0,6682935	0,0707404	0,0767437	0,6613229	1,0433685	0,4830447	0,0358432	0,9345596	0,2407796	0,9657833	0,6000717	0,2604461	0,7433852	0,6104024	0,5345333	0,8381672	0,8798007	0,3664446	0,9028624	0,8595732	0,4708343	0,3343583	0,5067616	0,0831361	0,6119399	1,0081994	0,8301068	0,2428833	0,8153212	0,0486720	0,1924280
500	0,5872578	0,7079325	0,0657559	0,0872797	0,6198015	1,0138204	0,3852607	0,0332244	0,9517810	0,2355650	0,9641213	0,6431676	0,2490847	0,7719123	0,5512839	0,4903178	0,9050342	0,8432382	0,3684860	0,9237211	0,8204185	0,5090237	0,3160498	0,4027473	0,0738811	0,5499359	1,0442231	0,8048857	0,2442770	0,7890706	0,0523630	0,1771057
520	0,4911281	0,8045465	0,0650044	0,1100962	0,6379450	0,9994825	0,3805936	0,0255269	0,9359103	0,2088896	1,0168900	0,6081523	0,2532261	0,7408053	0,5639792	0,4841220	0,8866267	0,8436952	0,3477426	0,9309892	0,8605033	0,5062033	0,2994091	0,4575983	0,0791946	0,5601679	1,1027680	0,7638043	0,2041014	0,7960094	0,0636343	0,1788102
540	0,4888061	0,7275625	0,0556804	0,1045393	0,6416156	1,0239800	0,4316036	0,0326863	0,8749944	0,2238793	0,9321570	0,6397151	0,2811461	0,7489080	0,5660517	0,4952847	0,8489671	0,8152483	0,3426471	0,9003794	0,8817940	0,5004672	0,2942868	0,4729229	0,0676277	0,5912318	1,0725434	0,8281671	0,2096467	0,7818470	0,0494943	0,2058953
560	0,5156291	0,6902171	0,0470244	0,0964075	0,6533101	1,0390625	0,4840588	0,0318159	0,9560327	0,2372075	1,0107929	0,6443773	0,2340427	0,6910091	0,5783747	0,4345146	0,9226560	0,8067260	0,3633216	0,9481415	0,8742384	0,5214034	0,2816153	0,4689651	0,0874529	0,5584067	1,0489347	0,8459383	0,1835631	0,7774425	0,0581274	0,1983502
580	0,5430620	0,6245095	0,0431389	0,1073132	0,7307297	1,0269368	0,5646159	0,0389966	0,9319898	0,2654539	0,8947426	0,6919157	0,2246153	0,6713773	0,6189627	0,4903811	0,6898314	0,8256259	0,3596914	0,9850879	0,9442168	0,5205525	0,4866179	0,5119246	0,0891444	0,5163371	1,0648759	0,7344153	0,2148911	0,6353564	0,3571340	0,2111767
600	0,5604761	0,6018125	0,0288701	0,1093618	0,6684853	1,0069990	0,4834870	0,0373821	0,9845057	0,3014369	0,7873817	0,6519846	0,1965701	0,5595699	0,6063746	0,5274016	0,5854427	0,7765435	0,3865484	1,0143611	1,0028684	0,5233554	0,6558201	0,4776790	0,0764532	0,4572247	1,0457076	0,6711208	0,2083255	0,5215203	0,6188357	0,1704704
620	0,5179314	0,7549478	0,0345333	0,0870245	0,6663224	1,0461548	0,4088397	0,0580059	0,9570868	0,2533438	0,8491679	0,5993829	0,1915093	0,5014467	0,6261330	0,5288177	0,5624793	0,8380024	0,4268552	1,0005981	0,9852453	0,5104488	0,7227774	0,4771210	0,0573479	0,3419527	0,9529744	0,6531900	0,2008217	0,4214715	0,6779200	0,2002701
640	0,5089822	0,6083550	0,0404274	0,0870114	0,7011879	0,9819221	0,5450413	0,0464554	0,9033073	0,3244822	0,8966049	0,6528643	0,2189655	0,5311832	0,6722667	0,5216900	0,5182165	0,8821552	0,3946458	1,0184235	1,0309758	0,4820412	0,8044197	0,4893728	0,0376678	0,3500569	0,9286758	0,6223022	0,1680216	0,4939798	0,6881957	0,1975533
660	0,5406210	0,6851738	0,0307364	0,0823600	0,6753955	1,0457531	0,3897862	0,0376792	0,9814886	0,2704711	0,8130434	0,6507660	0,2262110	0,4792995	0,6060630	0,5156339	0,5730512	0,9050301	0,3683013	0,9939656	1,0300087	0,4815706	0,8770126	0,5162243	0,0515012	0,3515347	0,9715316	0,6242624	0,2239958	0,4104621	0,7759689	0,1989297
680	0,5065081	0,6824596	0,0338612	0,0731837	0,6685196	1,0497577	0,4593614	0,0344766	1,0269660	0,2786923	0,8533970	0,5626157	0,2213248	0,4873629	0,6308331	0,5362400	0,5604194	0,8676639	0,3720132	0,9345948	0,9664419	0,4714626	0,9706599	0,5241963	0,0659444	0,3853696	0,9644069	0,6205329	0,2393052	0,3969753	0,8319127	0,1962576
700	0,4607289	0,7102123	0,0547999	0,0692505	0,6177227	1,0455822	0,3969962	0,0350422	0,9282436	0,2626133	0,8407307	0,5603242	0,2054442	0,5044721	0,5534953	0,5227907	0,5126116	0,8559561	0,4077430	1,0014446	0,9848686	0,4500517	1,0304853	0,4908256	0,0580355	0,4104318	0,9515692	0,6185570	0,2406634	0,3930506	0,8761296	0,2081507
720	0,4771980	0,6958527	0,0504037	0,0700561	0,5653122	1,0688057	0,3448830	0,0321013	1,0532954	0,2538108	0,9006641	0,6272519	0,2186880	0,5088090	0,5823580	0,5377681	0,5043067	0,8408073	0,4399321	0,9757587	1,0120006	0,4399115	1,0177668	0,5286850	0,0680419	0,4092513	1,0149879	0,6235169	0,1938942	0,3788395	0,8732461	0,2063252
740	0,5086567	0,6408615	0,0545731	0,0921127	0,5932639	1,0371247	0,4025812	0,0173228	1,0524695	0,3028668	0,8508295	0,6376536	0,2296071	0,5018020	0,5885296	0,5221764	0,5158068	0,8019470	0,4098522	0,9465628	1,0180042	0,4192029	0,9685238	0,5097061	0,0425824	0,4091315	0,9523022	0,6321563	0,1559264	0,3767428	0,8303303	0,1975183
760	0,5261916	0,8462980	0,0648612	0,0941525	0,5520127	1,0004450	0,2981540	0,0235850	1,1105125	0,2518976	0,8331001	0,5928813	0,2212385	0,4017913	0,6488240	0,4807875	0,5622474	0,7366517	0,3906015	0,9521259	1,0426795	0,4004293	0,9323717	0,4999467	0,0662921	0,3575871	0,8992195	0,6249050	0,1950564	0,3694331	0,8360231	0,1968013
780	0,5967511	0,8658773	0,0775898	0,0807055	0,5842773	1,0354081	0,3618626	0,0263081	1,0551665	0,2172902	0,8692192	0,6552303	0,2251432	0,3827787	0,6544758	0,4336377	0,4182811	0,7554843	0,3951112	0,9382803	0,9863050	0,3683959	0,9202899	0,4342803	0,0652464	0,3238230	0,9371194	0,6324291	0,1760154	0,3352680	0,8948547	0,1806421
800	0,5881960	0,8355814	0,0742280	0,1092395	0,6101943	1,0047107	0,3490945	0,0275085	1,0375177	0,2128109	0,9154908	0,6033618	0,2355211	0,4133036	0,6119758	0,4182977	0,5245681	0,7165350	0,4321659	0,9769227	0,9820225	0,3965871	0,9511409	0,4375649	0,0621823	0,2988488	0,8426599	0,6102572	0,2251183	0,3832381	0,8819896	0,1963361
820	0,5160651	0,8201274	0,0670504	0,1150908	0,6249719	0,9675679	0,4599175	0,0356444	1,0282897	0,2458719	0,8288811	0,5634613	0,2562857	0,4346516	0,6384238	0,4287383	0,5089219	0,7689982	0,4154088	0,9151827	0,9638806	0,3559671	0,9589722	0,4078478	0,0739106	0,3320552	0,8858450	0,6151107	0,2149358	0,3931372	0,8535252	0,2198595
840	0,6320325	0,6547181	0,0624731	0,1009202	0,6223440	0,9862481	0,5902126	0,0552268	1,0380630	0,3392581	0,7936637	0,5849116	0,2779188	0,4777896	0,6094579	0,4754759	0,4898992	0,8004569	0,3990362	0,9703761	0,8983461	0,3952546	0,9639450	0,4241461	0,0753037	0,3321235	0,8861138	0,6317051	0,2143735	0,3694353	0,8216246	0,2507414
