"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB

0	0,9699000	1,0222942	0,8156372	1,0877287	0,0773524	0,5740270	0,0232497	0,0638209	0,6222844	0,7128575	0,0686160	0,0394401	0,3965124	0,2016556	0,1358196	0,4784798	0,5919526	0,7279910	0,7495454	0,0101729	0,9807003	0,4287019	0,1051630	0,7109878	0,0363419	0,1480082	0,0770028	0,9632782	0,0538470	0,7735614	0,0208329	0,2789843
20	0,9795504	0,9850438	0,8463407	0,9223635	0,0794559	0,4853424	0,0230755	0,0529699	0,6453461	0,7191689	0,0525359	0,0414284	0,3852043	0,1949419	0,1543960	0,5594329	0,5305129	0,7732553	0,7269150	0,0122015	1,0098517	0,4276308	0,0906698	0,6454062	0,0647821	0,1543482	0,0951769	0,9208304	0,0403723	0,8056901	0,0218975	0,3304098
40	0,8859386	0,9986588	0,9467278	0,8757843	0,0683357	0,4321752	0,0142793	0,0647357	0,6616304	0,6756639	0,0720257	0,0339439	0,5170655	0,1890670	0,1603876	0,5486314	0,3720427	0,8173406	0,7136772	0,0312198	0,9463492	0,4568428	0,0876997	0,6761668	0,1241053	0,1607019	0,0941338	0,9591923	0,0502366	0,7607981	0,0261826	0,3215021
60	0,9561029	1,0015623	0,9158087	0,8843750	0,0394131	0,4303671	0,0197525	0,0775937	0,6068081	0,7379932	0,1016764	0,0286425	0,5390408	0,2117910	0,1375808	0,5686309	0,2897728	0,8043151	0,6824907	0,0142019	0,9359764	0,4877183	0,0801247	0,7204535	0,1868210	0,1385640	0,0792591	1,0243544	0,0674621	0,7255043	0,0191763	0,3443555
80	1,0056173	1,0559684	0,8700264	0,8734368	0,0370680	0,4239136	0,0100321	0,0793279	0,5256662	0,7186798	0,1236374	0,0254573	0,6167539	0,2238994	0,1676989	0,5546742	0,1800462	0,7526854	0,6291128	0,0094380	0,9523190	0,4391041	0,0913521	0,7880088	0,2401273	0,1182858	0,0652853	1,0432058	0,0653887	0,7770710	0,0112937	0,3305324
100	1,0468981	1,0113396	0,8361577	0,9753505	0,0333658	0,3738212	0,0075910	0,1276967	0,5618189	0,7003555	0,1546368	0,0180435	0,7136258	0,2285711	0,2027191	0,5632510	0,1228618	0,6885772	0,6010770	0,0136200	1,0037768	0,4064049	0,1155681	0,7613171	0,3224214	0,0836961	0,0542209	1,0523022	0,0673503	0,7055386	0,0198442	0,3112847
120	1,0733902	1,0645122	1,0085783	1,0481964	0,0149596	0,3515768	0,0181745	0,1436407	0,5700551	0,7454885	0,1859183	0,0176235	0,7704964	0,1978204	0,2225193	0,5444368	0,0801425	0,6651673	0,5832499	0,0163750	1,0674973	0,4137991	0,1017088	0,8100568	0,3668661	0,0751320	0,0519074	0,9687233	0,0838612	0,7263449	0,0228791	0,2590130
140	1,0393296	1,0382718	1,0933343	1,0440302	0,0076527	0,3611269	0,0218580	0,1137081	0,5686026	0,7338942	0,1631875	0,0160678	0,7849179	0,2037147	0,1823185	0,4981093	0,0465319	0,6502065	0,5732638	0,0220881	1,0927453	0,3815443	0,1121385	0,8002431	0,4205856	0,0753481	0,0519426	0,9481765	0,0456981	0,7764853	0,0254833	0,2684620
160	0,9731293	1,0693859	1,0556279	1,0390348	0,0040279	0,3366868	0,0226888	0,1219549	0,5956577	0,7059312	0,1769401	0,0080565	0,8141647	0,2233432	0,1811548	0,4987605	0,0372507	0,6212807	0,5333589	0,0266828	1,0362575	0,3959491	0,0989989	0,8083128	0,4381650	0,0691548	0,0691962	0,9478203	0,0471242	0,7588913	0,0248837	0,3199606
180	1,0054358	1,0152175	1,0648497	0,9794706	0,0066134	0,3181433	0,0343802	0,1017793	0,6440464	0,6535082	0,1985352	0,0000000	0,8439061	0,2356413	0,1900046	0,5074151	0,0339009	0,6060593	0,5242136	0,0192926	1,0617523	0,3843673	0,0948391	0,7507615	0,5269345	0,0625810	0,0704990	0,9754570	0,0464712	0,7952372	0,0235980	0,3244218
200	1,0799887	1,0064858	1,0530579	0,9449433	0,0055645	0,3115609	0,0288185	0,0847756	0,6284577	0,6523609	0,1757455	0,0106069	0,8021769	0,2134391	0,1446724	0,5015725	0,0240951	0,6483897	0,4935806	0,0166556	1,0400238	0,3663103	0,0852229	0,7493190	0,5697083	0,0550319	0,0641863	0,9390384	0,0393391	0,8298893	0,0285031	0,3036312
220	1,0851331	0,9084853	1,0925410	0,9863315	0,0005172	0,3035894	0,0283162	0,0784728	0,7134469	0,6336311	0,1957757	0,0141734	0,7616411	0,1624712	0,1523228	0,5115195	0,0084902	0,6138300	0,4240128	0,0258568	0,9797004	0,3552186	0,0938688	0,7686747	0,5660448	0,0440353	0,0579066	0,9387929	0,0353183	0,8590348	0,0256745	0,2812256
240	1,0911211	0,9740374	1,1025910	1,0188573	0,0031661	0,3088107	0,0355280	0,0954250	0,6704283	0,5820119	0,2018707	0,0086825	0,8226825	0,1457619	0,1264740	0,5086502	0,0208527	0,6876383	0,4354254	0,0194058	1,0278982	0,3464557	0,0857599	0,8044543	0,5175098	0,0393826	0,0675151	0,9954438	0,0605787	0,7879709	0,0209887	0,2356405
260	1,0373154	1,0056348	1,0855074	1,0068416	0,0009669	0,2953594	0,0264699	0,0813782	0,6568377	0,5626516	0,1988935	0,0122660	0,8048071	0,1266038	0,1092396	0,5221687	0,0237409	0,6751797	0,3698565	0,0148498	1,1158712	0,3618352	0,0982673	0,8019619	0,4694702	0,0324714	0,0510720	0,9501269	0,0637566	0,8437569	0,0213251	0,2222681
280	1,0841179	1,0159228	1,0246461	1,0410386	0,0006745	0,3031490	0,0213217	0,1079206	0,5973839	0,5575878	0,1758698	0,0179052	0,8080393	0,1278515	0,1121419	0,4996799	0,0176870	0,7274830	0,3359367	0,0124524	1,0960744	0,3319113	0,0894444	0,8189712	0,5303281	0,0357137	0,0537721	0,9894422	0,0299043	0,7451407	0,0203026	0,1962547
300	1,0363759	1,0768121	0,9899293	0,9791405	0,0002240	0,3256607	0,0232911	0,0919668	0,5908047	0,5097503	0,2018666	0,0197795	0,8723847	0,1287923	0,1041858	0,5045183	0,0212149	0,6929108	0,3277542	0,0101522	0,9861809	0,3264089	0,0768242	0,8794241	0,5476619	0,0413351	0,0429035	0,9789561	0,0304432	0,7404181	0,0327993	0,1459137
320	0,9571535	1,0518560	0,9993350	0,9806371	0,0038890	0,3018223	0,0250129	0,0955170	0,6138446	0,5164719	0,2070286	0,0099724	0,8013336	0,1524723	0,1197314	0,5206030	0,0265029	0,6989837	0,3858853	0,0116160	0,9438749	0,3903118	0,0907400	0,8465373	0,5090386	0,0490321	0,0459664	0,9236057	0,0379300	0,6508878	0,0483600	0,1282346
340	0,8974420	1,0058219	0,9793067	1,0061573	0,0026232	0,3489053	0,0255581	0,0874083	0,5713513	0,5241924	0,2054414	0,0157149	0,7826335	0,1223075	0,1159699	0,5183839	0,0299322	0,7818667	0,4576928	0,0070744	0,9899156	0,3866505	0,1064984	0,8370817	0,5230031	0,0481154	0,0393388	0,8604231	0,0540990	0,7044913	0,0439304	0,1091643
360	0,9438311	1,0474814	1,0128373	1,0143699	0,0027671	0,3492435	0,0195030	0,0752767	0,5806245	0,5217739	0,2281310	0,0083360	0,8146548	0,1375984	0,0960985	0,5362916	0,0220538	0,6985504	0,4510079	0,0123984	1,0354291	0,3689967	0,1248183	0,7180003	0,5251814	0,0421750	0,0501261	0,8599242	0,0598387	0,6821214	0,0401612	0,0866028
380	0,9653313	1,0217315	0,9812304	0,9766416	0,0005209	0,3438749	0,0334315	0,0815608	0,6076143	0,4983004	0,2012349	0,0130675	0,8517250	0,1368944	0,0802438	0,5113056	0,0350908	0,6246192	0,4263434	0,0090011	1,0346504	0,3221026	0,0963600	0,7407979	0,5133674	0,0634125	0,0593302	0,8113155	0,0518013	0,7003305	0,0344029	0,1056516
400	0,9708316	1,0845346	0,9482046	0,9957715	0,0002774	0,3561100	0,0215932	0,0758987	0,6555473	0,5216803	0,2174377	0,0095431	0,7803744	0,1451883	0,0857688	0,4521170	0,0128544	0,6363296	0,4446834	0,0083921	1,1267884	0,3660908	0,0935128	0,8011068	0,5405700	0,0616611	0,0660189	0,8242928	0,0643493	0,7236613	0,0355765	0,0963880
420	0,9621231	1,0584209	0,9038112	0,9987945	0,0024344	0,3469153	0,0119529	0,0773594	0,6320396	0,5259498	0,2106123	0,0259189	0,7653300	0,1635448	0,0734849	0,4209792	0,0174990	0,6536293	0,4409355	0,0107627	1,0601926	0,3634845	0,1254186	0,7688768	0,5567668	0,0658445	0,0764087	0,7677761	0,0619289	0,7251753	0,0390086	0,0826856
440	0,8760995	1,0671003	0,9253937	0,9638159	0,0024216	0,3359520	0,0095151	0,0741478	0,6015841	0,5456347	0,1886684	0,0423865	0,8714963	0,1437575	0,0853386	0,4895661	0,0283939	0,6473871	0,4737305	0,0158432	1,1104437	0,3741319	0,1179519	0,8641644	0,5538356	0,0793186	0,0512760	0,8078134	0,0629657	0,6381830	0,0321152	0,0583433
460	0,9523032	1,0517791	1,0168854	1,0129179	0,0026803	0,3472781	0,0106464	0,0849125	0,5730554	0,5952374	0,1921114	0,0371759	0,8638838	0,1148437	0,0775099	0,4698718	0,0284165	0,7024023	0,5040178	0,0162769	1,0420937	0,3839676	0,1195710	0,8421834	0,5101770	0,0821728	0,0566357	0,7827575	0,0547284	0,6785297	0,0283428	0,0622170
480	0,9321299	1,0349486	1,0432308	1,0041118	0,0012553	0,3305994	0,0136849	0,1089370	0,6165011	0,5555043	0,1610319	0,0152935	0,8910046	0,1357181	0,0935493	0,4310546	0,0092782	0,6724683	0,5382416	0,0166695	1,0369517	0,3436014	0,1220708	0,8436989	0,5422155	0,0719115	0,0764173	0,7929033	0,0553641	0,6670879	0,0137657	0,0826893
500	0,9644309	1,0534927	1,0037404	1,0661645	0,0039934	0,3221787	0,0163893	0,0996286	0,6841386	0,5512637	0,1618528	0,0142695	0,8820214	0,1900601	0,1060210	0,3961480	0,0190386	0,6243374	0,5296357	0,0092556	1,0660803	0,3866149	0,1031735	0,8391045	0,5629760	0,0712482	0,0532563	0,8385333	0,0488615	0,6046825	0,0194398	0,0991266
520	0,9762165	0,9940214	0,9587489	1,0467480	0,0022322	0,3258587	0,0153571	0,0603824	0,6217930	0,5482321	0,1395683	0,0101586	0,8933152	0,1945054	0,1073504	0,3605865	0,0182677	0,6099153	0,4752024	0,0057228	1,0206798	0,4362115	0,1193264	0,8956767	0,5950038	0,0749824	0,0492519	0,8459090	0,0648891	0,6382135	0,0183463	0,0940553
540	1,0311430	1,0177116	1,0339407	1,0331909	0,0012216	0,3442139	0,0122404	0,0585812	0,6319110	0,5406271	0,1405424	0,0111313	0,8231595	0,1850835	0,0892100	0,3597346	0,0286196	0,6124627	0,4484615	0,0067307	0,9907801	0,4050978	0,1077232	0,8025732	0,5831673	0,0778813	0,0511656	0,9221243	0,0480607	0,6986154	0,0122045	0,0917788
560	1,0023970	0,9778128	1,0758855	0,9902137	0,0003758	0,3098775	0,0371856	0,0803947	0,6307272	0,5382699	0,1235822	0,0169671	0,8000492	0,1587890	0,0837708	0,3108841	0,0392055	0,6478507	0,4480317	0,0127968	1,0520497	0,3678479	0,1155971	0,7964337	0,5558606	0,0711806	0,0663614	0,8675670	0,0378220	0,6852295	0,0059482	0,0997110
580	0,9533464	0,9374775	0,9911727	1,0914713	0,0085069	0,3208302	0,0338856	0,0788569	0,6770689	0,5341225	0,1142247	0,0282092	0,7497370	0,1622677	0,0796745	0,3267105	0,0827207	0,6856439	0,4535734	0,0106437	1,0523049	0,3816378	0,1129882	0,7652618	0,5337597	0,0733431	0,0521383	0,8684961	0,0394302	0,7156708	0,0152593	0,0831552
600	0,9260905	0,9788000	1,0545103	1,1076167	0,0134776	0,4121296	0,0206661	0,0830372	0,6421159	0,5265818	0,1080573	0,0389582	0,6908940	0,1552021	0,0723437	0,3412117	0,2352787	0,6815007	0,4443755	0,0084314	1,0463395	0,3896417	0,1123062	0,7909774	0,4614512	0,0895799	0,0710955	0,8480441	0,0502785	0,6872302	0,0163240	0,0547140
620	0,9309208	0,8952567	1,0993237	1,1622198	0,0237750	0,4769104	0,0277855	0,0586925	0,6872861	0,5611799	0,0869607	0,0228451	0,6776660	0,1442078	0,0708351	0,3750771	0,3471861	0,6711957	0,4287384	0,0085391	1,0915281	0,4068716	0,1107681	0,8028612	0,3693256	0,0878034	0,0694303	0,8852540	0,0434392	0,6902959	0,0080609	0,0708434
640	0,9187621	0,9415398	0,9469892	1,0991382	0,0285877	0,4906875	0,0229597	0,0500275	0,6422045	0,5543916	0,0918117	0,0026068	0,5655936	0,1763435	0,0517903	0,3629296	0,4915700	0,6663580	0,4210236	0,0112563	1,0598834	0,3983921	0,1314212	0,7582212	0,2950156	0,0857212	0,0835133	0,8573265	0,0530377	0,6633592	0,0147317	0,0772111
660	0,9736816	1,0061922	0,9007318	1,0553650	0,0453011	0,4997451	0,0244974	0,0488964	0,6369724	0,5485166	0,0799720	0,0051301	0,5078994	0,1564636	0,0581954	0,3913322	0,5327353	0,6281372	0,4644667	0,0097640	1,0420002	0,3755016	0,0938187	0,7767270	0,2216799	0,0961812	0,0736793	0,8950047	0,0606612	0,6551105	0,0063154	0,0959863
680	1,0128692	0,9966442	0,8584653	1,1371196	0,0600629	0,5482040	0,0223885	0,0390946	0,6374850	0,5340912	0,0702349	0,0225671	0,4440192	0,1676186	0,0613330	0,4065833	0,4894484	0,6404968	0,4315362	0,0043031	0,9906886	0,3417303	0,0930110	0,7750586	0,1825051	0,1089551	0,0753479	0,9174530	0,0629594	0,7082085	0,0035972	0,1220397
700	1,0287334	1,0159036	0,8961645	1,0484694	0,0515918	0,4940149	0,0217301	0,0283884	0,6745680	0,5791519	0,0893499	0,0347089	0,4094057	0,1796728	0,0718340	0,4089407	0,4991168	0,7291884	0,4954474	0,0053905	0,9896534	0,4061527	0,0897797	0,7131525	0,1183165	0,1111629	0,0750205	0,8767580	0,0313861	0,6729070	0,0036600	0,1185732
720	0,9362884	0,9925896	0,8371181	1,1337596	0,0593646	0,4820174	0,0174787	0,0324855	0,7145578	0,5595579	0,0844091	0,0413819	0,3857700	0,2087439	0,0584178	0,3853130	0,5278479	0,6302510	0,5290718	0,0084380	0,9578021	0,4079401	0,0792245	0,7712815	0,1024383	0,1105378	0,0748139	0,8011055	0,0386609	0,6715223	0,0029402	0,0962424
740	0,9175861	1,0151032	0,8164196	1,1394480	0,0498418	0,4750264	0,0162690	0,0514711	0,6411411	0,5602086	0,0519701	0,0531407	0,3685665	0,2054017	0,0558877	0,3811056	0,4728292	0,6822198	0,5467456	0,0052403	0,8454263	0,3914666	0,0894634	0,7597820	0,0917476	0,1129022	0,0557380	0,7432226	0,0327478	0,6549187	0,0149699	0,1006362
760	0,9902308	1,0249589	0,7915294	1,1236154	0,0415593	0,5121878	0,0096915	0,0457257	0,7142260	0,6286023	0,0531464	0,0463345	0,4100093	0,2119612	0,0654920	0,4037101	0,5256116	0,7349336	0,5928373	0,0006043	0,8285616	0,3734797	0,1255664	0,7791520	0,0730394	0,1171251	0,0453313	0,7681887	0,0316122	0,6156690	0,0157404	0,0892270
780	1,0388524	0,9650698	0,7895899	1,1439531	0,0620796	0,4949494	0,0156470	0,0284320	0,6814970	0,6750273	0,0489830	0,0351251	0,3788283	0,2129904	0,0691770	0,4319260	0,5483734	0,7016632	0,6310425	0,0000000	0,8810231	0,3886113	0,1306102	0,7678734	0,0521652	0,1292285	0,0684406	0,8650897	0,0175348	0,5512613	0,0205221	0,1312449
800	0,9911024	1,0066964	0,7868524	1,1338024	0,0722935	0,4781668	0,0142164	0,0220134	0,6597178	0,6511290	0,0741819	0,0611172	0,3576130	0,1743345	0,0703313	0,4288566	0,5707136	0,7189258	0,6885282	0,0058374	0,9989063	0,4144139	0,1160481	0,7243756	0,0493894	0,1349326	0,0554630	0,8474261	0,0202283	0,6104051	0,0174475	0,1510148
820	1,0716859	0,9751818	0,8265316	1,1077968	0,0744801	0,4806213	0,0157674	0,0304400	0,6707322	0,7018925	0,0571230	0,0885985	0,3378294	0,1555986	0,0935055	0,4462306	0,5447991	0,7130074	0,6277732	0,0135236	0,9497257	0,4248770	0,0939785	0,7679988	0,0635527	0,1535898	0,0727640	0,9301786	0,0228984	0,7117713	0,0221704	0,1639227
840	0,9341228	0,9191941	0,8541260	1,0680820	0,0785643	0,4906412	0,0083244	0,0301262	0,6774834	0,7176412	0,0421127	0,0576489	0,3458995	0,1576370	0,1222827	0,4657849	0,5574255	0,8271398	0,6245013	0,0082483	0,9434176	0,4541007	0,1084150	0,8004272	0,0609964	0,1427510	0,0806309	0,9491822	0,0181096	0,6961522	0,0154972	0,1982036
860	0,9579607	1,0376754	0,8461699	1,0694947	0,0784775	0,4951886	0,0096662	0,0244057	0,6369512	0,7702777	0,0532011	0,0424729	0,3745956	0,1328979	0,1267602	0,4727567	0,6078542	0,7875375	0,6819759	0,0043041	0,9369502	0,4786808	0,1375881	0,8026339	0,0411694	0,1567024	0,0879312	0,9464638	0,0294672	0,6390547	0,0179698	0,2050617
880	0,9255950	0,9813271	0,7514704	1,1434846	0,0871142	0,4926171	0,0120415	0,0239982	0,5752109	0,7553592	0,0425171	0,0450809	0,4146440	0,1612225	0,1214538	0,5054525	0,6280839	0,7567631	0,6682408	0,0090545	0,9712935	0,4338823	0,1239641	0,7436812	0,0549515	0,1650491	0,0931462	0,9535914	0,0289100	0,6126564	0,0100031	0,2448889
900	0,9673391	0,9130574	0,8080932	1,1199579	0,0739556	0,5395952	0,0149425	0,0294734	0,6214668	0,7538351	0,0475797	0,0376974	0,3727514	0,1488177	0,1352937	0,5531242	0,6476278	0,7210202	0,6461913	0,0058388	0,9997403	0,3750943	0,1124228	0,7377290	0,0739416	0,1562238	0,0792322	1,0157680	0,0349733	0,6229486	0,0082921	0,2788320
920	1,0387969	0,9744320	0,7276685	1,0685141	0,0690263	0,6216722	0,0262320	0,0265370	0,6244893	0,6773704	0,0573423	0,0486490	0,3200877	0,1573505	0,1467139	0,6072150	0,6287877	0,7501957	0,7108501	0,0063817	1,0254953	0,3548966	0,1134053	0,8459704	0,0670101	0,1606487	0,0668751	1,0410430	0,0355459	0,6872289	0,0117918	0,2880633
940	1,0839297	1,0339428	0,7753036	1,0379287	0,0774352	0,5654626	0,0319231	0,0531344	0,6062188	0,7434836	0,0484408	0,0340169	0,3470891	0,1579591	0,1876071	0,6110979	0,6915050	0,7620204	0,7228899	0,0086087	0,9644129	0,3629919	0,1184407	0,8970716	0,0495369	0,1679252	0,0575300	1,0649165	0,0368788	0,7012337	0,0144085	0,2686971
960	1,0738841	1,0534954	0,7699184	1,0789450	0,0834168	0,5023038	0,0138475	0,0611090	0,5616994	0,7622683	0,0577894	0,0366862	0,3556268	0,1578654	0,1921357	0,6287919	0,4755772	0,6935573	0,7072795	0,0048983	0,9559809	0,4285878	0,0973304	0,8511875	0,0388119	0,1697026	0,0680669	1,0371608	0,0110699	0,7450049	0,0152995	0,2584294
980	1,0151814	1,0085208	0,8360598	1,0389848	0,0894265	0,4690122	0,0185209	0,0567187	0,5478012	0,7238475	0,0755337	0,0332314	0,3733907	0,1589789	0,1680488	0,5798968	0,4322515	0,6510534	0,6738838	0,0056593	0,9813874	0,4317361	0,1061106	0,8229835	0,0438716	0,1754884	0,0823956	1,0293378	0,0207058	0,7471808	0,0143931	0,2572324
1000	0,9753152	0,9901447	0,7827118	1,0748668	0,0866713	0,4918448	0,0151616	0,0761927	0,5323749	0,7239770	0,0639319	0,0274026	0,3651680	0,1562460	0,1648656	0,5970986	0,4697517	0,6387882	0,6574233	0,0042027	0,9778226	0,3963113	0,1416713	0,8120495	0,0395402	0,1846752	0,0730919	0,9879103	0,0188405	0,7667346	0,0067618	0,2773837
1020	0,9537973	0,9795410	0,8047459	1,0035460	0,0677912	0,4659529	0,0228630	0,0608644	0,6111185	0,7080528	0,0582771	0,0300014	0,3965889	0,1558685	0,1673446	0,5536959	0,4968320	0,6303638	0,7052644	0,0033936	0,9870874	0,4051729	0,1160089	0,7448754	0,0470903	0,1962304	0,0532554	1,0341880	0,0147445	0,7420504	0,0136404	0,2636812
1040	1,0345293	0,9983676	0,7912463	1,0028542	0,0832678	0,5213363	0,0240735	0,0658226	0,6488346	0,7764460	0,0537803	0,0353571	0,4514302	0,1435298	0,1957311	0,5402035	0,5125298	0,5863467	0,6985999	0,0054974	0,9911688	0,3638854	0,1036891	0,7715158	0,0445162	0,2090804	0,0573928	0,9944222	0,0149239	0,7776419	0,0154971	0,2863113
1060	0,9941849	1,0254849	0,8080284	1,0317715	0,0947836	0,5325237	0,0312960	0,0725929	0,6710624	0,7507796	0,0582713	0,0261980	0,4559769	0,1568991	0,1824728	0,5302836	0,5744923	0,5557675	0,6755997	0,0072849	1,0045919	0,4126034	0,1208388	0,7925465	0,0463872	0,1826609	0,0393738	1,0921288	0,0249001	0,7593874	0,0203150	0,2937848
1080	0,9428616	1,0120225	0,8033227	1,0145555	0,0967704	0,5401904	0,0234195	0,0644510	0,6532063	0,6963410	0,0730481	0,0241002	0,4708698	0,1600671	0,1912466	0,5478363	0,5681828	0,6242400	0,6975477	0,0087423	1,0220959	0,4467185	0,1108690	0,8765695	0,0555913	0,1786617	0,0374764	1,0513178	0,0426692	0,8076324	0,0148919	0,2895693
1100	0,9303559	0,9788875	0,8094371	1,0652994	0,1087203	0,4609481	0,0177355	0,0659879	0,6637620	0,6878096	0,0656374	0,0577094	0,4118583	0,1748563	0,1860317	0,5574947	0,5818787	0,6082022	0,6476898	0,0097964	1,0065740	0,4734494	0,0995750	0,9120914	0,0484642	0,1847075	0,0436386	0,9812192	0,0445537	0,8076743	0,0123335	0,2818693

0	0,9699000	1,0222942	0,8156372	1,0877287	0,0773524	0,5740270	0,0232497	0,0638209	0,6222844	0,7128575	0,0686160	0,0394401	0,3965124	0,2016556	0,1358196	0,4784798	0,5919526	0,7279910	0,7495454	0,0101729	0,9807003	0,4287019	0,1051630	0,7109878	0,0363419	0,1480082	0,0770028	0,9632782	0,0538470	0,7735614	0,0208329	0,2789843
20	0,9073014	0,9493445	0,8148087	0,8859044	0,0565240	0,5257517	0,0304040	0,0608967	0,6130489	0,7233909	0,0587461	0,0390998	0,3300576	0,2686086	0,1314797	0,5180918	0,6109382	0,7267815	0,6863262	0,1024468	0,9032421	0,4984135	0,1105352	0,7819952	0,0611692	0,1511975	0,0770033	1,0118411	0,0533118	0,7440455	0,0272703	0,3437669
40	0,8308652	0,9551175	0,8547729	0,8907004	0,0497755	0,5422380	0,0219715	0,0544541	0,6084721	0,6084322	0,0548029	0,0323068	0,2915513	0,1975559	0,1669259	0,5180419	0,5876394	0,7088489	0,7144466	0,2475529	0,9374772	0,4173018	0,0961231	0,7046800	0,0765470	0,1519883	0,0916031	1,0410328	0,0360996	0,7318664	0,0492347	0,4320249
60	0,7851362	0,9599146	0,7919302	0,8823851	0,0362704	0,5195604	0,0185170	0,0314914	0,5656216	0,5241782	0,0469615	0,0209546	0,2798092	0,1501417	0,1474398	0,5681725	0,5456215	0,7433512	0,7873880	0,4322772	1,0196190	0,4425373	0,1015495	0,7837359	0,0523969	0,1574526	0,0771305	1,0416052	0,0339456	0,7953959	0,0675588	0,5102827
80	0,6893753	0,9539646	0,8002561	0,9385436	0,0223872	0,5731015	0,0256728	0,0272654	0,6219926	0,4306565	0,0446061	0,0175463	0,1904403	0,1200701	0,1297104	0,5118099	0,5607223	0,7638625	0,7778475	0,5547763	0,9696049	0,4274769	0,1088981	0,7592767	0,0555898	0,1335454	0,0513231	0,8677103	0,0346130	0,7956518	0,0782512	0,4826155
100	0,7221501	0,9914219	0,7443346	0,9229573	0,0134056	0,5283591	0,0185881	0,0225314	0,6291932	0,3387232	0,0588829	0,0269344	0,1523283	0,1073026	0,0847998	0,5174395	0,6078018	0,7309917	0,8061781	0,6144861	0,9848263	0,4009806	0,1197486	0,7814329	0,0490232	0,1352492	0,0649741	0,8864098	0,0525417	0,6798422	0,1307680	0,5188743
120	0,7101724	0,9585056	0,7906446	0,9502004	0,0117948	0,5856551	0,0143045	0,0115568	0,6343324	0,2577510	0,0638994	0,0348868	0,1552780	0,0859809	0,0774952	0,4873122	0,5030502	0,7117772	0,7473810	0,6784096	0,9708244	0,3605667	0,0955203	0,7971001	0,0385905	0,1506693	0,0790371	0,7674583	0,0482080	0,7088199	0,1428035	0,5601979
140	0,6568800	0,9624307	0,8046742	1,0107579	0,0135960	0,5091833	0,0176959	0,0195252	0,6215721	0,1935699	0,0559488	0,0329623	0,1643268	0,0659205	0,0540798	0,4104620	0,4649481	0,6398293	0,6755950	0,7261730	1,0318946	0,4090831	0,1085631	0,7364390	0,0441889	0,1435989	0,0722353	0,5071183	0,0426513	0,6238853	0,1527766	0,5985189
160	0,6494652	1,0313753	0,7912187	1,0688493	0,0152042	0,5448423	0,0141629	0,0297915	0,6627150	0,1546888	0,0661629	0,0217558	0,1401242	0,0403760	0,0535288	0,3486129	0,6011803	0,6784716	0,6541354	0,7221300	1,0670974	0,4377333	0,1031572	0,6690853	0,0331329	0,1465880	0,0646322	0,3727220	0,0622026	0,5241409	0,1852786	0,5954937
180	0,6308538	1,0015153	0,7849097	1,0179450	0,0129962	0,5259476	0,0103049	0,0321543	0,6137331	0,1471937	0,0645875	0,0449990	0,1586438	0,0345370	0,0349405	0,3044514	0,6442658	0,6626915	0,7144303	0,8127380	1,1737414	0,4204772	0,0974017	0,6811084	0,0300091	0,1594931	0,0520834	0,2913504	0,0435607	0,4249930	0,2270599	0,6602391
200	0,5986743	0,9215950	0,8374340	0,9954663	0,0059490	0,4830599	0,0086584	0,0459400	0,6535478	0,1231962	0,0591473	0,0455833	0,1568874	0,0334584	0,0155518	0,2600989	0,6051667	0,7312239	0,7018637	0,8123293	1,0486298	0,4443370	0,1202066	0,6559844	0,0400384	0,1590802	0,0420774	0,1908493	0,0307224	0,4025571	0,2300682	0,6470277
220	0,5227922	0,9773151	0,7938404	1,0064220	0,0059889	0,4345036	0,0107950	0,0261833	0,6419965	0,1050490	0,0694021	0,0298194	0,1949633	0,0445175	0,0178013	0,2266257	0,5989163	0,7293525	0,7183048	0,7738817	1,0136331	0,4467280	0,1043709	0,7824951	0,0413810	0,1435234	0,0388811	0,1506824	0,0343208	0,3112378	0,2109579	0,5980409
240	0,6329307	0,9487652	0,7504619	0,9322635	0,0072730	0,4257057	0,0065429	0,0401164	0,6362896	0,0878939	0,0701768	0,0330281	0,2089710	0,0321160	0,0171184	0,2051543	0,6156175	0,7096131	0,7822976	0,7915769	1,0195388	0,4233108	0,1045383	0,8402292	0,0485393	0,1325252	0,0396583	0,1080869	0,0263303	0,2873041	0,2604847	0,5900780
260	0,5856092	1,0157814	0,7925209	0,9722495	0,0031294	0,5084381	0,0096540	0,0430861	0,6520778	0,1020092	0,0667261	0,0419328	0,2279539	0,0309824	0,0122384	0,1720050	0,5709960	0,6792155	0,7452722	0,7996097	1,0037514	0,4364714	0,0975425	0,7931325	0,0357440	0,1666073	0,0533894	0,0821903	0,0175366	0,2957158	0,2365605	0,5846730
280	0,5960715	0,9723200	0,7749067	0,9910200	0,0008105	0,5146724	0,0108170	0,0408803	0,6612436	0,0927541	0,0730536	0,0107597	0,2280330	0,0251550	0,0074470	0,1366208	0,5584745	0,6731236	0,7278976	0,7748785	1,0149815	0,4322746	0,0989144	0,7328186	0,0491938	0,1847345	0,0567993	0,0778522	0,0357644	0,2699016	0,2570062	0,6252771
