Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32
2860	1.0	0.7047078	0.5577071	0.7221017	0.051498	0.3406019	0.0054182	0.032461	0.5849185	0.4681421	0.0606468	0.0129821	0.2742464	0.1761956	0.0361478	0.1482143	0.5992612	0.555019	0.3275808	0.003502	0.6585015	0.3666551	0.0878776	0.5168786	0.0247221	0.0945432	0.0282637	0.2711031	0.0558995	0.4083891	0.0049065	0.1169232
2880	0.9028197	0.671169	0.6349491	0.680661	0.0447954	0.4306283	0.007281	0.0131061	0.6068677	0.4796296	0.0351947	0.0184623	0.2849148	0.1374159	0.0168981	0.1454553	0.5745023	0.643326	0.4497213	0.0131935	0.834065	0.3438841	0.0859002	0.5859096	0.0240558	0.0960721	0.0550874	0.4087445	0.030611	0.4122392	0.0055068	0.1013532
2900	0.6768867	0.716176	0.542402	0.6853659	0.0459831	0.4150993	0.0087079	0.020225	0.5360975	0.4512151	0.0734392	0.0206195	0.1596876	0.0955835	0.0548147	0.2239524	0.6766975	0.5234912	0.5363924	0.0011422	0.7640236	0.4214734	0.0538666	0.5034344	0.0370833	0.1003193	0.0428036	0.4252422	0.0466587	0.4066828	0.0467515	0.0520492
2920	0.7272111	0.7480164	0.8177105	0.7421898	0.0604078	0.51263	0.0153363	0.0465974	0.5403559	0.537596	0.0155431	0.0186402	0.2848963	0.0928806	0.0289802	0.1909655	0.6936124	0.5467428	0.5114978	0.0	0.8331817	0.3498925	0.0872941	0.6050822	0.0327088	0.0746532	0.0388676	0.4978911	0.0570278	0.4565944	0.0129972	0.0851756
2940	0.802053	0.7818402	0.5012634	0.8492806	0.0994732	0.3192399	0.0051462	0.037912	0.6138995	0.5092952	0.0245348	0.0157394	0.2978311	0.0920888	0.0632256	0.2955584	0.6108516	0.4574711	0.4685481	0.0040823	0.6620959	0.2834382	0.0668629	0.5504649	0.0315833	0.1206523	0.0520671	0.4937711	0.0223114	0.4743261	0.0414674	0.0889045
2960	0.7305734	0.6336162	0.7120287	0.7202551	0.0310187	0.4067549	0.0133358	0.0181864	0.4661625	0.6285584	0.0239346	0.0177394	0.1787605	0.122607	0.0666619	0.2734412	0.4748016	0.5224025	0.3880688	0.0057645	0.7613244	0.3319572	0.0604288	0.4932417	0.0381269	0.0794797	0.0551235	0.5896435	0.0265729	0.5538709	0.0151238	0.1131464
2980	0.8012677	0.6469743	0.5687452	0.7315297	0.0465725	0.3306422	0.0091283	0.0595419	0.4843335	0.5153278	0.023609	0.0151622	0.248781	0.1101903	0.1402537	0.2708621	0.5396984	0.4987593	0.4625363	0.0004802	0.789142	0.3083244	0.0826197	0.5255954	0.0081136	0.1652176	0.0462187	0.6672159	0.0398731	0.5066852	0.0198594	0.1272657
3000	0.7535146	0.6942377	0.7902274	0.8278473	0.0642302	0.3170612	0.0238666	0.0390646	0.606744	0.4585756	0.0241246	0.0109265	0.3147846	0.1102397	0.1510663	0.3418492	0.4536111	0.4479748	0.4508841	0.0058882	0.9042461	0.3215618	0.0531715	0.4645082	0.0304819	0.0690133	0.0245901	0.6825024	0.0672619	0.5469501	0.0198343	0.1825606
3020	0.7287535	0.6625372	0.5395442	0.8202195	0.0317967	0.3101972	0.0051045	0.0272622	0.4062434	0.6114582	0.0448494	0.0152351	0.2680255	0.1139542	0.1523828	0.3188457	0.3966893	0.5758839	0.463778	0.0011973	0.8306308	0.3037972	0.1278605	0.604522	0.0219259	0.0766311	0.0355514	0.8052716	0.0421321	0.5331071	0.0257928	0.2325825
3040	0.7427825	0.6793345	0.594572	0.7561639	0.0704885	0.3415677	0.0078027	0.0402859	0.5513655	0.5362922	0.0766177	0.0162545	0.2707654	0.0981426	0.1151971	0.3544977	0.4815037	0.4793152	0.6050765	0.00048	0.8848491	0.3322398	0.061906	0.4625169	0.0358172	0.1135433	0.0352783	0.7081771	0.0274426	0.5250944	0.0205793	0.2423881
3060	0.7278585	0.7686574	0.584228	0.7697051	0.0778518	0.485086	0.00639	0.0429967	0.3901341	0.5848615	0.0240365	0.0240709	0.3232316	0.1184135	0.1053721	0.4284355	0.3720411	0.5826914	0.4717508	0.0058545	0.7603222	0.3145159	0.0723243	0.6683483	0.0164096	0.0943523	0.034807	0.7161845	0.0392141	0.5906753	0.0410655	0.274817
3080	0.7190343	0.63752	0.5982594	0.7819358	0.0817142	0.3602154	0.0158038	0.0310433	0.5011486	0.5737798	0.0414032	0.0192862	0.2689259	0.143198	0.1078344	0.4401191	0.4235297	0.6136843	0.480756	0.0012863	0.8311002	0.2973435	0.0588561	0.7636299	0.0266737	0.0728122	0.0883537	0.7181659	0.0351392	0.5536519	0.0136875	0.294863
3100	0.7266969	0.7153297	0.5749678	0.7490122	0.0475011	0.3188078	0.001361	0.0261356	0.4755686	0.5163498	0.0510653	0.0124974	0.2627714	0.1282217	0.141439	0.3071128	0.476988	0.5545908	0.512658	0.005843	0.7363794	0.2949076	0.0560165	0.6108429	0.0539106	0.0662125	0.0275994	0.7294128	0.0259398	0.6449935	0.0152979	0.3047751
3120	0.8062235	0.7222755	0.6821496	0.7180323	0.0481033	0.4813754	0.0042157	0.0376571	0.4513123	0.4021279	0.0438905	0.0460517	0.249614	0.1108166	0.1521607	0.3442099	0.4623891	0.4335301	0.4527877	0.0096889	0.7424758	0.2717063	0.0689502	0.4957202	0.0333038	0.071345	0.0356272	0.634126	0.0167357	0.6493883	0.0165477	0.2726365
3140	0.7252728	0.7591167	0.6448506	0.7063896	0.076241	0.3632107	0.0116016	0.01981	0.5130747	0.653344	0.0374324	0.0096721	0.2120589	0.1599626	0.0978565	0.3927701	0.3840152	0.6223294	0.4666027	0.0059066	0.7673589	0.3450132	0.1006542	0.5619755	0.0142457	0.0887084	0.0319432	0.6504957	0.0249374	0.5966262	0.0199776	0.2310792
3160	0.7173439	0.6807261	0.6734385	0.8830857	0.06267	0.3932303	0.0023589	0.0100501	0.5130432	0.5396287	0.0493875	0.0073698	0.2541797	0.1354321	0.1533728	0.3794755	0.4394762	0.5923475	0.3841885	0.0077064	0.9355302	0.3638884	0.0574287	0.6276199	0.017463	0.0506097	0.0296336	0.7334596	0.0374437	0.5205966	0.0184725	0.2905179
3180	0.6046175	0.7955175	0.5937817	0.7813125	0.052335	0.3930474	0.0049663	0.0476029	0.4142276	0.5387536	0.0348469	0.0156229	0.2799467	0.1350835	0.0841023	0.2904836	0.4554814	0.5258768	0.4592018	0.0036391	0.8858557	0.3077694	0.0535044	0.5619063	0.0157689	0.1308695	0.030923	0.5951535	0.0443082	0.5130196	0.0171067	0.2063323
3200	0.5574568	0.6232823	0.7035775	0.7092921	0.0467805	0.3305262	0.0084289	0.0456492	0.4461775	0.555933	0.0190224	0.0081468	0.2359952	0.0990662	0.077297	0.4322216	0.5226693	0.5761862	0.4602474	0.0021021	0.7585425	0.3523924	0.0582004	0.5408944	0.0246432	0.0411158	0.0442192	0.8492019	0.0446312	0.424517	0.0098306	0.1850739
3220	0.7671851	0.792219	0.6804416	0.6344331	0.0494242	0.3427914	0.0166463	0.0211724	0.4869095	0.4637661	0.0442359	0.0125282	0.2323259	0.1125642	0.0786152	0.3791591	0.500388	0.5460405	0.3489161	0.0073156	0.7118913	0.2837387	0.053029	0.4635096	0.0340366	0.0572098	0.0332064	0.6923384	0.0336163	0.5023697	0.0082491	0.1743957
3240	0.694598	0.7425025	0.6881671	0.8083388	0.0633799	0.3851323	0.0112501	0.0292473	0.3749999	0.4644792	0.0237257	0.0070511	0.2317771	0.1198538	0.0685607	0.2912525	0.5114038	0.5507219	0.50392	0.0076652	0.6877575	0.3435938	0.0590057	0.5261156	0.0208354	0.0782028	0.0195171	0.5846747	0.0196523	0.3839587	0.006965	0.1809661
3260	0.6225716	0.5972398	0.7001885	0.6059437	0.1027337	0.422344	0.0308643	0.0357037	0.3935985	0.5329309	0.0686565	0.0063749	0.230302	0.1123478	0.1047485	0.3209205	0.5117777	0.7006039	0.4718057	0.0153185	0.6511092	0.3195834	0.1000107	0.6103606	0.029282	0.0810614	0.06765	0.5710776	0.0246109	0.52067	0.0178423	0.1380123
3280	0.6618769	0.6162492	0.6112656	0.6528784	0.1032673	0.2793672	0.0164254	0.0288351	0.442643	0.5133526	0.0566232	0.0454886	0.3374242	0.0806455	0.0973134	0.322505	0.5303627	0.5057186	0.3934463	0.0048638	0.7408155	0.2823749	0.0925618	0.4926041	0.0213829	0.0635193	0.0466203	0.686122	0.040326	0.5802139	0.0053122	0.1371365
3300	0.5973732	0.7679603	0.5602735	0.7487769	0.0881804	0.3181708	0.0158309	0.0225685	0.5286558	0.4725579	0.0555731	0.0209305	0.2800428	0.0723107	0.1182989	0.4082669	0.4724447	0.5822239	0.4897709	0.0036328	0.6132541	0.3850617	0.0943082	0.5222416	0.0229222	0.0574003	0.062677	0.5827812	0.0307483	0.5172644	0.0046061	0.0857825
3320	0.7521333	0.6277951	0.6578196	0.6531628	0.05793	0.3433689	0.0112184	0.0265547	0.5104029	0.4800577	0.0286153	0.0261985	0.3095209	0.2042838	0.101721	0.3574687	0.5271737	0.5394836	0.4166382	0.0139908	0.8114747	0.3518562	0.0496046	0.5465221	0.0280811	0.1107977	0.0433511	0.585979	0.0299349	0.5982314	0.0206112	0.214069
3340	0.7259062	0.7375012	0.6394167	0.6014843	0.0705725	0.4044287	0.0051154	0.0462841	0.347785	0.5571402	0.0457942	0.0243673	0.2756695	0.14048	0.1143961	0.297941	0.4657094	0.4646049	0.55979	0.0033756	0.8091319	0.3131008	0.1066507	0.3770124	0.0159692	0.1174901	0.0438227	0.5539434	0.0583302	0.5686409	0.0207488	0.1822312
3360	0.7367794	0.7265562	0.6443645	0.6955594	0.0745195	0.3512122	0.0219036	0.0245514	0.3871904	0.5447309	0.0540568	0.0377634	0.2807286	0.1856212	0.1360556	0.3273523	0.4311281	0.5084528	0.6027982	0.0114531	0.6441053	0.3647903	0.0659613	0.646014	0.020828	0.0970451	0.0976847	0.8558382	0.0361123	0.6237826	0.0155036	0.1770938
3380	0.6591983	0.6993137	0.5247077	0.7168616	0.1049203	0.3430767	0.1152829	0.1762864	0.4190464	0.6236449	0.0315603	0.0202231	0.3319926	0.198817	0.0900319	0.4601262	0.3576246	0.43748	0.4512576	0.0033538	0.7136697	0.2017116	0.081875	0.661268	0.0526623	0.0850758	0.0167579	0.5648339	0.0341642	0.5758438	0.1801932	0.2361403
3400	0.5751507	0.7575547	0.5141265	0.6741811	0.0492892	0.2804801	0.1159885	0.3696226	0.3905988	0.4743236	0.1813246	0.0293088	0.4114999	0.153256	0.0559045	0.4252838	0.2623832	0.5464111	0.4185952	0.0155316	0.729478	0.1347375	0.0691147	0.6801612	0.1081141	0.1546293	0.005744	0.6674428	0.0293079	0.6200771	0.3501827	0.3209911
3420	0.7148001	0.5713682	0.5668871	0.7511217	0.0294088	0.2357373	0.1346916	0.4087669	0.4020774	0.4527622	0.3814378	0.051458	0.5828122	0.2386046	0.0593323	0.3965908	0.1582156	0.4548243	0.425664	0.0709606	0.6826798	0.1326908	0.1166304	0.6596782	0.2270583	0.1176291	0.0030158	0.5638329	0.0305936	0.5091181	0.4024597	0.1945025
3440	0.6842624	0.5906593	0.7301501	0.743409	0.0855495	0.305177	0.1911523	0.6670875	0.4037204	0.6362383	0.4857392	0.0827456	0.7201137	0.3523071	0.0161869	0.4054157	0.0777016	0.5996928	0.4069279	0.1097071	0.8569811	0.0900853	0.0960636	0.7745208	0.318602	0.0684561	0.0039464	0.7676462	0.043622	0.616738	0.5707033	0.2392601
3460	0.6489626	0.8313397	0.5512584	0.7075346	0.0489341	0.3245308	0.2173298	0.6144666	0.3645701	0.5082943	0.608687	0.1207403	0.6668426	0.3985408	0.048328	0.3755809	0.0852102	0.5724231	0.3612347	0.1427038	0.7683503	0.0836321	0.1228516	0.7523527	0.5268956	0.0877701	0.0174468	0.6308221	0.0387019	0.5991506	0.6235297	0.2405599
3480	0.907474	0.8199136	0.5411505	0.7478108	0.0696508	0.3156408	0.2727909	0.6112609	0.3410539	0.4998657	0.5124595	0.1203351	0.7022308	0.3752212	0.0469226	0.3234651	0.1258643	0.4604588	0.3148559	0.3278969	0.6945585	0.1190678	0.0823349	0.6441885	0.4777609	0.1269033	0.0057899	0.5992944	0.0348489	0.6032175	0.718368	0.2974488
3500	0.8614097	0.6397849	0.6308126	0.6894191	0.0602834	0.2876924	0.3051137	0.7016991	0.3524387	0.4625371	0.585607	0.1146287	0.6687039	0.453014	0.0313608	0.3404711	0.1044522	0.3645478	0.4425897	0.3688894	0.8520227	0.0877845	0.0740867	0.7531869	0.5171649	0.144622	0.007731	0.6667649	0.0214045	0.6158343	0.7544012	0.2406627
3520	0.7828289	0.7808303	0.60403	0.7226146	0.0376672	0.2980556	0.3874627	0.6209856	0.3051933	0.462562	0.5828614	0.120523	0.5787632	0.4458673	0.0658786	0.3641069	0.122445	0.414016	0.3193698	0.4742144	0.7747085	0.0359815	0.1163285	0.702884	0.5186121	0.0877638	0.0017851	0.597497	0.0404384	0.5936351	0.6872749	0.2327021
3540	0.8566245	0.7981556	0.6148652	0.7091478	0.0541866	0.392736	0.3084301	0.6725946	0.1979672	0.6503014	0.6185986	0.171583	0.6573291	0.4528409	0.0303177	0.3412912	0.1336041	0.4061802	0.3447681	0.4426145	0.7698593	0.0656974	0.15162	0.6999028	0.7976115	0.1267643	0.0023745	0.5911353	0.0199659	0.5538564	0.7628399	0.2364368
3560	0.689493	0.664436	0.6098108	0.7347979	0.0546197	0.2980641	0.3676381	0.6989892	0.2578765	0.5595633	0.6984392	0.136712	0.721966	0.4371729	0.043548	0.4084771	0.0708198	0.4599119	0.4451628	0.4765856	0.6284604	0.1007976	0.0671681	0.7336902	0.7838932	0.1283568	0.007354	0.631833	0.0139713	0.4993479	0.6871135	0.1839876
3580	0.8112545	0.6135324	0.6952007	0.8275385	0.0619396	0.3133046	0.3902397	0.5965471	0.25683	0.4930608	0.5855381	0.1738741	0.6231033	0.5830165	0.0352901	0.4236516	0.0845004	0.3564704	0.3898453	0.5719118	0.5617326	0.0725795	0.1026107	0.7712626	0.632278	0.1072005	0.0114176	0.5974656	0.0471887	0.5253198	0.7182529	0.2251666
3600	0.8148835	0.5907193	0.5036584	0.7217312	0.0714474	0.3165004	0.2835417	0.6596485	0.2088105	0.5246003	0.5945603	0.1302085	0.6931499	0.5185465	0.1180041	0.3469944	0.0543964	0.3296313	0.4037282	0.5021758	0.6864525	0.0986892	0.0651956	0.6246008	0.5898936	0.1287312	0.0053056	0.6667811	0.0121142	0.555656	0.7885165	0.2353813
3620	0.7798438	0.6625013	0.5849534	0.8135895	0.0712702	0.3552516	0.325423	0.7185743	0.1779455	0.6652133	0.6738987	0.1588646	0.7066954	0.4365388	0.030095	0.4430305	0.0451755	0.2978121	0.2460345	0.3788171	0.7149562	0.0836409	0.07281	0.669963	0.6645956	0.1283367	0.0043572	0.6817496	0.0143922	0.5726597	0.7384669	0.3316514
3640	0.6621477	0.8843106	0.5696003	0.8621066	0.0537672	0.2882267	0.2630308	0.7485003	0.2078171	0.5101546	0.5514901	0.147736	0.7218653	0.4786697	0.0527563	0.3845942	0.0401867	0.2845093	0.2978701	0.4086843	0.9136601	0.0601087	0.0871628	0.7453241	0.59214	0.1044023	0.0045203	0.9012525	0.0127831	0.6666978	0.7016667	0.2302318
3660	0.771794	0.7070572	0.542219	0.8178944	0.0635594	0.3009023	0.3661566	0.5926711	0.1665375	0.4787487	0.5898563	0.1524427	0.7577859	0.4460349	0.0152298	0.4853322	0.042386	0.2476274	0.404797	0.484707	0.7049982	0.1493307	0.0636145	0.7185177	0.5976285	0.1110328	0.0011685	0.7977861	0.0292124	0.5871794	0.6916566	0.2977983
3680	0.7171361	0.7230159	0.5634347	0.8426534	0.0720387	0.2432013	0.26619	0.6224395	0.1714369	0.5091144	0.6226109	0.1786487	0.6570615	0.5096415	0.0692418	0.450282	0.0466459	0.2935029	0.367281	0.3929762	0.8864643	0.1463039	0.0891483	0.724984	0.7320519	0.1172449	0.0057069	0.7907663	0.0290383	0.6220616	0.7417199	0.3646846
3700	0.6519	0.6522953	0.6190953	0.8168691	0.0908456	0.255194	0.3119032	0.7402395	0.2158929	0.4978308	0.6539962	0.135929	0.68443	0.4153846	0.0296747	0.3069682	0.0669658	0.3540278	0.4138941	0.4442366	0.9079478	0.113117	0.1079965	0.669611	0.7336717	0.1318654	0.0046835	0.8753164	0.0518611	0.5826774	0.8236339	0.2565937
3720	0.7687816	0.7152825	0.6120594	0.7539891	0.0776914	0.318909	0.4120572	0.6828293	0.2399908	0.5246808	0.6574542	0.1413998	0.7448912	0.4381141	0.0548223	0.3455397	0.0491886	0.2688281	0.3360411	0.4974993	0.8018952	0.1045485	0.0613109	0.732942	0.6355008	0.1283607	0.0046069	0.6304768	0.0513374	0.5876869	0.7022835	0.2463085
3740	0.6933504	0.6745285	0.6121048	0.714649	0.0448478	0.2764128	0.415996	0.7357114	0.1799901	0.4873477	0.5584383	0.182214	0.967922	0.4703554	0.0576537	0.4142676	0.0159896	0.1905334	0.373567	0.5668841	0.6216202	0.0738189	0.0322009	0.8428089	0.7225192	0.1209384	0.0107836	0.6323138	0.0236046	0.565177	0.7726726	0.2636821
3760	0.819348	0.6084235	0.6382004	0.7708458	0.0758518	0.3243015	0.2970045	0.8364065	0.2134635	0.4212553	0.5928288	0.174093	0.855797	0.451733	0.0429977	0.4183125	0.0172609	0.2386004	0.3834052	0.5596921	0.7620062	0.074369	0.0298429	0.7803217	0.6616907	0.127324	0.0088952	0.6748237	0.0283056	0.6856484	0.7059368	0.1880137
3780	0.7006455	0.6958535	0.5451501	0.5882901	0.0884434	0.3253371	0.3042609	0.756904	0.1754434	0.5466164	0.6005432	0.1739587	0.7421204	0.4252138	0.0316621	0.393091	0.0294563	0.3048125	0.3545404	0.6949835	0.7632019	0.0520918	0.063943	0.752223	0.5725246	0.068981	0.0014059	0.7536081	0.0320776	0.4806856	0.7994167	0.2372217
3800	0.6647678	0.6590349	0.6438792	0.7678109	0.0506144	0.3062465	0.3461056	0.7491775	0.1568988	0.5968986	0.7216247	0.178574	0.7315343	0.5189805	0.0235431	0.3274929	0.03833	0.2237008	0.325961	0.7727208	0.7350672	0.0435301	0.0735005	0.6955226	0.5920785	0.0979271	0.0038213	0.5799433	0.0308782	0.6262649	0.7282194	0.1773302
3820	0.8448217	0.6528997	0.6599099	0.8164548	0.0811136	0.3597136	0.291263	0.6466723	0.1770618	0.5433227	0.7338297	0.131793	0.6973791	0.4167642	0.0166529	0.3814394	0.0454939	0.2447858	0.3967315	0.5675128	0.7461146	0.0845699	0.0412825	0.6402304	0.4855883	0.1133542	0.0009448	0.6513106	0.0252086	0.5614594	0.6776206	0.1450415
3840	0.809537	0.6726199	0.6403818	0.745635	0.0656875	0.2442787	0.2745799	0.66752	0.1367657	0.4496602	0.6679722	0.1389521	0.7814961	0.4678802	0.0122598	0.3885222	0.0590922	0.2023975	0.3007336	0.6538821	0.714921	0.0744263	0.102181	0.7529803	0.731832	0.1218617	0.0099247	0.8264218	0.0230519	0.5460425	0.7247148	0.1464023
3860	0.7253834	0.7415996	0.6088035	0.8053159	0.0565139	0.3243016	0.3408674	0.7210141	0.18817	0.4829193	0.6333271	0.1716598	0.7766359	0.4452729	0.0286114	0.4068094	0.0496469	0.2386992	0.3297313	0.57278	0.8467505	0.074111	0.0493787	0.7507682	0.6901828	0.1057638	0.0009685	0.7158699	0.0286035	0.629539	0.8054037	0.1635077
3880	0.6600386	0.6953376	0.5657845	0.7130895	0.0479339	0.2646313	0.2860818	0.6564894	0.1598217	0.387337	0.7772483	0.1741187	0.7232224	0.4779177	0.0258761	0.3541634	0.0185095	0.2882236	0.3818252	0.4994747	0.6865649	0.1376509	0.0496625	0.6921644	0.6697741	0.144039	0.002736	0.7355902	0.0420763	0.5886689	0.6771482	0.1679065
3900	0.7283602	0.6527851	0.6415448	0.5952621	0.0655398	0.345103	0.3168858	0.7611104	0.2120698	0.5329516	0.6902272	0.1551956	0.8682489	0.470223	0.0085076	0.3191179	0.0053331	0.1913409	0.2854803	0.4627355	0.5874949	0.0791358	0.0658168	0.8067627	0.7027853	0.068015	0.0026102	0.5456413	0.0252017	0.5990645	0.7092652	0.1521642
3920	0.7121602	0.7293316	0.5260213	0.8164168	0.0398212	0.2765345	0.2866225	0.7557531	0.1598273	0.4416085	0.6339571	0.125688	0.7160872	0.5387654	0.0218029	0.4247478	0.0076317	0.1839372	0.282043	0.4883269	0.7407116	0.0595882	0.0430554	0.7932895	0.7205898	0.0810441	0.0065708	0.7004318	0.0631796	0.5708154	0.7248552	0.1589466
3940	0.6255272	0.7679836	0.6888697	0.8122494	0.0439093	0.3531286	0.1931186	0.5423104	0.1463466	0.6687828	0.6184285	0.1352485	0.682027	0.4505442	0.0550535	0.3953824	0.0286645	0.160437	0.2830354	0.5033811	0.7533226	0.147906	0.1090388	0.6256938	0.7385393	0.1022838	0.0155208	0.6788765	0.0376681	0.5594978	0.6659087	0.1154974
3960	0.6544146	0.7469224	0.7086345	0.6523286	0.0686965	0.3932027	0.1335776	0.4369322	0.1559865	0.4552223	0.4810153	0.1130595	0.7370095	0.4445797	0.0819201	0.3317422	0.0511456	0.2007688	0.3833668	0.6438382	0.6192505	0.1826704	0.0787827	0.480533	0.6390403	0.1211893	0.0226793	0.5836442	0.0366991	0.4727519	0.7234495	0.1788826
3980	0.7478257	0.6619792	0.5533608	0.7462164	0.0507163	0.3564305	0.1734699	0.211265	0.19094	0.5715386	0.6713538	0.1102701	0.8139434	0.4241236	0.0752252	0.3560678	0.09298	0.1825447	0.3616877	0.592917	0.6081186	0.2285887	0.0590225	0.542974	0.7055286	0.0893691	0.0392946	0.6344164	0.0321507	0.6986337	0.6400823	0.1760168
4000	0.693695	0.77516	0.5648634	0.6227847	0.0339068	0.3926342	0.0981654	0.2995127	0.2216335	0.5012651	0.6397936	0.0501822	0.6894928	0.4317447	0.0548909	0.301407	0.111484	0.1930305	0.3899458	0.4127702	0.6389585	0.2123868	0.0887311	0.5938938	0.6009174	0.1123268	0.0544406	0.5878907	0.0515076	0.5961039	0.4920951	0.1139324
4020	0.8657599	0.801927	0.5942619	0.7293664	0.0610435	0.4001997	0.1115795	0.1874902	0.2084027	0.4155112	0.6445816	0.0798652	0.6381807	0.45124	0.0631711	0.3732147	0.1525702	0.2267266	0.4223778	0.2856095	0.8191782	0.3170737	0.0982609	0.5865659	0.5153097	0.0807906	0.0499394	0.7159277	0.0194196	0.5260606	0.4814586	0.2115756
4040	0.75581	0.6535276	0.654635	0.7011194	0.0409161	0.3159318	0.1171455	0.129289	0.2658017	0.5015618	0.6196944	0.0518157	0.7923869	0.4314442	0.0832527	0.3177663	0.0893038	0.213974	0.4626608	0.1778324	0.7884666	0.3047137	0.0592818	0.592847	0.5104159	0.1229395	0.0406587	0.6575097	0.0298714	0.5052344	0.303699	0.219952
4060	0.5833468	0.7263896	0.5327321	0.7380968	0.0822324	0.3618077	0.0808202	0.0710251	0.2382581	0.5159371	0.6842643	0.023576	0.6009781	0.2967903	0.1242725	0.4074985	0.0912598	0.291652	0.4250039	0.1326312	0.7023045	0.3163119	0.0492858	0.5584039	0.3010192	0.0728906	0.0428114	0.7470693	0.0345051	0.6057192	0.2182282	0.1462898
4080	0.5381646	0.6631314	0.5112016	0.7749821	0.0597166	0.3292269	0.0551814	0.0443787	0.3292628	0.5153886	0.5742595	0.0302991	0.5917724	0.3418766	0.0712685	0.35091	0.1147626	0.2169614	0.528929	0.0385756	0.6850537	0.3080123	0.0469024	0.5560537	0.2742715	0.1301841	0.0480582	0.6066743	0.0381888	0.4949477	0.1968635	0.2128055
4100	0.6762473	0.7290459	0.566082	0.814359	0.0459881	0.3342058	0.0364432	0.0456779	0.4382645	0.5646411	0.4958755	0.0430848	0.4583011	0.2688396	0.0754636	0.4437223	0.1072291	0.3166869	0.4867473	0.0373536	0.6701099	0.3485537	0.0584912	0.5916219	0.1722562	0.1080881	0.0573785	0.6017016	0.0236016	0.5013488	0.0956379	0.16685
4120	0.5863213	0.7591256	0.5084151	0.6684521	0.0525659	0.4169412	0.0616267	0.0482399	0.3135841	0.5030841	0.3369237	0.0219503	0.4393292	0.2627467	0.0558281	0.4196492	0.1020369	0.3836235	0.4046819	0.0209092	0.6746888	0.2898554	0.0367944	0.5790311	0.1039604	0.1018497	0.0443124	0.6105066	0.0334454	0.6030052	0.0909602	0.1642618
4140	0.700787	0.72233	0.5352826	0.6559408	0.0567291	0.3539429	0.0157864	0.0567578	0.4446242	0.488914	0.2556448	0.042522	0.5387036	0.1866104	0.0658561	0.384451	0.1667503	0.2634379	0.430851	0.0065456	0.6845947	0.3544289	0.0534084	0.5958783	0.0799526	0.0873716	0.0427716	0.6582309	0.0498166	0.5481144	0.0568881	0.139262
4160	0.6997599	0.7695408	0.531179	0.7786263	0.0652587	0.2831288	0.0146929	0.0413059	0.3057235	0.5465305	0.1885616	0.0420707	0.343542	0.1462235	0.0816122	0.3493226	0.169133	0.3276137	0.4465288	0.012741	0.8353797	0.2912635	0.0589431	0.5500041	0.0501359	0.137254	0.0528075	0.7395044	0.0298095	0.4917308	0.0299726	0.1142152
4180	0.7236948	0.6357551	0.507938	0.7256563	0.0679232	0.2750863	0.0107658	0.039986	0.3036569	0.5511206	0.1379273	0.0433541	0.3277329	0.170387	0.1137892	0.4023979	0.2060756	0.4476535	0.4570983	0.0035107	0.7113744	0.2780488	0.0600556	0.5523974	0.0672338	0.109109	0.0324089	0.7017494	0.0587423	0.628623	0.0294901	0.1676656
4200	0.6486131	0.6565733	0.5462852	0.6431414	0.071074	0.3178178	0.0138557	0.0464176	0.3919124	0.409839	0.1069082	0.0338448	0.3639192	0.1575791	0.1262637	0.3825253	0.1917392	0.3032202	0.4358863	0.0110583	0.7501672	0.2550341	0.060654	0.5673771	0.0396576	0.0707884	0.0164087	0.7680497	0.0336839	0.600422	0.0097892	0.2056337
4220	0.7514406	0.7041392	0.6009585	0.7162946	0.0457715	0.3638088	0.006111	0.0446597	0.4328914	0.5433522	0.0787753	0.0566607	0.2671887	0.1531748	0.0931612	0.4114639	0.1978479	0.4783932	0.6137902	0.006115	0.6681729	0.333737	0.0430833	0.5796524	0.059232	0.0990363	0.0343269	0.803964	0.013633	0.642833	0.0167589	0.1748397
4240	0.6696093	0.6518901	0.679635	0.7151443	0.0293955	0.5194578	0.0106413	0.0482416	0.3287167	0.4355453	0.1080832	0.0202528	0.3054791	0.1372768	0.1253074	0.3711914	0.2602633	0.4003081	0.4489385	0.0064153	0.7336267	0.3041865	0.0457255	0.5560991	0.028003	0.1142126	0.0196802	0.7587409	0.0374272	0.6509441	0.0284767	0.2733585
4260	0.6503957	0.8200609	0.585706	0.6379263	0.0234887	0.3756606	0.00559	0.0282248	0.4391889	0.5883672	0.0915257	0.0283921	0.3383848	0.1366273	0.1198445	0.4089415	0.2593293	0.3651504	0.5258971	0.0059618	0.7186396	0.336372	0.0935119	0.5971537	0.039531	0.168438	0.0858415	0.7568587	0.0298954	0.5390885	0.0212714	0.2578262
4280	0.8138969	0.6273901	0.5238438	0.6228215	0.0541924	0.3946873	0.0074115	0.0208946	0.4877835	0.58683	0.0983311	0.0219811	0.2831683	0.1324762	0.0998413	0.4549783	0.1861986	0.3503476	0.5108758	0.0014413	0.6307921	0.2432389	0.0868662	0.5200985	0.0600898	0.1295989	0.0378355	0.7833491	0.0374249	0.671615	0.0197905	0.1973009
