"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
20	0,6385292	0,7873977	0,6055460	0,7448477	0,0200984	0,3007014	0,0166998	0,0422771	0,4264979	0,5443385	0,0441278	0,0202257	0,3136428	0,1159741	0,1282749	0,4468381	0,2893566	0,6152270	0,4035189	0,0085000	0,9162094	0,3239069	0,0450775	0,4937274	0,1442704	0,0885340	0,0250780	0,6751562	0,0351752	0,5720463	0,0048823	0,2160646
40	0,7816214	0,8004949	0,6542576	0,7398667	0,0442411	0,2668189	0,0050872	0,0535863	0,4825041	0,6373421	0,0912079	0,0243087	0,3763073	0,1731961	0,1059464	0,4261308	0,1935327	0,5103885	0,5285873	0,0038900	0,8266422	0,3253094	0,0479430	0,5337211	0,2577991	0,0623935	0,0245970	0,7022842	0,0306833	0,5556117	0,0060255	0,2282151
60	0,7618404	0,7779372	0,6667219	0,7140565	0,0082755	0,2389405	0,0135907	0,0357751	0,4058557	0,5264530	0,0969075	0,0095617	0,4911780	0,1874350	0,1090717	0,3669525	0,0694922	0,4940730	0,4383587	0,0080246	0,7681829	0,2760037	0,0761811	0,5595773	0,2494164	0,0676547	0,0277523	0,6368571	0,0495051	0,5585951	0,0175277	0,1720838
80	0,6725995	0,8254700	0,5445377	0,7176412	0,0274647	0,1866911	0,0228733	0,0723010	0,4654206	0,5441120	0,1430687	0,0076970	0,5621562	0,1991617	0,1268876	0,3798645	0,0674600	0,4373272	0,5619740	0,0077695	0,7188873	0,3148528	0,0809453	0,5279035	0,3165139	0,0684248	0,0252855	0,9048779	0,0492115	0,5946166	0,0050128	0,2312388
100	0,7816146	0,6913448	0,7413962	0,6897059	0,0080881	0,1702743	0,0357505	0,0460549	0,4778610	0,6174659	0,1507030	0,0097847	0,6216092	0,1344576	0,1147930	0,3925762	0,0618553	0,4830634	0,4755249	0,0017538	0,6330871	0,3506773	0,0911197	0,6995252	0,3032201	0,0309572	0,0566652	0,7131457	0,0476087	0,5655877	0,0105292	0,1725556
120	0,6674213	0,8344891	0,6963888	0,7481861	0,0019732	0,2043901	0,0313575	0,0652282	0,5097375	0,4002843	0,1381890	0,0054942	0,6342304	0,1755929	0,1096939	0,4464135	0,0810815	0,4142576	0,4316290	0,0121040	0,6504698	0,3092441	0,0651010	0,5466386	0,3701978	0,0442520	0,0483502	0,5960120	0,0310239	0,4949692	0,0071258	0,2083277
140	0,6658472	0,7519223	0,6771433	0,5722323	0,0046439	0,2280308	0,0081644	0,0582060	0,4327199	0,4021724	0,1612738	0,0034881	0,6752765	0,1603810	0,1172070	0,4077664	0,0107783	0,5643089	0,3325110	0,0123659	0,7095507	0,2727755	0,1008051	0,7170052	0,4026247	0,0409970	0,0366242	0,7341927	0,0208973	0,6580599	0,0113869	0,2920027
160	0,6859424	0,6416776	0,8494916	0,6497757	0,0013366	0,1489939	0,0222644	0,0680587	0,4772015	0,4385499	0,1106800	0,0176278	0,5714899	0,1444299	0,1521596	0,3619718	0,0100899	0,4898873	0,3767476	0,0304098	0,6499196	0,3057511	0,0760724	0,5229989	0,4598130	0,0196106	0,0305772	0,6185083	0,0288646	0,5766705	0,0300463	0,2249753
180	0,5855530	0,6672461	0,7548883	0,8250447	0,0013042	0,1939193	0,0116232	0,0647607	0,5895644	0,5864757	0,1083128	0,0037226	0,5715676	0,1547850	0,1146545	0,3546676	0,0207640	0,5212057	0,3646277	0,0091099	0,6990908	0,2478565	0,1022692	0,5024708	0,4349420	0,0133387	0,0498005	0,7816793	0,0118914	0,4856101	0,0136039	0,1717494
200	0,6543124	0,5702165	0,7485025	0,6934128	0,0026270	0,2697422	0,0302531	0,0543901	0,4436729	0,4302277	0,1388082	0,0152491	0,6906422	0,1249378	0,1178523	0,3991943	0,0124824	0,5343644	0,3263332	0,0070944	0,7950285	0,3291704	0,0853929	0,7008536	0,5250893	0,0357675	0,0389617	0,6260710	0,0364683	0,4962321	0,0113042	0,1494290
220	0,9342605	0,4864830	0,6610326	0,6282455	0,0011320	0,2796692	0,0156140	0,0364349	0,5633434	0,3446695	0,1340829	0,0202470	0,5382080	0,1037278	0,0827763	0,4301783	0,0079007	0,4690903	0,3000181	0,0130968	0,8909980	0,2237254	0,0792033	0,6213293	0,4252665	0,0370840	0,0429357	0,7201134	0,0214150	0,5182459	0,0141570	0,1529734
240	0,6657440	0,5915182	0,6427798	0,8048088	0,0000858	0,1845184	0,0175681	0,0440436	0,5890703	0,4149056	0,1414592	0,0026388	0,5999154	0,1090613	0,1036619	0,4580861	0,0126167	0,5297587	0,2244633	0,0025230	0,7095955	0,2747000	0,0661956	0,6739722	0,4380114	0,0175358	0,0444947	0,7536266	0,0495853	0,6061828	0,0299040	0,1449997
260	0,8103222	0,7242220	0,7083029	0,7095655	0,0017527	0,1985105	0,0153503	0,0905799	0,4443220	0,3747906	0,1193171	0,0069814	0,6334199	0,1402396	0,1000451	0,4355227	0,0235823	0,4501066	0,1816835	0,0036469	0,7517658	0,2372042	0,0733241	0,6051652	0,4512537	0,0339053	0,0373051	0,8468050	0,0310932	0,5639984	0,0303791	0,1167825
280	0,6994744	0,6527568	0,7454457	0,8753860	0,0000128	0,2508020	0,0207548	0,0845365	0,4840789	0,4024923	0,1675125	0,0054230	0,5815360	0,0959542	0,0742364	0,3004409	0,0188069	0,4576252	0,2903582	0,0038372	0,7482952	0,2085093	0,0666697	0,6840218	0,4771771	0,0506244	0,0406380	0,6334373	0,0103314	0,4790428	0,0241323	0,0566067
300	0,7170706	0,6599413	0,7035313	0,9053922	0,0001559	0,2852665	0,0090909	0,0383346	0,4817424	0,4416531	0,1442861	0,0030058	0,5067345	0,1502137	0,1113431	0,4222638	0,0195475	0,5168444	0,2854849	0,0048186	0,7822255	0,2151549	0,0926812	0,5763282	0,5630158	0,0304274	0,0367725	0,7818092	0,0321702	0,5421463	0,0408228	0,0694258
320	0,6168942	0,7376442	0,7688312	0,7364634	0,0007264	0,3155695	0,0278377	0,0775230	0,4869925	0,4209922	0,1504591	0,0174500	0,5098564	0,1025154	0,0742730	0,3176126	0,0134430	0,4562706	0,3257014	0,0123874	0,8360837	0,2606318	0,0717717	0,5473886	0,3293329	0,0228988	0,0949694	0,5868788	0,0642292	0,4921351	0,0148501	0,0671707
340	0,7895318	0,6132725	0,8022396	0,6876027	0,0005906	0,2406481	0,0127302	0,0531030	0,4203027	0,4522717	0,1243987	0,0068348	0,6175086	0,1253635	0,0767461	0,2900735	0,0124357	0,5315326	0,3051292	0,0072518	0,8255969	0,3471327	0,0704271	0,5133698	0,4047709	0,0232580	0,0333419	0,6312401	0,0528591	0,4813480	0,0235510	0,0480989
360	0,6528441	0,7272850	0,7681970	0,6795176	0,0009498	0,2483488	0,0168734	0,0438250	0,3677064	0,4491494	0,1507859	0,0114455	0,5918569	0,1156237	0,0602024	0,2582267	0,0390144	0,4696878	0,4014592	0,0051567	0,8448217	0,3071493	0,0387903	0,6142263	0,3587988	0,0285033	0,0282792	0,6453696	0,0484114	0,6343952	0,0148682	0,0446332
380	0,6176111	0,7667694	0,9410370	0,6411449	0,0016575	0,2358969	0,0053804	0,0536237	0,5164128	0,4667278	0,1368682	0,0054745	0,5521936	0,1678780	0,0806170	0,2272014	0,0400983	0,4552693	0,3854865	0,0048518	0,8224603	0,2282162	0,0748089	0,5483125	0,3535914	0,0354698	0,0418327	0,6273877	0,0426190	0,6548536	0,0287088	0,0355890
400	0,7868803	0,6580648	0,8377263	0,8245601	0,0002777	0,2810963	0,0091206	0,0522830	0,3672657	0,4127748	0,1636888	0,0085310	0,6085573	0,1176396	0,0446516	0,2987925	0,0335901	0,5396595	0,2964356	0,0059386	0,7500771	0,2165067	0,0654732	0,5722080	0,3467584	0,0431078	0,0277808	0,5326426	0,0707183	0,4927118	0,0112301	0,0739144
420	0,7312219	0,8878454	0,7417465	0,7275523	0,0004493	0,2728652	0,0095126	0,0573068	0,4779444	0,3869232	0,1302508	0,0305714	0,6233619	0,1783260	0,0847682	0,3238364	0,0247939	0,4694575	0,4427377	0,0166207	0,7521152	0,3000502	0,0495402	0,7100064	0,5123802	0,0402983	0,0834299	0,6213312	0,0378494	0,4325397	0,0196988	0,0547167
440	0,7656664	0,8254995	0,7158205	0,8200625	0,0005847	0,2116807	0,0224895	0,0319937	0,4325366	0,4706666	0,1214290	0,0119974	0,5500492	0,1193822	0,0525995	0,1954731	0,0249571	0,4695244	0,3702651	0,0106341	0,7157405	0,2970864	0,0615351	0,6771517	0,3218502	0,0493320	0,0385009	0,5234690	0,0363481	0,5239944	0,0122555	0,0720448
460	0,6746119	0,7205633	0,8078364	0,7294312	0,0000000	0,2604797	0,0418071	0,0496764	0,4447322	0,3841532	0,0689784	0,0143773	0,5781952	0,0935883	0,0658903	0,2849062	0,0083572	0,4043336	0,3316582	0,0051842	0,6011411	0,2344340	0,0532940	0,6425297	0,3745143	0,0699985	0,0180585	0,5267419	0,0638995	0,5204449	0,0071739	0,0752540
480	0,7316363	0,7368422	0,7677147	0,7993066	0,0008131	0,2142217	0,0103565	0,0479715	0,4475444	0,3448398	0,0614365	0,0060325	0,7212796	0,1300814	0,1134671	0,3232494	0,0192709	0,3775029	0,3807365	0,0022376	0,7895940	0,2784260	0,0766293	0,4755228	0,4319287	0,0404766	0,0828133	0,6297292	0,0532969	0,5579669	0,0135994	0,0558275
500	0,7244467	0,6753149	0,7242224	0,7612462	0,0010678	0,2008515	0,0319959	0,0373291	0,5123965	0,3807390	0,1528424	0,0097285	0,6371606	0,1303443	0,0492493	0,2967144	0,0109020	0,4965518	0,3359102	0,0113161	0,8155762	0,2256495	0,0708977	0,5843653	0,4056990	0,0384715	0,0304008	0,5436906	0,0277553	0,5217712	0,0052041	0,1309959
520	0,6455951	0,8529081	0,7475145	0,7388959	0,0024415	0,2856285	0,0369244	0,0287259	0,3623625	0,4065907	0,0822137	0,0078465	0,5471174	0,1340856	0,0483675	0,3377661	0,0173067	0,4017642	0,3960924	0,0071481	0,6451849	0,3167327	0,0670250	0,6494338	0,3918641	0,0426180	0,0417084	0,5829127	0,0451038	0,4677938	0,0083486	0,0804200
540	0,6688560	0,5988409	0,8418003	0,6857458	0,0005007	0,1847677	0,0363820	0,0250178	0,4988507	0,4090261	0,1107468	0,0297927	0,5775316	0,0972160	0,0817798	0,2634520	0,0231965	0,4944059	0,3441467	0,0063610	0,7510453	0,3509714	0,0833778	0,6366465	0,3162893	0,0592726	0,0479216	0,6085423	0,0356887	0,5334719	0,0054118	0,0778626
560	0,6514446	0,6525364	0,7135176	0,7020407	0,0003694	0,2527568	0,0119889	0,0551948	0,4470989	0,3449058	0,1228785	0,0118875	0,5461140	0,0676531	0,0804849	0,3459641	0,0133596	0,4562011	0,2748012	0,0052029	0,8863623	0,3090772	0,0745095	0,6586331	0,4283924	0,0497137	0,0663430	0,6974889	0,0243758	0,4462385	0,0017488	0,0647650
580	0,5394855	0,7255711	0,6797247	0,7307506	0,0311754	0,3863345	0,0235371	0,0351541	0,5136173	0,4025112	0,1111672	0,0223770	0,6195635	0,1022837	0,0423667	0,2798379	0,1561800	0,4321609	0,2639657	0,0033602	0,8495794	0,2854224	0,1120964	0,5731195	0,2352363	0,0732054	0,0390993	0,5232396	0,0480610	0,5483660	0,0295887	0,0364455
600	0,6637959	0,7384759	0,6102383	0,7620030	0,0133027	0,3608747	0,0248822	0,0521969	0,5529540	0,4562424	0,0790517	0,0093240	0,4820492	0,0956907	0,0706304	0,2898262	0,3110996	0,4201099	0,2135775	0,0094890	0,8271544	0,1882939	0,0990142	0,5519647	0,1611009	0,0722994	0,0401856	0,6128925	0,0224659	0,6023735	0,0118028	0,0418588
620	0,7106345	0,6892705	0,6258080	0,7872042	0,0490590	0,3425822	0,0148490	0,0397130	0,4269858	0,4154741	0,0415508	0,0049210	0,4423828	0,0744066	0,0463324	0,3931360	0,3642068	0,3932070	0,2800610	0,0028843	0,7060067	0,2209851	0,0475849	0,5066728	0,1048004	0,0604038	0,0730951	0,5947566	0,0375442	0,4289210	0,0321722	0,0521318
640	0,6683397	0,7097501	0,5835184	0,7044440	0,0652134	0,3264601	0,0094119	0,0290605	0,4648431	0,4221620	0,0712913	0,0115515	0,4344292	0,0928320	0,0510511	0,3184084	0,3411274	0,4799893	0,2385314	0,0101798	0,7859407	0,2750061	0,0592502	0,5293773	0,0904136	0,0581871	0,0588996	0,6529390	0,0372815	0,4112492	0,0182522	0,0817671
660	0,7183110	0,6850438	0,5617327	0,6795499	0,0380240	0,4211894	0,0136023	0,0258149	0,4656891	0,3712695	0,0472974	0,0109573	0,2537381	0,1330185	0,0530709	0,2901018	0,3320254	0,5477645	0,2926569	0,0045764	0,8098731	0,2245418	0,0626158	0,4408393	0,0543293	0,0809443	0,0389474	0,5681507	0,0287799	0,5159308	0,0020619	0,0670453
680	0,8882920	0,7323969	0,5664627	0,6862384	0,0199110	0,3697817	0,0111276	0,0192988	0,5179893	0,4548796	0,0588819	0,0114978	0,3348303	0,0963972	0,0418778	0,3466227	0,2764922	0,4749672	0,3539078	0,0042482	0,7073957	0,2463644	0,1032788	0,5710065	0,0612259	0,1214081	0,0480782	0,5084543	0,0314241	0,5470013	0,0013176	0,0768440
700	0,8427994	0,6723980	0,6941105	0,7292736	0,0374664	0,3400513	0,0041778	0,0199508	0,4379395	0,4570375	0,0268012	0,0253239	0,2254294	0,1257963	0,0508608	0,2713625	0,4102486	0,4939236	0,3596883	0,0000000	0,6947662	0,2584703	0,0558488	0,5770225	0,0333538	0,0815311	0,0549048	0,6043136	0,0361000	0,5176270	0,0053085	0,0905717
720	0,7100150	0,7701113	0,6146247	0,6961816	0,0461891	0,3820124	0,0073151	0,0561361	0,4378135	0,5671170	0,0365904	0,0116172	0,2273739	0,1461087	0,0639502	0,3258176	0,4463231	0,3826266	0,4692481	0,0100986	0,6541774	0,2644189	0,0713036	0,6730287	0,0361268	0,1132590	0,0510138	0,4608917	0,0413804	0,5473786	0,0075117	0,0701086
740	0,7575936	0,6856429	0,6229969	0,7898020	0,0617338	0,3729037	0,0129647	0,0275801	0,3886337	0,5843102	0,0518332	0,0126472	0,2298385	0,0929981	0,0686573	0,2792886	0,3144040	0,4804648	0,4322797	0,0022673	0,6319703	0,2332233	0,1010768	0,5418257	0,0310583	0,1559117	0,0247796	0,5847537	0,0181615	0,3777937	0,0078331	0,0539175
760	0,6941674	0,6390326	0,6688359	0,6317503	0,0527701	0,3975612	0,0192166	0,0331691	0,4921158	0,5579215	0,0270724	0,0231725	0,2747051	0,1517160	0,0425417	0,3513311	0,3411759	0,4328409	0,5458366	0,0113787	0,7023313	0,2948069	0,0667962	0,5710568	0,0449296	0,1434300	0,0308394	0,5588092	0,0170926	0,4561122	0,0038114	0,1079796
780	0,7511761	0,7184209	0,5326233	0,7160356	0,0700079	0,3311660	0,0117393	0,0229687	0,4327689	0,5339326	0,0469892	0,0735591	0,2613845	0,1241875	0,0698470	0,3044837	0,4672420	0,5647631	0,5580879	0,0005210	0,6715932	0,3034152	0,0783018	0,4941079	0,0322258	0,1345679	0,0527499	0,7179743	0,0175317	0,4422068	0,0129354	0,1444542
800	0,7437967	0,7309286	0,5620181	0,7695585	0,0766442	0,2658880	0,0069670	0,0138191	0,4573145	0,5257351	0,0432689	0,0533817	0,2383446	0,1112754	0,0729136	0,3161480	0,4532501	0,5103684	0,5016411	0,0050371	0,6856788	0,2553418	0,1591831	0,5196081	0,0121313	0,1221716	0,0301547	0,6302133	0,0187733	0,5529836	0,0112174	0,2150898
820	0,7196301	0,6746263	0,5316865	0,6771162	0,0618178	0,3337064	0,0417817	0,0200249	0,5112786	0,5277410	0,0670264	0,0448530	0,2169920	0,1020473	0,0958243	0,3232532	0,3544972	0,4804184	0,4862703	0,0038814	0,5762638	0,3342531	0,0477098	0,5867608	0,0153198	0,1220743	0,0272428	0,7490178	0,0363247	0,5423623	0,0195778	0,1222906
840	0,7640878	0,7873359	0,6106079	0,7202618	0,0576937	0,3754933	0,0144286	0,0076051	0,4539432	0,5982045	0,0240221	0,0265834	0,2534067	0,0850692	0,0974715	0,3186379	0,5685792	0,5581220	0,5471032	0,0042671	0,5971772	0,2838913	0,0866419	0,4555131	0,0322411	0,0992875	0,0591768	0,6477877	0,0234101	0,4931962	0,0067399	0,1719109
860	0,7493835	0,8206833	0,5681520	0,7740026	0,0521095	0,4585966	0,0116540	0,0116141	0,5464641	0,4085139	0,0369422	0,0229946	0,2720271	0,0825643	0,1019383	0,3312636	0,4767184	0,5439997	0,5525274	0,0013572	0,6252836	0,2550567	0,0838372	0,7305534	0,0878986	0,1188330	0,0535975	0,7241368	0,0091383	0,4546565	0,0144200	0,2532514
880	0,7016479	0,6487699	0,6290736	0,7750350	0,0646372	0,4194837	0,0033751	0,0248349	0,3746855	0,5893489	0,0260176	0,0321368	0,2465727	0,0956417	0,1589268	0,5006173	0,4347785	0,6501012	0,6265877	0,0050320	0,6539445	0,2937793	0,0869191	0,6437494	0,0272246	0,1072360	0,0641589	0,7767168	0,0216010	0,5569421	0,0096472	0,2378832
900	0,7723831	0,7482212	0,4859524	0,7689502	0,0598053	0,4123759	0,0050318	0,0258985	0,4485340	0,4818965	0,0346460	0,0247203	0,2281471	0,1315838	0,1120574	0,5000084	0,3532693	0,5463673	0,5400108	0,0153491	0,7958631	0,3103475	0,0892230	0,5023101	0,0284342	0,1158978	0,0288485	0,6151008	0,0297427	0,5526810	0,0048953	0,1482128
920	0,7243141	0,7740395	0,5836251	0,8308235	0,0526278	0,3421771	0,0276552	0,0284493	0,4318837	0,5194743	0,0522477	0,0295719	0,3080946	0,1262354	0,1719978	0,3667964	0,4465893	0,4944144	0,5864726	0,0096132	0,7687266	0,2225379	0,0549164	0,5486252	0,0391713	0,1552920	0,0260391	0,7530579	0,0231493	0,5219553	0,0214734	0,1684995
940	0,7547976	0,8561969	0,6076062	0,9056967	0,0516864	0,4139827	0,0244709	0,0338423	0,4988043	0,5390437	0,0296511	0,0095386	0,2369254	0,0964734	0,1522492	0,4215795	0,4576735	0,5650120	0,6290723	0,0141462	0,8406827	0,2989785	0,0649019	0,5455287	0,0320533	0,1227219	0,0303383	0,7230986	0,0134545	0,5845675	0,0062108	0,2086483
960	0,7107060	0,6664387	0,6012163	0,6414925	0,0561776	0,3782972	0,0224062	0,0379436	0,5263430	0,6652273	0,0297027	0,0210917	0,2145201	0,1361212	0,1202656	0,3572588	0,3385815	0,4884380	0,4643608	0,0068064	0,6526744	0,2709697	0,0875767	0,6324728	0,0996715	0,1284287	0,0382860	0,7790276	0,0244461	0,4934232	0,0203284	0,2152620
980	0,5776649	0,6715311	0,5107230	0,6807485	0,0528419	0,3346328	0,0214109	0,0656201	0,5448805	0,4956949	0,0723705	0,0194148	0,3466820	0,1163163	0,1410617	0,5807221	0,3730126	0,5797040	0,5461445	0,0093714	0,7234702	0,2520501	0,0456894	0,5835206	0,0288915	0,0922346	0,0319639	0,7280795	0,0419436	0,5354963	0,0072119	0,2202702
1000	0,7797866	0,6294820	0,5465179	0,6690221	0,0473120	0,3297458	0,0175911	0,0418201	0,4657510	0,5056335	0,0513313	0,0269889	0,3001299	0,1236035	0,0960560	0,4593159	0,3366764	0,4735125	0,5024095	0,0018901	0,7465917	0,3219263	0,0644775	0,4896705	0,0500818	0,1304610	0,0337303	0,6168624	0,0220971	0,6023826	0,0014768	0,1925879
1020	0,8142487	0,6636421	0,7537797	0,6134866	0,0902499	0,4153603	0,0244805	0,0696963	0,3396396	0,5061955	0,0569618	0,0344847	0,3377011	0,1479260	0,0864845	0,3711206	0,4229576	0,4069084	0,4940590	0,0182965	0,6329261	0,3220063	0,1310239	0,5525865	0,0422849	0,1246033	0,0251281	0,6772849	0,0155298	0,5499279	0,0051122	0,2952451
1040	0,7338473	0,5945243	0,4937161	0,7626496	0,1366767	0,5096322	0,0146547	0,0424023	0,4930539	0,4780925	0,0486281	0,0230676	0,3109039	0,1472191	0,0824746	0,4144860	0,4938716	0,4841498	0,5940062	0,0007394	0,7034101	0,3891097	0,0908734	0,5241112	0,0319559	0,1049666	0,0343720	0,7068442	0,0152571	0,5118722	0,0058699	0,2411310
1060	0,5745252	0,8005323	0,4673115	0,7286618	0,0592094	0,3290050	0,0072447	0,0379559	0,4251935	0,4848900	0,0289177	0,0237020	0,3576371	0,1150768	0,1737462	0,3677249	0,4718590	0,5312914	0,4784366	0,0092226	0,6277129	0,3578988	0,1278639	0,4763931	0,0491458	0,0955876	0,0322541	0,7081108	0,0664514	0,5069003	0,0057251	0,2520689
1080	0,7610603	0,7437272	0,5860765	0,8553993	0,0652946	0,3425894	0,0073214	0,0335379	0,5340917	0,4397389	0,0445178	0,0509900	0,4235986	0,2061597	0,2069784	0,4064593	0,5284746	0,5496782	0,4866487	0,0110361	0,8064303	0,3894285	0,0988922	0,7115360	0,0295004	0,0932484	0,0289701	0,6747433	0,0403009	0,5501686	0,0051210	0,2317774
1100	0,8127244	0,6171876	0,6313547	0,7881630	0,0516460	0,4018937	0,0222245	0,0277465	0,4424680	0,4955760	0,0507235	0,0380839	0,3200659	0,1723478	0,1096315	0,4678158	0,3882830	0,4687604	0,4703614	0,0012918	0,7805882	0,3338231	0,0738022	0,6609415	0,0528388	0,1491658	0,0268926	0,6663596	0,0255641	0,5249253	0,0093548	0,1322071

0	0,8035251	0,7705049	0,6681499	0,7651196	0,0538108	0,3891331	0,0086777	0,0330052	0,4309718	0,6800434	0,0271893	0,0399761	0,2378008	0,2174766	0,1682408	0,3929312	0,4351650	0,5488573	0,4498234	0,0069357	0,8608673	0,2623713	0,0635558	0,6065190	0,0273059	0,1020654	0,0734072	0,8436449	0,0228035	0,5642457	0,0064784	0,1898795
20	0,5455902	0,6403763	0,6800090	0,7568933	0,0401548	0,3691809	0,0092741	0,0261461	0,4851932	0,3226254	0,0450501	0,0501282	0,2372740	0,1388347	0,1047851	0,3653030	0,4903218	0,5187177	0,6317627	0,2756305	0,6877177	0,3254636	0,0810384	0,6363414	0,0383293	0,1285384	0,0569642	0,7570824	0,0268452	0,5646908	0,0529330	0,3573549
40	0,4833864	0,6757508	0,6722067	0,7343297	0,0116721	0,4502560	0,0146422	0,0101684	0,4189713	0,2935296	0,0373550	0,0257439	0,1672760	0,0982891	0,0968943	0,4726177	0,4410646	0,5463347	0,5713004	0,4912488	0,7382335	0,3020282	0,0603449	0,6198440	0,0462965	0,0999185	0,0400201	0,7160786	0,0692678	0,4851182	0,0900920	0,3705617
60	0,4268720	0,8301709	0,5811221	0,6527198	0,0144885	0,3242526	0,0211182	0,0196150	0,5534438	0,2000310	0,0301812	0,0331428	0,1494363	0,0426336	0,0632521	0,3786408	0,2968099	0,4569245	0,5107288	0,5032146	0,8454110	0,3388575	0,0917813	0,5534420	0,0320219	0,0517109	0,0249180	0,6466410	0,0282863	0,5172670	0,0633262	0,3972855
80	0,3916214	0,6016914	0,5122688	0,6975986	0,0079284	0,3915569	0,0107616	0,0079450	0,4930241	0,1191968	0,0217472	0,0189006	0,1595499	0,0400610	0,0557871	0,2554739	0,4626283	0,4660736	0,7989207	0,6454156	0,7461770	0,2569622	0,0780613	0,6167355	0,0227186	0,1018811	0,0358159	0,5211181	0,0754655	0,4953138	0,0931918	0,4580419
100	0,3671956	0,6800897	0,5988816	0,7131818	0,0176000	0,3866306	0,0183210	0,0161864	0,4399115	0,1032845	0,0373614	0,0438180	0,1783445	0,0547725	0,0240992	0,2492510	0,4337494	0,5317431	0,5286954	0,5855699	0,6094871	0,3010478	0,0722687	0,5499015	0,0136881	0,0925333	0,0304715	0,5793742	0,0305640	0,5711155	0,1038835	0,4637951
120	0,4062926	0,6248939	0,5099709	0,7538529	0,0055868	0,2962635	0,0114318	0,0289655	0,5031524	0,1117496	0,0465408	0,0106751	0,1370125	0,0418606	0,0168916	0,2217374	0,4629217	0,4759428	0,4301408	0,4799608	0,7922638	0,4502728	0,0932350	0,5070006	0,0040783	0,1388915	0,0297948	0,2881694	0,0464050	0,4331038	0,1326015	0,3723691
140	0,3875126	0,6911462	0,6319174	0,7203964	0,0017270	0,3454959	0,0041847	0,0397349	0,4214980	0,0406457	0,0689510	0,0407163	0,1328619	0,0401627	0,0072051	0,1641394	0,4077006	0,4690401	0,5863040	0,6024343	0,8739009	0,2949138	0,1011717	0,4857321	0,0162945	0,1598350	0,0410045	0,2207631	0,0354001	0,4007358	0,1515236	0,3876187
160	0,4418924	0,7075173	0,6456600	0,8368971	0,0041376	0,3686718	0,0043084	0,0256217	0,4655843	0,0806678	0,0530598	0,0273208	0,1258498	0,0150891	0,0034079	0,1108879	0,3882900	0,5970769	0,5038572	0,5741364	0,9149439	0,2966811	0,1118554	0,5350019	0,0354227	0,1656815	0,0625930	0,1275010	0,0334627	0,3004907	0,1561396	0,4984241
180	0,3980116	0,7128993	0,5956424	0,6429259	0,0041034	0,3451451	0,0009933	0,0288397	0,6324722	0,0775570	0,0417397	0,0275396	0,1274222	0,0200706	0,0002382	0,1868496	0,5046916	0,5357818	0,5559337	0,6344156	0,6977133	0,3549107	0,0521945	0,5384449	0,0539474	0,0849741	0,0223883	0,0857786	0,0187531	0,2707624	0,1982106	0,4863683
200	0,3719406	0,5841377	0,5764687	0,6924802	0,0031281	0,4148313	0,0008642	0,0210075	0,4918037	0,0938452	0,0617973	0,0300046	0,1425696	0,0261590	0,0028863	0,0861672	0,4616216	0,6282337	0,5348314	0,5208207	0,7731343	0,3433452	0,0808529	0,4610689	0,0508484	0,1123142	0,0251533	0,0557572	0,0400231	0,2198405	0,2060152	0,4431591
220	0,4364780	0,8646251	0,5339728	0,7854565	0,0024776	0,3764975	0,0128586	0,0111738	0,5520904	0,0827251	0,0409325	0,0110846	0,1812096	0,0148134	0,0000064	0,0808316	0,4910742	0,5133878	0,4738400	0,5030304	0,7958741	0,3036658	0,0921106	0,5829649	0,0424076	0,0973405	0,0472188	0,0476807	0,0412183	0,2350766	0,1663384	0,4725421
240	0,4405355	0,7336864	0,7486008	0,7913677	0,0014435	0,3338139	0,0093834	0,0464118	0,4616040	0,0593189	0,0779513	0,0218402	0,1243292	0,0143941	0,0017365	0,0604453	0,4132772	0,5432114	0,5297700	0,5651638	0,9286210	0,3007900	0,0629668	0,5194703	0,0275866	0,1383291	0,0433740	0,0445059	0,0259395	0,1591072	0,1292641	0,3116222
260	0,4515156	0,8455444	0,6430364	0,7621439	0,0004058	0,5146873	0,0228367	0,0218184	0,4307285	0,0351972	0,0512535	0,0164316	0,1799211	0,0215215	0,0002851	0,0477387	0,3830021	0,4801215	0,5126997	0,5764030	0,8023170	0,2834971	0,1154021	0,4924010	0,0392396	0,1035680	0,0941548	0,0239718	0,0138265	0,1541691	0,1389442	0,4385430
280	0,4371589	0,7596102	0,6470426	0,6884744	0,0010068	0,4549982	0,0037058	0,0657958	0,4663559	0,0494503	0,0700155	0,0123843	0,1271423	0,0207467	0,0005004	0,0445728	0,3953652	0,4552063	0,5522975	0,6458259	0,7789905	0,2980169	0,0503887	0,4861011	0,0280840	0,1109877	0,0365169	0,0345524	0,0525959	0,1498726	0,1508366	0,4078625
300	0,3957325	0,7154354	0,5887264	0,8532217	0,0006157	0,3786120	0,0084700	0,0330632	0,4525750	0,0556363	0,0276929	0,0138887	0,1645766	0,0080136	0,0020033	0,0491059	0,3759217	0,4016311	0,4933826	0,6816563	0,8082656	0,3257842	0,0896689	0,5304936	0,0167793	0,1044312	0,0399505	0,0446644	0,0269499	0,1773877	0,1780085	0,4947341
