"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE

0	0,4235454	0,3677182	0,2547592	0,3954188	0,4133336	0,8194120	0,1799186	0,6315418	0,9387010	0,9569055	0,5754630	0,9998606	0,1933202	0,6142134	0,6802773	0,8591384	0,8536010	0,6945128	0,5822755	0,1689264	0,3466841	0,1000235	0,9105462	0,1343966	0,9622593	0,7331536	0,7102302	0,8157874	0,0877619	0,0303905	0,2722302	0,4734732
20	0,4190594	0,3024479	0,1510080	0,3954707	0,5592814	0,8159692	0,1817629	0,4442059	0,9389596	0,9575184	0,5756556	0,9998665	0,1933192	0,6142374	0,6818968	0,8466541	0,8568358	0,7917536	0,5837521	0,1726586	0,3505180	0,1014122	0,9105347	0,1378919	0,6489617	0,7581381	0,7128705	0,8158441	0,0587250	0,0205965	0,2722400	0,4735316
40	0,4000323	0,2624703	0,0908154	0,3956457	0,6612001	0,7988652	0,1907173	0,3204770	0,9402332	0,9602969	0,5762857	0,9998849	0,1935561	0,6146719	0,6892915	0,8435330	0,8701779	0,8564914	0,5907631	0,1928429	0,3665287	0,1086017	0,9105971	0,1580104	0,4611281	0,8396601	0,7273070	0,8164485	0,0412983	0,0139602	0,2723692	0,4743771
60	0,3706174	0,2402371	0,0590103	0,3952545	0,7331144	0,7674792	0,2066136	0,2408119	0,9425793	0,9647835	0,5768413	0,9999066	0,1946585	0,6165272	0,7009382	0,8465213	0,8893891	0,8998063	0,6031076	0,2334926	0,3878909	0,1225197	0,9104565	0,2025363	0,3487898	0,9169322	0,7561248	0,8189372	0,0308629	0,0094638	0,2728668	0,4779123
80	0,3387764	0,2297205	0,0523055	0,3934651	0,7839743	0,7272983	0,2263914	0,1916124	0,9456106	0,9698160	0,5767966	0,9999243	0,1974571	0,6209159	0,7132835	0,8525009	0,9089190	0,9288111	0,6183781	0,2879460	0,4054819	0,1412169	0,9097257	0,2693216	0,2816652	0,9620546	0,7936608	0,8245325	0,0246604	0,0064176	0,2738586	0,4859542
100	0,3103856	0,2263153	0,0704932	0,3897135	0,8197849	0,6845813	0,2470113	0,1633206	0,9488539	0,9745310	0,5759939	0,9999351	0,2027696	0,6286054	0,7235711	0,8591972	0,9260183	0,9481622	0,6340334	0,3448782	0,4145925	0,1616402	0,9080766	0,3483165	0,2415758	0,9833320	0,8318798	0,8335705	0,0210524	0,0043545	0,2752195	0,4991205
120	0,2882483	0,2267001	0,0902566	0,3838067	0,8448208	0,6439378	0,2664181	0,1490559	0,9519243	0,9785074	0,5745757	0,9999379	0,2112069	0,6397889	0,7303913	0,8652578	0,9398903	0,9609569	0,6482150	0,3957551	0,4142288	0,1810076	0,9053041	0,4282286	0,2176352	0,9923710	0,8655623	0,8454262	0,0190785	0,0029580	0,2766874	0,5165028
140	0,2727708	0,2286793	0,0944541	0,3758869	0,8622235	0,6079232	0,2835435	0,1437529	0,9545848	0,9816356	0,5728143	0,9999319	0,2229445	0,6539968	0,7334058	0,8700773	0,9506326	0,9692783	0,6599295	0,4369547	0,4054522	0,1974919	0,9013403	0,5011430	0,2033319	0,9958882	0,8928500	0,8588923	0,0181862	0,0020135	0,2780315	0,5360828
160	0,2630067	0,2309696	0,0909268	0,3663413	0,8743203	0,5775000	0,2980179	0,1436868	0,9567373	0,9839733	0,5709725	0,9999156	0,2375574	0,6701858	0,7329410	0,8735498	0,9586630	0,9745403	0,6689138	0,4682223	0,3902470	0,2102873	0,8962451	0,5632173	0,1947772	0,9971566	0,9138727	0,8726586	0,0180587	0,0013758	0,2791307	0,5555944
180	0,2575117	0,2329471	0,0876433	0,3556988	0,8828247	0,5526398	0,3098872	0,1462261	0,9583849	0,9856483	0,5692384	0,9998882	0,2540683	0,6870132	0,7296654	0,8758414	0,9644660	0,9777117	0,6753842	0,4908567	0,3708446	0,2193660	0,8901826	0,6135484	0,1896517	0,9976513	0,9295676	0,8856563	0,0184965	0,0009461	0,2799627	0,5732841
200	0,2548695	0,2344037	0,0867241	0,3445326	0,8889771	0,5327981	0,3194098	0,1496570	0,9595890	0,9868047	0,5677256	0,9998496	0,2712189	0,7031829	0,7243704	0,8772248	0,9684948	0,9794642	0,6797940	0,5066238	0,3493260	0,2251691	0,8833918	0,6528870	0,1865730	0,9979021	0,9410438	0,8971986	0,0193402	0,0006574	0,2805604	0,5882118
220	0,2539355	0,2353536	0,0872429	0,3333801	0,8936518	0,5172221	0,3269304	0,1529942	0,9604353	0,9875763	0,5665006	0,9998012	0,2878116	0,7177149	0,7178320	0,8779768	0,9711415	0,9802688	0,6826542	0,5172435	0,3274051	0,2283485	0,8761503	0,6827301	0,1847176	0,9980425	0,9493140	0,9069672	0,0204344	0,0004640	0,2809750	0,6001483
240	0,2538973	0,2359034	0,0878711	0,3226881	0,8974407	0,5051280	0,3328069	0,1557753	0,9610111	0,9880751	0,5656092	0,9997462	0,3029505	0,7300560	0,7107282	0,8783292	0,9727346	0,9804584	0,6844284	0,5241836	0,3063445	0,2295909	0,8687406	0,7047899	0,1835950	0,9981061	0,9552111	0,9149230	0,0216280	0,0003350	0,2812561	0,6093143
260	0,2542396	0,2361771	0,0880840	0,3127838	0,9007217	0,4957922	0,3373720	0,1578689	0,9613925	0,9883883	0,5650893	0,9996883	0,3161208	0,7400495	0,7035970	0,8784524	0,9735453	0,9802683	0,6854869	0,5286011	0,2869643	0,2295167	0,8614206	0,7207161	0,1829130	0,9981208	0,9593848	0,9212031	0,0227925	0,0002490	0,2814436	0,6161391
280	0,2546725	0,2362814	0,0880088	0,3038703	0,9037165	0,4885910	0,3409155	0,1593222	0,9616403	0,9885801	0,5649707	0,9996311	0,3271478	0,7478261	0,6968255	0,8784603	0,9737942	0,9798631	0,6860994	0,5313546	0,2697078	0,2286335	0,8544032	0,7319674	0,1824974	0,9981152	0,9623264	0,9260344	0,0238386	0,0001919	0,2815675	0,6211003
300	0,2550572	0,2362942	0,0878935	0,2960397	0,9065378	0,4830111	0,3436784	0,1602581	0,9617994	0,9886952	0,5652684	0,9995776	0,3361013	0,7536811	0,6906595	0,8784214	0,9736585	0,9793557	0,6864486	0,5330482	0,2547291	0,2273257	0,8478468	0,7397633	0,1822434	0,9981074	0,9643998	0,9296724	0,0247201	0,0001541	0,2816486	0,6246389
320	0,2553455	0,2362664	0,0878474	0,2892954	0,9092288	0,4786447	0,3458541	0,1608141	0,9619015	0,9887637	0,5659753	0,9995295	0,3431960	0,7579720	0,6852261	0,8783724	0,9732762	0,9788201	0,6866498	0,5340873	0,2419829	0,2258635	0,8418534	0,7450807	0,1820881	0,9981031	0,9658695	0,9323639	0,0254269	0,0001290	0,2817015	0,6271251
340	0,2555363	0,2362272	0,0878570	0,2835779	0,9117923	0,4751778	0,3475930	0,1611124	0,9619675	0,9888045	0,5670586	0,9994876	0,3487109	0,7610501	0,6805616	0,8783301	0,9727522	0,9783027	0,6867715	0,5347322	0,2313004	0,2244227	0,8364747	0,7486727	0,1819932	0,9981016	0,9669248	0,9343266	0,0259724	0,0001123	0,2817358	0,6288517
360	0,2556487	0,2361910	0,0878779	0,2787896	0,9142124	0,4723746	0,3490086	0,1612484	0,9620111	0,9888293	0,5684619	0,9994520	0,3529350	0,7632230	0,6766393	0,8782998	0,9721625	0,9778295	0,6868514	0,5351430	0,2224485	0,2231053	0,8317208	0,7510991	0,1819353	0,9981009	0,9676986	0,9357420	0,0263813	0,0001013	0,2817581	0,6300406
380	0,2557060	0,2361631	0,0878876	0,2748139	0,9164681	0,4700625	0,3501844	0,1612906	0,9620407	0,9888450	0,5701116	0,9994222	0,3561346	0,7647403	0,6733933	0,8782809	0,9715593	0,9774125	0,6869091	0,5354148	0,2151715	0,2219609	0,8275711	0,7527610	0,1819002	0,9981003	0,9682825	0,9367541	0,0266816	0,0000940	0,2817726	0,6308552
400	0,2557289	0,2361444	0,0878866	0,2715303	0,9185419	0,4681181	0,3511800	0,1612843	0,9620614	0,9888553	0,5719253	0,9993975	0,3585391	0,7657935	0,6707383	0,8782709	0,9709765	0,9770550	0,6869539	0,5356022	0,2092182	0,2210033	0,8239841	0,7539352	0,1818790	0,9980998	0,9687380	0,9374740	0,0268992	0,0000892	0,2817821	0,6314123
420	0,2557330	0,2361331	0,0878829	0,2688243	0,9204225	0,4664546	0,3520377	0,1612574	0,9620763	0,9888624	0,5738217	0,9993772	0,3603362	0,7665237	0,6685832	0,8782669	0,9704339	0,9767543	0,6869899	0,5357362	0,2043580	0,2202246	0,8209065	0,7548051	0,1818663	0,9980996	0,9691057	0,9379845	0,0270555	0,0000860	0,2817883	0,6317938
440	0,2557284	0,2361271	0,0878809	0,2665928	0,9221069	0,4650120	0,3527861	0,1612255	0,9620872	0,9888676	0,5757271	0,9993606	0,3616747	0,7670313	0,6668401	0,8782662	0,9699410	0,9765050	0,6870191	0,5358344	0,2003882	0,2196048	0,8182798	0,7554869	0,1818588	0,9980996	0,9694117	0,9383462	0,0271676	0,0000839	0,2817925	0,6320563
460	0,2557211	0,2361246	0,0878810	0,2647471	0,9235988	0,4637488	0,3534454	0,1611965	0,9620952	0,9888713	0,5775811	0,9993469	0,3626696	0,7673862	0,6654301	0,8782673	0,9695010	0,9763002	0,6870424	0,5359073	0,1971370	0,2191191	0,8160453	0,7560509	0,1818543	0,9980997	0,9696726	0,9386028	0,0272480	0,0000825	0,2817954	0,6322381
480	0,2557140	0,2361240	0,0878816	0,2632129	0,9249075	0,4626362	0,3540290	0,1611733	0,9621011	0,9888741	0,5793379	0,9993357	0,3634085	0,7676362	0,6642856	0,8782689	0,9691124	0,9761328	0,6870605	0,5359613	0,1944623	0,2187421	0,8141477	0,7565370	0,1818517	0,9980998	0,9698988	0,9387852	0,0273057	0,0000815	0,2817973	0,6323649
500	0,2557086	0,2361243	0,0878820	0,2619297	0,9260463	0,4616536	0,3545467	0,1611564	0,9621055	0,9888761	0,5809670	0,9993264	0,3639568	0,7678136	0,6633504	0,8782704	0,9687717	0,9759961	0,6870743	0,5360011	0,1922489	0,2184504	0,8125364	0,7569664	0,1818501	0,9980999	0,9700966	0,9389152	0,0273474	0,0000809	0,2817987	0,6324542
520	0,2557048	0,2361250	0,0878820	0,2608490	0,9270308	0,4607856	0,3550058	0,1611450	0,9621088	0,9888775	0,5824511	0,9993187	0,3643636	0,7679405	0,6625796	0,8782717	0,9684741	0,9758842	0,6870846	0,5360301	0,1904050	0,2182240	0,8111672	0,7573496	0,1818492	0,9981000	0,9702703	0,9390082	0,0273776	0,0000806	0,2817997	0,6325176
540	0,2557025	0,2361256	0,0878819	0,2599326	0,9278774	0,4600201	0,3554120	0,1611378	0,9621111	0,9888786	0,5837837	0,9993123	0,3646652	0,7680317	0,6619380	0,8782726	0,9682146	0,9757924	0,6870920	0,5360508	0,1888580	0,2180466	0,8100016	0,7576914	0,1818487	0,9981000	0,9704227	0,9390748	0,0273995	0,0000803	0,2818004	0,6325628
560	0,2557013	0,2361262	0,0878818	0,2591506	0,9286027	0,4593469	0,3557703	0,1611337	0,9621127	0,9888793	0,5849666	0,9993070	0,3648886	0,7680974	0,6613983	0,8782733	0,9679883	0,9757164	0,6870973	0,5360654	0,1875513	0,2179054	0,8090072	0,7579944	0,1818484	0,9981000	0,9705562	0,9391227	0,0274154	0,0000801	0,2818009	0,6325951
580	0,2622262	0,3178110	0,1907329	0,2585547	0,8299750	0,4599705	0,3554539	0,3719740	0,9617315	0,9885324	0,5875212	0,9993032	0,3649832	0,7680587	0,6602878	0,8904228	0,9677153	0,8662087	0,6847843	0,5308111	0,1864069	0,2171188	0,8081574	0,7566251	0,5034741	0,9969797	0,9703111	0,9391284	0,0564466	0,0099051	0,2818003	0,6325847
600	0,2884572	0,3616806	0,2268423	0,2584824	0,7617591	0,4656574	0,3525078	0,4992922	0,9599248	0,9866907	0,5943987	0,9993135	0,3637069	0,7664516	0,6568356	0,8921171	0,9671488	0,7920039	0,6744272	0,5020448	0,1854164	0,2137219	0,8074865	0,7481679	0,6958219	0,9877720	0,9684524	0,9385875	0,0735626	0,0165599	0,2817819	0,6319420
620	0,3252785	0,3801743	0,2416811	0,2593616	0,7136949	0,4772210	0,3465441	0,5704701	0,9568670	0,9830667	0,6032076	0,9993621	0,3580810	0,7600405	0,6513096	0,8873972	0,9662239	0,7407346	0,6579829	0,4479128	0,1849928	0,2076242	0,8071815	0,7306085	0,8093993	0,9607128	0,9643568	0,9362378	0,0828928	0,0210612	0,2817007	0,6291576
640	0,3605346	0,3847086	0,2485747	0,2615263	0,6785892	0,4935559	0,3381849	0,6079149	0,9532831	0,9782186	0,6113922	0,9994497	0,3460455	0,7470008	0,6450109	0,8802850	0,9650028	0,7050578	0,6399206	0,3838463	0,1857583	0,1997860	0,8075189	0,7046021	0,8753118	0,9157954	0,9578869	0,9309136	0,0872770	0,0240998	0,2814964	0,6226108
660	0,3880179	0,3828653	0,2518648	0,2651007	0,6515762	0,5129918	0,3283221	0,6262510	0,9498008	0,9730468	0,6177939	0,9995536	0,3282557	0,7284960	0,6392502	0,8733474	0,9635759	0,6805414	0,6234907	0,3244625	0,1882526	0,1912821	0,8087461	0,6720975	0,9128904	0,8646876	0,9492111	0,9222182	0,0889299	0,0261481	0,2811032	0,6113602
680	0,4066209	0,3789182	0,2534149	0,2700164	0,6295529	0,5339340	0,3177798	0,6342650	0,9467857	0,9683248	0,6221171	0,9996516	0,3073672	0,7075244	0,6349280	0,8677609	0,9620094	0,6643526	0,6102078	0,2762513	0,1927736	0,1829272	0,8110001	0,6354818	0,9340316	0,8193051	0,9387123	0,9106407	0,0893053	0,0275280	0,2804714	0,5957070
700	0,4177528	0,3749627	0,2541260	0,2760747	0,6106582	0,5551399	0,3071834	0,6370104	0,9443767	0,9644857	0,6244631	0,9997331	0,2862645	0,6870700	0,6324450	0,8637980	0,9603271	0,6544980	0,6003419	0,2401193	0,1993409	0,1751963	0,8142820	0,5969850	0,9458655	0,7851729	0,9268800	0,8972853	0,0891777	0,0284577	0,2795984	0,5771988
720	0,4235369	0,3718274	0,2544447	0,2830018	0,5938324	0,5757781	0,2969412	0,6372802	0,9425662	0,9616395	0,6250996	0,9997958	0,2669548	0,6690779	0,6317887	0,8612717	0,9585186	0,6494305	0,5934952	0,2145355	0,2077348	0,1682824	0,8184750	0,5583645	0,9525281	0,7623766	0,9142049	0,8834456	0,0889023	0,0290842	0,2785428	0,5579504
740	0,4259349	0,3696773	0,2545878	0,2904944	0,5784941	0,5953732	0,2872792	0,6365462	0,9412716	0,9596883	0,6243551	0,9998421	0,2504121	0,6543616	0,6326841	0,8598305	0,9565543	0,6478784	0,5890157	0,1972508	0,2175720	0,1621936	0,8233860	0,5208342	0,9563453	0,7485109	0,9011083	0,8702444	0,0886229	0,0295066	0,2774081	0,5398319
760	0,4264414	0,3683780	0,2546557	0,2982578	0,5643303	0,6137097	0,2782925	0,6355341	0,9403834	0,9584429	0,6225667	0,9998751	0,2368623	0,6429397	0,6347401	0,8591183	0,9544011	0,6487863	0,5862387	0,1860601	0,2283881	0,1568407	0,8287901	0,4851365	0,9585922	0,7407421	0,8879169	0,8584491	0,0883878	0,0297913	0,2763057	0,5240341
780	0,4260585	0,3676998	0,2546922	0,3060347	0,5511716	0,6307380	0,2699941	0,6345662	0,9397947	0,9577018	0,6200495	0,9998980	0,2261096	0,6344134	0,6375568	0,8588449	0,9520318	0,6512985	0,5846013	0,1791000	0,2397099	0,1520998	0,8344667	0,4516656	0,9599568	0,7367231	0,8748674	0,8484478	0,0882059	0,0299833	0,2753220	0,5110465
800	0,4253837	0,3674202	0,2547151	0,3136209	0,5389226	0,6465008	0,2623516	0,6337586	0,9394150	0,9572925	0,6170779	0,9999134	0,2177714	0,6282354	0,6407874	0,8588039	0,9494291	0,6547485	0,5836782	0,1749299	0,2511073	0,1478483	0,8402223	0,4205849	0,9608097	0,7348113	0,8621255	0,8403198	0,0880717	0,0301129	0,2745043	0,5008459
820	0,4247253	0,3673645	0,2547310	0,3208699	0,5275246	0,6610831	0,2553125	0,6331305	0,9391746	0,9570850	0,6138755	0,9999235	0,2114172	0,6238614	0,6441636	0,8588640	0,9465869	0,6586420	0,5831746	0,1725109	0,2622242	0,1439831	0,8459018	0,3919174	0,9613533	0,7339806	0,8498075	0,8339381	0,0879756	0,0302003	0,2738627	0,4931162
840	0,4242088	0,3674139	0,2547423	0,3276883	0,5169368	0,6745813	0,2488201	0,6326618	0,9390233	0,9569906	0,6106133	0,9999297	0,2066389	0,6208200	0,6474971	0,8589512	0,9435096	0,6626321	0,5829021	0,1711390	0,2727899	0,1404255	0,8513901	0,3656066	0,9617024	0,7336492	0,8379958	0,8290655	0,0879082	0,0302593	0,2733822	0,4874218
860	0,4238574	0,3674971	0,2547502	0,3340264	0,5071259	0,6870878	0,2428213	0,6323209	0,9389275	0,9569535	0,6074135	0,9999332	0,2030824	0,6187336	0,6506683	0,8590301	0,9402104	0,6664908	0,5827483	0,1703648	0,2826176	0,1371200	0,8566087	0,3415547	0,9619254	0,7335183	0,8267511	0,8254270	0,0878617	0,0302991	0,2730352	0,4833172
880	0,4236472	0,3675773	0,2547552	0,3398678	0,4980611	0,6986837	0,2372700	0,6320769	0,9388654	0,9569419	0,6043570	0,9999346	0,2004553	0,6173153	0,6536111	0,8590881	0,9367101	0,6700811	0,5826521	0,1699177	0,2915943	0,1340298	0,8615097	0,3196435	0,9620657	0,7334519	0,8161178	0,8227562	0,0878300	0,0303260	0,2727914	0,4804059
900	0,4235391	0,3676399	0,2547582	0,3452191	0,4897115	0,7094372	0,2321283	0,6319045	0,9388237	0,9569393	0,6014923	0,9999347	0,1985254	0,6163552	0,6562971	0,8591247	0,9330350	0,6733319	0,5825829	0,1696443	0,2996676	0,1311324	0,8660689	0,2997458	0,9621516	0,7333990	0,8061273	0,8208200	0,0878085	0,0303441	0,2726230	0,4783632
920	0,4234958	0,3676822	0,2547598	0,3501012	0,4820449	0,7194053	0,2273654	0,6317838	0,9387946	0,9569381	0,5988438	0,9999336	0,1971127	0,6157052	0,6587231	0,8591443	0,9292165	0,6762176	0,5825274	0,1694627	0,3068318	0,1284145	0,8702795	0,2817315	0,9622025	0,7333466	0,7967997	0,8194278	0,0877939	0,0303564	0,2725078	0,4769382
940	0,4234884	0,3677074	0,2547604	0,3545431	0,4750279	0,7286355	0,2229563	0,6317002	0,9387736	0,9569360	0,5964193	0,9999318	0,1960807	0,6152630	0,6609003	0,8591524	0,9252888	0,6787422	0,5824805	0,1693322	0,3131148	0,1258686	0,8741471	0,2654701	0,9622313	0,7332960	0,7881435	0,8184311	0,0877841	0,0303647	0,2724289	0,4759451
960	0,4234976	0,3677203	0,2547605	0,3585776	0,4686253	0,7371689	0,2188802	0,6316430	0,9387580	0,9569327	0,5942156	0,9999295	0,1953274	0,6149595	0,6628484	0,8591538	0,9212880	0,6809271	0,5824410	0,1692331	0,3185673	0,1234902	0,8776849	0,2508323	0,9622469	0,7332514	0,7801571	0,8177183	0,0877775	0,0303703	0,2723747	0,4752510
980	0,4235118	0,3677254	0,2547603	0,3622381	0,4628012	0,7450423	0,2151192	0,6316045	0,9387464	0,9569288	0,5922228	0,9999268	0,1947774	0,6147488	0,6645898	0,8591519	0,9172513	0,6828035	0,5824085	0,1691564	0,3232544	0,1212761	0,8809109	0,2376914	0,9622547	0,7332155	0,7728290	0,8172080	0,0877730	0,0303740	0,2723368	0,4747632
1000	0,4235252	0,3677261	0,2547601	0,3655567	0,4575186	0,7522897	0,2116572	0,6315790	0,9387376	0,9569249	0,5904273	0,9999237	0,1943756	0,6146008	0,6661474	0,8591489	0,9132153	0,6844064	0,5823825	0,1690972	0,3272486	0,1192228	0,8838455	0,2259242	0,9622583	0,7331890	0,7661394	0,8168416	0,0877699	0,0303766	0,2723101	0,4744177
1020	0,4235354	0,3677250	0,2547598	0,3685636	0,4527406	0,7589438	0,2084789	0,6315626	0,9387311	0,9569214	0,5888140	0,9999205	0,1940818	0,6144956	0,6675427	0,8591459	0,9092152	0,6857710	0,5823625	0,1690525	0,3306252	0,1173265	0,8865102	0,2154116	0,9622598	0,7331709	0,7600614	0,8165776	0,0877677	0,0303783	0,2722910	0,4741713
1040	0,4235423	0,3677232	0,2547596	0,3712867	0,4484303	0,7650369	0,2055694	0,6315523	0,9387263	0,9569186	0,5873672	0,9999171	0,1938669	0,6144203	0,6687951	0,8591436	0,9052839	0,6869307	0,5823477	0,1690195	0,3334586	0,1155823	0,8889261	0,2060400	0,9622603	0,7331596	0,7545627	0,8163869	0,0877662	0,0303795	0,2722771	0,4739944
1060	0,4235464	0,3677216	0,2547595	0,3737513	0,4445518	0,7706010	0,2029138	0,6315461	0,9387228	0,9569165	0,5860715	0,9999137	0,1937096	0,6143660	0,6699216	0,8591419	0,9014511	0,6879160	0,5823369	0,1689959	0,3358198	0,1139843	0,8911138	0,1977017	0,9622604	0,7331532	0,7496074	0,8162488	0,0877651	0,0303802	0,2722670	0,4738669
1080	0,4235484	0,3677204	0,2547594	0,3759804	0,4410698	0,7756681	0,2004973	0,6315426	0,9387203	0,9569149	0,5849127	0,9999103	0,1935945	0,6143267	0,6709369	0,8591408	0,8977431	0,6887539	0,5823294	0,1689796	0,3377750	0,1125258	0,8930926	0,1902955	0,9622604	0,7331500	0,7451570	0,8161486	0,0877643	0,0303808	0,2722597	0,4737746
1100	0,4235492	0,3677195	0,2547593	0,3779950	0,4379507	0,7802702	0,1983047	0,6315408	0,9387186	0,9569139	0,5838771	0,9999069	0,1935103	0,6142983	0,6718535	0,8591402	0,8941818	0,6894677	0,5823241	0,1689685	0,3393846	0,1111993	0,8948808	0,1837274	0,9622604	0,7331488	0,7411723	0,8160760	0,0877638	0,0303811	0,2722543	0,4737079

0	0,4235454	0,3677182	0,2547592	0,3954188	0,4133336	0,8194120	0,1799186	0,6315418	0,9387010	0,9569055	0,5754630	0,9998606	0,1933202	0,6142134	0,6802773	0,8591384	0,8536010	0,6945128	0,5822755	0,1689264	0,3466841	0,1000235	0,9105462	0,1343966	0,9622593	0,7331536	0,7102302	0,8157874	0,0877619	0,0303905	0,2722302	0,4734732
20	0,4235457	0,3677188	0,2547593	0,6222045	0,4118060	0,6386067	0,1799211	0,6315416	0,9387051	0,9569080	0,4961098	0,9998615	0,1933072	0,6142156	0,7007309	0,8591390	0,8536010	0,6932609	0,7342441	0,1689339	0,3439278	0,0998301	0,9098915	0,3365565	0,9622600	0,7331532	0,7101873	0,5587054	0,0527577	0,0303877	0,2722333	0,4734896
40	0,4235463	0,3677191	0,2547593	0,7412045	0,4039797	0,5236135	0,1797901	0,6315414	0,9387080	0,9569096	0,4390856	0,9998609	0,1932988	0,6142178	0,7037985	0,8591393	0,8531008	0,6866289	0,8248391	0,1689388	0,3303730	0,0987901	0,9065467	0,4713262	0,9622604	0,7331523	0,7097326	0,3916276	0,0317415	0,0303858	0,2722355	0,4735025
60	0,4235469	0,3677192	0,2547593	0,7994940	0,3894043	0,4509552	0,1791430	0,6315412	0,9387100	0,9569106	0,3969212	0,9998574	0,1932933	0,6142198	0,6927007	0,8591395	0,8511920	0,6722885	0,8788466	0,1689418	0,3047462	0,0965947	0,8995177	0,5608860	0,9622606	0,7331515	0,7082133	0,2830437	0,0191235	0,0303846	0,2722371	0,4735123
80	0,4235474	0,3677191	0,2547593	0,8238812	0,3705225	0,4058960	0,1775156	0,6315410	0,9387114	0,9569112	0,3645157	0,9998493	0,1932898	0,6142214	0,6710504	0,8591395	0,8466860	0,6497203	0,9110429	0,1689438	0,2705446	0,0932606	0,8888070	0,6199483	0,9622606	0,7331509	0,7049231	0,2124750	0,0115478	0,0303837	0,2722383	0,4735196
100	0,4235478	0,3677191	0,2547593	0,8298650	0,3500773	0,3790505	0,1746009	0,6315409	0,9387123	0,9569116	0,3379616	0,9998348	0,1932875	0,6142227	0,6424675	0,8591396	0,8384576	0,6199472	0,9302365	0,1689451	0,2327727	0,0890552	0,8750677	0,6583870	0,9622607	0,7331504	0,6994627	0,1666124	0,0069994	0,0303831	0,2722390	0,4735250
120	0,4235480	0,3677190	0,2547593	0,8265468	0,3300636	0,3642787	0,1703532	0,6315408	0,9387130	0,9569118	0,3145336	0,9998121	0,1932861	0,6142237	0,6104284	0,8591396	0,8256792	0,5852473	0,9416786	0,1689459	0,1958733	0,0843872	0,8593699	0,6829406	0,9622607	0,7331502	0,6919109	0,1368062	0,0042686	0,0303827	0,2722396	0,4735290
140	0,4235481	0,3677189	0,2547593	0,8192579	0,3116525	0,3574441	0,1649627	0,6315408	0,9387135	0,9569120	0,2926378	0,9997793	0,1932852	0,6142245	0,5779652	0,8591396	0,8079498	0,5484782	0,9484997	0,1689465	0,1627466	0,0796692	0,8429332	0,6982605	0,9622607	0,7331500	0,6827760	0,1174352	0,0026290	0,0303824	0,2722400	0,4735318
160	0,4235481	0,3677189	0,2547593	0,8110101	0,2953957	0,3556988	0,1587710	0,6315408	0,9387138	0,9569121	0,2716368	0,9997345	0,1932847	0,6142250	0,5473832	0,8591396	0,7853501	0,5123175	0,9525661	0,1689469	0,1347094	0,0752231	0,8268754	0,7075546	0,9622607	0,7331500	0,6728257	0,1048460	0,0016446	0,0303822	0,2722402	0,4735339
180	0,4235481	0,3677189	0,2547593	0,8033663	0,2814428	0,3570653	0,1521779	0,6315408	0,9387140	0,9569122	0,2515511	0,9996758	0,1932844	0,6142254	0,5201552	0,8591396	0,7584223	0,4787772	0,9549903	0,1689473	0,1119289	0,0712463	0,8120480	0,7130047	0,9622607	0,7331500	0,6628840	0,0966642	0,0010536	0,0303821	0,2722404	0,4735353
200	0,4235481	0,3677189	0,2547593	0,7970059	0,2697101	0,3601815	0,1455672	0,6315407	0,9387142	0,9569122	0,2327188	0,9996013	0,1932842	0,6142258	0,4969984	0,8591396	0,7280763	0,4490747	0,9564355	0,1689475	0,0939245	0,0678245	0,7989820	0,7160623	0,9622607	0,7331500	0,6536560	0,0913469	0,0006988	0,0303820	0,2722405	0,4735364
220	0,4235481	0,3677188	0,2547593	0,7920999	0,2599988	0,3641306	0,1392581	0,6315407	0,9387143	0,9569122	0,2155200	0,9995099	0,1932841	0,6142260	0,4780513	0,8591396	0,6954505	0,4237368	0,9572970	0,1689477	0,0799504	0,0649625	0,7879157	0,7176692	0,9622607	0,7331500	0,6456228	0,0878912	0,0004858	0,0303820	0,2722406	0,4735372
240	0,4235481	0,3677188	0,2547593	0,7885537	0,2520667	0,3683191	0,1334826	0,6315407	0,9387144	0,9569123	0,2002232	0,9994014	0,1932841	0,6142262	0,4630697	0,8591396	0,6617637	0,4027892	0,9578106	0,1689478	0,0692256	0,0626175	0,7788627	0,7184216	0,9622607	0,7331500	0,6390156	0,0856454	0,0003578	0,0303819	0,2722407	0,4735377
260	0,4235481	0,3677188	0,2547593	0,7861569	0,2456673	0,3723837	0,1283826	0,6315407	0,9387145	0,9569123	0,1869385	0,9992769	0,1932841	0,6142263	0,4515941	0,8591397	0,6281834	0,3859397	0,9581167	0,1689479	0,0610472	0,0607244	0,7716878	0,7186888	0,9622607	0,7331500	0,6338534	0,0841858	0,0002810	0,0303819	0,2722407	0,4735381
280	0,4235481	0,3677188	0,2547593	0,7846680	0,2405676	0,3761211	0,1240188	0,6315407	0,9387145	0,9569123	0,1756360	0,9991389	0,1932841	0,6142264	0,4430752	0,8591397	0,5957280	0,3727242	0,9582993	0,1689480	0,0548308	0,0592123	0,7661722	0,7186943	0,9622607	0,7331500	0,6300100	0,0832372	0,0002349	0,0303819	0,2722407	0,4735384
