"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
20	0,2588317	0,2346218	0,1675693	0,3182067	0,3818262	0,6351023	0,1197272	0,4341032	0,5658038	0,7078727	0,4172581	0,7455507	0,1879205	0,5372903	0,5472783	0,6840683	0,6049131	0,5818610	0,3908907	0,1084520	0,3346292	0,1096830	0,7891995	0,1040006	0,6753344	0,4076711	0,4871668	0,5193055	0,0267470	0,0177309	0,2338699	0,3764629
40	0,2966926	0,1979572	0,1131646	0,3386412	0,3641470	0,5300213	0,0950448	0,3890963	0,6832138	0,7305585	0,4334771	0,8029327	0,1982854	0,4518189	0,4871825	0,7245258	0,6652065	0,5676874	0,5569790	0,0779399	0,3184822	0,0783506	0,7222332	0,0774397	0,6471380	0,4154751	0,5504859	0,5886005	0,0429960	0,0265591	0,2354192	0,2254179
60	0,2867828	0,1739552	0,0925320	0,3147639	0,3526168	0,6502207	0,0920504	0,3974148	0,7055632	0,6960528	0,5028752	0,7897702	0,1593531	0,3710033	0,4782441	0,5130638	0,5761905	0,6034633	0,5138356	0,1198260	0,2587053	0,1043117	0,6699629	0,1633319	0,4366545	0,5100363	0,4848890	0,5079574	0,0328401	0,0089074	0,2141050	0,3344081
80	0,2516454	0,1694320	0,0612368	0,3398375	0,4669669	0,5492105	0,1257031	0,3240563	0,7007936	0,7457180	0,4652122	0,8504299	0,1459598	0,3830746	0,7207493	0,6368963	0,4545356	0,5992387	0,4347172	0,1755048	0,2199100	0,1092815	0,7321642	0,1425699	0,3352722	0,6791770	0,6148659	0,4585709	0,0248038	0,0044635	0,2837132	0,3408165
100	0,2168999	0,1611192	0,0434560	0,2573083	0,6004765	0,5699556	0,1856050	0,2795387	0,7124212	0,6574447	0,4304775	0,8023724	0,2378349	0,3751035	0,6115583	0,6839259	0,5998176	0,6724145	0,4307335	0,1824172	0,1750932	0,1687395	0,6596720	0,2403868	0,2716003	0,6966437	0,5705425	0,5223497	0,0195872	0,0015162	0,1910159	0,3867869
120	0,2859516	0,1616899	0,0358207	0,2768783	0,4770439	0,4782245	0,1112475	0,1879957	0,7019400	0,7721335	0,4221566	0,8049254	0,1533025	0,4702274	0,5448932	0,6627090	0,6082419	0,7778986	0,4740781	0,2743444	0,2524613	0,0885163	0,5806482	0,2494479	0,2923036	0,6288631	0,7814329	0,5527803	0,0058796	0,0012168	0,2085399	0,4099454
140	0,2223466	0,1635449	0,0423572	0,2144706	0,5859222	0,5860070	0,1542486	0,1344585	0,6523913	0,6632322	0,4023986	0,8879564	0,2471105	0,6119766	0,4929728	0,5528553	0,7199246	0,9401838	0,4727129	0,2351845	0,3301865	0,0974537	0,6949314	0,2606731	0,1591987	0,6412410	0,6099618	0,4677051	0,0134852	0,0021833	0,1923015	0,3798618
160	0,2413462	0,1750734	0,0706668	0,2332420	0,5748008	0,4304848	0,2138511	0,1286788	0,7774426	0,6495562	0,3329040	0,8328003	0,2092642	0,4482497	0,5272293	0,7235423	0,6101981	0,7359823	0,5240011	0,2539783	0,2488268	0,1537702	0,6157219	0,3837790	0,2080028	0,7062360	0,6081169	0,6278603	0,0056869	0,0007576	0,2728510	0,4043440
180	0,2417513	0,2308981	0,0722777	0,2222316	0,5435178	0,3876174	0,2065792	0,1354600	0,7327402	0,6637021	0,3306397	0,8269633	0,1919459	0,5055882	0,5667632	0,6210645	0,6995466	0,7426329	0,5027170	0,2329755	0,3225385	0,1178037	0,5888680	0,3903140	0,1440132	0,5836749	0,6267286	0,6934833	0,0048508	0,0037203	0,2486519	0,3682436
200	0,2092627	0,1525244	0,0585336	0,2170663	0,6369828	0,4729243	0,2864950	0,1159930	0,7118183	0,6468346	0,3819984	0,7777385	0,1777071	0,5327884	0,6200072	0,6353229	0,6406418	0,7827190	0,4353709	0,2582107	0,2750373	0,1635972	0,7347983	0,4724467	0,1282127	0,7305144	0,5774625	0,7478289	0,0110362	0,0081265	0,2824366	0,3711548
220	0,1710443	0,1400205	0,1065622	0,3664535	0,5504956	0,5237382	0,1789444	0,0812067	0,6831709	0,5951279	0,3088354	0,6634697	0,2391171	0,4470100	0,5902001	0,6462263	0,5861805	0,8763364	0,4691004	0,3635780	0,2817743	0,1695618	0,5870434	0,4792569	0,1497615	0,6738397	0,6168778	0,7755884	0,0187394	0,0052919	0,1807796	0,3946327
240	0,2190975	0,1287828	0,0703318	0,3093775	0,6365727	0,4687768	0,2034674	0,1039309	0,6230755	0,6636080	0,2849638	0,7872014	0,2058002	0,4327415	0,5875653	0,6130425	0,7964504	0,7787601	0,4871001	0,3172261	0,2499891	0,1290268	0,6609070	0,5591316	0,1853800	0,6684259	0,7812955	0,7286364	0,0053098	0,0035645	0,1790090	0,4024284
260	0,2526513	0,1241954	0,0603364	0,2816559	0,7203273	0,4941949	0,2155976	0,1118137	0,6680086	0,6102159	0,2806674	0,6651490	0,2428578	0,4127798	0,4721477	0,5503162	0,7146006	0,8918718	0,4774294	0,4584310	0,2525851	0,1570685	0,5111657	0,4648584	0,1624486	0,6292516	0,7368572	0,7192017	0,0052982	0,0030904	0,2374222	0,3855330
280	0,1927894	0,1464433	0,0788006	0,2972484	0,6193294	0,3697978	0,1816823	0,1178733	0,7466821	0,7513215	0,3706283	0,6691908	0,1853687	0,4125434	0,4549798	0,6740953	0,7715635	0,7485958	0,5252722	0,4565324	0,1586535	0,2019010	0,6229221	0,5519014	0,1699262	0,8432011	0,6904323	0,6720022	0,0098120	0,0010451	0,3338104	0,5100697
300	0,2367703	0,0987265	0,0836373	0,2363348	0,5989094	0,4168032	0,1979904	0,0904827	0,8512144	0,7807661	0,4313197	0,5741439	0,3009772	0,5508363	0,4315855	0,6283003	0,6677503	0,7794007	0,4898432	0,3184319	0,1980194	0,2322369	0,4597665	0,6186548	0,1791344	0,7720154	0,6660012	0,5951354	0,0307452	0,0006607	0,2164950	0,5491683
320	0,1711145	0,2147758	0,0317956	0,1489410	0,5517978	0,3088360	0,2643422	0,1134004	0,7362206	0,7492088	0,3853642	0,7816741	0,2296614	0,6484783	0,4724153	0,6234261	0,6986904	0,6729834	0,3919518	0,4156566	0,1656565	0,1451803	0,4730448	0,5695056	0,1371555	0,5487224	0,7269218	0,6727646	0,0173278	0,0000000	0,1894140	0,4633898
340	0,1964820	0,1146154	0,0627077	0,2499493	0,6406216	0,3214466	0,2556628	0,0995671	0,7420785	0,7196510	0,4890349	0,7085716	0,2562624	0,6766777	0,5488047	0,6027242	0,7378891	0,7672861	0,4570568	0,3933709	0,1511845	0,1115791	0,6419974	0,5830887	0,1148598	0,6458815	0,6559673	0,7122430	0,0177234	0,0004847	0,2575117	0,5020040
360	0,1852195	0,1345564	0,0720024	0,2029592	0,6549075	0,4450096	0,3411404	0,0686883	0,8372851	0,7279704	0,4157167	0,8207281	0,1917885	0,5140382	0,5014032	0,6869383	0,6738721	0,7925881	0,4931800	0,4640405	0,1779369	0,1638813	0,5921380	0,4641042	0,1366186	0,7519893	0,7644641	0,6747516	0,0163847	0,0000487	0,1761740	0,4849556
380	0,1772778	0,1546773	0,0780669	0,2140829	0,6912818	0,3734421	0,2232836	0,1078010	0,7334286	0,7611860	0,3304419	0,6725601	0,2339465	0,5460985	0,4724742	0,6820331	0,6752685	0,6865163	0,5559963	0,5200483	0,1824558	0,1481298	0,5325408	0,5692462	0,1016897	0,6564712	0,6762591	0,5949894	0,0134506	0,0000000	0,1777800	0,4310812
400	0,1422506	0,1663094	0,0844202	0,1871933	0,6379903	0,3361143	0,3691077	0,1303551	0,7951840	0,6439817	0,4432411	0,6876580	0,2568837	0,5562442	0,4344847	0,6045839	0,6519848	0,6256247	0,4546240	0,5099634	0,1460369	0,0997642	0,6066862	0,5208085	0,1569361	0,5805862	0,5359213	0,6562616	0,0146409	0,0002793	0,1307263	0,5536534
420	0,1264544	0,1563625	0,0596870	0,1748874	0,5665413	0,4111717	0,2674103	0,0855567	0,7010936	0,7254880	0,4165739	0,7164698	0,3113663	0,5573323	0,5669103	0,7085470	0,6775763	0,7327103	0,4581601	0,4082110	0,1700454	0,1612583	0,6079964	0,6224421	0,1801670	0,6073370	0,6589458	0,6720973	0,0117342	0,0001662	0,1794891	0,5066132
440	0,1562882	0,1589599	0,0462751	0,1818204	0,6828579	0,3039980	0,2023481	0,1334137	0,7714180	0,7809340	0,4541447	0,8254701	0,2534164	0,6447470	0,5443741	0,6829943	0,6687842	0,7553548	0,5146490	0,6295293	0,1713928	0,1501416	0,5727764	0,6083452	0,1195283	0,7333402	0,7030090	0,6392433	0,0111459	0,0000293	0,2174766	0,4942160
460	0,1244642	0,1948165	0,0451492	0,1482521	0,7693829	0,2990031	0,3041956	0,1156794	0,6731116	0,7749756	0,4414669	0,6946539	0,2810946	0,6413001	0,4508245	0,7484724	0,6240029	0,7268742	0,5254907	0,5090286	0,1678676	0,2106405	0,5433456	0,6059859	0,1785912	0,6898476	0,7983211	0,7321023	0,0198294	0,0000136	0,1929462	0,4590917
480	0,1534406	0,1907485	0,0833117	0,1773140	0,9114583	0,3687998	0,2369811	0,1882692	0,7054100	0,7002552	0,3826115	0,6527468	0,3245162	0,6039531	0,4542017	0,6702603	0,6108885	0,6749311	0,5826420	0,4882782	0,1411999	0,1335715	0,6037567	0,5372508	0,1526460	0,7015517	0,8544181	0,5907632	0,0460569	0,0008607	0,1857928	0,5053720
500	0,1996757	0,2007771	0,0617691	0,1719285	0,5987380	0,3178182	0,1718031	0,1278016	0,6808814	0,7230264	0,4216204	0,6091435	0,2484968	0,6051701	0,4820893	0,5807118	0,6731857	0,7411409	0,4870160	0,4532727	0,1409548	0,1961915	0,5843709	0,5592708	0,1337935	0,7569606	0,7072635	0,7844312	0,0616976	0,0003578	0,1509211	0,4353271
520	0,1800600	0,2393060	0,0892372	0,1530327	0,7454637	0,2639402	0,2306256	0,1361051	0,5651577	0,6854003	0,2419786	0,5591580	0,2554602	0,5176062	0,4326811	0,6499379	0,7219277	0,6594178	0,4618304	0,3969252	0,1532897	0,2521959	0,5577326	0,5660636	0,2109167	0,8019462	0,6293149	0,7951488	0,0235583	0,0002186	0,1614088	0,5591424
540	0,1598355	0,1364784	0,1207728	0,1912369	0,5624105	0,3006872	0,1775046	0,1441661	0,7079272	0,7435136	0,3795494	0,6777379	0,2892273	0,5654453	0,4971795	0,6875634	0,7673967	0,5907715	0,5446726	0,4019328	0,1135308	0,1549621	0,5098998	0,5025404	0,1137936	0,7637733	0,6326187	0,8018585	0,0252013	0,0049204	0,1681105	0,4773394
560	0,1409774	0,1609048	0,0394842	0,1331872	0,6035265	0,3239719	0,2430339	0,1681573	0,7223987	0,8554252	0,2988477	0,8341112	0,3035515	0,5738038	0,4285863	0,5965164	0,8271476	0,7606751	0,5176801	0,3900635	0,1455954	0,1458640	0,5581229	0,5367805	0,1391989	0,6207826	0,6527866	0,7038090	0,0328098	0,0054672	0,2018484	0,4502586
580	0,1379457	0,2225229	0,0886001	0,1758596	0,6276052	0,3658138	0,3344745	0,1602130	0,5817903	0,7387556	0,2984983	0,6903494	0,2321963	0,5572710	0,4334568	0,7137744	0,8139897	0,6398928	0,4648092	0,3552917	0,1856716	0,1572721	0,4797328	0,5224919	0,1634218	0,6278834	0,7249847	0,6685221	0,0390266	0,0074086	0,1814901	0,4349577
600	0,1773998	0,2046854	0,1385914	0,1866334	0,6005243	0,3815622	0,3246715	0,2260928	0,6997389	0,7996829	0,3751204	0,6858089	0,3718308	0,6213473	0,4021678	0,7008097	0,7163457	0,5870492	0,5198848	0,2567260	0,1575516	0,0992436	0,5080315	0,4853850	0,2699243	0,6649751	0,7119414	0,7757382	0,0353171	0,0232886	0,2421190	0,4725412
620	0,2072071	0,2288505	0,1105251	0,2148342	0,3943434	0,3982581	0,3306787	0,2591277	0,6444245	0,8478521	0,3364301	0,6547613	0,3208470	0,4025457	0,3995649	0,6189703	0,7749030	0,6696887	0,4977478	0,3081897	0,2010056	0,1357541	0,5883480	0,4395326	0,3584111	0,7722830	0,6181476	0,8024346	0,0244572	0,0288427	0,2923421	0,5555519
640	0,2344235	0,2319982	0,1496756	0,2673275	0,5122783	0,3017059	0,2668479	0,3920632	0,7024141	0,7566940	0,3763754	0,7507116	0,3205896	0,5406163	0,3625844	0,6344162	0,8945535	0,6026864	0,5113990	0,2843989	0,2025216	0,0814389	0,5813415	0,4054669	0,4537646	0,6156531	0,5954867	0,7135455	0,0399943	0,0184924	0,2229933	0,4728831
660	0,2020042	0,3100372	0,1739602	0,2133624	0,4485257	0,2765987	0,1603471	0,4467581	0,6844545	0,6751759	0,3722565	0,7330989	0,2918866	0,4684765	0,4267772	0,6101834	0,6811861	0,5083917	0,5646008	0,2537107	0,1819920	0,0949412	0,5221190	0,4320572	0,5048479	0,5603447	0,6180449	0,8097945	0,0327728	0,0414250	0,1672097	0,3840096
680	0,2483700	0,2430896	0,1724097	0,2358392	0,3930933	0,3911168	0,1397470	0,4687759	0,6803032	0,5901864	0,3655074	0,6601163	0,3256457	0,6415748	0,5315561	0,6650133	0,6672275	0,5349484	0,5147590	0,1440567	0,1792661	0,1167935	0,5190413	0,3352797	0,7434771	0,6727174	0,6317204	0,7322722	0,0254781	0,0157098	0,2218624	0,5506537
700	0,3856730	0,2993072	0,2515074	0,1479121	0,4148240	0,4646425	0,1903729	0,4243350	0,6487651	0,6010563	0,3979825	0,6418845	0,2245588	0,4661960	0,4325248	0,5429017	0,7778617	0,4423411	0,4709483	0,2289438	0,1983502	0,1062430	0,6557149	0,3319191	0,6425925	0,5922655	0,5680947	0,6967993	0,0333212	0,0343123	0,1577511	0,5069409
720	0,3361522	0,2631805	0,1613906	0,2123076	0,4664326	0,4412589	0,2017459	0,4405132	0,6985804	0,6488363	0,3547847	0,5946008	0,2177520	0,4329873	0,5969786	0,5883989	0,8479658	0,4484230	0,4058864	0,1686614	0,1498849	0,1366689	0,6179203	0,2963162	0,6584884	0,5353152	0,5851981	0,7038987	0,0521634	0,0222043	0,1548438	0,4552415
740	0,2962118	0,3188676	0,1746172	0,1955194	0,3827956	0,4040734	0,1758942	0,4585040	0,6927450	0,6113123	0,3832194	0,6384338	0,2183218	0,3794038	0,5705575	0,6245317	0,6552116	0,3960037	0,4820396	0,1389596	0,1399726	0,0953789	0,5611630	0,3808836	0,6221524	0,5730532	0,6614072	0,5405312	0,0618072	0,0407940	0,1966482	0,5302447
760	0,2854195	0,3486638	0,1774840	0,1966171	0,5121210	0,4273924	0,2298582	0,3478685	0,7280374	0,6273904	0,4601111	0,6392193	0,2046301	0,4354145	0,4931302	0,6399089	0,7386092	0,3766970	0,4781021	0,1124137	0,1568550	0,1385652	0,5599350	0,3392388	0,6991414	0,5738014	0,5564417	0,6441324	0,0888205	0,0410790	0,1775528	0,3737517
780	0,2918855	0,3674519	0,1443001	0,1953400	0,4079415	0,4547632	0,1741261	0,4317352	0,6399757	0,7532067	0,5176847	0,6967081	0,2319621	0,4604698	0,4362738	0,5906098	0,7347265	0,4088279	0,4485209	0,1321162	0,1588146	0,1102210	0,5850374	0,2902622	0,6012993	0,5962849	0,5795462	0,6116013	0,0337742	0,0340482	0,1796172	0,3339709
800	0,3500365	0,3400691	0,1242498	0,2781705	0,4219481	0,4115382	0,1805665	0,4939405	0,7315922	0,6039348	0,4929019	0,6592516	0,1874197	0,4912940	0,5934232	0,6148190	0,7666525	0,5064318	0,4724339	0,1029093	0,1891971	0,0995014	0,6624225	0,3872224	0,5256770	0,5122427	0,7325514	0,6790382	0,0416404	0,0174950	0,2306672	0,3647121
820	0,3713853	0,3001448	0,1438808	0,2169488	0,5106912	0,4335644	0,1632759	0,4663729	0,8051943	0,6521761	0,4478621	0,8962632	0,1720870	0,4252453	0,5068127	0,6484506	0,6536141	0,4524496	0,4525819	0,0955692	0,1422767	0,0890373	0,5574865	0,4316191	0,6009510	0,6129471	0,6486808	0,6562945	0,1053856	0,0291701	0,2337474	0,3121195
840	0,4632350	0,2968363	0,1595185	0,2193418	0,3952564	0,3915084	0,2038670	0,4771846	0,6362632	0,4946219	0,4508469	0,9058140	0,2109732	0,3981347	0,5034846	0,5388107	0,8088680	0,4032763	0,3466249	0,1389388	0,2053532	0,0908327	0,7564515	0,3749910	0,5929543	0,5296403	0,6105228	0,5747605	0,0631085	0,0210063	0,2827374	0,3204557
860	0,3137032	0,2347132	0,1418510	0,2487106	0,3927602	0,4048098	0,1546201	0,4257096	0,6991293	0,6250296	0,4009950	0,6918428	0,1642841	0,4720124	0,4919284	0,6531752	0,6675712	0,4719698	0,3916226	0,0774732	0,1915915	0,1134388	0,7479924	0,3788889	0,5981252	0,5463861	0,6942717	0,5887285	0,0983641	0,0316312	0,1957349	0,3597750
880	0,3961828	0,2882728	0,1188150	0,2141101	0,3911257	0,4806194	0,2221367	0,3608934	0,7105774	0,5214294	0,3881951	0,9351053	0,1864008	0,4717945	0,5350711	0,7205369	0,6462354	0,4916851	0,4113246	0,0933267	0,2005330	0,0590306	0,6734108	0,3955081	0,6701931	0,5317902	0,6139599	0,5750314	0,0398282	0,0132757	0,1678402	0,3179593
900	0,3542609	0,2232567	0,1329098	0,1875067	0,4001250	0,4729879	0,1669652	0,3732655	0,6158307	0,5972875	0,4241936	0,7872286	0,1935065	0,4484935	0,5618102	0,5476989	0,6750212	0,6491784	0,3714363	0,1160878	0,1800636	0,0835959	0,5835804	0,2759899	0,6956182	0,7161421	0,7116316	0,5392164	0,0528747	0,0183949	0,2850040	0,3998658
920	0,3236785	0,2577000	0,1763892	0,2194124	0,5005809	0,4818419	0,2695020	0,3702815	0,6168411	0,6143325	0,4664590	0,7837670	0,1224314	0,4929616	0,5289104	0,6500593	0,8001994	0,4897677	0,4021121	0,1264197	0,2361881	0,1177964	0,6110659	0,2457420	0,6799865	0,6739537	0,6449494	0,5507472	0,0749601	0,0303826	0,2674235	0,4707627
940	0,3447568	0,2410010	0,1392653	0,2420624	0,3516410	0,3784292	0,1386122	0,4025401	0,5483288	0,6719217	0,4190259	0,8210976	0,1321822	0,3484036	0,5602237	0,6667397	0,7475933	0,5348943	0,4396591	0,1569938	0,2455068	0,1336368	0,6754759	0,2534434	0,7265857	0,7027299	0,6181479	0,6011452	0,0360249	0,0210280	0,1772676	0,4626720
960	0,2509469	0,3132667	0,2001318	0,2723027	0,3978200	0,5026862	0,1733887	0,4181668	0,6744790	0,6778375	0,4246862	0,7122898	0,1579700	0,4722387	0,4993407	0,6431700	0,7096817	0,5007072	0,3940594	0,1196552	0,2900381	0,1062090	0,6435809	0,2899328	0,8019909	0,5620806	0,6844476	0,5603739	0,0461588	0,0364414	0,1777897	0,5002004
980	0,3187828	0,3239864	0,1685370	0,2939150	0,3706721	0,5267559	0,2056007	0,4462085	0,7145606	0,7366627	0,3505494	0,7229688	0,1258919	0,5020314	0,6303604	0,6458365	0,8210818	0,5297161	0,4065718	0,1107701	0,2723325	0,0856735	0,5790674	0,2494763	0,7790075	0,5807872	0,6267398	0,6289793	0,0619429	0,0175329	0,1643032	0,4101155
1000	0,2708400	0,3288796	0,1707797	0,2802038	0,3961318	0,4782889	0,1256883	0,4052249	0,7625441	0,6758932	0,4394882	0,6270178	0,1414967	0,4340009	0,4293171	0,5702510	0,6958764	0,4051550	0,3986447	0,1403510	0,2809287	0,0849076	0,5381294	0,2706843	0,7805723	0,5566193	0,6963581	0,5881375	0,0739212	0,0300182	0,2201828	0,3191918
1020	0,2149639	0,2450920	0,2299752	0,2676804	0,3863295	0,5674465	0,1909081	0,4591763	0,6734853	0,6771436	0,4901849	0,6239257	0,2105112	0,4361295	0,5226613	0,6157549	0,6070206	0,3169080	0,5133073	0,1411079	0,2661912	0,1015129	0,6097114	0,2431046	0,6165603	0,5400768	0,6355267	0,6016271	0,0929877	0,0114526	0,1543310	0,4258216
1040	0,2073261	0,1920444	0,2191650	0,2700558	0,3830160	0,4756567	0,1427769	0,4378902	0,5626864	0,7939543	0,4318869	0,6934022	0,1357432	0,4803173	0,4591832	0,5651209	0,6046422	0,5360621	0,4839118	0,0877519	0,2618841	0,1010064	0,6084626	0,2137026	0,6695553	0,5196376	0,6143311	0,6516095	0,0503423	0,0290538	0,1797983	0,3825088
1060	0,2083131	0,1757890	0,2027143	0,2772104	0,2578636	0,4851463	0,1576251	0,4045133	0,7376639	0,7395917	0,5014974	0,6173955	0,1385810	0,4528156	0,4654735	0,6188283	0,6436432	0,5422199	0,4306038	0,1819057	0,3038882	0,1155616	0,6215029	0,1631070	0,7036355	0,5660554	0,6059873	0,6396234	0,0446078	0,0098223	0,2509316	0,3400132
1080	0,2133818	0,1932710	0,2618910	0,2586698	0,2821721	0,5568119	0,1068042	0,4303553	0,7257155	0,6345182	0,4032984	0,6148177	0,1629933	0,4896725	0,4278087	0,6965497	0,6204113	0,6527749	0,4274623	0,1388020	0,2536028	0,0794620	0,5795145	0,1853503	0,7406228	0,6572775	0,5495329	0,6581855	0,0655975	0,0251028	0,2224156	0,4766260
1100	0,2148301	0,2175313	0,2005298	0,2815837	0,2626720	0,4506978	0,1849270	0,3979608	0,6891419	0,6018604	0,3240245	0,6415443	0,1568779	0,4791957	0,5160469	0,6731523	0,7363088	0,6039586	0,4123361	0,1780938	0,3232082	0,1113688	0,6171554	0,1155550	0,5951463	0,4854442	0,4700775	0,6937881	0,0847294	0,0175010	0,2212543	0,3265201

0	0,3274510	0,2582191	0,1683285	0,3306336	0,2817336	0,6607852	0,1018701	0,3835524	0,6238498	0,6258054	0,3314249	0,7796644	0,1434741	0,4767604	0,5161558	0,5805422	0,6519446	0,6225238	0,4986957	0,1202522	0,2570074	0,1171937	0,5550183	0,0944771	0,7352156	0,6372375	0,4520060	0,5675669	0,0680379	0,0323353	0,1833807	0,3739478
20	0,3752197	0,3238127	0,1775919	0,3506201	0,3400334	0,6012463	0,1263101	0,3900151	0,6758844	0,7554905	0,3930518	0,7888973	0,1037122	0,4559694	0,5250092	0,6906752	0,6316058	0,4869148	0,4501975	0,0762871	0,3360714	0,0523917	0,7470719	0,2040259	0,6138368	0,6091258	0,4941627	0,5952838	0,0447065	0,0118280	0,1632778	0,2409262
40	0,4139587	0,2958710	0,1442091	0,4729408	0,3160704	0,4076440	0,1573606	0,4649996	0,7874575	0,7659134	0,4530674	0,8171601	0,1247168	0,4216343	0,6847921	0,6626805	0,4855265	0,5143663	0,5068596	0,0547723	0,2663759	0,0666021	0,7618421	0,2802939	0,7114867	0,6949002	0,5307319	0,4771446	0,0339914	0,0148727	0,2404064	0,2564867
60	0,3475627	0,2813515	0,1849103	0,4498134	0,3396845	0,5261936	0,1337598	0,4765295	0,6328705	0,7604637	0,2609934	0,6584143	0,1297732	0,3816930	0,5567750	0,5771043	0,6775121	0,5358306	0,5178696	0,1169172	0,2868503	0,0500964	0,7672110	0,5213222	0,7685590	0,7804223	0,5130915	0,3353612	0,0222835	0,0540972	0,1405761	0,2377361
80	0,4611793	0,2241083	0,2229868	0,4379162	0,4185288	0,4455707	0,1406055	0,4856953	0,6626699	0,7634763	0,2478442	0,7363055	0,1226570	0,4574211	0,4293981	0,7596193	0,6764254	0,7394172	0,5503513	0,0828811	0,3084413	0,0899321	0,7309190	0,3850406	0,6688609	0,5249844	0,5321217	0,2525328	0,0303340	0,0193212	0,1204280	0,2150836
100	0,3864973	0,2116558	0,1395404	0,5185454	0,2823481	0,2490594	0,1121446	0,3414030	0,6615959	0,7046137	0,3008009	0,6524313	0,1283463	0,5175138	0,4886718	0,6072593	0,5968690	0,5175563	0,6048793	0,0908501	0,2932671	0,0714497	0,7487397	0,4557822	0,7122339	0,4983156	0,5297648	0,3502812	0,0354580	0,0281345	0,2581683	0,2386191
120	0,4284560	0,2404614	0,1589643	0,6748336	0,2554725	0,2540806	0,0945378	0,4698823	0,7086246	0,7006693	0,1982001	0,7240539	0,1349282	0,4797178	0,4705263	0,7045818	0,6690394	0,5021585	0,5279424	0,0606802	0,2247812	0,1041537	0,5875629	0,5283360	0,6300222	0,5108620	0,5802880	0,1453807	0,0203608	0,0248960	0,2527548	0,2257088
140	0,2762318	0,2923087	0,1678507	0,5465647	0,2585474	0,2282482	0,1497188	0,3972859	0,7017695	0,6926656	0,1774493	0,6551979	0,1009767	0,3730082	0,4820333	0,7422902	0,6401009	0,5109855	0,6238656	0,0936004	0,1747985	0,0851849	0,5219042	0,6245447	0,7740438	0,4967223	0,4897915	0,1441346	0,0061252	0,0429201	0,2523439	0,2565281
160	0,3415185	0,2828369	0,1793054	0,5926449	0,2011100	0,2317152	0,1129592	0,4204097	0,7592614	0,8114494	0,1925085	0,5917340	0,1551707	0,3776245	0,4076320	0,6696804	0,6120523	0,5150702	0,6761859	0,0831857	0,1466091	0,0919031	0,6378861	0,4968352	0,7802454	0,4513615	0,4643980	0,1507680	0,0048932	0,0290445	0,2556638	0,2395839
180	0,3347294	0,2977981	0,1408301	0,5274472	0,2395557	0,2857682	0,1205113	0,4285926	0,7735964	0,7596526	0,2042940	0,6417175	0,1182523	0,3110254	0,3418820	0,6634989	0,5355252	0,3862107	0,5734891	0,0834306	0,1167990	0,0992152	0,6817553	0,5998857	0,5949332	0,5085592	0,5188654	0,1191673	0,0051434	0,0224274	0,2203453	0,2679609
200	0,2860582	0,2555016	0,1054935	0,5447445	0,2837890	0,3021285	0,0664305	0,4220595	0,7470000	0,7452884	0,2201868	0,6026824	0,0966248	0,3731441	0,4479266	0,6437427	0,6513790	0,3144844	0,5711098	0,1082264	0,0904378	0,0750384	0,5131770	0,5345622	0,8336343	0,5744458	0,5251463	0,1341687	0,0072084	0,0237870	0,2024610	0,3388221
220	0,2966622	0,2250155	0,1750349	0,5858181	0,1929149	0,2564796	0,0888322	0,4562326	0,6647706	0,8987991	0,2297539	0,7416909	0,1182216	0,3964416	0,3502920	0,6970514	0,5668292	0,2928301	0,7508091	0,1546902	0,1045913	0,0634354	0,6069338	0,4184455	0,7420950	0,5089996	0,3895389	0,0848459	0,0136463	0,0056158	0,1648112	0,2719524
240	0,3312393	0,2165468	0,1401233	0,6040469	0,2794400	0,3125641	0,0988406	0,4523716	0,6055116	0,8685789	0,1619791	0,7830500	0,1003506	0,3853340	0,3173311	0,7591179	0,6732977	0,2565747	0,6706942	0,1183132	0,0647265	0,0604093	0,5835312	0,5223814	0,6299829	0,5839116	0,4721396	0,0477593	0,0019848	0,0141260	0,1401235	0,2786357
260	0,3230577	0,2564776	0,1368921	0,6632386	0,2347264	0,2546770	0,0616182	0,4491812	0,6493917	0,6517071	0,1373948	0,5434077	0,1886436	0,4303340	0,3194969	0,7011578	0,5423837	0,3532628	0,7208082	0,0921217	0,0381909	0,0769966	0,5630570	0,5889733	0,6400372	0,6972217	0,4778814	0,0700579	0,0046698	0,0135885	0,2083401	0,3090620
280	0,3651246	0,2741833	0,1414280	0,6194642	0,1963035	0,1958540	0,0717319	0,4979619	0,7169991	0,6921220	0,1462786	0,7066085	0,1229977	0,5533421	0,2715527	0,6287476	0,5590926	0,3759476	0,6158543	0,1396381	0,0431874	0,0783226	0,4929749	0,6342608	0,6183931	0,6381912	0,4319378	0,0931145	0,0010881	0,0151632	0,1744090	0,2438806
300	0,3478501	0,3130180	0,1253631	0,5575602	0,1957795	0,2426201	0,0637172	0,5050414	0,6846841	0,6248211	0,1105358	0,6855979	0,1230531	0,4735087	0,2514496	0,7655557	0,5409144	0,3569541	0,5940805	0,1486601	0,0819755	0,0688675	0,5661564	0,6421071	0,6202486	0,5823835	0,3554584	0,0568695	0,0022139	0,0149757	0,1952416	0,3629461
