"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
20	0,4555528	0,3744737	0,1631060	0,6057881	0,6570070	0,5670519	0,1019268	0,4414208	0,5614822	0,5778213	0,5897301	0,7019632	0,1502061	0,5912988	0,3997216	0,6703258	0,4924148	0,5363928	0,5387977	0,5482182	0,5744399	0,5426004	0,3204057	0,4496891	0,7329041	0,5345098	0,3760391	0,5246656	0,6032861	0,6612064	0,5636866	0,3322634
40	0,4289906	0,4222142	0,1624398	0,6068611	0,7202445	0,6492504	0,0805858	0,5318590	0,5952059	0,6514689	0,6070810	0,5731879	0,1671761	0,6636441	0,4979866	0,8144784	0,4670903	0,5224242	0,6872451	0,4592787	0,6704639	0,4760748	0,3626396	0,3134634	0,5983831	0,5509517	0,3668494	0,4018008	0,6734294	0,7862522	0,5987841	0,3260322
60	0,4527915	0,5456864	0,1616565	0,5857698	0,6752440	0,5655960	0,0751549	0,3871383	0,5166038	0,4746083	0,7248272	0,6250993	0,1326037	0,5866793	0,5298669	0,5685097	0,5207295	0,5323925	0,6696106	0,6031799	0,5745582	0,5483530	0,3105971	0,5351057	0,6795795	0,4959933	0,3128311	0,4784783	0,6576944	0,8731029	0,6199996	0,3482855
80	0,3089560	0,3113235	0,2065584	0,4735243	0,5890483	0,5102702	0,0762503	0,3798805	0,4545236	0,4440657	0,7689310	0,6526685	0,1478897	0,5356324	0,4221649	0,6620581	0,3552147	0,5560594	0,5702326	0,4844349	0,5513667	0,4409332	0,3550971	0,4801617	0,7212852	0,4341779	0,2808359	0,7331575	0,6738671	0,7084064	0,5882013	0,2482386
100	0,3316278	0,4362366	0,1641610	0,5367015	0,7038095	0,5505188	0,0469375	0,3342281	0,5984422	0,5143315	0,7823917	0,6286847	0,1085989	0,7451791	0,3048699	0,6752147	0,4638068	0,5674015	0,5937267	0,5327802	0,5852302	0,5472384	0,2998288	0,5272133	0,5977878	0,5788431	0,3080730	0,5771611	0,6512659	0,7165236	0,5546092	0,4020073
120	0,5206791	0,4514090	0,1441938	0,4998753	0,5654801	0,7820982	0,0629818	0,3552988	0,5764381	0,4867199	0,5958997	0,5944353	0,1152793	0,6274302	0,4060398	0,5934313	0,4338898	0,5320450	0,5946749	0,5122262	0,6113984	0,5550791	0,3136059	0,4548093	0,7235729	0,4727256	0,3517417	0,5369885	0,6681541	0,6623371	0,5847260	0,3726722
140	0,4015802	0,3247725	0,1330014	0,7329607	0,8138378	0,7441295	0,0537696	0,2867129	0,4557221	0,5506849	0,6764584	0,6954145	0,0731018	0,5101091	0,4349521	0,6065006	0,4216116	0,4956724	0,5789338	0,5330601	0,5278300	0,5452091	0,2792430	0,5439371	0,6210230	0,3525666	0,3792573	0,4880779	0,4234044	0,7207135	0,6537369	0,4603294
160	0,4983369	0,4149185	0,1739414	0,5891642	0,6847498	0,6924243	0,0866875	0,3181000	0,5392744	0,4974298	0,7106589	0,5947804	0,1548611	0,5339507	0,3784958	0,6058906	0,5098423	0,4628566	0,6716386	0,6283542	0,6190825	0,5043377	0,2771426	0,5449843	0,6634785	0,4804416	0,3562340	0,4335594	0,5463457	0,6836455	0,5427836	0,3925828
180	0,4339134	0,3968987	0,1066487	0,6047556	0,6361682	0,8201906	0,1103285	0,3760315	0,5887760	0,5967908	0,6478848	0,6814147	0,1128690	0,5552729	0,4437850	0,6273929	0,3781257	0,4733464	0,8394405	0,5495819	0,5421909	0,4479982	0,2512798	0,4432649	0,7763421	0,4857677	0,3251376	0,4534352	0,4766813	0,6520667	0,6564319	0,3500375
200	0,3771388	0,3849305	0,1578670	0,5118557	0,6437557	0,7114698	0,0763461	0,3202831	0,6685761	0,4890743	0,7133607	0,6615608	0,0921018	0,6047257	0,3894972	0,6936856	0,4828522	0,5700513	0,7005838	0,4447591	0,5040380	0,4900624	0,2838075	0,6195059	0,6133805	0,4792254	0,3131437	0,5201399	0,5573348	0,6576787	0,6207874	0,3658607
220	0,4587781	0,4721775	0,1624397	0,6679392	0,6313956	0,9092882	0,1030149	0,3008750	0,6334265	0,5019596	0,6143155	0,5962915	0,1276793	0,6252442	0,4405531	0,7545050	0,4497938	0,5728972	0,5556889	0,4361697	0,5687196	0,5145365	0,2946462	0,4859187	0,6265389	0,4650842	0,4332371	0,4103169	0,5269281	0,5988687	0,6899099	0,3247491
240	0,4599135	0,3679458	0,1931725	0,6931113	0,6115000	0,7383700	0,0819329	0,3067254	0,7223660	0,4587627	0,8399399	0,6493396	0,1475923	0,6288708	0,4532280	0,6178935	0,4492400	0,5052836	0,6345947	0,4507104	0,4728786	0,4776855	0,2815903	0,4042538	0,6932763	0,5266603	0,4439082	0,4123564	0,4615328	0,5493193	0,6325344	0,2608701
260	0,4738309	0,4029551	0,1123293	0,4924462	0,5690927	0,7226613	0,1027295	0,3630154	0,6977295	0,5681882	0,6990236	0,6993882	0,1632869	0,5740001	0,4236654	0,5364668	0,5315600	0,5715372	0,7235581	0,5372345	0,4837944	0,4875075	0,3470064	0,4075621	0,7011689	0,4393477	0,3471427	0,4794538	0,4806412	0,6196364	0,6340336	0,3004846
280	0,3798477	0,4266898	0,1153834	0,5450005	0,6006910	0,8105857	0,0769183	0,4034868	0,7190597	0,5810188	0,6478880	0,6855895	0,2117309	0,6624881	0,3535190	0,6557936	0,4343935	0,5582955	0,6871045	0,4967824	0,6109641	0,6137106	0,3331582	0,4034788	0,6156829	0,5088285	0,4516854	0,4715553	0,4763340	0,6082950	0,7077518	0,3378440
300	0,3880166	0,4837320	0,1240627	0,6661808	0,6896809	0,6978957	0,0883553	0,3469646	0,6327892	0,4827331	0,6501501	0,6304546	0,1938385	0,5867402	0,4510227	0,5379472	0,5274061	0,6088834	0,6016017	0,5799587	0,4708946	0,4397621	0,3419516	0,5379335	0,8274765	0,4050437	0,3573161	0,5295409	0,4720343	0,7070994	0,6479346	0,3138638
320	0,3651476	0,4582923	0,1090347	0,6154864	0,5961119	0,7153956	0,0575980	0,3646237	0,7749244	0,4789133	0,5582650	0,7281536	0,1151256	0,5551784	0,3988229	0,7309608	0,4741557	0,5946026	0,7097995	0,4598996	0,5300728	0,4881866	0,2784690	0,4409705	0,5743519	0,3833466	0,3909191	0,4495169	0,4801297	0,7004365	0,5891996	0,3340626
340	0,4109163	0,4174433	0,1682436	0,6117250	0,5360026	0,7629409	0,1034164	0,3658682	0,6343278	0,4387247	0,7148478	0,7698873	0,1459686	0,6496214	0,4191820	0,6244723	0,4770786	0,6317502	0,6661252	0,4866272	0,5210712	0,5043015	0,2981945	0,4331462	0,7283728	0,4517048	0,3824894	0,4923676	0,5020868	0,6337113	0,5209153	0,4305173
360	0,4314696	0,3742194	0,1701228	0,6071360	0,6861693	0,8061152	0,0571105	0,3674559	0,5502306	0,5589878	0,6726369	0,7636717	0,1669761	0,6686707	0,4672151	0,6744956	0,5232572	0,5067895	0,6054738	0,4747894	0,5632153	0,4531051	0,3269197	0,4169015	0,7458210	0,4947749	0,3883455	0,4702029	0,5010700	0,8727016	0,6117732	0,4740613
380	0,4049619	0,3885570	0,1637861	0,5789726	0,6141147	0,6524986	0,0415176	0,3926600	0,8103451	0,4975106	0,7165456	0,8426369	0,1465159	0,4973382	0,4310427	0,6689027	0,4014695	0,6782085	0,6900322	0,4828084	0,5227935	0,5353532	0,2634637	0,4327685	0,5679321	0,4150983	0,4277290	0,4443146	0,5401104	0,6590025	0,5428373	0,3513007
400	0,3525017	0,3649375	0,1614613	0,6105893	0,6674786	0,7303249	0,0646545	0,4504313	0,5729949	0,6409549	0,7149082	0,9095174	0,1186080	0,6613848	0,4439193	0,7464269	0,5100411	0,5644720	0,6067396	0,5136854	0,6246575	0,6265894	0,2692960	0,4533247	0,6654165	0,3884168	0,3727676	0,4357487	0,4730294	0,7443542	0,6770591	0,3142162
420	0,3315118	0,3040938	0,1891059	0,6507886	0,6331748	0,6699163	0,0682197	0,4317151	0,5018298	0,5756558	0,7332289	0,7730712	0,1486501	0,6126860	0,4343796	0,7722345	0,5544153	0,5380275	0,5807956	0,5017384	0,6578862	0,5041361	0,2250599	0,4806083	0,7723144	0,3491929	0,3424532	0,5525386	0,4228321	0,6849260	0,5017487	0,3782141
440	0,4868887	0,3976414	0,1832173	0,6114330	0,6503089	0,5538975	0,0809547	0,3556178	0,6129073	0,7147296	0,7089769	0,7996548	0,1537569	0,5180280	0,3461679	0,6424314	0,5123283	0,6533998	0,6415640	0,4088379	0,6506547	0,4972037	0,2724447	0,5139047	0,8236344	0,4594051	0,4200948	0,5466291	0,5395356	0,6384041	0,5790702	0,4059290
460	0,4473118	0,4489670	0,1748658	0,6875800	0,6897562	0,7028708	0,0581016	0,4239204	0,6334570	0,5210616	0,6908384	0,8231322	0,1713805	0,5143472	0,3759095	0,6147731	0,3695559	0,6640546	0,6505952	0,3791984	0,6403990	0,5957428	0,4138707	0,5996267	0,6291926	0,4014833	0,3822379	0,5274522	0,6394779	0,6955231	0,6050266	0,4473224
480	0,3820256	0,3884293	0,1278872	0,7676826	0,6192251	0,7797404	0,0801259	0,4228313	0,6313696	0,5836893	0,6368687	0,7723086	0,1310284	0,5459082	0,3933251	0,8300918	0,5558341	0,5072438	0,7399215	0,4468460	0,6092572	0,4864389	0,3111384	0,4536307	0,7087327	0,5288929	0,4257256	0,5834175	0,4997573	0,5830722	0,5939161	0,5578041
500	0,4223918	0,4038795	0,1657779	0,6334131	0,7435389	0,5607106	0,0943585	0,4530920	0,5945122	0,5773832	0,8153621	0,6717004	0,1480209	0,4953237	0,3642068	0,7587419	0,5263962	0,6882845	0,7279217	0,4102198	0,6565727	0,6155912	0,2920530	0,4753187	0,6608137	0,5229304	0,3933869	0,5640011	0,5870865	0,6614294	0,6222473	0,5073764
520	0,4360628	0,3660338	0,1818442	0,6588158	0,6297483	0,7215796	0,0533522	0,3587814	0,7074399	0,5825691	0,7354575	0,6344996	0,1271479	0,5063857	0,5303710	0,8647398	0,5563639	0,4650501	0,6712415	0,5174964	0,5169549	0,4745366	0,2811589	0,5167725	0,6183533	0,4865772	0,3370697	0,5016146	0,5468649	0,6209238	0,5916360	0,3973568
540	0,4428149	0,4577341	0,1510319	0,6604038	0,5104561	0,8098844	0,0794835	0,3612266	0,5348963	0,4908379	0,7888630	0,6862121	0,1489564	0,5854730	0,4443971	0,8834587	0,4688626	0,5820257	0,6676303	0,5156274	0,5934343	0,5121401	0,2832307	0,4768769	0,8381905	0,5087310	0,2813177	0,4473368	0,5760790	0,5761859	0,5042722	0,4041848
560	0,4952166	0,3745011	0,0919627	0,6978748	0,5228029	0,6903319	0,1103577	0,4131347	0,6280933	0,5005094	0,6136531	0,5760414	0,1204239	0,5537214	0,4223192	0,7489802	0,5958530	0,5978245	0,6396168	0,5312080	0,5766314	0,4395578	0,2262057	0,3891096	0,7560589	0,5698586	0,3900863	0,5203088	0,4399299	0,6889632	0,4596907	0,4428148
580	0,3911376	0,4002897	0,1995711	0,6408418	0,5439341	0,5775483	0,0951854	0,4548053	0,5502405	0,5442162	0,5877378	0,7913192	0,1544925	0,5216432	0,4376960	0,8151772	0,6718372	0,5624567	0,6802339	0,4423907	0,5578505	0,4329159	0,3282603	0,3654169	0,6256604	0,6350735	0,2348595	0,5258038	0,4529856	0,5703172	0,6760189	0,4216933
600	0,5371998	0,3453771	0,1382127	0,6721870	0,4812077	0,6519700	0,0987919	0,4363726	0,4404985	0,5802273	0,7028065	0,5448796	0,1133995	0,6321600	0,4223479	0,7755247	0,5335613	0,6021557	0,6251297	0,5307369	0,5657898	0,4122340	0,2856627	0,3721182	0,6526962	0,6336858	0,3283269	0,4416049	0,5062301	0,6629643	0,6187207	0,5340818
620	0,4032030	0,4523065	0,1069989	0,5234744	0,5334631	0,7110267	0,1289866	0,3632270	0,5502827	0,5947201	0,5829639	0,5317437	0,1368737	0,4834187	0,4593279	0,6606793	0,5398489	0,5614374	0,6111785	0,4818963	0,6164869	0,4926859	0,3669885	0,4215346	0,6433898	0,6122647	0,3644659	0,5157202	0,5204078	0,9033564	0,5635778	0,4647781
640	0,4320904	0,3700599	0,0977077	0,5023969	0,5737108	0,5862861	0,0966173	0,3703193	0,5089878	0,6788838	0,6606287	0,6075970	0,1845992	0,6144608	0,4379236	0,6287478	0,5991622	0,5226203	0,6028821	0,4018794	0,5957709	0,4836664	0,2903560	0,4017352	0,7922896	0,6334698	0,3901225	0,4841271	0,4830068	0,7158396	0,5763261	0,4049853
660	0,4619211	0,4307042	0,1717130	0,5377398	0,6020788	0,8379830	0,0740270	0,4567783	0,6417973	0,5999419	0,7484825	0,6182085	0,1867505	0,6309594	0,4138158	0,7804821	0,6224696	0,5798774	0,6955343	0,4141326	0,5337148	0,3555723	0,3258272	0,4262865	0,7778802	0,6731832	0,4323411	0,5604474	0,4489710	0,7265675	0,4203498	0,4868254
680	0,3502891	0,4720061	0,0950330	0,6295910	0,5979711	0,6037168	0,0782525	0,4294500	0,5860340	0,5051992	0,7228612	0,6316624	0,1441060	0,6795170	0,4730913	0,6489614	0,6320070	0,6746651	0,6362185	0,4374197	0,4660277	0,5155452	0,3496583	0,4250271	0,7215611	0,8503591	0,5375680	0,5927972	0,5004573	0,5857376	0,4979225	0,4408882
700	0,4513298	0,4083658	0,1420725	0,5713415	0,5174793	0,7094433	0,0477620	0,3442212	0,5169028	0,5067530	0,7386106	0,6046976	0,1392620	0,6685613	0,4221105	0,6662320	0,6529087	0,5276714	0,6633020	0,4729740	0,4965090	0,3819349	0,3563611	0,3403906	0,8126532	0,6205518	0,4836411	0,5304363	0,5150549	0,7224514	0,4935356	0,4232340
720	0,4764227	0,4948817	0,1529366	0,5493663	0,5709134	0,5881427	0,0820243	0,4209335	0,5763796	0,4646004	0,7037769	0,6456759	0,1711282	0,5002563	0,5294611	0,6353783	0,5280953	0,6796560	0,7455994	0,4173644	0,5924802	0,4169528	0,3080074	0,3008868	0,6464538	0,6937924	0,4895946	0,5603768	0,6018914	0,5983821	0,5477851	0,5390047
740	0,3959945	0,3873095	0,1126665	0,4892643	0,5678691	0,8580352	0,0627867	0,4129356	0,5886401	0,4645731	0,6100124	0,5614472	0,1812650	0,6167279	0,4206972	0,6745230	0,5135701	0,7350800	0,5402654	0,4305670	0,5308870	0,4487343	0,2673408	0,3432446	0,7483117	0,6929324	0,4538559	0,5677627	0,4771640	0,6412548	0,5908388	0,4565194
760	0,3634542	0,4133899	0,2335520	0,6839118	0,6860020	0,7129370	0,0670225	0,3618354	0,5867860	0,4271976	0,6622979	0,5158824	0,1643460	0,6368250	0,4543426	0,6418329	0,5220020	0,5827358	0,5666808	0,4212149	0,5050655	0,5858119	0,3228836	0,3636017	0,6512026	0,5958407	0,4682075	0,4690569	0,5112333	0,7974135	0,5938842	0,4292200
780	0,3820203	0,3185760	0,1904445	0,6383287	0,6124333	0,7908346	0,0942617	0,3647793	0,4121178	0,4488809	0,6079355	0,5413296	0,1485727	0,4683819	0,4062500	0,5777675	0,5524226	0,5846852	0,5653504	0,3048356	0,5343470	0,5031693	0,2590364	0,3514272	0,6098557	0,7201383	0,3569122	0,3960084	0,5052339	0,5829622	0,5417305	0,4121939
800	0,5000359	0,3068723	0,1371596	0,5599839	0,5022740	0,8652191	0,0944809	0,4027382	0,4671441	0,4866770	0,7354682	0,6648530	0,2252968	0,5208029	0,5170345	0,6470751	0,5679034	0,5874131	0,6687502	0,4356361	0,5885546	0,4868188	0,2501892	0,3319584	0,5795189	0,7309590	0,4472412	0,3587712	0,5602201	0,6413754	0,5440711	0,4426649
820	0,4645627	0,3260976	0,1632290	0,6351654	0,5492637	0,7785226	0,1400083	0,3436173	0,5431247	0,4424604	0,6709070	0,7227838	0,1518859	0,5775241	0,5121757	0,6604729	0,6186631	0,6429204	0,5151448	0,4473034	0,5805754	0,4888720	0,3476883	0,3946458	0,5624271	0,5590845	0,5023769	0,5334581	0,4414603	0,7565616	0,4302049	0,3898531
840	0,3958758	0,3338328	0,1404522	0,6644951	0,7714040	0,8172892	0,0721660	0,4182759	0,5262274	0,5362637	0,6609487	0,7589560	0,1174387	0,6032640	0,6296601	0,6235274	0,5902209	0,5154941	0,5805457	0,4328126	0,4819549	0,4760402	0,2388755	0,2525092	0,5688110	0,7640355	0,3170680	0,5451911	0,4604723	0,6465745	0,4614570	0,3070676
860	0,4398993	0,3190779	0,1360454	0,6388716	0,5221963	0,7779505	0,1208535	0,5255953	0,6091033	0,4506781	0,6172112	0,6395500	0,1456854	0,5825202	0,6141332	0,6686767	0,6034808	0,6734649	0,5166862	0,4565868	0,4976542	0,4077156	0,2305824	0,4421101	0,6093117	0,5846814	0,4339016	0,4820319	0,5502281	0,7586717	0,5599907	0,3890234
880	0,3079900	0,3246833	0,1798910	0,5104489	0,5583895	0,7166471	0,1011501	0,4106622	0,6039481	0,5092752	0,6046846	0,7346329	0,1599174	0,5356216	0,5440855	0,5660626	0,5542231	0,5049684	0,5756354	0,5215455	0,5738446	0,4954432	0,3016812	0,3733182	0,6513289	0,6141081	0,3853631	0,5019448	0,4202287	0,7185388	0,5029103	0,3820588
900	0,4337004	0,3987785	0,1997568	0,6140878	0,6071602	0,7680407	0,0812329	0,4418612	0,5672675	0,5097505	0,7624670	0,7618238	0,1512294	0,6331083	0,4538858	0,6866287	0,5587676	0,5418404	0,6313536	0,4121447	0,4776682	0,4335792	0,2288551	0,3483309	0,7421966	0,6918341	0,4023370	0,4563689	0,4017753	0,8417875	0,5186688	0,4223520
920	0,3343794	0,3813342	0,1726645	0,6326366	0,7531155	0,6731574	0,1165092	0,4742334	0,5573028	0,4573497	0,5922903	0,6995067	0,1922764	0,6030511	0,5263852	0,6977490	0,5077779	0,5505643	0,6771816	0,4458700	0,5439816	0,5023424	0,3138878	0,3754776	0,6355741	0,7534492	0,3092026	0,4832583	0,4651932	0,7384413	0,5220035	0,3274581
940	0,3681908	0,3427104	0,1481378	0,6371250	0,7517258	0,6675550	0,0587335	0,3999468	0,4054458	0,5014858	0,7375225	0,6365045	0,0972854	0,4443756	0,4617556	0,6487638	0,5608063	0,5870484	0,6766832	0,5294379	0,5749096	0,4651227	0,1966250	0,2612488	0,6377864	0,6810654	0,3765635	0,4638589	0,5456049	0,6302732	0,4453743	0,3147855
960	0,3541125	0,3344005	0,2442637	0,6819564	0,7535778	0,6549942	0,1059066	0,4426408	0,5212326	0,4615736	0,7767820	0,7144052	0,1465196	0,5938535	0,4572503	0,7875809	0,5236525	0,5883558	0,5388299	0,4692614	0,4492943	0,4293087	0,2004993	0,2935841	0,6492921	0,7331733	0,4250329	0,4766869	0,4253213	0,6754158	0,4561099	0,3597154
980	0,4310080	0,3133496	0,1155184	0,6639926	0,7606992	0,6053380	0,0794786	0,3779099	0,4958329	0,4774349	0,7533639	0,6524098	0,1209627	0,6404953	0,4010474	0,7738786	0,5818328	0,5724311	0,5649309	0,5743354	0,4134968	0,3750822	0,2672138	0,3017180	0,6315147	0,7690533	0,4535140	0,5252854	0,4869346	0,7444535	0,5813669	0,3083840
1000	0,4707383	0,3879830	0,1634972	0,6131268	0,7195389	0,7368402	0,0758628	0,3680548	0,5909551	0,5662253	0,7986143	0,9311473	0,0798902	0,5358938	0,4961701	0,7285332	0,5893645	0,6157646	0,5608413	0,4749389	0,4544248	0,3453530	0,3279421	0,2901125	0,6891573	0,7573570	0,4366090	0,6159299	0,4724691	0,7389750	0,6366995	0,4645471
1020	0,3809455	0,4063713	0,1460038	0,6060668	0,7593838	0,6740034	0,0961052	0,4256261	0,5278851	0,6577811	0,6891288	0,6510149	0,1224824	0,5543552	0,3676400	0,6961514	0,5930884	0,4194474	0,6321885	0,4688129	0,4675666	0,3645467	0,3202488	0,3510769	0,6361516	0,7319735	0,3300315	0,5340298	0,5436874	0,7448278	0,5890912	0,4096022
1040	0,4801621	0,2831377	0,1836228	0,5663078	0,5416541	0,6671618	0,0871541	0,4661119	0,6233283	0,5759667	0,6740186	0,7352087	0,1735855	0,6663871	0,4088960	0,6473953	0,6690349	0,5729430	0,5682831	0,4738657	0,5362006	0,4300998	0,3478099	0,3098945	0,6950495	0,6956204	0,3357580	0,6110428	0,5152518	0,7321684	0,4728270	0,3345462
1060	0,5119560	0,4043190	0,1356268	0,7074353	0,6777678	0,6596338	0,0584923	0,4160820	0,5333819	0,4846096	0,7386042	0,6744860	0,1355666	0,6064684	0,3730139	0,7179218	0,4889479	0,6506597	0,5413537	0,5447409	0,5920147	0,4527248	0,3419280	0,3627937	0,6801569	0,7028433	0,3468586	0,6641560	0,4306299	0,7031677	0,5987257	0,3708633
1080	0,4464850	0,4494906	0,1576233	0,6519947	0,7320534	0,7465434	0,0849611	0,4186462	0,5778071	0,5382355	0,6269172	0,7664373	0,1102990	0,5873874	0,3834145	0,5396370	0,5508886	0,5664178	0,8292243	0,4662047	0,5967853	0,4725375	0,2880938	0,3194631	0,7358186	0,7325879	0,4061453	0,5523783	0,5274900	0,7692361	0,5370875	0,3574188
1100	0,5202259	0,5138042	0,1646069	0,6980534	0,5907738	0,6572457	0,0481391	0,3531968	0,5652846	0,5144708	0,7579507	0,7320021	0,1591713	0,4740394	0,5022277	0,6542436	0,6053515	0,6013537	0,6773135	0,5846635	0,4027872	0,4808692	0,3114821	0,4813732	0,6923021	0,8716865	0,3422548	0,6179631	0,5372325	0,6185318	0,5418999	0,3699243

0	0,4207597	0,3957224	0,2640783	0,7825847	0,6182727	0,8661693	0,1069049	0,5039606	0,5752437	0,5611749	0,6171050	0,7265582	0,0829698	0,6652481	0,4444634	0,6512687	0,5066360	0,5051703	0,6703029	0,4542444	0,7123232	0,5239242	0,3698664	0,4123107	0,8520080	0,6549784	0,3974575	0,5062705	0,5813687	0,6837345	0,5415579	0,5478083
20	0,4278429	0,3644621	0,1697932	0,6493394	0,7626790	0,6350313	0,0699290	0,4132948	0,5500359	0,5400872	0,7096592	0,6756185	0,1553923	0,5392835	0,4213406	0,6588516	0,5485859	0,6090256	0,6920124	0,5921969	0,6212154	0,4694911	0,3147487	0,3942117	0,8296135	0,5929556	0,4977338	0,5290581	0,5198055	0,6654127	0,4126847	0,2988407
40	0,3263747	0,3434125	0,1861638	0,5763567	0,7174267	0,6346152	0,0853666	0,3831878	0,6134216	0,4609844	0,6228731	0,6238493	0,2272848	0,5345189	0,4224911	0,6593857	0,5202061	0,5018277	0,6291239	0,5205431	0,5392810	0,4959834	0,3116123	0,3469584	0,7413302	0,6972460	0,4255889	0,5449981	0,4364303	0,6433385	0,4164783	0,4567962
60	0,2977801	0,3999674	0,1817244	0,6980796	0,5825064	0,6437392	0,0766188	0,4301532	0,5830862	0,5165129	0,5446914	0,7900913	0,1167817	0,4482112	0,3528696	0,7695378	0,5612658	0,5672680	0,6487554	0,4943842	0,4843040	0,4451800	0,2927199	0,4000964	0,7047937	0,6930903	0,4319097	0,4951798	0,4821024	0,6956320	0,3755361	0,3609603
80	0,1992329	0,2638688	0,1623550	0,5697242	0,6189021	0,5934234	0,0862942	0,3695835	0,5396788	0,5194648	0,8529782	0,5853232	0,1368111	0,4335417	0,3289698	0,6539962	0,5772797	0,5762509	0,6374559	0,4492421	0,6304202	0,4321546	0,3427463	0,2962569	0,7462247	0,6965353	0,4192589	0,5087067	0,6033602	0,6325857	0,3587136	0,4618206
100	0,1553252	0,3084436	0,1422604	0,5885427	0,5015996	0,5662697	0,0903693	0,4157413	0,5355381	0,5022358	0,7440743	0,6828938	0,1336548	0,3593518	0,3509013	0,6032376	0,5549491	0,5959398	0,6878531	0,3256440	0,5848830	0,4056386	0,3157351	0,2269465	0,6020409	0,5779801	0,5261572	0,6015986	0,5462644	0,6462206	0,3871638	0,4306000
120	0,1557234	0,2345550	0,1436499	0,5149492	0,5955420	0,5585289	0,0820828	0,5402670	0,5284795	0,6450233	0,5589645	0,6483271	0,0737502	0,4225473	0,3171652	0,5213735	0,4774497	0,5299270	0,7506387	0,2953086	0,5770953	0,3234829	0,2451028	0,1759620	0,6721597	0,5273899	0,4782059	0,5308264	0,5205999	0,7009255	0,4413323	0,6410254
140	0,1181243	0,1816230	0,1541035	0,5676781	0,5193030	0,6348833	0,1512592	0,5860349	0,5652666	0,6405178	0,6524112	0,7180170	0,0816745	0,3959704	0,3039918	0,4782057	0,4908136	0,4632976	0,6425176	0,2904541	0,4536612	0,3339115	0,2195574	0,1301299	0,6668863	0,6119959	0,4935295	0,5374430	0,5369584	0,6251829	0,4250725	0,6325180
160	0,1667444	0,2244338	0,1266880	0,5634314	0,5093375	0,5837293	0,1637819	0,5340942	0,5060671	0,4574657	0,6638807	0,6783875	0,0709763	0,3663238	0,2956720	0,4033242	0,3950187	0,5127584	0,7534547	0,2279750	0,3873664	0,3991526	0,2385832	0,1142014	0,6730597	0,4853023	0,4391172	0,4860655	0,5382009	0,7497915	0,4288359	0,4654139
180	0,0994540	0,0896904	0,1269327	0,6221289	0,6565939	0,7043771	0,2215319	0,6423153	0,3726201	0,5464456	0,4768538	0,6221515	0,0518685	0,4136436	0,3125906	0,2992824	0,6278309	0,4260626	0,6677090	0,1710358	0,3644235	0,4120732	0,2564103	0,0526131	0,7670160	0,5725365	0,4831259	0,5131971	0,4970029	0,5991889	0,4616936	0,6225523
200	0,1029468	0,0909516	0,1011093	0,5901195	0,4530217	0,5866825	0,3047135	0,6122090	0,3830598	0,6752085	0,4514141	0,6084993	0,0301244	0,4671630	0,3294001	0,1912794	0,4091449	0,4553771	0,4985737	0,1630419	0,2878536	0,3155104	0,1632112	0,0841536	0,7179650	0,5737989	0,5481061	0,4913838	0,5801306	0,6545523	0,3372374	0,6616224
220	0,1075999	0,0647808	0,1822390	0,6150973	0,4587144	0,6772715	0,3385147	0,5404167	0,3391552	0,6646520	0,3489536	0,6506162	0,0603548	0,4462738	0,2593316	0,1974968	0,3812157	0,3515159	0,6023314	0,1308012	0,2931300	0,3563323	0,1402286	0,0559169	0,7020814	0,5908972	0,6273245	0,6289445	0,5165066	0,6525737	0,3848662	0,6031907
240	0,0569402	0,0498031	0,1734411	0,5491844	0,5387668	0,6852728	0,3999073	0,6140076	0,2325659	0,5815047	0,3726015	0,7624649	0,0236112	0,4055043	0,2592665	0,1466186	0,2479905	0,2533786	0,6080733	0,0839890	0,1943898	0,2757501	0,0647866	0,0734781	0,6952370	0,3893273	0,6445600	0,6772432	0,5678145	0,5893340	0,3694511	0,5213880
260	0,0800485	0,0753648	0,1607156	0,5333310	0,3271933	0,7387737	0,3711948	0,7319997	0,2346810	0,7517765	0,1722930	0,6289597	0,0124477	0,5548250	0,3316820	0,1412946	0,3036077	0,2265874	0,5108385	0,0489494	0,2079778	0,2690412	0,0510053	0,0719724	0,6244556	0,4788304	0,6509050	0,7951492	0,5566320	0,6958321	0,3873183	0,7235704
280	0,1083907	0,0645051	0,1979994	0,4965470	0,4054042	0,7669553	0,3251814	0,6660818	0,2335907	0,7024602	0,1368545	0,6848984	0,0274199	0,5420525	0,2267429	0,1352107	0,1862977	0,2152022	0,5484373	0,0221101	0,1196168	0,2313910	0,0669334	0,0267711	0,6033091	0,3737400	0,5889231	0,7068162	0,6424072	0,7446867	0,3216656	0,7168859
300	0,0429225	0,0785130	0,1308170	0,4670314	0,3332959	0,7637479	0,4208572	0,7498008	0,1665858	0,6422130	0,1144277	0,6023449	0,0132506	0,5331537	0,2325671	0,1615501	0,2145368	0,2135409	0,5505305	0,0267263	0,0504231	0,2295580	0,0396013	0,0583302	0,5337856	0,3417179	0,6671158	0,6223191	0,6379151	0,7138246	0,4720817	0,7380494
