"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF

0	0,6552591	0,5867462	0,2448027	0,9736003	0,9871096	0,9917887	0,1099118	0,6623766	0,8002509	0,8121581	0,9941317	0,9052185	0,1873783	0,9483834	0,6411591	1,0129771	0,8318351	0,7995268	0,9127501	0,7461985	0,7740078	0,6829705	0,3753086	0,5339376	1,0784067	0,8764511	0,5815044	0,8047730	0,8082389	0,9277086	0,7798461	0,5787266
20	0,6109536	0,6863842	0,2029105	0,8346623	0,9147585	0,9562152	0,0872515	0,5791494	0,7485622	0,8225397	0,9659738	0,9877649	0,2167068	0,7924821	0,6254494	1,0221135	0,7112632	0,7314289	0,9376782	0,6360960	0,7629604	0,7188240	0,4293525	0,5573094	1,0089332	0,8150532	0,5369830	0,7746546	0,7325477	1,1597626	0,8603488	0,4449378
40	0,6278471	0,6327751	0,1965070	0,7679220	0,9366176	0,9516385	0,0949274	0,5087677	0,8140016	0,8028431	0,9589170	0,8981254	0,1928652	0,7640417	0,6378192	0,9829236	0,6657957	0,7982105	0,9439868	0,7077456	0,7599675	0,6976439	0,4630672	0,6163527	1,0663458	0,7770594	0,5411737	0,8119201	0,7420977	1,1392222	0,9202792	0,4579220
60	0,5661103	0,5909760	0,2290021	0,8427385	0,9935664	0,9406167	0,1027635	0,5027784	0,7407134	0,7609136	0,9596881	0,9406000	0,1861300	0,8167513	0,6335953	0,9598046	0,6730254	0,8182418	0,9449413	0,7322886	0,7857231	0,7227602	0,4388390	0,6772632	0,9952624	0,8386956	0,4957771	0,8067940	0,7172007	1,0777306	0,9042606	0,4210035
80	0,5848383	0,5955023	0,2023198	0,8388150	0,9902326	0,9451155	0,1057608	0,5014853	0,7517672	0,7940886	1,0020436	0,9840622	0,1891119	0,8725481	0,6028059	0,9688824	0,6791661	0,7616051	0,9616163	0,6427862	0,7110225	0,6971964	0,4659529	0,7092849	1,0196452	0,7301377	0,5331189	0,8046569	0,7785927	1,0562248	0,9019576	0,4826818
100	0,5949850	0,5810454	0,2315538	0,8679678	0,9733880	0,9404277	0,1020183	0,4691803	0,8124722	0,7567710	0,9804025	0,9990897	0,1524868	0,8090693	0,5499891	0,9859009	0,6727269	0,7691903	0,9230794	0,7445829	0,7518640	0,6997359	0,4549777	0,6684471	1,0059946	0,7393880	0,5032548	0,7223600	0,7649338	1,0307226	0,8466816	0,5621365
120	0,6568071	0,5543504	0,2004994	0,9151727	0,9712183	1,0364259	0,1124652	0,4442244	0,8767433	0,7559938	1,0366691	0,9374031	0,1627582	0,8019032	0,5655867	0,9969242	0,6213976	0,8325717	0,9643228	0,7335312	0,8068354	0,6657030	0,4251781	0,6884388	1,0610895	0,7251644	0,5025358	0,6780847	0,6394729	1,0283174	0,8571653	0,5712654
140	0,6836871	0,4802504	0,2278774	0,8936360	0,9765857	1,0189484	0,1295871	0,4642375	0,9013803	0,7612350	1,0023847	0,9357781	0,1878994	0,8015709	0,6420206	1,0121619	0,7262570	0,8062852	0,8986314	0,6624258	0,8438464	0,6928184	0,4328995	0,6530929	1,0605695	0,7559912	0,4998270	0,7110897	0,6527241	1,0095280	0,9145930	0,5941661
160	0,6786268	0,5499876	0,2408661	0,9253678	0,9538815	0,9980600	0,1218932	0,4879343	0,9469017	0,7223939	0,9909974	0,9021431	0,1944856	0,8089758	0,6759614	0,9568777	0,6820154	0,8078765	0,9068612	0,6744473	0,8355298	0,6735081	0,4487456	0,7468781	1,0298470	0,7604037	0,5411958	0,6519939	0,7321180	1,0520685	0,8912999	0,5113396
180	0,6456743	0,5659971	0,2375511	0,9291187	0,9320447	1,0240157	0,1217575	0,4940356	0,9238569	0,7293804	0,9866224	0,9309165	0,2035617	0,8689418	0,6073366	1,0138778	0,7186469	0,7618905	0,9040492	0,6221418	0,7805055	0,6309301	0,4277128	0,7404082	0,9764824	0,7152552	0,5244992	0,6741812	0,6664287	1,0014119	0,9413119	0,5103640
200	0,6854455	0,5425414	0,1962584	0,9110590	0,9452538	1,0457914	0,1203608	0,5505149	0,9137690	0,7558346	0,9544234	0,9151852	0,2148307	0,8863413	0,6728498	1,0020218	0,6772378	0,8644556	0,9579974	0,7479410	0,7771983	0,6543506	0,4332344	0,6950938	0,9528134	0,7062525	0,5403732	0,6780636	0,7168119	1,0158211	0,9947484	0,4990966
220	0,6814359	0,5781823	0,1855964	0,9183167	0,9099535	1,0510051	0,1287747	0,5839566	0,9677914	0,6966792	1,0364215	0,9522207	0,2435839	0,9596734	0,6831128	0,8580107	0,7119289	0,8666622	0,9689660	0,7073804	0,7861882	0,6432121	0,4100544	0,6525378	1,0597140	0,7259087	0,5483917	0,6963697	0,6899784	0,9939128	0,9675443	0,5286212
240	0,6225572	0,5839029	0,2242279	0,9449842	0,9571201	1,0731019	0,1155028	0,5823171	1,0768782	0,7459845	1,0197906	0,9619057	0,2703667	0,8459786	0,6315917	0,8661438	0,7269154	0,8461766	0,9280709	0,7813564	0,8047972	0,6105356	0,4327564	0,6369946	1,0269812	0,7311481	0,5836535	0,6559291	0,6987409	1,0117615	0,9005741	0,4348348
260	0,5793022	0,6729137	0,2245983	0,9589216	0,9684610	1,0169018	0,1178505	0,6218363	0,9413497	0,7762656	0,9744868	0,9920705	0,2353458	0,9023686	0,6193775	0,9723939	0,7268954	0,8716337	0,9504793	0,6951111	0,7962443	0,6292250	0,4539239	0,7038669	1,0045331	0,7213421	0,5175054	0,6520250	0,6841549	1,0179020	0,8352543	0,4371159
280	0,5380599	0,6767899	0,2287692	0,8938743	0,9344282	1,0376409	0,1184698	0,5645241	0,9512526	0,7634419	0,9845356	0,9704197	0,2441170	0,9190935	0,7024107	0,9028685	0,7627050	0,8840220	1,0017395	0,6587756	0,7798235	0,6714348	0,4336952	0,7121155	1,0280487	0,7826078	0,4863011	0,6430636	0,6641812	0,9911447	0,8518320	0,4792185
300	0,5612713	0,6479048	0,1938036	0,8749696	0,9096832	1,0131388	0,1148626	0,5237273	0,8352321	0,7668408	1,0122063	0,9892105	0,2351944	0,8660422	0,6289104	0,9955463	0,7259616	0,8693415	0,9553608	0,6923708	0,7933093	0,6982635	0,4190822	0,6870141	1,0252731	0,7407529	0,5061166	0,6590606	0,6479500	0,9702526	0,8534511	0,4965889
320	0,6064005	0,5844860	0,2078393	0,8586616	0,9130918	1,0006544	0,1271582	0,5603021	0,8948345	0,7810112	0,9393330	1,0532317	0,2157284	0,9471534	0,6829211	1,0125847	0,7747906	0,8490641	0,8811048	0,7680594	0,7999832	0,7236447	0,4364536	0,6479700	1,0285256	0,7101400	0,5218747	0,6428601	0,6974337	1,1160676	0,8872013	0,4952124
340	0,6329742	0,5637196	0,2204407	0,8997201	0,9325420	1,0456413	0,1094114	0,5824515	0,9033829	0,7882273	0,9901587	1,1026095	0,1864772	0,8249684	0,6381248	0,9868805	0,7879356	0,9348485	0,9044562	0,7361322	0,8294349	0,7194072	0,4263181	0,6426487	1,0401743	0,7303607	0,5440125	0,6561626	0,6935604	1,0677739	0,8619736	0,4900833
360	0,5667494	0,5858191	0,2124217	0,9302863	0,9109878	1,0415729	0,1186022	0,5692668	0,8587694	0,7854992	0,9570998	1,1370011	0,1944927	0,8386693	0,6291936	0,9739362	0,8213597	0,9083314	0,9019106	0,6871716	0,8043150	0,7493367	0,4367287	0,6639301	1,0150093	0,6903292	0,5720464	0,6959846	0,7355360	1,0608264	0,8784405	0,4925060
380	0,5869131	0,5443661	0,2080562	0,9708231	0,9600662	1,0101153	0,1126139	0,5651983	0,8203763	0,8487653	0,9969262	1,1752403	0,1868495	0,8163881	0,5959763	0,9745843	0,7753658	0,8398303	0,9443706	0,7597234	0,8191882	0,7344897	0,4546225	0,6754356	1,0210557	0,6918433	0,5510005	0,6867454	0,7162896	1,0296735	0,8378838	0,5105922
400	0,5775590	0,5579751	0,2325829	0,8822315	0,9092560	1,0265033	0,1106141	0,5759046	0,8189029	0,8017788	0,9518960	1,1431817	0,1790212	0,7627936	0,5880702	0,9702235	0,7867208	0,8701843	0,9408866	0,7213246	0,8256258	0,7049928	0,4861870	0,6966571	1,0009696	0,6764181	0,5948505	0,6890428	0,7347096	1,0522470	0,9139963	0,5974886
420	0,5835606	0,5315331	0,2278549	0,9495657	0,9775116	1,0830125	0,0839084	0,5495762	0,7892295	0,7802510	0,9682821	1,0710291	0,1846091	0,8086498	0,5744160	1,0122077	0,7422373	0,9036506	0,9664228	0,6456383	0,7875140	0,7076793	0,4905508	0,7681819	0,9746748	0,7285641	0,6714414	0,7276375	0,7926943	1,0531086	0,8992823	0,6370507
440	0,6705543	0,5555493	0,1906587	0,9907606	0,9570560	1,0792375	0,1368592	0,5577355	0,8282628	0,8390595	0,9763103	1,0557214	0,1966081	0,7959904	0,6368837	1,0166649	0,7288542	0,9119885	0,9953395	0,6962432	0,8374302	0,7232890	0,4388369	0,6803584	1,0681842	0,6755564	0,6948463	0,7310497	0,7851089	1,0292071	0,8487603	0,6841921
460	0,5870073	0,6094911	0,1971643	0,9851089	0,9281964	1,0236470	0,1019202	0,5883557	0,8493472	0,9069290	0,9932718	1,0154924	0,2079514	0,8213680	0,6551193	1,0732614	0,7343548	0,8634657	1,0492606	0,6890840	0,8810273	0,7424946	0,4123644	0,6105190	0,9684451	0,6690436	0,6073749	0,7789950	0,8420502	0,9916403	0,8729039	0,6668497
480	0,6295148	0,6293116	0,2121288	0,9840224	0,9750907	1,0501188	0,0951188	0,5325664	0,8126263	0,8621755	1,0207614	0,9764751	0,1964310	0,8476391	0,5603268	1,0276361	0,7118611	0,8584316	0,9671046	0,6884245	0,8459187	0,7350019	0,4141251	0,6677312	0,9657389	0,7822372	0,5721225	0,7817512	0,7519696	1,0234739	0,8805075	0,6483827
500	0,5846656	0,5786398	0,2384044	1,0104416	0,9136270	1,0680790	0,1050572	0,5056227	0,8677133	0,8069178	1,0095905	0,9530202	0,1817634	0,8397971	0,6093178	1,0549701	0,7715518	0,8918252	0,9413666	0,6645657	0,8499941	0,7008068	0,4039602	0,6952323	1,0450736	0,7582666	0,5739944	0,8063929	0,7545954	1,0064920	0,8638583	0,6114636
520	0,5532545	0,5681711	0,2342556	0,9352131	0,9014159	1,0311889	0,1044057	0,5714003	0,9182848	0,7994329	1,0435605	0,9244283	0,1931304	0,7993788	0,6023107	1,0853504	0,8265293	0,8355100	0,9419502	0,7052028	0,7491102	0,6998795	0,4425159	0,6376448	1,0978094	0,7493511	0,5771141	0,8072478	0,7717163	0,9975134	0,8767441	0,6472410
540	0,6303036	0,5845776	0,2180351	1,0097102	0,8409308	1,0162015	0,1259446	0,5758843	0,8124849	0,7897582	1,0194925	0,9256996	0,1989899	0,8368263	0,6100931	1,0565213	0,8228942	0,8151303	0,9066116	0,6863657	0,7138899	0,6633097	0,4055461	0,6643116	1,0163425	0,7745753	0,5696205	0,7322281	0,7112025	0,8803818	0,8881277	0,5762905
560	0,5744282	0,5597256	0,2340758	1,0450724	0,8433008	0,9749539	0,1558809	0,5580483	0,8580503	0,7879468	1,0176303	0,8899597	0,1563446	0,8531782	0,5775377	1,0214836	0,7373714	0,7999078	0,9806051	0,6913580	0,7473242	0,6622275	0,4001837	0,6480859	1,0211686	0,7627236	0,5663633	0,7764180	0,7563056	0,9228392	0,8778169	0,5818718
580	0,5841733	0,5551753	0,2119352	1,0121490	0,9110089	0,9918229	0,1407369	0,5602919	0,8429602	0,7961740	0,9843426	0,8648053	0,1490039	0,8336683	0,6013661	1,0492827	0,8100750	0,8225723	0,9485831	0,6449649	0,7138485	0,6481554	0,3896572	0,5533074	1,0208375	0,8919654	0,5342456	0,7538108	0,8023020	0,9857232	0,8399600	0,6123964
600	0,5644724	0,6259138	0,2408190	0,8809372	0,8799014	0,9960770	0,1051739	0,5687669	0,8263705	0,8566854	1,0355399	0,9022633	0,1913139	0,8333851	0,5643620	0,9478447	0,8401801	0,7980608	0,8925101	0,6678798	0,7988791	0,6396108	0,3954697	0,6287715	1,0047052	0,9959415	0,5736189	0,7162600	0,7755494	1,0423695	0,8445503	0,5478860
620	0,6277226	0,6308401	0,2612703	0,9140956	0,9133993	0,9599521	0,0867983	0,5827286	0,8850528	0,8659619	1,0220994	0,9881521	0,1963234	0,8468867	0,6282878	0,8837387	0,7864689	0,8225402	0,9077811	0,7059208	0,8096359	0,6434119	0,4304250	0,5858747	1,0482578	1,0303386	0,5415405	0,7256501	0,7171450	1,0350792	0,7798526	0,5483659
640	0,6081594	0,6325938	0,2217173	0,9294020	0,9048283	0,9699275	0,0943332	0,5811343	0,8545938	0,8490008	0,9707702	0,9619162	0,2051178	0,9239927	0,6449753	0,9272383	0,9079702	0,8996654	0,9153794	0,6484123	0,7807694	0,6655485	0,4434431	0,5420869	1,0871109	0,9816503	0,5580376	0,7221137	0,7766335	1,0794907	0,7759679	0,5335097
660	0,6275878	0,5859112	0,2076415	0,8874144	0,8507205	1,0049278	0,0977802	0,6533040	0,9189898	0,8568332	0,9569394	0,9359710	0,2007914	0,8893489	0,6664346	1,0243234	0,8417986	0,9277301	0,8876205	0,6809472	0,7511879	0,6776912	0,4151662	0,4820801	1,0908648	0,9484677	0,5846702	0,7443774	0,7527766	1,0557955	0,7429969	0,5734365
680	0,6474504	0,6032062	0,2388971	0,8452034	0,8718465	1,0344249	0,1127468	0,6294855	0,8210138	0,8309604	1,0249340	0,9202393	0,1966334	0,8398375	0,6344932	1,1476108	0,7996801	0,8342220	0,9185469	0,5908076	0,7677894	0,6622144	0,4125375	0,4308216	1,0701466	0,9434895	0,5790126	0,7690458	0,7022169	0,9786971	0,7577055	0,5944402
700	0,6584164	0,5481296	0,2176141	0,8456785	0,8814012	1,0313683	0,1064783	0,6207547	0,8121179	0,8613800	1,0123612	0,9147756	0,1521554	0,8795435	0,6321741	1,0631207	0,7770085	0,8268521	0,8917890	0,6476020	0,8358908	0,6280550	0,3661548	0,4351034	1,0306108	0,9636422	0,5987939	0,7944259	0,7215137	0,9687261	0,7917858	0,6837466
720	0,6119872	0,5282268	0,1977328	0,8686166	0,9235824	1,0898730	0,0888708	0,6129945	0,8407595	0,7994890	0,9402406	0,8723689	0,2078698	0,8600735	0,5903611	0,9809866	0,8370979	0,9496319	0,8979933	0,6334419	0,8233760	0,6793387	0,3975470	0,5122098	1,0260927	0,9751596	0,5723162	0,7326377	0,6715611	0,9967395	0,8209929	0,6355971
740	0,6077403	0,5540940	0,2241610	0,9056607	0,9433374	1,0683200	0,0919126	0,6040902	0,8358056	0,7302236	0,9507665	0,9148626	0,2192044	0,8686363	0,6902369	0,9854155	0,7692782	0,9880128	0,8839662	0,6156810	0,8043774	0,7187848	0,4348409	0,4943483	0,9848898	0,9787269	0,6424103	0,7834994	0,7735491	0,9871421	0,7612755	0,6287438
760	0,5800349	0,4717463	0,2230640	0,9491390	0,9202336	1,0729129	0,1419599	0,5834226	0,8840479	0,7403149	0,9937820	0,8445216	0,2323872	0,8450907	0,6858855	0,9685421	0,7978290	0,9180765	0,9707066	0,6259485	0,7814351	0,6561372	0,4322296	0,4779148	0,9961788	1,0858656	0,6666065	0,7290549	0,7530029	0,8987353	0,7434721	0,6261091
780	0,6671903	0,5208286	0,2604929	0,9437864	0,9012298	1,0453172	0,1464960	0,5542239	0,8496512	0,7197374	1,0594923	0,9545190	0,1941388	0,7967420	0,7579228	0,9620704	0,7625916	0,8207439	0,9642981	0,6390271	0,7341471	0,7116766	0,4311447	0,5058291	0,9589013	1,0604628	0,6093709	0,7092142	0,7433195	0,9845411	0,7084824	0,6017749
800	0,6391956	0,5255848	0,2375498	0,9335060	0,9427877	1,0414045	0,1311745	0,6195513	0,8675180	0,6846233	1,0165180	0,9576430	0,2005203	0,7700989	0,7541505	1,0188724	0,7980669	0,7368485	0,9251663	0,6958149	0,7223444	0,7419004	0,3716380	0,4462691	0,9887549	0,9793006	0,5221875	0,7506346	0,7329293	0,9631232	0,6979428	0,6143804
820	0,6570878	0,5236488	0,2553373	0,9424353	0,9349390	1,1513164	0,1093790	0,6351118	0,8598980	0,7170092	0,9924280	1,0213923	0,2197570	0,8161721	0,6969209	1,0019802	0,8171126	0,7125838	0,9132085	0,6750053	0,7639708	0,7473449	0,3683835	0,4440031	0,9836363	0,9749608	0,5333098	0,7865095	0,7470787	1,0157579	0,7463559	0,5526002
840	0,6154079	0,5704068	0,2407927	0,8815573	0,9352340	1,0911480	0,1194844	0,5947171	0,8306770	0,7333709	0,9760537	0,9712037	0,1988674	0,8382780	0,7006637	1,0106225	0,8625333	0,8323866	0,8773758	0,6940813	0,7344615	0,6321410	0,4024056	0,5057501	0,9580508	1,0027659	0,5711700	0,7391802	0,7449567	1,0316757	0,7684314	0,5429625
860	0,6029111	0,5492252	0,2355559	0,8629002	0,9182174	1,0225248	0,1325959	0,5859486	0,8092430	0,6625160	0,9137551	0,9809671	0,1776354	0,8707899	0,6562107	0,9446746	0,8276002	0,7762216	0,9460799	0,5789749	0,6985018	0,5949466	0,4315480	0,5042851	1,0387981	0,9809274	0,5472250	0,7295732	0,6730706	0,9920519	0,7673325	0,5239718
880	0,5522660	0,5396241	0,2404346	0,9606923	0,9739917	1,0114519	0,1189308	0,5991700	0,8235097	0,6614183	0,9708702	1,0213848	0,1874137	0,8387358	0,6628309	1,0068683	0,7778164	0,7428839	1,0014808	0,6786403	0,6805067	0,6305612	0,4059401	0,5136041	0,9652132	0,9840182	0,5506007	0,7120721	0,6856395	1,0261308	0,7695954	0,5326883
900	0,5939135	0,5590673	0,2400994	0,9064223	1,0435092	1,0106634	0,1093135	0,6124198	0,8210732	0,6715687	0,9973239	1,0287378	0,1842341	0,8653454	0,7084136	0,9462958	0,8114155	0,7129631	1,0085891	0,6310766	0,6986041	0,6303326	0,4015592	0,4805244	0,9311376	1,0063347	0,6062446	0,6974062	0,6579694	0,9948291	0,7322251	0,5553773
920	0,6304208	0,6062497	0,2234732	0,8859859	0,9647750	1,0438911	0,0983650	0,5630846	0,7078703	0,7157614	0,9969303	1,0564236	0,1487596	0,8141714	0,6791819	1,0140305	0,8389253	0,7936929	1,0160459	0,6879538	0,6836556	0,6307800	0,4111286	0,4838443	1,0002667	0,9978473	0,5581927	0,6667705	0,6527979	1,0358944	0,7968201	0,5683471
940	0,6471326	0,5468145	0,2168118	0,8828877	1,0139442	1,0033835	0,0960312	0,5527255	0,7995748	0,6769899	1,0432823	1,0028817	0,1773712	0,8132059	0,6641045	1,1167585	0,7939851	0,8872405	1,0166088	0,6678796	0,6899755	0,6263720	0,4161996	0,4316767	1,0295928	1,0606982	0,5154593	0,7574216	0,7186989	0,9579017	0,7773456	0,5280839
960	0,6109849	0,5943747	0,2195965	0,9501814	1,0543540	0,9455598	0,0789749	0,5819197	0,7551197	0,7477182	1,0556698	1,0419636	0,2224775	0,8517990	0,7009478	0,9727002	0,8236340	0,8736691	1,0132094	0,7147225	0,6781135	0,5742540	0,4025767	0,4501929	1,0089997	1,0053623	0,5487098	0,7821313	0,7646858	1,0880304	0,8081110	0,4925005
980	0,6194600	0,5463739	0,2099984	0,9345232	0,9742381	0,9305770	0,0981916	0,6302364	0,7650760	0,7803519	0,9938932	1,1018906	0,2023343	0,8051928	0,6706303	0,9981423	0,8292458	0,8413830	0,9562255	0,7775063	0,6978429	0,6188300	0,4172449	0,4726057	0,9802395	0,9633610	0,5114399	0,7632642	0,7583499	1,0800930	0,7736919	0,4792472
1000	0,6270981	0,6034931	0,2431426	0,9927624	0,9312540	0,9160162	0,0967441	0,6428640	0,8526754	0,7323817	0,9906603	1,0743981	0,2082401	0,8048562	0,6624519	0,9649858	0,8551792	0,8234193	0,9227457	0,6418901	0,7611295	0,6628780	0,4346484	0,4910027	1,0539577	0,9742526	0,5422270	0,7968402	0,6817889	1,0915015	0,7729904	0,4629233
1020	0,6311042	0,6119903	0,2369054	0,9943730	0,9032197	0,9181309	0,0825062	0,6340239	0,8754060	0,7801490	0,9679471	1,0450354	0,2156809	0,8523413	0,6300931	0,9371653	0,8424219	0,8209816	0,9013190	0,7025255	0,7905583	0,6821816	0,4484846	0,4709965	1,0237231	0,9903545	0,5690110	0,8400895	0,6964706	1,0630682	0,7742046	0,4485518
1040	0,6776079	0,6062138	0,2117402	0,8919596	0,9345892	0,9504832	0,0804401	0,6169885	0,8162133	0,7299996	0,9532063	0,9897232	0,1994252	0,8610307	0,6891101	1,0059143	0,8217016	0,8311941	0,9172436	0,7768488	0,8451241	0,7211741	0,4580677	0,4941769	1,0493166	0,9400917	0,5273954	0,8698979	0,7927856	1,0698614	0,7765455	0,5495085
1060	0,6120335	0,6278083	0,2259468	0,8804373	0,9665206	0,9213018	0,1006012	0,5911918	0,7644743	0,7707384	0,9418838	0,9737250	0,2022776	0,8405029	0,7156208	0,9335062	0,7667205	0,8838041	0,9157043	0,7471103	0,7998657	0,7378002	0,4529876	0,5492753	1,0678125	0,9334648	0,5463289	0,8558364	0,7625315	0,9668885	0,7903608	0,5644841
1080	0,6290245	0,6404397	0,2639414	0,8810885	1,0199253	0,9220482	0,1030602	0,5744266	0,7302708	0,8056770	0,9556749	0,9484328	0,2276425	0,8361705	0,7284898	0,9671773	0,8368228	0,8118669	1,0178509	0,6274388	0,7333027	0,7475881	0,4479511	0,6263626	1,0549061	0,8714968	0,5289421	0,7786962	0,7207079	0,9215078	0,7695191	0,5051056
1100	0,5447317	0,5908357	0,2369830	0,9955900	0,9356576	0,9182889	0,0824514	0,6181738	0,7945234	0,7693879	0,9530330	1,0271408	0,2473343	0,8085858	0,7562718	0,9952966	0,8564061	0,8220664	1,0229028	0,7155480	0,7628719	0,6933020	0,4987781	0,6388424	0,9838421	0,8885988	0,4928246	0,7282947	0,7280789	0,9386830	0,8394125	0,4885540

0	0,6552591	0,5867462	0,2448027	0,9736003	0,9871096	0,9917887	0,1099118	0,6623766	0,8002509	0,8121581	0,9941317	0,9052185	0,1873783	0,9483834	0,6411591	1,0129771	0,8318351	0,7995268	0,9127501	0,7461985	0,7740078	0,6829705	0,3753086	0,5339376	1,0784067	0,8764511	0,5815044	0,8047730	0,8082389	0,9277086	0,7798461	0,5787266
20	0,3719998	0,5487418	0,1669541	0,9862087	0,9979819	0,9447452	0,0726812	0,6224508	0,8101995	0,8246440	1,0024316	1,0145763	0,2041387	0,8023277	0,5737648	1,0960413	0,8670513	0,7635140	1,0355633	0,6959146	0,8465132	0,7079455	0,3931480	0,5127656	0,9663205	0,8667419	0,5782989	0,7873994	0,7496492	0,9753849	0,7104357	0,5026249
40	0,2326995	0,5292261	0,1648543	0,9225668	0,9871499	1,0336327	0,1010430	0,6367875	0,7462868	0,8011978	1,0026388	0,9337918	0,1914587	0,7578431	0,5445185	0,9943412	0,8589446	0,8147827	0,9849779	0,6344495	0,8173282	0,6681632	0,4157002	0,4421490	1,0373962	0,8685844	0,6086732	0,7607469	0,7523370	0,9919137	0,6277430	0,6128124
60	0,1605018	0,4332265	0,1513093	0,9676725	0,9559130	1,0351172	0,1458881	0,6766347	0,8275773	0,8238534	1,1084198	0,9316527	0,1621017	0,7864782	0,4809524	0,9885596	0,8057906	0,8115358	0,9421685	0,6292539	0,7362335	0,6494843	0,4192395	0,4000981	1,0846777	0,8898420	0,6683417	0,7887635	0,8402144	1,0664053	0,7272540	0,7343052
80	0,1273066	0,3802907	0,1576832	0,9083666	0,8851817	1,0034782	0,1883071	0,7836168	0,7221016	0,8267477	1,0623404	0,9065619	0,1251798	0,6960370	0,4507122	0,9299541	0,7846946	0,8959701	0,9113635	0,5482133	0,6981370	0,5725375	0,3671702	0,2975568	1,0891096	0,8991821	0,6776232	0,8004424	0,7472689	1,0014209	0,6120851	0,7953304
100	0,1224632	0,2893213	0,1594393	0,9560154	0,8194538	0,9210804	0,2205581	0,7896791	0,7448118	0,8710914	1,0049905	0,9203936	0,0990021	0,7129426	0,5242460	0,8429777	0,7351422	0,8329846	0,9692672	0,5330879	0,6540484	0,5179626	0,3369753	0,2297273	1,0343873	0,8954365	0,6714951	0,8506515	0,7709708	0,9838225	0,6257724	0,8484836
120	0,1089323	0,1890328	0,1969167	0,8312949	0,7879113	0,9825377	0,2808956	0,8320151	0,6609219	0,8862270	0,9610795	0,9351474	0,0770383	0,6544378	0,5145075	0,6489098	0,7166388	0,8173847	0,9480987	0,3989909	0,6469367	0,5233879	0,3086292	0,1869424	0,9760907	0,8773772	0,7595246	0,7845583	0,8024154	1,0274526	0,6362955	0,8841434
140	0,0788719	0,1569760	0,1918438	0,8110379	0,7932045	0,9065172	0,3048419	0,9016944	0,5645531	0,9252412	0,8780732	0,9572716	0,0568384	0,6327583	0,4853827	0,4378909	0,7075671	0,6732815	0,9013190	0,3609699	0,5078519	0,5051232	0,2784221	0,1299414	1,0014016	0,8288280	0,7458394	0,8498344	0,7754816	1,0558939	0,6137956	0,8829525
160	0,0872355	0,1406273	0,1985845	0,8537005	0,7359535	0,9997865	0,4355515	0,8907601	0,4555523	0,9945143	0,7046642	0,9958257	0,0430972	0,6625998	0,4577389	0,3775670	0,6121638	0,6389898	0,9200977	0,3106608	0,4157058	0,5183387	0,2263833	0,1077279	1,0086409	0,7381377	0,7920646	0,8452438	0,8447606	0,9957178	0,6167638	0,8992705
180	0,0950168	0,1072958	0,1838122	0,9024499	0,6728513	1,0548883	0,4854344	0,9801216	0,3885922	1,0448773	0,5788404	0,9662478	0,0436669	0,6470037	0,4036324	0,2498038	0,5206789	0,5474488	0,8503426	0,1691269	0,3236256	0,5060900	0,1770531	0,1038884	1,0629845	0,7224566	0,8391641	0,8902173	0,7722362	0,9610176	0,5873956	0,9421477
200	0,0878144	0,1158437	0,1944440	0,8465203	0,6143258	1,0616479	0,5302206	0,9862280	0,4291429	1,0937973	0,4334488	0,9852854	0,0265423	0,6101864	0,4028232	0,2373589	0,4421391	0,4869276	0,7731820	0,1085386	0,2218961	0,4682151	0,1382127	0,1123918	0,9994237	0,7203130	0,9062137	0,9422286	0,8344431	1,0258928	0,5857558	0,8937431
220	0,0971232	0,1017653	0,2121003	0,8288972	0,5908613	1,0013231	0,5383913	1,0544918	0,4254511	1,0208395	0,3412492	0,9785695	0,0160811	0,5788940	0,3812913	0,2398908	0,4109991	0,3821123	0,7808635	0,0581479	0,1454579	0,4328239	0,0955232	0,0867166	0,9554530	0,7786466	0,9772346	0,9649776	0,7832735	1,0101552	0,5747392	0,9809522
240	0,1058448	0,1030640	0,2285553	0,7931619	0,6253741	1,0050431	0,5708302	0,9300473	0,4285547	1,0153809	0,2884759	0,9496185	0,0129267	0,6216295	0,3474636	0,2050847	0,3998910	0,3866293	0,7910914	0,0511494	0,1071286	0,4257497	0,0793250	0,0917182	0,8006278	0,6907092	0,9924631	0,9021512	0,8518545	0,9623740	0,5902371	0,9757345
260	0,1174022	0,1178862	0,2204527	0,7200413	0,6024308	1,0160697	0,5252128	0,8919321	0,3337014	1,0283675	0,2095389	1,0014125	0,0174772	0,6361955	0,3297438	0,1968257	0,4094458	0,3529798	0,7502526	0,0399725	0,0730077	0,3932532	0,0692948	0,0526431	0,7956624	0,6695778	1,0017126	0,8671079	0,9240046	0,9584441	0,5853176	0,9998726
280	0,1027307	0,1429457	0,2508568	0,7411788	0,5788087	0,9363369	0,5197244	0,9589827	0,2945267	1,0513497	0,1616054	1,0017305	0,0142807	0,6019691	0,3650354	0,1958529	0,3269427	0,3045393	0,7286663	0,0232188	0,0627768	0,3968147	0,0513346	0,0491737	0,7566539	0,6604451	1,0179462	0,8525559	0,7594447	1,0031935	0,5819391	1,0237265
