"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU

0	0,0152137	0,6187872	0,0381285	0,0299582	0,2699802	0,6042189	1,0000000	0,5599425	0,4332840	0,5185874	0,3183098	0,7084450	0,1073020	0,5651686	0,5787377	0,5340843	0,3129343	0,3085535	0,9812115	0,0516745	0,9740519	0,0270940	0,0503944	0,3402248	0,8405864	0,0567969	0,9979629	0,7801793	0,9940651	0,0018461	0,9879704	0,3796092
20	0,0157069	0,6187872	0,2290336	0,0422168	0,2699740	0,6042174	1,0000000	0,5599412	0,4332855	0,5185823	0,3183080	0,7084515	0,1072970	0,5497100	0,5787419	0,5340467	0,3223180	0,3085520	0,9823506	0,0516427	0,9742429	0,0317221	0,1169695	0,3553808	0,8405938	0,0813035	0,9979647	0,7944045	0,9950168	0,0018659	0,9892840	0,3796100
40	0,0338612	0,6187873	0,5152092	0,0651502	0,2699951	0,6042165	1,0000000	0,5599403	0,4332862	0,5185798	0,3183691	0,7084556	0,1072939	0,5175361	0,5787445	0,5340213	0,3386719	0,3085512	0,9851604	0,0516221	0,9743811	0,1097357	0,2529019	0,3834690	0,8405987	0,1667998	0,9979658	0,8208852	0,9963205	0,0051629	0,9916457	0,3796104
60	0,1143196	0,6188035	0,7313063	0,0884847	0,2704955	0,6042630	1,0000000	0,5599397	0,4332866	0,5185790	0,3195826	0,7084582	0,1072920	0,4818753	0,5787461	0,5340040	0,3536536	0,3085506	0,9882820	0,0516086	0,9744812	0,2623768	0,4024559	0,4110141	0,8406019	0,3069685	0,9979664	0,8469275	0,9972546	0,0403362	0,9938899	0,3796104
80	0,2459964	0,6194479	0,8605393	0,1114906	0,2736752	0,6067720	1,0000000	0,5599394	0,4332869	0,5185792	0,3267626	0,7084542	0,1072909	0,4488088	0,5787432	0,5339923	0,3651349	0,3085501	0,9911057	0,0515997	0,9745534	0,4233845	0,5389469	0,4336322	0,8406039	0,4576083	0,9979668	0,8683116	0,9978263	0,1349803	0,9956743	0,3796103
100	0,3832332	0,6253931	0,9303713	0,1379984	0,2828406	0,6263305	1,0000000	0,5599392	0,4332870	0,5185797	0,3453967	0,7083448	0,1072902	0,4206506	0,5786645	0,5339843	0,3732258	0,3085497	0,9934295	0,0515939	0,9746056	0,5627753	0,6522109	0,4507157	0,8406052	0,5911897	0,9979670	0,8844164	0,9981549	0,2646357	0,9969785	0,3796101
120	0,4986048	0,6450430	0,9660918	0,1695777	0,2987140	0,6689048	1,0000000	0,5599391	0,4332871	0,5185803	0,3749283	0,7075680	0,1072898	0,3978313	0,5781197	0,5339788	0,3786603	0,3085494	0,9952407	0,0515901	0,9746432	0,6736970	0,7409742	0,4630166	0,8406059	0,6983884	0,9979671	0,8959459	0,9983384	0,3930023	0,9978868	0,3796099
140	0,5850779	0,6791264	0,9837623	0,2036779	0,3184859	0,7197737	1,0000000	0,5599390	0,4332872	0,5185807	0,4105911	0,7048145	0,1072895	0,3799233	0,5762802	0,5339749	0,3822009	0,3085491	0,9966035	0,0515876	0,9746704	0,7583265	0,8079507	0,4716087	0,8406064	0,7794323	0,9979672	0,9039305	0,9984393	0,4999974	0,9985001	0,3796098
160	0,6456442	0,7201523	0,9923141	0,2361762	0,3382653	0,7670880	1,0000000	0,5599390	0,4332873	0,5185810	0,4476065	0,6985851	0,1072893	0,3661794	0,5723921	0,5339722	0,3844604	0,3085489	0,9976040	0,0515860	0,9746899	0,8214398	0,8571533	0,4774879	0,8406067	0,8383441	0,9979672	0,9093329	0,9984943	0,5804794	0,9989056	0,3796096
180	0,6862730	0,7603953	0,9963910	0,2638521	0,3552817	0,8063670	1,0000000	0,5599390	0,4332873	0,5185812	0,4826781	0,6881092	0,1072892	0,3558008	0,5663297	0,5339703	0,3858815	0,3085488	0,9983253	0,0515849	0,9747040	0,8679014	0,8925896	0,4814527	0,8406069	0,8800019	0,9979672	0,9129260	0,9985243	0,6370759	0,9991697	0,3796095
200	0,7127463	0,7953494	0,9983140	0,2852787	0,3684045	0,8371653	1,0000000	0,5599390	0,4332874	0,5185812	0,5139481	0,6737416	0,1072892	0,3480583	0,5586038	0,5339689	0,3867657	0,3085487	0,9988383	0,0515842	0,9747141	0,9018467	0,9177271	0,4840981	0,8406070	0,9088659	0,9979672	0,9152846	0,9985405	0,6750317	0,9993398	0,3796095
220	0,7296478	0,8234318	0,9992141	0,3005517	0,3776909	0,8605690	1,0000000	0,5599390	0,4332874	0,5185812	0,5406208	0,6567065	0,1072891	0,3423365	0,5500292	0,5339679	0,3873116	0,3085486	0,9991991	0,0515837	0,9747214	0,9265360	0,9353478	0,4858494	0,8406070	0,9285574	0,9979672	0,9168170	0,9985493	0,6996050	0,9994485	0,3796094
240	0,7402805	0,8448131	0,9996330	0,3106288	0,3837815	0,8780211	1,0000000	0,5599390	0,4332874	0,5185812	0,5626035	0,6385592	0,1072891	0,3381389	0,5414035	0,5339672	0,3876465	0,3085485	0,9994507	0,0515834	0,9747266	0,9444445	0,9475820	0,4870018	0,8406071	0,9418291	0,9979673	0,9178045	0,9985541	0,7150873	0,9995174	0,3796094
260	0,7468974	0,8604634	0,9998272	0,3167552	0,3874744	0,8908714	1,0000000	0,5599390	0,4332874	0,5185812	0,5802246	0,6207257	0,1072891	0,3350776	0,5333322	0,5339668	0,3878511	0,3085485	0,9996249	0,0515832	0,9747303	0,9574132	0,9560106	0,4877566	0,8406071	0,9506878	0,9979673	0,9184366	0,9985567	0,7246327	0,9995610	0,3796094
280	0,7509821	0,8715747	0,9999169	0,3201133	0,3895026	0,9002435	1,0000000	0,5599390	0,4332874	0,5185811	0,5940266	0,6042575	0,1072891	0,3328556	0,5261840	0,5339664	0,3879756	0,3085485	0,9997448	0,0515831	0,9747331	0,9667951	0,9617804	0,4882492	0,8406071	0,9565545	0,9979673	0,9188390	0,9985581	0,7304149	0,9995884	0,3796094
300	0,7534884	0,8792710	0,9999582	0,3216678	0,3904504	0,9070244	1,0000000	0,5599390	0,4332874	0,5185811	0,6046271	0,5897777	0,1072891	0,3312489	0,5201205	0,5339662	0,3880511	0,3085485	0,9998269	0,0515830	0,9747350	0,9735781	0,9657090	0,4885699	0,8406071	0,9604149	0,9979673	0,9190939	0,9985589	0,7338666	0,9996056	0,3796094
320	0,7550190	0,8844928	0,9999772	0,3221325	0,3907442	0,9118950	1,0000000	0,5599390	0,4332874	0,5185811	0,6126317	0,5775388	0,1072890	0,3300909	0,5151521	0,5339660	0,3880969	0,3085485	0,9998829	0,0515830	0,9747364	0,9784802	0,9683721	0,4887781	0,8406071	0,9629416	0,9979673	0,9192548	0,9985593	0,7359019	0,9996163	0,3796094
340	0,7559506	0,8879727	0,9999860	0,3219973	0,3906751	0,9153693	1,0000000	0,5599390	0,4332874	0,5185811	0,6185869	0,5675237	0,1072890	0,3292585	0,5111955	0,5339659	0,3881245	0,3085485	0,9999210	0,0515829	0,9747374	0,9820222	0,9701705	0,4889131	0,8406071	0,9645880	0,9979673	0,9193561	0,9985595	0,7370894	0,9996231	0,3796094
360	0,7565160	0,8902556	0,9999900	0,3215771	0,3904300	0,9178309	1,0000000	0,5599390	0,4332874	0,5185811	0,6229591	0,5595469	0,1072890	0,3286614	0,5081191	0,5339658	0,3881412	0,3085485	0,9999468	0,0515829	0,9747381	0,9845810	0,9713810	0,4890006	0,8406071	0,9656567	0,9979673	0,9194196	0,9985596	0,7377761	0,9996272	0,3796094
380	0,7568586	0,8917322	0,9999918	0,3210606	0,3901217	0,9195633	1,0000000	0,5599390	0,4332874	0,5185811	0,6261314	0,5533380	0,1072890	0,3282339	0,5057755	0,5339658	0,3881513	0,3085485	0,9999643	0,0515829	0,9747386	0,9864294	0,9721936	0,4890571	0,8406071	0,9663483	0,9979673	0,9194593	0,9985597	0,7381700	0,9996299	0,3796094
400	0,7570657	0,8926751	0,9999927	0,3205515	0,3898134	0,9207746	1,0000000	0,5599390	0,4332874	0,5185811	0,6284086	0,5485997	0,1072890	0,3279282	0,5040215	0,5339658	0,3881574	0,3085485	0,9999760	0,0515829	0,9747390	0,9877646	0,9727378	0,4890936	0,8406071	0,9667947	0,9979673	0,9194841	0,9985597	0,7383944	0,9996315	0,3796094
420	0,7571909	0,8932701	0,9999930	0,3201001	0,3895361	0,9216160	1,0000000	0,5599390	0,4332874	0,5185811	0,6300273	0,5450454	0,1072890	0,3277100	0,5027290	0,5339657	0,3881610	0,3085485	0,9999839	0,0515829	0,9747393	0,9887290	0,9731015	0,4891172	0,8406071	0,9670821	0,9979673	0,9194996	0,9985597	0,7385215	0,9996325	0,3796094
440	0,7572664	0,8936417	0,9999932	0,3197241	0,3893021	0,9221967	1,0000000	0,5599390	0,4332874	0,5185811	0,6311676	0,5424194	0,1072890	0,3275544	0,5017897	0,5339657	0,3881632	0,3085485	0,9999893	0,0515829	0,9747394	0,9894255	0,9733441	0,4891325	0,8406071	0,9672668	0,9979673	0,9195092	0,9985597	0,7385931	0,9996331	0,3796094
460	0,7573120	0,8938713	0,9999933	0,3194243	0,3891127	0,9225950	1,0000000	0,5599390	0,4332874	0,5185811	0,6319645	0,5405053	0,1072890	0,3274434	0,5011153	0,5339657	0,3881645	0,3085485	0,9999928	0,0515829	0,9747396	0,9899286	0,9735057	0,4891423	0,8406071	0,9673853	0,9979673	0,9195152	0,9985597	0,7386333	0,9996335	0,3796094
480	0,7573394	0,8940120	0,9999933	0,3191926	0,3889641	0,9228666	1,0000000	0,5599390	0,4332874	0,5185811	0,6325170	0,5391266	0,1072890	0,3273645	0,5006366	0,5339657	0,3881653	0,3085485	0,9999952	0,0515829	0,9747397	0,9902920	0,9736132	0,4891486	0,8406071	0,9674612	0,9979673	0,9195189	0,9985597	0,7386557	0,9996337	0,3796094
500	0,7573560	0,8940975	0,9999934	0,3190177	0,3888502	0,9230508	1,0000000	0,5599390	0,4332874	0,5185811	0,6328975	0,5381443	0,1072890	0,3273083	0,5003001	0,5339657	0,3881658	0,3085485	0,9999968	0,0515829	0,9747398	0,9905545	0,9736846	0,4891527	0,8406071	0,9675098	0,9979673	0,9195212	0,9985597	0,7386681	0,9996339	0,3796094
520	0,7573660	0,8941490	0,9999934	0,3188883	0,3887643	0,9231749	1,0000000	0,5599390	0,4332874	0,5185811	0,6331578	0,5374513	0,1072890	0,3272683	0,5000657	0,5339657	0,3881661	0,3085485	0,9999979	0,0515829	0,9747398	0,9907440	0,9737320	0,4891554	0,8406071	0,9675408	0,9979673	0,9195227	0,9985597	0,7386750	0,9996340	0,3796094
540	0,7573720	0,8941799	0,9999934	0,3187940	0,3887006	0,9232582	1,0000000	0,5599390	0,4332874	0,5185811	0,6333349	0,5369667	0,1072890	0,3272399	0,4999038	0,5339657	0,3881663	0,3085485	0,9999986	0,0515829	0,9747398	0,9908809	0,9737635	0,4891570	0,8406071	0,9675606	0,9979673	0,9195236	0,9985598	0,7386788	0,9996340	0,3796094
560	0,7573756	0,8941982	0,9999934	0,3187262	0,3886538	0,9233138	1,0000000	0,5599390	0,4332874	0,5185811	0,6334546	0,5366305	0,1072890	0,3272197	0,4997929	0,5339657	0,3881664	0,3085485	0,9999991	0,0515829	0,9747399	0,9909798	0,9737843	0,4891581	0,8406071	0,9675733	0,9979673	0,9195241	0,9985598	0,7386809	0,9996341	0,3796094
580	0,7573775	0,8942091	0,9999835	0,3087846	0,3886199	0,9233507	1,0000000	0,5599390	0,4332874	0,5185811	0,6335352	0,5363990	0,1072890	0,3428016	0,4997173	0,5339657	0,3787843	0,3085485	0,9999994	0,0515829	0,9747399	0,9910512	0,9615832	0,4739918	0,8406071	0,9666170	0,9979673	0,9053025	0,9976082	0,7386818	0,9983255	0,3796094
600	0,7573771	0,8942154	0,9999703	0,2902659	0,3885953	0,9233752	1,0000000	0,5599390	0,4332874	0,5185811	0,6335891	0,5362406	0,1072890	0,3750618	0,4996662	0,5339657	0,3624313	0,3085485	0,9999996	0,0515829	0,9747399	0,9911028	0,9374920	0,4458969	0,8406071	0,9647926	0,9979673	0,8788240	0,9963046	0,7386800	0,9959668	0,3796094
620	0,7573745	0,8942190	0,9999611	0,2719140	0,3885776	0,9233912	1,0000000	0,5599390	0,4332874	0,5185811	0,6336250	0,5361330	0,1072890	0,4107832	0,4996319	0,5339657	0,3474501	0,3085485	0,9999997	0,0515829	0,9747399	0,9911399	0,9122111	0,4183474	0,8406071	0,9629576	0,9979673	0,8527831	0,9953705	0,7386753	0,9937246	0,3796094
640	0,7573708	0,8942207	0,9999558	0,2566533	0,3885649	0,9234018	1,0000000	0,5599390	0,4332874	0,5185811	0,6336487	0,5360603	0,1072890	0,4438924	0,4996089	0,5339657	0,3359688	0,3085485	0,9999998	0,0515829	0,9747399	0,9911667	0,8900406	0,3957262	0,8406071	0,9614164	0,9979673	0,8313997	0,9947988	0,7386691	0,9919414	0,3796094
660	0,7573671	0,8942212	0,9999530	0,2449598	0,3885555	0,9234086	1,0000000	0,5599390	0,4332874	0,5185811	0,6336642	0,5360114	0,1072890	0,4720807	0,4995936	0,5339657	0,3278779	0,3085485	0,9999999	0,0515829	0,9747399	0,9911859	0,8722020	0,3786405	0,8406071	0,9602288	0,9979673	0,8152953	0,9944702	0,7386628	0,9906378	0,3796094
680	0,7573640	0,8942208	0,9999515	0,2364043	0,3885487	0,9234131	1,0000000	0,5599390	0,4332874	0,5185811	0,6336742	0,5359789	0,1072890	0,4949212	0,4995835	0,5339657	0,3224433	0,3085485	0,9999999	0,0515829	0,9747399	0,9911998	0,8585554	0,3663381	0,8406071	0,9593586	0,9979673	0,8037661	0,9942868	0,7386574	0,9897300	0,3796094
700	0,7573616	0,8942201	0,9999508	0,2303231	0,3885437	0,9234159	1,0000000	0,5599390	0,4332874	0,5185811	0,6336805	0,5359573	0,1072890	0,5128443	0,4995770	0,5339657	0,3189026	0,3085485	0,9999999	0,0515829	0,9747399	0,9912098	0,8484547	0,3577450	0,8406071	0,9587416	0,9979673	0,7957816	0,9941859	0,7386532	0,9891169	0,3796094
720	0,7573599	0,8942191	0,9999505	0,2260829	0,3885400	0,9234177	1,0000000	0,5599390	0,4332874	0,5185811	0,6336844	0,5359432	0,1072890	0,5265989	0,4995727	0,5339657	0,3166429	0,3085485	1,0000000	0,0515829	0,9747399	0,9912170	0,8411497	0,3518651	0,8406071	0,9583140	0,9979673	0,7903792	0,9941308	0,7386502	0,9887116	0,3796094
740	0,7573587	0,8942182	0,9999504	0,2231654	0,3885374	0,9234187	1,0000000	0,5599390	0,4332874	0,5185811	0,6336868	0,5359341	0,1072890	0,5369850	0,4995700	0,5339657	0,3152218	0,3085485	1,0000000	0,0515829	0,9747399	0,9912222	0,8359559	0,3478999	0,8406071	0,9580226	0,9979673	0,7867862	0,9941009	0,7386481	0,9884477	0,3796094
760	0,7573580	0,8942173	0,9999503	0,2211769	0,3885355	0,9234194	1,0000000	0,5599390	0,4332874	0,5185811	0,6336882	0,5359283	0,1072890	0,5447328	0,4995683	0,5339657	0,3143375	0,3085485	1,0000000	0,0515829	0,9747399	0,9912260	0,8323109	0,3452541	0,8406071	0,9578265	0,9979673	0,7844276	0,9940846	0,7386466	0,9882776	0,3796094
780	0,7573575	0,8942166	0,9999502	0,2198310	0,3885341	0,9234198	1,0000000	0,5599390	0,4332874	0,5185811	0,6336890	0,5359248	0,1072890	0,5504585	0,4995673	0,5339657	0,3137916	0,3085485	1,0000000	0,0515829	0,9747399	0,9912287	0,8297787	0,3435026	0,8406071	0,9576959	0,9979673	0,7828952	0,9940758	0,7386457	0,9881690	0,3796094
800	0,7573571	0,8942161	0,9999502	0,2189246	0,3885332	0,9234199	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359226	0,1072890	0,5546587	0,4995667	0,5339657	0,3134567	0,3085485	1,0000000	0,0515829	0,9747399	0,9912306	0,8280339	0,3423501	0,8406071	0,9576095	0,9979673	0,7819077	0,9940710	0,7386452	0,9881001	0,3796094
820	0,7573569	0,8942156	0,9999502	0,2183165	0,3885325	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336895	0,5359213	0,1072890	0,5577219	0,4995664	0,5339657	0,3132521	0,3085485	1,0000000	0,0515829	0,9747399	0,9912320	0,8268395	0,3415952	0,8406071	0,9575528	0,9979673	0,7812756	0,9940685	0,7386448	0,9880565	0,3796094
840	0,7573568	0,8942153	0,9999502	0,2179097	0,3885321	0,9234201	1,0000000	0,5599390	0,4332874	0,5185811	0,6336896	0,5359207	0,1072890	0,5599453	0,4995662	0,5339657	0,3131276	0,3085485	1,0000000	0,0515829	0,9747399	0,9912331	0,8260263	0,3411025	0,8406071	0,9575158	0,9979673	0,7808732	0,9940671	0,7386446	0,9880291	0,3796094
860	0,7573567	0,8942151	0,9999502	0,2176381	0,3885318	0,9234201	1,0000000	0,5599390	0,4332874	0,5185811	0,6336896	0,5359203	0,1072890	0,5615528	0,4995661	0,5339657	0,3130520	0,3085485	1,0000000	0,0515829	0,9747399	0,9912338	0,8254752	0,3407818	0,8406071	0,9574917	0,9979673	0,7806183	0,9940663	0,7386445	0,9880119	0,3796094
880	0,7573567	0,8942150	0,9999502	0,2174571	0,3885316	0,9234201	1,0000000	0,5599390	0,4332874	0,5185811	0,6336895	0,5359202	0,1072890	0,5627115	0,4995661	0,5339657	0,3130063	0,3085485	1,0000000	0,0515829	0,9747399	0,9912343	0,8251031	0,3405735	0,8406071	0,9574761	0,9979673	0,7804573	0,9940659	0,7386444	0,9880012	0,3796094
900	0,7573567	0,8942149	0,9999502	0,2173366	0,3885314	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336895	0,5359201	0,1072890	0,5635444	0,4995661	0,5339657	0,3129786	0,3085485	1,0000000	0,0515829	0,9747399	0,9912347	0,8248527	0,3404385	0,8406071	0,9574660	0,9979673	0,7803561	0,9940657	0,7386444	0,9879945	0,3796094
920	0,7573566	0,8942148	0,9999502	0,2172565	0,3885313	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336894	0,5359202	0,1072890	0,5641419	0,4995662	0,5339657	0,3129619	0,3085485	1,0000000	0,0515829	0,9747399	0,9912350	0,8246847	0,3403511	0,8406071	0,9574594	0,9979673	0,7802926	0,9940655	0,7386443	0,9879903	0,3796094
940	0,7573566	0,8942147	0,9999502	0,2172032	0,3885313	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336894	0,5359202	0,1072890	0,5645696	0,4995662	0,5339657	0,3129519	0,3085485	1,0000000	0,0515829	0,9747399	0,9912352	0,8245721	0,3402945	0,8406071	0,9574553	0,9979673	0,7802529	0,9940655	0,7386443	0,9879877	0,3796094
960	0,7573566	0,8942147	0,9999502	0,2171679	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336894	0,5359202	0,1072890	0,5648754	0,4995662	0,5339657	0,3129458	0,3085485	1,0000000	0,0515829	0,9747399	0,9912353	0,8244970	0,3402580	0,8406071	0,9574526	0,9979673	0,7802281	0,9940654	0,7386443	0,9879860	0,3796094
980	0,7573566	0,8942147	0,9999502	0,2171444	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359203	0,1072890	0,5650938	0,4995662	0,5339657	0,3129422	0,3085485	1,0000000	0,0515829	0,9747399	0,9912354	0,8244468	0,3402344	0,8406071	0,9574508	0,9979673	0,7802126	0,9940654	0,7386443	0,9879850	0,3796094
1000	0,7573566	0,8942147	0,9999502	0,2171288	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359203	0,1072890	0,5652495	0,4995662	0,5339657	0,3129400	0,3085485	1,0000000	0,0515829	0,9747399	0,9912355	0,8244134	0,3402192	0,8406071	0,9574497	0,9979673	0,7802030	0,9940654	0,7386443	0,9879844	0,3796094
1020	0,7573566	0,8942147	0,9999502	0,2171185	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5653605	0,4995662	0,5339657	0,3129386	0,3085485	1,0000000	0,0515829	0,9747399	0,9912356	0,8243912	0,3402093	0,8406071	0,9574490	0,9979673	0,7801970	0,9940654	0,7386443	0,9879840	0,3796094
1040	0,7573566	0,8942147	0,9999502	0,2171116	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5654395	0,4995663	0,5339657	0,3129378	0,3085485	1,0000000	0,0515829	0,9747399	0,9912356	0,8243765	0,3402030	0,8406071	0,9574486	0,9979673	0,7801933	0,9940654	0,7386443	0,9879838	0,3796094
1060	0,7573566	0,8942147	0,9999502	0,2171071	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5654957	0,4995663	0,5339657	0,3129374	0,3085485	1,0000000	0,0515829	0,9747399	0,9912356	0,8243667	0,3401989	0,8406071	0,9574483	0,9979673	0,7801910	0,9940654	0,7386443	0,9879836	0,3796094
1080	0,7573566	0,8942147	0,9999502	0,2171041	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5655357	0,4995663	0,5339657	0,3129371	0,3085485	1,0000000	0,0515829	0,9747399	0,9912357	0,8243602	0,3401963	0,8406071	0,9574481	0,9979673	0,7801895	0,9940654	0,7386443	0,9879835	0,3796094
1100	0,7573566	0,8942147	0,9999502	0,2171021	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5655641	0,4995663	0,5339657	0,3129369	0,3085485	1,0000000	0,0515829	0,9747399	0,9912357	0,8243559	0,3401946	0,8406071	0,9574480	0,9979673	0,7801886	0,9940654	0,7386443	0,9879835	0,3796094

0	0,0152137	0,6187872	0,0381285	0,0299582	0,2699802	0,6042189	1,0000000	0,5599425	0,4332840	0,5185874	0,3183098	0,7084450	0,1073020	0,5651686	0,5787377	0,5340843	0,3129343	0,3085535	0,9812115	0,0516745	0,9740519	0,0270940	0,0503944	0,3402248	0,8405864	0,0567969	0,9979629	0,7801793	0,9940651	0,0018461	0,9879704	0,3796092
20	0,0152137	0,6187872	0,0381285	0,0299583	0,2599465	0,6098321	1,0000000	0,5599412	0,4332855	0,5185823	0,3183076	0,7084515	0,0814548	0,5653061	0,5787419	0,5340467	0,3129360	0,3085520	0,9812464	0,0516427	0,9744828	0,0491814	0,0503948	0,3402139	0,8405938	0,0567969	0,9980126	0,7801827	0,9940653	0,1106393	0,9879754	0,3796100
40	0,0152137	0,6187872	0,0381285	0,0299583	0,2425052	0,6197301	1,0000000	0,5599403	0,4332862	0,5185798	0,3183062	0,7084556	0,0520176	0,5654024	0,5787445	0,5340213	0,3129369	0,3085512	0,9812698	0,0516221	0,9751398	0,0892678	0,0503951	0,3402068	0,8405987	0,0567970	0,9980978	0,7801849	0,9940654	0,2943155	0,9879785	0,3796104
60	0,0152137	0,6187872	0,0381285	0,0299583	0,2262586	0,6289459	1,0000000	0,5599397	0,4332866	0,5185790	0,3183054	0,7084583	0,0323673	0,5654701	0,5787462	0,5340040	0,3129372	0,3085506	0,9812853	0,0516086	0,9758418	0,1283636	0,0503952	0,3402021	0,8406019	0,0567970	0,9981762	0,7801862	0,9940654	0,4561102	0,9879804	0,3796104
80	0,0152137	0,6187872	0,0381285	0,0299583	0,2133429	0,6361515	1,0000000	0,5599394	0,4332869	0,5185792	0,3183048	0,7084600	0,0200664	0,5655179	0,5787473	0,5339923	0,3129373	0,3085501	0,9812957	0,0515997	0,9764983	0,1608638	0,0503954	0,3401988	0,8406039	0,0567970	0,9982364	0,7801869	0,9940654	0,5748096	0,9879816	0,3796103
100	0,0152137	0,6187873	0,0381285	0,0299583	0,2037276	0,6413506	1,0000000	0,5599392	0,4332870	0,5185797	0,3183044	0,7084611	0,0124481	0,5655516	0,5787482	0,5339843	0,3129372	0,3085497	0,9813026	0,0515939	0,9770707	0,1861291	0,0503954	0,3401965	0,8406052	0,0567970	0,9982789	0,7801872	0,9940654	0,6545595	0,9879823	0,3796101
120	0,0152137	0,6187873	0,0381285	0,0299583	0,1967942	0,6449382	1,0000000	0,5599391	0,4332871	0,5185803	0,3183042	0,7084619	0,0077386	0,5655755	0,5787487	0,5339788	0,3129371	0,3085494	0,9813072	0,0515901	0,9775485	0,2051301	0,0503955	0,3401949	0,8406059	0,0567970	0,9983075	0,7801873	0,9940654	0,7054301	0,9879827	0,3796099
140	0,0152137	0,6187873	0,0381285	0,0299583	0,1918773	0,6473472	1,0000000	0,5599390	0,4332872	0,5185807	0,3183041	0,7084624	0,0048282	0,5655925	0,5787491	0,5339749	0,3129370	0,3085491	0,9813102	0,0515876	0,9779358	0,2191702	0,0503955	0,3401938	0,8406064	0,0567970	0,9983262	0,7801874	0,9940654	0,7367854	0,9879830	0,3796098
160	0,0152137	0,6187873	0,0381285	0,0299583	0,1884220	0,6489362	1,0000000	0,5599390	0,4332873	0,5185810	0,3183040	0,7084627	0,0030297	0,5656045	0,5787494	0,5339722	0,3129369	0,3085489	0,9813122	0,0515860	0,9782432	0,2294438	0,0503955	0,3401930	0,8406067	0,0567970	0,9983380	0,7801873	0,9940654	0,7556468	0,9879831	0,3796096
180	0,0152137	0,6187873	0,0381285	0,0299583	0,1860059	0,6499719	1,0000000	0,5599390	0,4332873	0,5185812	0,3183039	0,7084630	0,0019184	0,5656130	0,5787496	0,5339703	0,3129368	0,3085488	0,9813136	0,0515849	0,9784831	0,2369200	0,0503956	0,3401925	0,8406069	0,0567970	0,9983455	0,7801873	0,9940654	0,7667882	0,9879832	0,3796095
200	0,0152137	0,6187873	0,0381285	0,0299583	0,1843212	0,6506414	1,0000000	0,5599390	0,4332874	0,5185812	0,3183039	0,7084631	0,0012316	0,5656191	0,5787497	0,5339689	0,3129367	0,3085487	0,9813145	0,0515842	0,9786682	0,2423431	0,0503956	0,3401922	0,8406070	0,0567970	0,9983501	0,7801873	0,9940654	0,7732771	0,9879833	0,3796095
220	0,0152137	0,6187873	0,0381285	0,0299583	0,1831484	0,6510716	1,0000000	0,5599390	0,4332874	0,5185812	0,3183038	0,7084632	0,0008073	0,5656234	0,5787498	0,5339679	0,3129367	0,3085486	0,9813151	0,0515837	0,9788095	0,2462699	0,0503956	0,3401919	0,8406070	0,0567970	0,9983529	0,7801873	0,9940654	0,7770140	0,9879833	0,3796094
240	0,0152137	0,6187873	0,0381285	0,0299583	0,1823326	0,6513469	1,0000000	0,5599390	0,4332874	0,5185812	0,3183038	0,7084633	0,0005450	0,5656264	0,5787499	0,5339672	0,3129367	0,3085485	0,9813155	0,0515834	0,9789165	0,2491103	0,0503956	0,3401918	0,8406071	0,0567970	0,9983546	0,7801872	0,9940654	0,7791463	0,9879833	0,3796094
260	0,0152137	0,6187873	0,0381285	0,0299583	0,1817655	0,6515226	1,0000000	0,5599390	0,4332874	0,5185812	0,3183038	0,7084633	0,0003830	0,5656285	0,5787499	0,5339668	0,3129367	0,3085485	0,9813157	0,0515832	0,9789971	0,2511635	0,0503956	0,3401917	0,8406071	0,0567970	0,9983557	0,7801872	0,9940654	0,7803537	0,9879834	0,3796094
280	0,0152137	0,6187873	0,0381285	0,0299583	0,1813713	0,6516345	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,0002829	0,5656301	0,5787499	0,5339664	0,3129367	0,3085485	0,9813159	0,0515831	0,9790573	0,2526471	0,0503956	0,3401916	0,8406071	0,0567970	0,9983563	0,7801872	0,9940654	0,7810331	0,9879834	0,3796094
