"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF

0	0,6094651	0,5770366	0,2242375	0,9144985	0,9402121	1,0000000	0,1084862	0,6139385	0,7875653	0,7854207	0,9773924	0,9849422	0,1900937	0,8312864	0,6246147	0,9946472	0,8368189	0,8556514	0,9542064	0,6966630	0,7783805	0,6743476	0,4402545	0,5159164	0,9987811	0,9748988	0,5764106	0,7663444	0,7360206	0,9791577	0,7455407	0,5532931
20	0,6094652	0,5770366	0,2242376	0,9144997	0,9402121	1,0000000	0,1084862	0,5892017	0,7896980	0,7854705	0,9773925	0,9849428	0,1900936	0,8312864	0,6246147	0,9946472	0,7970078	0,8556528	0,9542064	0,6966632	0,7783834	0,6743516	0,4403074	0,5908331	0,9987813	0,8923042	0,5761203	0,7656760	0,7358402	0,9790713	0,7940060	0,5529015
40	0,6094652	0,5770366	0,2242379	0,9145005	0,9402122	1,0000000	0,1084862	0,5756690	0,7980770	0,7846240	0,9773925	0,9849432	0,1900936	0,8312864	0,6246148	0,9946472	0,7741980	0,8556537	0,9542064	0,6966633	0,7783853	0,6743544	0,4403469	0,6320842	0,9987814	0,8377548	0,5748529	0,7625678	0,7347141	0,9785018	0,8247398	0,5512051
60	0,6094652	0,5770366	0,2242381	0,9145010	0,9402122	1,0000000	0,1084862	0,5682657	0,8098668	0,7829704	0,9773925	0,9849434	0,1900935	0,8312864	0,6246148	0,9946472	0,7611291	0,8556543	0,9542064	0,6966634	0,7783865	0,6743563	0,4403764	0,6547981	0,9987815	0,8017309	0,5728364	0,7572443	0,7330922	0,9774666	0,8438611	0,5485374
80	0,6094652	0,5770366	0,2242383	0,9145014	0,9402122	1,0000000	0,1084862	0,5642155	0,8215983	0,7808680	0,9773925	0,9849436	0,1900935	0,8312864	0,6246148	0,9946472	0,7536413	0,8556547	0,9542064	0,6966635	0,7783873	0,6743577	0,4403985	0,6673050	0,9987815	0,7779427	0,5705649	0,7507749	0,7314148	0,9761562	0,8555487	0,5455678
100	0,6094652	0,5770366	0,2242384	0,9145017	0,9402122	1,0000000	0,1084862	0,5619999	0,8314787	0,7786409	0,9773925	0,9849437	0,1900935	0,8312864	0,6246148	0,9946472	0,7493511	0,8556549	0,9542064	0,6966635	0,7783879	0,6743586	0,4404149	0,6741916	0,9987815	0,7622352	0,5684080	0,7441573	0,7298913	0,9747677	0,8625740	0,5427760
120	0,6094652	0,5770366	0,2242385	0,9145018	0,9402122	1,0000000	0,1084862	0,5607877	0,8390424	0,7765052	0,9773925	0,9849438	0,1900935	0,8312864	0,6246148	0,9946472	0,7468931	0,8556551	0,9542064	0,6966635	0,7783882	0,6743593	0,4404272	0,6779836	0,9987816	0,7518636	0,5665580	0,7380561	0,7285846	0,9734461	0,8667294	0,5403996
140	0,6094652	0,5770366	0,2242386	0,9145019	0,9402122	1,0000000	0,1084862	0,5601246	0,8444928	0,7745774	0,9773925	0,9849438	0,1900935	0,8312864	0,6246148	0,9946472	0,7454848	0,8556552	0,9542064	0,6966636	0,7783885	0,6743598	0,4404363	0,6800715	0,9987816	0,7450155	0,5650746	0,7328078	0,7274914	0,9722746	0,8691484	0,5385039
160	0,6094652	0,5770366	0,2242386	0,9145020	0,9402122	1,0000000	0,1084862	0,5597618	0,8482619	0,7729033	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7446779	0,8556553	0,9542064	0,6966636	0,7783886	0,6743601	0,4404431	0,6812212	0,9987816	0,7404938	0,5639409	0,7285099	0,7265859	0,9712862	0,8705335	0,5370592
180	0,6094652	0,5770366	0,2242386	0,9145021	0,9402122	1,0000000	0,1084862	0,5595634	0,8507925	0,7714860	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7442156	0,8556553	0,9542064	0,6966636	0,7783887	0,6743603	0,4404482	0,6818542	0,9987816	0,7375082	0,5631048	0,7251160	0,7258383	0,9704812	0,8713126	0,5359950
200	0,6094652	0,5770366	0,2242386	0,9145021	0,9402122	1,0000000	0,1084862	0,5594548	0,8524542	0,7703062	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7439507	0,8556554	0,9542064	0,6966636	0,7783888	0,6743605	0,4404520	0,6822028	0,9987816	0,7355369	0,5625050	0,7225093	0,7252220	0,9698421	0,8717419	0,5352313
220	0,6094652	0,5770366	0,2242386	0,9145021	0,9402122	1,0000000	0,1084862	0,5593954	0,8535268	0,7693350	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7437989	0,8556554	0,9542064	0,6966636	0,7783888	0,6743606	0,4404548	0,6823947	0,9987816	0,7342352	0,5620842	0,7205501	0,7247143	0,9693438	0,8719725	0,5346946
240	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593629	0,8542096	0,7685414	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7437120	0,8556554	0,9542064	0,6966636	0,7783889	0,6743607	0,4404569	0,6825004	0,9987816	0,7333757	0,5617942	0,7191027	0,7242968	0,9689601	0,8720924	0,5343238
260	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593451	0,8546393	0,7678960	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436622	0,8556554	0,9542064	0,6966636	0,7783889	0,6743607	0,4404584	0,6825586	0,9987816	0,7328082	0,5615973	0,7180482	0,7239539	0,9686672	0,8721519	0,5340713
280	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593354	0,8549073	0,7673726	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436336	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404596	0,6825907	0,9987816	0,7324334	0,5614653	0,7172886	0,7236729	0,9684447	0,8721793	0,5339013
300	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593301	0,8550731	0,7669490	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436173	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404605	0,6826083	0,9987816	0,7321859	0,5613777	0,7167466	0,7234431	0,9682761	0,8721903	0,5337881
320	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593272	0,8551749	0,7666066	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436079	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404611	0,6826180	0,9987816	0,7320225	0,5613202	0,7163627	0,7232556	0,9681483	0,8721933	0,5337133
340	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593256	0,8552371	0,7663299	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7436025	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404616	0,6826234	0,9987816	0,7319145	0,5612827	0,7160927	0,7231028	0,9680513	0,8721927	0,5336644
360	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593247	0,8552749	0,7661064	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435994	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404619	0,6826263	0,9987816	0,7318433	0,5612584	0,7159038	0,7229785	0,9679776	0,8721909	0,5336325
380	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593243	0,8552978	0,7659258	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435977	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404622	0,6826279	0,9987816	0,7317962	0,5612428	0,7157723	0,7228775	0,9679212	0,8721889	0,5336119
400	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593240	0,8553115	0,7657800	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435967	0,8556554	0,9542064	0,6966636	0,7783889	0,6743608	0,4404624	0,6826288	0,9987816	0,7317651	0,5612329	0,7156811	0,7227955	0,9678780	0,8721870	0,5335986
420	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593238	0,8553198	0,7656622	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435961	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404625	0,6826293	0,9987816	0,7317446	0,5612265	0,7156180	0,7227291	0,9678448	0,8721855	0,5335901
440	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593238	0,8553248	0,7655671	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435958	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404627	0,6826296	0,9987816	0,7317310	0,5612225	0,7155745	0,7226752	0,9678190	0,8721843	0,5335847
460	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593237	0,8553277	0,7654903	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435956	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404627	0,6826297	0,9987816	0,7317221	0,5612199	0,7155447	0,7226316	0,9677990	0,8721834	0,5335813
480	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593237	0,8553295	0,7654282	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435955	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404628	0,6826298	0,9987816	0,7317161	0,5612184	0,7155242	0,7225964	0,9677833	0,8721828	0,5335791
500	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593237	0,8553305	0,7653780	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435954	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404628	0,6826299	0,9987816	0,7317122	0,5612174	0,7155101	0,7225678	0,9677710	0,8721823	0,5335777
520	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593237	0,8553311	0,7653375	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435954	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,6826299	0,9987816	0,7317097	0,5612167	0,7155005	0,7225447	0,9677613	0,8721820	0,5335769
540	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593237	0,8553315	0,7653047	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435953	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,6826299	0,9987816	0,7317079	0,5612163	0,7154940	0,7225260	0,9677537	0,8721818	0,5335763
560	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5593237	0,8553317	0,7652783	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7435953	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,6826299	0,9987816	0,7317068	0,5612161	0,7154895	0,7225109	0,9677476	0,8721817	0,5335760
580	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5840606	0,8535694	0,7655184	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,7834074	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,6077133	0,9987816	0,8143076	0,5615034	0,7163113	0,7228741	0,9679510	0,8207770	0,5339149
600	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,5975933	0,8463636	0,7666821	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8062178	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5664623	0,9987816	0,8688587	0,5627602	0,7199832	0,7242226	0,9688479	0,7888639	0,5354252
620	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6049966	0,8356302	0,7686358	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8192871	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5437484	0,9987816	0,9048813	0,5647655	0,7259528	0,7260325	0,9702575	0,7697172	0,5378930
640	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6090467	0,8243037	0,7709760	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8267752	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5312416	0,9987816	0,9286673	0,5670306	0,7328486	0,7278346	0,9718348	0,7585547	0,5407469
660	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6112624	0,8142460	0,7733689	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8310655	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5243550	0,9987816	0,9443729	0,5691867	0,7396001	0,7294321	0,9733404	0,7522243	0,5435212
680	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6124745	0,8061971	0,7756098	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8335237	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5205631	0,9987816	0,9547428	0,5710397	0,7456062	0,7307816	0,9746557	0,7487417	0,5459495
700	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6131376	0,8001866	0,7775988	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8349321	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5184751	0,9987816	0,9615898	0,5725279	0,7506281	0,7318992	0,9757437	0,7468961	0,5479307
720	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6135004	0,7959129	0,7793044	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8357390	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5173254	0,9987816	0,9661108	0,5736669	0,7546500	0,7328178	0,9766117	0,7459672	0,5494679
740	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6136989	0,7929819	0,7807339	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8362014	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5166924	0,9987816	0,9690958	0,5745077	0,7577711	0,7335702	0,9772874	0,7455360	0,5506165
760	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6138074	0,7910263	0,7819137	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8364663	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5163438	0,9987816	0,9710669	0,5751113	0,7601358	0,7341855	0,9778044	0,7453642	0,5514500
780	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6138668	0,7897490	0,7828772	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8366181	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5161519	0,9987816	0,9723684	0,5755352	0,7618941	0,7346877	0,9781952	0,7453201	0,5520411
800	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6138993	0,7889288	0,7836584	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8367050	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5160462	0,9987816	0,9732277	0,5758274	0,7631820	0,7350969	0,9784884	0,7453332	0,5524525
820	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139171	0,7884092	0,7842889	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8367549	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159880	0,9987816	0,9737952	0,5760259	0,7641139	0,7354296	0,9787072	0,7453672	0,5527343
840	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139268	0,7880837	0,7847960	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8367834	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159560	0,9987816	0,9741700	0,5761590	0,7647816	0,7356995	0,9788701	0,7454049	0,5529249
860	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139322	0,7878817	0,7852031	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8367998	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159384	0,9987816	0,9744174	0,5762473	0,7652559	0,7359180	0,9789914	0,7454388	0,5530524
880	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139351	0,7877573	0,7855294	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368091	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159286	0,9987816	0,9745808	0,5763054	0,7655905	0,7360947	0,9790817	0,7454665	0,5531368
900	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139367	0,7876812	0,7857907	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368145	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159233	0,9987816	0,9746888	0,5763432	0,7658252	0,7362372	0,9791491	0,7454879	0,5531923
920	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139375	0,7876349	0,7860000	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368176	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159203	0,9987816	0,9747600	0,5763677	0,7659890	0,7363520	0,9791997	0,7455038	0,5532285
940	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139380	0,7876069	0,7861674	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368193	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159187	0,9987816	0,9748071	0,5763834	0,7661028	0,7364443	0,9792377	0,7455154	0,5532519
960	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139383	0,7875900	0,7863014	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368203	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159178	0,9987816	0,9748382	0,5763935	0,7661815	0,7365186	0,9792665	0,7455236	0,5532670
980	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139384	0,7875798	0,7864086	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368209	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159173	0,9987816	0,9748587	0,5763999	0,7662359	0,7365782	0,9792883	0,7455294	0,5532767
1000	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139385	0,7875737	0,7864944	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368213	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159171	0,9987816	0,9748723	0,5764040	0,7662734	0,7366260	0,9793049	0,7455334	0,5532829
1020	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139385	0,7875701	0,7865630	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368214	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159169	0,9987816	0,9748812	0,5764066	0,7662991	0,7366644	0,9793177	0,7455362	0,5532869
1040	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139385	0,7875679	0,7866180	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368216	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159168	0,9987816	0,9748871	0,5764082	0,7663167	0,7366952	0,9793276	0,7455380	0,5532893
1060	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139386	0,7875666	0,7866619	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368216	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159168	0,9987816	0,9748910	0,5764092	0,7663287	0,7367198	0,9793352	0,7455393	0,5532909
1080	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139386	0,7875659	0,7866971	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159168	0,9987816	0,9748936	0,5764098	0,7663370	0,7367396	0,9793412	0,7455401	0,5532919
1100	0,6094652	0,5770366	0,2242386	0,9145022	0,9402122	1,0000000	0,1084862	0,6139386	0,7875654	0,7867252	0,9773925	0,9849439	0,1900935	0,8312864	0,6246148	0,9946472	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159168	0,9987816	0,9748953	0,5764102	0,7663426	0,7367554	0,9793458	0,7455407	0,5532925

0	0,6094651	0,5770366	0,2242375	0,9144985	0,9402121	1,0000000	0,1084862	0,6139385	0,7875653	0,7854207	0,9773924	0,9849422	0,1900937	0,8312864	0,6246147	0,9946472	0,8368189	0,8556514	0,9542064	0,6966630	0,7783805	0,6743476	0,4402545	0,5159164	0,9987811	0,9748988	0,5764106	0,7663444	0,7360206	0,9791577	0,7455407	0,5532931
20	0,3702967	0,5688748	0,1991030	0,9135373	0,9384054	1,0000000	0,1109977	0,6193027	0,7874116	0,8524662	0,9766234	0,9848504	0,1859614	0,8288828	0,6223649	0,9947441	0,8629120	0,8534500	0,9611324	0,6897917	0,7759595	0,6725284	0,4356969	0,5074925	0,9987786	0,9743781	0,5803638	0,7663936	0,7374478	0,9816376	0,7433578	0,5653244
40	0,2380330	0,5294425	0,1828381	0,9089322	0,9281638	1,0000000	0,1232278	0,6443234	0,7844528	0,8974873	0,9723223	0,9844157	0,1674276	0,8169421	0,6115529	0,9909155	0,8677797	0,8435930	0,9607502	0,6610906	0,7632433	0,6636141	0,4161200	0,4677767	0,9987463	0,9713836	0,6005985	0,7673341	0,7427161	0,9835654	0,7323360	0,6226031
60	0,1664475	0,4585441	0,1730768	0,9000870	0,9044737	1,0000000	0,1473025	0,6874568	0,7722008	0,9279279	0,9617442	0,9836491	0,1385919	0,7944609	0,5918671	0,9752552	0,8535136	0,8248780	0,9533599	0,6130107	0,7364655	0,6475188	0,3873727	0,3998790	0,9986061	0,9642167	0,6399180	0,7713305	0,7508960	0,9854117	0,7113139	0,7140172
80	0,1289938	0,3709662	0,1690756	0,8872664	0,8654070	1,0000000	0,1831428	0,7395617	0,7446049	0,9486752	0,9404321	0,9826291	0,1086363	0,7646757	0,5661013	0,9217828	0,8238004	0,7946704	0,9389360	0,5515425	0,6931520	0,6270149	0,3552219	0,3215272	0,9981937	0,9511963	0,6929607	0,7801644	0,7605622	0,9873817	0,6830415	0,8045844
100	0,1104209	0,2844385	0,1704279	0,8711213	0,8149619	1,0000000	0,2292889	0,7915204	0,6996737	0,9629356	0,9008278	0,9813490	0,0834010	0,7323874	0,5375465	0,7850096	0,7833572	0,7495417	0,9177454	0,4820424	0,6280779	0,6047783	0,3198374	0,2494908	0,9971624	0,9308520	0,7505955	0,7938132	0,7705686	0,9894139	0,6517708	0,8742116
120	0,1020012	0,2110847	0,1759729	0,8526907	0,7619310	1,0000000	0,2825113	0,8372990	0,6408708	0,9728132	0,8336745	0,9797205	0,0644840	0,7018752	0,5088909	0,5821542	0,7354821	0,6892961	0,8911909	0,4079274	0,5350632	0,5820904	0,2807621	0,1922390	0,9948089	0,9027273	0,8045525	0,8106702	0,7800306	0,9913385	0,6215214	0,9214234
140	0,0988059	0,1552809	0,1836471	0,8333040	0,7141725	1,0000000	0,3380693	0,8743218	0,5757531	0,9796973	0,7353510	0,9776484	0,0512070	0,6757079	0,4818739	0,4106507	0,6808675	0,6192424	0,8619567	0,3305030	0,4221016	0,5588112	0,2397339	0,1508013	0,9899071	0,8681048	0,8500354	0,8286251	0,7883674	0,9930221	0,5949911	0,9516117
160	0,0981213	0,1162559	0,1913608	0,8143106	0,6752307	1,0000000	0,3909227	0,9025014	0,5124651	0,9845164	0,6161087	0,9751012	0,0422314	0,6547146	0,4574041	0,3090523	0,6203142	0,5482363	0,8331572	0,2523772	0,3135788	0,5341079	0,1998674	0,1225324	0,9807896	0,8298654	0,8856711	0,8459260	0,7953161	0,9944102	0,5733401	0,9703964
180	0,0985097	0,0914817	0,1978346	0,7967832	0,6451544	1,0000000	0,4371679	0,9230396	0,4567463	0,9879001	0,4959802	0,9721418	0,0362940	0,6385885	0,4358535	0,2582745	0,5577262	0,4842498	0,8071952	0,1810702	0,2269952	0,5073870	0,1637880	0,1039451	0,9659005	0,7914634	0,9122147	0,8614832	0,8008660	0,9955083	0,5565800	0,9819350
200	0,0992507	0,0789480	0,2026866	0,7813560	0,6224676	1,0000000	0,4748127	0,9375458	0,4111039	0,9902805	0,3916055	0,9689125	0,0324165	0,6265241	0,4173039	0,2346509	0,4989150	0,4315443	0,7852043	0,1247804	0,1649828	0,4788829	0,1328179	0,0919963	0,9446228	0,7558100	0,9313035	0,8748066	0,8051573	0,9963530	0,5441021	0,9889773
220	0,1000130	0,0777673	0,2060683	0,7682412	0,6054529	1,0000000	0,5036668	0,9475561	0,3755816	0,9919572	0,3097443	0,9655919	0,0299039	0,6176300	0,4016734	0,2239096	0,4483371	0,3907761	0,7672286	0,0857609	0,1230000	0,4496288	0,1071762	0,0844178	0,9177729	0,7247105	0,9446942	0,8858200	0,8083946	0,9969901	0,5350826	0,9932613
240	0,1006662	0,0860594	0,2083140	0,7573527	0,5926565	1,0000000	0,5247228	0,9543419	0,3489129	0,9931389	0,2495653	0,9623507	0,0282837	0,6111203	0,3887657	0,2190005	0,4076984	0,3605049	0,7527376	0,0608491	0,0953999	0,4210054	0,0864511	0,0796479	0,8873730	0,6988761	0,9539181	0,8946853	0,8107905	0,9974640	0,5287131	0,9958627
260	0,1011772	0,0976674	0,2097528	0,7484455	0,5829791	1,0000000	0,5394893	0,9588765	0,3293958	0,9939720	0,2069782	0,9593211	0,0272423	0,6063689	0,3783003	0,2167006	0,3765655	0,3385795	0,7410742	0,0454973	0,0775407	0,3942686	0,0699697	0,0766578	0,8559264	0,6782208	0,9601835	0,9016757	0,8125368	0,9978129	0,5243006	0,9974409
280	0,1015553	0,1054324	0,2106466	0,7412209	0,5756209	1,0000000	0,5495161	0,9618703	0,3153763	0,9945592	0,1774410	0,9565875	0,0265746	0,6029019	0,3699474	0,2155790	0,3534692	0,3229210	0,7316813	0,0360626	0,0660871	0,3702876	0,0570097	0,0747870	0,8256960	0,6621990	0,9643913	0,9070969	0,8137936	0,9980677	0,5212945	0,9983979
