"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
20	0,0922015	0,0304270	0,4820820	0,9276396	0,9712914	0,1505441	0,9181353	0,0737398	0,3081084	1,0359984	0,6146410	0,9916974	0,8620164	0,5697981	0,7424444	0,0316905	0,3126550	0,4324926	0,0731660	0,0278809	0,8153359	0,4937111	0,5781135	0,0063568	0,1519969	0,9857594	0,4416960	1,0717641	0,0933910	0,4886597	0,1067725	0,0039049
40	0,0842557	0,0311067	0,3846466	0,9553972	0,9934628	0,1635665	0,9369781	0,0707205	0,3084355	1,0348546	0,6179807	1,0091885	0,8742887	0,5681808	0,5687442	0,0288312	0,6925730	0,4443849	0,0802061	0,0302830	0,8057290	0,4817170	0,6994759	0,0144890	0,1875546	0,9916930	0,4443449	1,0157950	0,1746385	0,4837312	0,0886373	0,0045291
60	0,0872141	0,0358534	0,2839174	1,0234798	0,9808320	0,1430217	0,9693883	0,1077494	0,2583464	1,0138248	0,6165024	0,9452221	0,8357927	0,6423139	0,4850836	0,0296546	0,8178685	0,4441990	0,0640612	0,0284671	0,6889865	0,5858167	0,8176244	0,0206518	0,1727385	1,0558427	0,3982384	0,9864939	0,2464434	0,5161685	0,1367798	0,0033695
80	0,0799194	0,0352525	0,2362007	1,0646732	1,0402490	0,1722036	1,0405852	0,1386866	0,2256491	0,9455113	0,5679614	0,8375964	0,8150908	0,7326136	0,3617294	0,0282186	0,9810459	0,4461840	0,0728115	0,0268833	0,6923479	0,6624354	0,9127029	0,0158579	0,1703721	1,0161732	0,3139439	0,9597336	0,3571044	0,5031351	0,1146292	0,0039287
100	0,0736667	0,0397250	0,1373020	1,0628080	1,0816976	0,1439581	1,0518969	0,1245951	0,2081576	0,9122751	0,5340484	0,8006719	0,8814440	0,7398882	0,3297218	0,0258412	1,0153331	0,4272228	0,0780403	0,0257819	0,6267036	0,6826886	0,9612725	0,0092962	0,1457289	1,0593783	0,3349822	0,9539022	0,4615515	0,5653051	0,1157298	0,0033302
120	0,0704101	0,0396777	0,0826433	0,9828302	1,0331105	0,1411929	1,0471967	0,1320899	0,1850947	0,9527497	0,5060631	0,7271340	0,7774156	0,7346517	0,2506024	0,0290272	1,0957027	0,4228970	0,0935699	0,0125390	0,5709577	0,6564864	0,9762543	0,0062531	0,1509758	1,0671168	0,3186031	0,9361344	0,5014983	0,5893731	0,0990249	0,0036683
140	0,0476772	0,0477933	0,0533716	0,9298807	1,0875125	0,1603740	1,0483601	0,1457316	0,1972795	0,9589852	0,5005155	0,6670809	0,7092405	0,6908191	0,1760389	0,0318503	1,1129694	0,4429454	0,1084483	0,0214841	0,5187621	0,6262740	1,0539582	0,0124017	0,1509451	0,9802974	0,3240517	0,9551832	0,5160967	0,5693801	0,1259885	0,0022990
160	0,0703831	0,0516167	0,0315932	0,9801793	0,9634322	0,1719734	1,1299824	0,1488529	0,2189685	0,8619429	0,4925266	0,5572586	0,6739956	0,6604594	0,1436849	0,0297784	1,1356180	0,3942070	0,0991094	0,0221318	0,4774752	0,7039502	1,0429181	0,0182101	0,1364746	0,8951988	0,3956101	0,9420780	0,5423273	0,5658958	0,1493253	0,0008996
180	0,0749576	0,0549188	0,0386699	0,9759826	0,9872074	0,1341745	1,1132430	0,1185471	0,2292496	0,9467580	0,5310276	0,4635920	0,6788903	0,6555016	0,1157816	0,0257568	0,9787328	0,3728667	0,0805725	0,0252313	0,4584320	0,6875848	1,0253288	0,0214398	0,1399839	0,8001153	0,4164065	0,8845707	0,5590109	0,5598127	0,1185919	0,0074755
200	0,0937856	0,0477092	0,0131394	1,0166627	0,9863698	0,1299393	1,0920926	0,1430149	0,2062964	1,0015957	0,5307022	0,3793649	0,6642653	0,5876697	0,1148179	0,0218559	0,9728733	0,3658174	0,0906039	0,0200065	0,4741077	0,6789734	0,9406429	0,0322624	0,1458437	0,7573697	0,4214785	0,8030341	0,5811673	0,5504389	0,1338227	0,0025058
220	0,1266153	0,0504234	0,0057051	1,0547542	1,0136664	0,1390443	1,0494434	0,1456333	0,2056701	0,9884854	0,4931947	0,3365989	0,7231341	0,5787210	0,0989419	0,0321874	1,0226296	0,3942492	0,0973899	0,0187245	0,4942976	0,6963487	1,0027505	0,0358911	0,1489822	0,7737433	0,3810141	0,8157187	0,5510763	0,5533137	0,1072180	0,0041186
240	0,1253549	0,0463564	0,0087380	1,0919544	0,9964786	0,1084870	1,0551937	0,1654438	0,2107169	0,9992149	0,5026385	0,2877863	0,7020560	0,6892700	0,0936843	0,0343591	0,9796979	0,3862511	0,0976107	0,0153744	0,4758160	0,7108824	0,9959232	0,0275717	0,1356393	0,7493314	0,3936636	0,7701067	0,5578608	0,5710797	0,1049498	0,0071183
260	0,1317271	0,0586878	0,0000476	1,0608074	0,9542905	0,1356581	1,0368974	0,1670637	0,2397944	1,0068397	0,4642589	0,2302078	0,6088140	0,6274542	0,0947648	0,0344695	1,0048421	0,4327659	0,0801009	0,0054012	0,5205704	0,7684402	0,9578481	0,0251331	0,1508764	0,7214916	0,3965332	0,7769939	0,5926682	0,5659648	0,0894409	0,0107365
280	0,1175324	0,0535625	0,0002112	0,9529829	0,9616059	0,1518210	0,9504559	0,1551117	0,2295050	1,0333463	0,4555434	0,1993100	0,5914976	0,7072831	0,0968762	0,0316675	0,9582485	0,4510282	0,0778320	0,0089410	0,4943422	0,7601692	1,0375718	0,0203081	0,1509064	0,7026442	0,3948911	0,7691573	0,6283358	0,5269070	0,0907079	0,0025829
300	0,1006932	0,0388497	0,0051075	0,9720959	1,0080480	0,1547966	1,0073468	0,1331190	0,2067194	1,1039250	0,4276570	0,1872058	0,5358934	0,7236458	0,0997710	0,0336660	0,9475635	0,4669689	0,0791166	0,0121351	0,4929530	0,7623169	1,1035190	0,0149466	0,1467167	0,6787790	0,4064782	0,7255916	0,6414198	0,5286432	0,1242773	0,0034743
320	0,1110031	0,0395911	0,0049150	0,9895356	1,0229868	0,1696941	0,9743838	0,1441166	0,2292885	1,1663630	0,4117619	0,1712832	0,5736042	0,7185009	0,0805669	0,0332853	1,1197475	0,4712513	0,0902238	0,0169004	0,5176486	0,7428378	1,1073909	0,0094838	0,1506325	0,6349029	0,3939611	0,6193252	0,6839965	0,5518174	0,1261285	0,0023438
340	0,1125481	0,0246331	0,0055523	1,0091940	0,9974017	0,1674010	1,0016176	0,1811165	0,2577147	1,1651778	0,4233020	0,1686541	0,5717925	0,7010590	0,0724252	0,0348247	1,0189937	0,4446669	0,0987812	0,0112603	0,4949145	0,7096217	1,1080004	0,0160365	0,1443196	0,5960031	0,3557659	0,6322217	0,6660005	0,5470813	0,1530267	0,0026866
360	0,0710743	0,0412642	0,0073508	1,0250966	1,0311411	0,1284344	1,1265701	0,2049760	0,2226973	1,0657592	0,4362528	0,1608098	0,5346089	0,6762800	0,1144917	0,0427807	0,8928687	0,4019482	0,0703371	0,0027551	0,5351603	0,6763853	1,1227316	0,0181138	0,1508969	0,5294802	0,3701123	0,6344229	0,6979729	0,5680406	0,1520327	0,0031653
380	0,0839566	0,0356149	0,0046757	0,9912536	1,0159779	0,1359765	1,1569046	0,2041861	0,2011623	1,0341499	0,3742817	0,1560341	0,6039829	0,6976755	0,1086361	0,0439429	0,9475980	0,3812681	0,0703328	0,0085028	0,5118283	0,7662007	1,0806548	0,0243658	0,1296789	0,5339410	0,3804879	0,6442026	0,6578962	0,6075400	0,1253573	0,0050842
400	0,0853882	0,0258337	0,0019291	1,0116092	0,9898347	0,1556313	1,1480988	0,2210631	0,2112063	1,0460052	0,3801688	0,1361855	0,6426658	0,7335146	0,1032168	0,0407785	1,0414726	0,3542180	0,1013455	0,0144370	0,4856099	0,8233057	1,0841455	0,0181553	0,1299241	0,5983428	0,3512014	0,6128467	0,6498086	0,5915898	0,1117189	0,0056950
420	0,0794744	0,0221548	0,0014743	1,0171633	0,9689959	0,1862322	1,0769415	0,2231988	0,2144774	0,9574634	0,3703231	0,1084238	0,6111437	0,6851352	0,0736460	0,0488545	1,0476704	0,4042996	0,0997898	0,0197261	0,4868197	0,8235478	1,1046376	0,0168900	0,1460587	0,5538949	0,3673765	0,5892072	0,6095612	0,6058049	0,1480093	0,0083322
440	0,0780323	0,0227117	0,0138144	0,9797297	0,9476645	0,1637253	1,0704622	0,2253334	0,1823575	0,9579038	0,3485488	0,1098651	0,6250964	0,7260071	0,0743756	0,0402535	1,1082713	0,3974438	0,1158185	0,0128304	0,5085751	0,8132168	1,0310730	0,0176613	0,1649910	0,5671713	0,4015612	0,5742223	0,6008295	0,5968935	0,1396221	0,0079992
460	0,0924547	0,0330129	0,0069053	0,9235042	0,8815223	0,1503267	1,0532607	0,2015520	0,1964907	0,9473069	0,3423957	0,1036853	0,5938192	0,7538898	0,0645608	0,0393430	1,1068996	0,4309705	0,0948047	0,0137761	0,5091458	0,8117153	1,0770078	0,0204793	0,1779957	0,6200301	0,3834218	0,5672338	0,6403718	0,6127361	0,1572494	0,0036946
480	0,0983727	0,0206666	0,0020006	0,8497211	0,8721594	0,1693910	1,0693755	0,2189747	0,1985396	1,0268454	0,3741998	0,1153487	0,5273475	0,7415270	0,0768452	0,0239300	1,0776159	0,4399685	0,0977931	0,0191216	0,4802613	0,7967286	1,0008980	0,0250815	0,1596462	0,6371388	0,4004720	0,5799094	0,5716241	0,5886213	0,1476904	0,0031772
500	0,0840259	0,0282400	0,0056260	0,9375329	0,9483899	0,1719598	1,0619951	0,1929585	0,1769902	0,9952258	0,3535542	0,1322889	0,5396019	0,7354230	0,0831919	0,0238765	1,0584786	0,4497353	0,0714755	0,0153949	0,5332538	0,7829315	1,0700385	0,0347866	0,1595631	0,6071359	0,4497722	0,5506927	0,5908342	0,6307082	0,1367511	0,0055995
520	0,0844680	0,0319752	0,0023030	0,9187700	0,9922281	0,1725887	1,0183020	0,2227605	0,1803391	0,9956384	0,3149777	0,1338164	0,5126254	0,7762508	0,0802899	0,0262184	0,9965891	0,4321392	0,0916087	0,0162345	0,5536844	0,7950426	1,1043266	0,0293351	0,1437126	0,6425569	0,4682351	0,5423272	0,6272164	0,6403980	0,1346629	0,0052095
540	0,0839048	0,0499155	0,0077071	0,9002408	1,0143255	0,1238987	0,9332396	0,2178506	0,1892198	0,9639693	0,2804962	0,1135837	0,5640184	0,7718999	0,0877139	0,0250317	1,0519728	0,4396678	0,0718749	0,0141290	0,4843477	0,7891031	1,0789080	0,0255373	0,1385767	0,6274237	0,4578584	0,5435620	0,5907479	0,6402096	0,1445517	0,0053098
560	0,0904086	0,0581384	0,0030083	0,9609335	0,9969991	0,1048435	0,9507794	0,1895604	0,1845329	0,9775967	0,3093573	0,1012366	0,5879779	0,7530383	0,1171538	0,0373559	1,0486086	0,4553748	0,0925489	0,0229223	0,5096607	0,8018995	1,1234405	0,0250683	0,1252373	0,5961445	0,4157161	0,6040203	0,5788592	0,6068296	0,1420294	0,0049807
580	0,1034919	0,0467950	0,0870519	1,0001533	0,9619584	0,0827831	0,9287946	0,1712664	0,1869865	0,9800654	0,3131913	0,1090146	0,5547901	0,7604418	0,1635241	0,0432330	0,9927287	0,4131846	0,1062310	0,0230445	0,5062343	0,7641939	1,0282255	0,0195143	0,0870100	0,5847021	0,4085678	0,5712279	0,5675994	0,6046403	0,1693369	0,0058844
600	0,1086307	0,0465009	0,1859700	0,9773215	0,9830139	0,1305241	0,9471570	0,1391963	0,2017782	0,9619411	0,3242012	0,1454496	0,5494652	0,7040237	0,3021025	0,0493927	0,8286622	0,4534277	0,1157863	0,0154515	0,4841132	0,7238363	0,9059544	0,0135692	0,1297348	0,6469280	0,3912240	0,5796622	0,4461435	0,5973113	0,1393904	0,0015534
620	0,1093584	0,0512726	0,3415381	0,9178674	0,9776816	0,1437262	0,9839266	0,1001368	0,2375583	0,9645314	0,3609064	0,1890685	0,6060123	0,7337102	0,4018974	0,0479362	0,8016952	0,4488010	0,1155000	0,0190344	0,4534034	0,6927027	0,7824377	0,0126214	0,1389512	0,6787433	0,3852514	0,6878376	0,3724756	0,5642347	0,1088069	0,0060058
640	0,0863340	0,0376428	0,5098174	0,9146789	1,0475887	0,1447664	1,0223289	0,0764134	0,2819625	0,9380820	0,3942451	0,3834752	0,6762905	0,6901385	0,5114647	0,0463582	0,6355181	0,4238877	0,0859370	0,0252261	0,5068914	0,6765127	0,6993035	0,0054835	0,1387796	0,7255082	0,3557590	0,7379600	0,3120029	0,5310171	0,1291823	0,0110995
660	0,0664749	0,0459778	0,5822335	0,9060395	1,1130743	0,1542230	0,9301925	0,0671505	0,2977939	1,0144458	0,3748756	0,4996476	0,7046991	0,6778387	0,6603682	0,0452538	0,4046868	0,4409680	0,0765814	0,0239455	0,5972080	0,6214053	0,6466390	0,0097421	0,1472362	0,8358029	0,3730224	0,8368334	0,2465363	0,5661922	0,1031959	0,0069560
680	0,0741990	0,0339698	0,6162609	0,9599408	1,0789378	0,1505250	0,9106132	0,0657320	0,3366983	0,9949413	0,4057623	0,6452212	0,7417779	0,6052324	0,7332451	0,0345427	0,3194538	0,4671569	0,0747084	0,0255960	0,6642260	0,5911886	0,6930144	0,0169688	0,1398654	0,8644342	0,3837449	0,9146971	0,2067760	0,5933472	0,1306457	0,0059317
700	0,1045972	0,0479508	0,6948360	0,9710531	1,0001354	0,1301257	0,9322201	0,0676782	0,3828027	0,9630455	0,4666054	0,7017013	0,7157827	0,6048348	0,7305014	0,0231475	0,2653316	0,4436207	0,0807672	0,0295811	0,7353423	0,5751035	0,6156121	0,0175633	0,1120165	0,9097192	0,3218375	0,9745456	0,1519034	0,5849516	0,1240599	0,0031133
720	0,0861411	0,0498807	0,6180193	0,9834997	1,0273507	0,1554949	0,9952315	0,0549895	0,3838798	1,0073194	0,5095285	0,7757836	0,7755747	0,6036343	0,7580913	0,0214094	0,1933704	0,3864795	0,0921028	0,0333458	0,7776506	0,5335354	0,5375882	0,0177054	0,1192443	0,8947139	0,3327861	1,0693180	0,1142006	0,6141272	0,1114552	0,0097273
740	0,0981578	0,0460424	0,6140776	0,9727216	1,0139011	0,1443226	1,0621944	0,0533476	0,3743211	0,9701511	0,5335668	0,9090393	0,8478522	0,6382728	0,7288709	0,0238085	0,1847279	0,4297850	0,0964543	0,0299144	0,8270974	0,5488092	0,5367924	0,0176227	0,1273468	0,9484487	0,3344670	1,1117474	0,1049330	0,5576148	0,1020533	0,0085249
760	0,1427418	0,0477203	0,5562926	1,0786754	1,0103941	0,1362380	0,9542131	0,0638605	0,3782074	1,0159108	0,5857093	0,8402898	0,8195659	0,6168282	0,7156945	0,0235891	0,1477917	0,4256905	0,0734679	0,0237085	0,8474443	0,4948366	0,5363775	0,0250192	0,1314202	0,9589889	0,3396926	1,0900115	0,0795997	0,5580088	0,1001044	0,0070503
780	0,1286699	0,0509078	0,5709942	1,0582434	1,0038901	0,1326730	0,9632530	0,0600911	0,3648639	1,0372826	0,5275598	0,8924352	0,8504910	0,6125655	0,7178702	0,0191860	0,1366522	0,4406797	0,0806493	0,0187889	0,8431888	0,4283299	0,5255972	0,0204766	0,1349627	1,0164564	0,3133032	1,1183151	0,0598415	0,4721975	0,1034340	0,0052194
800	0,1062472	0,0611523	0,5512650	1,0300820	1,0078529	0,1019952	0,9794888	0,0411893	0,3447147	0,9924668	0,5469222	0,9018477	0,8443169	0,5369204	0,7082383	0,0082663	0,1363069	0,4925497	0,0666418	0,0147219	0,7886322	0,3908221	0,5303359	0,0218273	0,1243597	1,0685112	0,3021513	1,0466144	0,0489033	0,4934403	0,1083653	0,0031214
820	0,1124358	0,0640514	0,6303281	1,0318800	1,0329528	0,1278730	1,0146275	0,0418169	0,4040308	0,9639794	0,6064134	0,8649867	0,8405410	0,4694430	0,7056544	0,0171630	0,1240123	0,4878043	0,0750695	0,0100515	0,8387780	0,4226572	0,5111451	0,0105185	0,1088427	1,0214381	0,3073781	1,0847502	0,0525417	0,5145690	0,1281036	0,0025197
840	0,1116770	0,0609854	0,6855450	0,9512159	0,9642726	0,1633398	1,0162030	0,0615871	0,3951622	0,9122338	0,6700891	0,8405893	0,8045210	0,5100126	0,7082105	0,0153851	0,0980009	0,4561812	0,0987859	0,0140079	0,8453750	0,4817399	0,4804247	0,0103425	0,0984890	1,0188234	0,3150803	1,0776468	0,0476091	0,4633227	0,1247098	0,0023855
860	0,1180001	0,0341500	0,7021293	0,9255169	1,0135651	0,1633883	1,0660922	0,0617775	0,3252459	0,9796867	0,6170809	0,9137920	0,7970306	0,5344345	0,7529319	0,0110530	0,1335231	0,4658788	0,1004868	0,0101946	0,7456331	0,4640413	0,5084222	0,0169146	0,1118808	1,0628900	0,3629287	1,0496912	0,0324285	0,4835300	0,1111119	0,0047296
880	0,1009752	0,0411981	0,6362418	1,0036755	1,0351491	0,1811599	1,1546116	0,0630277	0,3689791	1,0468282	0,6894217	0,9426973	0,8168179	0,5504210	0,8221908	0,0171663	0,1479584	0,5037321	0,1139192	0,0099929	0,8150257	0,4211191	0,5128881	0,0119230	0,1245404	1,1010304	0,3788128	1,0340527	0,0348969	0,5880483	0,0940006	0,0029643
900	0,0973020	0,0491406	0,6140341	1,0129469	1,0298999	0,1622371	1,0930239	0,0743715	0,3928258	0,9945111	0,6949545	0,9421010	0,7879962	0,5879575	0,7872739	0,0152300	0,1889987	0,4805793	0,1231558	0,0144419	0,8378194	0,4823469	0,4612551	0,0140718	0,1341869	1,0774385	0,4290854	1,0337416	0,0388290	0,5538793	0,0888480	0,0070964
920	0,1051364	0,0550830	0,6339061	0,9467826	1,0007414	0,1818928	1,0872069	0,0669931	0,4141239	1,0554943	0,6958370	0,9228224	0,8027747	0,5510488	0,8168147	0,0219650	0,2243632	0,5060217	0,1242298	0,0165247	0,7649079	0,4987830	0,4524142	0,0205450	0,1562344	1,0407119	0,4242789	0,9333305	0,0251625	0,5255345	0,1160101	0,0041191
940	0,0855401	0,0478985	0,6143757	0,9706178	1,0057280	0,1822797	1,0523372	0,0679180	0,4022232	0,9705666	0,6785637	0,9595218	0,8553621	0,5400396	0,8110867	0,0274588	0,2295037	0,4970890	0,1293612	0,0089828	0,7568265	0,4865635	0,4612108	0,0209948	0,1458526	1,0304341	0,4231359	0,9520841	0,0334269	0,5998510	0,1073534	0,0028924
960	0,0974977	0,0578588	0,6447089	0,9677011	0,9711223	0,1574676	1,0081421	0,0621740	0,3808287	0,9988102	0,6633085	0,8857333	0,8656429	0,5567514	0,8751191	0,0288074	0,1761075	0,4846916	0,1384936	0,0078242	0,8391658	0,5360666	0,4364329	0,0052967	0,1438582	1,0115765	0,4135431	0,8883659	0,0415345	0,6484963	0,1294127	0,0011917
980	0,1006312	0,0456620	0,6698402	1,0027404	1,0267512	0,1349797	0,9671404	0,0761645	0,4042223	1,0168923	0,6896521	0,9269095	0,8726398	0,6019215	0,8561719	0,0312238	0,1549325	0,4708273	0,1182018	0,0043460	0,8036013	0,6022808	0,4670257	0,0162599	0,1340857	0,9832991	0,4272684	0,9199963	0,0444722	0,5830000	0,1339093	0,0029810
1000	0,0889389	0,0495306	0,6512165	1,0111994	1,0555134	0,1279900	0,9506998	0,0617268	0,3491089	1,0006243	0,6862331	0,9775922	0,8657211	0,6129727	0,8522040	0,0396134	0,1375286	0,4615192	0,0878187	0,0086780	0,8185070	0,5538976	0,5151201	0,0204564	0,1136823	0,9619808	0,3737651	0,9334707	0,0471662	0,5964979	0,1069224	0,0030172
1020	0,0943759	0,0416889	0,6756870	0,9934851	0,9961219	0,1089208	0,9931924	0,0743823	0,3261040	0,9908488	0,6658526	1,0251777	0,7954122	0,6668333	0,8230494	0,0304237	0,1676989	0,4770484	0,0886727	0,0075417	0,8259200	0,5299305	0,5150008	0,0169643	0,1052858	0,9637760	0,3900826	0,9443005	0,0443898	0,5794812	0,1628019	0,0033079
1040	0,1152933	0,0456588	0,6302467	0,9847377	1,0452168	0,1216369	1,0429310	0,0644492	0,3050356	1,0055910	0,6521701	1,0057585	0,7938733	0,6808252	0,8045427	0,0296620	0,1856623	0,4867434	0,0767267	0,0041400	0,7663286	0,4718604	0,4805238	0,0119517	0,1230536	1,0003106	0,4072487	0,9545893	0,0511767	0,6200504	0,1706250	0,0035359
1060	0,0995391	0,0378692	0,5990471	1,0219941	1,0216924	0,1504938	1,0397796	0,0574108	0,3259127	1,0476018	0,6556565	0,9523386	0,8343189	0,6549460	0,8455768	0,0249501	0,1900816	0,4465902	0,0792476	0,0034456	0,7371709	0,5103264	0,5063067	0,0206690	0,1107893	0,9818429	0,4080874	0,9505425	0,0430307	0,5953644	0,1377091	0,0020236
1080	0,1087540	0,0205026	0,5859496	1,0995487	1,0172864	0,1737412	0,9704351	0,0338116	0,3218487	0,9751156	0,6558221	0,9695908	0,8699217	0,5988987	0,8370372	0,0271336	0,1268754	0,4322318	0,0767019	0,0048100	0,8003446	0,5525808	0,4963869	0,0217027	0,1319623	0,9992221	0,3576817	0,9158661	0,0482900	0,6341580	0,1261416	0,0075424
1100	0,1012531	0,0280548	0,7249468	0,9929950	1,0240269	0,1639973	0,9700589	0,0287649	0,3073621	1,0064441	0,6104517	0,9857661	0,8078925	0,5799685	0,7842590	0,0299454	0,1300688	0,4261682	0,0883857	0,0146478	0,7718816	0,5615685	0,5550455	0,0191055	0,1311726	1,0296006	0,3421357	0,9650770	0,0516417	0,6163421	0,1306837	0,0099618

0	0,0767886	0,0357004	0,6727772	1,0103464	1,0400017	0,1408464	1,0835462	0,0485554	0,3303267	1,0022847	0,6806680	1,0762769	0,8776689	0,5832873	0,8412342	0,0355475	0,0745678	0,4388190	0,0896362	0,0149703	0,7846062	0,4990938	0,4940103	0,0054235	0,1405700	0,9263564	0,3830469	1,0458554	0,0579018	0,4824618	0,1325240	0,0015083
20	0,0682123	0,0452274	0,5770212	1,0034262	0,9404239	0,1183270	1,0999593	0,0727358	0,3223074	0,9808130	0,6079720	0,8957308	0,7896044	0,5352942	0,8097295	0,0193073	0,0867646	0,4275495	0,0850194	0,0132558	0,8417859	0,5356049	0,4934702	0,0328875	0,1599481	1,0147925	0,3239699	1,0370650	0,0411835	0,5221890	0,0977089	0,0069734
40	0,0667431	0,0377589	0,4653594	0,9038119	0,8606441	0,0839608	1,0690578	0,1738816	0,3335982	0,9984216	0,5404436	0,9251464	0,7800957	0,5360416	0,7386391	0,0192460	0,2883534	0,5560638	0,0759418	0,0107310	0,7468258	0,6030923	0,5068702	0,0268391	0,1657329	0,9109481	0,3991841	1,0961339	0,0238278	0,5520451	0,1584084	0,0073978
60	0,0481503	0,0339057	0,2638431	0,8315356	0,7371330	0,0576385	0,9809011	0,2891704	0,3165541	0,9997960	0,5320764	0,8798422	0,7568573	0,5649720	0,8713303	0,0382288	0,6441780	0,6007620	0,0677108	0,0144576	0,6947219	0,5938639	0,5687589	0,0140331	0,1704282	0,8535035	0,3929648	1,1133357	0,0208130	0,5107047	0,1487862	0,0067039
80	0,0427599	0,0520414	0,1983198	0,7559188	0,7217066	0,0471866	1,0143424	0,3779021	0,3137141	0,9952307	0,4289175	0,8176889	0,7603557	0,6348444	0,8323747	0,0449855	0,9231264	0,6847876	0,0761509	0,0136750	0,6569335	0,6638718	0,6356324	0,0165371	0,1617551	0,9602793	0,4193151	1,0933000	0,0208733	0,5725636	0,1707845	0,0098523
100	0,0472549	0,0581991	0,1289969	0,6302887	0,6423456	0,0418624	1,0390118	0,4867716	0,3358916	0,9705267	0,3582979	0,6566956	0,7464467	0,7260855	0,8754693	0,0342583	0,9178386	0,7874302	0,0789037	0,0155334	0,6452574	0,7144846	0,5980497	0,0195749	0,1418006	0,9823612	0,4987590	1,0356178	0,0174228	0,5913739	0,2226086	0,0198327
120	0,0654003	0,0593920	0,0953648	0,5831476	0,6835786	0,0478768	1,0625070	0,5821645	0,3599830	0,8700438	0,2696428	0,5011329	0,7610487	0,8237029	0,8761942	0,0346386	0,9520206	0,8223912	0,0773325	0,0182112	0,5292865	0,7544667	0,6373695	0,0207095	0,1350627	0,9212083	0,5486603	1,0418055	0,0199294	0,5717372	0,2379678	0,0518509
140	0,0843861	0,0699161	0,0610427	0,5856642	0,6397931	0,0356032	1,0690609	0,6169955	0,3318048	0,9026534	0,2196041	0,3777742	0,7110716	0,8899149	0,9719606	0,0323226	0,9426608	0,8312152	0,0699280	0,0155210	0,5571742	0,7453646	0,6965322	0,0173527	0,1595266	0,8671498	0,6623986	0,9977230	0,0231488	0,5912771	0,2667460	0,1028532
160	0,0695289	0,0413403	0,0617584	0,5190647	0,5836517	0,0647716	1,0067326	0,6056043	0,3205237	0,8852654	0,1808260	0,2612115	0,6389488	1,0036913	0,8768408	0,0215090	1,0627805	0,8357181	0,0745152	0,0248053	0,5076505	0,7963775	0,6901856	0,0180020	0,1781014	0,6944196	0,6862886	0,9288262	0,0462459	0,6521742	0,2978514	0,1498789
180	0,0897408	0,0459989	0,0323214	0,5806911	0,5868846	0,0785218	0,9989298	0,7167201	0,3098798	0,9586731	0,1287234	0,2143547	0,6360987	0,9931707	0,8716904	0,0187323	0,9871819	0,8998971	0,0770038	0,0116367	0,5255148	0,7977927	0,6890480	0,0238315	0,2507562	0,5959410	0,7347605	0,9033375	0,0422356	0,7227310	0,3256413	0,2414989
200	0,0669975	0,0430924	0,0482491	0,5714540	0,5383526	0,0890034	1,0099891	0,6851851	0,3453540	0,9123306	0,1167222	0,1695335	0,7172942	1,0038484	0,8656523	0,0115662	1,0577084	0,8794605	0,0857536	0,0179284	0,5653422	0,7697317	0,6814623	0,0230252	0,2746397	0,5644694	0,7309061	0,8881353	0,0358292	0,7731916	0,3533534	0,2930155
220	0,0681818	0,0395861	0,0386238	0,6081297	0,5470532	0,0898427	1,0138396	0,7587192	0,3287760	0,9679791	0,0906309	0,1419432	0,7286748	1,0452969	0,9194104	0,0145598	1,0361580	0,8618399	0,0890065	0,0148427	0,5715470	0,8257364	0,6878049	0,0312283	0,3167576	0,5553139	0,7838873	0,8352222	0,0416487	0,8150112	0,3680696	0,3320728
240	0,0997478	0,0380728	0,0505919	0,6270334	0,5172583	0,0703893	1,0414245	0,8397232	0,2601455	0,9666435	0,0693565	0,1087143	0,6547092	1,0319454	0,9458946	0,0227604	1,0307698	0,8115272	0,0942442	0,0220715	0,5928039	0,8987830	0,7551597	0,0244412	0,3425617	0,5136850	0,8404159	0,7722256	0,0360232	0,8072672	0,4445003	0,3929355
260	0,1329454	0,0300658	0,0447382	0,5833360	0,5764486	0,0744986	1,0958291	0,7372209	0,2131267	0,9142562	0,0578460	0,0752559	0,6196085	1,0571423	0,9504343	0,0230210	1,0612751	0,8060909	0,0904316	0,0202017	0,5272026	0,9404772	0,7310237	0,0168478	0,4039434	0,5208276	0,8041192	0,7615579	0,0382661	0,8036573	0,5331932	0,4327493
280	0,1114530	0,0421406	0,0406980	0,6333188	0,5744714	0,0599614	1,0687278	0,7581917	0,1888791	0,9498691	0,0676418	0,0467381	0,6468240	1,0064490	0,9527449	0,0263287	1,0636181	0,8846575	0,0859894	0,0254478	0,5805329	0,9570588	0,7696887	0,0146220	0,4335749	0,5111142	0,7959405	0,7095548	0,0256821	0,7959234	0,5380498	0,4138943
300	0,1287897	0,0346242	0,0262528	0,6514750	0,5754191	0,0673245	1,0157536	0,8079108	0,1789475	0,9084526	0,0740604	0,0299261	0,6601674	0,9401178	0,8717037	0,0194592	0,9750455	0,9209461	0,0821181	0,0255793	0,5407773	1,0200833	0,8297177	0,0239637	0,4403717	0,4822686	0,8680340	0,6864881	0,0317600	0,7886743	0,4724633	0,4338919
