"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
20	0,0727420	0,0364517	0,4083445	0,7894565	0,6972761	0,0806891	0,7185969	0,0388067	0,3228779	0,6956957	0,4754565	0,6287369	0,6875042	0,4479292	0,5207829	0,0308179	0,1667241	0,2772640	0,0304880	0,0283067	0,6089061	0,4590528	0,4353797	0,0069131	0,0715203	0,7967564	0,2447618	0,7958873	0,0555819	0,4018012	0,0655797	0,0014422
40	0,0444512	0,0081014	0,3192679	0,6320686	0,7454331	0,0767516	0,6913902	0,0587954	0,2371512	0,7197938	0,4817035	0,6882761	0,7283475	0,4498123	0,4151619	0,0516392	0,4867374	0,4062461	0,0382024	0,0121075	0,5945003	0,3865033	0,5583146	0,0117917	0,1316324	0,6016770	0,3576211	0,8089019	0,1055723	0,3675327	0,0649873	0,0034063
60	0,0476924	0,0223565	0,2594315	0,8140177	0,7490311	0,0856119	0,7162741	0,0912464	0,2287980	0,8352532	0,4690947	0,6691098	0,5075445	0,5759722	0,4040528	0,0166926	0,7353426	0,4060509	0,0526355	0,0135185	0,5505141	0,3788901	0,5983860	0,0074651	0,1534269	0,7994206	0,3378171	0,7089948	0,1526183	0,3859465	0,1212024	0,0016414
80	0,0641418	0,0166420	0,2370716	0,7992556	0,7283766	0,1520473	0,7678503	0,1140423	0,2378796	0,7673895	0,4451867	0,6170742	0,5815859	0,5326885	0,2512069	0,0190202	0,6626276	0,3549065	0,0539531	0,0160871	0,4734143	0,4959404	0,6741948	0,0239228	0,1221813	0,6881691	0,2741699	0,7471173	0,2636279	0,3989535	0,0809882	0,0017996
100	0,0343023	0,0245612	0,1270570	0,7252776	0,7710524	0,1893892	0,6871850	0,0798901	0,1205514	0,5928797	0,3607332	0,5535708	0,7042336	0,4800065	0,2086050	0,0150090	0,7872241	0,3844870	0,0626654	0,0273021	0,4537371	0,4790611	0,7888094	0,0096631	0,1036063	0,7688242	0,2546217	0,7080141	0,4200489	0,4059339	0,0965803	0,0044241
120	0,0538362	0,0166973	0,0783301	0,7177725	0,6981285	0,1025289	0,8064176	0,0921871	0,1197706	0,7372013	0,4240536	0,4943835	0,5404328	0,6168208	0,1657801	0,0172112	0,8246182	0,3422857	0,0456112	0,0066202	0,4846253	0,4935216	0,7018688	0,0069121	0,0880308	0,7492987	0,2234011	0,6224910	0,3221366	0,3709123	0,1012708	0,0056637
140	0,0250920	0,0521023	0,0232573	0,6895673	0,8128380	0,1194232	0,8960218	0,0830822	0,1899862	0,8361863	0,3927610	0,5392253	0,5724190	0,5605307	0,1633304	0,0137472	0,8603182	0,2783449	0,0517843	0,0157255	0,3442300	0,5180799	0,7288958	0,0120657	0,0992519	0,7709482	0,2517180	0,7820286	0,3507495	0,4992766	0,0957414	0,0010394
160	0,0536182	0,0325268	0,0166048	0,7502595	0,7295051	0,1288429	0,8400868	0,1426323	0,1867902	0,6305898	0,3874709	0,3450855	0,4297858	0,5390952	0,1033143	0,0257226	0,8254258	0,2348277	0,0765803	0,0100285	0,3292880	0,6415408	0,8469961	0,0128889	0,0954741	0,7217763	0,2955655	0,7827901	0,4463971	0,4270750	0,0687252	0,0016089
180	0,0448052	0,0506789	0,0271808	0,7862473	0,7133809	0,0862571	0,8529446	0,0727974	0,1321831	0,6905123	0,3466069	0,3258285	0,5156013	0,5063936	0,0769745	0,0147558	0,6997806	0,3202804	0,0698695	0,0159348	0,3444823	0,4382111	0,7003430	0,0340578	0,0914546	0,6163095	0,2858003	0,6730057	0,4247489	0,3890419	0,1222215	0,0070463
200	0,1038508	0,0373484	0,0151863	0,7711634	0,7026891	0,1009922	0,8177982	0,1339587	0,1474898	0,7033988	0,3264043	0,2716462	0,6505838	0,4831397	0,0715769	0,0195109	0,7664137	0,2702625	0,1046526	0,0078838	0,2980619	0,5633239	0,6576071	0,0287373	0,1033858	0,5688431	0,3460802	0,5182672	0,3848312	0,4085748	0,1080338	0,0010579
220	0,1333218	0,0370143	0,0053711	0,6847137	0,6663698	0,1147270	0,7247777	0,1417190	0,1539908	0,6656882	0,3470405	0,1637645	0,4517526	0,4083564	0,0923044	0,0150802	0,6949200	0,3472069	0,0546702	0,0153015	0,3795668	0,5201273	0,7117040	0,0247671	0,0892366	0,5324099	0,3010980	0,5735251	0,4055659	0,3850741	0,0795049	0,0031415
240	0,0784725	0,0374103	0,0063549	0,7821650	0,6963573	0,0761963	0,8002932	0,1439000	0,1856853	0,6803436	0,4044151	0,1924328	0,5143073	0,5328121	0,0496929	0,0248989	0,7250811	0,2856317	0,0838994	0,0128422	0,4137761	0,6238322	0,6647217	0,0101317	0,1028473	0,4866398	0,2715034	0,4912205	0,3842316	0,4834074	0,0705220	0,0042144
260	0,0753847	0,0287753	0,0000386	0,7340812	0,7299788	0,0902628	0,7504201	0,1546993	0,1860044	0,8616830	0,3099238	0,1662224	0,5503793	0,3574212	0,0989805	0,0133664	0,7010049	0,3018755	0,0665562	0,0053958	0,3716676	0,6504350	0,7459542	0,0229880	0,1170626	0,5128251	0,3353107	0,6724244	0,3984916	0,3676121	0,0604458	0,0095233
280	0,0821860	0,0514394	0,0001086	0,6940315	0,8020108	0,1463581	0,7267422	0,1276786	0,2091889	0,7276313	0,3794412	0,1359265	0,4665351	0,5639464	0,0631634	0,0212374	0,7825424	0,3126252	0,0962963	0,0057026	0,3771114	0,6295315	0,8758204	0,0134378	0,1038728	0,4520286	0,2537766	0,5400911	0,4567637	0,3506062	0,0483624	0,0020584
300	0,0659666	0,0128923	0,0009270	0,7322883	0,7371090	0,1742493	0,7628165	0,0719435	0,1450790	0,8874360	0,2806870	0,1580624	0,3334190	0,5874044	0,1055468	0,0270946	0,6554309	0,3744264	0,0759608	0,0017945	0,3952970	0,5799561	0,8961398	0,0051252	0,0822387	0,4418260	0,2822697	0,5608380	0,4586436	0,3710631	0,1094667	0,0039818
320	0,0631144	0,0287288	0,0046510	0,8802615	0,8261335	0,1240458	0,6701105	0,0942231	0,1646193	0,9160372	0,2865506	0,1079164	0,2933574	0,5403540	0,1102624	0,0240669	0,8440829	0,3795463	0,0424047	0,0354070	0,3769122	0,5848899	0,7987325	0,0092953	0,1074869	0,4629180	0,3806982	0,4878965	0,4754996	0,4418886	0,0838451	0,0006086
340	0,0718946	0,0161339	0,0114892	0,6800585	0,7424888	0,1195455	0,8912689	0,1340295	0,2173149	0,8673686	0,2605242	0,1476117	0,4031322	0,4773430	0,0560721	0,0218375	0,8049538	0,2888909	0,0973511	0,0070938	0,3781896	0,4884422	0,8491830	0,0105899	0,1725804	0,4606417	0,2390114	0,4070001	0,4499687	0,3439744	0,1233206	0,0030397
360	0,0489699	0,0156255	0,0051054	0,6918387	0,6283554	0,1090459	0,8509801	0,1175007	0,1667756	0,7422142	0,3514970	0,1424891	0,4595009	0,4256178	0,0830864	0,0286920	0,5728995	0,2562270	0,0622080	0,0003719	0,5175125	0,5274100	0,9020348	0,0134238	0,1257661	0,3556361	0,3008161	0,4282521	0,5204879	0,3909201	0,1591066	0,0034215
380	0,0664837	0,0203580	0,0021284	0,6486313	0,8391023	0,1100318	0,8040523	0,1674582	0,1243753	0,7945362	0,2629770	0,1182752	0,3768781	0,5211505	0,0706190	0,0197346	0,6837945	0,2627365	0,0574695	0,0107594	0,3852123	0,5483914	0,8649291	0,0275067	0,0814466	0,3824612	0,2571211	0,4960559	0,4552651	0,4442291	0,0685544	0,0066403
400	0,0735123	0,0156945	0,0009196	0,7582952	0,6885916	0,1096248	0,8424775	0,1489088	0,2045718	0,8371242	0,2467609	0,1008944	0,4716743	0,5910183	0,0914751	0,0264348	0,7786210	0,3450877	0,0783614	0,0027301	0,3580788	0,5824675	0,8142330	0,0051285	0,0837067	0,4013194	0,2571169	0,4525552	0,4743922	0,4535557	0,0590312	0,0076068
420	0,0907305	0,0362211	0,0011116	0,7389220	0,7830928	0,1371847	0,7403973	0,1408750	0,1707847	0,6993557	0,2224971	0,1041899	0,4242995	0,4613223	0,0620077	0,0605904	0,7523785	0,2583635	0,0824193	0,0088776	0,2887790	0,7150066	0,8319854	0,0154272	0,1077747	0,4896673	0,2832593	0,4020527	0,3975705	0,5235384	0,0955326	0,0070463
440	0,1141085	0,0235754	0,0122741	0,6542818	0,7110767	0,1597069	0,7148073	0,1400048	0,1272764	0,7439100	0,2719437	0,0915862	0,4582970	0,5286694	0,0675790	0,0187355	0,7588055	0,2557942	0,0783071	0,0170127	0,3812768	0,5235038	0,7977108	0,0128003	0,1288695	0,4040820	0,3319044	0,5218459	0,3600557	0,5047769	0,0941178	0,0049648
460	0,0692713	0,0344727	0,0116589	0,6645478	0,5990731	0,0728691	0,7958070	0,1439220	0,1404748	0,6722525	0,2867153	0,1193889	0,4200451	0,5213194	0,0408095	0,0357641	0,8329811	0,2898493	0,0814749	0,0092021	0,3854760	0,5234179	0,8604273	0,0099257	0,0859851	0,4821177	0,2843584	0,4186068	0,4347863	0,4379690	0,1274456	0,0029287
480	0,0484985	0,0204462	0,0026161	0,5682248	0,6766454	0,1247548	0,8783362	0,1965801	0,1239105	0,7465008	0,2919465	0,0793952	0,3974707	0,5865458	0,0751419	0,0143256	0,7608920	0,2990447	0,0825003	0,0132910	0,3724761	0,6166793	0,6370953	0,0102343	0,1323769	0,5085999	0,2366863	0,4258535	0,4267895	0,4828898	0,1077744	0,0019687
500	0,0847917	0,0104239	0,0094355	0,7869621	0,7149523	0,1233346	0,9248768	0,1396965	0,1068730	0,6648211	0,2705290	0,0688171	0,3653857	0,4991157	0,0565017	0,0306136	0,6765498	0,2978346	0,0473364	0,0070671	0,3227277	0,6529294	0,8224141	0,0346117	0,1229708	0,4642270	0,3233722	0,4681487	0,4150736	0,3547443	0,1355996	0,0047091
520	0,0654408	0,0100751	0,0020857	0,6445870	0,8210497	0,1056107	0,7607117	0,1634954	0,1509060	0,7036804	0,1992766	0,0678247	0,3947883	0,6738420	0,0502074	0,0251027	0,8336530	0,3507238	0,0595180	0,0074753	0,3211351	0,4979931	0,8027830	0,0478089	0,1211435	0,4920289	0,3172451	0,4215765	0,5144486	0,4225168	0,1099563	0,0028856
540	0,0769756	0,0304030	0,0050324	0,6709769	0,6939590	0,0722099	0,7217435	0,1783052	0,1274486	0,7922442	0,1589851	0,1216654	0,4236625	0,6824685	0,0947890	0,0431134	0,7404099	0,3357407	0,0729295	0,0079579	0,3489255	0,6416649	0,7418790	0,0150864	0,0937181	0,4180717	0,2355350	0,3792123	0,5808827	0,5507268	0,1068937	0,0124314
560	0,0431795	0,0323627	0,0038673	0,6034489	0,7325343	0,0728989	0,7341944	0,1373627	0,1211217	0,6409351	0,2335623	0,0788638	0,4102989	0,5456361	0,1170404	0,0444934	0,7557554	0,3612888	0,0733854	0,0154339	0,3848552	0,5802201	0,6760108	0,0286464	0,0951507	0,4643095	0,2872175	0,3863444	0,4597493	0,3854067	0,0981279	0,0025557
580	0,0621306	0,0331425	0,0703297	0,6400373	0,6999077	0,1077729	0,6779867	0,1370479	0,1631893	0,7494864	0,2091012	0,0941120	0,3475784	0,5877251	0,0754015	0,0253941	0,6795239	0,2915495	0,0849142	0,0286730	0,2875726	0,6292998	0,7506658	0,0110354	0,0778956	0,4123505	0,3594203	0,4727989	0,3859531	0,4480866	0,1131953	0,0017212
600	0,1247111	0,0501628	0,1340846	0,7170465	0,7855972	0,1073481	0,7398761	0,0889145	0,1268637	0,8220118	0,2286837	0,0997903	0,4686207	0,4813495	0,2484748	0,0274279	0,6533554	0,3134506	0,0858331	0,0143337	0,3239423	0,5575148	0,6744846	0,0284337	0,1290961	0,5835133	0,2741866	0,4061200	0,2888117	0,4596611	0,1116211	0,0015294
620	0,0894963	0,0456201	0,3012519	0,6648399	0,6821077	0,0890622	0,8393865	0,0866853	0,1967084	0,7495596	0,2470504	0,1260969	0,4102916	0,5985303	0,3208676	0,0303060	0,7255371	0,2817360	0,0641390	0,0184697	0,3804474	0,4959788	0,5730761	0,0062364	0,0723949	0,4383133	0,3616131	0,4490249	0,2706053	0,4496017	0,0658982	0,0035878
640	0,0886546	0,0265537	0,3546804	0,6198787	0,6888918	0,1516271	0,9059263	0,0544591	0,2310232	0,7370405	0,2902187	0,2824460	0,4697004	0,5065930	0,4060773	0,0616825	0,5031334	0,2574237	0,1338644	0,0214258	0,4395788	0,4777539	0,5170198	0,0045475	0,0694307	0,6077040	0,2899077	0,5193843	0,2317309	0,4242212	0,1134169	0,0045194
660	0,0667824	0,0275010	0,3853558	0,7419885	0,6849676	0,0936311	0,6594228	0,0519071	0,2292777	0,8042077	0,2479944	0,4193413	0,6263347	0,4980077	0,5148254	0,0483305	0,4140376	0,3148263	0,0546858	0,0260730	0,4129552	0,4775636	0,3975693	0,0119758	0,1338839	0,5790894	0,3130639	0,7257110	0,1646930	0,3505291	0,1017102	0,0037054
680	0,0870809	0,0296392	0,4072913	0,7634553	0,8646868	0,1347503	0,8105618	0,0342924	0,2342987	0,7238607	0,2786456	0,5010787	0,5694391	0,5543039	0,5485657	0,0492790	0,2145199	0,4027766	0,0444882	0,0163247	0,4539717	0,4551685	0,5444486	0,0113951	0,0882786	0,6265003	0,2836307	0,7444255	0,1434324	0,4159803	0,0689831	0,0081264
700	0,0693957	0,0167880	0,4845090	0,6762159	0,7001762	0,1138415	0,6176136	0,0539256	0,2597589	0,7362100	0,3261172	0,5507141	0,6235997	0,4347850	0,5112270	0,0208971	0,2249927	0,3155189	0,0727268	0,0195364	0,5541472	0,4295319	0,5000264	0,0105252	0,0570334	0,6456322	0,1884983	0,7261486	0,1385993	0,4123549	0,0758027	0,0018174
720	0,0923338	0,0267127	0,5323964	0,7582756	0,7411008	0,1759307	0,7488255	0,0324865	0,2828674	0,7153499	0,2969621	0,5774918	0,6072962	0,4340984	0,5130793	0,0262237	0,1771470	0,3173894	0,0437242	0,0248563	0,7127157	0,3903099	0,4376006	0,0177709	0,0843882	0,6905828	0,2094409	0,7745351	0,0994283	0,4090528	0,0828239	0,0054285
740	0,0889453	0,0543954	0,5233425	0,8760008	0,8605331	0,0899408	0,7118815	0,0303770	0,2444289	0,6647565	0,4076284	0,5656268	0,6658012	0,4291607	0,5330637	0,0158914	0,1180849	0,3435685	0,0639198	0,0173436	0,6556793	0,4969318	0,4126198	0,0268303	0,0717514	0,7226625	0,2324582	0,7474432	0,0916246	0,5185393	0,0376481	0,0075740
760	0,0992613	0,0263968	0,3832606	0,7688046	0,7147180	0,0885343	0,6720706	0,1172977	0,2900746	0,7408765	0,3790230	0,5300928	0,6045731	0,4914266	0,5144580	0,0239441	0,1528550	0,2971797	0,0658945	0,0343800	0,5593469	0,2994910	0,5115353	0,0080849	0,0835206	0,7604155	0,2224190	0,7653318	0,0361524	0,3872738	0,0588368	0,0042941
780	0,0779006	0,0322551	0,4122724	0,7366148	0,7908035	0,1074512	0,7520885	0,0317816	0,2720310	0,7364984	0,4295301	0,6958054	0,5455786	0,4719789	0,5471125	0,0063802	0,0838604	0,3166990	0,0407122	0,0168199	0,6472993	0,3226692	0,3874587	0,0075781	0,1142752	0,6832377	0,2294181	0,9151828	0,0717627	0,3913414	0,0967375	0,0013144
800	0,0398899	0,0276519	0,4179550	0,6730261	0,8314709	0,0524771	0,7260516	0,0207081	0,2559741	0,7513287	0,3510304	0,6914070	0,6205178	0,5050735	0,6109543	0,0058284	0,1041915	0,4797934	0,0353080	0,0067397	0,5029768	0,3030570	0,4237364	0,0156976	0,1003093	0,7588450	0,2198714	0,7796415	0,0267872	0,3558829	0,0557165	0,0012043
820	0,1107351	0,0371049	0,4459637	0,6539775	0,7935884	0,0737802	0,7990665	0,0205468	0,2779369	0,7075184	0,4533880	0,7342742	0,5472519	0,3976825	0,4755335	0,0151187	0,0919173	0,3132474	0,0547852	0,0189918	0,5961682	0,3860508	0,4364041	0,0251974	0,0920269	0,7306741	0,2080596	0,9735581	0,0247303	0,4149833	0,1272084	0,0013488
840	0,0782852	0,0525098	0,5663781	0,6825916	0,6348277	0,1261993	0,8291295	0,0457135	0,3003419	0,6736862	0,4890301	0,5772914	0,5647395	0,2551261	0,4812734	0,0206553	0,0775519	0,2883129	0,0507981	0,0159410	0,6615190	0,3464404	0,3744875	0,0055325	0,0709781	0,8118147	0,2718132	0,8266992	0,0421451	0,4005650	0,0831038	0,0007466
860	0,0617931	0,0153154	0,6439336	0,6860099	0,7592996	0,1179059	0,8237542	0,0370208	0,2164299	0,6737596	0,5766164	0,6127078	0,4997495	0,4541168	0,4667955	0,0072894	0,1187626	0,3155232	0,0594648	0,0117718	0,6569368	0,3648105	0,4368066	0,0197295	0,1069323	0,7472442	0,2868040	0,7832505	0,0260742	0,3273980	0,0721392	0,0060980
880	0,0934422	0,0224859	0,4234038	0,7055172	0,8853777	0,1470835	0,8813480	0,0552190	0,2378320	0,8268098	0,5139671	0,6189982	0,5930041	0,3805018	0,6068376	0,0136122	0,1015163	0,4328138	0,1362326	0,0054316	0,6235842	0,3656028	0,3017889	0,0120519	0,1062620	0,8780450	0,2580960	0,7245632	0,0242507	0,4347456	0,0912855	0,0011205
900	0,0523108	0,0594641	0,4220000	0,7481772	0,9001996	0,1394906	0,8176806	0,0586399	0,2247256	0,5760309	0,5176376	0,7885787	0,5829799	0,4180182	0,5772489	0,0172136	0,1070387	0,3803908	0,0755533	0,0058089	0,5908273	0,3081410	0,2752834	0,0210572	0,0890823	0,7502390	0,2763141	0,7542921	0,0178103	0,4237348	0,0787579	0,0141901
920	0,0771739	0,0224159	0,4704363	0,6461535	0,8211476	0,1588403	0,8479524	0,0383390	0,3120764	0,7117573	0,4442179	0,7774904	0,5970957	0,3494356	0,6720477	0,0122412	0,1677804	0,3826477	0,0838799	0,0185022	0,6420117	0,4237433	0,3129768	0,0193241	0,1265995	0,8095964	0,3424469	0,6420238	0,0220735	0,4101162	0,1130608	0,0049622
940	0,0585469	0,0241010	0,4872932	0,7297820	0,6644294	0,1479015	0,7555609	0,0507549	0,3267926	0,7065805	0,5182498	0,7467287	0,6756536	0,4575019	0,5206763	0,0277845	0,1789921	0,4200286	0,0872960	0,0043215	0,6161561	0,3471608	0,3312850	0,0069270	0,1357706	0,7645709	0,3156543	0,5972386	0,0248583	0,4490431	0,0794583	0,0023760
960	0,1357504	0,0531089	0,5384299	0,6687630	0,7420874	0,1210242	0,7172881	0,0382420	0,2927774	0,6915388	0,5525797	0,6038175	0,6411688	0,4327445	0,7307240	0,0156182	0,1729412	0,3152280	0,0975784	0,0053211	0,6218659	0,4257547	0,2823761	0,0198864	0,0764698	0,8472257	0,2303536	0,5643676	0,0235558	0,4332352	0,1093801	0,0002281
980	0,0525625	0,0418920	0,4472694	0,8650906	0,7045669	0,0851016	0,5706606	0,0566219	0,3090742	0,7270768	0,5833234	0,6172262	0,6349561	0,4166293	0,6434154	0,0218783	0,0862451	0,3540047	0,0601902	0,0063668	0,6406012	0,4998454	0,4628717	0,0143550	0,0804086	0,7629845	0,2898254	0,7438808	0,0341602	0,3644337	0,1073186	0,0033775
1000	0,0527179	0,0258208	0,4140464	0,7565399	0,8006063	0,0603051	0,6852649	0,0464978	0,2752484	0,8240185	0,4531002	0,7425681	0,6694245	0,3908464	0,4799156	0,0256374	0,0816565	0,4140297	0,0746499	0,0057162	0,6474232	0,4021639	0,3807913	0,0200557	0,1330589	0,6724725	0,3175412	0,6346556	0,0275939	0,4066810	0,0768073	0,0073813
1020	0,0609185	0,0303256	0,6030800	0,7243840	0,7572457	0,0693229	0,7565794	0,0423850	0,3369762	0,7398268	0,4505375	0,8518372	0,5598024	0,4134243	0,6487764	0,0349598	0,1390288	0,2806872	0,0728632	0,0046708	0,5189982	0,4880466	0,4419252	0,0163444	0,0659926	0,7399844	0,2973405	0,6437605	0,0363662	0,4353886	0,1594983	0,0027832
1040	0,0643500	0,0477032	0,5514365	0,8894013	0,8888789	0,0635546	0,7394400	0,0719579	0,1617326	0,7462173	0,4690572	0,6796989	0,5118675	0,4757155	0,6953866	0,0202037	0,1152489	0,3605343	0,0390479	0,0006944	0,5124271	0,3113314	0,3740459	0,0130093	0,0859421	0,7415664	0,3030495	0,6810985	0,0485778	0,4528376	0,1320984	0,0024522
1060	0,0769547	0,0335810	0,4111105	0,7870102	0,6542607	0,0696765	0,7942447	0,0435482	0,1981129	0,7029716	0,5095030	0,7742113	0,6553928	0,4796363	0,5825762	0,0147566	0,1250170	0,3856510	0,0433155	0,0041782	0,5009551	0,4361181	0,3240290	0,0080272	0,1453113	0,7218907	0,2851302	0,6531832	0,0200064	0,3722851	0,1286990	0,0024745
1080	0,0807680	0,0194302	0,3837282	0,7637491	0,6846571	0,0981208	0,7233003	0,0220664	0,2165817	0,7717727	0,4839325	0,7570181	0,6550166	0,4276916	0,5959832	0,0188638	0,0704676	0,2923441	0,0735571	0,0060061	0,6014265	0,3797978	0,3051875	0,0102219	0,1029528	0,7506801	0,2109794	0,8215292	0,0616874	0,5025690	0,0760688	0,0024785
1100	0,0662769	0,0152538	0,5109234	0,7676348	0,7539479	0,1223010	0,6283045	0,0162975	0,2443788	0,7175692	0,4310720	0,7836740	0,5768415	0,4218964	0,5483202	0,0194283	0,0781965	0,3393758	0,0283367	0,0262507	0,6045817	0,4231302	0,4435924	0,0165807	0,0937627	0,6983687	0,3261063	0,8140004	0,0452518	0,4910735	0,1238155	0,0393974

0	0,0814703	0,0081410	0,5168534	0,6989074	0,7040163	0,1381105	0,8141986	0,0244065	0,2164676	0,7736222	0,5138897	0,8997271	0,6213131	0,4496655	0,6694627	0,0109786	0,0508157	0,3272505	0,0357786	0,0052078	0,5828818	0,3292920	0,4404106	0,0119778	0,1190480	0,6409791	0,3102162	0,8399796	0,0754468	0,3847150	0,0706868	0,0005383
20	0,0340798	0,0263258	0,4978901	0,6314741	0,6293136	0,0785758	0,7484953	0,0515832	0,2108866	0,7477518	0,4815147	0,5994998	0,5382715	0,4220287	0,5605359	0,0185568	0,0518188	0,2360921	0,1125363	0,0075926	0,6292967	0,3942200	0,3235044	0,0247911	0,1361413	0,6251568	0,2417821	0,7438333	0,0333041	0,3988568	0,0557833	0,0049371
40	0,0618470	0,0359102	0,2717163	0,6991233	0,6396553	0,0598648	0,6976187	0,1334022	0,2629569	0,7699016	0,3751257	0,6995819	0,6290115	0,4387724	0,5711244	0,0113195	0,2591167	0,4716267	0,0730612	0,0064910	0,5508842	0,4255717	0,3686888	0,0234711	0,1258608	0,5806487	0,2886019	0,8314729	0,0202632	0,4084930	0,1212058	0,0049916
60	0,0259929	0,0224061	0,1768092	0,7239220	0,5013492	0,0820314	0,7873901	0,2636116	0,2412765	0,6936255	0,4007204	0,6471192	0,5069106	0,4276643	0,5997235	0,0444770	0,4518640	0,4119496	0,0734320	0,0097531	0,4954531	0,3662785	0,4636874	0,0103218	0,0783792	0,6724459	0,2579090	0,7888437	0,0179794	0,4033998	0,1147201	0,0031963
80	0,0302901	0,0395369	0,1543489	0,6548595	0,6565404	0,0262495	0,7875200	0,2707199	0,2800571	0,6749331	0,2419586	0,6133406	0,5645133	0,4213550	0,5596965	0,0300832	0,6316298	0,5550729	0,0497746	0,0151151	0,5524163	0,4477921	0,4592417	0,0228800	0,1470420	0,6665355	0,2755484	0,7359029	0,0077951	0,3464759	0,1485876	0,0077251
100	0,0298435	0,0248918	0,0915239	0,5670039	0,4939831	0,0390326	0,7279491	0,4656844	0,2688103	0,6895436	0,2703265	0,3889654	0,5377757	0,4832474	0,6578543	0,0263229	0,6921856	0,6367843	0,1031166	0,0129011	0,5242236	0,5805416	0,4985084	0,0066406	0,1457357	0,6370537	0,3335945	0,6267966	0,0040910	0,3963866	0,1371258	0,0257372
120	0,0345151	0,0636115	0,0690165	0,4449788	0,5834868	0,0359091	0,7509475	0,3819534	0,3050410	0,6740436	0,1883490	0,3336071	0,5124005	0,6719698	0,5212339	0,0372541	0,6514238	0,5852688	0,0444079	0,0146654	0,3349112	0,6230367	0,5008068	0,0147315	0,0677597	0,6771192	0,4844302	0,6817134	0,0146437	0,4719683	0,1343952	0,0320944
140	0,0422315	0,0604970	0,0294269	0,3775471	0,4330562	0,0437406	0,8760109	0,5780614	0,2842778	0,8630990	0,1345105	0,2852598	0,5405125	0,7142878	0,5699498	0,0201244	0,6381946	0,6179753	0,0493906	0,0148990	0,4244420	0,6175467	0,4931307	0,0236588	0,1462652	0,6917431	0,4360761	0,6658537	0,0205316	0,4445662	0,1894867	0,0966421
160	0,0396173	0,0203977	0,0589348	0,3798791	0,4986589	0,0295426	0,7131225	0,3771204	0,2484850	0,6655927	0,1507373	0,2269002	0,4075280	0,7132350	0,6941876	0,0085303	0,7716062	0,6448070	0,0501380	0,0254648	0,3262814	0,5831340	0,5529253	0,0161282	0,1311489	0,5088053	0,5579909	0,7270012	0,0287237	0,4388276	0,2243575	0,1061021
180	0,1100803	0,0174125	0,0342438	0,4312721	0,3918816	0,0815834	0,7196106	0,5193102	0,2277350	0,7594442	0,0911862	0,1133963	0,4121430	0,6631638	0,5157157	0,0079562	0,6323244	0,6769053	0,0495802	0,0174223	0,3779168	0,5516986	0,4530545	0,0183487	0,1793340	0,5270200	0,6416111	0,6843920	0,0201432	0,5693566	0,2270809	0,1590176
200	0,0556279	0,0470753	0,0326862	0,3549142	0,4554320	0,0588520	0,7488603	0,6132035	0,2497893	0,6901407	0,0748680	0,1373412	0,5448032	0,7409956	0,7168585	0,0125776	0,8165414	0,6039416	0,0594145	0,0088383	0,4994477	0,5893165	0,6298167	0,0292521	0,1799108	0,4260628	0,5871917	0,7052185	0,0364029	0,5216521	0,2520246	0,1966058
220	0,0401084	0,0240530	0,0273285	0,3828249	0,3624982	0,0530919	0,7254589	0,5986818	0,3453109	0,6666331	0,0958988	0,1255843	0,4664801	0,6947811	0,6168575	0,0093220	0,8344038	0,5564850	0,0949051	0,0107562	0,3529435	0,5663467	0,5093642	0,0343086	0,2212183	0,4421588	0,5663114	0,5511859	0,0185726	0,6585768	0,2343207	0,2303883
240	0,0936874	0,0408421	0,0940952	0,4371578	0,3584966	0,0671907	0,7833712	0,5976373	0,2064241	0,6572752	0,0667845	0,0949389	0,5608380	0,8413166	0,7334375	0,0094835	0,6907002	0,5712038	0,0680847	0,0119934	0,4702778	0,6357992	0,6285251	0,0231249	0,3074691	0,2890835	0,5902489	0,6220474	0,0145328	0,4730829	0,3377876	0,2455816
260	0,0899480	0,0270988	0,0345761	0,4419169	0,4540842	0,0361905	0,7631742	0,4956402	0,1762608	0,7347248	0,0448259	0,0638489	0,4995586	0,8014866	0,8225837	0,0083134	0,7816624	0,5565580	0,0700725	0,0264526	0,3457185	0,7592135	0,5087416	0,0206757	0,2852777	0,3551811	0,6826957	0,5546924	0,0257820	0,5552529	0,3223096	0,3376982
280	0,0746400	0,0332875	0,0247600	0,5058805	0,4601799	0,0441994	0,9013608	0,5787048	0,1988403	0,7082896	0,0444083	0,0179241	0,5107438	0,7574629	0,6915187	0,0316658	0,8990815	0,7063284	0,0415717	0,0137786	0,5007337	0,6770189	0,6061611	0,0128126	0,3402739	0,3811008	0,6072946	0,5725404	0,0181699	0,5641130	0,4800124	0,2731546
300	0,0804320	0,0137613	0,0180826	0,5393817	0,3396602	0,0338654	0,7881902	0,6281917	0,0985255	0,6950600	0,0401305	0,0213687	0,4750740	0,7529837	0,6192158	0,0096355	0,7882538	0,6842023	0,0581855	0,0196673	0,4126880	0,7550750	0,5475742	0,0212035	0,3351054	0,3989532	0,7425791	0,5299610	0,0301581	0,5979718	0,3537479	0,3336956
