"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
20	0,6052108	0,9941005	0,8789230	0,9671031	0,9667162	0,2815511	0,7214068	0,6982763	0,8184229	0,8685591	0,0951429	0,9390956	0,2388223	0,3648125	0,9999999	0,9989224	0,4468467	0,8562411	0,9480744	0,3705272	0,8333107	0,4727885	0,7091244	0,9973915	0,8264022	0,9969774	0,6312631	0,9999596	0,5611030	0,8488975	0,9985618	0,6043578
40	0,6052111	0,9941010	0,9158534	0,9671050	0,9733334	0,2815511	0,7214355	0,6982774	0,7676303	0,8012451	0,1013856	0,9391013	0,2388228	0,3693899	0,9999999	0,9993348	0,4995356	0,9099371	0,9679588	0,4113281	0,8333111	0,4982507	0,7884305	0,9979102	0,8513493	0,9976259	0,6930079	0,9999634	0,5610988	0,8488928	0,9985620	0,6043846
60	0,6052112	0,9941013	0,9354868	0,9671065	0,9769166	0,2815511	0,7214565	0,6982781	0,7457571	0,7666973	0,1108363	0,9391053	0,2388232	0,3770931	0,9999998	0,9994653	0,5346241	0,9418995	0,9793059	0,4342112	0,8333113	0,5204828	0,8408852	0,9982855	0,8671757	0,9978274	0,7240852	0,9999660	0,5610958	0,8488895	0,9985622	0,6044036
80	0,6052114	0,9941015	0,9460529	0,9671077	0,9788569	0,2815511	0,7214717	0,6982787	0,7365350	0,7489671	0,1210799	0,9391082	0,2388235	0,3863090	0,9999998	0,9994878	0,5579915	0,9609251	0,9857235	0,4471030	0,8333115	0,5398966	0,8755798	0,9985570	0,8772161	0,9977994	0,7398832	0,9999678	0,5610937	0,8488871	0,9985623	0,6044173
100	0,6052114	0,9941017	0,9518215	0,9671087	0,9799076	0,2815511	0,7214828	0,6982790	0,7328018	0,7398683	0,1304340	0,9391102	0,2388237	0,3956091	0,9999998	0,9994759	0,5735533	0,9722500	0,9893324	0,4544030	0,8333117	0,5562420	0,8985275	0,9987534	0,8835858	0,9976828	0,7480194	0,9999691	0,5610922	0,8488854	0,9985624	0,6044269
120	0,6052115	0,9941018	0,9550240	0,9671094	0,9804766	0,2815511	0,7214909	0,6982793	0,7314060	0,7351991	0,1381080	0,9391116	0,2388239	0,4040819	0,9999997	0,9994581	0,5839170	0,9789911	0,9913565	0,4585589	0,8333118	0,5694416	0,9137056	0,9988954	0,8876268	0,9975537	0,7522763	0,9999699	0,5610911	0,8488842	0,9985625	0,6044338
140	0,6052115	0,9941019	0,9568358	0,9671099	0,9807848	0,2815511	0,7214968	0,6982795	0,7309698	0,7328030	0,1439591	0,9391126	0,2388240	0,4112944	0,9999997	0,9994435	0,5908188	0,9830038	0,9924913	0,4609377	0,8333119	0,5797095	0,9237447	0,9989982	0,8901906	0,9974441	0,7545432	0,9999705	0,5610904	0,8488834	0,9985625	0,6044388
160	0,6052116	0,9941019	0,9578823	0,9671103	0,9809517	0,2815511	0,7215011	0,6982796	0,7309011	0,7315735	0,1481933	0,9391134	0,2388240	0,4171465	0,9999997	0,9994335	0,5954152	0,9853924	0,9931284	0,4623066	0,8333119	0,5874508	0,9303848	0,9990726	0,8918170	0,9973620	0,7557735	0,9999709	0,5610899	0,8488828	0,9985625	0,6044423
180	0,6052116	0,9941020	0,9585003	0,9671105	0,9810421	0,2815511	0,7215042	0,6982797	0,7309536	0,7309426	0,1511436	0,9391139	0,2388241	0,4217303	0,9999997	0,9994272	0,5984763	0,9868141	0,9934867	0,4630984	0,8333119	0,5931398	0,9347767	0,9991264	0,8928489	0,9973048	0,7564540	0,9999712	0,5610895	0,8488824	0,9985626	0,6044447
200	0,6052116	0,9941020	0,9588734	0,9671107	0,9810910	0,2815511	0,7215064	0,6982798	0,7310312	0,7306188	0,1531431	0,9391142	0,2388241	0,4252257	0,9999997	0,9994235	0,6005149	0,9876605	0,9936887	0,4635587	0,8333120	0,5972342	0,9376816	0,9991653	0,8935036	0,9972667	0,7568374	0,9999713	0,5610892	0,8488821	0,9985626	0,6044465
220	0,6052116	0,9941020	0,9591036	0,9671108	0,9811176	0,2815511	0,7215081	0,6982798	0,7311007	0,7304527	0,1544712	0,9391145	0,2388241	0,4278362	0,9999997	0,9994214	0,6018726	0,9881642	0,9938029	0,4638274	0,8333120	0,6001310	0,9396029	0,9991935	0,8939190	0,9972423	0,7570572	0,9999715	0,5610890	0,8488819	0,9985626	0,6044478
240	0,6052116	0,9941021	0,9592486	0,9671109	0,9811319	0,2815511	0,7215093	0,6982799	0,7311539	0,7303674	0,1553402	0,9391147	0,2388241	0,4297540	0,9999997	0,9994202	0,6027768	0,9884641	0,9938677	0,4639851	0,8333120	0,6021519	0,9408738	0,9992138	0,8941825	0,9972269	0,7571852	0,9999716	0,5610889	0,8488817	0,9985626	0,6044486
260	0,6052116	0,9941021	0,9593415	0,9671110	0,9811397	0,2815510	0,7215101	0,6982799	0,7311919	0,7303237	0,1559028	0,9391148	0,2388241	0,4311441	0,9999997	0,9994196	0,6033790	0,9886426	0,9939045	0,4640780	0,8333120	0,6035453	0,9417143	0,9992286	0,8943497	0,9972174	0,7572608	0,9999716	0,5610888	0,8488816	0,9985626	0,6044493
280	0,6052116	0,9941021	0,9594020	0,9671110	0,9811440	0,2815510	0,7215108	0,6982799	0,7312178	0,7303012	0,1562641	0,9391149	0,2388242	0,4321407	0,9999997	0,9994193	0,6037800	0,9887489	0,9939255	0,4641330	0,8333120	0,6044966	0,9422703	0,9992392	0,8944558	0,9972117	0,7573059	0,9999717	0,5610887	0,8488815	0,9985626	0,6044497
300	0,6052116	0,9941021	0,9594418	0,9671111	0,9811462	0,2815510	0,7215112	0,6982799	0,7312350	0,7302897	0,1564948	0,9391149	0,2388242	0,4328489	0,9999997	0,9994191	0,6040471	0,9888121	0,9939375	0,4641657	0,8333120	0,6051407	0,9426380	0,9992469	0,8945231	0,9972082	0,7573332	0,9999717	0,5610887	0,8488815	0,9985626	0,6044500
320	0,6052116	0,9941021	0,9594684	0,9671111	0,9811475	0,2815510	0,7215115	0,6982799	0,7312463	0,7302838	0,1566415	0,9391150	0,2388242	0,4333483	0,9999997	0,9994190	0,6042250	0,9888498	0,9939444	0,4641852	0,8333120	0,6055737	0,9428812	0,9992525	0,8945658	0,9972061	0,7573498	0,9999717	0,5610887	0,8488814	0,9985626	0,6044503
340	0,6052116	0,9941021	0,9594863	0,9671111	0,9811482	0,2815510	0,7215118	0,6982799	0,7312535	0,7302808	0,1567345	0,9391150	0,2388242	0,4336981	0,9999997	0,9994189	0,6043435	0,9888722	0,9939483	0,4641968	0,8333120	0,6058631	0,9430421	0,9992566	0,8945929	0,9972049	0,7573600	0,9999717	0,5610886	0,8488814	0,9985626	0,6044504
360	0,6052116	0,9941021	0,9594984	0,9671111	0,9811485	0,2815510	0,7215120	0,6982800	0,7312582	0,7302792	0,1567933	0,9391150	0,2388242	0,4339418	0,9999997	0,9994189	0,6044224	0,9888855	0,9939506	0,4642039	0,8333120	0,6060554	0,9431485	0,9992595	0,8946101	0,9972042	0,7573662	0,9999717	0,5610886	0,8488814	0,9985626	0,6044505
380	0,6052116	0,9941021	0,9595066	0,9671111	0,9811487	0,2815510	0,7215121	0,6982800	0,7312612	0,7302784	0,1568305	0,9391150	0,2388242	0,4341108	0,9999997	0,9994189	0,6044749	0,9888935	0,9939519	0,4642081	0,8333120	0,6061826	0,9432189	0,9992616	0,8946210	0,9972038	0,7573701	0,9999717	0,5610886	0,8488814	0,9985626	0,6044506
400	0,6052116	0,9941021	0,9595122	0,9671111	0,9811488	0,2815510	0,7215122	0,6982800	0,7312631	0,7302780	0,1568539	0,9391151	0,2388242	0,4342275	0,9999997	0,9994189	0,6045099	0,9888982	0,9939526	0,4642107	0,8333120	0,6062664	0,9432654	0,9992631	0,8946279	0,9972035	0,7573725	0,9999717	0,5610886	0,8488814	0,9985626	0,6044507
420	0,6052116	0,9941021	0,9595161	0,9671111	0,9811489	0,2815510	0,7215122	0,6982800	0,7312643	0,7302778	0,1568687	0,9391151	0,2388242	0,4343078	0,9999997	0,9994189	0,6045333	0,9889010	0,9939530	0,4642122	0,8333120	0,6063215	0,9432962	0,9992642	0,8946323	0,9972034	0,7573740	0,9999717	0,5610886	0,8488814	0,9985626	0,6044507
440	0,6052116	0,9941021	0,9595187	0,9671112	0,9811489	0,2815510	0,7215123	0,6982800	0,7312651	0,7302777	0,1568780	0,9391151	0,2388242	0,4343629	0,9999997	0,9994189	0,6045488	0,9889027	0,9939533	0,4642132	0,8333120	0,6063575	0,9433166	0,9992650	0,8946351	0,9972033	0,7573750	0,9999717	0,5610886	0,8488814	0,9985626	0,6044507
460	0,6052116	0,9941021	0,9595205	0,9671112	0,9811489	0,2815510	0,7215123	0,6982800	0,7312655	0,7302776	0,1568839	0,9391151	0,2388242	0,4344005	0,9999997	0,9994189	0,6045591	0,9889037	0,9939534	0,4642137	0,8333120	0,6063810	0,9433301	0,9992656	0,8946369	0,9972033	0,7573756	0,9999717	0,5610886	0,8488814	0,9985626	0,6044508
480	0,6052116	0,9941021	0,9595218	0,9671112	0,9811490	0,2815510	0,7215123	0,6982800	0,7312658	0,7302776	0,1568876	0,9391151	0,2388242	0,4344262	0,9999997	0,9994189	0,6045660	0,9889043	0,9939535	0,4642141	0,8333120	0,6063963	0,9433390	0,9992660	0,8946380	0,9972032	0,7573759	0,9999717	0,5610886	0,8488814	0,9985626	0,6044508
500	0,6052116	0,9941021	0,9595226	0,9671112	0,9811490	0,2815510	0,7215124	0,6982800	0,7312660	0,7302776	0,1568899	0,9391151	0,2388242	0,4344437	0,9999997	0,9994189	0,6045706	0,9889046	0,9939536	0,4642143	0,8333120	0,6064062	0,9433449	0,9992663	0,8946387	0,9972032	0,7573762	0,9999717	0,5610886	0,8488814	0,9985626	0,6044508
520	0,6052116	0,9941021	0,9595232	0,9671112	0,9811490	0,2815510	0,7215124	0,6982800	0,7312662	0,7302776	0,1568914	0,9391151	0,2388242	0,4344555	0,9999997	0,9994189	0,6045737	0,9889048	0,9939536	0,4642144	0,8333120	0,6064127	0,9433488	0,9992665	0,8946391	0,9972032	0,7573763	0,9999717	0,5610886	0,8488814	0,9985626	0,6044508
540	0,6052116	0,9941021	0,9595236	0,9671112	0,9811490	0,2815510	0,7215124	0,6982800	0,7312662	0,7302776	0,1568923	0,9391151	0,2388242	0,4344636	0,9999997	0,9994189	0,6045757	0,9889050	0,9939536	0,4642145	0,8333120	0,6064168	0,9433513	0,9992667	0,8946394	0,9972032	0,7573764	0,9999717	0,5610886	0,8488814	0,9985626	0,6044508
560	0,6052116	0,9941021	0,9595239	0,9671112	0,9811490	0,2815510	0,7215124	0,6982800	0,7312663	0,7302776	0,1568929	0,9391151	0,2388242	0,4344690	0,9999997	0,9994189	0,6045771	0,9889050	0,9939536	0,4642146	0,8333120	0,6064195	0,9433530	0,9992668	0,8946396	0,9972032	0,7573765	0,9999717	0,5610886	0,8488814	0,9985626	0,6044508
580	0,6052116	0,9941021	0,8924379	0,9671111	0,9689344	0,2815510	0,7215124	0,6982800	0,8483899	0,8614308	0,1539014	0,9391151	0,2388242	0,4331046	0,9999997	0,9974945	0,5255323	0,8987050	0,9414843	0,3913888	0,8333120	0,5787621	0,8234688	0,9986179	0,8553442	0,9941154	0,6349064	0,9999699	0,5610886	0,8488814	0,9985626	0,6044508
600	0,6052116	0,9941021	0,8567710	0,9671110	0,9623206	0,2815510	0,7215124	0,6982800	0,8989130	0,9287437	0,1434337	0,9391151	0,2388242	0,4272752	0,9999997	0,9970981	0,4728943	0,8450139	0,9179038	0,3505646	0,8333120	0,5538405	0,7441752	0,9981485	0,8304161	0,9933685	0,5732293	0,9999686	0,5610886	0,8488814	0,9985626	0,6044508
620	0,6052116	0,9941021	0,8373323	0,9671107	0,9587395	0,2815510	0,7215124	0,6982800	0,9203952	0,9632896	0,1306128	0,9391151	0,2388242	0,4182289	0,9999998	0,9972108	0,4378412	0,8130546	0,9094995	0,3275774	0,8333120	0,5300819	0,6917289	0,9978091	0,8146023	0,9936142	0,5418276	0,9999677	0,5610886	0,8488814	0,9985626	0,6044508
640	0,6052116	0,9941021	0,8264081	0,9671104	0,9568004	0,2815510	0,7215124	0,6982800	0,9293837	0,9810188	0,1194085	0,9391151	0,2388242	0,4081985	0,9999998	0,9974083	0,4144984	0,7940309	0,9076746	0,3145948	0,8333120	0,5088882	0,6570399	0,9975635	0,8045703	0,9941025	0,5256886	0,9999671	0,5610886	0,8488814	0,9985626	0,6044508
660	0,6052116	0,9941021	0,8200490	0,9671100	0,9557504	0,2815510	0,7215124	0,6982800	0,9330613	0,9901174	0,1109583	0,9391151	0,2388242	0,3987096	0,9999998	0,9975692	0,3989537	0,7827072	0,9082776	0,3072445	0,8333120	0,4912302	0,6340960	0,9973859	0,7982063	0,9945575	0,5173156	0,9999666	0,5610886	0,8488814	0,9985626	0,6044508
680	0,6052116	0,9941021	0,8162068	0,9671097	0,9551819	0,2815510	0,7215124	0,6982800	0,9345129	0,9947867	0,1050370	0,9391151	0,2388242	0,3905041	0,9999998	0,9976773	0,3886021	0,7759668	0,9095185	0,3030731	0,8333120	0,4772687	0,6189205	0,9972574	0,7941691	0,9949070	0,5129270	0,9999663	0,5610886	0,8488814	0,9985626	0,6044508
700	0,6052116	0,9941021	0,8137994	0,9671095	0,9548741	0,2815510	0,7215124	0,6982800	0,9350500	0,9971830	0,1010467	0,9391151	0,2388242	0,3838001	0,9999999	0,9977437	0,3817086	0,7719546	0,9107131	0,3007000	0,8333120	0,4666484	0,6088831	0,9971645	0,7916079	0,9951525	0,5106001	0,9999662	0,5610886	0,8488814	0,9985626	0,6044508
720	0,6052116	0,9941021	0,8122410	0,9671093	0,9547074	0,2815510	0,7215124	0,6982800	0,9352235	0,9984127	0,0984149	0,9391151	0,2388242	0,3785307	0,9999999	0,9977825	0,3771181	0,7695663	0,9116577	0,2993462	0,8333120	0,4587996	0,6022442	0,9970973	0,7899832	0,9953161	0,5093502	0,9999660	0,5610886	0,8488814	0,9985626	0,6044508
740	0,6052116	0,9941021	0,8112041	0,9671091	0,9546172	0,2815510	0,7215124	0,6982800	0,9352604	0,9990438	0,0966996	0,9391151	0,2388242	0,3745026	0,9999999	0,9978044	0,3740610	0,7681447	0,9123386	0,2985716	0,8333120	0,4531255	0,5978531	0,9970487	0,7889525	0,9954215	0,5086692	0,9999659	0,5610886	0,8488814	0,9985626	0,6044508
760	0,6052116	0,9941021	0,8104991	0,9671090	0,9545683	0,2815510	0,7215124	0,6982800	0,9352519	0,9993677	0,0955893	0,9391151	0,2388242	0,3714872	0,9999999	0,9978165	0,3720252	0,7672986	0,9128035	0,2981270	0,8333120	0,4490937	0,5949488	0,9970135	0,7882986	0,9954878	0,5082924	0,9999659	0,5610886	0,8488814	0,9985626	0,6044508
780	0,6052116	0,9941021	0,8100119	0,9671089	0,9545418	0,2815510	0,7215124	0,6982800	0,9352324	0,9995339	0,0948733	0,9391151	0,2388242	0,3692660	0,9999999	0,9978231	0,3706695	0,7667949	0,9131100	0,2978710	0,8333120	0,4462679	0,5930278	0,9969881	0,7878837	0,9955287	0,5080806	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
800	0,6052116	0,9941021	0,8096711	0,9671088	0,9545275	0,2815510	0,7215124	0,6982800	0,9352138	0,9996192	0,0944126	0,9391151	0,2388242	0,3676509	0,9999999	0,9978267	0,3697666	0,7664950	0,9133070	0,2977229	0,8333120	0,4443093	0,5917572	0,9969697	0,7876206	0,9955536	0,5079596	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
820	0,6052116	0,9941021	0,8094307	0,9671087	0,9545197	0,2815510	0,7215124	0,6982800	0,9351992	0,9996630	0,0941166	0,9391151	0,2388242	0,3664887	0,9999999	0,9978285	0,3691654	0,7663166	0,9134314	0,2976370	0,8333120	0,4429643	0,5909168	0,9969564	0,7874536	0,9955686	0,5078893	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
840	0,6052116	0,9941021	0,8092602	0,9671087	0,9545155	0,2815510	0,7215124	0,6982800	0,9351887	0,9996854	0,0939266	0,9391151	0,2388242	0,3656597	0,9999999	0,9978295	0,3687650	0,7662103	0,9135089	0,2975869	0,8333120	0,4420476	0,5903610	0,9969468	0,7873477	0,9955775	0,5078480	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
860	0,6052116	0,9941021	0,8091387	0,9671086	0,9545133	0,2815510	0,7215124	0,6982800	0,9351814	0,9996970	0,0938046	0,9391151	0,2388242	0,3650725	0,9999999	0,9978301	0,3684983	0,7661471	0,9135566	0,2975576	0,8333120	0,4414270	0,5899933	0,9969398	0,7872805	0,9955828	0,5078232	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
880	0,6052116	0,9941021	0,8090519	0,9671086	0,9545120	0,2815510	0,7215124	0,6982800	0,9351766	0,9997029	0,0937264	0,9391151	0,2388242	0,3646593	0,9999999	0,9978303	0,3683207	0,7661095	0,9135857	0,2975404	0,8333120	0,4410091	0,5897502	0,9969348	0,7872379	0,9955859	0,5078083	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
900	0,6052116	0,9941021	0,8089898	0,9671086	0,9545114	0,2815510	0,7215124	0,6982800	0,9351734	0,9997059	0,0936763	0,9391151	0,2388242	0,3643700	0,9999999	0,9978305	0,3682025	0,7660871	0,9136034	0,2975302	0,8333120	0,4407291	0,5895893	0,9969311	0,7872108	0,9955877	0,5077992	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
920	0,6052116	0,9941021	0,8089453	0,9671086	0,9545110	0,2815510	0,7215124	0,6982800	0,9351713	0,9997075	0,0936441	0,9391151	0,2388242	0,3641683	0,9999999	0,9978306	0,3681237	0,7660737	0,9136141	0,2975241	0,8333120	0,4405423	0,5894829	0,9969285	0,7871936	0,9955888	0,5077936	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
940	0,6052116	0,9941021	0,8089134	0,9671086	0,9545108	0,2815510	0,7215124	0,6982800	0,9351699	0,9997083	0,0936235	0,9391151	0,2388242	0,3640284	0,9999999	0,9978306	0,3680712	0,7660658	0,9136204	0,2975205	0,8333120	0,4404181	0,5894126	0,9969266	0,7871827	0,9955894	0,5077901	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
960	0,6052116	0,9941021	0,8088905	0,9671086	0,9545107	0,2815510	0,7215124	0,6982800	0,9351690	0,9997087	0,0936103	0,9391151	0,2388242	0,3639316	0,9999999	0,9978306	0,3680363	0,7660611	0,9136243	0,2975184	0,8333120	0,4403357	0,5893660	0,9969252	0,7871758	0,9955898	0,5077879	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
980	0,6052116	0,9941021	0,8088741	0,9671086	0,9545107	0,2815510	0,7215124	0,6982800	0,9351684	0,9997089	0,0936018	0,9391151	0,2388242	0,3638649	0,9999999	0,9978306	0,3680130	0,7660582	0,9136266	0,2975171	0,8333120	0,4402813	0,5893353	0,9969242	0,7871714	0,9955900	0,5077865	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1000	0,6052116	0,9941021	0,8088623	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351681	0,9997090	0,0935964	0,9391151	0,2388242	0,3638190	0,9999999	0,9978306	0,3679975	0,7660566	0,9136279	0,2975163	0,8333120	0,4402454	0,5893149	0,9969235	0,7871687	0,9955901	0,5077856	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1020	0,6052116	0,9941021	0,8088538	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351678	0,9997090	0,0935929	0,9391151	0,2388242	0,3637875	0,9999999	0,9978306	0,3679872	0,7660556	0,9136287	0,2975158	0,8333120	0,4402218	0,5893014	0,9969230	0,7871669	0,9955901	0,5077851	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1040	0,6052116	0,9941021	0,8088478	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351677	0,9997091	0,0935907	0,9391151	0,2388242	0,3637660	0,9999999	0,9978306	0,3679803	0,7660550	0,9136292	0,2975155	0,8333120	0,4402064	0,5892925	0,9969226	0,7871658	0,9955902	0,5077847	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1060	0,6052116	0,9941021	0,8088434	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351676	0,9997091	0,0935893	0,9391151	0,2388242	0,3637513	0,9999999	0,9978306	0,3679758	0,7660546	0,9136295	0,2975153	0,8333120	0,4401962	0,5892866	0,9969223	0,7871651	0,9955902	0,5077845	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1080	0,6052116	0,9941021	0,8088403	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351675	0,9997091	0,0935884	0,9391151	0,2388242	0,3637413	0,9999999	0,9978306	0,3679727	0,7660544	0,9136296	0,2975152	0,8333120	0,4401896	0,5892827	0,9969221	0,7871646	0,9955902	0,5077844	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1100	0,6052116	0,9941021	0,8088380	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351675	0,9997091	0,0935878	0,9391151	0,2388242	0,3637345	0,9999999	0,9978306	0,3679707	0,7660543	0,9136297	0,2975151	0,8333120	0,4401853	0,5892802	0,9969220	0,7871643	0,9955902	0,5077843	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508

0	0,6052105	0,9940999	0,8087400	0,9671007	0,9544960	0,2815511	0,7213674	0,6982747	0,9351497	0,9997090	0,0936126	0,9390875	0,2388217	0,3638255	0,9999999	0,9978301	0,3677288	0,7660332	0,9136176	0,2975083	0,8333102	0,4402807	0,5892217	0,9966744	0,7870784	0,9955890	0,5077335	0,9999541	0,5611089	0,8489041	0,9985614	0,6043204
20	0,3652982	0,9941005	0,8087654	0,9671030	0,9545002	0,2815511	0,8091494	0,6982763	0,9351549	0,9997090	0,0936052	0,9390956	0,2388223	0,3637967	0,9999999	0,9990050	0,4105154	0,7612086	0,9136212	0,4964187	0,5709400	0,4402515	0,7039787	0,9968039	0,8416040	0,9955894	0,5077483	0,9999577	0,5611030	0,8488975	0,9989806	0,6043578
40	0,2925101	0,9941010	0,8087838	0,9671046	0,9545033	0,2815511	0,8620054	0,6982774	0,9351585	0,9997091	0,0935999	0,9391013	0,2388228	0,3637756	0,9999999	0,9994845	0,4390108	0,7397250	0,9136237	0,6072350	0,4096557	0,4402305	0,7741963	0,9970956	0,8761944	0,9955896	0,5077588	0,9999602	0,5610988	0,8488928	0,9992587	0,6043846
60	0,3185776	0,9941013	0,8087971	0,9671058	0,9545054	0,2815511	0,8942910	0,6982781	0,9351611	0,9997091	0,0935961	0,9391053	0,2388232	0,3637603	0,9999999	0,9996803	0,4579887	0,7077812	0,9136255	0,6689728	0,3105109	0,4402153	0,8171657	0,9974679	0,8981381	0,9955898	0,5077662	0,9999620	0,5610958	0,8488895	0,9994430	0,6044036
80	0,3605250	0,9941015	0,8088068	0,9671066	0,9545069	0,2815511	0,9141991	0,6982787	0,9351630	0,9997091	0,0935934	0,9391082	0,2388235	0,3637492	0,9999999	0,9997602	0,4706280	0,6797599	0,9136268	0,7033680	0,2495647	0,4402045	0,8446022	0,9978346	0,9120589	0,9955899	0,5077715	0,9999631	0,5610937	0,8488871	0,9995653	0,6044173
100	0,3811508	0,9941017	0,8088138	0,9671072	0,9545080	0,2815511	0,9265543	0,6982790	0,9351643	0,9997091	0,0935915	0,9391102	0,2388237	0,3637411	0,9999999	0,9997928	0,4790458	0,6624866	0,9136277	0,7225303	0,2120998	0,4401967	0,8626927	0,9981561	0,9208901	0,9955900	0,5077752	0,9999640	0,5610922	0,8488854	0,9996464	0,6044269
120	0,3840298	0,9941018	0,8088189	0,9671076	0,9545088	0,2815511	0,9342577	0,6982793	0,9351652	0,9997091	0,0935901	0,9391116	0,2388239	0,3637353	0,9999999	0,9998061	0,4846521	0,6541531	0,9136283	0,7332059	0,1890693	0,4401911	0,8748282	0,9984217	0,9264926	0,9955901	0,5077778	0,9999645	0,5610911	0,8488842	0,9997002	0,6044338
140	0,3806602	0,9941019	0,8088226	0,9671079	0,9545093	0,2815511	0,9390775	0,6982795	0,9351659	0,9997091	0,0935891	0,9391126	0,2388240	0,3637310	0,9999999	0,9998115	0,4883860	0,6505978	0,9136288	0,7391536	0,1749121	0,4401871	0,8829865	0,9986338	0,9300468	0,9955901	0,5077797	0,9999649	0,5610904	0,8488834	0,9997358	0,6044388
160	0,3777510	0,9941019	0,8088253	0,9671081	0,9545097	0,2815511	0,9421012	0,6982796	0,9351663	0,9997091	0,0935884	0,9391134	0,2388240	0,3637280	0,9999999	0,9998137	0,4908728	0,6489024	0,9136291	0,7424671	0,1662093	0,4401843	0,8884238	0,9987994	0,9323015	0,9955902	0,5077810	0,9999651	0,5610899	0,8488828	0,9997595	0,6044423
180	0,3767237	0,9941020	0,8088272	0,9671082	0,9545099	0,2815511	0,9440020	0,6982797	0,9351666	0,9997091	0,0935879	0,9391139	0,2388241	0,3637258	0,9999999	0,9998146	0,4925291	0,6478133	0,9136293	0,7443132	0,1608595	0,4401822	0,8920126	0,9989268	0,9337319	0,9955902	0,5077819	0,9999653	0,5610895	0,8488824	0,9997751	0,6044447
200	0,3767932	0,9941020	0,8088286	0,9671083	0,9545101	0,2815511	0,9451990	0,6982798	0,9351669	0,9997091	0,0935876	0,9391142	0,2388241	0,3637242	0,9999999	0,9998150	0,4936323	0,6470077	0,9136295	0,7453417	0,1575709	0,4401808	0,8943710	0,9990237	0,9346394	0,9955902	0,5077825	0,9999655	0,5610892	0,8488821	0,9997855	0,6044465
220	0,3770960	0,9941020	0,8088296	0,9671084	0,9545103	0,2815511	0,9459537	0,6982798	0,9351670	0,9997091	0,0935873	0,9391145	0,2388241	0,3637231	0,9999999	0,9998151	0,4943670	0,6464470	0,9136296	0,7459147	0,1555493	0,4401797	0,8959231	0,9990968	0,9352151	0,9955902	0,5077830	0,9999655	0,5610890	0,8488819	0,9997924	0,6044478
240	0,3772737	0,9941021	0,8088303	0,9671084	0,9545104	0,2815511	0,9464300	0,6982799	0,9351671	0,9997091	0,0935872	0,9391147	0,2388241	0,3637222	0,9999999	0,9998152	0,4948564	0,6461005	0,9136297	0,7462339	0,1543066	0,4401790	0,8969483	0,9991516	0,9355803	0,9955902	0,5077833	0,9999656	0,5610889	0,8488817	0,9997970	0,6044486
260	0,3773120	0,9941021	0,8088309	0,9671085	0,9545104	0,2815510	0,9467308	0,6982799	0,9351672	0,9997091	0,0935870	0,9391148	0,2388241	0,3637216	0,9999999	0,9998152	0,4951823	0,6459065	0,9136297	0,7464118	0,1535427	0,4401785	0,8976276	0,9991924	0,9358120	0,9955902	0,5077836	0,9999656	0,5610888	0,8488816	0,9998000	0,6044493
280	0,3772921	0,9941021	0,8088313	0,9671085	0,9545105	0,2815510	0,9469209	0,6982799	0,9351673	0,9997091	0,0935870	0,9391149	0,2388242	0,3637212	0,9999999	0,9998152	0,4953994	0,6458020	0,9136298	0,7465109	0,1530731	0,4401781	0,8980780	0,9992228	0,9359590	0,9955902	0,5077837	0,9999657	0,5610887	0,8488815	0,9998020	0,6044497
300	0,3772696	0,9941021	0,8088315	0,9671085	0,9545105	0,2815510	0,9470411	0,6982799	0,9351673	0,9997091	0,0935869	0,9391149	0,2388242	0,3637209	0,9999999	0,9998152	0,4955440	0,6457439	0,9136298	0,7465661	0,1527845	0,4401778	0,8983763	0,9992452	0,9360523	0,9955902	0,5077838	0,9999657	0,5610887	0,8488815	0,9998034	0,6044500
