"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
560	0,4876604	0,1942337	0,4594847	0,6480153	0,8427513	1,0000000	0,8291050	0,8188011	0,0088591	0,8541964	0,9951191	0,8981650	0,6360826	0,9971566	0,7392548	0,5792155	0,7001962	0,6901131	0,9967512	0,2913529	0,4262799	0,0010973	0,0095969	0,1555742	0,6904325	0,5034200	0,3311977	0,4530544	0,3242477	0,9999691	0,1306087	0,3126951
580	0,4876604	0,1942337	0,4594846	0,6480167	0,8427513	1,0000000	0,8291050	0,8188011	0,1622480	0,8756582	0,9902402	0,8981651	0,6360827	0,9971566	0,7569314	0,5792155	0,5565941	0,4711314	0,9967512	0,2913529	0,4262799	0,1615011	0,0095969	0,1555742	0,6506453	0,5034200	0,4389526	0,4533553	0,3246347	0,9792274	0,3379029	0,6203444
600	0,4876604	0,1942337	0,4594846	0,6480178	0,8427514	1,0000000	0,8291050	0,8188011	0,2559683	0,8849502	0,9867746	0,8981651	0,6360828	0,9971566	0,7680672	0,5792155	0,4754588	0,3266968	0,9967512	0,2913529	0,4262799	0,2647650	0,0095969	0,1555742	0,6247980	0,5034200	0,5188818	0,4545965	0,3262795	0,9650986	0,4729983	0,7894071
620	0,4876604	0,1942337	0,4594846	0,6480188	0,8427514	1,0000000	0,8291050	0,8188011	0,3132312	0,8890994	0,9843130	0,8981651	0,6360829	0,9971566	0,7750825	0,5792155	0,4296173	0,2314315	0,9967512	0,2913529	0,4262799	0,3312436	0,0095969	0,1555742	0,6080065	0,5034200	0,5781707	0,4564587	0,3288358	0,9554760	0,5610411	0,8823122
640	0,4876604	0,1942337	0,4594846	0,6480196	0,8427514	1,0000000	0,8291050	0,8188011	0,3482187	0,8910252	0,9825644	0,8981651	0,6360830	0,9971566	0,7795019	0,5792156	0,4037169	0,1685970	0,9967512	0,2913529	0,4262799	0,3740409	0,0095969	0,1555742	0,5970982	0,5034200	0,6221494	0,4584515	0,3316737	0,9489228	0,6184193	0,9333664
660	0,4876604	0,1942337	0,4594846	0,6480203	0,8427514	1,0000000	0,8291050	0,8188011	0,3695960	0,8919606	0,9813223	0,8981651	0,6360830	0,9971566	0,7822861	0,5792156	0,3890832	0,1271530	0,9967512	0,2913529	0,4262799	0,4015927	0,0095969	0,1555742	0,5900116	0,5034200	0,6547714	0,4602648	0,3343532	0,9444600	0,6558131	0,9614222
680	0,4876604	0,1942338	0,4594846	0,6480208	0,8427515	1,0000000	0,8291050	0,8188011	0,3826575	0,8924377	0,9804401	0,8981651	0,6360830	0,9971566	0,7840401	0,5792156	0,3808151	0,0998176	0,9967512	0,2913529	0,4262799	0,4193298	0,0095969	0,1555742	0,5854080	0,5034200	0,6789694	0,4617681	0,3366577	0,9414208	0,6801830	0,9768398
700	0,4876604	0,1942338	0,4594846	0,6480213	0,8427515	1,0000000	0,8291050	0,8188011	0,3906380	0,8926932	0,9798134	0,8981651	0,6360831	0,9971566	0,7851450	0,5792156	0,3761436	0,0817879	0,9967512	0,2913528	0,4262799	0,4307485	0,0095969	0,1555742	0,5824172	0,5034200	0,6969187	0,4629420	0,3385244	0,9393509	0,6960651	0,9853122
720	0,4876604	0,1942338	0,4594846	0,6480217	0,8427515	1,0000000	0,8291050	0,8188011	0,3955141	0,8928360	0,9793683	0,8981651	0,6360831	0,9971566	0,7858411	0,5792156	0,3735042	0,0698960	0,9967512	0,2913528	0,4262799	0,4380996	0,0095969	0,1555742	0,5804744	0,5034200	0,7102329	0,4638220	0,3399755	0,9379412	0,7064156	0,9899680
740	0,4876604	0,1942338	0,4594845	0,6480221	0,8427515	1,0000000	0,8291050	0,8188011	0,3984933	0,8929189	0,9790521	0,8981651	0,6360831	0,9971566	0,7862796	0,5792156	0,3720130	0,0620524	0,9967512	0,2913528	0,4262799	0,4428320	0,0095969	0,1555742	0,5792122	0,5034200	0,7201090	0,4644625	0,3410705	0,9369811	0,7131611	0,9925265
760	0,4876604	0,1942338	0,4594845	0,6480224	0,8427515	1,0000000	0,8291050	0,8188011	0,4003137	0,8929683	0,9788275	0,8981651	0,6360831	0,9971566	0,7865559	0,5792156	0,3711704	0,0568790	0,9967512	0,2913528	0,4262799	0,4458787	0,0095969	0,1555742	0,5783922	0,5034200	0,7274347	0,4649184	0,3418785	0,9363272	0,7175572	0,9939325
780	0,4876604	0,1942338	0,4594845	0,6480226	0,8427515	1,0000000	0,8291050	0,8188011	0,4014259	0,8929983	0,9786680	0,8981651	0,6360831	0,9971566	0,7867299	0,5792156	0,3706944	0,0534667	0,9967512	0,2913528	0,4262799	0,4478400	0,0095969	0,1555742	0,5778595	0,5034200	0,7328687	0,4652375	0,3424644	0,9358818	0,7204221	0,9947052
800	0,4876604	0,1942338	0,4594845	0,6480228	0,8427515	1,0000000	0,8291050	0,8188011	0,4021054	0,8930168	0,9785546	0,8981651	0,6360831	0,9971566	0,7868396	0,5792156	0,3704254	0,0512161	0,9967512	0,2913528	0,4262799	0,4491027	0,0095969	0,1555742	0,5775135	0,5034200	0,7368995	0,4654578	0,3428836	0,9355784	0,7222893	0,9951298
820	0,4876604	0,1942338	0,4594845	0,6480230	0,8427515	1,0000000	0,8291050	0,8188011	0,4025207	0,8930284	0,9784742	0,8981651	0,6360831	0,9971566	0,7869086	0,5792156	0,3702735	0,0497316	0,9967512	0,2913528	0,4262799	0,4499155	0,0095969	0,1555742	0,5772887	0,5034200	0,7398894	0,4656082	0,3431801	0,9353717	0,7235061	0,9953631
840	0,4876604	0,1942338	0,4594845	0,6480232	0,8427515	1,0000000	0,8291050	0,8188011	0,4027744	0,8930356	0,9784170	0,8981651	0,6360831	0,9971566	0,7869522	0,5792156	0,3701876	0,0487525	0,9967512	0,2913528	0,4262799	0,4504388	0,0095969	0,1555742	0,5771426	0,5034200	0,7421072	0,4657100	0,3433879	0,9352310	0,7242991	0,9954913
860	0,4876604	0,1942338	0,4594845	0,6480233	0,8427515	1,0000000	0,8291050	0,8188011	0,4029294	0,8930402	0,9783764	0,8981651	0,6360831	0,9971566	0,7869796	0,5792156	0,3701391	0,0481067	0,9967512	0,2913528	0,4262799	0,4507757	0,0095969	0,1555742	0,5770478	0,5034200	0,7437523	0,4657784	0,3435325	0,9351351	0,7248159	0,9955618
880	0,4876604	0,1942338	0,4594845	0,6480234	0,8427515	1,0000000	0,8291050	0,8188011	0,4030241	0,8930431	0,9783475	0,8981651	0,6360831	0,9971566	0,7869968	0,5792156	0,3701117	0,0476808	0,9967512	0,2913528	0,4262799	0,4509926	0,0095969	0,1555742	0,5769861	0,5034200	0,7449726	0,4658241	0,3436324	0,9350698	0,7251527	0,9956005
900	0,4876604	0,1942338	0,4594845	0,6480235	0,8427515	1,0000000	0,8291050	0,8188011	0,4030819	0,8930449	0,9783270	0,8981651	0,6360831	0,9971566	0,7870077	0,5792156	0,3700962	0,0473998	0,9967512	0,2913528	0,4262799	0,4511322	0,0095969	0,1555742	0,5769461	0,5034200	0,7458778	0,4658544	0,3437011	0,9350253	0,7253722	0,9956217
920	0,4876604	0,1942338	0,4594845	0,6480235	0,8427515	1,0000000	0,8291050	0,8188011	0,4031173	0,8930460	0,9783125	0,8981651	0,6360832	0,9971566	0,7870146	0,5792156	0,3700874	0,0472145	0,9967512	0,2913528	0,4262799	0,4512221	0,0095969	0,1555742	0,5769201	0,5034200	0,7465492	0,4658744	0,3437481	0,9349950	0,7255153	0,9956334
940	0,4876604	0,1942338	0,4594845	0,6480236	0,8427515	1,0000000	0,8291050	0,8188011	0,4031389	0,8930468	0,9783021	0,8981651	0,6360832	0,9971566	0,7870189	0,5792156	0,3700825	0,0470923	0,9967512	0,2913528	0,4262799	0,4512800	0,0095969	0,1555742	0,5769032	0,5034200	0,7470473	0,4658876	0,3437801	0,9349743	0,7256085	0,9956399
960	0,4876604	0,1942338	0,4594845	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4031521	0,8930472	0,9782948	0,8981651	0,6360832	0,9971566	0,7870216	0,5792156	0,3700797	0,0470117	0,9967512	0,2913528	0,4262799	0,4513172	0,0095969	0,1555742	0,5768922	0,5034200	0,7474167	0,4658963	0,3438018	0,9349602	0,7256693	0,9956434
980	0,4876604	0,1942338	0,4594845	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4031602	0,8930475	0,9782896	0,8981651	0,6360832	0,9971566	0,7870233	0,5792156	0,3700781	0,0469585	0,9967512	0,2913528	0,4262799	0,4513412	0,0095969	0,1555742	0,5768851	0,5034200	0,7476907	0,4659020	0,3438164	0,9349507	0,7257089	0,9956453
1000	0,4876604	0,1942338	0,4594845	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4031651	0,8930477	0,9782859	0,8981651	0,6360832	0,9971566	0,7870244	0,5792156	0,3700772	0,0469234	0,9967512	0,2913528	0,4262799	0,4513567	0,0095969	0,1555742	0,5768804	0,5034200	0,7478940	0,4659056	0,3438263	0,9349441	0,7257347	0,9956464
1020	0,4876604	0,1942338	0,4594845	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031681	0,8930478	0,9782832	0,8981651	0,6360832	0,9971566	0,7870251	0,5792156	0,3700767	0,0469003	0,9967512	0,2913528	0,4262799	0,4513666	0,0095969	0,1555742	0,5768774	0,5034200	0,7480448	0,4659081	0,3438330	0,9349397	0,7257515	0,9956470
1040	0,4876604	0,1942338	0,4594845	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031699	0,8930479	0,9782814	0,8981651	0,6360832	0,9971566	0,7870255	0,5792156	0,3700765	0,0468850	0,9967512	0,2913528	0,4262799	0,4513730	0,0095969	0,1555742	0,5768755	0,5034200	0,7481566	0,4659096	0,3438375	0,9349366	0,7257624	0,9956473
1060	0,4876604	0,1942338	0,4594845	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031711	0,8930479	0,9782800	0,8981651	0,6360832	0,9971566	0,7870258	0,5792156	0,3700763	0,0468750	0,9967512	0,2913528	0,4262799	0,4513771	0,0095969	0,1555742	0,5768742	0,5034200	0,7482396	0,4659106	0,3438404	0,9349346	0,7257696	0,9956475
1080	0,4876604	0,1942338	0,4594845	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031717	0,8930480	0,9782791	0,8981651	0,6360832	0,9971566	0,7870259	0,5792156	0,3700762	0,0468683	0,9967512	0,2913528	0,4262799	0,4513798	0,0095969	0,1555742	0,5768734	0,5034200	0,7483011	0,4659113	0,3438424	0,9349332	0,7257742	0,9956476
1100	0,4876604	0,1942338	0,4594845	0,6480239	0,8427515	1,0000000	0,8291050	0,8188011	0,4031722	0,8930480	0,9782784	0,8981651	0,6360832	0,9971566	0,7870261	0,5792156	0,3700762	0,0468640	0,9967512	0,2913528	0,4262799	0,4513815	0,0095969	0,1555742	0,5768728	0,5034200	0,7483468	0,4659117	0,3438438	0,9349322	0,7257773	0,9956476

0	0,4876555	0,1941916	0,4595439	0,6469937	0,8424405	1,0000000	0,8291040	0,8187942	0,4031944	0,8930290	0,9781013	0,8980726	0,6353967	0,9971521	0,7869989	0,5791661	0,3700958	0,0468565	0,9967515	0,2913821	0,4263165	0,4514275	0,0095969	0,1555879	0,5769732	0,5034227	0,7483318	0,4658169	0,3436135	0,9348957	0,7258238	0,9956473
20	0,3979620	0,1931626	0,4587808	0,6601073	0,8319465	0,5929638	0,8313447	0,8221141	0,4031557	0,8930839	0,9768791	0,8891340	0,6321063	0,9971091	0,7828731	0,5767607	0,4765609	0,0468412	0,9966850	0,2894017	0,4231600	0,4485504	0,4838101	0,1526281	0,5764260	0,5027733	0,7491532	0,4658882	0,3437103	0,9349136	0,5881086	0,9956483
40	0,3377213	0,1883947	0,4555414	0,6646611	0,7657753	0,3856225	0,8414575	0,8372717	0,4025006	0,8939821	0,9671269	0,8363217	0,6139108	0,9968541	0,7616339	0,5635733	0,5280100	0,0467747	0,9963017	0,2806627	0,4082704	0,4351309	0,7172673	0,1421520	0,5734884	0,4994110	0,7532980	0,4667248	0,3442265	0,9350729	0,5035931	0,9956650
60	0,2993682	0,1805491	0,4514765	0,6612835	0,6248997	0,2800042	0,8579762	0,8617166	0,3999215	0,8972677	0,9288341	0,7326387	0,5746554	0,9961901	0,7199076	0,5343010	0,5445079	0,0466737	0,9953964	0,2670059	0,3827785	0,4128585	0,8321991	0,1278229	0,5670210	0,4927985	0,7614266	0,4700153	0,3461852	0,9356941	0,4546318	0,9957294
80	0,2766449	0,1716241	0,4497338	0,6512074	0,4655331	0,2262030	0,8767993	0,8886858	0,3946513	0,9034084	0,8221901	0,6292037	0,5124701	0,9947344	0,6630518	0,4865840	0,5405041	0,0465689	0,9938025	0,2522444	0,3525126	0,3874091	0,8887801	0,1132814	0,5567457	0,4835197	0,7727262	0,4768953	0,3503835	0,9369913	0,4277774	0,9958571
100	0,2645544	0,1631662	0,4525029	0,6360476	0,3371666	0,1987971	0,8945984	0,9131851	0,3870809	0,9113765	0,6515642	0,5493922	0,4317416	0,9917359	0,6004511	0,4230935	0,5261782	0,0464785	0,9914289	0,2388416	0,3227590	0,3631958	0,9166348	0,1005736	0,5432098	0,4726419	0,7858198	0,4871204	0,3568637	0,9389098	0,4139404	0,9960346
120	0,2592575	0,1558681	0,4600300	0,6176217	0,2456278	0,1848367	0,9095777	0,9330430	0,3783054	0,9196559	0,4835393	0,4769270	0,3446524	0,9859818	0,5403358	0,3524639	0,5082960	0,0464078	0,9883427	0,2276840	0,2966011	0,3423341	0,9303473	0,0904249	0,5276154	0,4613429	0,7993258	0,4994663	0,3650504	0,9412097	0,4074073	0,9962333
140	0,2579519	0,1497904	0,4709614	0,5977082	0,1826703	0,1777254	0,9211953	0,9480220	0,3694580	0,9271210	0,3507925	0,3957837	0,2650092	0,9761059	0,4874508	0,2860030	0,4908897	0,0463555	0,9848017	0,2187701	0,2751641	0,3253374	0,9370978	0,0827737	0,5114325	0,4506479	0,8121607	0,5124738	0,3741215	0,9436160	0,4047357	0,9964269
160	0,2587194	0,1447151	0,4833473	0,5778261	0,1398414	0,1741029	0,9296551	0,9587839	0,3613464	0,9332561	0,2530814	0,3059027	0,2005161	0,9614526	0,4435585	0,2310374	0,4759666	0,0463179	0,9811854	0,2117781	0,2583928	0,3119397	0,9404207	0,0772258	0,4959884	0,4412706	0,8236349	0,5249460	0,3832955	0,9459112	0,4039242	0,9965983
180	0,2603442	0,1403961	0,4955317	0,5591081	0,1108136	0,1722576	0,9354912	0,9662398	0,3543935	0,9379955	0,1827205	0,2202720	0,1521185	0,9428122	0,4088070	0,1889139	0,4642004	0,0462915	0,9778612	0,2063430	0,2456958	0,3016008	0,9420564	0,0733181	0,4822115	0,4335699	0,8334180	0,5361167	0,3919720	0,9479617	0,4038648	0,9967405
200	0,2621262	0,1366600	0,5065389	0,5422742	0,0911682	0,1713177	0,9393129	0,9712481	0,3487225	0,9415036	0,1324349	0,1513844	0,1173547	0,9222290	0,3825752	0,1579985	0,4554989	0,0462731	0,9750768	0,2021469	0,2363241	0,2937451	0,9428616	0,0706316	0,4705722	0,4276002	0,8414493	0,5456205	0,3997668	0,9497072	0,4039916	0,9968526
220	0,2637147	0,1334088	0,5160256	0,5276761	0,0778810	0,1708389	0,9416779	0,9745128	0,3442711	0,9440206	0,0966029	0,1029393	0,0929931	0,9020669	0,3636993	0,1359209	0,4494059	0,0462605	0,9729278	0,1989322	0,2295529	0,2878519	0,9432578	0,0688242	0,4611598	0,4232073	0,8478418	0,5533869	0,4064887	0,9511389	0,4040559	0,9969379
240	0,2649757	0,1305874	0,5240456	0,5153786	0,0688972	0,1705950	0,9430431	0,9765724	0,3408840	0,9457823	0,0711037	0,0718376	0,0761626	0,8841292	0,3506935	0,1204541	0,4453519	0,0462518	0,9713871	0,1964923	0,2247525	0,2834814	0,9434528	0,0676320	0,4538114	0,4201289	0,8528011	0,5595289	0,4120943	0,9522791	0,4039833	0,9970007
260	0,2658964	0,1281545	0,5308195	0,5052517	0,0628240	0,1704707	0,9437573	0,9778228	0,3383739	0,9469890	0,0529695	0,0529430	0,0646352	0,8693176	0,3420687	0,1097733	0,4427908	0,0462460	0,9703575	0,1946597	0,2214079	0,2802744	0,9435488	0,0668590	0,4482345	0,4180730	0,8565672	0,5642538	0,4166388	0,9531648	0,4037849	0,9970457
280	0,2665224	0,1260685	0,5365881	0,4970541	0,0587189	0,1704074	0,9440721	0,9785458	0,3365569	0,9477984	0,0400777	0,0417901	0,0567836	0,8577583	0,3365461	0,1024800	0,4412628	0,0462420	0,9697181	0,1932983	0,2191135	0,2779441	0,9435960	0,0663642	0,4440967	0,4167672	0,8593770	0,5678021	0,4202349	0,9538386	0,4035042	0,9970772
300	0,2669188	0,1242851	0,5415498	0,4904990	0,0559442	0,1703752	0,9441596	0,9789370	0,3352703	0,9483296	0,0309145	0,0352720	0,0514559	0,8491083	0,3331295	0,0975448	0,4404121	0,0462394	0,9693543	0,1922979	0,2175605	0,2762656	0,9436192	0,0660497	0,4410810	0,4159835	0,8614434	0,5704098	0,4230205	0,9543415	0,4031889	0,9970987
320	0,2671503	0,1227599	0,5458495	0,4852989	0,0540689	0,1703588	0,9441311	0,9791283	0,3343783	0,9486698	0,0244024	0,0314500	0,0478508	0,8428325	0,3310904	0,0942300	0,4399812	0,0462376	0,9691713	0,1915701	0,2165205	0,2750654	0,9436306	0,0658495	0,4389130	0,4155450	0,8629459	0,5722885	0,4251377	0,9547105	0,4028774	0,9971131
340	0,2672713	0,1214521	0,5495913	0,4811917	0,0528014	0,1703504	0,9440545	0,9792056	0,3337727	0,9488818	0,0197747	0,0291814	0,0454161	0,8383803	0,3299205	0,0920173	0,4397940	0,0462364	0,9690984	0,1910454	0,2158288	0,2742122	0,9436362	0,0657207	0,4373695	0,4153228	0,8640294	0,5736169	0,4267193	0,9549771	0,4025953	0,9971224
360	0,2673234	0,1203263	0,5528532	0,4779527	0,0519448	0,1703461	0,9439677	0,9792230	0,3333702	0,9490097	0,0164864	0,0278112	0,0437746	0,8352718	0,3292793	0,0905478	0,4397371	0,0462356	0,9690867	0,1906700	0,2153697	0,2736083	0,9436390	0,0656357	0,4362774	0,4152280	0,8648068	0,5745395	0,4278824	0,9551669	0,4023558	0,9971283
380	0,2673361	0,1193533	0,5556990	0,4753970	0,0513658	0,1703440	0,9438894	0,9792124	0,3331085	0,9490838	0,0141498	0,0269675	0,0426691	0,8331251	0,3289469	0,0895762	0,4397413	0,0462351	0,9691045	0,1904031	0,2150640	0,2731817	0,9436403	0,0655778	0,4355069	0,4152025	0,8653631	0,5751694	0,4287253	0,9553003	0,4021627	0,9971319
400	0,2673289	0,1185096	0,5581834	0,4733767	0,0509745	0,1703429	0,9438270	0,9791921	0,3329423	0,9491246	0,0124896	0,0264379	0,0419255	0,8316531	0,3287862	0,0889362	0,4397680	0,0462347	0,9691330	0,1902140	0,2148585	0,2728805	0,9436410	0,0655368	0,4349629	0,4152104	0,8657616	0,5755923	0,4293279	0,9553928	0,4020139	0,9971341
420	0,2673136	0,1177763	0,5603550	0,4717753	0,0507101	0,1703423	0,9437813	0,9791711	0,3328393	0,9491455	0,0113100	0,0260998	0,0414256	0,8306476	0,3287157	0,0885159	0,4397972	0,0462345	0,9691620	0,1900805	0,2147183	0,2726676	0,9436413	0,0655067	0,4345777	0,4152310	0,8660478	0,5758715	0,4297533	0,9554562	0,4019034	0,9971353
440	0,2672969	0,1171377	0,5622557	0,4705027	0,0505314	0,1703420	0,9437502	0,9791535	0,3327772	0,9491550	0,0104719	0,0258807	0,0410898	0,8299619	0,3286887	0,0882407	0,4398206	0,0462343	0,9691868	0,1899862	0,2146208	0,2725166	0,9436415	0,0654839	0,4343032	0,4152533	0,8662545	0,5760530	0,4300501	0,9554992	0,4018244	0,9971359
460	0,2672820	0,1165811	0,5639219	0,4694887	0,0504106	0,1703419	0,9437304	0,9791404	0,3327408	0,9491586	0,0098764	0,0257371	0,0408643	0,8294942	0,3286804	0,0880609	0,4398359	0,0462342	0,9692058	0,1899195	0,2145516	0,2724092	0,9436416	0,0654663	0,4341063	0,4152725	0,8664048	0,5761692	0,4302549	0,9555282	0,4017698	0,9971363
480	0,2672703	0,1160956	0,5653843	0,4686792	0,0503290	0,1703418	0,9437188	0,9791315	0,3327201	0,9491592	0,0094533	0,0256422	0,0407130	0,8291748	0,3286783	0,0879436	0,4398438	0,0462341	0,9692192	0,1898723	0,2145013	0,2723324	0,9436416	0,0654526	0,4339639	0,4152870	0,8665148	0,5762424	0,4303948	0,9555476	0,4017333	0,9971364
500	0,2672618	0,1156719	0,5666687	0,4680320	0,0502738	0,1703418	0,9437127	0,9791259	0,3327089	0,9491585	0,0091528	0,0255790	0,0406115	0,8289563	0,3286771	0,0878672	0,4398461	0,0462341	0,9692281	0,1898387	0,2144642	0,2722771	0,9436416	0,0654420	0,4338600	0,4152968	0,8665959	0,5762881	0,4304896	0,9555604	0,4017098	0,9971364
520	0,2672560	0,1153018	0,5677972	0,4675140	0,0502365	0,1703417	0,9437101	0,9791228	0,3327030	0,9491575	0,0089392	0,0255367	0,0405435	0,8288066	0,3286750	0,0878176	0,4398449	0,0462341	0,9692335	0,1898146	0,2144365	0,2722373	0,9436416	0,0654337	0,4337838	0,4153029	0,8666562	0,5763161	0,4305532	0,9555690	0,4016951	0,9971364
540	0,2672524	0,1149786	0,5687886	0,4670994	0,0502113	0,1703417	0,9437095	0,9791213	0,3327000	0,9491567	0,0087875	0,0255084	0,0404978	0,8287038	0,3286719	0,0877854	0,4398416	0,0462340	0,9692364	0,1897973	0,2144156	0,2722083	0,9436416	0,0654273	0,4337276	0,4153063	0,8667012	0,5763333	0,4305956	0,9555746	0,4016864	0,9971364
560	0,2672502	0,1146962	0,5696592	0,4667675	0,0501943	0,1703417	0,9437098	0,9791208	0,3326986	0,9491560	0,0086797	0,0254893	0,0404672	0,8286331	0,3286681	0,0877645	0,4398376	0,0462340	0,9692378	0,1897848	0,2143997	0,2721872	0,9436416	0,0654224	0,4336859	0,4153078	0,8667349	0,5763437	0,4306238	0,9555784	0,4016814	0,9971364
580	0,3897405	0,1153235	0,5706953	0,4540891	0,0501978	0,5773779	0,9414940	0,9778297	0,3327052	0,9491478	0,0086131	0,0259914	0,0445041	0,8488836	0,3332963	0,1040518	0,3289824	0,0462350	0,9705223	0,1903928	0,2165553	0,2731302	0,4693732	0,0685002	0,4360439	0,4172573	0,8655605	0,5763390	0,4306367	0,9555792	0,5680093	0,9971362
600	0,4629543	0,1195200	0,5720406	0,4601191	0,0504719	0,7847193	0,9309799	0,9703869	0,3328654	0,9489867	0,0086868	0,0364935	0,0666855	0,8867044	0,3544425	0,1702150	0,2819914	0,0462415	0,9751231	0,1940293	0,2282765	0,2790443	0,2358950	0,0798788	0,4463343	0,4258795	0,8595407	0,5761005	0,4305204	0,9555421	0,6593038	0,9971323
620	0,4994931	0,1275140	0,5715261	0,4794016	0,0522344	0,8903375	0,9128436	0,9540074	0,3336464	0,9482399	0,0092587	0,0890903	0,1063907	0,9170650	0,3881188	0,2509475	0,2748140	0,0462600	0,9806409	0,2023902	0,2518897	0,2931887	0,1209605	0,0958120	0,4619279	0,4392807	0,8485013	0,5749240	0,4298875	0,9553513	0,6952229	0,9971136
640	0,5131227	0,1377267	0,5666449	0,5037561	0,0577828	0,9441387	0,8914699	0,9298629	0,3357117	0,9463358	0,0109281	0,1805017	0,1518247	0,9388252	0,4248416	0,3191376	0,2872907	0,0462956	0,9854061	0,2152592	0,2837786	0,3155923	0,0643851	0,1116328	0,4787894	0,4538209	0,8344215	0,5718134	0,4281487	0,9548362	0,6982422	0,9970650
660	0,5143898	0,1482275	0,5567258	0,5278990	0,0692100	0,9715446	0,8711714	0,9022977	0,3396226	0,9428137	0,0144919	0,2655295	0,1940474	0,9537563	0,4581851	0,3701264	0,3062338	0,0463493	0,9890341	0,2305365	0,3177258	0,3427410	0,0365394	0,1247538	0,4947589	0,4670994	0,8194740	0,5659435	0,4247422	0,9538445	0,6879585	0,9969744
680	0,5100995	0,1576419	0,5430994	0,5494234	0,0879678	0,9855050	0,8545535	0,8760744	0,3455684	0,9375312	0,0214740	0,3254932	0,2293350	0,9637986	0,4856484	0,4064011	0,3247155	0,0464164	0,9916365	0,2456500	0,3485839	0,3700207	0,0228367	0,1345972	0,5090879	0,4780584	0,8052483	0,5570705	0,4193735	0,9523127	0,6770434	0,9968388
700	0,5041579	0,1653679	0,5279497	0,5676131	0,1154878	0,9926164	0,8424560	0,8543419	0,3532576	0,9307629	0,0352114	0,3646425	0,2571187	0,9705661	0,5074035	0,4315723	0,3399025	0,0464896	0,9934389	0,2587719	0,3736786	0,3939944	0,0160960	0,1415739	0,5216495	0,4864919	0,7926528	0,5456669	0,4121451	0,9502971	0,6712939	0,9966659
720	0,4985448	0,1713852	0,5132394	0,5825480	0,1532804	0,9962388	0,8345485	0,8382529	0,3620008	0,9231542	0,0620408	0,3926050	0,2782481	0,9752797	0,5253632	0,4487865	0,3511738	0,0465613	0,9946550	0,2691202	0,3924388	0,4130588	0,0127820	0,1463479	0,5325082	0,4926299	0,7820644	0,5327546	0,4035316	0,9479580	0,6717631	0,9964721
740	0,4940718	0,1759713	0,5002606	0,5946190	0,2022218	0,9980841	0,8299564	0,8275107	0,3709288	0,9155335	0,1110186	0,4189887	0,2940949	0,9788096	0,5428547	0,4604570	0,3589225	0,0466261	0,9954562	0,2767000	0,4055268	0,4270637	0,0111543	0,1495312	0,5417620	0,4968786	0,7735144	0,5195627	0,3942292	0,9455095	0,6770667	0,9962774
760	0,4909020	0,1794822	0,4896271	0,6042991	0,2615877	0,9990240	0,8276950	0,8210852	0,3792374	0,9086600	0,1890524	0,4527033	0,3062217	0,9817177	0,5640651	0,4683699	0,3638971	0,0466809	0,9959711	0,2819323	0,4141109	0,4366801	0,0103559	0,1516075	0,5495126	0,4996771	0,7668354	0,5071886	0,3849636	0,9431607	0,6850806	0,9960996
780	0,4888820	0,1822299	0,4814321	0,6120443	0,3285839	0,9995029	0,8269015	0,8177562	0,3863627	0,9030309	0,2929192	0,5001300	0,3163691	0,9842949	0,5918704	0,4739220	0,3668751	0,0467250	0,9962930	0,2853711	0,4194152	0,4428870	0,0099650	0,1529361	0,5558752	0,5014252	0,7617636	0,4963895	0,3763349	0,9410709	0,6938953	0,9959507
800	0,4877416	0,1844400	0,4754323	0,6182544	0,3988893	0,9997468	0,8269214	0,8164235	0,3920397	0,8988219	0,4086903	0,5612409	0,3265301	0,9866295	0,6250790	0,4784717	0,3685214	0,0467590	0,9964884	0,2875411	0,4224975	0,4466567	0,0097743	0,1537755	0,5609875	0,5024530	0,7580052	0,4875314	0,3687415	0,9393296	0,7021838	0,9958358
820	0,4872041	0,1862557	0,4712133	0,6232612	0,4679336	0,9998710	0,8273116	0,8162346	0,3962649	0,8959448	0,5208690	0,6285904	0,3388318	0,9887053	0,6591486	0,4836861	0,3693444	0,0467845	0,9966031	0,2888680	0,4241734	0,4488047	0,0096816	0,1543049	0,5650083	0,5030139	0,7552762	0,4806509	0,3623749	0,9379606	0,7092208	0,9957536
840	0,4870373	0,1877616	0,4683197	0,6273292	0,5320651	0,9999343	0,8278036	0,8166001	0,3992092	0,8941581	0,6196794	0,6923298	0,3550425	0,9904872	0,6897870	0,4913198	0,3697005	0,0468033	0,9966681	0,2896648	0,4250207	0,4499459	0,0096368	0,1546445	0,5681075	0,5032904	0,7533262	0,4755641	0,3572585	0,9369393	0,7147514	0,9956994
