"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA

0	0,5677005	0,2787396	0,1461280	0,3217581	0,1563682	0,1352167	0,1662738	0,4145934	0,4716143	0,5465075	0,5929710	0,1770149	0,5155218	0,1228144	0,1038394	0,1709328	0,2712872	0,4790549	0,8222354	0,0853221	0,5966804	0,0760295	0,3559506	0,4938301	0,1241517	0,5115873	0,6791813	0,5351407	0,2845032	0,6173596	0,2647454	0,4667990
20	0,4144661	0,3267679	0,1876180	0,3652193	0,1652006	0,1482836	0,1584473	0,3930676	0,4926788	0,4554570	0,5155160	0,1600091	0,6342552	0,0955518	0,0897550	0,1230711	0,2961101	0,2975940	0,4665527	0,0676973	0,5689342	0,0978788	0,2589238	0,5558537	0,1320939	0,5561740	0,6360387	0,5821062	0,2233898	0,5926353	0,2100516	0,4439499
40	0,5807619	0,2728780	0,1478442	0,3523802	0,1335155	0,1132060	0,0883497	0,4878392	0,4747170	0,5807371	0,6157636	0,1261394	0,5429822	0,1053814	0,0741038	0,1847803	0,2634985	0,3162914	0,6750231	0,1348647	0,5253853	0,1229727	0,2975643	0,4441080	0,1575720	0,6246895	0,7842533	0,4000741	0,1996287	0,6566987	0,2088118	0,4660085
60	0,6288268	0,2921299	0,1087427	0,2872315	0,1824262	0,1660806	0,1250674	0,3757481	0,3266860	0,5609835	0,5997342	0,1019707	0,4983262	0,1083731	0,0396196	0,2516110	0,3043390	0,3021630	0,7450592	0,0876503	0,6038064	0,1497368	0,3663732	0,3821533	0,2698147	0,5847446	0,8541944	0,3986840	0,2685324	0,5943225	0,2997623	0,5415371
80	0,5935483	0,2681292	0,1515382	0,2329313	0,1826226	0,1566294	0,2143474	0,4149417	0,2977755	0,5979325	0,7188089	0,0614637	0,5438493	0,0677418	0,0682294	0,2986414	0,3089949	0,3410857	0,6651131	0,1061334	0,5710674	0,0849845	0,2552754	0,5065498	0,3955034	0,4779439	0,7576771	0,3032482	0,1374715	0,7041079	0,3308504	0,3977148
100	0,6254063	0,3872440	0,1695730	0,2325684	0,1467751	0,0966565	0,1298213	0,3884764	0,3033824	0,5913799	0,5782539	0,1041893	0,5646504	0,1546938	0,0756768	0,3133896	0,3468965	0,3120547	0,7321578	0,0968152	0,5871577	0,1195911	0,3878838	0,3998254	0,4431380	0,4762085	0,6082811	0,2552550	0,0972802	0,5948355	0,3517058	0,4435158
120	0,7035573	0,2698010	0,1509621	0,2101688	0,1353578	0,1192257	0,1126121	0,4664976	0,2183827	0,5302591	0,5302618	0,2041107	0,5435945	0,1621967	0,0470758	0,3119896	0,4019189	0,3380349	0,6601910	0,0579701	0,5225712	0,0589664	0,3378609	0,4937494	0,4456626	0,5404854	0,6488863	0,1746407	0,1225263	0,5208216	0,3907308	0,4617778
140	0,6079338	0,2685303	0,1072148	0,2184366	0,1697765	0,1096792	0,1142357	0,3555365	0,2379034	0,6370394	0,7371378	0,1395158	0,6267887	0,1258605	0,0667872	0,5004840	0,2812848	0,3085799	0,7264656	0,0588906	0,6406543	0,1156206	0,2799622	0,5122512	0,3982282	0,5543551	0,7224681	0,1180996	0,0536330	0,5937919	0,4767074	0,4095217
160	0,6264773	0,2231449	0,1219652	0,1622377	0,1917188	0,1151364	0,1316168	0,3188432	0,2858210	0,5804243	0,6257043	0,1806647	0,4731282	0,1312158	0,0446528	0,4003034	0,3086038	0,4095045	0,6429059	0,0937425	0,5385398	0,0840529	0,2873165	0,5069907	0,5013239	0,5240136	0,6555712	0,0958234	0,0616608	0,6194398	0,5770468	0,4522741
180	0,7512423	0,2528102	0,1155694	0,1246048	0,0985849	0,0886768	0,1124178	0,3777638	0,2262066	0,7045103	0,6452586	0,2327649	0,5383201	0,1071754	0,0637957	0,3988317	0,3299706	0,3976171	0,7028565	0,0777071	0,6143703	0,0751448	0,3143260	0,5549786	0,4493730	0,4991503	0,5782359	0,1190261	0,0365740	0,5654472	0,6521031	0,3992747
200	0,6693221	0,3002059	0,1157123	0,1338614	0,1920548	0,0738698	0,1495470	0,4774624	0,2841201	0,6959235	0,6666535	0,2616892	0,5403217	0,1404400	0,1351777	0,4602478	0,3666322	0,4744783	0,7285863	0,0612069	0,5653622	0,0697543	0,3271506	0,5393738	0,5976311	0,5734376	0,7071002	0,0563573	0,0222378	0,6252304	0,6837695	0,4812650
220	0,6704424	0,2351435	0,0711330	0,2458754	0,1765498	0,1603067	0,1238871	0,2949345	0,2558212	0,7450106	0,7708903	0,1907981	0,6125704	0,1939837	0,0450525	0,5603237	0,3221855	0,4549169	0,6786487	0,0626059	0,5536484	0,0438800	0,3528062	0,4796148	0,4960557	0,5392783	0,7160884	0,0208415	0,0210602	0,5751345	0,7468979	0,4799997
240	0,6072985	0,3007617	0,0880178	0,1978072	0,1533155	0,1230539	0,1003216	0,3723926	0,2632702	0,6716427	0,7149568	0,2101911	0,5479470	0,1432760	0,0888051	0,5317826	0,3183366	0,5278022	0,6906473	0,0593924	0,4541837	0,0803050	0,3314802	0,4125404	0,5694877	0,5518033	0,6110028	0,0224731	0,0127648	0,5631470	0,6275313	0,5229756
260	0,7226909	0,3028761	0,0950276	0,1582689	0,1316268	0,0782330	0,1045311	0,3400957	0,1978730	0,8859858	0,6604988	0,2100763	0,5445861	0,1506869	0,0378079	0,4961640	0,3715274	0,3467276	0,7627503	0,0897019	0,5915302	0,0326572	0,3830715	0,4730061	0,5920216	0,4531242	0,6911908	0,0144781	0,0159944	0,5712890	0,5759499	0,4823321
280	0,6901135	0,2533429	0,1343051	0,1788473	0,1356580	0,1255748	0,2207677	0,4078279	0,2767565	0,6982090	0,6673053	0,1818460	0,5556876	0,1141395	0,0528753	0,5267367	0,3809861	0,3181312	0,8654159	0,0926284	0,5757142	0,0318483	0,2965293	0,5192653	0,5101529	0,4670669	0,7442815	0,0115896	0,0242908	0,4603587	0,6151436	0,5288010
300	0,7149840	0,3301750	0,1325439	0,1513915	0,1640435	0,1309522	0,1677137	0,3627424	0,3277701	0,6508473	0,6776643	0,2432972	0,6223994	0,1659815	0,0753070	0,4403138	0,4258915	0,3423073	0,8001980	0,0645568	0,5129746	0,0742006	0,2969724	0,6057121	0,5799204	0,4980798	0,7254299	0,0145089	0,0405758	0,4886318	0,6792210	0,4731804
320	0,8006043	0,2871246	0,0961530	0,1907947	0,2016478	0,0768177	0,1751338	0,4439260	0,2628725	0,5891839	0,7213530	0,1623967	0,7432146	0,1440304	0,0589082	0,4918400	0,5591224	0,3366919	0,6829039	0,0796333	0,5279235	0,0720009	0,3285426	0,5190071	0,4053866	0,5761698	0,8343390	0,0092366	0,0539680	0,5568456	0,6790125	0,5427519
340	0,7252914	0,2553605	0,1419892	0,1624139	0,1878727	0,1137188	0,1419454	0,3064961	0,2921850	0,7430769	0,7953310	0,2604319	0,6144257	0,1232775	0,1136686	0,4627728	0,4050883	0,3633539	0,7674483	0,0517173	0,4642575	0,0826799	0,3515713	0,6380586	0,4959789	0,5614707	0,7867883	0,0060576	0,0755696	0,6057093	0,7128799	0,5420896
360	0,5669870	0,2231687	0,0809509	0,1664556	0,1639519	0,0925580	0,1825445	0,3003163	0,2751120	0,5719032	0,7028991	0,2127198	0,6303745	0,1515558	0,0871482	0,5566070	0,4256381	0,2893984	0,7801331	0,0662721	0,5203154	0,0919034	0,3636761	0,4392823	0,4828039	0,5222994	0,6430818	0,0112236	0,0574955	0,5518985	0,7925596	0,4575311
380	0,7666326	0,2906130	0,0694006	0,2448129	0,1744111	0,1197667	0,1791185	0,4387070	0,3669942	0,5562451	0,6914118	0,2754378	0,7124036	0,2447909	0,0452760	0,5759919	0,5101617	0,3292679	0,6579239	0,0251951	0,4838908	0,0536495	0,4244392	0,5422417	0,4427348	0,5410220	0,6710684	0,0109063	0,0431832	0,5343562	0,6498438	0,4752630
400	0,6966426	0,2489926	0,0890520	0,2100668	0,1997502	0,1242378	0,1426823	0,2546415	0,3409829	0,5659890	0,6337926	0,3160739	0,6051407	0,1635333	0,0859634	0,4421137	0,4774200	0,3842138	0,7178823	0,0720335	0,5583591	0,0718278	0,3541022	0,5484440	0,6391231	0,4794173	0,7447987	0,0130011	0,0374970	0,4446958	0,6542349	0,3824613
420	0,7059484	0,2954668	0,1138966	0,1803502	0,1859215	0,0984121	0,1642562	0,3833832	0,2569204	0,6923691	0,6609122	0,2884597	0,5982634	0,1380330	0,1012678	0,6097110	0,4424977	0,3558083	0,5781561	0,0560772	0,5100665	0,0964073	0,3198463	0,6160400	0,5404491	0,6284868	0,7294496	0,0060625	0,0425374	0,5385781	0,6734881	0,4185420
440	0,8110601	0,2927700	0,0955622	0,2155267	0,1618769	0,0980115	0,1079400	0,4331692	0,2503442	0,5140605	0,5782986	0,2185670	0,6537045	0,1420207	0,1064631	0,6041561	0,3883728	0,4360495	0,7567288	0,1282305	0,4617994	0,0830201	0,2986045	0,6532689	0,5519352	0,4981952	0,7784591	0,0022482	0,0645742	0,4784700	0,6153102	0,4286996
460	0,7295170	0,3494399	0,1035525	0,2178540	0,1822213	0,0794982	0,0786343	0,4258715	0,3414159	0,5639928	0,7249802	0,1726907	0,6280877	0,1210418	0,0893840	0,5638558	0,4203940	0,3384692	0,5926652	0,0737960	0,5222978	0,0576283	0,3565719	0,6304350	0,4427551	0,5274107	0,7553628	0,0050260	0,0523446	0,4719896	0,6454480	0,4276948
480	0,8175567	0,3071520	0,0691265	0,2165826	0,1411497	0,0856802	0,0905702	0,4228956	0,2708016	0,5933952	0,7188433	0,1819615	0,6130361	0,1347657	0,0670365	0,6518557	0,2878031	0,3984226	0,6085130	0,0804649	0,6548017	0,0379702	0,3361676	0,4381722	0,5845081	0,4645789	0,6829054	0,0033814	0,0643396	0,5331506	0,5125731	0,4150534
500	0,6400746	0,2909892	0,0681268	0,2218157	0,1862182	0,0998942	0,0794702	0,4770612	0,3063431	0,6236262	0,6776074	0,2654176	0,6874402	0,1287036	0,0702545	0,4486483	0,4141062	0,3764145	0,7376533	0,1037921	0,5530907	0,0460858	0,2992301	0,4238786	0,5382192	0,6285305	0,8368285	0,0003612	0,0400595	0,5254077	0,5418816	0,3187063
520	0,5953139	0,4277056	0,0850393	0,1931187	0,1006066	0,1119631	0,1448952	0,4243544	0,3069845	0,7321415	0,7135984	0,1442342	0,4875931	0,0712346	0,0613671	0,4803615	0,3669869	0,3651115	0,9473971	0,0674639	0,6169441	0,0563190	0,4599402	0,4854876	0,4622147	0,4603126	0,7762255	0,0000903	0,0620723	0,4452109	0,5907898	0,3640439
540	0,7658621	0,3045424	0,0789057	0,1884507	0,1430919	0,1305111	0,1591925	0,4576804	0,2872107	0,7667000	0,7302280	0,1637608	0,5494302	0,1116426	0,0467604	0,5841855	0,3122420	0,4157280	0,8140276	0,0870600	0,4895869	0,0959789	0,2768373	0,5462779	0,4660889	0,5623712	0,8090792	0,0039271	0,0362173	0,6567983	0,6083474	0,3746977
560	0,8318279	0,2358506	0,0591114	0,2240977	0,1271175	0,1365016	0,1293963	0,4028944	0,1870624	0,6643172	0,6711863	0,2462676	0,5380504	0,1098541	0,0726989	0,5176026	0,3944293	0,4676514	0,7446952	0,0694529	0,5395916	0,0724596	0,3572735	0,6123170	0,4289764	0,5823468	0,7802809	0,0018106	0,0316172	0,4479364	0,4436785	0,4502048
580	0,6815214	0,3619883	0,1078010	0,2594009	0,1322080	0,0872162	0,1068655	0,3366087	0,3108448	0,6974145	0,6712177	0,2152989	0,6113680	0,1099561	0,0580311	0,5294954	0,3530170	0,5186744	0,6369527	0,0582429	0,5504843	0,0824492	0,3734956	0,6019825	0,3601780	0,4610579	0,7790981	0,0079946	0,0364783	0,4381851	0,4672492	0,4490373
600	0,6592591	0,2871742	0,1015704	0,2371044	0,1900190	0,0773096	0,1055866	0,3549987	0,4359863	0,6909444	0,7618355	0,2439432	0,5993459	0,1108564	0,0501908	0,3279384	0,2791538	0,4917303	0,6961297	0,0708071	0,7299080	0,0850926	0,2858275	0,5060872	0,4958528	0,6534357	0,7124844	0,1060964	0,0833822	0,4156734	0,5184842	0,4133967
620	0,7345500	0,2927530	0,1089380	0,2487329	0,1626048	0,0834921	0,0997274	0,3597087	0,4581374	0,6394027	0,5866500	0,2594723	0,5023536	0,1059922	0,0781789	0,3614562	0,3103793	0,4533053	0,8903103	0,0719572	0,5910602	0,0684366	0,3416343	0,5909880	0,2961844	0,5032824	0,8254020	0,1256805	0,1196823	0,3943485	0,3934937	0,5015363
640	0,5849222	0,1999091	0,0898867	0,4000366	0,1655974	0,1183653	0,0893418	0,3632547	0,4245175	0,6853222	0,5770317	0,2687425	0,4395610	0,1492741	0,0636615	0,3139570	0,3169174	0,4303855	0,8908153	0,0843553	0,5676037	0,0699351	0,2906544	0,5570616	0,3242370	0,6928681	0,7209625	0,2451320	0,2241636	0,5051888	0,4483255	0,4088169
660	0,5887535	0,2299631	0,0735865	0,4026364	0,2110510	0,0980664	0,1615192	0,4419982	0,3903142	0,4444384	0,6697617	0,1856767	0,4869955	0,1392447	0,0414068	0,2506843	0,3839365	0,4127953	0,7450075	0,1619028	0,5750443	0,0996966	0,3814830	0,5816240	0,2424424	0,6949227	0,6675623	0,3672079	0,1925053	0,6076129	0,4015598	0,4590509
680	0,5368318	0,2681680	0,1207398	0,3661346	0,1849181	0,1176574	0,0895911	0,4611921	0,6001814	0,5275859	0,6156745	0,1868931	0,4748089	0,1724325	0,0847512	0,2905837	0,4345114	0,4212710	0,8660019	0,0920176	0,7567292	0,0681048	0,3570313	0,4873115	0,2602295	0,7123017	0,7089093	0,3993913	0,2189902	0,5943793	0,3714588	0,3654201
700	0,6716816	0,2930379	0,0740544	0,3938882	0,2067081	0,1189468	0,1530618	0,4054221	0,4550957	0,4808388	0,5239541	0,2105073	0,4904806	0,1502557	0,0774008	0,2585743	0,3737522	0,4359156	0,6335588	0,1255605	0,4762920	0,0522690	0,3287828	0,4672847	0,1602849	0,8042143	0,7485347	0,5755532	0,2479668	0,5842084	0,2414712	0,4412631
720	0,5771653	0,3238769	0,1056217	0,4081323	0,1425640	0,1429080	0,1756179	0,3130346	0,4993784	0,5434440	0,4884241	0,1431896	0,4591921	0,1606388	0,0214085	0,2234164	0,2753764	0,3768437	0,6904702	0,0840567	0,4619870	0,0881066	0,3384544	0,5668328	0,1990279	0,6811908	0,7425369	0,6292627	0,2235354	0,5741276	0,2833194	0,5003359
740	0,5362609	0,3776539	0,1747817	0,4835801	0,1724786	0,1342483	0,1260731	0,3231260	0,5361317	0,6710654	0,7433318	0,2048862	0,4713835	0,1802414	0,0385544	0,2500021	0,3611277	0,4098238	0,7236424	0,1116095	0,5462439	0,0676864	0,2492007	0,4524716	0,1752822	0,6957290	0,7258998	0,6368859	0,2637132	0,5357021	0,2953635	0,4820737
760	0,4671728	0,2258984	0,0831508	0,5254706	0,1619834	0,1385832	0,1009844	0,4878414	0,6005279	0,5950083	0,6461668	0,1365657	0,5140259	0,1601680	0,1227878	0,2099741	0,3205695	0,3894799	0,6944978	0,0763590	0,4769485	0,0548251	0,3251343	0,4013527	0,1857266	0,5630023	0,6377585	0,5606978	0,2520051	0,5954646	0,2667758	0,3981034
780	0,5092113	0,3023851	0,1269225	0,4369890	0,1328917	0,0952614	0,1406459	0,2858644	0,5194286	0,5323798	0,8108243	0,1745147	0,4900686	0,1354176	0,0554974	0,3287480	0,3182625	0,3236389	0,6858423	0,0573166	0,5629963	0,0975379	0,2622458	0,3765832	0,1306109	0,5402526	0,6560006	0,6018813	0,2949355	0,5351251	0,2730088	0,4157397
800	0,4791231	0,2856637	0,0951873	0,4777746	0,1347066	0,1258323	0,1034450	0,4120092	0,5986825	0,4966810	0,7289756	0,1532529	0,5688048	0,1432685	0,0563533	0,1528405	0,2694245	0,4320683	0,6731936	0,1041036	0,4969847	0,0895729	0,4175370	0,4722198	0,1468799	0,5988193	0,7230573	0,6882155	0,2530908	0,5049222	0,2270274	0,3726843
820	0,5167694	0,3191757	0,1715107	0,3501999	0,1422823	0,1740398	0,1693145	0,3704079	0,6115679	0,6895319	0,6088989	0,1468262	0,5137353	0,0924737	0,0624172	0,1366530	0,2994727	0,3595014	0,7955665	0,0954412	0,4983382	0,0684442	0,4302574	0,4389155	0,1091840	0,5687791	0,6299959	0,4979814	0,2861130	0,5722382	0,1849286	0,4491475
840	0,5160146	0,3283559	0,1536176	0,2866594	0,1209244	0,1473218	0,0919449	0,4037955	0,4447344	0,5162437	0,5765149	0,1532334	0,5085869	0,1421179	0,0389023	0,2315941	0,2315297	0,3919236	0,7618787	0,0902634	0,5502276	0,1466137	0,3175721	0,4652783	0,0811673	0,6233783	0,8801510	0,6431069	0,2942574	0,5151195	0,2444171	0,4416747
860	0,4362851	0,3386396	0,1538409	0,4008023	0,1979865	0,1735291	0,1429644	0,3864079	0,4399122	0,5436420	0,6826974	0,1211432	0,5535705	0,1055160	0,0473637	0,1456282	0,3636122	0,4153170	0,6464965	0,0691927	0,6188368	0,1062736	0,3889055	0,5363328	0,0896304	0,4817141	0,6709282	0,6521321	0,3447762	0,6116929	0,2231335	0,2852492
880	0,4618211	0,3168827	0,2184608	0,3651331	0,1563450	0,1399322	0,1360095	0,3746883	0,5205668	0,4784302	0,7612763	0,1300959	0,5256864	0,0725364	0,0366004	0,1614423	0,4654999	0,3945654	0,6254855	0,0523813	0,5782425	0,0712652	0,3517235	0,4768471	0,1052742	0,5530525	0,6188861	0,6695878	0,3113600	0,4535725	0,2165479	0,2952294
900	0,4536720	0,2523803	0,1927017	0,3137078	0,1103418	0,1123438	0,1107356	0,3314080	0,5188388	0,5543801	0,8018879	0,1951298	0,4263337	0,1239109	0,0601761	0,1750044	0,3296202	0,3545634	0,6983153	0,0958469	0,6366454	0,1210770	0,3430109	0,4288938	0,0985081	0,6024166	0,6012516	0,6340892	0,2271189	0,6481367	0,1727155	0,4032730
920	0,4893513	0,2148810	0,1342418	0,3208030	0,1915109	0,1917866	0,0962146	0,4326671	0,4888546	0,5215906	0,7234532	0,1163874	0,6490419	0,1174788	0,1120172	0,1008004	0,3711042	0,4150189	0,7310011	0,0883379	0,5255187	0,0977505	0,3764613	0,4169276	0,1255409	0,5680824	0,6321577	0,7822124	0,3082800	0,4660255	0,2183176	0,4091638
940	0,4859655	0,2660822	0,1407841	0,2885633	0,2019171	0,1438216	0,1212509	0,4352395	0,4476093	0,6285376	0,6785284	0,1257538	0,5990293	0,1081969	0,0269522	0,1792068	0,3506978	0,2989812	0,7080934	0,0468589	0,6927848	0,1277258	0,4543461	0,5388301	0,1656508	0,5002476	0,6968246	0,8508391	0,3174382	0,6247849	0,3082887	0,3788516
960	0,5740839	0,2450201	0,1330985	0,4171762	0,1574551	0,1275917	0,1081001	0,4726102	0,5293307	0,5507376	0,6004574	0,1440276	0,5106616	0,1122111	0,0343682	0,0823336	0,3272482	0,3345527	0,7224552	0,0610671	0,6227393	0,1075713	0,3410725	0,3731896	0,1274781	0,4883116	0,6245759	0,7561166	0,3605846	0,6159057	0,3290665	0,4508065
980	0,5215434	0,2387157	0,1903117	0,3311090	0,1907089	0,1481912	0,1081039	0,4958594	0,4506222	0,4791356	0,7598215	0,1351193	0,6901435	0,0876458	0,0800579	0,0943214	0,3411067	0,3292674	0,6780257	0,0526288	0,6017167	0,1105135	0,3856587	0,4695742	0,1011467	0,6058606	0,6248983	0,5902212	0,3127283	0,5869838	0,2142330	0,3632749
1000	0,5009322	0,2759365	0,1339315	0,3816924	0,1559747	0,1581395	0,1143117	0,4902186	0,4696365	0,4327183	0,7278045	0,1297905	0,5335277	0,1452134	0,0468621	0,0942320	0,3579813	0,3939451	0,7053246	0,0894385	0,6795498	0,1184093	0,3836807	0,5691807	0,1259264	0,5322623	0,6710261	0,7708565	0,2170349	0,7234241	0,1874375	0,4246484
1020	0,5183471	0,3091847	0,1736769	0,2579406	0,1542134	0,1247814	0,0872321	0,5413644	0,4237847	0,3993461	0,6165156	0,1596419	0,4757366	0,1378439	0,0534438	0,1521331	0,3341474	0,3485048	0,5849497	0,1042976	0,5304399	0,0620641	0,4195219	0,4948055	0,1188419	0,4700808	0,6492900	0,6048263	0,4190215	0,5971936	0,1996939	0,4144898
1040	0,4423028	0,2822498	0,1488184	0,2406711	0,1811898	0,1333344	0,1043546	0,3330795	0,5125297	0,4367452	0,6755811	0,1425192	0,5276170	0,1708736	0,0613099	0,1505578	0,3978006	0,2884793	0,7036662	0,1222391	0,6011939	0,0933588	0,3820074	0,4751713	0,1334591	0,6219718	0,8543095	0,6904553	0,4042009	0,4975773	0,1479977	0,3120601
1060	0,4107826	0,2851056	0,1706656	0,2635840	0,2247005	0,0956054	0,0861505	0,3988907	0,3861873	0,4913800	0,5283378	0,1358277	0,5444063	0,1098366	0,0947904	0,1252658	0,3173164	0,4198758	0,6912748	0,0665069	0,6167946	0,0681112	0,3589778	0,5414617	0,1112992	0,4922912	0,6891732	0,5880475	0,3721472	0,5894459	0,1863868	0,4354776
1080	0,4055946	0,2053064	0,1582908	0,3548501	0,1397163	0,1287488	0,0836057	0,3616542	0,4342543	0,5879192	0,5873844	0,1298083	0,5247928	0,1841899	0,0537969	0,1200748	0,3830942	0,3755167	0,5672473	0,0630331	0,6532637	0,0774037	0,4509950	0,4303855	0,1041538	0,6977760	0,6767498	0,7143376	0,3439835	0,5529090	0,1495207	0,3870246
1100	0,4838499	0,2478592	0,1710096	0,3152336	0,1920768	0,1391127	0,0968182	0,3758481	0,4449858	0,4461473	0,5295296	0,1535229	0,5832413	0,1010067	0,0363696	0,1497822	0,3045242	0,3708600	0,4960009	0,1107686	0,6567353	0,1407537	0,3377511	0,3487707	0,0932748	0,5654100	0,7310681	0,5982077	0,2953174	0,6904479	0,2156690	0,4564175

0	0,5292832	0,3403130	0,2268217	0,4193350	0,1415590	0,2390029	0,1121413	0,3856061	0,4419539	0,5245172	0,6729325	0,1339990	0,5069017	0,1735247	0,0501079	0,1660592	0,3285995	0,4250478	0,7211409	0,1245529	0,5242981	0,0861081	0,3097986	0,3986950	0,1224612	0,7689907	0,8531961	0,6067078	0,3172953	0,5657497	0,2179040	0,4095952
20	0,6740066	0,2322118	0,1978196	0,3259164	0,1856610	0,1571262	0,1286438	0,2952694	0,4649516	0,5700819	0,5637486	0,1193395	0,5563529	0,1619889	0,0264697	0,1165983	0,3311869	0,3663668	0,7159487	0,0628178	0,6110445	0,0989377	0,3936908	0,4734969	0,1471475	0,4794190	0,6413270	0,5954296	0,2053028	0,6889895	0,2195712	0,3953570
40	0,4614167	0,2541626	0,1501306	0,2594528	0,1855997	0,1176238	0,0973952	0,3643083	0,5596731	0,4083449	0,5417794	0,1859981	0,6590900	0,1483577	0,0640378	0,0938396	0,2538337	0,3826357	0,5732013	0,0830930	0,6911755	0,0339893	0,3818462	0,5190646	0,1301406	0,5160919	0,7762453	0,6567228	0,2838353	0,6394061	0,1659475	0,4736959
60	0,5511611	0,2562699	0,1877802	0,3680089	0,1405389	0,1370960	0,0935441	0,3670892	0,4887917	0,4834850	0,8218813	0,1232756	0,5053580	0,1206150	0,0647948	0,1382369	0,3048362	0,3944577	0,6940240	0,1419336	0,5488940	0,0497957	0,4086433	0,5059618	0,0732475	0,4161423	0,6422228	0,5578916	0,2592058	0,5287111	0,2240606	0,5769679
80	0,4390061	0,3406412	0,1161980	0,4058676	0,1556430	0,1003830	0,1044746	0,3485522	0,5175844	0,4681742	0,5961403	0,1516403	0,5455291	0,1297141	0,0667385	0,0949348	0,3415742	0,3149789	0,6538120	0,1387397	0,5846762	0,0600111	0,2907107	0,5500641	0,1457395	0,6516443	0,5973358	0,6977240	0,3465948	0,5698250	0,2208872	0,3379813
100	0,4976612	0,3085961	0,1601216	0,2874927	0,1246639	0,1208105	0,1260518	0,4612786	0,5393307	0,5139822	0,6722911	0,0834230	0,5408384	0,1100363	0,0319190	0,1074870	0,3374475	0,3887962	0,6192826	0,1034111	0,5682245	0,0665006	0,4411798	0,5536620	0,0831238	0,6409791	0,7170946	0,6416203	0,3613972	0,5581423	0,1768697	0,4282349
120	0,3958997	0,2839242	0,1602694	0,3812328	0,1372805	0,1439839	0,0938308	0,3936522	0,4655236	0,3879608	0,5658162	0,0971092	0,5166497	0,1022792	0,0585811	0,1277436	0,2217445	0,4027642	0,5952223	0,0756089	0,6742450	0,0684769	0,4276892	0,5621018	0,1185708	0,5102863	0,7701941	0,5811646	0,3037342	0,6300155	0,1566489	0,3892931
140	0,5401550	0,2724943	0,1924901	0,3870475	0,1770668	0,1290772	0,1763981	0,3139256	0,4113575	0,5624225	0,6023939	0,1129263	0,5146221	0,1176232	0,0460631	0,1433624	0,2060504	0,4902239	0,6628359	0,0708692	0,5691442	0,0696440	0,3522307	0,6101727	0,0998163	0,6761368	0,6727103	0,5783926	0,3234098	0,6428816	0,1322873	0,3200807
160	0,4926361	0,2321710	0,0884771	0,3393732	0,1482306	0,1031645	0,1338523	0,3821344	0,4402813	0,5199048	0,5553377	0,0793631	0,4959225	0,0941788	0,0810355	0,1912228	0,2237097	0,3315918	0,5616215	0,1117054	0,6542790	0,0384507	0,4604204	0,5293059	0,0774919	0,4514493	0,5939918	0,6283498	0,3233538	0,4959335	0,1036668	0,4513867
180	0,5527414	0,2696366	0,1132919	0,3575880	0,1979245	0,1359460	0,1580706	0,4204305	0,3582556	0,4334595	0,6392695	0,0957112	0,4506373	0,1171946	0,0555791	0,1568551	0,2757424	0,3888076	0,6025724	0,0948856	0,5529065	0,0717968	0,4459167	0,5927874	0,1774412	0,5994023	0,5567319	0,5979168	0,3331500	0,7829850	0,1576926	0,4056793
200	0,5357209	0,2481289	0,1149400	0,2883879	0,1673771	0,1580721	0,1465872	0,3391400	0,5701271	0,5361731	0,6215972	0,1083111	0,5050103	0,1818405	0,0616408	0,2106947	0,2710263	0,3974017	0,4993579	0,1001985	0,6060116	0,0294857	0,3661376	0,5071532	0,1948649	0,5870059	0,5943547	0,6877403	0,3259061	0,6350513	0,1882999	0,4999658
220	0,5799472	0,3686106	0,1026107	0,3380521	0,1917839	0,1115073	0,1269153	0,3629754	0,4535209	0,5335914	0,6290546	0,1020912	0,4804215	0,1485454	0,0831298	0,1965344	0,3021129	0,3786871	0,5256852	0,0578474	0,5285371	0,0242055	0,4295683	0,4662327	0,1552435	0,5236643	0,6538040	0,6542551	0,3257170	0,5869094	0,1416096	0,4091806
240	0,5136328	0,3112179	0,1158071	0,4028961	0,1798649	0,1202780	0,1620742	0,3235918	0,5513346	0,4638095	0,5763460	0,0682015	0,4546379	0,1462428	0,0622359	0,1917079	0,3567945	0,3100601	0,4708175	0,0715035	0,5199528	0,0259609	0,3712930	0,6754677	0,0677941	0,5880045	0,7475551	0,5836704	0,2707320	0,5400270	0,2069172	0,5131047
260	0,4695356	0,3079076	0,1323798	0,2711041	0,1176151	0,1505787	0,1840337	0,3482803	0,4850478	0,5034160	0,6620700	0,1179261	0,4979608	0,1638115	0,0605150	0,2020238	0,3223464	0,4893299	0,4990984	0,1055508	0,5864393	0,0272169	0,3821331	0,5669600	0,1070643	0,5914187	0,6201493	0,6350446	0,2586119	0,5842727	0,2188724	0,4374230
280	0,5005406	0,1867349	0,0815008	0,3294732	0,1755246	0,1665372	0,1386589	0,3290876	0,3994250	0,5971161	0,7236174	0,1171870	0,5120264	0,1529298	0,0634113	0,2149363	0,3783597	0,3623968	0,6046314	0,0482980	0,6547553	0,0220626	0,4217126	0,6541909	0,1044660	0,4822630	0,7430056	0,6383109	0,2353134	0,5105515	0,2294740	0,3605854
