"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
560	0,0056150	0,4820005	0,0114151	0,0358659	0,1852628	0,3458662	0,6412834	0,3613380	0,3331775	0,3351768	0,2749849	0,5187135	0,0772541	0,5116845	0,5153363	0,1329619	0,2087098	0,2077335	0,6861211	0,4564008	0,7550132	0,0037911	0,0372018	0,2633897	0,5341173	0,0295808	0,6977313	0,6565368	0,8462171	0,0000515	0,7421239	0,6200775
580	0,0321997	0,4472955	0,0226982	0,0132078	0,2712633	0,4172596	0,6214649	0,3497624	0,2702137	0,3755336	0,1837670	0,5306690	0,0691374	0,3976200	0,4290203	0,1675858	0,1934300	0,1456055	0,6468298	0,4629391	0,8348673	0,0184557	0,0432270	0,1542978	0,5925639	0,0809459	0,7119469	0,5773348	0,6427749	0,0004884	0,7493171	0,6150877
600	0,0145454	0,4413448	0,0474396	0,0277099	0,2598656	0,3560752	0,6609484	0,2923492	0,2683649	0,3173161	0,2146281	0,5788635	0,0890040	0,4952042	0,4011002	0,2153609	0,1286387	0,1552282	0,7740466	0,4005044	0,6598741	0,0272755	0,0381590	0,1687277	0,5716501	0,0588662	0,7651908	0,5500026	0,8150734	0,0059735	0,7222127	0,5149590
620	0,0129653	0,5041547	0,0218343	0,0218295	0,1742276	0,3957342	0,6881968	0,3443740	0,2994218	0,3038634	0,1819791	0,5711228	0,0837465	0,4302123	0,4171989	0,2011298	0,1875482	0,1693564	0,6363390	0,3167955	0,7688850	0,0134463	0,0544958	0,1576023	0,4736782	0,0544334	0,7379383	0,5844190	0,6095614	0,0024075	0,9731283	0,4465080
640	0,0158418	0,4309359	0,0174446	0,0250511	0,1848430	0,4419860	0,7512932	0,3278791	0,3214609	0,3304738	0,2214853	0,7772938	0,0604305	0,3928573	0,3902367	0,3382013	0,2877270	0,1876655	0,6434878	0,3229352	0,7016354	0,0194864	0,0433933	0,1574484	0,6183579	0,0901853	0,6966154	0,5324265	0,8099594	0,0015033	0,5274356	0,3445736
660	0,0205351	0,4910048	0,0169288	0,0131197	0,2007610	0,3948997	0,7497241	0,3698324	0,2840333	0,3339987	0,1963372	0,5521710	0,1113596	0,5296063	0,3432239	0,3503100	0,2607962	0,1787209	0,6555985	0,1642891	0,6836701	0,0144194	0,0265138	0,1480716	0,6835966	0,0304232	0,7108716	0,5656172	0,8169005	0,0025951	0,5571526	0,3652218
680	0,0260310	0,4864680	0,0121293	0,0115678	0,2582081	0,3702835	0,6504863	0,2967570	0,3659543	0,3774982	0,1767624	0,5700387	0,0698011	0,4944760	0,3999347	0,3455181	0,2515518	0,2042548	0,6598675	0,2060552	0,6842206	0,0047711	0,0357560	0,2051141	0,6083720	0,0635694	0,8297635	0,4731933	0,7287367	0,0025110	0,6722424	0,3720099
700	0,0194227	0,4279658	0,0133423	0,0341631	0,2170338	0,4369038	0,6693446	0,3699806	0,3181785	0,3474789	0,2121027	0,4689443	0,0739014	0,4657311	0,5358018	0,2614437	0,2628481	0,1888956	0,7203064	0,1097981	0,7572408	0,0211292	0,0220793	0,2021872	0,5933245	0,0645915	0,8712371	0,5333329	0,8845105	0,0071390	0,7426318	0,3023271
720	0,0256371	0,4288423	0,0195413	0,0173784	0,1538022	0,4571882	0,8571485	0,3078164	0,3853304	0,3588260	0,2332635	0,7472388	0,0780763	0,5065830	0,6441763	0,3341023	0,1662543	0,1930947	0,7708452	0,1024969	0,7175016	0,0146820	0,0423790	0,2409459	0,5269650	0,0444159	0,7041130	0,4938645	0,7967586	0,0209843	0,5595911	0,2937771
740	0,0074750	0,5364435	0,0489556	0,0158880	0,2110777	0,5418600	0,7490763	0,3183293	0,3006052	0,3085927	0,2305846	0,6820940	0,0648925	0,5107141	0,4937794	0,4413021	0,1640384	0,1513924	0,8299999	0,0420759	0,7452283	0,0237817	0,0335473	0,2578447	0,5274278	0,0296282	0,7618047	0,4918528	0,7624531	0,0112868	0,8736381	0,2337142
760	0,0119932	0,4162265	0,0196950	0,0252811	0,1593009	0,4487152	0,7052178	0,3721267	0,3512294	0,3243686	0,2525031	0,6416795	0,0630725	0,5291468	0,5852123	0,3894567	0,1227888	0,2368193	0,7374965	0,0552408	0,7300737	0,0177633	0,0327459	0,1664858	0,6418113	0,0393484	0,6883101	0,5705914	0,7035880	0,0066463	0,7512336	0,3332186
780	0,0231404	0,3919247	0,0069202	0,0223340	0,1625485	0,4834779	0,7087274	0,3105230	0,4445606	0,3591083	0,1855452	0,4933345	0,0652048	0,4559229	0,4843449	0,3542461	0,1678502	0,1980958	0,7034664	0,0238749	0,7305118	0,0173260	0,0774733	0,2191986	0,5768053	0,0313256	0,6816938	0,5705091	0,7651014	0,0033119	0,7113214	0,2564502
800	0,0168088	0,4485697	0,0338801	0,0343167	0,2306629	0,4628067	0,6782851	0,2952714	0,3562561	0,3651373	0,2420415	0,5203040	0,0740777	0,5535721	0,4389489	0,3418715	0,2339300	0,2222580	0,7825471	0,0329784	0,6630414	0,0315475	0,0488598	0,1536897	0,5936540	0,0323798	0,6488055	0,5778476	0,7313351	0,0043623	0,8455353	0,2549346
820	0,0124124	0,4728809	0,0481775	0,0403788	0,2873671	0,3851807	0,5859817	0,3803546	0,4039957	0,3180931	0,2000667	0,5583378	0,1355027	0,6486492	0,5366276	0,4664022	0,2070352	0,1822942	0,7339508	0,0249088	0,5966638	0,0134714	0,0548367	0,2001913	0,6247133	0,0548450	0,6065312	0,6029573	0,7610248	0,0012633	0,8503845	0,1886135
840	0,0060136	0,4056070	0,0232546	0,0167830	0,1942727	0,4111409	0,6121538	0,3869213	0,3485998	0,3018719	0,3061197	0,5535944	0,0982158	0,4526469	0,4532755	0,4102288	0,1454910	0,2011364	0,6077119	0,0083658	0,6695980	0,0227550	0,0255018	0,2117123	0,5381928	0,0749976	0,7180126	0,6911100	0,7545040	0,0051935	0,7459131	0,2440663
860	0,0119660	0,3794152	0,0154550	0,0338064	0,2092862	0,4492457	0,6772130	0,4640594	0,3121666	0,3230142	0,2100757	0,4165677	0,0923802	0,4218012	0,4859091	0,3437129	0,2129098	0,2437872	0,5400780	0,0256005	0,6315063	0,0316357	0,0334160	0,2301280	0,6399625	0,0621099	0,7387329	0,5534028	0,7242623	0,0066493	0,7107167	0,2688595
880	0,0225803	0,4456115	0,0150916	0,0402315	0,1886428	0,4401128	0,6600638	0,4277421	0,3846002	0,3756736	0,1971764	0,5061397	0,0379342	0,3894593	0,4502116	0,3847048	0,1677625	0,1978428	0,7172154	0,0499128	0,6775496	0,0300355	0,0611625	0,1963122	0,6135128	0,0273445	0,7316478	0,6414031	0,8946620	0,0031026	0,7919395	0,2550827
900	0,0116800	0,4787904	0,0214655	0,0407958	0,1598756	0,4199973	0,5863789	0,3800111	0,3128535	0,4651215	0,2188181	0,5750087	0,0976484	0,3171418	0,4679538	0,3613601	0,2351027	0,1934302	0,6623441	0,0470868	0,8040564	0,0084412	0,0262731	0,2280947	0,5548359	0,0230662	0,7682868	0,7191566	0,7636244	0,0050228	0,7096109	0,2618627
920	0,0151156	0,4880692	0,0123119	0,0417978	0,1691111	0,3999169	0,7693837	0,4116389	0,3736537	0,4482263	0,2531379	0,6150026	0,0980358	0,3735544	0,4895325	0,4143284	0,1858733	0,2194582	0,5025768	0,0672957	0,7319262	0,0326309	0,0315288	0,2553157	0,4935438	0,0409235	0,6770273	0,5041283	0,8569607	0,0076442	0,6905349	0,3229920
940	0,0172761	0,4758370	0,0311127	0,0381250	0,2200949	0,3607842	0,6955318	0,4333860	0,3251766	0,3800306	0,1682188	0,5167341	0,0596208	0,3612333	0,4975248	0,5138546	0,1789211	0,2003401	0,6059303	0,0917126	0,7966797	0,0268094	0,0141440	0,2898225	0,5527388	0,0473659	0,7096005	0,4670855	0,6098697	0,0086219	0,7815028	0,3012429
960	0,0062053	0,4913919	0,0192818	0,0185787	0,2241597	0,4596203	0,7226456	0,4364524	0,2826691	0,3820222	0,2865299	0,5539981	0,1187674	0,3826451	0,4388043	0,4146531	0,2319747	0,2064462	0,5030399	0,0413667	0,6338649	0,0210174	0,0194410	0,1703046	0,5900673	0,0529228	0,7423525	0,5554595	0,7917629	0,0035811	0,8625583	0,2868749
980	0,0118581	0,6156451	0,0585782	0,0095323	0,1540308	0,4674820	0,7775817	0,4367803	0,3071733	0,3713852	0,2208525	0,4580312	0,0624565	0,3535455	0,4055528	0,3735832	0,2707754	0,2432301	0,7558398	0,0461482	0,8001011	0,0258364	0,0136181	0,2007320	0,6426889	0,0350800	0,7445212	0,5604868	0,7731938	0,0005193	0,7712987	0,3101912
1000	0,0097090	0,4539396	0,0334075	0,0077834	0,1475326	0,4449837	0,8649776	0,3968103	0,3248634	0,3520486	0,2654487	0,4986581	0,0818263	0,3192519	0,4635895	0,3950284	0,1992605	0,2377700	0,4613360	0,0442895	0,6797784	0,0195576	0,0190633	0,1991535	0,5670704	0,0542857	0,6935480	0,4775972	0,7433937	0,0014674	0,5836181	0,2541773
1020	0,0047303	0,3458777	0,0640696	0,0090510	0,1826745	0,5753061	0,7867896	0,3161470	0,3097179	0,3783312	0,2390857	0,4760248	0,0723858	0,4547529	0,4348673	0,4204929	0,2816181	0,2643849	0,6703454	0,0324090	0,6507343	0,0213906	0,0201496	0,2350702	0,5774172	0,0611980	0,5905681	0,5763041	0,6639539	0,0055623	0,7889646	0,2594538
1040	0,0104916	0,4330209	0,0394860	0,0154419	0,2165286	0,6462082	0,7623987	0,5049199	0,3409918	0,3466092	0,1924635	0,5396632	0,1019409	0,4426604	0,3459584	0,3967354	0,2859354	0,2466033	0,6494247	0,0387897	0,8068066	0,0150223	0,0504440	0,2492692	0,4440636	0,0560635	0,7998962	0,5310106	0,7135111	0,0011678	0,8587284	0,2551210
1060	0,0149484	0,3849025	0,0790443	0,0143869	0,2192373	0,4786343	0,8332342	0,3920439	0,2665644	0,4005891	0,2160167	0,5928832	0,1343134	0,4962388	0,4388464	0,3290368	0,2645147	0,2491207	0,5866823	0,0098375	0,6537132	0,0455693	0,0764042	0,2270886	0,5842588	0,0442528	0,6249985	0,5602386	0,7519590	0,0016353	0,7365618	0,3398151
1080	0,0142514	0,6452187	0,0701550	0,0185453	0,1947904	0,4501164	0,7927888	0,3156799	0,3412001	0,4266151	0,2002223	0,5322555	0,0771140	0,4731398	0,4317623	0,2771964	0,1693272	0,1577825	0,7486388	0,0217578	0,7000073	0,0057866	0,0486146	0,2523538	0,6206543	0,0566875	0,7891176	0,5988820	0,6384211	0,0012793	0,7943923	0,3252079
1100	0,0073130	0,4552634	0,0629518	0,0195964	0,2071446	0,4174716	0,7992178	0,4023640	0,4405706	0,4466687	0,2156692	0,5552687	0,0932338	0,4498959	0,4310013	0,4111780	0,1907936	0,2106879	0,7215815	0,0669851	0,7285490	0,0130624	0,0280235	0,2341396	0,5671852	0,0459121	0,5873251	0,6341880	0,7083736	0,0227109	0,7462752	0,2613364

0	0,0176570	0,5419524	0,0244315	0,0540443	0,1731110	0,3815396	0,7560772	0,3280431	0,2785637	0,4648655	0,2562421	0,4296698	0,1009937	0,3137941	0,3759152	0,3317999	0,2040030	0,2178922	0,7264660	0,0163853	0,7140150	0,0190139	0,0398634	0,3217887	0,6219788	0,0336803	0,7671693	0,5008262	0,6853059	0,0034138	0,7105798	0,2081083
20	0,0138533	0,3940195	0,0128397	0,0317775	0,1353524	0,4839206	0,7295174	0,3007944	0,4102849	0,3648214	0,2390138	0,4882721	0,0679377	0,4155780	0,4121421	0,3705248	0,1870651	0,1830061	0,7487247	0,0198969	0,6928290	0,0113783	0,0582268	0,2375577	0,5338476	0,0675627	0,8013388	0,6565483	0,8132808	0,0038339	0,7018513	0,2326943
40	0,0131264	0,5151618	0,0475206	0,0155046	0,1695958	0,4182804	0,5588550	0,3010360	0,2593877	0,3650551	0,2513106	0,4830059	0,0614363	0,4604879	0,3796980	0,3304426	0,2104517	0,2819232	0,7182308	0,0214622	0,6662857	0,0034248	0,0423036	0,3695247	0,5955950	0,0726789	0,7946751	0,5944885	0,7252236	0,0059859	0,6849555	0,3940039
60	0,0078930	0,4951475	0,0304938	0,0175080	0,2045471	0,4949618	0,6232921	0,3411559	0,2438601	0,4179566	0,2327488	0,5194606	0,0368807	0,2884154	0,3558946	0,2853773	0,1615900	0,3572626	0,7204533	0,0271055	0,6822460	0,0022808	0,0474107	0,3740858	0,5564655	0,1085367	0,6967855	0,6043759	0,6716545	0,0035145	0,7454363	0,4235942
80	0,0152873	0,3753727	0,0445331	0,0622720	0,1900062	0,3962788	0,7161422	0,3182738	0,2319015	0,3510462	0,1897946	0,5851094	0,0508290	0,2382232	0,3822551	0,1763848	0,1944880	0,4620001	0,7828826	0,0195724	0,6045834	0,0122152	0,0440990	0,4432243	0,4878212	0,2686635	0,7244402	0,5450112	0,6983775	0,0024703	1,0214710	0,5051983
100	0,0063056	0,2845909	0,0613752	0,0320940	0,1861523	0,3479521	0,6263371	0,3538066	0,2951034	0,3801564	0,1644128	0,6106257	0,0572385	0,2633136	0,4445983	0,1692992	0,2025706	0,5032481	0,6792214	0,0612487	0,6863246	0,0480213	0,0643414	0,4562250	0,5642269	0,1919398	0,6819619	0,5248987	0,7677341	0,0140741	0,7459978	0,3802567
120	0,0185740	0,2986157	0,0497840	0,0339353	0,2159439	0,3264671	0,4673414	0,2806054	0,3877533	0,3137858	0,2607135	0,6868524	0,0366307	0,1951924	0,4399885	0,2262779	0,2174227	0,4712255	0,7437154	0,0192945	0,6323708	0,0217975	0,0517618	0,5349314	0,5808568	0,2288858	0,6256301	0,3980844	0,7654810	0,0094492	0,7083566	0,4891970
140	0,0126847	0,3578561	0,0215900	0,0547688	0,2520684	0,4018042	0,4560366	0,3169972	0,3593911	0,3986439	0,2560681	0,6697265	0,0722702	0,1826848	0,4817120	0,2267421	0,1911123	0,5337515	0,6445100	0,0201039	0,6458254	0,0261974	0,0441699	0,6780362	0,4637397	0,2170001	0,7079757	0,3624441	0,7374256	0,0104327	0,6903164	0,5772561
160	0,0247331	0,3061026	0,0184879	0,0216402	0,2383678	0,2962494	0,4711302	0,2902848	0,2848996	0,3696601	0,2222855	0,5421746	0,0611719	0,1663392	0,4181049	0,1912461	0,2167841	0,5832443	0,7880666	0,0546921	0,6197783	0,0125653	0,0359719	0,5387931	0,5036376	0,2433769	0,7935116	0,4068438	0,7406938	0,0040309	0,6243970	0,5779681
180	0,0122208	0,3608648	0,0299119	0,0540386	0,2123780	0,3592428	0,3509329	0,3391624	0,3474281	0,4708016	0,1744517	0,5308255	0,0602083	0,1599759	0,4799971	0,2460668	0,2340351	0,5336417	0,8077079	0,0181897	0,6793719	0,0042228	0,0447345	0,7543707	0,4468036	0,2352293	0,7395019	0,5170030	0,7505403	0,0024818	0,6125054	0,5247802
200	0,0335005	0,3508554	0,0412533	0,0263709	0,1912024	0,2837621	0,4128489	0,2903355	0,2940402	0,3781799	0,1840194	0,7018115	0,0523336	0,1255095	0,5822631	0,1660755	0,1897938	0,6276653	0,7711572	0,0196725	0,5670513	0,0125130	0,0260808	0,6928916	0,3602525	0,2213609	0,7766925	0,6324533	0,7099575	0,0026347	0,6765436	0,5818703
220	0,0184513	0,2445415	0,0260855	0,0681878	0,2049006	0,2925905	0,3994758	0,3966482	0,3404766	0,3243176	0,3078302	0,5511052	0,0224282	0,1800207	0,5151325	0,2593284	0,1873472	0,5209146	0,6897500	0,0227977	0,6630897	0,0089147	0,0188327	0,6161180	0,5678720	0,2601637	0,9242554	0,5547514	0,6992205	0,0012191	0,7519900	0,5264508
240	0,0066674	0,3592208	0,0115077	0,0444394	0,2722452	0,3503536	0,5213881	0,3200970	0,3412028	0,3494693	0,2338555	0,6803398	0,0500199	0,1028378	0,4577929	0,2431694	0,2601475	0,6819186	0,5299983	0,0204251	0,7262749	0,0300957	0,0185002	0,6484197	0,4793518	0,2758801	0,7275286	0,3925274	0,4697398	0,0006439	0,7397944	0,6407618
260	0,0063044	0,2880265	0,0272565	0,0266552	0,1597387	0,2998334	0,4273376	0,3745732	0,3340015	0,4349896	0,2092424	0,5497942	0,0278703	0,1443026	0,4040255	0,1730977	0,2482986	0,5642625	0,5735898	0,0352270	0,7484352	0,0178137	0,0387330	0,6756357	0,6119929	0,2915084	0,6530676	0,4967338	0,7554245	0,0005344	0,6700715	0,5055531
280	0,0110383	0,2886934	0,0294614	0,0495941	0,2714031	0,3642116	0,4472059	0,3467104	0,4222298	0,3869729	0,1240318	0,6464283	0,0377375	0,0702850	0,4734557	0,2038767	0,2412949	0,6072565	0,5168091	0,0019373	0,7959720	0,0118659	0,0573461	0,7073863	0,5293017	0,2834182	0,7203364	0,5292156	0,6417276	0,0009610	0,8154206	0,6115334
300	0,0217901	0,2843104	0,0627682	0,1037817	0,2868113	0,3945744	0,4369977	0,2531981	0,4287823	0,4293475	0,1957679	0,5556422	0,0247020	0,0921212	0,4620472	0,1779666	0,2107229	0,6624795	0,8130129	0,0120885	0,8643791	0,0149443	0,0518283	0,5812826	0,4516029	0,2232051	0,6931196	0,4597107	0,6370347	0,0010714	0,8099830	0,6495436
320	0,0174492	0,3030246	0,0140989	0,0501400	0,2997484	0,3413575	0,5052631	0,3153719	0,3558659	0,4348832	0,1575457	0,5570790	0,0268111	0,1020581	0,5446328	0,2763344	0,3156206	0,6818559	0,7255564	0,0040184	0,8547404	0,0026259	0,0337508	0,7552206	0,3987601	0,2582994	0,7201886	0,5157947	0,7704584	0,0003238	0,7933006	0,5020872
340	0,0141690	0,3071675	0,0452562	0,1184787	0,3113415	0,3401401	0,3975857	0,3784576	0,2626999	0,3835736	0,1502962	0,6853234	0,0402406	0,1955475	0,5655959	0,2085427	0,3139941	0,5320540	0,6431504	0,0130373	0,7110090	0,0153779	0,0474028	0,6435438	0,5105095	0,1839524	0,7416372	0,5408633	0,7172860	0,0120121	0,8553367	0,6094138
360	0,0114532	0,3865016	0,0270319	0,0612520	0,2590140	0,3202474	0,5218023	0,2947661	0,2697385	0,3531266	0,2040460	0,5283494	0,0312275	0,1279304	0,5574098	0,2311920	0,1519762	0,6666029	0,6819031	0,0209012	0,7497364	0,0207337	0,0442746	0,7496883	0,5539248	0,2477337	0,8434487	0,6310809	0,6996435	0,0002040	0,6298879	0,5756908
380	0,0223302	0,3636889	0,0622978	0,0832790	0,2904100	0,3008201	0,4496323	0,3339073	0,2221670	0,3114478	0,2053395	0,5762636	0,0430535	0,1206165	0,4606025	0,2216570	0,2298834	0,6707057	0,8456480	0,0213783	0,8523313	0,0267353	0,0683011	0,8001133	0,5305076	0,2480065	0,8274087	0,4356251	0,8125668	0,0004799	0,7194585	0,7417772
400	0,0172652	0,3771887	0,0343487	0,0935076	0,2735294	0,3107406	0,5688817	0,3078840	0,2786213	0,3246058	0,1494599	0,4706325	0,0513213	0,1225491	0,5209403	0,1680132	0,1703644	0,6383731	0,6933452	0,0425251	0,8180777	0,0092342	0,0670753	0,6004818	0,5365738	0,2333441	0,6616967	0,5753647	0,6639924	0,0002329	0,8528354	0,6527033
420	0,0061199	0,4018080	0,0328955	0,0358092	0,1906183	0,3805087	0,5353544	0,3340068	0,2561751	0,3843940	0,2093524	0,5462985	0,0419769	0,0988324	0,5237111	0,2829887	0,1361710	0,7721106	0,8044011	0,0247623	0,6895564	0,0142307	0,0466110	0,7733278	0,5613763	0,3011243	0,8250181	0,4697579	0,5869806	0,0002830	0,7822154	0,6336410
440	0,0000239	0,3701609	0,0820519	0,0737224	0,2696114	0,3713621	0,4156442	0,2694868	0,4191924	0,2755973	0,2116897	0,5584353	0,0345526	0,1415180	0,5040332	0,2448867	0,1997445	0,6250829	0,7653284	0,0173861	0,7347520	0,0174300	0,0493597	0,7755455	0,4657393	0,2471412	0,8074877	0,4464050	0,7049546	0,0017419	0,8205078	0,4891574
460	0,0030653	0,3662074	0,0215646	0,0722297	0,2485427	0,4425131	0,5189016	0,2912749	0,3783535	0,3185120	0,1303719	0,5363567	0,0294863	0,0741031	0,5548028	0,2525107	0,2080307	0,6480897	0,7830562	0,0479637	0,7448875	0,0119735	0,0739569	0,7152089	0,4915804	0,1869321	0,9113157	0,5708644	0,6463388	0,0022883	0,8501597	0,5980887
480	0,0033480	0,3528918	0,0237407	0,0334095	0,1998492	0,3958853	0,4691975	0,3967612	0,3643917	0,2607713	0,2349897	0,5559910	0,0266300	0,0692871	0,5668706	0,3365364	0,1990873	0,8215866	0,5969345	0,0264586	0,7734813	0,0075289	0,0448905	0,6903994	0,5933208	0,2847610	0,7097060	0,4751403	0,7583506	0,0019459	0,8106083	0,5567648
500	0,0062812	0,3116348	0,0239021	0,0481313	0,2207735	0,3632849	0,4468181	0,4397414	0,3358740	0,3223715	0,2252008	0,5875118	0,0299852	0,1385761	0,6045063	0,1771437	0,1941333	0,7462546	0,8096371	0,0186053	0,6547221	0,0042345	0,0786264	0,7527981	0,4763842	0,3773734	0,8675731	0,4206956	0,6177559	0,0063093	0,6704691	0,5372955
520	0,0062354	0,2795044	0,0235406	0,0318804	0,3116264	0,3490641	0,4583914	0,3202007	0,3417388	0,3697309	0,1916353	0,5983734	0,0292022	0,0727873	0,5524968	0,2396719	0,2065677	0,6821529	0,6376963	0,0299909	0,7230353	0,0093709	0,0611698	0,7839066	0,6985874	0,2226871	0,7039753	0,4169296	0,7257352	0,0060629	0,7233392	0,6037521
540	0,0160198	0,4427986	0,0075742	0,0483468	0,2708588	0,3667494	0,4563320	0,3706592	0,3553920	0,3690130	0,1598929	0,7255922	0,0396486	0,0671793	0,5738597	0,2409009	0,2094203	0,6708259	0,7230948	0,0264540	0,6907672	0,0142762	0,0540768	0,7236915	0,5752959	0,3338721	0,7591725	0,4435204	0,6375231	0,0018616	0,7593799	0,4682712
560	0,0087143	0,3191256	0,0379019	0,0333503	0,2624231	0,4814371	0,4672308	0,3509835	0,3190560	0,4557272	0,2164543	0,5484253	0,0391714	0,0906053	0,5379663	0,2870231	0,3048415	0,7801771	0,8118268	0,0539632	0,6513557	0,0096378	0,0397419	0,8286586	0,5429941	0,2179741	0,7480101	0,5148716	0,7258308	0,0013448	0,6529336	0,6206783
580	0,0079068	0,4257852	0,0201335	0,0517271	0,1987770	0,3073841	0,5178585	0,3662468	0,2606456	0,3540939	0,1815981	0,5217686	0,0632540	0,0577272	0,4785994	0,2248608	0,1626801	0,6757487	0,8095752	0,0229353	0,7439216	0,0266304	0,0394257	0,5880809	0,4973834	0,2652676	0,6553794	0,5699661	0,7333990	0,0110268	0,6526421	0,4934615
600	0,0102992	0,4239177	0,0449728	0,0445581	0,1727109	0,4274471	0,5535851	0,4119489	0,3097545	0,2924218	0,2066446	0,5503171	0,0495039	0,2378966	0,5889450	0,2441464	0,2379891	0,5803532	0,7649234	0,0194310	0,7791721	0,0236985	0,0398701	0,5729965	0,5152531	0,2182056	0,6641250	0,4855902	0,8468775	0,0006218	0,6905671	0,3842505
620	0,0038738	0,3638709	0,0261311	0,0272363	0,1921410	0,3924589	0,4871355	0,3804979	0,2788524	0,2988062	0,2235377	0,5603545	0,0491029	0,2432790	0,3485861	0,3080990	0,2007114	0,4513116	0,6449475	0,0362619	0,7040789	0,0137877	0,0265299	0,4399155	0,5271353	0,1942612	0,5783473	0,5338842	0,7392879	0,0008105	0,6711624	0,4485888
640	0,0060238	0,3247051	0,0329708	0,0291139	0,2110489	0,3197701	0,5236080	0,4497044	0,2821837	0,2809773	0,2736559	0,4830219	0,1127612	0,2670656	0,4656985	0,2430468	0,2447211	0,3700634	0,5630773	0,0222720	0,6836525	0,0066828	0,0270462	0,3518359	0,6232042	0,1398097	0,7679320	0,5371909	0,7043600	0,0017344	0,7486260	0,3668071
660	0,0077310	0,4343387	0,0610573	0,0310661	0,1494733	0,3355333	0,5728125	0,4726437	0,2269144	0,3866524	0,2227964	0,5155729	0,1048634	0,4204203	0,4718527	0,2310821	0,2801467	0,3723920	0,6178041	0,0332667	0,7502689	0,0262077	0,0535569	0,3102886	0,5925364	0,0951511	0,7856357	0,5289322	0,6185891	0,0001985	0,7929051	0,2917807
680	0,0263250	0,3702148	0,0402169	0,0145078	0,2525542	0,3314334	0,5332635	0,3960629	0,2485295	0,4008461	0,3010727	0,4495537	0,1170393	0,4508376	0,3984541	0,2887802	0,2412663	0,3433411	0,6381965	0,0323942	0,8296162	0,0111443	0,0269728	0,3083343	0,6255508	0,0919257	0,6390613	0,5257997	0,7351274	0,0095015	0,8335453	0,2573514
700	0,0061474	0,5084264	0,0697549	0,0281103	0,1771652	0,4484135	0,5361323	0,4111765	0,2016290	0,4617823	0,2022506	0,5692072	0,1340371	0,3682403	0,3113256	0,2928211	0,2248947	0,2434245	0,6876208	0,0195189	0,7132330	0,0239591	0,0417858	0,3163175	0,5593533	0,1026453	0,7112803	0,5233100	0,7026560	0,0090587	0,8185393	0,3740437
720	0,0095817	0,4644212	0,0381201	0,0400396	0,1787248	0,4064407	0,5818268	0,3961026	0,2365773	0,3706585	0,2561400	0,5203213	0,1090012	0,3940171	0,5002428	0,3798276	0,2139436	0,2057108	0,6653623	0,0443731	0,7100346	0,0200339	0,1042404	0,2357196	0,5309831	0,0584562	0,6302894	0,5089509	0,7769703	0,0002710	0,8521794	0,3731336
740	0,0153640	0,4445921	0,0558458	0,0370193	0,1819489	0,3094529	0,5511913	0,4612352	0,2513175	0,3802142	0,2963522	0,5760942	0,0720592	0,3924429	0,4210251	0,3999700	0,1842024	0,2238163	0,6901183	0,0426485	0,7092558	0,0416736	0,0720383	0,2781400	0,6061758	0,0942990	0,7593250	0,5117173	0,6661135	0,0008968	0,7380656	0,3168429
760	0,0157845	0,4479456	0,0392475	0,0594294	0,1940752	0,3474638	0,6062310	0,4213449	0,3415348	0,2903311	0,2102941	0,6587917	0,1329025	0,4369873	0,4213627	0,3510565	0,2304119	0,2730191	0,7542760	0,0279344	0,7359252	0,0366347	0,0258325	0,3485268	0,5748759	0,0503218	0,5838136	0,7297876	0,6271868	0,0032731	0,6905246	0,3979715
780	0,0160130	0,4447016	0,0288220	0,0263828	0,2050201	0,3972241	0,6017431	0,4263751	0,2583050	0,3415227	0,2191379	0,5846044	0,1137037	0,4608904	0,4118164	0,3749209	0,2323278	0,2137594	0,8964503	0,0604319	0,7430248	0,0251176	0,0481483	0,2222145	0,5979628	0,0507799	0,7128934	0,4910115	0,7420537	0,0038061	0,7141095	0,3254748
800	0,0093711	0,4418315	0,0241592	0,0247176	0,1667668	0,3796476	0,7112508	0,4231964	0,2598436	0,2933688	0,1484731	0,5822689	0,0803768	0,4444855	0,4209514	0,4275633	0,2137984	0,2517985	0,6334664	0,0407307	0,6551788	0,0292777	0,0634640	0,2720965	0,5745938	0,0365097	0,6419330	0,6231064	0,7175644	0,0033581	0,7264775	0,2632018
820	0,0293702	0,4562435	0,0515573	0,0134870	0,1903551	0,3514235	0,6159008	0,3872402	0,4266786	0,3790705	0,2252903	0,4855412	0,0889755	0,4989077	0,3792164	0,3743559	0,2265781	0,2656028	0,6815490	0,0704232	0,7692231	0,0414476	0,0404207	0,3617152	0,5762296	0,0355721	0,5861106	0,5368317	0,7385271	0,0035955	0,6658184	0,2788485
840	0,0149558	0,5853466	0,0648562	0,0137937	0,1804139	0,5818502	0,7338521	0,4292646	0,2965564	0,4216787	0,1796822	0,5702778	0,0723168	0,5205458	0,3651887	0,4092451	0,2717901	0,2022469	0,6526099	0,0429952	0,6554356	0,0264268	0,0517540	0,1815766	0,6732906	0,0681223	0,7439920	0,6331258	0,7171493	0,0002539	0,7382818	0,2436241
