"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
20	0,3209627	0,1261369	0,2511212	0,5102277	0,5908730	0,6047201	0,6408021	0,6450662	0,3453460	0,5923103	0,7051087	0,7172679	0,5742783	0,7269784	0,6217144	0,5309091	0,2722104	0,1036284	0,6708769	0,2222162	0,3054968	0,2784411	0,0025989	0,0698303	0,2715561	0,3302473	0,5788245	0,3814029	0,2709661	0,7418889	0,4585406	0,7015783
40	0,3600112	0,1441692	0,2365522	0,5078043	0,5764095	0,7328918	0,7633147	0,6008199	0,2213457	0,7790869	0,8810057	0,6197143	0,4838595	0,7609068	0,5519564	0,5963377	0,3686782	0,1895622	0,5219488	0,2206511	0,3192842	0,1551091	0,0042121	0,1241272	0,2329492	0,3472709	0,5220513	0,5085221	0,2631479	0,6614829	0,4311372	0,6782373
60	0,3205959	0,0960786	0,1957647	0,4719273	0,6925719	0,7563470	0,6946316	0,6426404	0,2577820	0,6693583	0,6651035	0,7714660	0,6084701	0,7390352	0,6307166	0,6222790	0,2922204	0,1870092	0,5130040	0,1683307	0,2587107	0,1314288	0,0023507	0,0730529	0,1684780	0,3410265	0,5987352	0,7368705	0,2257643	0,6712901	0,3660339	0,6803547
80	0,4484307	0,1582930	0,1881578	0,4852477	0,6540580	0,6691578	0,5733262	0,7316876	0,2585620	0,6670726	0,6591983	0,6468098	0,5757342	0,7882126	0,5859411	0,5975277	0,3442386	0,1826424	0,5186110	0,1933798	0,2728170	0,0639397	0,0123811	0,1272664	0,1069782	0,3706812	0,5595193	0,6043683	0,2836520	0,6611243	0,4084506	0,6846698
100	0,3892685	0,1433120	0,2274414	0,5261508	0,5877017	0,7171220	0,6087743	0,6077005	0,2842913	0,6858294	0,6999823	0,7595679	0,6218921	0,7438216	0,5630030	0,5946784	0,1938010	0,1981405	0,4000829	0,1388981	0,3407227	0,0678644	0,0041621	0,1127267	0,1356586	0,2989753	0,6348333	0,5791611	0,2943566	0,6562967	0,3417454	0,8172644
120	0,3182337	0,1927292	0,1783674	0,4887574	0,5570896	0,7469997	0,5465221	0,4961705	0,3361108	0,6882384	0,7982644	0,6397974	0,7341724	0,7592891	0,6471970	0,6639350	0,2878570	0,2032909	0,5467393	0,2146685	0,3838842	0,0657801	0,0064242	0,1215549	0,0458519	0,3276847	0,5840716	0,5516358	0,1988112	0,7255547	0,3282373	0,7847051
140	0,3330074	0,2044739	0,1520653	0,5103042	0,6384697	0,6933027	0,5316561	0,4943722	0,3626811	0,5157603	0,6651214	0,7194548	0,6681132	0,6439660	0,6266153	0,7223338	0,2898209	0,1671906	0,4635124	0,2405796	0,2860935	0,0352748	0,0129551	0,1335017	0,1311176	0,3853430	0,5423688	0,6964548	0,3269601	0,6295215	0,4079697	0,8619085
160	0,3095273	0,2021267	0,1571390	0,5194510	0,4623568	0,7250348	0,6276867	0,5282695	0,3432707	0,5006118	0,8252424	0,6564691	0,6987351	0,7191301	0,5240580	0,6695239	0,3248420	0,1710586	0,4260432	0,3018926	0,3569929	0,0431145	0,0184241	0,1046411	0,1025611	0,4171098	0,4234356	0,5848346	0,2267011	0,7370833	0,4087897	0,7572667
180	0,3607078	0,1856391	0,2041746	0,6401797	0,6316708	0,8051449	0,6448472	0,5969600	0,2662056	0,5632420	0,6498461	0,6322523	0,5723683	0,6950606	0,4824999	0,7005896	0,2622907	0,2285253	0,5694099	0,1825761	0,4035468	0,0254605	0,0171808	0,0844207	0,0678992	0,3501720	0,5277887	0,6501463	0,2621645	0,6298490	0,4475677	0,6949895
200	0,2962589	0,2119842	0,1699645	0,4906943	0,6141689	0,7117093	0,5828520	0,5638212	0,3282021	0,5954786	0,6731176	0,6988059	0,6684762	0,6942390	0,6399779	0,6772476	0,2681426	0,1800411	0,5975332	0,1729905	0,4385118	0,0337771	0,0096776	0,1565528	0,1012801	0,4051978	0,5928232	0,5575032	0,2171563	0,7848108	0,4561331	0,6821968
220	0,3394258	0,1811894	0,2120908	0,5876277	0,5437952	0,6697105	0,6951180	0,5789399	0,2910339	0,5918187	0,8171647	0,7694647	0,6249358	0,7511135	0,6318515	0,6929218	0,2885122	0,1760823	0,5690698	0,2493693	0,3488214	0,0390929	0,0018527	0,1342794	0,0988015	0,3383036	0,5204835	0,6433475	0,3127030	0,7197509	0,4130037	0,7906378
240	0,3225805	0,1429807	0,2232947	0,5889343	0,7177909	0,7253404	0,6409080	0,5849682	0,2183317	0,6130888	0,7796510	0,5872822	0,7587828	0,6713056	0,7194945	0,8483459	0,2854139	0,1900526	0,4681706	0,2131127	0,2732142	0,0244493	0,0119222	0,1128649	0,0895778	0,3072027	0,4925180	0,7941228	0,3527601	0,6644411	0,3987755	0,6985573
260	0,3327790	0,1450130	0,1886210	0,5665063	0,6885457	0,8039869	0,5996246	0,5505180	0,2521997	0,6730917	0,7860457	0,7480734	0,6275201	0,7707510	0,5400542	0,6925030	0,3072225	0,1956526	0,4326452	0,3123217	0,3059201	0,0225900	0,0057227	0,1106070	0,0976748	0,3470663	0,4952982	0,6568659	0,2675601	0,7927467	0,5052860	0,7534676
280	0,3633435	0,1797403	0,1448319	0,4812020	0,6477720	0,7537365	0,5404195	0,5978318	0,3011718	0,7764076	0,6810211	0,6473552	0,6278192	0,6012567	0,5026559	0,6503870	0,2804642	0,2189472	0,4564377	0,3524205	0,3693870	0,0225176	0,0085449	0,1326487	0,1148710	0,3529395	0,5669115	0,7386538	0,3210743	0,6199908	0,4664811	0,6518176
300	0,4021984	0,1701805	0,3040315	0,5287415	0,6618885	0,6631720	0,5269073	0,5964001	0,3061817	0,6887356	0,7258760	0,7622216	0,7168259	0,6017670	0,7304360	0,7292821	0,3085048	0,1533934	0,4693816	0,3272788	0,2175833	0,0181842	0,0039316	0,1063615	0,1079210	0,3402209	0,6133758	0,7425679	0,1965891	0,6790285	0,4038697	0,5918897
320	0,4383113	0,2408810	0,1726768	0,5207778	0,7528921	0,7077389	0,6341327	0,5466273	0,3004136	0,6300272	0,6799075	0,7319588	0,6372092	0,6965312	0,5815318	0,7395545	0,2833324	0,2146118	0,4745352	0,2211365	0,3590968	0,0681443	0,0346375	0,1219892	0,1000598	0,3448554	0,4921478	0,7474005	0,2887861	0,6531662	0,3799837	0,6800782
340	0,3798876	0,2643771	0,1155682	0,4642188	0,6330934	0,6475724	0,6346069	0,5992410	0,3323717	0,5069889	0,7680026	0,7422695	0,6697645	0,7913712	0,5441560	0,6649084	0,2596891	0,1490140	0,4990312	0,2654447	0,3353663	0,0491636	0,0050258	0,1084671	0,0779298	0,3465135	0,6086463	0,7163486	0,2760807	0,7743943	0,3568845	0,7591070
360	0,3593620	0,2601640	0,1415300	0,5216347	0,8011884	0,6370439	0,6291515	0,5879724	0,2793679	0,6507167	0,6613528	0,6867778	0,6692331	0,6509910	0,6383941	0,5574224	0,2616197	0,1572554	0,4519017	0,1702826	0,3227551	0,0196592	0,0127805	0,1526491	0,0886665	0,4493112	0,5915709	0,5838656	0,2559987	0,7013201	0,4181889	0,6785480
380	0,3440281	0,2100249	0,1566186	0,5778484	0,6331414	0,6806984	0,4649262	0,6341082	0,2910846	0,6158796	0,6125783	0,6952378	0,6081028	0,6886532	0,6470736	0,7335047	0,2870886	0,2012207	0,5159601	0,1912209	0,3272472	0,0298784	0,0038511	0,1967021	0,0889953	0,4087347	0,6302160	0,6380709	0,2434874	0,6244061	0,4021758	0,7707438
400	0,4014514	0,2248457	0,1214495	0,5200110	0,7345989	0,6787207	0,5890553	0,5201669	0,3029515	0,6860400	0,7680767	0,6977586	0,6302051	0,7351919	0,6512985	0,6823981	0,2525086	0,1833229	0,4452037	0,2177633	0,3703574	0,0477699	0,0075918	0,1384502	0,1199440	0,3910954	0,5601106	0,6490905	0,2262663	0,7313487	0,4041057	0,7093036
420	0,3648471	0,2408149	0,1581820	0,5723293	0,6411709	0,8063436	0,6764358	0,6973002	0,3220523	0,7248723	0,7944742	0,5712523	0,7444327	0,7302820	0,6778284	0,5885405	0,2969628	0,1773332	0,5483739	0,2577317	0,3442576	0,0361774	0,0198435	0,1383899	0,0865683	0,3911704	0,5256435	0,6314672	0,2695792	0,7684353	0,3757610	0,6977778
440	0,2982468	0,2303411	0,1592958	0,5082393	0,6494442	0,9049224	0,6421065	0,6131295	0,2650704	0,6620773	0,6656665	0,7058066	0,6439970	0,6250544	0,5864172	0,6977376	0,2290450	0,1531116	0,5023599	0,2357807	0,2840651	0,0418108	0,0207644	0,0963656	0,1556855	0,3666716	0,5702258	0,6168841	0,2033966	0,7857151	0,5084706	0,6787514
460	0,4314543	0,2563294	0,1465220	0,5365438	0,5200659	0,5718860	0,5247876	0,5117131	0,2664430	0,6694086	0,7183165	0,7755138	0,6699691	0,7356007	0,6153587	0,6155992	0,2724961	0,1713656	0,4653999	0,2510350	0,3188909	0,0286952	0,0072391	0,1622562	0,0893519	0,3231749	0,5066016	0,5535433	0,2027609	0,6871773	0,5146259	0,7339865
480	0,3207318	0,1877516	0,1539270	0,4506661	0,6549074	0,7045799	0,5703951	0,5560463	0,3576377	0,6445479	0,7014690	0,7312192	0,6465340	0,6505933	0,5807026	0,7788812	0,3504081	0,1945642	0,4334016	0,2605378	0,2566373	0,0763209	0,0114598	0,1056380	0,0471864	0,2831510	0,7238919	0,6938864	0,1416452	0,7150604	0,4244705	0,6897216
500	0,4051761	0,2077327	0,2744178	0,5505819	0,5426441	0,7496657	0,6399315	0,4815475	0,3136160	0,4902593	0,6324011	0,7132646	0,6826590	0,6214402	0,4622910	0,7248000	0,3084684	0,2257507	0,4332574	0,2217781	0,3959322	0,0347244	0,0088238	0,0689378	0,0989166	0,3736003	0,6320922	0,6806686	0,1777068	0,5751889	0,4165423	0,6457570
520	0,3566491	0,1697475	0,2086174	0,5145095	0,5539201	0,7206043	0,6680944	0,5068159	0,3075583	0,5077705	0,8166404	0,7715306	0,6928813	0,5844543	0,5708160	0,7393146	0,2528140	0,1940016	0,4658886	0,2547155	0,3187628	0,0282295	0,0071752	0,1101126	0,0853876	0,3319276	0,6165599	0,6870689	0,1982593	0,5764338	0,3645628	0,7787585
540	0,3881008	0,1734529	0,1677831	0,5692627	0,5198111	0,7266687	0,5337768	0,6267921	0,2776335	0,6522736	0,7540490	0,7026957	0,7011042	0,6828425	0,5202170	0,6827715	0,3286830	0,1852418	0,4743554	0,1802922	0,2838294	0,0370346	0,0037374	0,1167791	0,0528469	0,4178359	0,5711365	0,6259593	0,1901648	0,6217711	0,5037067	0,7807673
560	0,4109372	0,1958253	0,1458310	0,5341639	0,5754409	0,7635739	0,5482794	0,5524661	0,2955763	0,6626926	0,6264075	0,7323084	0,6050852	0,6814988	0,5644824	0,7101477	0,1946320	0,2336923	0,5107056	0,1788747	0,2952023	0,0215764	0,0096172	0,0960679	0,0648561	0,3457909	0,4783694	0,5795399	0,1628255	0,6188707	0,4006285	0,7478771
580	0,3160772	0,2174499	0,1561615	0,5202762	0,5488786	0,8176556	0,6071348	0,5405342	0,3531926	0,7844544	0,6616010	0,7067897	0,7064906	0,7509281	0,5435057	0,5165360	0,2910665	0,1684739	0,6129365	0,2378702	0,4496345	0,1153815	0,0109140	0,1878140	0,2108543	0,3054229	0,5272852	0,4438484	0,2025741	0,7365526	0,4803591	0,7477273
600	0,3536887	0,1962343	0,2845248	0,4752385	0,5536919	0,5567379	0,6513501	0,5741067	0,2892889	0,6612224	0,7060553	0,6008835	0,4839435	0,6741706	0,5667586	0,3740615	0,1738855	0,1233362	0,6490132	0,1689656	0,2724700	0,1327861	0,0076763	0,1532469	0,2553697	0,3825253	0,5365586	0,4576040	0,1916512	0,6600971	0,4925274	0,7511159
620	0,3523923	0,2031681	0,2959344	0,4947338	0,6025449	0,6730155	0,6235137	0,6365579	0,3223059	0,6227157	0,5620762	0,6529436	0,4495718	0,8666830	0,4958117	0,4968471	0,2489556	0,0527305	0,7639438	0,2102043	0,3940786	0,2063705	0,0046314	0,0839351	0,3003173	0,3062815	0,5233258	0,3771929	0,2110670	0,6881401	0,4403285	0,6753724
640	0,3709002	0,1720582	0,3472751	0,4606956	0,6642118	0,6199340	0,6213776	0,5639020	0,2653678	0,6622205	0,5824297	0,6720461	0,4194578	0,7537817	0,5640458	0,5312367	0,2948313	0,1242694	0,6633358	0,2083294	0,3499605	0,2378894	0,0060803	0,1327775	0,3193750	0,2614577	0,6392607	0,3909005	0,2689165	0,7290986	0,4431616	0,6627888
660	0,3291852	0,2249030	0,2598258	0,4570635	0,6974195	0,6573733	0,5487907	0,5448284	0,3089105	0,4650048	0,7304714	0,6742857	0,3642329	0,7581573	0,4899224	0,5384908	0,3264301	0,0436740	0,7932766	0,2133834	0,3536047	0,2828170	0,0065268	0,1153724	0,3003813	0,3423689	0,5242731	0,3457357	0,1917086	0,8178010	0,4566807	0,6269113
680	0,2912385	0,2109091	0,3121011	0,4436036	0,5714305	0,6536042	0,5024202	0,6617870	0,2594903	0,6632841	0,6349482	0,6679049	0,4672989	0,7318699	0,5562426	0,4613479	0,3430236	0,0562637	0,7313007	0,1725318	0,3980743	0,3316831	0,0060511	0,1049565	0,2983930	0,3057339	0,5761323	0,3620918	0,2793968	0,6371356	0,3941460	0,7652376
700	0,2663339	0,1354725	0,3355948	0,4698628	0,5343735	0,6890388	0,4879733	0,5968616	0,3286522	0,5595124	0,6401176	0,6653284	0,4847852	0,8492478	0,4618877	0,4706943	0,3919713	0,0373349	0,6892759	0,1587553	0,3715235	0,3937255	0,0003566	0,0702651	0,2850462	0,4619846	0,6073178	0,3267258	0,1691593	0,7040570	0,5192858	0,6542512
720	0,2756519	0,1541506	0,2921486	0,4454748	0,5420323	0,7466505	0,5811718	0,6091133	0,3098943	0,5826150	0,6444613	0,6533058	0,5101571	0,7658376	0,5437176	0,4905107	0,3241617	0,0570014	0,7751113	0,1689904	0,2620897	0,2222781	0,0003617	0,1314160	0,4324644	0,3607931	0,4719209	0,3714422	0,2352263	0,7983495	0,4754971	0,6364872
740	0,3127793	0,0929375	0,3087380	0,4820031	0,4577397	0,7178153	0,5646573	0,6176877	0,2592324	0,6406727	0,6261396	0,7944160	0,4063152	0,6179536	0,5591926	0,3300897	0,2523224	0,0425008	0,6846435	0,2257033	0,2648505	0,2425028	0,0034915	0,0823576	0,4471812	0,3608814	0,5421030	0,3190611	0,1831523	0,7448016	0,5631190	0,6763072
760	0,4033276	0,1645503	0,3076018	0,4727329	0,5559108	0,6350931	0,6384465	0,5242407	0,3446643	0,5633803	0,6486242	0,6195903	0,4271346	0,7296839	0,5872377	0,4463725	0,2583412	0,0298786	0,6763384	0,2984121	0,3454974	0,2331505	0,0069211	0,0526376	0,3128346	0,3581889	0,4922918	0,3272207	0,2345638	0,7443447	0,5734430	0,6555055
780	0,3391422	0,1548768	0,3807535	0,4726392	0,5057807	0,6799323	0,5716396	0,5784669	0,2717346	0,6870586	0,5987297	0,7984959	0,3995420	0,7886082	0,5281155	0,3960119	0,2302246	0,0375184	0,7855820	0,2575811	0,2064184	0,2499048	0,0034137	0,1142356	0,4185804	0,2478236	0,5303106	0,3786851	0,2387672	0,7140946	0,5391080	0,5627293
800	0,2994141	0,1145376	0,3304992	0,5135095	0,5023261	0,6669079	0,5834766	0,5261582	0,2492109	0,5328975	0,7191690	0,6082105	0,5106422	0,6327172	0,6335251	0,4587405	0,2213025	0,0209177	0,7705499	0,2125673	0,2889645	0,4120986	0,0020249	0,1236289	0,4467631	0,3098706	0,4643870	0,4333288	0,2180128	0,6734281	0,5325816	0,6745225
820	0,4790894	0,0998188	0,3392557	0,5911028	0,6035944	0,7597678	0,6258637	0,6284826	0,1813664	0,5832763	0,6203368	0,6329939	0,4490408	0,6963124	0,5599321	0,4895785	0,2414780	0,0254840	0,8067242	0,2640287	0,3185317	0,2626999	0,0111278	0,0948254	0,3909755	0,3484054	0,5833055	0,2731444	0,2058755	0,6631430	0,5046707	0,5894513
840	0,3895871	0,1256871	0,2966190	0,5233229	0,6020802	0,8435377	0,6062234	0,4596578	0,2336245	0,6301953	0,5625488	0,6912920	0,4957848	0,7116772	0,6337418	0,3423485	0,2175350	0,0427695	0,7328681	0,1525037	0,2185073	0,3388892	0,0140660	0,1094254	0,4603463	0,3912158	0,4994315	0,3662595	0,3126321	0,7513462	0,5578828	0,7456619
860	0,3521857	0,1087499	0,3928522	0,4597604	0,5365729	0,7249445	0,6588309	0,5557255	0,3023821	0,6825389	0,6727543	0,6833083	0,5567148	0,6738827	0,4816689	0,4078215	0,2890225	0,0291590	0,7727054	0,1752867	0,2640985	0,2925404	0,0146065	0,0684504	0,5064585	0,3001941	0,5419351	0,3068646	0,2059307	0,6072347	0,5887380	0,6812443
880	0,3884722	0,1297311	0,3833017	0,4083162	0,5417894	0,6644737	0,5495078	0,5634939	0,2881613	0,6910610	0,6774191	0,5318288	0,5246841	0,7483340	0,5819036	0,4123026	0,2958963	0,0485192	0,6562428	0,2103314	0,3301359	0,2911568	0,0172575	0,0870285	0,5939443	0,3917383	0,4850326	0,3338050	0,1996459	0,8306441	0,5620205	0,7891152
900	0,3469400	0,1287898	0,3847250	0,4198797	0,4961782	0,8348194	0,6580861	0,5739256	0,2953806	0,7598262	0,6651556	0,7281979	0,5012279	0,8266639	0,6509418	0,3961021	0,2288591	0,0275314	0,6911258	0,2528514	0,2971583	0,3244304	0,0054496	0,1018930	0,4612268	0,2386935	0,5036085	0,3472259	0,2365520	0,7472176	0,4586549	0,8293473
920	0,4035715	0,1614368	0,2738844	0,5544241	0,5962192	0,7004084	0,8348772	0,5110956	0,2879136	0,6682382	0,7125333	0,5880007	0,4871609	0,6042452	0,5876620	0,3205151	0,2089377	0,0377744	0,6785736	0,1716589	0,2608055	0,4291769	0,0033743	0,1473209	0,4364955	0,3903395	0,4903109	0,2933487	0,2832055	0,6380870	0,4237563	0,6492992
940	0,3517472	0,1605133	0,3187223	0,3537843	0,6164125	0,7311611	0,5820933	0,6531040	0,2215142	0,6495217	0,7233017	0,6177618	0,4397300	0,7627053	0,5421806	0,3421195	0,2370285	0,0496210	0,7613477	0,1878602	0,3041867	0,2953259	0,0194875	0,1536780	0,4161259	0,4184406	0,4775938	0,2863044	0,2376438	0,6025369	0,5423820	0,6816875
960	0,3382666	0,1988529	0,4370346	0,4293188	0,6449816	0,6364673	0,5410832	0,6193279	0,3118768	0,6296183	0,5799593	0,6931408	0,4691870	0,6658674	0,6725036	0,4632746	0,2442277	0,0204550	0,7315490	0,2093748	0,3437935	0,3024410	0,0087208	0,1103422	0,4820980	0,3061328	0,4831022	0,2965844	0,1801406	0,5593473	0,5381901	0,6478698
980	0,3459005	0,1432907	0,3002920	0,4832166	0,6166017	0,6973548	0,5793251	0,6299719	0,3224819	0,6735990	0,7289357	0,4574399	0,4236999	0,7522960	0,5416719	0,4225289	0,2507023	0,0278316	0,7060580	0,2023827	0,2684210	0,3604421	0,0113536	0,1031262	0,4766822	0,3073692	0,4313527	0,3404352	0,2325783	0,6240349	0,4692848	0,7505346
1000	0,3112143	0,1415813	0,3416236	0,4798457	0,6261075	0,7538416	0,6003727	0,6290415	0,2958403	0,7377231	0,6203171	0,5650293	0,4554017	0,7298710	0,5584652	0,5170490	0,2663063	0,0494008	0,8002302	0,1689753	0,2483381	0,2732830	0,0004268	0,0851308	0,4162269	0,3375043	0,5008279	0,3138830	0,2666922	0,6507790	0,4365561	0,7066021
1020	0,4659366	0,1140197	0,2998195	0,5289855	0,6546781	0,7022241	0,5475321	0,5354801	0,3239100	0,7494547	0,6444097	0,7071161	0,5155117	0,8258476	0,5674356	0,4023849	0,3279904	0,0384040	0,7748324	0,1766752	0,2286303	0,3451527	0,0015976	0,0791397	0,3322300	0,3215344	0,4719944	0,3329114	0,2302757	0,7432235	0,4633573	0,7771981
1040	0,3773640	0,1215783	0,3445398	0,4577996	0,5935443	0,7924548	0,5790616	0,6040943	0,3120036	0,6215636	0,6612690	0,5594346	0,4372233	0,7951852	0,4468400	0,4130969	0,2978597	0,0453798	0,8224294	0,2342322	0,2784071	0,2901300	0,0094504	0,0619473	0,3790215	0,2178001	0,5707356	0,3579897	0,1974823	0,6765317	0,4554516	0,7686170
1060	0,3342212	0,1488949	0,2905606	0,4514416	0,6075657	0,7851948	0,6190811	0,5743823	0,2710955	0,7403703	0,5654692	0,5463509	0,4640304	0,5900719	0,5597048	0,4027017	0,1945832	0,0265000	0,7764804	0,2135861	0,2857093	0,2769191	0,0096654	0,0850708	0,4219782	0,3293162	0,5802720	0,2961187	0,2831082	0,6514852	0,3956589	0,6540707
1080	0,3551552	0,1697090	0,3209339	0,4812234	0,6189056	0,7622815	0,5713930	0,4963496	0,3578174	0,5532423	0,5864085	0,6372560	0,4210532	0,6916855	0,5325885	0,4466307	0,3422124	0,0222954	0,8651294	0,1971283	0,2242359	0,2760162	0,0076928	0,0818231	0,3936284	0,3273728	0,5363784	0,4144277	0,1790036	0,6890308	0,4415703	0,6143682
1100	0,2472505	0,2070679	0,3007991	0,5383155	0,6607377	0,7241649	0,5269798	0,5445507	0,2663513	0,6787402	0,6116435	0,6846894	0,4834703	0,8795070	0,5706185	0,3614281	0,2546661	0,0415049	0,7032801	0,2393177	0,3917633	0,3065340	0,0057655	0,1432664	0,4226414	0,4263565	0,5559737	0,2996117	0,2676455	0,6862852	0,5096182	0,6557673

0	0,3800699	0,1671274	0,2785736	0,4860968	0,4663971	0,7151413	0,5058448	0,5684712	0,2883969	0,6638532	0,7272434	0,6626910	0,4390388	0,6941297	0,5764157	0,4355698	0,2574347	0,0484002	0,7171444	0,1902116	0,2744207	0,3619068	0,0121687	0,0779430	0,3716803	0,4176109	0,4713782	0,3324222	0,1909789	0,8521204	0,5920361	0,7104024
20	0,3104116	0,1183017	0,3858968	0,4738828	0,6198374	0,6882172	0,6077075	0,6163204	0,3013262	0,6254291	0,7066259	0,5196474	0,4105121	0,6706668	0,5309696	0,5288960	0,3479500	0,0356207	0,5597342	0,2250296	0,3280238	0,4212620	0,0029568	0,0885907	0,4458488	0,3584689	0,5927479	0,3883909	0,4259794	0,6793056	0,4970825	0,4863947
40	0,3052538	0,1594807	0,3489485	0,4557585	0,6581266	0,8165447	0,5681115	0,5922140	0,2851443	0,5643604	0,6579179	0,6403072	0,4940240	0,8067285	0,5326828	0,5167386	0,2659564	0,0446872	0,3600626	0,1218028	0,3089770	0,2500133	0,0193786	0,1056460	0,4685040	0,4128625	0,5583168	0,2914382	0,5866552	0,6337164	0,4436314	0,4122724
60	0,3666641	0,1294325	0,3979746	0,4526236	0,6553414	0,7505370	0,5535440	0,6111673	0,2563238	0,5785406	0,7345976	0,6982087	0,4441206	0,6789941	0,4950628	0,6545164	0,2207601	0,0266329	0,2473154	0,2405914	0,3308977	0,3060571	0,0121815	0,1100118	0,4376437	0,3778019	0,6551747	0,3804425	0,5247564	0,7868118	0,4753276	0,4013246
80	0,4095826	0,1292223	0,3906421	0,3314196	0,6662803	0,7742232	0,6515369	0,5964335	0,3647054	0,5965295	0,6112353	0,7468077	0,4159442	0,7686232	0,6011916	0,6727864	0,3116800	0,0359652	0,1518892	0,1954959	0,2963311	0,3257978	0,0016879	0,1221855	0,4340395	0,3828212	0,5448023	0,3447822	0,6113093	0,6553517	0,5720187	0,3878673
100	0,3527254	0,1136744	0,4103466	0,3878513	0,5682720	0,6463410	0,6023837	0,5724029	0,3475323	0,7570965	0,7869398	0,6275142	0,4559260	0,6831130	0,6325396	0,5688265	0,2538748	0,0478919	0,1185254	0,1824727	0,2863139	0,3903939	0,0041812	0,1451207	0,4144751	0,3867066	0,5367075	0,3937002	0,6993465	0,7101963	0,4257290	0,4319532
120	0,3811806	0,1644895	0,3695147	0,3978116	0,6549653	0,6470651	0,6709887	0,5275453	0,2955496	0,5031643	0,5888354	0,6725677	0,4737258	0,6644791	0,5752314	0,6907424	0,2369017	0,0300950	0,1204960	0,2233236	0,3129531	0,2827532	0,0048127	0,0946929	0,4989975	0,3521317	0,5562527	0,3823005	0,5502371	0,7625115	0,5268856	0,3525907
140	0,4535278	0,1030836	0,3519430	0,4090240	0,8172006	0,6463195	0,6309564	0,5424076	0,4203649	0,6391804	0,6878554	0,5710633	0,4547030	0,7638771	0,5083268	0,7198032	0,3314160	0,0445128	0,0983068	0,1693277	0,3118365	0,2135670	0,0091344	0,1124550	0,4779303	0,2973862	0,5166881	0,3100506	0,5885301	0,6405538	0,5414910	0,4108098
160	0,3959711	0,1458347	0,3088639	0,3932169	0,5539053	0,7283841	0,5772343	0,5980807	0,4236833	0,5692647	0,8734264	0,6996821	0,4390799	0,8886617	0,5892145	0,7216352	0,2790951	0,0244232	0,0913587	0,2555607	0,2914133	0,3506643	0,0052566	0,1154060	0,4750206	0,4114149	0,5000325	0,3311619	0,6462582	0,7040697	0,4824775	0,3274907
180	0,3122441	0,0873971	0,3088278	0,4449803	0,5805033	0,6623298	0,5895051	0,5628772	0,2903749	0,5920109	0,7976090	0,5753293	0,4593418	0,6628664	0,5681042	0,7339380	0,2179450	0,0332224	0,0415191	0,3429499	0,2727001	0,4377011	0,0073530	0,1227387	0,4238842	0,3134753	0,5919316	0,2884651	0,6720779	0,6542621	0,6011740	0,4218288
200	0,4030084	0,1232357	0,3202223	0,5092717	0,4996581	0,7553464	0,6606263	0,5547103	0,2969139	0,6067798	0,5914894	0,6345860	0,4186842	0,6520433	0,4640763	0,8106717	0,3099942	0,0165776	0,0577379	0,2232738	0,3789578	0,3141677	0,0007662	0,1698765	0,5008555	0,3737894	0,5992279	0,3546791	0,5645962	0,7346762	0,5661589	0,3496487
220	0,3710244	0,1414315	0,3350663	0,4802497	0,6660289	0,7344068	0,5477601	0,4752960	0,3384513	0,6098397	0,6943165	0,6075932	0,4674639	0,6696901	0,5702839	0,9607388	0,3691609	0,0485155	0,0414678	0,2829103	0,2942407	0,3353250	0,0023575	0,1621724	0,4611489	0,4213886	0,5622101	0,3954566	0,6678210	0,6457586	0,5253250	0,2952720
240	0,3528332	0,1731111	0,3366697	0,5792274	0,6714696	0,8513059	0,7091493	0,4632627	0,3684160	0,5358746	0,6889230	0,7795662	0,4664137	0,7232905	0,6182940	0,6593069	0,2889903	0,0254528	0,0495860	0,1964465	0,3201329	0,2545197	0,0001272	0,1213138	0,4602874	0,3562507	0,5707365	0,3123923	0,6655800	0,6735327	0,5090088	0,4166072
260	0,2685376	0,1173332	0,3548881	0,3930562	0,5590923	0,6867334	0,6643191	0,5830591	0,3115078	0,5075625	0,7431810	0,6296837	0,5559076	0,8172885	0,5739292	0,7510318	0,3267996	0,0318206	0,0170588	0,1801762	0,3697126	0,3691733	0,0094064	0,1127784	0,4041251	0,3937765	0,4692720	0,2626654	0,7566696	0,7179640	0,6112203	0,3025952
280	0,3314432	0,1646430	0,3697419	0,4777805	0,6335201	0,5909307	0,6057332	0,4513939	0,3144883	0,4378316	0,8197264	0,7164748	0,5224074	0,6907030	0,6106109	0,6880169	0,3323033	0,0528253	0,0323324	0,1912475	0,2759483	0,3486072	0,0036817	0,0830115	0,4143907	0,4690874	0,6043205	0,2093112	0,8324773	0,6583022	0,6214068	0,2727303
300	0,3740344	0,1149196	0,3629917	0,3981842	0,5439568	0,7833228	0,5905998	0,5042856	0,4322042	0,5925200	0,8064663	0,6889770	0,5556409	0,7182878	0,5605607	0,7149092	0,1987331	0,0387345	0,0336341	0,2026060	0,2838833	0,2481572	0,0020221	0,1227461	0,5050614	0,3660297	0,4212767	0,2300857	0,6829787	0,6844665	0,5471276	0,3234817
