"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF

0	0,4876561	0,1941666	0,4596072	0,6465838	0,8422232	1,0000000	0,8290495	0,8187820	0,4033070	0,8929994	0,9778617	0,8979931	0,6338826	0,9971467	0,7869661	0,5791237	0,3701289	0,0468588	0,9967518	0,2914211	0,4263378	0,4514490	0,0095971	0,1556087	0,5772832	0,5034301	0,7482456	0,4656674	0,3431871	0,9347662	0,7258404	0,9956473
20	0,4876563	0,1942993	0,4412759	0,6468099	0,8423415	1,0000000	0,8290648	0,8187903	0,4032653	0,8930123	0,9792228	0,9134017	0,6481385	0,9971492	0,7869804	0,6157230	0,3701140	0,0635757	0,9666244	0,2914018	0,4263195	0,3903865	0,0095970	0,1555988	0,5474428	0,5034271	0,7565996	0,5148980	0,3433952	0,9348157	0,7106217	0,9956474
40	0,4876572	0,1955354	0,4032693	0,6470004	0,8424329	1,0000000	0,8290762	0,8187960	0,4032369	0,8930222	0,9819227	0,9380946	0,6780890	0,9971510	0,7869910	0,6855760	0,3701028	0,0976180	0,9094036	0,2913877	0,4263066	0,2940242	0,0095970	0,1555917	0,4852845	0,5034249	0,7723099	0,6036022	0,3435376	0,9348502	0,6835876	0,9956474
60	0,4876581	0,1990617	0,3620032	0,6471609	0,8425038	1,0000000	0,8290845	0,8187995	0,4032172	0,8930298	0,9849053	0,9588111	0,7124338	0,9971523	0,7869989	0,7562752	0,3700947	0,1345830	0,8518279	0,2913775	0,4262978	0,2128941	0,0095970	0,1555866	0,4159230	0,5034232	0,7882632	0,6877994	0,3436351	0,9348743	0,6581387	0,9956475
80	0,4876589	0,2052692	0,3255214	0,6472962	0,8425588	1,0000000	0,8290905	0,8188013	0,4032034	0,8930356	0,9876782	0,9734082	0,7454401	0,9971533	0,7870050	0,8160922	0,3700890	0,1681135	0,8034090	0,2913702	0,4262919	0,1542738	0,0095969	0,1555830	0,3512270	0,5034221	0,8020403	0,7545123	0,3437019	0,9348912	0,6379707	0,9956475
100	0,4876596	0,2137161	0,2967369	0,6474103	0,8426016	1,0000000	0,8290948	0,8188022	0,4031937	0,8930398	0,9900499	0,9829086	0,7745524	0,9971541	0,7870096	0,8625524	0,3700850	0,1959980	0,7660338	0,2913651	0,4262880	0,1143967	0,0095969	0,1555805	0,2958933	0,5034213	0,8131381	0,8029945	0,3437477	0,9349031	0,6231878	0,9956476
120	0,4876600	0,2234378	0,2756745	0,6475065	0,8426350	1,0000000	0,8290978	0,8188023	0,4031869	0,8930428	0,9919817	0,9888283	0,7989582	0,9971547	0,7870133	0,8968836	0,3700822	0,2180269	0,7385890	0,2913615	0,4262855	0,0880090	0,0095969	0,1555787	0,2509317	0,5034208	0,8217671	0,8364899	0,3437792	0,9349114	0,6128035	0,9956476
140	0,4876603	0,2333363	0,2610247	0,6475877	0,8426610	1,0000000	0,8290999	0,8188022	0,4031822	0,8930448	0,9935056	0,9924211	0,8187423	0,9971551	0,7870162	0,9214441	0,3700804	0,2348497	0,7190802	0,2913590	0,4262838	0,0707817	0,0095969	0,1555774	0,2156150	0,5034205	0,8283472	0,8588788	0,3438007	0,9349172	0,6056927	0,9956477
160	0,4876604	0,2424982	0,2511225	0,6476562	0,8426812	1,0000000	0,8291014	0,8188020	0,4031789	0,8930462	0,9946814	0,9945652	0,8344017	0,9971554	0,7870184	0,9386232	0,3700791	0,2473914	0,7055225	0,2913572	0,4262827	0,0596109	0,0095969	0,1555765	0,1885334	0,5034203	0,8333092	0,8735011	0,3438155	0,9349212	0,6009015	0,9956477
180	0,4876605	0,2503586	0,2444645	0,6477139	0,8426969	1,0000000	0,8291024	0,8188017	0,4031768	0,8930470	0,9955739	0,9958307	0,8465778	0,9971557	0,7870202	0,9504436	0,3700782	0,2565752	0,6962548	0,2913560	0,4262820	0,0523927	0,0095969	0,1555759	0,1681361	0,5034202	0,8370265	0,8828899	0,3438256	0,9349240	0,5977072	0,9956477
200	0,4876605	0,2567096	0,2399064	0,6477626	0,8427091	1,0000000	0,8291031	0,8188015	0,4031753	0,8930475	0,9962432	0,9965720	0,8559158	0,9971559	0,7870216	0,9584768	0,3700776	0,2632073	0,6899981	0,2913551	0,4262815	0,0477368	0,0095969	0,1555754	0,1529854	0,5034201	0,8398004	0,8888405	0,3438325	0,9349259	0,5955926	0,9956477
220	0,4876605	0,2616111	0,2366737	0,6478037	0,8427186	1,0000000	0,8291036	0,8188013	0,4031744	0,8930478	0,9967402	0,9970039	0,8629992	0,9971561	0,7870226	0,9638841	0,3700772	0,2679440	0,6858148	0,2913545	0,4262811	0,0447364	0,0095969	0,1555751	0,1418555	0,5034201	0,8418655	0,8925740	0,3438371	0,9349273	0,5941995	0,9956477
240	0,4876604	0,2652735	0,2342875	0,6478383	0,8427260	1,0000000	0,8291040	0,8188012	0,4031738	0,8930479	0,9971065	0,9972548	0,8683247	0,9971562	0,7870235	0,9674964	0,3700769	0,2712966	0,6830390	0,2913541	0,4262808	0,0428038	0,0095969	0,1555749	0,1337529	0,5034201	0,8434007	0,8948975	0,3438402	0,9349282	0,5932848	0,9956477
260	0,4876604	0,2679573	0,2324701	0,6478674	0,8427318	1,0000000	0,8291042	0,8188012	0,4031734	0,8930480	0,9973749	0,9974000	0,8722990	0,9971563	0,7870241	0,9698951	0,3700767	0,2736520	0,6812084	0,2913538	0,4262806	0,0415593	0,0095969	0,1555747	0,1278982	0,5034201	0,8445410	0,8963340	0,3438423	0,9349288	0,5926856	0,9956477
280	0,4876604	0,2699092	0,2310635	0,6478920	0,8427362	1,0000000	0,8291044	0,8188011	0,4031732	0,8930480	0,9975706	0,9974840	0,8752466	0,9971564	0,7870246	0,9714801	0,3700766	0,2752964	0,6800072	0,2913535	0,4262804	0,0407580	0,0095969	0,1555745	0,1236943	0,5034201	0,8453875	0,8972174	0,3438437	0,9349293	0,5922936	0,9956477
300	0,4876604	0,2713315	0,2299736	0,6479127	0,8427396	1,0000000	0,8291046	0,8188011	0,4031730	0,8930480	0,9977127	0,9975325	0,8774212	0,9971564	0,7870250	0,9725232	0,3700764	0,2764382	0,6792221	0,2913533	0,4262803	0,0402422	0,0095969	0,1555744	0,1206920	0,5034200	0,8460157	0,8977582	0,3438446	0,9349295	0,5920376	0,9956477
320	0,4876604	0,2723763	0,2291364	0,6479302	0,8427423	1,0000000	0,8291047	0,8188011	0,4031730	0,8930480	0,9978156	0,9975605	0,8790182	0,9971564	0,7870253	0,9732075	0,3700763	0,2772275	0,6787107	0,2913532	0,4262802	0,0399100	0,0095969	0,1555744	0,1185577	0,5034200	0,8464819	0,8980880	0,3438452	0,9349297	0,5918704	0,9956477
340	0,4876604	0,2731514	0,2285021	0,6479449	0,8427444	1,0000000	0,8291048	0,8188011	0,4031729	0,8930480	0,9978898	0,9975767	0,8801864	0,9971565	0,7870255	0,9736550	0,3700763	0,2777708	0,6783786	0,2913531	0,4262801	0,0396962	0,0095969	0,1555743	0,1170466	0,5034200	0,8468277	0,8982885	0,3438456	0,9349299	0,5917613	0,9956477
360	0,4876604	0,2737312	0,2280283	0,6479573	0,8427460	1,0000000	0,8291048	0,8188011	0,4031729	0,8930480	0,9979432	0,9975860	0,8810380	0,9971565	0,7870257	0,9739471	0,3700762	0,2781435	0,6781634	0,2913530	0,4262800	0,0395586	0,0095969	0,1555743	0,1159806	0,5034200	0,8470843	0,8984100	0,3438459	0,9349300	0,5916902	0,9956477
380	0,4876604	0,2741667	0,2276786	0,6479678	0,8427472	1,0000000	0,8291049	0,8188011	0,4031729	0,8930480	0,9979816	0,9975914	0,8816569	0,9971565	0,7870258	0,9741374	0,3700762	0,2783984	0,6780242	0,2913530	0,4262800	0,0394699	0,0095969	0,1555743	0,1152309	0,5034200	0,8472746	0,8984835	0,3438461	0,9349300	0,5916438	0,9956477
400	0,4876604	0,2744939	0,2274227	0,6479766	0,8427482	1,0000000	0,8291049	0,8188011	0,4031728	0,8930480	0,9980092	0,9975945	0,8821055	0,9971565	0,7870259	0,9742611	0,3700762	0,2785722	0,6779344	0,2913530	0,4262799	0,0394129	0,0095969	0,1555742	0,1147051	0,5034200	0,8474158	0,8985279	0,3438462	0,9349301	0,5916136	0,9956477
420	0,4876604	0,2747392	0,2272360	0,6479840	0,8427489	1,0000000	0,8291049	0,8188011	0,4031728	0,8930480	0,9980289	0,9975962	0,8824298	0,9971566	0,7870260	0,9743415	0,3700761	0,2786904	0,6778765	0,2913529	0,4262799	0,0393761	0,0095969	0,1555742	0,1143372	0,5034200	0,8475205	0,8985547	0,3438463	0,9349301	0,5915938	0,9956477
440	0,4876604	0,2749220	0,2271000	0,6479903	0,8427495	1,0000000	0,8291049	0,8188011	0,4031728	0,8930480	0,9980430	0,9975973	0,8826638	0,9971566	0,7870260	0,9743936	0,3700761	0,2787707	0,6778392	0,2913529	0,4262799	0,0393525	0,0095969	0,1555742	0,1140805	0,5034200	0,8475982	0,8985707	0,3438463	0,9349301	0,5915810	0,9956477
460	0,4876604	0,2750576	0,2270004	0,6479956	0,8427500	1,0000000	0,8291049	0,8188011	0,4031728	0,8930480	0,9980531	0,9975979	0,8828323	0,9971566	0,7870261	0,9744273	0,3700761	0,2788251	0,6778152	0,2913529	0,4262799	0,0393373	0,0095969	0,1555742	0,1139016	0,5034200	0,8476558	0,8985804	0,3438463	0,9349301	0,5915726	0,9956477
480	0,4876604	0,2751578	0,2269274	0,6480000	0,8427503	1,0000000	0,8291049	0,8188011	0,4031728	0,8930480	0,9980604	0,9975982	0,8829535	0,9971566	0,7870261	0,9744492	0,3700761	0,2788618	0,6777998	0,2913529	0,4262799	0,0393275	0,0095969	0,1555742	0,1137773	0,5034200	0,8476986	0,8985862	0,3438464	0,9349301	0,5915671	0,9956477
500	0,4876604	0,2752315	0,2268735	0,6480038	0,8427506	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9980655	0,9975984	0,8830404	0,9971566	0,7870261	0,9744634	0,3700761	0,2788866	0,6777899	0,2913529	0,4262799	0,0393212	0,0095969	0,1555742	0,1136910	0,5034200	0,8477303	0,8985897	0,3438464	0,9349302	0,5915636	0,9956477
520	0,4876604	0,2752857	0,2268336	0,6480069	0,8427508	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9980692	0,9975985	0,8831027	0,9971566	0,7870262	0,9744725	0,3700761	0,2789034	0,6777835	0,2913529	0,4262799	0,0393171	0,0095969	0,1555742	0,1136311	0,5034200	0,8477538	0,8985918	0,3438464	0,9349302	0,5915613	0,9956477
540	0,4876604	0,2753255	0,2268040	0,6480096	0,8427510	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9980718	0,9975986	0,8831473	0,9971566	0,7870262	0,9744784	0,3700761	0,2789146	0,6777794	0,2913529	0,4262799	0,0393145	0,0095969	0,1555742	0,1135897	0,5034200	0,8477712	0,8985930	0,3438464	0,9349302	0,5915597	0,9956477
560	0,4876604	0,2753548	0,2267821	0,6480119	0,8427511	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9980737	0,9975986	0,8831792	0,9971566	0,7870262	0,9744822	0,3700761	0,2789222	0,6777768	0,2913529	0,4262799	0,0393128	0,0095969	0,1555742	0,1135611	0,5034200	0,8477842	0,8985938	0,3438464	0,9349302	0,5915588	0,9956477
580	0,4876604	0,2750083	0,2518097	0,6480138	0,8427512	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9968172	0,9822376	0,8694287	0,9971566	0,7870262	0,9379087	0,3700761	0,2622094	0,7079024	0,2913529	0,4262799	0,1003536	0,0095969	0,1555742	0,1432764	0,5034200	0,8394992	0,8494445	0,3438464	0,9349302	0,6067650	0,9956477
600	0,4876604	0,2717072	0,2991338	0,6480154	0,8427513	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9941979	0,9575864	0,8398807	0,9971566	0,7870262	0,8680763	0,3700761	0,2281699	0,7651220	0,2913529	0,4262799	0,1967004	0,0095969	0,1555742	0,2053417	0,5034200	0,8238405	0,7607966	0,3438464	0,9349302	0,6337887	0,9956477
620	0,4876604	0,2639440	0,3429948	0,6480167	0,8427513	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9912765	0,9368999	0,8058526	0,9971566	0,7870262	0,7973926	0,3700761	0,1912067	0,8226968	0,2913529	0,4262799	0,2778201	0,0095969	0,1555742	0,2746343	0,5034200	0,8079256	0,6766375	0,3438464	0,9349302	0,6592289	0,9956477
640	0,4876604	0,2531585	0,3752749	0,6480178	0,8427514	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9885494	0,9223227	0,7730931	0,9971566	0,7870262	0,7375869	0,3700761	0,1576773	0,8711153	0,2913529	0,4262799	0,3364334	0,0095969	0,1555742	0,3392796	0,5034200	0,7941771	0,6099497	0,3438464	0,9349302	0,6793897	0,9956477
660	0,4876604	0,2416622	0,3966296	0,6480188	0,8427514	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9862118	0,9128349	0,7441718	0,9971566	0,7870262	0,6911347	0,3700761	0,1297936	0,9084901	0,2913529	0,4262799	0,3763060	0,0095969	0,1555742	0,3945761	0,5034200	0,7831006	0,5614839	0,3438464	0,9349302	0,6941669	0,9956477
680	0,4876604	0,2311751	0,4102890	0,6480196	0,8427514	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9843053	0,9069230	0,7199129	0,9971566	0,7870262	0,6568091	0,3700761	0,1077652	0,9359347	0,2913529	0,4262799	0,4026908	0,0095969	0,1555742	0,4395104	0,5034200	0,7744873	0,5279992	0,3438464	0,9349302	0,7045466	0,9956477
700	0,4876604	0,2225130	0,4193633	0,6480203	0,8427514	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9827999	0,9033350	0,7002414	0,9971566	0,7870262	0,6322525	0,3700761	0,0909427	0,9554435	0,2913529	0,4262799	0,4199162	0,0095969	0,1555742	0,4748071	0,5034200	0,7679189	0,5056171	0,3438464	0,9349302	0,7116540	0,9956477
720	0,4876604	0,2158024	0,4260176	0,6480209	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9816377	0,9011938	0,6846680	0,9971566	0,7870262	0,6150761	0,3700761	0,0784012	0,9690010	0,2913529	0,4262799	0,4310857	0,0095969	0,1555742	0,5018742	0,5034200	0,7629655	0,4909991	0,3438464	0,9349302	0,7164428	0,9956477
740	0,4876604	0,2107937	0,4314570	0,6480213	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9807550	0,8999301	0,6725574	0,9971566	0,7870262	0,6032574	0,3700761	0,0692176	0,9782687	0,2913528	0,4262799	0,4383032	0,0095969	0,1555742	0,5222609	0,5034200	0,7592546	0,4816130	0,3438464	0,9349302	0,7196354	0,9956477
760	0,4876604	0,2071070	0,4362012	0,6480218	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9800930	0,8991899	0,6632692	0,9971566	0,7870262	0,5952255	0,3700761	0,0625856	0,9845253	0,2913528	0,4262799	0,4429586	0,0095969	0,1555742	0,5374041	0,5034200	0,7564853	0,4756641	0,3438464	0,9349302	0,7217489	0,9956477
780	0,4876604	0,2043767	0,4403937	0,6480221	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9796012	0,8987586	0,6562235	0,9971566	0,7870262	0,5898190	0,3700761	0,0578490	0,9887086	0,2913528	0,4262799	0,4459586	0,0095969	0,1555742	0,5485284	0,5034200	0,7544237	0,4719317	0,3438464	0,9349302	0,7231413	0,9956477
800	0,4876604	0,2023134	0,4440331	0,6480224	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9792387	0,8985082	0,6509267	0,9971566	0,7870262	0,5862072	0,3700761	0,0544963	0,9914844	0,2913528	0,4262799	0,4478910	0,0095969	0,1555742	0,5566270	0,5034200	0,7528911	0,4696089	0,3438464	0,9349302	0,7240555	0,9956477
820	0,4876604	0,2007136	0,4471033	0,6480226	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9789730	0,8983632	0,6469741	0,9971566	0,7870262	0,5838088	0,3700761	0,0521410	0,9933150	0,2913528	0,4262799	0,4491353	0,0095969	0,1555742	0,5624788	0,5034200	0,7517528	0,4681727	0,3438464	0,9349302	0,7246545	0,9956477
840	0,4876604	0,1994450	0,4496221	0,6480228	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9787793	0,8982794	0,6440430	0,9971566	0,7870262	0,5822241	0,3700761	0,0504966	0,9945162	0,2913528	0,4262799	0,4499365	0,0095969	0,1555742	0,5666806	0,5034200	0,7509077	0,4672896	0,3438464	0,9349302	0,7250463	0,9956477
860	0,4876604	0,1984242	0,4516445	0,6480230	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9786386	0,8982310	0,6418809	0,9971566	0,7870262	0,5811811	0,3700761	0,0493548	0,9953013	0,2913528	0,4262799	0,4504523	0,0095969	0,1555742	0,5696815	0,5034200	0,7502805	0,4667490	0,3438464	0,9349302	0,7253023	0,9956477
880	0,4876604	0,1975978	0,4532465	0,6480232	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9785368	0,8982031	0,6402933	0,9971566	0,7870262	0,5804970	0,3700761	0,0485656	0,9958126	0,2913528	0,4262799	0,4507844	0,0095969	0,1555742	0,5718146	0,5034200	0,7498151	0,4664193	0,3438464	0,9349302	0,7254695	0,9956477
900	0,4876604	0,1969289	0,4545086	0,6480233	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9784633	0,8981870	0,6391323	0,9971566	0,7870262	0,5800495	0,3700761	0,0480222	0,9961448	0,2913528	0,4262799	0,4509982	0,0095969	0,1555742	0,5733249	0,5034200	0,7494699	0,4662188	0,3438464	0,9349302	0,7255785	0,9956477
920	0,4876604	0,1963894	0,4555039	0,6480234	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9784104	0,8981777	0,6382862	0,9971566	0,7870262	0,5797575	0,3700761	0,0476495	0,9963600	0,2913528	0,4262799	0,4511358	0,0095969	0,1555742	0,5743904	0,5034200	0,7492137	0,4660973	0,3438464	0,9349302	0,7256497	0,9956477
940	0,4876604	0,1959564	0,4562925	0,6480235	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9783724	0,8981724	0,6376714	0,9971566	0,7870262	0,5795673	0,3700761	0,0473947	0,9964991	0,2913528	0,4262799	0,4512244	0,0095969	0,1555742	0,5751397	0,5034200	0,7490237	0,4660238	0,3438464	0,9349302	0,7256961	0,9956477
960	0,4876604	0,1956102	0,4569212	0,6480235	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9783451	0,8981693	0,6372260	0,9971566	0,7870262	0,5794436	0,3700761	0,0472208	0,9965890	0,2913528	0,4262799	0,4512815	0,0095969	0,1555742	0,5756652	0,5034200	0,7488828	0,4659794	0,3438464	0,9349302	0,7257263	0,9956477
980	0,4876604	0,1953340	0,4574250	0,6480236	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9783256	0,8981675	0,6369040	0,9971566	0,7870262	0,5793633	0,3700761	0,0471026	0,9966469	0,2913528	0,4262799	0,4513182	0,0095969	0,1555742	0,5760329	0,5034200	0,7487782	0,4659527	0,3438464	0,9349302	0,7257460	0,9956477
1000	0,4876604	0,1951139	0,4578303	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9783116	0,8981665	0,6366718	0,9971566	0,7870262	0,5793111	0,3700761	0,0470223	0,9966842	0,2913528	0,4262799	0,4513418	0,0095969	0,1555742	0,5762895	0,5034200	0,7487007	0,4659366	0,3438464	0,9349302	0,7257589	0,9956477
1020	0,4876604	0,1949383	0,4581566	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9783016	0,8981659	0,6365047	0,9971566	0,7870262	0,5792774	0,3700761	0,0469680	0,9967082	0,2913528	0,4262799	0,4513570	0,0095969	0,1555742	0,5764682	0,5034200	0,7486431	0,4659269	0,3438464	0,9349302	0,7257673	0,9956477
1040	0,4876604	0,1947982	0,4584193	0,6480237	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9782945	0,8981656	0,6363846	0,9971566	0,7870262	0,5792555	0,3700761	0,0469312	0,9967236	0,2913528	0,4262799	0,4513668	0,0095969	0,1555742	0,5765925	0,5034200	0,7486005	0,4659211	0,3438464	0,9349302	0,7257727	0,9956477
1060	0,4876604	0,1946861	0,4586306	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9782894	0,8981654	0,6362985	0,9971566	0,7870262	0,5792414	0,3700761	0,0469064	0,9967335	0,2913528	0,4262799	0,4513732	0,0095969	0,1555742	0,5766787	0,5034200	0,7485688	0,4659177	0,3438464	0,9349302	0,7257763	0,9956477
1080	0,4876604	0,1945963	0,4588003	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9782858	0,8981653	0,6362368	0,9971566	0,7870262	0,5792322	0,3700761	0,0468897	0,9967399	0,2913528	0,4262799	0,4513772	0,0095969	0,1555742	0,5767385	0,5034200	0,7485453	0,4659156	0,3438464	0,9349302	0,7257786	0,9956477
1100	0,4876604	0,1945244	0,4589364	0,6480238	0,8427515	1,0000000	0,8291050	0,8188011	0,4031728	0,8930480	0,9782832	0,8981652	0,6361927	0,9971566	0,7870262	0,5792263	0,3700761	0,0468784	0,9967440	0,2913528	0,4262799	0,4513798	0,0095969	0,1555742	0,5767799	0,5034200	0,7485279	0,4659143	0,3438464	0,9349302	0,7257801	0,9956477

0	0,4876561	0,1941666	0,4596072	0,6465838	0,8422232	1,0000000	0,8290495	0,8187820	0,4033070	0,8929994	0,9778617	0,8979931	0,6338826	0,9971467	0,7869661	0,5791237	0,3701289	0,0468588	0,9967518	0,2914211	0,4263378	0,4514490	0,0095971	0,1556087	0,5772832	0,5034301	0,7482456	0,4656674	0,3431871	0,9347662	0,7258404	0,9956473
20	0,4876563	0,1941799	0,4595825	0,6466120	0,8423415	1,0000000	0,8290648	0,8102953	0,4033530	0,8928717	0,9779631	0,8980318	0,6343591	0,9971492	0,7869804	0,6175784	0,3701140	0,0468579	0,9083138	0,2914018	0,4263195	0,4514289	0,0095970	0,1547927	0,5771784	0,5034281	0,7482896	0,4655962	0,3944024	0,9347952	0,7260288	0,9291103
40	0,4876572	0,1941905	0,4595632	0,6464153	0,8424329	1,0000000	0,8290762	0,7959668	0,4041564	0,8916429	0,9780394	0,8980617	0,6347338	0,9971510	0,7869910	0,6909738	0,3701028	0,0468572	0,7403440	0,2913877	0,4263066	0,4514146	0,0095970	0,1539183	0,5771000	0,5034347	0,7481913	0,4642853	0,4918752	0,9346310	0,7277831	0,8148417
60	0,4876581	0,1941990	0,4595479	0,6461588	0,8425038	1,0000000	0,8290845	0,7832826	0,4063107	0,8886580	0,9780968	0,8980849	0,6350281	0,9971523	0,7869989	0,7652585	0,3700947	0,0468567	0,5713324	0,2913775	0,4262978	0,4514047	0,0095970	0,1533730	0,5770414	0,5034568	0,7478599	0,4609022	0,5903324	0,9341220	0,7320093	0,7121992
80	0,4876589	0,1942059	0,4595356	0,6459055	0,8425588	1,0000000	0,8290905	0,7738752	0,4097767	0,8842300	0,9781402	0,8981028	0,6352588	0,9971533	0,7870050	0,8281091	0,3700890	0,0468564	0,4292001	0,2913702	0,4262919	0,4513980	0,0095969	0,1530548	0,5769976	0,5034941	0,7473118	0,4556516	0,6733973	0,9332611	0,7382207	0,6353503
100	0,4876596	0,1942114	0,4595258	0,6456769	0,8426016	1,0000000	0,8290948	0,7674480	0,4141054	0,8791071	0,9781729	0,8981168	0,6354395	0,9971541	0,7870096	0,8769255	0,3700850	0,0468561	0,3194863	0,2913651	0,4262880	0,4513936	0,0095969	0,1528711	0,5769650	0,5035422	0,7466253	0,4492881	0,7376571	0,9321454	0,7453513	0,5826259
120	0,4876600	0,1942158	0,4595179	0,6454780	0,8426350	1,0000000	0,8290978	0,7632549	0,4187509	0,8740000	0,9781977	0,8981276	0,6355809	0,9971547	0,7870133	0,9129979	0,3700822	0,0468560	0,2389230	0,2913615	0,4262855	0,4513907	0,0095969	0,1527653	0,5769407	0,5035949	0,7458888	0,4426186	0,7848888	0,9309063	0,7524247	0,5482631
140	0,4876603	0,1942194	0,4595115	0,6453079	0,8426610	1,0000000	0,8290999	0,7605968	0,4232582	0,8693861	0,9782165	0,8981360	0,6356914	0,9971551	0,7870162	0,9388039	0,3700804	0,0468558	0,1816552	0,2913590	0,4262838	0,4513888	0,0095969	0,1527043	0,5769226	0,5036471	0,7451726	0,4362596	0,8184472	0,9296625	0,7588029	0,5266103
160	0,4876604	0,1942222	0,4595063	0,6451636	0,8426812	1,0000000	0,8291014	0,7589436	0,4273292	0,8654964	0,9782308	0,8981425	0,6357777	0,9971554	0,7870184	0,9568542	0,3700791	0,0468557	0,1418570	0,2913572	0,4262827	0,4513876	0,0095969	0,1526691	0,5769093	0,5036951	0,7445214	0,4305836	0,8417194	0,9284998	0,7641844	0,5132874
180	0,4876605	0,1942245	0,4595021	0,6450417	0,8426969	1,0000000	0,8291024	0,7579286	0,4308151	0,8623795	0,9782416	0,8981476	0,6358451	0,9971557	0,7870202	0,9692740	0,3700782	0,0468557	0,1146520	0,2913560	0,4262820	0,4513867	0,0095969	0,1526487	0,5768994	0,5037369	0,7439572	0,4257562	0,8575648	0,9274686	0,7685095	0,5052333
200	0,4876605	0,1942264	0,4594986	0,6449388	0,8427091	1,0000000	0,8291031	0,7573114	0,4336798	0,8599762	0,9782499	0,8981515	0,6358977	0,9971559	0,7870216	0,9777146	0,3700776	0,0468556	0,0962857	0,2913551	0,4262815	0,4513862	0,0095969	0,1526369	0,5768921	0,5037719	0,7434854	0,4217991	0,8681979	0,9265901	0,7718604	0,5004300
220	0,4876605	0,1942278	0,4594958	0,6448520	0,8427186	1,0000000	0,8291036	0,7569384	0,4359588	0,8581772	0,9782562	0,8981546	0,6359387	0,9971561	0,7870226	0,9833961	0,3700772	0,0468556	0,0840057	0,2913545	0,4262811	0,4513858	0,0095969	0,1526301	0,5768867	0,5038002	0,7431010	0,4186480	0,8752487	0,9258650	0,7743836	0,4975959
240	0,4876604	0,1942290	0,4594936	0,6447789	0,8427260	1,0000000	0,8291040	0,7567143	0,4377248	0,8568619	0,9782610	0,8981569	0,6359707	0,9971562	0,7870235	0,9871916	0,3700769	0,0468556	0,0758574	0,2913541	0,4262808	0,4513855	0,0095969	0,1526261	0,5768827	0,5038226	0,7427943	0,4161971	0,8798768	0,9252815	0,7762413	0,4959381
260	0,4876604	0,1942300	0,4594918	0,6447173	0,8427318	1,0000000	0,8291042	0,7565800	0,4390640	0,8559181	0,9782647	0,8981588	0,6359956	0,9971563	0,7870241	0,9897119	0,3700767	0,0468555	0,0704837	0,2913538	0,4262806	0,4513852	0,0095969	0,1526238	0,5768798	0,5038398	0,7425533	0,4143275	0,8828881	0,9248217	0,7775843	0,4949753
280	0,4876604	0,1942307	0,4594903	0,6446655	0,8427362	1,0000000	0,8291044	0,7564998	0,4400615	0,8552512	0,9782675	0,8981602	0,6360151	0,9971564	0,7870246	0,9913773	0,3700766	0,0468555	0,0669575	0,2913535	0,4262804	0,4513851	0,0095969	0,1526225	0,5768777	0,5038529	0,7423662	0,4129245	0,8848318	0,9244655	0,7785409	0,4944194
