Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32
2860	0.5301134	0.4923146	0.0551361	0.0716819	0.4003813	0.6929148	0.2584939	0.0199536	0.7371254	0.179595	0.5930226	0.4002414	0.0908567	0.1700661	0.4038778	0.3181682	0.4074537	0.7022438	0.2583103	0.6511152	0.7561683	0.2899284	0.6789996	0.3132889	0.0395473	0.3050848	0.7071993	0.3983781	0.0911229	0.347047	0.7244982	0.1314727
2880	0.4856829	0.5986964	0.0489341	0.0522342	0.476325	0.8302143	0.3465631	0.0080011	0.634646	0.2021579	0.5364713	0.4594425	0.0989838	0.1892795	0.5201903	0.424231	0.3867902	0.6210802	0.271588	0.7707722	0.7733732	0.3235137	0.7503048	0.3013343	0.0694297	0.2961181	0.7389003	0.405694	0.1466191	0.3760858	0.528478	0.1968924
2900	0.4286314	0.4348381	0.0650792	0.0490387	0.5315461	0.7002827	0.4690925	0.0166022	0.6336702	0.2182212	0.6289761	0.4733216	0.1363657	0.2652742	0.416848	0.3636376	0.3396824	0.6255299	0.3339182	0.5911121	0.6742892	0.3209706	0.6267101	0.3188069	0.0465666	0.326542	0.5697573	0.3731352	0.1467984	0.4323819	0.8238839	0.1386263
2920	0.318016	0.5286491	0.0379968	0.0525218	0.547766	0.8001211	0.2747224	0.0303692	0.6951636	0.2341983	0.7171948	0.4370478	0.1447826	0.3355397	0.4254811	0.4469435	0.4650543	0.6946686	0.3867716	0.6743198	0.7950578	0.3059534	0.7779631	0.3413771	0.0412664	0.3582735	0.5898347	0.4953883	0.1118408	0.3439395	0.6170751	0.194727
2940	0.3743605	0.5307369	0.0466599	0.0506538	0.5239986	0.6829554	0.2878255	0.0206189	0.7294286	0.1468088	0.6602691	0.3908832	0.1326597	0.2662776	0.4083709	0.3837387	0.3411905	0.5178912	0.2649789	0.6176104	0.6029206	0.3699257	0.6419492	0.348803	0.0938806	0.4030603	0.7291898	0.4273677	0.0826529	0.410556	0.6049606	0.1377268
2960	0.360698	0.5606478	0.0404752	0.0555274	0.4962325	0.7026759	0.2894525	0.0211253	0.7720738	0.2511632	0.7213445	0.5411829	0.157897	0.318508	0.3838542	0.2428504	0.3652285	0.5803232	0.3109036	0.6515892	0.6198265	0.3764804	0.6393739	0.3389659	0.0493338	0.2681514	0.7640926	0.4135335	0.14409	0.2953587	0.4991718	0.1672192
2980	0.3657892	0.3683087	0.0785924	0.0800621	0.5414428	0.6172159	0.3881587	0.0444838	0.7116542	0.2325004	0.6791712	0.413049	0.1424574	0.3382558	0.4659114	0.3030349	0.3118198	0.5707834	0.2934692	0.5533859	0.6914989	0.3554175	0.9320332	0.3121573	0.074493	0.4608515	0.7338314	0.4837236	0.1467225	0.3482073	0.64875	0.1499283
3000	0.3488282	0.5271709	0.0578407	0.061599	0.4801868	0.7484946	0.3080353	0.0420942	0.622259	0.2322514	0.5561371	0.4785299	0.1390391	0.2745448	0.5210038	0.4342214	0.4462902	0.5657832	0.4047161	0.7600062	0.5597172	0.379853	0.7749735	0.2975181	0.1128095	0.3300712	0.7305308	0.4878485	0.147447	0.365937	0.6916233	0.1775947
3020	0.4013743	0.5052416	0.0416087	0.11146	0.4033013	0.6168332	0.3348365	0.0365935	0.8235532	0.2107508	0.640064	0.4147678	0.1981424	0.3224921	0.4656253	0.5196944	0.371559	0.6110322	0.32473	0.6838144	0.6855007	0.2884561	0.7810443	0.3058335	0.0854634	0.3690196	0.6720089	0.4358805	0.1151821	0.3197067	0.5794554	0.2352589
3040	0.4193831	0.5633124	0.0688148	0.1356537	0.3976672	0.8243821	0.2757941	0.0310558	0.6805493	0.1817591	0.645324	0.3950975	0.1733854	0.3577636	0.4369128	0.4164252	0.4589824	0.5849292	0.3389512	0.8460419	0.6842519	0.2919863	0.6398066	0.2469279	0.0549443	0.2934238	0.8551483	0.3914363	0.0822006	0.369051	0.6151696	0.1190592
3060	0.3701102	0.3902642	0.0654278	0.078642	0.5361778	0.764231	0.4369577	0.0209092	0.6611993	0.2114787	0.5804149	0.3849617	0.1461109	0.4709404	0.4989527	0.3165793	0.3364707	0.5496337	0.3688472	0.6851307	0.6675883	0.2162667	0.7987149	0.3521382	0.066922	0.2682225	0.6840223	0.4520912	0.1678215	0.3194487	0.7136019	0.1696881
3080	0.4476865	0.4309445	0.0203662	0.1004886	0.3831083	0.6771077	0.3145471	0.025597	0.7292879	0.1838908	0.6511264	0.3619759	0.1626306	0.3544737	0.469917	0.3419472	0.3599468	0.5273558	0.382694	0.7332535	0.7364104	0.3550597	0.7207834	0.3367728	0.0489216	0.2832366	0.8049191	0.4098887	0.143615	0.4033686	0.6258876	0.1566258
3100	0.2837334	0.5128705	0.0300514	0.0813106	0.402552	0.6968811	0.385627	0.026755	0.671939	0.2010001	0.5546872	0.4764753	0.2045167	0.2927557	0.5028469	0.367962	0.3104941	0.5490886	0.3365933	0.664857	0.6225062	0.2421098	0.7733266	0.3178886	0.0547417	0.342645	0.6502038	0.4555057	0.1178075	0.2719268	0.6661007	0.1740602
3120	0.4458508	0.4747085	0.0358787	0.0577523	0.5433418	0.7383894	0.4155534	0.0166422	0.9310364	0.2211111	0.5965255	0.4305858	0.1656503	0.2536939	0.5643296	0.3714483	0.4126134	0.5119147	0.2786989	0.7843433	0.569537	0.2670449	0.6453613	0.3472749	0.0658149	0.2836617	0.7516944	0.4234873	0.099154	0.345897	0.6466764	0.1772865
3140	0.4941037	0.3588182	0.0228581	0.0736751	0.4889452	0.8898799	0.3079248	0.0228626	0.6056935	0.2163021	0.6054596	0.3876395	0.1117199	0.4042336	0.4620163	0.3486092	0.2878763	0.6534831	0.2806269	0.7286264	0.6605103	0.2881667	0.6100238	0.4495135	0.0591317	0.4223733	0.93671	0.4701095	0.1157899	0.3034595	0.5698384	0.1883217
3160	0.3523615	0.4358536	0.0315392	0.047473	0.421853	0.6675324	0.3058221	0.0299142	0.6032981	0.1225268	0.4720102	0.3201836	0.1550252	0.2702822	0.469088	0.3515023	0.3908256	0.6530375	0.3125459	0.7247052	0.6759638	0.308173	0.6653826	0.2582838	0.0827021	0.3137554	0.7203037	0.3653181	0.1937469	0.4033734	0.625343	0.194684
3180	0.3277881	0.5889429	0.0330794	0.0488152	0.4513588	0.6485952	0.3056114	0.025903	0.6948671	0.1936537	0.6164758	0.4278551	0.1618103	0.2938207	0.4696197	0.323822	0.3914075	0.6545955	0.2719144	0.7909834	0.5756656	0.2866803	0.6383218	0.3122289	0.0627084	0.4015368	0.6393778	0.4354785	0.1251555	0.3195671	0.601334	0.1687575
3200	0.3608675	0.3810446	0.0331394	0.0760302	0.4043867	0.5776727	0.33786	0.0401577	0.689908	0.1715226	0.5408651	0.4586697	0.1685283	0.3858876	0.4225848	0.366788	0.4049215	0.5238084	0.2845935	0.6568427	0.7033404	0.3591635	0.6844216	0.3503187	0.0897507	0.3896015	0.7292937	0.4392662	0.1354242	0.4355718	0.5797814	0.1132304
3220	0.2951725	0.5510886	0.0582667	0.0661656	0.3835225	0.7118625	0.3504035	0.0652208	0.7817629	0.1882801	0.7273055	0.3445566	0.1878076	0.3505887	0.5215589	0.3928609	0.4811357	0.4978009	0.3704749	0.7644566	0.6970929	0.4185775	0.7067231	0.2648861	0.0997602	0.351066	0.7053622	0.4037707	0.1185967	0.3802826	0.7322016	0.1206276
3240	0.3554984	0.4554975	0.0733426	0.0336984	0.4356735	0.6750551	0.3701627	0.0372309	0.7180572	0.1542103	0.5836967	0.4404876	0.1802433	0.3307908	0.4035161	0.2934023	0.4204979	0.6568592	0.2558002	0.6429071	0.658049	0.3878071	0.623159	0.311749	0.1057666	0.3287866	0.7109589	0.4016432	0.1674092	0.2767956	0.7242029	0.1047977
3260	0.3905915	0.4599265	0.0450548	0.0624251	0.4631627	0.8036089	0.3414103	0.0509727	0.6928087	0.1703183	0.5623508	0.4185086	0.1493069	0.3423207	0.4483126	0.3234567	0.4224351	0.5701504	0.3019262	0.6257185	0.6021852	0.4068488	0.7037391	0.3169896	0.0332487	0.2951958	0.6762581	0.3862601	0.1656675	0.2609111	0.6560358	0.1782912
3280	0.4606637	0.6012013	0.0543084	0.1077496	0.3771309	0.8292485	0.2817206	0.0172944	0.8617518	0.182557	0.5884409	0.4766478	0.1692714	0.3404935	0.4638576	0.3123759	0.329906	0.6891621	0.3366831	0.5668612	0.5894106	0.3203725	0.8057416	0.3437888	0.0588726	0.2818055	0.7700975	0.3605721	0.2042712	0.3477296	0.544472	0.1202028
3300	0.327525	0.631349	0.082792	0.0759635	0.4525053	0.8573082	0.3948812	0.0381988	0.7568652	0.2242254	0.628118	0.395137	0.0952909	0.2548451	0.4288054	0.2786105	0.4162323	0.6181454	0.3420542	0.6540479	0.6803487	0.366377	0.7167799	0.3255202	0.0698742	0.3285666	0.6272328	0.3518811	0.1968056	0.3109479	0.6234842	0.1997866
3320	0.3344657	0.4014724	0.0622435	0.114768	0.5070966	0.7281678	0.434559	0.0279496	0.720939	0.265812	0.5798266	0.4413214	0.1486357	0.233619	0.5156017	0.4369679	0.3937973	0.6196473	0.3919556	0.7800482	0.5047499	0.3697259	0.62727	0.3618859	0.0339515	0.2862829	0.6599904	0.4692378	0.1799993	0.4069902	0.5447196	0.1811614
3340	0.6131373	0.5105044	0.0434487	0.1335108	0.4224951	0.6756822	0.3322182	0.0704977	0.8551889	0.2566697	0.6639162	0.4324115	0.2604442	0.3097031	0.4363135	0.4486874	0.3713771	0.7020016	0.4025985	0.8101478	0.5852736	0.2885797	0.6968951	0.3312039	0.0938811	0.3264181	0.6787905	0.4711883	0.1335308	0.275817	0.5704766	0.1626383
3360	0.4091458	0.5235634	0.0634721	0.0508443	0.5254796	0.7339143	0.3460379	0.0173144	0.6475905	0.2690376	0.5947107	0.4930409	0.1836507	0.2505873	0.4699773	0.3349765	0.346872	0.5647272	0.3542754	0.7207889	0.6594629	0.2953478	0.6367418	0.2995811	0.0716903	0.3153375	0.5990711	0.4797573	0.1561073	0.2344862	0.6007855	0.1075846
3380	0.3858409	0.5795288	0.0577382	0.14167	0.3135774	0.7791083	0.3038864	0.0305246	0.4613165	0.2595966	0.6977718	0.462555	0.1392792	0.3723354	0.4553039	0.34785	0.3718358	0.5841733	0.3000625	0.3948781	0.6887611	0.3097747	0.416947	0.3313218	0.0534192	0.3084901	0.6708611	0.3758733	0.1458459	0.2962886	0.5212916	0.1605243
3400	0.384034	0.4310403	0.0739002	0.1636681	0.3100723	0.6584533	0.4205104	0.0211515	0.371218	0.2011183	0.6073582	0.4133874	0.1719587	0.3895667	0.4946418	0.4034795	0.4520699	0.5022426	0.2923168	0.2782168	0.6924453	0.34123	0.2832844	0.2820659	0.1084893	0.418669	0.7528533	0.4676175	0.2188628	0.3120661	0.4300085	0.1536179
3420	0.4689387	0.4736589	0.0541494	0.1684502	0.2024019	0.7130999	0.2872408	0.0223599	0.2869827	0.1437283	0.5840016	0.4059968	0.1299833	0.3567212	0.4161106	0.3197575	0.4317782	0.5406955	0.3465326	0.1346152	0.6860547	0.2868409	0.1599458	0.2922129	0.0390488	0.3960184	0.6797726	0.6432961	0.2783425	0.3522148	0.600281	0.2141094
3440	0.3754657	0.4684508	0.0531281	0.2306825	0.2291825	0.751249	0.4488101	0.0108771	0.2109145	0.2001801	0.6586754	0.3985195	0.1748738	0.4463262	0.6377175	0.3617609	0.4207713	0.5399326	0.3802143	0.1372241	0.6993602	0.3855347	0.1312285	0.2559417	0.1040352	0.5355593	0.6862355	0.6301893	0.1490229	0.3628052	0.5636241	0.1884408
3460	0.3639763	0.4551069	0.0370995	0.2238919	0.2575503	0.803803	0.3475578	0.026625	0.2625055	0.1999315	0.6178257	0.4244249	0.1954925	0.4883619	0.4414323	0.3655924	0.430778	0.5283371	0.4073551	0.1190249	0.6121104	0.3715772	0.1191512	0.4105676	0.0585568	0.4258571	0.6224026	0.5301952	0.1656845	0.3686885	0.555155	0.1612781
3480	0.345849	0.5869125	0.0415699	0.2474115	0.2196913	0.8404493	0.4581605	0.0157533	0.2205182	0.1945855	0.6719831	0.4121692	0.2278518	0.3611327	0.6090906	0.3225744	0.3807156	0.5585349	0.4503535	0.0773966	0.5808278	0.3984925	0.0716537	0.3837807	0.116566	0.5238159	0.5574934	0.5447333	0.1991317	0.3886403	0.4606394	0.1210712
3500	0.3379426	0.4671228	0.0372586	0.2123723	0.1928705	0.9379048	0.3101131	0.0168683	0.1799577	0.2000028	0.5573495	0.4357964	0.2243522	0.4672016	0.505309	0.2236303	0.4360049	0.62697	0.3849466	0.1206119	0.5964017	0.2746812	0.0416923	0.3402547	0.1378782	0.4958454	0.5209995	0.7852016	0.1502352	0.3094515	0.4168522	0.2142621
3520	0.387545	0.5380425	0.0377553	0.1458448	0.2883946	0.7444773	0.2504758	0.0279965	0.1688268	0.1796552	0.6086565	0.5264884	0.1931652	0.4571812	0.529276	0.3440442	0.5152338	0.5552597	0.434353	0.1160922	0.6628887	0.3335231	0.0390771	0.3844913	0.1572978	0.566924	0.5351508	0.7361945	0.1259551	0.3139798	0.4708735	0.1165527
3540	0.5011133	0.504675	0.0365996	0.2487025	0.2190881	0.7235773	0.2206499	0.0461158	0.1717987	0.1749731	0.6706824	0.3820712	0.1771353	0.4168176	0.5515083	0.3530071	0.3987752	0.6167343	0.4621773	0.1170071	0.6395466	0.3215861	0.0287762	0.2812229	0.2068325	0.4658039	0.6430966	0.6391111	0.176777	0.3300618	0.4245176	0.2021704
3560	0.3271405	0.4952397	0.0771507	0.2282943	0.255314	0.7099846	0.3334591	0.0340999	0.205981	0.2339788	0.628638	0.3650747	0.1939035	0.4086228	0.4980815	0.3350968	0.3902058	0.523769	0.4087682	0.1128097	0.647297	0.2812177	0.0204885	0.4227861	0.1499758	0.5417559	0.6812701	0.6824565	0.1188707	0.2741508	0.449433	0.1913313
3580	0.2711163	0.571829	0.0743496	0.2881784	0.2220609	0.7875805	0.2485697	0.0206889	0.1427663	0.1537834	0.5678245	0.4683674	0.1438809	0.4366038	0.4906534	0.3275955	0.3442137	0.5146351	0.3985065	0.1063378	0.6556612	0.3191798	0.1052904	0.3588895	0.1920155	0.5288134	0.6624346	0.6887334	0.0982732	0.2905396	0.4545823	0.1927279
3600	0.4061214	0.481138	0.0465607	0.2013739	0.2384952	0.6203433	0.3475075	0.0234974	0.1730771	0.250634	0.5962764	0.4325877	0.2067102	0.3370584	0.5896282	0.3082536	0.3855556	0.6453515	0.3686177	0.0864949	0.7190148	0.4160107	0.0167554	0.3582721	0.2870777	0.3879406	0.7638871	0.6033969	0.1283698	0.2964027	0.4074533	0.1156504
3620	0.4943841	0.5993848	0.051384	0.1983257	0.2921804	0.7295258	0.3322463	0.0247693	0.1363312	0.1831777	0.5041584	0.3930118	0.1667973	0.3467299	0.4676225	0.310871	0.4109583	0.6622744	0.3819729	0.1152379	0.6979826	0.3800597	0.0353152	0.3466376	0.2543331	0.4857163	0.6882021	0.7427043	0.1702127	0.326534	0.4405938	0.1643582
3640	0.4767213	0.4759349	0.0599608	0.1923604	0.2343101	0.6782415	0.4408507	0.0287395	0.1867168	0.1550168	0.6263857	0.4169434	0.2139528	0.354652	0.5834531	0.2960835	0.3245759	0.5582736	0.3727414	0.0717505	0.6200578	0.4228165	0.0462885	0.4011715	0.2294504	0.4503293	0.5964875	0.7472634	0.1392399	0.312938	0.4728873	0.2137361
3660	0.3439955	0.4941252	0.036921	0.1949865	0.2593927	0.7767372	0.2897424	0.0252498	0.2149538	0.2045223	0.4886016	0.4086199	0.1854495	0.4500049	0.5539948	0.3712219	0.3358258	0.5183201	0.3464038	0.0963066	0.6169675	0.2890688	0.0316774	0.3071048	0.2536257	0.4497735	0.6411035	0.5874952	0.1800192	0.3300026	0.4352931	0.1441101
3680	0.2827942	0.5933523	0.0677761	0.1943133	0.2019323	0.7525017	0.4840085	0.0233221	0.1788171	0.174133	0.7458613	0.3921562	0.232502	0.3306082	0.6160379	0.4385971	0.4361517	0.5503976	0.4474365	0.0981431	0.5973312	0.3198809	0.0587676	0.4357768	0.2661112	0.4392439	0.6814748	0.5874156	0.1790059	0.2510044	0.5709139	0.1797696
3700	0.4598768	0.5066624	0.0498918	0.316737	0.2406455	0.6817111	0.3312908	0.0173379	0.1955615	0.1811401	0.8041857	0.3291929	0.1935142	0.3783216	0.4577826	0.4369542	0.4199061	0.5765895	0.5608036	0.0811724	0.561127	0.2971948	0.0476281	0.2948718	0.2047643	0.4752553	0.6363197	0.6689048	0.1855898	0.2587297	0.5978573	0.1894861
3720	0.3974107	0.4528677	0.0628162	0.1959391	0.2508602	0.7354743	0.2378805	0.0623949	0.2336431	0.2044073	0.6398433	0.4519968	0.1549601	0.4603604	0.5796417	0.3606229	0.4023778	0.623037	0.4886256	0.0647828	0.5084295	0.3028173	0.0190627	0.2488841	0.217232	0.417658	0.7237061	0.7252907	0.1573965	0.2877832	0.393466	0.1141402
3740	0.3538791	0.511633	0.0383606	0.2446116	0.2871747	0.786482	0.3062215	0.0367387	0.2341982	0.1737312	0.6681894	0.3550245	0.179946	0.4602197	0.5186128	0.3542941	0.4646157	0.5408902	0.4085379	0.1516926	0.6546183	0.3627163	0.0224638	0.3160376	0.2196843	0.4150533	0.487956	0.7093367	0.1622475	0.3486246	0.443701	0.1180269
3760	0.4991966	0.7155334	0.0756969	0.2396636	0.2578568	0.6687811	0.2483672	0.0274765	0.1979716	0.1869398	0.5697508	0.378795	0.2183461	0.4706553	0.5910651	0.3385012	0.3436635	0.6208028	0.5307413	0.1280027	0.6063371	0.3446698	0.0612535	0.3132491	0.2210185	0.3819593	0.6243404	0.6900879	0.1286051	0.3366684	0.5518609	0.1629944
3780	0.4244746	0.5691579	0.0427944	0.2579571	0.2355033	0.7788647	0.3153336	0.0199804	0.1221909	0.2328133	0.5072273	0.4237028	0.1590809	0.3983653	0.5791772	0.3151836	0.3673955	0.632319	0.473276	0.123495	0.6311222	0.3348312	0.0249963	0.4399672	0.2739034	0.436134	0.6637857	0.6791335	0.1614075	0.2736262	0.4089819	0.1254803
3800	0.4032776	0.4529641	0.0424384	0.3161507	0.2644891	0.6826996	0.3531937	0.0133161	0.1345089	0.1998103	0.5194554	0.4638518	0.2121139	0.3202801	0.5382927	0.3651531	0.3826368	0.5765048	0.4284042	0.0994307	0.642822	0.3069	0.035088	0.3723867	0.2857189	0.4620438	0.6424205	0.5900159	0.1876448	0.283633	0.4963307	0.1544557
3820	0.3607677	0.3786513	0.0344341	0.2760481	0.2773935	0.7023786	0.3862452	0.01166	0.1614888	0.2229669	0.6579032	0.5156388	0.1714986	0.3828279	0.5098595	0.2736568	0.3807158	0.666431	0.4774505	0.0764938	0.5992224	0.2659041	0.022437	0.3566057	0.2789921	0.4496434	0.6372605	0.7465408	0.1047271	0.2271301	0.4132707	0.1666821
3840	0.3871006	0.4253297	0.0272828	0.2322443	0.2852995	0.834867	0.3631704	0.0255839	0.202878	0.2141911	0.6143285	0.3647476	0.2048419	0.3909243	0.6936462	0.4482186	0.4446785	0.5798375	0.497782	0.1062978	0.536226	0.2481506	0.0416579	0.4181483	0.2950625	0.5082361	0.6556726	0.5673584	0.1474791	0.3132199	0.3473459	0.1209159
3860	0.4412772	0.5413684	0.0573098	0.2386461	0.2022904	0.8917375	0.3618813	0.0730164	0.2350143	0.1523545	0.5832534	0.3697061	0.1672483	0.4085903	0.5126961	0.4005463	0.332459	0.6376096	0.3634191	0.0692009	0.6319481	0.2487982	0.0218106	0.3029861	0.2762268	0.4592515	0.6631731	0.6576307	0.1981855	0.2164821	0.4067089	0.1408601
3880	0.4392599	0.4834171	0.0940191	0.3136182	0.2864105	0.7857511	0.3050419	0.0259845	0.175666	0.1577011	0.6323992	0.4735825	0.1483482	0.4189205	0.5500795	0.2401932	0.3812792	0.7045497	0.5255873	0.0448314	0.6541087	0.2277224	0.032811	0.3670631	0.3239743	0.6309748	0.7277442	0.668028	0.0802686	0.2910426	0.3736679	0.1470844
3900	0.402534	0.4585607	0.0711149	0.264157	0.3387861	0.842268	0.3029985	0.0317599	0.2119373	0.1701378	0.6063279	0.3349614	0.1819958	0.5041895	0.5376427	0.3778902	0.4211419	0.5911644	0.4362694	0.0554827	0.6639875	0.2829228	0.015467	0.3497118	0.3816618	0.5324851	0.6283993	0.6532685	0.0638995	0.3371888	0.4123049	0.1838763
3920	0.3540261	0.4239472	0.0911925	0.2730556	0.2979222	0.8328449	0.4389183	0.0243295	0.1424264	0.2726654	0.5677101	0.5077855	0.1532807	0.3859922	0.490109	0.430049	0.4240214	0.5394516	0.4459404	0.1163673	0.6347652	0.2890336	0.0294999	0.3515528	0.3719336	0.4874718	0.7106639	0.6354519	0.1225556	0.4210882	0.4505336	0.1479034
3940	0.4348718	0.5163669	0.1201673	0.2629184	0.4498957	0.6782511	0.3346461	0.0395854	0.4038867	0.2493977	0.5979054	0.468988	0.1687816	0.406647	0.5848138	0.4053477	0.3834824	0.5683202	0.3635271	0.441511	0.618532	0.2770168	0.2327916	0.362787	0.4567644	0.3671501	0.7674286	0.6459119	0.0983093	0.3592595	0.4738862	0.1507127
3960	0.4776948	0.4467508	0.0687694	0.2444569	0.421394	0.7880255	0.302023	0.0591747	0.632348	0.2003205	0.6614605	0.3936261	0.2407363	0.4346537	0.5111422	0.2830413	0.4324327	0.6052927	0.4743057	0.5288801	0.681565	0.2579891	0.3663612	0.4268613	0.3796705	0.3090624	0.6284611	0.4886345	0.1243863	0.3097727	0.4659696	0.1437638
3980	0.453974	0.4464874	0.0863592	0.1593848	0.5972273	0.8520109	0.2279861	0.0349914	0.5392397	0.1870678	0.6920193	0.4768478	0.1159993	0.3793741	0.465769	0.4025434	0.4028434	0.6953898	0.3378167	0.6640739	0.7824234	0.2779223	0.4787478	0.3895301	0.4360568	0.4153272	0.6010581	0.4510332	0.12081	0.2724145	0.5714264	0.0984804
4000	0.3179821	0.549829	0.0554185	0.1689838	0.4316095	0.7725877	0.2578991	0.0331943	0.7461807	0.1747119	0.5602541	0.4608763	0.1808051	0.4289327	0.3645588	0.2970654	0.3507982	0.7368128	0.3195485	0.5379285	0.7370585	0.2822078	0.5462218	0.4041795	0.3245883	0.3009437	0.7298275	0.5293355	0.1562386	0.3003128	0.542656	0.185194
4020	0.3696187	0.4618618	0.0776917	0.1636234	0.3253601	0.7190287	0.3392661	0.0530811	0.740452	0.2080794	0.620908	0.4755594	0.1419612	0.5046809	0.4803132	0.4197823	0.4320311	0.6044629	0.2858518	0.6150231	0.7979062	0.3132611	0.4451019	0.3820497	0.2900775	0.2616092	0.7003441	0.4688538	0.1294325	0.2707774	0.6213117	0.1764278
4040	0.4493858	0.472353	0.0892198	0.1268416	0.5582795	0.7884731	0.345725	0.0533996	0.7397676	0.1170096	0.5555065	0.3726532	0.1469671	0.3837192	0.4513639	0.3006802	0.285475	0.5784626	0.3334916	0.6463527	0.7457839	0.3805373	0.5958845	0.4009896	0.2845498	0.2053487	0.586253	0.4615588	0.1541332	0.2597781	0.5561825	0.1516358
4060	0.2922398	0.6096174	0.0917257	0.1176695	0.498808	0.675297	0.2789601	0.0229984	0.6709056	0.2748635	0.623507	0.3849962	0.160385	0.4035062	0.3414189	0.4891199	0.3722649	0.452246	0.303185	0.775107	0.6833336	0.3111245	0.5211913	0.352987	0.2482601	0.3187878	0.6124166	0.4558588	0.1423019	0.3696462	0.6239595	0.1684722
4080	0.3497052	0.4923845	0.0449721	0.157657	0.4177968	0.7389615	0.3701537	0.0279808	0.7155388	0.2095613	0.6234675	0.3699814	0.1940635	0.3880783	0.3949644	0.4393597	0.3388512	0.6074917	0.2783675	0.6118393	0.6694953	0.3260161	0.5814057	0.3563321	0.2278846	0.3902915	0.678983	0.4811513	0.1455934	0.3568622	0.5743007	0.1427406
4100	0.3647619	0.4945493	0.1005894	0.1601339	0.5178282	0.7149102	0.3784798	0.0254733	0.7157461	0.161799	0.7417097	0.3605493	0.1830313	0.4326267	0.4399934	0.3203723	0.4280787	0.5847767	0.2925384	0.6314758	0.6607952	0.2631055	0.7377565	0.337032	0.2175783	0.3925385	0.6578733	0.4826561	0.1196524	0.3485706	0.5994872	0.168639
4120	0.424174	0.5386592	0.0601679	0.113415	0.4903718	0.6606986	0.2875756	0.0114562	0.6484832	0.2000689	0.6917743	0.4216739	0.1862965	0.6197359	0.4457084	0.3215522	0.4296913	0.5641547	0.2974802	0.7339321	0.7620944	0.3110475	0.5144622	0.3220264	0.194683	0.2996067	0.7126639	0.3716641	0.1239834	0.3460083	0.6492732	0.1205175
4140	0.4408274	0.5474406	0.0766881	0.1139811	0.523697	0.7750302	0.307331	0.0211688	0.7791402	0.1820082	0.6317196	0.3388161	0.1343463	0.3457457	0.4948417	0.3428933	0.3962054	0.5467132	0.3139583	0.6809512	0.8181133	0.2785954	0.4814797	0.3551504	0.1180349	0.3349911	0.666823	0.4963155	0.1162692	0.2643508	0.6086414	0.1267567
4160	0.4533952	0.4951903	0.041961	0.1169907	0.4009934	0.6827625	0.3334391	0.0057503	0.5924603	0.2521082	0.637705	0.4542452	0.1871486	0.3483144	0.4669311	0.27713	0.3101465	0.6304776	0.2743804	0.6740356	0.7240409	0.2814527	0.6314169	0.4320958	0.1644327	0.3220645	0.5942599	0.4561692	0.0960301	0.2647386	0.5732887	0.2401978
4180	0.4224445	0.4121871	0.0469011	0.1146512	0.4364657	0.766368	0.3287077	0.0141888	0.6939284	0.15682	0.5508581	0.4962735	0.1589147	0.449268	0.4792143	0.2341679	0.4011621	0.6449353	0.2683098	0.6921053	0.6452163	0.3324351	0.6922287	0.3705816	0.1497331	0.3151466	0.6035928	0.5119178	0.126387	0.2810946	0.611485	0.1444294
4200	0.4393041	0.4698343	0.0448493	0.1571805	0.4150201	0.6755668	0.224522	0.012012	0.626384	0.104707	0.5751103	0.4379654	0.1359919	0.4183331	0.4220521	0.2357005	0.2971243	0.5683397	0.2825073	0.6868704	0.785677	0.3530819	0.6392012	0.4223299	0.1054803	0.3243583	0.6919418	0.5768559	0.1762429	0.2422032	0.6237603	0.1518427
4220	0.4001264	0.421586	0.0311869	0.1235686	0.4294193	0.6512112	0.3149629	0.0272071	0.714823	0.1736701	0.5590306	0.4409986	0.1567071	0.4229311	0.3988838	0.2776207	0.3248426	0.6435454	0.2775902	0.728243	0.7303231	0.3023775	0.763596	0.3078462	0.087355	0.3151265	0.6677417	0.4751871	0.1572448	0.2820339	0.6221091	0.1568649
4240	0.4347855	0.4932148	0.0451189	0.097229	0.4371665	0.6905719	0.3508618	0.0088809	0.819227	0.2175797	0.5482524	0.4523142	0.2056817	0.4121811	0.3988413	0.3135335	0.3358915	0.6213913	0.2836862	0.7991343	0.6703502	0.2627373	0.6938991	0.2732139	0.1334482	0.2421849	0.7064908	0.4762857	0.1689643	0.2510968	0.5628839	0.1637332
4260	0.3750179	0.5090868	0.0325302	0.074125	0.495933	0.7098098	0.322859	0.0100617	0.6223959	0.2011337	0.7413284	0.420283	0.1543976	0.384576	0.4236127	0.3873507	0.4233045	0.6721302	0.279568	0.7856542	0.7327178	0.2601743	0.7534625	0.2937112	0.0700617	0.3141883	0.6770565	0.4587023	0.1896676	0.302491	0.6259823	0.1821382
4280	0.3408262	0.5322241	0.0390101	0.1011033	0.426867	0.6256521	0.3274243	0.0341878	0.7006565	0.1723175	0.5937872	0.526631	0.1300742	0.3564859	0.4092794	0.2722564	0.4549598	0.7698234	0.3486021	0.8109321	0.6518678	0.3651719	0.6960762	0.2422353	0.0856394	0.3076242	0.6215067	0.4695483	0.1434598	0.3322182	0.6220406	0.1096655
