"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
20	0,6052097	0,9940774	0,8218569	0,9670723	0,9596719	0,2815516	0,7213182	0,6982598	0,9103234	0,9463037	0,0938827	0,9388759	0,2388197	0,3640334	0,9999999	0,9980167	0,3827902	0,7922602	0,9202859	0,3115764	0,8333045	0,4476890	0,6353329	0,9966740	0,7960202	0,9958281	0,5441920	0,9999433	0,5611416	0,8489256	0,9985611	0,6041177
40	0,6052102	0,9940847	0,8474228	0,9670830	0,9671519	0,2815514	0,7213708	0,6982657	0,8672055	0,8692042	0,0961072	0,9389410	0,2388209	0,3657045	0,9999999	0,9983697	0,4152011	0,8390174	0,9335128	0,3390062	0,8333067	0,4631362	0,7120459	0,9971118	0,8138302	0,9963102	0,6044878	0,9999514	0,5611264	0,8489128	0,9985615	0,6042106
60	0,6052107	0,9940898	0,8733876	0,9670907	0,9727735	0,2815513	0,7214092	0,6982699	0,8275254	0,8117016	0,1013868	0,9389884	0,2388218	0,3699967	0,9999999	0,9986889	0,4511517	0,8828301	0,9473170	0,3674143	0,8333083	0,4817958	0,7800540	0,9975490	0,8323756	0,9967634	0,6564220	0,9999574	0,5611156	0,8489037	0,9985619	0,6042779
80	0,6052109	0,9940934	0,8955699	0,9670963	0,9763458	0,2815512	0,7214372	0,6982728	0,7967947	0,7757182	0,1090982	0,9390230	0,2388224	0,3766959	0,9999998	0,9989305	0,4845073	0,9171125	0,9593330	0,3920616	0,8333094	0,5012673	0,8314912	0,9979338	0,8485093	0,9970952	0,6937667	0,9999616	0,5611078	0,8488972	0,9985621	0,6043265
100	0,6052111	0,9940959	0,9130660	0,9671003	0,9784579	0,2815511	0,7214577	0,6982749	0,7747965	0,7549158	0,1178931	0,9390482	0,2388229	0,3848506	0,9999998	0,9990986	0,5128895	0,9417296	0,9689169	0,4117300	0,8333102	0,5200690	0,8679259	0,9982512	0,8613778	0,9972971	0,7184402	0,9999647	0,5611023	0,8488926	0,9985622	0,6043615
120	0,6052113	0,9940977	0,9262644	0,9671033	0,9796613	0,2815511	0,7214726	0,6982764	0,7597213	0,7433972	0,1265123	0,9390666	0,2388232	0,3934049	0,9999998	0,9992106	0,5358332	0,9585444	0,9761807	0,4266887	0,8333107	0,5372299	0,8929266	0,9985030	0,8711290	0,9973960	0,7339805	0,9999668	0,5610983	0,8488893	0,9985624	0,6043868
140	0,6052114	0,9940990	0,9359511	0,9671054	0,9803331	0,2815511	0,7214834	0,6982774	0,7496636	0,7371818	0,1341313	0,9390799	0,2388235	0,4015356	0,9999998	0,9992835	0,5537617	0,9696627	0,9815079	0,4377208	0,8333111	0,5521946	0,9097998	0,9986977	0,8782721	0,9974264	0,7434838	0,9999683	0,5610955	0,8488870	0,9985624	0,6044049
160	0,6052115	0,9940999	0,9429342	0,9671070	0,9807037	0,2815511	0,7214914	0,6982782	0,7430698	0,7338825	0,1403817	0,9390896	0,2388237	0,4087425	0,9999997	0,9993305	0,5674370	0,9768504	0,9853273	0,4456873	0,8333114	0,5647558	0,9210861	0,9988457	0,8833805	0,9974176	0,7491864	0,9999694	0,5610935	0,8488854	0,9985625	0,6044180
180	0,6052115	0,9941005	0,9479074	0,9671082	0,9809066	0,2815511	0,7214971	0,6982787	0,7387982	0,7321498	0,1452299	0,9390966	0,2388238	0,4148094	0,9999997	0,9993608	0,5776817	0,9814213	0,9880217	0,4513537	0,8333116	0,5749657	0,9285982	0,9989569	0,8869690	0,9973902	0,7525672	0,9999701	0,5610921	0,8488842	0,9985625	0,6044273
200	0,6052116	0,9941010	0,9514193	0,9671090	0,9810173	0,2815511	0,7215013	0,6982791	0,7360537	0,7312464	0,1488322	0,9391017	0,2388239	0,4197197	0,9999997	0,9993804	0,5852497	0,9842921	0,9898996	0,4553390	0,8333117	0,5830410	0,9335845	0,9990396	0,8894552	0,9973567	0,7545565	0,9999706	0,5610911	0,8488834	0,9985625	0,6044340
220	0,6052116	0,9941013	0,9538844	0,9671096	0,9810775	0,2815511	0,7215043	0,6982793	0,7343007	0,7307776	0,1514202	0,9391054	0,2388240	0,4235734	0,9999997	0,9993931	0,5907780	0,9860780	0,9911966	0,4581179	0,8333118	0,5892815	0,9368891	0,9991008	0,8911588	0,9973242	0,7557223	0,9999710	0,5610903	0,8488828	0,9985626	0,6044388
240	0,6052116	0,9941015	0,9556074	0,9671100	0,9811102	0,2815511	0,7215066	0,6982795	0,7331858	0,7305352	0,1532309	0,9391081	0,2388241	0,4265249	0,9999997	0,9994015	0,5947798	0,9871806	0,9920860	0,4600426	0,8333119	0,5940091	0,9390773	0,9991458	0,8923158	0,9972959	0,7564043	0,9999712	0,5610898	0,8488824	0,9985626	0,6044423
260	0,6052116	0,9941017	0,9568078	0,9671104	0,9811279	0,2815511	0,7215082	0,6982796	0,7324787	0,7304102	0,1544715	0,9391100	0,2388241	0,4287412	0,9999997	0,9994071	0,5976546	0,9878572	0,9926925	0,4613685	0,8333119	0,5975300	0,9405256	0,9991788	0,8930957	0,9972726	0,7568034	0,9999714	0,5610895	0,8488821	0,9985626	0,6044447
280	0,6052116	0,9941018	0,9576423	0,9671106	0,9811376	0,2815511	0,7215093	0,6982797	0,7320313	0,7303458	0,1553072	0,9391114	0,2388241	0,4303786	0,9999997	0,9994109	0,5997065	0,9882703	0,9931043	0,4622781	0,8333119	0,6001137	0,9414838	0,9992029	0,8936182	0,9972543	0,7570374	0,9999715	0,5610892	0,8488819	0,9985626	0,6044465
300	0,6052116	0,9941019	0,9582215	0,9671107	0,9811428	0,2815511	0,7215102	0,6982798	0,7317486	0,7303126	0,1558627	0,9391124	0,2388241	0,4315723	0,9999997	0,9994134	0,6011631	0,9885216	0,9933829	0,4628998	0,8333120	0,6019853	0,9421177	0,9992205	0,8939664	0,9972404	0,7571750	0,9999716	0,5610890	0,8488817	0,9985626	0,6044477
320	0,6052116	0,9941020	0,9586230	0,9671109	0,9811456	0,2815511	0,7215108	0,6982799	0,7315702	0,7302956	0,1562279	0,9391132	0,2388241	0,4324328	0,9999997	0,9994151	0,6021921	0,9886740	0,9935708	0,4633236	0,8333120	0,6033259	0,9425371	0,9992333	0,8941973	0,9972299	0,7572562	0,9999716	0,5610889	0,8488816	0,9985626	0,6044486
340	0,6052116	0,9941020	0,9589010	0,9671109	0,9811471	0,2815510	0,7215112	0,6982799	0,7314578	0,7302868	0,1564660	0,9391137	0,2388242	0,4330473	0,9999997	0,9994163	0,6029161	0,9887660	0,9936972	0,4636117	0,8333120	0,6042766	0,9428145	0,9992426	0,8943499	0,9972223	0,7573044	0,9999717	0,5610888	0,8488815	0,9985626	0,6044492
360	0,6052116	0,9941020	0,9590934	0,9671110	0,9811480	0,2815510	0,7215116	0,6982799	0,7313869	0,7302823	0,1566201	0,9391141	0,2388242	0,4334825	0,9999997	0,9994171	0,6034236	0,9888216	0,9937821	0,4638072	0,8333120	0,6049450	0,9429979	0,9992493	0,8944504	0,9972167	0,7573330	0,9999717	0,5610887	0,8488815	0,9985626	0,6044497
380	0,6052116	0,9941020	0,9592265	0,9671111	0,9811484	0,2815510	0,7215118	0,6982799	0,7313422	0,7302800	0,1567193	0,9391144	0,2388242	0,4337888	0,9999997	0,9994176	0,6037782	0,9888550	0,9938390	0,4639396	0,8333120	0,6054111	0,9431193	0,9992542	0,8945163	0,9972127	0,7573502	0,9999717	0,5610887	0,8488814	0,9985626	0,6044500
400	0,6052116	0,9941021	0,9593186	0,9671111	0,9811487	0,2815510	0,7215120	0,6982799	0,7313141	0,7302788	0,1567828	0,9391146	0,2388242	0,4340029	0,9999997	0,9994180	0,6040253	0,9888751	0,9938771	0,4640292	0,8333120	0,6057339	0,9431996	0,9992578	0,8945595	0,9972099	0,7573605	0,9999717	0,5610887	0,8488814	0,9985626	0,6044502
420	0,6052116	0,9941021	0,9593822	0,9671111	0,9811488	0,2815510	0,7215121	0,6982799	0,7312964	0,7302782	0,1568234	0,9391147	0,2388242	0,4341519	0,9999997	0,9994183	0,6041969	0,9888872	0,9939026	0,4640897	0,8333120	0,6059561	0,9432527	0,9992604	0,8945877	0,9972079	0,7573668	0,9999717	0,5610886	0,8488814	0,9985626	0,6044504
440	0,6052116	0,9941021	0,9594262	0,9671111	0,9811489	0,2815510	0,7215122	0,6982799	0,7312853	0,7302779	0,1568492	0,9391148	0,2388242	0,4342551	0,9999997	0,9994185	0,6043159	0,9888944	0,9939196	0,4641305	0,8333120	0,6061082	0,9432878	0,9992622	0,8946060	0,9972065	0,7573705	0,9999717	0,5610886	0,8488814	0,9985626	0,6044505
460	0,6052116	0,9941021	0,9594566	0,9671111	0,9811489	0,2815510	0,7215122	0,6982800	0,7312783	0,7302778	0,1568656	0,9391149	0,2388242	0,4343263	0,9999997	0,9994186	0,6043982	0,9888987	0,9939310	0,4641581	0,8333120	0,6062117	0,9433110	0,9992636	0,8946180	0,9972055	0,7573729	0,9999717	0,5610886	0,8488814	0,9985626	0,6044506
480	0,6052116	0,9941021	0,9594776	0,9671111	0,9811489	0,2815510	0,7215123	0,6982800	0,7312738	0,7302777	0,1568760	0,9391149	0,2388242	0,4343753	0,9999997	0,9994187	0,6044550	0,9889013	0,9939386	0,4641766	0,8333120	0,6062819	0,9433264	0,9992646	0,8946257	0,9972048	0,7573743	0,9999717	0,5610886	0,8488814	0,9985626	0,6044507
500	0,6052116	0,9941021	0,9594921	0,9671111	0,9811489	0,2815510	0,7215123	0,6982800	0,7312711	0,7302776	0,1568826	0,9391150	0,2388242	0,4344088	0,9999997	0,9994187	0,6044942	0,9889028	0,9939436	0,4641891	0,8333120	0,6063292	0,9433365	0,9992653	0,8946308	0,9972043	0,7573751	0,9999717	0,5610886	0,8488814	0,9985626	0,6044507
520	0,6052116	0,9941021	0,9595021	0,9671111	0,9811490	0,2815510	0,7215123	0,6982800	0,7312693	0,7302776	0,1568867	0,9391150	0,2388242	0,4344318	0,9999997	0,9994188	0,6045211	0,9889038	0,9939470	0,4641975	0,8333120	0,6063610	0,9433432	0,9992658	0,8946340	0,9972040	0,7573757	0,9999717	0,5610886	0,8488814	0,9985626	0,6044507
540	0,6052116	0,9941021	0,9595091	0,9671112	0,9811490	0,2815510	0,7215124	0,6982800	0,7312682	0,7302776	0,1568894	0,9391150	0,2388242	0,4344474	0,9999997	0,9994188	0,6045396	0,9889043	0,9939492	0,4642031	0,8333120	0,6063823	0,9433477	0,9992661	0,8946361	0,9972037	0,7573760	0,9999717	0,5610886	0,8488814	0,9985626	0,6044508
560	0,6052116	0,9941021	0,9595139	0,9671112	0,9811490	0,2815510	0,7215124	0,6982800	0,7312675	0,7302776	0,1568910	0,9391150	0,2388242	0,4344580	0,9999997	0,9994188	0,6045523	0,9889047	0,9939507	0,4642069	0,8333120	0,6063965	0,9433506	0,9992664	0,8946375	0,9972036	0,7573762	0,9999717	0,5610886	0,8488814	0,9985626	0,6044508
580	0,6052116	0,9941021	0,9467547	0,9671112	0,9759731	0,2815510	0,7215124	0,6982800	0,7561527	0,7836844	0,1563753	0,9391151	0,2388242	0,4342132	0,9999997	0,9990521	0,5890645	0,9626686	0,9835235	0,4501608	0,8333120	0,6003000	0,8972377	0,9991061	0,8855935	0,9966137	0,7212227	0,9999713	0,5610886	0,8488814	0,9985626	0,6044508
600	0,6052116	0,9941021	0,9223387	0,9671111	0,9684983	0,2815510	0,7215124	0,6982800	0,7993491	0,8607847	0,1523734	0,9391151	0,2388242	0,4319997	0,9999997	0,9984914	0,5568443	0,9159212	0,9645503	0,4227904	0,8333120	0,5864784	0,8205436	0,9987794	0,8678406	0,9956673	0,6613367	0,9999703	0,5610886	0,8488814	0,9985626	0,6044508
620	0,6052116	0,9941021	0,8973587	0,9671110	0,9628801	0,2815510	0,7215124	0,6982800	0,8389491	0,9182866	0,1441871	0,9391151	0,2388242	0,4267088	0,9999997	0,9980800	0,5210331	0,8721155	0,9470750	0,3943962	0,8333120	0,5684986	0,7525488	0,9984233	0,8493356	0,9949765	0,6095206	0,9999693	0,5610886	0,8488814	0,9985626	0,6044508
640	0,6052116	0,9941021	0,8757977	0,9671109	0,9593099	0,2815510	0,7215124	0,6982800	0,8695166	0,9542687	0,1340115	0,9391151	0,2388242	0,4189716	0,9999997	0,9978474	0,4877790	0,8378378	0,9339983	0,3697247	0,8333120	0,5487448	0,7011208	0,9980976	0,8332304	0,9946304	0,5720670	0,9999684	0,5610886	0,8488814	0,9985626	0,6044508
660	0,6052116	0,9941021	0,8585579	0,9671106	0,9571992	0,2815510	0,7215124	0,6982800	0,8913619	0,9750704	0,1240866	0,9391151	0,2388242	0,4100988	0,9999998	0,9977410	0,4594703	0,8132237	0,9252168	0,3500168	0,8333120	0,5291610	0,6646924	0,9978233	0,8203817	0,9945433	0,5471989	0,9999677	0,5610886	0,8488814	0,9985626	0,6044508
680	0,6052116	0,9941021	0,8453287	0,9671104	0,9559966	0,2815510	0,7215124	0,6982800	0,9063416	0,9865887	0,1156496	0,9391151	0,2388242	0,4012668	0,9999998	0,9977074	0,4365797	0,7964111	0,9197369	0,3350217	0,8333120	0,5111292	0,6396960	0,9976028	0,8106443	0,9946087	0,5314728	0,9999672	0,5610886	0,8488814	0,9985626	0,6044508
700	0,6052116	0,9941021	0,8354192	0,9671101	0,9553254	0,2815510	0,7215124	0,6982800	0,9163672	0,9928041	0,1090631	0,9391151	0,2388242	0,3932400	0,9999998	0,9977098	0,4186895	0,7852940	0,9165197	0,3239642	0,8333120	0,4954296	0,6228257	0,9974309	0,8035108	0,9947452	0,5218305	0,9999668	0,5610886	0,8488814	0,9985626	0,6044508
720	0,6052116	0,9941021	0,8281061	0,9671099	0,9549552	0,2815510	0,7215124	0,6982800	0,9229771	0,9961035	0,1042012	0,9391151	0,2388242	0,3863872	0,9999998	0,9977269	0,4050415	0,7781072	0,9147438	0,3159845	0,8333120	0,4823411	0,6115413	0,9972993	0,7984090	0,9949015	0,5160389	0,9999665	0,5610886	0,8488814	0,9985626	0,6044508
740	0,6052116	0,9941021	0,8227599	0,9671096	0,9547525	0,2815510	0,7215124	0,6982800	0,9272935	0,9978364	0,1007467	0,9391151	0,2388242	0,3807942	0,9999998	0,9977477	0,3948165	0,7735369	0,9138348	0,3103148	0,8333120	0,4717985	0,6040305	0,9972002	0,7948250	0,9950499	0,5126084	0,9999662	0,5610886	0,8488814	0,9985626	0,6044508
760	0,6052116	0,9941021	0,8188754	0,9671094	0,9546419	0,2815510	0,7215124	0,6982800	0,9300946	0,9987400	0,0983573	0,9391151	0,2388242	0,3763805	0,9999999	0,9977671	0,3872625	0,7706665	0,9134202	0,3063329	0,8333120	0,4635394	0,5990451	0,9971261	0,7923419	0,9951779	0,5105954	0,9999661	0,5610886	0,8488814	0,9985626	0,6044508
780	0,6052116	0,9941021	0,8160643	0,9671092	0,9545818	0,2815510	0,7215124	0,6982800	0,9319049	0,9992088	0,0967361	0,9391151	0,2388242	0,3729863	0,9999999	0,9977833	0,3817442	0,7688808	0,9132715	0,3035609	0,8333120	0,4572147	0,5957411	0,9970713	0,7906404	0,9952821	0,5094211	0,9999660	0,5610886	0,8488814	0,9985626	0,6044508
800	0,6052116	0,9941021	0,8140352	0,9671091	0,9545492	0,2815510	0,7215124	0,6982800	0,9330716	0,9994513	0,0956514	0,9391151	0,2388242	0,3704288	0,9999999	0,9977961	0,3777495	0,7677784	0,9132550	0,3016445	0,8333120	0,4524624	0,5935533	0,9970308	0,7894849	0,9953637	0,5087383	0,9999659	0,5610886	0,8488814	0,9985626	0,6044508
820	0,6052116	0,9941021	0,8125732	0,9671090	0,9545315	0,2815510	0,7215124	0,6982800	0,9338222	0,9995764	0,0949332	0,9391151	0,2388242	0,3685328	0,9999999	0,9978057	0,3748798	0,7671019	0,9132965	0,3003268	0,8333120	0,4489482	0,5921054	0,9970012	0,7887060	0,9954257	0,5083417	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
840	0,6052116	0,9941021	0,8115209	0,9671089	0,9545219	0,2815510	0,7215124	0,6982800	0,9343044	0,9996409	0,0944613	0,9391151	0,2388242	0,3671458	0,9999999	0,9978128	0,3728314	0,7666888	0,9133568	0,2994247	0,8333120	0,4463847	0,5911473	0,9969795	0,7881841	0,9954720	0,5081112	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
860	0,6052116	0,9941021	0,8107641	0,9671088	0,9545167	0,2815510	0,7215124	0,6982800	0,9346140	0,9996740	0,0941530	0,9391151	0,2388242	0,3661423	0,9999999	0,9978180	0,3713774	0,7664375	0,9134172	0,2988093	0,8333120	0,4445365	0,5905135	0,9969637	0,7878364	0,9955059	0,5079769	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
880	0,6052116	0,9941021	0,8102201	0,9671088	0,9545139	0,2815510	0,7215124	0,6982800	0,9348126	0,9996911	0,0939526	0,9391151	0,2388242	0,3654229	0,9999999	0,9978217	0,3703501	0,7662852	0,9134697	0,2983907	0,8333120	0,4432174	0,5900942	0,9969521	0,7876058	0,9955305	0,5078983	0,9999658	0,5610886	0,8488814	0,9985626	0,6044508
900	0,6052116	0,9941021	0,8098292	0,9671087	0,9545124	0,2815510	0,7215124	0,6982800	0,9349400	0,9996999	0,0938226	0,9391151	0,2388242	0,3649111	0,9999999	0,9978244	0,3696273	0,7661932	0,9135122	0,2981066	0,8333120	0,4422844	0,5898169	0,9969438	0,7874534	0,9955482	0,5078522	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
920	0,6052116	0,9941021	0,8095483	0,9671087	0,9545116	0,2815510	0,7215124	0,6982800	0,9350216	0,9997044	0,0937386	0,9391151	0,2388242	0,3645495	0,9999999	0,9978263	0,3691207	0,7661377	0,9135449	0,2979142	0,8333120	0,4416296	0,5896335	0,9969377	0,7873531	0,9955607	0,5078250	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
940	0,6052116	0,9941021	0,8093466	0,9671086	0,9545111	0,2815510	0,7215124	0,6982800	0,9350740	0,9997067	0,0936844	0,9391151	0,2388242	0,3642955	0,9999999	0,9978276	0,3687667	0,7661042	0,9135694	0,2977841	0,8333120	0,4411733	0,5895122	0,9969332	0,7872873	0,9955696	0,5078088	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
960	0,6052116	0,9941021	0,8092016	0,9671086	0,9545109	0,2815510	0,7215124	0,6982800	0,9351075	0,9997079	0,0936495	0,9391151	0,2388242	0,3641179	0,9999999	0,9978285	0,3685201	0,7660841	0,9135873	0,2976962	0,8333120	0,4408572	0,5894319	0,9969300	0,7872442	0,9955759	0,5077991	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
980	0,6052116	0,9941021	0,8090975	0,9671086	0,9545107	0,2815510	0,7215124	0,6982800	0,9351290	0,9997085	0,0936271	0,9391151	0,2388242	0,3639942	0,9999999	0,9978291	0,3683488	0,7660721	0,9136002	0,2976370	0,8333120	0,4406395	0,5893788	0,9969277	0,7872160	0,9955802	0,5077933	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1000	0,6052116	0,9941021	0,8090228	0,9671086	0,9545107	0,2815510	0,7215124	0,6982800	0,9351428	0,9997088	0,0936126	0,9391151	0,2388242	0,3639085	0,9999999	0,9978296	0,3682300	0,7660649	0,9136093	0,2975970	0,8333120	0,4404903	0,5893437	0,9969260	0,7871977	0,9955833	0,5077898	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1020	0,6052116	0,9941021	0,8089691	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351517	0,9997089	0,0936033	0,9391151	0,2388242	0,3638493	0,9999999	0,9978299	0,3681479	0,7660605	0,9136157	0,2975701	0,8333120	0,4403885	0,5893205	0,9969248	0,7871857	0,9955854	0,5077876	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1040	0,6052116	0,9941021	0,8089305	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351573	0,9997090	0,0935974	0,9391151	0,2388242	0,3638085	0,9999999	0,9978301	0,3680911	0,7660580	0,9136202	0,2975520	0,8333120	0,4403194	0,5893051	0,9969239	0,7871780	0,9955869	0,5077863	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1060	0,6052116	0,9941021	0,8089028	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351610	0,9997091	0,0935936	0,9391151	0,2388242	0,3637805	0,9999999	0,9978303	0,3680520	0,7660564	0,9136233	0,2975399	0,8333120	0,4402726	0,5892950	0,9969233	0,7871730	0,9955879	0,5077855	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1080	0,6052116	0,9941021	0,8088830	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351633	0,9997091	0,0935911	0,9391151	0,2388242	0,3637612	0,9999999	0,9978304	0,3680252	0,7660555	0,9136254	0,2975317	0,8333120	0,4402410	0,5892883	0,9969228	0,7871697	0,9955887	0,5077850	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508
1100	0,6052116	0,9941021	0,8088687	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351648	0,9997091	0,0935895	0,9391151	0,2388242	0,3637481	0,9999999	0,9978305	0,3680067	0,7660549	0,9136268	0,2975262	0,8333120	0,4402198	0,5892838	0,9969225	0,7871676	0,9955891	0,5077847	0,9999657	0,5610886	0,8488814	0,9985626	0,6044508

0	0,6052089	0,9940673	0,8083792	0,9670572	0,9544892	0,2815518	0,7212463	0,6982515	0,9350861	0,9997090	0,0936357	0,9387867	0,2388182	0,3638950	0,9999999	0,9978086	0,3670433	0,7660107	0,9135543	0,2974758	0,8333013	0,4404612	0,5891941	0,9963617	0,7868968	0,9955671	0,5076782	0,9999324	0,5611628	0,8489436	0,9985604	0,6039895
20	0,5387389	0,9940774	0,8085011	0,9670723	0,9544954	0,2815516	0,7475626	0,6982598	0,9351095	0,9997090	0,0936217	0,9388759	0,2388197	0,3638477	0,9999999	0,9980310	0,3756676	0,7652601	0,9135763	0,3358765	0,7809514	0,4403836	0,6336545	0,9965218	0,7995193	0,9955740	0,5077091	0,9999428	0,5611416	0,8489256	0,9987013	0,6041177
40	0,4385317	0,9940847	0,8085903	0,9670829	0,9544999	0,2815514	0,7940702	0,6982657	0,9351262	0,9997090	0,0936118	0,9389410	0,2388209	0,3638130	0,9999999	0,9984157	0,3932666	0,7581544	0,9135919	0,4105337	0,6759535	0,4403269	0,7050271	0,9967074	0,8241973	0,9955789	0,5077310	0,9999500	0,5611264	0,8489128	0,9989501	0,6042106
60	0,3777332	0,9940898	0,8086556	0,9670905	0,9545030	0,2815513	0,8375928	0,6982699	0,9351381	0,9997091	0,0936046	0,9389884	0,2388218	0,3637876	0,9999999	0,9987771	0,4127560	0,7406656	0,9136029	0,4877167	0,5638392	0,4402855	0,7649863	0,9969617	0,8499015	0,9955823	0,5077465	0,9999549	0,5611156	0,8489037	0,9991839	0,6042779
80	0,3621469	0,9940934	0,8087034	0,9670958	0,9545052	0,2815512	0,8718136	0,6982728	0,9351466	0,9997091	0,0935995	0,9390230	0,2388224	0,3637691	0,9999999	0,9990668	0,4308264	0,7167077	0,9136108	0,5544976	0,4638438	0,4402555	0,8082348	0,9972677	0,8722653	0,9955846	0,5077575	0,9999583	0,5611078	0,8488972	0,9993693	0,6043265
100	0,3673302	0,9940959	0,8087382	0,9670995	0,9545068	0,2815511	0,8966409	0,6982749	0,9351526	0,9997091	0,0935958	0,9390482	0,2388229	0,3637556	0,9999999	0,9992839	0,4461970	0,6936236	0,9136163	0,6075927	0,3820730	0,4402336	0,8379582	0,9975900	0,8901041	0,9955863	0,5077653	0,9999606	0,5611023	0,8488926	0,9995057	0,6043615
120	0,3746295	0,9940977	0,8087637	0,9671022	0,9545079	0,2815511	0,9138592	0,6982764	0,9351569	0,9997091	0,0935932	0,9390666	0,2388232	0,3637458	0,9999999	0,9994413	0,4586197	0,6759460	0,9136203	0,6477906	0,3185442	0,4402178	0,8581037	0,9978988	0,9036219	0,9955875	0,5077708	0,9999622	0,5610983	0,8488893	0,9996021	0,6043868
140	0,3780596	0,9940990	0,8087823	0,9671041	0,9545087	0,2815511	0,9254712	0,6982774	0,9351599	0,9997091	0,0935913	0,9390799	0,2388235	0,3637387	0,9999999	0,9995534	0,4683255	0,6642606	0,9136231	0,6772802	0,2708276	0,4402064	0,8717093	0,9981762	0,9135243	0,9955883	0,5077747	0,9999633	0,5610955	0,8488870	0,9996687	0,6044049
160	0,3784381	0,9940999	0,8087959	0,9671054	0,9545092	0,2815511	0,9331596	0,6982782	0,9351621	0,9997091	0,0935900	0,9390896	0,2388237	0,3637335	0,9999999	0,9996324	0,4757283	0,6571139	0,9136251	0,6984499	0,2358351	0,4401982	0,8808620	0,9984141	0,9206060	0,9955889	0,5077775	0,9999641	0,5610935	0,8488854	0,9997140	0,6044180
180	0,3778199	0,9941005	0,8088058	0,9671063	0,9545096	0,2815511	0,9381864	0,6982787	0,9351637	0,9997091	0,0935891	0,9390966	0,2388238	0,3637298	0,9999999	0,9996878	0,4812736	0,6528093	0,9136265	0,7134116	0,2106269	0,4401922	0,8869786	0,9986116	0,9255807	0,9955893	0,5077794	0,9999646	0,5610921	0,8488842	0,9997446	0,6044273
200	0,3773265	0,9941010	0,8088130	0,9671070	0,9545099	0,2815511	0,9414441	0,6982791	0,9351648	0,9997091	0,0935884	0,9391017	0,2388239	0,3637271	0,9999999	0,9997265	0,4853698	0,6501500	0,9136275	0,7238636	0,1927153	0,4401880	0,8910388	0,9987714	0,9290273	0,9955896	0,5077808	0,9999649	0,5610911	0,8488834	0,9997651	0,6044340
220	0,3771641	0,9941013	0,8088183	0,9671074	0,9545101	0,2815511	0,9435420	0,6982793	0,9351655	0,9997091	0,0935879	0,9391054	0,2388240	0,3637251	0,9999999	0,9997535	0,4883621	0,6484597	0,9136282	0,7311008	0,1801266	0,4401849	0,8937226	0,9988982	0,9313889	0,9955898	0,5077818	0,9999652	0,5610903	0,8488828	0,9997788	0,6044388
240	0,3771835	0,9941015	0,8088221	0,9671078	0,9545102	0,2815511	0,9448870	0,6982795	0,9351661	0,9997091	0,0935876	0,9391081	0,2388241	0,3637237	0,9999999	0,9997722	0,4905280	0,6473790	0,9136287	0,7360778	0,1713572	0,4401827	0,8954948	0,9989974	0,9329927	0,9955899	0,5077825	0,9999654	0,5610898	0,8488824	0,9997879	0,6044423
260	0,3772368	0,9941017	0,8088249	0,9671080	0,9545103	0,2815511	0,9457463	0,6982796	0,9351665	0,9997091	0,0935873	0,9391100	0,2388241	0,3637227	0,9999999	0,9997853	0,4920840	0,6466996	0,9136290	0,7394821	0,1652930	0,4401811	0,8966662	0,9990740	0,9340739	0,9955900	0,5077830	0,9999655	0,5610895	0,8488821	0,9997940	0,6044447
280	0,3772663	0,9941018	0,8088269	0,9671082	0,9545104	0,2815511	0,9462940	0,6982797	0,9351668	0,9997091	0,0935872	0,9391114	0,2388241	0,3637220	0,9999999	0,9997944	0,4931946	0,6462828	0,9136293	0,7418005	0,1611252	0,4401800	0,8974414	0,9991325	0,9347981	0,9955901	0,5077833	0,9999655	0,5610892	0,8488819	0,9997980	0,6044465
300	0,3772719	0,9941019	0,8088284	0,9671083	0,9545105	0,2815511	0,9466426	0,6982798	0,9351669	0,9997091	0,0935870	0,9391124	0,2388241	0,3637215	0,9999999	0,9998008	0,4939830	0,6460319	0,9136294	0,7433741	0,1582758	0,4401792	0,8979548	0,9991770	0,9352807	0,9955901	0,5077835	0,9999656	0,5610890	0,8488817	0,9998007	0,6044477
