"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
20	0,5648514	1,0388524	0,8391790	0,9193871	0,8535263	0,2871797	0,6721858	0,6880477	0,7405399	0,9190641	0,0876172	0,9108266	0,2560563	0,3524275	1,0030152	1,0328617	0,4343003	0,8324867	0,9735053	0,3725902	0,7987323	0,5326038	0,7381866	1,0044508	0,8845693	0,8945062	0,6110105	0,9227302	0,4797908	0,8408592	0,8937370	0,5461400
40	0,6128397	1,0106267	0,8734736	0,9293036	0,9161328	0,2823347	0,6511187	0,7253488	0,7381579	0,8607905	0,0760827	0,9624854	0,2402642	0,3577390	0,9890911	0,9682585	0,4889628	0,8839661	0,9979751	0,3933437	0,8365941	0,5744531	0,7893680	0,9812231	0,9296154	0,9095206	0,6318270	0,9278972	0,5520314	0,8626647	0,9937108	0,5291197
60	0,6397688	1,0476749	0,9830731	1,0244791	0,8843183	0,2693701	0,6146836	0,7019503	0,6718950	0,7859943	0,1105241	0,9959958	0,2323327	0,3661729	0,9531727	1,0076145	0,4824713	0,9387794	1,0279366	0,4220712	0,8527520	0,5694365	0,8558351	0,9731069	0,9516791	1,0185988	0,6759609	0,9416716	0,5399414	0,8690661	0,9820299	0,5452370
80	0,5949290	0,9785694	0,9831745	1,0012402	0,9490486	0,2747025	0,6012300	0,6819024	0,7016431	0,7772691	0,1210760	1,0181250	0,2410615	0,4143470	1,0248261	1,0690039	0,4932862	0,9223585	1,0943272	0,4536632	0,8118617	0,5718015	0,9014917	0,9512996	0,9473096	1,0033766	0,6764113	0,9505301	0,5617476	0,8422043	0,9471997	0,6491424
100	0,5194677	0,9967579	0,8956055	1,0007394	0,9856384	0,2799181	0,6519436	0,7211140	0,7121777	0,7208928	0,1361891	1,0813469	0,2665766	0,4069868	1,0174371	0,9691371	0,5456646	0,8963274	0,9941835	0,4306288	0,8449919	0,5659831	0,9154435	0,9325067	0,9090536	0,9842923	0,7101482	1,0258320	0,6103433	0,8872971	1,0070448	0,6617678
120	0,5667829	1,0399387	0,8873387	0,9861595	0,9605746	0,3222276	0,6567935	0,6960770	0,7064935	0,7285919	0,1471186	1,0386984	0,2397833	0,4323346	1,0003900	0,9344822	0,5440187	0,9221997	0,9547935	0,4562152	0,8965243	0,5662766	0,9136896	0,9478298	0,9133638	1,0191012	0,7857545	1,0388274	0,5564319	0,8988891	1,0755984	0,5720884
140	0,5968853	0,9608840	0,9736089	0,9582724	0,9621797	0,3262139	0,6666397	0,5872044	0,7448945	0,6914264	0,1048769	0,9535163	0,1687404	0,4276038	1,0009290	0,9828785	0,5689728	0,9756896	1,0077799	0,4790990	0,7958066	0,5320601	0,8461488	0,9562032	0,9638525	0,9524752	0,7868055	1,0363911	0,5754401	0,9104886	1,0482947	0,5590848
160	0,6014065	0,9633958	0,8829868	0,9699847	1,0099005	0,3139284	0,6388122	0,6495495	0,7679803	0,7302406	0,1457536	0,9464542	0,1732829	0,4390114	1,0058504	0,9712913	0,5919014	1,0211661	1,0190082	0,4586933	0,7479083	0,5905189	0,9005774	0,9593623	0,9555037	0,9615497	0,7264079	1,0039374	0,5939357	0,9666937	1,0511519	0,6046386
180	0,6205404	0,9142070	0,9018140	0,9728241	1,0034387	0,3138509	0,6995549	0,7106210	0,6674956	0,7794500	0,1724218	0,9700378	0,1702347	0,4784475	0,9592647	1,0927659	0,5998751	1,0205546	1,0370360	0,4442458	0,6822275	0,6014570	0,9307156	0,9469495	0,9542039	0,9424528	0,7712272	1,0338061	0,5432837	0,9095749	1,0689559	0,5393255
200	0,6520899	0,9357932	0,9292014	0,9036305	1,0319928	0,2984880	0,6691067	0,7083881	0,6873303	0,7694394	0,1781658	0,9731481	0,1957807	0,4769973	1,0157734	1,1395056	0,6079574	0,9628785	0,9974212	0,4804283	0,7540505	0,5990167	0,8681676	0,9795346	0,8995255	0,9918537	0,7137910	0,9667460	0,6098854	0,9268248	1,0655006	0,5622848
220	0,6651046	0,9316000	1,0086027	0,9686954	0,9402813	0,2693966	0,6518049	0,6977909	0,7442536	0,7151379	0,1542045	0,9129340	0,2034194	0,4763701	0,9599114	1,0825153	0,6189866	0,9309291	1,0786485	0,4403358	0,8058246	0,5871781	0,8880425	0,9451253	0,9174885	1,0066223	0,6939552	0,9254461	0,5664412	0,9624315	1,0603775	0,5892544
240	0,5997842	0,9337618	0,9654734	0,9569501	0,9350488	0,2766541	0,6497113	0,7511854	0,7535851	0,6958398	0,1470008	1,0100946	0,1800703	0,4404436	0,9962579	1,0121955	0,5836684	1,0374287	1,0856724	0,4306345	0,7790499	0,5587934	0,8796828	0,9688220	0,8333747	0,9639025	0,7147997	0,9558935	0,6499395	0,8876580	1,0052817	0,5439101
260	0,5573088	1,0109344	0,9319324	0,9659014	0,9637102	0,2991329	0,6489362	0,6553750	0,7048002	0,6964374	0,1414364	1,0718058	0,2074184	0,4127024	1,0186286	1,0187813	0,5857149	1,0174942	1,0588499	0,4298905	0,8318381	0,6092626	0,8913774	1,0137296	0,8884024	0,9813139	0,6598419	0,9685354	0,6204414	0,9469548	1,0861657	0,5404300
280	0,5634218	1,0189628	0,8914624	0,9729139	0,9206998	0,3089984	0,6899322	0,6769115	0,6804257	0,7462196	0,1424626	1,0743700	0,2424420	0,4164167	1,0050745	0,9374388	0,5455490	1,0221723	1,0039193	0,4754000	0,8583685	0,6025299	0,8860820	0,9985865	0,8764204	0,9839771	0,7821674	1,0106817	0,6110309	0,8933560	1,0971977	0,5180704
300	0,5637292	1,0466903	0,9502564	0,9180980	0,9946538	0,2873979	0,7460398	0,6781491	0,6947667	0,7427561	0,1496823	1,0268461	0,2457025	0,4078519	0,9888406	0,9333005	0,6043585	1,0389519	0,9559455	0,5074609	0,8265063	0,5801699	0,8768189	0,9664379	0,9093847	0,9596238	0,7684685	0,9909448	0,5906186	0,8752488	1,0738865	0,5212732
320	0,5853650	1,0176194	0,9503491	1,0129705	1,0168950	0,2518868	0,7701810	0,6858114	0,7488639	0,7205597	0,1547792	0,9979349	0,2428796	0,3737553	0,9245148	0,9969494	0,6385035	1,0042520	0,9296456	0,4738362	0,7997317	0,5930415	0,8536687	1,0158870	0,8341847	0,9665852	0,8345333	0,9752085	0,5664040	0,8850137	1,0296057	0,4913288
340	0,5601340	1,0586936	0,9084593	0,9691151	0,9923742	0,2683014	0,7449206	0,6662440	0,7177835	0,7646790	0,1560318	1,0211952	0,2552437	0,3934599	1,0576279	1,0703020	0,6190381	0,9490046	0,9697682	0,4639383	0,8542671	0,5655996	0,8274873	0,9830932	0,8946325	0,9109176	0,8214361	0,9498424	0,6125752	0,8205513	1,0378373	0,5268275
360	0,6426525	1,1055954	0,9556236	0,9712898	0,9759748	0,2801958	0,7549967	0,7324773	0,7492110	0,7110534	0,1414381	1,0018429	0,2303569	0,4042756	0,9983743	1,0234245	0,7095333	0,8794212	0,9628371	0,4912481	0,8981991	0,5375704	0,8445366	1,0080564	0,8880496	0,9281013	0,7713363	0,9195579	0,5800470	0,8528156	1,0395619	0,5762698
380	0,6037404	1,0128183	0,9140720	0,9867738	0,9741416	0,2983792	0,7515831	0,7329241	0,6807266	0,7505251	0,1507879	0,9713482	0,2607738	0,3647344	1,0056859	1,0188686	0,7052242	0,8479076	0,9716210	0,4623967	0,9623137	0,5307861	0,8884632	1,0243952	0,9155393	1,0154042	0,8219481	0,9402088	0,5435701	0,8177754	1,0337799	0,6025715
400	0,5610581	1,0582413	0,9092251	0,9670736	0,9335959	0,3003538	0,7059385	0,8149964	0,8185306	0,7372561	0,1112664	0,9371623	0,2755960	0,3980233	1,0163152	1,0140696	0,6830355	0,9234357	0,9826876	0,5374699	0,8869806	0,5456904	0,8825480	1,0429743	0,9114159	1,0528634	0,8158306	0,8717857	0,5700359	0,8275911	1,0958594	0,6192032
420	0,5982733	1,0584390	0,9362405	1,0084727	0,8599483	0,2649019	0,7180604	0,7607961	0,7299488	0,7693870	0,1142256	0,9340772	0,2650703	0,4021910	0,9644804	1,0620069	0,6927586	0,9439652	1,0507277	0,5454526	0,8761777	0,4689567	0,9068186	0,9848587	0,9374160	0,9987639	0,7910694	0,9446048	0,5310740	0,8271376	1,0083607	0,6523880
440	0,6639139	0,9866939	0,9747041	1,0870200	0,9193195	0,2861782	0,7146549	0,7174089	0,7280331	0,7719595	0,1295406	0,9155984	0,2569059	0,3827897	1,0130000	1,0044357	0,6852867	0,9191079	1,0370821	0,5077338	0,8950067	0,5148946	0,9079750	0,9929486	0,8910888	0,9781462	0,7816700	1,0358160	0,5024596	0,8267035	0,9813345	0,6777957
460	0,5944434	0,9651058	0,9169963	1,0385987	0,9457779	0,3128399	0,7387906	0,7108927	0,7324666	0,7393096	0,1389852	0,9064429	0,2829821	0,4002083	1,0087047	0,9650194	0,6591139	1,0025107	0,9888195	0,4070684	0,8755082	0,5805338	0,8716223	0,9574206	0,8622157	0,9532706	0,7886438	0,9806181	0,4681766	0,7878071	0,9570864	0,6574988
480	0,5422910	0,9704689	0,8943290	1,0553339	0,9324073	0,2832680	0,7598422	0,7055147	0,6959501	0,7216219	0,1260198	0,8682778	0,2374139	0,4659020	0,9882226	0,9306160	0,6578136	0,9325132	0,9790716	0,4197623	0,8785447	0,6055999	0,9034181	0,9797895	0,8850300	1,0123834	0,7985030	0,9690614	0,5183128	0,7493013	0,9302325	0,6392715
500	0,5485921	0,9606517	0,9042723	0,9728141	0,9450033	0,2215694	0,7310990	0,6530045	0,7540124	0,7393884	0,1240576	0,8983074	0,2268272	0,4433707	1,0058364	1,0423975	0,6982842	0,9318640	1,0060389	0,4699238	0,8330307	0,6132760	0,8656189	1,0351439	0,8624048	0,9554357	0,8414965	0,9968774	0,4835607	0,8425604	0,9236033	0,6448207
520	0,5363801	0,9606893	0,9582009	0,9783870	0,8957964	0,2585331	0,7350089	0,7031094	0,7590811	0,7210069	0,1585661	0,9198259	0,2418445	0,4444353	1,0020664	0,9560883	0,6958656	0,8892755	0,9958966	0,4671730	0,8525827	0,5484573	0,8546200	1,0123291	0,8973377	1,0311568	0,7721184	1,0036795	0,5585002	0,8611421	0,9038611	0,6418539
540	0,5818107	0,9600327	0,9800177	0,9423984	0,9647854	0,2513426	0,7241688	0,7357185	0,6842134	0,7256931	0,1403058	0,9876766	0,2518949	0,4299778	0,9314392	1,0068021	0,6884049	0,9437583	1,0851718	0,4693467	0,8210978	0,5138847	0,9716067	1,0041832	0,9009242	1,0254083	0,7503646	0,9742739	0,6342537	0,7847401	0,9191682	0,6656146
560	0,6160469	0,9518443	1,0090231	0,9428916	0,9435425	0,2800187	0,6887312	0,6841979	0,6984483	0,7308270	0,1362368	0,9574421	0,2330951	0,4005391	1,0488084	0,9298391	0,6388057	1,0183417	1,0577415	0,4486119	0,8002112	0,5403892	0,9613063	1,0506602	0,8904410	1,0648584	0,7164209	0,8843959	0,5666207	0,8407746	0,9191060	0,6272824
580	0,5616796	1,0194413	0,9255368	1,0071858	1,0049771	0,2533455	0,7195046	0,6701013	0,8588629	0,8573396	0,1421453	1,0077494	0,2122724	0,3731012	0,9944380	1,0045271	0,5122661	0,8966617	0,9511674	0,3892945	0,8599021	0,5119744	0,7879112	1,0478650	0,8641417	1,0857721	0,5523956	0,8890336	0,5576998	0,8384791	0,9302329	0,5886490
600	0,5759514	1,0615630	0,8597763	1,0292082	0,9854989	0,2368941	0,7254236	0,6267515	0,8911244	0,8422818	0,1339179	0,9304680	0,2401260	0,3996654	0,9327786	0,9366270	0,4697382	0,8646863	0,9101014	0,3450462	0,8896654	0,5667015	0,7637795	1,0661735	0,8218762	1,0310088	0,5707607	0,8855415	0,5565640	0,8864427	0,9344000	0,5709529
620	0,5809630	0,9530735	0,7568506	1,0509664	1,0079475	0,2129355	0,7356623	0,6715842	1,0374643	0,9602307	0,1044518	0,9580044	0,2219476	0,4052794	0,9193679	0,9661175	0,4390605	0,8532074	0,8905712	0,2889486	0,8465145	0,5548857	0,7876868	1,0074205	0,8323558	1,0302639	0,5220541	0,9035577	0,5766935	0,9439538	0,9125940	0,5982459
640	0,6179116	0,9854340	0,7729911	0,9801706	0,9550565	0,2629705	0,7445026	0,6900461	0,9338989	1,0451021	0,0999460	0,9648718	0,2921272	0,3969538	1,0115798	0,9490677	0,4263130	0,7974397	0,9254706	0,2711013	0,8387858	0,5687715	0,7543494	0,9825033	0,8093130	1,0681210	0,5540584	0,9264027	0,5721790	0,8529345	0,9613078	0,6080230
660	0,5634842	0,9778756	0,8044536	1,0054679	0,9674310	0,2771537	0,7340257	0,7372835	0,8887831	1,0093160	0,0864560	0,9723852	0,2879327	0,4025659	0,9641606	0,9569520	0,4249685	0,7733105	0,8776237	0,3103827	0,9430641	0,5078058	0,6915676	0,9724834	0,8481412	1,1213754	0,5817997	0,9442768	0,5360798	0,8854189	1,0135342	0,6248514
680	0,5543086	0,9029498	0,8183364	0,9391834	1,0052620	0,2939566	0,7721189	0,6930259	0,9538387	1,0241677	0,0922339	0,9199851	0,2646983	0,3727685	0,9768611	0,9940989	0,3867431	0,8002445	0,8748923	0,3278115	0,8902768	0,4936786	0,6560343	0,9140954	0,8419312	1,0822447	0,5557391	0,8648228	0,5203097	0,7934909	0,9663829	0,5942815
700	0,5946982	0,9844807	0,8475640	1,0154935	0,9758217	0,2840373	0,6545711	0,6909749	0,8890251	1,0985424	0,1002329	0,9757541	0,2485969	0,4080483	0,9943624	0,9992669	0,4116669	0,7681476	0,9331263	0,3100418	0,8300374	0,4912166	0,6137443	0,9888408	0,7650283	1,0479591	0,5522829	0,9410664	0,5457091	0,8090861	0,9358661	0,5775135
720	0,6324200	0,9457939	0,8166949	1,0415313	1,0335993	0,3028550	0,7055619	0,6948052	0,9258965	1,0275906	0,1307424	0,9932047	0,2412693	0,3593254	1,0097772	0,9367432	0,4064961	0,7414818	0,9701422	0,3207522	0,8242108	0,4820561	0,5911699	0,9324459	0,7634845	1,0717886	0,6171384	0,9558848	0,5453887	0,8203579	0,9130139	0,5143900
740	0,6707944	0,9488530	0,7763842	0,9663333	0,9805443	0,2855472	0,6972152	0,6847797	0,8280008	1,0157559	0,1087526	1,0246130	0,2176225	0,3582940	1,0167932	0,9783658	0,4258595	0,8089061	1,0417250	0,3260372	0,7739012	0,4463143	0,5681526	0,9527369	0,7381268	1,0608182	0,5428128	0,9701605	0,6421545	0,7822576	0,9463734	0,5693902
760	0,6777981	0,9271946	0,7753724	0,9649198	0,9533460	0,2923818	0,6555596	0,6987178	1,0027922	1,0325315	0,1256512	1,0206251	0,2398769	0,3723631	0,9821639	0,9707561	0,3790323	0,8009187	0,9699557	0,3402187	0,7252275	0,4314123	0,5686473	1,0136404	0,7175704	0,9945450	0,5175925	1,0661595	0,6547856	0,8477229	0,9664283	0,5817092
780	0,6306521	0,8969612	0,7625387	0,9590465	0,8849445	0,2988832	0,6895516	0,6883757	0,9614371	0,9914569	0,1267807	0,9679693	0,2103044	0,3762665	0,9385973	0,9374319	0,3453409	0,8419722	0,9721905	0,3639997	0,7522090	0,4752651	0,5826541	1,0064345	0,7374201	1,0224169	0,4990801	1,0877945	0,5425270	0,8004819	0,9482105	0,6097393
800	0,6063198	0,9203091	0,7840867	0,9954892	0,9508045	0,2968468	0,7254216	0,6514657	0,9938869	0,9104626	0,0983280	0,9651617	0,2036716	0,3817863	0,9300634	0,9024524	0,3145894	0,8269757	0,9668578	0,3125964	0,6900563	0,4597646	0,5989081	1,0549626	0,7854974	0,9802165	0,4545576	1,0720534	0,5561989	0,8594614	0,9455746	0,5970116
820	0,5054444	0,9271610	0,7608288	0,9439077	0,8950270	0,2707061	0,7142485	0,6551484	1,0314944	0,9203803	0,0883651	0,9181332	0,1835966	0,4360013	1,0108370	1,0208215	0,3329465	0,8031048	0,9946245	0,2518797	0,7357696	0,4620924	0,6461875	1,0498139	0,7984679	0,9462505	0,4972964	1,0625561	0,5368963	0,8507774	1,0018950	0,5943180
840	0,5304151	0,9365955	0,7417743	0,9815383	0,8795872	0,2820567	0,7084011	0,6228423	1,0136737	0,9904588	0,0908162	0,8961799	0,2242019	0,4343180	0,9898368	0,9359904	0,3333551	0,7535776	0,9314671	0,2946852	0,8046444	0,4745634	0,5914834	1,0142911	0,8078027	0,9953731	0,4521879	1,0709824	0,5559377	0,8663657	1,0393547	0,5698501
860	0,5632771	0,9307156	0,7770447	0,8680638	0,9193673	0,3349809	0,7441590	0,6008824	1,0089691	0,9517871	0,0977339	0,9388386	0,2656465	0,3679890	0,9022421	0,9017567	0,3227801	0,8109326	0,8486757	0,2858738	0,7849462	0,4143433	0,5891600	0,9962744	0,8475928	1,0284517	0,4565450	1,1037803	0,6058970	0,9516131	1,0753308	0,5718642
880	0,6240373	0,8919258	0,7771294	0,8615908	0,9316896	0,2914092	0,7350722	0,6072851	0,9034182	0,9156715	0,0771819	0,9599580	0,2468517	0,3306674	0,8813563	0,9674701	0,3234448	0,7222350	0,8474532	0,2738548	0,7846548	0,3988659	0,5439851	0,9905183	0,8110239	0,9694201	0,4355866	1,0382770	0,5476291	0,8451944	1,0610210	0,5502773
900	0,6290881	0,9463072	0,7929136	0,9316279	0,8984225	0,2538692	0,6983162	0,6494319	0,8533535	0,8956298	0,0938954	0,9677845	0,2290493	0,3501317	0,9052975	1,0192204	0,2945082	0,8047138	0,8225127	0,2561266	0,8254736	0,4022198	0,5367927	0,9666293	0,7356957	0,9545320	0,4178251	1,0631382	0,5344629	0,8516476	1,1002211	0,5371712
920	0,6286066	1,0037571	0,7800432	0,9091651	0,8996039	0,2891480	0,7125617	0,6391316	0,8609237	1,0056004	0,1162095	0,9771164	0,2333683	0,3449826	0,9541272	0,9977440	0,3314992	0,6973735	0,8091429	0,2434770	0,8151081	0,3993243	0,5351000	0,9430522	0,7387446	0,9814725	0,4314992	1,0196341	0,5830633	0,8260027	1,0004749	0,5457887
940	0,5954557	0,9808316	0,7838554	0,9801629	0,9473888	0,3205510	0,7485645	0,7368578	0,8015190	0,9467959	0,1097693	0,9643594	0,2309855	0,3477953	0,9402628	0,9856947	0,3464492	0,7408569	0,8646583	0,2001789	0,8757170	0,3865929	0,5712842	0,9474684	0,7490763	0,9445644	0,4179934	0,9709927	0,5386739	0,8088170	1,0641848	0,5347390
960	0,5902793	1,0578926	0,7661051	0,9271441	0,9586240	0,3317940	0,7515497	0,6862819	0,9208291	0,9743320	0,0996850	0,8840642	0,2724208	0,3725498	0,8458576	0,9662026	0,3359017	0,7363880	0,9092664	0,2057937	0,8786345	0,4110757	0,5806380	0,9715507	0,7111553	0,9592512	0,4160853	0,9082141	0,5324388	0,8318374	0,9698940	0,5867446
980	0,6025566	1,0301247	0,7614674	0,9095168	0,9383018	0,3153453	0,7130592	0,6523917	0,9416188	0,9328074	0,1234250	0,9374396	0,2029573	0,4086170	0,9861283	0,9947500	0,3000434	0,7259126	0,8904188	0,2371747	0,8125301	0,4857278	0,5655113	1,0215386	0,7306739	1,0072498	0,4203360	0,9084065	0,5797829	0,8385965	0,9462206	0,5411726
1000	0,6326235	1,0087457	0,7059329	0,8791455	0,8819860	0,3121492	0,6688479	0,6348572	0,9012197	0,9229815	0,1134274	0,9271381	0,2261586	0,4184778	1,0185480	0,9658040	0,3279780	0,7614997	0,8192155	0,2914358	0,8132774	0,4595874	0,5898872	1,0153273	0,7860271	0,9786014	0,4660686	0,9215163	0,5613097	0,8473589	0,9742364	0,5733786
1020	0,6380401	1,0329571	0,7552480	0,8454675	0,8709503	0,3334524	0,6904056	0,6908438	0,9338877	1,0104153	0,1026405	0,9410585	0,2392237	0,4083596	1,0317643	1,0353919	0,3377379	0,6872077	0,8377390	0,3243094	0,7921173	0,4836524	0,5631942	1,0056319	0,7797458	0,9721274	0,4504613	0,9540964	0,5702428	0,9043507	0,9611452	0,6142045
1040	0,5795975	1,0155577	0,7833620	0,9313857	0,9000154	0,3050032	0,6968245	0,7291051	0,8923372	1,0306061	0,1051717	0,8951985	0,1995053	0,3834859	0,9615586	1,0241836	0,3124169	0,7499037	0,8350687	0,3230801	0,8526878	0,4395470	0,5404631	0,9771888	0,7710712	1,0033417	0,4629732	0,9173555	0,5346916	0,9202520	0,9551897	0,6050389
1060	0,6139222	1,0337165	0,7958043	0,9745589	0,8764058	0,2691355	0,6698469	0,7710239	0,9097397	0,9749277	0,1004256	0,8309597	0,2062932	0,3528933	0,9853695	0,9490921	0,3451799	0,7338979	0,8197972	0,3214120	0,8131276	0,4725138	0,6063642	0,9498590	0,7708850	1,0181525	0,4839027	0,8796059	0,5687775	0,9025748	0,9843786	0,6354217
1080	0,6931482	1,0025205	0,8226770	0,9559745	0,8813855	0,2567166	0,6766180	0,6850095	0,8779888	0,9809260	0,1062650	0,8494944	0,2008135	0,3805736	1,0103057	0,8652057	0,3704169	0,7706398	0,8968912	0,2817311	0,8295154	0,4864182	0,6563463	0,9736279	0,7771251	1,0771425	0,5351883	0,9282441	0,5487814	0,8640321	0,9947032	0,6259359
1100	0,5719315	1,0099308	0,8304636	0,9852396	0,9081787	0,2637559	0,6393530	0,6803072	0,8893682	1,0581386	0,0848715	0,8711169	0,2108578	0,3770972	0,9939806	0,8726297	0,3988423	0,7926234	0,9451283	0,2983975	0,8240752	0,4877901	0,6224022	0,8918256	0,7947113	1,0495970	0,5323491	0,9745743	0,5776506	0,8119768	0,9582829	0,6534171

0	0,6225013	0,8813174	0,7620854	0,9698113	0,9547209	0,3105278	0,7302145	0,7610144	0,8887285	0,9717435	0,1042346	0,9481316	0,2523070	0,4167865	1,0882809	0,9411879	0,3231685	0,7734139	0,8857091	0,2766238	0,8021162	0,4359767	0,6122578	1,0195789	0,7962639	1,0970508	0,4263714	0,9663562	0,6035773	0,8540620	0,9973325	0,5688350
20	0,3610267	0,9511055	0,7575471	1,0258218	0,9031370	0,2311642	0,7852866	0,7445828	0,9251057	0,9646879	0,1031062	0,8159267	0,1772170	0,4278243	1,0016265	0,9557310	0,3857764	0,7986797	0,9232249	0,4709146	0,5052074	0,4362857	0,6888739	1,0465042	0,7452671	1,0354392	0,4881491	0,9731586	0,6076454	0,9071318	1,0773089	0,6332182
40	0,2971907	1,0089420	0,7783894	0,8780173	0,8895950	0,2360241	0,8281549	0,7418163	0,9925736	0,9946392	0,1085140	0,8682458	0,1878071	0,4491523	0,9919691	0,9867185	0,4167517	0,7660710	0,9706139	0,6221200	0,3638245	0,4353519	0,7888236	1,0474085	0,8848166	1,0487895	0,5068259	0,9895330	0,5733903	0,8459525	1,0918490	0,6265090
60	0,3303360	1,0177096	0,7766040	0,9867731	1,0091202	0,2224877	0,8986017	0,7815785	0,9471895	1,0400447	0,1134684	0,9029519	0,2114042	0,3817125	0,9620251	1,0466401	0,4889667	0,6908419	0,8972972	0,6777331	0,2593158	0,4218026	0,8122889	1,0579022	0,8560466	1,0265374	0,5629821	1,0335305	0,5547974	0,8010346	1,0919235	0,6158698
80	0,3171411	1,0829391	0,7841862	0,9511297	0,9927797	0,2227336	0,9656375	0,7067610	0,9814550	1,0180630	0,1207039	0,9398097	0,2414441	0,4153803	0,9340956	1,0545543	0,5378126	0,6713495	0,8513764	0,6630262	0,2433633	0,4064139	0,9126738	0,9925453	0,8604962	1,0172098	0,5503729	1,0641746	0,5607647	0,8773439	1,0489765	0,6395414
100	0,3327638	0,9820725	0,8350826	1,0024181	0,9974810	0,2828415	0,9490609	0,7637761	1,0442498	1,0191490	0,0944337	0,9369165	0,2603959	0,3988373	1,0263595	1,0187748	0,5743901	0,6667258	0,9310854	0,6570761	0,2187486	0,4745654	0,8509495	1,0361829	0,8944399	1,0004249	0,5578392	1,0514631	0,5816974	0,8520382	1,0252586	0,6447516
120	0,4571524	0,9659885	0,8138099	0,9514467	0,9622386	0,2937008	0,9228073	0,6955209	0,9474842	0,9943043	0,1060166	0,9695008	0,2556606	0,4076280	0,9416243	1,0100184	0,5739971	0,6575858	0,9268664	0,6832359	0,1997110	0,4746340	0,8984768	1,0472992	0,9245450	1,0176836	0,6238932	1,0143626	0,5842769	0,8472169	1,0060552	0,6202583
140	0,4549268	1,0066901	0,7617876	1,0539268	1,0055962	0,2703218	0,9801682	0,6685833	0,9911031	0,9973924	0,1065218	1,0053946	0,2848943	0,3937994	0,9293037	1,0143407	0,5638950	0,6501166	0,8471410	0,6972284	0,1895099	0,4554673	0,9387427	1,0302087	0,9046364	0,9672925	0,5220703	1,0043453	0,5740305	0,8469962	1,0396454	0,5749401
160	0,3421569	0,9826140	0,8144117	1,0147469	1,0890399	0,2537320	0,9544573	0,7068024	1,0157743	1,0468198	0,1147332	0,9910603	0,2726438	0,3488052	0,9203339	0,9759014	0,5689135	0,6365572	0,8989877	0,6591859	0,1751839	0,4383825	0,9096762	1,0592195	0,8864098	0,9792365	0,5625773	0,9913746	0,5834456	0,8473107	1,0564190	0,6274057
180	0,3512605	0,9233523	0,7601613	1,0393666	0,9741758	0,2649215	0,9700323	0,7350659	0,9393576	0,9361529	0,0926836	0,9993071	0,2716355	0,3398490	0,9813577	1,0067992	0,5339568	0,7145013	1,0075440	0,7007688	0,1653095	0,4065732	0,9145352	1,0295409	0,9688681	1,0073123	0,5882482	0,9800147	0,5950672	0,8115107	1,0364440	0,5695406
200	0,3974089	0,9228730	0,8302635	0,9830263	0,9216211	0,2759585	0,9309527	0,7589795	0,8906010	0,9825009	0,0880048	0,9910668	0,2534273	0,3168980	1,0056608	1,0558853	0,5435732	0,6855236	0,9310467	0,7553096	0,1519304	0,4213296	0,9144605	1,0102566	0,9193458	0,9945563	0,5963585	0,9009352	0,6154945	0,7263158	1,0211899	0,5601000
220	0,4122766	0,8986794	0,7885206	0,9739444	0,9430889	0,2770163	0,9003647	0,7741156	0,9469990	0,9742101	0,0794316	1,0084385	0,2279162	0,3272621	0,9262071	1,0292617	0,5297877	0,6813032	0,8979128	0,7627536	0,1507281	0,4107589	0,8462005	1,0397874	0,9393972	1,0112193	0,5426765	0,9808578	0,5845478	0,7796206	0,9905690	0,5824852
240	0,3620107	0,9728921	0,7963223	0,9936012	0,9148802	0,2812757	0,9228574	0,7560735	0,8884017	0,9555368	0,0720251	1,0253227	0,2704648	0,3490553	0,8950712	1,0373880	0,5557227	0,6947491	0,8778956	0,7684619	0,1880182	0,4743002	0,8518373	1,0346555	0,9068372	0,9744882	0,4756960	0,9959216	0,5544291	0,8006609	0,9767314	0,5478271
260	0,4126159	1,0228556	0,8562638	0,9009446	0,9499154	0,2993061	0,8945520	0,7141228	0,8848774	0,9434427	0,1021760	1,1179353	0,2788862	0,3853667	0,9509653	1,0438811	0,5196632	0,6419724	0,8833556	0,7183384	0,1987947	0,4538586	0,8573206	1,0117753	0,8849416	1,0411125	0,4604277	1,0257887	0,5532303	0,7760508	0,9417618	0,5288040
280	0,4364850	1,0640782	0,8280343	0,9267748	0,9655083	0,2831986	0,9447946	0,7379326	0,8688651	1,0319257	0,0946678	1,0403194	0,2590454	0,3460747	0,9396883	1,0349890	0,5183290	0,6600857	0,9049339	0,7492031	0,1685637	0,4336745	0,8658225	1,0672302	0,9136096	1,0073586	0,4580601	1,0558371	0,4846040	0,8811857	0,9963167	0,5439448
300	0,3938161	1,0182590	0,8395780	0,8720280	0,8887426	0,3036860	0,9245460	0,7192963	0,9644032	1,0909269	0,0912845	0,9508048	0,2779170	0,3469274	0,9383677	1,0302894	0,5358270	0,6523869	0,9201147	0,7616696	0,1585322	0,4842853	0,8470948	1,0509412	0,8884733	1,0078987	0,4636845	1,0524450	0,5821845	0,8934309	0,9524752	0,5733165
