"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB

0	0,1060345	0,0371210	0,6049255	1,0249315	0,9421010	0,1288774	1,0805416	0,0576126	0,3159611	1,0343182	0,6641068	0,9961464	0,9083219	0,5933393	0,8312751	0,0248856	0,0838575	0,4213343	0,0727652	0,0150877	0,7879445	0,5282112	0,5153080	0,0097713	0,1400964	0,9626354	0,4082635	1,0493562	0,0528577	0,5578416	0,1089920	0,0051425
20	0,0924629	0,0311727	0,3168094	1,0117764	1,0127418	0,1606955	0,9118042	0,1033385	0,3152696	0,9784414	0,5856607	0,9605111	0,8636002	0,6470982	0,4832032	0,0241316	0,7206663	0,4911429	0,0687146	0,0263653	0,7537777	0,5464458	0,7107855	0,0154454	0,1618677	0,9784261	0,3661518	1,0180029	0,2155304	0,5050803	0,0931131	0,0034011
40	0,0913534	0,0336635	0,2054386	0,9646950	1,0208027	0,1464578	1,0650264	0,1577691	0,2460834	1,0574399	0,5238458	0,8834139	0,7432487	0,6204335	0,3497873	0,0200775	0,9440962	0,4404971	0,0755870	0,0261412	0,7183113	0,6125341	0,8465672	0,0118005	0,1655014	0,9197582	0,3422208	1,0281055	0,3339277	0,5424171	0,1098355	0,0027304
60	0,0861968	0,0325109	0,1176412	0,9531969	0,9741964	0,1668273	1,0721451	0,1701412	0,2096872	0,9614352	0,5151859	0,8521551	0,7594444	0,6459632	0,2722586	0,0195002	0,9827313	0,4559630	0,0790756	0,0183672	0,6500450	0,6451205	0,9202841	0,0185268	0,1697297	0,9806640	0,3025490	0,9836663	0,4442205	0,4835055	0,1273194	0,0013227
80	0,0689123	0,0355730	0,0701040	0,9754085	0,9814005	0,1633663	1,0752019	0,1619730	0,2001891	0,9761309	0,5017398	0,7574683	0,7410775	0,7013475	0,2091045	0,0236621	1,0363181	0,4336303	0,0611159	0,0185755	0,5756286	0,6653444	0,9647878	0,0070830	0,1562454	0,9730998	0,3510880	0,9146826	0,4741060	0,5220445	0,1140840	0,0022224
100	0,0670889	0,0388221	0,0416020	0,9864031	1,0014632	0,1582551	1,1129300	0,1541744	0,2039839	0,9769775	0,4708767	0,6592030	0,7252070	0,7055304	0,1439706	0,0162394	1,0178293	0,4279908	0,0880276	0,0218149	0,5545394	0,6953725	1,0128636	0,0077156	0,1221903	0,9869901	0,3413648	0,9848640	0,5345781	0,5556089	0,1228828	0,0069181
120	0,0758956	0,0403078	0,0238354	0,9618829	0,9842543	0,1738861	1,0780499	0,1658698	0,1720944	1,0904851	0,4888128	0,5550393	0,7304909	0,6279074	0,1205414	0,0196590	1,0117444	0,4285354	0,0846212	0,0153023	0,4907055	0,6635069	1,0681660	0,0114973	0,1364288	0,9556403	0,3585893	0,9934652	0,5494425	0,5401163	0,1084815	0,0034269
140	0,0705862	0,0474530	0,0116169	0,9143159	1,0162380	0,1409517	1,0648193	0,1886939	0,1860274	1,0071792	0,4802784	0,4274026	0,6071984	0,6384228	0,0984687	0,0292140	1,0466780	0,3836158	0,0952428	0,0204307	0,4800701	0,6828106	1,0207290	0,0169819	0,1323102	0,8650168	0,3635279	0,9035644	0,5705955	0,5086319	0,1048504	0,0059249
160	0,0833075	0,0347857	0,0122852	0,9933971	0,9357906	0,1252494	1,0696737	0,1719357	0,1750385	0,9729795	0,4291702	0,3421038	0,5941444	0,6895086	0,0814130	0,0191283	0,9675611	0,3570483	0,0742963	0,0190423	0,4970248	0,7279487	1,0267917	0,0166110	0,1451503	0,8239842	0,3991400	0,7693735	0,5434966	0,5205644	0,1440618	0,0076785
180	0,1042257	0,0477985	0,0089593	1,0033896	0,9716780	0,1480196	1,0812948	0,1672204	0,1677680	1,0467338	0,4923845	0,2798151	0,6180652	0,6265749	0,1059442	0,0227568	0,9281959	0,3369683	0,0892251	0,0234896	0,4734701	0,6894225	1,0352861	0,0194259	0,1343964	0,7748954	0,4356668	0,7331242	0,5323312	0,5795502	0,1165773	0,0077633
200	0,0804538	0,0491213	0,0035754	1,0402348	0,9451801	0,1219939	1,0654383	0,1777662	0,1647121	0,9936591	0,4926980	0,2531843	0,5995258	0,6417604	0,1011702	0,0252918	0,8960932	0,3546814	0,0822598	0,0265401	0,4703796	0,7660390	0,9944859	0,0346799	0,1429334	0,7242556	0,3832947	0,7356562	0,5479674	0,5567318	0,1376419	0,0036547
220	0,1008428	0,0575599	0,0055808	1,0017372	0,9488065	0,1257875	1,0385437	0,1728583	0,2066415	0,9897737	0,4560007	0,2151409	0,6070788	0,7262894	0,1155406	0,0245604	1,0396320	0,4070421	0,0795635	0,0240228	0,5151906	0,7589550	1,0647063	0,0195939	0,1280602	0,7329806	0,4362396	0,7547562	0,5735508	0,5751224	0,0901386	0,0013769
240	0,1156096	0,0469209	0,0034387	1,0234031	0,9312688	0,1310041	1,0581070	0,1794250	0,1925235	0,9346891	0,4411835	0,1601399	0,5703563	0,7047031	0,1000732	0,0338736	1,0234115	0,4251994	0,0631409	0,0190904	0,4892599	0,7393393	1,0765765	0,0144124	0,1301983	0,6636239	0,4120950	0,6794023	0,5862079	0,6175392	0,1077145	0,0062008
260	0,1224674	0,0408894	0,0008426	0,9422931	0,9603128	0,1488595	1,0346541	0,1580693	0,1993001	1,0590518	0,4131041	0,1219958	0,5455617	0,6810399	0,0934136	0,0365183	1,0339104	0,4147957	0,0749054	0,0172832	0,5130169	0,6877833	1,0915679	0,0123998	0,1312658	0,7021524	0,4476916	0,6501085	0,6138788	0,6370919	0,1029924	0,0054731
280	0,1065500	0,0333484	0,0000000	0,9992632	0,9612629	0,1251298	0,9830058	0,1520380	0,1651625	1,0716444	0,4088107	0,1444886	0,5203652	0,7396301	0,0999805	0,0266857	0,9985452	0,4414893	0,0896165	0,0157007	0,5307045	0,7504152	1,0117991	0,0121101	0,1206054	0,6861283	0,3729327	0,6518113	0,6068844	0,5868551	0,1149464	0,0048380
300	0,1119345	0,0445432	0,0029628	0,9977216	0,9916756	0,1666284	0,9553098	0,1647515	0,1922659	1,0212979	0,4225593	0,1920408	0,5670703	0,6966835	0,1020701	0,0235738	1,0293672	0,4164444	0,1117881	0,0187181	0,5159944	0,7330016	1,0083325	0,0163745	0,1392854	0,6716932	0,3881898	0,6075146	0,6491995	0,6382251	0,1152687	0,0043241
320	0,0781518	0,0493518	0,0076211	1,0777411	1,0135982	0,1644341	0,9574491	0,1894445	0,2252090	1,0362194	0,4307085	0,1964891	0,6162946	0,7097108	0,0959955	0,0379125	0,9947078	0,4039992	0,1031043	0,0196372	0,4834221	0,7382016	1,0345435	0,0174177	0,1360212	0,6162809	0,3837688	0,5241606	0,6218035	0,6449234	0,1406876	0,0033433
340	0,0879956	0,0568765	0,0099557	1,1071473	0,9388690	0,1244829	1,0674235	0,2206834	0,2152486	1,0006713	0,4071920	0,1991084	0,6303622	0,7086909	0,1106650	0,0385061	0,9440589	0,4165007	0,0969212	0,0192782	0,5204253	0,7726233	1,0021229	0,0231483	0,1432264	0,6254304	0,3854385	0,5347206	0,6132467	0,5728658	0,1345821	0,0014643
360	0,0929829	0,0490931	0,0051300	1,0538055	0,9298852	0,1171141	0,9888667	0,2106565	0,2185398	0,9863348	0,3885022	0,1549224	0,5896589	0,7475750	0,1111069	0,0323744	0,9614959	0,4256619	0,0952667	0,0188986	0,5311266	0,6856234	1,0343589	0,0266415	0,1673620	0,6338595	0,4052449	0,5653725	0,5807774	0,5612664	0,1575877	0,0041998
380	0,0844229	0,0464619	0,0027502	1,0519031	0,9422422	0,1444664	1,0862978	0,1787630	0,1957112	0,9782933	0,4004140	0,1395569	0,6052890	0,6868525	0,0921875	0,0346507	0,9953647	0,4030101	0,0987382	0,0140268	0,4972259	0,7799816	1,0725924	0,0260791	0,1618721	0,6594007	0,3935820	0,5918602	0,6537397	0,5755360	0,1240916	0,0087307
400	0,0862479	0,0240501	0,0030415	1,0286546	0,9394957	0,1760480	1,1193094	0,2220265	0,1759546	0,9583129	0,3476861	0,1192359	0,5731220	0,6882293	0,0766603	0,0360586	0,9541156	0,4109554	0,0889993	0,0153688	0,5097860	0,7816686	0,9957650	0,0275283	0,1666277	0,6265562	0,4013808	0,5825883	0,6258988	0,5742287	0,1307459	0,0022341
420	0,0991284	0,0383539	0,0070056	1,0270677	0,9104114	0,1881010	1,0600103	0,2286202	0,2037821	0,9822119	0,3030942	0,1141382	0,5418795	0,7506309	0,0796447	0,0285823	1,0690037	0,4193475	0,0789643	0,0097221	0,4844938	0,8240238	0,9990367	0,0233381	0,1645265	0,6335867	0,4836693	0,5457373	0,5964135	0,5755256	0,1524012	0,0026280
440	0,0913887	0,0477658	0,0075109	0,9457797	0,9353235	0,1783204	1,0227768	0,2092831	0,1847425	0,9632615	0,3401750	0,1018481	0,5524631	0,8658701	0,0925354	0,0322236	1,1018220	0,4227427	0,0629243	0,0150114	0,5161043	0,7874716	0,9748004	0,0190740	0,1564128	0,6430261	0,4342941	0,5569364	0,6280736	0,6351899	0,1628277	0,0112893
460	0,0948682	0,0384489	0,0012670	0,9166265	0,9525438	0,1886424	1,0515340	0,2190250	0,1768595	0,9609949	0,3379682	0,1296441	0,5378425	0,8313373	0,0880975	0,0339291	1,0598603	0,4166685	0,0596766	0,0135704	0,4696513	0,8365868	1,0233260	0,0137215	0,1557822	0,6571035	0,4029448	0,5632036	0,6277449	0,6890735	0,1454961	0,0058024
480	0,0869167	0,0394794	0,0039467	0,9857804	0,9822724	0,1537910	0,9869919	0,1875581	0,1910999	0,9939693	0,3215221	0,1182529	0,5317559	0,7390173	0,0976993	0,0313026	1,0039719	0,4108058	0,0611422	0,0097644	0,4757883	0,7485382	1,0895997	0,0211058	0,1617139	0,6830889	0,4487197	0,5856560	0,5565956	0,6760881	0,1250561	0,0017465
500	0,0888368	0,0595007	0,0070462	1,0641804	1,0117904	0,1671272	0,9781053	0,1477692	0,1969726	0,9990654	0,3044647	0,1378552	0,5594371	0,7049553	0,0886947	0,0292554	1,0035128	0,3790763	0,0698457	0,0176573	0,5094006	0,7485346	1,0369560	0,0127792	0,1676397	0,6305473	0,4495426	0,5600672	0,5851726	0,6795342	0,1182595	0,0071828
520	0,0963894	0,0523634	0,0039362	1,0029447	1,0475040	0,1458235	0,9375373	0,1889497	0,1863018	1,0459162	0,3395684	0,1533551	0,6315933	0,6682644	0,0932693	0,0313312	1,0109614	0,3842972	0,0722974	0,0170455	0,4994215	0,7427493	1,0415704	0,0107506	0,1621561	0,5932668	0,4199377	0,6115890	0,6275585	0,5981946	0,1464262	0,0065508
540	0,0912927	0,0385674	0,0067062	0,9878842	1,0016204	0,1114171	0,9186086	0,1844178	0,1664106	1,0015468	0,3421946	0,1618995	0,6273691	0,7145897	0,1323087	0,0372554	1,0068107	0,4184572	0,0792150	0,0222524	0,5130335	0,7815106	1,0907084	0,0204542	0,1522768	0,6219657	0,3772021	0,6269070	0,5726618	0,5777998	0,1249481	0,0065117
560	0,0864800	0,0383134	0,0052860	0,9727530	1,0248748	0,1526326	0,9346828	0,1762148	0,1757235	1,1144164	0,3183345	0,1248156	0,6280627	0,7410598	0,1191586	0,0357688	1,0137710	0,4512931	0,0778432	0,0198295	0,4871696	0,8130832	1,0484930	0,0164755	0,1228450	0,6556317	0,3641392	0,6001989	0,5738167	0,5982700	0,1306714	0,0021708
580	0,1021063	0,0377877	0,2225830	0,9284569	1,0536171	0,1626689	0,9480286	0,1261269	0,2401742	0,8893256	0,3859369	0,1395453	0,5789789	0,7053502	0,3699478	0,0367895	0,8883792	0,4337008	0,0938237	0,0108699	0,5078000	0,7126851	0,8751038	0,0138223	0,1515148	0,5498382	0,3898474	0,5854531	0,4102597	0,6042718	0,1142174	0,0048729
600	0,1171933	0,0386179	0,3708089	0,9397113	0,9773931	0,1726221	0,9501225	0,0697782	0,2977370	0,9255639	0,4037965	0,2825451	0,6374222	0,7024454	0,5298330	0,0333856	0,8241682	0,4320565	0,0786275	0,0115859	0,4928187	0,6294604	0,7456576	0,0191802	0,1584651	0,7235907	0,3773631	0,7134525	0,2819648	0,6071878	0,0946162	0,0082050
620	0,0978802	0,0417301	0,5026319	0,9373104	1,0261035	0,1682431	0,9493599	0,0605009	0,3534579	0,9581329	0,4320087	0,4412039	0,6689669	0,7043484	0,6291866	0,0262108	0,6936041	0,4259958	0,0679566	0,0184212	0,4972953	0,5475904	0,6985934	0,0139992	0,1262489	0,8479948	0,3775342	0,8232079	0,1970845	0,6224495	0,1137223	0,0116929
640	0,0865335	0,0371654	0,5930623	1,0128397	1,0350706	0,1292283	1,0299572	0,0544559	0,3941840	0,9755297	0,4801938	0,6016542	0,7249028	0,6552346	0,7369224	0,0283368	0,4479976	0,3919704	0,0814597	0,0170246	0,5204485	0,5340356	0,5990644	0,0165979	0,1445640	0,8671436	0,3392565	0,8894730	0,1417837	0,6041570	0,1341759	0,0121382
660	0,0567411	0,0412226	0,6339422	1,0831245	1,0160110	0,1560147	0,9485492	0,0570228	0,3674514	0,9676913	0,4872008	0,7907546	0,7566318	0,5887395	0,8010501	0,0156891	0,2469652	0,4499158	0,0722289	0,0218345	0,6641487	0,5586610	0,6063815	0,0110242	0,1510348	0,9624991	0,3062830	0,9590840	0,1101414	0,5939084	0,1381965	0,0084602
680	0,0630312	0,0383367	0,6061133	1,0027694	0,9887406	0,1314761	0,9527973	0,0707603	0,3255077	1,0467248	0,5323667	0,9350306	0,7620687	0,5866880	0,7631196	0,0167411	0,1884302	0,4469470	0,0653924	0,0224578	0,7442455	0,5428395	0,5806246	0,0083407	0,1327653	0,9960044	0,3476502	0,9784764	0,0968469	0,5724566	0,1172337	0,0103423
700	0,0871800	0,0458744	0,6383085	0,9732873	0,9797212	0,1624850	1,0716400	0,0487233	0,2952522	0,9721582	0,6608728	0,8641465	0,8418146	0,5747336	0,7482326	0,0170111	0,1700706	0,3961012	0,0837089	0,0222841	0,7947674	0,5119312	0,5753741	0,0173888	0,1278564	0,9306149	0,3213184	1,0218538	0,0693320	0,5149843	0,1117612	0,0083094
720	0,1086765	0,0462461	0,6592732	1,0521908	0,9350648	0,1550873	1,0301017	0,0465525	0,3222823	1,0739809	0,6890857	0,9559779	0,8588957	0,6004176	0,7991904	0,0185755	0,1498070	0,4008394	0,0723965	0,0205322	0,7986030	0,5160137	0,5581248	0,0150728	0,1176516	1,0031775	0,3032798	1,0035645	0,0623163	0,5173853	0,1036794	0,0108435
740	0,1348673	0,0517103	0,6141460	1,0394486	1,0018400	0,1456320	0,9982977	0,0530132	0,3097592	0,9615893	0,6024232	0,9575762	0,8390629	0,5803582	0,7395791	0,0254254	0,1337623	0,4204604	0,0856408	0,0173338	0,8070874	0,4678024	0,5570346	0,0170687	0,1039066	1,0390865	0,2829795	1,0553030	0,0650159	0,4946861	0,1457949	0,0063112
760	0,1086238	0,0343272	0,5862530	0,9782108	0,9803376	0,1477255	0,9926607	0,0498008	0,3340279	0,9924407	0,5738962	0,9389354	0,8764632	0,5806377	0,7523400	0,0264444	0,1322178	0,3998586	0,0830944	0,0170904	0,7582777	0,4387807	0,5590184	0,0129365	0,1136028	1,0026503	0,3003694	1,0305460	0,0530648	0,4959857	0,1322717	0,0039869
780	0,1112999	0,0502092	0,6329275	1,0400454	0,9989228	0,1514334	0,9875838	0,0374031	0,3238755	1,0560811	0,5737187	0,8911231	0,8688093	0,5230427	0,7402580	0,0295387	0,1360889	0,4730223	0,0841740	0,0146442	0,7548965	0,4623172	0,5154846	0,0165582	0,1380487	1,0828050	0,3119551	1,0484543	0,0473566	0,5234184	0,1063774	0,0006476
800	0,1086803	0,0465889	0,6422091	1,0752712	1,0368739	0,1814799	0,9731881	0,0356493	0,3423439	1,0465578	0,6340527	0,8811472	0,8617243	0,4996901	0,7670197	0,0190546	0,1375919	0,4658746	0,0787477	0,0123223	0,7309849	0,4677678	0,4976653	0,0060796	0,1067121	0,9409901	0,3369083	1,1148002	0,0496698	0,5029930	0,1243589	0,0047856
820	0,1220764	0,0577410	0,7098142	1,0175125	1,0703146	0,1567872	0,9849962	0,0424724	0,3662171	1,0878851	0,6057803	0,8629265	0,8438505	0,5363717	0,7578681	0,0280975	0,1100229	0,4811854	0,0799206	0,0075838	0,7726622	0,4849509	0,4373186	0,0086991	0,0770875	0,8946648	0,3101129	1,1130228	0,0374977	0,4869976	0,1230320	0,0039012
840	0,1145472	0,0396949	0,6946887	1,0480750	1,0570218	0,1476759	1,0556206	0,0529644	0,3638939	0,9779201	0,6278264	0,9821781	0,8492180	0,5420255	0,7993911	0,0225289	0,0919169	0,4987807	0,1096521	0,0067234	0,8605957	0,4806854	0,5006498	0,0107248	0,1058011	0,9465383	0,3690779	0,9951252	0,0293913	0,4767895	0,0841534	0,0040084
860	0,0986752	0,0302291	0,6090897	0,9944962	1,0396191	0,1582578	1,0541516	0,0478154	0,3689814	1,0790342	0,6409221	1,0351812	0,8601247	0,5301179	0,8206425	0,0221018	0,1337285	0,4547412	0,1115263	0,0099111	0,8130452	0,4765210	0,4999118	0,0197675	0,1289687	1,0109984	0,3624455	0,9656112	0,0283829	0,5351897	0,1194374	0,0032427
880	0,0968756	0,0383281	0,6034298	0,9920757	1,0565224	0,1702587	1,0036301	0,0398238	0,3637062	1,0744649	0,6281186	0,9546094	0,8675036	0,5354849	0,8391403	0,0175138	0,1621408	0,5021298	0,0949702	0,0052925	0,8494536	0,4949657	0,5233210	0,0159930	0,1274039	0,9714169	0,4007240	0,9643312	0,0387145	0,5851551	0,1054307	0,0046589
900	0,1048741	0,0513568	0,6456000	0,9846694	1,0420046	0,1574677	1,0453518	0,0381459	0,3270482	1,0367359	0,6258460	0,8927761	0,8968089	0,5608825	0,8152660	0,0238540	0,2403291	0,5051267	0,0923957	0,0113846	0,8127197	0,4823617	0,4918889	0,0087722	0,1300072	0,9691753	0,4503171	0,9377102	0,0345463	0,6010637	0,1131184	0,0045304
920	0,0965230	0,0576541	0,6695177	0,9381267	0,9876493	0,1697799	0,9803147	0,0428652	0,3256089	0,9816661	0,6488734	0,9251220	0,8461988	0,6298169	0,7970913	0,0332629	0,2383160	0,4669464	0,0842902	0,0106074	0,7668251	0,4939476	0,4747739	0,0104233	0,1110134	0,9759629	0,4496049	0,8942925	0,0458541	0,5979118	0,1366541	0,0010242
940	0,0973965	0,0680658	0,7065205	0,9801448	1,0201517	0,1483188	0,9732409	0,0586787	0,3504920	0,9803723	0,6169580	0,9845673	0,8719083	0,5934852	0,8072228	0,0266103	0,1826741	0,4397909	0,0892612	0,0136693	0,7640228	0,5099051	0,4646768	0,0079674	0,1232965	0,9550588	0,4198600	0,9470814	0,0481311	0,6005090	0,1203885	0,0005648
960	0,0931652	0,0496991	0,7077221	1,0426155	1,0343500	0,1210622	1,0652408	0,0492052	0,3457524	1,0443381	0,6383959	0,9650894	0,8441717	0,5547674	0,8175821	0,0275214	0,1579889	0,4508202	0,0744969	0,0174421	0,8182785	0,5079267	0,5063057	0,0152341	0,1384848	0,9582203	0,4139658	1,0045971	0,0392453	0,5836344	0,1579882	0,0011518
980	0,1233768	0,0532927	0,6628589	1,0154163	1,0736428	0,1405469	1,0709965	0,0509666	0,3425972	0,9693908	0,6586335	0,9787169	0,8869245	0,5688902	0,8108225	0,0314597	0,2119949	0,4424063	0,0664629	0,0212850	0,7738761	0,5002822	0,5153590	0,0196859	0,1491627	0,9206346	0,3475596	0,9663802	0,0466681	0,5150955	0,1079666	0,0041338
1000	0,1113609	0,0405139	0,5814270	1,0325302	1,0549853	0,1217905	0,9920808	0,0549368	0,3240273	0,9713192	0,6161665	0,9759947	0,8450742	0,5543831	0,8247371	0,0250948	0,1847989	0,4608920	0,0757195	0,0156353	0,8182675	0,4374484	0,4984386	0,0165375	0,1697990	0,8959591	0,3530941	0,9591178	0,0512977	0,5468759	0,1497612	0,0037392
1020	0,0874948	0,0410246	0,5868081	1,0428772	0,9663264	0,1426705	1,0013503	0,0595197	0,2961108	0,9738899	0,6033748	0,9797557	0,8489252	0,5557609	0,8284043	0,0326124	0,2007920	0,4522390	0,0711009	0,0117495	0,7589312	0,4650066	0,4765069	0,0174856	0,1500586	0,9779546	0,3717817	1,0181161	0,0396924	0,5596690	0,1205862	0,0007761
1040	0,1009848	0,0416331	0,5803235	0,9727176	0,9746918	0,1427581	0,9348138	0,0571419	0,3241609	0,9720797	0,6404800	0,8715983	0,8874530	0,5806455	0,8202167	0,0313387	0,2160023	0,4599532	0,0663357	0,0077565	0,7484959	0,5002924	0,5079311	0,0241085	0,1366556	1,0152675	0,3664012	1,0490051	0,0371139	0,5574994	0,0874713	0,0019966
1060	0,1025547	0,0452140	0,5835183	0,9511117	0,9393698	0,1522797	0,9664598	0,0512852	0,3144966	1,0561875	0,6226988	0,8232637	0,9089122	0,5749795	0,8118647	0,0304382	0,1680732	0,4671985	0,0539616	0,0061871	0,7712855	0,5221084	0,5142942	0,0219769	0,1443502	1,0197804	0,3623455	1,0586518	0,0545172	0,6349593	0,0871310	0,0008271
1080	0,0948330	0,0422701	0,6632376	0,9265224	0,9537929	0,1363884	0,9430494	0,0431041	0,3461546	0,9916415	0,5773353	0,9620658	0,8714168	0,5440828	0,8059367	0,0389831	0,1047945	0,4855754	0,0526568	0,0078203	0,7952590	0,5551666	0,5583237	0,0163017	0,1321244	1,0645015	0,3504397	0,9807686	0,0412872	0,6231600	0,0912939	0,0007828
1100	0,0913027	0,0447233	0,6951425	0,9603349	1,0207559	0,1514368	0,9585832	0,0445245	0,3199143	0,9249845	0,6355517	0,9753957	0,8269610	0,5876352	0,7659006	0,0268281	0,0760926	0,4288795	0,0714468	0,0232376	0,8139655	0,5801536	0,5293499	0,0202854	0,1189193	1,0507459	0,3265408	0,9888227	0,0375936	0,6474335	0,1011072	0,0044350

0	0,1060345	0,0371210	0,6049255	1,0249315	0,9421010	0,1288774	1,0805416	0,0576126	0,3159611	1,0343182	0,6641068	0,9961464	0,9083219	0,5933393	0,8312751	0,0248856	0,0838575	0,4213343	0,0727652	0,0150877	0,7879445	0,5282112	0,5153080	0,0097713	0,1400964	0,9626354	0,4082635	1,0493562	0,0528577	0,5578416	0,1089920	0,0051425
20	0,0681601	0,0530444	0,3709694	0,8217502	0,8421386	0,0763973	1,0281514	0,2116300	0,3065490	1,0048424	0,5579815	0,8650428	0,8182453	0,4910369	0,7687141	0,0408880	0,1355510	0,6492726	0,0755449	0,0074114	0,7935642	0,6279250	0,5175141	0,0134276	0,1527408	0,9296698	0,3418173	1,0390641	0,0330961	0,5233920	0,1475313	0,0065891
40	0,0689073	0,0399137	0,2120366	0,7532487	0,7486008	0,0719869	1,0227400	0,3855370	0,3240552	0,9511206	0,4831972	0,7471453	0,8328709	0,6078878	0,8038825	0,0389975	0,5372268	0,7830278	0,0729097	0,0035541	0,7313378	0,6294159	0,5705000	0,0043082	0,1652326	0,8722296	0,3218711	1,0458840	0,0249070	0,4699170	0,1534813	0,0043421
60	0,0685789	0,0484079	0,1508085	0,7090130	0,6900843	0,0275875	1,0355678	0,4937062	0,3596525	0,9562068	0,3897538	0,5906154	0,7436153	0,6991613	0,8337610	0,0449712	0,8093005	0,8445004	0,0649966	0,0095352	0,6489246	0,7022036	0,5911881	0,0103018	0,1513850	0,9321583	0,3752330	1,0491413	0,0255489	0,5297594	0,1593489	0,0112059
80	0,0735097	0,0521853	0,0927041	0,6077232	0,6184369	0,0274589	1,0297178	0,5407812	0,3398480	0,9682788	0,2383519	0,4864108	0,7515391	0,7969448	0,8767967	0,0480895	1,0001253	0,8740835	0,0685442	0,0107857	0,6034352	0,7730338	0,6228601	0,0207129	0,1118580	0,9951477	0,4919738	1,0022281	0,0219305	0,6128960	0,1876181	0,0249913
100	0,0858578	0,0500660	0,0678682	0,5817488	0,6189012	0,0557839	1,0934977	0,6159741	0,3393166	0,9778276	0,1602520	0,3166952	0,6739230	0,8661023	0,8531346	0,0460811	0,9756177	0,8648756	0,0544838	0,0225954	0,5467147	0,8370137	0,6445793	0,0203531	0,1383570	0,9455982	0,5952321	1,0621724	0,0214074	0,6541336	0,1896516	0,0496703
120	0,0820701	0,0541389	0,0715472	0,5707264	0,6086790	0,0523954	0,9945890	0,7323380	0,3058138	0,8718542	0,1173710	0,2200284	0,7019333	0,9406262	0,8942468	0,0451195	1,0298602	0,9540147	0,0821635	0,0274683	0,5124044	0,8828677	0,6623930	0,0197915	0,1510569	0,7603206	0,7083063	0,9687753	0,0255566	0,7242515	0,2425262	0,1518453
140	0,0768032	0,0461387	0,0497989	0,5910773	0,6242832	0,0471983	1,0055470	0,6955098	0,2667339	1,0423323	0,0972889	0,1387002	0,6818454	1,0000004	0,8766797	0,0457456	1,0493150	0,8910332	0,0865634	0,0279257	0,5359203	0,8820086	0,6651040	0,0148131	0,2050498	0,6893497	0,7986262	0,9246042	0,0295603	0,7765737	0,3131956	0,2306643
160	0,0694665	0,0446819	0,0347128	0,5781221	0,5583143	0,0544351	1,0096495	0,7161328	0,2824362	0,9690053	0,0788289	0,0831526	0,6096419	0,9185219	0,8751688	0,0313394	0,9890051	0,9156067	0,0993336	0,0242745	0,5050586	0,8807684	0,6453687	0,0076240	0,2548992	0,6278615	0,8645035	0,9077085	0,0272589	0,7700325	0,3243121	0,3077579
180	0,0951807	0,0401768	0,0302982	0,6128398	0,5112071	0,0675671	1,0480158	0,8353960	0,2636426	1,0429513	0,0723926	0,0620233	0,6556071	0,9440658	0,9194592	0,0255967	0,9993661	0,9102437	0,0990442	0,0201987	0,5541239	0,8833297	0,7501403	0,0122858	0,2817434	0,5232112	0,8831423	0,8746942	0,0241343	0,7901602	0,4280936	0,3656943
200	0,1033796	0,0480251	0,0426526	0,6130359	0,4993478	0,0615915	1,0129435	0,8305509	0,2283950	0,9513743	0,0727918	0,0412790	0,6532308	0,9666461	0,9114781	0,0328452	0,9672821	0,9221102	0,0915548	0,0227871	0,5435667	0,8911421	0,7290246	0,0172162	0,3023958	0,5434496	0,8675712	0,7695521	0,0240202	0,8633926	0,4105442	0,4298616
220	0,0953161	0,0531266	0,0331538	0,6167189	0,5467296	0,0668853	0,9895452	0,8619773	0,2268701	0,9551521	0,0447830	0,0329241	0,5885910	1,0008740	0,9293410	0,0327246	0,9825092	0,8988977	0,0972141	0,0173057	0,5356287	0,9556131	0,7286516	0,0137208	0,3726091	0,4835061	0,9006228	0,7276080	0,0154315	0,7886045	0,4332067	0,4510538
240	0,1100424	0,0230407	0,0288286	0,6629796	0,5351853	0,0679555	0,9901088	0,8817547	0,1989162	0,9115791	0,0465091	0,0353958	0,6382122	0,9697228	0,8727482	0,0354841	1,0348068	0,8498370	0,0675945	0,0276051	0,5127893	0,9356266	0,7499934	0,0128327	0,4214948	0,4489681	0,8763367	0,6835617	0,0202540	0,8109760	0,5655106	0,4633692
260	0,1059168	0,0291908	0,0237440	0,6758278	0,5111635	0,0677666	0,9966781	0,7990346	0,2028706	0,9859256	0,0456401	0,0200657	0,6498436	0,9164228	0,8426093	0,0224821	1,0774238	0,9270637	0,0558452	0,0214733	0,5438625	0,8801595	0,7794858	0,0099199	0,4879065	0,4833931	0,8101757	0,6655743	0,0235750	0,8209510	0,5210261	0,5065749
280	0,1013339	0,0364045	0,0217785	0,6489259	0,5371736	0,0737004	0,9688315	0,7827202	0,1681147	1,0889338	0,0494059	0,0199860	0,6952156	0,9662709	0,8522549	0,0264167	1,0144920	0,9431871	0,0787240	0,0189889	0,5792254	0,9700661	0,8004993	0,0134074	0,5072879	0,4146070	0,8937847	0,6490065	0,0301149	0,8195272	0,4801011	0,4981453
