"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
580	0,2915500	1,0000000	0,5002163	0,3691866	0,9994067	0,6210314	0,6400573	0,1907056	0,3955130	0,9400962	0,9985578	0,7914950	0,9829609	0,9737437	0,8748484	0,8302666	0,0587747	0,9623881	0,8903697	0,8498238	0,1108108	0,1628629	0,0994472	0,8080876	0,5302400	0,0527767	0,8096677	0,7058820	0,8367573	0,6289737	0,5230910	0,4751147
600	0,2915406	1,0000000	0,5002163	0,3485774	0,9990489	0,6210314	0,6400573	0,2658189	0,3955130	0,8780959	0,9982850	0,7889527	0,9826114	0,9597787	0,8708340	0,8271976	0,0587741	0,9615447	0,8809121	0,8500305	0,1108108	0,1628629	0,0994514	0,8089744	0,5510985	0,0730708	0,8096677	0,7090970	0,8338715	0,6255925	0,5230910	0,4981115
620	0,2915320	1,0000000	0,5002163	0,3255272	0,9978537	0,6210314	0,6400573	0,3171863	0,3955130	0,8274842	0,9973924	0,7798405	0,9805824	0,9415474	0,8612648	0,8191266	0,0587725	0,9591250	0,8725088	0,8504355	0,1108108	0,1628629	0,0994553	0,8112616	0,5740252	0,0960818	0,8096677	0,7157617	0,8533338	0,6166588	0,5230910	0,5225930
640	0,2915244	1,0000000	0,5002163	0,3034591	0,9957112	0,6210314	0,6400573	0,3463240	0,3955130	0,7926013	0,9958008	0,7629879	0,9757577	0,9215569	0,8477419	0,8063561	0,0587701	0,9551703	0,8651697	0,8505440	0,1108108	0,1628629	0,0994587	0,8146914	0,5950765	0,1178989	0,8096677	0,7239510	0,8797285	0,6023849	0,5230910	0,5443590
660	0,2915175	1,0000000	0,5002163	0,2836045	0,9930241	0,6210314	0,6400573	0,3614269	0,3955130	0,7696368	0,9937844	0,7414999	0,9687891	0,9017394	0,8332226	0,7907371	0,0587671	0,9503626	0,8584837	0,8498335	0,1108108	0,1628629	0,0994618	0,8185583	0,6127959	0,1368749	0,8096677	0,7316468	0,9029155	0,5846735	0,5230910	0,5620995
680	0,2915113	1,0000000	0,5002163	0,2662311	0,9903194	0,6210314	0,6400573	0,3688609	0,3955130	0,7543564	0,9917103	0,7195008	0,9610878	0,8833934	0,8199790	0,7743099	0,0587639	0,9454411	0,8523055	0,8481335	0,1108108	0,1628629	0,0994646	0,8222281	0,6269628	0,1525627	0,8096677	0,7377980	0,9199396	0,5657210	0,5230910	0,5758355
700	0,2915057	1,0000000	0,5002163	0,2512150	0,9879577	0,6210314	0,6400573	0,3724217	0,3955130	0,7437679	0,9898451	0,6998591	0,9537777	0,8672136	0,8090613	0,7586051	0,0587610	0,9409105	0,8466604	0,8455895	0,1108108	0,1628629	0,0994671	0,8253353	0,6379105	0,1651062	0,8096677	0,7422080	0,9312608	0,5472539	0,5230910	0,5861164
720	0,2915007	1,0000000	0,5002163	0,2382981	0,9860829	0,6210314	0,6400573	0,3741181	0,3955130	0,7360447	0,9883131	0,6838294	0,9474576	0,8534350	0,8006055	0,7445056	0,0587583	0,9370133	0,8416088	0,8424903	0,1108108	0,1628629	0,0994693	0,8277619	0,6461682	0,1749019	0,8096677	0,7451293	0,9383248	0,5303372	0,5230910	0,5936285
740	0,2914962	1,0000000	0,5002163	0,2271985	0,9846892	0,6210314	0,6400573	0,3749389	0,3955130	0,7301385	0,9871315	0,6715272	0,9423185	0,8419974	0,7942889	0,7323702	0,0587560	0,9338050	0,8371830	0,8391333	0,1108108	0,1628629	0,0994713	0,8295458	0,6522853	0,1824193	0,8096677	0,7469497	0,9425365	0,5154695	0,5230910	0,5990200
760	0,2914921	1,0000000	0,5002163	0,2176533	0,9836998	0,6210314	0,6400573	0,3753482	0,3955130	0,7254559	0,9862602	0,6624855	0,9383128	0,8326792	0,7896519	0,7222160	0,0587540	0,9312374	0,8333743	0,8357584	0,1108108	0,1628629	0,0994732	0,8307968	0,6567536	0,1881114	0,8096677	0,7480286	0,9449614	0,5027612	0,5230910	0,6028362
780	0,2914885	1,0000000	0,5002163	0,2094325	0,9830200	0,6210314	0,6400573	0,3755583	0,3955130	0,7216534	0,9856383	0,6560441	0,9352837	0,8251909	0,7862613	0,7138745	0,0587524	0,9292187	0,8301415	0,8325312	0,1108108	0,1628629	0,0994748	0,8316411	0,6599811	0,1923759	0,8096677	0,7486406	0,9463181	0,4920968	0,5230910	0,6055078
800	0,2914852	1,0000000	0,5002163	0,2023400	0,9825640	0,6210314	0,6400573	0,3756661	0,3955130	0,7185200	0,9852046	0,6515594	0,9330439	0,8192322	0,7837688	0,7070999	0,0587511	0,9276482	0,8274250	0,8295502	0,1108108	0,1628629	0,0994763	0,8321925	0,6622912	0,1955436	0,8096677	0,7489736	0,9470585	0,4832522	0,5230910	0,6073614
820	0,2914822	1,0000000	0,5002163	0,1962104	0,9822634	0,6210314	0,6400573	0,3757180	0,3955130	0,7159160	0,9849073	0,6484912	0,9314159	0,8145229	0,7819156	0,7016321	0,0587500	0,9264329	0,8251576	0,8268632	0,1108108	0,1628629	0,0994776	0,8325420	0,6639321	0,1978801	0,8096677	0,7491467	0,9474530	0,4759684	0,5230910	0,6086378
840	0,2914796	1,0000000	0,5002163	0,1909045	0,9820681	0,6210314	0,6400573	0,3757375	0,3955130	0,7137414	0,9847060	0,6464212	0,9302485	0,8108176	0,7805179	0,6972303	0,0587491	0,9254944	0,8232733	0,8244829	0,1108108	0,1628629	0,0994788	0,8327572	0,6650902	0,1995934	0,8096677	0,7492316	0,9476580	0,4699924	0,5230910	0,6095114
860	0,2914772	1,0000000	0,5002163	0,1863051	0,9819428	0,6210314	0,6400573	0,3757379	0,3955130	0,7119201	0,9845708	0,6450415	0,9294208	0,8079096	0,7794472	0,6936862	0,0587484	0,9247692	0,8217111	0,8224009	0,1108108	0,1628629	0,0994799	0,8328858	0,6659031	0,2008435	0,8096677	0,7492695	0,9477610	0,4650961	0,5230910	0,6101060
880	0,2914751	1,0000000	0,5002163	0,1823131	0,9818636	0,6210314	0,6400573	0,3757272	0,3955130	0,7103919	0,9844807	0,6441325	0,9288396	0,8056293	0,7786149	0,6908273	0,0587478	0,9242076	0,8204169	0,8205962	0,1108108	0,1628629	0,0994808	0,8329598	0,6664710	0,2017518	0,8096677	0,7492833	0,9478103	0,4610837	0,5230910	0,6105090
900	0,2914731	1,0000000	0,5002163	0,1788448	0,9818144	0,6210314	0,6400573	0,3757105	0,3955130	0,7091080	0,9844209	0,6435411	0,9284352	0,8038406	0,7779590	0,6885140	0,0587473	0,9237711	0,8193449	0,8190422	0,1108108	0,1628629	0,0994817	0,8330004	0,6668660	0,2024093	0,8096677	0,7492854	0,9478317	0,4577917	0,5230910	0,6107809
920	0,2914714	1,0000000	0,5002163	0,1758285	0,9817845	0,6210314	0,6400573	0,3756911	0,3955130	0,7080283	0,9843814	0,6431621	0,9281564	0,8024353	0,7774358	0,6866351	0,0587469	0,9234302	0,8184560	0,8177106	0,1108108	0,1628629	0,0994825	0,8330210	0,6671398	0,2028837	0,8096677	0,7492820	0,9478390	0,4550857	0,5230910	0,6109638
940	0,2914698	1,0000000	0,5002163	0,1732034	0,9817669	0,6210314	0,6400573	0,3756711	0,3955130	0,7071197	0,9843553	0,6429237	0,9279659	0,8013286	0,7770144	0,6851027	0,0587466	0,9231627	0,8177182	0,8165736	0,1108108	0,1628629	0,0994832	0,8330301	0,6673290	0,2032251	0,8096677	0,7492766	0,9478394	0,4528563	0,5230910	0,6110864
960	0,2914684	1,0000000	0,5002163	0,1709172	0,9817573	0,6210314	0,6400573	0,3756518	0,3955130	0,7063546	0,9843382	0,6427779	0,9278371	0,8004541	0,7766718	0,6838478	0,0587463	0,9229516	0,8171048	0,8156053	0,1108108	0,1628629	0,0994838	0,8330327	0,6674593	0,2034701	0,8096677	0,7492707	0,9478367	0,4510152	0,5230910	0,6111684
980	0,2914672	1,0000000	0,5002163	0,1689249	0,9817525	0,6210314	0,6400573	0,3756338	0,3955130	0,7057099	0,9843270	0,6426923	0,9277511	0,7997607	0,7763915	0,6828160	0,0587461	0,9227839	0,8165940	0,8147823	0,1108108	0,1628629	0,0994844	0,8330319	0,6675488	0,2036455	0,8096677	0,7492650	0,9478327	0,4494912	0,5230910	0,6112231
1000	0,2914660	1,0000000	0,5002163	0,1671879	0,9817507	0,6210314	0,6400573	0,3756175	0,3955130	0,7051666	0,9843197	0,6426452	0,9276945	0,7992085	0,7761606	0,6819646	0,0587459	0,9226500	0,8161681	0,8140838	0,1108108	0,1628629	0,0994849	0,8330296	0,6676102	0,2037709	0,8096677	0,7492598	0,9478284	0,4482266	0,5230910	0,6112594
1020	0,2914650	1,0000000	0,5002163	0,1656730	0,9817507	0,6210314	0,6400573	0,3756030	0,3955130	0,7047084	0,9843149	0,6426226	0,9276579	0,7987669	0,7759697	0,6812595	0,0587458	0,9225424	0,8158122	0,8134916	0,1108108	0,1628629	0,0994853	0,8330266	0,6676521	0,2038603	0,8096677	0,7492553	0,9478242	0,4471751	0,5230910	0,6112836
1040	0,2914641	1,0000000	0,5002163	0,1643511	0,9817517	0,6210314	0,6400573	0,3755902	0,3955130	0,7043220	0,9843119	0,6426150	0,9276350	0,7984120	0,7758110	0,6806739	0,0587457	0,9224555	0,8155145	0,8129899	0,1108108	0,1628629	0,0994857	0,8330236	0,6676808	0,2039240	0,8096677	0,7492513	0,9478204	0,4462989	0,5230910	0,6112996
1060	0,2914633	1,0000000	0,5002163	0,1631973	0,9817532	0,6210314	0,6400573	0,3755791	0,3955130	0,7039960	0,9843099	0,6426163	0,9276211	0,7981256	0,7756789	0,6801863	0,0587455	0,9223849	0,8152652	0,8125652	0,1108108	0,1628629	0,0994861	0,8330208	0,6677003	0,2039692	0,8096677	0,7492480	0,9478170	0,4455675	0,5230910	0,6113103
1080	0,2914625	1,0000000	0,5002163	0,1621901	0,9817549	0,6210314	0,6400573	0,3755695	0,3955130	0,7037210	0,9843087	0,6426226	0,9276133	0,7978933	0,7755684	0,6797793	0,0587455	0,9223272	0,8150560	0,8122058	0,1108108	0,1628629	0,0994864	0,8330182	0,6677136	0,2040013	0,8096677	0,7492451	0,9478141	0,4449559	0,5230910	0,6113173
1100	0,2914618	1,0000000	0,5002163	0,1613105	0,9817566	0,6210314	0,6400573	0,3755613	0,3955130	0,7034888	0,9843079	0,6426314	0,9276093	0,7977042	0,7754760	0,6794389	0,0587454	0,9222799	0,8148804	0,8119019	0,1108108	0,1628629	0,0994867	0,8330160	0,6677226	0,2040240	0,8096677	0,7492426	0,9478115	0,4444439	0,5230910	0,6113219

0	0,2935006	1,0000000	0,5002163	0,1551229	0,9817716	0,6210314	0,6400573	0,3755086	0,3955130	0,7020779	0,9843074	0,6427402	0,9276313	0,7966949	0,7749254	0,6774241	0,0587449	0,9220179	0,8138291	0,8100403	0,1108108	0,1628631	0,0985862	0,8330028	0,6677415	0,2054770	0,8096677	0,7492276	0,9477949	0,4414087	0,5230910	0,6113308
20	0,2932945	1,0000000	0,5002163	0,1880183	0,9817715	0,6156603	0,6400573	0,3755160	0,3955130	0,7077062	0,9843132	0,6769937	0,9276289	0,7967119	0,7749931	0,6775135	0,0587450	0,9220338	0,8138754	0,8101388	0,0986256	0,1628630	0,0986759	0,8330031	0,6300083	0,2053371	0,8096677	0,7492279	0,9555200	0,4415371	0,5230910	0,6113308
40	0,2931092	1,0000000	0,5002163	0,2547371	0,9817731	0,6049131	0,6400573	0,3755706	0,3955130	0,7182097	0,9843705	0,7383841	0,9276112	0,7967391	0,7755062	0,6780898	0,0587451	0,9221443	0,8141692	0,8107968	0,0766043	0,1628630	0,0987569	0,8330036	0,5523199	0,2052111	0,8096677	0,7492289	0,9674558	0,4423376	0,5230910	0,6113308
60	0,2929425	1,0000000	0,5002163	0,3278658	0,9817762	0,5937504	0,6400573	0,3756918	0,3955130	0,7290194	0,9845222	0,7963137	0,9275590	0,7967872	0,7767106	0,6796072	0,0587455	0,9224167	0,8149334	0,8124634	0,0556645	0,1628630	0,0988299	0,8330057	0,4669329	0,2050977	0,8096677	0,7492335	0,9769868	0,4444170	0,5230910	0,6113308
80	0,2927927	1,0000000	0,5002163	0,3956353	0,9817784	0,5843519	0,6400573	0,3758592	0,3955130	0,7386915	0,9847661	0,8419712	0,9274630	0,7968715	0,7784761	0,6821479	0,0587462	0,9228393	0,8161976	0,8151259	0,0390558	0,1628629	0,0988956	0,8330111	0,3885321	0,2049955	0,8096677	0,7492448	0,9833258	0,4478591	0,5230910	0,6113308
100	0,2926581	1,0000000	0,5002163	0,4537519	0,9817773	0,5773397	0,6400573	0,3760430	0,3955130	0,7469092	0,9850689	0,8749904	0,9273265	0,7970167	0,7805309	0,6855167	0,0587470	0,9233601	0,8178537	0,8184899	0,0269816	0,1628629	0,0989549	0,8330210	0,3225411	0,2049034	0,8096677	0,7492640	0,9871919	0,4523779	0,5230910	0,6113308
120	0,2925369	1,0000000	0,5002163	0,5014400	0,9817715	0,5725645	0,6400573	0,3762207	0,3955130	0,7537393	0,9853895	0,8976979	0,9271622	0,7972498	0,7826301	0,6894073	0,0587480	0,9239223	0,8197446	0,8221957	0,0186425	0,1628629	0,0990083	0,8330354	0,2697808	0,2048206	0,8096677	0,7492897	0,9894351	0,4575528	0,5230910	0,6113308
140	0,2924280	1,0000000	0,5002163	0,5394855	0,9817613	0,5695737	0,6400573	0,3763805	0,3955130	0,7593593	0,9856933	0,9128107	0,9269862	0,7975906	0,7846105	0,6935160	0,0587489	0,9244811	0,8217198	0,8259349	0,0130740	0,1628629	0,0990564	0,8330531	0,2290099	0,2047460	0,8096677	0,7493192	0,9906965	0,4629803	0,5230910	0,6113308
160	0,2923301	1,0000000	0,5002163	0,5692598	0,9817476	0,5678636	0,6400573	0,3765179	0,3955130	0,7639608	0,9859582	0,9226431	0,9268132	0,7980449	0,7863863	0,6975953	0,0587498	0,9250068	0,8236612	0,8294902	0,0094431	0,1628629	0,0990997	0,8330727	0,1982569	0,2046788	0,8096677	0,7493498	0,9913916	0,4683397	0,5230910	0,6113308
180	0,2922421	1,0000000	0,5002163	0,5922428	0,9817317	0,5669961	0,6400573	0,3766331	0,3955130	0,7677188	0,9861746	0,9289373	0,9266540	0,7986038	0,7879266	0,7014696	0,0587506	0,9254831	0,8254877	0,8327319	0,0071172	0,1628629	0,0991387	0,8330927	0,1754759	0,2046184	0,8096677	0,7493791	0,9917700	0,4734088	0,5230910	0,6113308
200	0,2921629	1,0000000	0,5002163	0,6098048	0,9817150	0,5666380	0,6400573	0,3767283	0,3955130	0,7707830	0,9863416	0,9329202	0,9265147	0,7992466	0,7892337	0,7050299	0,0587514	0,9259032	0,8271515	0,8355992	0,0056473	0,1628629	0,0991738	0,8331121	0,1588354	0,2045640	0,8096677	0,7494059	0,9919748	0,4780532	0,5230910	0,6113308
220	0,2920917	1,0000000	0,5002163	0,6231230	0,9816984	0,5665585	0,6400573	0,3768064	0,3955130	0,7732790	0,9864643	0,9354201	0,9263975	0,7999458	0,7903268	0,7082204	0,0587520	0,9262666	0,8286304	0,8380793	0,0047283	0,1628629	0,0992055	0,8331299	0,1468156	0,2045150	0,8096677	0,7494293	0,9920858	0,4822072	0,5230910	0,6113308
240	0,2920277	1,0000000	0,5002163	0,6331647	0,9816828	0,5666110	0,6400573	0,3768701	0,3955130	0,7753106	0,9865505	0,9369805	0,9263019	0,8006719	0,7912320	0,7110247	0,0587526	0,9265765	0,8299204	0,8401890	0,0041588	0,1628629	0,0992339	0,8331457	0,1382124	0,2044710	0,8096677	0,7494492	0,9921464	0,4858543	0,5230910	0,6113308
260	0,2919701	1,0000000	0,5002163	0,6407026	0,9816685	0,5667102	0,6400573	0,3769221	0,3955130	0,7769633	0,9866085	0,9379511	0,9262255	0,8013975	0,7919768	0,7134520	0,0587530	0,9268378	0,8310293	0,8419613	0,0038083	0,1628629	0,0992596	0,8331595	0,1321014	0,2044314	0,8096677	0,7494659	0,9921801	0,4890101	0,5230910	0,6113308
280	0,2919183	1,0000000	0,5002163	0,6463418	0,9816558	0,5668116	0,6400573	0,3769645	0,3955130	0,7783071	0,9866457	0,9385533	0,9261654	0,8020994	0,7925869	0,7155277	0,0587534	0,9270563	0,8319715	0,8434361	0,0035939	0,1628629	0,0992826	0,8331711	0,1277885	0,2043957	0,8096677	0,7494796	0,9921993	0,4917094	0,5230910	0,6113308
300	0,2918718	1,0000000	0,5002163	0,6505495	0,9816448	0,5668962	0,6400573	0,3769989	0,3955130	0,7793993	0,9866685	0,9389262	0,9261185	0,8027600	0,7930852	0,7172856	0,0587538	0,9272380	0,8327647	0,8446547	0,0034635	0,1628629	0,0993034	0,8331809	0,1247612	0,2043636	0,8096677	0,7494909	0,9922107	0,4939969	0,5230910	0,6113308
320	0,2918299	1,0000000	0,5002163	0,6536826	0,9816353	0,5669588	0,6400573	0,3770270	0,3955130	0,7802868	0,9866817	0,9391565	0,9260820	0,8033677	0,7934914	0,7187626	0,0587541	0,9273882	0,8334277	0,8456563	0,0033844	0,1628629	0,0993221	0,8331889	0,1226465	0,2043347	0,8096677	0,7495000	0,9922178	0,4959210	0,5230910	0,6113308
340	0,2917922	1,0000000	0,5002163	0,6560120	0,9816273	0,5670011	0,6400573	0,3770498	0,3955130	0,7810077	0,9866888	0,9392979	0,9260536	0,8039159	0,7938220	0,7199958	0,0587543	0,9275119	0,8339785	0,8464762	0,0033367	0,1628629	0,0993389	0,8331955	0,1211753	0,2043088	0,8096677	0,7495073	0,9922225	0,4975297	0,5230910	0,6113308
360	0,2917584	1,0000000	0,5002163	0,6577417	0,9816206	0,5670273	0,6400573	0,3770684	0,3955130	0,7815932	0,9866923	0,9393839	0,9260314	0,8044023	0,7940910	0,7210201	0,0587545	0,9276135	0,8344341	0,8471454	0,0033080	0,1628629	0,0993540	0,8332009	0,1201557	0,2042854	0,8096677	0,7495133	0,9922257	0,4988679	0,5230910	0,6113308
380	0,2917279	1,0000000	0,5002163	0,6590249	0,9816150	0,5670421	0,6400573	0,3770835	0,3955130	0,7820686	0,9866937	0,9394355	0,9260140	0,8048278	0,7943095	0,7218673	0,0587546	0,9276967	0,8348094	0,8476904	0,0032908	0,1628629	0,0993676	0,8332052	0,1194512	0,2042644	0,8096677	0,7495181	0,9922280	0,4999766	0,5230910	0,6113308
400	0,2917005	1,0000000	0,5002163	0,6599762	0,9816104	0,5670495	0,6400573	0,3770958	0,3955130	0,7824547	0,9866941	0,9394656	0,9260001	0,8051957	0,7944871	0,7225656	0,0587548	0,9277648	0,8351176	0,8481336	0,0032804	0,1628629	0,0993798	0,8332088	0,1189659	0,2042455	0,8096677	0,7495220	0,9922297	0,5008920	0,5230910	0,6113308
420	0,2916759	1,0000000	0,5002163	0,6606810	0,9816067	0,5670524	0,6400573	0,3771057	0,3955130	0,7827681	0,9866939	0,9394824	0,9259890	0,8055105	0,7946313	0,7231395	0,0587549	0,9278203	0,8353702	0,8484936	0,0032743	0,1628629	0,0993908	0,8332116	0,1186325	0,2042285	0,8096677	0,7495252	0,9922310	0,5016457	0,5230910	0,6113308
440	0,2916538	1,0000000	0,5002163	0,6612029	0,9816036	0,5670530	0,6400573	0,3771138	0,3955130	0,7830225	0,9866936	0,9394912	0,9259801	0,8057777	0,7947484	0,7236101	0,0587550	0,9278656	0,8355767	0,8487857	0,0032706	0,1628629	0,0994008	0,8332139	0,1184040	0,2042132	0,8096677	0,7495277	0,9922320	0,5022648	0,5230910	0,6113308
460	0,2916338	1,0000000	0,5002163	0,6615893	0,9816011	0,5670524	0,6400573	0,3771204	0,3955130	0,7832290	0,9866933	0,9394950	0,9259729	0,8060028	0,7948435	0,7239953	0,0587550	0,9279025	0,8357453	0,8490228	0,0032684	0,1628629	0,0994097	0,8332157	0,1182477	0,2041994	0,8096677	0,7495298	0,9922329	0,5027724	0,5230910	0,6113308
480	0,2916159	1,0000000	0,5002163	0,6618754	0,9815990	0,5670515	0,6400573	0,3771257	0,3955130	0,7833966	0,9866930	0,9394960	0,9259670	0,8061914	0,7949207	0,7243101	0,0587551	0,9279325	0,8358828	0,8492150	0,0032671	0,1628629	0,0994177	0,8332172	0,1181410	0,2041870	0,8096677	0,7495315	0,9922335	0,5031879	0,5230910	0,6113308
500	0,2915998	1,0000000	0,5002163	0,6620870	0,9815974	0,5670505	0,6400573	0,3771301	0,3955130	0,7835327	0,9866927	0,9394954	0,9259622	0,8063486	0,7949834	0,7245670	0,0587551	0,9279570	0,8359948	0,8493709	0,0032664	0,1628629	0,0994249	0,8332184	0,1180683	0,2041759	0,8096677	0,7495328	0,9922340	0,5035275	0,5230910	0,6113308
520	0,2915853	1,0000000	0,5002163	0,6622436	0,9815960	0,5670498	0,6400573	0,3771336	0,3955130	0,7836431	0,9866925	0,9394941	0,9259583	0,8064790	0,7950343	0,7247764	0,0587552	0,9279768	0,8360860	0,8494973	0,0032659	0,1628629	0,0994314	0,8332194	0,1180188	0,2041659	0,8096677	0,7495339	0,9922345	0,5038048	0,5230910	0,6113308
540	0,2915723	1,0000000	0,5002163	0,6623595	0,9815949	0,5670492	0,6400573	0,3771364	0,3955130	0,7837327	0,9866924	0,9394924	0,9259551	0,8065869	0,7950755	0,7249470	0,0587552	0,9279930	0,8361602	0,8495997	0,0032656	0,1628629	0,0994372	0,8332202	0,1179852	0,2041569	0,8096677	0,7495348	0,9922348	0,5040309	0,5230910	0,6113308
560	0,2915606	1,0000000	0,5002163	0,6624452	0,9815940	0,5670488	0,6400573	0,3771388	0,3955130	0,7838054	0,9866923	0,9394907	0,9259525	0,8066760	0,7951090	0,7250858	0,0587552	0,9280061	0,8362205	0,8496828	0,0032655	0,1628629	0,0994425	0,8332208	0,1179624	0,2041488	0,8096677	0,7495355	0,9922351	0,5042153	0,5230910	0,6113308
580	0,2915500	1,0000000	0,5002163	0,6363725	0,9815930	0,5725078	0,6400573	0,3771364	0,3955130	0,7788072	0,9866864	0,9023104	0,9259530	0,8067433	0,7950819	0,7251467	0,0587552	0,9280083	0,8362475	0,8497096	0,0154507	0,1628629	0,0994472	0,8332213	0,1556802	0,2041415	0,8096677	0,7495361	0,9845491	0,5043025	0,5230910	0,6113308
600	0,2915406	1,0000000	0,5002163	0,5834622	0,9815897	0,5833993	0,6400573	0,3771016	0,3955130	0,7693690	0,9866289	0,8361523	0,9259772	0,8067517	0,7946355	0,7247293	0,0587551	0,9279385	0,8360710	0,8493696	0,0374719	0,1628629	0,0994514	0,8332215	0,2333581	0,2041349	0,8096677	0,7495360	0,9726731	0,5038084	0,5230910	0,6113308
620	0,2915320	1,0000000	0,5002163	0,5253827	0,9815837	0,5946522	0,6400573	0,3770183	0,3955130	0,7595790	0,9864765	0,7747273	0,9260457	0,8066739	0,7935435	0,7234189	0,0587548	0,9277421	0,8355091	0,8483409	0,0584116	0,1628629	0,0994553	0,8332204	0,3187381	0,2041290	0,8096677	0,7495334	0,9631885	0,5022240	0,5230910	0,6113308
640	0,2915244	1,0000000	0,5002163	0,4710904	0,9815773	0,6040629	0,6400573	0,3768960	0,3955130	0,7507213	0,9862312	0,7276077	0,9261596	0,8065119	0,7919266	0,7211444	0,0587543	0,9274197	0,8345220	0,8465608	0,0750203	0,1628629	0,0994587	0,8332169	0,3971342	0,2041237	0,8096677	0,7495257	0,9568771	0,4994472	0,5230910	0,6113308
660	0,2915175	1,0000000	0,5002163	0,4235700	0,9815733	0,6110309	0,6400573	0,3767535	0,3955130	0,7430802	0,9859268	0,6948594	0,9263062	0,8062728	0,7900342	0,7180876	0,0587536	0,9270043	0,8331791	0,8441595	0,0870945	0,1628629	0,0994618	0,8332098	0,4631219	0,2041189	0,8096677	0,7495120	0,9530227	0,4956808	0,5230910	0,6113308
680	0,2915113	1,0000000	0,5002163	0,3831816	0,9815737	0,6157374	0,6400573	0,3766068	0,3955130	0,7366069	0,9856051	0,6735278	0,9264686	0,8059586	0,7880895	0,7145286	0,0587528	0,9265368	0,8315960	0,8413457	0,0954336	0,1628629	0,0994646	0,8331991	0,5158800	0,2041147	0,8096677	0,7494926	0,9507794	0,4912524	0,5230910	0,6113308
700	0,2915057	1,0000000	0,5002163	0,3492663	0,9815791	0,6186590	0,6400573	0,3764663	0,3955130	0,7311587	0,9853008	0,6602977	0,9266317	0,8055684	0,7862410	0,7107435	0,0587520	0,9260532	0,8298913	0,8383295	0,1010021	0,1628629	0,0994671	0,8331853	0,5566495	0,2041108	0,8096677	0,7494694	0,9495102	0,4864931	0,5230910	0,6113308
720	0,2915007	1,0000000	0,5002163	0,3208760	0,9815887	0,6203121	0,6400573	0,3763374	0,3955130	0,7265823	0,9850361	0,6524187	0,9267850	0,8051039	0,7845668	0,7069564	0,0587512	0,9255798	0,8281649	0,8352853	0,1046329	0,1628629	0,0994693	0,8331694	0,5874015	0,2041073	0,8096677	0,7494442	0,9488027	0,4816785	0,5230910	0,6113308
740	0,2914962	1,0000000	0,5002163	0,2970767	0,9816015	0,6211382	0,6400573	0,3762222	0,3955130	0,7227386	0,9848204	0,6478894	0,9269222	0,8045728	0,7830959	0,7033271	0,0587504	0,9251337	0,8264908	0,8323408	0,1069589	0,1628629	0,0994713	0,8331524	0,6101818	0,2041042	0,8096677	0,7494188	0,9484096	0,4770116	0,5230910	0,6113308
760	0,2914921	1,0000000	0,5002163	0,2770542	0,9816162	0,6214693	0,6400573	0,3761209	0,3955130	0,7195086	0,9846543	0,6453658	0,9270407	0,8039890	0,7818282	0,6999563	0,0587497	0,9247245	0,8249182	0,8295795	0,1084288	0,1628629	0,0994732	0,8331354	0,6268219	0,2041014	0,8096677	0,7493944	0,9481893	0,4726265	0,5230910	0,6113308
780	0,2914885	1,0000000	0,5002163	0,2601351	0,9816318	0,6215327	0,6400573	0,3760327	0,3955130	0,7167927	0,9845323	0,6439970	0,9271406	0,8033709	0,7807482	0,6968976	0,0587491	0,9243564	0,8234756	0,8270490	0,1093478	0,1628629	0,0994748	0,8331190	0,6388414	0,2040989	0,8096677	0,7493720	0,9480632	0,4686008	0,5230910	0,6113308
800	0,2914852	1,0000000	0,5002163	0,2457743	0,9816474	0,6214718	0,6400573	0,3759565	0,3955130	0,7145075	0,9844468	0,6432702	0,9272234	0,8027383	0,7798346	0,6941701	0,0587485	0,9240302	0,8221759	0,8247702	0,1099173	0,1628629	0,0994763	0,8331038	0,6474444	0,2040966	0,8096677	0,7493519	0,9479883	0,4649697	0,5230910	0,6113308
820	0,2914822	1,0000000	0,5002163	0,2335339	0,9816623	0,6213688	0,6400573	0,3758909	0,3955130	0,7125836	0,9843894	0,6428895	0,9272914	0,8021105	0,7790648	0,6917701	0,0587480	0,9237440	0,8210212	0,8227453	0,1102678	0,1628629	0,0994776	0,8330900	0,6535552	0,2040946	0,8096677	0,7493341	0,9479416	0,4617388	0,5230910	0,6113308
840	0,2914796	1,0000000	0,5002163	0,2230617	0,9816761	0,6212661	0,6400573	0,3758345	0,3955130	0,7109632	0,9843525	0,6426914	0,9273469	0,8015040	0,7784175	0,6896798	0,0587476	0,9234951	0,8200063	0,8209647	0,1104822	0,1628629	0,0994788	0,8330777	0,6578681	0,2040927	0,8096677	0,7493186	0,9479105	0,4588942	0,5230910	0,6113308
860	0,2914772	1,0000000	0,5002163	0,2140732	0,9816887	0,6211814	0,6400573	0,3757863	0,3955130	0,7095977	0,9843299	0,6425888	0,9273922	0,8009314	0,7778736	0,6878732	0,0587472	0,9232800	0,8191218	0,8194114	0,1106126	0,1628629	0,0994799	0,8330669	0,6608953	0,2040911	0,8096677	0,7493052	0,9478887	0,4564104	0,5230910	0,6113308
