"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF

0	0,6368810	0,5857959	0,2864548	0,9582547	0,9283292	1,0136600	0,1397520	0,6886545	0,8434727	0,8701254	1,0566444	0,9988690	0,1561049	0,9505143	0,6396882	1,0290862	0,8050432	0,7961682	0,9931950	0,7899316	0,7916927	0,7111056	0,4257356	0,4868997	1,0399574	0,9704885	0,5438085	0,8526292	0,7948877	0,9480453	0,7711413	0,6742047
20	0,6129931	0,6733891	0,2299581	0,9351490	0,9922110	0,8331668	0,1297338	0,6301424	0,8276913	0,8630690	0,9295800	0,9404886	0,1988482	0,9194619	0,6408488	1,0979657	0,7309241	0,7589035	0,9426689	0,6924270	0,8234050	0,6909625	0,4602633	0,5706130	0,9004747	0,8592567	0,5498735	0,7594717	0,7941614	1,0282817	0,8527110	0,5024983
40	0,6419461	0,6887317	0,1893435	0,8298190	1,0155719	0,8756529	0,1190055	0,6173968	0,7630438	0,8466114	0,9578899	0,8555368	0,2314518	0,8820256	0,6849399	1,0395872	0,7775597	0,7704586	0,9860815	0,6774538	0,8296270	0,6829874	0,4382132	0,5359213	1,0017977	0,8317992	0,6280554	0,7334933	0,8486130	1,1306900	0,8943260	0,4955916
60	0,6535304	0,6565827	0,2216731	0,8091682	1,0559721	0,8830169	0,1066943	0,5736206	0,8306937	0,8076454	1,0129327	0,9330316	0,2097396	0,8070604	0,7063145	1,0323756	0,6617555	0,8265657	0,9084620	0,7460250	0,8244471	0,6775925	0,4187574	0,6541086	0,9694679	0,8048992	0,5311881	0,7494078	0,8245443	1,0999912	0,8806002	0,4503555
80	0,5860253	0,5901265	0,2487782	0,7628294	0,9709841	0,8370084	0,0997892	0,5272025	0,7551454	0,7481249	1,0316527	0,9422808	0,1716842	0,8551431	0,6995501	1,0123414	0,6372605	0,7853534	0,8836801	0,7317005	0,8308278	0,6941429	0,4942924	0,7262429	1,0095610	0,7720072	0,4987772	0,8477483	0,8315601	1,0744811	0,8409592	0,4644598
100	0,5700108	0,5990315	0,2479236	0,7461094	1,0164128	0,8564183	0,1089128	0,5304313	0,7356729	0,7331584	1,0270753	1,0021483	0,1599085	0,9205504	0,6032543	1,0331950	0,7661239	0,7596160	0,9682170	0,6900492	0,8342534	0,6882932	0,4568894	0,7018859	1,0424066	0,7436819	0,5198003	0,8418814	0,8481540	1,1237839	0,8290193	0,5095856
120	0,5959337	0,5875519	0,2266780	0,8556826	0,9514888	0,9775857	0,0912430	0,4856635	0,7855372	0,6821620	1,0236041	0,9219842	0,1558096	0,8626412	0,5773071	0,9827222	0,6908178	0,7124311	0,9100178	0,7483089	0,8350643	0,7050508	0,4391399	0,7463372	1,0456093	0,6997848	0,5615246	0,7866683	0,7664135	1,0479178	0,8173495	0,5802453
140	0,5716516	0,5501402	0,1773055	0,9266668	1,0533418	0,9995211	0,1072666	0,4471572	0,7355537	0,7509227	1,0003141	0,9054638	0,1381361	0,8233082	0,5983968	0,9479034	0,6665363	0,7491632	0,8321427	0,7516573	0,8303718	0,7081114	0,4350089	0,7573348	1,0103111	0,6566856	0,5238367	0,7517188	0,7604610	1,0369164	0,8918961	0,5798095
160	0,6153717	0,5332442	0,2138841	0,9819238	0,9882946	1,0266265	0,1200167	0,4612783	0,8196878	0,7842617	1,0270390	0,8762929	0,1725558	0,7874067	0,6262185	0,8954780	0,6665490	0,8160638	1,0148633	0,7670700	0,8361432	0,7007506	0,4216071	0,7308569	1,0046099	0,6959813	0,5014494	0,7157142	0,7154901	1,0529202	0,8716415	0,6026633
180	0,6099350	0,5770566	0,2162545	0,9623746	0,9696967	1,0438744	0,1146780	0,4742789	0,8809580	0,7405849	1,0254454	0,9108383	0,1634048	0,8226742	0,6483954	0,9763089	0,6481639	0,8487331	1,0406649	0,7125435	0,7957036	0,6743874	0,4232766	0,6926766	1,0675037	0,7267644	0,4666859	0,6529434	0,7714154	1,0412685	0,9318028	0,5140885
200	0,5892067	0,5536614	0,2442913	0,8530983	1,0045231	1,1104092	0,1359809	0,4710824	0,9094703	0,7519393	0,8801192	0,9953626	0,1900585	0,8530347	0,6294305	1,0184105	0,7042940	0,7912606	0,9916135	0,7262391	0,7802304	0,7210618	0,4487965	0,7323094	0,9679506	0,6985494	0,4497093	0,6765917	0,7728087	0,9497399	0,9479334	0,5272373
220	0,6504172	0,6150002	0,2218955	0,8607448	0,8636447	1,1081076	0,1304846	0,4361384	0,9746210	0,8098145	0,9201740	0,9119083	0,1858901	0,9254591	0,6706516	0,9996681	0,7230573	0,8254039	0,9476992	0,7066461	0,7660772	0,6941460	0,4350577	0,6994300	1,0225599	0,7224758	0,5896751	0,7028055	0,7034353	0,8786595	0,9652386	0,4657446
240	0,6582782	0,5710439	0,2149377	0,8656541	0,8808138	1,0464172	0,0949028	0,5354383	1,0017029	0,8049261	1,0229785	0,9349481	0,2160533	0,8574409	0,6722730	0,9433849	0,6865510	0,7829546	0,9306243	0,7349789	0,7324740	0,7125519	0,4106427	0,6814431	0,9393546	0,6930635	0,5903159	0,7094934	0,7052724	0,9351612	0,9608326	0,4553875
260	0,6646915	0,6283073	0,2102974	0,8586260	0,8779171	1,1121612	0,1142520	0,5499668	1,0435953	0,7503619	1,0760615	0,9247804	0,2444003	0,8823765	0,6547866	0,9186961	0,7085942	0,9377784	0,9553910	0,7699374	0,7595536	0,6350962	0,4416699	0,6450805	1,0115151	0,6709706	0,5551713	0,7152923	0,6474013	0,9722681	0,9119111	0,4672385
280	0,6367982	0,6825707	0,2279214	0,9221154	0,9747943	1,0684847	0,1221346	0,5611809	1,0258925	0,7858544	0,9492273	0,9413049	0,2016093	0,8566238	0,5898466	0,9626886	0,6995302	0,8797505	0,9765776	0,6907563	0,7754930	0,6968598	0,4266290	0,6794645	1,0186174	0,7199882	0,5964829	0,7037751	0,6480839	0,9937960	0,8669258	0,5034039
300	0,5993910	0,7000782	0,1950610	0,9164413	0,9864371	1,0589479	0,1206324	0,5186715	0,9980025	0,7257455	0,9694788	0,9413711	0,2274615	0,8726949	0,6083680	0,8435995	0,7009824	0,8927271	0,9356008	0,6925853	0,6982617	0,6914323	0,4222025	0,7425625	1,0844675	0,6253946	0,5443611	0,7150680	0,6698433	1,0143635	0,8785711	0,4876330
320	0,5967613	0,6737923	0,1772674	0,8919478	0,8730132	1,0281800	0,1063097	0,4816922	0,9457718	0,6949179	0,9031561	0,9337601	0,2155045	0,8346841	0,6279729	0,9465729	0,7403702	0,8503808	0,9974321	0,6457137	0,7443657	0,7019811	0,3862389	0,7127186	0,9904837	0,6781703	0,5368722	0,6958104	0,6867916	1,0503304	0,8515312	0,4971534
340	0,6004349	0,6163888	0,1956009	0,8567377	0,8648469	1,0500546	0,0902661	0,5513768	1,0014003	0,6914863	0,9621124	0,9920630	0,2230359	0,8995114	0,6428128	0,9490493	0,7109241	0,8793865	0,9724068	0,6914349	0,7830031	0,7227383	0,4231190	0,6771018	1,0848330	0,6561571	0,5448465	0,6685401	0,7111213	0,9982195	0,7998633	0,5631658
360	0,6057046	0,5753921	0,2285190	0,8609804	0,9696117	0,9958795	0,0815069	0,5938062	0,9760334	0,7753671	1,0666968	1,0181508	0,2257219	0,8603745	0,6265052	0,9648149	0,7134638	0,8689456	0,8918018	0,7253943	0,7869095	0,7824107	0,4213846	0,6524659	1,0203174	0,6992382	0,5035882	0,6506032	0,6734091	1,1085921	0,8233760	0,6144629
380	0,5759201	0,5989531	0,2348818	0,8710458	0,9530461	1,0180807	0,0856018	0,5763360	0,9423579	0,8270858	1,0273475	1,1165873	0,2143338	0,7925029	0,5850001	0,9911917	0,6993213	0,9353411	0,8629453	0,7460658	0,8059983	0,8025253	0,4271887	0,6715348	0,9401534	0,6559401	0,5786790	0,6273952	0,7098135	1,0965236	0,8592176	0,5234219
400	0,5811778	0,5100221	0,2686187	0,9042621	0,9513173	1,0586577	0,0865498	0,6116486	0,8751067	0,9001351	1,0631591	1,2579947	0,2140403	0,7753084	0,5698434	0,9784996	0,7516600	0,8770857	0,8828544	0,7066152	0,8108361	0,7491567	0,4364588	0,6725630	0,9519184	0,6629914	0,4803352	0,6320834	0,7348202	1,0946028	0,9195062	0,5417884
420	0,5785506	0,5054962	0,2605207	0,9652996	0,9512108	0,9975296	0,1011421	0,6194190	0,8226380	0,8431619	0,9715437	1,1632743	0,1940863	0,7965255	0,6150976	1,0158033	0,7409712	0,9088991	0,8951880	0,7024550	0,9205100	0,6653442	0,4425783	0,7045236	0,9839068	0,6141025	0,5445145	0,6501231	0,7195626	1,0388590	0,9148973	0,5859289
440	0,6393707	0,5618666	0,2509733	0,9184863	1,0111947	0,9908876	0,0927584	0,5958470	0,8314441	0,8705888	0,9853020	1,1303068	0,1884418	0,8498262	0,6056111	1,0032574	0,7351392	0,9438186	0,8856406	0,6640487	0,8554205	0,6916783	0,4232229	0,7340039	0,9788997	0,6833097	0,5917606	0,7193842	0,7810786	1,0229897	0,8582170	0,6236897
460	0,6244389	0,5758866	0,2202204	0,9578990	0,9909337	0,9980463	0,0880046	0,6111869	0,8384089	0,8589598	0,9267896	1,0311111	0,2076179	0,7781438	0,6065336	1,1186551	0,6781203	0,9449237	1,0121541	0,6439918	0,9052902	0,7237726	0,4579112	0,7103576	0,9844873	0,7009490	0,5771007	0,7591122	0,7696826	0,9834067	0,9221632	0,6893282
480	0,6120727	0,5984784	0,1930943	0,9341828	0,9670700	1,0379058	0,0853913	0,5825756	0,8661185	0,8889296	0,9929721	1,0341464	0,1985414	0,8050160	0,6156180	1,1744209	0,7071032	0,8628277	1,0646574	0,6601478	0,9152438	0,7408953	0,4418042	0,7056218	1,0470336	0,7322804	0,5505166	0,7363694	0,8072448	0,9384360	0,8881025	0,6481177
500	0,6307495	0,5816055	0,2023907	0,8773067	1,0030960	0,9435446	0,1066453	0,5786515	0,8546259	0,8630741	1,0274052	1,0377849	0,2065144	0,7632928	0,6281685	1,1536281	0,7440353	0,8801352	1,0122836	0,6318528	0,8928865	0,7805165	0,4569594	0,6963823	1,0548453	0,7118912	0,5704106	0,7353414	0,7816074	0,9965946	0,8800446	0,6483035
520	0,6264480	0,5424531	0,1924363	0,9222922	0,9087909	0,9987491	0,1176278	0,5508734	0,8673480	0,7963055	0,9873049	1,0137804	0,1879469	0,7873787	0,5816309	1,2280252	0,6877119	0,8305766	0,9850950	0,6554949	0,8836161	0,8094933	0,4161806	0,6817437	0,9721612	0,7219425	0,5106522	0,7481682	0,7686177	1,0108279	0,9220154	0,6522946
540	0,5511722	0,5800853	0,2143657	0,9960450	0,8909656	1,0260641	0,1139190	0,5608051	0,9244172	0,7763007	0,9927725	1,0242483	0,1822499	0,8085889	0,6109388	1,1618850	0,7403961	0,8321000	0,9910642	0,6945248	0,8700826	0,7247110	0,4476731	0,6685864	1,0986246	0,7355502	0,4501522	0,7477374	0,6713938	0,9217446	0,8293476	0,6131836
560	0,6186343	0,5690465	0,1832592	1,0619756	0,8012127	0,9582302	0,1311203	0,5997372	0,9113530	0,7426932	0,9476129	0,9939546	0,1813791	0,7917082	0,5807218	1,1118329	0,7724590	0,7990941	0,9530691	0,7279921	0,8207685	0,7051729	0,4242341	0,6372746	1,0561981	0,7196858	0,5072960	0,7151284	0,6387233	0,9171626	0,7968456	0,6591710
580	0,6134088	0,5689488	0,2023195	1,0102898	0,8261177	0,9687629	0,1227653	0,6039999	0,8465681	0,8476574	0,9058801	0,9865322	0,1928338	0,7718286	0,5747923	1,1182194	0,8176005	0,8520508	0,9701796	0,7185326	0,8082331	0,6712468	0,4326263	0,5780932	1,0276002	0,7947927	0,4535896	0,7890873	0,7088219	0,9569438	0,8811260	0,6132747
600	0,6653277	0,5714848	0,1988689	0,9971176	0,8256022	0,9371825	0,1509011	0,6030025	0,7418954	0,8108676	0,9469621	0,9530608	0,1877499	0,7505054	0,5786821	1,0979609	0,8081288	0,8617594	0,9281213	0,6834468	0,8332851	0,6495356	0,4384374	0,5746926	1,0377193	0,7925434	0,4867948	0,7568598	0,7545154	0,9716240	0,8960834	0,6405762
620	0,6335909	0,6143600	0,1944215	0,8868131	0,8370483	0,9344517	0,1163131	0,5971933	0,7772958	0,8434789	1,0035909	0,8827912	0,2198964	0,7598781	0,6395648	1,0060456	0,8265799	0,8536184	0,8754415	0,6843590	0,8710429	0,6052306	0,4431311	0,6578882	1,0100353	0,9092976	0,5143080	0,7627732	0,7714584	1,0312212	0,8300322	0,6050425
640	0,6091158	0,5849233	0,2020246	0,8915859	0,8773076	1,0015178	0,1252110	0,5594379	0,8595106	0,8404912	1,0497516	0,8959575	0,2247029	0,8036636	0,6528024	0,9373296	0,8349901	0,8287611	0,9225010	0,6997395	0,8410029	0,6375158	0,4390217	0,6579040	1,0012580	0,9796117	0,5358651	0,7522266	0,7481554	1,0355281	0,7303382	0,5417060
660	0,5657373	0,6358869	0,1851086	0,8581895	0,8431635	1,0154698	0,1180416	0,6041971	0,8798464	0,7994866	1,0322783	0,8942655	0,2344443	0,8291904	0,6308792	0,9409789	0,8758022	0,9165272	0,9367149	0,6309985	0,7853237	0,6330262	0,4739445	0,6049634	1,0358788	0,9827247	0,5732665	0,7706323	0,7448358	1,0476655	0,7334830	0,5580544
680	0,5470920	0,6232378	0,1755239	0,8694580	0,8466979	0,9940291	0,1111408	0,6480498	0,7860859	0,8409486	0,9704350	0,9041647	0,2062419	0,9566388	0,6541402	1,0221027	0,9050979	0,8591565	0,9464980	0,5908938	0,7533910	0,6694438	0,4445054	0,5392004	1,0506218	0,9916340	0,6870484	0,7517482	0,7761354	1,0031778	0,7088828	0,6145113
700	0,5953987	0,6407838	0,1608342	0,8598114	0,8485115	0,9940127	0,0901800	0,5763117	0,7762977	0,8146196	0,9784016	0,9052094	0,1935461	0,9549335	0,6559084	1,0037453	0,8204218	0,8704461	0,9109237	0,6195406	0,8377590	0,6284468	0,4234581	0,5071118	1,0832778	0,9551776	0,6134487	0,7183368	0,7813621	0,9822197	0,6954969	0,6435576
720	0,6334530	0,6156245	0,1905147	0,8429006	0,8469612	1,0898207	0,1120769	0,5981140	0,8273322	0,8050978	0,9644768	0,8761075	0,1999060	0,8825206	0,6245262	0,9278914	0,8247483	0,8600524	0,8855472	0,6296777	0,8213615	0,6238935	0,3984234	0,5029557	1,0074909	0,9571178	0,6317085	0,7454863	0,7714753	0,9925968	0,7214153	0,6937361
740	0,5571409	0,5811058	0,2096014	0,8467811	0,8418454	1,0705894	0,1077255	0,5866348	0,8372376	0,7787023	0,9852136	0,9027404	0,2370802	0,8788701	0,6066083	0,9370002	0,7778727	0,8908788	0,8059124	0,6291071	0,7901849	0,6684598	0,3906046	0,5381778	1,0537188	0,9762672	0,6111456	0,7795047	0,7363881	1,0214074	0,7892792	0,6646166
760	0,5588781	0,5161151	0,2081510	0,9108737	0,8703249	1,0639610	0,1091671	0,5778309	0,8198722	0,7015299	0,9753302	0,8844246	0,2378120	0,7963186	0,6568003	0,8863589	0,7764120	0,8716868	0,8523503	0,6291552	0,8006560	0,7373978	0,4489924	0,5311202	0,9855769	0,9915403	0,6235357	0,7555565	0,7133311	0,9761037	0,7607584	0,6190747
780	0,5506059	0,5416964	0,2285052	0,8958604	0,8908707	1,1135797	0,1067412	0,5181713	0,8195219	0,6921408	0,9371763	0,8508589	0,2269365	0,8052665	0,6631337	0,9509781	0,7386981	0,8936348	0,9214769	0,5818043	0,7791599	0,6920245	0,4378923	0,5561320	1,0026382	1,0333721	0,5939991	0,7000883	0,6750863	0,9332978	0,7396641	0,6045750
800	0,5903139	0,5329265	0,2180927	0,9385613	0,8923396	1,1041685	0,1278817	0,5428483	0,8287995	0,6846020	0,9486438	0,8280250	0,2057165	0,8269941	0,7342986	0,9857464	0,7795506	0,7774084	0,9633095	0,6262715	0,7823538	0,6713216	0,4355029	0,4419048	1,0004675	1,0185994	0,5571039	0,6279113	0,7149684	0,9658614	0,7704262	0,5458030
820	0,6132809	0,5010607	0,2351108	0,9508193	0,9022267	1,1087620	0,1333381	0,5172110	0,8325293	0,7037720	1,0613447	0,9073874	0,1972594	0,7712614	0,7349903	0,9554149	0,7947892	0,7991679	0,9707794	0,6932655	0,7771585	0,7025026	0,3886511	0,4852873	0,9384043	0,9505154	0,5675817	0,7053417	0,6794353	1,0157193	0,6865505	0,5583849
840	0,6157768	0,4785684	0,2303969	0,9721339	0,8985730	1,0776415	0,1239893	0,5792162	0,7848053	0,7123611	0,9735604	0,8988359	0,2067246	0,8713017	0,7857815	0,9897309	0,8462101	0,7465793	0,8696550	0,6441555	0,8015743	0,7158550	0,3729347	0,4291824	0,9303665	0,9227274	0,5123607	0,7207025	0,6897543	1,0821775	0,7603688	0,4825049
860	0,6158990	0,4665048	0,2293331	0,8945904	0,8485623	1,0518384	0,1234887	0,6451552	0,8560376	0,6893349	1,0452551	0,9073926	0,1791858	0,8249022	0,7980993	0,9626170	0,8817904	0,7981383	0,8727647	0,5911247	0,8212497	0,6607436	0,4371906	0,5061547	0,9076564	0,9124295	0,5995197	0,7242164	0,6954835	1,1437219	0,7819657	0,5185288
880	0,5982591	0,4753468	0,2699285	0,8318090	0,9514861	1,0348323	0,1359891	0,6205857	0,8320262	0,6663757	1,0005939	0,9371868	0,1983091	0,8035297	0,7267975	0,9591464	0,7915078	0,8164961	0,8850050	0,6652122	0,8143678	0,6753293	0,4216625	0,5077087	0,9933438	0,9558623	0,5660034	0,7303257	0,6537550	1,1129700	0,7777458	0,5085468
900	0,6143619	0,5130947	0,2484213	0,8564017	1,0361652	0,9975263	0,1380585	0,6094985	0,8033776	0,6435178	1,0042220	1,0554887	0,2237428	0,8143143	0,7270740	0,9841527	0,7863864	0,7918808	0,9436520	0,7147622	0,7708190	0,6402510	0,4239433	0,5178107	1,0070744	1,0183405	0,5453133	0,7255733	0,6592865	1,1023450	0,7270649	0,5653086
920	0,5741132	0,5252675	0,2297396	0,9044071	1,0870635	0,9964475	0,1315109	0,6820348	0,7189972	0,6851212	0,9032160	1,0999610	0,2462750	0,7716095	0,7091894	0,9703044	0,8504136	0,8606853	0,9824686	0,6882659	0,7207469	0,6238985	0,3899647	0,4824734	1,0290035	0,9996555	0,5292913	0,7249290	0,6702942	1,0220444	0,7002628	0,5507168
940	0,6063080	0,5614836	0,2399742	0,9013410	1,1236596	1,0145055	0,1235179	0,5946779	0,6885000	0,6929868	1,0438571	1,0520526	0,1910806	0,7175017	0,7204597	0,9519659	0,7793675	0,8554662	0,9778076	0,7297013	0,6832308	0,6162372	0,4090846	0,4875163	1,0249058	1,0074897	0,5692784	0,7197815	0,6891139	0,9494103	0,7432715	0,5185007
960	0,6274471	0,5447813	0,2342536	0,8533105	1,1199878	1,0210268	0,1105033	0,6112793	0,7545050	0,7027868	1,0713345	1,0698847	0,1943155	0,7750907	0,6843506	1,0395122	0,8103129	0,8795101	0,9552145	0,7072198	0,6495806	0,5701678	0,3315203	0,4313429	0,9836653	1,0490088	0,5505058	0,7220551	0,7525025	1,0250803	0,7738615	0,4965014
980	0,6498013	0,5042750	0,2077504	0,9183920	1,0949133	1,0005361	0,1258058	0,5621227	0,7379065	0,6697151	1,0810489	1,0874121	0,1846913	0,8474722	0,6672258	1,0484023	0,8983022	0,8168760	0,9270261	0,7236000	0,6770480	0,5484609	0,3781797	0,4452002	0,9990779	1,0919894	0,5348026	0,7845849	0,7439882	1,0797604	0,8315029	0,5222297
1000	0,6225127	0,5416870	0,2067697	0,8537084	1,0143478	1,0268065	0,1161449	0,5600752	0,8113058	0,6979477	0,9989386	1,1109817	0,1997339	0,7687462	0,6600252	1,0671507	0,9069937	0,7886924	0,8751152	0,7093144	0,7229421	0,5709646	0,4015570	0,4675738	0,9606965	1,0280952	0,5471811	0,7765299	0,7197895	1,0632134	0,8592635	0,5481274
1020	0,6277337	0,5702394	0,2138793	0,9125480	0,9976571	0,9703628	0,1264343	0,6484630	0,8314957	0,7459673	0,9691026	1,0199910	0,1961528	0,8446988	0,6143682	0,9483712	0,7881382	0,7044367	0,8564565	0,6960023	0,7619369	0,5903692	0,4548051	0,5039743	1,0091662	1,0506045	0,5225044	0,8322817	0,7555523	1,0568934	0,8797498	0,5494480
1040	0,6163324	0,5630512	0,2039514	0,9636952	0,9124988	0,9880764	0,1178583	0,6112530	0,8704386	0,8073450	0,9738396	1,0515518	0,1921166	0,8347291	0,5969075	0,9515691	0,8357833	0,7899806	0,8256078	0,6645662	0,7994866	0,6180400	0,5133584	0,4775557	0,9896534	1,0865983	0,5442586	0,8460316	0,6958830	1,0573088	0,8157575	0,5151781
1060	0,7132190	0,5772715	0,1980422	0,8542556	0,9841105	0,9826434	0,1141095	0,6076657	0,9126891	0,7712132	1,0047734	1,0233122	0,1551276	0,8752522	0,5662187	0,8911831	0,8275534	0,8379962	0,8890851	0,7884378	0,7873131	0,6842993	0,4302559	0,4550138	0,9924533	1,0201650	0,5548784	0,8486593	0,7048548	1,0653996	0,8058197	0,5141028
1080	0,6860036	0,6263616	0,2378866	0,9106818	1,0009808	0,9581433	0,1042862	0,6447058	0,8824558	0,7057717	0,9801733	0,9310486	0,1672170	0,8815779	0,6198782	0,8805871	0,8447289	0,8475594	0,9430698	0,7398031	0,8000835	0,6844971	0,4514093	0,5008997	1,0458599	0,9917758	0,5889642	0,9200262	0,7218532	0,9833341	0,7772430	0,5914733
1100	0,7338301	0,6451765	0,2265954	0,9961243	0,9399929	0,9057179	0,0952119	0,5984033	0,7976391	0,7460584	0,9859274	0,9274540	0,1969242	0,7570310	0,6753561	1,0166696	0,8319885	0,8213153	0,9959264	0,7326010	0,7591167	0,6901733	0,4743820	0,6354505	1,0142900	0,9829425	0,5343318	0,8538366	0,7615911	0,9876826	0,7863410	0,5261970

0	0,6368810	0,5857959	0,2864548	0,9582547	0,9283292	1,0136600	0,1397520	0,6886545	0,8434727	0,8701254	1,0566444	0,9988690	0,1561049	0,9505143	0,6396882	1,0290862	0,8050432	0,7961682	0,9931950	0,7899316	0,7916927	0,7111056	0,4257356	0,4868997	1,0399574	0,9704885	0,5438085	0,8526292	0,7948877	0,9480453	0,7711413	0,6742047
20	0,5805331	0,5409036	0,2434554	1,0207104	1,0181067	0,9066377	0,1065771	0,6409780	0,7377526	0,7300590	1,0263218	0,9889928	0,2517878	0,7801937	0,6282399	1,0061891	0,8475206	0,7980204	0,9912277	0,7466191	0,8451499	0,6524209	0,4003538	0,5118294	1,0564884	0,8765927	0,6350513	0,8354070	0,7741792	0,9863673	0,7096604	0,5015321
40	0,5094261	0,4979953	0,2020089	0,9511077	0,9651621	0,8966815	0,1032983	0,6421632	0,7389095	0,7437045	1,0290953	0,9978645	0,2409394	0,7719288	0,5636252	1,0389684	0,8679164	0,8190664	1,0155462	0,7233498	0,8353823	0,7033655	0,4025215	0,4986401	1,0297683	0,9189295	0,5501201	0,7842631	0,7316038	0,9404301	0,6936465	0,5549201
60	0,3955337	0,5116446	0,2186476	1,0313754	0,9452764	0,9194539	0,1097347	0,6780678	0,7790896	0,8068934	0,9935628	1,0100532	0,1899091	0,6634106	0,5419461	1,0249758	0,8367268	0,7833930	1,0081717	0,6873421	0,8157702	0,6257158	0,4711632	0,4536567	1,0606103	0,9637043	0,5910835	0,8295889	0,7772788	1,0276330	0,6382694	0,5763534
80	0,3024956	0,4442688	0,2274486	0,9367717	0,9321788	0,9998800	0,0990356	0,6927069	0,8007643	0,8223720	1,0740868	0,8957413	0,2002867	0,7089456	0,4580612	0,9580950	0,8220539	0,7676156	1,0152761	0,5935794	0,8258341	0,6214559	0,4274939	0,3747676	1,0575970	0,9747184	0,6271847	0,8093481	0,8317972	1,0380519	0,5385674	0,7135190
100	0,2667576	0,3817664	0,2047549	0,9190526	0,8565639	0,9262932	0,1311342	0,6879255	0,7106405	0,8172250	1,0513207	0,9081514	0,1627104	0,6424348	0,4567309	0,8626745	0,8301482	0,8898718	0,9713112	0,5042468	0,7586422	0,5877028	0,4148936	0,2948042	1,0225898	0,9241176	0,6612804	0,8365561	0,8394721	1,0512331	0,6392968	0,6868394
120	0,2278318	0,3324134	0,2159970	0,7815473	0,8973542	0,9313631	0,1762578	0,7520581	0,7527064	0,7923887	1,0140027	0,9633550	0,1379182	0,6698990	0,4858601	0,7379756	0,7556604	0,7832100	0,9441512	0,4481269	0,8153380	0,5395971	0,3873293	0,2532814	1,0262973	0,9529576	0,6539879	0,8858637	0,7788235	1,0160225	0,6577280	0,8044250
140	0,1838261	0,2617061	0,2037281	0,7902070	0,8340918	0,8521402	0,1936855	0,8323833	0,6720538	0,8081988	0,9750694	0,9810038	0,1189459	0,5930126	0,4474766	0,6181134	0,7094972	0,7722750	0,9839625	0,4336941	0,7321152	0,5404108	0,3494568	0,2043999	0,9884398	0,9353325	0,7216980	0,8258593	0,7830209	1,0138024	0,6252454	0,7874071
160	0,1452584	0,2148031	0,2240797	0,8827863	0,8019914	0,8231294	0,2215186	0,8458505	0,6470753	0,9139505	0,8896181	0,9864208	0,0900614	0,6640083	0,4340074	0,5457975	0,6416070	0,7006092	0,9675494	0,3674970	0,6669253	0,5605146	0,3094568	0,1858566	1,0288558	0,8581359	0,7613337	0,8616245	0,8335620	1,0272698	0,6245253	0,7963486
180	0,1072859	0,1544910	0,2025812	0,9272481	0,8348763	0,8994601	0,3383865	0,8674352	0,5664382	0,9143452	0,7580616	1,0229578	0,0784968	0,7032574	0,3989819	0,4461913	0,6643469	0,6348130	0,9940656	0,2846464	0,5882072	0,5329975	0,2788559	0,1169593	1,0695665	0,8096913	0,7536251	0,8879539	0,8188534	0,9558603	0,6288754	0,8570511
200	0,1182599	0,1260716	0,1935969	0,8409265	0,6960836	0,9326574	0,4095756	0,8684653	0,4849132	0,9680614	0,6073148	0,9812260	0,0627640	0,6519352	0,4175990	0,3347741	0,5325116	0,5796956	0,8284691	0,1999125	0,4459333	0,4686026	0,2091158	0,1046043	1,0492277	0,8127965	0,8020080	0,8230839	0,7723197	0,9619179	0,5562950	0,9101240
220	0,1166888	0,1030862	0,2284928	0,9027423	0,6567055	0,9596152	0,4794076	0,9045025	0,4444421	1,0052187	0,5361312	0,9796555	0,0538282	0,6281763	0,4348456	0,3135141	0,4752568	0,4720375	0,7649980	0,1627420	0,3840658	0,4596779	0,1937235	0,0910502	1,0399152	0,8474976	0,8250367	0,8430152	0,8110186	0,9581663	0,5269681	0,8568127
240	0,0962693	0,0931509	0,2464312	0,8412876	0,6227369	0,9690723	0,5054873	0,9170739	0,4438687	1,0454664	0,4283475	0,9992526	0,0420287	0,6630085	0,3891419	0,2505647	0,4058358	0,4429746	0,7845556	0,1217821	0,3104087	0,4498407	0,1408493	0,0978709	0,9630050	0,7234186	0,8897787	0,9073486	0,8545287	0,9577758	0,5542809	0,8927955
260	0,1043955	0,0859541	0,2463083	0,8351409	0,5907214	0,9885392	0,4997816	0,9885753	0,3766697	1,0847119	0,2761637	0,9385508	0,0269074	0,6515012	0,3793962	0,2326056	0,3977315	0,3768983	0,7788355	0,0698316	0,2284833	0,4178262	0,1015645	0,1076329	0,8541606	0,6567857	1,0120395	0,9659929	0,8997433	1,0225995	0,5387651	0,9825903
280	0,1048353	0,0795727	0,2110588	0,7628673	0,5202401	0,9990452	0,5180531	1,0097857	0,3841066	1,0920771	0,2099703	0,9909375	0,0251279	0,6436654	0,3689657	0,2022834	0,3617546	0,3193587	0,7414708	0,0609413	0,1675594	0,4031126	0,0899452	0,0546723	0,8227407	0,6307495	0,9642419	0,9768445	0,9295648	0,9740952	0,5457441	1,0194106
