"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA

0	0,8004518	0,4020618	0,2268802	0,5095178	0,1863098	0,1766486	0,1794384	0,5037739	0,6506091	0,7317475	0,9207980	0,1976558	0,7630840	0,1951824	0,0723023	0,1970653	0,4548925	0,6031309	0,8791663	0,1542725	0,8054258	0,1168284	0,4988873	0,6847857	0,1884421	0,7465315	0,9239459	0,9167762	0,4443676	0,8943548	0,2916980	0,6018907
20	0,7727898	0,3620559	0,2248558	0,3998371	0,2496369	0,2231703	0,1845191	0,5667171	0,4505013	0,6336605	0,7654814	0,1538473	0,7766946	0,1436016	0,0929518	0,3879678	0,3638120	0,4509091	0,9984483	0,1220076	0,7847978	0,1886111	0,4325030	0,6134435	0,3013841	0,7817107	0,9982347	0,5574378	0,2908079	0,8643169	0,4189439	0,6164338
40	0,8069548	0,3907761	0,2582730	0,2874362	0,2440224	0,2041563	0,1958884	0,5869075	0,3812942	0,6620807	0,8768476	0,1340371	0,8251122	0,1794915	0,0966824	0,4880585	0,4306585	0,5055764	1,0444624	0,0962643	0,7632374	0,1796212	0,4627636	0,6094736	0,4166393	0,7718370	0,9629315	0,4149701	0,2377499	0,8101513	0,5037472	0,5344093
60	0,8935201	0,4218468	0,2404223	0,2621545	0,2452457	0,1966849	0,1754436	0,5122935	0,3346664	0,7244372	0,8883676	0,1541707	0,8164163	0,1692770	0,0918525	0,5514372	0,4322162	0,5373342	1,0383063	0,1012741	0,7763137	0,1621863	0,4719579	0,6173867	0,5163161	0,7742330	0,9646572	0,3227463	0,1742004	0,8034289	0,5773862	0,5660671
80	0,8662300	0,4316244	0,1659628	0,2607321	0,2133258	0,1674084	0,1574146	0,5425351	0,3686309	0,8610019	0,8704143	0,1681150	0,7979474	0,2014658	0,0962182	0,6241370	0,4270830	0,4972214	1,0060241	0,1124192	0,7349874	0,1435214	0,4861851	0,6213674	0,5865285	0,6927618	0,9316937	0,2266030	0,1264571	0,8097947	0,6350051	0,5870502
100	0,9319510	0,3990814	0,1853307	0,2247607	0,1836193	0,1456604	0,1515508	0,6034317	0,3641891	0,8537932	0,8563878	0,2395616	0,8496860	0,2094102	0,1073453	0,6574347	0,4533511	0,5149441	0,9749597	0,1021770	0,7065833	0,1316410	0,4691863	0,6564405	0,6359242	0,6716564	0,8540521	0,1557912	0,0894992	0,7899643	0,6978601	0,6557457
120	0,8369496	0,3871348	0,1463822	0,2216776	0,1730402	0,1096435	0,1492917	0,5317557	0,3500737	0,8629908	0,8794739	0,2255823	0,8473846	0,1924002	0,0917175	0,6488732	0,4717976	0,5013622	0,9681909	0,0991874	0,7942048	0,1246277	0,4042380	0,6917685	0,6776805	0,7153470	0,9070707	0,1133359	0,0640862	0,7519052	0,7520182	0,6088731
140	0,8310636	0,3372714	0,1524933	0,2165491	0,1713377	0,1035180	0,1865688	0,5864833	0,3499685	0,8979446	0,8800810	0,3094595	0,8357407	0,1856198	0,0878782	0,5899952	0,4826692	0,5372289	0,9390339	0,0926716	0,7746162	0,1112770	0,4258880	0,6428048	0,7227535	0,6933865	0,9381857	0,0821263	0,0592562	0,7463042	0,8604859	0,6074099
160	0,8658711	0,3744804	0,1513606	0,2194774	0,1798307	0,1405368	0,1779930	0,5105265	0,3501613	0,9499738	0,8593779	0,3370395	0,8518448	0,1788302	0,0853084	0,6093649	0,4963055	0,5636572	0,9771899	0,0957342	0,7579301	0,1266476	0,4824503	0,6518932	0,6913451	0,7159882	0,9779959	0,0649507	0,0515856	0,7519176	0,8793029	0,6259152
180	0,8511522	0,4042554	0,1390578	0,2202135	0,2254360	0,1429511	0,2073033	0,5734224	0,3495949	0,9461837	0,9444597	0,3523030	0,8246306	0,1906303	0,1047645	0,6083017	0,5175478	0,5123692	1,0362908	0,1062032	0,7549684	0,1026670	0,4617432	0,6809878	0,7645430	0,6509749	0,9531398	0,0522713	0,0387993	0,7170178	0,8656483	0,6092909
200	0,8950679	0,4479217	0,1147106	0,2186288	0,2303821	0,1480894	0,1665001	0,5910450	0,3578963	0,9869247	0,9048109	0,3699436	0,7556091	0,1898089	0,1041409	0,6680178	0,5745364	0,5336684	0,9928650	0,1129503	0,7305485	0,0975934	0,4247178	0,7405154	0,7811673	0,7121173	0,9833462	0,0395430	0,0330382	0,7007137	0,8238134	0,6265180
220	0,9454594	0,4000570	0,1265017	0,2439974	0,2145806	0,1426684	0,2073094	0,5875849	0,4024509	0,9926615	0,9547957	0,3413995	0,7818610	0,1962844	0,0754524	0,6908557	0,5816320	0,5620221	0,9871247	0,1285517	0,7123916	0,0776633	0,4414185	0,6940858	0,7947101	0,6701593	0,9936332	0,0218593	0,0372848	0,7353539	0,9015145	0,6437669
240	0,9208500	0,3876683	0,1466411	0,2528401	0,1721701	0,1425053	0,1792426	0,5750095	0,4643689	0,9569381	0,9627249	0,3776938	0,7861392	0,1738167	0,0885922	0,7435486	0,6113232	0,5458559	1,0419026	0,1181367	0,6932918	0,0683419	0,4549327	0,7240664	0,7736193	0,7347003	1,0143820	0,0159708	0,0408526	0,7430284	0,8327477	0,6508342
260	0,9159747	0,4069044	0,1611931	0,2641116	0,1839320	0,1338293	0,1796720	0,5308817	0,4641129	0,9634426	0,9868994	0,4065643	0,7943604	0,1774373	0,0977011	0,7161164	0,6422109	0,5003000	1,0366140	0,1146924	0,6956989	0,0798606	0,4868356	0,7690998	0,7560996	0,6874696	0,9355166	0,0111131	0,0310258	0,7412222	0,8367353	0,6375159
280	0,9362412	0,4384178	0,1587858	0,2491020	0,2279256	0,1333152	0,1703511	0,4852680	0,4603929	0,9083909	1,0455851	0,3804730	0,8320914	0,1695368	0,0950734	0,7060564	0,6098032	0,5490155	1,0069915	0,1030461	0,7332491	0,0855514	0,4835688	0,7478782	0,6985997	0,7048304	0,9947161	0,0109356	0,0454188	0,7582028	0,8095132	0,6505422
300	0,9822517	0,4600012	0,1227228	0,2316224	0,2010163	0,1497684	0,1831411	0,5135654	0,4388088	0,8497776	0,9751384	0,3899531	0,8382233	0,1880206	0,0936165	0,6745572	0,6045875	0,5554566	1,0295811	0,1039614	0,7570605	0,0998700	0,4624436	0,7861696	0,7014821	0,7784296	1,0968201	0,0120378	0,0591794	0,8016212	0,8099011	0,6498956
320	0,9452317	0,4226316	0,1240470	0,2414719	0,1996019	0,1808573	0,2034532	0,5135450	0,4139674	0,8667104	0,9906369	0,3310736	0,9127824	0,2002182	0,0997096	0,6705616	0,5963833	0,5727225	1,0277913	0,0801561	0,7427607	0,1025850	0,5040748	0,7200507	0,7491654	0,7727318	1,0516643	0,0156384	0,0626576	0,8262137	0,7801945	0,6244770
340	1,0171229	0,4152726	0,1184763	0,2463137	0,1946651	0,1924523	0,2054282	0,5542868	0,3777881	0,8778035	1,0016618	0,3471341	0,8930873	0,2102747	0,1071662	0,6987215	0,6127968	0,5240617	0,9779769	0,0840179	0,7838075	0,1055956	0,4729247	0,7611089	0,6871260	0,7774119	1,0150348	0,0129258	0,0704901	0,7324980	0,7876469	0,5791223
360	0,9994669	0,4007288	0,1097989	0,2724709	0,2495116	0,1576134	0,1684116	0,5785622	0,4417484	0,7983593	0,9993412	0,3036612	0,8734946	0,2385735	0,0877159	0,6640216	0,5935291	0,4876832	0,9967652	0,0944586	0,7654991	0,0867254	0,4764172	0,7785479	0,6692119	0,7611569	1,0056369	0,0101660	0,0649487	0,6567463	0,7670657	0,5898424
380	0,9196408	0,3713802	0,1028432	0,2842145	0,2653093	0,1283119	0,1795603	0,5115607	0,4630340	0,8934660	1,1005968	0,3142198	0,8155369	0,2459710	0,1143244	0,7160154	0,5415431	0,4988496	1,0069121	0,1234571	0,7670926	0,0915398	0,4910673	0,7897108	0,7650742	0,7432607	0,9944840	0,0064895	0,0658726	0,6194483	0,8241442	0,5855872
400	0,9763672	0,4012679	0,1216909	0,2981100	0,2390280	0,1168544	0,1834083	0,5195552	0,4241288	0,8860996	0,9945693	0,2690855	0,8650259	0,2597988	0,1140061	0,7322944	0,5456125	0,5984120	1,0445727	0,1240874	0,7075880	0,0680683	0,4699557	0,7244458	0,7995534	0,7423273	0,9558592	0,0054521	0,0693621	0,6290325	0,8355354	0,6172544
420	1,0116138	0,3909827	0,0999050	0,2968807	0,2495375	0,1123135	0,1557767	0,5124523	0,3866985	0,7984952	0,8930236	0,2533479	0,9059901	0,2328880	0,1171471	0,7262024	0,5262972	0,5651271	1,0178528	0,1215661	0,7026822	0,0772198	0,4641204	0,7180537	0,7473623	0,6792825	0,9505339	0,0019725	0,0633872	0,6809501	0,7936600	0,5731828
440	0,9975992	0,4039518	0,1186504	0,2760691	0,2006603	0,1283225	0,1444317	0,4930184	0,3627607	0,8157641	0,8641318	0,2143860	0,8612157	0,1987099	0,1222324	0,7147735	0,4982568	0,5650894	1,0605278	0,1172209	0,7610203	0,0658171	0,4727689	0,7619594	0,7554134	0,7708591	0,9655622	0,0002675	0,0601276	0,7164975	0,7471306	0,5911785
460	0,9467817	0,4063794	0,1207841	0,2977466	0,1822623	0,1467087	0,1558200	0,5066107	0,3761282	0,8147270	0,9194376	0,2334895	0,8019385	0,2004067	0,0848415	0,7387366	0,4826874	0,5283666	1,0326450	0,1407584	0,8076592	0,0681046	0,4487564	0,6782737	0,7783380	0,7231266	0,9542700	0,0023458	0,0567088	0,6988418	0,7801975	0,5535867
480	0,9383319	0,4031441	0,0964068	0,3106369	0,2129892	0,1330106	0,1628663	0,4843233	0,3729753	0,8450969	0,9171209	0,2462705	0,8048802	0,1849783	0,0696083	0,7194117	0,4958854	0,5354641	1,0170224	0,1250526	0,7898883	0,0685454	0,4556073	0,7164755	0,7637625	0,8149029	1,0039283	0,0018235	0,0656795	0,6589835	0,7786708	0,5547104
500	0,8843258	0,4183887	0,1039003	0,2979591	0,2202847	0,1335261	0,1908947	0,5122208	0,3457998	0,9002037	0,9074145	0,2653884	0,7510557	0,1641194	0,0997627	0,7429533	0,3856675	0,5063679	0,9994577	0,0989666	0,7866893	0,0895928	0,4503147	0,7300865	0,7781931	0,7864658	1,0678313	0,0020507	0,0589156	0,6464349	0,7701717	0,5755849
520	0,9207990	0,4012419	0,0947822	0,2664721	0,2070207	0,1874479	0,2153427	0,5044227	0,3236568	0,9994825	0,9284331	0,3514595	0,7395553	0,1572172	0,1124447	0,7262186	0,4147043	0,5674586	0,9687600	0,0967698	0,8067551	0,1036676	0,4816117	0,7109083	0,6704549	0,7781127	1,0500524	0,0002115	0,0611370	0,6955058	0,7245628	0,5408560
540	0,9335908	0,4143165	0,1110495	0,2361112	0,2253103	0,1639850	0,1812314	0,5371756	0,3605174	0,9567383	0,9108382	0,3938086	0,7633739	0,1772892	0,1331804	0,6807704	0,4962839	0,5605616	0,9758744	0,1129630	0,7876231	0,1065339	0,5192692	0,6972883	0,6988494	0,7663244	1,0731510	0,0010010	0,0571705	0,6670743	0,7315639	0,5310828
560	0,9710429	0,4084787	0,1089879	0,2611791	0,2249636	0,1110764	0,1916616	0,5407333	0,3653073	0,9851516	0,9624212	0,3425722	0,7954105	0,1698866	0,1148739	0,7286907	0,4731561	0,5114795	0,9875497	0,0970400	0,8441167	0,0964474	0,4482613	0,7258364	0,6700085	0,7910052	0,9559567	0,0006343	0,0369610	0,6158165	0,7480967	0,5382219
580	0,8950750	0,4198000	0,1064759	0,4412054	0,2456609	0,1237969	0,1901293	0,5324402	0,6292965	0,9692117	0,9341867	0,3777312	0,7295919	0,1374188	0,1082408	0,5511328	0,4489791	0,4994230	0,9392574	0,1150319	0,8085147	0,0815379	0,4495665	0,7257405	0,5086314	0,7809821	0,9996731	0,2036000	0,1227026	0,5815075	0,6681080	0,5628061
600	0,8542600	0,4030488	0,1093890	0,4774396	0,2551776	0,1232266	0,1543064	0,5245916	0,6892936	0,8983519	0,9682978	0,4311207	0,7385792	0,1562020	0,0976332	0,4312761	0,5541467	0,5511774	0,9761546	0,1122711	0,7984749	0,0892300	0,4879939	0,7423828	0,4093114	0,7777181	1,0116800	0,3255275	0,1931639	0,5943704	0,6097311	0,5954743
620	0,8514396	0,3775944	0,1008107	0,5430482	0,2401825	0,1486417	0,1834643	0,5590773	0,6948340	0,8148132	0,8142025	0,3035489	0,7586911	0,1715377	0,0955294	0,4194683	0,5786820	0,4958651	0,9634791	0,1160975	0,7403262	0,1020655	0,5073801	0,7172058	0,3097919	0,7859734	1,0282120	0,5220705	0,2591105	0,6805221	0,5555417	0,6034315
640	0,8319540	0,4194901	0,1114823	0,5990920	0,2314119	0,2139900	0,1817060	0,4887888	0,7449027	0,7627106	0,9452288	0,2902662	0,6663877	0,1804023	0,0798348	0,3421017	0,5430388	0,6175997	0,9660646	0,1455944	0,8103497	0,0920654	0,4918253	0,7316294	0,2418983	0,8661318	1,0239899	0,6587114	0,3683581	0,7004859	0,4945242	0,6145908
660	0,8144043	0,4093451	0,1465654	0,6199776	0,2166245	0,2087275	0,1463902	0,4796687	0,7494764	0,7532536	0,9066120	0,3173633	0,6349503	0,1871621	0,0527480	0,3159517	0,5333611	0,5836147	0,9989780	0,1268912	0,8508855	0,0870558	0,4822849	0,7169933	0,2503350	0,8771245	0,9323688	0,7197662	0,4107804	0,7206282	0,4558918	0,6646015
680	0,8097170	0,4561642	0,1486979	0,5549352	0,1989007	0,1754108	0,1489157	0,4894995	0,7097356	0,7708852	0,8539317	0,2596895	0,6529201	0,1593218	0,0521460	0,2837669	0,4946054	0,5911097	0,9936960	0,1308305	0,7740284	0,0786880	0,4481483	0,6775065	0,2483012	0,8655119	0,8740985	0,8673082	0,4010408	0,6730615	0,3877033	0,6664365
700	0,7312308	0,4539204	0,1566759	0,5190905	0,2030567	0,1476141	0,1774723	0,4445774	0,6708353	0,7040344	0,8013238	0,2524052	0,6718171	0,1592567	0,0634333	0,3098431	0,4298752	0,5113169	1,0234824	0,1211046	0,8069128	0,1009777	0,4811351	0,6333188	0,2077169	0,9206599	0,9037960	0,8605452	0,3927787	0,7880179	0,3647960	0,6642179
720	0,7129354	0,4239213	0,1754695	0,5586237	0,1931342	0,1434578	0,1817885	0,4730123	0,7521396	0,6821194	0,8260813	0,2247617	0,6498019	0,1404732	0,0597453	0,3012704	0,4548266	0,4860175	0,9593451	0,0886207	0,7618563	0,0949898	0,4677451	0,5869385	0,1934571	0,9550890	0,8393481	0,8769933	0,3989616	0,7774888	0,3481344	0,5900431
740	0,7713420	0,3878009	0,2074865	0,5365213	0,2130141	0,1646478	0,1553592	0,5068933	0,7240282	0,7458293	0,8682285	0,1667329	0,6727975	0,1722428	0,0833304	0,2734726	0,4653286	0,4395551	1,0129000	0,0900979	0,8192121	0,1131898	0,4580876	0,6297608	0,1768614	0,8647899	0,9294557	0,8975613	0,3945511	0,7638694	0,3319401	0,5977206
760	0,7340594	0,3787270	0,1941178	0,5258783	0,1951925	0,1695535	0,1443043	0,5190015	0,6806284	0,7267987	0,8394806	0,2392542	0,6592385	0,1598622	0,1043753	0,2448586	0,4469593	0,4598157	0,9969637	0,1175467	0,8773000	0,1232578	0,4843097	0,6967474	0,1536943	0,7791049	0,9575967	0,8976872	0,4083029	0,7555841	0,3272139	0,5838353
780	0,7461343	0,3517685	0,2149684	0,5413797	0,1948971	0,1929659	0,1488493	0,5539193	0,6670704	0,7321100	0,8465924	0,2284296	0,6429992	0,1418075	0,1040624	0,2070019	0,3923251	0,5056220	0,9876611	0,1363085	0,8824648	0,1626352	0,5237667	0,6480021	0,1313139	0,8410582	1,0270748	0,9372275	0,3780839	0,7821813	0,3188505	0,5515699
800	0,7331703	0,3276195	0,2513320	0,5191005	0,2181377	0,2212743	0,1754698	0,5096954	0,6629146	0,7190149	0,8573480	0,1933407	0,6229493	0,1176162	0,0858374	0,2044353	0,4038472	0,5731001	0,9847173	0,1127548	0,8138366	0,1614985	0,5267274	0,6039584	0,1492601	0,8002630	0,9912180	0,9662040	0,3949281	0,7319347	0,3244572	0,5578819
820	0,6843445	0,3509788	0,2587478	0,5456217	0,2332320	0,1689957	0,1459679	0,5773872	0,6892092	0,7568768	0,8456369	0,2066299	0,6484476	0,1445478	0,0855416	0,2100717	0,4547059	0,4897776	0,9772178	0,1182810	0,7840978	0,1650939	0,5227678	0,6037498	0,1248188	0,8384998	0,9438580	0,9365340	0,3885969	0,7102665	0,3574734	0,5431453
840	0,6901902	0,3310163	0,2441407	0,5054907	0,2685494	0,1844345	0,1862126	0,5511990	0,7139714	0,7591768	0,8810398	0,2243028	0,6402846	0,1626629	0,0840981	0,2228272	0,5255157	0,4894127	0,9420667	0,1051240	0,7858119	0,1476195	0,4987853	0,6537557	0,1360756	0,7473292	0,8687215	0,9490173	0,3789429	0,7215827	0,3309006	0,5455895
860	0,7118991	0,3793936	0,2335527	0,4680182	0,2414518	0,1975092	0,2044207	0,5565533	0,7345367	0,7334758	0,9290250	0,2283842	0,6878116	0,1517164	0,0664258	0,2158713	0,5240100	0,5419437	0,8943793	0,1164996	0,9008766	0,1082141	0,4777393	0,6656994	0,1427537	0,8011253	0,9252205	1,0121399	0,3901877	0,7858501	0,3401794	0,5579266
880	0,6891295	0,3737706	0,2312399	0,4628078	0,1962876	0,1546800	0,1796285	0,5506902	0,6996627	0,7138675	0,9723734	0,2451708	0,6909224	0,1671864	0,0662684	0,2046354	0,4887984	0,5109843	0,9741160	0,1048244	0,8256546	0,0971497	0,4889213	0,6720555	0,1452797	0,7584126	0,9485719	0,9989096	0,3845406	0,7557351	0,3543764	0,6051146
900	0,6124064	0,3963911	0,2283890	0,4453809	0,1758582	0,1917735	0,1370864	0,5649854	0,6586926	0,7334651	0,8479829	0,2133763	0,7049531	0,1857428	0,0949911	0,1948559	0,4611218	0,4869988	0,9797865	0,1132195	0,7973593	0,1103611	0,5754503	0,6379495	0,1406974	0,7702184	0,9655363	0,9871355	0,4146871	0,7317283	0,3865928	0,5643367
920	0,6640790	0,3884382	0,2011087	0,4558606	0,1770706	0,2182381	0,1564614	0,5455737	0,6269062	0,6557161	0,9531638	0,1567682	0,7181567	0,1881684	0,0719564	0,1913151	0,5101131	0,5089468	1,0136586	0,1178185	0,7879284	0,1416641	0,5541342	0,6565658	0,1547256	0,7490832	0,9965934	0,9661151	0,3990812	0,7384692	0,3857893	0,5420723
940	0,6703647	0,3445229	0,2135091	0,4999095	0,2205940	0,2058638	0,1533360	0,5188395	0,6721601	0,6330285	0,9276198	0,2153895	0,7056351	0,1961044	0,0801408	0,1791495	0,4958966	0,5419226	1,0129258	0,1198422	0,7568385	0,1207005	0,5370447	0,6604988	0,1521296	0,7775719	0,9148470	0,9485771	0,4018280	0,7234391	0,3869082	0,5086398
960	0,6250062	0,3450221	0,2177470	0,4631927	0,2093026	0,1765553	0,1557623	0,5107682	0,6377023	0,6168133	0,8881857	0,2136869	0,7675628	0,2199649	0,0917639	0,1847924	0,4916128	0,5281211	0,9802221	0,1471845	0,7867633	0,1215131	0,5695620	0,7007482	0,1629835	0,8308649	0,9711069	0,8850345	0,3650736	0,7803350	0,3054969	0,5932151
980	0,6228211	0,3666273	0,2096231	0,4897968	0,2086426	0,1888330	0,1666318	0,5585882	0,6912083	0,6538634	0,9362605	0,1762287	0,8314714	0,1977693	0,0684839	0,2006073	0,5391493	0,5332341	0,9594178	0,1215406	0,8387599	0,1263701	0,5325639	0,6737442	0,1722799	0,7859787	0,9768983	0,8814393	0,3801958	0,7416644	0,2877369	0,5799212
1000	0,6395500	0,3565726	0,2137874	0,4803219	0,1892689	0,1770512	0,1809393	0,5700364	0,6948554	0,6745732	0,8924213	0,1502593	0,7716614	0,1681272	0,0859771	0,2252225	0,4749779	0,4670281	0,9267047	0,1358438	0,7718100	0,1198842	0,4871079	0,6766512	0,1609251	0,7242098	0,9642661	0,9169260	0,4247123	0,7846597	0,2741340	0,5809479
1020	0,6930703	0,3657246	0,2178250	0,4351514	0,1654459	0,2052140	0,1736480	0,5183222	0,6669931	0,7086648	0,8650348	0,1297311	0,7305816	0,1626586	0,0832193	0,2067124	0,4272804	0,5217237	0,9285420	0,1378875	0,7854228	0,0860206	0,5721334	0,6557831	0,1582291	0,7848870	0,9609153	0,8482089	0,4944675	0,7598200	0,2581715	0,5715600
1040	0,7054467	0,3629309	0,2410981	0,4521406	0,1745809	0,2014685	0,1649322	0,4885233	0,6549288	0,7015097	0,8586644	0,1526488	0,6885656	0,1752130	0,0814388	0,2104828	0,4011841	0,5582945	0,9145705	0,1350448	0,7909401	0,1101538	0,5231789	0,5970384	0,1587631	0,7328286	0,9903235	0,8606314	0,4593796	0,7754390	0,2523384	0,5711762
1060	0,6387869	0,3460755	0,2357308	0,4266379	0,1933084	0,2421748	0,1554312	0,5196168	0,6685194	0,6919908	0,7748779	0,1563490	0,6974456	0,1709610	0,0804236	0,1847140	0,3723028	0,5529686	0,9142118	0,1267006	0,8574721	0,1454233	0,5174831	0,5536921	0,1496722	0,7681934	0,9803145	0,9201634	0,4196986	0,8263046	0,2516160	0,6377640
1080	0,6778351	0,3174035	0,2288651	0,4360251	0,1998106	0,2290949	0,1652836	0,5665564	0,6052200	0,6917044	0,6780000	0,1651371	0,6812290	0,1486049	0,0766778	0,1718847	0,3668206	0,5257172	0,9490019	0,1051360	0,8253508	0,1697796	0,5243792	0,5467872	0,1508045	0,7998571	0,9523715	0,9391406	0,4351849	0,8558550	0,2605983	0,5888696
1100	0,6268497	0,3547913	0,2168037	0,4867447	0,2265058	0,2228070	0,1658159	0,5158088	0,6380757	0,6669357	0,6311329	0,1704744	0,6986527	0,1331175	0,0930657	0,1419766	0,3139380	0,5203406	0,9839010	0,1304940	0,8361492	0,1735364	0,5581369	0,5392774	0,1599945	0,8266730	1,0185678	0,8985408	0,4130346	0,8948076	0,2530371	0,6198000

0	0,8004518	0,4020618	0,2268802	0,5095178	0,1863098	0,1766486	0,1794384	0,5037739	0,6506091	0,7317475	0,9207980	0,1976558	0,7630840	0,1951824	0,0723023	0,1970653	0,4548925	0,6031309	0,8791663	0,1542725	0,8054258	0,1168284	0,4988873	0,6847857	0,1884421	0,7465315	0,9239459	0,9167762	0,4443676	0,8943548	0,2916980	0,6018907
20	0,6552281	0,3726946	0,2286707	0,5002284	0,1785628	0,1786551	0,1551308	0,5534960	0,6787427	0,6586146	0,7798484	0,1715044	0,7503494	0,1429988	0,0686465	0,1571292	0,4105551	0,5226525	0,8828524	0,1311573	0,8527922	0,0937226	0,5021651	0,7189883	0,1595867	0,6685108	0,9117091	0,8555935	0,4115295	0,8350879	0,2505633	0,5439556
40	0,6936223	0,3409715	0,2090829	0,4831561	0,2061771	0,1759217	0,1718986	0,5247878	0,6942227	0,6833181	0,7740226	0,1944865	0,7714131	0,1513465	0,0878005	0,1615774	0,4447861	0,4990113	0,8267727	0,1531917	0,8399227	0,0964310	0,5322059	0,7444776	0,1502554	0,7654667	0,9211180	0,8506179	0,3659719	0,8274523	0,2440461	0,5979353
60	0,7570037	0,3716847	0,1915741	0,5282742	0,2207570	0,1840990	0,1465757	0,5636529	0,6313395	0,7126738	0,8252195	0,1526410	0,8207397	0,1410598	0,0734849	0,1627855	0,4465169	0,4437454	0,7556125	0,1367158	0,8360929	0,0830923	0,5433786	0,7979355	0,1430398	0,7939898	0,8891169	0,8912264	0,4035167	0,8311422	0,2430273	0,5422942
80	0,7227947	0,3915311	0,1952774	0,4714775	0,2496537	0,1739498	0,2061784	0,6033956	0,6106630	0,6238811	0,7123001	0,1328593	0,7620342	0,1456135	0,0709882	0,1962435	0,3846369	0,4519098	0,6942399	0,1302953	0,7967736	0,0911483	0,5261452	0,7958081	0,1321803	0,7445832	0,8963017	0,8827834	0,4282398	0,8720144	0,2405974	0,5206429
100	0,7218862	0,3813256	0,1990582	0,4501633	0,2535797	0,1758762	0,1514734	0,5342413	0,6315971	0,6540304	0,7645739	0,1175831	0,7063179	0,1696139	0,0884884	0,1817613	0,3410735	0,5817884	0,6722966	0,1376418	0,7280673	0,0763498	0,4819420	0,7402103	0,1494624	0,7818388	0,9182492	0,8303694	0,4226503	0,8720827	0,2204480	0,4965590
120	0,6850907	0,3902545	0,1731294	0,4027239	0,2126670	0,1312119	0,1743984	0,5218974	0,5634155	0,6380517	0,8003228	0,1205425	0,6422156	0,1438398	0,0998373	0,2153277	0,3653179	0,4832898	0,7524811	0,1484753	0,7930128	0,0582882	0,5425435	0,7710494	0,1561518	0,7650931	0,9102912	0,8162371	0,3611850	0,8697452	0,2212526	0,4753568
140	0,7387465	0,4050448	0,1621451	0,4060238	0,2100306	0,1574630	0,2213996	0,5316801	0,5848551	0,6589605	0,7810638	0,1472861	0,6330305	0,1636507	0,0982239	0,2182653	0,3966176	0,5333502	0,7288023	0,1482561	0,7441934	0,0530875	0,5854270	0,7591590	0,1484186	0,7619796	0,8838187	0,8626098	0,4092481	0,8691053	0,2025901	0,5096290
160	0,7401698	0,4292769	0,1446472	0,3877761	0,2484426	0,1566208	0,1811722	0,5537947	0,6228807	0,6522693	0,8185847	0,1504052	0,7243202	0,2023979	0,0815662	0,2467864	0,3995138	0,4694853	0,7292907	0,1312458	0,7709080	0,0425009	0,5981093	0,7418924	0,1363696	0,7671833	0,9016618	0,8538426	0,3854032	0,7865901	0,2336446	0,5932416
180	0,7201320	0,3823799	0,1418829	0,4343880	0,2433989	0,1544079	0,1938100	0,5272928	0,6587784	0,7044007	0,8254016	0,1244320	0,7475550	0,2240806	0,0893342	0,2434077	0,4185741	0,4675532	0,6947828	0,1322050	0,7134466	0,0417541	0,5857841	0,7374658	0,1675340	0,8125665	0,9307359	0,8719521	0,3551026	0,8174367	0,2563228	0,6159395
200	0,7142455	0,3960175	0,1288372	0,5024170	0,2556234	0,1815463	0,1748192	0,5452296	0,7251863	0,6986395	0,8781129	0,1334414	0,7574757	0,1718049	0,1160069	0,2287720	0,4756146	0,5212398	0,7380620	0,1205233	0,7197783	0,0424592	0,5327685	0,7645630	0,1783211	0,8213271	0,9334820	0,9502772	0,3338708	0,7800786	0,2715661	0,5370864
220	0,6802780	0,3683973	0,1207344	0,5092644	0,2104655	0,1843669	0,1788395	0,5292016	0,6947996	0,7113238	0,9240447	0,1757931	0,7148760	0,1815688	0,0996793	0,2201832	0,5007399	0,5661276	0,7164094	0,1149136	0,6852306	0,0352246	0,5386203	0,8081112	0,1791930	0,8016502	0,9447208	0,9492689	0,3177467	0,8276257	0,2645986	0,5777234
240	0,6646488	0,3188472	0,1041105	0,5058148	0,1952818	0,1825234	0,2178436	0,5473154	0,6544387	0,7072655	0,9354851	0,1880084	0,7757352	0,2030668	0,1030052	0,2181485	0,4961380	0,5942504	0,7020014	0,1132008	0,7703346	0,0349009	0,5344548	0,8009116	0,1663861	0,8321946	1,0215473	0,8878945	0,3685874	0,7939310	0,2904187	0,6586324
260	0,6901973	0,3444986	0,1313889	0,4947889	0,2217595	0,1524162	0,1478169	0,5440432	0,6722355	0,7505985	0,9719252	0,1256519	0,7556125	0,2327569	0,1157133	0,1862531	0,5044489	0,5460114	0,7043922	0,0959605	0,8005895	0,0410308	0,5040452	0,8358999	0,1944031	0,8549797	1,0091111	0,8249948	0,3860055	0,7834880	0,3038273	0,5503205
280	0,6813226	0,3756538	0,1373548	0,5847067	0,2630888	0,1928954	0,1491994	0,5043548	0,6382733	0,7463986	0,9061902	0,1640595	0,7406086	0,2344300	0,1040544	0,1680222	0,5785506	0,5906337	0,7027137	0,1128031	0,8110891	0,0452324	0,5229781	0,8402406	0,1865786	0,8921399	0,9588477	0,8625939	0,4027764	0,7659600	0,3224932	0,5790358
