"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
20	0,5016071	0,3376264	0,2448681	0,4457369	0,4491606	0,7228094	0,1811875	0,6248862	0,8553218	0,9642861	0,5681790	1,0106851	0,2595685	0,6150942	0,7262944	0,9240359	0,8354227	0,7413023	0,6385914	0,1180238	0,4231296	0,1314139	1,0279704	0,1949433	0,9924879	0,5532935	0,7319586	0,7313786	0,0609162	0,0309530	0,2901956	0,4122050
40	0,4369980	0,2966159	0,1871352	0,4304315	0,5342424	0,7637618	0,1421561	0,5623309	0,8479610	0,9627672	0,6412796	1,0140680	0,2759559	0,6337998	0,6817070	0,9317361	0,8536516	0,8042758	0,6072067	0,1096922	0,3887314	0,1156547	0,9599073	0,1503197	0,8413546	0,6476861	0,7159071	0,7227052	0,0645623	0,0198358	0,2657425	0,4520102
60	0,4122071	0,2740621	0,1446607	0,4019739	0,5535842	0,6934152	0,1524762	0,5163579	0,9291705	0,9465114	0,6240593	1,0661251	0,2463057	0,5970328	0,7232667	0,9379318	0,8642841	0,8616989	0,6122591	0,1765702	0,3905396	0,1443097	0,9426857	0,2211310	0,6481146	0,7566586	0,6807887	0,6759750	0,0576924	0,0207391	0,3192592	0,4697986
80	0,3406938	0,2661408	0,0990052	0,4266527	0,6538135	0,7547177	0,1956001	0,4250221	0,9690075	0,9963602	0,5840902	1,1239979	0,2432737	0,5962024	0,7682162	0,9752592	0,8214935	0,9245811	0,5861924	0,2349572	0,3339444	0,1519977	0,9908011	0,2732290	0,4796112	0,8271934	0,8575316	0,6999682	0,0433614	0,0127519	0,3156334	0,4688706
100	0,3307682	0,2518146	0,0866327	0,3697071	0,6862679	0,7579178	0,2445121	0,3205552	1,0162763	0,9802583	0,5825120	1,1643498	0,2380468	0,6114276	0,7715702	0,9604993	0,8453275	0,9449237	0,6227879	0,2955247	0,3134750	0,1490888	0,9328406	0,2983086	0,4041714	0,9467675	0,9093719	0,6616257	0,0283019	0,0035319	0,2928652	0,5050412
120	0,3151387	0,2430001	0,0705163	0,3687004	0,7019720	0,6767026	0,2190976	0,2716396	0,9557415	0,9542049	0,6337722	1,1348142	0,2155558	0,6461709	0,7834481	0,9057663	0,8784712	1,0788608	0,6605861	0,3511834	0,3294011	0,1307256	0,8829089	0,3607151	0,3015173	0,8783612	0,9071863	0,7369239	0,0213330	0,0056629	0,2727019	0,5258395
140	0,3034708	0,2591634	0,0860315	0,3603815	0,7365257	0,7067278	0,2342587	0,2142764	0,9354075	0,8999257	0,5418856	1,1475777	0,2163715	0,6428992	0,7591183	0,8820223	0,9601245	1,0718625	0,6460629	0,3469469	0,3748514	0,1407219	0,8993982	0,4431537	0,2584010	0,9198045	0,8831826	0,7229027	0,0134426	0,0050179	0,2780978	0,5293249
160	0,3103181	0,2688955	0,0901478	0,3432402	0,7330018	0,6593165	0,2620274	0,1777088	0,9360974	0,9746170	0,4908610	1,1407934	0,2304607	0,6581493	0,7586642	0,9068440	0,9750584	1,0285790	0,6349530	0,3214844	0,3942812	0,1601140	0,8772977	0,5260826	0,2626667	0,9863195	0,8903113	0,7895410	0,0137801	0,0017710	0,3297330	0,5281393
180	0,3097444	0,2705324	0,0886825	0,3774203	0,7884975	0,6775871	0,2812665	0,1774201	0,9985370	0,8966983	0,5200027	1,1247575	0,2479325	0,6706120	0,8015201	0,8436382	0,9717375	1,0135011	0,6226091	0,3344335	0,3728866	0,1913937	0,8731550	0,5400165	0,2387543	0,9734932	0,9715445	0,8465543	0,0086484	0,0053073	0,3215300	0,5342701
200	0,2893317	0,2479495	0,0987645	0,3531104	0,7850803	0,6874281	0,3254482	0,1834492	1,0099281	0,9856601	0,5126094	1,0564118	0,2519120	0,6655404	0,8269777	0,8871738	0,9219271	1,0546081	0,6236041	0,4015653	0,3739834	0,2239957	0,8351893	0,5809140	0,2339402	1,0716629	1,0000227	0,9100658	0,0127029	0,0029574	0,3195737	0,5090009
220	0,2989103	0,2155574	0,0945515	0,3577391	0,7605317	0,6480904	0,2892993	0,1861011	0,9413037	0,9658837	0,4600851	1,0003236	0,2905905	0,6233153	0,7973919	0,9604720	0,9599728	1,0758488	0,6490881	0,4525091	0,3416158	0,2304449	0,8276518	0,6509179	0,2226115	0,9538321	0,9728311	0,9508839	0,0102489	0,0040132	0,2966867	0,5107785
240	0,2945952	0,2173398	0,0745861	0,3723903	0,8091510	0,6329421	0,2797933	0,1841383	0,9579124	0,9265923	0,4605553	0,9980080	0,3224695	0,6234685	0,7682009	0,8802799	0,9731014	1,0825142	0,6340141	0,5526695	0,3129388	0,2642559	0,7778001	0,6965152	0,2330152	0,9388813	0,9879992	0,9566436	0,0140395	0,0020287	0,2885021	0,5536567
260	0,2677541	0,2002404	0,0811760	0,3527952	0,8973258	0,5687903	0,3023500	0,1698162	0,9817849	0,9254522	0,4693905	1,0266885	0,3415204	0,6571699	0,6872492	0,8472169	1,0015346	1,0099937	0,6419270	0,5395402	0,3137505	0,2441309	0,7667368	0,6551303	0,2236301	0,9368640	0,9995289	0,9541888	0,0116390	0,0042784	0,2940905	0,5973987
280	0,2896386	0,1971709	0,0877884	0,3433899	0,9127124	0,5422890	0,3131448	0,1624663	0,9969039	0,9298283	0,5240324	0,9825886	0,3094947	0,6489555	0,6445800	0,8144237	1,0264016	1,0509400	0,6869800	0,5593440	0,2747472	0,2487882	0,7861380	0,7256632	0,2877008	1,0350515	0,9148829	0,9440085	0,0173757	0,0029468	0,3325818	0,6233311
300	0,2954018	0,1708142	0,0932671	0,3317941	0,9190372	0,5525182	0,3144407	0,1438530	1,0332650	1,0223504	0,6548813	0,9262000	0,3064064	0,6585751	0,6165709	0,8762705	1,0152062	1,0595984	0,6366536	0,4814420	0,2653469	0,2568687	0,7324734	0,7640778	0,2658308	1,0103362	0,9850869	0,8624027	0,0240923	0,0011262	0,2922505	0,6065897
320	0,2685095	0,2283655	0,0612001	0,3028924	0,7982337	0,5152406	0,3593211	0,1399909	1,0456967	0,9696740	0,5898128	0,9723619	0,2832367	0,6778461	0,5873744	0,9245498	0,9770951	1,0477383	0,6408249	0,5357459	0,2407056	0,2195264	0,8321632	0,7507914	0,1843905	0,9035754	1,0439272	0,8981798	0,0250712	0,0000000	0,2895718	0,5821633
340	0,2568537	0,2397771	0,1032741	0,3157891	0,8547002	0,5150538	0,4023641	0,1594198	1,0888046	0,9910579	0,5806004	0,9530034	0,2831701	0,7493188	0,6122928	0,9811203	1,0199472	1,0881675	0,7027600	0,5759132	0,2526847	0,1901497	0,8447142	0,7435093	0,1637557	0,9464561	0,9648052	0,8843859	0,0218211	0,0008040	0,2836710	0,6657796
360	0,2465273	0,2303983	0,1188297	0,2901144	0,8860313	0,5369923	0,4095138	0,1584184	1,1203849	0,9990928	0,5744196	0,9995777	0,3379208	0,7540908	0,6189681	0,9227456	0,9592993	1,0282056	0,6914865	0,6769902	0,2467137	0,2063896	0,7910350	0,7254104	0,1842009	1,0134912	1,0064179	0,9074053	0,0197353	0,0002471	0,2225273	0,6789570
380	0,2001008	0,2340165	0,1115727	0,2733751	0,9015597	0,5230331	0,3804180	0,1488181	1,0986069	1,0326101	0,5449769	1,0111453	0,3225557	0,7301152	0,6338805	0,8723589	0,9395582	0,9595195	0,7338576	0,6815694	0,2300470	0,2054402	0,8378216	0,7424611	0,1564379	0,9262928	0,9101071	0,8942917	0,0143737	0,0000000	0,2107749	0,6627943
400	0,2091803	0,2061539	0,0894101	0,2482026	0,9223697	0,5404034	0,3604001	0,1375564	1,1298335	0,9918032	0,5660632	0,9461407	0,3399476	0,7610907	0,6287572	0,8674773	0,9446450	0,9702249	0,7455958	0,6502770	0,2602729	0,1990861	0,8165514	0,8062119	0,2046117	0,8707614	0,9321095	0,8685280	0,0211590	0,0004240	0,2401286	0,6539335
420	0,2240656	0,2291274	0,0731380	0,2480083	0,8790957	0,5044930	0,3213240	0,1538499	0,9955339	0,9557821	0,5823159	1,0304084	0,3862352	0,8596527	0,7039120	0,9712890	0,9755828	1,0196935	0,7269779	0,5914369	0,2567236	0,2090305	0,8179188	0,7963697	0,2145842	0,8788446	0,9453045	0,9091298	0,0239480	0,0001907	0,2622316	0,6774205
440	0,2579374	0,2141219	0,0806582	0,2551791	0,9465086	0,4455915	0,3090153	0,1801374	1,0429271	0,8987025	0,6601647	1,0651693	0,3877593	0,8794251	0,6995620	0,9441827	0,9889160	0,9711932	0,7423849	0,6846811	0,2270282	0,1990615	0,7687233	0,8102196	0,1935673	0,9787381	0,9721099	0,9632713	0,0309899	0,0000436	0,2608100	0,6637422
460	0,2146519	0,2661568	0,0871629	0,2388723	0,9456274	0,4382275	0,3550275	0,1834124	0,9123794	0,9735839	0,6319495	1,0209565	0,4195522	0,8320084	0,6737158	0,9340860	0,9348417	0,9793719	0,7789815	0,7369193	0,2038264	0,2187602	0,8075094	0,7737103	0,2062975	1,0450776	0,9946537	0,9991685	0,0364284	0,0000785	0,2455522	0,6320346
480	0,2389530	0,2569251	0,0765901	0,2576018	0,9937834	0,5057675	0,3411457	0,1650785	0,9069109	0,9893739	0,5422948	0,9794263	0,4329409	0,7929323	0,6899437	0,8569289	0,9342512	1,0073976	0,7522726	0,7219593	0,1755395	0,2101126	0,8145877	0,7295029	0,1802940	1,0064343	0,9840094	0,9910950	0,0522020	0,0002895	0,2650612	0,6401734
500	0,2739606	0,2587663	0,0853402	0,2488869	0,9317188	0,4912116	0,3284544	0,1816814	0,8990059	0,9270817	0,5152903	0,9098535	0,3837393	0,8356402	0,6532857	0,8387038	0,9611345	0,9872781	0,6733092	0,6199493	0,2039898	0,2370391	0,7650035	0,7786660	0,1683305	1,0179261	0,9884555	1,0618433	0,0440216	0,0004062	0,2196265	0,6652991
520	0,2451758	0,2244309	0,1100235	0,2333296	0,8830360	0,4770942	0,3275818	0,2103921	0,9037240	1,0041478	0,4773173	0,8955548	0,3838688	0,8238499	0,6752744	0,9437825	1,0420437	0,8992501	0,7125964	0,5571500	0,2132238	0,2380181	0,8105362	0,7522750	0,2279831	1,0672001	0,9693645	1,0492902	0,0414898	0,0002147	0,2584162	0,6475418
540	0,2374968	0,2220494	0,0905625	0,2390845	0,8369332	0,4845732	0,3061082	0,1964702	0,9825634	1,0493722	0,5006093	0,9637141	0,3989791	0,7792680	0,6894801	0,8970383	1,1333168	0,9223433	0,7233757	0,5395590	0,2171456	0,2426856	0,7468518	0,6977161	0,2033396	1,0273023	0,9513882	0,9648244	0,0339034	0,0050604	0,2373762	0,6376895
560	0,2047592	0,2126892	0,0732952	0,2429839	0,8359811	0,4873713	0,3687947	0,1927235	0,9137054	1,0457029	0,4809161	1,0253728	0,4355053	0,7974367	0,6688477	0,8700099	1,0905009	0,9905686	0,7224008	0,4911703	0,2002607	0,2004638	0,7880686	0,6949860	0,1786031	0,9136404	0,9234174	0,9255898	0,0474335	0,0023414	0,2226992	0,6112025
580	0,1845588	0,2814917	0,1277732	0,2958542	0,8135290	0,5018346	0,3830076	0,2255042	0,9618645	1,1200653	0,4603398	1,0454810	0,4418905	0,7898591	0,7029381	0,8764886	1,0996757	0,9473285	0,7092464	0,4774803	0,2464697	0,2238487	0,7701542	0,6494184	0,2064661	0,9183399	0,8919453	0,9079476	0,0359245	0,0166969	0,2653870	0,6257782
600	0,2204671	0,2886577	0,1683812	0,3109733	0,7579522	0,5195430	0,4082716	0,3352845	0,9112363	1,1496245	0,5315633	1,0219613	0,4285167	0,8165337	0,6228236	0,8864608	1,0333553	0,8873483	0,6938159	0,4487124	0,2622054	0,1931782	0,7599027	0,6617459	0,3609795	0,9937720	0,9206600	0,9863011	0,0500191	0,0203293	0,3016647	0,6213036
620	0,2678106	0,3277696	0,1792675	0,2832378	0,6914462	0,4889323	0,4174375	0,3972238	0,8786109	1,1082233	0,5028515	1,0095741	0,4369254	0,8386698	0,6036286	0,8418466	1,0878562	0,8452657	0,6904454	0,4339615	0,2655114	0,1796346	0,7265371	0,6551588	0,5022983	0,9634539	0,9103369	1,0159323	0,0441469	0,0177589	0,3004925	0,6794108
640	0,2924483	0,3600578	0,2427440	0,2726206	0,6716486	0,4254806	0,3517033	0,4604641	0,9276105	1,0169675	0,5653140	1,0201982	0,4176524	0,7739193	0,6269379	0,9029258	1,1239285	0,7812621	0,6537686	0,4084540	0,2292771	0,1625041	0,7216547	0,6026800	0,6026967	0,8701034	0,8279927	1,0756958	0,0572414	0,0282438	0,2773409	0,6981789
660	0,3506103	0,3638900	0,2359698	0,2809621	0,6860839	0,4902345	0,2571176	0,5180214	0,8808027	0,9842453	0,5403436	0,9606531	0,4141490	0,7168078	0,6668908	0,9340945	1,0663249	0,7767110	0,6703204	0,3924023	0,2096297	0,1604431	0,7284603	0,5742079	0,7474172	0,7897422	0,8289060	1,0345495	0,0500142	0,0225996	0,2491962	0,6598717
680	0,3697315	0,3910896	0,2378672	0,2817388	0,5849339	0,5374103	0,2346198	0,5513547	0,8661022	0,9832052	0,5621548	0,9355428	0,3649911	0,6830862	0,6874116	0,8580291	0,9857370	0,7344417	0,6388697	0,2991353	0,2328181	0,1643043	0,7477568	0,4688619	0,8590986	0,8115817	0,8494408	0,9817188	0,0480649	0,0274777	0,2818829	0,7034387
700	0,3904936	0,4001100	0,2340537	0,2533228	0,6225003	0,6088415	0,2531448	0,5960558	0,9009466	1,0119985	0,5425009	0,9685282	0,3424182	0,6896824	0,7118794	0,8317196	1,0127444	0,6639602	0,6013475	0,2702857	0,1925436	0,1324731	0,8311650	0,4362096	0,8963205	0,8268472	0,9307478	0,9818459	0,0515220	0,0392657	0,2646008	0,6769820
720	0,3832128	0,3885948	0,2432640	0,2746902	0,6065971	0,6245221	0,2591289	0,6330909	0,9207057	0,9855443	0,5626355	0,9698234	0,3336217	0,6220903	0,7316532	0,7915839	1,0054613	0,6208577	0,6345488	0,2243191	0,1949882	0,1368242	0,8630668	0,4644267	0,8924082	0,7731301	0,8995011	0,9202333	0,0708793	0,0364100	0,2801729	0,6604202
740	0,4077073	0,4042527	0,2318173	0,2618320	0,5976886	0,6162923	0,2221156	0,6492881	0,9902660	0,9362283	0,6389101	0,9923395	0,3134632	0,6171375	0,7723796	0,8133844	1,0021625	0,5659688	0,6178259	0,1899020	0,2122087	0,1274829	0,7721016	0,4893421	0,9594597	0,7772186	0,8942170	0,8101454	0,0739792	0,0391321	0,2761851	0,6097402
760	0,4147886	0,4192022	0,2162441	0,3002143	0,6427554	0,5649403	0,2371822	0,6048076	1,0358894	0,9083405	0,6417683	0,9546007	0,3032005	0,6228026	0,7435036	0,8218582	1,0153093	0,5862337	0,5706110	0,1574853	0,2441790	0,1375199	0,8463007	0,4624258	0,9213356	0,7883976	0,8910481	0,8517149	0,0830787	0,0352856	0,2441384	0,5303542
780	0,4270070	0,4243201	0,1994660	0,3183238	0,6649396	0,5366932	0,2436798	0,5998391	0,9437707	0,9698075	0,5952590	0,9546124	0,3239125	0,6357690	0,6987745	0,8346746	1,0146304	0,6341712	0,5637544	0,1706833	0,2490381	0,1476507	0,8385024	0,4540569	0,8706420	0,7748807	0,8722686	0,8458838	0,0666810	0,0486494	0,2696425	0,5022654
800	0,4569607	0,3885593	0,2037339	0,3452859	0,6732824	0,5540019	0,2273715	0,6039966	0,9373281	0,9304708	0,6836663	1,0541784	0,2903671	0,6462676	0,7402919	0,8416579	0,9834170	0,6386492	0,6076544	0,1732374	0,2292858	0,1440479	0,8633873	0,4730640	0,8628988	0,7863450	0,8844909	0,8832301	0,0725718	0,0445802	0,2778213	0,4768245
820	0,4725382	0,4277365	0,2038486	0,3520092	0,6737860	0,5695639	0,2048739	0,6225289	0,8858594	0,8188705	0,6269190	1,1302740	0,2581867	0,6463572	0,7301620	0,8378097	0,9750397	0,6162548	0,6143474	0,1607296	0,2414066	0,1377131	0,8767718	0,4845706	0,8552782	0,8239550	0,8449129	0,8204652	0,0990273	0,0483838	0,3006497	0,4904610
840	0,5361245	0,3999065	0,2036180	0,3311829	0,6061407	0,5232204	0,2812186	0,5936932	0,9287031	0,8196728	0,6490349	1,1511627	0,2347355	0,5838119	0,6631810	0,8824005	1,0197262	0,5993747	0,5971938	0,1491896	0,2576878	0,1385580	0,8923918	0,5329453	0,8265555	0,8332095	0,9217211	0,8047126	0,1005101	0,0381011	0,3039165	0,4619851
860	0,4844103	0,3667986	0,2212024	0,3374454	0,5928996	0,5862999	0,2704725	0,6123671	0,9445102	0,7727547	0,5879954	1,0809936	0,2246513	0,6387534	0,6622388	0,8920016	1,0163032	0,6164324	0,5488368	0,1153325	0,2729508	0,1427018	0,9407549	0,4927115	0,7948922	0,7759336	0,8906586	0,7793506	0,0931628	0,0427563	0,3167525	0,4888496
880	0,4621639	0,3768921	0,2094639	0,3348305	0,5461863	0,6106081	0,2583910	0,5669522	0,9533018	0,8381520	0,5861251	1,1332314	0,2350603	0,6131614	0,6450945	0,9334517	1,0131288	0,6912377	0,5638190	0,1391163	0,2355732	0,1298384	0,9024153	0,4834414	0,8320717	0,8178128	0,8013681	0,7975892	0,0828941	0,0275872	0,2864821	0,4816623
900	0,4731346	0,3529696	0,1930612	0,3177263	0,5657011	0,6413878	0,2480406	0,5419977	0,9224273	0,8732238	0,5973815	1,1325154	0,2178514	0,6451568	0,6722036	0,8996482	1,0123907	0,6943562	0,5804336	0,1452257	0,2783183	0,1357234	0,8902140	0,4268190	0,9125659	0,9271304	0,8650075	0,8106946	0,1168108	0,0311326	0,2684497	0,5890775
920	0,4369803	0,3521134	0,2044091	0,3247886	0,5292019	0,7179594	0,2535750	0,5449865	0,9005891	0,9717829	0,5896744	1,1038449	0,2118000	0,6564474	0,7130294	0,8654383	1,0447551	0,6880111	0,5817732	0,1789959	0,2825538	0,1423482	0,8417744	0,3683026	0,9428721	0,8762077	0,8369113	0,8548365	0,1014230	0,0343199	0,2917091	0,6408566
940	0,4245256	0,3701544	0,2301393	0,3751133	0,4862100	0,7531303	0,2354563	0,5501666	0,7984905	0,9919110	0,6068804	1,0437354	0,1907590	0,5880507	0,7018299	0,8198990	1,0662102	0,7521536	0,5648725	0,2056377	0,3256869	0,1309379	0,9147657	0,3630573	0,9657516	0,8781751	0,8876500	0,8488323	0,0731205	0,0385456	0,2798064	0,6476162
960	0,3944694	0,4018095	0,2262398	0,3963772	0,5258260	0,7631634	0,2632413	0,6244775	0,8923457	0,9256110	0,5544317	0,9662272	0,1994082	0,5794296	0,7262152	0,8348327	1,0216032	0,7645252	0,5341508	0,1926422	0,3237981	0,1136084	0,8385346	0,3235650	1,0403270	0,8639391	0,9133369	0,8331930	0,0745851	0,0346459	0,2543109	0,6403344
980	0,4216473	0,3641211	0,2420347	0,4078888	0,5186882	0,7944137	0,2479403	0,6116586	0,9051780	0,9423295	0,5764733	0,9231433	0,1865492	0,5722052	0,7198171	0,8244536	1,0115177	0,7639654	0,5301202	0,1564622	0,3569216	0,1354225	0,8076017	0,2677562	1,0038429	0,8271215	0,8684119	0,7901440	0,0972553	0,0303425	0,2743655	0,5969429
1000	0,4171827	0,3542490	0,2632726	0,3989060	0,5357308	0,7122132	0,2427437	0,6057691	0,9640732	0,9689973	0,5750090	0,9238971	0,2002923	0,5473954	0,6837853	0,8547399	0,9320800	0,7101338	0,5090926	0,1563550	0,3847378	0,1716948	0,7897275	0,2276738	1,0142248	0,7528101	0,8337274	0,8052159	0,0992119	0,0393581	0,2778858	0,5354327
1020	0,3647289	0,3217217	0,2899907	0,3774436	0,4775435	0,7115316	0,2428043	0,6034925	0,9361938	0,9545798	0,5992786	0,9674279	0,2057978	0,5410754	0,6566157	0,8368328	0,9105933	0,6299726	0,5200056	0,1285291	0,3255683	0,1642924	0,8287828	0,2972804	0,9126331	0,7408355	0,8140446	0,8201897	0,0995667	0,0162016	0,2917603	0,5690787
1040	0,3259321	0,3035381	0,2882485	0,3682948	0,4325350	0,7091695	0,2278144	0,6175751	0,9029788	0,9981548	0,6582117	1,0164790	0,2014701	0,5905298	0,6231499	0,8625637	0,8861627	0,6588955	0,5485178	0,1564780	0,3606641	0,1476376	0,8423166	0,2806321	0,9040696	0,7782953	0,8497581	0,8862599	0,0928175	0,0239952	0,2744130	0,5242043
1060	0,3378941	0,2857281	0,2949961	0,3632583	0,4377818	0,7149346	0,2157786	0,5651407	0,9368005	1,0073419	0,6623298	0,9596336	0,1755667	0,6611513	0,6461687	0,8619866	0,8714172	0,6887221	0,5793505	0,1823384	0,3820142	0,1223689	0,8884067	0,2783482	0,9127418	0,7594363	0,7526398	0,8598629	0,0899667	0,0272183	0,2722229	0,5285471
1080	0,3323900	0,3429411	0,2907533	0,3705411	0,4228350	0,7526516	0,1935643	0,6203184	0,9627676	0,9259658	0,5434317	0,9354811	0,1987537	0,6974967	0,6579510	0,8606616	0,8538315	0,7287164	0,5967289	0,2292153	0,4003631	0,1114668	0,7928963	0,2458155	0,8581362	0,7787811	0,7961978	0,9192967	0,0792931	0,0265133	0,2877514	0,5678757
1100	0,3324289	0,3104917	0,2716974	0,3758079	0,4243406	0,7080104	0,1907855	0,6158974	0,9379874	0,9374333	0,5301523	0,9103104	0,1784998	0,7020822	0,6708769	0,9064644	0,8576377	0,8085359	0,5712816	0,2647372	0,4227714	0,1208949	0,8949657	0,2051659	0,8260058	0,7265300	0,6754690	0,8340089	0,0818225	0,0374143	0,2767334	0,5130499

0	0,4690296	0,3927603	0,2395899	0,4469593	0,4048191	0,8777841	0,1805231	0,6346205	0,9622519	0,9347374	0,5343416	1,0712773	0,1873121	0,6978871	0,6686078	0,7924316	0,8774318	0,7473082	0,5453415	0,1676175	0,3543148	0,1699757	0,9326389	0,1333664	0,9224942	0,8300593	0,6561597	0,9252106	0,0783876	0,0340529	0,2819808	0,5102713
20	0,5466099	0,4222525	0,1941876	0,4910915	0,4338402	0,8311744	0,2015841	0,6493412	1,0007734	0,9409955	0,5412263	0,9265973	0,1565640	0,5530726	0,7706425	0,8056132	0,9568215	0,7185546	0,6007171	0,0968577	0,4470412	0,0958988	1,0912447	0,2454786	0,9569718	0,9053845	0,7269137	0,8044442	0,0626804	0,0189635	0,2473717	0,3361140
40	0,5000155	0,4159216	0,2241989	0,5085621	0,4328266	0,7063601	0,2137776	0,6445106	1,0295057	1,0141152	0,4827957	0,9496505	0,1540976	0,6031484	0,8011322	0,8497054	0,9016486	0,7909426	0,6548885	0,0891787	0,4605487	0,0837318	1,0743255	0,3885491	0,9816803	0,8965930	0,7653195	0,6411359	0,0595888	0,0202327	0,2479606	0,4010994
60	0,4981421	0,3957070	0,2532520	0,6213401	0,4250711	0,6087269	0,1968533	0,6353270	1,0392752	1,0442978	0,4113437	0,9199816	0,1760185	0,6456904	0,6840416	0,8632090	0,9099050	0,7753424	0,7183031	0,0959096	0,4091696	0,0832213	1,0220954	0,5274376	0,9737757	0,8568970	0,6957103	0,4899888	0,0453679	0,0254141	0,2344153	0,3557398
80	0,5030561	0,3862196	0,2803897	0,7046281	0,4346915	0,5156307	0,1763082	0,5922145	0,9310065	0,9506084	0,3439356	0,9735310	0,1695430	0,6322712	0,7004077	0,7957323	0,9870150	0,8387147	0,7520634	0,1229106	0,3431237	0,1014273	1,0582540	0,5283596	0,8772130	0,7464462	0,7133984	0,3970711	0,0282877	0,0308435	0,1987288	0,3284676
100	0,5130459	0,3437063	0,2571080	0,7520103	0,3898962	0,4365340	0,1460195	0,5467841	0,9288198	0,9342172	0,3523719	0,8942137	0,1836156	0,6311201	0,6665336	0,8867195	0,9333033	0,7577525	0,8519485	0,1309415	0,3209664	0,1016293	0,9744018	0,6031608	0,8501610	0,6233753	0,7051272	0,3387722	0,0192619	0,0491719	0,2342566	0,3211269
120	0,4901119	0,3567065	0,2608926	0,8291777	0,3612081	0,3929004	0,1519041	0,5648570	0,9335600	0,9471730	0,2779136	0,8752378	0,1797315	0,5852216	0,6531016	0,8988297	0,8915772	0,6714551	0,8424928	0,1220887	0,2667252	0,1255695	0,9219702	0,6267255	0,8965490	0,6317777	0,7218124	0,2589921	0,0150747	0,0562038	0,3219371	0,3111732
140	0,4526658	0,3794206	0,2481580	0,7699417	0,3680072	0,3350115	0,1331936	0,6053981	0,9462050	1,0105067	0,2764288	0,8910736	0,1931834	0,5667980	0,6308192	0,9027392	0,9295587	0,6384396	0,8259901	0,1319406	0,2089406	0,1160475	0,8635686	0,6712512	0,9884353	0,6293526	0,7039989	0,2101263	0,0118245	0,0592188	0,3160586	0,3249059
160	0,4374909	0,3946294	0,2452241	0,7889099	0,3489665	0,3433672	0,1402227	0,6284487	0,9866861	0,9725298	0,2592692	0,9252355	0,2007413	0,5804986	0,5916118	0,9203789	0,8948216	0,5778170	0,8748085	0,1317543	0,1816664	0,0993363	0,8541768	0,6501367	1,0129441	0,6533334	0,6587110	0,1748306	0,0086409	0,0604123	0,3079790	0,3395000
180	0,4450581	0,3786036	0,2102207	0,8145118	0,3489894	0,3622710	0,1758451	0,6109344	0,9946578	1,0470530	0,2639167	0,9269798	0,1907919	0,5425657	0,5540128	0,9963348	0,8776198	0,4711912	0,9379487	0,1335612	0,1593730	0,0857680	0,8027528	0,6911288	0,9507037	0,7133719	0,7125391	0,1608786	0,0111326	0,0371796	0,2756988	0,3486262
200	0,3992714	0,3986454	0,1964326	0,7772711	0,3268885	0,3492924	0,1359429	0,6327860	1,0687911	1,1084464	0,2926847	0,9527773	0,1704804	0,5536232	0,5259634	0,9623498	0,8717180	0,4488337	0,9702191	0,1342819	0,1440786	0,0982888	0,8480066	0,7451005	0,9665942	0,7668023	0,6762992	0,1295205	0,0111039	0,0384905	0,2965903	0,4305342
220	0,4316871	0,3705867	0,1846349	0,7695276	0,2902850	0,3500705	0,1533261	0,6531693	1,0432265	1,1219074	0,2747103	0,9258710	0,1705091	0,5851999	0,5230077	0,9424464	0,9026543	0,4552178	0,9807858	0,1413215	0,1231138	0,1046458	0,8224797	0,7216031	0,9350482	0,7853213	0,6117234	0,1136596	0,0085764	0,0212435	0,2666787	0,4290643
240	0,4359029	0,3743432	0,1586398	0,8024995	0,2761389	0,3341960	0,1238958	0,6534376	0,9630714	0,9986864	0,2720000	0,9543412	0,1763106	0,5378410	0,4855229	0,9414855	0,7821714	0,4094663	1,0316369	0,1550630	0,0856440	0,0854962	0,7942227	0,7733415	0,8885289	0,8234178	0,6015754	0,0944942	0,0070843	0,0194902	0,2187652	0,4386067
260	0,4732456	0,3367621	0,1737415	0,8314550	0,2445212	0,3678722	0,0914617	0,6648771	0,9335161	0,9628466	0,2411975	0,8471112	0,1894193	0,5684134	0,4670652	0,9315424	0,7753136	0,3962852	0,9859578	0,1482309	0,0589631	0,1030535	0,7440318	0,7661498	0,9492975	0,8759245	0,5826185	0,0926147	0,0062230	0,0172216	0,2520002	0,4499122
280	0,4539812	0,3085011	0,2168771	0,8445470	0,2414040	0,3405917	0,0982829	0,7140298	0,9795820	1,0125535	0,2264024	0,8788239	0,1746014	0,6164088	0,4242703	0,8744446	0,7184375	0,4416335	0,9819680	0,1524465	0,0699826	0,0906169	0,7304241	0,8015459	0,9146493	0,9083567	0,5803973	0,0837338	0,0042541	0,0195534	0,2370167	0,3968377
300	0,4840225	0,3415076	0,2173712	0,8513848	0,2355016	0,3410788	0,0996572	0,6543532	0,9744710	0,9743038	0,1765638	0,9152942	0,1824417	0,6044215	0,4146786	0,9478518	0,6525271	0,4226654	0,9652598	0,1676873	0,0782996	0,0893655	0,7375625	0,7712696	0,8961771	0,9127387	0,5745478	0,0808617	0,0033071	0,0210282	0,2416038	0,4335477
