"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
20	0,0918413	0,0436353	0,5493099	1,0000000	1,0000000	0,1474322	1,0000000	0,0614521	0,3321930	1,0000000	0,6310399	0,9752778	0,8720130	0,5760374	0,7094472	0,0293181	0,3649715	0,4207690	0,0780984	0,0158817	0,8217305	0,5172783	0,5557207	0,0163381	0,1419158	0,9696612	0,3424070	0,9976890	0,0681889	0,5472946	0,1145830	0,0041873
40	0,0918714	0,0436353	0,3972362	1,0000000	1,0000000	0,1474322	1,0000000	0,0870424	0,3106313	1,0000000	0,6239968	0,9698919	0,8715226	0,5780559	0,5900958	0,0293196	0,6647754	0,4208641	0,0780991	0,0158817	0,8096439	0,5474606	0,6418440	0,0163381	0,1419161	0,9734478	0,3424554	0,9976818	0,1439011	0,5479624	0,1146476	0,0041882
60	0,0918968	0,0436353	0,2664712	1,0000000	1,0000000	0,1474322	1,0000000	0,1112451	0,2874064	1,0000000	0,6083560	0,9512112	0,8679238	0,5841873	0,4689187	0,0293210	0,8324203	0,4209446	0,0780998	0,0158817	0,7771925	0,5815036	0,7288086	0,0163382	0,1419180	0,9761480	0,3427059	0,9975631	0,2285106	0,5500876	0,1148674	0,0041935
80	0,0919185	0,0436353	0,1723702	1,0000000	1,0000000	0,1474321	1,0000000	0,1303944	0,2664809	1,0000000	0,5872031	0,9134300	0,8559687	0,5951588	0,3662260	0,0293221	0,9150641	0,4210128	0,0781002	0,0158817	0,7282894	0,6137247	0,8022061	0,0163382	0,1419243	0,9760369	0,3434319	0,9969441	0,3075696	0,5540988	0,1153089	0,0042112
100	0,0919369	0,0436353	0,1100062	1,0000000	1,0000000	0,1474321	1,0000000	0,1443490	0,2491623	1,0000000	0,5638594	0,8537847	0,8331766	0,6097996	0,2864554	0,0293230	0,9547900	0,4210705	0,0781006	0,0158817	0,6751637	0,6418329	0,8590675	0,0163382	0,1419381	0,9711751	0,3448629	0,9940808	0,3753376	0,5597502	0,1159524	0,0042510
120	0,0919525	0,0436353	0,0705265	1,0000000	1,0000000	0,1474321	1,0000000	0,1540816	0,2355159	1,0000000	0,5403442	0,7702472	0,8023234	0,6260673	0,2275927	0,0293238	0,9738729	0,4211195	0,0781010	0,0158817	0,6275028	0,6652512	0,9009716	0,0163382	0,1419613	0,9590256	0,3470202	0,9832362	0,4305508	0,5663615	0,1167090	0,0043188
140	0,0919658	0,0436353	0,0462035	1,0000000	1,0000000	0,1474321	1,0000000	0,1607086	0,2250986	1,0000000	0,5178850	0,6689918	0,7682027	0,6420742	0,1856051	0,0293245	0,9831439	0,4211610	0,0781013	0,0158817	0,5893267	0,6841996	0,9308655	0,0163382	0,1419935	0,9374242	0,3497119	0,9563050	0,4740573	0,5731794	0,1174751	0,0044139
160	0,0919771	0,0436353	0,0314303	1,0000000	1,0000000	0,1474321	1,0000000	0,1651650	0,2173200	1,0000000	0,4973007	0,5647564	0,7348409	0,6565521	0,1563650	0,0293251	0,9877542	0,4211962	0,0781015	0,0158817	0,5608032	0,6992212	0,9517140	0,0163382	0,1420324	0,9066125	0,3526440	0,9135043	0,5075410	0,5796095	0,1181727	0,0045298
180	0,0919867	0,0436353	0,0224685	1,0000000	1,0000000	0,1474321	1,0000000	0,1681447	0,2116051	1,0000000	0,4790961	0,4699688	0,7047117	0,6688798	0,1363632	0,0293256	0,9901276	0,4212261	0,0781017	0,0158817	0,5404218	0,7109483	0,9660156	0,0163382	0,1420751	0,8699756	0,3555352	0,8627790	0,5328645	0,5852900	0,1187612	0,0046575
200	0,0919948	0,0436353	0,0169566	1,0000000	1,0000000	0,1474321	1,0000000	0,1701334	0,2074584	1,0000000	0,4634899	0,3905148	0,6789356	0,6789193	0,1228685	0,0293261	0,9914026	0,4212514	0,0781018	0,0158817	0,5262864	0,7199924	0,9757043	0,0163382	0,1421184	0,8322944	0,3581817	0,8116829	0,5517614	0,5900673	0,1192305	0,0047878
220	0,0920018	0,0436353	0,0134704	1,0000000	1,0000000	0,1474321	1,0000000	0,1714613	0,2044791	1,0000000	0,4504656	0,3273754	0,6577200	0,6868254	0,1138634	0,0293264	0,9921193	0,4212729	0,0781020	0,0158817	0,5166836	0,7268974	0,9822046	0,0163382	0,1421599	0,7975229	0,3604706	0,7647618	0,5657140	0,5939357	0,1195898	0,0049133
240	0,0920076	0,0436353	0,0111858	1,0000000	1,0000000	0,1474321	1,0000000	0,1723491	0,2023557	1,0000000	0,4398423	0,2789922	0,6407524	0,6928924	0,1079077	0,0293267	0,9925400	0,4212912	0,0781021	0,0158817	0,5102556	0,7321242	0,9865325	0,0163382	0,1421980	0,7678514	0,3623649	0,7240656	0,5759283	0,5969766	0,1198565	0,0050289
260	0,0920126	0,0436353	0,0096360	1,0000000	1,0000000	0,1474321	1,0000000	0,1729436	0,2008522	1,0000000	0,4313443	0,2428624	0,6274776	0,6974549	0,1039977	0,0293270	0,9927961	0,4213067	0,0781022	0,0158817	0,5059988	0,7360515	0,9893963	0,0163382	0,1422317	0,7439070	0,3638792	0,6900849	0,5833537	0,5993111	0,1200500	0,0051316
280	0,0920169	0,0436353	0,0085552	1,0000000	1,0000000	0,1474321	1,0000000	0,1733424	0,1997937	1,0000000	0,4246580	0,2163921	0,6172700	0,7008315	0,1014466	0,0293272	0,9929566	0,4213199	0,0781023	0,0158817	0,5032025	0,7389832	0,9912819	0,0163382	0,1422607	0,7253397	0,3650568	0,6624648	0,5887203	0,6010693	0,1201881	0,0052203
300	0,0920205	0,0436353	0,0077865	1,0000000	1,0000000	0,1474321	1,0000000	0,1736104	0,1990520	1,0000000	0,4194708	0,1972775	0,6095293	0,7032984	0,0997909	0,0293274	0,9930595	0,4213311	0,0781023	0,0158817	0,5013766	0,7411591	0,9925184	0,0163382	0,1422851	0,7113486	0,3659522	0,6404580	0,5925798	0,6023731	0,1202852	0,0052952
320	0,0920236	0,0436353	0,0072331	1,0000000	1,0000000	0,1474321	1,0000000	0,1737906	0,1985343	1,0000000	0,4154951	0,1836293	0,6037257	0,7050819	0,0987212	0,0293276	0,9931265	0,4213406	0,0781024	0,0158817	0,5001898	0,7427658	0,9933264	0,0163382	0,1423052	0,7010205	0,3666206	0,6231909	0,5953440	0,6033275	0,1203530	0,0053571
340	0,0920262	0,0436353	0,0068318	1,0000000	1,0000000	0,1474321	1,0000000	0,1739120	0,1981744	1,0000000	0,4124795	0,1739710	0,5994155	0,7063603	0,0980328	0,0293277	0,9931705	0,4213487	0,0781025	0,0158817	0,4994211	0,7439467	0,9938530	0,0163382	0,1423215	0,6935080	0,3671123	0,6098063	0,5973166	0,6040186	0,1203998	0,0054074
360	0,0920284	0,0436353	0,0065396	1,0000000	1,0000000	0,1474321	1,0000000	0,1739938	0,1979248	1,0000000	0,4102127	0,1671852	0,5962398	0,7072701	0,0975913	0,0293278	0,9931998	0,4213555	0,0781025	0,0158817	0,4989247	0,7448110	0,9941953	0,0163382	0,1423345	0,6881000	0,3674693	0,5995329	0,5987200	0,6045147	0,1204321	0,0054479
380	0,0920303	0,0436353	0,0063265	1,0000000	1,0000000	0,1474321	1,0000000	0,1740490	0,1977523	1,0000000	0,4085223	0,1624455	0,5939159	0,7079137	0,0973090	0,0293279	0,9932193	0,4213613	0,0781025	0,0158817	0,4986047	0,7454412	0,9944175	0,0163382	0,1423448	0,6842346	0,3677259	0,5917115	0,5997157	0,6048680	0,1204542	0,0054800
400	0,0920319	0,0436353	0,0061709	1,0000000	1,0000000	0,1474321	1,0000000	0,1740862	0,1976334	1,0000000	0,4072703	0,1591510	0,5922252	0,7083667	0,0971290	0,0293280	0,9932324	0,4213663	0,0781026	0,0158817	0,4983988	0,7458990	0,9945614	0,0163382	0,1423528	0,6814846	0,3679088	0,5857973	0,6004206	0,6051180	0,1204693	0,0055051
420	0,0920332	0,0436353	0,0060573	1,0000000	1,0000000	0,1474321	1,0000000	0,1741114	0,1975515	1,0000000	0,4063488	0,1568701	0,5910015	0,7086842	0,0970145	0,0293281	0,9932411	0,4213705	0,0781026	0,0158817	0,4982665	0,7462306	0,9946545	0,0163382	0,1423591	0,6795335	0,3680380	0,5813511	0,6009185	0,6052939	0,1204796	0,0055248
440	0,0920344	0,0436353	0,0059744	1,0000000	1,0000000	0,1474321	1,0000000	0,1741283	0,1974952	1,0000000	0,4056741	0,1552963	0,5901197	0,7089059	0,0969418	0,0293281	0,9932471	0,4213741	0,0781026	0,0158817	0,4981815	0,7464701	0,9947146	0,0163382	0,1423639	0,6781510	0,3681289	0,5780253	0,6012696	0,6054171	0,1204866	0,0055399
460	0,0920353	0,0436353	0,0059139	1,0000000	1,0000000	0,1474321	1,0000000	0,1741398	0,1974567	1,0000000	0,4051826	0,1542135	0,5894868	0,7090602	0,0968958	0,0293282	0,9932510	0,4213771	0,0781026	0,0158817	0,4981270	0,7466426	0,9947535	0,0163382	0,1423675	0,6771715	0,3681923	0,5755482	0,6015169	0,6055030	0,1204913	0,0055515
480	0,0920362	0,0436353	0,0058697	1,0000000	1,0000000	0,1474321	1,0000000	0,1741475	0,1974303	1,0000000	0,4048261	0,1534702	0,5890342	0,7091673	0,0968666	0,0293282	0,9932537	0,4213797	0,0781026	0,0158817	0,4980921	0,7467664	0,9947785	0,0163382	0,1423703	0,6764772	0,3682365	0,5737103	0,6016907	0,6055627	0,1204945	0,0055604
500	0,0920369	0,0436353	0,0058375	1,0000000	1,0000000	0,1474321	1,0000000	0,1741527	0,1974122	1,0000000	0,4045684	0,1529610	0,5887115	0,7092414	0,0968482	0,0293283	0,9932555	0,4213819	0,0781027	0,0158817	0,4980697	0,7468552	0,9947947	0,0163382	0,1423724	0,6759844	0,3682671	0,5723511	0,6018128	0,6056041	0,1204967	0,0055671
520	0,0920375	0,0436353	0,0058140	1,0000000	1,0000000	0,1474321	1,0000000	0,1741563	0,1973999	1,0000000	0,4043829	0,1526127	0,5884821	0,7092927	0,0968367	0,0293283	0,9932567	0,4213837	0,0781027	0,0158817	0,4980553	0,7469187	0,9948051	0,0163382	0,1423740	0,6756340	0,3682882	0,5713491	0,6018984	0,6056327	0,1204982	0,0055721
540	0,0920380	0,0436353	0,0057968	1,0000000	1,0000000	0,1474321	1,0000000	0,1741587	0,1973915	1,0000000	0,4042498	0,1523749	0,5883194	0,7093280	0,0968293	0,0293283	0,9932576	0,4213853	0,0781027	0,0158817	0,4980461	0,7469641	0,9948118	0,0163382	0,1423751	0,6753845	0,3683028	0,5706122	0,6019585	0,6056524	0,1204992	0,0055759
560	0,0920384	0,0436353	0,0057843	1,0000000	1,0000000	0,1474321	1,0000000	0,1741603	0,1973857	1,0000000	0,4041546	0,1522127	0,5882043	0,7093523	0,0968248	0,0293283	0,9932581	0,4213866	0,0781027	0,0158817	0,4980402	0,7469963	0,9948161	0,0163382	0,1423760	0,6752064	0,3683128	0,5700717	0,6020005	0,6056659	0,1204999	0,0055788
580	0,0920388	0,0436353	0,0791244	1,0000000	1,0000000	0,1474321	1,0000000	0,1599183	0,2079472	1,0000000	0,4045388	0,1532346	0,5885203	0,7088873	0,1590829	0,0293284	0,9608355	0,4213878	0,0781027	0,0158817	0,4980530	0,7332903	0,9552483	0,0163382	0,1423745	0,6250424	0,3680978	0,5705155	0,5658040	0,6054518	0,1204181	0,0055743
600	0,0920391	0,0436353	0,2235949	1,0000000	1,0000000	0,1474321	1,0000000	0,1341530	0,2294153	1,0000000	0,4086526	0,1810034	0,5933137	0,7044733	0,2784324	0,0293284	0,9017437	0,4213887	0,0781027	0,0158817	0,4993057	0,7038493	0,8787524	0,0163382	0,1423566	0,6118808	0,3663272	0,5918814	0,4901469	0,6034251	0,1198287	0,0055196
620	0,0920394	0,0436353	0,3557108	1,0000000	1,0000000	0,1474321	1,0000000	0,1095569	0,2527262	1,0000000	0,4189409	0,2554430	0,6097999	0,6934987	0,3996082	0,0293284	0,8064582	0,4213896	0,0781027	0,0158817	0,5088221	0,6697292	0,7993031	0,0163382	0,1423161	0,6589787	0,3627003	0,6381096	0,4055817	0,5984757	0,1187500	0,0053966
640	0,0920396	0,0436353	0,4533656	1,0000000	1,0000000	0,1474321	1,0000000	0,0899696	0,2738713	1,0000000	0,4350917	0,3568972	0,6401825	0,6771493	0,5023001	0,0293284	0,6627677	0,4213903	0,0781027	0,0158817	0,5339074	0,6366994	0,7295607	0,0163382	0,1422612	0,7255806	0,3582861	0,6933868	0,3265579	0,5912328	0,1175776	0,0052304
660	0,0920398	0,0436353	0,5191217	1,0000000	1,0000000	0,1474321	1,0000000	0,0756778	0,2914371	1,0000000	0,4557499	0,4665107	0,6785541	0,6584921	0,5820703	0,0293284	0,4972743	0,4213909	0,0781027	0,0158817	0,5724221	0,6075011	0,6728931	0,0163382	0,1422021	0,7889018	0,3541040	0,7480971	0,2588175	0,5830719	0,1165895	0,0050526
680	0,0920400	0,0436353	0,5613394	1,0000000	1,0000000	0,1474321	1,0000000	0,0657702	0,3052810	1,0000000	0,4790405	0,5711691	0,7175818	0,6403617	0,6409326	0,0293284	0,3518798	0,4213914	0,0781027	0,0158817	0,6166851	0,5830908	0,6288441	0,0163382	0,1421462	0,8406884	0,3506546	0,7975400	0,2036261	0,5751976	0,1158665	0,0048845
700	0,0920401	0,0436353	0,5879079	1,0000000	1,0000000	0,1474321	1,0000000	0,0591260	0,3158148	1,0000000	0,5029132	0,6633041	0,7526842	0,6244875	0,6829201	0,0293284	0,2471670	0,4213918	0,0781027	0,0158817	0,6597640	0,5634406	0,5955864	0,0163382	0,1420971	0,8798269	0,3480394	0,8398996	0,1601365	0,5683227	0,1153796	0,0047369
720	0,0920402	0,0436353	0,6047096	1,0000000	1,0000000	0,1474321	1,0000000	0,0547713	0,3236313	1,0000000	0,5256335	0,7398952	0,7820041	0,6115386	0,7121600	0,0293284	0,1808092	0,4213922	0,0781027	0,0158817	0,6976081	0,5480469	0,5709989	0,0163382	0,1420559	0,9080171	0,3461626	0,8749388	0,1266662	0,5627154	0,1150678	0,0046133
740	0,0920403	0,0436353	0,6156383	1,0000000	1,0000000	0,1474321	1,0000000	0,0519641	0,3293233	1,0000000	0,5460607	0,8009547	0,8053505	0,6014883	0,7321618	0,0293284	0,1418110	0,4213925	0,0781027	0,0158817	0,7287096	0,5362313	0,5531140	0,0163382	0,1420226	0,9276834	0,3448657	0,9032118	0,1013532	0,5583582	0,1148742	0,0045133
760	0,0920404	0,0436353	0,6230538	1,0000000	1,0000000	0,1474321	1,0000000	0,0501768	0,3334082	1,0000000	0,5636534	0,8481302	0,8233392	0,5939630	0,7456564	0,0293284	0,1197640	0,4213927	0,0781027	0,0158817	0,7531518	0,5273049	0,5402738	0,0163382	0,1419963	0,9411006	0,3439937	0,9256075	0,0824646	0,5550905	0,1147560	0,0044341
780	0,0920405	0,0436353	0,6282942	1,0000000	1,0000000	0,1474321	1,0000000	0,0490497	0,3363057	1,0000000	0,5783266	0,8837129	0,8368743	0,5884767	0,7546615	0,0293284	0,1074697	0,4213930	0,0781027	0,0158817	0,7717889	0,5206457	0,5311557	0,0163382	0,1419760	0,9501094	0,3434192	0,9430961	0,0685186	0,5527050	0,1146846	0,0043726
800	0,0920405	0,0436353	0,6320977	1,0000000	1,0000000	0,1474321	1,0000000	0,0483441	0,3383414	1,0000000	0,5902769	0,9100506	0,8468783	0,5845571	0,7606172	0,0293284	0,1005955	0,4213931	0,0781027	0,0158817	0,7857161	0,5157288	0,5247408	0,0163382	0,1419604	0,9560894	0,3430465	0,9565985	0,0583095	0,5509996	0,1146418	0,0043254
820	0,0920406	0,0436353	0,6348852	1,0000000	1,0000000	0,1474321	1,0000000	0,0479050	0,3397605	1,0000000	0,5998387	0,9292537	0,8541708	0,5818008	0,7645272	0,0293285	0,0967051	0,4213933	0,0781027	0,0158817	0,7959881	0,5121292	0,5202642	0,0163382	0,1419486	0,9600270	0,3428076	0,9669275	0,0508883	0,5498006	0,1146160	0,0042896
840	0,0920406	0,0436353	0,6369214	1,0000000	1,0000000	0,1474321	1,0000000	0,0476330	0,3407431	1,0000000	0,6073867	0,9430837	0,8594287	0,5798868	0,7670783	0,0293285	0,0944680	0,4213934	0,0781027	0,0158817	0,8035011	0,5095130	0,5171625	0,0163382	0,1419398	0,9626055	0,3426561	0,9747684	0,0455251	0,5489689	0,1146006	0,0042628
860	0,0920407	0,0436353	0,6383923	1,0000000	1,0000000	0,1474321	1,0000000	0,0474651	0,3414196	1,0000000	0,6132820	0,9529431	0,8631858	0,5785711	0,7687340	0,0293285	0,0931611	0,4213936	0,0781027	0,0158817	0,8089669	0,5076230	0,5150269	0,0163382	0,1419333	0,9642883	0,3425607	0,9806824	0,0416683	0,5483984	0,1145914	0,0042427
880	0,0920407	0,0436353	0,6394397	1,0000000	1,0000000	0,1474321	1,0000000	0,0473619	0,3418830	1,0000000	0,6178458	0,9599118	0,8658510	0,5776743	0,7698037	0,0293285	0,0923871	0,4213937	0,0781027	0,0158817	0,8129286	0,5062650	0,5135650	0,0163382	0,1419285	0,9653845	0,3425010	0,9851184	0,0389064	0,5480108	0,1145858	0,0042278
900	0,0920407	0,0436353	0,6401740	1,0000000	1,0000000	0,1474321	1,0000000	0,0472986	0,3421992	1,0000000	0,6213515	0,9648014	0,8677300	0,5770675	0,7704921	0,0293285	0,0919239	0,4213937	0,0781027	0,0158817	0,8157915	0,5052937	0,5125693	0,0163382	0,1419250	0,9660982	0,3424639	0,9884301	0,0369356	0,5477495	0,1145825	0,0042168
920	0,0920407	0,0436353	0,6406813	1,0000000	1,0000000	0,1474321	1,0000000	0,0472598	0,3424140	1,0000000	0,6240252	0,9682106	0,8690478	0,5766593	0,7709336	0,0293285	0,0916447	0,4213938	0,0781027	0,0158817	0,8178543	0,5046019	0,5118944	0,0163382	0,1419224	0,9665629	0,3424409	0,9908922	0,0355337	0,5475746	0,1145805	0,0042088
940	0,0920408	0,0436353	0,6410270	1,0000000	1,0000000	0,1474321	1,0000000	0,0472361	0,3425594	1,0000000	0,6260506	0,9705746	0,8699680	0,5763862	0,7712158	0,0293285	0,0914756	0,4213939	0,0781027	0,0158817	0,8193358	0,5041109	0,5114387	0,0163382	0,1419205	0,9668657	0,3424267	0,9927160	0,0345392	0,5474583	0,1145792	0,0042029
960	0,0920408	0,0436353	0,6412598	1,0000000	1,0000000	0,1474321	1,0000000	0,0472216	0,3426577	1,0000000	0,6275748	0,9722059	0,8706080	0,5762044	0,7713958	0,0293285	0,0913728	0,4213939	0,0781027	0,0158817	0,8203960	0,5037636	0,5111324	0,0163382	0,1419192	0,9670632	0,3424179	0,9940627	0,0338354	0,5473813	0,1145785	0,0041986
980	0,0920408	0,0436353	0,6414148	1,0000000	1,0000000	0,1474321	1,0000000	0,0472128	0,3427238	1,0000000	0,6287147	0,9733268	0,8710517	0,5760837	0,7715104	0,0293285	0,0913103	0,4213940	0,0781027	0,0158817	0,8211517	0,5035186	0,5109271	0,0163382	0,1419182	0,9671922	0,3424126	0,9950542	0,0333384	0,5473307	0,1145781	0,0041954
1000	0,0920408	0,0436353	0,6415170	1,0000000	1,0000000	0,1474321	1,0000000	0,0472075	0,3427682	1,0000000	0,6295619	0,9740941	0,8713584	0,5760040	0,7715830	0,0293285	0,0912723	0,4213940	0,0781027	0,0158817	0,8216880	0,5033462	0,5107900	0,0163382	0,1419175	0,9672766	0,3424093	0,9957823	0,0329879	0,5472974	0,1145778	0,0041932
1020	0,0920408	0,0436353	0,6415839	1,0000000	1,0000000	0,1474321	1,0000000	0,0472042	0,3427980	1,0000000	0,6301879	0,9746175	0,8715698	0,5759515	0,7716291	0,0293285	0,0912491	0,4213940	0,0781027	0,0158817	0,8220668	0,5032253	0,5106987	0,0163382	0,1419170	0,9673318	0,3424073	0,9963158	0,0327413	0,5472758	0,1145776	0,0041915
1040	0,0920408	0,0436353	0,6416273	1,0000000	1,0000000	0,1474321	1,0000000	0,0472022	0,3428179	1,0000000	0,6306477	0,9749734	0,8717152	0,5759170	0,7716582	0,0293285	0,0912350	0,4213941	0,0781027	0,0158817	0,8223330	0,5031406	0,5106380	0,0163382	0,1419166	0,9673680	0,3424061	0,9967058	0,0325680	0,5472616	0,1145775	0,0041903
1060	0,0920408	0,0436353	0,6416554	1,0000000	1,0000000	0,1474321	1,0000000	0,0472010	0,3428312	1,0000000	0,6309837	0,9752148	0,8718151	0,5758944	0,7716766	0,0293285	0,0912264	0,4213941	0,0781027	0,0158817	0,8225193	0,5030814	0,5105979	0,0163382	0,1419164	0,9673917	0,3424053	0,9969904	0,0324463	0,5472525	0,1145775	0,0041895
1080	0,0920408	0,0436353	0,6416733	1,0000000	1,0000000	0,1474321	1,0000000	0,0472003	0,3428401	1,0000000	0,6312278	0,9753780	0,8718835	0,5758797	0,7716882	0,0293285	0,0912212	0,4213941	0,0781027	0,0158817	0,8226490	0,5030401	0,5105713	0,0163382	0,1419162	0,9674072	0,3424049	0,9971978	0,0323611	0,5472466	0,1145774	0,0041888
1100	0,0920408	0,0436353	0,6416848	1,0000000	1,0000000	0,1474321	1,0000000	0,0471998	0,3428460	1,0000000	0,6314044	0,9754882	0,8719303	0,5758700	0,7716955	0,0293285	0,0912180	0,4213941	0,0781027	0,0158817	0,8227389	0,5030113	0,5105538	0,0163382	0,1419161	0,9674174	0,3424046	0,9973486	0,0323013	0,5472427	0,1145774	0,0041884

0	0,0918060	0,0436353	0,6417045	1,0000000	1,0000000	0,1474323	1,0000000	0,0471991	0,3428668	1,0000000	0,6318644	0,9757080	0,8720337	0,5758523	0,7717085	0,0293163	0,0912131	0,4206564	0,0780975	0,0158817	0,8229369	0,5029228	0,5105184	0,0163381	0,1419158	0,9674358	0,3424041	0,9976695	0,0319251	0,5472353	0,1145774	0,0041873
20	0,0918413	0,0436353	0,5550804	0,9640991	0,9680405	0,1313249	1,0000000	0,1015694	0,3429286	1,0000000	0,6184208	0,9516724	0,8717845	0,5767173	0,7718023	0,0293181	0,1129243	0,4617711	0,0780984	0,0158817	0,8218158	0,5172484	0,5110363	0,0163381	0,1419159	0,9673508	0,3424271	0,9976891	0,0319607	0,5501052	0,1146100	0,0041877
40	0,0918714	0,0436353	0,4113253	0,8959794	0,9040116	0,1039100	1,0000000	0,1992438	0,3434869	1,0000000	0,5833938	0,8831230	0,8603548	0,5883202	0,7727419	0,0293196	0,3466656	0,5432873	0,0780991	0,0158817	0,8105660	0,5477706	0,5161630	0,0163381	0,1419266	0,9663908	0,3437046	0,9976843	0,0319910	0,5589659	0,1153561	0,0042193
60	0,0918968	0,0436353	0,2875028	0,8276182	0,8357378	0,0800949	1,0000000	0,2928351	0,3443815	1,0000000	0,5213841	0,7736433	0,8248874	0,6229179	0,7753563	0,0293210	0,6501315	0,6293324	0,0780998	0,0158817	0,7801903	0,5846145	0,5296217	0,0163382	0,1420768	0,9629994	0,3563993	0,9975873	0,0320168	0,5780505	0,1195465	0,0046857
80	0,0919185	0,0436353	0,1983175	0,7703793	0,7749407	0,0636463	1,0000000	0,3737122	0,3441645	1,0000000	0,4405561	0,6477937	0,7814062	0,6752983	0,7798254	0,0293221	0,8399118	0,7051843	0,0781002	0,0158817	0,7336790	0,6250584	0,5506791	0,0163382	0,1428867	0,9548659	0,3977923	0,9971426	0,0320387	0,6077695	0,1308224	0,0072474
100	0,0919369	0,0436353	0,1390839	0,7264635	0,7253127	0,0541830	1,0000000	0,4484582	0,3410155	1,0000000	0,3585185	0,5260464	0,7418383	0,7327818	0,7857715	0,0293230	0,9323325	0,7664781	0,0781006	0,0158817	0,6820049	0,6678210	0,5763833	0,0163382	0,1454616	0,9387488	0,4677279	0,9954600	0,0320574	0,6435319	0,1512064	0,0152192
120	0,0919525	0,0436353	0,1013219	0,6944659	0,6868322	0,0500810	1,0000000	0,5208594	0,3335447	1,0000000	0,2856047	0,4172620	0,7105911	0,7864712	0,7925539	0,0293238	0,9725443	0,8135251	0,0781010	0,0158817	0,6345521	0,7111342	0,6039934	0,0163382	0,1515897	0,9110785	0,5506171	0,9901244	0,0320732	0,6803688	0,1812467	0,0329407
140	0,0919658	0,0436353	0,0776084	0,6719349	0,6579921	0,0496025	1,0000000	0,5878004	0,3212457	1,0000000	0,2254929	0,3240948	0,6880302	0,8323027	0,7995192	0,0293245	0,9890343	0,8484298	0,0781013	0,0158817	0,5957153	0,7529989	0,6315909	0,0163382	0,1636246	0,8697083	0,6310962	0,9770416	0,0320867	0,7148474	0,2200927	0,0639292
160	0,0919771	0,0436353	0,0626271	0,6564504	0,6368923	0,0512889	1,0000000	0,6448177	0,3047965	1,0000000	0,1782083	0,2472019	0,6728274	0,8692436	0,8061453	0,0293251	0,9955828	0,8737085	0,0781015	0,0158817	0,5661388	0,7916378	0,6578294	0,0163382	0,1836021	0,8156346	0,7001916	0,9531142	0,0320981	0,7450389	0,2646169	0,1083592
180	0,0919867	0,0436353	0,0529760	0,6460000	0,6217310	0,0540557	1,0000000	0,6899370	0,2857875	1,0000000	0,1421687	0,1859676	0,6632096	0,8978325	0,8120919	0,0293256	0,9981458	0,8916892	0,0781017	0,0158817	0,5446475	0,8258374	0,6817424	0,0163382	0,2120150	0,7529644	0,7549023	0,9191144	0,0321079	0,7701674	0,3100766	0,1626649
200	0,0919948	0,0436353	0,0466191	0,6390456	0,6109876	0,0571710	1,0000000	0,7237072	0,2660523	1,0000000	0,1153072	0,1386831	0,6575276	0,9192975	0,8171894	0,0293261	0,9991492	0,9043017	0,0781018	0,0158817	0,5295202	0,8550485	0,7027214	0,0163382	0,2474298	0,6872192	0,7958865	0,8788263	0,0321161	0,7902618	0,3520817	0,2215566
220	0,0920018	0,0436353	0,0423587	0,6344695	0,6034590	0,0601884	1,0000000	0,7479806	0,2471255	1,0000000	0,0956135	0,1030665	0,6544583	0,9350466	0,8214006	0,0293264	0,9995486	0,9130511	0,0781020	0,0158817	0,5191066	0,8792787	0,7205099	0,0163382	0,2871499	0,6234921	0,8254078	0,8365747	0,0321232	0,8058286	0,3879273	0,2801137
240	0,0920076	0,0436353	0,0394731	0,6314859	0,5982308	0,0628721	1,0000000	0,7649226	0,2300226	1,0000000	0,0813547	0,0767600	0,6530284	0,9463987	0,8247757	0,0293267	0,9997132	0,9190660	0,0781021	0,0158817	0,5120516	0,8989032	0,7351493	0,0163382	0,3281950	0,5654274	0,8460755	0,7957615	0,0321291	0,8175865	0,4167090	0,3347829
260	0,0920126	0,0436353	0,0375086	0,6295554	0,5946273	0,0651277	1,0000000	0,7764949	0,2152554	1,0000000	0,0711313	0,0576291	0,6525655	0,9544693	0,8274131	0,0293270	0,9997848	0,9231703	0,0781022	0,0158817	0,5073276	0,9144905	0,7468888	0,0163382	0,3680107	0,5150314	0,8602426	0,7585236	0,0321342	0,8262884	0,4387775	0,3834987
280	0,0920169	0,0436353	0,0361690	0,6283143	0,5921594	0,0669472	1,0000000	0,7842736	0,2029498	1,0000000	0,0638578	0,0438876	0,6526288	0,9601449	0,8294306	0,0293272	0,9998184	0,9259533	0,0781023	0,0158817	0,5041918	0,9266734	0,7560947	0,0163382	0,4047784	0,4729471	0,8698003	0,7259135	0,0321385	0,8326229	0,4551160	0,4254029
300	0,0920205	0,0436353	0,0352555	0,6275209	0,5904783	0,0683698	1,0000000	0,7894397	0,1929824	1,0000000	0,0587153	0,0341154	0,6529439	0,9641016	0,8309459	0,0293274	0,9998353	0,9278305	0,0781023	0,0158817	0,5021238	0,9360684	0,7631759	0,0163382	0,4374363	0,4388790	0,8761702	0,6982151	0,0321422	0,8371715	0,4668907	0,4604720
