"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA

0	0,2930945	1,0000000	0,5002163	0,1551520	0,9817709	0,6210314	0,6400573	0,3755098	0,3955130	0,7021378	0,9843073	0,6427348	0,9276292	0,7967381	0,7749392	0,6775015	0,0587450	0,9220298	0,8138710	0,8101162	0,1108108	0,1628629	0,0987826	0,8330033	0,6677415	0,2051423	0,8096677	0,7492279	0,9477953	0,4415557	0,5230910	0,6113308
20	0,2951322	0,8655496	0,3153794	0,1547574	0,9817628	0,6210314	0,6400573	0,3756847	0,3955130	0,8441293	0,9842600	0,6427278	0,9276385	0,7976572	0,7767659	0,6810524	0,2156924	0,9226535	0,8588181	0,8131846	0,0628125	0,1363974	0,1009234	0,8616953	0,6760341	0,2051422	0,8096677	0,7492290	0,9477965	0,4459572	0,5230880	0,5944234
40	0,3048369	0,8287858	0,2291723	0,1533651	0,9817235	0,6210314	0,6400573	0,3763107	0,3955130	0,9125396	0,9840991	0,6426360	0,9276554	0,8021723	0,7841611	0,6958117	0,2898592	0,9249608	0,8887332	0,8249203	0,0406842	0,1221943	0,1089104	0,8786637	0,7089707	0,2056195	0,8096677	0,7492431	0,9478126	0,4641669	0,5230759	0,5788138
60	0,3207185	0,8187332	0,1936411	0,1515866	0,9816464	0,6210314	0,6400573	0,3770939	0,3955130	0,9461523	0,9839074	0,6423366	0,9276249	0,8104513	0,7950069	0,7181268	0,3249144	0,9279725	0,9093743	0,8405409	0,0365388	0,1224208	0,1195092	0,8887115	0,7561531	0,2068236	0,8096677	0,7492893	0,9478645	0,4913992	0,5230588	0,5649427
80	0,3385690	0,8159844	0,1808407	0,1499084	0,9815425	0,6210314	0,6400573	0,3777920	0,3955130	0,9630434	0,9837496	0,6418179	0,9275230	0,8209540	0,8062392	0,7421341	0,3414865	0,9307685	0,9237945	0,8551778	0,0422360	0,1409520	0,1288874	0,8946749	0,8035954	0,2088570	0,8096677	0,7493696	0,9479537	0,5202785	0,5230425	0,5538798
100	0,3555600	0,8152328	0,1770984	0,1484910	0,9814296	0,6210314	0,6400573	0,3783304	0,3955130	0,9717493	0,9836401	0,6411681	0,9273661	0,8319089	0,8160606	0,7641973	0,3493221	0,9329975	0,9338848	0,8669327	0,0500010	0,1664841	0,1354505	0,8982240	0,8436877	0,2116403	0,8096677	0,7494702	0,9480637	0,5462992	0,5230295	0,5457407
120	0,3706383	0,8150273	0,1765376	0,1473335	0,9813230	0,6210314	0,6400573	0,3787182	0,3955130	0,9763643	0,9835700	0,6404951	0,9271849	0,8420721	0,8238637	0,7828011	0,3530273	0,9346401	0,9409286	0,8756682	0,0563528	0,1887137	0,1392609	0,9003421	0,8744433	0,2149567	0,8096677	0,7495738	0,9481755	0,5677006	0,5230202	0,5400503
140	0,3836805	0,8149711	0,1768815	0,1463884	0,9812313	0,6210314	0,6400573	0,3789890	0,3955130	0,9788856	0,9835266	0,6398778	0,9270060	0,8508242	0,8297110	0,7976815	0,3547798	0,9357987	0,9458283	0,8818897	0,0607264	0,2054827	0,1410017	0,9016092	0,8967045	0,2185454	0,8096677	0,7496680	0,9482759	0,5843379	0,5230140	0,5361928
160	0,3948827	0,8149557	0,1773453	0,1456079	0,9811576	0,6210314	0,6400573	0,3791756	0,3955130	0,9803064	0,9834997	0,6393559	0,9268459	0,8579958	0,8339317	0,8091723	0,3556088	0,9365951	0,9492243	0,8862126	0,0635011	0,2174771	0,1413962	0,9023687	0,9122247	0,2221752	0,8096677	0,7497465	0,9483588	0,5967981	0,5230099	0,5336257
180	0,4045001	0,8149515	0,1777114	0,1449551	0,9811010	0,6210314	0,6400573	0,3793040	0,3955130	0,9811317	0,9834829	0,6389387	0,9267114	0,8636722	0,8369040	0,8178272	0,3560010	0,9371342	0,9515699	0,8891718	0,0651784	0,2258460	0,1410082	0,9028244	0,9227715	0,2256754	0,8096677	0,7498081	0,9484233	0,6058909	0,5230073	0,5319362
200	0,4127662	0,8149504	0,1779547	0,1444033	0,9810590	0,6210314	0,6400573	0,3793923	0,3955130	0,9816247	0,9834721	0,6386181	0,9266035	0,8680531	0,8389624	0,8242263	0,3561868	0,9374956	0,9531851	0,8911788	0,0661591	0,2316050	0,1402205	0,9030981	0,9298099	0,2289376	0,8096677	0,7498543	0,9484714	0,6124027	0,5230057	0,5308314
220	0,4198780	0,8149500	0,1781025	0,1439335	0,9810285	0,6210314	0,6400573	0,3794532	0,3955130	0,9819264	0,9834649	0,6383785	0,9265197	0,8713704	0,8403716	0,8288905	0,3562748	0,9377364	0,9542942	0,8925320	0,0667176	0,2355341	0,1392710	0,9032624	0,9344466	0,2319043	0,8096677	0,7498879	0,9485063	0,6170010	0,5230047	0,5301119
240	0,4259995	0,8149500	0,1781872	0,1435316	0,9810067	0,6210314	0,6400573	0,3794953	0,3955130	0,9821148	0,9834601	0,6382029	0,9264560	0,8738456	0,8413286	0,8322518	0,3563165	0,9378963	0,9550539	0,8934410	0,0670287	0,2381999	0,1382979	0,9033611	0,9374730	0,2345547	0,8096677	0,7499118	0,9485311	0,6202134	0,5230041	0,5296443
260	0,4312688	0,8149499	0,1782336	0,1431867	0,9809913	0,6210314	0,6400573	0,3795245	0,3955130	0,9822345	0,9834567	0,6380761	0,9264085	0,8756705	0,8419748	0,8346520	0,3563363	0,9380021	0,9555731	0,8940503	0,0671988	0,2400024	0,1373748	0,9034202	0,9394357	0,2368918	0,8096677	0,7499285	0,9485483	0,6224388	0,5230037	0,5293409
280	0,4358035	0,8149499	0,1782582	0,1428904	0,9809805	0,6210314	0,6400573	0,3795447	0,3955130	0,9823115	0,9834543	0,6379854	0,9263736	0,8770032	0,8424094	0,8363529	0,3563458	0,9380719	0,9559272	0,8944579	0,0672902	0,2412184	0,1365362	0,9034557	0,9407033	0,2389330	0,8096677	0,7499400	0,9485603	0,6239703	0,5230034	0,5291442
300	0,4397043	0,8149499	0,1782707	0,1426355	0,9809729	0,6210314	0,6400573	0,3795587	0,3955130	0,9823615	0,9834525	0,6379210	0,9263481	0,8779686	0,8427007	0,8375505	0,3563503	0,9381180	0,9561683	0,8947305	0,0673385	0,2420377	0,1357942	0,9034769	0,9415197	0,2407033	0,8096677	0,7499478	0,9485685	0,6250186	0,5230033	0,5290167
320	0,4430585	0,8149499	0,1782769	0,1424161	0,9809677	0,6210314	0,6400573	0,3795683	0,3955130	0,9823942	0,9834512	0,6378755	0,9263296	0,8786633	0,8428956	0,8383892	0,3563524	0,9381484	0,9563321	0,8949127	0,0673636	0,2425895	0,1351482	0,9034895	0,9420448	0,2422307	0,8096677	0,7499531	0,9485741	0,6257330	0,5230032	0,5289341
340	0,4459411	0,8149499	0,1782799	0,1422272	0,9809640	0,6210314	0,6400573	0,3795750	0,3955130	0,9824157	0,9834502	0,6378435	0,9263164	0,8791602	0,8430258	0,8389738	0,3563535	0,9381684	0,9564433	0,8950343	0,0673765	0,2429610	0,1345919	0,9034971	0,9423823	0,2435437	0,8096677	0,7499567	0,9485779	0,6262181	0,5230031	0,5288806
360	0,4484176	0,8149499	0,1782812	0,1420645	0,9809615	0,6210314	0,6400573	0,3795797	0,3955130	0,9824298	0,9834495	0,6378210	0,9263069	0,8795138	0,8431126	0,8393796	0,3563540	0,9381815	0,9565186	0,8951156	0,0673831	0,2432112	0,1341158	0,9035016	0,9425992	0,2446692	0,8096677	0,7499591	0,9485806	0,6265466	0,5230031	0,5288460
380	0,4505441	0,8149499	0,1782818	0,1419244	0,9809597	0,6210314	0,6400573	0,3795829	0,3955130	0,9824392	0,9834489	0,6378053	0,9263002	0,8797645	0,8431705	0,8396603	0,3563542	0,9381902	0,9565696	0,8951698	0,0673863	0,2433797	0,1337102	0,9035042	0,9427388	0,2456322	0,8096677	0,7499608	0,9485823	0,6267685	0,5230031	0,5288235
400	0,4523696	0,8149499	0,1782821	0,1418037	0,9809585	0,6210314	0,6400573	0,3795851	0,3955130	0,9824454	0,9834485	0,6377944	0,9262954	0,8799414	0,8432090	0,8398538	0,3563543	0,9381958	0,9566041	0,8952061	0,0673879	0,2434933	0,1333653	0,9035057	0,9428285	0,2464551	0,8096677	0,7499619	0,9485835	0,6269181	0,5230031	0,5288090
420	0,4539361	0,8149499	0,1782822	0,1416997	0,9809577	0,6210314	0,6400573	0,3795866	0,3955130	0,9824496	0,9834482	0,6377868	0,9262921	0,8800658	0,8432347	0,8399869	0,3563544	0,9381996	0,9566274	0,8952302	0,0673887	0,2435698	0,1330724	0,9035067	0,9428864	0,2471576	0,8096677	0,7499626	0,9485843	0,6270188	0,5230031	0,5287996
440	0,4552801	0,8149499	0,1782822	0,1416102	0,9809571	0,6210314	0,6400573	0,3795876	0,3955130	0,9824523	0,9834480	0,6377815	0,9262897	0,8801531	0,8432518	0,8400782	0,3563544	0,9382020	0,9566431	0,8952464	0,0673891	0,2436215	0,1328238	0,9035072	0,9429236	0,2477571	0,8096677	0,7499631	0,9485849	0,6270864	0,5230031	0,5287935
460	0,4564328	0,8149499	0,1782822	0,1415331	0,9809567	0,6210314	0,6400573	0,3795883	0,3955130	0,9824542	0,9834478	0,6377778	0,9262880	0,8802142	0,8432632	0,8401407	0,3563544	0,9382036	0,9566537	0,8952572	0,0673893	0,2436563	0,1326128	0,9035075	0,9429477	0,2482684	0,8096677	0,7499634	0,9485853	0,6271318	0,5230031	0,5287895
480	0,4574213	0,8149499	0,1782822	0,1414666	0,9809564	0,6210314	0,6400573	0,3795888	0,3955130	0,9824554	0,9834477	0,6377752	0,9262869	0,8802567	0,8432707	0,8401834	0,3563544	0,9382047	0,9566608	0,8952644	0,0673894	0,2436797	0,1324336	0,9035077	0,9429632	0,2487046	0,8096677	0,7499636	0,9485855	0,6271622	0,5230030	0,5287870
500	0,4582689	0,8149499	0,1782822	0,1414094	0,9809562	0,6210314	0,6400573	0,3795892	0,3955130	0,9824562	0,9834476	0,6377735	0,9262860	0,8802864	0,8432757	0,8402125	0,3563545	0,9382053	0,9566656	0,8952692	0,0673894	0,2436956	0,1322814	0,9035077	0,9429732	0,2490767	0,8096677	0,7499638	0,9485857	0,6271826	0,5230030	0,5287853
520	0,4589955	0,8149499	0,1782822	0,1413601	0,9809561	0,6210314	0,6400573	0,3795894	0,3955130	0,9824567	0,9834475	0,6377722	0,9262855	0,8803070	0,8432791	0,8402323	0,3563545	0,9382058	0,9566688	0,8952724	0,0673894	0,2437063	0,1321520	0,9035078	0,9429797	0,2493941	0,8096677	0,7499639	0,9485858	0,6271963	0,5230030	0,5287843
540	0,4596183	0,8149499	0,1782822	0,1413176	0,9809560	0,6210314	0,6400573	0,3795896	0,3955130	0,9824571	0,9834475	0,6377714	0,9262851	0,8803213	0,8432813	0,8402458	0,3563545	0,9382061	0,9566710	0,8952745	0,0673895	0,2437135	0,1320419	0,9035078	0,9429839	0,2496650	0,8096677	0,7499639	0,9485859	0,6272054	0,5230030	0,5287836
560	0,4601521	0,8149499	0,1782822	0,1412810	0,9809559	0,6210314	0,6400573	0,3795897	0,3955130	0,9824573	0,9834475	0,6377708	0,9262848	0,8803311	0,8432828	0,8402549	0,3563545	0,9382063	0,9566725	0,8952760	0,0673895	0,2437184	0,1319481	0,9035078	0,9429866	0,2498961	0,8096677	0,7499640	0,9485859	0,6272115	0,5230030	0,5287831
580	0,4553453	0,9494003	0,4142664	0,1416753	0,9809709	0,6210314	0,6400573	0,3795474	0,3955130	0,8910939	0,9835220	0,6377718	0,9262827	0,8795654	0,8422181	0,8384476	0,1994212	0,9380109	0,9262661	0,8948585	0,2451983	0,2984119	0,1280599	0,8748896	0,9349345	0,2498286	0,8096677	0,7499638	0,9485858	0,6254263	0,5230095	0,5463152
600	0,4404560	0,9861641	0,5057189	0,1430322	0,9810114	0,6210314	0,6400573	0,3793671	0,3955130	0,8427186	0,9837288	0,6377954	0,9262788	0,8759530	0,8377974	0,8308806	0,1252469	0,9371838	0,9053667	0,8928486	0,2618288	0,2792858	0,1168124	0,8579687	0,8983229	0,2491152	0,8096677	0,7499606	0,9485821	0,6173996	0,5230279	0,5631039
620	0,4236627	0,9962167	0,5274090	0,1446790	0,9810572	0,6210314	0,6400573	0,3790750	0,3955130	0,8133494	0,9839339	0,6378841	0,9262862	0,8696223	0,8309865	0,8185933	0,0901865	0,9358659	0,8898088	0,8890950	0,2167561	0,2462629	0,1049835	0,8479586	0,8443063	0,2479612	0,8096677	0,7499481	0,9485683	0,6038599	0,5230467	0,5773693
640	0,4082773	0,9989655	0,5240252	0,1461988	0,9811052	0,6210314	0,6400573	0,3787273	0,3955130	0,7930740	0,9840851	0,6380639	0,9263158	0,8616838	0,8233696	0,8037737	0,0736143	0,9343287	0,8775675	0,8839572	0,1748728	0,2206818	0,0957530	0,8420288	0,7920311	0,2464446	0,8096677	0,7499219	0,9485397	0,5872974	0,5230616	0,5881876
660	0,3948599	0,9997171	0,5154080	0,1474851	0,9811569	0,6210314	0,6400573	0,3783666	0,3955130	0,7777180	0,9841822	0,6383316	0,9263708	0,8532287	0,8160023	0,7882531	0,0657807	0,9327717	0,8675986	0,8779207	0,1467133	0,2024212	0,0895047	0,8385074	0,7504308	0,2446138	0,8096677	0,7498822	0,9484968	0,5698692	0,5230720	0,5958733
680	0,3832430	0,9999227	0,5082704	0,1485524	0,9812121	0,6210314	0,6400573	0,3780187	0,3955130	0,7654395	0,9842396	0,6386654	0,9264476	0,8450267	0,8093930	0,7732523	0,0620774	0,9313074	0,8593187	0,8714456	0,1297942	0,1897336	0,0857073	0,8364078	0,7207069	0,2425359	0,8096677	0,7498322	0,9484430	0,5529911	0,5230790	0,6011322
700	0,3731393	0,9999789	0,5038220	0,1494431	0,9812689	0,6210314	0,6400573	0,3776965	0,3955130	0,7553456	0,9842712	0,6390369	0,9265394	0,8375174	0,8037004	0,7594549	0,0603262	0,9299867	0,8523677	0,8649052	0,1203179	0,1810408	0,0836871	0,8351485	0,7008618	0,2402894	0,8096677	0,7497761	0,9483830	0,5374372	0,5230835	0,6046518
720	0,3642922	0,9999942	0,5014999	0,1501957	0,9813249	0,6210314	0,6400573	0,3774055	0,3955130	0,7469377	0,9842875	0,6394206	0,9266392	0,8308943	0,7989031	0,7471633	0,0594976	0,9288242	0,8464992	0,8585702	0,1153234	0,1751336	0,0828722	0,8343869	0,6881964	0,2379509	0,8096677	0,7497180	0,9483210	0,5235403	0,5230863	0,6069764
740	0,3564993	0,9999984	0,5004752	0,1508392	0,9813783	0,6210314	0,6400573	0,3771465	0,3955130	0,7398919	0,9842953	0,6397969	0,9267410	0,8251955	0,7949044	0,7364418	0,0591053	0,9278153	0,8415305	0,8526175	0,1128437	0,1711385	0,0828380	0,8339209	0,6803419	0,2355870	0,8096677	0,7496610	0,9482603	0,5113672	0,5230881	0,6084996
760	0,3496040	0,9999996	0,5001179	0,1513944	0,9814278	0,6210314	0,6400573	0,3769183	0,3955130	0,7339715	0,9842985	0,6401529	0,9268403	0,8203722	0,7915874	0,7272209	0,0589192	0,9269473	0,8373178	0,8471489	0,1116850	0,1684433	0,0832891	0,8336314	0,6755435	0,2332506	0,8096677	0,7496073	0,9482031	0,5008394	0,5230892	0,6094929
780	0,3434831	0,9999999	0,5000511	0,1518761	0,9814728	0,6210314	0,6400573	0,3767188	0,3955130	0,7289900	0,9842997	0,6404810	0,9269343	0,8163343	0,7888396	0,7193653	0,0588306	0,9262044	0,8337441	0,8422106	0,1111758	0,1666267	0,0840273	0,8334480	0,6726215	0,2309812	0,8096677	0,7495579	0,9481505	0,4918104	0,5230899	0,6101389
800	0,3380373	1,0000000	0,5000832	0,1522955	0,9815131	0,6210314	0,6400573	0,3765453	0,3955130	0,7247957	0,9842999	0,6407780	0,9270210	0,8129778	0,7865621	0,7127148	0,0587883	0,9255707	0,8307124	0,8378096	0,1109647	0,1654024	0,0849223	0,8333289	0,6708310	0,2288065	0,8096677	0,7495134	0,9481030	0,4841089	0,5230903	0,6105583
820	0,3331839	1,0000000	0,5001324	0,1526615	0,9815487	0,6210314	0,6400573	0,3763951	0,3955130	0,7212625	0,9842999	0,6410430	0,9270998	0,8101999	0,7846719	0,7071079	0,0587678	0,9250314	0,8281407	0,8339279	0,1108809	0,1645769	0,0858900	0,8332492	0,6697199	0,2267445	0,8096677	0,7494740	0,9480609	0,4775633	0,5230906	0,6108302
840	0,3288529	1,0000000	0,5001711	0,1529813	0,9815800	0,6210314	0,6400573	0,3762655	0,3955130	0,7182853	0,9842999	0,6412771	0,9271704	0,8079063	0,7831003	0,7023928	0,0587578	0,9245732	0,8259600	0,8305320	0,1108478	0,1640201	0,0868770	0,8331942	0,6690200	0,2248056	0,8096677	0,7494393	0,9480237	0,4720130	0,5230908	0,6110065
860	0,3249845	1,0000000	0,5001953	0,1532608	0,9816072	0,6210314	0,6400573	0,3761541	0,3955130	0,7157758	0,9843001	0,6414823	0,9272329	0,8060146	0,7817912	0,6984338	0,0587527	0,9241843	0,8241114	0,8275804	0,1108334	0,1636443	0,0878498	0,8331549	0,6685726	0,2229946	0,8096677	0,7494090	0,9479913	0,4673139	0,5230909	0,6111208
880	0,3215262	1,0000000	0,5002081	0,1535053	0,9816309	0,6210314	0,6400573	0,3760585	0,3955130	0,7136601	0,9843003	0,6416610	0,9272880	0,8044545	0,7806989	0,6951122	0,0587501	0,9238546	0,8225450	0,8250283	0,1108257	0,1633906	0,0887879	0,8331259	0,6682834	0,2213123	0,8096677	0,7493828	0,9479631	0,4633395	0,5230909	0,6111948
900	0,3184326	1,0000000	0,5002141	0,1537191	0,9816513	0,6210314	0,6400573	0,3759768	0,3955130	0,7118759	0,9843007	0,6418159	0,9273361	0,8031669	0,7797859	0,6923262	0,0587486	0,9235753	0,8212182	0,8228310	0,1108208	0,1632192	0,0896796	0,8331038	0,6680951	0,2197564	0,8096677	0,7493602	0,9479387	0,4599802	0,5230910	0,6112427
920	0,3156636	1,0000000	0,5002163	0,1539061	0,9816688	0,6210314	0,6400573	0,3759069	0,3955130	0,7103711	0,9843012	0,6419495	0,9273780	0,8021030	0,7790218	0,6899892	0,0587477	0,9233387	0,8200947	0,8209456	0,1108173	0,1631035	0,0905185	0,8330865	0,6679720	0,2183226	0,8096677	0,7493407	0,9479177	0,4571419	0,5230910	0,6112737
940	0,3131838	1,0000000	0,5002169	0,1540696	0,9816839	0,6210314	0,6400573	0,3758473	0,3955130	0,7091016	0,9843017	0,6420645	0,9274142	0,8012228	0,7783814	0,6880284	0,0587471	0,9231385	0,8191438	0,8193322	0,1108149	0,1630254	0,0913018	0,8330727	0,6678915	0,2170055	0,8096677	0,7493240	0,9478997	0,4547445	0,5230910	0,6112938
960	0,3109621	1,0000000	0,5002169	0,1542127	0,9816968	0,6210314	0,6400573	0,3757966	0,3955130	0,7080305	0,9843023	0,6421632	0,9274454	0,8004933	0,7778442	0,6863824	0,0587467	0,9229691	0,8183391	0,8179549	0,1108133	0,1629726	0,0920291	0,8330615	0,6678389	0,2157987	0,8096677	0,7493097	0,9478843	0,4527199	0,5230910	0,6113069
980	0,3089708	1,0000000	0,5002167	0,1543379	0,9817078	0,6210314	0,6400573	0,3757535	0,3955130	0,7071267	0,9843028	0,6422477	0,9274722	0,7998878	0,7773930	0,6850000	0,0587464	0,9228258	0,8176584	0,8167812	0,1108122	0,1629369	0,0927014	0,8330523	0,6678047	0,2146954	0,8096677	0,7492975	0,9478711	0,4510101	0,5230910	0,6113153
1000	0,3071854	1,0000000	0,5002165	0,1544473	0,9817172	0,6210314	0,6400573	0,3757169	0,3955130	0,7063640	0,9843033	0,6423198	0,9274952	0,7993844	0,7770138	0,6838385	0,0587462	0,9227047	0,8170826	0,8157825	0,1108116	0,1629129	0,0933206	0,8330446	0,6677824	0,2136886	0,8096677	0,7492872	0,9478598	0,4495664	0,5230910	0,6113208
1020	0,3055840	1,0000000	0,5002164	0,1545431	0,9817252	0,6210314	0,6400573	0,3756858	0,3955130	0,7057202	0,9843038	0,6423813	0,9275149	0,7989651	0,7766949	0,6828620	0,0587460	0,9226023	0,8165958	0,8149339	0,1108113	0,1628966	0,0938894	0,8330383	0,6677680	0,2127714	0,8096677	0,7492783	0,9478502	0,4483474	0,5230910	0,6113243
1040	0,3041474	1,0000000	0,5002164	0,1546268	0,9817320	0,6210314	0,6400573	0,3756594	0,3955130	0,7051768	0,9843042	0,6424337	0,9275317	0,7986154	0,7764265	0,6820406	0,0587458	0,9225157	0,8161843	0,8142135	0,1108111	0,1628857	0,0944106	0,8330329	0,6677586	0,2119370	0,8096677	0,7492708	0,9478421	0,4473181	0,5230910	0,6113266
1060	0,3028582	1,0000000	0,5002163	0,1547001	0,9817377	0,6210314	0,6400573	0,3756371	0,3955130	0,7047182	0,9843046	0,6424782	0,9275460	0,7983232	0,7762006	0,6813494	0,0587457	0,9224426	0,8158364	0,8136025	0,1108110	0,1628783	0,0948871	0,8330284	0,6677526	0,2111788	0,8096677	0,7492644	0,9478351	0,4464489	0,5230910	0,6113281
1080	0,3017010	1,0000000	0,5002163	0,1547642	0,9817426	0,6210314	0,6400573	0,3756182	0,3955130	0,7043310	0,9843049	0,6425161	0,9275582	0,7980789	0,7760102	0,6807675	0,0587456	0,9223808	0,8155424	0,8130846	0,1108109	0,1628733	0,0953220	0,8330247	0,6677486	0,2104908	0,8096677	0,7492590	0,9478293	0,4457151	0,5230910	0,6113290
1100	0,3006622	1,0000000	0,5002163	0,1548202	0,9817468	0,6210314	0,6400573	0,3756021	0,3955130	0,7040041	0,9843053	0,6425482	0,9275686	0,7978743	0,7758498	0,6802775	0,0587455	0,9223286	0,8152939	0,8126460	0,1108109	0,1628699	0,0957184	0,8330215	0,6677461	0,2098669	0,8096677	0,7492544	0,9478243	0,4450954	0,5230910	0,6113297

0	0,2930945	1,0000000	0,5002163	0,1551520	0,9817709	0,6210314	0,6400573	0,3755098	0,3955130	0,7021378	0,9843073	0,6427348	0,9276292	0,7967381	0,7749392	0,6775015	0,0587450	0,9220298	0,8138710	0,8101162	0,1108108	0,1628629	0,0987826	0,8330033	0,6677415	0,2051423	0,8096677	0,7492279	0,9477953	0,4415557	0,5230910	0,6113308
20	0,2929294	1,0000000	0,2907800	0,1551594	0,9817825	0,4740284	0,6400573	0,3755105	0,3955130	0,7021523	0,9901702	0,7894523	0,9275195	0,7958775	0,6124924	0,6775228	0,1764614	0,9220321	0,8138821	0,8780416	0,0816473	0,1631286	0,0988531	0,8330034	0,6737299	0,2050356	0,8096677	0,7492281	0,9737826	0,4415832	0,5230910	0,6571242
40	0,2927809	1,0000000	0,1819262	0,1551659	0,9818409	0,3777298	0,6400573	0,3755105	0,3955130	0,7021651	0,9937475	0,8579653	0,9268682	0,7914629	0,5410397	0,6775410	0,2320804	0,9220347	0,8138918	0,9159414	0,0791614	0,1670529	0,0989166	0,8330039	0,7021047	0,2049395	0,8096677	0,7492286	0,9867251	0,4416070	0,5230910	0,6867808
60	0,2926474	1,0000000	0,1261707	0,1551716	0,9819587	0,3164540	0,6400573	0,3755081	0,3955130	0,7021778	0,9959560	0,8873143	0,9252264	0,7830187	0,5096170	0,6775565	0,2583594	0,9220391	0,8139012	0,9370891	0,1057496	0,1954445	0,0989738	0,8330058	0,7505321	0,2048530	0,8096677	0,7492303	0,9931708	0,4416291	0,5230910	0,7059869
80	0,2925274	1,0000000	0,0978487	0,1551765	0,9821360	0,2788223	0,6400573	0,3755017	0,3955130	0,7021923	0,9973329	0,8983092	0,9222229	0,7716183	0,4958093	0,6775703	0,2707758	0,9220473	0,8139119	0,9488911	0,1439191	0,2523955	0,0990254	0,8330104	0,8054887	0,2047751	0,8096677	0,7492341	0,9963809	0,4416524	0,5230910	0,7184252
100	0,2924195	1,0000000	0,0835019	0,1551809	0,9823638	0,2567178	0,6400573	0,3754898	0,3955130	0,7022101	0,9981963	0,9015050	0,9179586	0,7588482	0,4897584	0,6775831	0,2766423	0,9220611	0,8139253	0,9554796	0,1737360	0,3003151	0,0990718	0,8330189	0,8552482	0,2047051	0,8096677	0,7492409	0,9979797	0,4416793	0,5230910	0,7264804
120	0,2923224	1,0000000	0,0762348	0,1551846	0,9826229	0,2444699	0,6400573	0,3754716	0,3955130	0,7022317	0,9987387	0,9017970	0,9131653	0,7461816	0,4871286	0,6775957	0,2794141	0,9220816	0,8139424	0,9591603	0,1923571	0,3336288	0,0991136	0,8330319	0,8948657	0,2046420	0,8096677	0,7492509	0,9987760	0,4417120	0,5230910	0,7316971
140	0,2922351	1,0000000	0,0725525	0,1551880	0,9828874	0,2382278	0,6400573	0,3754476	0,3955130	0,7022571	0,9990794	0,9012296	0,9087052	0,7346576	0,4860116	0,6776090	0,2807238	0,9221087	0,8139637	0,9612196	0,2031223	0,3562303	0,0991512	0,8330494	0,9242102	0,2045852	0,8096677	0,7492641	0,9991727	0,4417515	0,5230910	0,7350755
160	0,2921567	1,0000000	0,0706874	0,1551909	0,9831320	0,2354664	0,6400573	0,3754192	0,3955130	0,7022852	0,9992931	0,9005582	0,9050739	0,7248250	0,4855656	0,6776232	0,2813426	0,9221414	0,8139890	0,9623748	0,2091716	0,3715079	0,0991851	0,8330707	0,9450669	0,2045341	0,8096677	0,7492795	0,9993703	0,4417976	0,5230910	0,7372634
180	0,2920861	1,0000000	0,0697441	0,1551934	0,9833394	0,2345956	0,6400573	0,3753884	0,3955130	0,7023143	0,9994269	0,9000113	0,9023670	0,7168384	0,4854168	0,6776388	0,2816350	0,9221778	0,8140173	0,9630259	0,2125313	0,3818268	0,0992156	0,8330942	0,9595281	0,2044882	0,8096677	0,7492959	0,9994687	0,4418488	0,5230910	0,7386804
200	0,2920226	1,0000000	0,0692683	0,1551956	0,9835025	0,2346588	0,6400573	0,3753575	0,3955130	0,7023427	0,9995107	0,8996236	0,9004637	0,7105993	0,4853975	0,6776554	0,2817731	0,9222152	0,8140471	0,9633955	0,2143873	0,3887948	0,0992431	0,8331184	0,9693961	0,2044468	0,8096677	0,7493122	0,9995178	0,4419027	0,5230910	0,7395980
220	0,2919656	1,0000000	0,0690292	0,1551976	0,9836228	0,2351110	0,6400573	0,3753287	0,3955130	0,7023690	0,9995630	0,8993698	0,8991796	0,7058786	0,4854312	0,6776728	0,2818384	0,9222515	0,8140770	0,9636075	0,2154100	0,3934997	0,0992678	0,8331417	0,9760556	0,2044096	0,8096677	0,7493272	0,9995423	0,4419570	0,5230910	0,7401923
240	0,2919143	1,0000000	0,0689095	0,1551993	0,9837068	0,2356628	0,6400573	0,3753034	0,3955130	0,7023920	0,9995956	0,8992139	0,8983406	0,7024023	0,4854827	0,6776905	0,2818692	0,9222848	0,8141054	0,9637309	0,2159727	0,3966764	0,0992900	0,8331627	0,9805133	0,2043761	0,8096677	0,7493401	0,9995545	0,4420090	0,5230910	0,7405772
260	0,2918681	1,0000000	0,0688498	0,1552008	0,9837627	0,2361766	0,6400573	0,3752822	0,3955130	0,7024114	0,9996159	0,8991242	0,8978081	0,6999024	0,4855357	0,6777078	0,2818838	0,9223138	0,8141315	0,9638041	0,2162821	0,3988212	0,0993101	0,8331809	0,9834782	0,2043460	0,8096677	0,7493506	0,9995606	0,4420570	0,5230910	0,7408264
280	0,2918266	1,0000000	0,0688203	0,1552021	0,9837983	0,2365994	0,6400573	0,3752652	0,3955130	0,7024272	0,9996285	0,8990769	0,8974795	0,6981426	0,4855832	0,6777242	0,2818907	0,9223381	0,8141545	0,9638484	0,2164521	0,4002692	0,0993281	0,8331958	0,9854403	0,2043189	0,8096677	0,7493588	0,9995636	0,4420998	0,5230910	0,7409878
