"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA

0	0,3494500	1,0476511	0,5615192	0,1603186	1,0974820	0,6404352	0,6417694	0,3949638	0,3960966	0,6930002	1,0132015	0,7080136	1,0091178	0,7986046	0,8159757	0,6569088	0,0576923	0,9484596	0,8208065	0,8466571	0,1194787	0,1861011	0,0878454	0,8764035	0,6443370	0,2530200	0,8607278	0,7150454	0,9374273	0,4127180	0,5424303	0,6408142
20	0,3155550	0,8722395	0,3031364	0,1501131	1,0251212	0,6583974	0,6065719	0,3734193	0,3642561	0,8251475	1,0693905	0,7058010	0,9696448	0,8478936	0,7569827	0,7027691	0,2149433	0,9874405	0,8911005	0,6904069	0,0594676	0,1500499	0,0581153	0,8274350	0,5955113	0,2568388	0,7209696	0,7021963	0,9405118	0,4210633	0,5685898	0,6221282
40	0,2931347	0,8753538	0,2402939	0,1390488	0,9843318	0,6262496	0,6479827	0,4122574	0,4302913	0,8811897	0,9668743	0,6872885	0,9729561	0,8668904	0,8098725	0,6405729	0,3064639	0,9133935	0,9322634	0,7385622	0,0440308	0,1105111	0,0730135	0,7868484	0,6323449	0,2303603	0,7667806	0,8111809	0,8987766	0,4303584	0,5543300	0,6124261
60	0,3038004	0,7828070	0,1798782	0,1436744	0,9304140	0,6547430	0,6250406	0,3937614	0,4145204	0,9764878	0,9724163	0,6329516	0,9708940	0,8764463	0,8703042	0,7093682	0,3133026	0,8887777	0,9649998	0,8085638	0,0382171	0,1177458	0,1148467	0,8150950	0,7248226	0,2294389	0,8027696	0,8075645	0,8779779	0,4480252	0,5479630	0,6266721
80	0,3234189	0,8566127	0,1839392	0,1574144	0,9456335	0,5835229	0,6427524	0,4134774	0,3742528	1,0941786	1,0259059	0,6581985	0,9551110	0,8451558	0,8039887	0,7635208	0,3360055	0,8780995	0,9644383	0,9264556	0,0353828	0,1439521	0,1139904	0,7969288	0,8445741	0,2043230	0,7337332	0,7760943	0,8696103	0,4656662	0,5138734	0,6407120
100	0,3806094	0,8763101	0,1600486	0,1334486	1,0487524	0,5898779	0,6443659	0,3522604	0,4216054	1,0424992	1,0313923	0,6016939	0,9530723	0,8607560	0,8213001	0,7706336	0,3151002	0,9848608	0,9252490	0,9445601	0,0474831	0,1644526	0,1251123	0,8331891	0,8441335	0,2269463	0,7381120	0,7430775	0,9398610	0,5587318	0,5182029	0,5944831
120	0,4144073	0,7173746	0,1698718	0,1571957	1,0229746	0,5426270	0,6623395	0,3499270	0,4343547	0,9682345	0,9988307	0,5802353	0,8953650	0,8738029	0,8396112	0,7879917	0,3955002	0,9824896	0,9843999	0,9695663	0,0583974	0,2124269	0,1582563	0,8679900	0,8794636	0,2230843	0,7514086	0,8019663	0,9229478	0,6431161	0,5187810	0,5613010
140	0,4507773	0,8287194	0,1882209	0,1727697	1,0149739	0,5453125	0,6690530	0,3183649	0,4025511	0,9357423	0,9844134	0,6391551	0,9240167	0,8524133	0,8621460	0,8319089	0,3745996	0,9351481	0,9666629	0,9423642	0,0694265	0,2122173	0,1568284	0,9452624	0,9413993	0,2170777	0,7477119	0,7753703	0,9011996	0,6223063	0,5048709	0,5230014
160	0,4318554	0,8417406	0,1735524	0,1570734	1,0605281	0,6315273	0,6525402	0,3139389	0,3650989	0,9863891	1,0401690	0,6157646	1,0234677	0,8567399	0,8203770	0,8488146	0,3859252	0,9250564	0,9987712	0,9158699	0,0701703	0,2168360	0,1602326	0,9816302	0,9493657	0,2176245	0,7519874	0,7724000	0,9096266	0,6517310	0,4942311	0,5566798
180	0,4316673	0,7917848	0,1639810	0,1320783	1,0022822	0,5792965	0,6693022	0,3658600	0,3748775	0,9933126	1,0071090	0,5932907	0,9421118	0,8463718	0,8288440	0,8220030	0,4052715	0,8623681	0,9669851	0,9451724	0,0753019	0,2293169	0,1765840	0,9436487	0,9339602	0,2128669	0,8123552	0,7142330	0,8975434	0,6632786	0,5200041	0,5629316
200	0,4569391	0,8058271	0,1612938	0,1475292	1,0523367	0,6176178	0,6726964	0,3134231	0,3693918	0,9033264	0,9735867	0,5847393	0,9299471	0,7885412	0,8377833	0,8071984	0,3781065	0,9980440	0,9883125	0,8847928	0,0766190	0,2328850	0,1546874	0,9391683	0,9278122	0,2398055	0,8501846	0,7845250	0,9016441	0,7040034	0,5322311	0,5427405
220	0,5109247	0,7662165	0,1832376	0,1601095	0,9931334	0,6092423	0,7261066	0,3065619	0,3910522	1,0188024	1,0281838	0,5981975	0,9578702	0,8702621	0,9086603	0,7823567	0,3796496	0,9158480	0,9613868	0,8951023	0,0855593	0,2340793	0,1562128	0,9110859	0,9138149	0,2696215	0,8582890	0,7935030	1,0324024	0,6793685	0,5457703	0,4743853
240	0,5203952	0,8030825	0,1740675	0,1682752	0,9413145	0,6600876	0,6807824	0,3020274	0,4210967	0,9860879	0,9546901	0,6212320	0,9568940	0,8921904	0,9174710	0,7659857	0,3772798	0,8951262	0,9631706	0,8436144	0,0647800	0,2429419	0,1541067	0,8408775	0,8720968	0,2735270	0,7530589	0,7703482	1,0247961	0,6186375	0,5747246	0,5014756
260	0,5150697	0,7606871	0,1406191	0,1477852	0,8947388	0,6329515	0,7310960	0,3004154	0,3842977	0,9799914	1,0091415	0,7160379	1,0474937	0,8797431	0,8887163	0,7382280	0,3463507	0,9560468	0,9939003	0,8549208	0,0637587	0,2511234	0,1732245	0,9036292	0,9141449	0,2922089	0,7800549	0,7823270	1,0270358	0,5901337	0,5213232	0,5143860
280	0,5320942	0,8203243	0,1375616	0,1423381	0,8979303	0,6290228	0,7379025	0,2988366	0,4344403	0,9549429	0,9000311	0,6437598	0,9557764	0,8853580	0,8491096	0,7352270	0,3348565	1,0178585	1,0368048	0,8746831	0,0561057	0,2489770	0,1633640	0,9191304	0,8436776	0,2985203	0,8713007	0,7542296	1,0025816	0,5928632	0,5523121	0,5367849
300	0,5046163	0,8684842	0,1376506	0,1385363	0,9731285	0,6368761	0,6827552	0,2885361	0,4414510	0,9822345	0,9104720	0,6188531	1,0112849	0,8297580	0,8739260	0,7727600	0,3456761	0,9666949	0,9919403	0,8453208	0,0744846	0,2784846	0,1222726	0,9034297	0,9404327	0,3009160	0,9063744	0,7431561	0,9503847	0,5764380	0,5626398	0,5502674
320	0,4519667	0,8421611	0,1733396	0,1490682	0,9422196	0,6130950	0,6633565	0,3369464	0,3945099	0,9248822	0,9519505	0,6583272	1,0131966	0,8534946	0,8402043	0,8031061	0,3450280	0,9201101	0,9382057	0,8801122	0,0533608	0,2487599	0,1114345	0,8910369	0,9431493	0,2882183	0,8713446	0,7264763	0,9287338	0,5978621	0,4947508	0,5567021
340	0,4803618	0,7940154	0,2103801	0,1622912	1,0159877	0,5251641	0,6105078	0,3358378	0,4115666	0,9619138	0,9233508	0,6359818	1,0226579	0,8980652	0,8191260	0,8256636	0,3735128	0,8778250	0,9729166	0,8788641	0,0785405	0,2504233	0,0987379	0,9275009	0,8930651	0,2850880	0,8711700	0,7962862	0,8994976	0,5948292	0,5274882	0,5449312
360	0,4568098	0,7712899	0,1750363	0,1864525	1,0325129	0,5756846	0,6357137	0,3529985	0,3585799	0,9789118	0,8813294	0,7047482	1,0362861	0,8461123	0,9018860	0,8130359	0,3474028	0,9918958	0,9609225	0,8792074	0,0663851	0,2621457	0,1142072	0,8943548	0,9397742	0,2857468	0,8674557	0,6841506	0,8780998	0,6366228	0,5323065	0,5503207
380	0,4455039	0,7829813	0,2013294	0,1619400	1,0136644	0,6127795	0,5919720	0,3211246	0,3688940	1,0631827	0,9217000	0,6744051	0,9426337	0,8466807	0,8707213	0,7695656	0,3605845	0,9809426	1,0017277	0,8760155	0,0645174	0,2386973	0,1401117	0,8183527	0,8944665	0,2895698	0,8802100	0,6196590	0,9680981	0,6543264	0,5605522	0,5552800
400	0,4677883	0,8073135	0,1585609	0,1890899	1,0487854	0,5915132	0,6070236	0,3208876	0,3687838	1,0307177	0,9500617	0,7103634	0,9698921	0,8333151	0,8866518	0,7985913	0,3705019	1,0062022	0,9551793	0,8502339	0,0616886	0,2451178	0,1171315	0,8427912	0,9195448	0,2950790	0,8287603	0,6606961	0,8987377	0,6399210	0,5146985	0,5241215
420	0,4717758	0,7587429	0,1499263	0,1630857	1,0080800	0,6004697	0,6464742	0,3574686	0,4261840	0,9771920	1,0487352	0,6798967	0,8671130	0,8358079	0,9289992	0,8163137	0,3704400	1,0078712	0,9107091	0,8673347	0,0612591	0,2373348	0,1213814	0,8688546	0,9128735	0,2876543	0,8790887	0,6935115	0,9657324	0,6617637	0,5270243	0,4961535
440	0,4729518	0,8000515	0,1713268	0,1660311	0,9957647	0,6190007	0,6812917	0,3918832	0,3946659	0,9676932	1,0505004	0,6576709	0,8674627	0,8292228	0,8981373	0,8375973	0,3434309	1,0096529	0,9112090	0,8057165	0,0645372	0,2337912	0,1067505	0,8761399	0,9193634	0,2747467	0,7899075	0,7303912	1,0278873	0,6303199	0,5652143	0,5204672
460	0,4587013	0,8209160	0,1817601	0,1617395	0,9619868	0,6751293	0,6441565	0,3798557	0,4148422	0,9522771	1,0151915	0,5854396	0,8938124	0,8288081	0,7878383	0,8063008	0,3521960	0,8994213	0,8716222	0,8185663	0,0639837	0,2554259	0,1167591	0,8909434	0,9148295	0,2963474	0,7714191	0,6720652	1,0182650	0,6395818	0,5290203	0,4996510
480	0,5072213	0,7989284	0,1852231	0,1800314	1,0131613	0,6640313	0,7007630	0,3713035	0,4285342	0,9741687	1,0020383	0,6164082	0,9365027	0,8402683	0,7981922	0,8169196	0,3121994	0,8837152	0,8585346	0,8323644	0,0675602	0,2538098	0,1127598	0,8846712	0,9205932	0,2820722	0,7899083	0,7122610	0,9385457	0,6215082	0,4862461	0,4740061
500	0,5054988	0,8083942	0,1645650	0,1494497	1,0296701	0,6490061	0,7069380	0,3573660	0,4116142	1,0285109	0,9941527	0,7074246	0,9374657	0,8151629	0,8263416	0,7986501	0,3224971	0,9239701	0,8929083	0,8244598	0,0618191	0,2220083	0,1274466	0,9168507	0,9147257	0,2857842	0,6859962	0,7570334	0,8865022	0,6356014	0,4827791	0,4798353
520	0,4790447	0,8155473	0,1648936	0,1746700	1,0026878	0,5596620	0,6777871	0,3685085	0,3755313	1,0724122	0,9877718	0,8081467	0,8810659	0,8612602	0,8854124	0,8138469	0,3393922	0,8524155	0,9408948	0,8353743	0,0674425	0,2148542	0,1321202	0,9391948	0,8617783	0,3001244	0,6978641	0,7660991	0,9291372	0,6912087	0,4390672	0,5330154
540	0,4822094	0,8265405	0,2381675	0,1698354	1,0156170	0,5948940	0,6328322	0,3513705	0,3679838	1,0334547	0,9631121	0,7428172	0,9206401	0,8448940	0,9161704	0,8353894	0,3599549	0,9095945	0,9178433	0,8403980	0,0610485	0,2313104	0,1496965	0,9166435	0,9365639	0,2754074	0,7020095	0,8193917	0,9731624	0,6764247	0,4591549	0,5012842
560	0,4786558	0,8731031	0,1657669	0,1798210	1,0782269	0,6673800	0,6383040	0,3276963	0,3697133	1,0497953	0,9029167	0,7618698	1,0019306	0,8744917	0,9157338	0,7588408	0,3692566	0,9596594	0,9575306	0,9231652	0,0475297	0,2313770	0,1340515	0,9545737	0,9845715	0,2654136	0,7015621	0,7860943	0,9424124	0,6363373	0,5452069	0,5036161
580	0,4607922	0,9939938	0,3601010	0,1897187	0,9985463	0,6435442	0,6369074	0,3348916	0,4061341	0,9062864	0,9496230	0,7902853	0,9654954	0,8909771	0,9826845	0,8131492	0,1899690	1,0331718	0,9608598	0,9273691	0,2428880	0,2813166	0,1176897	0,9704201	0,9453523	0,2703604	0,7811995	0,7856181	0,9077754	0,6977361	0,5195959	0,5179764
600	0,4051866	1,0208363	0,4338936	0,2009948	0,9606179	0,6607090	0,6204142	0,4010768	0,4240379	0,8510230	0,9203836	0,8003435	0,9082106	0,9115164	0,9094077	0,8308079	0,1146256	1,0605192	0,9708590	0,8723195	0,2654763	0,2447924	0,0995276	0,9115857	0,9215711	0,2605295	0,7887358	0,7010551	0,8559232	0,7139466	0,5018251	0,5681988
620	0,4106374	1,0568657	0,4833593	0,1549067	0,8961863	0,6691084	0,6101169	0,3851801	0,3786847	0,8001786	1,0349493	0,6930676	0,9149520	0,8936949	0,8866650	0,8934067	0,1072944	1,0570402	0,9505356	0,9107308	0,2523490	0,2217539	0,0898546	0,8290402	0,9177325	0,2704748	0,7828683	0,6680911	0,9866911	0,6838837	0,5167420	0,5834083
640	0,4070232	0,9832828	0,5132099	0,1532194	0,8953533	0,6034708	0,6545319	0,3828531	0,3944273	0,8055041	0,9360702	0,6937503	0,9188251	0,8736185	0,8617966	0,8126150	0,1052154	1,0525884	0,9096985	0,9156131	0,2476959	0,1821118	0,0875866	0,8175669	0,8251328	0,2305632	0,7564128	0,7004642	1,0328005	0,5813181	0,5513367	0,6213965
660	0,4013109	0,9520747	0,5088798	0,1487802	1,0037376	0,5982834	0,5964476	0,4271786	0,4296819	0,8298041	0,9640939	0,6196683	0,9200198	0,8163826	0,8355823	0,7713246	0,0686378	0,8979107	0,8317502	0,8399704	0,2323601	0,1691088	0,0772873	0,8030021	0,7178891	0,2285962	0,8234510	0,7391825	0,9656191	0,5090690	0,5879072	0,6403678
680	0,3894937	1,0333393	0,5118255	0,1361208	0,9515443	0,6077367	0,6400575	0,4589566	0,3831028	0,7841610	1,0403175	0,5693698	0,9414593	0,8622333	0,8106354	0,7944077	0,0476985	0,8973978	0,8557325	0,8633185	0,1681666	0,1671247	0,0944776	0,8079043	0,7349378	0,2560813	0,9204866	0,7604468	0,9937653	0,5557277	0,5640962	0,5955946
700	0,4028284	1,0265599	0,5777445	0,1594956	0,8923727	0,6542732	0,6781657	0,4036849	0,3851405	0,7766679	0,9767809	0,5716214	0,8934275	0,8387046	0,7929712	0,7536533	0,0472836	0,9382314	0,8263051	0,9280191	0,1707402	0,1635491	0,0871252	0,7979539	0,7062818	0,2616138	0,8850485	0,7315888	0,9572337	0,5412185	0,5388843	0,6060886
720	0,3979534	0,9419956	0,5574745	0,1623320	1,0701782	0,5928075	0,6569974	0,3459922	0,3894238	0,7568902	0,9592903	0,5813844	0,8722344	0,8906529	0,7623796	0,7215578	0,0503632	0,9774656	0,8464447	0,8845457	0,1518193	0,1393776	0,0767469	0,8394921	0,6939070	0,2458581	0,8502816	0,7688584	0,9432213	0,5717490	0,5768252	0,6157632
740	0,4211484	0,9505750	0,5883119	0,1561366	1,0002896	0,6265117	0,7201557	0,4119309	0,3739608	0,7692762	0,9181918	0,5793935	0,9135777	0,9169498	0,8272563	0,7743712	0,0493484	0,8404410	0,8146721	0,9856975	0,1190388	0,1538813	0,0745378	0,7953010	0,6965049	0,2361090	0,8140810	0,7923689	0,9814401	0,6029191	0,5393094	0,5879407
760	0,4352093	0,9681737	0,5688559	0,1725595	0,9498231	0,6445582	0,6617761	0,4023226	0,4622457	0,8422150	0,8701107	0,6191947	0,9325550	0,9716820	0,8363495	0,7871302	0,0486967	0,9110429	0,8183973	0,9676406	0,1475313	0,1780143	0,0826296	0,8254959	0,6692225	0,2446642	0,8792723	0,7696368	0,9484024	0,6039393	0,5311220	0,5894153
780	0,4401276	0,9365578	0,5116447	0,1606014	1,0207915	0,6071720	0,6687050	0,3467161	0,4355649	0,8197914	0,9741873	0,6399926	0,9988956	0,9270908	0,7793958	0,7675181	0,0485409	0,9080199	0,8384249	0,9278390	0,1379523	0,1680332	0,0938443	0,8488233	0,7046807	0,2389131	0,9562706	0,7814079	0,9173082	0,6036925	0,5523943	0,5617477
800	0,4079847	0,9733799	0,4544105	0,1802692	0,9559032	0,6325017	0,6670682	0,3325531	0,4376480	0,7422413	0,9900176	0,6760186	0,9527803	0,8968461	0,8217468	0,8000482	0,0688646	0,9925190	0,9383702	0,8635755	0,1387405	0,1772315	0,0763901	0,8916744	0,6327672	0,2438664	0,7927695	0,7821117	0,9814421	0,6231589	0,6087806	0,6494001
820	0,4055186	1,0136116	0,5063144	0,1839865	0,9335755	0,6392278	0,5993191	0,3796012	0,4406171	0,7395601	0,9591989	0,6447617	1,0565515	0,8667878	0,8473870	0,8131469	0,0760480	1,0076896	0,9226889	0,8503531	0,1016496	0,1757720	0,1039838	0,9096309	0,6526566	0,2625190	0,7997790	0,7129311	0,9689843	0,5794662	0,5867883	0,6302682
840	0,3816690	1,0378240	0,4351329	0,1614312	0,9526118	0,5992941	0,6261719	0,3967323	0,3624339	0,7376262	0,9825319	0,6488524	0,9514917	0,9136391	0,8184319	0,7987650	0,0496413	0,9688105	0,8554646	0,8622268	0,1218094	0,1710654	0,0701855	0,8662635	0,6373537	0,2602215	0,7914910	0,7183835	0,9335106	0,5354704	0,6020527	0,6212770
860	0,3440918	0,9538596	0,4196633	0,1635077	0,9957513	0,6269236	0,6389474	0,4147476	0,3690858	0,7630878	1,0016462	0,5649014	0,9110271	0,8259684	0,7463151	0,7774138	0,0440676	0,8517845	0,8535427	0,8859363	0,1024542	0,1481817	0,0601083	0,8982857	0,6380735	0,2382014	0,6984848	0,7232492	0,9119533	0,5455327	0,6001849	0,6283985
880	0,2872649	0,9606937	0,4835728	0,1350024	0,9249268	0,5959967	0,6570856	0,3354614	0,3828269	0,6322944	1,0142807	0,5924600	0,9662094	0,7828748	0,7421250	0,7534858	0,0758812	0,8221374	0,8506500	0,8141671	0,1498685	0,1466439	0,0670560	0,8375704	0,6376643	0,2398113	0,7926182	0,7317754	1,0043664	0,5694834	0,5555426	0,6028154
900	0,2868993	1,0622440	0,4595447	0,1255030	0,9397960	0,6371863	0,6372163	0,3430603	0,3746706	0,7152680	1,0447483	0,6425048	0,9023412	0,7892763	0,6953620	0,7003313	0,0843093	0,7971107	0,8196759	0,8934931	0,1404943	0,1410516	0,0903578	0,9055443	0,6770596	0,1983099	0,8451434	0,7206077	1,0006690	0,5062238	0,5110324	0,6097895
920	0,2575582	1,0989595	0,4895108	0,1157849	1,0339318	0,6607907	0,6453140	0,3206649	0,3594260	0,7698346	1,0530694	0,6614509	0,9196074	0,8129559	0,7223575	0,7077501	0,0703446	0,8245582	0,8265948	0,8733703	0,1417668	0,1694952	0,0784333	0,8966144	0,7225419	0,1979860	0,8536869	0,6973279	1,0337708	0,4807089	0,5349324	0,5732186
940	0,2721783	1,0052107	0,5090055	0,1280165	0,9587084	0,6378568	0,6881899	0,3950740	0,4219720	0,7017628	1,0903770	0,7010420	0,9387049	0,7548209	0,7170487	0,7407368	0,0900670	0,8558935	0,8790158	0,8264524	0,1317092	0,1883448	0,1025767	0,8309931	0,7034705	0,1610370	0,8780946	0,6919037	1,0085898	0,4690946	0,5414701	0,6052059
960	0,2494836	0,9657435	0,4818857	0,1094985	1,0532675	0,6405107	0,6505216	0,3642288	0,3874728	0,6975786	1,0453369	0,6285239	0,8097356	0,7577078	0,7272030	0,6426981	0,0924098	0,9301084	0,8686808	0,8056339	0,1482495	0,1692841	0,1239030	0,8794580	0,7328479	0,1605868	0,8936943	0,6917370	0,9523753	0,4180973	0,4826966	0,5860213
980	0,2479696	0,9952396	0,4583164	0,1266535	0,9958392	0,6015979	0,6833061	0,3589956	0,3640316	0,7168964	1,0488737	0,6644578	0,9127687	0,7789695	0,7577816	0,6764898	0,0854425	0,9161298	0,8204931	0,8397785	0,1486266	0,1974132	0,1309398	0,8772103	0,7056060	0,1649499	0,8823878	0,6396688	0,9928232	0,4212284	0,5642237	0,6115851
1000	0,2407557	1,0235177	0,4766457	0,1374573	1,0649457	0,5980488	0,6458884	0,3612092	0,4033675	0,7774096	1,0140171	0,6215019	0,9281836	0,8151446	0,7821651	0,6857733	0,0979892	0,9299317	0,7543817	0,8394837	0,1536340	0,2018589	0,1270595	0,8213675	0,7128467	0,1546672	0,8776103	0,7104805	0,9612093	0,4213165	0,5544555	0,6452434
1020	0,2080792	0,9317261	0,5093139	0,1749993	1,0550626	0,5939450	0,6750540	0,3754451	0,4455696	0,7317125	0,9969944	0,5994333	0,9071353	0,7684499	0,7496655	0,6623734	0,0583395	0,9790729	0,7322611	0,8266521	0,1334368	0,2083988	0,1189721	0,8694995	0,7181380	0,1564359	0,7816647	0,7876722	1,0129322	0,4906229	0,5488741	0,5421133
1040	0,2212725	1,0236301	0,5066396	0,1797794	0,9456543	0,5939053	0,6531767	0,3622095	0,3937916	0,7014236	1,0195956	0,6098295	0,9170798	0,7885631	0,7896965	0,6868381	0,0630887	0,8630419	0,7532434	0,8328881	0,1438679	0,2215512	0,1276961	0,9098882	0,6638725	0,1524768	0,7595435	0,7382203	0,9771613	0,4915377	0,5567340	0,5412256
1060	0,2151247	0,9860227	0,4717037	0,1558397	1,0219577	0,5965750	0,6370560	0,3137303	0,3185770	0,6886263	1,0158133	0,6648430	1,0023514	0,7606007	0,7902281	0,6942002	0,0760201	0,9328673	0,7884314	0,8871248	0,1067854	0,1674543	0,1509138	0,8238120	0,6926621	0,1617170	0,7104252	0,7306872	1,0012996	0,4659356	0,5736644	0,5357357
1080	0,2076038	0,9595102	0,4783062	0,1629869	0,9443105	0,5561406	0,6340344	0,3876518	0,3856884	0,6675163	0,9167317	0,7350273	0,8852820	0,8229108	0,7983053	0,7076124	0,0632739	0,9255316	0,7456713	0,8444650	0,1022532	0,1874813	0,1669105	0,8947422	0,6857373	0,1634289	0,7899618	0,7028957	0,8999015	0,5413297	0,5381071	0,5280301
1100	0,2216730	1,0171946	0,4271763	0,1612758	0,8887424	0,5537556	0,6920124	0,3868797	0,3670999	0,7333317	0,8818156	0,6806903	0,9268349	0,8123440	0,7689991	0,6632521	0,0675419	0,9607302	0,7848925	0,8279848	0,1033811	0,1493631	0,1750302	0,8384787	0,7315096	0,1524902	0,8129931	0,7764166	0,8648357	0,5313203	0,5538851	0,5541084

0	0,3494500	1,0476511	0,5615192	0,1603186	1,0974820	0,6404352	0,6417694	0,3949638	0,3960966	0,6930002	1,0132015	0,7080136	1,0091178	0,7986046	0,8159757	0,6569088	0,0576923	0,9484596	0,8208065	0,8466571	0,1194787	0,1861011	0,0878454	0,8764035	0,6443370	0,2530200	0,8607278	0,7150454	0,9374273	0,4127180	0,5424303	0,6408142
20	0,3933516	0,9424285	0,2797448	0,1715835	0,9687690	0,5208340	0,6202898	0,3179284	0,3798511	0,6545354	0,9838933	0,8294717	0,8309680	0,8151602	0,5595374	0,7112282	0,2408682	0,8953924	0,7817517	0,8903507	0,1007188	0,1421430	0,1178997	0,8717212	0,6734520	0,2433624	0,6094012	0,7923657	0,9976572	0,4550318	0,4700560	0,6113984
40	0,4024377	1,0275785	0,1899443	0,1548299	1,1114496	0,4418662	0,6678231	0,3468427	0,3825940	0,6884663	0,9992200	0,9187072	0,8553180	0,7656295	0,5041710	0,7221514	0,2831575	0,8989773	0,8064003	0,9436461	0,1145116	0,1481835	0,0786179	0,8557268	0,7117698	0,2326294	0,6847378	0,7150777	0,9385100	0,5024698	0,4704200	0,6340209
60	0,3619485	0,9507244	0,1288228	0,1809453	1,0891941	0,3445560	0,6395464	0,3483049	0,3884910	0,7075247	0,9826083	0,8460520	0,8741162	0,6966196	0,5160519	0,6557256	0,2586315	0,8579041	0,8289513	0,9352268	0,1312033	0,1910957	0,0783014	0,8371160	0,7120030	0,2125454	0,7325129	0,6703022	0,9910512	0,4955652	0,4871519	0,5998786
80	0,3285075	0,9518550	0,0843733	0,1499367	1,0450845	0,3101124	0,6671399	0,3344035	0,3938442	0,6605841	1,0194684	0,9642167	0,9279807	0,6814734	0,5569599	0,6589075	0,2811194	0,8434248	0,8028518	0,9698234	0,1464863	0,2654937	0,0922366	0,8886572	0,7996843	0,2243481	0,7123294	0,6910431	1,0858981	0,4727974	0,4834376	0,7048708
100	0,3249883	0,8929351	0,0782321	0,1572672	0,9516190	0,2825282	0,6745086	0,3854798	0,3761777	0,6804202	1,0411421	0,9321271	0,9089072	0,6813690	0,4897957	0,5955489	0,2607675	0,9319032	0,8231048	0,9848590	0,1725717	0,2917668	0,1031437	0,8346142	0,8682276	0,2300260	0,6881852	0,7483174	1,0073400	0,4588057	0,4547625	0,7820411
120	0,3254465	0,9905256	0,0700476	0,1642398	0,9237008	0,2805506	0,6291149	0,3943839	0,3864409	0,6101372	0,9656818	0,9251775	0,9792400	0,6680543	0,4522467	0,6480155	0,2556993	0,9178282	0,8329910	0,9410399	0,1995085	0,3195453	0,1184290	0,7500579	0,8962200	0,2266811	0,7260062	0,7409348	1,0088193	0,4583219	0,3952617	0,7765753
140	0,3646489	1,0283476	0,0855635	0,1405579	0,9998848	0,2638441	0,6485519	0,3435318	0,3476646	0,6920538	0,9513152	0,9399581	1,0072809	0,6956392	0,4395376	0,6032473	0,2731680	0,9441018	0,8920152	0,9623726	0,2123254	0,3653662	0,0802745	0,7754763	0,9078327	0,2167096	0,7445551	0,7186150	0,9500641	0,4351505	0,4393997	0,8254871
160	0,3558560	0,9891629	0,0788799	0,1322886	0,9248205	0,2731327	0,6632826	0,3979875	0,4039468	0,6904317	0,9795490	0,9370538	1,0334493	0,7019320	0,4603833	0,6416841	0,2799578	0,9588165	0,8910248	0,9965719	0,2124745	0,3692719	0,0984786	0,8429476	0,9636309	0,2219717	0,8003608	0,7126347	0,9664722	0,4302570	0,4805344	0,8382680
180	0,3560037	0,8752677	0,0682939	0,1285915	0,9414970	0,2674188	0,7244625	0,3682613	0,4192303	0,6521421	1,0314396	0,8383848	1,0136360	0,7740797	0,4837137	0,6420637	0,2774535	0,9341441	0,8567306	1,0490996	0,1967153	0,3785153	0,0887059	0,8447520	0,9279116	0,2205508	0,8403423	0,6846851	1,0580695	0,4423102	0,4610492	0,7721498
200	0,3066031	0,9257266	0,0643331	0,1427954	0,9880724	0,2417881	0,6451992	0,3874390	0,4146185	0,6756434	1,0431290	0,8436507	1,0002973	0,7401333	0,4384911	0,6926689	0,2823286	0,8908317	0,8278728	1,0284574	0,2024464	0,3633919	0,1085071	0,8434369	0,9014285	0,2239157	0,8282133	0,6578559	1,0805502	0,4604388	0,5008696	0,7436863
220	0,3119356	0,9468847	0,0789967	0,1591123	0,9641176	0,2042076	0,6202357	0,4214148	0,4348374	0,7363901	1,0507576	0,8509117	0,9487640	0,7114262	0,4337610	0,7057802	0,2579571	0,8887292	0,7961449	1,0221600	0,1932317	0,3948571	0,1417109	0,8344926	0,9426296	0,2448417	0,8530405	0,6858902	1,0319036	0,4164228	0,5237113	0,7431890
240	0,2961445	0,9350823	0,0972467	0,1417403	0,9881334	0,2307931	0,6303161	0,4359789	0,3836848	0,6938849	1,0412110	0,8834290	0,9572111	0,6951394	0,4618220	0,7064392	0,2760092	0,9559644	0,8020244	0,9714313	0,2128221	0,4343838	0,1266174	0,8812654	1,0101229	0,2276868	0,8668427	0,7615486	0,9692522	0,4276519	0,5345932	0,7669501
260	0,3034637	1,1117152	0,0792243	0,1225971	0,9529753	0,2302760	0,5940894	0,4104853	0,3781904	0,7113644	1,0522873	0,8400185	0,8894984	0,7594688	0,4583928	0,6653182	0,2905609	0,9644124	0,8664647	0,9686333	0,1830020	0,4151626	0,0995466	0,9301218	1,0442381	0,2379189	0,9780177	0,8201537	0,9225880	0,4511996	0,5121207	0,8022575
280	0,2741320	0,9689832	0,0718522	0,1355243	0,9700345	0,2254886	0,5865479	0,4384377	0,3636919	0,7063609	1,0364645	0,8373445	0,8624920	0,7131548	0,5276324	0,7107051	0,2971447	0,8957255	0,8641999	1,0460029	0,2169372	0,4254646	0,0944396	0,8475579	1,0189213	0,2259172	0,8637789	0,7852145	0,9387329	0,3766024	0,5653870	0,7525030
