"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
20	0,3047894	0,1050944	0,3797099	0,5263023	0,5022423	0,6009735	0,6367697	0,7449394	0,2728793	0,7112168	0,7160911	0,6828293	0,5404747	0,7721485	0,5270450	0,4042374	0,2123098	0,0565838	0,6513330	0,1915031	0,2835123	0,2816214	0,0056026	0,0984996	0,2759683	0,2785810	0,5392865	0,3779114	0,2952317	0,6682322	0,4426045	0,7054235
40	0,2866441	0,1543281	0,3180034	0,4882403	0,5562255	0,6413695	0,5591546	0,5857996	0,3135968	0,6864803	0,6122740	0,6498838	0,4752325	0,5699401	0,5988249	0,4080210	0,2781101	0,0496102	0,6935725	0,1859810	0,2623581	0,1812212	0,0019035	0,0866715	0,2821783	0,2995379	0,7215728	0,4139153	0,2689091	0,5583208	0,4801076	0,7348669
60	0,3312421	0,1564174	0,2355532	0,5457600	0,7019746	0,7011814	0,6579671	0,5990116	0,2116601	0,6153010	0,6940772	0,7354271	0,4970169	0,6529085	0,6308401	0,5647680	0,2902336	0,0759673	0,6080040	0,1412760	0,2635222	0,2454362	0,0036060	0,0799394	0,2804619	0,2420889	0,5427277	0,5899195	0,2451881	0,6377658	0,4888885	0,6918945
80	0,3839487	0,1557677	0,3126950	0,4602596	0,5085608	0,6666444	0,7072755	0,5404569	0,2587865	0,6349800	0,6385945	0,7473634	0,4733360	0,6017353	0,5264998	0,5120885	0,3462077	0,1570994	0,6093721	0,1829458	0,2341356	0,1234107	0,0012659	0,1209410	0,2336431	0,3443771	0,5326150	0,5909525	0,2956124	0,6301962	0,5055109	0,6477539
100	0,5190321	0,1274663	0,1869043	0,5273171	0,7039672	0,8720391	0,6322012	0,5209465	0,2528532	0,5790195	0,7804128	0,7778453	0,5065394	0,6299849	0,5446520	0,6577373	0,3272071	0,1170324	0,5278696	0,2123497	0,2828959	0,1815030	0,0035162	0,1536902	0,2148098	0,3110359	0,5149719	0,6538151	0,2350123	0,5659018	0,4599085	0,6631449
120	0,4107009	0,1927899	0,1886367	0,5836092	0,5124365	0,7945139	0,5866759	0,5845605	0,2842405	0,7335815	0,8130766	0,6509677	0,5883025	0,7163691	0,6924774	0,6467043	0,3615524	0,1571017	0,5509206	0,1948581	0,3276206	0,1001824	0,0035657	0,1204010	0,1579961	0,3619841	0,5784812	0,7113219	0,2582960	0,7916888	0,3129117	0,6417931
140	0,3676991	0,2227342	0,1905206	0,5891332	0,6490264	0,6713982	0,6939485	0,6024210	0,2488273	0,8666154	0,6373450	0,7864247	0,6582761	0,7139159	0,6438732	0,7046371	0,3441099	0,1683597	0,5014611	0,2383663	0,3090853	0,0708007	0,0116432	0,0905309	0,1311168	0,4385818	0,7744802	0,6876052	0,2234498	0,6842862	0,3690054	0,6451824
160	0,3702018	0,1180828	0,1580255	0,5207617	0,5257390	0,6804342	0,6127803	0,5978723	0,3521695	0,6962902	0,6936517	0,6985781	0,7095302	0,8191511	0,5274008	0,6405737	0,3750863	0,1916491	0,5868399	0,2847912	0,3986355	0,0480176	0,0121526	0,0918362	0,0864696	0,4960598	0,5563740	0,6206464	0,2591269	0,5956159	0,4766555	0,7340156
180	0,3390590	0,2005400	0,1416311	0,5001813	0,5812128	0,7329015	0,5112835	0,6031590	0,2704685	0,7055217	0,6073731	0,7217927	0,6081751	0,5925865	0,5772897	0,8441311	0,2960138	0,1980019	0,4933139	0,2790546	0,4450829	0,0361987	0,0143707	0,0787512	0,0979772	0,3823427	0,6150311	0,5804322	0,2972799	0,7237175	0,4070418	0,6257614
200	0,3948454	0,1818850	0,1855375	0,5293490	0,5902963	0,7312930	0,4706132	0,6701980	0,3473620	0,6561440	0,6697801	0,5742133	0,6590009	0,6921355	0,4886333	0,7647439	0,2581848	0,2023883	0,4884374	0,2773055	0,5249792	0,0200529	0,0107170	0,1121754	0,0536254	0,3874255	0,5130406	0,6594238	0,3334633	0,6581486	0,4393423	0,7599952
220	0,3508348	0,2053154	0,2193650	0,5956987	0,6781426	0,6749858	0,5164611	0,6830971	0,3051041	0,7494682	0,8207628	0,6577720	0,6935400	0,5912639	0,5234868	0,8115631	0,2504493	0,2725793	0,5843644	0,2035553	0,4856196	0,0283904	0,0104433	0,1075428	0,0534882	0,3588644	0,4936407	0,7060634	0,2584462	0,6693924	0,5008669	0,7887108
240	0,3958494	0,1538560	0,1641972	0,4497183	0,6158376	0,7598028	0,5250856	0,6854593	0,3476148	0,6990104	0,6882975	0,7521953	0,7292080	0,7457840	0,5988565	0,7652316	0,2693963	0,2848276	0,5898215	0,1833976	0,2626322	0,0369679	0,0012054	0,1781416	0,0946385	0,2995211	0,6381707	0,6033195	0,3616764	0,7294958	0,4642938	0,5179334
260	0,3514033	0,1981360	0,1797993	0,4952441	0,6577129	0,6780202	0,5576416	0,6305506	0,2233515	0,6713722	0,7910514	0,6389172	0,7085221	0,6958037	0,5779041	0,6888177	0,2130996	0,2105319	0,5468899	0,1876071	0,4653199	0,0167486	0,0073226	0,1405009	0,0879766	0,4143753	0,4514884	0,5675814	0,2781670	0,7454894	0,4731203	0,5504507
280	0,3141113	0,1815865	0,1729572	0,4233569	0,7435404	0,7729479	0,5520666	0,6895784	0,3219969	0,5523139	0,6861636	0,5410816	0,6814119	0,7126878	0,6050397	0,8271357	0,2037410	0,2364837	0,5877507	0,2840435	0,3204883	0,0101370	0,0140665	0,1521484	0,0620765	0,3747191	0,5066268	0,5670691	0,2395085	0,6441935	0,4021101	0,6670791
300	0,3734344	0,1820504	0,1447877	0,4425967	0,6275345	0,7085022	0,5858653	0,5468886	0,2810393	0,5992438	0,8084577	0,5539302	0,7384661	0,5682824	0,6660871	0,6938907	0,2837848	0,1322319	0,4660802	0,3056381	0,3327827	0,0744657	0,0057726	0,1323191	0,0854043	0,4402539	0,4943155	0,6517176	0,2023863	0,7652081	0,3976651	0,6092852
320	0,3325691	0,1573979	0,1215701	0,4537558	0,5994511	0,6152806	0,5711975	0,6882925	0,3293824	0,6050373	0,9102849	0,5924360	0,5861602	0,7703992	0,6067917	0,8099395	0,2334554	0,1847545	0,4724261	0,2160952	0,3977954	0,0382269	0,0161524	0,0798227	0,1268463	0,3879162	0,5921060	0,7056955	0,1640745	0,6606112	0,3979284	0,6348748
340	0,4335661	0,1977769	0,1466215	0,5355845	0,5980832	0,6191341	0,5490253	0,6458129	0,2295748	0,6607913	0,7254795	0,7316388	0,6074027	0,7698929	0,6045273	0,6809283	0,2527321	0,1448193	0,4764178	0,3026274	0,3541095	0,0248297	0,0072448	0,0864258	0,0773342	0,3020576	0,6307644	0,6315198	0,2134353	0,6059021	0,3627844	0,6244943
360	0,3436444	0,2323851	0,1900576	0,4952417	0,5767081	0,5416896	0,4885086	0,5359278	0,3556205	0,6369592	0,6661218	0,6334474	0,5624703	0,8397978	0,4847272	0,6454297	0,2466012	0,1211556	0,5041572	0,2639147	0,3336274	0,0629127	0,0090429	0,0923156	0,0780763	0,3495981	0,5247797	0,6887595	0,2575290	0,6949530	0,3097592	0,6739251
380	0,4054016	0,1942813	0,2005762	0,5298886	0,5401356	0,6546389	0,4775011	0,5408424	0,3186548	0,6445347	0,7402299	0,6496228	0,7532193	0,7499043	0,6384377	0,8039336	0,3314776	0,1706574	0,4560651	0,2726716	0,2693739	0,0330010	0,0059027	0,1277585	0,0858796	0,3711653	0,6573224	0,6449559	0,3054044	0,7298077	0,4008880	0,7868009
400	0,3713192	0,2571399	0,1577607	0,4606168	0,6261737	0,6329231	0,5523045	0,4738027	0,3008946	0,7436395	0,6227570	0,6072698	0,6993283	0,7535078	0,6489894	0,6817987	0,3100177	0,1525998	0,4356728	0,3023304	0,3050242	0,0342056	0,0055564	0,1405716	0,1180046	0,3687627	0,4782830	0,5700950	0,2420984	0,6166956	0,3927559	0,6261108
420	0,4885544	0,2524411	0,1522701	0,5444985	0,6292613	0,5674170	0,6834370	0,6012491	0,3538647	0,7426772	0,6249097	0,7067725	0,7241599	0,7711793	0,5606700	0,6631520	0,2376778	0,1607515	0,4588148	0,1947223	0,2859269	0,0474874	0,0070177	0,2103915	0,0776311	0,3961487	0,6635932	0,5307850	0,3092265	0,6186665	0,3967509	0,7732761
440	0,3861261	0,2231856	0,1339281	0,4342436	0,4959691	0,7282771	0,4946944	0,5566299	0,3138627	0,6776634	0,6636107	0,7066802	0,7348756	0,7600565	0,5809853	0,7297591	0,3325018	0,2072318	0,4757511	0,2071636	0,3011350	0,0479910	0,0078841	0,1409408	0,0681233	0,3478884	0,5678864	0,6945713	0,1761065	0,6734313	0,3420061	0,6904640
460	0,3558062	0,2072480	0,1607850	0,5097415	0,5280238	0,6227013	0,5534786	0,4781585	0,3101690	0,6599194	0,6533638	0,7961548	0,6221243	0,7186873	0,4616257	0,7006216	0,3202874	0,1816276	0,5615611	0,2202093	0,3111079	0,0503390	0,0227811	0,0926634	0,1018675	0,3469491	0,5440579	0,6329621	0,2052464	0,6669926	0,4262138	0,7475519
480	0,2875632	0,2491270	0,1554930	0,5462838	0,5675641	0,6386423	0,5013785	0,6118588	0,3296364	0,6034269	0,6118057	0,7595957	0,7007659	0,7760761	0,5024748	0,6845735	0,2325043	0,2012513	0,4907909	0,1668642	0,2311962	0,0377020	0,0091433	0,1340854	0,0968849	0,3719449	0,4976086	0,7584234	0,1954892	0,6909340	0,5184969	0,6419148
500	0,3236255	0,2495648	0,1531150	0,4868813	0,5152218	0,5368234	0,5542218	0,4708144	0,3218213	0,6780059	0,6817943	0,8809015	0,5349290	0,6737798	0,4530901	0,8172383	0,2201346	0,2732791	0,5268136	0,2725438	0,2716481	0,0227213	0,0053080	0,1037586	0,0774510	0,2919237	0,6298587	0,7329817	0,1911188	0,6356176	0,4776546	0,7441328
520	0,3767293	0,2039820	0,1922345	0,4703986	0,4674461	0,6722161	0,6055183	0,5516765	0,3760067	0,6141710	0,7525622	0,7871957	0,5767459	0,7890185	0,4838624	0,7420895	0,2489115	0,2832939	0,4400391	0,2409214	0,3218258	0,0205846	0,0103382	0,1211548	0,0932725	0,3973005	0,5260186	0,6897647	0,2088386	0,5683419	0,4718864	0,5685557
540	0,3029248	0,2199811	0,1428691	0,5077795	0,4682720	0,7967341	0,5457823	0,5459613	0,3010776	0,5993455	0,7511287	0,7059361	0,6197122	0,7016581	0,5927005	0,7358486	0,3943769	0,2082380	0,5454756	0,2822175	0,3785089	0,0310738	0,0064522	0,1168289	0,1321831	0,3371935	0,5329926	0,6590033	0,2676497	0,5476287	0,3389843	0,5618815
560	0,3685059	0,2156512	0,2114426	0,5778112	0,5647355	0,8915555	0,5646475	0,6203743	0,3176132	0,5048890	0,6892349	0,6303182	0,6135153	0,6708893	0,5827557	0,7223903	0,2420743	0,1652523	0,5097197	0,2290677	0,2911841	0,0160762	0,0068001	0,1185979	0,1042496	0,3400885	0,6243535	0,6157449	0,1620847	0,7561940	0,5880135	0,7149752
580	0,4005729	0,2659793	0,1641289	0,4909879	0,5431431	0,7715291	0,5598908	0,5201535	0,3424185	0,6286219	0,5639205	0,6213081	0,5502919	0,7798373	0,5353398	0,6490642	0,3199187	0,1888892	0,5743056	0,2209995	0,3453995	0,0522233	0,0041860	0,1385638	0,1040746	0,3437716	0,4977856	0,6383236	0,2029063	0,5546444	0,4565097	0,7515168
600	0,3634394	0,1546450	0,1675258	0,5085095	0,4908943	0,7625272	0,5376072	0,5386761	0,3886552	0,6943618	0,6139719	0,6935521	0,5327235	0,6796607	0,4063901	0,6754085	0,2499895	0,1481007	0,5944447	0,2165912	0,2798278	0,1435736	0,0062654	0,1077468	0,1395817	0,3529511	0,5172519	0,5701288	0,1923642	0,8213329	0,4624821	0,7475672
620	0,3680707	0,1853377	0,2441071	0,3648372	0,5059313	0,8654350	0,4828258	0,5338589	0,4279601	0,7062177	0,6186085	0,8039143	0,5101079	0,7250677	0,5205983	0,5412666	0,2916352	0,1358702	0,6891673	0,1527800	0,2599506	0,1741971	0,0076123	0,0951222	0,1966811	0,3675518	0,4744131	0,3828321	0,1592711	0,7317325	0,4493150	0,7195428
640	0,4292398	0,1611957	0,2754756	0,3635375	0,5745311	0,6755201	0,6733684	0,5364145	0,3316961	0,7193131	0,6326574	0,7747867	0,5203596	0,8014997	0,5449496	0,5024161	0,2891245	0,1382766	0,7535739	0,2439010	0,3467398	0,2413608	0,0108216	0,1184135	0,2378496	0,3138995	0,5494909	0,4581104	0,1541278	0,6605391	0,4851706	0,7246043
660	0,3610282	0,1714965	0,2680890	0,4135998	0,5515487	0,6369408	0,6553143	0,6329061	0,3197687	0,6093114	0,6292023	0,6877986	0,5299365	0,7052334	0,5353432	0,4416407	0,2789425	0,0747773	0,8473199	0,2547873	0,3379619	0,3197136	0,0066146	0,0940637	0,2753921	0,4987544	0,5453095	0,2906865	0,1661962	0,6185415	0,4560121	0,6768094
680	0,3698962	0,2017219	0,2420943	0,4302263	0,5532017	0,6142417	0,7135769	0,5329946	0,3286850	0,5989627	0,6088269	0,6341337	0,5075891	0,7535916	0,4697343	0,4702743	0,2851239	0,0891437	0,6945202	0,2224230	0,3214923	0,2129528	0,0061194	0,1012020	0,3945824	0,3506083	0,6477079	0,3821491	0,3048501	0,6826036	0,3650685	0,6599390
700	0,4630084	0,1546426	0,3513221	0,5227880	0,6605529	0,7008450	0,5661920	0,5289368	0,2149142	0,5468262	0,6824449	0,6596937	0,5634495	0,5944635	0,5221866	0,4402049	0,3968957	0,1088816	0,7484775	0,2050049	0,3463945	0,3231973	0,0095313	0,0973621	0,3188231	0,4220435	0,4953194	0,3794346	0,2479425	0,7305027	0,3869583	0,7575721
720	0,2761433	0,1838544	0,2795267	0,5425807	0,6249195	0,6369921	0,5646358	0,5708890	0,3080336	0,5845430	0,6343655	0,7101155	0,5617961	0,7818026	0,4693577	0,4557762	0,3797252	0,0665965	0,6543169	0,1937072	0,2292186	0,2287602	0,0075325	0,0849733	0,3548893	0,3638465	0,6159367	0,3170189	0,2554726	0,6749750	0,3513082	0,8232601
740	0,3818983	0,1350488	0,2401278	0,4215417	0,5017950	0,6443255	0,5300066	0,5235788	0,2763640	0,5017696	0,7648794	0,6746222	0,4425669	0,5935612	0,4757388	0,3950389	0,2937821	0,0653518	0,7692693	0,1993662	0,3396839	0,2361326	0,0055296	0,0658582	0,3877661	0,4731606	0,4678458	0,3007605	0,1841375	0,5930230	0,4133033	0,5912782
760	0,2779362	0,1100732	0,3694872	0,4863261	0,5104157	0,7611004	0,5438689	0,5416010	0,3094607	0,6006543	0,5803079	0,5604372	0,4649296	0,6646600	0,6004413	0,4154693	0,3212962	0,0743575	0,7407352	0,2107204	0,2525830	0,3147856	0,0088316	0,0880520	0,3143927	0,3986932	0,4210112	0,3186640	0,1516666	0,7218780	0,4026611	0,6315652
780	0,2805947	0,1407347	0,2998274	0,3568861	0,5414978	0,9328380	0,6186825	0,5826061	0,3126513	0,5877649	0,7102997	0,5554752	0,4136460	0,6373979	0,6284136	0,3685069	0,3559770	0,0284203	0,7514836	0,2161673	0,2398127	0,2837546	0,0073151	0,0742178	0,3622207	0,3124082	0,5531331	0,3134602	0,1608296	0,7250198	0,5196022	0,6846134
800	0,3780479	0,1630247	0,3080241	0,4541878	0,4743328	0,7007987	0,5002594	0,6254372	0,3360956	0,5549215	0,6156844	0,6905940	0,4216277	0,7422058	0,5441515	0,3868424	0,2809524	0,0258193	0,7179206	0,2035762	0,2616271	0,2675441	0,0042038	0,1135951	0,3278177	0,3480342	0,5833689	0,2707035	0,2022379	0,6919507	0,4622097	0,6877174
820	0,4009451	0,1351067	0,3327949	0,4359316	0,5404086	0,6783699	0,7308981	0,5691692	0,2985115	0,6408884	0,6411962	0,6645264	0,3845005	0,5181118	0,6276572	0,2816429	0,2715911	0,0420164	0,7081321	0,2215293	0,3076732	0,3403241	0,0026550	0,1153991	0,3370324	0,3458465	0,5552088	0,2614335	0,1950646	0,5622696	0,6583442	0,6164102
840	0,2885941	0,1415280	0,2797098	0,3961593	0,5240939	0,6581259	0,6128615	0,6617223	0,2979106	0,5527369	0,6706211	0,6860157	0,3836594	0,6570770	0,5585965	0,3475392	0,3102537	0,0297173	0,8187958	0,1665072	0,2389710	0,2914529	0,0021609	0,1101682	0,3854280	0,3786654	0,5245931	0,3753538	0,1749235	0,5580464	0,6912699	0,6789379
860	0,3471180	0,1330387	0,3090325	0,5119910	0,6136213	0,7206129	0,6088814	0,6311909	0,2639028	0,6052517	0,7083010	0,7209995	0,4420389	0,6231803	0,6157306	0,3899819	0,3520293	0,0483880	0,8196690	0,1572026	0,2163967	0,4170158	0,0097726	0,1072074	0,3639998	0,3105450	0,6570831	0,3457315	0,1817455	0,5725193	0,6193738	0,7705680
880	0,3787202	0,1311233	0,3361654	0,3754849	0,5363497	0,6114099	0,5916360	0,6935107	0,4032008	0,5412672	0,8126660	0,6556179	0,4541394	0,5754826	0,4526752	0,3963089	0,3094574	0,0192856	0,7035304	0,1896430	0,3157694	0,3803818	0,0016581	0,1053815	0,3932125	0,3192489	0,4575370	0,2933269	0,2200844	0,5898178	0,3976529	0,7798818
900	0,4823456	0,1673118	0,3559044	0,4406719	0,4759427	0,6668394	0,7324191	0,7173386	0,2811241	0,5347172	0,6675337	0,5633178	0,4669495	0,6456591	0,5476697	0,4267840	0,2893821	0,0346000	0,8027034	0,1641758	0,3730894	0,3663740	0,0064697	0,0861760	0,5129662	0,4015179	0,4663131	0,4156491	0,1903449	0,6592773	0,4601853	0,8507152
920	0,3174091	0,1666608	0,3162539	0,4818423	0,6309833	0,6173491	0,5401290	0,5442680	0,3474750	0,5408575	0,6796611	0,6782085	0,4015075	0,7586989	0,5629570	0,4384001	0,3254709	0,0321400	0,7523723	0,2401885	0,3130737	0,4430582	0,0015231	0,1323575	0,4036117	0,2392582	0,4346234	0,2478332	0,2807448	0,7223550	0,5894059	0,7213513
940	0,3580581	0,1304609	0,2795706	0,4267839	0,7183529	0,8681103	0,5826635	0,5372843	0,4394035	0,6284797	0,6073115	0,7258015	0,4824979	0,6181680	0,5275210	0,4981545	0,2212963	0,0366602	0,8178777	0,2119573	0,3492005	0,3530673	0,0074149	0,1005327	0,4195624	0,3786166	0,5606397	0,3248925	0,2084401	0,5915814	0,4397514	0,6327036
960	0,3715916	0,1301249	0,2922095	0,5363288	0,7504433	0,6694041	0,6111636	0,6577112	0,3581155	0,5439334	0,6144739	0,6573809	0,5333701	0,6249917	0,5170817	0,3942776	0,2637619	0,0334992	0,7326250	0,1996593	0,2688082	0,3480802	0,0269328	0,0561243	0,4169795	0,4599257	0,6018298	0,3612422	0,2034605	0,6024454	0,5232914	0,6565152
980	0,3029574	0,1834622	0,2528059	0,5196287	0,6773685	0,7471702	0,6029739	0,5899391	0,3585681	0,7412025	0,6153976	0,5950353	0,4421258	0,6059786	0,5834236	0,4183420	0,2945610	0,0461687	0,7898370	0,2551084	0,2841003	0,2603653	0,0325599	0,1136699	0,5528652	0,3533218	0,6244542	0,3520926	0,1964192	0,5820323	0,5145705	0,7885929
1000	0,3637310	0,1526990	0,2602526	0,4141752	0,6421800	0,6394189	0,6738727	0,6861202	0,3710628	0,7266777	0,7343938	0,6852857	0,4803276	0,7786491	0,5735902	0,5111404	0,2428013	0,0520932	0,7594165	0,1910725	0,3258196	0,3442748	0,0090027	0,0921629	0,4806353	0,3696229	0,5622587	0,3215358	0,2760056	0,6141851	0,5049708	0,8218656
1020	0,3269291	0,1531081	0,3776231	0,5460142	0,6254159	0,6051085	0,6813059	0,6638359	0,2927286	0,7374579	0,5937287	0,6060179	0,4321653	0,7543268	0,5101803	0,3709665	0,2217266	0,0446329	0,7911990	0,2726240	0,2434654	0,3241228	0,0067445	0,1319085	0,4396578	0,3860975	0,4069278	0,2571134	0,2348222	0,6637589	0,5827226	0,8103967
1040	0,4387194	0,1349271	0,3408800	0,4567926	0,5665643	0,6343735	0,6649125	0,5833775	0,3370289	0,6581496	0,7838718	0,7419836	0,5467631	0,7686982	0,4859713	0,4050333	0,2758324	0,0358970	0,7773038	0,1970046	0,2545771	0,4737864	0,0056278	0,1179969	0,4240709	0,2850216	0,5543010	0,3033609	0,2546560	0,6447050	0,4755466	0,8040677
1060	0,3423421	0,1207814	0,2686607	0,4680688	0,6978757	0,6644664	0,6643901	0,5598947	0,2655791	0,6363313	0,6649998	0,7068716	0,5235852	0,7147841	0,4612863	0,4852203	0,2798301	0,0354833	0,9196492	0,1839388	0,4067644	0,3726992	0,0080409	0,0899354	0,4312185	0,3657718	0,4527936	0,3541061	0,3234013	0,6524290	0,6143418	0,6343631
1080	0,4338485	0,1204249	0,2695489	0,3896818	0,7833701	0,6925185	0,7348256	0,4747167	0,2482486	0,6300707	0,6161762	0,5778307	0,4972265	0,6820312	0,7222802	0,4509564	0,2181372	0,0209104	0,8070611	0,1800621	0,2512956	0,3299998	0,0128212	0,1144910	0,3668170	0,2860442	0,4322546	0,2932439	0,2265223	0,6749021	0,4762572	0,7683415
1100	0,4488037	0,1298905	0,3520817	0,4783122	0,6078537	0,5967655	0,6097267	0,5343882	0,3186612	0,6274649	0,6451137	0,6910650	0,3840400	0,5519971	0,5952831	0,3769910	0,2660993	0,0220928	0,8347116	0,1495423	0,2983652	0,3101310	0,0042845	0,1148481	0,4732252	0,3816386	0,6070269	0,4181576	0,2502862	0,6947532	0,6093259	0,6557513

0	0,3424291	0,1589687	0,3888462	0,5052005	0,6904363	0,6703604	0,5707799	0,4984601	0,3691468	0,4879023	0,7993805	0,6792246	0,6574941	0,7971505	0,6181506	0,3844310	0,2033948	0,0509908	0,8334208	0,2499472	0,3997835	0,3748635	0,0043543	0,0803386	0,3174294	0,4080705	0,5887474	0,3461587	0,1973993	0,6712426	0,4859917	0,8216647
20	0,3615779	0,1053533	0,3711520	0,5107535	0,6169782	0,6988329	0,6453706	0,6416211	0,3015290	0,6134390	0,7173556	0,6165214	0,4286211	0,7138106	0,5706295	0,4142841	0,2923265	0,0368009	0,5996194	0,1698043	0,3238771	0,3631595	0,0008273	0,0906898	0,4013784	0,2974068	0,5007946	0,3371703	0,3179971	0,6419554	0,4369387	0,6778674
40	0,3162451	0,1485891	0,3095027	0,5224246	0,5997323	0,8355321	0,6354051	0,5499514	0,2097971	0,6903628	0,6993128	0,7161348	0,5197984	0,7254200	0,5112426	0,4364739	0,2333132	0,0364417	0,4401741	0,2387811	0,2976551	0,3398325	0,0064901	0,1145349	0,5248425	0,3717141	0,7207245	0,3357694	0,3977055	0,6356486	0,5178854	0,4690985
60	0,3667849	0,0816175	0,3745920	0,3785201	0,6203782	0,7740033	0,5522577	0,5937411	0,3235499	0,5342404	0,5755565	0,5825497	0,4348678	0,7420170	0,4384979	0,5371322	0,2491984	0,0397598	0,3996574	0,2472209	0,2390038	0,3511282	0,0016035	0,1316631	0,4272118	0,2929119	0,5777208	0,3667840	0,4487986	0,7501095	0,4106399	0,4404704
80	0,3396454	0,1158925	0,3249566	0,4247231	0,5318593	0,7790136	0,6401012	0,5099863	0,3666811	0,6643392	0,5979974	0,6992958	0,4307142	0,7340781	0,5277371	0,5112766	0,3148818	0,0517008	0,2852033	0,1931921	0,2261865	0,3050254	0,0009211	0,0815358	0,5143884	0,3298744	0,6570760	0,3415820	0,4784650	0,6982638	0,4837522	0,2903163
100	0,2928912	0,1640976	0,3234175	0,3959308	0,8075959	0,6396458	0,5417200	0,5190381	0,3405850	0,6411662	0,5981354	0,7499401	0,4464120	0,9090090	0,5645906	0,7431529	0,2687149	0,0570935	0,2510164	0,2320342	0,3595875	0,2787056	0,0021351	0,1140106	0,3726258	0,3315037	0,5454714	0,4097916	0,6152174	0,6573233	0,4005467	0,4467070
120	0,3340282	0,1480803	0,3863809	0,3874823	0,5886799	0,6379317	0,7165803	0,4980962	0,2452385	0,7007619	0,7566412	0,6657945	0,4400770	0,7498789	0,5384918	0,7014806	0,2993081	0,0494760	0,1670303	0,2067454	0,3530654	0,3196121	0,0047187	0,1024325	0,4016453	0,3853944	0,4850256	0,2947616	0,5543246	0,5934511	0,4949917	0,4151495
140	0,3847870	0,1390908	0,4141476	0,4249705	0,6030165	0,7752205	0,5773379	0,6171317	0,3364208	0,6124844	0,5970307	0,6860482	0,4593206	0,7788264	0,5353427	0,6411620	0,3199438	0,0445317	0,1619143	0,2007309	0,4534208	0,3516201	0,0042439	0,0949272	0,4175929	0,2920019	0,5880138	0,3385610	0,6456068	0,5894296	0,5481580	0,3819598
160	0,4302649	0,1621601	0,4134413	0,5048273	0,6396589	0,5724974	0,5523136	0,5216604	0,3031650	0,6615911	0,7287670	0,8341890	0,3469720	0,7440197	0,4132488	0,7164799	0,3139700	0,0506204	0,1077546	0,1922387	0,3591267	0,2136546	0,0015948	0,1445230	0,4832875	0,4293169	0,5210947	0,3856692	0,5487230	0,5653582	0,5508612	0,3830084
180	0,2821946	0,1149653	0,3622763	0,4256761	0,5906342	0,7875589	0,6167309	0,4973651	0,3443408	0,7339246	0,7164855	0,6146718	0,4028935	0,7021497	0,4644898	0,7932341	0,2987304	0,0309380	0,0722479	0,2540769	0,3437933	0,3270615	0,0010715	0,1249183	0,4993593	0,3697911	0,4654768	0,3436615	0,6080460	0,8125531	0,5567583	0,2911118
200	0,3571632	0,1410499	0,3698758	0,4295361	0,6097231	0,6679595	0,4767960	0,5724871	0,3457411	0,5450405	0,6718970	0,5851251	0,3618554	0,7029783	0,5212210	0,8069010	0,2530113	0,0314490	0,0687919	0,2365642	0,3263070	0,3500069	0,0056742	0,1729847	0,5272377	0,4358836	0,5040833	0,3806525	0,5820219	0,6576327	0,3907831	0,3770567
220	0,5029317	0,1431849	0,3930716	0,4195834	0,5942791	0,6963839	0,4690907	0,4936492	0,3024585	0,6118010	0,6705822	0,5389649	0,4271595	0,6695543	0,4759635	0,7571877	0,3088167	0,0576820	0,0495812	0,2193844	0,2472642	0,3625892	0,0073957	0,1355809	0,5587445	0,3768140	0,5820451	0,3618800	0,7480529	0,6381793	0,5028756	0,3018778
240	0,3081322	0,1208250	0,2693965	0,3915594	0,6601586	0,8231881	0,5362649	0,6306942	0,3293968	0,5634755	0,6427582	0,6534769	0,3878188	0,8664448	0,5943107	0,7238471	0,2324450	0,0309850	0,0299731	0,2391021	0,3573199	0,3512919	0,0025798	0,0940020	0,4637906	0,3061382	0,5939501	0,3820060	0,6882710	0,5462274	0,6255125	0,4453055
260	0,3340778	0,1841813	0,3903156	0,5377438	0,5231127	0,8894102	0,4863459	0,4676282	0,2722928	0,5761269	0,8222220	0,6349074	0,4141774	0,7077041	0,5690267	0,7220941	0,2370474	0,0371383	0,0554315	0,2017594	0,3469383	0,2363592	0,0045054	0,1832504	0,4134710	0,3256940	0,5808176	0,3502231	0,6873883	0,6157673	0,6469072	0,3766098
280	0,3564483	0,1191797	0,3610617	0,3925631	0,6665838	0,8194786	0,5817399	0,5619712	0,2858650	0,6439333	0,8046100	0,6739930	0,4884546	0,6453335	0,5101101	0,6888419	0,2333360	0,0319003	0,0143670	0,2113013	0,4096898	0,3235857	0,0086856	0,1680761	0,5591517	0,3350635	0,4414976	0,2864365	0,7033243	0,7291568	0,5986070	0,3791120
300	0,3576112	0,1071429	0,3219066	0,4765692	0,6704893	0,8260234	0,4827128	0,5667427	0,3467117	0,5794239	0,8686015	0,5255682	0,6591230	0,7602369	0,5684265	0,6888306	0,2630242	0,0632558	0,0615717	0,1971387	0,2947227	0,3283148	0,0161612	0,0815695	0,5859408	0,3706788	0,4606744	0,2571207	0,7266744	0,5640587	0,5405816	0,4103659
