"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
20	0,0179854	0,6642048	0,2297017	0,0337981	0,3230636	0,5900944	1,0307665	0,5973955	0,4307638	0,4619348	0,2652185	0,6410432	0,1242992	0,5021294	0,5844902	0,5193827	0,3760326	0,3274743	1,0860450	0,0713990	1,0217096	0,0297759	0,1270407	0,4023376	0,8321106	0,0723206	0,9375999	0,8372909	1,0354140	0,0000000	1,0208624	0,3961836
40	0,0757504	0,6612178	0,5904980	0,0529423	0,2744864	0,5661599	1,0042017	0,5636169	0,4213196	0,4989475	0,2846429	0,6376162	0,1291779	0,4796616	0,5811177	0,5697354	0,3793409	0,2980083	1,0674745	0,0563369	1,0377854	0,1080300	0,2544270	0,4274013	0,8962262	0,1741565	0,9933843	0,7882751	1,0336932	0,0156547	1,0426969	0,3966746
60	0,2002090	0,6986849	0,7774199	0,0581820	0,3109512	0,6311590	0,9414028	0,5930032	0,4169213	0,5272334	0,3008900	0,6903582	0,0997335	0,4723796	0,5225542	0,5055218	0,4150244	0,2957506	1,0849669	0,0678262	0,9635389	0,2561433	0,4254215	0,4091222	0,8306470	0,3275104	1,0202032	0,8240218	1,0900739	0,0493535	1,0194852	0,3541924
80	0,3197722	0,6845187	0,9099147	0,0708197	0,3425287	0,5915792	0,9600718	0,5726571	0,4297047	0,4790247	0,3001101	0,6906712	0,1180526	0,4504686	0,5154841	0,5474740	0,3941215	0,2795964	1,0933177	0,0838546	0,9189940	0,4241730	0,5359243	0,4251198	0,8454078	0,5083511	1,0443434	0,7714026	1,0488691	0,1516386	1,0004653	0,3935130
100	0,4769457	0,6540778	0,9336876	0,1182276	0,3305632	0,5748773	0,9191541	0,5507728	0,4448028	0,4581857	0,3243537	0,7215560	0,1289647	0,4036261	0,4752164	0,5201902	0,3879665	0,2886111	1,1068881	0,0731669	0,9406502	0,4917597	0,6409162	0,4540983	0,8027778	0,6741622	1,0899921	0,8411648	0,9873306	0,2807619	0,9821246	0,3874815
120	0,5390623	0,6374790	0,9114214	0,1619535	0,3111529	0,6858651	0,9076885	0,5784945	0,4486128	0,4825481	0,3018137	0,6904824	0,1352792	0,3843568	0,4809878	0,5248060	0,4110422	0,3523070	1,1036109	0,0715641	0,8773591	0,6843523	0,6966090	0,4357674	0,7955606	0,8257374	1,1492404	0,9338792	0,9472188	0,4393328	0,9759529	0,3456561
140	0,5921086	0,6125160	0,9334845	0,2174427	0,3299447	0,7210243	0,8975258	0,5550691	0,4632725	0,4828909	0,3444896	0,6948740	0,1285797	0,4003132	0,4669082	0,5029762	0,4279367	0,3295972	1,0239140	0,0585409	0,9686691	0,7487177	0,7790789	0,4911692	0,8288699	0,9674827	1,0798833	0,8667672	0,9301012	0,5249317	1,0658846	0,3392298
160	0,6236224	0,6311549	0,9625253	0,2547608	0,2938174	0,8241608	0,9305823	0,4788754	0,4303609	0,4943001	0,3893569	0,6950317	0,1452737	0,3842868	0,5102098	0,5050468	0,3887382	0,3064821	1,0052648	0,0683123	0,9786147	0,8453945	0,9234331	0,4759820	0,8154637	0,9909772	0,9911744	0,8784654	0,9551188	0,5774453	1,0550307	0,3896833
180	0,6052155	0,7967663	1,0066291	0,2719901	0,3429948	0,8561621	0,9172995	0,5107075	0,4021423	0,5440711	0,4544134	0,6619541	0,1144855	0,3974233	0,4933812	0,5072523	0,3505333	0,3101077	1,0101672	0,0607910	0,9826644	0,9960963	0,9383013	0,4410940	0,8073092	0,9819974	0,9616647	0,8678955	1,0389910	0,6364198	1,0277281	0,3204462
200	0,6583199	0,9070460	0,9663109	0,2523928	0,3563482	0,8572014	0,9127526	0,5147526	0,3338158	0,5836377	0,4693001	0,6686560	0,1014776	0,3689679	0,5182631	0,5020024	0,4051302	0,2815595	1,0219741	0,0434029	0,9591356	0,9880622	0,8577657	0,4905177	0,8125209	1,0078477	0,9846135	0,8645235	1,0826977	0,6571541	1,0149649	0,3868944
220	0,6678783	0,8625046	0,9608030	0,2344751	0,3707152	0,8704614	0,9154374	0,5216981	0,3467597	0,5631701	0,4949257	0,6789336	0,1329773	0,3587754	0,5400735	0,5279447	0,3582277	0,2524873	1,0887568	0,0524821	0,9670205	0,9357206	0,9288349	0,4705871	0,8191706	0,9583372	0,9691051	0,9441223	1,1162358	0,5975156	1,0614030	0,3694798
240	0,6659130	0,8185993	0,9711129	0,2617712	0,3351845	0,8413329	0,8980149	0,5239000	0,3631921	0,5831865	0,5258359	0,6520995	0,1383406	0,3457053	0,5696718	0,5104766	0,3619326	0,2620100	1,0839982	0,0350426	0,9666941	0,9476546	0,9669311	0,4427068	0,7945458	0,9896510	1,0174486	0,9629930	1,0474577	0,6708498	1,0319429	0,3664038
260	0,6629218	0,7580016	0,9793627	0,2850746	0,3593735	0,8363384	0,9179569	0,5062575	0,3652710	0,5789569	0,5298626	0,6226579	0,1604683	0,3853813	0,5274046	0,4934185	0,3810254	0,2560341	1,0967457	0,0445254	1,0092657	0,9458639	0,9624204	0,3962738	0,8024180	0,9623372	1,0417165	0,9925788	1,0904786	0,6836945	1,0758453	0,3517992
280	0,7489227	0,7424208	0,9525197	0,2733616	0,4200742	0,8798497	0,9425984	0,5301984	0,3727210	0,5608634	0,5165277	0,6153809	0,1916832	0,4399522	0,5185063	0,4894749	0,3934109	0,2452141	1,0267587	0,0337777	0,9585703	0,9424277	0,9750382	0,4336776	0,7587683	0,9490498	1,0195797	0,9993647	0,9853361	0,7120873	0,9694376	0,3295524
300	0,7203758	0,8370356	0,8996999	0,2943123	0,3790614	0,9654231	1,0091172	0,5670168	0,3904467	0,5486428	0,5247510	0,6749097	0,1426965	0,4374371	0,4652152	0,4971057	0,4050835	0,2811094	1,0293149	0,0442443	1,0284848	1,0829185	0,9586133	0,4238182	0,8208839	0,9407823	0,9634759	0,9806018	1,0886159	0,6420497	0,9879245	0,3278044
320	0,7657230	0,8843076	0,9614779	0,2990660	0,4457017	0,9431178	1,0172397	0,5884738	0,4110934	0,5173545	0,5302327	0,6447022	0,1161056	0,4485588	0,4888869	0,4931731	0,4434135	0,3107704	1,0628186	0,0647148	1,0643254	1,0619212	0,9655252	0,4700779	0,8535867	0,9489703	0,9901759	0,9737752	0,9600581	0,6558180	0,9398143	0,3467518
340	0,7018209	0,9062196	0,9487294	0,2943495	0,4457162	1,0046365	0,9174227	0,5960981	0,4305149	0,5299769	0,5610999	0,6204110	0,1007745	0,4157990	0,4971428	0,4870256	0,4430411	0,3402549	1,0259134	0,0518107	1,0705427	1,0058413	0,9802790	0,5191528	0,7869934	0,9030097	1,0217974	0,9453238	0,9625912	0,6371669	0,9603844	0,3301679
360	0,7875992	0,8739511	0,9365016	0,3480435	0,4420425	0,9562649	0,9097697	0,6176012	0,4178459	0,5081100	0,5933296	0,6264569	0,0900532	0,3976325	0,5161085	0,5086283	0,4128108	0,3367610	0,9789304	0,0480924	1,0132594	0,9084388	0,9938512	0,5360590	0,7899367	0,8988437	1,0734279	0,9252699	0,9885491	0,6589746	0,9652207	0,3833531
380	0,7694624	0,8067972	0,9693298	0,3508080	0,3542734	0,8590292	0,9738253	0,6418953	0,3889384	0,4804071	0,5680421	0,5844026	0,0961886	0,3718923	0,5228656	0,5282264	0,4080375	0,3640052	1,0184079	0,0615806	0,9848785	0,9074519	0,9552233	0,5475606	0,7947870	0,9060120	1,0741930	0,8920699	0,9364966	0,6466914	0,9934706	0,4272033
400	0,7733683	0,7679917	0,9727431	0,3438735	0,4039715	0,8731573	0,9723793	0,6540687	0,3742330	0,5349868	0,5740715	0,5437626	0,1108783	0,3521687	0,5291544	0,5534389	0,3898720	0,3648670	1,0613092	0,0493891	0,9657070	0,8929823	0,9626266	0,5058671	0,7612847	0,9163278	1,0932781	0,9256786	1,0007190	0,6392437	1,0202066	0,4368076
420	0,6810494	0,8995204	1,0665719	0,3317012	0,4184390	0,8929450	1,0353050	0,6596053	0,3791861	0,5669752	0,6002211	0,5516753	0,1161993	0,3012996	0,5278089	0,5591966	0,3688666	0,3733374	0,9106461	0,0590148	0,9315319	0,9432075	0,9577560	0,5776247	0,8201439	0,9683514	1,0984661	0,9526843	0,9869744	0,6504296	1,0113480	0,4557031
440	0,6736198	0,9018738	1,0695505	0,3408240	0,4260032	0,8822704	1,0513314	0,6418131	0,3910556	0,5946201	0,6886124	0,5239601	0,0917509	0,2933068	0,5259386	0,5186009	0,4268396	0,3821976	0,9899370	0,0714940	0,9556575	0,9856816	0,8686599	0,5826453	0,8525115	0,9396104	1,0412901	0,9658371	0,8786172	0,7373596	0,9533227	0,4609068
460	0,7126478	0,8757848	0,9929641	0,3554175	0,3842106	0,8768936	1,1145299	0,6218622	0,4242866	0,5645855	0,6607922	0,5545733	0,0702843	0,3097736	0,5065646	0,4996447	0,4622367	0,3539224	0,9978733	0,0756353	0,9584744	0,9865785	0,9514664	0,5545762	0,8959559	0,9495507	1,1076835	1,0473275	0,9594284	0,7323226	0,9799186	0,3967276
480	0,7838432	0,7952391	0,8992505	0,3781110	0,3969105	0,9259807	1,1565678	0,6019392	0,3844339	0,5707704	0,6392284	0,5483337	0,0813296	0,3143703	0,4804586	0,4812074	0,5195217	0,3799950	1,0100155	0,0673336	0,9705424	0,9729241	0,9162142	0,5716055	0,8963644	0,9659660	1,0592165	1,0524594	0,9569128	0,7336320	1,0827503	0,4215194
500	0,7615980	0,8419287	0,9427993	0,3490702	0,3824170	0,9127088	1,2242983	0,6002953	0,3951689	0,5343253	0,6599054	0,5559572	0,0825498	0,2514835	0,4800828	0,5117485	0,5264897	0,3718551	1,0739086	0,0698572	0,9820823	0,9493732	0,8691001	0,5430331	0,9135212	0,9762424	1,0494509	1,0397706	1,0570237	0,6989581	1,0719050	0,4127388
520	0,8098537	0,8593178	1,0045943	0,3478963	0,3994789	0,9402538	1,2222490	0,5883708	0,3437567	0,5882536	0,6281260	0,5210488	0,0802834	0,2703900	0,4839196	0,5424135	0,5028959	0,4141561	0,9997773	0,0854709	0,9885721	0,9905364	0,8799841	0,5818392	0,9355172	0,9810344	1,0608966	0,9576315	1,0097223	0,6978642	1,0585779	0,3834761
540	0,8276198	0,8693872	0,9481126	0,3158830	0,3378433	1,0019984	1,1714002	0,5587218	0,3870079	0,5676240	0,6221656	0,4864987	0,0994356	0,2915989	0,5349243	0,5721617	0,5153538	0,4095265	1,0567675	0,1152157	0,9376673	1,0070743	0,8801461	0,6007445	0,8518139	0,8658337	1,0451519	0,9141200	1,0346527	0,6715545	1,0304919	0,3602032
560	0,7409680	0,7971182	0,9246180	0,3229878	0,3901964	0,9642938	1,1445343	0,5534579	0,4220060	0,5152504	0,6390857	0,5026626	0,1174052	0,3187042	0,4983005	0,4902283	0,4837171	0,3951004	1,0016375	0,1026737	1,0089278	1,0042721	0,8763706	0,5910870	0,8300452	0,9040632	1,0325285	0,9171816	0,9397527	0,6187297	1,0270035	0,3444657
580	0,7143276	0,8198879	0,9383262	0,2953465	0,4092693	0,9009235	1,2004083	0,5558686	0,4721711	0,5047212	0,6483157	0,5467441	0,1329723	0,3217434	0,5041850	0,5494624	0,4975227	0,3735247	0,9738123	0,0881118	0,9696111	0,9086727	0,8741229	0,5568885	0,8529549	0,8895907	1,0558185	0,8483996	0,9738190	0,6251331	1,1023264	0,3465841
600	0,7266920	0,9610830	0,9057901	0,2853007	0,3927845	0,9201895	1,1481582	0,5554750	0,4890552	0,4503518	0,6867394	0,5704257	0,1228565	0,3745028	0,5120834	0,5274738	0,4285473	0,3229128	0,9821714	0,0784161	1,0138300	0,9353835	0,9116558	0,5490680	0,8261937	0,9645925	1,0360463	0,8316271	0,9486292	0,7069546	1,0883716	0,3581133
620	0,7578562	0,9586847	0,9470171	0,2740934	0,3317046	0,8500546	1,1059217	0,5277685	0,4704566	0,4586996	0,6882075	0,5613111	0,1103022	0,4304894	0,5170573	0,5008984	0,3860888	0,3486950	1,0197743	0,0535215	1,0868184	0,9402966	0,9252753	0,4946979	0,8737426	0,9732523	0,9629936	0,8629634	0,8371062	0,6683039	1,1782423	0,3318747
640	0,7283034	0,9884516	1,0230974	0,2651266	0,3639719	0,8907811	1,0311801	0,5636190	0,4179367	0,4812476	0,7312533	0,6156857	0,1165923	0,5062292	0,5394438	0,5036167	0,3607005	0,3470462	0,9846121	0,0580284	1,0036292	0,9629252	0,9078741	0,4848049	0,8694659	0,9728686	1,0137368	0,8845076	0,9269388	0,6416655	1,0963072	0,4133774
660	0,6993633	0,9086832	0,9903773	0,2419072	0,3407812	0,8947495	0,9594567	0,5401825	0,3876306	0,4859972	0,7253450	0,5870397	0,1085986	0,5428300	0,4886514	0,5308679	0,3427414	0,3393913	1,0089080	0,0862099	1,0583085	0,8971172	0,8143052	0,4526028	0,8439070	0,9373931	1,0759167	0,8805131	0,9965880	0,6733761	1,0681145	0,4486021
680	0,7529710	0,7738777	1,0776434	0,2221889	0,3885865	0,9124780	0,8854582	0,5835983	0,4333688	0,5302350	0,7051881	0,5969907	0,1075434	0,5446617	0,4825449	0,5487630	0,3517213	0,3719624	0,9933807	0,0927863	1,0132094	0,9838912	0,7801315	0,4020245	0,8596145	0,9762263	0,9953257	0,8536613	0,9846009	0,6583300	1,0874391	0,3843135
700	0,7280485	0,8418034	0,9855262	0,2516867	0,4326593	0,9182731	0,8759318	0,5720582	0,4153509	0,5653156	0,6235363	0,5876453	0,0909662	0,6066745	0,4922797	0,5475277	0,3300335	0,3422619	0,9741465	0,0821276	0,9409758	0,9065937	0,8629235	0,3972309	0,9171375	0,9033552	0,9671862	0,8660588	1,0114117	0,7030404	1,0071850	0,3727045
720	0,7599008	0,8978859	1,1081109	0,2111208	0,4510100	0,8290346	0,8212889	0,5472766	0,4053763	0,5568284	0,6620846	0,5132268	0,0860771	0,6180693	0,4682422	0,5327685	0,3333920	0,3351591	1,0245149	0,0727889	0,9670910	1,0258564	0,8987983	0,3726035	0,9255336	0,9562421	0,9678068	0,8590602	1,0287620	0,7227032	0,9939687	0,3896091
740	0,7713708	0,9331422	1,1069049	0,2135431	0,4170157	0,8117506	0,8962062	0,5339457	0,3841000	0,5849559	0,7088366	0,5417245	0,0885800	0,6614769	0,5248800	0,5088768	0,3263109	0,3697153	1,0354286	0,0583111	1,0199647	0,9867679	0,8943546	0,3752808	0,8853565	0,9870635	0,9652612	0,8170186	1,0784545	0,7562560	0,9795445	0,4048864
760	0,8235529	0,8630444	1,0500261	0,2078855	0,3729718	0,8406775	0,8734136	0,5516705	0,4075228	0,5874717	0,7149678	0,5334807	0,0975128	0,5858802	0,5186536	0,5225658	0,3150556	0,4426612	1,0291931	0,0653609	1,0412133	0,9489584	0,8884931	0,3019922	0,8011180	1,0310772	1,0245874	0,7683995	1,0111784	0,6870119	0,9938752	0,4222162
780	0,8175130	0,9044867	0,9243890	0,2321670	0,3637299	0,8781017	0,9499883	0,5229772	0,3887215	0,5375333	0,7039616	0,5070055	0,1152606	0,6542093	0,4974134	0,4628336	0,3110435	0,4024729	1,0587115	0,0467166	0,9720459	1,0017236	0,9425941	0,2946337	0,7816102	0,9457041	0,9653651	0,7652338	1,0032305	0,7016670	1,0225436	0,4235897
800	0,7766108	0,8497794	0,9184443	0,2616364	0,4006439	0,9110642	1,0046701	0,4670131	0,3852228	0,5437623	0,6784311	0,4939946	0,1162114	0,6655089	0,5379481	0,4948160	0,2868329	0,3620462	1,0720783	0,0385454	0,9845982	0,9927883	0,9259550	0,3097936	0,7999055	0,9564255	1,0244508	0,7414830	0,9575035	0,7730172	1,0615491	0,4013056
820	0,7963626	0,8633346	0,9306750	0,2386813	0,4207104	0,8635885	0,9090044	0,5069898	0,4426021	0,5340071	0,6618594	0,5215052	0,1282268	0,6506728	0,6103360	0,5076640	0,2954272	0,3700885	1,0287103	0,0445421	0,9902906	0,9674253	0,8956005	0,3100434	0,8175343	0,9628446	1,0473675	0,7941169	0,8873751	0,6995059	1,0601974	0,3549551
840	0,8774516	0,9181234	1,0585080	0,2336661	0,3743438	0,8872426	0,9215443	0,4921251	0,4557123	0,5091920	0,5782284	0,5313062	0,1561161	0,6832055	0,5933063	0,4968988	0,2846010	0,3153865	1,0587441	0,0389442	1,0085024	0,9644962	0,9443962	0,3185238	0,8264448	0,9537620	1,0113953	0,7608543	0,9547462	0,6139273	1,0467791	0,3579960
860	0,8340405	0,8969065	1,0373622	0,2433483	0,4511417	0,9225317	0,9733657	0,5190878	0,4952236	0,4851531	0,6197855	0,5515598	0,1375114	0,7189989	0,5875156	0,5504822	0,2554782	0,2967684	1,0107172	0,0349628	0,9949642	0,9741105	0,9364800	0,2838012	0,8583974	0,8854907	1,0422355	0,6560824	0,9291606	0,6074022	1,0544071	0,4142400
880	0,8341375	0,8538743	1,0497196	0,2483793	0,3894648	0,8915350	1,0043110	0,5415361	0,4740412	0,5094096	0,6678257	0,5564398	0,1146156	0,6537074	0,5456431	0,5617181	0,2892723	0,2664403	1,0515453	0,0503714	0,9545676	0,9437738	0,9093537	0,2845251	0,7932532	0,9346463	0,9979897	0,6787149	0,8899718	0,6826927	1,0950978	0,3953870
900	0,8464870	0,8595480	1,1153712	0,2341007	0,3040601	0,9566198	1,0383879	0,5816690	0,4832188	0,4895754	0,7493347	0,5960296	0,1120580	0,6572874	0,4666991	0,6117046	0,3009264	0,2657814	0,9874132	0,0766100	0,9671543	0,8981514	0,9513882	0,3189098	0,7352542	1,0326762	1,0345964	0,6704807	0,8582983	0,6650709	1,1232834	0,3554591
920	0,8462820	0,8689834	1,1321523	0,2384270	0,3956507	0,9054190	1,0027538	0,5572296	0,4873819	0,5105028	0,7389517	0,5718614	0,0953870	0,6208973	0,4311076	0,6306774	0,2822954	0,3307795	1,0247569	0,0613978	0,9124267	0,9086913	0,9621747	0,3679606	0,7191200	0,9575117	1,0310879	0,7578922	0,9011503	0,6955916	1,1030432	0,3819049
940	0,8392997	0,9733011	1,0090675	0,2631808	0,3550540	0,8738151	1,0581222	0,5365486	0,4687715	0,4881751	0,6273181	0,5524739	0,0922335	0,6204071	0,4443300	0,6073883	0,2590461	0,3704931	0,9531186	0,0598263	0,9625288	0,9550875	1,0063564	0,3446614	0,7171526	0,9184964	1,0629686	0,8016750	0,9910645	0,7527247	1,0476533	0,3967009
960	0,8630229	0,9891497	1,0341140	0,2079528	0,3255826	0,9336594	1,0241083	0,5810764	0,4802420	0,4728538	0,6105412	0,5063882	0,0947235	0,6067993	0,4633605	0,5939645	0,3069984	0,3240254	0,9887318	0,0494810	0,9455632	0,9160910	0,9256149	0,3541494	0,7983780	0,9572975	1,0488481	0,7944458	1,0689574	0,7579895	1,0477732	0,3757343
980	0,8449550	1,0051617	1,0018918	0,2015288	0,3133959	0,9423759	1,0380349	0,5775725	0,5134631	0,4719338	0,6139980	0,5245241	0,0958860	0,5626662	0,4949550	0,6064007	0,3014203	0,3490876	1,0456847	0,0334394	0,9203490	1,0422280	0,8556908	0,3106448	0,7929386	0,9850324	1,0644414	0,8083915	1,1356488	0,6962894	1,0631991	0,3745577
1000	0,7816012	0,9484031	1,0230780	0,2026899	0,3714198	0,9598631	1,0671398	0,5368907	0,4539997	0,4667590	0,6633937	0,5237326	0,1132250	0,4594809	0,4674094	0,6327760	0,2959216	0,3533701	1,0831115	0,0388152	0,9845554	0,9284193	0,8500843	0,3377213	0,8013691	0,9237534	1,0157681	0,7607378	1,0694135	0,6265184	1,0128075	0,4335057
1020	0,8952252	0,8812915	1,0924417	0,2342014	0,4052769	0,9402217	0,9986278	0,5584999	0,4182922	0,5334964	0,6769056	0,4767741	0,1246507	0,4827124	0,4948572	0,5924970	0,2745177	0,3516693	1,0526430	0,0389066	0,9828959	0,8843771	0,8439866	0,3197996	0,8360601	0,9206764	1,0263786	0,7788637	1,1229553	0,6145760	1,0292481	0,4209710
1040	0,8153696	0,8405214	1,0465832	0,2650286	0,4220927	1,0364745	0,9927490	0,5907344	0,4254211	0,5273365	0,6506855	0,5230914	0,1104806	0,4909021	0,4174987	0,5888773	0,2940215	0,3234040	1,0257375	0,0524384	0,9450451	0,9827094	0,8076306	0,3338187	0,8302586	0,9435213	0,9907237	0,9231974	1,1136448	0,6760465	1,0262140	0,4022998
1060	0,8091423	0,8563687	0,9821755	0,2818190	0,3891195	0,9672117	0,9322538	0,5476125	0,3925354	0,5529972	0,5977509	0,5876753	0,0975114	0,5071227	0,4380929	0,5455802	0,2886927	0,3394156	1,0177195	0,0461901	0,9704440	0,9846463	0,8530423	0,3154175	0,8261174	0,9333796	0,9849634	0,8319895	0,9918778	0,7169678	1,0233247	0,4291274
1080	0,7607584	0,8562516	0,9241638	0,2436758	0,4187537	0,9830747	0,9947298	0,5748546	0,4304351	0,5551860	0,5718805	0,5970202	0,0903111	0,5059288	0,4350015	0,5205136	0,3099407	0,3125990	1,0726915	0,0586883	0,9325753	1,0302545	0,8957452	0,3070662	0,9181850	0,9188774	0,9425369	0,8636311	1,0278173	0,7435641	1,0554105	0,4763707
1100	0,7333704	0,8526987	0,9582463	0,2161021	0,4351898	0,9613881	0,9489261	0,5697093	0,4721327	0,4987213	0,5485970	0,5526866	0,1059651	0,5182047	0,4715753	0,5146628	0,3247379	0,3536205	1,0105764	0,0803504	0,8643532	1,0748892	0,8796767	0,2633410	0,9219884	0,9011671	0,9737625	0,8104851	0,9772171	0,6491348	0,9880717	0,4504708

0	0,0247766	0,6423327	0,0402187	0,0379021	0,2659385	0,5572829	1,0004324	0,5430051	0,3834243	0,5912915	0,3682520	0,6718002	0,1571580	0,5209873	0,5380317	0,5456575	0,2957234	0,2685828	0,9886187	0,0419976	1,0458589	0,0345069	0,0548431	0,3625581	0,8157755	0,0626261	1,0625894	0,8142378	0,9923517	0,0047982	0,9672637	0,3983265
20	0,0141686	0,6750943	0,0444322	0,0321691	0,2032904	0,6657885	1,0225050	0,5795955	0,3992134	0,5238651	0,3351992	0,6592227	0,0808172	0,5325052	0,6033206	0,5443730	0,3155092	0,2619732	1,0683360	0,0557809	0,9042951	0,0357285	0,0543694	0,3530206	0,8093596	0,0564160	1,1161114	0,7781830	1,0144982	0,1252412	0,9285737	0,4352326
40	0,0132841	0,6822272	0,0502902	0,0315959	0,2266415	0,6719243	0,9555048	0,5663947	0,4028322	0,5084115	0,3700885	0,7316397	0,0475573	0,5358660	0,5491877	0,5107614	0,2922905	0,3157902	0,9784500	0,0650829	0,9597499	0,0757623	0,0418848	0,3351617	0,8238333	0,0510884	1,1011559	0,7504129	1,0116370	0,3487934	0,9118683	0,3975243
60	0,0109560	0,6488061	0,0348269	0,0313692	0,2850807	0,6802721	0,9678053	0,5741030	0,4140214	0,5004887	0,3290691	0,7601064	0,0349956	0,5491014	0,5387662	0,5060824	0,3016108	0,3413533	0,9755913	0,0636875	1,0037038	0,1287835	0,0453468	0,2859792	0,8631538	0,0560158	1,0363160	0,7939133	1,0758650	0,4963111	0,9842916	0,3890895
80	0,0119608	0,6147219	0,0410535	0,0433857	0,2200592	0,6958837	0,9966823	0,5988653	0,3908107	0,4825343	0,3590334	0,6935804	0,0151926	0,5705977	0,5346034	0,5738608	0,3238117	0,3645270	0,9888118	0,0326771	1,0377346	0,1838933	0,0385465	0,3277401	0,8459435	0,0422128	0,9713298	0,8148188	0,9894974	0,5751193	0,9734114	0,3773082
100	0,0158111	0,5861099	0,0535191	0,0432390	0,1821872	0,7154343	1,1198384	0,6102340	0,3661039	0,5051816	0,3520192	0,7019399	0,0109315	0,5763694	0,5421115	0,5397189	0,3230650	0,3141024	0,9930833	0,0607054	0,9872187	0,2077916	0,0311026	0,3315028	0,8762102	0,0374696	0,9493066	0,8724395	0,9065177	0,6426447	0,9815097	0,3994661
120	0,0217327	0,5983467	0,0556767	0,0438799	0,1999262	0,7091988	1,1217861	0,5811275	0,3736161	0,5395222	0,3071114	0,7484852	0,0086998	0,5294565	0,5541671	0,4957869	0,2736765	0,3140862	0,9805858	0,0582741	1,0652260	0,2037324	0,0372454	0,3429857	0,8581155	0,0463046	0,9166835	0,9036403	0,9589650	0,7070650	0,9918237	0,3963275
140	0,0151502	0,6165711	0,0668293	0,0464586	0,2073552	0,6678587	1,0968647	0,5837509	0,3526067	0,5187165	0,2948931	0,7321887	0,0050805	0,4801904	0,5699440	0,5380853	0,2905402	0,3410105	1,0592536	0,0689643	1,0352359	0,2197051	0,0570941	0,3669998	0,7661761	0,0336140	0,8915267	0,9526017	0,9943697	0,7415784	1,0047016	0,4554814
160	0,0214060	0,5567194	0,0493357	0,0388006	0,2445278	0,6814411	1,1201988	0,5310710	0,3564888	0,4945385	0,2865366	0,7478888	0,0026458	0,4608135	0,5500968	0,4983763	0,3001195	0,3158924	1,0157586	0,0591939	1,0565104	0,2139364	0,0744341	0,3325572	0,8505483	0,0386514	0,9394744	0,8898257	0,9514452	0,7902218	0,9737989	0,4699899
180	0,0089356	0,5727538	0,0599210	0,0351515	0,2493588	0,5936336	1,0985440	0,5614974	0,3791086	0,5512628	0,3153531	0,7985167	0,0003819	0,5250250	0,6415591	0,4918835	0,2943440	0,3433744	1,0029876	0,0627635	1,0006944	0,2092076	0,0678211	0,3552812	0,8429735	0,0481603	0,9658822	0,8974142	0,9278690	0,9272645	1,0246024	0,4217719
200	0,0165220	0,5748204	0,0457121	0,0238715	0,1997989	0,5892814	1,0566826	0,5924044	0,4198167	0,5554966	0,3350688	0,7888631	0,0030316	0,5461698	0,5785935	0,4556590	0,3080260	0,3252936	1,0104381	0,0545232	0,9599643	0,2562266	0,0574432	0,3601682	0,9272526	0,0451716	0,9798689	0,8534233	0,9175661	0,9301560	0,9846241	0,3955465
220	0,0191384	0,6005613	0,0324211	0,0256758	0,1831264	0,6330309	1,0262670	0,5983533	0,4066574	0,5604353	0,2881662	0,8044943	0,0001228	0,5817361	0,5792599	0,4896199	0,2847683	0,3183827	0,9707082	0,0568950	0,9586015	0,2271353	0,0505825	0,3138157	0,9537032	0,0295544	0,9804909	0,8738220	0,9686962	0,8900929	0,9600914	0,3873718
240	0,0177635	0,6782308	0,0243646	0,0238990	0,1931647	0,5892935	1,0005378	0,5724515	0,4047925	0,5990624	0,2817756	0,7844138	0,0016579	0,5630154	0,5718674	0,5381322	0,2862219	0,3192654	0,8862868	0,0577885	0,9384736	0,2134331	0,0398555	0,3194540	0,9510231	0,0550907	0,9485929	0,8452021	0,9510624	0,8170373	0,8956971	0,3303556
260	0,0146195	0,6692596	0,0382440	0,0243950	0,1679601	0,6281398	0,9771320	0,5521842	0,3817946	0,5586350	0,3323947	0,8482334	0,0034917	0,5533736	0,6326120	0,5177197	0,2725733	0,3089930	0,8772077	0,0496363	0,9240592	0,2492561	0,0392549	0,3673508	0,9178104	0,0603171	1,0437431	0,8464051	0,9170911	0,8087298	0,9427164	0,2865174
280	0,0127380	0,6592531	0,0333533	0,0178669	0,2029134	0,6371805	0,9863144	0,5543727	0,3391502	0,6505499	0,4172139	0,8603332	0,0039381	0,5223587	0,5722380	0,5110686	0,3289660	0,3070649	0,8253116	0,0532643	0,9656430	0,2627573	0,0414070	0,3459497	0,9403908	0,0747653	1,0606390	0,8142634	0,9504633	0,8083757	0,9802778	0,3099908
300	0,0161132	0,5696941	0,0219075	0,0234554	0,1751337	0,6373342	1,0647956	0,5977476	0,4098645	0,5941030	0,4075718	0,7847545	0,0040129	0,5113733	0,5344880	0,4508386	0,3647936	0,3172595	0,8416126	0,0489284	0,9748800	0,2844236	0,0342752	0,3521899	0,8958279	0,0673324	1,0761892	0,7537619	0,9553182	0,8450346	0,9802796	0,3349033
