"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
20	0,5605295	0,9189182	0,8579616	1,0463348	0,8655542	0,3030441	0,6891617	0,6869973	0,9456681	1,0663234	0,0956095	0,9649357	0,2260245	0,3682061	0,9273321	0,9041733	0,3399045	0,7615628	0,8571743	0,3093140	0,7937252	0,5002200	0,5707565	1,0294042	0,7753397	0,9514180	0,4253235	0,9128498	0,5328269	0,7867408	0,9138183	0,4660427
40	0,5873578	0,9262806	0,8992433	0,9771319	0,8568596	0,3239515	0,6990901	0,6969180	0,8850050	0,8775419	0,0841568	0,9838492	0,2554811	0,3751248	0,9202933	0,9478413	0,3559285	0,8104372	0,8963560	0,3234392	0,8145401	0,5223454	0,6675580	1,0085750	0,7979857	0,9257395	0,5001876	0,9154694	0,5284226	0,8105874	1,0114986	0,4515806
60	0,6292992	0,9308720	0,9137293	0,9432248	0,8554480	0,2884180	0,6508771	0,7116850	0,8091708	0,8636346	0,1056337	0,9923740	0,2625199	0,3822082	0,9626841	0,9275848	0,3989353	0,8774050	0,9279425	0,3274738	0,7790637	0,5639408	0,7137758	1,0994182	0,8660273	0,9384909	0,5295601	0,9052464	0,5327890	0,8969167	1,0142987	0,5014198
80	0,6180200	0,9424173	0,9360493	0,9899427	0,8631407	0,2971329	0,6230383	0,6528183	0,7643060	0,8486352	0,1139017	1,0166087	0,2330775	0,3781267	0,9994566	0,9163310	0,3840825	0,8935311	0,9177939	0,3464239	0,7496891	0,5566437	0,8168985	1,0928636	0,9436860	0,9659311	0,6845385	0,9415878	0,5213767	0,9525188	0,9679618	0,5530427
100	0,5650956	0,9475262	0,8776265	0,9724068	0,8824508	0,2837232	0,6540297	0,6272544	0,7848922	0,8914909	0,1329696	1,0182031	0,2566796	0,3709500	0,9618972	0,9781968	0,4105815	0,8920003	0,9755759	0,4306316	0,8765277	0,5810714	0,8453113	0,9892294	0,9588353	1,0257285	0,6904878	0,9563872	0,5368686	0,8991719	0,9343001	0,6096466
120	0,5558195	0,9837796	0,8559399	1,0460677	1,0673621	0,3251658	0,6741556	0,6925023	0,8022253	0,7512133	0,1407265	1,0863356	0,2329259	0,4165074	0,9747335	0,9412276	0,4969154	0,8707501	1,0037526	0,4140120	0,9186450	0,5248256	0,9139739	0,9974897	0,9288255	1,0344733	0,6675459	1,0277155	0,5341543	0,8376728	0,9411830	0,5982268
140	0,6073845	0,9841859	0,8063555	1,0073496	0,9922809	0,3593366	0,6742310	0,6564722	0,7622047	0,7718933	0,1302039	1,0504179	0,2027311	0,4618684	0,9812909	1,0084774	0,5016406	0,9202340	0,9918042	0,4369917	0,8446467	0,5439101	0,8572672	1,0115774	1,0087284	1,0686911	0,7484974	0,9544043	0,5850718	0,8582269	1,0153167	0,5999804
160	0,5690009	0,9310800	0,8112116	0,9628001	0,9625998	0,3358365	0,6929837	0,6349866	0,7287990	0,6766073	0,1340502	0,9947571	0,1955569	0,4584087	1,0219036	0,9725259	0,5631026	0,9040738	1,0011543	0,4985007	0,7756710	0,5210436	0,8951470	1,0006282	1,0002311	1,0729542	0,7702206	0,9599506	0,6285294	0,8475457	1,0115978	0,5549660
180	0,5737295	0,9053630	0,8399640	0,9502661	1,0316160	0,3756701	0,6747497	0,6176426	0,6903850	0,7024794	0,1130886	1,0015130	0,1732751	0,4308930	1,0249467	0,9760332	0,6145182	0,9590811	0,9003780	0,4817287	0,6996130	0,5796394	0,9171520	0,9545249	0,9660531	0,9801967	0,7532023	0,9690443	0,5689609	0,8740745	1,0408633	0,5522785
200	0,5558758	0,9426185	0,8417928	0,9173275	0,9812620	0,3259749	0,7120806	0,6339276	0,7142154	0,7456916	0,1310707	1,0290730	0,1742426	0,4862872	1,0247544	1,0236020	0,5995637	0,9581163	0,9570893	0,4664286	0,7217689	0,5708932	0,9296180	0,9453069	0,9291266	0,9043511	0,7807996	0,9277666	0,6174944	0,9639955	1,0332748	0,5449041
220	0,6313411	0,9188562	0,8681435	0,9384258	1,0639867	0,2307457	0,7250724	0,6243782	0,7684221	0,7039019	0,1614424	1,0524693	0,2085873	0,5027705	0,9478523	1,0786528	0,6021423	0,8991166	0,9671518	0,4771946	0,7238411	0,5759370	0,9201159	0,9243317	0,8664167	0,8884793	0,7435027	0,9609193	0,5981706	0,9729068	0,9834829	0,5442541
240	0,5908384	0,8997495	0,8607838	0,9229138	0,9210061	0,2582673	0,6768879	0,5893354	0,8154722	0,7110663	0,1350259	1,0579062	0,2082875	0,4831639	0,9549930	1,0016292	0,6166391	0,9444834	0,9465010	0,4459559	0,7806089	0,5881448	0,8296360	0,9169885	0,8148906	0,9438877	0,7159059	0,9880948	0,5848259	0,9214090	0,9769991	0,5530600
260	0,5336686	0,9011641	0,8818504	0,9224676	0,9492026	0,2480720	0,6677210	0,5945881	0,8260192	0,6799240	0,1306055	1,0616082	0,2044059	0,4357516	0,9583382	1,0074518	0,5882875	0,9990992	1,0018774	0,4341342	0,8103436	0,5935403	0,8189572	0,9339276	0,8395838	0,8878014	0,6543030	1,0159677	0,6145612	0,8946596	1,0021626	0,5226495
280	0,5773661	0,9319045	0,9199623	0,9487009	0,9289652	0,2811268	0,6231499	0,6237031	0,7490754	0,6488063	0,1338821	1,0057630	0,2451715	0,4343377	1,0260689	0,9716133	0,6466906	1,0270507	1,0459332	0,4839139	0,8044157	0,6515438	0,8680560	0,9903519	0,8731262	0,9035546	0,6520138	1,0193094	0,6274487	0,9721244	1,0179198	0,5161071
300	0,5103533	0,9030595	0,8680100	0,9825632	0,9064024	0,2714601	0,6210995	0,6161279	0,7248439	0,6307332	0,1303524	1,0142481	0,2646187	0,4371697	0,9665169	0,9834142	0,6296831	1,0476074	1,0005571	0,4407702	0,8199233	0,6581183	0,9438397	0,9909550	0,9622959	0,9028770	0,7401882	1,0335554	0,6908138	0,9505812	1,0977610	0,5181741
320	0,5543201	0,9857103	0,8893837	0,9996994	0,9037641	0,2458011	0,6847828	0,7055207	0,7710576	0,6809148	0,1269786	1,0459477	0,2439750	0,4064884	0,9504774	1,0148402	0,6369877	1,0011377	0,9859753	0,4711134	0,7902982	0,6350881	0,8592070	1,0417662	0,9074165	0,9241660	0,7722651	1,0296404	0,6132058	0,9194524	1,0939190	0,5203171
340	0,5292367	1,0018275	0,9741367	1,0051729	0,9424911	0,2584786	0,6933935	0,7266084	0,7674845	0,7330834	0,1867208	1,0104379	0,2329475	0,3626328	0,9561099	1,0253181	0,6195093	1,0235664	0,9747992	0,4676182	0,7953845	0,6294597	0,8508213	1,0954540	0,9207780	0,9407846	0,8519162	0,9963646	0,5761770	0,8759101	1,0302809	0,5371075
360	0,5351289	1,0156642	0,9911846	1,0045823	0,9495933	0,2591123	0,7341099	0,7366861	0,8025964	0,8220398	0,1776448	0,9849990	0,2277078	0,4253674	0,9968358	1,0413533	0,6048277	0,9711546	0,9996185	0,4457880	0,8401703	0,6191722	0,8283383	1,0349583	0,9131441	0,9216588	0,8515481	0,9391061	0,6149712	0,8761748	0,9962847	0,5526726
380	0,6067231	1,0325776	0,9551784	1,0129585	0,9728924	0,2587125	0,6766799	0,7898124	0,8049517	0,7625453	0,1339714	1,0214455	0,2554196	0,4644498	0,9752276	1,0446656	0,6352321	0,9255195	1,0128267	0,4682465	0,8341501	0,6056840	0,8459782	0,9967869	0,8858063	0,9412608	0,8806043	0,9497202	0,5641825	0,8041222	1,0196865	0,5545764
400	0,6068347	1,0547476	0,8459461	1,0799866	0,9972048	0,2739125	0,6701248	0,7736498	0,8571251	0,7653572	0,1284907	1,0243244	0,2225683	0,3983163	1,0003558	1,0404028	0,6642944	0,9446628	1,0440298	0,4849922	0,8415882	0,5532012	0,8344249	1,0081084	0,8883019	0,9637318	0,8896559	0,9235505	0,5877516	0,7958672	1,1059477	0,5742139
420	0,6902356	1,0457500	0,9107510	1,0899748	1,0384856	0,2726023	0,7052304	0,7535746	0,8673461	0,7424133	0,0989531	1,0279969	0,2345621	0,4385990	1,0482601	1,0763322	0,6437125	1,0261030	0,9984429	0,5165161	0,8861590	0,5900401	0,8319444	1,0134168	0,8741430	0,9632724	0,8652377	0,8884721	0,6074472	0,8454697	1,0021594	0,5983365
440	0,6398431	1,0299167	0,9586320	1,1230093	0,9609987	0,2794574	0,7315577	0,7826622	0,7945930	0,7748773	0,1248356	1,0543359	0,2665486	0,4355690	1,0149351	1,0448097	0,6715228	1,0381631	1,0216482	0,4924434	0,8581757	0,5343619	0,9310993	0,9815254	0,8564194	0,9788862	0,8394157	0,8994095	0,5817060	0,7946520	1,0017252	0,6647897
460	0,6538257	1,0012099	0,9318121	1,1672342	0,9716560	0,2671179	0,7638778	0,7901530	0,7732390	0,7540578	0,1313672	1,0220607	0,2915308	0,4457938	1,0757633	1,0179055	0,6986207	0,9863241	0,9719852	0,4674201	0,8434638	0,5249993	0,9157170	1,0246411	0,9038554	1,0145230	0,8143556	1,0078202	0,5783686	0,8559863	1,0521086	0,6457526
480	0,5912916	1,0083065	0,9351772	1,0902896	0,9640638	0,2933811	0,7636770	0,7796066	0,7886074	0,7448452	0,1101877	0,9696904	0,2965747	0,4205588	1,0583015	1,0069346	0,7312309	0,9421835	1,0010543	0,4817226	0,8350273	0,5357023	0,9540667	0,9833680	0,9086094	0,9758933	0,8769615	0,9831047	0,5901629	0,8484615	1,0421340	0,6758996
500	0,5767847	0,9869050	0,8773595	1,0588232	0,9271348	0,2460461	0,7283133	0,7379101	0,7793742	0,7201602	0,0979375	0,9311085	0,2656100	0,4053246	1,0094442	1,0121683	0,7021331	0,9031707	0,9808287	0,4779649	0,8739855	0,5444201	0,9907584	0,9816335	0,9047164	1,0031591	0,8730080	0,9234431	0,5424327	0,8061326	0,9641881	0,6551542
520	0,6479931	0,9980584	0,8243974	1,1205572	0,9071536	0,2763485	0,7905882	0,7192312	0,8308176	0,7248556	0,1170370	0,9365043	0,2471477	0,4329311	1,0116209	0,9954634	0,7182757	0,8804494	0,9431887	0,4405833	0,8629581	0,5547611	0,9353442	1,0447735	0,8793771	0,9575236	0,8984490	0,9514328	0,4771366	0,8404891	0,9026818	0,6998462
540	0,6113323	1,0153401	0,8566346	1,0213951	0,9119922	0,2659483	0,7972425	0,6411490	0,7954324	0,6891417	0,1347609	0,8808710	0,2750010	0,4405526	0,9419484	0,9834857	0,7404123	0,8585626	0,9689947	0,4667363	0,8055942	0,5675516	0,9556349	1,0757648	0,9285736	0,9959833	0,8742973	0,9999842	0,4872698	0,8205774	0,9411391	0,7622253
560	0,6153990	0,9478763	0,9173151	1,0090991	0,9336456	0,2785344	0,7601163	0,6942968	0,7503384	0,7864621	0,1475040	0,9435628	0,2492622	0,3828077	0,9654471	0,9603276	0,6848439	0,9057641	1,0303002	0,4836155	0,8181640	0,5165773	0,9313621	1,0698460	0,8596191	1,0738273	0,7861849	0,9731440	0,5043726	0,8169310	0,9442512	0,6710798
580	0,6034818	0,9931032	0,9449600	0,9675651	0,9714707	0,2565390	0,7563637	0,7132548	0,7655465	0,7942847	0,1371923	0,9334033	0,2379184	0,4320445	0,9402655	1,0087834	0,6248649	0,9652659	1,0326432	0,4358950	0,8201030	0,5003952	0,8037721	1,0914074	0,8200393	1,0662012	0,7033987	0,8735747	0,5342404	0,8113224	1,0683329	0,6529117
600	0,5945897	0,9933877	1,0157228	1,0109303	0,9545271	0,2781304	0,7489159	0,6505520	0,8052246	0,8554302	0,1430307	0,9141019	0,2177432	0,3936991	0,9520630	0,9564528	0,5734810	0,9628209	1,0114416	0,3947689	0,8975760	0,4921998	0,7756478	1,1130480	0,8273168	1,0924044	0,6426276	0,7770412	0,5665197	0,8787474	0,9541131	0,6027224
620	0,5939750	1,0280208	0,9242754	1,0288492	0,9073983	0,2722282	0,7827397	0,6563761	0,8341798	0,8117289	0,1107700	0,9332197	0,2489480	0,4005243	0,9098543	0,9393803	0,5351024	0,9495229	0,9745425	0,3780569	0,8601609	0,5503252	0,7297650	0,9596518	0,8391051	0,9719062	0,6138906	0,8479600	0,5814044	0,9401155	0,9805920	0,6397188
640	0,6042535	1,0317082	0,8570356	0,9721092	0,9100413	0,2400563	0,7401472	0,6587422	0,8512920	0,8996347	0,1003183	0,9912406	0,2804808	0,4451531	0,9770044	0,8899386	0,4860351	0,8593639	0,9458248	0,3271385	0,8427736	0,5448109	0,8001500	0,9415710	0,8967261	0,9904262	0,5388116	0,8899871	0,5947222	0,9204280	1,0378082	0,5889767
660	0,6545049	1,0474313	0,9091673	1,0250563	0,9353216	0,2290724	0,7220945	0,7125025	0,9191474	0,9800652	0,0907600	0,9143827	0,3191863	0,4314407	0,9537785	0,8993090	0,4835149	0,8608297	0,9426634	0,3008497	0,8447529	0,5219634	0,7000187	0,9462071	0,8968630	0,9947274	0,5667703	0,9095145	0,5756228	0,8080931	1,0630846	0,6669708
680	0,6374774	1,0370020	0,8474079	0,9172205	0,8911284	0,2567319	0,7194960	0,7904597	0,8756735	0,9765012	0,0719437	0,9411647	0,2671257	0,4062860	0,9631511	0,9249090	0,4925174	0,8392843	0,8721703	0,3141045	0,8307299	0,5150142	0,6963714	0,8867317	0,9303467	1,0244091	0,6194519	0,8962883	0,5253975	0,8443404	0,9890992	0,6532919
700	0,5914619	0,9493798	0,8234504	0,9548514	0,9602279	0,2957504	0,7238476	0,7794404	0,8847896	0,9565105	0,1099976	0,9605696	0,2553270	0,3806708	0,9987592	1,0113670	0,4661534	0,8262815	0,8699370	0,2760695	0,7896961	0,5109812	0,6663517	0,9461320	0,8841659	1,0305641	0,5067195	0,9206894	0,5328317	0,7776076	0,9374569	0,6114718
720	0,6200444	0,9613070	0,7725163	1,0038389	1,0090673	0,3117482	0,7371353	0,7802305	0,9224167	1,0254508	0,1365202	1,0271256	0,2584884	0,3792671	1,0267633	0,9380242	0,4643052	0,8608111	0,9345837	0,2995520	0,8245242	0,4418515	0,6050100	0,9026906	0,8745107	1,0422900	0,5294089	0,9182137	0,5623797	0,7887163	0,9145287	0,6092261
740	0,6389005	0,9517301	0,7791028	0,9602226	0,8710044	0,3323706	0,6490209	0,7360719	0,8607355	0,9574867	0,1395258	1,1047904	0,2619612	0,3783479	1,1074457	0,8493891	0,4270500	0,8513207	0,9919587	0,2908461	0,8837194	0,4615135	0,5434147	0,9241774	0,8383065	1,0308678	0,6150556	0,8990900	0,5828165	0,8340258	0,9238490	0,5579098
760	0,6783973	0,9865689	0,7359097	0,9416957	1,0247696	0,3432605	0,6879779	0,6973458	0,8157033	0,9965524	0,1156375	1,1073459	0,2208098	0,3707247	1,0344805	0,8493099	0,3640418	0,8128082	0,9833420	0,3493481	0,8561781	0,4297267	0,5047823	0,9208276	0,8502914	1,0387182	0,5898842	0,8995401	0,6425991	0,8057283	0,9440262	0,5762971
780	0,7385687	0,9510106	0,8234844	0,9576930	1,0183416	0,3285004	0,7200275	0,6784929	0,8783858	0,9565059	0,1130247	1,0666933	0,2005507	0,3652124	1,0618391	0,8684297	0,3733338	0,7978858	1,0345941	0,3093365	0,7577564	0,4574940	0,6052503	0,9916165	0,8047439	1,0145596	0,5126496	1,0332307	0,6150412	0,7772261	1,0045744	0,5597003
800	0,7257552	0,9218332	0,7560124	0,8774634	0,9981250	0,3313038	0,6661107	0,7468435	0,9111428	0,9871157	0,1133346	1,0559563	0,2428640	0,3289318	1,0336541	0,8425829	0,3650186	0,7473058	1,0207617	0,3318835	0,8035521	0,4232001	0,6121223	1,0393538	0,8247265	1,0262304	0,4995427	1,0314701	0,5915106	0,8140859	0,9817398	0,5940543
820	0,7228913	0,9248923	0,7427377	0,9441151	0,8934787	0,3465839	0,7315599	0,7592751	0,9005237	0,9428489	0,1043912	0,9890771	0,2607961	0,4042423	1,0073971	0,9026164	0,3069906	0,7259979	1,0015571	0,3498122	0,7818332	0,4219316	0,6748577	0,9580315	0,8218968	0,9692682	0,5553975	1,0215814	0,5916817	0,7946690	1,0550746	0,6491288
840	0,6291729	0,9319246	0,7532251	0,9844209	0,8658909	0,2907836	0,7088016	0,7582147	0,9431120	1,0049227	0,1023088	0,9874224	0,2477753	0,4385024	1,0255965	0,8738957	0,3104482	0,7456764	0,9600196	0,3122224	0,7552058	0,4202885	0,6310679	1,0495454	0,7993756	0,9716985	0,4936847	1,0781463	0,5563513	0,8533949	1,0207312	0,5818127
860	0,5241669	0,9334671	0,7807447	0,9657314	0,8981006	0,3080177	0,7210183	0,7453642	0,9707012	0,9680982	0,0902914	0,9726090	0,2574980	0,4100530	0,9915647	0,8990646	0,3441275	0,7586475	0,8887263	0,3104532	0,7437826	0,4432055	0,6475165	1,0399811	0,8891429	0,9757373	0,4598779	1,0423385	0,6033277	0,8968115	1,0366668	0,5742671
880	0,5208425	0,9067909	0,7588824	0,8823512	1,0419477	0,2935990	0,7282589	0,6777676	0,9607717	0,8981900	0,0934209	0,9300818	0,2752525	0,4200275	0,9460483	0,9005675	0,3263595	0,7446097	0,8795456	0,2976583	0,7848242	0,4351820	0,6185983	0,9858595	0,9057782	1,0051200	0,4890757	1,0615809	0,6163383	0,8731701	0,9942482	0,5813443
900	0,5740291	0,8985342	0,7673638	0,8647821	0,9330464	0,2736152	0,7102669	0,6643867	0,9638434	0,8090903	0,0748530	0,9645137	0,2860140	0,4282883	0,8975675	0,9835924	0,3588561	0,7544939	0,9197922	0,2844577	0,8710897	0,4475264	0,5622087	0,9647809	0,9000443	0,9614708	0,4361088	1,0757194	0,5915510	0,8609089	1,0971196	0,5470110
920	0,5850395	0,9305246	0,8183202	0,9004402	0,9414954	0,2636393	0,6864907	0,6938888	0,9743615	0,8949688	0,0799835	0,9847792	0,2492345	0,4120084	0,8275385	0,9747401	0,3680608	0,7238662	0,9148513	0,2916190	0,8741071	0,3791987	0,5594027	0,9514912	0,8974702	0,9698088	0,4699422	1,0701980	0,5575531	0,8908097	1,0709737	0,5202219
940	0,5701284	0,9727879	0,8128229	0,9223278	0,9100647	0,2731777	0,7196467	0,6701208	0,9257475	0,9259760	0,1127876	0,9567189	0,2371104	0,3484147	0,8993961	0,9884685	0,3614321	0,6865308	0,8158407	0,2652427	0,7930397	0,3899163	0,5660761	0,9424773	0,8128712	0,9643270	0,4182285	1,0612396	0,5352234	0,8234911	1,0273644	0,5183379
960	0,5789074	0,9276001	0,7651786	0,9750134	0,8608801	0,3302864	0,7288695	0,7162553	0,9237520	0,9039032	0,0942346	0,9150137	0,2618449	0,3326416	0,8998885	0,9583117	0,3558825	0,6877934	0,8023044	0,2595888	0,7715613	0,3807516	0,6403774	1,0083987	0,7908284	0,9809313	0,4193659	0,9682367	0,5361325	0,8228448	0,9867085	0,5327586
980	0,5359050	0,9086041	0,7277364	0,9761165	0,8813734	0,3352614	0,7640147	0,7102143	0,8813810	0,9813061	0,1112960	0,9232571	0,2413916	0,3675507	0,8979729	0,8973215	0,3498092	0,7786994	0,8414541	0,2293586	0,7944214	0,4654728	0,5584633	0,9321889	0,8214763	0,9716531	0,4417757	0,9308846	0,5529129	0,7960667	0,9724931	0,5730895
1000	0,5674591	0,9469050	0,7359590	0,9167195	0,9233989	0,3079725	0,7603559	0,6900455	0,9209543	1,0322115	0,1128375	0,9310847	0,2535096	0,4412756	0,8471859	0,9118796	0,3265551	0,7753979	0,8251800	0,2654986	0,8141358	0,4615000	0,5622592	0,9257746	0,8559742	1,0008260	0,4215618	0,8905379	0,5236092	0,8329528	0,9419656	0,5152038
1020	0,5427211	0,9100097	0,7296946	0,9072535	0,8048424	0,2998982	0,7160769	0,6820754	0,9567063	1,0466424	0,1060799	0,9565633	0,2421961	0,4058726	0,9024671	0,9801488	0,3424143	0,8134415	0,8171304	0,2905151	0,8035990	0,4793654	0,6482020	0,9680287	0,8780954	1,0215757	0,4470313	0,8881316	0,5909120	0,8862292	0,9633464	0,5339657
1040	0,6181723	0,9717990	0,7462901	0,9112242	0,8443587	0,3146361	0,7229154	0,7110051	0,9031882	1,0138928	0,1374773	0,8772239	0,2521378	0,4591318	0,9357077	1,0226796	0,3526183	0,7363394	0,8197258	0,3387612	0,7912147	0,4883331	0,6567734	0,9739564	0,7995888	0,9910636	0,4712219	0,9225331	0,5275439	0,9162392	1,0194484	0,5419228
1060	0,5787625	1,0109251	0,7438681	0,9825139	0,8026544	0,2901940	0,6977847	0,7181147	0,8719466	0,9862917	0,0878294	0,8653166	0,2114288	0,4491731	0,9406987	1,0574806	0,3129391	0,7992194	0,8437191	0,3408766	0,8501189	0,4808300	0,6103067	0,9441780	0,8347013	0,9899784	0,4476794	0,9036634	0,4756692	0,9068604	0,9714327	0,5431962
1080	0,6511830	0,9984875	0,8400951	1,0275982	0,8790918	0,2740683	0,7207200	0,7130464	0,8742205	1,0146454	0,1032449	0,8302528	0,1678765	0,4392620	0,9251487	0,9742547	0,2919203	0,8069306	0,8234631	0,3328426	0,8503096	0,4541047	0,6510084	1,0027486	0,7859315	1,0004845	0,4763761	0,8691113	0,4892077	0,8946843	1,1068211	0,5431722
1100	0,6276191	1,0371090	0,8074152	1,0284149	0,9066593	0,2618674	0,6551040	0,6619391	0,8828139	1,1280360	0,0958736	0,8071191	0,1985326	0,4170828	0,9640292	0,9234772	0,3307861	0,8136362	0,8244853	0,3016082	0,8488810	0,4999200	0,6353345	0,9886622	0,7392216	1,0059136	0,5077687	0,9080658	0,4846909	0,8669414	0,9890567	0,6174919

0	0,6776255	0,8814040	0,7523487	1,0000972	0,8482329	0,3135861	0,7683059	0,6111031	0,9065550	0,9443375	0,1297928	0,9983908	0,2318293	0,4268909	1,0425524	0,9979249	0,3863140	0,7249272	0,8893328	0,2719978	0,8684257	0,4907519	0,5418675	1,0408090	0,7496603	1,0122053	0,4740913	0,9636684	0,5315092	0,8899208	0,9764248	0,6116748
20	0,5837495	1,0563563	0,8465391	1,0030256	0,9435178	0,2889751	0,6634696	0,6507893	0,8810835	1,0094679	0,0974677	0,8394280	0,1905409	0,4703852	0,9361601	0,9050777	0,2879521	0,8324000	1,0160565	0,3209993	0,7096323	0,4786764	0,5883703	1,0260251	0,7842058	1,0966076	0,4570641	0,9714438	0,5758847	0,8372702	1,0684915	0,6229962
40	0,4638274	1,0948121	0,7999094	1,0161418	0,9527486	0,2604521	0,7320484	0,7341934	0,8938154	1,0252125	0,1126452	0,8180693	0,1751559	0,4178995	0,9380405	0,9480501	0,3760045	0,7571672	1,0190747	0,3916634	0,6426402	0,5002865	0,6692346	1,1001356	0,8276785	1,1376087	0,4289571	0,9092056	0,5146569	0,8217488	1,0589671	0,6363067
60	0,4338615	1,0751272	0,7765639	0,9901497	0,9981116	0,2838220	0,8493880	0,7220709	0,9664151	1,0341535	0,1164317	0,8738097	0,1812979	0,4346412	0,9541582	0,9467494	0,3542497	0,8237460	1,0157252	0,4729188	0,5220864	0,4209571	0,7761922	1,0490328	0,8658868	1,0982333	0,5278526	0,9733639	0,5381814	0,8225567	1,0389979	0,5746580
80	0,4177707	1,0991919	0,7793836	1,0269158	0,9886077	0,2765228	0,9812337	0,7489169	0,9477116	1,0697103	0,1174108	0,9109473	0,2286653	0,4221124	0,9256590	0,9380722	0,3661817	0,7756477	0,9890605	0,5681897	0,4719428	0,4136637	0,9130606	0,9845432	0,8522897	1,1074194	0,5618624	1,0299048	0,5128596	0,7925703	1,0672815	0,5668637
100	0,3249517	1,0353552	0,8378139	1,0307989	0,9829615	0,2511700	0,9760579	0,7796432	0,8972791	1,0380406	0,1117463	0,9092257	0,2742751	0,4726587	0,9706290	0,9345660	0,4465371	0,6853060	0,9352802	0,6586694	0,3461099	0,3906037	0,8569341	0,9455525	0,7874875	1,1033890	0,5165935	1,1107865	0,5130332	0,7951983	0,9501111	0,5510254
120	0,3029481	0,9861042	0,8643574	1,0156682	1,0774533	0,2456831	0,9549584	0,8183487	0,9778797	1,0477509	0,1023149	0,9050558	0,2743013	0,4425529	0,9726555	0,9712557	0,5466316	0,7029585	0,9404343	0,7059810	0,2919974	0,4767498	0,9061454	0,9639944	0,8112608	1,0806268	0,5732430	1,0661083	0,5383560	0,7773907	0,8872823	0,6145529
140	0,3591387	1,0230513	0,8210942	0,9258339	1,0841449	0,2468669	0,8994694	0,7694847	0,9349697	1,0205968	0,0818350	0,8949130	0,2712952	0,4390193	0,9898298	1,0268148	0,5604304	0,6857436	0,8933455	0,7222568	0,2593163	0,4551813	0,8607521	0,9581758	0,9422180	1,0161228	0,5843441	1,0732258	0,5378277	0,8172095	0,9960056	0,6008243
160	0,4377842	1,0812020	0,8135048	0,9798944	1,0374032	0,2554358	0,9076299	0,7546783	0,9121234	1,1107647	0,1052123	0,8724752	0,2942968	0,3980117	0,9336050	1,0086628	0,5631364	0,5942784	0,8572796	0,7422247	0,2515312	0,4472766	0,9586592	0,9455022	1,0389634	0,9406424	0,6184092	0,9763590	0,5625351	0,8666562	0,9719950	0,6166231
180	0,4004271	1,0183303	0,8055487	0,9698425	0,9843378	0,2683638	0,8550203	0,6952339	0,9820276	1,0264662	0,1209950	0,9764657	0,2413754	0,3980713	0,9387924	0,9917934	0,5862624	0,5883734	0,8641745	0,7457580	0,2368649	0,4292795	0,9657108	0,9864824	0,9855375	0,9573843	0,5827644	0,9237132	0,6339023	0,8648477	0,9925684	0,6114541
200	0,3568660	1,0079401	0,8528671	1,0248311	0,9833522	0,2894396	0,8939466	0,7299368	0,9214118	0,9182577	0,1099614	0,9535410	0,2580907	0,3600079	0,9718933	1,0128995	0,5952310	0,6467268	0,8675639	0,7077042	0,2114833	0,4520703	0,9372003	0,9759060	0,9516111	0,9399866	0,5939777	1,0103712	0,5905259	0,8351253	1,0075841	0,5903182
220	0,3442395	0,9512271	0,8341665	0,9936483	0,9614230	0,2777002	0,9271404	0,7504231	0,9510653	1,0283519	0,0975794	0,9149621	0,2372417	0,3194300	0,9610161	1,0081076	0,6123159	0,6867542	0,8919499	0,6241166	0,1839373	0,4470391	0,8964339	1,0562321	0,9590328	0,9808344	0,5493921	0,8947582	0,6007322	0,7608510	1,0530132	0,5905660
240	0,3771534	0,8929331	0,8110913	1,0401760	0,9178043	0,2831760	0,9823798	0,7459396	0,9648865	0,9574797	0,0871130	0,9113069	0,2519592	0,3719082	0,9335298	1,0802792	0,5742201	0,6879834	0,8418836	0,6911157	0,1857127	0,4408908	0,8430176	1,0998601	0,9562526	1,0322830	0,5049175	0,9276873	0,5551853	0,7893398	0,9998604	0,5859282
260	0,3975179	0,9152768	0,7675953	1,0490222	0,9180974	0,2522717	0,9262325	0,7188682	0,9351998	0,9692924	0,1067951	1,0128122	0,2620691	0,3550340	0,9549617	1,0517724	0,5792340	0,6658017	0,8545060	0,7175269	0,1841540	0,4470536	0,8118528	1,0988807	0,9473287	1,0604633	0,4477261	0,9593803	0,5299616	0,8355210	0,9722991	0,5616033
280	0,3865981	0,9611085	0,8294028	1,0189850	0,9660322	0,2641224	0,9278316	0,7135950	0,8786682	0,8858112	0,1010777	1,0933010	0,2526897	0,3368527	0,9164769	1,0788007	0,5730440	0,6595414	0,8286737	0,7110187	0,1720345	0,4139840	0,8177365	1,0836756	0,9010912	1,0650234	0,4488834	0,9724599	0,5089881	0,8069786	0,9815864	0,5318318
300	0,4190783	0,9972576	0,8668396	0,9938079	0,9119517	0,2878790	0,8498810	0,6919782	0,8887934	1,0068500	0,1024171	1,0032853	0,2747414	0,3296095	0,9501226	1,0723165	0,5866951	0,6800280	0,9118133	0,7390322	0,1590070	0,4408940	0,8339670	1,0896044	0,8909614	1,0215198	0,4128992	1,0284648	0,5006892	0,8273589	0,9609862	0,5711829
