"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
580	0,5492750	0,6820361	0,0597809	0,0940717	0,6212804	0,9985874	0,5915690	0,7150351	0,9999370	0,8033808	0,3946483	0,4505867	0,2239438	0,5771848	0,6224532	0,8849945	0,5324350	0,7492751	0,1419185	0,9991090	0,9516107	0,4085470	0,2011455	0,4662635	0,0757821	0,3814575	0,9592644	0,6111270	0,2141621	0,3590291	0,7847949	0,2004141
600	0,5500666	0,7056819	0,0597810	0,0941650	0,6306890	0,9986237	0,5259117	0,6125953	0,9999381	0,6549818	0,4350916	0,4560635	0,2258738	0,5493448	0,6227412	0,8876406	0,5339406	0,7111198	0,1852888	0,9991302	0,9532117	0,4101981	0,2569566	0,4673019	0,0757814	0,3879109	0,9555780	0,6127656	0,2120074	0,3658760	0,8002117	0,2017753
620	0,5510179	0,7083436	0,0597813	0,0943365	0,6436023	0,9986890	0,4960958	0,5158391	0,9999400	0,5195766	0,5218853	0,4683312	0,2289384	0,5256624	0,6231890	0,8915056	0,5366536	0,6907062	0,2319961	0,9991867	0,9561923	0,4134896	0,3298673	0,4692502	0,0757891	0,3990717	0,9530087	0,6156734	0,2086192	0,3782009	0,8168931	0,2042897
640	0,5514283	0,7054202	0,0597822	0,0945263	0,6524779	0,9987615	0,4817328	0,4281486	0,9999422	0,4200679	0,6218930	0,4855360	0,2317128	0,5083705	0,6235612	0,8937861	0,5395145	0,6918309	0,2735732	0,9992821	0,9596547	0,4173354	0,4132430	0,4714046	0,0758109	0,4100825	0,9514001	0,6186619	0,2056026	0,3909339	0,8312311	0,2069905
660	0,5513484	0,7041808	0,0597835	0,0946991	0,6562343	0,9988266	0,4725540	0,3477536	0,9999440	0,3547533	0,7056505	0,5050984	0,2336620	0,4964337	0,6237873	0,8922924	0,5418480	0,7066560	0,3073386	0,9994011	0,9629200	0,4208660	0,5013098	0,4732827	0,0758478	0,4183587	0,9503134	0,6210331	0,2035751	0,4010735	0,8421053	0,2092555
680	0,5511588	0,7042854	0,0597851	0,0948484	0,6572219	0,9988804	0,4665860	0,2750547	0,9999455	0,3145695	0,7651417	0,5248875	0,2349411	0,4885308	0,6239225	0,8848594	0,5435257	0,7270461	0,3334649	0,9995220	0,9657018	0,4237863	0,5872752	0,4747668	0,0758963	0,4238503	0,9495437	0,6227075	0,2023647	0,4083037	0,8498261	0,2109728
700	0,5510696	0,7045083	0,0597870	0,0949772	0,6573428	0,9989234	0,4631518	0,2119189	0,9999467	0,2908152	0,8038343	0,5433226	0,2358049	0,4835181	0,6240231	0,8679678	0,5446638	0,7478183	0,3531453	0,9996302	0,9679430	0,4261002	0,6655005	0,4759000	0,0759516	0,4273377	0,9490101	0,6238397	0,2016542	0,4132821	0,8551265	0,2122335
720	0,5510744	0,7045553	0,0597889	0,0950889	0,6573196	0,9989574	0,4613202	0,1601326	0,9999476	0,2771262	0,8277645	0,5593941	0,2364018	0,4804655	0,6241066	0,8371428	0,5454165	0,7663873	0,3677245	0,9997197	0,9696818	0,4278913	0,7328442	0,4767503	0,0760095	0,4295288	0,9486528	0,6245919	0,2012326	0,4166636	0,8586887	0,2131447
740	0,5511035	0,7045339	0,0597907	0,0951854	0,6572933	0,9989839	0,4603298	0,1202062	0,9999482	0,2693596	0,8421148	0,5726602	0,2368075	0,4786785	0,6241714	0,7910017	0,5459091	0,7818156	0,3783974	0,9997901	0,9709919	0,4292515	0,7884285	0,4773774	0,0760668	0,4309012	0,9484185	0,6250849	0,2009843	0,4189243	0,8610403	0,2137911
760	0,5511191	0,7045205	0,0597925	0,0952687	0,6572719	0,9990043	0,4597683	0,0911314	0,9999487	0,2649950	0,8505532	0,5831362	0,2370754	0,4776813	0,6242165	0,7350156	0,5462300	0,7940603	0,3861415	0,9998436	0,9719564	0,4302676	0,8328576	0,4778325	0,0761213	0,4317590	0,9482663	0,6254039	0,2008413	0,4204090	0,8625687	0,2142408
780	0,5511200	0,7045200	0,0597942	0,0953405	0,6572567	0,9990199	0,4594450	0,0709420	0,9999491	0,2625596	0,8554540	0,5911192	0,2372497	0,4771656	0,6242459	0,6784839	0,5464378	0,8034867	0,3917228	0,9998833	0,9726543	0,4310170	0,8674973	0,4781588	0,0761719	0,4322931	0,9481681	0,6256079	0,2007601	0,4213703	0,8635497	0,2145488
800	0,5511160	0,7045219	0,0597957	0,0954023	0,6572488	0,9990318	0,4592617	0,0574366	0,9999493	0,2612095	0,8582783	0,5970292	0,2373634	0,4769368	0,6242649	0,6287382	0,5465710	0,8105915	0,3957247	0,9999123	0,9731528	0,4315638	0,8939779	0,4783907	0,0762179	0,4326231	0,9481051	0,6257371	0,2007141	0,4219864	0,8641734	0,2147577
820	0,5511135	0,7045226	0,0597970	0,0954557	0,6572459	0,9990408	0,4591593	0,0486559	0,9999495	0,2604661	0,8598979	0,6013017	0,2374383	0,4768739	0,6242775	0,5889798	0,5466553	0,8158653	0,3985828	0,9999333	0,9735051	0,4319594	0,9139018	0,4785547	0,0762591	0,4328245	0,9480648	0,6258180	0,2006877	0,4223782	0,8645670	0,2148984
840	0,5511131	0,7045224	0,0597982	0,0955017	0,6572453	0,9990476	0,4591022	0,0430680	0,9999496	0,2600593	0,8608235	0,6043294	0,2374879	0,4769024	0,6242862	0,5592507	0,5467079	0,8197360	0,4006175	0,9999482	0,9737521	0,4322436	0,9286977	0,4786699	0,0762957	0,4329463	0,9480391	0,6258683	0,2006725	0,4226255	0,8648137	0,2149925
860	0,5511136	0,7045223	0,0597993	0,0955413	0,6572453	0,9990527	0,4590701	0,0395684	0,9999497	0,2598381	0,8613512	0,6064391	0,2375207	0,4769776	0,6242921	0,5380379	0,5467406	0,8225526	0,4020623	0,9999588	0,9739241	0,4324464	0,9395661	0,4787507	0,0763280	0,4330196	0,9480228	0,6258994	0,2006636	0,4227808	0,8649675	0,2150551
880	0,5511140	0,7045223	0,0598002	0,0955755	0,6572453	0,9990566	0,4590519	0,0374029	0,9999498	0,2597186	0,8616515	0,6078881	0,2375423	0,4770734	0,6242961	0,5234039	0,5467609	0,8245886	0,4030861	0,9999663	0,9740431	0,4325905	0,9474763	0,4788070	0,0763562	0,4330640	0,9480125	0,6259185	0,2006582	0,4228777	0,8650629	0,2150965
900	0,5511141	0,7045223	0,0598010	0,0956050	0,6572454	0,9990596	0,4590417	0,0360749	0,9999498	0,2596544	0,8618222	0,6088709	0,2375564	0,4771746	0,6242987	0,5135571	0,5467735	0,8260530	0,4038105	0,9999716	0,9741251	0,4326924	0,9531883	0,4788463	0,0763808	0,4330909	0,9480060	0,6259302	0,2006550	0,4229380	0,8651218	0,2151237
920	0,5511140	0,7045223	0,0598017	0,0956304	0,6572454	0,9990618	0,4590360	0,0352661	0,9999499	0,2596203	0,8619191	0,6095304	0,2375657	0,4772733	0,6243004	0,5070552	0,5467814	0,8271021	0,4043223	0,9999753	0,9741813	0,4327642	0,9572849	0,4788736	0,0764023	0,4331072	0,9480019	0,6259374	0,2006530	0,4229754	0,8651581	0,2151416
940	0,5511139	0,7045223	0,0598023	0,0956524	0,6572454	0,9990635	0,4590327	0,0347759	0,9999499	0,2596023	0,8619740	0,6099687	0,2375718	0,4773653	0,6243015	0,5028242	0,5467862	0,8278513	0,4046836	0,9999778	0,9742198	0,4328146	0,9602057	0,4788925	0,0764209	0,4331171	0,9479993	0,6259418	0,2006516	0,4229986	0,8651803	0,2151533
960	0,5511139	0,7045223	0,0598028	0,0956713	0,6572454	0,9990647	0,4590309	0,0344801	0,9999499	0,2595930	0,8620051	0,6102576	0,2375758	0,4774486	0,6243022	0,5001023	0,5467892	0,8283850	0,4049383	0,9999796	0,9742459	0,4328499	0,9622774	0,4789057	0,0764370	0,4331230	0,9479977	0,6259444	0,2006508	0,4230128	0,8651939	0,2151609
980	0,5511139	0,7045223	0,0598033	0,0956876	0,6572454	0,9990657	0,4590299	0,0343020	0,9999499	0,2595881	0,8620228	0,6104466	0,2375784	0,4775230	0,6243027	0,4983672	0,5467910	0,8287645	0,4051179	0,9999809	0,9742637	0,4328746	0,9637401	0,4789148	0,0764510	0,4331266	0,9479967	0,6259460	0,2006502	0,4230216	0,8652022	0,2151659
1000	0,5511139	0,7045223	0,0598037	0,0957017	0,6572454	0,9990664	0,4590293	0,0341950	0,9999499	0,2595857	0,8620327	0,6105694	0,2375801	0,4775886	0,6243030	0,4972694	0,5467921	0,8290340	0,4052444	0,9999817	0,9742757	0,4328917	0,9647688	0,4789212	0,0764630	0,4331287	0,9479961	0,6259470	0,2006498	0,4230269	0,8652072	0,2151691
1020	0,5511139	0,7045223	0,0598040	0,0957138	0,6572454	0,9990669	0,4590290	0,0341309	0,9999499	0,2595844	0,8620384	0,6106487	0,2375813	0,4776460	0,6243032	0,4965791	0,5467928	0,8292250	0,4053335	0,9999823	0,9742839	0,4329036	0,9654895	0,4789256	0,0764734	0,4331300	0,9479957	0,6259476	0,2006495	0,4230302	0,8652103	0,2151712
1040	0,5511139	0,7045223	0,0598043	0,0957243	0,6572454	0,9990673	0,4590288	0,0340925	0,9999499	0,2595838	0,8620416	0,6106997	0,2375820	0,4776961	0,6243033	0,4961472	0,5467932	0,8293604	0,4053962	0,9999828	0,9742893	0,4329119	0,9659929	0,4789287	0,0764825	0,4331308	0,9479955	0,6259479	0,2006493	0,4230322	0,8652121	0,2151725
1060	0,5511139	0,7045223	0,0598046	0,0957333	0,6572454	0,9990676	0,4590287	0,0340695	0,9999499	0,2595835	0,8620433	0,6107323	0,2375825	0,4777395	0,6243034	0,4958781	0,5467934	0,8294562	0,4054403	0,9999830	0,9742930	0,4329176	0,9663435	0,4789308	0,0764902	0,4331313	0,9479953	0,6259482	0,2006491	0,4230334	0,8652133	0,2151734
1080	0,5511139	0,7045223	0,0598048	0,0957411	0,6572454	0,9990678	0,4590287	0,0340558	0,9999499	0,2595834	0,8620444	0,6107530	0,2375828	0,4777772	0,6243035	0,4957111	0,5467936	0,8295240	0,4054713	0,9999832	0,9742955	0,4329216	0,9665871	0,4789323	0,0764969	0,4331316	0,9479952	0,6259483	0,2006490	0,4230342	0,8652139	0,2151739
1100	0,5511139	0,7045223	0,0598050	0,0957478	0,6572454	0,9990680	0,4590286	0,0340476	0,9999499	0,2595834	0,8620449	0,6107662	0,2375830	0,4778098	0,6243035	0,4956078	0,5467937	0,8295720	0,4054931	0,9999834	0,9742972	0,4329243	0,9667559	0,4789334	0,0765027	0,4331317	0,9479952	0,6259484	0,2006489	0,4230346	0,8652143	0,2151743

0	0,5511139	0,7045223	0,0597909	0,0952432	0,6572454	0,9990691	0,4590286	0,0340355	0,9999499	0,2595832	0,8620456	0,6107937	0,2375856	0,4752666	0,6242997	0,4954422	0,5467924	0,8296262	0,4055473	0,9999837	0,9742654	0,4328864	0,9671637	0,4789033	0,0760717	0,4331310	0,9479898	0,6259471	0,2006484	0,4230337	0,8652153	0,2151841
20	0,5487255	0,7045223	0,0597929	0,0953184	0,6572454	0,9990690	0,4590286	0,0340355	0,9999499	0,2595833	0,8737500	0,6107917	0,2376272	0,5130053	0,6243371	0,4954423	0,5793471	0,8296442	0,4055466	0,9999837	0,9742771	0,4328871	0,9227633	0,4789119	0,0761354	0,4501700	0,9524650	0,6435052	0,2006485	0,4604370	0,7800556	0,2151852
40	0,5457565	0,7045223	0,0597947	0,0953833	0,6572454	0,9990689	0,4590286	0,0340355	0,9999499	0,2595833	0,8912908	0,6107905	0,2379632	0,5785423	0,6246470	0,4954425	0,6389297	0,8296569	0,4055461	0,9999837	0,9742850	0,4327809	0,8308219	0,4789180	0,0761904	0,4788347	0,9608936	0,6755401	0,2006485	0,5298407	0,6221416	0,2152216
60	0,5446626	0,7045223	0,0597963	0,0954392	0,6572454	0,9990688	0,4590286	0,0340355	0,9999499	0,2595833	0,9050138	0,6107897	0,2386284	0,6386694	0,6253165	0,4954425	0,6963796	0,8296659	0,4055457	0,9999837	0,9742902	0,4325254	0,7290952	0,4789224	0,0762380	0,5038453	0,9692858	0,7062915	0,2006486	0,5977726	0,4676765	0,2153043
80	0,5448502	0,7045223	0,0597976	0,0954874	0,6572454	0,9990687	0,4590286	0,0340355	0,9999499	0,2595833	0,9140821	0,6107892	0,2393602	0,6848580	0,6261383	0,4954426	0,7426452	0,8296723	0,4055454	0,9999837	0,9742937	0,4321898	0,6350449	0,4789256	0,0762792	0,5222105	0,9762622	0,7309379	0,2006486	0,6532606	0,3416584	0,2154071
100	0,5452710	0,7045223	0,0597988	0,0955290	0,6572454	0,9990687	0,4590286	0,0340355	0,9999499	0,2595833	0,9196505	0,6107889	0,2399368	0,7175008	0,6268794	0,4954426	0,7768630	0,8296767	0,4055453	0,9999837	0,9742960	0,4318638	0,5553192	0,4789279	0,0763147	0,5348558	0,9815819	0,7490825	0,2006486	0,6948256	0,2474618	0,2155002
120	0,5454686	0,7045223	0,0597998	0,0955649	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9229421	0,6107887	0,2403077	0,7394993	0,6274382	0,4954426	0,8009504	0,8296799	0,4055451	0,9999837	0,9742975	0,4315954	0,4911148	0,4789296	0,0763454	0,5433215	0,9854381	0,7617987	0,2006486	0,7244183	0,1805993	0,2155703
140	0,5454673	0,7045223	0,0598007	0,0955959	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9248465	0,6107886	0,2405268	0,7538866	0,6278253	0,4954426	0,8173625	0,8296821	0,4055451	0,9999837	0,9742985	0,4313910	0,4411323	0,4789310	0,0763719	0,5488680	0,9881415	0,7704224	0,2006486	0,7447900	0,1347340	0,2156188
160	0,5454107	0,7045223	0,0598014	0,0956225	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9259343	0,6107885	0,2406613	0,7631090	0,6280902	0,4954426	0,8282853	0,8296837	0,4055450	0,9999837	0,9742992	0,4312380	0,4031457	0,4789320	0,0763948	0,5524156	0,9899920	0,7761310	0,2006486	0,7584799	0,1040271	0,2156518
180	0,5453773	0,7045223	0,0598021	0,0956456	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9265510	0,6107884	0,2407521	0,7689394	0,6282758	0,4954426	0,8354274	0,8296848	0,4055449	0,9999837	0,9742997	0,4311229	0,3747890	0,4789327	0,0764146	0,5546327	0,9912362	0,7798405	0,2006486	0,7675144	0,0838387	0,2156749
200	0,5453735	0,7045223	0,0598027	0,0956654	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9268988	0,6107884	0,2408164	0,7725900	0,6284075	0,4954426	0,8400350	0,8296856	0,4055449	0,9999837	0,9743000	0,4310362	0,3539128	0,4789333	0,0764317	0,5559960	0,9920614	0,7822167	0,2006486	0,7733939	0,0707514	0,2156913
220	0,5453806	0,7045223	0,0598031	0,0956825	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9270945	0,6107884	0,2408608	0,7748608	0,6284999	0,4954426	0,8429771	0,8296862	0,4055449	0,9999837	0,9743002	0,4309716	0,3387127	0,4789338	0,0764464	0,5568289	0,9926028	0,7837226	0,2006486	0,7771783	0,0623623	0,2157027
240	0,5453859	0,7045223	0,0598036	0,0956973	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9272044	0,6107884	0,2408901	0,7762676	0,6285631	0,4954426	0,8448409	0,8296865	0,4055449	0,9999837	0,9743003	0,4309245	0,3277444	0,4789342	0,0764592	0,5573378	0,9929550	0,7846690	0,2006487	0,7795930	0,0570341	0,2157105
260	0,5453871	0,7045223	0,0598039	0,0957101	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9272659	0,6107884	0,2409089	0,7771373	0,6286054	0,4954426	0,8460140	0,8296868	0,4055449	0,9999837	0,9743004	0,4308905	0,3198888	0,4789345	0,0764701	0,5576491	0,9931825	0,7852598	0,2006487	0,7811224	0,0536756	0,2157157
280	0,5453863	0,7045223	0,0598042	0,0957210	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9273005	0,6107884	0,2409208	0,7776751	0,6286335	0,4954426	0,8467483	0,8296870	0,4055449	0,9999837	0,9743004	0,4308662	0,3142977	0,4789348	0,0764796	0,5578391	0,9933285	0,7856263	0,2006487	0,7820852	0,0515724	0,2157191
300	0,5453855	0,7045223	0,0598045	0,0957305	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9273198	0,6107884	0,2409287	0,7780084	0,6286522	0,4954426	0,8472059	0,8296872	0,4055449	0,9999837	0,9743005	0,4308490	0,3103396	0,4789350	0,0764878	0,5579544	0,9934218	0,7858526	0,2006487	0,7826881	0,0502626	0,2157214
320	0,5453852	0,7045223	0,0598047	0,0957387	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9273306	0,6107884	0,2409339	0,7782159	0,6286646	0,4954426	0,8474898	0,8296873	0,4055449	0,9999837	0,9743005	0,4308367	0,3075504	0,4789352	0,0764948	0,5580241	0,9934812	0,7859916	0,2006487	0,7830639	0,0494507	0,2157229
340	0,5453853	0,7045223	0,0598049	0,0957457	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9273367	0,6107884	0,2409374	0,7783461	0,6286729	0,4954426	0,8476654	0,8296873	0,4055449	0,9999837	0,9743005	0,4308280	0,3055929	0,4789353	0,0765009	0,5580660	0,9935188	0,7860767	0,2006487	0,7832972	0,0489496	0,2157239
360	0,5453854	0,7045223	0,0598051	0,0957518	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9273401	0,6107884	0,2409397	0,7784288	0,6286784	0,4954426	0,8477737	0,8296874	0,4055448	0,9999837	0,9743005	0,4308219	0,3042239	0,4789354	0,0765062	0,5580913	0,9935425	0,7861286	0,2006487	0,7834415	0,0486415	0,2157246
380	0,5453855	0,7045223	0,0598053	0,0957571	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9273420	0,6107884	0,2409412	0,7784821	0,6286820	0,4954426	0,8478403	0,8296874	0,4055448	0,9999837	0,9743005	0,4308176	0,3032694	0,4789355	0,0765107	0,5581066	0,9935575	0,7861601	0,2006487	0,7835306	0,0484527	0,2157250
400	0,5453855	0,7045223	0,0598054	0,0957616	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9273430	0,6107884	0,2409422	0,7785171	0,6286843	0,4954426	0,8478812	0,8296874	0,4055448	0,9999837	0,9743005	0,4308146	0,3026058	0,4789356	0,0765146	0,5581158	0,9935669	0,7861793	0,2006487	0,7835854	0,0483372	0,2157253
420	0,5453854	0,7045223	0,0598055	0,0957655	0,6572454	0,9990686	0,4590286	0,0340355	0,9999499	0,2595833	0,9273436	0,6107884	0,2409428	0,7785407	0,6286859	0,4954426	0,8479063	0,8296874	0,4055448	0,9999837	0,9743005	0,4308125	0,3021455	0,4789357	0,0765180	0,5581214	0,9935727	0,7861909	0,2006487	0,7836190	0,0482669	0,2157254
440	0,5453854	0,7045223	0,0598056	0,0957689	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,9273439	0,6107884	0,2409432	0,7785570	0,6286869	0,4954426	0,8479217	0,8296875	0,4055448	0,9999837	0,9743005	0,4308111	0,3018270	0,4789358	0,0765209	0,5581247	0,9935764	0,7861979	0,2006487	0,7836396	0,0482241	0,2157255
460	0,5453854	0,7045223	0,0598057	0,0957718	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,9273441	0,6107884	0,2409435	0,7785687	0,6286875	0,4954426	0,8479310	0,8296875	0,4055448	0,9999837	0,9743005	0,4308101	0,3016071	0,4789358	0,0765234	0,5581267	0,9935787	0,7862022	0,2006487	0,7836522	0,0481982	0,2157256
480	0,5453854	0,7045223	0,0598057	0,0957743	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,9273442	0,6107884	0,2409437	0,7785772	0,6286880	0,4954426	0,8479368	0,8296875	0,4055448	0,9999837	0,9743005	0,4308094	0,3014554	0,4789359	0,0765256	0,5581279	0,9935802	0,7862047	0,2006487	0,7836598	0,0481825	0,2157257
500	0,5453854	0,7045223	0,0598058	0,0957764	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,9273443	0,6107884	0,2409438	0,7785838	0,6286883	0,4954426	0,8479403	0,8296875	0,4055448	0,9999837	0,9743005	0,4308089	0,3013511	0,4789359	0,0765275	0,5581287	0,9935811	0,7862062	0,2006487	0,7836645	0,0481730	0,2157257
520	0,5453854	0,7045223	0,0598059	0,0957783	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,9273443	0,6107884	0,2409439	0,7785889	0,6286884	0,4954426	0,8479424	0,8296875	0,4055448	0,9999837	0,9743005	0,4308085	0,3012794	0,4789359	0,0765291	0,5581291	0,9935816	0,7862072	0,2006487	0,7836674	0,0481672	0,2157257
540	0,5453854	0,7045223	0,0598059	0,0957799	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,9273443	0,6107884	0,2409439	0,7785929	0,6286885	0,4954426	0,8479437	0,8296875	0,4055448	0,9999837	0,9743005	0,4308083	0,3012301	0,4789360	0,0765305	0,5581294	0,9935820	0,7862077	0,2006487	0,7836691	0,0481638	0,2157257
560	0,5453854	0,7045223	0,0598059	0,0957813	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,9273444	0,6107884	0,2409440	0,7785963	0,6286886	0,4954426	0,8479445	0,8296875	0,4055448	0,9999837	0,9743005	0,4308081	0,3011964	0,4789360	0,0765317	0,5581295	0,9935822	0,7862080	0,2006487	0,7836702	0,0481617	0,2157257
580	0,5477735	0,7045223	0,0598060	0,0957825	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,9156400	0,6107884	0,2409010	0,7413502	0,6286525	0,4954426	0,8151556	0,8296875	0,4055448	0,9999837	0,9743005	0,4308212	0,3455634	0,4789360	0,0765327	0,5407988	0,9890303	0,7685989	0,2006487	0,7461056	0,1333200	0,2157211
600	0,5507410	0,7045223	0,0598060	0,0957835	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8980993	0,6107884	0,2405619	0,6763074	0,6283429	0,4954426	0,7553055	0,8296875	0,4055448	0,9999837	0,9743005	0,4309373	0,4374817	0,4789360	0,0765336	0,5118348	0,9805102	0,7365063	0,2006487	0,6765154	0,2912332	0,2156818
620	0,5518355	0,7045223	0,0598060	0,0957844	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8843763	0,6107884	0,2398961	0,6165895	0,6276739	0,4954426	0,6978319	0,8296875	0,4055448	0,9999837	0,9743005	0,4311993	0,5391927	0,4789361	0,0765343	0,4868347	0,9721056	0,7057504	0,2006487	0,6085629	0,4456978	0,2155974
640	0,5516500	0,7045223	0,0598061	0,0957852	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8753079	0,6107884	0,2391667	0,5707150	0,6268531	0,4954426	0,6517049	0,8296875	0,4055448	0,9999837	0,9743005	0,4315391	0,6332321	0,4789361	0,0765350	0,4686567	0,9651723	0,6811342	0,2006487	0,5531670	0,5717156	0,2154943
660	0,5512300	0,7045223	0,0598061	0,0957859	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8697395	0,6107884	0,2385919	0,5383063	0,6261127	0,4954426	0,6176413	0,8296875	0,4055448	0,9999837	0,9743005	0,4318678	0,7129504	0,4789361	0,0765356	0,4561930	0,9599038	0,6630230	0,2006487	0,5117077	0,6659120	0,2154015
680	0,5510317	0,7045223	0,0598061	0,0957864	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8664479	0,6107884	0,2382213	0,5164806	0,6255542	0,4954426	0,5936555	0,8296875	0,4055448	0,9999837	0,9743005	0,4321381	0,7771497	0,4789361	0,0765361	0,4478337	0,9560836	0,6503290	0,2006487	0,4821869	0,7327744	0,2153313
700	0,5510321	0,7045223	0,0598061	0,0957869	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8645435	0,6107884	0,2380017	0,5022218	0,6251671	0,4954426	0,5772952	0,8296875	0,4055448	0,9999837	0,9743005	0,4323440	0,8271288	0,4789361	0,0765365	0,4423330	0,9534002	0,6417167	0,2006487	0,4618535	0,7786396	0,2152827
720	0,5510883	0,7045223	0,0598061	0,0957873	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8634557	0,6107884	0,2378667	0,4930961	0,6249020	0,4954426	0,5663984	0,8296875	0,4055448	0,9999837	0,9743005	0,4324980	0,8651130	0,4789361	0,0765369	0,4388043	0,9515609	0,6360139	0,2006487	0,4481838	0,8093465	0,2152494
740	0,5511218	0,7045223	0,0598061	0,0957877	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8628390	0,6107884	0,2377756	0,4873400	0,6247165	0,4954426	0,5592730	0,8296875	0,4055448	0,9999837	0,9743005	0,4326138	0,8934680	0,4789361	0,0765372	0,4365991	0,9503240	0,6323081	0,2006487	0,4391624	0,8295348	0,2152261
760	0,5511259	0,7045223	0,0598061	0,0957880	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8624912	0,6107884	0,2377113	0,4837475	0,6245848	0,4954426	0,5546786	0,8296875	0,4055448	0,9999837	0,9743005	0,4327010	0,9143431	0,4789361	0,0765375	0,4352462	0,9495045	0,6299347	0,2006487	0,4332930	0,8426222	0,2152097
780	0,5511188	0,7045223	0,0598061	0,0957883	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8622955	0,6107884	0,2376668	0,4815231	0,6244925	0,4954426	0,5517463	0,8296875	0,4055448	0,9999837	0,9743005	0,4327658	0,9295425	0,4789361	0,0765377	0,4344213	0,9489672	0,6284310	0,2006487	0,4295161	0,8510112	0,2151982
800	0,5511135	0,7045223	0,0598062	0,0957885	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8621857	0,6107884	0,2376375	0,4801541	0,6244293	0,4954426	0,5498890	0,8296875	0,4055448	0,9999837	0,9743005	0,4328132	0,9405102	0,4789361	0,0765379	0,4339175	0,9486179	0,6274860	0,2006487	0,4271065	0,8563395	0,2151903
820	0,5511123	0,7045223	0,0598062	0,0957887	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8621241	0,6107884	0,2376187	0,4793154	0,6243869	0,4954426	0,5487197	0,8296875	0,4055448	0,9999837	0,9743005	0,4328473	0,9483655	0,4789361	0,0765381	0,4336090	0,9483922	0,6268960	0,2006487	0,4255800	0,8596979	0,2151851
840	0,5511131	0,7045223	0,0598062	0,0957889	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620896	0,6107884	0,2376067	0,4788034	0,6243588	0,4954426	0,5479876	0,8296875	0,4055448	0,9999837	0,9743005	0,4328717	0,9539564	0,4789361	0,0765382	0,4334205	0,9482472	0,6265299	0,2006487	0,4246190	0,8618011	0,2151816
860	0,5511139	0,7045223	0,0598062	0,0957891	0,6572454	0,9990685	0,4590286	0,0340355	0,9999499	0,2595833	0,8620702	0,6107884	0,2375988	0,4784919	0,6243401	0,4954426	0,5475314	0,8296875	0,4055448	0,9999837	0,9743005	0,4328890	0,9579144	0,4789361	0,0765384	0,4333059	0,9481545	0,6263040	0,2006487	0,4240172	0,8631110	0,2151793
