"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
20	0,0704436	0,0164486	0,2766664	0,9395833	0,8189624	0,1436678	0,6507604	0,1256753	0,2412450	0,6619419	0,4345600	0,6976935	0,5526415	0,4618568	0,4160554	0,0121919	0,4840310	0,3271655	0,0616578	0,0257721	0,5187193	0,4178722	0,4892543	0,0143444	0,1318168	0,6501195	0,2637308	0,8118879	0,1197737	0,3689463	0,0606792	0,0040715
40	0,0621824	0,0204697	0,1755856	0,7749280	0,8439903	0,1002019	0,7122420	0,1243478	0,2300625	0,8450226	0,3320213	0,6612008	0,4728430	0,3884790	0,2428094	0,0149882	0,7464107	0,3570750	0,0410017	0,0505962	0,4920864	0,5561111	0,5521921	0,0135057	0,1407997	0,5960450	0,2786815	0,7134205	0,2603269	0,3932148	0,0625485	0,0055556
60	0,0820074	0,0186253	0,0706428	0,6416397	0,7304860	0,1110283	0,7300871	0,1171242	0,1674192	0,7043862	0,3351699	0,5596648	0,5131102	0,4877766	0,2217817	0,0207262	0,6950119	0,3332823	0,0574484	0,0044081	0,5201750	0,4575008	0,6344393	0,0172921	0,1044616	0,7953211	0,2839431	0,6233135	0,3791250	0,3151514	0,1268050	0,0012403
80	0,0635992	0,0341829	0,0497852	0,8613778	0,7147096	0,1273146	0,8088428	0,1755329	0,1479565	0,6622935	0,3313126	0,5595054	0,4903344	0,4601004	0,1777000	0,0160131	0,6801746	0,2679246	0,0285905	0,0085620	0,4718628	0,4687268	0,7553485	0,0162676	0,1179374	0,6997347	0,2410783	0,6753148	0,3151464	0,3846036	0,0840246	0,0031922
100	0,0429128	0,1093443	0,0565124	0,8410238	0,6818333	0,1243622	0,7670094	0,1326596	0,1415847	0,6741440	0,3800798	0,4707557	0,5505333	0,5205902	0,1721528	0,0219282	0,7148623	0,2641340	0,0352269	0,0167668	0,3906548	0,5626479	0,6949422	0,0040570	0,0801372	0,7466081	0,2070878	0,8769679	0,3986546	0,3829064	0,0994859	0,0025174
120	0,0535442	0,0332377	0,0201382	0,7310315	0,7757853	0,0910302	0,7514087	0,1387970	0,1232014	0,7637843	0,3713518	0,4327492	0,4982886	0,4692030	0,0931729	0,0108489	0,7896866	0,3418343	0,0621929	0,0053645	0,2917349	0,4180825	0,7650639	0,0046101	0,1147743	0,7104324	0,3157737	0,6638391	0,3484508	0,4154640	0,0770219	0,0033794
140	0,0579219	0,0281190	0,0061773	0,6892978	0,7881102	0,1477058	0,8075865	0,1642842	0,1558880	0,7357457	0,4023725	0,2725334	0,4252931	0,4980574	0,1315804	0,0301507	0,7311047	0,3210813	0,1007116	0,0114726	0,3175890	0,4361417	0,6841377	0,0104894	0,1107800	0,6138701	0,2401840	0,6126314	0,4519847	0,3614995	0,1010607	0,0052893
160	0,0554894	0,0278373	0,0172049	0,6682592	0,6141163	0,0636486	0,7936559	0,1351281	0,1338181	0,7076699	0,3132508	0,2262041	0,4852883	0,6584381	0,1046112	0,0266032	0,7078523	0,2937136	0,0445873	0,0188690	0,4060100	0,5260104	0,8471524	0,0087572	0,1472207	0,5902416	0,3059263	0,5678429	0,3577597	0,4396504	0,0875145	0,0021357
180	0,0698995	0,0739979	0,0104272	0,7923269	0,6924068	0,0934259	0,7089409	0,1128997	0,1737424	0,8291848	0,4113847	0,2486309	0,5063689	0,4060490	0,0764002	0,0497660	0,6968144	0,2280305	0,1009613	0,0084418	0,3144156	0,5350159	0,8027507	0,0268199	0,1355260	0,5284034	0,3164810	0,5741586	0,3836635	0,4023374	0,0908035	0,0076551
200	0,0435646	0,0205235	0,0162724	0,8609448	0,5695588	0,1139615	0,6797637	0,1206522	0,1558103	0,6221550	0,3262179	0,2090648	0,4818814	0,4755709	0,0965623	0,0326678	0,7009640	0,2775163	0,0396509	0,0271475	0,3771646	0,6423116	0,6733334	0,0381370	0,1426299	0,5671815	0,2464151	0,5563325	0,4110716	0,4242704	0,1368024	0,0030946
220	0,0656222	0,0311581	0,0022220	0,7539881	0,6841157	0,1014465	0,7316802	0,1609479	0,1482635	0,6701825	0,4045235	0,1877650	0,4761409	0,5279904	0,0517763	0,0157512	0,7690728	0,2861276	0,0560755	0,0231165	0,4272917	0,5565413	0,7014562	0,0174601	0,0819090	0,5156437	0,3105875	0,5600375	0,4419144	0,4379576	0,0631813	0,0006244
240	0,0735802	0,0256318	0,0082412	0,7823840	0,7657938	0,1328472	0,8083679	0,1350678	0,1565750	0,6511727	0,2744329	0,1073159	0,3977505	0,5100553	0,0913174	0,0557366	0,6290939	0,2354952	0,0599996	0,0179387	0,3749289	0,5161711	0,8065869	0,0083918	0,1023210	0,4580848	0,3602008	0,5514564	0,4554991	0,4860812	0,1084824	0,0032575
260	0,0859565	0,0437748	0,0003463	0,5479892	0,7149141	0,1162448	0,7269988	0,1163011	0,1479818	0,8180851	0,2974973	0,0706770	0,3755258	0,5152783	0,0742178	0,0216385	0,8068612	0,3095231	0,0549543	0,0095812	0,4147346	0,5296759	0,6844653	0,0072837	0,1507592	0,5164916	0,3443546	0,4612606	0,3572058	0,4486678	0,1033441	0,0076047
280	0,0645482	0,0273486	0,0000000	0,7294609	0,6709620	0,0985939	0,6996112	0,0814919	0,1128009	0,8820434	0,3051432	0,1074024	0,3674889	0,5150785	0,0517124	0,0256770	0,7386460	0,3044751	0,0557308	0,0051936	0,4158096	0,4760732	0,7979992	0,0233791	0,0684140	0,4939769	0,3067264	0,4066771	0,5002894	0,4923166	0,0971673	0,0030703
300	0,0551414	0,0561454	0,0019428	0,7117485	0,6318149	0,1373936	0,7125540	0,1250564	0,0866676	0,7037538	0,3346944	0,1161992	0,5189729	0,4317796	0,0555358	0,0085580	0,9049943	0,3062885	0,0912549	0,0162660	0,3808169	0,5874133	0,7117118	0,0206211	0,1001966	0,5168128	0,2296025	0,4139539	0,5062740	0,6523276	0,0912331	0,0027731
320	0,0655172	0,0507163	0,0133605	0,8182305	0,8416362	0,1230989	0,6372956	0,1134468	0,1599422	0,8581457	0,3452500	0,1187641	0,4069761	0,4497355	0,1024662	0,0434200	0,7527411	0,3144843	0,1088339	0,0311483	0,3837551	0,5615235	0,8268896	0,0066925	0,1077001	0,4890509	0,2535525	0,3431718	0,4676575	0,5804078	0,1280354	0,0017715
340	0,0848484	0,0416429	0,0064230	0,8646619	0,6188484	0,0934449	0,7521720	0,1878882	0,1536370	0,8099707	0,3262311	0,1420298	0,4131250	0,4888268	0,1163366	0,0248112	0,6113288	0,3968742	0,1287407	0,0159408	0,3904773	0,6286798	0,7031043	0,0130421	0,1207432	0,4451011	0,3039815	0,3958134	0,4913818	0,3704329	0,0818276	0,0003974
360	0,1043104	0,0326726	0,0059454	0,8771521	0,5853974	0,0868864	0,6997164	0,1823765	0,1568003	0,7394222	0,3065169	0,1156954	0,5064619	0,5766053	0,0820342	0,0261633	0,6858014	0,3364322	0,0572717	0,0048206	0,3573294	0,4892650	0,7398765	0,0114680	0,1254004	0,3916113	0,3007232	0,4830258	0,3927105	0,3871438	0,1346223	0,0027850
380	0,0530643	0,0425841	0,0023054	0,7675540	0,6889883	0,1038297	0,8470515	0,1061298	0,1298989	0,6838468	0,2939604	0,1204113	0,4529950	0,4899858	0,0553773	0,0319876	0,6248586	0,3275423	0,0785069	0,0152805	0,3794016	0,4413746	0,7685159	0,0088243	0,1199453	0,5479570	0,2574405	0,5028155	0,4516443	0,3682404	0,1145213	0,0231196
400	0,1542732	0,0164443	0,0012394	0,6629507	0,8080114	0,1067169	0,8182663	0,1621415	0,1255246	0,7118200	0,2551515	0,1068229	0,4663702	0,4591540	0,0441490	0,0413933	0,6165043	0,2842146	0,0548700	0,0172450	0,3834203	0,4689518	0,7808519	0,0159934	0,1278745	0,4610922	0,2462052	0,5117766	0,4393238	0,4177449	0,0898769	0,0007947
420	0,0884811	0,0159325	0,0060439	0,8790574	0,6034477	0,1797188	0,7882051	0,1996625	0,1778487	0,6804785	0,2478522	0,0732697	0,3911330	0,6225656	0,0930520	0,0209139	0,7774347	0,2971973	0,0549901	0,0022930	0,3487926	0,6477511	0,6820644	0,0115596	0,1144916	0,5103099	0,4297346	0,4274520	0,4529624	0,3332625	0,1216704	0,0018435
440	0,0915525	0,0658568	0,0071383	0,5832887	0,6258409	0,1218834	0,8373680	0,1571645	0,1092268	0,7615388	0,2099452	0,1462585	0,3851578	0,7105280	0,0850318	0,0481569	0,8785965	0,2795903	0,0480287	0,0324627	0,3373727	0,6183220	0,8536130	0,0231516	0,1135537	0,4883390	0,3570688	0,4175891	0,4452687	0,4545524	0,1260487	0,0068382
460	0,0989209	0,0365799	0,0002814	0,5752230	0,7783602	0,1548993	0,7084598	0,1507192	0,1123221	0,7803382	0,2634843	0,1042778	0,4810862	0,6903646	0,0629611	0,0259600	0,8744008	0,3043873	0,0383379	0,0062703	0,3112263	0,5918554	0,7585744	0,0289783	0,1320052	0,5582085	0,3470123	0,3378877	0,5039161	0,4012829	0,1381920	0,0033163
480	0,0358859	0,0440133	0,0024431	0,8187677	0,8077772	0,1018681	0,7877782	0,1387246	0,1441224	0,7418971	0,2642158	0,1031323	0,3585192	0,5222739	0,0798973	0,0186340	0,6790680	0,2028204	0,0738757	0,0060922	0,3194680	0,5314042	0,7756679	0,0147370	0,1161669	0,6224358	0,2910930	0,4448032	0,3203574	0,5294642	0,0596161	0,0019497
500	0,0636752	0,0316511	0,0075225	0,7715108	0,7127400	0,1409716	0,6701133	0,0893389	0,1680072	0,7570418	0,2135611	0,0997788	0,3598380	0,5068263	0,0618625	0,0305397	0,7817918	0,2374037	0,0464454	0,0132001	0,3760043	0,6280455	0,7480701	0,0054703	0,1602675	0,4831845	0,3980039	0,4232607	0,3802035	0,4725398	0,1088016	0,0020793
520	0,0743206	0,0261602	0,0051977	0,8256767	0,8847242	0,0719147	0,5551854	0,1334241	0,1035230	0,8663255	0,2314265	0,1122138	0,4519135	0,5909625	0,0478072	0,0185825	0,7731506	0,2509604	0,0454747	0,0073524	0,3861931	0,4900211	0,6209879	0,0210914	0,2230559	0,4965759	0,3590753	0,5052859	0,4960414	0,4057445	0,0941099	0,0033101
540	0,0706163	0,0203452	0,0115576	0,7358875	0,6597049	0,0897814	0,5568235	0,1418730	0,1198133	0,7089236	0,2335140	0,1537444	0,4337000	0,4613808	0,0901296	0,0445157	0,8444253	0,2861551	0,0584836	0,0104890	0,3273290	0,6261599	0,8771162	0,0362625	0,0812801	0,4967574	0,2223220	0,4305883	0,4246806	0,4331594	0,1159906	0,0057457
560	0,0623615	0,0200495	0,0061330	0,9349354	0,7479304	0,1095600	0,7239474	0,1345063	0,1253577	0,9111060	0,2214765	0,0873885	0,5705745	0,5866283	0,0818590	0,0399421	0,6985130	0,2875201	0,0570752	0,0072274	0,3343985	0,6114523	0,7959308	0,0063563	0,1055705	0,4561855	0,2712820	0,4126700	0,3531479	0,4352231	0,1747253	0,0024110
580	0,0764756	0,0246415	0,1697122	0,6626602	0,7623924	0,1632539	0,5727997	0,0939623	0,2005251	0,7817916	0,3366102	0,1233500	0,4969256	0,5414621	0,2621019	0,0257874	0,6329874	0,2490895	0,0714214	0,0166718	0,3952702	0,6090215	0,5421241	0,0067134	0,0821140	0,3700568	0,3168904	0,4729225	0,2983476	0,3870587	0,1265208	0,0019728
600	0,1205649	0,0145907	0,2835465	0,6726947	0,6999427	0,1077400	0,7341207	0,0675833	0,2312784	0,7004906	0,2941691	0,2328635	0,4750965	0,4247606	0,3573410	0,0383886	0,5460151	0,3312384	0,0502118	0,0061465	0,3237015	0,4414907	0,7181347	0,0236397	0,1020374	0,5746656	0,3123102	0,5094853	0,1908423	0,4366755	0,0575326	0,0029112
620	0,0480043	0,0564802	0,3920798	0,7486747	0,6244685	0,1312686	0,7118735	0,0244356	0,3018883	0,7262010	0,3585553	0,3280062	0,5661591	0,5118531	0,5029650	0,0381033	0,5534288	0,2837432	0,0614461	0,0109396	0,3752252	0,4170163	0,5480745	0,0183810	0,0877777	0,5526161	0,3123017	0,5443951	0,1201184	0,5064544	0,0814987	0,0185543
640	0,0586390	0,0260570	0,4080275	0,7192273	0,7609373	0,0820437	0,7977300	0,0426621	0,3390308	0,7962845	0,3465363	0,4518936	0,5118017	0,6313400	0,5806784	0,0136213	0,3372903	0,3404481	0,0563750	0,0053076	0,4179371	0,4193588	0,4220209	0,0310527	0,1014841	0,6401428	0,2416316	0,6101203	0,1200414	0,3594153	0,0804143	0,0262470
660	0,0329324	0,0312845	0,5060705	0,8548282	0,7371037	0,1041924	0,7755103	0,0512516	0,2361455	0,7163229	0,3336144	0,5665775	0,6235222	0,4373827	0,6597910	0,0139912	0,1788659	0,2934662	0,0376763	0,0116162	0,4098641	0,3843183	0,4891316	0,0074231	0,1180222	0,6167328	0,2089808	0,6851404	0,0564523	0,4202397	0,0869858	0,0060578
680	0,0558112	0,0185285	0,4863011	0,7522444	0,6652948	0,0627693	0,7462158	0,0761892	0,2490499	0,7513429	0,4249269	0,7290316	0,5215236	0,4522789	0,5543695	0,0261815	0,1488839	0,2969208	0,0450931	0,0221124	0,5998856	0,4488391	0,4735506	0,0026012	0,1198380	0,6414314	0,2894842	0,6058686	0,0542859	0,4268597	0,1060663	0,0119033
700	0,0510847	0,0263570	0,4973059	0,6919368	0,7225796	0,0893226	0,8914603	0,0349156	0,2362709	0,7264617	0,4813570	0,6711477	0,5915301	0,5525340	0,5532908	0,0273976	0,1738500	0,2205650	0,0405322	0,0095735	0,5931941	0,4854274	0,4595524	0,0125390	0,0996866	0,7385595	0,3097342	0,6540478	0,0418229	0,3163948	0,0808098	0,0049218
720	0,0583966	0,0244876	0,4752916	0,8384102	0,6994355	0,1604755	0,8664798	0,0316079	0,2775432	0,8073508	0,4341504	0,6474805	0,5788495	0,5229169	0,5833032	0,0144192	0,0904040	0,2892426	0,0493481	0,0212785	0,5103140	0,3499370	0,3532876	0,0107939	0,1264890	0,8259538	0,2369646	0,6369122	0,0298456	0,3964070	0,0919521	0,0047543
740	0,1023041	0,0704256	0,4940874	0,7270278	0,7248193	0,1314012	0,8537349	0,0347427	0,2881317	0,7187222	0,4762253	0,5893662	0,6330393	0,3891439	0,5031451	0,0177818	0,0875800	0,2812504	0,0550145	0,0157089	0,4919200	0,3826908	0,3824580	0,0087835	0,0996685	0,7184316	0,2934206	0,8090224	0,0441044	0,3277683	0,0721242	0,0018043
760	0,0852609	0,0084827	0,3986986	0,7603553	0,6956040	0,0799408	0,6817091	0,0352486	0,1803719	0,6689572	0,3817222	0,6890368	0,6863859	0,4051744	0,5207466	0,0367476	0,0979001	0,2914191	0,0498597	0,0106099	0,6657170	0,3842272	0,3607062	0,0050943	0,0695161	0,7531917	0,2360309	0,7938110	0,0487481	0,3078122	0,1085387	0,0021540
780	0,0890657	0,0507324	0,5242090	0,6981086	0,6579751	0,0919086	0,8094813	0,0217307	0,2551149	0,7207198	0,4062892	0,5891941	0,6190583	0,3964623	0,4776990	0,0366965	0,0772558	0,3446481	0,0520675	0,0094290	0,5201570	0,3462270	0,4129661	0,0091287	0,1253246	0,9464940	0,2759378	0,7525461	0,0289240	0,3531830	0,0675316	0,0006030
800	0,0854060	0,0386997	0,5046267	0,7073956	0,7440946	0,1245121	0,7640305	0,0195073	0,2364870	0,8713799	0,4452345	0,6229977	0,7285175	0,3155959	0,6373218	0,0246634	0,1276733	0,4336921	0,0906088	0,0044719	0,5253347	0,3294962	0,3692655	0,0060447	0,0864398	0,6539513	0,2709368	0,8629533	0,0207575	0,3361437	0,0627030	0,0068855
820	0,0864739	0,0212284	0,4911715	0,6872537	0,7311473	0,1435214	0,7456844	0,0323006	0,2560247	0,8322368	0,4315207	0,6969875	0,6109962	0,3980477	0,6558775	0,0137934	0,0685074	0,3888331	0,0705291	0,0049313	0,7176274	0,3224823	0,3017005	0,0044920	0,0500400	0,6509351	0,1908673	0,8735501	0,0221738	0,4149279	0,0808057	0,0014558
840	0,0982339	0,0223034	0,5004809	0,8859703	0,6881806	0,0787105	0,8715245	0,0270699	0,2465374	0,8257707	0,4735296	0,8113973	0,6901152	0,3946494	0,5972087	0,0247140	0,0690579	0,3095119	0,0649223	0,0035169	0,6480011	0,2988628	0,3655008	0,0122409	0,0546125	0,6998437	0,2767355	0,6336560	0,0177547	0,3704245	0,0646412	0,0062113
860	0,0617804	0,0217211	0,5079790	0,8388975	0,6899888	0,1505439	0,7468876	0,0548248	0,3335179	0,7875399	0,6204341	0,6339984	0,6339043	0,4191101	0,6682980	0,0179672	0,0741546	0,2530896	0,0851113	0,0117076	0,6084043	0,3167484	0,3476307	0,0057786	0,0696642	0,6721712	0,1924277	0,7285571	0,0231559	0,3880900	0,0634864	0,0005706
880	0,0635968	0,0149382	0,4074850	0,6830657	0,8962736	0,0882638	0,6972509	0,0177797	0,2595847	0,7497199	0,3924368	0,7453343	0,6016278	0,3968380	0,5949253	0,0203013	0,1242103	0,3097578	0,0611292	0,0009642	0,6292958	0,3397562	0,3613345	0,0133461	0,1166663	0,7071375	0,3721844	0,7721848	0,0293394	0,4729714	0,0735989	0,0041017
900	0,0771076	0,0532753	0,5198953	0,8406779	0,7617521	0,1021614	0,7724359	0,0185889	0,2196771	0,7133410	0,4405397	0,6934871	0,6438993	0,4723553	0,6408475	0,0213496	0,1915745	0,4326527	0,0582578	0,0092500	0,5510206	0,3378251	0,3530501	0,0045105	0,0708849	0,6010646	0,3123239	0,7110529	0,0220026	0,3796822	0,1014170	0,0034241
920	0,0728508	0,0487575	0,5372587	0,7735287	0,6719255	0,1013950	0,7461503	0,0652993	0,2102530	0,7377652	0,4789417	0,6558331	0,5362711	0,4819403	0,6195755	0,0138661	0,1512581	0,4104971	0,0726480	0,0154353	0,6600969	0,3411948	0,3917365	0,0067921	0,0734859	0,7388626	0,3966041	0,7083291	0,0144369	0,4098112	0,0727588	0,0004400
940	0,1114502	0,0348385	0,5320501	0,7335258	0,6902970	0,1059308	0,7414743	0,0535093	0,2544209	0,6941275	0,5227697	0,6977578	0,5972397	0,4306123	0,5766358	0,0183498	0,1678137	0,2781650	0,0444909	0,0270271	0,5688933	0,4164116	0,3812958	0,0038214	0,0828331	0,6564725	0,2756983	0,6295063	0,0357738	0,3719790	0,1035901	0,0001921
960	0,0732062	0,0451498	0,4822689	0,7997184	0,7580826	0,1333828	0,7547613	0,0721791	0,2615575	0,8629760	0,4934316	0,6629621	0,7020597	0,4358288	0,5514744	0,0202788	0,0965726	0,3143797	0,0413233	0,0298456	0,5637127	0,3706898	0,4023551	0,0074168	0,1293418	0,6525758	0,3410326	0,8071580	0,0406485	0,3701287	0,1018985	0,0006966
980	0,0622326	0,0306894	0,4489168	0,7537106	0,9544389	0,0816066	0,8484884	0,0500629	0,2888098	0,7981959	0,4951702	0,7747153	0,6637418	0,3715743	0,5621905	0,0320179	0,1874354	0,2342138	0,0913943	0,0184053	0,6094343	0,4137673	0,3695120	0,0156865	0,1418730	0,5917487	0,2260468	0,6153973	0,0291056	0,3791737	0,0530291	0,0031138
1000	0,0820788	0,0296110	0,4967509	0,8246446	0,8023184	0,0784598	0,6874825	0,0220512	0,2366866	0,6722333	0,5814970	0,6546485	0,5721655	0,4192056	0,5448525	0,0294020	0,1626400	0,3711558	0,0562454	0,0149918	0,5158075	0,3553798	0,4145990	0,0208144	0,1646975	0,6462022	0,2173523	0,6672685	0,0396231	0,4259067	0,1133510	0,0073923
1020	0,0764452	0,0222358	0,4505972	0,7868619	0,8253469	0,0908326	0,6919230	0,0536670	0,1698211	0,6525553	0,3625321	0,7251517	0,6046574	0,3989903	0,5671035	0,0179457	0,2256308	0,3245928	0,0418704	0,0047164	0,5097041	0,3028936	0,3784833	0,0120712	0,1206629	0,7644205	0,2723344	0,8235033	0,0281999	0,3224436	0,0628313	0,0004648
1040	0,0790348	0,0259429	0,4510884	0,6754288	0,7836943	0,1194697	0,7076200	0,0358078	0,2050683	0,6384140	0,4242659	0,5768616	0,7504960	0,4936852	0,5523792	0,0152916	0,2009945	0,4192601	0,0928209	0,0194861	0,5284868	0,3734695	0,3990358	0,0139594	0,1245595	0,6897767	0,2678598	0,8195849	0,0272714	0,4619622	0,0613686	0,0024477
1060	0,0558307	0,0640295	0,5157133	0,6695930	0,8382015	0,1328842	0,6873456	0,0690795	0,2455521	0,8024465	0,3395419	0,6641748	0,6739968	0,4530221	0,5511527	0,0293989	0,0944791	0,3861308	0,0380115	0,0018070	0,6118280	0,4597120	0,4245533	0,0156109	0,1055337	0,6922912	0,3100176	0,7154384	0,0594725	0,4535489	0,0585253	0,0002700
1080	0,0858235	0,0412107	0,5007777	0,7441601	0,7764448	0,1513865	0,6979988	0,0291219	0,2680821	0,7245335	0,4596877	0,6970374	0,6721458	0,4102981	0,6678186	0,0360464	0,0962636	0,2687205	0,0476269	0,0035776	0,6517067	0,4339490	0,3705776	0,0270300	0,0834243	0,7763381	0,3088390	0,7460629	0,0277032	0,4716523	0,0477590	0,0003213
1100	0,0788675	0,0281092	0,5085967	0,7631032	0,7604364	0,1315209	0,7156687	0,0142199	0,1884215	0,7030278	0,4709218	0,8527080	0,7218859	0,4077922	0,5491315	0,0191811	0,0426783	0,2312772	0,0369761	0,0111821	0,4663706	0,4118015	0,3397508	0,0099752	0,0863309	0,8179103	0,2140400	0,6600521	0,0318595	0,5038992	0,0866186	0,0016366

0	0,0695245	0,0420626	0,5229262	0,6884296	0,7127801	0,1441491	0,8324847	0,0233770	0,2296473	0,6840770	0,5922246	0,7342876	0,5699959	0,4113655	0,6507519	0,0277980	0,0633956	0,3052075	0,0357219	0,0109113	0,5768083	0,4533446	0,3273938	0,0075108	0,0706719	0,6945805	0,3164815	0,6970409	0,0405521	0,4197882	0,0540835	0,0026522
20	0,0901359	0,0443525	0,3367927	0,5796179	0,5568933	0,0631998	0,6607911	0,1547139	0,1887833	0,8360679	0,4057485	0,6355816	0,6545793	0,3604585	0,6279186	0,0331307	0,1249225	0,5328224	0,0467247	0,0068442	0,5869122	0,4552203	0,4307961	0,0091471	0,0850877	0,6427995	0,2432657	0,7535449	0,0144866	0,5008911	0,1277647	0,0022597
40	0,0808435	0,0501170	0,1288623	0,4811514	0,4814023	0,0835486	0,7630354	0,2914218	0,2902845	0,6798453	0,3161290	0,6418169	0,6964408	0,4078406	0,5339615	0,0498280	0,4028666	0,5452336	0,0364701	0,0016252	0,5147253	0,4178526	0,4136617	0,0023325	0,1066563	0,6493802	0,2619496	0,8552851	0,0222070	0,3207837	0,1199060	0,0115242
60	0,0500808	0,0268548	0,1047689	0,4405618	0,4291165	0,0144058	0,8310108	0,3893783	0,3365441	0,7391257	0,2739166	0,5007165	0,5949059	0,5147508	0,5934716	0,0410695	0,5048164	0,6278806	0,0686652	0,0065536	0,4639489	0,5062658	0,4201027	0,0126993	0,0885991	0,6837840	0,3048506	0,7296638	0,0157948	0,3815121	0,1187707	0,0101604
80	0,0570414	0,0383777	0,0874894	0,4567131	0,5229770	0,0113712	0,6893435	0,3806430	0,2418508	0,7533098	0,1565589	0,3283043	0,4896029	0,4853703	0,6377128	0,0286967	0,7653799	0,6296515	0,0536217	0,0109450	0,4036309	0,6034089	0,4299992	0,0143084	0,0905172	0,6885617	0,3895296	0,7781729	0,0173650	0,3707015	0,1401217	0,0285719
100	0,0583927	0,0252979	0,0594263	0,4380435	0,4713971	0,0294778	0,6794376	0,4362018	0,2374180	0,6199506	0,1178553	0,2231338	0,4830743	0,6821632	0,6517664	0,0514373	0,7409506	0,5165854	0,0490297	0,0290179	0,3742560	0,6971884	0,5004155	0,0164807	0,0939023	0,7074922	0,4394471	0,6599161	0,0102442	0,4170963	0,0798983	0,0449910
120	0,0539581	0,0472746	0,0641569	0,4387778	0,4347161	0,0493987	0,7772251	0,5637518	0,2382674	0,5614125	0,1107189	0,1775250	0,5997341	0,8195586	0,7584659	0,0441920	0,7945448	0,7185943	0,0713961	0,0227147	0,3914926	0,6798219	0,5578532	0,0268106	0,0685225	0,5908007	0,4665555	0,6206705	0,0083910	0,4571506	0,1509220	0,1069826
140	0,0349397	0,0305011	0,0333686	0,4672999	0,4319193	0,0424729	0,7110219	0,4999561	0,1899312	0,7626155	0,1267829	0,1078933	0,4843572	0,7124359	0,6159761	0,0376749	0,8844296	0,7202839	0,0587707	0,0292108	0,3963119	0,6387351	0,5312953	0,0123915	0,1572533	0,5493855	0,5460941	0,7438598	0,0196653	0,5019248	0,1876870	0,2461574
160	0,0470814	0,0197632	0,0288974	0,3674942	0,4480646	0,0254351	0,8020640	0,4386354	0,2654013	0,7080512	0,0606674	0,0599375	0,4155400	0,7993319	0,5827504	0,0121489	0,6971192	0,6764521	0,1387819	0,0396778	0,3549170	0,6028365	0,4212766	0,0040040	0,1913658	0,4936976	0,6628827	0,6689830	0,0317523	0,5487184	0,2775474	0,2403863
180	0,0541661	0,0287276	0,0164516	0,4820223	0,3992054	0,0550027	0,8244827	0,5875348	0,1868447	0,7957966	0,0598451	0,0274576	0,4205777	0,7131321	0,6066360	0,0276189	0,8319296	0,7816278	0,0612617	0,0140620	0,3932161	0,6709460	0,7060281	0,0173882	0,2652669	0,4302769	0,6607768	0,6300481	0,0108681	0,5501011	0,2967783	0,3075370
200	0,0565808	0,0536979	0,0356555	0,5263972	0,3916330	0,0872026	0,7694526	0,5938213	0,1573511	0,7227326	0,0970836	0,0329362	0,4758382	0,6541035	0,7256335	0,0198368	0,6176221	0,6433486	0,0788109	0,0134348	0,4385375	0,5599209	0,4194916	0,0076641	0,2100513	0,3321148	0,6243352	0,5514677	0,0126476	0,6758010	0,2942893	0,2570963
220	0,0969013	0,0509900	0,0088431	0,4860039	0,3689167	0,0543416	0,7243094	0,6467993	0,2371128	0,8525318	0,0387554	0,0254310	0,4388503	0,7448303	0,6831563	0,0263527	0,7430956	0,7024380	0,0907226	0,0163566	0,3582372	0,7974681	0,5343796	0,0173373	0,2268869	0,3032941	0,7543227	0,5323284	0,0138216	0,5552240	0,2886291	0,2792363
240	0,0549000	0,0297124	0,0294777	0,4061697	0,4368578	0,0704691	0,6801096	0,7543967	0,1497004	0,6788866	0,0432558	0,0280224	0,3938490	0,6974328	0,7407396	0,0367760	0,7169807	0,6424383	0,0495258	0,0136708	0,3402162	0,6649241	0,6868203	0,0078788	0,3070457	0,3201184	0,6169213	0,5288948	0,0127702	0,6332289	0,4333155	0,3988903
260	0,0894130	0,0058064	0,0269814	0,5342805	0,3376329	0,0600612	0,6962979	0,5905840	0,1267166	0,6830417	0,0276727	0,0148238	0,3781512	0,6692088	0,5380472	0,0152085	0,9240920	0,7112332	0,0293495	0,0188137	0,3755037	0,6245890	0,6144115	0,0213642	0,3693673	0,3340584	0,6067575	0,5064487	0,0224744	0,6375459	0,3723826	0,4088451
280	0,0747645	0,0273821	0,0107213	0,4804785	0,4146685	0,0741363	0,8419218	0,5216233	0,1120726	0,9688848	0,0195854	0,0121279	0,4946393	0,7223842	0,7123806	0,0149468	0,6993961	0,7169165	0,0402930	0,0088443	0,4439451	0,6037816	0,5075521	0,0097560	0,4075438	0,2925778	0,6662521	0,5591920	0,0157691	0,6443664	0,3116042	0,3410284
300	0,0991740	0,0171386	0,0148159	0,4325269	0,3891868	0,0582915	0,7021512	0,5755480	0,1556479	0,6774209	0,0436520	0,0042070	0,3704912	0,7201148	0,7167526	0,0199248	0,7418178	0,7372009	0,0640077	0,0099214	0,3843971	0,7967493	0,5067023	0,0138339	0,3218689	0,3328558	0,7895380	0,4657573	0,0293141	0,5440528	0,3205863	0,3179068
